
[00:00:00.000 --> 00:00:02.000]  共主命運效,弟兄姊妹平安
[00:01:31.000 --> 00:01:33.000]  襯托主角
[00:01:33.000 --> 00:01:35.000]  耶利米當然不是小丑
[00:01:35.000 --> 00:01:37.000]  不過他正在襯托
[00:01:37.000 --> 00:01:39.000]  接下來的主耶穌
[00:01:39.000 --> 00:01:43.000]  我們常常唱一首歌
[00:01:43.000 --> 00:01:45.000]  Faithfulness
[00:01:45.000 --> 00:01:47.000]  信實
[00:01:47.000 --> 00:01:51.000]  什麼是信實呢?
[00:01:51.000 --> 00:01:53.000]  上帝說了一句話
[00:01:53.000 --> 00:01:55.000]  他一定做
[00:01:55.000 --> 00:01:57.000]  我們人
[00:01:57.000 --> 00:01:59.000]  我答應的事
[00:01:59.000 --> 00:02:01.000]  但他不答應
[00:02:01.000 --> 00:02:03.000]  所以我就不做
[00:02:03.000 --> 00:02:05.000]  但是
[00:02:05.000 --> 00:02:07.000]  你讀聖經
[00:02:07.000 --> 00:02:09.000]  就看到一樣很高深的
[00:02:09.000 --> 00:02:11.000]  上帝說了一句話
[00:02:11.000 --> 00:02:15.000]  雖然對方
[00:02:15.000 --> 00:02:17.000]  違約
[00:02:17.000 --> 00:02:19.000]  不做
[00:02:19.000 --> 00:02:21.000]  但是上帝也使
[00:02:21.000 --> 00:02:23.000]  他所答應的事
[00:02:23.000 --> 00:02:25.000]  成就
[00:02:25.000 --> 00:02:27.000]  那他用什麼方法呢?
[00:02:27.000 --> 00:02:29.000]  他不是用
[00:02:29.000 --> 00:02:31.000]  一面道
[00:02:31.000 --> 00:02:33.000]  其實聖經一直在正確
[00:02:33.000 --> 00:02:35.000]  我們
[00:02:35.000 --> 00:02:37.000]  我們以為說
[00:02:37.000 --> 00:02:39.000]  上帝你愛我
[00:02:39.000 --> 00:02:41.000]  我多壞你都愛我
[00:02:41.000 --> 00:02:43.000]  是,你多壞你都愛我
[00:02:43.000 --> 00:02:45.000]  不過上帝是要你改
[00:02:45.000 --> 00:02:47.000]  要你改
[00:02:47.000 --> 00:02:51.000]  如果你不改的話
[00:02:53.000 --> 00:02:55.000]  你見不到上帝
[00:02:55.000 --> 00:02:57.000]  今天我們
[00:02:57.000 --> 00:02:59.000]  的理解就是你愛我
[00:02:59.000 --> 00:03:01.000]  我多壞你都愛我
[00:03:01.000 --> 00:03:03.000]  這個屬於Blackmail
[00:03:03.000 --> 00:03:07.000]  或者叫Hijacking
[00:03:07.000 --> 00:03:09.000]  你愛我
[00:03:09.000 --> 00:03:11.000]  這個呢
[00:03:11.000 --> 00:03:13.000]  很多人
[00:03:13.000 --> 00:03:15.000]  我叫你
[00:03:15.000 --> 00:03:17.000]  你愛我你就要聽我話
[00:03:17.000 --> 00:03:19.000]  很多時候
[00:03:19.000 --> 00:03:21.000]  人是用在自己的感情上
[00:03:23.000 --> 00:03:25.000]  女人
[00:03:25.000 --> 00:03:27.000]  你愛我聽我話
[00:03:27.000 --> 00:03:29.000]  我就嫁你
[00:03:29.000 --> 00:03:31.000]  但是男人
[00:03:31.000 --> 00:03:33.000]  我聽你話
[00:03:33.000 --> 00:03:35.000]  你這麼壞我忍住你
[00:03:35.000 --> 00:03:37.000]  我享受你
[00:03:37.000 --> 00:03:39.000]  之後我就不愛你
[00:03:39.000 --> 00:03:41.000]  所以看到現在為什麼有這麼多離婚
[00:03:41.000 --> 00:03:45.000]  你有政策下有對策
[00:03:45.000 --> 00:03:47.000]  這個說話
[00:03:47.000 --> 00:03:49.000]  在政治上用的
[00:03:49.000 --> 00:03:51.000]  我們看到人與人之間
[00:03:51.000 --> 00:03:53.000]  是要get even
[00:03:53.000 --> 00:03:55.000]  上帝
[00:03:55.000 --> 00:03:57.000]  祂有祂的公道
[00:03:57.000 --> 00:03:59.000]  祂說了的話
[00:03:59.000 --> 00:04:01.000]  祂一定做
[00:04:01.000 --> 00:04:03.000]  你不聽話祂仍然愛你
[00:04:03.000 --> 00:04:05.000]  不過在你的自信當中
[00:04:05.000 --> 00:04:07.000]  祂仍然找到那些eligible ones
[00:04:07.000 --> 00:04:09.000]  對的
[00:04:09.000 --> 00:04:11.000]  祂拯救
[00:04:11.000 --> 00:04:13.000]  所以在這個信心道路上
[00:04:13.000 --> 00:04:15.000]  上帝愛世人
[00:04:15.000 --> 00:04:17.000]  這裡上帝
[00:04:17.000 --> 00:04:19.000]  應該全部上天堂
[00:04:19.000 --> 00:04:21.000]  但是上帝有一個condition
[00:04:21.000 --> 00:04:23.000]  叫一切
[00:04:23.000 --> 00:04:25.000]  信他的
[00:04:25.000 --> 00:04:27.000]  上帝愛世人
[00:04:27.000 --> 00:04:29.000]  叫一切信他的
[00:04:29.000 --> 00:04:31.000]  看到上帝有一個condition
[00:04:31.000 --> 00:04:33.000]  上帝愛世人
[00:04:33.000 --> 00:04:35.000]  要一切信耶穌的人
[00:04:35.000 --> 00:04:39.000]  為什麼信耶穌有這麼多好處
[00:04:39.000 --> 00:04:41.000]  上帝要你讀這本聖經
[00:04:41.000 --> 00:04:43.000]  所以這本聖經是一生要讀
[00:04:43.000 --> 00:04:45.000]  所以我現在讀耶利曼書
[00:04:45.000 --> 00:04:47.000]  我一直看到
[00:04:47.000 --> 00:04:49.000]  有耶穌基督在後面
[00:04:49.000 --> 00:04:51.000]  但是再看回耶利曼所做的事
[00:04:51.000 --> 00:04:53.000]  他正在影射
[00:04:53.000 --> 00:04:55.000]  很多耶穌的quality
[00:04:55.000 --> 00:04:57.000]  所以讀耶利曼書的時候
[00:04:57.000 --> 00:04:59.000]  你會覺得
[00:04:59.000 --> 00:05:01.000]  很有興趣
[00:05:01.000 --> 00:05:03.000]  如果你沒有這個角度
[00:05:03.000 --> 00:05:05.000]  你會覺得很悶
[00:05:05.000 --> 00:05:07.000]  有些人不聽話
[00:05:07.000 --> 00:05:09.000]  好像暴動一樣
[00:05:09.000 --> 00:05:11.000]  後面有曙光
[00:05:11.000 --> 00:05:13.000]  耶利曼書給我們基督看的時候
[00:05:13.000 --> 00:05:15.000]  是有曙光
[00:05:15.000 --> 00:05:17.000]  有很多困難
[00:05:17.000 --> 00:05:19.000]  耶穌會overcome
[00:05:19.000 --> 00:05:21.000]  耶穌會勝過
[00:05:21.000 --> 00:05:23.000]  所以你看耶利曼書
[00:05:23.000 --> 00:05:25.000]  一直看到有耶穌基督在後面
[00:05:25.000 --> 00:05:27.000]  耶穌有沒有困難?
[00:05:27.000 --> 00:05:29.000]  很多困難
[00:05:29.000 --> 00:05:31.000]  復活節
[00:05:31.000 --> 00:05:33.000]  你知道殺耶穌的是誰嗎?
[00:05:33.000 --> 00:05:35.000]  是自己人
[00:05:35.000 --> 00:05:37.000]  但是耶穌怎麼overcome呢?
[00:05:37.000 --> 00:05:39.000]  所以耶穌的困難比耶利曼大
[00:05:39.000 --> 00:05:41.000]  但是我們的主仍然會overcome
[00:05:41.000 --> 00:05:43.000]  How did he overcome?
[00:05:43.000 --> 00:05:45.000]  How will he overcome?
[00:05:45.000 --> 00:05:47.000]  As his second coming
[00:05:47.000 --> 00:05:49.000]  所以弟兄姊妹我們讀聖經
[00:05:49.000 --> 00:05:51.000]  不單歷史
[00:05:51.000 --> 00:05:53.000]  還有一個projection into the future
[00:05:53.000 --> 00:05:55.000]  將來會成就
[00:05:55.000 --> 00:05:57.000]  從這種心智去讀聖經
[00:05:57.000 --> 00:05:59.000]  真的很好
[00:05:59.000 --> 00:06:01.000]  好了
[00:06:01.000 --> 00:06:03.000]  我的題目叫
[00:06:03.000 --> 00:06:05.000]  毀約的後果
[00:06:05.000 --> 00:06:07.000]  第二講
[00:06:07.000 --> 00:06:09.000]  猶大忽視
[00:06:09.000 --> 00:06:11.000]  猶大neglect
[00:06:11.000 --> 00:06:13.000]  上帝叫耶利米的勸告
[00:06:13.000 --> 00:06:15.000]  首先
[00:06:15.000 --> 00:06:17.000]  我開頭不是告訴你
[00:06:17.000 --> 00:06:19.000]  上帝和阿巴拉罕納約
[00:06:19.000 --> 00:06:21.000]  上帝主動的
[00:06:21.000 --> 00:06:23.000]  欽點了
[00:06:23.000 --> 00:06:25.000]  欽點這個字
[00:06:25.000 --> 00:06:27.000]  怎麼翻譯?
[00:06:27.000 --> 00:06:29.000]  Destiny
[00:06:29.000 --> 00:06:31.000]  欽點阿巴拉罕的子孫以色列人
[00:06:31.000 --> 00:06:33.000]  就是上帝的子民
[00:06:33.000 --> 00:06:39.000]  上帝的子民
[00:06:39.000 --> 00:06:41.000]  有什麼chemical reaction?
[00:06:41.000 --> 00:06:43.000]  有什麼微妙之處?
[00:06:43.000 --> 00:06:45.000]  當他們在法老王
[00:06:45.000 --> 00:06:47.000]  做奴隸的時候
[00:06:47.000 --> 00:06:49.000]  他們的crying
[00:06:49.000 --> 00:06:51.000]  他們哭
[00:06:51.000 --> 00:06:53.000]  上帝怎麼說?
[00:06:53.000 --> 00:06:55.000]  他聽到
[00:06:55.000 --> 00:06:57.000]  所以上帝主動
[00:06:57.000 --> 00:06:59.000]  派摩西
[00:06:59.000 --> 00:07:01.000]  來拯救以色列人
[00:07:01.000 --> 00:07:03.000]  離開
[00:07:03.000 --> 00:07:05.000]  拿脫
[00:07:05.000 --> 00:07:07.000]  鐵盧的日子
[00:07:07.000 --> 00:07:09.000]  這是什麼呢?
[00:07:09.000 --> 00:07:13.000]  鐵盧的日子
[00:07:13.000 --> 00:07:15.000]  是我第十三章
[00:07:15.000 --> 00:07:17.000]  耶利米書第十三章
[00:07:17.000 --> 00:07:19.000]  是不是有這個名詞?
[00:07:19.000 --> 00:07:21.000]  看到嗎?鐵盧的日子
[00:07:21.000 --> 00:07:23.000]  什麼叫鐵盧的日子?
[00:07:23.000 --> 00:07:25.000]  我很小的時候
[00:07:25.000 --> 00:07:27.000]  住的地方
[00:07:27.000 --> 00:07:29.000]  隔壁有個打鐵舖
[00:07:29.000 --> 00:07:31.000]  打鐵舖的人
[00:07:31.000 --> 00:07:33.000]  打鐵是打赤蠟的
[00:07:33.000 --> 00:07:35.000]  為什麼?
[00:07:35.000 --> 00:07:37.000]  因為很熱
[00:07:37.000 --> 00:07:39.000]  辛不辛苦?
[00:07:39.000 --> 00:07:41.000]  很辛苦
[00:07:41.000 --> 00:07:43.000]  看到他們的汗滴滴答答
[00:07:43.000 --> 00:07:45.000]  做奴隸就是這樣
[00:07:45.000 --> 00:07:47.000]  所以鐵盧的日子
[00:07:47.000 --> 00:07:49.000]  又鐵又盧
[00:07:49.000 --> 00:07:51.000]  這是中文翻譯
[00:07:51.000 --> 00:07:55.000]  出拉及記很重要
[00:07:55.000 --> 00:07:57.000]  上帝主動救他們
[00:07:57.000 --> 00:07:59.000]  在沙瀨上跟他們納藥
[00:07:59.000 --> 00:08:01.000]  出拉及記十九章
[00:08:01.000 --> 00:08:03.000]  然後他們在
[00:08:03.000 --> 00:08:05.000]  出拉及記二十四章
[00:08:05.000 --> 00:08:07.000]  二口同聲
[00:08:07.000 --> 00:08:09.000]  耶和華所吩咐的
[00:08:09.000 --> 00:08:11.000]  我們都必進行
[00:08:11.000 --> 00:08:17.000]  有沒有做到?
[00:08:17.000 --> 00:08:19.000]  沒有
[00:08:19.000 --> 00:08:21.000]  上帝
[00:08:21.000 --> 00:08:23.000]  撒慕爾記
[00:08:23.000 --> 00:08:25.000]  我又好好抱怨
[00:08:25.000 --> 00:08:27.000]  在撒慕爾記第八章
[00:08:27.000 --> 00:08:29.000]  我沒有跟你說
[00:08:29.000 --> 00:08:31.000]  上帝安慰撒慕爾記
[00:08:31.000 --> 00:08:33.000]  拉及那天到現在都不聽我的話
[00:08:33.000 --> 00:08:35.000]  是上帝說的
[00:08:35.000 --> 00:08:37.000]  你聽不聽到
[00:08:37.000 --> 00:08:39.000]  他們說了的話
[00:08:39.000 --> 00:08:41.000]  祖宗說的話,那子孫呢?
[00:08:41.000 --> 00:08:43.000]  不做
[00:08:43.000 --> 00:08:45.000]  所以你看一件事
[00:08:45.000 --> 00:08:47.000]  上帝會處理什麼子民?
[00:08:47.000 --> 00:08:49.000]  今天有很多
[00:08:49.000 --> 00:08:51.000]  刁民
[00:08:51.000 --> 00:08:57.000]  上帝怎麼處理他們?
[00:08:57.000 --> 00:08:59.000]  上帝是不是向他們噴霧劑?
[00:08:59.000 --> 00:09:01.000]  向他們開燃燒彈?
[00:09:01.000 --> 00:09:05.000]  不是
[00:09:05.000 --> 00:09:07.000]  你看看
[00:09:07.000 --> 00:09:09.000]  上帝怎麼處理
[00:09:09.000 --> 00:09:11.000]  所以弟兄姊妹,這本書很好
[00:09:11.000 --> 00:09:13.000]  如果你今天在高高在上
[00:09:13.000 --> 00:09:15.000]  來統治
[00:09:15.000 --> 00:09:17.000]  來治理國家
[00:09:17.000 --> 00:09:19.000]  你應該要讀聖經
[00:09:19.000 --> 00:09:21.000]  聖經給你很多啟發
[00:09:21.000 --> 00:09:23.000]  如何控制人
[00:09:23.000 --> 00:09:27.000]  如何去統治
[00:09:27.000 --> 00:09:29.000]  OK
[00:09:29.000 --> 00:09:31.000]  從士詩記一直到獵王記
[00:09:31.000 --> 00:09:33.000]  大家看到以色列人怎樣
[00:09:33.000 --> 00:09:35.000]  整本聖經都記載
[00:09:35.000 --> 00:09:37.000]  以色列人的背影不忠
[00:09:37.000 --> 00:09:39.000]  而上帝不願派先知
[00:09:39.000 --> 00:09:41.000]  來勸告警戒
[00:09:41.000 --> 00:09:43.000]  我特別引荷西亞書
[00:09:43.000 --> 00:09:45.000]  荷西亞書我沒有用過
[00:09:45.000 --> 00:09:47.000]  不過我有些捕捉
[00:09:47.000 --> 00:09:49.000]  我講神話給你聽
[00:09:49.000 --> 00:09:51.000]  以荷西亞書為例
[00:09:51.000 --> 00:09:53.000]  荷西亞在北國
[00:09:53.000 --> 00:09:55.000]  上載的時候
[00:09:55.000 --> 00:09:57.000]  他說
[00:09:57.000 --> 00:09:59.000]  以色列啊
[00:09:59.000 --> 00:10:01.000]  你要歸向耶和華
[00:10:01.000 --> 00:10:03.000]  你的上帝
[00:10:03.000 --> 00:10:05.000]  你是因自己的罪孽
[00:10:05.000 --> 00:10:07.000]  跌倒了
[00:10:07.000 --> 00:10:09.000]  荷西亞書十四章一節
[00:10:09.000 --> 00:10:11.000]  我們可以多次看到
[00:10:11.000 --> 00:10:13.000]  上帝是忠於他自己的約
[00:10:13.000 --> 00:10:15.000]  呼召以色列人
[00:10:15.000 --> 00:10:17.000]  去歸向
[00:10:17.000 --> 00:10:19.000]  這個歸向
[00:10:19.000 --> 00:10:23.000]  SUB
[00:10:23.000 --> 00:10:25.000]  英文翻譯
[00:10:25.000 --> 00:10:27.000]  Return
[00:10:27.000 --> 00:10:29.000]  回來
[00:10:29.000 --> 00:10:31.000]  歸回
[00:10:31.000 --> 00:10:33.000]  就是這個字
[00:10:33.000 --> 00:10:35.000]  而回歸這個字
[00:10:35.000 --> 00:10:37.000]  在舊約的用語
[00:10:37.000 --> 00:10:39.000]  舊約用了一千零五十次
[00:10:39.000 --> 00:10:41.000]  OK
[00:10:41.000 --> 00:10:43.000]  舊約是第十二個
[00:10:43.000 --> 00:10:45.000]  最常用的動詞
[00:10:45.000 --> 00:10:47.000]  荷西亞書
[00:10:47.000 --> 00:10:49.000]  這個字出現了十八次
[00:10:49.000 --> 00:10:51.000]  荷西亞書三章五節
[00:10:51.000 --> 00:10:53.000]  更講述上帝的心意
[00:10:53.000 --> 00:10:55.000]  後來以色列人
[00:10:55.000 --> 00:10:57.000]  必歸回
[00:10:57.000 --> 00:10:59.000]  Turning to the Lord
[00:10:59.000 --> 00:11:01.000]  in repentance
[00:11:01.000 --> 00:11:05.000]  看到這個
[00:11:05.000 --> 00:11:07.000]  Turning back to the Lord in repentance
[00:11:07.000 --> 00:11:09.000]  根本就是
[00:11:09.000 --> 00:11:11.000]  所以你明白這句話的時候
[00:11:11.000 --> 00:11:13.000]  你就明白屍骸若寒
[00:11:13.000 --> 00:11:15.000]  屍骸若寒
[00:11:15.000 --> 00:11:17.000]  開口叫什麼?
[00:11:17.000 --> 00:11:19.000]  天國近鳥,你們應當悔改
[00:11:21.000 --> 00:11:23.000]  因為上帝忍了很久
[00:11:23.000 --> 00:11:25.000]  但是
[00:11:25.000 --> 00:11:27.000]  上帝說的話你一定會做到
[00:11:27.000 --> 00:11:29.000]  耶穌基督來的時候
[00:11:29.000 --> 00:11:31.000]  一樣用同樣的信息
[00:11:31.000 --> 00:11:35.000]  要他們回來
[00:11:35.000 --> 00:11:37.000]  尋求他們的上帝
[00:11:37.000 --> 00:11:43.000]  他會回來
[00:11:43.000 --> 00:11:45.000]  但是我們今天看到猶太人
[00:11:45.000 --> 00:11:47.000]  你說
[00:11:47.000 --> 00:11:49.000]  聖經這樣說
[00:11:49.000 --> 00:11:51.000]  我們看到
[00:11:51.000 --> 00:11:53.000]  我自己個人相信
[00:11:53.000 --> 00:11:55.000]  以色列人
[00:11:55.000 --> 00:11:57.000]  猶太人
[00:11:57.000 --> 00:11:59.000]  他們仍然不相信耶穌
[00:11:59.000 --> 00:12:01.000]  有部分信
[00:12:01.000 --> 00:12:03.000]  但是將來
[00:12:03.000 --> 00:12:05.000]  有一段時間
[00:12:05.000 --> 00:12:07.000]  他們一定會全家相信耶穌
[00:12:07.000 --> 00:12:11.000]  在我的
[00:12:11.000 --> 00:12:15.000]  概念當中
[00:12:15.000 --> 00:12:17.000]  就是耶穌回來之前
[00:12:17.000 --> 00:12:19.000]  第二次回來之前
[00:12:19.000 --> 00:12:21.000]  七年大災難
[00:12:21.000 --> 00:12:23.000]  很淒涼
[00:12:23.000 --> 00:12:25.000]  他們一定會相信
[00:12:25.000 --> 00:12:27.000]  而且相信會怎麼樣呢?
[00:12:27.000 --> 00:12:29.000]  很淒涼
[00:12:29.000 --> 00:12:31.000]  所以耶穌說了一句話
[00:12:31.000 --> 00:12:33.000]  你要忍耐到底
[00:12:33.000 --> 00:12:35.000]  就必得救
[00:12:35.000 --> 00:12:37.000]  那時候信耶穌很困難
[00:12:37.000 --> 00:12:39.000]  現在信耶穌很容易他不信
[00:12:39.000 --> 00:12:41.000]  到時候要相信的時候很難
[00:12:41.000 --> 00:12:43.000]  但如果他不忍耐他就不得救
[00:12:43.000 --> 00:12:45.000]  耶穌說了
[00:12:45.000 --> 00:12:47.000]  所以我個人認為
[00:12:47.000 --> 00:12:49.000]  全家相信
[00:12:49.000 --> 00:12:51.000]  就是末後日子
[00:12:51.000 --> 00:12:53.000]  是耶穌來之前的
[00:12:53.000 --> 00:12:55.000]  七年大災難時期
[00:12:55.000 --> 00:12:57.000]  他們必要敬畏耶和華
[00:12:57.000 --> 00:12:59.000]  領受上帝的恩典
[00:12:59.000 --> 00:13:03.000]  我們現在
[00:13:03.000 --> 00:13:05.000]  來到耶利米斯
[00:13:05.000 --> 00:13:07.000]  研究耶利米斯十一章到十三章
[00:13:07.000 --> 00:13:09.000]  其實這兩章
[00:13:09.000 --> 00:13:11.000]  這幾章經文是描述
[00:13:11.000 --> 00:13:13.000]  猶太人
[00:13:13.000 --> 00:13:15.000]  猶太人
[00:13:15.000 --> 00:13:17.000]  背若
[00:13:17.000 --> 00:13:19.000]  以色列人其實包括猶太人
[00:13:19.000 --> 00:13:21.000]  凡是聖經說到
[00:13:21.000 --> 00:13:23.000]  以色列人一定包括猶太人
[00:13:23.000 --> 00:13:25.000]  因為他是以色列人
[00:13:25.000 --> 00:13:27.000]  不過在這個時候
[00:13:27.000 --> 00:13:29.000]  以色列已經亡國了
[00:13:29.000 --> 00:13:31.000]  所以說回以色列人
[00:13:31.000 --> 00:13:33.000]  就是說猶太人
[00:13:33.000 --> 00:13:35.000]  而耶和華
[00:13:35.000 --> 00:13:37.000]  以色列的上帝
[00:13:37.000 --> 00:13:39.000]  如此說
[00:13:39.000 --> 00:13:41.000]  十一章第十三章
[00:13:41.000 --> 00:13:43.000]  這本書
[00:13:43.000 --> 00:13:45.000]  不聽從者若自華的人
[00:13:45.000 --> 00:13:47.000]  必然
[00:13:47.000 --> 00:13:49.000]  走作
[00:13:49.000 --> 00:13:51.000]  Curse
[00:13:51.000 --> 00:13:57.000]  人Curse是說髒話的
[00:13:57.000 --> 00:14:01.000]  上帝Curse
[00:14:01.000 --> 00:14:05.000]  很斯文的
[00:14:05.000 --> 00:14:07.000]  你背脊骨痛
[00:14:07.000 --> 00:14:09.000]  你越老要知道一件事
[00:14:09.000 --> 00:14:11.000]  你沒力氣
[00:14:11.000 --> 00:14:13.000]  你出去找工作
[00:14:13.000 --> 00:14:15.000]  找不到工作
[00:14:15.000 --> 00:14:17.000]  Curse
[00:14:17.000 --> 00:14:19.000]  你做什麼不差什麼
[00:14:19.000 --> 00:14:21.000]  你愛那個人
[00:14:21.000 --> 00:14:23.000]  他又不愛你
[00:14:23.000 --> 00:14:25.000]  你對他好
[00:14:25.000 --> 00:14:27.000]  他對你不好
[00:14:27.000 --> 00:14:29.000]  Curse
[00:14:29.000 --> 00:14:31.000]  所以這個世界為什麼不可以流傳
[00:14:31.000 --> 00:14:33.000]  因為Curse已經遷就了
[00:14:33.000 --> 00:14:35.000]  Curse是耶穌基督可以Lift
[00:14:35.000 --> 00:14:37.000]  將它流傳
[00:14:37.000 --> 00:14:39.000]  將來有一個美好的將來
[00:14:39.000 --> 00:14:41.000]  現在你看到這個世界是混亂了
[00:14:41.000 --> 00:14:43.000]  越是混亂你就知道
[00:14:43.000 --> 00:14:45.000]  這個世界是Curse
[00:14:45.000 --> 00:14:47.000]  上帝遷就了
[00:14:47.000 --> 00:14:49.000]  你留戀這個世界
[00:14:49.000 --> 00:14:51.000]  你留戀這個Curse world
[00:14:51.000 --> 00:14:53.000]  有什麼好留戀
[00:14:53.000 --> 00:14:55.000]  所以你明白一件事
[00:14:55.000 --> 00:14:57.000]  你就明白耶穌所說的話
[00:14:57.000 --> 00:14:59.000]  不要看今生
[00:14:59.000 --> 00:15:01.000]  來生,要看耶穌的通
[00:15:01.000 --> 00:15:03.000]  耶利米亞也有說
[00:15:03.000 --> 00:15:05.000]  所以看到聖經是連接的
[00:15:05.000 --> 00:15:07.000]  我講這麼多
[00:15:07.000 --> 00:15:09.000]  當然你要
[00:15:09.000 --> 00:15:11.000]  繼續去研究
[00:15:11.000 --> 00:15:13.000]  耶利米受上帝的差遣
[00:15:13.000 --> 00:15:15.000]  加上耶利米也很愛
[00:15:15.000 --> 00:15:17.000]  自己的子民
[00:15:17.000 --> 00:15:19.000]  上帝要他
[00:15:19.000 --> 00:15:21.000]  要耶利米
[00:15:21.000 --> 00:15:23.000]  要耶利米傳上帝的話
[00:15:23.000 --> 00:15:25.000]  苦差
[00:15:25.000 --> 00:15:27.000]  你要講這些說話
[00:15:27.000 --> 00:15:29.000]  而且人又不喜歡聽
[00:15:29.000 --> 00:15:33.000]  為什麼耶利米這樣做
[00:15:35.000 --> 00:15:37.000]  上帝叫了
[00:15:37.000 --> 00:15:39.000]  不做不行
[00:15:39.000 --> 00:15:41.000]  懂聽了嗎
[00:15:41.000 --> 00:15:43.000]  侍奉上帝的人
[00:15:43.000 --> 00:15:45.000]  沒有Volunteer
[00:15:45.000 --> 00:15:47.000]  是上帝叫的
[00:15:47.000 --> 00:15:49.000]  耶利米斥責
[00:15:49.000 --> 00:15:51.000]  猶大
[00:15:51.000 --> 00:15:53.000]  來到這裡
[00:15:53.000 --> 00:15:55.000]  斥責猶大人
[00:15:55.000 --> 00:15:57.000]  經過約西亞
[00:15:57.000 --> 00:15:59.000]  短暫的
[00:15:59.000 --> 00:16:01.000]  屬靈復興之後
[00:16:01.000 --> 00:16:03.000]  又回頭拜偶像
[00:16:05.000 --> 00:16:07.000]  而且去勸他們
[00:16:07.000 --> 00:16:09.000]  差點沒命
[00:16:09.000 --> 00:16:11.000]  我下一講就開始了
[00:16:11.000 --> 00:16:13.000]  他怎麼差點沒命
[00:16:13.000 --> 00:16:15.000]  所以耶利米很痛苦
[00:16:15.000 --> 00:16:19.000]  在傳這個時候
[00:16:19.000 --> 00:16:21.000]  他不禁去思想
[00:16:21.000 --> 00:16:23.000]  為什麼惡人去平步青雲
[00:16:23.000 --> 00:16:25.000]  二人的命途
[00:16:25.000 --> 00:16:27.000]  多喘
[00:16:27.000 --> 00:16:29.000]  這個喘字很難寫
[00:16:29.000 --> 00:16:31.000]  我特別去找
[00:16:31.000 --> 00:16:33.000]  在一個直字邊
[00:16:33.000 --> 00:16:35.000]  讀喘
[00:16:35.000 --> 00:16:37.000]  二人的命
[00:16:37.000 --> 00:16:39.000]  多喘
[00:16:39.000 --> 00:16:41.000]  我們講為什麼做好人這麼難
[00:16:41.000 --> 00:16:43.000]  做壞人很容易
[00:16:43.000 --> 00:16:45.000]  不只是你
[00:16:45.000 --> 00:16:47.000]  聖經是這樣的
[00:16:47.000 --> 00:16:49.000]  我們的主耶穌
[00:16:49.000 --> 00:16:53.000]  我們的主耶穌
[00:16:53.000 --> 00:16:55.000]  鼻頂十字架
[00:16:55.000 --> 00:16:57.000]  被什麼人害死
[00:16:57.000 --> 00:16:59.000]  被自己有不是壞人
[00:16:59.000 --> 00:17:01.000]  是不是更加困難
[00:17:01.000 --> 00:17:03.000]  OK
[00:17:03.000 --> 00:17:07.000]  最後
[00:17:07.000 --> 00:17:09.000]  耶利米不問
[00:17:09.000 --> 00:17:11.000]  於是用
[00:17:11.000 --> 00:17:13.000]  變壞的腰帶
[00:17:13.000 --> 00:17:15.000]  和裝滿酒的酒壇
