
[00:00:00.000 --> 00:00:03.640]  今日我選了《路加福音》
[00:03:25.800 --> 00:03:28.640]  世界每一個角落裏面都有屬神的人
[00:03:28.640 --> 00:03:33.400]  屬神的人就是神的子民、就是神的百姓
[00:03:33.400 --> 00:03:37.760]  神會施行拯救
[00:03:37.760 --> 00:03:40.400]  透過很多不同的方法
[00:03:40.400 --> 00:03:43.360]  所謂侍工或宣教士的人
[00:03:43.360 --> 00:03:47.240]  來去進行神的計劃、神的拯救
[00:03:47.240 --> 00:03:50.680]  在中美洲、在巴拿馬、在貝里斯
[00:03:50.680 --> 00:03:52.360]  我看到神的工作
[00:03:52.360 --> 00:03:55.760]  看到當地人對福音的需要
[00:03:55.760 --> 00:04:02.680]  也看到福音能夠改變他們的生命和生活
[00:04:02.680 --> 00:04:05.560]  這個不是很特別
[00:04:05.560 --> 00:04:09.920]  這個正正是我們在美國、在明州
[00:04:09.920 --> 00:04:13.960]  在Tivoli、在Duluth
[00:04:13.960 --> 00:04:18.200]  我們都看到神的工作
[00:04:18.200 --> 00:04:24.160]  看到神是藉著不同的侍和人
[00:04:24.160 --> 00:04:30.240]  去眷顧、去拯救屬於他的百姓
[00:04:30.240 --> 00:04:38.000]  也看到很多人被福音改變他們的生命和生活
[00:04:38.000 --> 00:04:39.640]  當我們回想的時候
[00:04:39.640 --> 00:04:45.280]  我們就是其中一個
[00:04:45.280 --> 00:04:47.280]  我想問大家
[00:04:47.280 --> 00:04:50.880]  我們身受神的恩典、這個救恩
[00:04:50.880 --> 00:04:58.120]  我們有沒有看到或體重這個福音的恩典
[00:04:58.120 --> 00:05:03.560]  就是神在我們身上施行眷顧、施行救贖
[00:05:03.560 --> 00:05:07.520]  我們有沒有體重或體不體重這件事
[00:05:07.520 --> 00:05:12.840]  抑或我們只是好像有些人云亦云
[00:05:12.840 --> 00:05:14.800]  「哦!信耶穌、得永生」
[00:05:14.800 --> 00:05:15.840]  「那你揭著祈禱吧」
[00:05:15.840 --> 00:05:17.840]  「哦!好啊」
[00:05:17.840 --> 00:05:18.840]  也是很真心
[00:05:18.840 --> 00:05:23.200]  但是有沒有真的去反思、去深入去想
[00:05:23.200 --> 00:05:29.800]  這是神一個很大的眷顧和救贖的恩典
[00:05:29.800 --> 00:05:33.160]  當我們去想這件事的時候
[00:05:33.160 --> 00:05:35.040]  而我們感受到的時候
[00:05:35.040 --> 00:05:43.920]  我們對這個救恩的回應就會很不同
[00:05:43.920 --> 00:05:48.920]  我們應該怎樣去回應呢?
[00:05:48.920 --> 00:05:55.000]  或者我們怎樣知道我們有沒有一個正確的回應神的救恩呢?
[00:05:55.000 --> 00:05:57.520]  答案其實也很簡單
[00:05:57.520 --> 00:06:03.120]  如果我們將這個救恩這麼好的福音信息
[00:06:03.120 --> 00:06:06.160]  傳給我們周圍的人
[00:06:06.160 --> 00:06:08.520]  所謂去傳福音
[00:06:08.520 --> 00:06:11.320]  我們就是正確地去回應
[00:06:11.320 --> 00:06:17.640]  這當然是其中一個正確的回應方法
[00:06:17.640 --> 00:06:22.040]  我們跳去看今天的經文
[00:06:22.040 --> 00:06:27.760]  《路加福音》一章七十六節
[00:06:27.760 --> 00:06:36.240]  「孩子,你要稱為至高者的先知,因為你要行在主的面前,預備他的道路。」
[00:06:36.240 --> 00:06:39.120]  「孩子」當然是指撒加里亞
[00:06:39.120 --> 00:06:47.600]  去對他自己的兒子施洗約翰的一個宣告或者呼籲
[00:06:47.600 --> 00:06:56.760]  撒加里亞在這裡預言他的兒子約翰將來會做神的先知
[00:06:56.760 --> 00:07:00.000]  先知就是神的代言人
[00:07:00.000 --> 00:07:05.960]  也可以說是神的大師
[00:07:05.960 --> 00:07:13.760]  在我們今天的說話來說就是福音大師
[00:07:13.760 --> 00:07:17.200]  將來約翰會做神的先知
[00:07:17.200 --> 00:07:20.920]  會做福音大師去教導當時的百姓
[00:07:20.920 --> 00:07:27.280]  去預備他們的心來迎接救主的降臨
[00:07:27.280 --> 00:07:33.120]  也可以說施洗約翰就是救主耶穌的先鋒
[00:07:33.120 --> 00:07:41.080]  他先行一步為救恩的工程來開路
[00:07:41.080 --> 00:07:44.320]  應用在我們今天的福音事供上
[00:07:44.320 --> 00:07:47.280]  這個就是做宣教士
[00:07:47.280 --> 00:07:50.320]  做一個宣教事供
[00:07:50.320 --> 00:07:56.080]  簡單來說也可以說是去傳福音
[00:07:56.080 --> 00:07:57.120]  當我們傳福音的時候
[00:07:57.120 --> 00:07:59.000]  其實我們做一個御供
[00:07:59.000 --> 00:08:02.640]  是開路以至頂神的福音
[00:08:02.640 --> 00:08:10.280]  等聖靈的感動去領一個人來信主
[00:08:10.280 --> 00:08:13.080]  宣教士所做的工作
[00:08:13.080 --> 00:08:15.920]  正正就是行在主的面前
[00:08:15.920 --> 00:08:19.280]  預備他的道路
[00:08:19.280 --> 00:08:22.320]  宣教士就是福音的先鋒
[00:08:22.320 --> 00:08:24.640]  是福音的大師
[00:08:24.640 --> 00:08:30.800]  也是為救恩的工程做開方開路的工作
[00:08:30.800 --> 00:08:36.320]  我在貝里斯服事的兩個月裡
[00:08:36.320 --> 00:08:38.720]  我所服事的主要對象就是
[00:08:38.720 --> 00:08:43.880]  在貝里斯市裡面的華人教會
[00:08:43.880 --> 00:08:47.200]  服事對象就是華人教會裡面的會友
[00:08:47.200 --> 00:08:50.680]  他們不是很多人
[00:08:50.680 --> 00:08:52.960]  只有二十個人左右
[00:08:52.960 --> 00:08:55.440]  以前曾經有一段很光輝歲月
[00:08:55.440 --> 00:08:58.040]  不過因為幾年沒有牧師
[00:08:58.040 --> 00:09:01.400]  一路一路就越來越收縮
[00:09:01.400 --> 00:09:05.840]  盼望他們能夠很快再找到一個牧師
[00:09:05.840 --> 00:09:11.320]  以致可以帶他們重新再興旺他們的教會
[00:09:11.320 --> 00:09:15.160]  那裡有一半是講國語的人
[00:09:15.160 --> 00:09:17.760]  有一半是講廣東話的人
[00:09:17.760 --> 00:09:18.880]  不過你知道講廣東話的人
[00:09:18.880 --> 00:09:20.480]  多數都會聽一下國語
[00:09:20.480 --> 00:09:24.040]  所以他們以國語為主
[00:09:24.040 --> 00:09:29.600]  我是負責那裡做一個代牧師
[00:09:29.600 --> 00:09:33.480]  做平常的教會工作
[00:09:33.480 --> 00:09:36.560]  也去探訪一些
[00:09:36.560 --> 00:09:43.280]  特別是那些很久沒有回來教會的會友
[00:09:43.280 --> 00:09:47.480]  在教會講道教主學
[00:09:47.480 --> 00:09:49.440]  星期三領祈禱會
[00:09:49.440 --> 00:09:51.320]  裡面加起來要聖經分享
[00:09:51.320 --> 00:09:55.160]  星期四又領一個職稱的查經小組
[00:09:55.160 --> 00:09:59.920]  其實都很足夠的工作
[00:09:59.920 --> 00:10:03.480]  隔了幾個星期之後
[00:10:03.480 --> 00:10:06.840]  在一個很偶然的機會
[00:10:06.840 --> 00:10:11.120]  我就接觸到當地貝里斯人的侍工
[00:10:11.120 --> 00:10:14.480]  主要不是華人的侍工
[00:10:14.480 --> 00:10:15.440]  有華人參與
[00:10:15.440 --> 00:10:18.520]  但不是華人教會的侍工
[00:10:18.520 --> 00:10:21.880]  是當地貝里斯人的侍工
[00:10:21.880 --> 00:10:23.840]  令我大開眼界
[00:10:23.840 --> 00:10:26.200]  我相信這是神特別為我安排
[00:10:26.200 --> 00:10:30.800]  要經歷去看到的一個旅程
[00:10:30.800 --> 00:10:38.320]  讓我看到神的工作在那裡是怎樣的
[00:10:38.320 --> 00:10:40.720]  事情是這樣的
[00:10:40.720 --> 00:10:43.200]  中信這個機構
[00:10:43.200 --> 00:10:46.840]  中信的海外警察的主任
[00:10:46.840 --> 00:10:48.440]  我相信大家很多人都認識
[00:10:48.440 --> 00:10:50.280]  Leslie 王雨琦傳道
[00:10:50.280 --> 00:10:53.400]  她就叫我
[00:10:53.400 --> 00:10:55.040]  我已經在貝里斯的時候
[00:10:55.040 --> 00:10:57.240]  她就叫我去北部
[00:10:57.240 --> 00:10:58.960]  貝里斯大約在中間
[00:10:58.960 --> 00:11:03.520]  貝里斯市在整個貝里斯大約中間
[00:11:03.520 --> 00:11:06.040]  她就叫我去北部
[00:11:06.040 --> 00:11:09.240]  近墨西哥邊境那裡有一個城市
[00:11:09.240 --> 00:11:13.560]  去那裡探望兩家廣東人
[00:11:13.560 --> 00:11:16.920]  一個是開酒吧餐館的
[00:11:16.920 --> 00:11:19.720]  很小的酒吧餐館
[00:11:19.720 --> 00:11:23.200]  另一個是開一家很大的超級市場
[00:11:23.200 --> 00:11:24.840]  於是我就去了
[00:11:24.840 --> 00:11:26.600]  開了兩個小時車
[00:11:26.600 --> 00:11:32.120]  去到那個邊界的一個城市
[00:11:32.120 --> 00:11:33.640]  一去到之後
[00:11:33.640 --> 00:11:38.960]  那個做超級市場的老闆
[00:11:38.960 --> 00:11:40.280]  這個廣東人
[00:11:40.280 --> 00:11:43.720]  他就立刻幫我聯絡另外一位
[00:11:43.720 --> 00:11:46.720]  是在當地做教會
[00:11:46.720 --> 00:11:51.880]  姓楊的教會的長老
[00:11:51.880 --> 00:11:55.880]  叫我去探望那個長老
[00:11:55.880 --> 00:11:57.720]  於是就跟我聯絡那個長老
[00:11:57.720 --> 00:12:00.160]  那個長老是住在
[00:12:00.160 --> 00:12:02.440]  再更加近邊境的
[00:12:02.440 --> 00:12:06.840]  另外一個再小一點的城市
[00:12:06.840 --> 00:12:09.920]  這個長老邀請我去聚會
[00:12:09.920 --> 00:12:12.680]  還邀請我去分享訊息
[00:12:12.680 --> 00:12:13.680]  於是第二天
[00:12:13.680 --> 00:12:15.000]  第二天是星期天
[00:12:15.000 --> 00:12:17.680]  於是我一早就再開了一個小時車
[00:12:17.680 --> 00:12:22.880]  就去到那個再小一點的城市
[00:12:22.880 --> 00:12:25.960]  去參加他們的聚會
[00:12:25.960 --> 00:12:32.880]  那個教會是在一間很殘舊的貨倉裡面
[00:12:32.880 --> 00:12:35.720]  做教會的聚會
[00:12:35.720 --> 00:12:37.720]  肯定就差很遠
[00:12:37.720 --> 00:12:39.800]  跟我們這裡天淵之別
[00:12:39.800 --> 00:12:42.080]  我們這個貨倉改裝了之後
[00:12:42.080 --> 00:12:43.640]  就有一個很漂亮的星期天
[00:12:43.640 --> 00:12:46.080]  那個貨倉是沒有改裝
[00:12:46.080 --> 00:12:48.280]  兼且是更加殘舊的
[00:12:48.280 --> 00:12:50.840]  很殘舊的一個貨倉
[00:12:50.840 --> 00:12:55.000]  大約有五、六十人的聚會
[00:12:55.000 --> 00:12:56.120]  一半是成年人
[00:12:56.120 --> 00:12:59.000]  一半是兒童
[00:12:59.000 --> 00:13:02.680]  但是最令我驚奇的就是
[00:13:02.680 --> 00:13:03.840]  聚會的人裡面
[00:13:03.840 --> 00:13:06.600]  除了這位楊長老夫婦之外
[00:13:06.600 --> 00:13:10.040]  就是他的女兒和女婿
[00:13:10.040 --> 00:13:12.280]  加上我五個人
[00:13:12.280 --> 00:13:15.040]  除了這五個是華人之外
[00:13:15.040 --> 00:13:21.240]  其餘的全部是當地的貝利斯人
[00:13:21.240 --> 00:13:23.160]  多數是說西班牙話
[00:13:23.160 --> 00:13:26.160]  有些是說英文
[00:13:26.160 --> 00:13:32.880]  其實教會的經費和服務
[00:13:32.880 --> 00:13:45.040]  差不多都是由楊長老他們一家四口包辦
[00:13:45.040 --> 00:13:47.920]  他們一家就是出錢出力
[00:13:47.920 --> 00:13:50.880]  去服務當地的貝利斯人
[00:13:50.880 --> 00:13:58.280]  特別是服務當地的貧民
[00:13:58.280 --> 00:14:00.320]  他們藉著這樣的機會
[00:14:00.320 --> 00:14:03.880]  讓那些村民、貧民有機會聽到福音
[00:14:03.880 --> 00:14:08.640]  能夠信耶穌、能夠得到救恩
[00:14:08.640 --> 00:14:09.640]  我自己看來
[00:14:09.640 --> 00:14:11.800]  我看他們就是楊長老一家
[00:14:11.800 --> 00:14:16.240]  他們的服事正正就是做救恩工程的先鋒
[00:14:16.240 --> 00:14:23.160]  他們就是福音大使
[00:14:23.160 --> 00:14:26.440]  我看到好像六十八節
[00:14:26.440 --> 00:14:27.760]  剛才六十八節所說的
[00:14:27.760 --> 00:14:31.160]  神透過這位長老一家的服事
[00:14:31.160 --> 00:14:33.720]  去眷顧他的百姓
[00:14:33.720 --> 00:14:40.600]  為他的百姓施行救贖
[00:14:40.600 --> 00:14:42.960]  那位長老邀請我用英文講道
[00:14:42.960 --> 00:14:47.240]  然後翻譯會做西班牙文
[00:14:47.240 --> 00:14:52.680]  連翻譯我其實只是講了三十五分鐘
[00:14:52.680 --> 00:14:57.560]  但是整個聚會的時間是超過三個半小時
[00:14:57.560 --> 00:15:08.160]  我很多次幾乎熬不住了
[00:15:08.160 --> 00:15:12.720]  但是令我驚奇的是
[00:15:12.720 --> 00:15:16.480]  那些會眾、特別是那些兒童
[00:15:16.480 --> 00:15:19.200]  他們竟然能夠忍耐得住
[00:15:19.200 --> 00:15:23.160]  沒怎麼吵、沒怎麼動
[00:15:23.160 --> 00:15:30.920]  如果我們美國的教會
[00:15:30.920 --> 00:15:34.480]  我想那些小朋友坐超過五分鐘或十分鐘
[00:15:34.480 --> 00:15:36.160]  已經會動來動去
[00:15:36.160 --> 00:15:41.080]  如果跟大人一起坐
[00:15:41.080 --> 00:15:49.600]  他們竟然可以忍耐這麼長的時間
[00:15:49.600 --> 00:15:51.440]  完了聚會之後
[00:15:51.440 --> 00:15:53.760]  有兩個當地的成年人
[00:15:53.760 --> 00:15:56.160]  那些男人來多謝我的訊息
[00:15:56.160 --> 00:15:59.720]  說訊息可以幫到他們
[00:15:59.720 --> 00:16:01.440]  另外有兩個少年人
[00:16:01.440 --> 00:16:03.120]  是女孩子來的
[00:16:03.120 --> 00:16:07.440]  來多謝我的教導
[00:16:07.440 --> 00:16:10.240]  有人來多謝我講道
[00:16:10.240 --> 00:16:11.240]  多謝我的訊息
[00:16:11.240 --> 00:16:13.200]  其實是很平常的事
[00:16:13.200 --> 00:16:15.000]  每個星期講完道之後
[00:16:15.000 --> 00:16:17.440]  弟兄姊妹都會有些弟兄姊妹
[00:16:17.440 --> 00:16:19.840]  會來多謝我鼓勵我
[00:16:19.840 --> 00:16:21.560]  我也習慣了
[00:16:21.560 --> 00:16:22.960]  習慣聽別人多謝
[00:16:22.960 --> 00:16:26.800]  多謝多謝
[00:16:26.800 --> 00:16:31.760]  不過在那一晚
[00:16:31.760 --> 00:16:38.000]  晚上我做了一個夢
[00:16:38.000 --> 00:16:41.680]  我夢見有個少年人
[00:16:41.680 --> 00:16:44.920]  女孩子走前來跟我講
[00:16:44.920 --> 00:16:48.600]  她說多謝我的教導
[00:16:48.600 --> 00:16:55.880]  她很喜歡聽我的說話
[00:16:55.880 --> 00:17:01.560]  我相信這是神給我的一個很特別的意象
[00:17:01.560 --> 00:17:03.920]  是第一次
[00:17:03.920 --> 00:17:07.280]  我聽別人多謝我講道很多次
[00:17:07.280 --> 00:17:11.440]  我想沒有一千,也有幾百次
[00:17:11.440 --> 00:17:15.120]  我是第一次在夢裏聽到別人多謝我的訊息
[00:17:15.120 --> 00:17:19.200]  多謝我的教導
[00:17:19.200 --> 00:17:23.280]  你知道夢不是我們人可以控制的
[00:17:23.280 --> 00:17:25.440]  別人說有所思也有所夢
[00:17:25.440 --> 00:17:29.720]  你試試看行不行
[00:17:29.720 --> 00:17:31.640]  是不行的
[00:17:31.640 --> 00:17:32.880]  你發覺很多時候夢
[00:17:32.880 --> 00:17:34.200]  為什麼我會發這樣的夢
[00:17:34.200 --> 00:17:37.320]  你從來沒有想過會發這樣的夢
[00:17:37.320 --> 00:17:40.840]  你很想發的夢就是沒有
[00:17:40.840 --> 00:17:42.800]  發不下去,發下去也發不了
[00:17:42.800 --> 00:17:49.400]  發下去也說你很不想發的夢
[00:17:49.400 --> 00:17:55.120]  我相信神是給我特別的夢
[00:17:55.120 --> 00:17:58.400]  過了兩個星期之後
[00:17:58.400 --> 00:18:02.440]  我忍不住再去探望楊長老
[00:18:02.440 --> 00:18:07.800]  要求他帶我去村裏探訪
[00:18:07.800 --> 00:18:14.560]  探訪那些會來他們教會的村民的家庭
[00:18:14.560 --> 00:18:17.680]  順便看一些slide
[00:18:17.680 --> 00:18:26.640]  請世賢幫我打一些slide出來
[00:18:26.640 --> 00:18:29.600]  是不是很漂亮,這裡是貝里斯
[00:18:29.600 --> 00:18:31.840]  有機會去那裏渡假
[00:18:31.840 --> 00:18:35.440]  順便傳福音
[00:18:35.440 --> 00:18:40.240]  貝里斯是出名的渡假勝地
[00:18:40.240 --> 00:18:43.000]  上面那幅圖是一般遊河船
[00:18:43.000 --> 00:18:45.520]  如果在美國搭遊河船去遊船河
[00:18:45.520 --> 00:18:48.160]  當你去貝里斯要拍岸的時候
[00:18:48.160 --> 00:18:51.000]  應該是去這裏
[00:18:51.000 --> 00:18:59.080]  周圍有很多給遊客的地方
[00:18:59.080 --> 00:19:04.120]  貝里斯也是很出名的陽光與海灘的地方
[00:19:04.120 --> 00:19:08.680]  但離渡假區或市中心不遠
[00:19:08.680 --> 00:19:13.280]  就會有很多的貧民區或村落
[00:19:13.280 --> 00:19:17.800]  這些村落普遍是窮人住的地方
[00:19:17.800 --> 00:19:20.760]  我們看第二張的slide
[00:19:20.760 --> 00:19:35.600]  這張照片是近墨西哥邊境的村落
[00:19:35.600 --> 00:19:44.560]  大部份的村屋都是用棕櫚樹幹做牆
[00:19:44.560 --> 00:19:47.360]  就像下面這張照片一樣
[00:19:47.360 --> 00:19:50.480]  一條條放在這裏很方便很簡單
[00:19:50.480 --> 00:19:52.240]  亦不用花錢
[00:19:52.240 --> 00:19:58.920]  你去山邊砍樹就可以了
[00:19:58.920 --> 00:20:02.120]  屋頂是用棕櫚樹葉加上草
[00:20:02.120 --> 00:20:04.960]  即是攜樹搭在這裏
[00:20:04.960 --> 00:20:09.120]  加上草做屋頂
[00:20:09.120 --> 00:20:11.400]  屋裏都是泥地
[00:20:11.400 --> 00:20:12.880]  如果在雨季的時候
[00:20:12.880 --> 00:20:16.280]  就會很不方便很不舒服
[00:20:16.280 --> 00:20:21.160]  現在照片裏面看到的那一家人
[00:20:21.160 --> 00:20:31.960]  他們的茅屋特別殘舊
[00:20:31.960 --> 00:20:34.920]  我進屋裏面看過
[00:20:34.920 --> 00:20:37.800]  裏面有一個大洞
[00:20:37.800 --> 00:20:39.000]  即是甚麼意思呢
[00:20:39.000 --> 00:20:42.200]  即是下雨會漏水
[00:20:42.200 --> 00:20:50.280]  進去後已經有一陣潮濕和煤的味道
[00:20:50.280 --> 00:20:57.040]  女主人說她和孩子經常會生病
[00:20:57.040 --> 00:20:59.960]  當然生病 住在這種環境裏面
[00:20:59.960 --> 00:21:05.960]  所以很多時候都不能來教會
[00:21:05.960 --> 00:21:10.240]  於是他們就決定在旁邊
[00:21:10.240 --> 00:21:12.240]  你見到第一張照片旁邊有一個架
[00:21:12.240 --> 00:21:14.240]  不是用來曬衣服的
[00:21:14.240 --> 00:21:18.240]  那個就是預備建新的茅屋的屋架
[00:21:18.240 --> 00:21:21.240]  進度緩慢
[00:21:21.240 --> 00:21:22.240]  已經三個月了
[00:21:22.240 --> 00:21:25.240]  只是還沒有造成骨架
[00:21:25.240 --> 00:21:27.240]  還沒有屋頂那幾條
[00:21:27.240 --> 00:21:30.680]  只有那幾幅牆的一個架
[00:21:30.680 --> 00:21:35.680]  希望他們的男主人能夠快點建好
[00:21:35.680 --> 00:21:36.880]  看來還要幾個月
[00:21:36.880 --> 00:21:41.440]  因為三個月才做了這麼多
[00:21:41.440 --> 00:21:44.040]  我心裏面在想
[00:21:44.040 --> 00:21:46.960]  如果有短暫的去幫他們
[00:21:46.960 --> 00:21:47.840]  幫他們守衛
[00:21:47.840 --> 00:21:50.080]  我想一個星期內一定搞定
[00:21:50.080 --> 00:21:55.240]  好像在鴨子那裏做一個簡單的屋頂
[00:21:55.240 --> 00:21:57.760]  如果帶著槍去
[00:21:57.760 --> 00:22:01.040]  很快就打完出來
[00:22:01.040 --> 00:22:05.040]  但是他們的工具很缺乏
[00:22:05.040 --> 00:22:07.040]  因為很貴
[00:22:07.040 --> 00:22:14.040]  所以做這些事很慢
[00:22:14.040 --> 00:22:19.040]  我們看第三張照片
[00:22:19.040 --> 00:22:21.040]  這裏是另一家人
[00:22:21.040 --> 00:22:23.040]  情況都是差不多
[00:22:23.040 --> 00:22:28.040]  其實上面和下面兩張照片是對著的
[00:22:28.040 --> 00:22:29.040]  是一家人
[00:22:29.040 --> 00:22:35.040]  一個是婆婆 一個是女兒
[00:22:35.040 --> 00:22:37.040]  抱著嬰兒的是女兒
[00:22:37.040 --> 00:22:40.040]  老人家是他媽媽
[00:22:40.040 --> 00:22:42.040]  所以一人住一邊
[00:22:42.040 --> 00:22:45.040]  一邊很舊 一邊較新
[00:22:45.040 --> 00:22:48.040]  所以好一點
[00:22:48.040 --> 00:22:54.040]  我又想起馬槽會不會是這樣
[00:22:54.040 --> 00:23:03.040]  主耶穌降生的地方所說的馬槽會不會就是這樣
[00:23:03.040 --> 00:23:09.040]  這間屋 特別是下面這間屋
[00:23:09.040 --> 00:23:12.040]  主要的問題不是漏水
[00:23:12.040 --> 00:23:13.040]  是甚麼?
[00:23:13.040 --> 00:23:14.040]  看到嗎?
[00:23:14.040 --> 00:23:18.040]  其實是快要倒塌了
[00:23:18.040 --> 00:23:23.040]  他們也在考慮是否要建另一間新的茅屋
[00:23:23.040 --> 00:23:32.040]  我想如果有點酸地泥就簡單了
[00:23:32.040 --> 00:23:39.040]  我們看第四張照片
[00:23:39.040 --> 00:23:45.040]  這位楊長老有醫病的恩賜
[00:23:45.040 --> 00:23:48.040]  在當地的村民他們也知道
[00:23:48.040 --> 00:23:56.040]  所以很多初去他們的教會都是抱著求醫
[00:23:56.040 --> 00:23:58.040]  在探訪的時候
[00:23:58.040 --> 00:24:03.040]  這位長老為每一個有病的村民去按手禱告
[00:24:03.040 --> 00:24:05.040]  有一些家庭他們很窮
[00:24:05.040 --> 00:24:08.040]  窮到沒有錢買藥
[00:24:08.040 --> 00:24:13.040]  他就會給五元或十元他們去買藥
[00:24:13.040 --> 00:24:23.040]  那天他大約派了八十多元
[00:24:23.040 --> 00:24:31.040]  那天我們探訪了最少有十五個家庭
[00:24:31.040 --> 00:24:38.040]  我們再看另一張照片
[00:24:38.040 --> 00:24:43.040]  探訪完之後我心裏就問
[00:24:43.040 --> 00:24:45.040]  我可以做些甚麼?
[00:24:45.040 --> 00:24:50.040]  或者神要我做些甚麼?
[00:24:50.040 --> 00:24:54.040]  幫他們建屋?
[00:24:54.040 --> 00:24:56.040]  教他們種菜?
[00:24:56.040 --> 00:24:58.040]  或者養雞養鴨?
[00:24:58.040 --> 00:25:00.040]  如果他們肯做這件事
[00:25:00.040 --> 00:25:05.040]  他們的生活普遍可以解決問題
[00:25:05.040 --> 00:25:09.040]  但奇怪的是他們每個都不做這件事
[00:25:09.040 --> 00:25:11.040]  他們每間屋周圍都有很多地
[00:25:11.040 --> 00:25:13.040]  那些地是很肥沃的
[00:25:13.040 --> 00:25:18.040]  起碼有超過一呎的黑泥
[00:25:18.040 --> 00:25:20.040]  我們美國人想種東西
[00:25:20.040 --> 00:25:23.040]  要去買黑泥放在那裏
[00:25:23.040 --> 00:25:25.040]  起碼有六吋才能種到東西
[00:25:25.040 --> 00:25:26.040]  他們不是
[00:25:26.040 --> 00:25:30.040]  神已經給了他們起碼超過一呎的黑泥
[00:25:30.040 --> 00:25:35.040]  種甚麼都生得很快
[00:25:35.040 --> 00:25:38.040]  種了以後就不用理會
[00:25:38.040 --> 00:25:40.040]  它就不斷出不斷生
[00:25:40.040 --> 00:25:45.040]  因為差不多隔天會下雨
[00:25:45.040 --> 00:25:47.040]  又很陽光
[00:25:47.040 --> 00:25:51.040]  地又肥沃
[00:25:51.040 --> 00:25:55.040]  但不知為何他們不做
[00:25:55.040 --> 00:26:02.040]  可能需要有人去教導他們
[00:26:02.040 --> 00:26:12.040]  這幅圖畫大家看到甚麼呢?
[00:26:12.040 --> 00:26:14.040]  一班兒童
[00:26:14.040 --> 00:26:22.040]  一班生活在這樣的環境的兒童
[00:26:22.040 --> 00:26:26.040]  最令我感動想去做的是
[00:26:26.040 --> 00:26:29.040]  當我看到這班兒童的時候
[00:26:29.040 --> 00:26:38.040]  我就想有甚麼可以改變他們的生命和生活
