
[00:00:00.000 --> 00:00:03.000]  在你們一生人當中
[00:04:03.000 --> 00:04:06.000]  哇!耶穌基督的形象
[00:04:06.000 --> 00:04:12.000]  是何等的威嚴、光榮、滿有權能
[00:04:12.000 --> 00:04:17.000]  當他們經歷了這麼叫人振奮的經驗之後
[00:04:17.000 --> 00:04:20.000]  他們從權能的高山
[00:04:20.000 --> 00:04:24.000]  下到人間的地方
[00:04:24.000 --> 00:04:30.000]  他們去到一個人感覺到無能為力的山谷
[00:04:30.000 --> 00:04:35.000]  體會到人那種生命的無能為力
[00:04:35.000 --> 00:04:40.000]  在山下他們遇見一位患癲癇症的小孩
[00:04:40.000 --> 00:04:45.000]  癲癇症可以翻譯為癲狂
[00:04:45.000 --> 00:04:47.000]  癲狂就是指
[00:04:47.000 --> 00:04:51.000]  英文也可以翻譯為moonstruck
[00:04:51.000 --> 00:04:54.000]  意思就是說古代人認為
[00:04:54.000 --> 00:04:56.000]  這些癲癇症的人
[00:04:56.000 --> 00:04:58.000]  他們病的發作
[00:04:58.000 --> 00:05:02.000]  是因為月亮周期的改變
[00:05:02.000 --> 00:05:05.000]  使人發狂
[00:05:05.000 --> 00:05:08.000]  另外一個看法就是說
[00:05:08.000 --> 00:05:12.000]  這些癲癇症是鬼魔的作為
[00:05:12.000 --> 00:05:15.000]  是撒旦的作為
[00:05:15.000 --> 00:05:17.000]  故事當中我們見到
[00:05:17.000 --> 00:05:20.000]  這位患癲癇症的孩子
[00:05:20.000 --> 00:05:22.000]  是受盡痛苦的
[00:05:22.000 --> 00:05:25.000]  他的情況是非常的嚴重
[00:05:25.000 --> 00:05:29.000]  經常是跌入火和水當中
[00:05:29.000 --> 00:05:33.000]  生命是有危險的
[00:05:33.000 --> 00:05:34.000]  可想而知
[00:05:34.000 --> 00:05:37.000]  譬如如果你是他爸爸的話
[00:05:37.000 --> 00:05:39.000]  你會明白他的心情
[00:05:39.000 --> 00:05:42.000]  他爸爸那時候的心情就是
[00:05:42.000 --> 00:05:46.000]  真的希望能夠找盡不同的方法
[00:05:46.000 --> 00:05:50.000]  能夠去救他這個兒子
[00:05:50.000 --> 00:05:54.000]  他聽到耶穌基督和門徒是有能力的
[00:05:54.000 --> 00:05:57.000]  也聽到他們能夠醫病趕鬼
[00:05:57.000 --> 00:06:02.000]  所以他是帶有期望去見耶穌基督
[00:06:02.000 --> 00:06:04.000]  當他去到耶穌基督那裡的時候
[00:06:04.000 --> 00:06:06.000]  想找耶穌基督的時候
[00:06:06.000 --> 00:06:08.000]  一群門徒就說
[00:06:08.000 --> 00:06:10.000]  耶穌基督不在這裡
[00:06:10.000 --> 00:06:13.000]  在那時候我們可以想像
[00:06:13.000 --> 00:06:15.000]  一群門徒會說
[00:06:15.000 --> 00:06:19.000]  先生 耶穌基督不在這裡
[00:06:19.000 --> 00:06:21.000]  但是不用擔心
[00:06:21.000 --> 00:06:27.000]  我們都有趕鬼和醫病的經驗
[00:06:27.000 --> 00:06:31.000]  在過往我們曾經成功的
[00:06:31.000 --> 00:06:34.000]  是去醫病和趕鬼
[00:06:34.000 --> 00:06:38.000]  如果門徒真的有這樣說的話
[00:06:38.000 --> 00:06:41.000]  他們的話都是合而的
[00:06:41.000 --> 00:06:45.000]  他們的話不是在吹噓
[00:06:45.000 --> 00:06:48.000]  也不是一些輕率的說話
[00:06:48.000 --> 00:06:51.000]  因為在這件事以前
[00:06:51.000 --> 00:06:54.000]  耶穌基督曾經給過他們
[00:06:54.000 --> 00:06:57.000]  醫病趕鬼的能力
[00:06:57.000 --> 00:07:00.000]  所以馬太福音十章六至八節
[00:07:00.000 --> 00:07:04.000]  說他們醫治病人
[00:07:04.000 --> 00:07:06.000]  叫死人復活
[00:07:06.000 --> 00:07:09.000]  叫長大麻瘋的潔淨
[00:07:09.000 --> 00:07:12.000]  把鬼趕出去
[00:07:12.000 --> 00:07:15.000]  在馬克福音六章十三節這樣說
[00:07:15.000 --> 00:07:19.000]  說他們曾經趕出許多的鬼
[00:07:19.000 --> 00:07:22.000]  用油抹了許多的病人
[00:07:22.000 --> 00:07:25.000]  治好他們
[00:07:25.000 --> 00:07:27.000]  所以這群門徒
[00:07:27.000 --> 00:07:32.000]  真的有醫病趕鬼的能力和經驗
[00:07:32.000 --> 00:07:34.000]  而這次的醫病趕鬼
[00:07:34.000 --> 00:07:38.000]  不是他們第一次的嘗試
[00:07:38.000 --> 00:07:42.000]  但是當這群門徒嘗試要去
[00:07:42.000 --> 00:07:44.000]  搞定這件事的時候
[00:07:44.000 --> 00:07:46.000]  他們發覺當他們越努力
[00:07:46.000 --> 00:07:48.000]  越勞苦的時候
[00:07:48.000 --> 00:07:50.000]  他們發覺他們的能力有限
[00:07:50.000 --> 00:07:54.000]  他們是不能夠將鬼趕出去
[00:07:54.000 --> 00:07:56.000]  他們是失望的
[00:07:56.000 --> 00:07:58.000]  可以說是難為情的
[00:07:58.000 --> 00:07:59.000]  在那個時候
[00:07:59.000 --> 00:08:02.000]  或者我們要面對周圍的人的批評
[00:08:02.000 --> 00:08:04.000]  如果我們看完馬克福音的話
[00:08:04.000 --> 00:08:08.000]  可能是有些民事在批評
[00:08:08.000 --> 00:08:09.000]  在攻擊
[00:08:09.000 --> 00:08:11.000]  可能就說這群門徒是無能的
[00:08:11.000 --> 00:08:14.000]  這群門徒所說的話不是真實的
[00:08:14.000 --> 00:08:17.000]  這群是假冒的人
[00:08:17.000 --> 00:08:19.000]  當然如果你是門徒的話
[00:08:19.000 --> 00:08:23.000]  門徒一定是忙於去辯護的
[00:08:23.000 --> 00:08:27.000]  因為在過往著實的醫病趕鬼
[00:08:27.000 --> 00:08:28.000]  是成功過的
[00:08:28.000 --> 00:08:31.000]  不是在亂說話的
[00:08:31.000 --> 00:08:37.000]  當門徒和一群人在辯論的時候
[00:08:37.000 --> 00:08:40.000]  門徒是看不到耶穌基督
[00:08:40.000 --> 00:08:42.000]  在那個時候出現
[00:08:42.000 --> 00:08:46.000]  而這位癲癇症的爸爸
[00:08:46.000 --> 00:08:48.000]  他看到耶穌基督
[00:08:48.000 --> 00:08:50.000]  就是很失望的
[00:08:50.000 --> 00:08:52.000]  向耶穌基督說
[00:08:52.000 --> 00:08:56.000]  我帶他到你們的門徒那裡
[00:08:56.000 --> 00:09:00.000]  他們卻不能醫治他
[00:09:00.000 --> 00:09:04.000]  耶穌聽了之後就說
[00:09:04.000 --> 00:09:09.000]  這個又不信又叛逆的世代
[00:09:09.000 --> 00:09:13.000]  我在你們這裏要到幾時呢
[00:09:13.000 --> 00:09:17.000]  我忍耐你們要到幾時呢
[00:09:17.000 --> 00:09:21.000]  把他帶到我這裏來吧
[00:09:21.000 --> 00:09:23.000]  在那個時候
[00:09:23.000 --> 00:09:25.000]  耶穌是憂傷的
[00:09:25.000 --> 00:09:27.000]  因為祂知道周圍的人
[00:09:27.000 --> 00:09:30.000]  是不相信祂是尼塞亞
[00:09:30.000 --> 00:09:34.000]  是不相信祂是救世主
[00:09:34.000 --> 00:09:37.000]  耶穌基督是憂傷的
[00:09:37.000 --> 00:09:40.000]  因為祂看見自己的門徒
[00:09:40.000 --> 00:09:43.000]  所親愛的門徒
[00:09:43.000 --> 00:09:46.000]  是信心軟弱的
[00:09:46.000 --> 00:09:51.000]  當這班門徒遇到艱難的時候
[00:09:51.000 --> 00:09:54.000]  這班門徒在做什麼呢?
[00:09:54.000 --> 00:09:58.000]  當這班門徒不能講鬼的時候
[00:09:58.000 --> 00:10:01.000]  這班門徒在做什麼呢?
[00:10:01.000 --> 00:10:05.000]  門徒沒有跪下祈禱
[00:10:05.000 --> 00:10:09.000]  反而進入宗教的辯論
[00:10:09.000 --> 00:10:13.000]  進入宗教的糾紛當中
[00:10:13.000 --> 00:10:17.000]  雖然耶穌基督是非常失望
[00:10:17.000 --> 00:10:20.000]  但他仍然關心那位弟弟
[00:10:20.000 --> 00:10:22.000]  所以說
[00:10:22.000 --> 00:10:25.000]  給他帶到我這裏
[00:10:25.000 --> 00:10:27.000]  帶到我面前
[00:10:27.000 --> 00:10:30.000]  耶穌基督就斥責那位鬼
[00:10:30.000 --> 00:10:32.000]  鬼走出來
[00:10:32.000 --> 00:10:37.000]  這位弟弟從此就痊癒了
[00:10:37.000 --> 00:10:41.000]  後來門徒就暗暗地去找耶穌基督
[00:10:41.000 --> 00:10:43.000]  就問耶穌說
[00:10:43.000 --> 00:10:49.000]  我們為什麼不能講出這隻鬼呢?
[00:10:49.000 --> 00:10:51.000]  門徒是迷茫的
[00:10:51.000 --> 00:10:58.000]  因為在以前他們是曾經很成功地講鬼醫病
[00:10:58.000 --> 00:11:03.000]  在他們跟隨耶穌基督的經驗當中
[00:11:03.000 --> 00:11:07.000]  他們確實是能夠醫病講鬼的
[00:11:07.000 --> 00:11:11.000]  在那個時候,甚至耶穌基督亦是不在場的
[00:11:11.000 --> 00:11:15.000]  他們是成功地醫病講鬼的
[00:11:15.000 --> 00:11:17.000]  他們是有經驗的
[00:11:17.000 --> 00:11:19.000]  是有能力的
[00:11:19.000 --> 00:11:23.000]  他們應該是掌握了醫病講鬼的能力
[00:11:23.000 --> 00:11:27.000]  為什麼在這次會失敗呢?
[00:11:27.000 --> 00:11:32.000]  耶穌基督的回答是很精簡的
[00:11:32.000 --> 00:11:39.000]  耶穌說是因為你們的信心是少的
[00:11:39.000 --> 00:11:44.000]  你們的信心是少的
[00:11:44.000 --> 00:11:49.000]  對門徒來說,這是不好受的
[00:11:49.000 --> 00:11:52.000]  為什麼耶穌基督會這樣說呢?
[00:11:52.000 --> 00:11:57.000]  為什麼說我們是少的信心呢?
[00:11:57.000 --> 00:12:04.000]  少的信心就是當你做過那件事
[00:12:04.000 --> 00:12:07.000]  你再重複那件事
[00:12:07.000 --> 00:12:09.000]  你就有信心了
[00:12:09.000 --> 00:12:11.000]  少的信心就是說
[00:12:11.000 --> 00:12:15.000]  當你已經擁有每一件事情
[00:12:15.000 --> 00:12:18.000]  每一件事情你都是空有成足
[00:12:18.000 --> 00:12:22.000]  因此你最有信心了
[00:12:22.000 --> 00:12:24.000]  少的信心就是說
[00:12:24.000 --> 00:12:27.000]  當你看見前面的路向
[00:12:27.000 --> 00:12:30.000]  知道前面的走勢是怎樣
[00:12:30.000 --> 00:12:34.000]  因此你對神有信心
[00:12:34.000 --> 00:12:36.000]  少的信心就是說
[00:12:36.000 --> 00:12:39.000]  在過往跟隨主的經驗當中
[00:12:39.000 --> 00:12:41.000]  都是非常如意的
[00:12:41.000 --> 00:12:46.000]  所以我們是對神有信心
[00:12:46.000 --> 00:12:48.000]  這些是信心
[00:12:48.000 --> 00:12:50.000]  這些是信心
[00:12:50.000 --> 00:12:53.000]  我們說是少的信心
[00:12:53.000 --> 00:12:57.000]  因為這些信心是信念
[00:12:57.000 --> 00:12:59.000]  是Belief
[00:12:59.000 --> 00:13:02.000]  是思想的信心
[00:13:02.000 --> 00:13:06.000]  是理智的信心
[00:13:06.000 --> 00:13:09.000]  是頭腦的信心
[00:13:09.000 --> 00:13:12.000]  這種頭腦的信心就是用英文說
[00:13:12.000 --> 00:13:15.000]  I believe that
[00:13:15.000 --> 00:13:20.000]  我相信神傳道是存在的
[00:13:20.000 --> 00:13:24.000]  我相信土瓜灣浸信會是存在的
[00:13:24.000 --> 00:13:27.000]  我相信獅子山是存在的
[00:13:27.000 --> 00:13:29.000]  這是一個事實
[00:13:29.000 --> 00:13:33.000]  我相信鬼魔也是存在的事實
[00:13:33.000 --> 00:13:37.000]  只是相信一個事實
[00:13:37.000 --> 00:13:42.000]  但是這個相信連鬼魔都相信
[00:13:42.000 --> 00:13:44.000]  這種相信
[00:13:44.000 --> 00:13:47.000]  沒錯,你相信有一個事實存在
[00:13:47.000 --> 00:13:50.000]  你相信有聖經這個事實存在
[00:13:50.000 --> 00:13:52.000]  I believe that
[00:13:52.000 --> 00:13:55.000]  我頭腦相信
[00:13:55.000 --> 00:13:58.000]  但是你不會敬重這本聖經
[00:13:58.000 --> 00:14:00.000]  你不會
[00:14:00.000 --> 00:14:03.000]  就算你說我相信神
[00:14:03.000 --> 00:14:08.000]  你說我不會怕神不開心
[00:14:08.000 --> 00:14:10.000]  所以這種相信
[00:14:10.000 --> 00:14:14.000]  沒錯,連鬼魔都相信
[00:14:14.000 --> 00:14:18.000]  但是可以當神是沒有道的
[00:14:18.000 --> 00:14:21.000]  這種理智的信心可以說是
[00:14:21.000 --> 00:14:23.000]  在現代的社會當中
[00:14:23.000 --> 00:14:27.000]  我們說是用一種理性主義的方式出現
[00:14:27.000 --> 00:14:29.000]  理性主義的信心
[00:14:29.000 --> 00:14:33.000]  我們就說是一種啟蒙主義運動的結果
[00:14:33.000 --> 00:14:36.000]  意思就是說,這種信心就是說
[00:14:36.000 --> 00:14:39.000]  我們相信我們的理性
[00:14:39.000 --> 00:14:42.000]  我們的理性是能夠幫助我們
[00:14:42.000 --> 00:14:46.000]  去除人間的邪惡勢力
[00:14:46.000 --> 00:14:49.000]  因為我們相信理性的緣故
[00:14:49.000 --> 00:14:51.000]  我們強調教育
[00:14:51.000 --> 00:14:54.000]  政制的改革
[00:14:54.000 --> 00:14:56.000]  經濟的更新
[00:14:56.000 --> 00:15:01.000]  都是能夠去克制罪惡
[00:15:01.000 --> 00:15:04.000]  改變世界
[00:15:04.000 --> 00:15:07.000]  但是這種信心,我們會說是小的信心
[00:15:07.000 --> 00:15:12.000]  因為這種信心是會把神當作沒有道的
[00:15:12.000 --> 00:15:17.000]  這種信心是會把神排擠出來的
[00:15:17.000 --> 00:15:23.000]  這種信心是以理性代替神的引導
[00:15:23.000 --> 00:15:25.000]  因此,這類有信心的人
[00:15:25.000 --> 00:15:30.000]  他們不注重敬虔,不注重敬畏
[00:15:30.000 --> 00:15:33.000]  他們多多少少認為
[00:15:33.000 --> 00:15:37.000]  人是有能力改變一切
[00:15:37.000 --> 00:15:40.000]  改變社會
[00:15:40.000 --> 00:15:43.000]  甚至是改變教會
[00:15:43.000 --> 00:15:47.000]  因此,我們見到這種頭腦的相信
[00:15:47.000 --> 00:15:50.000]  在教會當中都見得到的
[00:15:50.000 --> 00:15:54.000]  當教會對這種信心
[00:15:54.000 --> 00:15:56.000]  這種頭腦的相信
[00:15:56.000 --> 00:15:58.000]  是有信心的時候
[00:15:58.000 --> 00:16:04.000]  他們會很倚仗過往的傳統,過往成功的經驗
[00:16:04.000 --> 00:16:08.000]  希望能夠找到不同的方式
[00:16:08.000 --> 00:16:11.000]  可以使我們教會人數增加
[00:16:11.000 --> 00:16:14.000]  能夠使我們的模樣成功
[00:16:14.000 --> 00:16:16.000]  能夠吸引更多的人
[00:16:16.000 --> 00:16:18.000]  招來更多的人
[00:16:18.000 --> 00:16:20.000]  來到我們的教會當中
[00:16:20.000 --> 00:16:22.000]  聽姐妹們
[00:16:22.000 --> 00:16:27.000]  這種信心是小的信心
[00:16:27.000 --> 00:16:30.000]  是頭腦的信心
[00:16:30.000 --> 00:16:33.000]  原來小的信心就是說
[00:16:33.000 --> 00:16:37.000]  我們倚仗過往的經驗
[00:16:37.000 --> 00:16:39.000]  過往的傳統
[00:16:39.000 --> 00:16:41.000]  倚仗我們的計劃
[00:16:41.000 --> 00:16:44.000]  當我們這樣倚仗的時候
[00:16:44.000 --> 00:16:47.000]  我們忘記了一個最重要的倚仗
[00:16:47.000 --> 00:16:52.000]  就是忘記了一切改變的力量
[00:16:52.000 --> 00:16:55.000]  一切生命改變的力量
[00:16:55.000 --> 00:16:58.000]  一切教會改變的力量
[00:16:58.000 --> 00:17:01.000]  一切社會改變的力量
[00:17:01.000 --> 00:17:06.000]  都是來自耶穌基督
[00:17:06.000 --> 00:17:09.000]  假如沒有耶穌基督
[00:17:09.000 --> 00:17:13.000]  假如教會沒有依賴耶穌基督
[00:17:13.000 --> 00:17:18.000]  教會是不能達成什麼的
[00:17:18.000 --> 00:17:20.000]  這個就是說
[00:17:20.000 --> 00:17:21.000]  我們沒有錯
[00:17:21.000 --> 00:17:23.000]  我們在過往可能有好的經驗
[00:17:23.000 --> 00:17:25.000]  有好的傳統
[00:17:25.000 --> 00:17:27.000]  或者有好的思考
[00:17:27.000 --> 00:17:30.000]  我們都希望能夠去改革改變
[00:17:30.000 --> 00:17:34.000]  但一切都是徒勞無功的
[00:17:34.000 --> 00:17:36.000]  結果就是大家努力
[00:17:36.000 --> 00:17:40.000]  拿水桶去裝水
[00:17:40.000 --> 00:17:42.000]  我們歡言取水
[00:17:42.000 --> 00:17:44.000]  拿多點水拿多點東西
[00:17:44.000 --> 00:17:47.000]  但你發覺原來你的桶
[00:17:47.000 --> 00:17:49.000]  是個穿窿的桶
[00:17:49.000 --> 00:17:52.000]  你發覺你是不能夠承載力量
[00:17:52.000 --> 00:17:59.000]  因此你不能夠緊握著神的力量
[00:17:59.000 --> 00:18:00.000]  頂智們們
[00:18:00.000 --> 00:18:01.000]  當我這樣說
[00:18:01.000 --> 00:18:05.000]  說到教會都是小信的時候
[00:18:05.000 --> 00:18:06.000]  是不是我的意思是
[00:18:06.000 --> 00:18:10.000]  我們不需要思考呢
[00:18:10.000 --> 00:18:12.000]  不需要有好的動機
[00:18:12.000 --> 00:18:14.000]  不需要有好的方法
[00:18:14.000 --> 00:18:15.000]  不是
[00:18:15.000 --> 00:18:17.000]  我們繼續要思想
[00:18:17.000 --> 00:18:19.000]  要有好的方法
[00:18:19.000 --> 00:18:21.000]  但我們要記得
[00:18:21.000 --> 00:18:24.000]  一切的改革
[00:18:24.000 --> 00:18:28.000]  都是來自耶穌基督
[00:18:28.000 --> 00:18:30.000]  大家聽到嗎
[00:18:30.000 --> 00:18:33.000]  一切的改變
[00:18:33.000 --> 00:18:38.000]  都是來自耶穌基督
[00:18:38.000 --> 00:18:42.000]  相對於這種小的信心來說
[00:18:42.000 --> 00:18:43.000]  耶穌基督
[00:18:43.000 --> 00:18:47.000]  祂說出什麼叫真正的信心
[00:18:47.000 --> 00:18:51.000]  什麼叫大的信心
[00:18:51.000 --> 00:18:53.000]  耶穌基督說
[00:18:53.000 --> 00:18:56.000]  人假如他有信心
[00:18:56.000 --> 00:18:59.000]  好像一粒芥菜種一樣
[00:18:59.000 --> 00:19:02.000]  就是對這座山說
[00:19:02.000 --> 00:19:06.000]  你從這邊挪到那邊
[00:19:06.000 --> 00:19:09.000]  他必挪去
[00:19:09.000 --> 00:19:14.000]  並且你們沒有一件不能作的事了
[00:19:14.000 --> 00:19:16.000]  聽到字了
[00:19:16.000 --> 00:19:18.000]  假如弟兄姊妹們你們有信心
[00:19:18.000 --> 00:19:21.000]  好像一粒芥菜種一樣
[00:19:21.000 --> 00:19:23.000]  只要你對這座山說
[00:19:23.000 --> 00:19:24.000]  你挪到那邊
[00:19:24.000 --> 00:19:27.000]  那座山必然會挪去
[00:19:27.000 --> 00:19:29.000]  你們是沒有一件事
[00:19:29.000 --> 00:19:32.000]  你們是不能夠做的
[00:19:32.000 --> 00:19:35.000]  耶穌基督所說的信心
[00:19:35.000 --> 00:19:37.000]  是什麼信心呢
[00:19:37.000 --> 00:19:39.000]  原來耶穌基督說的信心
[00:19:39.000 --> 00:19:40.000]  真正的信心
[00:19:40.000 --> 00:19:41.000]  大的信心
[00:19:41.000 --> 00:19:45.000]  是一種能夠成長的信心
[00:19:45.000 --> 00:19:50.000]  信心是一種能夠成長的信心
[00:19:50.000 --> 00:19:53.000]  這種信心開始的時候是怎樣呢
[00:19:53.000 --> 00:19:55.000]  很小的
[00:19:55.000 --> 00:19:57.000]  這種信心呢
[00:19:57.000 --> 00:19:59.000]  是好像芥菜種那麼小
[00:19:59.000 --> 00:20:02.000]  芥菜種是很小很小的
[00:20:02.000 --> 00:20:05.000]  但是芥菜種是慢慢能夠成長
[00:20:05.000 --> 00:20:07.000]  能夠成長成長到
[00:20:07.000 --> 00:20:11.000]  好像黎巴嫩的大樹那麼大的
[00:20:11.000 --> 00:20:13.000]  而最特別就是說
[00:20:13.000 --> 00:20:15.000]  這個小小的信心
[00:20:15.000 --> 00:20:17.000]  當它慢慢成長的時候
[00:20:17.000 --> 00:20:19.000]  它可以強大到一個地步
[00:20:19.000 --> 00:20:23.000]  是可以移動巨山的
[00:20:23.000 --> 00:20:25.000]  在那個時候
[00:20:25.000 --> 00:20:29.000]  很多人都認為山的根就在大地
[00:20:29.000 --> 00:20:31.000]  所以你說要將一個山
[00:20:31.000 --> 00:20:33.000]  剷去移去另外一處
[00:20:33.000 --> 00:20:35.000]  根本是沒有可能的
[00:20:35.000 --> 00:20:37.000]  所以耶穌基督就說
[00:20:37.000 --> 00:20:40.000]  這個能夠成長的信心
[00:20:40.000 --> 00:20:46.000]  是能夠將很巨大的困難
[00:20:46.000 --> 00:20:50.000]  都能夠克服的
[00:20:50.000 --> 00:20:52.000]  弟妹們
[00:20:52.000 --> 00:20:56.000]  假如這個是大的信心
[00:20:56.000 --> 00:21:00.000]  假如大的信心是指一種成長的信心
[00:21:00.000 --> 00:21:03.000]  那是什麼意思呢
[00:21:03.000 --> 00:21:05.000]  意思就是說
[00:21:05.000 --> 00:21:11.000]  當我們是面對生命仍然有很多的傷痛
[00:21:11.000 --> 00:21:14.000]  或者在人間你見到很多正義的問題
[00:21:14.000 --> 00:21:16.000]  是未彰顯
[00:21:16.000 --> 00:21:20.000]  或者人性的醜惡還是有很多
[00:21:20.000 --> 00:21:23.000]  但是大的信心就是說
[00:21:23.000 --> 00:21:25.000]  不會給一切的東西
[00:21:25.000 --> 00:21:27.000]  不會給我們家庭的問題
[00:21:27.000 --> 00:21:29.000]  不會給我們學業的問題
[00:21:29.000 --> 00:21:32.000]  不會給我們交友的問題
[00:21:32.000 --> 00:21:34.000]  不會給我們戀愛的問題
[00:21:34.000 --> 00:21:37.000]  不會給一切人生的問題
[00:21:37.000 --> 00:21:39.000]  是去擠住
[00:21:39.000 --> 00:21:41.000]  而不能夠成長
[00:21:41.000 --> 00:21:45.000]  大的信心是繼續的成長
[00:21:45.000 --> 00:21:47.000]  大的信心大到一個地步
[00:21:47.000 --> 00:21:49.000]  譬如當我們弟兄姊妹們
[00:21:49.000 --> 00:21:51.000]  將來出去工作的時候
[00:21:51.000 --> 00:21:55.000]  更加面對社會的艱難的時候
[00:21:55.000 --> 00:21:56.000]  大的信心就是說
[00:21:56.000 --> 00:22:00.000]  縱然情況是這麼艱難
[00:22:00.000 --> 00:22:03.000]  我仍然是相信神的信實
