
[00:00:00.000 --> 00:00:05.820]  美國以一個反恐之名的監控通訊做法
[00:09:16.200 --> 00:09:19.200]  必知道摸她的是哪一位
[00:09:19.200 --> 00:09:21.200]  原來是一個罪人
[00:09:21.200 --> 00:09:25.200]  言下之意她認為耶穌也不是先知
[00:09:25.200 --> 00:09:31.200]  也不知道這個女人的背景是一個怎樣的女人
[00:09:31.200 --> 00:09:35.200]  於是耶穌糾正她的錯誤
[00:09:35.200 --> 00:09:37.200]  她說了一個故事
[00:09:37.200 --> 00:09:41.200]  關乎兩個欠債的人
[00:09:41.200 --> 00:09:44.200]  他們的債務被免除
[00:09:44.200 --> 00:09:47.200]  一個欠五十兩銀子
[00:09:47.200 --> 00:09:52.200]  相等於當時的五百個地拿流的銀幣
[00:09:52.200 --> 00:09:54.200]  另一個欠五兩銀子
[00:09:54.200 --> 00:09:58.200]  相等於五十地拿流銀幣
[00:09:58.200 --> 00:10:01.200]  原來一個地拿流的銀幣
[00:10:01.200 --> 00:10:06.200]  相當於當時一個工人一天的工資
[00:10:06.200 --> 00:10:08.200]  由此可知
[00:10:08.200 --> 00:10:13.200]  哪一個得到的恩惠是更多
[00:10:13.200 --> 00:10:17.200]  當然就是欠五十兩銀子的位置
[00:10:17.200 --> 00:10:22.200]  所以主同意西門的回應
[00:10:22.200 --> 00:10:25.200]  在44至46節
[00:10:25.200 --> 00:10:30.200]  主轉向那個女人
[00:10:30.200 --> 00:10:32.200]  問西門
[00:10:32.200 --> 00:10:35.200]  她說你看不看到這個女人
[00:10:35.200 --> 00:10:41.200]  當然表面西門一定看到這個女人
[00:10:41.200 --> 00:10:48.200]  但西門是用他以往對這個女人的看法
[00:10:48.200 --> 00:10:50.200]  來看這個女人
[00:10:50.200 --> 00:10:55.200]  他沒有覺得這個女人和以往有分別
[00:10:55.200 --> 00:10:58.200]  而其實這個女人已經改變了
[00:10:58.200 --> 00:11:00.200]  西門沒有察覺
[00:11:00.200 --> 00:11:04.200]  他仍然用這個女人過往的情況去看她
[00:11:04.200 --> 00:11:06.200]  是一個罪人
[00:11:06.200 --> 00:11:11.200]  主將這個女人和主人的態度作為一個對比
[00:11:11.200 --> 00:11:15.200]  可以看到西門雖然邀請了耶穌
[00:11:15.200 --> 00:11:18.200]  去他的家作為客人
[00:11:18.200 --> 00:11:22.200]  但他沒有按照尊重貴客
[00:11:22.200 --> 00:11:26.200]  當德的禮貌去對待耶穌
[00:11:26.200 --> 00:11:30.200]  按理主人必須要預備水
[00:11:30.200 --> 00:11:33.200]  為客人來洗腳
[00:11:33.200 --> 00:11:36.200]  耶穌沒有得到這個禮儀
[00:11:36.200 --> 00:11:41.200]  但這個女人卻用他的眼淚洗了耶穌的腳
[00:11:41.200 --> 00:11:47.200]  同樣用親嘴來迎接客人
[00:11:47.200 --> 00:11:51.200]  是主人應該的做法
[00:11:51.200 --> 00:11:56.200]  但這位主人也沒有這樣做
[00:11:56.200 --> 00:12:03.200]  反而這個女人用嘴來親主耶穌的腳
[00:12:03.200 --> 00:12:11.200]  主人西門也將用油抹耶穌的頭的行動省卻了
[00:12:11.200 --> 00:12:16.200]  這個女人卻用香膏去抹耶穌的腳
[00:12:16.200 --> 00:12:21.200]  油是說到橄欖油
[00:12:21.200 --> 00:12:24.200]  當時盛產大量
[00:12:24.200 --> 00:12:27.200]  所以橄欖油很便宜
[00:12:27.200 --> 00:12:31.200]  剛剛與香膏成為一個對比
[00:12:31.200 --> 00:12:36.200]  香膏是很稀有很貴重的香料
[00:12:36.200 --> 00:12:40.200]  在47節耶穌接著告訴西門
[00:12:40.200 --> 00:12:44.200]  這個女人許多的罪獲得赦免
[00:12:44.200 --> 00:12:49.200]  其實耶穌沒有否認這個女人曾經犯很多罪
[00:12:49.200 --> 00:12:58.200]  所以他說這個女人許多的罪都赦免了
[00:12:58.200 --> 00:13:02.200]  無論罪是有幾多幾大
[00:13:02.200 --> 00:13:10.200]  這位主都能夠以他的恩典去寬恕各人的過犯
[00:13:10.200 --> 00:13:13.200]  不是因為這個女人愛多
[00:13:13.200 --> 00:13:16.200]  以致她得到赦免
[00:13:16.200 --> 00:13:22.200]  主說這個女人的愛是證明她的罪已經得到赦免
[00:13:22.200 --> 00:13:26.200]  即是主是先赦免她的罪
[00:13:26.200 --> 00:13:29.200]  她知道被赦免
[00:13:29.200 --> 00:13:36.200]  以致她是存著感恩尊重來對主
[00:13:36.200 --> 00:13:38.200]  抹上香膏
[00:13:38.200 --> 00:13:44.200]  相反赦免少的她的愛就是少
[00:13:44.200 --> 00:13:50.200]  意思是指西門對主有一點點的愛
[00:13:50.200 --> 00:13:54.200]  因為她不得到很多的赦免
[00:13:54.200 --> 00:14:00.200]  她對主只是很少的愛
[00:14:00.200 --> 00:14:11.200]  在三一學院是美國大學的校制運動史上
[00:14:11.200 --> 00:14:16.200]  保持最長的一個常勝軍
[00:14:16.200 --> 00:14:21.200]  連續252場的不敗記錄
[00:14:21.200 --> 00:14:25.200]  但是在去年1月18日
[00:14:25.200 --> 00:14:29.200]  在迫求運動稱霸了14年的三一學院
[00:14:29.200 --> 00:14:35.200]  敗給耶路大學
[00:14:35.200 --> 00:14:37.200]  首度受挫
[00:14:37.200 --> 00:14:40.200]  嘗到失敗的滋味
[00:14:40.200 --> 00:14:42.200]  假日的清晨
[00:14:42.200 --> 00:14:46.200]  教練阿伯羅收到一封朋友的電郵
[00:14:46.200 --> 00:14:51.200]  對方是一位著名的職業籃球教授
[00:14:51.200 --> 00:14:53.200]  電郵這樣說
[00:14:53.200 --> 00:14:58.200]  「好啊,現在你有機會重新振作了」
[00:14:58.200 --> 00:15:00.200]  10天之後
[00:15:00.200 --> 00:15:02.200]  這個籃球教練的球隊
[00:15:02.200 --> 00:15:14.200]  也在一場萬眾矚目的全國籃球超級盃賽當中失敗
[00:15:14.200 --> 00:15:18.200]  其實可能有時我們會笑別人
[00:15:18.200 --> 00:15:22.200]  但有時我們也會被人笑
[00:15:22.200 --> 00:15:26.200]  陷在失敗當中
[00:15:26.200 --> 00:15:30.200]  這種在運動場上失敗的感受
[00:15:30.200 --> 00:15:36.200]  正正好像我們面對屬靈的挫敗一樣
[00:15:36.200 --> 00:15:39.200]  那種自我的譴責
[00:15:39.200 --> 00:15:49.200]  我們覺得自己令到神或別人感到失望
[00:15:49.200 --> 00:15:53.200]  甚至會譴責自己
[00:15:53.200 --> 00:15:57.200]  怎麼能夠重新振作呢?
[00:15:57.200 --> 00:15:59.200]  司徒一漢這樣說
[00:15:59.200 --> 00:16:01.200]  「我們如果說自己沒有罪」
[00:16:01.200 --> 00:16:05.200]  「就是自欺真理不在我們心裡」
[00:16:05.200 --> 00:16:09.200]  「我們如果去認自己的罪」
[00:16:09.200 --> 00:16:12.200]  「上帝是信實的,是公義的」
[00:16:12.200 --> 00:16:14.200]  「必要赦免我們的罪」
[00:16:14.200 --> 00:16:17.200]  「洗淨我們一切的不義」
[00:16:17.200 --> 00:16:20.200]  在《約翰一書》的一章八至九節
[00:16:20.200 --> 00:16:23.200]  上帝赦免了我們
[00:16:23.200 --> 00:16:27.200]  全因為耶穌基督已經為我們的罪
[00:16:27.200 --> 00:16:31.200]  附上了寶貴的贖駕
[00:16:31.200 --> 00:16:35.200]  上帝的赦免釋放了我們
[00:16:35.200 --> 00:16:38.200]  讓我們可以重新開始
[00:16:38.200 --> 00:16:41.200]  把握今天的機會
[00:16:41.200 --> 00:16:45.200]  不需要沉溺在過往的失敗
[00:16:45.200 --> 00:16:47.200]  罪惡的當中
[00:16:47.200 --> 00:16:50.200]  祂的信實、潔淨
[00:16:50.200 --> 00:16:54.200]  令我們成為清潔的人
[00:16:54.200 --> 00:16:56.200]  成為神的兒女
[00:16:56.200 --> 00:17:01.200]  今天上帝邀請我們重新振作起來
[00:17:01.200 --> 00:17:04.200]  上帝一直愛我們
[00:17:04.200 --> 00:17:10.200]  願意赦免我們的過犯
[00:17:10.200 --> 00:17:15.200]  第三方面,恩著信靠主
[00:17:15.200 --> 00:17:19.200]  主說這個婦人是得救
[00:17:19.200 --> 00:17:22.200]  另外有幾個婦人
[00:17:22.200 --> 00:17:25.200]  她們去供應主
[00:17:25.200 --> 00:17:30.200]  在經文七章四十八至八章三節
[00:17:30.200 --> 00:17:33.200]  在四十八節,耶穌對那個女人說
[00:17:33.200 --> 00:17:35.200]  「你的罪赦免了」
[00:17:35.200 --> 00:17:38.200]  「你的信救了你」
[00:17:38.200 --> 00:17:41.200]  「平平安安地回去吧」
[00:17:41.200 --> 00:17:45.200]  赦罪其實是神的專利
[00:17:45.200 --> 00:17:48.200]  因為主說了赦免這個女人的罪
[00:17:48.200 --> 00:17:53.200]  引起了當時同籍的人一番的議論
[00:17:53.200 --> 00:17:56.200]  他們議論這是什麼人呢?
[00:17:56.200 --> 00:18:01.200]  竟然赦免了人的罪?
[00:18:01.200 --> 00:18:05.200]  但是耶穌不在意他們在議論
[00:18:05.200 --> 00:18:08.200]  祂所關注的是這個女人
[00:18:08.200 --> 00:18:12.200]  祂說「你的信救了你」
[00:18:12.200 --> 00:18:14.200]  這句話很重要
[00:18:14.200 --> 00:18:18.200]  證明了之前所說到祂對主的愛
[00:18:18.200 --> 00:18:21.200]  就是祂得救的結果
[00:18:21.200 --> 00:18:23.200]  因為祂被赦
[00:18:23.200 --> 00:18:26.200]  所以祂對主的回應
[00:18:26.200 --> 00:18:28.200]  愛心的回應
[00:18:28.200 --> 00:18:31.200]  耶穌叫她走
[00:18:31.200 --> 00:18:33.200]  「平平安安地回去吧」
[00:18:33.200 --> 00:18:39.200]  即是說你帶著平安離開吧
[00:18:39.200 --> 00:18:41.200]  過了沒多久
[00:18:41.200 --> 00:18:44.200]  耶穌出發去傳道
[00:18:44.200 --> 00:18:50.200]  有祂的門徒和一群婦女一起去
[00:18:50.200 --> 00:18:52.200]  其實在昔日
[00:18:52.200 --> 00:18:57.200]  猶太的教師拒絕去教導婦女
[00:18:57.200 --> 00:19:05.200]  令到婦女在一個很低微的地位當中生活
[00:19:05.200 --> 00:19:10.200]  但是耶穌很自由地去接納這群婦女
[00:19:10.200 --> 00:19:15.200]  容許她們和其他門徒一起
[00:19:15.200 --> 00:19:20.200]  在那個團隊當中服侍
[00:19:20.200 --> 00:19:24.200]  耶穌接受這群婦女的服侍
[00:19:24.200 --> 00:19:27.200]  表明了所有人在主的面前
[00:19:27.200 --> 00:19:30.200]  都是平等的
[00:19:30.200 --> 00:19:33.200]  首先提到是莫大拉的瑪利亞
[00:19:33.200 --> 00:19:37.200]  她說曾經有七個鬼從她身上趕出來
[00:19:37.200 --> 00:19:44.200]  證明耶穌曾經救她脫離了很痛苦的情況
[00:19:44.200 --> 00:19:49.200]  另外又有希律的家宰
[00:19:49.200 --> 00:19:53.200]  可能是希律財產的一個經理人
[00:19:53.200 --> 00:19:57.200]  或者政治上負責的一些職務
[00:19:57.200 --> 00:20:02.200]  他的太太約亞娜和蘇薩娜
[00:20:02.200 --> 00:20:05.200]  還有其他的婦女
[00:20:05.200 --> 00:20:08.200]  提到她們用自己的金錢
[00:20:08.200 --> 00:20:11.200]  來支持耶穌的工作
[00:20:11.200 --> 00:20:15.200]  這一小群的耶穌背後的支持者
[00:20:15.200 --> 00:20:18.200]  雖然不是很顯眼
[00:20:18.200 --> 00:20:20.200]  卻是非常重要
[00:20:20.200 --> 00:20:27.200]  因為他們正在支持主自己的需要
[00:20:27.200 --> 00:20:30.200]  無論你在什麼位置
[00:20:30.200 --> 00:20:32.200]  什麼崗位當中
[00:20:32.200 --> 00:20:37.200]  你的服侍有多微小都不重要
[00:20:37.200 --> 00:20:44.200]  最重要是你的動機是否要服侍主
[00:20:44.200 --> 00:20:51.200]  所以我們只管將自己最好的獻情給主
[00:20:51.200 --> 00:20:55.200]  在路加福音20章47節
[00:20:55.200 --> 00:21:01.200]  耶穌提到有一些法利塞人非常貪婪
[00:21:01.200 --> 00:21:06.200]  他說他們貪親寡婦的家產
[00:21:06.200 --> 00:21:09.200]  假意作很長的禱告
[00:21:09.200 --> 00:21:13.200]  這些人要受更重的刑罰
[00:21:13.200 --> 00:21:19.200]  也許我們沒有貪一些寡婦的錢財
[00:21:19.200 --> 00:21:27.200]  但可能我們親親了神應得的物品
[00:21:27.200 --> 00:21:31.200]  我們有沒有履行十一奉獻
[00:21:31.200 --> 00:21:37.200]  將你的收入十分之一獻給神的家
[00:21:37.200 --> 00:21:40.200]  這是應當的
[00:21:40.200 --> 00:21:44.200]  神供應我們空氣
[00:21:44.200 --> 00:21:48.200]  每一天我們都需要空氣來呼吸
[00:21:48.200 --> 00:21:52.200]  我們沒有能力去買空氣或做空氣
[00:21:52.200 --> 00:21:55.200]  神賜給我們永恆生命
[00:21:55.200 --> 00:21:58.200]  祂甚至犧牲自己的生命
[00:21:58.200 --> 00:22:03.200]  為了拯救我們免入地獄
[00:22:03.200 --> 00:22:05.200]  賜給我們有工作的能力
[00:22:05.200 --> 00:22:07.200]  賺錢的能力
[00:22:07.200 --> 00:22:10.200]  如果你拿了神的物
[00:22:10.200 --> 00:22:13.200]  不肯去奉獻給主
[00:22:13.200 --> 00:22:18.200]  你就是搶了主的物品
[00:22:18.200 --> 00:22:21.200]  主一定知道
[00:22:21.200 --> 00:22:25.200]  正如《馬拉基書》三章第五節說
[00:22:25.200 --> 00:22:27.200]  萬君子耶和華說
[00:22:27.200 --> 00:22:31.200]  我必臨近你們施行審判
[00:22:31.200 --> 00:22:35.200]  警戒行邪術的犯奸淫的
[00:22:35.200 --> 00:22:37.200]  起假誓的
[00:22:37.200 --> 00:22:40.200]  虧負人之功架的
[00:22:40.200 --> 00:22:43.200]  欺壓寡婦孤兒的
[00:22:43.200 --> 00:22:46.200]  屈枉忌懼的
[00:22:46.200 --> 00:22:49.200]  和不敬畏我的
[00:22:49.200 --> 00:22:51.200]  不敬畏神的人
[00:22:51.200 --> 00:22:54.200]  必受到神的審判
[00:22:54.200 --> 00:22:56.200]  在星期五的晚上
[00:22:56.200 --> 00:22:58.200]  財務委員會開會
[00:22:58.200 --> 00:23:00.200]  我們統計一至五月
[00:23:00.200 --> 00:23:04.200]  有188位弟兄姊妹奉獻
[00:23:04.200 --> 00:23:07.200]  相信包括了一些來賓
[00:23:07.200 --> 00:23:14.200]  我們平均成年人的出席崇拜人數是325
[00:23:14.200 --> 00:23:17.200]  我們除了一些來賓
[00:23:17.200 --> 00:23:24.200]  應該還有幾十個弟兄姊妹沒有奉獻
[00:23:24.200 --> 00:23:27.200]  欺控了神的物
[00:23:27.200 --> 00:23:29.200]  無論你有沒有工作
[00:23:29.200 --> 00:23:34.200]  仍然可以奉獻給神
[00:23:34.200 --> 00:23:38.200]  就在你的使用當中的十分之一
[00:23:38.200 --> 00:23:42.200]  抽出來奉獻給教會
[00:23:42.200 --> 00:23:46.200]  我們的查經班成年人
[00:23:46.200 --> 00:23:51.200]  你看看上星期都不夠100人出席
[00:23:51.200 --> 00:23:54.200]  剛剛過去的祈禱會就更少人
[00:23:54.200 --> 00:23:59.200]  因為剛剛是星期三是端午節
[00:23:59.200 --> 00:24:03.200]  祈禱會暫停
[00:24:03.200 --> 00:24:05.200]  如果你重視禱告
[00:24:05.200 --> 00:24:07.200]  重視讀經
[00:24:07.200 --> 00:24:10.200]  我相信你一定可以抽到時間
[00:24:10.200 --> 00:24:13.200]  參與查經班
[00:24:13.200 --> 00:24:16.200]  參與祈禱會
[00:24:16.200 --> 00:24:19.200]  在路加福音十八章一節說
[00:24:19.200 --> 00:24:22.200]  耶穌設一個比喻
[00:24:22.200 --> 00:24:27.200]  是要人常常禱告不可灰心
[00:24:27.200 --> 00:24:32.200]  意思是說我們每一天為主而生活
[00:24:32.200 --> 00:24:37.200]  不斷地將我們的需求帶到神的面前
[00:24:37.200 --> 00:24:42.200]  或者我們去忠贊神的慈愛大能
[00:24:42.200 --> 00:24:48.200]  常常去相信神會應允我們的禱告
[00:24:48.200 --> 00:24:52.200]  神會帶領我們的生活
[00:24:52.200 --> 00:24:55.200]  在星期二晚上我去宣道會
[00:24:55.200 --> 00:24:59.200]  去聽二創的書
[00:24:59.200 --> 00:25:03.200]  因為他們崇拜是二百多人
[00:25:03.200 --> 00:25:06.200]  但當晚只有幾十人
[00:25:06.200 --> 00:25:09.200]  但那些冷氣原來不可以較小
[00:25:09.200 --> 00:25:12.200]  我竟然真的著涼
[00:25:12.200 --> 00:25:13.200]  感冒
[00:25:13.200 --> 00:25:15.200]  星期三是假期
[00:25:15.200 --> 00:25:16.200]  沒有看醫生
[00:25:16.200 --> 00:25:20.200]  星期四我都沒有看醫生
[00:25:20.200 --> 00:25:21.200]  我跟神說
[00:25:21.200 --> 00:25:23.200]  可不可以你醫治我
[00:25:23.200 --> 00:25:26.200]  我不看醫生
[00:25:26.200 --> 00:25:29.200]  星期四晚
[00:25:29.200 --> 00:25:33.200]  我請三福隊弟兄姊妹為我祈禱
[00:25:33.200 --> 00:25:36.200]  因為我都希望快點康復
[00:25:36.200 --> 00:25:38.200]  今天要正道
[00:25:38.200 --> 00:25:42.200]  其實我今早起床
[00:25:42.200 --> 00:25:45.200]  聲音是另外一個人
[00:25:45.200 --> 00:25:47.200]  星期五下午就好一點
[00:25:47.200 --> 00:25:49.200]  所以我沒有去看醫生
[00:25:49.200 --> 00:25:52.200]  星期六是更好的
[00:25:52.200 --> 00:25:57.200]  其實自己都是想學習去倚靠神
[00:25:57.200 --> 00:26:00.200]  學習信心的功課
[00:26:00.200 --> 00:26:01.200]  當然
[00:26:01.200 --> 00:26:05.200]  我看感冒是小意思
[00:26:05.200 --> 00:26:07.200]  大家按你的情況
[00:26:07.200 --> 00:26:11.200]  不一定要學我
[00:26:11.200 --> 00:26:14.200]  星期五
[00:26:14.200 --> 00:26:17.200]  自己都去感謝神
[00:26:17.200 --> 00:26:21.200]  因為覺得神真的聽了我的禱告
[00:26:21.200 --> 00:26:23.200]  因為我感冒不輕
[00:26:23.200 --> 00:26:25.200]  我自己覺得
[00:26:25.200 --> 00:26:28.200]  所以我覺得神真的聽禱告
[00:26:28.200 --> 00:26:31.200]  其實我剛才查經班之後
[00:26:31.200 --> 00:26:34.200]  在四樓天台走上宿舍
[00:26:34.200 --> 00:26:36.200]  地上是濕的
[00:26:36.200 --> 00:26:38.200]  其實我都是慢慢走
[00:26:38.200 --> 00:26:41.200]  幾乎走到樓梯的時候
[00:26:41.200 --> 00:26:44.200]  是滑一滑
[00:26:44.200 --> 00:26:47.200]  幾乎是向後跌
[00:26:47.200 --> 00:26:50.200]  站穩了就真的要感謝神
[00:26:50.200 --> 00:26:53.200]  我想起如果跌下真的很尷尬
[00:26:53.200 --> 00:26:55.200]  又要再換衣服
[00:26:55.200 --> 00:26:57.200]  我自己都覺得
[00:26:57.200 --> 00:27:00.200]  有時可能是自己不小心
[00:27:00.200 --> 00:27:04.200]  但是神在當中的補足
[00:27:04.200 --> 00:27:08.200]  這位婦人的罪得到赦免
[00:27:08.200 --> 00:27:10.200]  是多麼有福
[00:27:10.200 --> 00:27:13.200]  她懷著感恩的心
[00:27:13.200 --> 00:27:18.200]  用極珍貴的香膏來獻給主
[00:27:18.200 --> 00:27:22.200]  顯出這位婦人多麼尊重主
[00:27:22.200 --> 00:27:25.200]  多麼愛主
[00:27:25.200 --> 00:27:28.200]  夢主赦免也是大
[00:27:28.200 --> 00:27:31.200]  因著她信靠
[00:27:31.200 --> 00:27:36.200]  她得著主賜給她平安
[00:27:36.200 --> 00:27:39.200]  還有其他婦女因為尊崇主
[00:27:39.200 --> 00:27:41.200]  用她自己的錢財
