
[00:00:00.000 --> 00:00:06.160]  感謝神給各位 今天有健康的身體
[00:09:37.680 --> 00:09:43.320]  他們自己造的偶像就是這樣
[00:09:43.320 --> 00:09:47.520]  古代的人類早已經開始信仰
[00:09:47.520 --> 00:09:51.760]  他自己造出來的神靈
[00:09:51.760 --> 00:09:59.760]  並且他手造的神像
[00:09:59.760 --> 00:10:05.200]  考古專家從不同的古代地域
[00:10:05.200 --> 00:10:09.200]  發掘了很多好像如
[00:10:09.200 --> 00:10:13.360]  秀法拉底河、格里斯河流域
[00:10:13.360 --> 00:10:17.560]  波斯埃及、希臘等等等等
[00:10:17.560 --> 00:10:20.200]  找出無數的神像
[00:10:20.200 --> 00:10:27.400]  上千上萬的神像
[00:10:27.400 --> 00:10:35.760]  於是他們城門的就斯廟的祭司
[00:10:35.760 --> 00:10:38.000]  就拿著幾隻羊
[00:10:38.000 --> 00:10:41.000]  拿著一些花圈
[00:10:41.000 --> 00:10:44.720]  想要一起獻祭給
[00:10:44.720 --> 00:10:50.000]  剛才所說的就斯
[00:10:50.000 --> 00:10:54.360]  獻給寶羅、獻給巴拿巴
[00:10:54.360 --> 00:10:59.600]  他們當他們是神
[00:10:59.600 --> 00:11:02.400]  這種傳統的信仰
[00:11:02.400 --> 00:11:04.880]  也都出現在第一世紀
[00:11:04.880 --> 00:11:09.560]  羅馬帝國其他的城市裏面
[00:11:09.560 --> 00:11:15.040]  其中一個就是雅典
[00:11:15.040 --> 00:11:18.560]  在《使徒行傳》第十七章記載
[00:11:18.560 --> 00:11:21.640]  寶羅在雅典傳福音的時候
[00:11:21.640 --> 00:11:28.360]  看見滿城都是他們所敬拜的偶像
[00:11:28.360 --> 00:11:31.520]  發現有一個祭壇
[00:11:31.520 --> 00:11:33.680]  上面寫著
[00:11:33.680 --> 00:11:44.240]  獻給不認識的神
[00:11:44.240 --> 00:11:48.200]  不認識的神他們都可以獻祭的
[00:11:48.200 --> 00:11:53.440]  當時的虛妄的事情是這樣
[00:11:53.440 --> 00:11:54.720]  寶羅就對他們說
[00:11:54.720 --> 00:11:58.920]  我現在我要將你們不認識的神
[00:11:58.920 --> 00:12:03.760]  你們敬拜這個不認識的神
[00:12:03.760 --> 00:12:09.120]  傳給你們
[00:12:09.120 --> 00:12:12.240]  古代傳下來不同的信仰的例子
[00:12:12.240 --> 00:12:17.840]  在世界各地都可以找到
[00:12:17.840 --> 00:12:25.360]  很多都是在哲學、民間傳說
[00:12:25.360 --> 00:12:28.320]  義教的信仰
[00:12:28.320 --> 00:12:30.960]  迷信演變出來
[00:12:30.960 --> 00:12:36.360]  目的是為了人能夠得到快樂
[00:12:36.360 --> 00:12:42.720]  得到滿足的人生
[00:12:42.720 --> 00:12:45.760]  因為種族文化的傳統
[00:12:45.760 --> 00:12:48.240]  回教和佛教
[00:12:48.240 --> 00:12:53.600]  在東南亞國家非常盛行
[00:12:53.600 --> 00:12:58.400]  大家都聽到在東南亞傳福音的
[00:12:58.400 --> 00:13:01.120]  我們的宣教士或者其他的宣教士
[00:13:01.120 --> 00:13:03.800]  都會向你們報告
[00:13:03.800 --> 00:13:14.240]  非常之困難向東南亞的人傳福音
[00:13:14.240 --> 00:13:21.840]  根據宗教的統計
[00:13:21.840 --> 00:13:23.520]  有些東南亞的地方
[00:13:23.520 --> 00:13:29.720]  百分之九十五是信回教或者佛教
[00:13:29.720 --> 00:13:36.480]  只有少於百分之五是信基督教
[00:13:36.480 --> 00:13:39.000]  很多年都是這樣
[00:13:39.000 --> 00:13:41.640]  為什麼這麼困難
[00:13:41.640 --> 00:13:49.200]  虛妄的形象在他們的心裏面
[00:13:49.200 --> 00:13:52.000]  各位不知道記不記得黃泉王牧師
[00:13:52.000 --> 00:13:55.560]  很久之前是我們教會第一任牧師
[00:13:55.560 --> 00:14:01.080]  當他有一次傳福音的時候
[00:14:01.080 --> 00:14:06.760]  他見到要傳福音那一家的門口
[00:14:06.760 --> 00:14:12.080]  有一個五尺高的菩薩像
[00:14:12.080 --> 00:14:15.080]  對著門口
[00:14:15.080 --> 00:14:18.920]  黃牧師說請你將它燒了
[00:14:18.920 --> 00:14:22.040]  然後跟他們傳福音
[00:14:22.040 --> 00:14:26.840]  結果他們全家都信了主
[00:14:26.840 --> 00:14:29.040]  我們教會在舊堂的時候
[00:14:29.040 --> 00:14:35.800]  也發生了一個跟虛妄的事有關
[00:14:35.800 --> 00:14:39.960]  當一位牧師在講道的時候
[00:14:39.960 --> 00:14:42.680]  有一位女士起來說
[00:14:42.680 --> 00:14:47.600]  我是菩薩我是觀音我是神
[00:14:47.600 --> 00:14:52.200]  不但將整個會割斷了
[00:14:52.200 --> 00:14:56.080]  而且全部人非常驚訝
[00:14:56.080 --> 00:14:59.160]  為什麼會有這樣的事發生
[00:14:59.160 --> 00:15:05.440]  這些虛妄的事發生在我們教會
[00:15:05.440 --> 00:15:11.560]  近代又怎樣了
[00:15:11.560 --> 00:15:15.760]  今年2024年
[00:15:15.760 --> 00:15:18.680]  全世界很多地方
[00:15:18.680 --> 00:15:24.920]  認夠實踐他們所信的信仰
[00:15:24.920 --> 00:15:31.280]  在中國大家都認得重陽節
[00:15:31.280 --> 00:15:35.440]  也稱為清明節
[00:15:35.440 --> 00:15:39.680]  也稱為中元節
[00:15:39.680 --> 00:15:47.080]  在三千多年前下商時代的時候
[00:15:47.080 --> 00:15:50.160]  那些古人已經相信
[00:15:50.160 --> 00:15:54.480]  鬼有很大的權力
[00:15:54.480 --> 00:15:59.560]  可以決定人的命運
[00:15:59.560 --> 00:16:02.880]  所以他們祭祀鬼魂
[00:16:02.880 --> 00:16:09.920]  祈求吉祥和鬼魂的保護
[00:16:09.920 --> 00:16:13.640]  這些都是聖經描寫的
[00:16:13.640 --> 00:16:23.240]  管轄黑暗世界和天上的邪靈
[00:16:23.240 --> 00:16:26.840]  天上有很多邪靈
[00:16:26.840 --> 00:16:33.520]  管轄黑暗的世界有很多邪靈
[00:16:33.520 --> 00:16:34.920]  其他地方
[00:16:34.920 --> 00:16:43.240]  好像巴西有六月節
[00:16:43.240 --> 00:16:47.120]  蒙古有獻餅節
[00:16:47.120 --> 00:16:52.280]  獻餅給鬼魂
[00:16:52.280 --> 00:16:59.560]  歐洲有一種土人叫做毛利人
[00:16:59.560 --> 00:17:02.680]  他們相信萬物有靈
[00:17:02.680 --> 00:17:04.200]  所有動物有靈
[00:17:04.200 --> 00:17:07.080]  所有的事物有靈
[00:17:07.080 --> 00:17:09.560]  萬物都有靈
[00:17:09.560 --> 00:17:15.720]  虛妄的事
[00:17:15.720 --> 00:17:23.040]  這些人不但深深相信
[00:17:23.040 --> 00:17:28.640]  他們深深的心裡面相信
[00:17:28.640 --> 00:17:37.600]  這些鬼魂有能力幫助或者傷害人
[00:17:37.600 --> 00:17:40.040]  我們傳福音給亞洲人的時候
[00:17:40.040 --> 00:17:49.720]  可以知道這些思想對他們信仰的影響
[00:17:49.720 --> 00:17:52.280]  可以知道為什麼這麼困難
[00:17:52.280 --> 00:17:57.120]  傳福音給亞洲人
[00:17:57.120 --> 00:18:04.720]  我們可以知道他們的背景
[00:18:04.720 --> 00:18:07.520]  最近幾年
[00:18:07.520 --> 00:18:12.480]  世人更加進步到追求金錢
[00:18:12.480 --> 00:18:17.200]  名譽地位享受
[00:18:17.200 --> 00:18:21.920]  於是製造出人工智能
[00:18:21.920 --> 00:18:22.760]  AI
[00:18:22.760 --> 00:18:26.800]  大家都知道AI
[00:18:26.800 --> 00:18:34.800]  機器人
[00:18:34.800 --> 00:18:42.720]  人類認為人將會成為萬能
[00:18:42.720 --> 00:18:44.200]  不但有智能
[00:18:44.200 --> 00:18:48.520]  而且有機器人
[00:18:48.520 --> 00:18:51.680]  豈不是好像古人的心智
[00:18:51.680 --> 00:18:54.640]  建造一個巴別塔
[00:18:54.640 --> 00:18:57.720]  塔頂通天
[00:18:57.720 --> 00:19:02.360]  為了要傳揚他們的名
[00:19:02.360 --> 00:19:06.000]  傳道書第一章第九節這樣說
[00:19:06.000 --> 00:19:10.320]  已有的事已經再有
[00:19:10.320 --> 00:19:15.280]  作過的事必再作
[00:19:15.280 --> 00:19:20.640]  日光之下並無新事
[00:19:20.640 --> 00:19:24.400]  重複的環境
[00:19:24.400 --> 00:19:33.960]  人的環境重複了幾千年
[00:19:33.960 --> 00:19:39.480]  這樣一部份的結果是怎樣呢
[00:19:39.480 --> 00:19:42.520]  在這些重複的環境裏面
[00:19:42.520 --> 00:19:49.120]  產生了一些結果
[00:19:49.120 --> 00:19:55.120]  很多人每天過著飢餓的日子
[00:19:55.120 --> 00:19:58.600]  小孩子的母親
[00:19:58.600 --> 00:20:04.160]  天天以憂愁 掙扎 擔憂
[00:20:04.160 --> 00:20:06.920]  來過他們的一生
[00:20:06.920 --> 00:20:12.640]  很多原因是引致嚴重的饑荒
[00:20:12.640 --> 00:20:19.480]  全世界有一萬萬五千萬人
[00:20:19.480 --> 00:20:24.240]  因為饑荒而營養不足
[00:20:24.240 --> 00:20:29.960]  同樣全世界有五分之一的小孩子
[00:20:29.960 --> 00:20:34.720]  如果你數五個小孩子裏面有一個
[00:20:34.720 --> 00:20:42.400]  一樣每天饑荒營養不足
[00:20:42.400 --> 00:20:50.400]  這些人多數是信奉環境裏面的神令
[00:20:50.400 --> 00:20:58.720]  一生都不知道明天將會如何
[00:20:58.720 --> 00:21:07.560]  亦都不知道將來的靈魂去到哪裏
[00:21:07.560 --> 00:21:12.800]  現在我們進入第二部份
[00:21:12.800 --> 00:21:22.640]  另外一條路徑是封城的廟外
[00:21:22.640 --> 00:21:26.960]  保羅繼續向路斯德人說
[00:21:26.960 --> 00:21:30.560]  你們離開虛妄的事之後
[00:21:30.560 --> 00:21:35.480]  要歸向永活的神
[00:21:35.480 --> 00:21:36.880]  永活的神是誰
[00:21:36.880 --> 00:21:47.560]  是創造天地海和其中萬物的神
[00:21:47.560 --> 00:21:52.600]  保羅叫他們離開你們的神明
[00:21:52.600 --> 00:21:56.760]  歸向創造萬物的神
[00:21:56.760 --> 00:22:05.840]  就是從耿古到永遠的真神
[00:22:05.840 --> 00:22:08.080]  有兩本經文描寫
[00:22:08.080 --> 00:22:16.560]  出神對人的愛是多麼的長闊高深
[00:22:16.560 --> 00:22:20.840]  第一本經文記載在創世紀第一章
[00:22:20.840 --> 00:22:22.800]  如果大家記得的話
[00:22:22.800 --> 00:22:30.080]  神創造之後說了一句話
[00:22:30.080 --> 00:22:33.760]  一切都很好
[00:22:33.760 --> 00:22:36.600]  我們常常說一切都很好
[00:22:36.600 --> 00:22:39.520]  那個很平凡
[00:22:39.520 --> 00:22:43.040]  意思好像沒什麼
[00:22:43.040 --> 00:22:51.960]  但是當我觀察到那些星球運行的旋律
[00:22:51.960 --> 00:22:56.120]  美麗的大自然的風景
[00:22:56.120 --> 00:23:01.440]  我就領會到一切都很好
[00:23:01.440 --> 00:23:10.040]  那個意思的深奧
[00:23:10.040 --> 00:23:13.520]  當你們去旅行旅遊的時候
[00:23:13.520 --> 00:23:15.360]  見到萬物
[00:23:15.360 --> 00:23:20.080]  神創造的萬物的美好的時候
[00:23:20.080 --> 00:23:24.000]  你會明白神說
[00:23:24.000 --> 00:23:33.280]  一切都很好的意思
[00:23:33.280 --> 00:23:40.000]  第二個圖是《啟示錄》裡面
[00:23:40.000 --> 00:23:44.840]  二十一章第三第四節說
[00:23:44.840 --> 00:23:50.880]  看神的帳幕在人間
[00:23:50.880 --> 00:23:56.400]  他要與神同住
[00:23:56.400 --> 00:23:59.520]  他們要作他的指紋
[00:23:59.520 --> 00:24:05.360]  神要親自與他們同在
[00:24:05.360 --> 00:24:10.600]  封城的妙愛
[00:24:10.600 --> 00:24:13.840]  神要親自與他們同在
[00:24:13.840 --> 00:24:17.880]  要作他們的神
[00:24:17.880 --> 00:24:24.240]  下面一句非常親愛
[00:24:24.240 --> 00:24:30.520]  他要抹去他們一切眼淚
[00:24:30.520 --> 00:24:31.920]  請問各位
[00:24:31.920 --> 00:24:34.600]  誰沒有流過眼淚
[00:24:34.600 --> 00:24:35.800]  請問各位
[00:24:35.800 --> 00:24:38.800]  有沒有在這個世上生活的時候
[00:24:38.800 --> 00:24:42.200]  有憂傷掙扎的事情
[00:24:42.200 --> 00:24:45.560]  流眼淚的事情
[00:24:45.560 --> 00:24:50.440]  那一天神會將我們的眼淚抹去
[00:24:50.440 --> 00:24:55.960]  這個意思是多麼深奧
[00:24:55.960 --> 00:24:58.760]  眼淚抹去
[00:24:58.760 --> 00:25:00.320]  不是你在這裡流眼淚
[00:25:00.320 --> 00:25:03.000]  而是你沒有眼淚
[00:25:03.000 --> 00:25:04.600]  將來見到神的時候
[00:25:04.600 --> 00:25:09.400]  我們不會再流眼淚
[00:25:09.400 --> 00:25:10.640]  後面繼續說
[00:25:10.640 --> 00:25:14.840]  不再有死亡
[00:25:14.840 --> 00:25:17.680]  這幾年我們很體驗到
[00:25:17.680 --> 00:25:19.320]  這個又離開世界
[00:25:19.320 --> 00:25:20.840]  那個又離開世界
[00:25:20.840 --> 00:25:22.400]  這個親友離開世界
[00:25:22.400 --> 00:25:26.080]  那個親友離開世界
[00:25:26.080 --> 00:25:32.480]  將來再沒有死亡
[00:25:32.480 --> 00:25:34.200]  接著
[00:25:34.200 --> 00:25:38.240]  也不再有悲哀
[00:25:38.240 --> 00:25:43.760]  那些媽媽為那些孤兒悲哀痛哭的時候
[00:25:43.760 --> 00:25:46.200]  將來沒有眼淚
[00:25:46.200 --> 00:25:47.160]  她認識神
[00:25:47.160 --> 00:25:50.440]  回到神面前沒有悲哀
[00:25:50.440 --> 00:25:52.520]  沒有豪哭
[00:25:52.520 --> 00:25:56.880]  沒有痛苦
[00:25:56.880 --> 00:26:03.240]  因為先前的事都已經過去
[00:26:03.240 --> 00:26:14.360]  神的愛是多麼長闊高深
[00:26:14.360 --> 00:26:17.440]  保羅接著說
[00:26:17.440 --> 00:26:21.320]  神常常賜豐年
[00:26:21.320 --> 00:26:24.400]  使你們吃喝充足
[00:26:24.400 --> 00:26:26.280]  滿心歡樂
[00:26:26.280 --> 00:26:30.480]  不只是說死了之後見神
[00:26:30.480 --> 00:26:34.240]  而是生活的時候
[00:26:34.240 --> 00:26:37.320]  神會賞賜豐年
[00:26:37.320 --> 00:26:41.720]  當時豐年的意思就是豐收
[00:26:41.720 --> 00:26:43.040]  很多東西吃
[00:26:43.040 --> 00:26:45.160]  使你吃喝滿足
[00:26:45.160 --> 00:26:50.480]  他們拜虛妄的事不是想吃喝滿足嗎
[00:26:50.480 --> 00:26:53.840]  但是神的愛已經將吃喝滿足
[00:26:53.840 --> 00:26:56.520]  包括在裡面
[00:26:56.520 --> 00:27:03.960]  他們拜虛妄的事不是想快樂的人生嗎
[00:27:03.960 --> 00:27:05.800]  豐盛的妙愛
[00:27:05.800 --> 00:27:12.440]  包括滿心歡樂
[00:27:12.440 --> 00:27:16.480]  常常賜豐年
[00:27:16.480 --> 00:27:19.640]  使你們吃喝充足
[00:27:19.640 --> 00:27:26.440]  滿心歡樂
[00:27:26.440 --> 00:27:31.720]  現在請各位看看聖經怎麼說
[00:27:31.720 --> 00:27:36.760]  愛的應許
[00:27:36.760 --> 00:27:39.680]  路加福音第十二章說
[00:27:39.680 --> 00:27:43.280]  你們想想烏鴉
[00:27:43.280 --> 00:27:46.240]  他們不種也不收
[00:27:46.240 --> 00:27:49.440]  無倉無富
[00:27:49.440 --> 00:27:53.880]  神上且養活他們
[00:27:53.880 --> 00:28:00.200]  你們比鳥貴重得多
[00:28:00.200 --> 00:28:01.840]  神多愛我們
[00:28:01.840 --> 00:28:07.920]  我們比鳥貴重得多
[00:28:07.920 --> 00:28:11.960]  祂創造都市美好
[00:28:11.960 --> 00:28:16.080]  你比鳥貴重得多
[00:28:16.080 --> 00:28:19.160]  你們中間誰能用
[00:28:19.160 --> 00:28:29.640]  憂慮使自己的壽命延長一刻呢
[00:28:29.640 --> 00:28:37.520]  我們大興節目還為一位在加拿大的大興禱告
[00:28:37.520 --> 00:28:41.480]  神要不要延長他的壽命一刻呢
[00:28:41.480 --> 00:28:43.320]  我們不知道
[00:28:43.320 --> 00:28:54.000]  神的妙愛會讓我們知道
[00:28:54.000 --> 00:28:59.240]  既然連這極少的事你都不能做
[00:28:59.240 --> 00:29:07.800]  為什麼還憂慮其他的事呢
[00:29:07.800 --> 00:29:11.600]  你們想想第二個圖
[00:29:11.600 --> 00:29:14.120]  八合花
[00:29:14.120 --> 00:29:16.880]  也不勞苦也不妨善
[00:29:16.880 --> 00:29:18.400]  但是我告訴你
[00:29:18.400 --> 00:29:22.360]  保羅告訴你
[00:29:22.360 --> 00:29:27.040]  所羅門王
[00:29:27.040 --> 00:29:29.560]  他追榮華的時候
[00:29:29.560 --> 00:29:35.520]  他所穿的龍袍
[00:29:35.520 --> 00:29:37.120]  王袍
[00:29:37.120 --> 00:29:38.920]  大家有沒有看過王袍
[00:29:38.920 --> 00:29:43.600]  下令會你們會問那位牧師
[00:29:43.600 --> 00:29:48.520]  他讀考古學
[00:29:48.520 --> 00:29:50.080]  問他
[00:29:50.080 --> 00:29:55.400]  看所羅門王袍
[00:29:55.400 --> 00:29:59.120]  看看他怎樣榮華
[00:29:59.120 --> 00:30:01.120]  保羅
[00:30:01.120 --> 00:30:06.760]  耶穌說
[00:30:06.760 --> 00:30:11.400]  所羅門王最榮華所穿的
[00:30:11.400 --> 00:30:19.680]  都不夠這裡那些花裡面一朵
[00:30:19.680 --> 00:30:25.960]  我不知道你們喜不喜歡摘花
[00:30:25.960 --> 00:30:28.120]  但是當你想到那些花
[00:30:28.120 --> 00:30:33.280]  比所羅門王最榮華的時候
[00:30:33.280 --> 00:30:35.960]  都好的時候
[00:30:35.960 --> 00:30:45.200]  你會很小心摘那朵花
[00:30:45.200 --> 00:30:47.080]  耶穌繼續說
[00:30:47.080 --> 00:30:49.800]  你們不要求吃什麼
[00:30:49.800 --> 00:30:50.640]  喝什麼
[00:30:50.640 --> 00:30:51.720]  也不要憂慮
[00:30:51.720 --> 00:30:59.360]  因為這一切都是世上不信的人所尋求的
[00:30:59.360 --> 00:31:06.640]  你們的父親知道你們需要這一切
[00:31:06.640 --> 00:31:10.720]  豐盛的妙愛
[00:31:10.720 --> 00:31:17.120]  神已經知道你們的需要
[00:31:17.120 --> 00:31:17.960]  那怎樣
[00:31:17.960 --> 00:31:22.800]  你只管求他的國
[00:31:22.800 --> 00:31:28.680]  這些東西必加給你們
[00:31:28.680 --> 00:31:33.440]  現在讓我們來反思一下
[00:31:33.440 --> 00:31:37.800]  請問你和你的親戚朋友
[00:31:37.800 --> 00:31:41.680]  正在走哪一條路徑
[00:31:41.680 --> 00:31:43.400]  在人生的路徑上
[00:31:43.400 --> 00:31:52.160]  你有沒有被偶像吸引而離開神
[00:31:52.160 --> 00:31:55.760]  偶像不只是看得見那些
[00:31:55.760 --> 00:31:57.480]  很多看不見的偶像
[00:31:57.480 --> 00:31:58.840]  名譽地位
[00:31:58.840 --> 00:32:00.480]  享受
[00:32:00.480 --> 00:32:01.760]  很喜歡享受
[00:32:01.760 --> 00:32:05.600]  這是一個偶像
[00:32:05.600 --> 00:32:06.840]  很喜歡地位
[00:32:06.840 --> 00:32:08.600]  這是一個偶像
[00:32:08.600 --> 00:32:09.200]  金錢
[00:32:09.200 --> 00:32:10.480]  很喜歡金錢
[00:32:10.480 --> 00:32:17.080]  這是一個偶像
