
[00:00:00.000 --> 00:00:04.500]  我們讀一段聖經在希伯來書第四章第十六節
[00:02:13.980 --> 00:02:16.420]  但我們卻有一位完全的神
[00:02:16.420 --> 00:02:20.360]  而這位神也是我們慈愛的天父
[00:02:20.360 --> 00:02:22.420]  每當我們有需要的時候
[00:02:22.420 --> 00:02:26.260]  我們都可以隨時到祂的面前來仰望祂
[00:02:26.260 --> 00:02:28.760]  祂是我們的力量的源頭
[00:02:28.760 --> 00:02:30.760]  是我們智慧的源頭
[00:02:30.760 --> 00:02:33.300]  更是我們生命的源頭
[00:02:33.300 --> 00:02:35.600]  所以剛才所讀的希伯來書的聖經講到說
[00:02:35.600 --> 00:02:37.740]  我們只管坦然無懼
[00:02:37.740 --> 00:02:40.040]  當你有需要的時候
[00:02:40.040 --> 00:02:42.080]  我好喜歡這句話
[00:02:42.080 --> 00:02:45.540]  只管坦然無懼 不需要恐懼
[00:02:45.540 --> 00:02:47.480]  就是來到神的面前
[00:02:47.480 --> 00:02:50.120]  來到神施恩保重的面前
[00:02:50.120 --> 00:02:55.420]  為了蒙連續 蒙恩惠做隨時的幫助
[00:02:55.420 --> 00:02:58.660]  我們的神是我們慈愛的天父
[00:02:58.660 --> 00:03:02.140]  祂就是我們最完美的父親形象
[00:03:02.140 --> 00:03:04.600]  祂樂意來幫助我們
[00:03:04.600 --> 00:03:06.700]  今天我們若是有任何的需要
[00:03:06.700 --> 00:03:09.240]  我們都可以回轉到祂的面前來
[00:03:09.240 --> 00:03:12.740]  領受祂的恩典 領受祂的力量
[00:03:12.740 --> 00:03:15.180]  所以今天早上我們從三方面
[00:03:15.180 --> 00:03:18.120]  來講到天父的形象
[00:03:18.120 --> 00:03:21.020]  也能夠鼓勵每一位做父親的
[00:03:21.020 --> 00:03:24.180]  我們能夠效法天父的形象
[00:03:24.180 --> 00:03:25.320]  首先第一個
[00:03:25.320 --> 00:03:27.960]  我們看見天父是信實的
[00:03:27.960 --> 00:03:31.960]  跟你們說天父是信實的
[00:03:31.960 --> 00:03:33.960]  什麼叫信實呢
[00:03:33.960 --> 00:03:36.660]  信實的意思簡單地來說
[00:03:36.660 --> 00:03:39.500]  就是說話算數
[00:03:39.500 --> 00:03:41.680]  哥倫多後書第一章二十節裡面
[00:03:41.680 --> 00:03:42.640]  這裡怎麼說呢
[00:03:42.640 --> 00:03:44.540]  說神的應許無論有多少
[00:03:44.540 --> 00:03:46.240]  在基督裡都是是的
[00:03:46.240 --> 00:03:48.220]  所以藉著祂也都是實在的
[00:03:48.220 --> 00:03:50.780]  叫神因著我們得榮耀
[00:03:50.780 --> 00:03:54.720]  這裡說神的應許無論有多少
[00:03:54.720 --> 00:03:58.020]  請問你知道有多少呢
[00:03:58.020 --> 00:03:59.560]  但無論有多少
[00:03:59.560 --> 00:04:03.100]  請問你經歷過有多少呢
[00:04:03.100 --> 00:04:05.960]  有一位牧師曾經做這樣一個見證
[00:04:05.960 --> 00:04:07.840]  他說每當他在聖經裡面
[00:04:07.840 --> 00:04:10.100]  讀到一個神的應許的時候
[00:04:10.100 --> 00:04:12.540]  他用紅筆畫一個T
[00:04:12.540 --> 00:04:15.680]  代表Test 要試驗一下
[00:04:15.680 --> 00:04:18.240]  而每當他經歷了神的應許
[00:04:18.240 --> 00:04:20.880]  發現神的應許是真實的時候
[00:04:20.880 --> 00:04:22.420]  他就在這個應許旁邊
[00:04:22.420 --> 00:04:24.680]  再用藍筆畫一個T
[00:04:24.680 --> 00:04:27.380]  代表True 是真實的
[00:04:27.380 --> 00:04:29.060]  所以他要先Test一下
[00:04:29.060 --> 00:04:31.620]  才能試試看是不是真實的
[00:04:31.620 --> 00:04:34.720]  他說當他經過許多的年日
[00:04:34.720 --> 00:04:37.600]  回頭來再看他的聖經的時候
[00:04:37.600 --> 00:04:39.600]  就發現他的聖經裡面
[00:04:39.600 --> 00:04:41.600]  充滿了紅色的T
[00:04:41.600 --> 00:04:43.900]  但也充滿了藍色的T
[00:04:43.900 --> 00:04:45.040]  Hallelujah
[00:04:45.040 --> 00:04:48.040]  所以每一個應許都被他試驗
[00:04:48.040 --> 00:04:50.080]  而且是真實的
[00:04:50.080 --> 00:04:53.040]  我們的天父是一位信實的神
[00:04:53.040 --> 00:04:53.980]  Amen
[00:04:53.980 --> 00:04:57.280]  這裡說神的應許無論有多少
[00:04:57.280 --> 00:04:59.720]  其實一個更重要的問題是
[00:04:59.720 --> 00:05:02.920]  請問你有多看重神的應許
[00:05:02.920 --> 00:05:05.020]  你是否一看見神的應許
[00:05:05.020 --> 00:05:07.000]  就覺得很興奮呢
[00:05:07.000 --> 00:05:08.500]  想知道神的應許
[00:05:08.500 --> 00:05:10.800]  是不是可以應驗在你身上呢
[00:05:10.800 --> 00:05:13.000]  就好像每一次一個新的餐館開門
[00:05:13.000 --> 00:05:14.660]  你不是都很興奮嗎
[00:05:14.660 --> 00:05:16.340]  想去試一下嗎
[00:05:16.340 --> 00:05:18.840]  看是不是真的那麼好吃呢
[00:05:18.840 --> 00:05:20.240]  你對主的應許
[00:05:20.240 --> 00:05:23.780]  是不是有同樣的一種興奮的期待呢
[00:05:23.780 --> 00:05:25.640]  今天我看有很多的基督徒
[00:05:25.640 --> 00:05:26.980]  讀到神的應許
[00:05:26.980 --> 00:05:28.140]  就好像讀過去
[00:05:28.140 --> 00:05:30.980]  就好像沒看見一樣
[00:05:30.980 --> 00:05:32.880]  難怪在生活當中
[00:05:32.880 --> 00:05:34.520]  我們沒有辦法經歷到
[00:05:34.520 --> 00:05:36.960]  神應許的祝福
[00:05:36.960 --> 00:05:37.520]  弟兄姊妹
[00:05:37.520 --> 00:05:40.600]  今天神的應許無論有多少
[00:05:40.600 --> 00:05:43.200]  請問你知道多少
[00:05:43.200 --> 00:05:45.960]  請問你經歷過多少
[00:05:45.960 --> 00:05:47.360]  但無論有多少
[00:05:47.360 --> 00:05:48.760]  這裡繼續說
[00:05:48.760 --> 00:05:52.300]  在基督裡都是是的
[00:05:52.300 --> 00:05:53.300]  換句話說
[00:05:53.300 --> 00:05:56.180]  這一切都是真實的
[00:05:56.180 --> 00:05:59.280]  只要神自己應許所說的話語
[00:05:59.280 --> 00:06:02.280]  無論在人看似多麼不可能
[00:06:02.280 --> 00:06:06.020]  神都要親自按照祂自己的方法
[00:06:06.020 --> 00:06:07.880]  按照祂自己的時候
[00:06:07.880 --> 00:06:09.260]  親自來成就
[00:06:09.260 --> 00:06:10.460]  Amen
[00:06:10.460 --> 00:06:12.000]  所以有人說
[00:06:12.000 --> 00:06:13.460]  我們的神
[00:06:13.460 --> 00:06:15.860]  是一位準時的神
[00:06:15.860 --> 00:06:17.700]  今天無論你所面對的
[00:06:17.700 --> 00:06:20.640]  挑戰跟難處有多大
[00:06:20.640 --> 00:06:22.860]  我們的神也許不是按照
[00:06:22.860 --> 00:06:25.200]  你的方法跟時候來行事
[00:06:25.200 --> 00:06:26.300]  但我可以告訴你
[00:06:26.300 --> 00:06:29.540]  我們的神絕對按照祂的方法
[00:06:29.540 --> 00:06:30.980]  祂的時候來行事
[00:06:30.980 --> 00:06:32.180]  Amen
[00:06:32.180 --> 00:06:36.420]  而且祂的時候是不早也不晚
[00:06:36.420 --> 00:06:39.120]  祂的時候是剛剛好
[00:06:39.120 --> 00:06:42.060]  祂永遠是位準時的神
[00:06:42.060 --> 00:06:43.260]  Amen
[00:06:43.260 --> 00:06:46.000]  你還記得當摩西帶領以色列人
[00:06:46.000 --> 00:06:49.160]  離開埃及要過紅海的時候
[00:06:49.160 --> 00:06:50.400]  前面是紅海
[00:06:50.400 --> 00:06:53.600]  後面是埃及的追兵怎麼辦
[00:06:53.600 --> 00:06:56.700]  就在這個依法遷軍的時候
[00:06:56.700 --> 00:06:59.740]  神叫摩西用這樣向水一指
[00:06:59.740 --> 00:07:02.340]  海水就分成兩半
[00:07:02.340 --> 00:07:05.880]  叫以色列人可以走過紅海
[00:07:05.880 --> 00:07:07.680]  你可以想像
[00:07:07.680 --> 00:07:10.380]  當時以色列人在過紅海的時候
[00:07:10.380 --> 00:07:13.260]  心中是多麼的焦急
[00:07:13.260 --> 00:07:15.160]  不知道什麼時候
[00:07:15.160 --> 00:07:17.100]  海水就復合了怎麼辦
[00:07:17.100 --> 00:07:18.660]  糟糕了
[00:07:18.660 --> 00:07:20.460]  萬一神的援助
[00:07:20.460 --> 00:07:22.760]  擋不住埃及的追兵怎麼辦
[00:07:22.760 --> 00:07:25.300]  馬上就追上來了
[00:07:25.300 --> 00:07:27.200]  特別是想想看
[00:07:27.200 --> 00:07:28.800]  如果你是所有群眾中
[00:07:28.800 --> 00:07:31.300]  要走到最後的那一個
[00:07:31.300 --> 00:07:34.040]  拜託前面快點
[00:07:34.040 --> 00:07:36.040]  你們看後面就在後面了
[00:07:36.040 --> 00:07:39.120]  拜託走快點
[00:07:39.120 --> 00:07:42.580]  無論我們心中多麼的焦急
[00:07:42.580 --> 00:07:44.480]  可是聖經裡面告訴我們
[00:07:44.480 --> 00:07:48.160]  就正當以色列人最後一個人
[00:07:48.160 --> 00:07:50.920]  離開海水的時候
[00:07:50.920 --> 00:07:53.860]  神立刻叫海水復合
[00:07:53.860 --> 00:07:55.560]  不早也不晚
[00:07:55.560 --> 00:07:56.640]  剛剛好
[00:07:56.640 --> 00:07:58.640]  Hallelujah
[00:07:58.640 --> 00:08:01.640]  我們的神是位準時的神
[00:08:01.640 --> 00:08:03.340]  祂所應許的
[00:08:03.340 --> 00:08:04.800]  祂必成就
[00:08:04.800 --> 00:08:06.880]  我們的神是信使的
[00:08:06.880 --> 00:08:09.780]  祂說話算話
[00:08:09.780 --> 00:08:12.780]  同樣今天我們作為父親的
[00:08:12.780 --> 00:08:16.560]  我們應當效法天父的信使
[00:08:16.560 --> 00:08:17.320]  我常常說
[00:08:17.320 --> 00:08:20.760]  一個真正的男子漢大丈夫
[00:08:20.760 --> 00:08:22.460]  不是看你有多macho
[00:08:22.460 --> 00:08:24.700]  有多少肌肉
[00:08:24.700 --> 00:08:27.760]  一個真正的男子漢大丈夫
[00:08:27.760 --> 00:08:30.800]  乃是一個信守諾言的人
[00:08:30.800 --> 00:08:32.300]  Amen
[00:08:32.300 --> 00:08:35.640]  許多時候我看見我們做父親的人
[00:08:35.640 --> 00:08:39.640]  也許我們在生活上不至於說謊話
[00:08:39.640 --> 00:08:40.780]  可是很多時候
[00:08:40.780 --> 00:08:44.340]  我們常常說話不算數
[00:08:44.340 --> 00:08:47.520]  我們可能不會對外人說話不算數
[00:08:47.520 --> 00:08:49.660]  因為面子問題
[00:08:49.660 --> 00:08:52.920]  可是常常對我們所最親愛的人
[00:08:52.920 --> 00:08:55.520]  我們常常說話不算數
[00:08:55.520 --> 00:08:59.200]  因為反正是自己人嘛
[00:08:59.200 --> 00:09:02.000]  有時候我們答應孩子多少事情
[00:09:02.000 --> 00:09:03.140]  要一起去活動
[00:09:03.140 --> 00:09:05.300]  做這個做那個
[00:09:05.300 --> 00:09:06.640]  但公司臨時有事
[00:09:06.640 --> 00:09:09.600]  沒有辦法下次再說吧
[00:09:09.600 --> 00:09:12.280]  但一次又一次
[00:09:12.280 --> 00:09:13.580]  有時候孩子們提醒了
[00:09:13.580 --> 00:09:16.680]  還覺得孩子不懂事
[00:09:16.680 --> 00:09:19.320]  有時候我們答應我們的妻子
[00:09:19.320 --> 00:09:21.480]  要一起去這裡去那裡
[00:09:21.480 --> 00:09:24.760]  要做這件事去處理那件事情
[00:09:24.760 --> 00:09:27.660]  可是一再的黃牛
[00:09:27.660 --> 00:09:29.200]  還想想看
[00:09:29.200 --> 00:09:31.460]  對你所最親愛的人
[00:09:31.460 --> 00:09:35.760]  你有多少沒有兌現的支票呢
[00:09:35.760 --> 00:09:40.100]  你有多少沒有實現的諾言呢
[00:09:40.100 --> 00:09:42.500]  很多時候我們以為自己人
[00:09:42.500 --> 00:09:43.940]  沒關係啦
[00:09:43.940 --> 00:09:45.980]  應該了解啦
[00:09:45.980 --> 00:09:49.180]  我們也從來不覺得自己有什麼不對嘛
[00:09:49.180 --> 00:09:50.880]  也不是故意要如此
[00:09:50.880 --> 00:09:53.520]  只是忙碌嘛
[00:09:53.520 --> 00:09:57.320]  我們就輕忽了我們自己的諾言
[00:09:57.320 --> 00:09:59.120]  但正是因為我們輕忽了
[00:09:59.120 --> 00:10:02.160]  神對我們信實的要求
[00:10:02.160 --> 00:10:05.760]  反而使我們與我們的親人之間的關係
[00:10:05.760 --> 00:10:08.600]  受到極大的傷害
[00:10:08.600 --> 00:10:10.840]  許多年前在教會界
[00:10:10.840 --> 00:10:15.300]  有一個弟兄信守諾言的運動
[00:10:15.300 --> 00:10:17.840]  叫做Promise Keeper
[00:10:17.840 --> 00:10:20.480]  就是要提醒弟兄們
[00:10:20.480 --> 00:10:23.380]  我們要信守我們的諾言
[00:10:23.380 --> 00:10:24.640]  Amen
[00:10:24.640 --> 00:10:28.080]  我們要信守對神的諾言
[00:10:28.080 --> 00:10:30.860]  無論這個世界怎麼樣改變
[00:10:30.860 --> 00:10:33.920]  我們的環境怎麼樣變遷
[00:10:33.920 --> 00:10:35.560]  我們曾經說過嘛
[00:10:35.560 --> 00:10:38.400]  要一生愛主不欲嘛
[00:10:38.400 --> 00:10:42.040]  獻上自己為主而活嘛
[00:10:42.040 --> 00:10:46.200]  剛才金色蓮華唱的詩我非常受感動
[00:10:46.200 --> 00:10:48.040]  直到年老
[00:10:48.040 --> 00:10:52.940]  他們仍然願意說我一生被主所使用
[00:10:52.940 --> 00:10:55.540]  這是我們對神的諾言
[00:10:55.540 --> 00:10:59.520]  我們一生要遵守這個諾言
[00:10:59.520 --> 00:11:03.020]  我們要信守對妻子的諾言
[00:11:03.020 --> 00:11:06.920]  還記得你結婚的時候怎麼說的嗎
[00:11:06.920 --> 00:11:10.060]  無論貧富貴賤
[00:11:10.060 --> 00:11:12.600]  健康或疾病
[00:11:12.600 --> 00:11:15.200]  我要永遠愛你
[00:11:15.200 --> 00:11:18.040]  愛你不欲
[00:11:18.040 --> 00:11:20.740]  什麼叫永遠
[00:11:20.740 --> 00:11:22.740]  就是永永遠遠
[00:11:22.740 --> 00:11:26.540]  永遠永遠永遠
[00:11:26.540 --> 00:11:31.220]  信守你對妻子的諾言
[00:11:31.220 --> 00:11:36.280]  我們要信守對家庭對兒女的諾言
[00:11:36.280 --> 00:11:40.020]  只有一個信守諾言的父親
[00:11:40.020 --> 00:11:44.060]  才能夠帶給一個家庭真正的安全感
[00:11:44.060 --> 00:11:45.760]  Amen
[00:11:45.760 --> 00:11:48.400]  父神是信實的
[00:11:48.400 --> 00:11:53.280]  他也要求我們在生活上要信實
[00:11:53.280 --> 00:11:56.340]  信守諾言
[00:11:56.340 --> 00:11:58.240]  第二 天父也是慈愛的
[00:11:58.240 --> 00:12:01.640]  跟你媽說天父是慈愛的
[00:12:01.640 --> 00:12:02.920]  感謝神我們的神
[00:12:02.920 --> 00:12:07.420]  真的是一位充滿慈悲憐憫的神
[00:12:07.420 --> 00:12:09.060]  今天很多人有時候對神
[00:12:09.060 --> 00:12:12.120]  有一種錯誤的認識跟教導
[00:12:12.120 --> 00:12:15.920]  以為神是很嚴厲的
[00:12:15.920 --> 00:12:19.260]  你知道我是從小在教會長大的
[00:12:19.260 --> 00:12:22.460]  以前教會聚會的時候一開始
[00:12:22.460 --> 00:12:24.640]  傳統的教會都會唱一首詩歌
[00:12:24.640 --> 00:12:26.300]  叫主在聖殿中
[00:12:26.300 --> 00:12:28.380]  我不知道你年紀夠不夠大
[00:12:28.380 --> 00:12:30.680]  記得有這首詩歌的存在
[00:12:30.680 --> 00:12:32.380]  每一個教會都唱的
[00:12:32.380 --> 00:12:34.920]  一開始一定唱主在聖殿中
[00:12:34.920 --> 00:12:37.080]  這首歌是沒有什麼音調的
[00:12:37.080 --> 00:12:41.080]  就是主在聖殿中
[00:12:41.080 --> 00:12:45.420]  全體都當肅靜
[00:12:45.420 --> 00:12:47.660]  我小時候一聽到這個詩歌就想起
[00:12:47.660 --> 00:12:50.860]  鮑如青天一出來就威武
[00:12:50.860 --> 00:12:53.660]  嚇都嚇死了小時候
[00:12:53.660 --> 00:12:57.560]  所以我從小對神有很深的畏懼感
[00:12:57.560 --> 00:13:00.600]  而且每次當我向神禱告祈求的時候
[00:13:00.600 --> 00:13:03.480]  心中藏有一種錯誤的觀念
[00:13:03.480 --> 00:13:05.580]  以為我所喜歡的
[00:13:05.580 --> 00:13:07.880]  神一定不會給我
[00:13:07.880 --> 00:13:11.780]  神要給我的一定是我不喜歡的
[00:13:11.780 --> 00:13:15.260]  所以每次禱告尋求神的旨意的時候
[00:13:15.260 --> 00:13:17.680]  若是有一條道路是我不想走的
[00:13:17.680 --> 00:13:23.320]  我就知道這一定是神的道路
[00:13:23.320 --> 00:13:26.860]  跟你媽說錯了
[00:13:26.860 --> 00:13:30.760]  弟兄姊我們所信的神不是嚴厲的神
[00:13:30.760 --> 00:13:32.240]  祂是公義的神
[00:13:32.240 --> 00:13:37.340]  但祂卻也是位充滿慈悲憐憫的神
[00:13:37.340 --> 00:13:42.340]  在聖經中看看神怎麼對待以色列百姓吧
[00:13:42.340 --> 00:13:47.120]  雖然以色列百姓一再的被逆抵擋
[00:13:47.120 --> 00:13:50.280]  你看神是多麼充滿慈悲憐憫
[00:13:50.280 --> 00:13:54.060]  一次一次挽回祂的百姓
[00:13:54.060 --> 00:13:56.500]  看看我們自己的生命吧
[00:13:56.500 --> 00:14:00.940]  看看神怎麼樣在我們生命當中恩待我們吧
[00:14:00.940 --> 00:14:03.700]  多少次我們軟弱跌倒
[00:14:03.700 --> 00:14:07.400]  難道神也不是一次一次給我們機會
[00:14:07.400 --> 00:14:11.240]  充滿憐憫恩慈來恩待我們嗎
[00:14:11.240 --> 00:14:15.440]  神的愛總是不離不棄的愛
[00:14:15.440 --> 00:14:18.620]  弟兄姊你可知道神有多愛你嗎
[00:14:18.620 --> 00:14:21.520]  無論你說你今天有多軟弱多麼失敗
[00:14:21.520 --> 00:14:24.980]  你說不合標準你有多麼的不配
[00:14:24.980 --> 00:14:28.200]  天父就是按照你的本相接納你
[00:14:28.200 --> 00:14:33.460]  我請問你在這世上有誰會按照你本相接納你啊
[00:14:33.460 --> 00:14:36.100]  天父就是按照你的本相
[00:14:36.100 --> 00:14:37.800]  你不需要害怕
[00:14:37.800 --> 00:14:39.500]  你不需要心中恐懼
[00:14:39.500 --> 00:14:42.180]  你隨時可以來到神的面前
[00:14:42.180 --> 00:14:45.380]  按照你的本相迴轉到祂的面前來
[00:14:45.380 --> 00:14:49.040]  神要用祂慈愛的寶貝四面來圍繞你
[00:14:49.040 --> 00:14:51.380]  重新把你回報祂的懷裡
[00:14:51.380 --> 00:14:53.680]  重新帶給你指引跟安慰
[00:14:53.680 --> 00:14:56.280]  Hallelujah
[00:14:56.280 --> 00:14:59.820]  就好像浪子回頭的故事
[00:14:59.820 --> 00:15:04.960]  當那個浪子來向父親要分家產的時候
[00:15:04.960 --> 00:15:07.900]  那個父親沒有拒絕他
[00:15:07.900 --> 00:15:11.600]  反而將家產的一半分給了他
[00:15:11.600 --> 00:15:13.600]  我告訴你換了我們
[00:15:13.600 --> 00:15:15.980]  可能就不會如此做了
[00:15:15.980 --> 00:15:18.740]  我們可能一分錢都不會給他
[00:15:18.740 --> 00:15:23.040]  為什麼這個敗家子餓死算了
[00:15:23.040 --> 00:15:26.780]  我們覺得父親很傻
[00:15:26.780 --> 00:15:28.920]  但我卻要告訴你
[00:15:28.920 --> 00:15:31.920]  我們之所以覺得這個父親傻
[00:15:31.920 --> 00:15:35.660]  是因為我們看重的事情不大一樣
[00:15:35.660 --> 00:15:38.660]  我們所看重的是錢
[00:15:38.660 --> 00:15:42.200]  我們所看重的那一半家產
[00:15:42.200 --> 00:15:47.100]  可那位父親所看重的是他兒子的心
[00:15:47.100 --> 00:15:50.000]  是他與兒子的關係
[00:15:50.000 --> 00:15:54.140]  而最終是因為他對兒子的愛
[00:15:54.140 --> 00:15:57.840]  挽回了他兒子的心
[00:15:57.840 --> 00:16:01.220]  親愛的姐妹我們的天賦是慈愛的
[00:16:01.220 --> 00:16:03.720]  同樣今天我們做父親的
[00:16:03.720 --> 00:16:06.960]  我們是否也如此慈愛憐憫
[00:16:06.960 --> 00:16:09.920]  來對待我們的兒女呢
[00:16:09.920 --> 00:16:11.400]  在我們這邊說父親我請問你
[00:16:11.400 --> 00:16:13.500]  你愛你的孩子嗎
[00:16:13.500 --> 00:16:14.760]  你說我當然愛
[00:16:14.760 --> 00:16:17.540]  我說我辛苦做牛做馬賺錢養家
[00:16:17.540 --> 00:16:18.540]  你說我不愛
[00:16:18.540 --> 00:16:19.940]  No no no no
[00:16:19.940 --> 00:16:24.380]  我不是問你有沒有供應他們的需要
[00:16:24.380 --> 00:16:30.180]  我是問你有沒有看重你與他們的關係
[00:16:30.180 --> 00:16:33.320]  很多時候我們做父母真的蠻現實的
[00:16:33.320 --> 00:16:38.480]  我們只注意到孩子的行為規範
[00:16:38.480 --> 00:16:42.500]  我們只看重孩子對與錯
[00:16:42.500 --> 00:16:48.640]  我們卻忽略了孩子這個成長過程的需要
[00:16:48.640 --> 00:16:49.460]  你知道多少時候
[00:16:49.460 --> 00:16:53.100]  常常我們很急於想要去愛不是嗎
[00:16:53.100 --> 00:16:55.200]  可是別人常常不感覺我們的愛
[00:16:55.200 --> 00:16:56.480]  你有這種經驗嗎
[00:16:56.480 --> 00:16:57.800]  你很愛很想去
[00:16:57.800 --> 00:16:58.700]  別人你怎麼愛
[00:16:58.700 --> 00:17:01.140]  他說不覺得你愛
[00:17:01.140 --> 00:17:02.340]  為什麼
[00:17:02.340 --> 00:17:04.620]  我告訴你很簡單
[00:17:04.620 --> 00:17:06.780]  因為我們常常只關心
[00:17:06.780 --> 00:17:09.820]  我們自己想關心的事情
[00:17:09.820 --> 00:17:11.920]  我們又從來沒有去關心
[00:17:11.920 --> 00:17:15.760]  他們想關心的事情
[00:17:15.760 --> 00:17:17.200]  在家裡面我們常常按照
[00:17:17.200 --> 00:17:20.960]  我們自己所關心才來要求孩子
[00:17:20.960 --> 00:17:22.300]  讀好書
[00:17:22.300 --> 00:17:23.760]  學中文
[00:17:23.760 --> 00:17:25.640]  做個乖小孩
[00:17:25.640 --> 00:17:27.040]  這是我們不關心的
[00:17:27.040 --> 00:17:29.300]  這就是我們關心的
[00:17:29.300 --> 00:17:32.980]  你所有的目光就在你所關心的事情上
[00:17:32.980 --> 00:17:34.640]  甚至我們責備他們的時候
[00:17:34.640 --> 00:17:36.240]  也因為他們沒有按照
[00:17:36.240 --> 00:17:40.720]  我們所關心的事情來做不是嗎
[00:17:40.720 --> 00:17:43.780]  其實我們真的應該去學習
[00:17:43.780 --> 00:17:48.220]  關心他們所關心的事
[00:17:48.220 --> 00:17:50.560]  你們知道他心裡面的壓力嗎
[00:17:50.560 --> 00:17:52.960]  你說有了次郎才有什麼壓力
[00:17:52.960 --> 00:17:53.560]  No No No No
[00:17:53.560 --> 00:17:56.560]  現在的小孩很早熟的
[00:17:56.560 --> 00:18:00.900]  他們對很多事情都有不同的想法
[00:18:00.900 --> 00:18:03.740]  你有沒有去了解過呢
[00:18:03.740 --> 00:18:06.040]  你認識他們的朋友嗎
[00:18:06.040 --> 00:18:09.040]  對孩子們來講朋友是非常重要的
[00:18:09.040 --> 00:18:12.920]  你接納他的朋友就代表你接納他
[00:18:12.920 --> 00:18:14.780]  如果你不接納他的朋友
[00:18:14.780 --> 00:18:17.980]  就代表你不接納他
[00:18:17.980 --> 00:18:19.560]  當然更重要
[00:18:19.560 --> 00:18:22.160]  花時間陪伴他們吧
[00:18:22.160 --> 00:18:25.260]  接納他們不同的成長文化吧
[00:18:25.260 --> 00:18:28.240]  給他們成長的空間吧
[00:18:28.240 --> 00:18:29.460]  想想看在我們一生當中
[00:18:29.460 --> 00:18:32.760]  神給我們多少成長的空間啊
[00:18:32.760 --> 00:18:33.940]  也求神幫助我們
[00:18:33.940 --> 00:18:37.280]  同樣的也需要在兒女成長的過程當中
[00:18:37.280 --> 00:18:40.040]  連續他們幫助他們
[00:18:40.040 --> 00:18:43.340]  讓他們找到生命中的定位
[00:18:43.340 --> 00:18:45.420]  天父是慈愛的
[00:18:45.420 --> 00:18:49.720]  也讓我們按照神的慈悲憐憫
[00:18:49.720 --> 00:18:51.580]  來對待我們的兒女
[00:18:51.580 --> 00:18:52.620]  Amen
[00:18:52.620 --> 00:18:53.660]  第三
[00:18:53.660 --> 00:18:55.060]  天父是保護我們的
[00:18:55.060 --> 00:18:59.000]  我跟你們說天父是保護我們的
[00:18:59.000 --> 00:19:00.600]  特別是上禮拜
