
[00:00:00.000 --> 00:00:03.000]  相信大家都很清楚
[00:02:32.000 --> 00:02:36.000]  我想我大概是這樣去估計
[00:02:36.000 --> 00:02:42.000]  我們祈禱生活的走下坡、平淡甚至衰退
[00:02:42.000 --> 00:02:47.000]  估計不會是一刻之間的
[00:02:47.000 --> 00:02:52.000]  估計不會說這個禮拜或這個月我們很熱心祈禱
[00:02:52.000 --> 00:02:57.000]  突然間下個月或下個禮拜就什麼都沒有了
[00:02:57.000 --> 00:02:59.000]  我想不會的
[00:02:59.000 --> 00:03:04.000]  我相信當我們個人的禱告生活慢慢走下坡
[00:03:04.000 --> 00:03:07.000]  越來越平淡倒退的話
[00:03:07.000 --> 00:03:11.000]  相信是一個逐漸的過程
[00:03:11.000 --> 00:03:14.000]  慢慢減少減少減少
[00:03:14.000 --> 00:03:19.000]  減少到好像沒有什麼個人的祈禱生活
[00:03:19.000 --> 00:03:21.000]  很可能是這樣
[00:03:21.000 --> 00:03:23.000]  當我們這樣想的時候
[00:03:23.000 --> 00:03:24.000]  我們又去想一想
[00:03:24.000 --> 00:03:30.000]  究竟這個歷程是怎樣演變出來的呢?
[00:03:30.000 --> 00:03:32.000]  我又去這樣想
[00:03:32.000 --> 00:03:36.000]  我相信其中一種情況就是這樣
[00:03:36.000 --> 00:03:39.000]  當我們初信主的時候
[00:03:39.000 --> 00:03:44.000]  又或者當我們曾經經歷了主好奇妙的作為的時候
[00:03:44.000 --> 00:03:46.000]  突然間我們的靈命就高漲
[00:03:46.000 --> 00:03:48.000]  生命就很活潑
[00:03:48.000 --> 00:03:49.000]  這個沒有問題的
[00:03:49.000 --> 00:03:51.000]  這個非常好的
[00:03:51.000 --> 00:03:54.000]  不過大家都知道我們是要繼續做基督徒
[00:03:54.000 --> 00:03:56.000]  繼續持守信仰
[00:03:56.000 --> 00:03:57.000]  一天服一天
[00:03:57.000 --> 00:03:58.000]  一周服一周
[00:03:58.000 --> 00:04:00.000]  一年服一年的時候
[00:04:00.000 --> 00:04:04.000]  那我們的信仰生活又如何呢?
[00:04:04.000 --> 00:04:05.000]  原來很容易
[00:04:05.000 --> 00:04:07.000]  當我們做了基督徒
[00:04:07.000 --> 00:04:09.000]  慢慢久了
[00:04:09.000 --> 00:04:10.000]  又回到很多教會
[00:04:10.000 --> 00:04:13.000]  有很多基督教的活動之後
[00:04:13.000 --> 00:04:17.000]  有時候我們在有意無意之間
[00:04:17.000 --> 00:04:22.000]  我們在一些操練上開始放鬆
[00:04:22.000 --> 00:04:24.000]  其中很重要的就是
[00:04:24.000 --> 00:04:26.000]  祈禱的操練
[00:04:26.000 --> 00:04:29.000]  我們開始慢慢放鬆了
[00:04:29.000 --> 00:04:30.000]  而其中一個放鬆了
[00:04:30.000 --> 00:04:34.000]  一個很重要的那種表示是怎樣呢?
[00:04:34.000 --> 00:04:36.000]  就是我們那種祈禱的心
[00:04:36.000 --> 00:04:43.000]  祈禱的心就開始慢慢淡化了
[00:04:43.000 --> 00:04:44.000]  祈禱的心
[00:04:44.000 --> 00:04:46.000]  如果用英文的表達
[00:04:46.000 --> 00:04:49.000]  就是叫做Spirit of Prayer
[00:04:49.000 --> 00:04:51.000]  這個Spirit當然是細草S
[00:04:51.000 --> 00:04:52.000]  不是大草S
[00:04:52.000 --> 00:04:54.000]  大草S就是聖靈
[00:04:54.000 --> 00:04:56.000]  就是我們那種心智
[00:04:56.000 --> 00:04:58.000]  那種心思
[00:04:58.000 --> 00:05:02.000]  慢慢這種祈禱心思就開始淡化了
[00:05:02.000 --> 00:05:03.000]  在裏頭
[00:05:03.000 --> 00:05:05.000]  在一個慢慢的過程
[00:05:05.000 --> 00:05:07.000]  不過很多時候
[00:05:07.000 --> 00:05:10.000]  我們表面都還有一些的祈禱活動
[00:05:10.000 --> 00:05:12.000]  所以最初的時候
[00:05:12.000 --> 00:05:15.000]  可能是內心那種慢慢的衰落
[00:05:15.000 --> 00:05:18.000]  但是我們仍然都好像在表面上
[00:05:18.000 --> 00:05:19.000]  都有些祈禱的活動
[00:05:19.000 --> 00:05:21.000]  一些祈禱的習慣
[00:05:21.000 --> 00:05:23.000]  一些的形式上
[00:05:23.000 --> 00:05:25.000]  我們都好像被人覺得
[00:05:25.000 --> 00:05:27.000]  是有一種這樣的祈禱的參與
[00:05:27.000 --> 00:05:29.000]  不過其實我們祈禱的心
[00:05:29.000 --> 00:05:32.000]  已經是開始在走下坡
[00:05:32.000 --> 00:05:33.000]  在冷淡
[00:05:33.000 --> 00:05:34.000]  那個Spirit都沒有了
[00:05:34.000 --> 00:05:35.000]  不是那些很興旺
[00:05:35.000 --> 00:05:38.000]  而是一種慢慢的低落
[00:05:38.000 --> 00:05:41.000]  這個就開始出現這個問題
[00:05:41.000 --> 00:05:43.000]  為什麼這樣說呢?
[00:05:43.000 --> 00:05:46.000]  因為真正的祈禱是什麼呢?
[00:05:46.000 --> 00:05:47.000]  真正的祈禱
[00:05:47.000 --> 00:05:50.000]  合乎聖經裏面所講的祈禱
[00:05:50.000 --> 00:05:55.000]  其實是將自己帶進去神的裏面
[00:05:55.000 --> 00:05:56.000]  真正的祈禱
[00:05:56.000 --> 00:05:57.000]  就是透過這個禱告的操亂
[00:05:57.000 --> 00:05:59.000]  是將我們整個的生命
[00:05:59.000 --> 00:06:01.000]  包括我們心靈的深處
[00:06:01.000 --> 00:06:04.000]  是將我們自己帶到神的面前
[00:06:04.000 --> 00:06:06.000]  跟神有交往的
[00:06:06.000 --> 00:06:09.000]  跟我們今天所相信的神是有交往的
[00:06:09.000 --> 00:06:11.000]  所以有一位的目者曾經講過
[00:06:11.000 --> 00:06:13.000]  他說禱告是什麼呢?
[00:06:13.000 --> 00:06:15.000]  禱告是提升自己
[00:06:15.000 --> 00:06:18.000]  進入神同在的氣氛中
[00:06:18.000 --> 00:06:19.000]  再講一次
[00:06:19.000 --> 00:06:20.000]  禱告是什麼呢?
[00:06:20.000 --> 00:06:22.000]  這位的目者告訴我
[00:06:22.000 --> 00:06:24.000]  禱告就是提升自己
[00:06:24.000 --> 00:06:27.000]  進入到神同在的氣氛裏面
[00:06:27.000 --> 00:06:30.000]  真正的有禱告的心的人
[00:06:30.000 --> 00:06:32.000]  就上上去到主的面前
[00:06:32.000 --> 00:06:33.000]  神的同在有一種這樣的氣氛
[00:06:33.000 --> 00:06:36.000]  於是他就跟神有交往
[00:06:36.000 --> 00:06:41.000]  就能夠跟神有一種彼此的相交
[00:06:41.000 --> 00:06:43.000]  這個心還在的時候
[00:06:43.000 --> 00:06:47.000]  你就發現你可以跟神開始有交往
[00:06:47.000 --> 00:06:49.000]  這位的神跟我們是一種
[00:06:49.000 --> 00:06:51.000]  很真正生命的交往
[00:06:51.000 --> 00:06:55.000]  但是當我們這個禱告的心
[00:06:55.000 --> 00:06:58.000]  慢慢衰落、衰敗、冷淡的時候
[00:06:58.000 --> 00:07:01.000]  我們就開始跟這位我們所相信的神
[00:07:01.000 --> 00:07:03.000]  開始有距離了
[00:07:03.000 --> 00:07:05.000]  開始有距離了
[00:07:05.000 --> 00:07:07.000]  開始慢慢我們好像看不到神
[00:07:07.000 --> 00:07:08.000]  聽不到神的聲音
[00:07:08.000 --> 00:07:10.000]  沒什麼交往的
[00:07:10.000 --> 00:07:12.000]  所以慢慢慢慢我們只是
[00:07:12.000 --> 00:07:13.000]  開始倒退了下來
[00:07:13.000 --> 00:07:17.000]  跟這位神沒什麼很直接的來往
[00:07:17.000 --> 00:07:19.000]  就是一個這樣的過程
[00:07:19.000 --> 00:07:22.000]  而在這個衰退的過程裏面
[00:07:22.000 --> 00:07:24.000]  縱然間我們有很多
[00:07:24.000 --> 00:07:26.000]  屬靈的知識也好
[00:07:26.000 --> 00:07:28.000]  其實我們不是認識神
[00:07:28.000 --> 00:07:31.000]  只是知識上的認識神
[00:07:31.000 --> 00:07:32.000]  頭腦上的認識神
[00:07:32.000 --> 00:07:35.000]  我們在心靈上跟神的生命交往是沒有的
[00:07:35.000 --> 00:07:36.000]  或者很少的
[00:07:36.000 --> 00:07:38.000]  有一個很大的落差的
[00:07:38.000 --> 00:07:40.000]  不過可能我們表面上
[00:07:40.000 --> 00:07:44.000]  間中都會去一些禱告的活動
[00:07:44.000 --> 00:07:47.000]  這樣就開始帶動到
[00:07:47.000 --> 00:07:51.000]  我們那種走下坡的過程
[00:07:51.000 --> 00:07:53.000]  但是這樣還不是最後結局
[00:07:53.000 --> 00:07:55.000]  因為很多時候
[00:07:55.000 --> 00:07:57.000]  當我們是這樣的情況下
[00:07:57.000 --> 00:07:59.000]  那種心沒了之後
[00:07:59.000 --> 00:08:00.000]  慢慢慢慢
[00:08:00.000 --> 00:08:02.000]  因為我們太忙碌了
[00:08:02.000 --> 00:08:04.000]  大家都知道我們香港人特別忙碌
[00:08:04.000 --> 00:08:06.000]  慢慢慢慢我們覺得
[00:08:06.000 --> 00:08:07.000]  我們還有很多時間
[00:08:07.000 --> 00:08:09.000]  要做這個做那個的時候
[00:08:09.000 --> 00:08:12.000]  還要分時間來祈禱
[00:08:12.000 --> 00:08:14.000]  都好像不是很想
[00:08:14.000 --> 00:08:17.000]  原先還有一些表面的祈禱
[00:08:17.000 --> 00:08:18.000]  形式的祈禱
[00:08:18.000 --> 00:08:20.000]  雖然心已經沒什麼了
[00:08:20.000 --> 00:08:22.000]  但是
[00:08:22.000 --> 00:08:24.000]  慢慢再進一步我們怎樣
[00:08:24.000 --> 00:08:26.000]  不如就不要了
[00:08:26.000 --> 00:08:28.000]  既然都不是那麼重要
[00:08:28.000 --> 00:08:29.000]  又是那麼形式
[00:08:29.000 --> 00:08:31.000]  都不要敷衍神了
[00:08:31.000 --> 00:08:32.000]  於是慢慢慢慢
[00:08:32.000 --> 00:08:34.000]  我們連一些外在的
[00:08:34.000 --> 00:08:37.000]  禱告的活動都沒有了
[00:08:37.000 --> 00:08:43.000]  所以我們開始很少禱告
[00:08:43.000 --> 00:08:47.000]  我們很少有內室的禱告
[00:08:47.000 --> 00:08:49.000]  我們剛才都有讀到
[00:08:49.000 --> 00:08:51.000]  我們關上門
[00:08:51.000 --> 00:08:53.000]  跟神交往
[00:08:54.000 --> 00:08:56.000]  只有你知只有上帝知
[00:08:56.000 --> 00:08:57.000]  所以我經常想
[00:08:57.000 --> 00:08:59.000]  我們不做這些都沒人知
[00:08:59.000 --> 00:09:00.000]  我不說沒人知
[00:09:00.000 --> 00:09:02.000]  所以這個很容易我們就
[00:09:02.000 --> 00:09:03.000]  將它放下
[00:09:03.000 --> 00:09:05.000]  但是慢慢慢慢我們又可能
[00:09:05.000 --> 00:09:08.000]  一些隨時隨地的禱告都不會有
[00:09:08.000 --> 00:09:10.000]  平時可能我們逛逛街
[00:09:10.000 --> 00:09:12.000]  有些感動都會為一些事情祈禱
[00:09:12.000 --> 00:09:14.000]  但是慢慢慢慢我們都沒了這種感動
[00:09:14.000 --> 00:09:17.000]  我們都很不想做這些的時候
[00:09:17.000 --> 00:09:18.000]  於是
[00:09:18.000 --> 00:09:20.000]  不單止那個密室的禱告是沒有的
[00:09:20.000 --> 00:09:22.000]  即是其上都沒什麼祈禱
[00:09:22.000 --> 00:09:24.000]  然後教會的祈禱會
[00:09:24.000 --> 00:09:26.000]  更加不用想了
[00:09:26.000 --> 00:09:28.000]  這跟我沒什麼關係
[00:09:28.000 --> 00:09:30.000]  我從來沒想過回來祈禱會
[00:09:30.000 --> 00:09:32.000]  教會的事跟我好像沒什麼關係
[00:09:32.000 --> 00:09:34.000]  祈禱的又回去祈禱
[00:09:34.000 --> 00:09:35.000]  其他人呢
[00:09:35.000 --> 00:09:36.000]  開始我們就是這樣
[00:09:36.000 --> 00:09:37.000]  由個人
[00:09:37.000 --> 00:09:40.000]  由一些很
[00:09:40.000 --> 00:09:42.000]  有感動而發的祈禱又沒有
[00:09:42.000 --> 00:09:45.000]  然後教會的祈禱會也沒有
[00:09:45.000 --> 00:09:47.000]  當然也不會有一些其他
[00:09:47.000 --> 00:09:49.000]  突然的有些特別的祈禱聚會
[00:09:49.000 --> 00:09:52.000]  我們根本都不會想的
[00:09:52.000 --> 00:09:55.000]  所以我們的祈禱生活就好像越來越少
[00:09:55.000 --> 00:09:57.000]  越來越少
[00:09:57.000 --> 00:09:59.000]  這個很可能是一個過程
[00:09:59.000 --> 00:10:01.000]  一個失落的過程
[00:10:01.000 --> 00:10:03.000]  一個走下坡的過程
[00:10:03.000 --> 00:10:06.000]  不會突然間我們沒有了祈禱生活
[00:10:06.000 --> 00:10:08.000]  是一個走下坡的過程
[00:10:08.000 --> 00:10:11.000]  所以求主幫助我們
[00:10:11.000 --> 00:10:13.000]  在今晚的崇拜中
[00:10:13.000 --> 00:10:16.000]  在今晚的聽神的懷中
[00:10:16.000 --> 00:10:20.000]  我們回到這個很重要的操練
[00:10:20.000 --> 00:10:21.000]  很盼望
[00:10:21.000 --> 00:10:22.000]  弟兄姊妹
[00:10:22.000 --> 00:10:23.000]  今晚我很想有一個目的
[00:10:23.000 --> 00:10:26.000]  希望你能夠去檢視
[00:10:26.000 --> 00:10:30.000]  你個人的禱告生活
[00:10:30.000 --> 00:10:31.000]  如果我剛才所說的
[00:10:31.000 --> 00:10:33.000]  完全跟你不是那種情況
[00:10:33.000 --> 00:10:34.000]  為你感謝神
[00:10:34.000 --> 00:10:36.000]  原來你是繼續很熱切的
[00:10:36.000 --> 00:10:37.000]  繼續常常親近主的
[00:10:37.000 --> 00:10:39.000]  繼續有一種禱告的心
[00:10:39.000 --> 00:10:40.000]  Spirit of Prayer
[00:10:40.000 --> 00:10:42.000]  每一次都將自己提升到
[00:10:42.000 --> 00:10:45.000]  神的同在的氣氛裡
[00:10:45.000 --> 00:10:47.000]  嘩!真是好事
[00:10:47.000 --> 00:10:49.000]  你會發現你很認識神
[00:10:49.000 --> 00:10:51.000]  因為當你跟神交往的時候
[00:10:51.000 --> 00:10:52.000]  你認識神
[00:10:52.000 --> 00:10:53.000]  神認識你
[00:10:53.000 --> 00:10:55.000]  你就可以洞悉很多東西
[00:10:55.000 --> 00:10:58.000]  你很知道自己走在神的道路上
[00:10:58.000 --> 00:11:01.000]  你很知道神的恩手在做什麼
[00:11:01.000 --> 00:11:02.000]  你認識神
[00:11:02.000 --> 00:11:03.000]  不是頭腦的認識
[00:11:03.000 --> 00:11:05.000]  是生命的認識
[00:11:05.000 --> 00:11:06.000]  是一個真實的認識
[00:11:06.000 --> 00:11:08.000]  因為透過禱告
[00:11:08.000 --> 00:11:10.000]  你能夠跟神有美好的交往
[00:11:10.000 --> 00:11:11.000]  所以如果你是這樣就最好了
[00:11:11.000 --> 00:11:14.000]  不過萬一不是的時候
[00:11:14.000 --> 00:11:16.000]  讓我們去檢討一下
[00:11:16.000 --> 00:11:18.000]  我們的靈性生命
[00:11:18.000 --> 00:11:20.000]  今天是什麼光景
[00:11:20.000 --> 00:11:25.000]  特別是從祈禱那裡做開始
[00:11:25.000 --> 00:11:28.000]  所以讓我們去面對這個問題的時候
[00:11:28.000 --> 00:11:30.000]  我覺得我們很好的
[00:11:30.000 --> 00:11:34.000]  就是回到耶穌基督的身上
[00:11:34.000 --> 00:11:36.000]  我們相信耶穌
[00:11:36.000 --> 00:11:38.000]  我們敬拜主耶穌
[00:11:38.000 --> 00:11:41.000]  我們又是耶穌基督的門徒
[00:11:41.000 --> 00:11:43.000]  祂是我們的師父
[00:11:43.000 --> 00:11:44.000]  所以當我們說
[00:11:44.000 --> 00:11:46.000]  我們希望能夠在祈禱上
[00:11:46.000 --> 00:11:47.000]  個人的禱告上
[00:11:47.000 --> 00:11:50.000]  能夠有所逆轉、扭轉的話
[00:11:50.000 --> 00:11:52.000]  最好回到主耶穌
[00:11:52.000 --> 00:11:54.000]  我們的神裡面
[00:11:54.000 --> 00:11:56.000]  所以剛才我們就選了
[00:11:56.000 --> 00:11:59.000]  四段的經文作為一個參考
[00:11:59.000 --> 00:12:01.000]  其實如果你要找耶穌基督
[00:12:01.000 --> 00:12:02.000]  禱告的生活
[00:12:02.000 --> 00:12:04.000]  是有很多經文的
[00:12:04.000 --> 00:12:06.000]  不過我們點到即止
[00:12:06.000 --> 00:12:09.000]  找了四段的經文
[00:12:09.000 --> 00:12:10.000]  來彼此的勉勵
[00:12:10.000 --> 00:12:12.000]  求神真的幫助我們
[00:12:12.000 --> 00:12:16.000]  在禱告上能夠再提升
[00:12:16.000 --> 00:12:20.000]  再堅持下去
[00:12:20.000 --> 00:12:22.000]  這四段的經文
[00:12:22.000 --> 00:12:26.000]  你有沒有發現排列上都很有趣
[00:12:26.000 --> 00:12:28.000]  是有意思的
[00:12:28.000 --> 00:12:30.000]  所以我也希望弟兄姊妹知道
[00:12:30.000 --> 00:12:32.000]  背後我為什麼這樣排列
[00:12:32.000 --> 00:12:34.000]  很清楚的就是讓弟兄姊妹知道
[00:12:34.000 --> 00:12:38.000]  我們今天向耶穌基督學習的話
[00:12:38.000 --> 00:12:39.000]  祂是我們的主
[00:12:39.000 --> 00:12:41.000]  我們是門徒
[00:12:41.000 --> 00:12:42.000]  我們跟隨祂
[00:12:42.000 --> 00:12:43.000]  我們尊崇祂
[00:12:43.000 --> 00:12:45.000]  祂怎麼做呢
[00:12:45.000 --> 00:12:49.000]  我們希望能夠學祂一樣
[00:12:49.000 --> 00:12:51.000]  頭兩段的經文
[00:12:51.000 --> 00:12:57.000]  是講到耶穌在祈禱上的言教
[00:12:57.000 --> 00:13:00.000]  祂提醒我們要很多祈禱
[00:13:00.000 --> 00:13:02.000]  然後後兩段的經文
[00:13:02.000 --> 00:13:05.000]  就是耶穌基督的新教
[00:13:05.000 --> 00:13:07.000]  祂示範給我們看
[00:13:07.000 --> 00:13:10.000]  祂在世上有禱告
[00:13:10.000 --> 00:13:13.000]  所以我們去到主耶穌面前的時候
[00:13:13.000 --> 00:13:15.000]  我們能夠從祂的言教
[00:13:15.000 --> 00:13:19.000]  和祂的新教裡領受功夫
[00:13:19.000 --> 00:13:21.000]  學習一些操練
[00:13:21.000 --> 00:13:27.000]  幫助我們能夠在整個個人禱告的生命上
[00:13:27.000 --> 00:13:33.000]  實踐上能夠做得更加貼近主的心意
[00:13:33.000 --> 00:13:35.000]  第一段的經文
[00:13:35.000 --> 00:13:38.000]  馬太第六章五到六節
[00:13:38.000 --> 00:13:40.000]  耶穌提醒我們
[00:13:40.000 --> 00:13:41.000]  你們禱告的時候
[00:13:41.000 --> 00:13:43.000]  不要像那些假冒為善的人
[00:13:43.000 --> 00:13:46.000]  愛站在會堂裡和十字路口上禱告
[00:13:46.000 --> 00:13:48.000]  故意叫人看見
[00:13:48.000 --> 00:13:49.000]  我實在告訴你們
[00:13:49.000 --> 00:13:52.000]  他們已經得了他們的賞賜
[00:13:52.000 --> 00:13:54.000]  你禱告的時候
[00:13:54.000 --> 00:13:55.000]  要進入你的內屋
[00:13:55.000 --> 00:13:57.000]  關上門禱告
[00:13:57.000 --> 00:13:59.000]  你在暗中的父
[00:13:59.000 --> 00:14:00.000]  你父在暗中察看
[00:14:00.000 --> 00:14:04.000]  必然報答你
[00:14:04.000 --> 00:14:06.000]  耶穌基督提醒我們
[00:14:06.000 --> 00:14:09.000]  我們禱告不是讓給別人看的
[00:14:09.000 --> 00:14:10.000]  好像法理賽人那樣
[00:14:10.000 --> 00:14:11.000]  所以祂得了他們的賞賜
[00:14:11.000 --> 00:14:14.000]  就知道就是這些
[00:14:14.000 --> 00:14:16.000]  只是別人讚賞你
[00:14:16.000 --> 00:14:17.000]  但是你祈禱的是什麼
[00:14:17.000 --> 00:14:18.000]  上帝聽不聽
[00:14:18.000 --> 00:14:20.000]  沒有下文
[00:14:20.000 --> 00:14:22.000]  所以耶穌提醒我們
[00:14:22.000 --> 00:14:23.000]  我們不是學這些
[00:14:23.000 --> 00:14:24.000]  我們是要怎樣
[00:14:24.000 --> 00:14:26.000]  我們是回到我們的內屋
[00:14:26.000 --> 00:14:29.000]  就是說我們只是將自己放在神的面前
[00:14:29.000 --> 00:14:30.000]  神在我們面前
[00:14:30.000 --> 00:14:31.000]  我們關上門
[00:14:31.000 --> 00:14:34.000]  就是我們和神的美好的關係
[00:14:34.000 --> 00:14:37.000]  是我們和神的一個美好的屬靈的小天地
[00:14:37.000 --> 00:14:40.000]  我們向暗中的父來禱告
[00:14:40.000 --> 00:14:42.000]  不過不要緊
[00:14:42.000 --> 00:14:44.000]  父是察看的
[00:14:44.000 --> 00:14:46.000]  而且父是報答的
[00:14:46.000 --> 00:14:49.000]  有些翻譯說是獎賞你的
[00:14:49.000 --> 00:14:50.000]  祂知道你的心意
[00:14:50.000 --> 00:14:53.000]  祂知道你的那種情況
[00:14:53.000 --> 00:14:55.000]  祂會回應你的
[00:14:55.000 --> 00:14:56.000]  是很重要的
[00:14:56.000 --> 00:15:00.000]  但是我們有一種個人的禱告的操練
[00:15:00.000 --> 00:15:01.000]  不要忘記
[00:15:01.000 --> 00:15:03.000]  不要忘記這件事
[00:15:03.000 --> 00:15:05.000]  我們要聽耶穌基督提醒我們
[00:15:05.000 --> 00:15:08.000]  常常回到內屋
[00:15:08.000 --> 00:15:12.000]  當然這個意思是包括了個人的意思
[00:15:12.000 --> 00:15:14.000]  內屋就是一個因的意思
[00:15:14.000 --> 00:15:18.000]  不用說我們真的要祈禱的時候才關在房間
[00:15:18.000 --> 00:15:21.000]  最重要的含義就是我們是個人
[00:15:21.000 --> 00:15:23.000]  就是和父獨對
[00:15:23.000 --> 00:15:25.000]  有什麼事你交回給神
[00:15:25.000 --> 00:15:26.000]  你求問神
[00:15:26.000 --> 00:15:27.000]  聽神的聲音
[00:15:27.000 --> 00:15:29.000]  祂的帶領
[00:15:29.000 --> 00:15:30.000]  這個很重要
[00:15:30.000 --> 00:15:35.000]  所以耶穌這個是屬於登山寶訓第五到七章的
[00:15:35.000 --> 00:15:39.000]  其中一個論禱告的很重要的教導
[00:15:39.000 --> 00:15:42.000]  大家知道登山寶訓是很重要的訊息
[00:15:42.000 --> 00:15:44.000]  對一些天國的人
[00:15:44.000 --> 00:15:45.000]  我們的價值觀
[00:15:45.000 --> 00:15:48.000]  我們的操練是和世人不同的
[00:15:48.000 --> 00:15:49.000]  而登山寶訓就是說出
[00:15:49.000 --> 00:15:50.000]  屬主的人
[00:15:50.000 --> 00:15:52.000]  整個生命形態不同
[00:15:52.000 --> 00:15:53.000]  不同在哪裡呢
[00:15:53.000 --> 00:15:55.000]  這些是其中一樣東西
[00:15:55.000 --> 00:15:56.000]  所以求神幫助我們
[00:15:56.000 --> 00:15:58.000]  聽到耶穌基督的提醒
[00:15:58.000 --> 00:16:01.000]  吩咐我們去禱告
[00:16:01.000 --> 00:16:02.000]  個人的禱告
[00:16:02.000 --> 00:16:03.000]  內屋的禱告
[00:16:03.000 --> 00:16:06.000]  只是和神在一起的那種禱告
[00:16:06.000 --> 00:16:08.000]  哪怕別人不知道
[00:16:08.000 --> 00:16:10.000]  但是我們知道
[00:16:10.000 --> 00:16:11.000]  上帝知道
[00:16:11.000 --> 00:16:14.000]  這個很聽到主的心意
[00:16:14.000 --> 00:16:15.000]  不單止這樣
[00:16:15.000 --> 00:16:19.000]  在路加福音第十八章第一節那裡
[00:16:19.000 --> 00:16:21.000]  主耶穌也提醒我們什麼呢
[00:16:21.000 --> 00:16:23.000]  常常禱告
[00:16:23.000 --> 00:16:25.000]  不可悔甚
[00:16:25.000 --> 00:16:27.000]  不要走下坡
[00:16:27.000 --> 00:16:29.000]  走了一點點下坡就上來
[00:16:29.000 --> 00:16:30.000]  繼續堅持
[00:16:30.000 --> 00:16:31.000]  繼續操練
[00:16:31.000 --> 00:16:34.000]  繼續去保持認識神
[00:16:34.000 --> 00:16:35.000]  是生命的認識神
[00:16:35.000 --> 00:16:37.000]  不是知識的認識神
[00:16:37.000 --> 00:16:39.000]  當然知識認識神都是很重要
[00:16:39.000 --> 00:16:41.000]  但是你繼續將自己提升
[00:16:41.000 --> 00:16:44.000]  提升到與神的同在氣氛裡面
[00:16:44.000 --> 00:16:48.000]  你就發現你的認識神是很不同的
[00:16:48.000 --> 00:16:52.000]  所以耶穌基督知道我們面對這個不容易
[00:16:52.000 --> 00:16:54.000]  所以祂就提醒我們不要灰心
[00:16:54.000 --> 00:16:56.000]  要常常的禱告
[00:16:56.000 --> 00:16:59.000]  而且祂用了一個比喻
[00:16:59.000 --> 00:17:01.000]  這個比喻很簡單的說
[00:17:01.000 --> 00:17:03.000]  有一個寡婦
[00:17:03.000 --> 00:17:06.000]  很多時候去到一個官裡面
[00:17:06.000 --> 00:17:08.000]  要求伸冤
[00:17:08.000 --> 00:17:10.000]  這個官又不怕神
[00:17:10.000 --> 00:17:12.000]  又不尊重世人
[00:17:12.000 --> 00:17:14.000]  這個寡婦就不理睬他
[00:17:14.000 --> 00:17:16.000]  要伸冤就不理睬他
[00:17:16.000 --> 00:17:18.000]  不過這個寡婦就怎樣呢
[00:17:18.000 --> 00:17:20.000]  就這樣去纏磨他
[00:17:20.000 --> 00:17:21.000]  就這樣去煩他
[00:17:21.000 --> 00:17:22.000]  一定要一定要
[00:17:22.000 --> 00:17:23.000]  結果怎樣呢
