
[00:00:00.000 --> 00:00:05.000]  我們今天的分享題目是「突破障礙,跟隨真神」
[00:02:51.400 --> 00:02:53.400]  有兩樣東西很觸動到我
[00:02:53.400 --> 00:02:57.400]  很想去做香港原創的音樂
[00:02:57.400 --> 00:02:59.400]  哎呀又很認同
[00:02:59.400 --> 00:03:01.400]  接著他們就說
[00:03:01.400 --> 00:03:03.400]  我們很想藉著我們的音樂
[00:03:03.400 --> 00:03:06.400]  去宣揚一個和平的訊息
[00:03:06.400 --> 00:03:09.400]  接著電台就播當年一九九零年
[00:03:09.400 --> 00:03:11.400]  就是播光輝歲月
[00:03:11.400 --> 00:03:13.400]  我就很認同
[00:03:13.400 --> 00:03:15.400]  自從那天我消除了這個障礙之後
[00:03:15.400 --> 00:03:18.400]  我又很喜歡聽Beyond的音樂了
[00:03:18.400 --> 00:03:20.400]  今天我們都要問自己
[00:03:20.400 --> 00:03:23.400]  我們生命裡面有沒有一些障礙
[00:03:23.400 --> 00:03:27.400]  去攔阻我們去跟隨和經歷呢
[00:03:27.400 --> 00:03:30.400]  如果我們生命裡面有這些障礙
[00:03:30.400 --> 00:03:33.400]  我們要去突破這些障礙
[00:03:33.400 --> 00:03:36.400]  讓我們的生命能夠真正去跟隨
[00:03:36.400 --> 00:03:38.400]  今天我們會去到列王記下第五章
[00:03:38.400 --> 00:03:42.400]  裡面有一個外邦的將領德伊治的記載
[00:03:42.400 --> 00:03:44.400]  而從這個記載裡面
[00:03:44.400 --> 00:03:48.400]  我們又學到三個去突破障礙的功課
[00:03:48.400 --> 00:03:50.400]  我們一起進去經文裡面一起看
[00:03:50.400 --> 00:03:54.400]  今天第一個功課是在壓迫困境裡面
[00:03:54.400 --> 00:03:57.400]  卻仍然勇敢去見正神
[00:03:57.400 --> 00:04:00.400]  我們一起讀列王記下五章一至七節
[00:04:00.400 --> 00:04:02.400]  我們一起讀 一二三
[00:04:02.400 --> 00:04:05.400]  阿蘭王的元帥乃萬
[00:04:05.400 --> 00:04:08.400]  在他主人面前為尊為大
[00:04:08.400 --> 00:04:12.400]  恩爺和華曾藉他使阿蘭人得勝
[00:04:12.400 --> 00:04:15.400]  他又是大能的勇士
[00:04:15.400 --> 00:04:18.400]  指示長了大麻風
[00:04:18.400 --> 00:04:21.400]  先前阿蘭人成群地出去
[00:04:21.400 --> 00:04:25.400]  從以色列國擄了一個小女子
[00:04:25.400 --> 00:04:28.400]  這女子就服侍乃萬的妻
[00:04:28.400 --> 00:04:30.400]  他對主母說
[00:04:30.400 --> 00:04:34.400]  巴不得我主人去見撒瑪利亞的先知
[00:04:34.400 --> 00:04:37.400]  必臨自好他的大麻風
[00:04:37.400 --> 00:04:41.400]  乃萬出去告訴他主人說
[00:04:41.400 --> 00:04:44.400]  以色列國的女子如此如此說
[00:04:44.400 --> 00:04:47.400]  阿蘭王說 你可以去
[00:04:47.400 --> 00:04:50.400]  我也達信於以色列王
[00:04:50.400 --> 00:04:53.400]  於是乃萬帶銀子十他年得
[00:04:53.400 --> 00:04:55.400]  金子六千赦克勒
[00:04:55.400 --> 00:04:58.400]  衣裳十套就去了
[00:04:58.400 --> 00:05:01.400]  且帶信給以色列王
[00:05:01.400 --> 00:05:05.400]  信上說 我打發神僕乃萬去見你
[00:05:05.400 --> 00:05:07.400]  你接到這信
[00:05:07.400 --> 00:05:09.400]  就要自好他的大麻風
[00:05:09.400 --> 00:05:13.400]  以色列王看了信就撕裂衣服
[00:05:13.400 --> 00:05:15.400]  說 我起是神
[00:05:15.400 --> 00:05:18.400]  能使人死使人活
[00:05:18.400 --> 00:05:20.400]  這人竟打發人來
[00:05:20.400 --> 00:05:23.400]  叫我自好他的大麻風
[00:05:23.400 --> 00:05:24.400]  你們看一看
[00:05:24.400 --> 00:05:28.400]  這人何以沉溃攻擊我呢
[00:05:28.400 --> 00:05:30.400]  我們看這段聖經一開始
[00:05:30.400 --> 00:05:34.400]  我們看到阿蘭王有一個元帥叫做乃萬
[00:05:34.400 --> 00:05:37.400]  聖經說他在主人面前為尊為大
[00:05:37.400 --> 00:05:38.400]  為什麼呢
[00:05:38.400 --> 00:05:42.400]  因為他幫阿蘭去攻擊以色列
[00:05:42.400 --> 00:05:44.400]  但這段聖經說得很清楚
[00:05:44.400 --> 00:05:48.400]  阿蘭人得聖是因為耶和華藉著他
[00:05:48.400 --> 00:05:50.400]  叫阿蘭人得聖
[00:05:50.400 --> 00:05:53.400]  是因為以色列人離開了神
[00:05:53.400 --> 00:05:57.400]  於是神就用阿蘭人去管教以色列人
[00:05:57.400 --> 00:05:59.400]  但這裏又告訴我們
[00:05:59.400 --> 00:06:02.400]  這個乃萬是一個大能的勇士
[00:06:02.400 --> 00:06:05.400]  只是長了大麻風
[00:06:05.400 --> 00:06:08.400]  阿蘭這個國家在以色列的東北面
[00:06:08.400 --> 00:06:11.400]  在大衛的年代 其實他們神服於大衛
[00:06:11.400 --> 00:06:14.400]  所以在大衛的年代他們會進貢給以色列
[00:06:14.400 --> 00:06:17.400]  但之後阿蘭日漸強大
[00:06:17.400 --> 00:06:18.400]  當日漸強大的時候
[00:06:18.400 --> 00:06:20.400]  他不斷去攻擊以色列
[00:06:20.400 --> 00:06:21.400]  不單是這樣
[00:06:21.400 --> 00:06:22.400]  聖經更加告訴我們
[00:06:22.400 --> 00:06:24.400]  他會去以色列那裏搶掠
[00:06:24.400 --> 00:06:26.400]  所以在第二節告訴我們
[00:06:26.400 --> 00:06:29.400]  阿蘭人他們成群去以色列搶掠
[00:06:29.400 --> 00:06:32.400]  就搶掠了一個以色列的小女子
[00:06:32.400 --> 00:06:35.400]  就是老了別人的小女子回來
[00:06:35.400 --> 00:06:37.400]  老了別人的小女子回來
[00:06:37.400 --> 00:06:40.400]  就叫他去服侍乃萬的妻子
[00:06:40.400 --> 00:06:43.400]  但是乃萬患了大麻風
[00:06:43.400 --> 00:06:46.400]  大麻風當時是一個很可怕的病
[00:06:46.400 --> 00:06:49.400]  雖然不是一個不治之症
[00:06:49.400 --> 00:06:52.400]  但是大麻風是很容易傳染的
[00:06:52.400 --> 00:06:55.400]  並且傳染了之後是很難醫的
[00:06:55.400 --> 00:06:57.400]  而很多時候醫不了就會死的了
[00:06:57.400 --> 00:07:00.400]  所以當時如果你有大麻風的話
[00:07:00.400 --> 00:07:05.400]  你會被人推到城外那些隔離的地方住的
[00:07:05.400 --> 00:07:10.400]  那他的主人患了大麻風
[00:07:10.400 --> 00:07:12.400]  這個小女子被人擄掠
[00:07:12.400 --> 00:07:14.400]  去了阿蘭那裏服侍
[00:07:14.400 --> 00:07:17.400]  面對這個壓迫這個困境
[00:07:17.400 --> 00:07:21.400]  但是他仍然勇敢去見證誰是真神
[00:07:21.400 --> 00:07:22.400]  他跟他的主母說
[00:07:22.400 --> 00:07:26.400]  巴不得我主人去見撒瑪利亞的先知
[00:07:26.400 --> 00:07:29.400]  必能治好他的大麻風
[00:07:29.400 --> 00:07:32.400]  這個小女子面對壓迫面對困境
[00:07:32.400 --> 00:07:35.400]  但是他仍然勇敢去見證誰是真神
[00:07:35.400 --> 00:07:39.400]  乃萬聽到之後就跟阿蘭王說
[00:07:39.400 --> 00:07:41.400]  他應該也沒有其他選擇
[00:07:41.400 --> 00:07:43.400]  他應該也試過很多其他東西
[00:07:43.400 --> 00:07:45.400]  於是他聽到的時候就跟阿蘭王說
[00:07:45.400 --> 00:07:47.400]  阿蘭王就說沒問題
[00:07:47.400 --> 00:07:51.400]  我會幫你寫信命令以色列王去醫你
[00:07:51.400 --> 00:07:53.400]  當然不只是寫信去命令
[00:07:53.400 --> 00:07:55.400]  也帶了一些禮物
[00:07:55.400 --> 00:07:57.400]  帶了銀紙十他蓮德
[00:07:57.400 --> 00:07:59.400]  金紙六千舍赫勒
[00:07:59.400 --> 00:08:01.400]  醫常十套
[00:08:01.400 --> 00:08:03.400]  星經學者調查過
[00:08:03.400 --> 00:08:06.400]  這裡大概有三百公斤的銀
[00:08:06.400 --> 00:08:08.400]  七十公斤的金
[00:08:08.400 --> 00:08:11.400]  以及十套醫常
[00:08:11.400 --> 00:08:12.400]  也不少禮物
[00:08:12.400 --> 00:08:15.400]  但是也寫信去命令以色列王
[00:08:15.400 --> 00:08:18.400]  他說我打發神木乃萬來見你
[00:08:18.400 --> 00:08:20.400]  你接到這封信的時候
[00:08:20.400 --> 00:08:23.400]  你就要治好他的大麻風
[00:08:23.400 --> 00:08:26.400]  以色列王收到這封信當然害怕
[00:08:26.400 --> 00:08:29.400]  於是撕裂衣服說
[00:08:29.400 --> 00:08:30.400]  難道我是神嗎
[00:08:30.400 --> 00:08:32.400]  能夠叫人死叫人活嗎
[00:08:32.400 --> 00:08:33.400]  接著他就想
[00:08:33.400 --> 00:08:35.400]  這個人打發人來
[00:08:35.400 --> 00:08:36.400]  叫我治好他的大麻風
[00:08:36.400 --> 00:08:40.400]  其實是不是想趁機攻擊我的
[00:08:40.400 --> 00:08:43.400]  在這個記載裡面
[00:08:43.400 --> 00:08:45.400]  我們看到小女孩的生命
[00:08:45.400 --> 00:08:48.400]  和以色列王的生命有一個很大的對比
[00:08:48.400 --> 00:08:50.400]  一個小女孩
[00:08:50.400 --> 00:08:51.400]  被人壓迫
[00:08:51.400 --> 00:08:54.400]  被人擄掠了去阿蘭那裡
[00:08:54.400 --> 00:08:56.400]  俗稱俗「灰仔」
[00:08:56.400 --> 00:08:59.400]  但是她繼續勇敢去見正神
[00:08:59.400 --> 00:09:02.400]  相反以色列王他收到這封信
[00:09:02.400 --> 00:09:04.400]  他好像看不到神在哪裡
[00:09:04.400 --> 00:09:06.400]  反而越看越灰
[00:09:06.400 --> 00:09:07.400]  覺得究竟這些人
[00:09:07.400 --> 00:09:10.400]  其實是不是想找機會來攻擊我呢
[00:09:10.400 --> 00:09:14.400]  今天原來我們要突破的第一個障礙
[00:09:14.400 --> 00:09:17.400]  就是在困難困境的裡面
[00:09:17.400 --> 00:09:20.400]  我們仍然堅持去勇敢
[00:09:20.400 --> 00:09:23.400]  為神作見證和傳福音
[00:09:23.400 --> 00:09:25.400]  有時候我們可能覺得
[00:09:25.400 --> 00:09:27.400]  在壓迫困難的裡面
[00:09:27.400 --> 00:09:29.400]  我們沒有機會傳福音
[00:09:29.400 --> 00:09:30.400]  或者有時候我們覺得
[00:09:30.400 --> 00:09:31.400]  在壓迫困難裡面
[00:09:31.400 --> 00:09:33.400]  我們已經灰心失望
[00:09:33.400 --> 00:09:35.400]  沒有力氣去傳福音
[00:09:35.400 --> 00:09:37.400]  但是我們要突破這個障礙
[00:09:37.400 --> 00:09:40.400]  因為很多時候其實在困難壓迫裡面
[00:09:40.400 --> 00:09:43.400]  反而其實是見證主的好時機
[00:09:43.400 --> 00:09:44.400]  在困難壓迫裡面
[00:09:44.400 --> 00:09:47.400]  反而是傳福音的機遇
[00:09:47.400 --> 00:09:50.400]  我曾經去和一位弟兄聊天
[00:09:50.400 --> 00:09:52.400]  那時候他剛剛轉工
[00:09:52.400 --> 00:09:56.400]  他說他從一間有很多基督徒的公司
[00:09:56.400 --> 00:09:59.400]  轉到一間差不多沒有基督徒的公司
[00:09:59.400 --> 00:10:00.400]  不只是這樣
[00:10:00.400 --> 00:10:03.400]  在公司裡面有很多不合神心意的文化
[00:10:03.400 --> 00:10:04.400]  很多的騙人
[00:10:04.400 --> 00:10:05.400]  很多的詭詐
[00:10:05.400 --> 00:10:07.400]  於是他說他覺得很灰
[00:10:07.400 --> 00:10:11.400]  他說灰到我不知道自己還可以怎樣
[00:10:11.400 --> 00:10:13.400]  但是我下一次見他的時候
[00:10:13.400 --> 00:10:15.400]  他和我分享完全不同了
[00:10:15.400 --> 00:10:18.400]  他說有一天在他靈修的時候
[00:10:18.400 --> 00:10:20.400]  神就跟他說
[00:10:20.400 --> 00:10:22.400]  神跟他說這樣的環境
[00:10:22.400 --> 00:10:26.400]  不正正就是你可以找到傳福音的時候嗎
[00:10:26.400 --> 00:10:27.400]  神就跟他說
[00:10:27.400 --> 00:10:30.400]  在這樣的文化和氛圍裡面
[00:10:30.400 --> 00:10:33.400]  不正正就是你為我站出來
[00:10:33.400 --> 00:10:36.400]  去行合神心意見證的時候嗎
[00:10:36.400 --> 00:10:38.400]  然後神就跟他說
[00:10:38.400 --> 00:10:41.400]  每一年牧師在年初都會問你
[00:10:41.400 --> 00:10:43.400]  寫下五個福音的對象
[00:10:43.400 --> 00:10:46.400]  你不是很容易寫嗎
[00:10:46.400 --> 00:10:48.400]  原來他在想的時候他發現
[00:10:48.400 --> 00:10:53.400]  不是啊 在外圍來說好像是壓的困境
[00:10:53.400 --> 00:10:58.400]  但是原來確是能夠抓緊見證神的機會
[00:10:58.400 --> 00:11:00.400]  無論是同人傳福音
[00:11:00.400 --> 00:11:04.400]  無論是在這個氛圍裡面為神作見證
[00:11:04.400 --> 00:11:06.400]  同樣過去幾年
[00:11:06.400 --> 00:11:09.400]  我們自己都經歷了社會運動
[00:11:09.400 --> 00:11:11.400]  移民潮 疫情
[00:11:11.400 --> 00:11:14.400]  社會和經濟有很多的轉變
[00:11:14.400 --> 00:11:17.400]  很多時候我們可能都覺得很灰心失望
[00:11:17.400 --> 00:11:18.400]  甚至我們可能都在想
[00:11:18.400 --> 00:11:20.400]  那我還能不能作見證呢
[00:11:20.400 --> 00:11:22.400]  但是我們要突破這個障礙
[00:11:22.400 --> 00:11:25.400]  因為這個正正就是我們能夠站起來
[00:11:25.400 --> 00:11:28.400]  為神作見證和傳福音的時候
[00:11:28.400 --> 00:11:30.400]  我們一起去想一想
[00:11:30.400 --> 00:11:34.400]  當我們在這個不穩定的情況裡面
[00:11:34.400 --> 00:11:37.400]  當很多人現在人心惶惶
[00:11:37.400 --> 00:11:39.400]  甚至有很多人以前在安穩的情況
[00:11:39.400 --> 00:11:41.400]  去到不安穩的情況
[00:11:41.400 --> 00:11:45.400]  他們就開始問究竟人生的意義是什麼
[00:11:45.400 --> 00:11:47.400]  當他們開始問人生意義是什麼的時候
[00:11:47.400 --> 00:11:50.400]  那個就是我們傳福音的好機會
[00:11:50.400 --> 00:11:51.400]  所以其實我們身邊
[00:11:51.400 --> 00:11:53.400]  現在可能有很多傳福音的機會
[00:11:53.400 --> 00:11:55.400]  有很多人可能覺得不穩定
[00:11:55.400 --> 00:11:57.400]  有很多人覺得人心惶惶
[00:11:57.400 --> 00:11:58.400]  很多人問人生意義
[00:11:58.400 --> 00:12:00.400]  等著我們去跟他們說
[00:12:00.400 --> 00:12:03.400]  生命的盼望在哪裡
[00:12:03.400 --> 00:12:04.400]  所以我們要找機會
[00:12:04.400 --> 00:12:06.400]  那你說我怎麼可以找機會呢
[00:12:06.400 --> 00:12:09.400]  帶他們來聖誕樹拜報道會
[00:12:09.400 --> 00:12:11.400]  我們一起去跟他們說
[00:12:11.400 --> 00:12:16.400]  生命的珍光在哪裡
[00:12:16.400 --> 00:12:19.400]  同樣我認識很多英國的弟兄姊妹
[00:12:19.400 --> 00:12:22.400]  他說過往正正就是在不穩定的裡面
[00:12:22.400 --> 00:12:24.400]  有很多傳福音的機會
[00:12:24.400 --> 00:12:26.400]  他說他認識很多人
[00:12:26.400 --> 00:12:28.400]  以前不肯回教會的
[00:12:28.400 --> 00:12:30.400]  叫他們回教會都不肯去的
[00:12:30.400 --> 00:12:32.400]  但是當他移民去英國的時候
[00:12:32.400 --> 00:12:34.400]  他主動找教會
[00:12:34.400 --> 00:12:35.400]  當然他主動找教會
[00:12:35.400 --> 00:12:37.400]  不是直接想認識耶穌
[00:12:37.400 --> 00:12:38.400]  他主動找教會
[00:12:38.400 --> 00:12:41.400]  因為他不適應當地的文化
[00:12:41.400 --> 00:12:43.400]  很想找到香港人
[00:12:43.400 --> 00:12:45.400]  很想有些人幫他適應
[00:12:45.400 --> 00:12:47.400]  他說正正那個不穩的情況
[00:12:47.400 --> 00:12:50.400]  就是傳福音的機遇
[00:12:50.400 --> 00:12:51.400]  所以今天我們身邊
[00:12:51.400 --> 00:12:52.400]  可能我們都覺得
[00:12:52.400 --> 00:12:53.400]  現在很多的困難
[00:12:53.400 --> 00:12:54.400]  很多的壓迫
[00:12:54.400 --> 00:12:56.400]  但是其實正正就是
[00:12:56.400 --> 00:12:59.400]  我們可以抓緊傳福音的機會
[00:12:59.400 --> 00:13:01.400]  我們有沒有在這個困難裡面
[00:13:01.400 --> 00:13:03.400]  去突破我們的思維
[00:13:03.400 --> 00:13:07.400]  反而在找機會去見正神呢
[00:13:07.400 --> 00:13:09.400]  同樣我覺得我們
[00:13:09.400 --> 00:13:10.400]  可以向這個小女孩
[00:13:10.400 --> 00:13:13.400]  學習一個生命的功課
[00:13:13.400 --> 00:13:14.400]  這個小女孩
[00:13:14.400 --> 00:13:16.400]  被人擄掠了去雅蘭
[00:13:16.400 --> 00:13:18.400]  她被人搶掠
[00:13:18.400 --> 00:13:20.400]  俘虜了去雅蘭
[00:13:20.400 --> 00:13:22.400]  但是面對她主人的病
[00:13:22.400 --> 00:13:24.400]  她沒有說
[00:13:24.400 --> 00:13:26.400]  活該
[00:13:26.400 --> 00:13:27.400]  她沒有這樣說
[00:13:27.400 --> 00:13:30.400]  反過來她看到她主人的病
[00:13:30.400 --> 00:13:31.400]  她為她的主人
[00:13:31.400 --> 00:13:33.400]  尋求醫治的方法
[00:13:33.400 --> 00:13:35.400]  我覺得這個都要成為
[00:13:35.400 --> 00:13:37.400]  我們今天學習的功課
[00:13:37.400 --> 00:13:38.400]  今天可能我們都不喜歡
[00:13:38.400 --> 00:13:40.400]  某一個的群體
[00:13:40.400 --> 00:13:42.400]  今天甚至你可能會對一個群體
[00:13:42.400 --> 00:13:44.400]  有敵對的情緒
[00:13:44.400 --> 00:13:46.400]  甚至你覺得這個群體
[00:13:46.400 --> 00:13:48.400]  帶來我們很多的壓迫
[00:13:48.400 --> 00:13:49.400]  和困苦
[00:13:49.400 --> 00:13:51.400]  但是無論是怎樣
[00:13:51.400 --> 00:13:54.400]  我們今天我們要努力為主
[00:13:54.400 --> 00:13:57.400]  去愛人和作見證
[00:13:57.400 --> 00:13:59.400]  今天我們有沒有努力
[00:13:59.400 --> 00:14:00.400]  去愛身邊的人
[00:14:00.400 --> 00:14:02.400]  無論他是屬於什麼群體
[00:14:02.400 --> 00:14:03.400]  我們有沒有努力
[00:14:03.400 --> 00:14:05.400]  去跟他們作見證
[00:14:05.400 --> 00:14:08.400]  找跟他們見證真神的機會
[00:14:08.400 --> 00:14:10.400]  讓這個小女孩的生命
[00:14:10.400 --> 00:14:12.400]  成為我們的榜樣
[00:14:12.400 --> 00:14:13.400]  今天第二件事
[00:14:13.400 --> 00:14:14.400]  我們一起學的
[00:14:14.400 --> 00:14:18.400]  是放下阻礙我們經歷神的前設
[00:14:18.400 --> 00:14:20.400]  我們會由第八節讀到
[00:14:20.400 --> 00:14:22.400]  去第十九節的上半部分
[00:14:22.400 --> 00:14:23.400]  我們一起讀好不好
[00:14:23.400 --> 00:14:24.400]  一二三
[00:14:24.400 --> 00:14:27.400]  神人伊利沙聽見以色列王
[00:14:27.400 --> 00:14:28.400]  撕裂衣服
[00:14:28.400 --> 00:14:31.400]  就打發人去見王說
[00:14:31.400 --> 00:14:33.400]  為什麼撕裂衣服呢
[00:14:33.400 --> 00:14:35.400]  可使那人到我這裡來
[00:14:35.400 --> 00:14:39.400]  他就知道以色列中有先知了
[00:14:39.400 --> 00:14:41.400]  於是乃曼帶著車馬
[00:14:41.400 --> 00:14:43.400]  到了伊利沙的家
[00:14:43.400 --> 00:14:45.400]  站在門前
[00:14:45.400 --> 00:14:47.400]  伊利沙打發一個使者
[00:14:47.400 --> 00:14:49.400]  對乃曼說
[00:14:49.400 --> 00:14:51.400]  你退在約旦河中
[00:14:51.400 --> 00:14:52.400]  沐浴七回
[00:14:52.400 --> 00:14:54.400]  你的浴就必復原
[00:14:54.400 --> 00:14:56.400]  而得潔淨
[00:14:56.400 --> 00:14:58.400]  伊利沙是跟以色列王說
[00:14:58.400 --> 00:15:00.400]  他說你何必撕裂衣服呢
[00:15:00.400 --> 00:15:03.400]  其實這裡帶有一點責備
[00:15:03.400 --> 00:15:05.400]  他說你經歷過以前神
[00:15:05.400 --> 00:15:06.400]  怎樣幫助你
[00:15:06.400 --> 00:15:07.400]  難道你現在不相信
[00:15:07.400 --> 00:15:08.400]  你生命裡面有神嗎
[00:15:08.400 --> 00:15:11.400]  你不相信以色列國裡面有先知嗎
[00:15:11.400 --> 00:15:14.400]  於是乃曼就浩浩蕩蕩
[00:15:14.400 --> 00:15:16.400]  來到伊利沙的家
[00:15:16.400 --> 00:15:18.400]  以色列是他一個
[00:15:18.400 --> 00:15:20.400]  覺得可以欺負的國家
[00:15:20.400 --> 00:15:23.400]  這樣大搖大擺來到你家
[00:15:23.400 --> 00:15:25.400]  你應該出來迎接我了
[00:15:25.400 --> 00:15:26.400]  是不是
[00:15:26.400 --> 00:15:27.400]  但很特別
[00:15:27.400 --> 00:15:30.400]  伊利沙打發了一個使者跟他說話
[00:15:30.400 --> 00:15:31.400]  當然
[00:15:31.400 --> 00:15:32.400]  真相是
[00:15:32.400 --> 00:15:35.400]  伊利沙是神的先知
[00:15:35.400 --> 00:15:38.400]  神不是給我們去呼喚的
[00:15:38.400 --> 00:15:39.400]  所以
[00:15:39.400 --> 00:15:41.400]  伊利沙他打發了一個使者
[00:15:41.400 --> 00:15:43.400]  就跟乃曼說
[00:15:43.400 --> 00:15:46.400]  他說你去約旦河裡面沐浴七回
[00:15:46.400 --> 00:15:48.400]  你的浴就必復原
[00:15:48.400 --> 00:15:50.400]  而得潔淨
[00:15:50.400 --> 00:15:52.400]  乃曼的反應是怎樣呢
[00:15:52.400 --> 00:15:53.400]  我們一起看好不好
[00:15:53.400 --> 00:15:54.400]  一二三
[00:15:54.400 --> 00:15:57.400]  乃曼卻發怒走了
[00:15:57.400 --> 00:16:00.400]  說我想他必定出來見我
[00:16:00.400 --> 00:16:03.400]  站著求爺爺和華他神的名
[00:16:03.400 --> 00:16:06.400]  在宦處以上搖手
[00:16:06.400 --> 00:16:08.400]  至好者大麻風
[00:16:08.400 --> 00:16:12.400]  大馬士革的河阿伯拿和法爾法
[00:16:12.400 --> 00:16:15.400]  氣不比以色列的一切水更好嗎
[00:16:15.400 --> 00:16:18.400]  我在那裡沐浴不得潔淨嗎
[00:16:18.400 --> 00:16:21.400]  於是氣憤憤地轉身去了
[00:16:21.400 --> 00:16:23.400]  他的僕人盡前來
[00:16:23.400 --> 00:16:24.400]  對他說
[00:16:24.400 --> 00:16:25.400]  我父啊
[00:16:25.400 --> 00:16:28.400]  先知若吩咐你做一件大事
[00:16:28.400 --> 00:16:30.400]  你喜不做嗎
[00:16:30.400 --> 00:16:33.400]  何況說你去沐浴而得潔淨呢
