
[00:00:00.000 --> 00:00:01.720]  John就喜歡了Amy
[00:03:31.460 --> 00:03:33.380]  打風代表什麼?
[00:03:33.380 --> 00:03:34.620]  Zoom Meeting
[00:03:34.620 --> 00:03:36.100]  你繼續在家裡開工
[00:03:36.100 --> 00:03:37.300]  那就沒得放假了
[00:03:37.300 --> 00:03:40.740]  可能工作時間比以前更加長
[00:03:40.740 --> 00:03:42.300]  可能更加忙碌
[00:03:42.300 --> 00:03:44.060]  但疫情這三年更加不容易
[00:03:44.060 --> 00:03:45.820]  再加上又擔心家人
[00:03:45.820 --> 00:03:47.420]  老人家有沒有染病
[00:03:47.420 --> 00:03:49.060]  小朋友有沒有染病
[00:03:49.060 --> 00:03:50.780]  隔離又怎樣
[00:03:50.780 --> 00:03:52.860]  接觸者又怎樣
[00:03:52.860 --> 00:03:55.460]  然後又擔心經濟下滑
[00:03:55.460 --> 00:03:56.940]  前景又怎樣
[00:03:56.940 --> 00:03:58.900]  加上移民潮
[00:03:58.900 --> 00:04:01.660]  可能有很多家庭有些分離的壓力
[00:04:01.660 --> 00:04:04.940]  弄著弄著可能很多人的心裡面
[00:04:04.940 --> 00:04:06.300]  只是兩個字
[00:04:06.300 --> 00:04:07.700]  「疲倦」
[00:04:07.700 --> 00:04:09.460]  不只是肉身的疲倦
[00:04:09.460 --> 00:04:11.460]  可能心靈的疲倦
[00:04:11.460 --> 00:04:14.180]  等於心靈的疲倦就很難
[00:04:14.180 --> 00:04:15.620]  在這樣的處境
[00:04:15.620 --> 00:04:19.700]  很難令我們真的有能力去愛神愛人
[00:04:19.700 --> 00:04:21.860]  另一方面
[00:04:21.860 --> 00:04:24.100]  這三年可能有很多頂線會
[00:04:24.100 --> 00:04:25.140]  如果讓你選擇
[00:04:25.140 --> 00:04:26.740]  你不想這樣
[00:04:26.740 --> 00:04:29.460]  但問題是教會又開又關
[00:04:29.460 --> 00:04:32.580]  大家長期在網上崇拜
[00:04:32.580 --> 00:04:37.380]  大家在處境裡面被迫變成旁觀崇拜
[00:04:37.380 --> 00:04:40.340]  慢慢很多人都變成旁觀者
[00:04:40.340 --> 00:04:42.260]  再加上因為教會又開又關
[00:04:42.260 --> 00:04:43.380]  關了又開
[00:04:43.380 --> 00:04:47.500]  去年的年頭有幾個月都停了
[00:04:47.500 --> 00:04:48.940]  你回來都沒得回來
[00:04:48.940 --> 00:04:53.180]  所以可能很多木樣的活動都沒辦法舉行了
[00:04:53.180 --> 00:04:54.180]  可能有些頂線會說
[00:04:54.180 --> 00:04:56.380]  我想回教會聚會都沒得聚會了
[00:04:56.380 --> 00:04:57.500]  我想侍奉而已
[00:04:57.500 --> 00:04:58.860]  沒得侍奉了
[00:04:58.860 --> 00:05:03.220]  大家就失去了希伯來書十章二十四節裡面說
[00:05:03.220 --> 00:05:06.300]  「激發愛心,勉勵行善」
[00:05:06.300 --> 00:05:09.420]  那種大家實體見到的那種彼此祝福
[00:05:09.420 --> 00:05:11.580]  彼此造就那種關顧的機會
[00:05:11.580 --> 00:05:13.300]  那種祝福都沒有了
[00:05:13.300 --> 00:05:16.660]  所以導致可能很多原因大家都不想
[00:05:16.660 --> 00:05:20.060]  到最後可能有很多人的屬靈生命成長
[00:05:20.060 --> 00:05:22.260]  都去到一些停滯的階段
[00:05:22.260 --> 00:05:23.260]  會怎樣呢?
[00:05:23.260 --> 00:05:25.420]  你會覺得越來越枯乾
[00:05:25.420 --> 00:05:27.620]  以前那種經歷神的喜樂
[00:05:27.620 --> 00:05:29.660]  慢慢好像沒有了那樣
[00:05:29.660 --> 00:05:32.500]  這種就是屬靈生命的停滯
[00:05:32.500 --> 00:05:35.100]  在停滯的光景裡面又是一樣
[00:05:35.100 --> 00:05:37.460]  很難愛神愛人
[00:05:37.460 --> 00:05:41.260]  我相信每一位認真面對我們的信仰
[00:05:41.260 --> 00:05:43.300]  或者真心跟從耶穌的人
[00:05:43.300 --> 00:05:45.380]  你心裡面面對這樣的停滯
[00:05:45.380 --> 00:05:46.100]  這樣的疲倦
[00:05:46.100 --> 00:05:47.940]  心裡面有一個很大的渴求
[00:05:47.940 --> 00:05:49.140]  渴求什麼?
[00:05:49.140 --> 00:05:50.260]  突破
[00:05:50.260 --> 00:05:52.780]  你不要想永遠都是這樣的光景
[00:05:52.780 --> 00:05:54.820]  你沒有人希望你自己的信仰
[00:05:54.820 --> 00:05:56.460]  永遠是一潭死水
[00:05:56.460 --> 00:05:57.980]  永遠都是停在那裡
[00:05:57.980 --> 00:06:00.300]  每一個真認真的人
[00:06:00.300 --> 00:06:02.220]  他生命上面渴望一種突破
[00:06:02.220 --> 00:06:04.580]  比現在更好
[00:06:04.580 --> 00:06:06.180]  在《義弗所書》裡面
[00:06:06.180 --> 00:06:07.980]  保羅就是當時的教徒
[00:06:07.980 --> 00:06:10.340]  也是為我們今天每一位大英姊妹
[00:06:10.340 --> 00:06:13.020]  我們屬靈生命突破去禱告
[00:06:13.020 --> 00:06:15.660]  求聖靈大大的工作
[00:06:15.660 --> 00:06:16.620]  我邀請大英姊妹們
[00:06:16.620 --> 00:06:17.660]  我們一起看《義弗所書》
[00:06:17.660 --> 00:06:18.860]  今天的主要經文
[00:06:18.860 --> 00:06:22.060]  《義弗所書》三章十四至二十節
[00:06:22.060 --> 00:06:23.020]  我們一起讀好嗎?
[00:06:23.020 --> 00:06:24.380]  一二三
[00:06:24.380 --> 00:06:27.700]  因此我在父面前屈膝
[00:06:27.700 --> 00:06:32.140]  天上地上的國家都是從他得名
[00:06:32.140 --> 00:06:35.540]  求他按著他豐盛的榮耀
[00:06:35.540 --> 00:06:37.620]  按著他的靈
[00:06:37.620 --> 00:06:41.220]  叫你們心裡的力量剛強起來
[00:06:41.220 --> 00:06:43.740]  使基督因你們的信
[00:06:43.740 --> 00:06:45.980]  住在你們心裡
[00:06:45.980 --> 00:06:49.020]  叫你們的愛心有根有基
[00:06:49.020 --> 00:06:52.220]  能以和眾聖徒一同明白
[00:06:52.220 --> 00:06:56.100]  基督的愛是何等長闊高深
[00:06:56.100 --> 00:07:00.900]  並知道這愛是過於人所能測度的
[00:07:00.900 --> 00:07:05.660]  便叫神一切所充滿了你們
[00:07:05.660 --> 00:07:09.940]  神能照著運行在我們心裡的大力
[00:07:09.940 --> 00:07:12.980]  充充足足的成就一切
[00:07:12.980 --> 00:07:17.180]  超過我們所求所想的
[00:07:17.180 --> 00:07:18.900]  藍色的字是屈膝
[00:07:18.900 --> 00:07:21.820]  屈膝是一個禱告的姿態
[00:07:21.820 --> 00:07:24.700]  保羅是屈膝去祈禱
[00:07:24.700 --> 00:07:26.420]  但是保羅的時代
[00:07:26.420 --> 00:07:29.060]  那些猶太人不是屈膝祈禱的
[00:07:29.060 --> 00:07:30.060]  是怎樣祈禱呢?
[00:07:30.060 --> 00:07:32.700]  站著舉高手祈禱的
[00:07:32.700 --> 00:07:34.420]  如果大家看《風陰書》
[00:07:34.420 --> 00:07:36.220]  《風陰故事》是否有一個瑞利
[00:07:36.220 --> 00:07:37.660]  旁邊有一個法利塞人
[00:07:37.660 --> 00:07:38.620]  那些猶太人
[00:07:38.620 --> 00:07:39.540]  他就不是
[00:07:39.540 --> 00:07:40.420]  那個瑞利就在那裡
[00:07:40.420 --> 00:07:42.140]  「啊!等一下!啊!煮一下麵」
[00:07:42.140 --> 00:07:43.620]  就不是那個法利塞人就站著
[00:07:43.620 --> 00:07:45.660]  「啊!我什麼都可以」
[00:07:45.660 --> 00:07:49.700]  當時的猶太人就是這樣祈禱
[00:07:49.700 --> 00:07:53.540]  但是保羅卻屈膝跪在神的面前祈禱
[00:07:53.540 --> 00:07:54.540]  代表什麼呢?
[00:07:54.540 --> 00:07:59.540]  外表的行動代表心裡面的心態
[00:07:59.540 --> 00:08:03.260]  是真切、狠切、呼求
[00:08:03.260 --> 00:08:04.580]  向哪個呼求呢?
[00:08:04.580 --> 00:08:06.460]  留意《聖經》裡面的字
[00:08:06.460 --> 00:08:08.020]  黃色的字是「呼」
[00:08:08.020 --> 00:08:10.780]  「他的靈」和「基督」
[00:08:10.780 --> 00:08:14.060]  就是我們所信的聖父、聖子、聖靈
[00:08:14.060 --> 00:08:15.380]  三位一體的真神
[00:08:15.380 --> 00:08:17.100]  我們不只是高舉聖靈
[00:08:17.100 --> 00:08:19.100]  我們是說的是三位一體的神
[00:08:19.100 --> 00:08:20.380]  三位一體的神
[00:08:20.380 --> 00:08:25.140]  藉著聖靈去讓我們屬靈生命有突破
[00:08:25.140 --> 00:08:26.300]  有些人這樣說
[00:08:26.300 --> 00:08:28.860]  他說聖靈對於我們每一位信耶穌的
[00:08:28.860 --> 00:08:31.820]  屬靈生命的重要性
[00:08:31.820 --> 00:08:35.860]  就等於一個運動員需要體育精神
[00:08:35.860 --> 00:08:36.860]  一樣
[00:08:36.860 --> 00:08:40.020]  運動員有體育精神和沒有體育精神
[00:08:40.020 --> 00:08:40.780]  就很不同了
[00:08:40.780 --> 00:08:43.180]  沒有體育精神就隨便地
[00:08:43.180 --> 00:08:44.580]  隨便地
[00:08:44.580 --> 00:08:45.740]  但是有體育精神
[00:08:45.740 --> 00:08:48.540]  無論多艱鉅或者受傷也好
[00:08:48.540 --> 00:08:49.820]  很多困難也好
[00:08:49.820 --> 00:08:52.620]  他都竭盡所能完成比賽
[00:08:52.620 --> 00:08:56.220]  並且因為有這種體育精神、拼搏精神
[00:08:56.220 --> 00:09:00.420]  他往往在表現上面有奇跡的突破表現
[00:09:00.420 --> 00:09:03.140]  等於聖靈對於我們每一位信耶穌的人
[00:09:03.140 --> 00:09:04.420]  我們屬靈生命突破
[00:09:04.420 --> 00:09:06.140]  都有關鍵的作用
[00:09:06.140 --> 00:09:10.860]  究竟聖靈帶來什麼屬靈生命的突破呢?
[00:09:10.860 --> 00:09:12.380]  看看剛才的聖經
[00:09:12.380 --> 00:09:15.540]  大家要留意藍色有三個「叫」字
[00:09:15.540 --> 00:09:16.380]  叫什麼?
[00:09:16.380 --> 00:09:19.220]  叫你們心裡的力量剛強起來
[00:09:19.220 --> 00:09:21.980]  叫你們的愛心有根有基
[00:09:21.980 --> 00:09:26.020]  和叫神一切所充滿的充滿了你們
[00:09:26.020 --> 00:09:28.420]  現在時間我想跟大家說
[00:09:28.420 --> 00:09:31.860]  聖靈對於我們屬靈生命帶來三個突破
[00:09:31.860 --> 00:09:33.500]  第一個突破
[00:09:33.500 --> 00:09:39.540]  就是我們本來軟弱、乏力、沒能力
[00:09:39.540 --> 00:09:41.420]  覺得自己很虛弱
[00:09:41.420 --> 00:09:43.860]  但是聖靈更新我們
[00:09:43.860 --> 00:09:45.220]  讓我們心裡剛強
[00:09:45.220 --> 00:09:48.860]  有那種能力去面對那種外界的挑戰
[00:09:48.860 --> 00:09:51.660]  世界千變萬化的處境
[00:09:51.660 --> 00:09:54.500]  我們一起看《二福所書》三章十六節
[00:09:54.500 --> 00:09:54.940]  我們一起讀
[00:09:54.940 --> 00:09:56.140]  1、2、3
[00:09:56.140 --> 00:09:59.740]  求他按著他的風尺的榮耀
[00:09:59.740 --> 00:10:01.220]  直著他的靈
[00:10:01.220 --> 00:10:05.020]  叫你們心裡的力量剛強起來
[00:10:05.020 --> 00:10:07.020]  藍色的字是心裡
[00:10:07.020 --> 00:10:09.420]  希臘言文是講「內裡的人」
[00:10:09.420 --> 00:10:11.340]  就是英文的inner man
[00:10:11.340 --> 00:10:12.140]  什麼意思呢?
[00:10:12.140 --> 00:10:17.100]  就是我們的思想、我們的意志、我們的情感
[00:10:17.100 --> 00:10:19.460]  當有困難發生的時候
[00:10:19.460 --> 00:10:25.420]  就是你內裡的人去承擔一切外在的壓力
[00:10:25.420 --> 00:10:26.540]  大家要想像
[00:10:26.540 --> 00:10:28.420]  當有困難的時候
[00:10:28.420 --> 00:10:30.380]  你的思想會想著這件事
[00:10:30.380 --> 00:10:34.420]  你的意志是一定要逼自己去作出一個決定
[00:10:34.420 --> 00:10:37.620]  那個情緒會被那些外在環境影響
[00:10:37.620 --> 00:10:39.780]  但是如果你靠自己
[00:10:39.780 --> 00:10:41.820]  慢慢外在環境的壓力
[00:10:41.820 --> 00:10:43.220]  那些你控制不了的東西
[00:10:43.220 --> 00:10:45.660]  就令你內裡的人越走越無力
[00:10:45.660 --> 00:10:47.260]  所以你有時候見到
[00:10:47.260 --> 00:10:48.540]  一些面對困難的
[00:10:48.540 --> 00:10:49.580]  突然之間
[00:10:49.580 --> 00:10:50.820]  或者人也好
[00:10:50.820 --> 00:10:53.740]  都是很頹廢、很無力
[00:10:53.740 --> 00:10:55.500]  就是這樣的情況
[00:10:55.500 --> 00:10:56.900]  但是如果你的內裡的人
[00:10:56.900 --> 00:10:59.780]  和你的意志去信服性地去帶領
[00:10:59.780 --> 00:11:00.740]  跟著他的指引
[00:11:00.740 --> 00:11:02.220]  你會得著能力
[00:11:02.220 --> 00:11:06.460]  你可以面對很大很大的外在的挑戰
[00:11:06.460 --> 00:11:09.260]  這個就是保羅所說的
[00:11:09.260 --> 00:11:13.060]  叫你心裡的力量剛強起來
[00:11:13.060 --> 00:11:14.500]  在保羅的書信裡面
[00:11:14.500 --> 00:11:15.540]  不單止在這裡說
[00:11:15.540 --> 00:11:16.420]  在很多地方
[00:11:16.420 --> 00:11:18.020]  其中一個就是
[00:11:18.020 --> 00:11:19.900]  哥林多後書四章十節
[00:11:19.900 --> 00:11:24.220]  外體雖然毀壞內心卻生此一天
[00:11:24.220 --> 00:11:27.940]  所以在保羅的人生裡面
[00:11:27.940 --> 00:11:30.260]  那個內裡的能力是靠著聖靈
[00:11:30.260 --> 00:11:31.420]  充滿他的能力
[00:11:31.420 --> 00:11:32.780]  讓他可以面對
[00:11:32.780 --> 00:11:34.500]  任何外在的處境
[00:11:34.500 --> 00:11:36.100]  任何的挑戰
[00:11:36.100 --> 00:11:41.660]  以下這位姐妹是台灣的吳葵妮姐妹
[00:11:41.660 --> 00:11:47.140]  吳葵妮她對朱古力的製作是充滿熱忱
[00:11:47.140 --> 00:11:50.340]  也是很有天分
[00:11:50.340 --> 00:11:52.060]  所以她在商務院畢業之後
[00:11:52.060 --> 00:11:56.700]  就決定不是打算做管理
[00:11:56.700 --> 00:12:00.220]  她是從學徒開始學起
[00:12:00.220 --> 00:12:03.220]  大家知不知道朱古力哪裡最有名
[00:12:03.220 --> 00:12:05.340]  就不是瑞士
[00:12:05.340 --> 00:12:07.380]  是比利時 大家知道吧
[00:12:07.380 --> 00:12:10.820]  所以她特意過去比利時的朱古力學院那裡
[00:12:10.820 --> 00:12:13.020]  學製作朱古力兩年
[00:12:13.020 --> 00:12:16.660]  但是她處身的地方是台灣
[00:12:16.660 --> 00:12:22.060]  台灣在那個廚藝界是男性主導的地方
[00:12:22.060 --> 00:12:26.460]  所以這個奮鬥的道路是絕對不容易
[00:12:26.460 --> 00:12:28.380]  當吳葵妮做學徒的時候
[00:12:28.380 --> 00:12:31.860]  因為那個台灣的廚藝界是男性主導
[00:12:31.860 --> 00:12:35.100]  所以她受盡了很多的輕視
[00:12:35.100 --> 00:12:37.620]  並且她聽盡了無數的冷言冷語
[00:12:37.620 --> 00:12:39.860]  女人回家吧 煮飯吧
[00:12:39.860 --> 00:12:41.460]  搞這麼多事情幹什麼
[00:12:41.460 --> 00:12:42.780]  別在這裡礙事
[00:12:42.780 --> 00:12:46.900]  很多很多令她沮喪的說話
[00:12:46.900 --> 00:12:51.500]  即使她後期有一間甜品的連鎖店
[00:12:51.500 --> 00:12:54.860]  委任她成為產品研發總監
[00:12:54.860 --> 00:12:58.340]  但是她手下有很多男性的僱員
[00:12:58.340 --> 00:13:01.220]  仍然在飛耳她 在低她
[00:13:01.220 --> 00:13:04.140]  甚至她研發了一些配方出來
[00:13:04.140 --> 00:13:05.740]  她私下改了
[00:13:05.740 --> 00:13:06.740]  又偷工減料
[00:13:06.740 --> 00:13:07.660]  搞得很尷尬
[00:13:07.660 --> 00:13:10.460]  那些產品又不好吃 搞壞了
[00:13:10.460 --> 00:13:13.220]  這樣很尷尬 很困難
[00:13:13.220 --> 00:13:15.580]  後來吳葵妮決定參加一個
[00:13:15.580 --> 00:13:18.100]  國際的朱古力創作比賽
[00:13:18.100 --> 00:13:20.020]  但是呢 就很奇怪
[00:13:20.020 --> 00:13:23.540]  就是剛剛那段時間她就不舒服病了
[00:13:23.540 --> 00:13:29.140]  所以她要帶病 要完成這個朱古力的創作
[00:13:29.140 --> 00:13:34.420]  還在截止之前那天才勉強寄出她的作品
[00:13:34.420 --> 00:13:38.980]  大家可以想像這段日子很困難
[00:13:38.980 --> 00:13:42.820]  但是吳葵妮的信仰給她很大很大能力
[00:13:42.820 --> 00:13:46.340]  她靠著神 她沒有被困難打倒
[00:13:46.340 --> 00:13:49.860]  反而她好像有一種能力不放棄
[00:13:49.860 --> 00:13:51.180]  一直堅持下去
[00:13:51.180 --> 00:13:54.380]  結果神真的將沒有可能變為有可能
[00:13:54.380 --> 00:13:58.580]  她帶病創作的朱古力作品竟然贏得世界冠軍
[00:13:58.580 --> 00:14:01.940]  最後她再次成為全球其中一個
[00:14:01.940 --> 00:14:05.420]  是朱古力創作大師之一
[00:14:05.420 --> 00:14:09.180]  是什麼能力帶領她呢
[00:14:09.180 --> 00:14:13.620]  這裡是沒有外顯的神蹟奇事出現的
[00:14:13.620 --> 00:14:15.620]  但是那種心裡面的能力
[00:14:15.620 --> 00:14:19.380]  所以吳葵妮後來在一個場合她講見證的時候
[00:14:19.380 --> 00:14:23.140]  她講了一件事 一個人相信自己本來是好事
[00:14:23.140 --> 00:14:24.860]  但是如果你單靠自己
[00:14:24.860 --> 00:14:29.500]  走到有一天 你終於都會走不住 靠不住
[00:14:29.500 --> 00:14:33.540]  你需要一種比相信自己更強大的信仰
[00:14:33.540 --> 00:14:34.580]  就是基督的信仰
[00:14:34.580 --> 00:14:35.540]  我再說一次
[00:14:35.540 --> 00:14:40.500]  你必須要有一種比相信自己更強大的信仰
[00:14:40.500 --> 00:14:42.140]  就是基督的信仰
[00:14:42.140 --> 00:14:47.380]  聖靈給你能力突破人生的每一個關口
[00:14:47.380 --> 00:14:50.140]  兄弟姐妹 這個就是我們剛才所講的
[00:14:50.140 --> 00:14:51.620]  《以忽所書》裡面講的
[00:14:51.620 --> 00:14:53.380]  神職著她一靈
[00:14:53.380 --> 00:14:56.980]  叫你心裡面的力量剛強起來
[00:14:56.980 --> 00:14:58.780]  很相信我們每一位信耶穌
[00:14:58.780 --> 00:15:00.740]  真心面對我們的信仰的弟兄姐妹
[00:15:00.740 --> 00:15:04.460]  你都需要聖靈在你生命裡面工作
[00:15:04.460 --> 00:15:08.860]  使你本來佛力軟弱的都變為剛強
[00:15:08.860 --> 00:15:11.580]  有那種能力面對這個千變萬化的世界
[00:15:11.580 --> 00:15:12.980]  你控制不了的世界
[00:15:12.980 --> 00:15:14.980]  Amen
[00:15:14.980 --> 00:15:19.500]  第二個 聖靈怎樣帶領我們生命突破
[00:15:19.500 --> 00:15:20.940]  帶領什麼突破呢
[00:15:20.940 --> 00:15:24.780]  本來我們的屬靈生命停滯不前
[00:15:24.780 --> 00:15:26.700]  大家有沒有見過一潭死水
[00:15:26.700 --> 00:15:29.140]  大家有沒有見過塞住河流
[00:15:29.140 --> 00:15:30.980]  很久之前民主大地震
[00:15:30.980 --> 00:15:32.220]  不是那些掩塞湖的
[00:15:32.220 --> 00:15:33.900]  就是那些山泥塌下來
[00:15:33.900 --> 00:15:34.900]  那些河流去不了
[00:15:34.900 --> 00:15:36.900]  塞住 一潭死水一樣
[00:15:36.900 --> 00:15:41.100]  很滯 很呆 去不了
[00:15:41.100 --> 00:15:42.700]  但是聖靈給你那種突破
[00:15:42.700 --> 00:15:44.940]  就是打通了那個缺口
[00:15:44.940 --> 00:15:47.740]  讓那些河水再一次湧流
[00:15:47.740 --> 00:15:50.740]  就是那種活水一直湧流下去
[00:15:50.740 --> 00:15:53.820]  就是聖靈幫助你有那種突破
[00:15:53.820 --> 00:15:56.860]  我們在二福所書三章十七節十八節
[00:15:56.860 --> 00:15:59.180]  我們一起讀 一二三
[00:15:59.180 --> 00:16:01.220]  使基督因你們的信
[00:16:01.220 --> 00:16:03.460]  住在你們心裡
[00:16:03.460 --> 00:16:06.700]  叫你們的愛心有根有基
[00:16:06.700 --> 00:16:10.940]  能以和眾聖徒一同明白基督的愛
[00:16:10.940 --> 00:16:13.940]  是何等長闊高深
[00:16:13.940 --> 00:16:17.900]  藍色的字是基督住在你們心裡
[00:16:17.900 --> 00:16:21.100]  基督不是整個住在你心裡
[00:16:21.100 --> 00:16:23.980]  基督是藉著聖靈住在你心裡
[00:16:23.980 --> 00:16:25.580]  可能等於節目裡在想
[00:16:25.580 --> 00:16:27.060]  這個不是在說
[00:16:27.060 --> 00:16:28.500]  我們信耶穌那一刻
[00:16:28.500 --> 00:16:30.140]  聖靈已經住在我們心裡
[00:16:30.140 --> 00:16:31.700]  現在又住
[00:16:31.700 --> 00:16:33.340]  這個不是在說
[00:16:33.340 --> 00:16:34.940]  你信耶穌那一刻
[00:16:34.940 --> 00:16:36.340]  聖靈住在你心裡
[00:16:36.340 --> 00:16:37.340]  這個是在說
[00:16:37.340 --> 00:16:39.220]  你信了耶穌之後
[00:16:39.220 --> 00:16:40.500]  大家有沒有留意
[00:16:40.500 --> 00:16:43.020]  耶穌繼續住在你的心裡
[00:16:43.020 --> 00:16:45.220]  不是在信那一刻住在你心裡
[00:16:45.220 --> 00:16:46.220]  然後就沒了這件事
[00:16:46.220 --> 00:16:47.180]  不是這樣
[00:16:47.180 --> 00:16:48.940]  耶穌是繼續住在你心裡
[00:16:48.940 --> 00:16:50.140]  這個「住」就是
[00:16:50.140 --> 00:16:52.300]  不是信耶穌那一刻
[00:16:52.300 --> 00:16:53.580]  而是信了耶穌之後
[00:16:53.580 --> 00:16:55.860]  耶穌繼續住在你心裡
[00:16:55.860 --> 00:16:59.500]  你要讓祂住得舒舒服服
[00:16:59.500 --> 00:17:01.180]  就好像住在家裡
[00:17:01.180 --> 00:17:03.020]  大家有沒有想過這件事
[00:17:03.020 --> 00:17:04.220]  舉個例子
[00:17:04.220 --> 00:17:05.740]  譬如Allen
