
[00:00:00.000 --> 00:00:03.560]  不知道大家有沒有試過收過一些帳單
[00:01:41.000 --> 00:01:43.840]  不過有時候我們都會忽略
[00:01:43.840 --> 00:01:46.560]  有時候我們都好像覺得
[00:01:46.560 --> 00:01:49.520]  應該有 grace period
[00:01:49.520 --> 00:01:53.840]  就濫用了上帝的恩典
[00:01:53.840 --> 00:01:55.840]  今天我們會繼續去看
[00:01:55.840 --> 00:02:00.520]  《創世紀》裡面對羅亞的技術
[00:02:00.520 --> 00:02:05.720]  上一次第六章我們就說到方舟的建造
[00:02:05.720 --> 00:02:08.600]  那個方舟都挺高層的
[00:02:08.600 --> 00:02:12.920]  是一個很大的建設
[00:02:12.920 --> 00:02:16.040]  而都做了很久的
[00:02:16.040 --> 00:02:18.560]  如果當時的人看到
[00:02:18.560 --> 00:02:22.480]  其實這個方舟的建造和出現
[00:02:22.480 --> 00:02:25.560]  其實都是一個警告
[00:02:25.560 --> 00:02:29.120]  但是似乎除了羅亞一家之外
[00:02:29.120 --> 00:02:35.040]  當時所有的人都去忽略這個警號
[00:02:35.040 --> 00:02:38.200]  今天我們就看第七章
[00:02:38.200 --> 00:02:41.160]  第七章其實很有電影感
[00:02:41.160 --> 00:02:42.960]  剛才大家讀了一次
[00:02:42.960 --> 00:02:45.800]  你會發覺它的主題
[00:02:45.800 --> 00:02:48.520]  講完日方舟又日方舟
[00:02:48.520 --> 00:02:50.640]  講完下雨又下雨
[00:02:50.640 --> 00:02:52.880]  其實每一次它出現的時候
[00:02:52.880 --> 00:02:55.000]  就多講一些資料給你聽
[00:02:55.000 --> 00:02:57.080]  好像鏡頭就 zoom 過去
[00:02:57.080 --> 00:03:00.200]  你又多看一些東西
[00:03:00.200 --> 00:03:04.520]  並且這一幕其實是很有電影感的一幕
[00:03:04.520 --> 00:03:07.000]  就是當洪水爆發的時候
[00:03:07.000 --> 00:03:08.680]  全部淹沒了
[00:03:08.680 --> 00:03:10.840]  我就會想起一套
[00:03:10.840 --> 00:03:13.120]  大家可能都看過的電影
[00:03:13.120 --> 00:03:15.120]  《鐵達尼號》
[00:03:15.120 --> 00:03:20.960]  當船沉在水面的時候的災難性場面
[00:03:20.960 --> 00:03:25.800]  不過在這個大災難的背景之下
[00:03:25.800 --> 00:03:29.280]  聖經卻是邀請我們去留意
[00:03:29.280 --> 00:03:32.160]  除了洪水的威力之外
[00:03:32.160 --> 00:03:37.640]  還有上帝和羅亞之間的互動
[00:03:37.640 --> 00:03:39.440]  我們去重溫一下
[00:03:39.440 --> 00:03:41.320]  在第六章那裡
[00:03:41.320 --> 00:03:43.880]  究竟洪水為什麼要來
[00:03:43.880 --> 00:03:47.880]  那時候就講到人在地上最大惡極
[00:03:47.880 --> 00:03:55.280]  終日心裡所想的盡都是惡事
[00:03:55.280 --> 00:03:59.400]  然後又用了三次敗壞
[00:03:59.400 --> 00:04:06.120]  去講到當時的地和地上的人的行為
[00:04:06.120 --> 00:04:07.680]  所以你可以看到
[00:04:07.680 --> 00:04:13.640]  上帝要用洪水將祂所創造的毀滅
[00:04:13.640 --> 00:04:16.160]  就叫羅亞來做方舟
[00:04:16.160 --> 00:04:17.880]  而到了第七章
[00:04:17.880 --> 00:04:22.920]  我們發覺這個方舟已經做好了
[00:04:22.920 --> 00:04:25.520]  在第七章第一節這樣說
[00:04:25.520 --> 00:04:27.200]  耶和華對羅亞說
[00:04:27.200 --> 00:04:30.840]  你和你的全家都要進入方舟
[00:04:30.840 --> 00:04:32.760]  因為在這世代中
[00:04:32.760 --> 00:04:37.160]  我看你在我面前是個異人
[00:04:37.160 --> 00:04:41.120]  耶和華說羅亞是一個異人
[00:04:41.120 --> 00:04:44.040]  這個就和剛才我們看到第六章
[00:04:44.040 --> 00:04:48.960]  耶和華看見當時的人就沒有一個是正直
[00:04:48.960 --> 00:04:51.840]  全部都是作惡敗壞的
[00:04:51.840 --> 00:04:55.440]  這裡你就看到一個很強烈的對比
[00:04:55.440 --> 00:05:01.120]  在當時只有羅亞一個人是出於泥而不染
[00:05:01.120 --> 00:05:04.440]  接著耶和華對羅亞說
[00:05:04.440 --> 00:05:08.240]  你要和你的全家都要進入方舟
[00:05:08.240 --> 00:05:12.520]  在《啟導本聖經》中形容這是神向人
[00:05:12.520 --> 00:05:16.240]  發出的第一個拯救的呼喚
[00:05:16.240 --> 00:05:22.520]  在這裡神呼喚羅亞帶同他的家人進入方舟
[00:05:22.520 --> 00:05:27.560]  而進入之前神就叫他做最後的準備
[00:05:27.560 --> 00:05:30.000]  就是要帶七對潔淨
[00:05:30.000 --> 00:05:32.640]  一對不潔淨的伸縮
[00:05:32.640 --> 00:05:36.520]  七對飛鳥一同進入
[00:05:36.520 --> 00:05:39.320]  目的就是要去留種
[00:05:39.320 --> 00:05:43.640]  讓生物能夠有機會對生存下去
[00:05:43.640 --> 00:05:47.520]  這裡為什麼要帶一些潔淨的伸縮呢
[00:05:47.520 --> 00:05:50.280]  其實是為了獻祭之用
[00:05:50.280 --> 00:05:53.840]  在下一個星期大家聽第八章的時候
[00:05:53.840 --> 00:05:57.400]  你會知道多一點
[00:05:57.400 --> 00:06:01.680]  在羅亞聽到這個吩咐之後
[00:06:01.680 --> 00:06:04.160]  在第五節就說到
[00:06:04.160 --> 00:06:07.000]  他跟以前一樣沒有多問
[00:06:07.000 --> 00:06:11.120]  他就遵照耶和華吩咐他去做
[00:06:11.120 --> 00:06:14.280]  默默地遵行神的吩咐
[00:06:14.280 --> 00:06:16.920]  《聖經》中從來沒有說到
[00:06:16.920 --> 00:06:22.240]  也沒有強調羅亞做方舟的過程有多艱辛
[00:06:22.240 --> 00:06:25.360]  只是一直強調羅亞的信服
[00:06:25.360 --> 00:06:31.040]  遵照上帝的吩咐去做
[00:06:31.040 --> 00:06:34.280]  在第六至第十節
[00:06:34.280 --> 00:06:39.880]  也交代了當時羅亞已經六百歲
[00:06:39.880 --> 00:06:42.600]  在之前五章三十二節
[00:06:42.600 --> 00:06:45.280]  曾經說過羅亞五百歲之後
[00:06:45.280 --> 00:06:47.560]  就生了三個兒子
[00:06:47.560 --> 00:06:52.360]  再記述他的年齡就是六百歲
[00:06:52.360 --> 00:06:56.000]  所以這個資料也幫助我們估計
[00:06:56.000 --> 00:07:02.120]  這個方舟大概建造了接近一百年
[00:07:02.120 --> 00:07:04.240]  在第七節經文那裡
[00:07:04.240 --> 00:07:08.120]  羅亞完全去聽上帝的吩咐
[00:07:08.120 --> 00:07:11.920]  就是將他的兒子、妻子、媳婦
[00:07:11.920 --> 00:07:16.360]  帶進方舟逃避洪水
[00:07:16.360 --> 00:07:20.800]  也將潔淨的生畜和不潔淨的生畜
[00:07:20.800 --> 00:07:22.160]  飛鳥等等
[00:07:22.160 --> 00:07:26.240]  都一起帶進去一對一對
[00:07:26.240 --> 00:07:30.280]  就像上帝所吩咐的
[00:07:30.280 --> 00:07:34.960]  大家想想一百年的時間
[00:07:34.960 --> 00:07:38.720]  神吩咐羅亞去遵從
[00:07:38.720 --> 00:07:42.200]  神說什麼羅亞就跟著去做
[00:07:42.200 --> 00:07:46.280]  他是完全按照上帝的吩咐而行
[00:07:46.280 --> 00:07:48.440]  沒有偏差
[00:07:48.440 --> 00:07:53.920]  羅亞對神的信心就是反映在他的行動裡面
[00:07:53.920 --> 00:07:57.960]  是一個持久的信服行動
[00:07:57.960 --> 00:08:02.240]  在你身邊有沒有一些人好像羅亞那樣
[00:08:02.240 --> 00:08:06.480]  他是堅持信服上帝給他的吩咐
[00:08:06.480 --> 00:08:10.680]  而成為你的激勵和榜樣呢?
[00:08:10.680 --> 00:08:12.960]  看看你身邊的人
[00:08:12.960 --> 00:08:16.040]  想想你的團契小組
[00:08:16.040 --> 00:08:20.280]  有沒有一些這樣的榜樣?
[00:08:20.280 --> 00:08:24.560]  我就想起在我的團契裡面有一個肢體
[00:08:24.560 --> 00:08:27.320]  他每朝靈修之後第一件事
[00:08:27.320 --> 00:08:30.000]  他就是寫一個回應的禱文
[00:08:30.000 --> 00:08:33.280]  在團契的群組那裡發出去
[00:08:33.280 --> 00:08:37.960]  藉以去祝福弟兄姊妹
[00:08:37.960 --> 00:08:40.160]  也有肢體
[00:08:40.160 --> 00:08:42.840]  由我認識他到現在十幾年
[00:08:42.840 --> 00:08:49.600]  他堅持將團契成為他那個日程表裡面的優先事項
[00:08:49.600 --> 00:08:52.880]  沒有什麼事他不會不回來
[00:08:52.880 --> 00:08:57.760]  也有一群弟兄姊妹可能你不知道是誰
[00:08:57.760 --> 00:09:00.200]  但他卻是十幾二十年
[00:09:00.200 --> 00:09:04.400]  每一個月甚至以前一個月一次兩次這樣
[00:09:04.400 --> 00:09:07.920]  去到赤柱監獄很遠的地方
[00:09:07.920 --> 00:09:09.240]  風雨不改
[00:09:09.240 --> 00:09:13.280]  長途跋涉來探訪
[00:09:13.280 --> 00:09:18.160]  他們都是堅持上帝對他們的吩咐
[00:09:18.160 --> 00:09:22.880]  今天你對你的信仰有沒有堅持呢?
[00:09:22.880 --> 00:09:29.600]  會不會很容易放棄或忽略上帝叫你做的事?
[00:09:29.600 --> 00:09:31.520]  我們有很多可以解釋的
[00:09:31.520 --> 00:09:32.960]  今天很累
[00:09:32.960 --> 00:09:34.640]  最近工作很忙
[00:09:34.640 --> 00:09:37.520]  家裡有很多的需要
[00:09:37.520 --> 00:09:41.000]  這段時間是教會年曆的御虎期
[00:09:41.000 --> 00:09:44.160]  御虎期其中一個目標就是
[00:09:44.160 --> 00:09:47.360]  叫我們去學習操練黑己
[00:09:47.360 --> 00:09:49.200]  對準上帝
[00:09:49.200 --> 00:09:53.200]  堅持去做一些或者不去做一些事情
[00:09:53.200 --> 00:09:57.200]  藉以將你的心思意念都對正焦點
[00:09:57.200 --> 00:09:59.240]  對準上帝
[00:09:59.240 --> 00:10:01.880]  我也邀請你在這段時間
[00:10:01.880 --> 00:10:04.560]  直至到復活節的時候
[00:10:04.560 --> 00:10:08.720]  你都想想有些什麼你可以堅持去做
[00:10:08.720 --> 00:10:11.880]  或者有些什麼你可以堅持不做
[00:10:11.880 --> 00:10:13.800]  其實可能很簡單
[00:10:13.800 --> 00:10:18.160]  你就是堅持每一次我都準時回來實體崇拜
[00:10:18.160 --> 00:10:21.040]  或者我堅持每日靈修
[00:10:21.040 --> 00:10:24.240]  或者我堅持這段時間我不亂吃
[00:10:24.240 --> 00:10:26.320]  我最喜歡吃的東西
[00:10:26.320 --> 00:10:28.280]  我就是去黑己
[00:10:28.280 --> 00:10:31.280]  目標就是當你去做這件事的時候
[00:10:31.280 --> 00:10:35.520]  你知道你是要去遵行上帝的心意
[00:10:35.520 --> 00:10:39.960]  你要是對上帝顯示你的忠心和信心
[00:10:39.960 --> 00:10:43.760]  這個是上帝所喜悅的
[00:10:43.760 --> 00:10:48.520]  好 接著在第十一節
[00:10:48.520 --> 00:10:53.080]  我們看到不單止羅亞忠於上帝的說話
[00:10:53.080 --> 00:10:55.680]  而作出信服的行動
[00:10:55.680 --> 00:10:58.880]  而上帝也忠於他自己的說話
[00:10:58.880 --> 00:11:00.480]  作出他的行動
[00:11:00.480 --> 00:11:03.920]  就是洪水的審判不是假話
[00:11:03.920 --> 00:11:06.080]  真是來的了
[00:11:06.080 --> 00:11:10.240]  在這裡就說到洪水是怎麼來的
[00:11:10.240 --> 00:11:13.040]  這裡說到有兩個源頭
[00:11:13.040 --> 00:11:17.360]  第一個源頭就是地下的深淵泉源都裂開
[00:11:17.360 --> 00:11:19.680]  我想像好像爆水管一樣
[00:11:19.680 --> 00:11:21.480]  你有沒有見過爆水管
[00:11:21.480 --> 00:11:26.040]  那個水柱有時都可以升到一二層樓那麼高
[00:11:26.040 --> 00:11:28.960]  但是你想想不是一處地方爆水管
[00:11:28.960 --> 00:11:34.400]  現在是全地的泉源都湧上來
[00:11:34.400 --> 00:11:39.400]  所以你可以想像有多少水噴出來湧上來
[00:11:39.400 --> 00:11:44.160]  而第二個源頭就是天上的窗都躺開了
[00:11:44.160 --> 00:11:46.280]  希伯來人有一個觀念
[00:11:46.280 --> 00:11:50.600]  就是天空上面是水
[00:11:50.600 --> 00:11:53.520]  所以天空就好像一個盆一樣
[00:11:53.520 --> 00:11:56.680]  盛著水在上面
[00:11:56.680 --> 00:12:02.640]  現在這個儲水池的池底的窗戶打開
[00:12:02.640 --> 00:12:05.960]  你就可以想像那些水是傾盆而下
[00:12:05.960 --> 00:12:07.560]  而且不是一下
[00:12:07.560 --> 00:12:10.560]  是由早到晚40天
[00:12:10.560 --> 00:12:16.000]  你也可以想像當時是一個什麼樣的環境
[00:12:16.000 --> 00:12:18.600]  接著在第13節
[00:12:18.600 --> 00:12:20.160]  鏡頭又轉一轉
[00:12:20.160 --> 00:12:24.600]  就去到羅亞進入方舟的情況
[00:12:24.600 --> 00:12:26.720]  這次就講得詳細一點
[00:12:26.720 --> 00:12:30.440]  羅亞和她的兒子閃磡瓦忽
[00:12:30.440 --> 00:12:33.840]  和羅亞的妻子三個媳婦
[00:12:33.840 --> 00:12:36.720]  一起進入方舟
[00:12:36.720 --> 00:12:40.520]  他們起洪水來的時候就及時進入方舟
[00:12:40.520 --> 00:12:43.800]  得以逃脫浩劫
[00:12:43.800 --> 00:12:51.840]  接著我們會看到第14節至第16節
[00:12:51.840 --> 00:12:54.080]  很清楚地列明
[00:12:54.080 --> 00:12:56.760]  除了羅亞一家之外
[00:12:56.760 --> 00:12:59.960]  進入方舟的各樣的生物
[00:12:59.960 --> 00:13:04.280]  這裡用了一切的走獸
[00:13:04.280 --> 00:13:05.480]  伸縮
[00:13:05.480 --> 00:13:07.840]  地上爬行的動物
[00:13:07.840 --> 00:13:09.680]  還有天空的鳥
[00:13:09.680 --> 00:13:12.640]  和有翅膀的飛鴻
[00:13:12.640 --> 00:13:18.720]  他們都是各從其類地進入方舟
[00:13:18.720 --> 00:13:22.680]  不知道各從其類這個字令你想起什麼
[00:13:22.680 --> 00:13:25.360]  在聖經哪裡出現過
[00:13:25.360 --> 00:13:28.480]  創世紀的第一章
[00:13:28.480 --> 00:13:31.000]  當上帝去創造的時候
[00:13:31.000 --> 00:13:34.000]  是一個有秩序的創造
[00:13:34.000 --> 00:13:38.000]  所以神不單止是要創造萬物
[00:13:38.000 --> 00:13:40.160]  在這裡我們也看到
[00:13:40.160 --> 00:13:43.960]  神是要去施行拯救
[00:13:43.960 --> 00:13:46.280]  在第16節那裡說
[00:13:46.280 --> 00:13:49.480]  凡有生命氣息的血肉之軀
[00:13:49.480 --> 00:13:51.600]  都要進入方舟
[00:13:51.600 --> 00:13:55.320]  這正正對比了之前第六章
[00:13:55.320 --> 00:13:59.120]  神說凡有血氣有氣息的活物
[00:13:59.120 --> 00:14:02.040]  他都要去消滅
[00:14:02.040 --> 00:14:03.920]  這裡再一次去反映
[00:14:03.920 --> 00:14:08.120]  上帝的心意其實不是完全的滅絕
[00:14:08.120 --> 00:14:13.360]  他仍然是盼望去拯救
[00:14:13.360 --> 00:14:15.840]  在第16節的下半節那裡
[00:14:15.840 --> 00:14:17.040]  我們看到
[00:14:17.040 --> 00:14:23.280]  這裡說耶和華就把他(羅亞)關在方舟裡
[00:14:23.280 --> 00:14:25.880]  很特別的你會看到第16節
[00:14:25.880 --> 00:14:27.440]  上面還在說
[00:14:27.440 --> 00:14:29.280]  正如神所吩咐
[00:14:29.280 --> 00:14:30.480]  是用了「神」
[00:14:30.480 --> 00:14:33.480]  但為什麼這裡又用了「耶和華」呢
[00:14:33.480 --> 00:14:36.040]  一些聖經學者就會說到
[00:14:36.040 --> 00:14:37.960]  他在這裡用「耶和華」
[00:14:37.960 --> 00:14:42.800]  特別是把「神」描述得好像人一樣
[00:14:42.800 --> 00:14:46.320]  他要親手親自
[00:14:46.320 --> 00:14:50.280]  幫助這隻方舟去關門
[00:14:50.280 --> 00:14:56.400]  這是表達上帝對方舟裡的人的那種顧惜
[00:14:56.400 --> 00:14:59.520]  他要確保他們的安全
[00:14:59.520 --> 00:15:03.000]  但當然另一個意思我們都知道
[00:15:03.000 --> 00:15:05.400]  當這道門關上之後
[00:15:05.400 --> 00:15:08.920]  就不會再有其他的人或者生物
[00:15:08.920 --> 00:15:12.120]  能夠進入到方舟了
[00:15:12.120 --> 00:15:15.400]  上帝其實有他的公義
[00:15:15.400 --> 00:15:18.760]  用洪水來對審判傳遞
[00:15:18.760 --> 00:15:20.960]  但同時我們又看到
[00:15:20.960 --> 00:15:26.480]  他對羅亞和受造物那份的愛惜、憐憫
[00:15:26.480 --> 00:15:28.520]  在審判當前
[00:15:28.520 --> 00:15:33.480]  他仍然期望保存、拯救
[00:15:33.480 --> 00:15:36.440]  上帝的憐憫和公義
[00:15:36.440 --> 00:15:38.760]  在今天第七章這段經文
[00:15:38.760 --> 00:15:43.320]  我們都能夠看到
[00:15:43.320 --> 00:15:47.280]  接著這一段我們會看到洪水真是來了
[00:15:47.280 --> 00:15:49.920]  究竟有多大呢
[00:15:49.920 --> 00:15:52.600]  如果留意紅色的字
[00:15:52.600 --> 00:15:54.560]  你就可以看到
[00:15:54.560 --> 00:15:57.480]  水旺上漲
[00:15:57.480 --> 00:15:58.880]  水勢洶湧
[00:15:58.880 --> 00:16:01.280]  在地上大大上漲
[00:16:01.280 --> 00:16:03.920]  水勢在地上極其浩大
[00:16:03.920 --> 00:16:09.880]  這裡用了很多大字來形容當時的狀況
[00:16:09.880 --> 00:16:12.600]  水勢非常洶湧
[00:16:12.600 --> 00:16:14.440]  將地上所有的東西
[00:16:14.440 --> 00:16:17.440]  甚至所有的高山都淹沒
[00:16:17.440 --> 00:16:19.680]  而且不止剛剛淹沒
[00:16:19.680 --> 00:16:22.080]  這裡二十節更加講到
[00:16:22.080 --> 00:16:24.280]  他將那些水
[00:16:24.280 --> 00:16:28.640]  還要高過山頂多出的十五爪
[00:16:28.640 --> 00:16:30.760]  十五爪究竟有多高呢
[00:16:30.760 --> 00:16:33.480]  十五爪大概有二十二尺
[00:16:33.480 --> 00:16:36.960]  即是差不多兩層樓那麼高
[00:16:36.960 --> 00:16:39.520]  但你亦都在這段經文那裡
[00:16:39.520 --> 00:16:41.400]  同樣你會看到
[00:16:41.400 --> 00:16:45.960]  無論這些的水勢多麼的浩大洶湧
[00:16:45.960 --> 00:16:49.800]  但是方舟就在水上飄
[00:16:49.800 --> 00:16:52.680]  在水上飄流
[00:16:52.680 --> 00:16:55.320]  方舟裏面的人仍然是
[00:16:55.320 --> 00:17:01.400]  和生物仍然是安全的
[00:17:01.400 --> 00:17:07.720]  究竟這個洪水最後的結果是怎樣呢
[00:17:07.720 --> 00:17:15.400]  剛剛大家都讀了這段二十一節到二十四節
[00:17:15.400 --> 00:17:20.040]  這些水洶湧了一百五十天這麼多
[00:17:20.040 --> 00:17:26.360]  你都很明顯在見上帝所預言的審判是真實的
[00:17:26.360 --> 00:17:31.280]  洪水將方舟以外的所有的生物
[00:17:31.280 --> 00:17:34.160]  完完全全的去燒毀
[00:17:34.160 --> 00:17:38.080]  將這些生物逐一逐一的說出來
[00:17:38.080 --> 00:17:44.600]  告訴我們香港人描述當時的景況是多麼的淒慘
[00:17:44.600 --> 00:17:47.720]  但同時間你會見到
[00:17:47.720 --> 00:17:52.840]  在方舟裏面的羅亞他們卻是安穩的
[00:17:52.840 --> 00:17:55.280]  可能我們有時會看到這些經文
[00:17:55.280 --> 00:17:57.680]  我們會問 為什麼呀
[00:17:57.680 --> 00:18:01.280]  為什麼上帝的審判這麼殘忍呢
[00:18:01.280 --> 00:18:04.080]  如果你記得開頭我們說的時候
[00:18:04.080 --> 00:18:08.960]  其實這個審判是源自於人的罪
[00:18:08.960 --> 00:18:11.760]  所以這個問題不是出於上帝
[00:18:11.760 --> 00:18:13.640]  問題是出於人
[00:18:13.640 --> 00:18:16.600]  但我們卻是往往將我們的責任
[00:18:16.600 --> 00:18:19.280]  放在其他人以外
[00:18:19.280 --> 00:18:21.440]  不關我們的事 是其他人
[00:18:21.440 --> 00:18:23.960]  是上帝不好 是其他人不好
[00:18:23.960 --> 00:18:27.200]  早前開頭我跟你們說那個罰款的例子
[00:18:27.200 --> 00:18:30.040]  當我第一次覺得過了期
[00:18:30.040 --> 00:18:32.400]  原來過幾天交還也沒事
[00:18:32.400 --> 00:18:34.240]  但是當下一次不行的時候
[00:18:34.240 --> 00:18:36.440]  可能我們很自然也會覺得
[00:18:36.440 --> 00:18:39.800]  為什麼這麼壞 為什麼上次不行 為什麼這次不行
[00:18:39.800 --> 00:18:42.680]  但其實得是恩典
[00:18:42.680 --> 00:18:45.680]  過了這個 grace period
[00:18:45.680 --> 00:18:50.760]  其實你就是應該受罰的了
[00:18:50.760 --> 00:18:53.480]  在新約的聖經裏面
[00:18:53.480 --> 00:18:55.120]  今天這段經文
[00:18:55.120 --> 00:18:59.320]  我們所看的這些經文也有一個描述
[00:18:59.320 --> 00:19:02.760]  就是在《馬太福音》的二十四章
[00:19:02.760 --> 00:19:05.280]  三十六至三十九節
[00:19:05.280 --> 00:19:08.520]  不如我們一起讀這段耶穌的話 好嗎
[00:19:08.520 --> 00:19:10.200]  一二三
[00:19:10.200 --> 00:19:14.640]  「但那日子那時辰,沒有人知道,
[00:19:14.640 --> 00:19:19.480]  連天上的天使也不知道,子也不知道,
[00:19:19.480 --> 00:19:21.400]  唯有父知道。
[00:19:21.400 --> 00:19:26.400]  我的日子怎樣,人子來臨也要怎樣,
[00:19:26.400 --> 00:19:32.280]  在洪水以前的那些日子,人照常吃喝嫁娶,
[00:19:32.280 --> 00:19:35.640]  直到挪亞進方舟的那日,
[00:19:35.640 --> 00:19:41.120]  不知不覺洪水來了,把他們全都沖去,
[00:19:41.120 --> 00:19:44.920]  人子來臨也要怎樣。」
[00:19:44.920 --> 00:19:47.800]  我們有沒有去想像過
[00:19:47.800 --> 00:19:51.080]  我們有沒有常常在我們心裏知道
[00:19:51.080 --> 00:19:53.880]  原來好像洪水那樣的日子
[00:19:53.880 --> 00:19:57.760]  都會有一天臨到我們當中
[00:19:57.760 --> 00:20:01.080]  就是當主耶穌再來的時候
[00:20:01.080 --> 00:20:03.320]  今天我們怎樣過日子呢
[00:20:03.320 --> 00:20:05.320]  是不是好像這段經文所說
[00:20:05.320 --> 00:20:08.240]  我們照常吃喝嫁娶
[00:20:08.240 --> 00:20:09.960]  什麼也不知道
[00:20:09.960 --> 00:20:11.440]  或者我們今天說
[00:20:11.440 --> 00:20:14.560]  我們今天如果問你今天的日子
[00:20:14.560 --> 00:20:15.480]  你覺得什麼
[00:20:15.480 --> 00:20:17.640]  如果你問你的朋友最近怎樣
[00:20:17.640 --> 00:20:18.640]  通常他都是回答你
[00:20:18.640 --> 00:20:19.680]  很忙的
[00:20:19.680 --> 00:20:21.680]  忙什麼 讀書有讀書的忙
[00:20:21.680 --> 00:20:23.320]  工作有工作的忙
[00:20:23.320 --> 00:20:25.840]  家庭有家庭的忙
[00:20:25.840 --> 00:20:27.960]  其實我們回想
[00:20:27.960 --> 00:20:31.480]  當挪亞接收上帝給他的吩咐
[00:20:31.480 --> 00:20:34.000]  要做方舟的時候
[00:20:34.000 --> 00:20:35.800]  其實都很忙的
[00:20:35.800 --> 00:20:37.680]  都很勞碌的
[00:20:37.680 --> 00:20:39.120]  要做一個方舟
[00:20:39.120 --> 00:20:41.680]  簡直就是一個不可能的任務
[00:20:41.680 --> 00:20:45.000]  但是他仍然一步一步這麼多年以來
[00:20:45.000 --> 00:20:48.200]  聽從神的指示就完成了
[00:20:48.200 --> 00:20:51.520]  好了 到了入方舟之前這七天
[00:20:51.520 --> 00:20:55.200]  要預備剛才大家看到這麼多的動物
[00:20:55.200 --> 00:20:58.520]  一對一對有秩序地進入方舟
[00:20:58.520 --> 00:21:00.600]  其實也不容易的
[00:21:00.600 --> 00:21:04.840]  但是挪亞卻是對準上帝叫他做的事情
[00:21:04.840 --> 00:21:06.680]  他就去做了
[00:21:06.680 --> 00:21:09.680]  其實除了體力上的勞苦
[00:21:09.680 --> 00:21:14.720]  我也可以想像挪亞當時的過程
[00:21:14.720 --> 00:21:16.680]  是多麼的孤單
[00:21:16.680 --> 00:21:20.480]  聖經說到當時的所有人除了挪亞
[00:21:20.480 --> 00:21:24.120]  他們所思所作的都是惡事
[00:21:24.120 --> 00:21:27.040]  唯有挪亞就跟他們不同
[00:21:27.040 --> 00:21:30.760]  要抗衡這種惡事惡念
[00:21:30.760 --> 00:21:32.800]  不同謀俠污
[00:21:32.800 --> 00:21:36.560]  究竟挪亞的力量從何而來?
[00:21:36.560 --> 00:21:38.400]  今天在我們當中
[00:21:38.400 --> 00:21:41.480]  我住的地區
[00:21:41.480 --> 00:21:44.520]  在臉書上面都有一個群組
[00:21:44.520 --> 00:21:46.920]  很多時候有些人有什麼激氣的東西
[00:21:46.920 --> 00:21:48.360]  就會放上去
[00:21:48.360 --> 00:21:52.000]  今天那個人在地鐵吃東西
[00:21:52.000 --> 00:21:53.080]  然後就放上去
[00:21:53.080 --> 00:21:55.840]  接著還有很多人都在罵
[00:21:55.840 --> 00:21:57.200]  就埋怨了
[00:21:57.200 --> 00:22:00.840]  或者另外說樓上那個人吃煙
[00:22:00.840 --> 00:22:02.280]  把煙口扔下來
[00:22:02.280 --> 00:22:03.040]  於是放上去
[00:22:03.040 --> 00:22:09.160]  又有很多人在那裡很不忿地罵
[00:22:09.160 --> 00:22:11.440]  其實今天我們所處的世界
[00:22:11.440 --> 00:22:14.680]  都可能面對很多的惡人惡事
