
[00:00:00.000 --> 00:00:04.600]  我們當中如果和我們一起看創世紀一段時間
[00:07:54.080 --> 00:07:55.800]  那陣風之前那陣風之後
[00:07:55.800 --> 00:07:57.920]  好像同一個女人
[00:07:57.920 --> 00:07:59.640]  在做同一個動作
[00:07:59.640 --> 00:08:01.840]  其實一切都不一樣了
[00:08:01.840 --> 00:08:03.840]  我們怎麼知道一切都不一樣呢
[00:08:03.840 --> 00:08:06.760]  因爲之後這個女人會生一個兒子
[00:08:06.760 --> 00:08:08.120]  那個兒子會怎樣呢
[00:08:08.120 --> 00:08:09.200]  畸形
[00:08:09.200 --> 00:08:10.640]  我想大家都明白的了
[00:08:10.640 --> 00:08:11.400]  你明白嗎
[00:08:11.400 --> 00:08:14.720]  所以在《創世紀》第二章到第三章
[00:08:14.720 --> 00:08:16.560]  呈現着一個圖畫
[00:08:16.560 --> 00:08:18.280]  表面上好像
[00:08:18.280 --> 00:08:19.800]  都不是那麼大件事而已
[00:08:19.800 --> 00:08:22.480]  他說你那天必定會死
[00:08:22.480 --> 00:08:25.560]  好像沒有死
[00:08:25.560 --> 00:08:28.000]  其實你已經接受了輻射
[00:08:28.000 --> 00:08:31.080]  由《創世紀》的第三章下半段
[00:08:31.080 --> 00:08:33.000]  去到第四章第五章第六章
[00:08:33.000 --> 00:08:37.560]  你看到你的嬰兒不斷地畸形下去
[00:08:37.560 --> 00:08:40.520]  整個世界因爲這個罪的輻射
[00:08:40.520 --> 00:08:41.800]  是完全影響了
[00:08:41.800 --> 00:08:43.880]  但是一開始影響了什麼呢
[00:08:43.880 --> 00:08:46.480]  阿當、夏娃的關係
[00:08:46.480 --> 00:08:48.760]  阿當之前看第二章說
[00:08:48.760 --> 00:08:50.720]  夏娃是他
[00:08:50.720 --> 00:08:52.400]  骨中之骨肉中之肉
[00:08:52.400 --> 00:08:55.000]  就是很肉麻的
[00:08:55.000 --> 00:08:56.760]  去到那一刻就會說
[00:08:56.760 --> 00:08:59.520]  就是你被我的女人害死我
[00:08:59.520 --> 00:09:03.200]  完全是和夏娃脫節的關係
[00:09:03.200 --> 00:09:04.520]  但是這個只是開始
[00:09:04.520 --> 00:09:05.680]  因爲你去到第四章
[00:09:05.680 --> 00:09:09.440]  你會見到他有第一個謀殺案
[00:09:09.440 --> 00:09:11.240]  不斷地第五章第六章裏面
[00:09:11.240 --> 00:09:12.640]  以至上帝受不住了
[00:09:12.640 --> 00:09:14.040]  就是要羅亞光
[00:09:14.040 --> 00:09:16.160]  就是那個洪水氾濫
[00:09:16.160 --> 00:09:16.920]  這個是什麼呢
[00:09:16.920 --> 00:09:18.320]  就是輻射了之後
[00:09:18.320 --> 00:09:20.440]  罪輻射了之後的事情
[00:09:20.440 --> 00:09:23.160]  這個我想是第一個見到這件事
[00:09:23.160 --> 00:09:24.440]  第二個
[00:09:24.440 --> 00:09:27.480]  你不知道你有沒有留意到
[00:09:27.480 --> 00:09:29.600]  這個其實在學術上
[00:09:29.600 --> 00:09:33.600]  有人寫了一些非常學術的報告
[00:09:33.600 --> 00:09:35.640]  去研讀這件事
[00:09:35.640 --> 00:09:38.560]  就是由第二章到第三章
[00:09:38.560 --> 00:09:42.080]  他其實用了一個前後呼應的寫作手法
[00:09:42.080 --> 00:09:44.480]  前後呼應的寫作手法就是
[00:09:44.480 --> 00:09:46.480]  在第二章的開始
[00:09:46.480 --> 00:09:49.560]  阿當是在伊甸園以外
[00:09:49.560 --> 00:09:52.280]  然後就被他帶進了伊甸園
[00:09:52.280 --> 00:09:54.800]  最後阿當是從伊甸園裏面
[00:09:54.800 --> 00:09:57.280]  去踢出了伊甸園
[00:09:57.280 --> 00:09:59.840]  這個就是A和A'
[00:09:59.840 --> 00:10:01.120]  接着呢
[00:10:01.120 --> 00:10:02.720]  接着就有趣了
[00:10:02.720 --> 00:10:05.000]  上帝創造這個世界的時候
[00:10:05.000 --> 00:10:06.840]  是先上帝
[00:10:06.840 --> 00:10:07.960]  阿當
[00:10:07.960 --> 00:10:10.680]  接着從阿當生夏娃
[00:10:10.680 --> 00:10:12.760]  阿當夏娃的責任
[00:10:12.760 --> 00:10:17.600]  是要管理地上其他的動物
[00:10:17.600 --> 00:10:19.160]  所以這個命令是很清楚的
[00:10:19.160 --> 00:10:20.280]  上帝第一
[00:10:20.280 --> 00:10:21.400]  第二男人
[00:10:21.400 --> 00:10:22.640]  第三女人
[00:10:22.640 --> 00:10:24.560]  第四動物
[00:10:24.560 --> 00:10:26.240]  但是你去到
[00:10:26.240 --> 00:10:28.240]  整個故事的時候
[00:10:28.240 --> 00:10:30.080]  是完全反的
[00:10:30.080 --> 00:10:31.920]  所以第三章第一個
[00:10:31.920 --> 00:10:33.280]  新的角色出來的
[00:10:33.280 --> 00:10:35.600]  那個角色是一條蛇
[00:10:35.600 --> 00:10:37.880]  接着他跟那個女人說話
[00:10:37.880 --> 00:10:40.240]  接着阿當在他旁邊
[00:10:40.240 --> 00:10:41.840]  接着上帝是
[00:10:41.840 --> 00:10:42.520]  沒有出現過
[00:10:42.520 --> 00:10:44.200]  直到最後纔出來
[00:10:44.200 --> 00:10:46.720]  所以你看到整個東西
[00:10:46.720 --> 00:10:48.200]  是這樣的
[00:10:48.200 --> 00:10:49.400]  而
[00:10:49.400 --> 00:10:51.000]  在整個故事
[00:10:51.000 --> 00:10:52.760]  就是人墮落的當中
[00:10:52.760 --> 00:10:55.600]  是上帝不存在的
[00:10:55.600 --> 00:10:57.960]  這個已經告訴你一些
[00:10:57.960 --> 00:11:01.120]  你想想你今天的應用
[00:11:01.120 --> 00:11:03.360]  你什麼時候犯罪
[00:11:03.360 --> 00:11:05.960]  你假設這個世界上帝不存在
[00:11:05.960 --> 00:11:07.160]  你在那一刻
[00:11:07.160 --> 00:11:08.840]  很生氣
[00:11:08.840 --> 00:11:10.120]  Why
[00:11:10.120 --> 00:11:10.920]  的一刻
[00:11:10.920 --> 00:11:12.800]  你問下上帝在哪裏
[00:11:12.800 --> 00:11:15.000]  我想和你講
[00:11:15.000 --> 00:11:17.440]  講下那個蛇的狡猾
[00:11:17.440 --> 00:11:19.880]  你就會更加明白這件事
[00:11:19.880 --> 00:11:21.400]  耶和華上帝所做的
[00:11:21.400 --> 00:11:25.000]  唯有蛇比田野一切的走獸都狡猾
[00:11:25.000 --> 00:11:27.120]  狡猾在哪裏呢
[00:11:27.120 --> 00:11:28.640]  狡猾在他那句話
[00:11:28.640 --> 00:11:30.400]  你記得上帝
[00:11:30.400 --> 00:11:31.880]  在整個故事裏面
[00:11:31.880 --> 00:11:33.320]  在整個創世紀裏面
[00:11:33.320 --> 00:11:36.080]  上帝是用他的說話創造這個世界
[00:11:36.080 --> 00:11:37.920]  他的說話是美好的
[00:11:37.920 --> 00:11:41.640]  現在走了一隻狡猾的蛇出來
[00:11:41.640 --> 00:11:45.320]  是twist and turn上帝的說話的
[00:11:45.320 --> 00:11:48.240]  他不是自己作的東西出來
[00:11:48.240 --> 00:11:50.120]  他是借用上帝的說話
[00:11:50.120 --> 00:11:51.720]  不過是這樣改了它
[00:11:51.720 --> 00:11:52.800]  所以你性情不熟
[00:11:52.800 --> 00:11:55.320]  你知道這條蛇會怎麼玩你
[00:11:55.320 --> 00:11:56.840]  你馬上就知道了
[00:11:56.840 --> 00:11:58.800]  他會用聖經
[00:11:58.800 --> 00:11:59.840]  跟着twist and turn
[00:11:59.840 --> 00:12:00.600]  跟着你又不熟
[00:12:00.600 --> 00:12:02.040]  你又以爲他是什麼
[00:12:02.040 --> 00:12:03.520]  他說什麼呢
[00:12:03.520 --> 00:12:04.840]  上帝
[00:12:04.840 --> 00:12:06.640]  啓示真說
[00:12:06.640 --> 00:12:07.520]  真說什麼呢
[00:12:07.520 --> 00:12:10.000]  你們不可喫園中
[00:12:10.000 --> 00:12:11.720]  什麼
[00:12:11.720 --> 00:12:13.240]  任何所出的樹
[00:12:13.240 --> 00:12:15.080]  他不是說
[00:12:15.080 --> 00:12:17.120]  園中那
[00:12:17.120 --> 00:12:17.960]  那棵樹
[00:12:17.960 --> 00:12:20.680]  如果是那棵樹他是對的
[00:12:20.680 --> 00:12:23.520]  但他現在變成了什麼 園中什麼
[00:12:23.520 --> 00:12:25.480]  所有的樹
[00:12:25.480 --> 00:12:27.200]  OK 我想問一下你
[00:12:27.200 --> 00:12:29.560]  他是想告訴女人知道
[00:12:29.560 --> 00:12:33.800]  上帝是一個怎樣的上帝
[00:12:33.800 --> 00:12:37.280]  把你放在一個伊甸園裏面
[00:12:37.280 --> 00:12:39.120]  但是什麼都不給你喫
[00:12:39.120 --> 00:12:41.080]  有得看 只能看
[00:12:41.080 --> 00:12:42.520]  沒得喫
[00:12:42.520 --> 00:12:43.320]  是吧
[00:12:43.320 --> 00:12:44.800]  就是讓你去一個
[00:12:44.800 --> 00:12:46.040]  很美的shopping mall裏面
[00:12:46.040 --> 00:12:47.320]  不過一毫子都不給你
[00:12:47.320 --> 00:12:49.760]  不準賣
[00:12:49.760 --> 00:12:53.080]  上帝是一個怎樣的上帝
[00:12:53.080 --> 00:12:55.200]  你用什麼的形容詞
[00:12:55.200 --> 00:12:59.280]  我們那個group很快就會想到這個形容詞
[00:12:59.280 --> 00:13:00.720]  不過想不到中文翻譯
[00:13:00.720 --> 00:13:02.160]  想了很久
[00:13:02.160 --> 00:13:04.920]  那個字叫mean
[00:13:04.920 --> 00:13:05.800]  他想
[00:13:05.800 --> 00:13:06.640]  你想一下
[00:13:06.640 --> 00:13:09.640]  撒旦第一個要引誘我們的人
[00:13:09.640 --> 00:13:12.480]  如果撒旦今晚要引誘你
[00:13:12.480 --> 00:13:15.280]  第一樣東西他會project在你的腦子裏
[00:13:15.280 --> 00:13:15.840]  是什麼呢
[00:13:15.840 --> 00:13:18.440]  上帝是一個mean god
[00:13:18.440 --> 00:13:20.000]  什麼叫mean god
[00:13:20.000 --> 00:13:22.680]  刻薄的上帝
[00:13:22.680 --> 00:13:23.240]  我不知道
[00:13:23.240 --> 00:13:25.120]  你在教會里知道
[00:13:25.120 --> 00:13:30.400]  很多人會覺得上帝對他們很刻薄
[00:13:30.400 --> 00:13:33.000]  爲什麼他有我沒有呢
[00:13:33.000 --> 00:13:34.680]  大家都差不多
[00:13:34.680 --> 00:13:37.320]  我在教會服侍了這麼多年
[00:13:37.320 --> 00:13:38.600]  爲什麼上帝這麼祝福他們
[00:13:38.600 --> 00:13:39.320]  不祝福我
[00:13:39.320 --> 00:13:44.560]  上帝是一個刻薄的上帝
[00:13:44.560 --> 00:13:45.200]  但是我想問問你
[00:13:45.200 --> 00:13:46.920]  上帝是不是刻薄
[00:13:46.920 --> 00:13:47.600]  當然不是了
[00:13:47.600 --> 00:13:48.600]  不單止不是刻薄
[00:13:48.600 --> 00:13:51.640]  是極端的慷慨
[00:13:51.640 --> 00:13:54.440]  因爲他不是說那棵樹
[00:13:54.440 --> 00:13:55.880]  不是所有樹不能喫
[00:13:55.880 --> 00:13:57.240]  是所有的樹都能喫
[00:13:57.240 --> 00:13:59.760]  唯有一棵不能喫
[00:13:59.760 --> 00:14:00.960]  完全是相反的
[00:14:00.960 --> 00:14:02.400]  如果你記得
[00:14:02.400 --> 00:14:03.920]  上次我查經
[00:14:03.920 --> 00:14:05.880]  到最後我講耶穌的一個比喻
[00:14:05.880 --> 00:14:09.800]  有個人他去承受一個王國之下
[00:14:09.800 --> 00:14:12.520]  之前給了錢叫人去投資
[00:14:12.520 --> 00:14:15.080]  有個人他拒絕投資
[00:14:15.080 --> 00:14:17.360]  他拒絕投資的理由是什麼呢
[00:14:17.360 --> 00:14:21.120]  他說這個boss是一個mean boss
[00:14:21.120 --> 00:14:23.080]  他是一個刻薄的boss
[00:14:23.080 --> 00:14:24.200]  他又不給我東西
[00:14:24.200 --> 00:14:25.960]  又要我回報
[00:14:25.960 --> 00:14:27.720]  其實不是的
[00:14:27.720 --> 00:14:30.840]  他那筆錢是耶穌給他的
[00:14:30.840 --> 00:14:34.520]  然後他賺到的所有的錢是歸誰的
[00:14:34.520 --> 00:14:35.680]  是他的
[00:14:35.680 --> 00:14:39.320]  然後還要再給他幾條街以後治理
[00:14:39.320 --> 00:14:40.880]  你明白嗎
[00:14:40.880 --> 00:14:44.920]  所以上帝不單止不是一個刻薄的上帝
[00:14:44.920 --> 00:14:49.720]  但是一個極之慷慨的上帝
[00:14:49.720 --> 00:14:51.640]  我想你開始明白
[00:14:51.640 --> 00:14:55.320]  這段聖經怎麼和當時的以色列人有關係
[00:14:55.320 --> 00:14:57.760]  因爲以色列人出了埃及
[00:14:57.760 --> 00:15:00.080]  去迦南的途中
[00:15:00.080 --> 00:15:02.240]  經常都有一個隱憂
[00:15:02.240 --> 00:15:06.760]  就是覺得上帝對他們很刻薄
[00:15:06.760 --> 00:15:09.920]  他不會說上帝真的好
[00:15:09.920 --> 00:15:12.120]  我們以前在埃及真的
[00:15:12.120 --> 00:15:14.280]  沒有一口好喫
[00:15:14.280 --> 00:15:16.280]  只是每天都沒飯喫
[00:15:16.280 --> 00:15:17.920]  現在很開心
[00:15:17.920 --> 00:15:20.000]  我們有個安息日
[00:15:20.000 --> 00:15:21.640]  不是的
[00:15:21.640 --> 00:15:23.320]  他出去的時候
[00:15:23.320 --> 00:15:25.080]  沒有水
[00:15:25.080 --> 00:15:26.360]  又埋怨
[00:15:26.360 --> 00:15:28.920]  沒有東西喫又埋怨
[00:15:28.920 --> 00:15:31.240]  沒有肉喫他又埋怨
[00:15:31.240 --> 00:15:34.120]  帶他們去到流乃與物之地
[00:15:34.120 --> 00:15:34.840]  又埋怨
[00:15:34.840 --> 00:15:36.600]  埋怨爲什麼
[00:15:36.600 --> 00:15:38.800]  因爲他還要去打仗
[00:15:38.800 --> 00:15:39.920]  但是有沒有想過
[00:15:39.920 --> 00:15:42.040]  所有的事情上帝都幫他解決了
[00:15:42.040 --> 00:15:44.080]  他沒有水就給他水
[00:15:44.080 --> 00:15:46.080]  沒有東西喫就給他瑪納
[00:15:46.080 --> 00:15:48.640]  然後又嫌瑪納沒有味道
[00:15:48.640 --> 00:15:50.080]  沒有肉喫
[00:15:50.080 --> 00:15:51.920]  上帝再給他肉喫
[00:15:51.920 --> 00:15:52.560]  你明白嗎
[00:15:52.560 --> 00:15:53.880]  但是由始至終
[00:15:53.880 --> 00:15:56.640]  以色列人經常想着要回埃及
[00:15:56.640 --> 00:15:56.960]  爲什麼
[00:15:56.960 --> 00:15:58.080]  因爲他覺得
