
[00:00:00.000 --> 00:00:05.000]  今天雖然是年初三,不用有拜年的活動,
[00:12:33.000 --> 00:12:35.000]  這個殿拆毀後三天重建,
[00:12:35.000 --> 00:12:39.000]  是說他獻上自己的身體,
[00:12:39.000 --> 00:12:41.000]  曉奠自己的生命,
[00:12:41.000 --> 00:12:43.000]  三天復活,
[00:12:43.000 --> 00:12:45.000]  時候那些人想起來,
[00:12:45.000 --> 00:12:47.000]  今天聖經,
[00:12:47.000 --> 00:12:49.000]  無論主耶穌,
[00:12:49.000 --> 00:12:50.000]  無論保羅,
[00:12:50.000 --> 00:12:52.000]  在那麼多前書,
[00:12:52.000 --> 00:12:53.000]  多次說,
[00:12:53.000 --> 00:12:55.000]  我們身體是聖靈的殿,
[00:12:55.000 --> 00:12:57.000]  身子要來榮耀神,
[00:12:57.000 --> 00:13:00.000]  是有聖靈在裡面居住所在,
[00:13:00.000 --> 00:13:03.000]  如果有個人毀壞自己的身體,
[00:13:03.000 --> 00:13:06.000]  無疑毀壞神的殿。
[00:13:06.000 --> 00:13:07.000]  提醒我們,
[00:13:07.000 --> 00:13:09.000]  新年,
[00:13:09.000 --> 00:13:11.000]  新年我們會練28,
[00:13:11.000 --> 00:13:13.000]  洗邋遢,
[00:13:13.000 --> 00:13:15.000]  會賣懶,
[00:13:15.000 --> 00:13:16.000]  其實傻的,
[00:13:16.000 --> 00:13:19.000]  誰會有人買你的懶呢?
[00:13:19.000 --> 00:13:22.000]  你貼錢送給他都不會,
[00:13:22.000 --> 00:13:24.000]  買你的閒就會,
[00:13:24.000 --> 00:13:26.000]  我的休閒方式,
[00:13:26.000 --> 00:13:28.000]  我經濟自足,
[00:13:28.000 --> 00:13:30.000]  我可以隨時休閒,
[00:13:30.000 --> 00:13:31.000]  很多人很想,
[00:13:31.000 --> 00:13:32.000]  很羨慕,
[00:13:32.000 --> 00:13:34.000]  你的不好的東西,
[00:13:34.000 --> 00:13:35.000]  誰要呢?
[00:13:35.000 --> 00:13:38.000]  貼錢都要送出去,
[00:13:38.000 --> 00:13:40.000]  中國人這些過年,
[00:13:40.000 --> 00:13:42.000]  在過年前,
[00:13:42.000 --> 00:13:45.000]  將舊有一年不好的東西,
[00:13:45.000 --> 00:13:47.000]  送出去和潔淨,
[00:13:47.000 --> 00:13:49.000]  想深一層,
[00:13:49.000 --> 00:13:51.000]  有一些屬靈的意義,
[00:13:51.000 --> 00:13:54.000]  如果我們要進入一個新的時間,
[00:13:54.000 --> 00:13:57.000]  進入到成為新的領域裡面,
[00:13:57.000 --> 00:13:58.000]  繼續侍奉神,
[00:13:58.000 --> 00:14:00.000]  舊有的東西帶不過去,
[00:14:00.000 --> 00:14:02.000]  舊有的習慣,
[00:14:02.000 --> 00:14:05.000]  舊有個人生命不見,
[00:14:05.000 --> 00:14:08.000]  電腦裡面有些位置,
[00:14:08.000 --> 00:14:09.000]  有些密碼,
[00:14:09.000 --> 00:14:11.000]  是別人不可以知道的,
[00:14:11.000 --> 00:14:13.000]  刪除了,
[00:14:13.000 --> 00:14:16.000]  這些DVD扔了,
[00:14:16.000 --> 00:14:17.000]  這些雜誌,
[00:14:17.000 --> 00:14:19.000]  這些圖片,
[00:14:19.000 --> 00:14:21.000]  甚至有些人,
[00:14:21.000 --> 00:14:23.000]  結婚前,
[00:14:23.000 --> 00:14:26.000]  拍拖另外一個人的情書,
[00:14:26.000 --> 00:14:29.000]  還留在一個保險箱的丈夫都不知道,
[00:14:29.000 --> 00:14:31.000]  不是說福堂,
[00:14:31.000 --> 00:14:32.000]  大家不用怕,
[00:14:32.000 --> 00:14:33.000]  不是說福堂,
[00:14:33.000 --> 00:14:35.000]  我見過一些個案就是,
[00:14:35.000 --> 00:14:37.000]  很多人將過往一些東西,
[00:14:37.000 --> 00:14:39.000]  仍然保留住,
[00:14:39.000 --> 00:14:42.000]  以致他不能夠真正進入到今天,
[00:14:42.000 --> 00:14:45.000]  上帝給他的恩典和新的生活裡面,
[00:14:45.000 --> 00:14:48.000]  潔淨自己的生命,
[00:14:48.000 --> 00:14:50.000]  潔淨自己的婚姻,
[00:14:50.000 --> 00:14:52.000]  潔淨自己的家庭,
[00:14:52.000 --> 00:14:54.000]  因為家庭就是祭壇,
[00:14:54.000 --> 00:14:55.000]  你的婚姻不潔,
[00:14:55.000 --> 00:14:56.000]  你的兒女,
[00:14:56.000 --> 00:14:59.000]  也都不能夠聖潔,
[00:14:59.000 --> 00:15:01.000]  為了潔淨自己,
[00:15:01.000 --> 00:15:03.000]  在神面前求自潔,
[00:15:03.000 --> 00:15:06.000]  你才能夠成為一個潔淨氣味,
[00:15:06.000 --> 00:15:09.000]  神使用去祝福你的兒女,
[00:15:09.000 --> 00:15:12.000]  潔淨你的祭壇,
[00:15:12.000 --> 00:15:15.000]  潔淨你的職場祭壇,
[00:15:15.000 --> 00:15:17.000]  在那裡你所獻上的,
[00:15:17.000 --> 00:15:19.000]  上司下屬的關係,
[00:15:19.000 --> 00:15:22.000]  平輩關係,
[00:15:22.000 --> 00:15:24.000]  如果你不潔淨,
[00:15:24.000 --> 00:15:26.000]  你沒有辦法向前走,
[00:15:26.000 --> 00:15:29.000]  甚至潔淨教會,
[00:15:29.000 --> 00:15:31.000]  教會今天,
[00:15:31.000 --> 00:15:33.000]  我是整體說,
[00:15:33.000 --> 00:15:37.000]  整個基督教需要神的憐憫潔淨,
[00:15:37.000 --> 00:15:40.000]  今天有很多人妄自誹謗,
[00:15:40.000 --> 00:15:43.000]  有些牧師介紹自己是楊妙足,
[00:15:43.000 --> 00:15:47.000]  毫不自脅的,
[00:15:47.000 --> 00:15:51.000]  基督教媒體仍然去推動,
[00:15:51.000 --> 00:15:54.000]  為什麼會說一些不造就人,
[00:15:54.000 --> 00:15:57.000]  貶低自己的屬靈身份的東西,
[00:15:57.000 --> 00:16:00.000]  會成為自己的驕傲呢?
[00:16:00.000 --> 00:16:03.000]  今天的信仰,
[00:16:03.000 --> 00:16:06.000]  聖經裡面教導我們很多的情操,
[00:16:06.000 --> 00:16:08.000]  很多的堅持點,
[00:16:08.000 --> 00:16:10.000]  已經失落,
[00:16:10.000 --> 00:16:13.000]  我們被社會的躁動牽動,
[00:16:13.000 --> 00:16:15.000]  我們在裡面,
[00:16:15.000 --> 00:16:19.000]  將來沒有巴士的問題,
[00:16:19.000 --> 00:16:22.000]  因為將來的社會沒有司機,
[00:16:22.000 --> 00:16:24.000]  全部人工智能,
[00:16:24.000 --> 00:16:26.000]  你罵就罵個太盤,
[00:16:26.000 --> 00:16:28.000]  你那時候罵說遲到十分鐘,
[00:16:28.000 --> 00:16:30.000]  麻煩你遲到十分鐘,
[00:16:30.000 --> 00:16:33.000]  人性化一點,
[00:16:33.000 --> 00:16:37.000]  麻煩你的電腦不要那麼準時,
[00:16:37.000 --> 00:16:40.000]  我們有時候會遲到的,
[00:16:40.000 --> 00:16:44.000]  將來的社會會有很大很大的變化,
[00:16:44.000 --> 00:16:49.000]  我很喜歡退休後看日本的推理小說,
[00:16:49.000 --> 00:16:52.000]  日本推理小說你不知道,
[00:16:52.000 --> 00:16:55.000]  是日本國寶之一,
[00:16:55.000 --> 00:17:00.000]  因為它比英國的柯爾道南所寫的福爾摩斯,
[00:17:00.000 --> 00:17:05.000]  阿格弗·克里斯基所寫的那些偵探小說,
[00:17:05.000 --> 00:17:07.000]  是更加懸疑,
[00:17:07.000 --> 00:17:10.000]  我看一個叫冬夜歸雲,
[00:17:10.000 --> 00:17:15.000]  多次獲獎的作家和拍攝電影,
[00:17:15.000 --> 00:17:17.000]  你不看到最後那一頁,
[00:17:17.000 --> 00:17:20.000]  你不知道誰是真正兇手,
[00:17:20.000 --> 00:17:22.000]  好像剝洋蔥一樣,
[00:17:22.000 --> 00:17:24.000]  突然有一條新線索,
[00:17:24.000 --> 00:17:27.000]  將所有你知道的東西的推斷,
[00:17:27.000 --> 00:17:29.000]  全盤推翻,
[00:17:29.000 --> 00:17:34.000]  甚至整個案件原來下面有一個底層,
[00:17:34.000 --> 00:17:37.000]  如果你是一個喜歡用腦的人,
[00:17:37.000 --> 00:17:40.000]  你看這些小說,
[00:17:40.000 --> 00:17:43.000]  知性的滿足感會很強,
[00:17:43.000 --> 00:17:45.000]  不是看《紅樓夢》,
[00:17:45.000 --> 00:17:47.000]  又不是看金庸,
[00:17:47.000 --> 00:17:51.000]  你在裡面跟著它那條線索去追,
[00:17:51.000 --> 00:17:55.000]  但是所有的日本推理小說,
[00:17:55.000 --> 00:17:59.000]  英國美國的這些偵探罪案小說,
[00:17:59.000 --> 00:18:03.000]  所描寫的罪犯的動機,
[00:18:03.000 --> 00:18:08.000]  不外乎在錯誤的時間,錯誤的地點,
[00:18:08.000 --> 00:18:10.000]  就是這個司機一樣,
[00:18:10.000 --> 00:18:13.000]  被人一挑動一下,
[00:18:13.000 --> 00:18:15.000]  人性裡面的軟弱,
[00:18:15.000 --> 00:18:18.000]  就成為犯案的動機,
[00:18:18.000 --> 00:18:20.000]  有幾個女學生,
[00:18:20.000 --> 00:18:25.000]  因為覺得先生知道他們做了一些不應該做的事,
[00:18:25.000 --> 00:18:31.000]  就設計一個非常巧妙的謀殺案,
[00:18:31.000 --> 00:18:36.000]  到最後你才知道是這樣的情況,
[00:18:36.000 --> 00:18:40.000]  在推理小說你看到人性那種軟弱,
[00:18:40.000 --> 00:18:42.000]  這個世界所有問題,
[00:18:42.000 --> 00:18:44.000]  特別在我們基督徒來說,
[00:18:44.000 --> 00:18:47.000]  如果人的內心不解決,
[00:18:47.000 --> 00:18:49.000]  人性的問題不解決,
[00:18:49.000 --> 00:18:52.000]  這個世界永遠不會有和平,
[00:18:52.000 --> 00:18:53.000]  戰爭會繼續,
[00:18:53.000 --> 00:18:56.000]  更大的災難會出現,
[00:18:56.000 --> 00:18:59.000]  特朗普繼續激金正恩,
[00:18:59.000 --> 00:19:02.000]  不單止巴士亂開的問題,
[00:19:02.000 --> 00:19:06.000]  他在他自己的首都引爆的核子彈,
[00:19:06.000 --> 00:19:08.000]  整個朝鮮報道,
[00:19:08.000 --> 00:19:13.000]  甚至香港都會被這些核塵埃所污染,
[00:19:13.000 --> 00:19:15.000]  只要有一個人,
[00:19:15.000 --> 00:19:17.000]  他擁有極大的權力,
[00:19:17.000 --> 00:19:19.000]  但他內心不平衡的時候,
[00:19:19.000 --> 00:19:23.000]  這個會造成人類毀滅的一個極大的災難,
[00:19:23.000 --> 00:19:25.000]  潔淨聖殿,
[00:19:25.000 --> 00:19:28.000]  你的生命你的身體就是聖殿,
[00:19:28.000 --> 00:19:33.000]  你的家庭你的職場和你侍奉的地方就是聖殿,
[00:19:33.000 --> 00:19:35.000]  求主來潔淨,
[00:19:35.000 --> 00:19:39.000]  新年的時候耶穌做第二件事,
[00:19:39.000 --> 00:19:42.000]  就是直接行五餅二魚的神蹟,
[00:19:42.000 --> 00:19:45.000]  去祝福五千人,
[00:19:45.000 --> 00:19:47.000]  他不單止廣道,
[00:19:47.000 --> 00:19:53.000]  他令到這五千人肉體的需要都被耶穌照顧,
[00:19:53.000 --> 00:19:58.000]  但是如果沒有這個孩子所獻上的五餅二魚,
[00:19:58.000 --> 00:20:01.000]  神蹟是不能夠出現的,
[00:20:01.000 --> 00:20:03.000]  五餅二魚你不要以為說,
[00:20:03.000 --> 00:20:07.000]  五個Hawaiian Topping的Pizza,
[00:20:07.000 --> 00:20:10.000]  然後兩條石斑或者桂花魚,
[00:20:10.000 --> 00:20:13.000]  一個小孩子怎麼能吃那麼多,
[00:20:13.000 --> 00:20:15.000]  以色列裡面所看,
[00:20:15.000 --> 00:20:22.000]  就是加利利海那些炸到好像柴皮那些叫比特魚,
[00:20:22.000 --> 00:20:24.000]  然後那幾個餅是什麼呢,
[00:20:24.000 --> 00:20:26.000]  沒有Topping的,
[00:20:26.000 --> 00:20:29.000]  就好像你吃印度餐的Naan,
[00:20:29.000 --> 00:20:32.000]  或者在新疆那些包,
[00:20:32.000 --> 00:20:34.000]  那些狼一樣,
[00:20:34.000 --> 00:20:37.000]  裡面是空空的,
[00:20:37.000 --> 00:20:42.000]  一個小朋友可能在發育時期吃得完,
[00:20:42.000 --> 00:20:44.000]  一個Children meal,
[00:20:44.000 --> 00:20:46.000]  Madonna的Children meal,
[00:20:46.000 --> 00:20:51.000]  給耶穌就能夠餵飽五千個大人,
[00:20:51.000 --> 00:20:55.000]  而且還有十二男子證,
[00:20:55.000 --> 00:20:58.000]  這個信息告訴我們,
[00:20:58.000 --> 00:21:01.000]  最平凡的東西在耶穌的手裡面,
[00:21:01.000 --> 00:21:03.000]  能夠變成不平凡,
[00:21:03.000 --> 00:21:06.000]  最微小的東西在耶穌的手裡面,
[00:21:06.000 --> 00:21:08.000]  成為偉大,
[00:21:08.000 --> 00:21:10.000]  成為有很大的影響力,
[00:21:10.000 --> 00:21:12.000]  很大impact的一件事,
[00:21:12.000 --> 00:21:17.000]  問題是你肯不肯將你的五餅二魚擺上,
[00:21:17.000 --> 00:21:22.000]  當我在港福的時候,很多時候我強調,
[00:21:22.000 --> 00:21:24.000]  一件事就是說,
[00:21:24.000 --> 00:21:28.000]  教會是否希望在乎我們每一個人的五餅二魚,
[00:21:28.000 --> 00:21:30.000]  肯不肯擺上,
[00:21:30.000 --> 00:21:32.000]  教會火不火熱,
[00:21:32.000 --> 00:21:34.000]  在乎你那塊炭有沒有點著,
[00:21:34.000 --> 00:21:37.000]  擺在祭壇裡面,
[00:21:37.000 --> 00:21:40.000]  如果我們每一個人的五餅二魚都擺上,
[00:21:40.000 --> 00:21:43.000]  如果我們自己心裡面那塊炭點著,
[00:21:43.000 --> 00:21:44.000]  擺在祭壇,
[00:21:44.000 --> 00:21:47.000]  火就轟轟焚燒起來,
[00:21:47.000 --> 00:21:52.000]  是比你想像中有更大更大的影響力,
[00:21:52.000 --> 00:21:55.000]  但這班人吃完這些餅魚的時候,
[00:21:55.000 --> 00:21:57.000]  他的焦點錯了,
[00:21:57.000 --> 00:22:00.000]  第二天他們甚至坐船去找耶穌,
[00:22:00.000 --> 00:22:02.000]  耶穌重新教訓他們,
[00:22:02.000 --> 00:22:09.000]  他說不要為壞的食物來勞力,
