
[00:00:00.000 --> 00:00:06.400]  今日想和大家思想一個復活節裏面很重要的題目
[00:02:53.000 --> 00:02:56.000]  都是靠他太太養他的
[00:02:56.000 --> 00:03:03.200]  柯玉芝在二零零八年嚴重的中風
[00:03:03.200 --> 00:03:05.200]  導致他癱瘓
[00:03:05.200 --> 00:03:07.400]  講話都講不到
[00:03:07.400 --> 00:03:11.200]  李光耀在每天工作忙碌之後
[00:03:11.200 --> 00:03:12.800]  回到家裏
[00:03:12.800 --> 00:03:16.400]  他仍然對他的太太不離不棄
[00:03:16.400 --> 00:03:18.600]  很多時候兩三個小時
[00:03:18.600 --> 00:03:22.600]  陪著一個不會講話的太太
[00:03:22.600 --> 00:03:25.200]  動都動不了
[00:03:25.200 --> 00:03:28.000]  他會講當日發生什麼事
[00:03:28.000 --> 00:03:30.800]  子女會有什麼事發生
[00:03:30.800 --> 00:03:33.000]  他亦都會講給他聽
[00:03:33.000 --> 00:03:35.400]  他自己的心情是怎樣
[00:03:35.400 --> 00:03:38.000]  他更加會讀一些文學
[00:03:38.000 --> 00:03:41.400]  一些詩歌給他太太聽
[00:03:41.400 --> 00:03:45.800]  他在訓練他太太吃一些東西
[00:03:45.800 --> 00:03:52.400]  充分表現到他們兩個是幾親密的關係
[00:03:52.400 --> 00:03:58.400]  在二零一零年柯玉芝離世的時候
[00:03:58.400 --> 00:04:02.400]  這個對李光耀是非常大的打擊
[00:04:02.400 --> 00:04:05.200]  他曾經這樣講過
[00:04:05.200 --> 00:04:09.600]  他說很希望自己過世之後
[00:04:09.600 --> 00:04:13.000]  可以再見到太太
[00:04:13.000 --> 00:04:18.600]  但是他相信這個是不可能
[00:04:18.600 --> 00:04:22.400]  一個未有信仰的人
[00:04:22.400 --> 00:04:26.400]  死了他們都不知道自己去了哪裡
[00:04:26.400 --> 00:04:28.200]  他死了之後
[00:04:28.200 --> 00:04:32.200]  他亦都對人生沒有什麼特別的盼望
[00:04:32.200 --> 00:04:36.400]  雖然他說他很想和太太在一起
[00:04:36.400 --> 00:04:40.200]  但是他說這個是不可能
[00:04:40.200 --> 00:04:43.600]  這個和我們所經歷的很不同
[00:04:43.600 --> 00:04:45.600]  譬如我們自己的親人
[00:04:45.600 --> 00:04:47.600]  我們弟兄姊妹的親人
[00:04:47.600 --> 00:04:50.000]  當他離世的時候
[00:04:50.000 --> 00:04:52.000]  之前我們心裏難過
[00:04:52.000 --> 00:04:55.000]  但是我們都會很有信心
[00:04:55.000 --> 00:04:58.800]  我們的親人他會上天堂
[00:04:58.800 --> 00:05:01.600]  將來我們會相見
[00:05:01.600 --> 00:05:03.800]  就算他死
[00:05:03.800 --> 00:05:06.600]  死了,剛剛死了之後一段時間
[00:05:06.600 --> 00:05:10.400]  我們會很悲傷,人之常情
[00:05:10.400 --> 00:05:13.800]  但是我們心裏很有底
[00:05:13.800 --> 00:05:18.000]  因為知道神是確實的
[00:05:18.000 --> 00:05:20.600]  給他有新的生命
[00:05:20.600 --> 00:05:22.600]  他會復活的
[00:05:22.600 --> 00:05:27.800]  他在天堂裏面,將來會再見
[00:05:27.800 --> 00:05:30.600]  但是我想問大家一個問題就是
[00:05:30.600 --> 00:05:35.600]  大家是否確實相信復活這件事
[00:05:35.600 --> 00:05:38.600]  是否呢?
[00:05:38.600 --> 00:05:41.600]  有些點頭
[00:05:41.600 --> 00:05:45.000]  但人家是否這樣看我們呢?
[00:05:45.000 --> 00:05:46.800]  他看我們的生命
[00:05:46.800 --> 00:05:51.400]  和他們是否一模一樣的生命
[00:05:51.400 --> 00:05:53.200]  我先讀一段經文
[00:05:53.200 --> 00:05:58.400]  哥林多後書四章七到十八節
[00:05:58.400 --> 00:06:02.400]  我用啟認的方式來讀一段經文
[00:06:02.400 --> 00:06:05.400]  我讀單節,請大家讀雙節
[00:06:05.400 --> 00:06:08.600]  我們有這寶貝放在瓦器裏
[00:06:08.600 --> 00:06:11.200]  要顯明這莫大的能力
[00:06:11.200 --> 00:06:14.400]  是出於神,不是出於我們
[00:06:14.400 --> 00:06:21.200]  (念經)
[00:06:21.200 --> 00:06:23.600]  租碧伯卻不被丟棄
[00:06:23.600 --> 00:06:26.600]  打倒了卻不致死亡
[00:06:26.600 --> 00:06:33.200]  (念經)
[00:06:33.200 --> 00:06:35.800]  因為我們這活著的人
[00:06:35.800 --> 00:06:40.800]  是常為耶穌被交於死地
[00:06:40.800 --> 00:06:42.800]  使耶穌的生
[00:06:42.800 --> 00:06:47.600]  在我們這必死的身上顯明出來
[00:06:47.600 --> 00:06:54.400]  (念經)
[00:06:54.400 --> 00:06:56.400]  但我們既有信心
[00:06:56.400 --> 00:06:58.400]  正如經上記著說
[00:06:58.400 --> 00:07:01.800]  我因信所以如此說話
[00:07:01.800 --> 00:07:06.400]  我們也信所以也說話
[00:07:06.400 --> 00:07:17.400]  (念經)
[00:07:17.400 --> 00:07:20.000]  凡事都是為你們
[00:07:20.000 --> 00:07:21.800]  好叫因為
[00:07:21.800 --> 00:07:25.600]  因人多如如佛加僧
[00:07:25.600 --> 00:07:27.800]  感謝格外顯多
[00:07:27.800 --> 00:07:30.800]  以致榮耀歸於神
[00:07:30.800 --> 00:07:38.200]  (念經)
[00:07:38.200 --> 00:07:42.600]  我們這暫至輕的苦楚
[00:07:42.600 --> 00:07:46.000]  要為我們成就極重無比
[00:07:46.000 --> 00:07:48.000]  永遠的榮耀
[00:07:48.000 --> 00:07:59.400]  (念經)
[00:07:59.400 --> 00:08:01.600]  這些我們看到一個
[00:08:01.600 --> 00:08:04.600]  有耶穌復活的生命
[00:08:04.600 --> 00:08:06.800]  是很不同的
[00:08:06.800 --> 00:08:09.400]  但是我再問剛才的問題
[00:08:09.400 --> 00:08:11.800]  究竟我們活出來的生命
[00:08:11.800 --> 00:08:15.600]  是不是耶穌復活的生命
[00:08:15.600 --> 00:08:17.800]  有耶穌的愛心
[00:08:17.800 --> 00:08:20.400]  有耶穌的犧牲
[00:08:20.400 --> 00:08:24.600]  有耶穌的無私的精神
[00:08:24.600 --> 00:08:28.800]  我們會不會還是很顧念我們自己
[00:08:28.800 --> 00:08:31.400]  很顧念我們的家人
[00:08:31.400 --> 00:08:34.600]  以致我們跟其他人的關係
[00:08:34.600 --> 00:08:37.200]  都不是一定很好
[00:08:37.200 --> 00:08:39.600]  我記得我有一個朋友
[00:08:39.600 --> 00:08:41.800]  曾經這樣跟我說
[00:08:41.800 --> 00:08:44.800]  我跟他現在仍然是好朋友
[00:08:44.800 --> 00:08:47.600]  但是他這樣跟我說過
[00:08:47.600 --> 00:08:51.200]  他去一個基督教的機構裡面工作
[00:08:51.200 --> 00:08:53.400]  開始在這裡工作的時候
[00:08:53.400 --> 00:08:56.200]  他覺得基督徒都不錯
[00:08:56.200 --> 00:08:59.000]  好像氣氛都挺太平
[00:08:59.000 --> 00:09:01.200]  但是日子一久
[00:09:01.200 --> 00:09:05.000]  他發覺原來不一樣
[00:09:05.000 --> 00:09:09.000]  當有利益衝突的時候
[00:09:09.000 --> 00:09:12.400]  基督徒表面的時候很好人
[00:09:12.400 --> 00:09:16.200]  但是當利益到的時候
[00:09:16.200 --> 00:09:19.000]  他們各為自己的利益
[00:09:19.000 --> 00:09:22.800]  他表面上很熱誠地去工作
[00:09:22.800 --> 00:09:26.200]  但是他慢慢發覺這班人都不一樣
[00:09:26.200 --> 00:09:28.400]  有時責任來到的時候
[00:09:28.400 --> 00:09:30.000]  他就推卸責任
[00:09:30.000 --> 00:09:34.200]  或者將責任卸給其他人
[00:09:34.200 --> 00:09:37.200]  他們表面上是一團和氣
[00:09:37.200 --> 00:09:40.200]  但是暗地裡在鬥爭
[00:09:40.200 --> 00:09:42.600]  他跟著說原來基督徒
[00:09:42.600 --> 00:09:47.200]  跟其他人沒什麼分別
[00:09:47.200 --> 00:09:49.600]  到底我們是不是
[00:09:49.600 --> 00:09:53.200]  我這個朋友所形容的基督徒
[00:09:53.200 --> 00:09:55.400]  我們的生命
[00:09:55.400 --> 00:10:00.000]  被人看不到耶穌基督復活的生命
[00:10:00.000 --> 00:10:02.400]  耶穌基督在第十節說
[00:10:02.400 --> 00:10:05.400]  身上帶著的死
[00:10:05.400 --> 00:10:08.400]  我們有沒有帶著耶穌基督的死
[00:10:08.400 --> 00:10:10.400]  被人看到是
[00:10:10.400 --> 00:10:15.400]  我這個老我不再是我
[00:10:15.400 --> 00:10:17.000]  第十節說
[00:10:17.000 --> 00:10:21.400]  好像耶穌的身顯在我們身上
[00:10:21.400 --> 00:10:25.200]  我們有沒有這樣過日子
[00:10:25.200 --> 00:10:27.800]  這個是想問大家問題
[00:10:27.800 --> 00:10:30.600]  一起去思想
[00:10:30.600 --> 00:10:32.200]  我們看看經文裡面說到
[00:10:32.200 --> 00:10:34.600]  基督徒的本質是什麼呢?
[00:10:34.600 --> 00:10:38.200]  基督徒是一班瓦器
[00:10:38.200 --> 00:10:41.400]  瓦器大家都知道是很不值錢的
[00:10:41.400 --> 00:10:44.400]  用桃桃和水
[00:10:44.400 --> 00:10:48.800]  就造成了這個器具放在窯裡
[00:10:48.800 --> 00:10:50.400]  焗一焗它
[00:10:50.400 --> 00:10:53.000]  就可以成為一個瓦器
[00:10:53.000 --> 00:10:55.200]  是很快造成
[00:10:55.200 --> 00:10:57.800]  不值錢,容易打碎
[00:10:57.800 --> 00:11:00.800]  大家的砂鍋很多時候用著用著都裂了
[00:11:00.800 --> 00:11:04.400]  都要換個砂鍋
[00:11:04.400 --> 00:11:06.400]  我們發現這個瓦器
[00:11:06.400 --> 00:11:08.600]  它有很多限制
[00:11:08.600 --> 00:11:11.600]  這個瓦器代表著我們基督徒
[00:11:11.600 --> 00:11:14.000]  這個基督徒是什麼呢?
[00:11:14.000 --> 00:11:16.800]  就是脆弱的
[00:11:16.800 --> 00:11:21.600]  而且我們會面對苦難
[00:11:21.600 --> 00:11:26.000]  我們身體很多時候都會有些軟弱
[00:11:26.000 --> 00:11:28.400]  這個就是一個瓦器
[00:11:28.400 --> 00:11:33.600]  但這個瓦器要帶出耶穌的身
[00:11:33.600 --> 00:11:37.000]  寶貝放在這個瓦器裡面的時候
[00:11:37.000 --> 00:11:39.800]  這個瓦器不再一樣
[00:11:39.800 --> 00:11:41.200]  保羅寫的時候
[00:11:41.200 --> 00:11:43.600]  很可能他就想到
[00:11:43.600 --> 00:11:46.600]  當時他們的燈有些是這樣的
[00:11:46.600 --> 00:11:50.800]  那個燈就是用瓦器載著
[00:11:50.800 --> 00:11:54.800]  然後有一些正在燒的東西
[00:11:54.800 --> 00:11:56.600]  譬如燒一些油
[00:11:56.600 --> 00:12:01.000]  以致這個瓦器可以油溶
[00:12:01.000 --> 00:12:04.800]  這個瓦器變成寶貴
[00:12:04.800 --> 00:12:07.600]  耶穌基督的生命
[00:12:07.600 --> 00:12:10.200]  就在我們這個瓦器裡面
[00:12:10.200 --> 00:12:13.400]  以致我們是不一樣的
[00:12:13.400 --> 00:12:19.600]  我們的生命是能夠榮耀神的
[00:12:19.600 --> 00:12:21.800]  我們很多時候在這個世上
[00:12:21.800 --> 00:12:24.000]  都好像瓦器一樣
[00:12:24.000 --> 00:12:28.200]  經文裡面就講到四面受敵
[00:12:28.200 --> 00:12:30.600]  四面受敵其實就好像一個瓦器
[00:12:30.600 --> 00:12:36.600]  在窯裡面被火一直壓迫著
[00:12:36.600 --> 00:12:39.400]  基督徒是面對苦難
[00:12:39.400 --> 00:12:41.200]  面對困難
[00:12:41.200 --> 00:12:43.400]  很正常的
[00:12:43.400 --> 00:12:48.400]  這是基督徒真正生活的寫照
[00:12:48.400 --> 00:12:51.000]  但是我們怎樣表現呢?
[00:12:51.000 --> 00:12:54.600]  這個是我們要做決定的
[00:12:54.600 --> 00:12:57.600]  在四面受敵的時候
[00:12:57.600 --> 00:13:00.000]  我們感覺到受壓迫
[00:13:00.000 --> 00:13:01.400]  受擠壓
[00:13:01.400 --> 00:13:03.400]  被圍困
[00:13:03.400 --> 00:13:06.800]  可能我們的親戚、朋友、同事
[00:13:06.800 --> 00:13:09.400]  都要給我們壓力
[00:13:09.400 --> 00:13:11.000]  當我們面對困難的時候
[00:13:11.000 --> 00:13:13.800]  我們要想想是我的問題
[00:13:13.800 --> 00:13:18.800]  還是因為信仰而引致有這些問題
[00:13:18.800 --> 00:13:20.200]  如果是我的問題
[00:13:20.200 --> 00:13:24.600]  我的老我、自我常常出現的時候
[00:13:24.600 --> 00:13:29.600]  是我引致到我受苦
[00:13:29.600 --> 00:13:32.600]  譬如我心裡面很顧自己
[00:13:32.600 --> 00:13:35.600]  很顧我家人
[00:13:35.600 --> 00:13:38.600]  我下班的時候就要走了
[00:13:38.600 --> 00:13:42.600]  因為我家人等著我開飯
[00:13:42.600 --> 00:13:45.000]  但是公司所有人
[00:13:45.000 --> 00:13:47.000]  他們看著我們
[00:13:47.000 --> 00:13:50.400]  他們看著我們工作的態度
[00:13:50.400 --> 00:13:52.200]  慢慢的時候
[00:13:52.200 --> 00:13:53.600]  如果我們工作的態度
[00:13:53.600 --> 00:13:57.200]  他覺得不夠誠懇的時候
[00:13:57.200 --> 00:13:59.800]  他會不會說話給我們聽
[00:13:59.800 --> 00:14:01.800]  一定會
[00:14:01.800 --> 00:14:04.600]  我們受這一類的苦楚
[00:14:04.600 --> 00:14:08.800]  是因為是我們自己的問題
[00:14:08.800 --> 00:14:11.000]  我們在生活裡面有很多的東西
[00:14:11.000 --> 00:14:13.400]  我們不想丟棄
[00:14:13.400 --> 00:14:16.400]  人人有的東西我們都想有
[00:14:16.400 --> 00:14:19.400]  子女有好的教育
[00:14:19.400 --> 00:14:22.600]  到處帶他們去學這些學那些
[00:14:22.600 --> 00:14:26.000]  我們很希望他們成材
[00:14:26.000 --> 00:14:29.600]  世事很多事纏累著我們
[00:14:29.600 --> 00:14:34.800]  以致到我們的生命是覺得很多的重擔
[00:14:34.800 --> 00:14:37.800]  這個是我們自己的問題
[00:14:37.800 --> 00:14:41.200]  這類的苦楚
[00:14:41.200 --> 00:14:44.200]  不是因為我們信仰而有的苦楚
[00:14:44.200 --> 00:14:48.200]  而是我們的生命未能夠死
[00:14:48.200 --> 00:14:49.600]  未能夠放下這些東西
[00:14:49.600 --> 00:14:50.800]  交託給神
[00:14:50.800 --> 00:14:54.200]  養神去背這個重擔
[00:14:54.200 --> 00:14:57.200]  以致到我們在生活裡面
[00:14:57.200 --> 00:15:00.800]  常常都有困苦
[00:15:00.800 --> 00:15:04.000]  但是有些人是因為信仰的緣故
[00:15:04.000 --> 00:15:07.400]  不是因為自我很大
[00:15:07.400 --> 00:15:11.200]  以致到他們受到壓迫
[00:15:11.200 --> 00:15:13.200]  我們受壓迫的時候
[00:15:13.200 --> 00:15:16.000]  是不是仍然都覺得苦楚呢?
[00:15:16.000 --> 00:15:18.800]  其實經文裡面就說不是的
[00:15:18.800 --> 00:15:22.400]  我們這類的生命
[00:15:22.400 --> 00:15:24.600]  是出於神的
[00:15:24.600 --> 00:15:26.800]  我們這個生命雖然受苦楚
[00:15:26.800 --> 00:15:32.200]  但是會顯出神莫大的能力
[00:15:32.200 --> 00:15:34.200]  我們開始受苦的時候
[00:15:34.200 --> 00:15:36.200]  我們會覺得很苦的
[00:15:36.200 --> 00:15:38.000]  但是我們看到神的恩典
[00:15:38.000 --> 00:15:41.200]  耶穌基督都為我們受苦的時候
[00:15:41.200 --> 00:15:44.000]  我們慢慢學習的就是
[00:15:44.000 --> 00:15:46.800]  我們放下這個世界的東西
[00:15:46.800 --> 00:15:49.400]  當我們發覺我們放下世界的東西
[00:15:49.400 --> 00:15:51.000]  我們還是受苦
[00:15:51.000 --> 00:15:52.800]  有困難的時候
[00:15:52.800 --> 00:15:56.600]  我們知道神是磨練著我們
[00:15:56.600 --> 00:15:59.200]  整個過程都是神的磨練
[00:15:59.200 --> 00:16:01.000]  我們越磨練的時候
[00:16:01.000 --> 00:16:06.200]  我們就越能夠成為貴重的器皿
[00:16:06.200 --> 00:16:09.400]  因此我們基督徒的生
[00:16:09.400 --> 00:16:12.600]  一定要帶著耶穌的死
[00:16:12.600 --> 00:16:18.600]  以致到耶穌的生能夠表現出來
[00:16:18.600 --> 00:16:21.800]  記得我在七零年代末
[00:16:21.800 --> 00:16:23.800]  八零年初的時候
[00:16:23.800 --> 00:16:27.000]  我一個朋友是從內地來的
[00:16:27.000 --> 00:16:29.200]  一個姐妹
[00:16:29.200 --> 00:16:34.800]  她因為信的緣故被公審
[00:16:34.800 --> 00:16:40.400]  你知道公審大會的時候非常凶險
[00:16:40.400 --> 00:16:44.000]  你沒有做到的事她都說你有做
[00:16:44.000 --> 00:16:46.000]  是相當難過的時候
[00:16:46.000 --> 00:16:49.000]  相當痛苦的時候
[00:16:49.000 --> 00:16:51.000]  但是這個姐妹
[00:16:51.000 --> 00:16:55.000]  她因為知道她畏異受逼迫的時候
[00:16:55.000 --> 00:16:58.600]  她心裏面起落平安
[00:16:58.600 --> 00:17:00.200]  她告訴我
[00:17:00.200 --> 00:17:03.200]  當時她竟然可以笑出來
[00:17:03.200 --> 00:17:04.600]  我想周圍的人都說
[00:17:04.600 --> 00:17:06.600]  你這裡有問題
[00:17:06.600 --> 00:17:09.600]  在這樣的環境怎麼笑得出來
[00:17:09.600 --> 00:17:14.600]  她笑得出來就是因為她有平安
[00:17:14.600 --> 00:17:17.600]  到底我們在這個世界的生活
[00:17:17.600 --> 00:17:20.400]  當她面對苦楚的時候
[00:17:20.400 --> 00:17:22.400]  我們會不會可能
[00:17:22.400 --> 00:17:25.400]  拿到神賜給我們的平安呢?
[00:17:25.400 --> 00:17:27.400]  這個就在考驗
[00:17:27.400 --> 00:17:31.400]  我們會不會能夠跟隨神
[00:17:31.400 --> 00:17:35.400]  拿著神的心意去過日子
[00:17:35.400 --> 00:17:40.400]  這些苦楚不再是什麼
[00:17:40.400 --> 00:17:42.000]  這是一個過程
[00:17:42.000 --> 00:17:47.000]  這個過程就是我們要致死我們的老鵝
[00:17:47.000 --> 00:17:52.000]  我們的信仰是有些矛盾性在這裡
[00:17:52.000 --> 00:17:53.000]  矛盾是什麼呢?
[00:17:53.000 --> 00:17:58.000]  恩典,但是很昂貴
[00:17:58.000 --> 00:18:01.000]  恩典,但是很昂貴
[00:18:01.000 --> 00:18:02.000]  一定是恩典
[00:18:02.000 --> 00:18:06.000]  你和我沒有辦法自救自己
[00:18:06.000 --> 00:18:09.000]  我們獲得神的拯救
[00:18:09.000 --> 00:18:12.000]  這個純是恩典
[00:18:12.000 --> 00:18:13.000]  因為我們這些罪人
[00:18:13.000 --> 00:18:15.000]  在泥潭裏面
[00:18:15.000 --> 00:18:17.000]  我們爬來爬去都爬不出來
[00:18:17.000 --> 00:18:20.000]  唯有耶穌基督
[00:18:20.000 --> 00:18:23.000]  沒有犯罪的一個人
[00:18:23.000 --> 00:18:25.000]  祂是完全的神
[00:18:25.000 --> 00:18:27.000]  祂能夠拯救我們出來
[00:18:27.000 --> 00:18:30.000]  這個就是恩典
[00:18:30.000 --> 00:18:32.000]  我們信祂
[00:18:32.000 --> 00:18:35.000]  接受祂的救贖
[00:18:35.000 --> 00:18:38.000]  我們就可以做祂的兒女
[00:18:38.000 --> 00:18:40.000]  這個就是恩典
[00:18:40.000 --> 00:18:46.000]  但是耶穌對我們這班信徒有一個要求
[00:18:46.000 --> 00:18:50.000]  背十字架來跟從祂
[00:18:50.000 --> 00:18:52.000]  救恩是恩典
[00:18:52.000 --> 00:18:55.000]  但是我們的生活
[00:18:55.000 --> 00:18:57.000]  是要付上代價
[00:18:57.000 --> 00:19:01.000]  信耶穌是要付上代價
[00:19:01.000 --> 00:19:04.000]  我們願意這個老鵝死了
[00:19:04.000 --> 00:19:08.000]  然後過一個新的生活
[00:19:08.000 --> 00:19:11.000]  這是一個學習的過程
[00:19:11.000 --> 00:19:12.000]  當我們信耶穌的時候
[00:19:12.000 --> 00:19:14.000]  老鵝死了
[00:19:14.000 --> 00:19:15.000]  我們接受神
[00:19:15.000 --> 00:19:16.000]  做我們的主
[00:19:16.000 --> 00:19:17.000]  做我們的王
[00:19:17.000 --> 00:19:19.000]  做我們的救主
[00:19:19.000 --> 00:19:21.000]  但是當我們信耶穌之後
[00:19:21.000 --> 00:19:23.000]  老鵝經常出現
[00:19:23.000 --> 00:19:25.000]  老鵝經常彈出來
[00:19:25.000 --> 00:19:27.000]  我們有時不想它彈出來
[00:19:27.000 --> 00:19:29.000]  但是它就彈出來
[00:19:29.000 --> 00:19:33.000]  我們要學習致死這個老鵝
[00:19:33.000 --> 00:19:35.000]  願意跟耶穌一樣
[00:19:35.000 --> 00:19:37.000]  背負十字架
[00:19:37.000 --> 00:19:41.000]  天天去跟隨主
[00:19:41.000 --> 00:19:42.000]  這個受苦
[00:19:42.000 --> 00:19:44.000]  開頭會覺得很苦
[00:19:44.000 --> 00:19:46.000]  但是我越肯交託的時候
[00:19:46.000 --> 00:19:49.000]  越覺得不苦
[00:19:49.000 --> 00:19:53.000]  而且甚至是很樂於去面對這些苦楚
[00:19:53.000 --> 00:19:58.000]  以致我們能夠將榮耀歸給神
[00:19:58.000 --> 00:20:01.000]  如果我們靠自己去面對去背
[00:20:01.000 --> 00:20:06.000]  這些苦處苦到不得了
[00:20:06.000 --> 00:20:10.000]  周圍的事真的沒什麼開心
[00:20:10.000 --> 00:20:13.000]  不開心的事十常八九
[00:20:13.000 --> 00:20:16.000]  但是為什麼我們可以維持
[00:20:16.000 --> 00:20:19.000]  我們在主裡面的平安喜樂呢?
[00:20:19.000 --> 00:20:24.000]  就是因為我們生命不再一樣
[00:20:24.000 --> 00:20:28.000]  教會裡面現在最大的危機是什麼呢?
[00:20:28.000 --> 00:20:30.000]  安於現狀
[00:20:30.000 --> 00:20:36.000]  我嚮往享受我們現在得到的東西
[00:20:36.000 --> 00:20:38.000]  我們看到歐洲的教會
[00:20:38.000 --> 00:20:41.000]  一間一間的關門
[00:20:41.000 --> 00:20:45.000]  一間一間變成了咖啡店
[00:20:45.000 --> 00:20:47.000]  變成了清真寺
[00:20:47.000 --> 00:20:49.000]  為什麼呢?
[00:20:49.000 --> 00:20:51.000]  因為歐洲裡面很多基督徒
[00:20:51.000 --> 00:20:53.000]  太過安於現狀
[00:20:53.000 --> 00:20:56.000]  這個世界的人的生活
[00:20:56.000 --> 00:20:57.000]  他們嚮往
[00:20:57.000 --> 00:21:00.000]  他不能夠放下自我
[00:21:00.000 --> 00:21:03.000]  他沒有見證、沒有吸引力
[00:21:03.000 --> 00:21:06.000]  怎麼會有人來教會呢?
[00:21:06.000 --> 00:21:09.000]  因此一間一間的關閉
[00:21:09.000 --> 00:21:11.000]  到底我們的教會
[00:21:11.000 --> 00:21:15.000]  我們想不想變成這樣的教會
[00:21:15.000 --> 00:21:18.000]  我們希望我們有集體的見證
[00:21:18.000 --> 00:21:19.000]  我們集體見證的時候
[00:21:19.000 --> 00:21:23.000]  第一,我們個人要好好的去追求神
[00:21:23.000 --> 00:21:27.000]  現在教會裡面我們又去一齊追求神
[00:21:27.000 --> 00:21:31.000]  以致我們在社會裡面能夠造光、造炎
[00:21:31.000 --> 00:21:37.000]  讓人看到這班人的生命不再一樣
[00:21:37.000 --> 00:21:42.000]  我們要讓耶穌的生活出來
[00:21:42.000 --> 00:21:44.000]  耶穌的生活出來
[00:21:44.000 --> 00:21:46.000]  有時候是不容易的
[00:21:46.000 --> 00:21:49.000]  因為腦子很多時候力量很強
[00:21:49.000 --> 00:21:52.000]  因為社會的力量也很強
[00:21:52.000 --> 00:21:56.000]  所以我們腦子很快就跳出來
[00:21:56.000 --> 00:21:59.000]  但是如果我們持守一個信念
[00:21:59.000 --> 00:22:03.000]  活著的不再是我
[00:22:03.000 --> 00:22:08.000]  而是耶穌基督在我心裡面活著
[00:22:08.000 --> 00:22:11.000]  如果我們持守這個信念的時候
[00:22:11.000 --> 00:22:15.000]  我們會過一個很喜樂的人生
[00:22:15.000 --> 00:22:17.000]  我在達拉斯的時候
[00:22:17.000 --> 00:22:19.000]  知道一個姐妹
[00:22:19.000 --> 00:22:21.000]  她參加過課程
[00:22:21.000 --> 00:22:24.000]  她的主題就是剛剛說的那一節
[00:22:24.000 --> 00:22:26.000]  加拿大書2章20節
[00:22:26.000 --> 00:22:28.000]  現在活著的不再是我
[00:22:28.000 --> 00:22:31.000]  乃是基督在我裡面活著
[00:22:31.000 --> 00:22:32.000]  當然不止這一句
[00:22:32.000 --> 00:22:35.000]  但是主題在這一句裡面
[00:22:35.000 --> 00:22:37.000]  我們的生命已經轉換了
