
[00:00:00.000 --> 00:00:02.120]  主啊,祢賜下這個恩典給我們
[00:03:05.600 --> 00:03:06.800]  稟告給爸爸
[00:03:06.800 --> 00:03:08.600]  所以這班哥哥很憎恨他
[00:03:08.600 --> 00:03:09.880]  很妒忌
[00:03:09.880 --> 00:03:11.160]  遇到他死
[00:03:11.160 --> 00:03:14.560]  於是有一次機會將他推到深坑
[00:03:14.560 --> 00:03:17.040]  若瑟不單止被陷害
[00:03:17.040 --> 00:03:19.200]  後來被出賣
[00:03:19.200 --> 00:03:21.640]  去到埃及當奴隸
[00:03:21.640 --> 00:03:22.880]  當他去到埃及
[00:03:22.880 --> 00:03:26.400]  他在法老王的侍衛長波提法家做工
[00:03:26.400 --> 00:03:27.760]  得到老闆的賞識
[00:03:27.760 --> 00:03:32.400]  一變就由奴隸變為總經理
[00:03:32.400 --> 00:03:35.520]  他的公司
[00:03:35.520 --> 00:03:39.440]  家中大小的事務都交給若瑟去處理
[00:03:39.440 --> 00:03:43.000]  他以為有好日子過
[00:03:43.000 --> 00:03:46.440]  誰知老闆娘因為勾引他不遂
[00:03:46.440 --> 00:03:48.880]  反而誣告他意圖強姦
[00:03:48.880 --> 00:03:50.960]  於是若瑟一夜之間
[00:03:50.960 --> 00:03:53.200]  就變為教會的監獄侍工
[00:03:53.200 --> 00:03:55.000]  光明之子的服事對象
[00:03:55.000 --> 00:03:58.320]  即是囚友
[00:03:58.320 --> 00:04:00.120]  若瑟在監獄裏面
[00:04:00.120 --> 00:04:03.520]  和法老王的酒證這個官解夢
[00:04:03.520 --> 00:04:04.960]  果然靈驗
[00:04:04.960 --> 00:04:08.560]  酒證很快就要出監了
[00:04:08.560 --> 00:04:10.480]  若瑟要求酒證出監的時候
[00:04:10.480 --> 00:04:12.440]  請你救我出獄
[00:04:12.440 --> 00:04:14.240]  酒證說好
[00:04:14.240 --> 00:04:18.120]  但若瑟在監獄裏面等了一個月
[00:04:18.120 --> 00:04:20.080]  等了一個月
[00:04:20.080 --> 00:04:22.600]  等了一個月
[00:04:22.600 --> 00:04:26.760]  最終他發現一個殘酷的現實
[00:04:26.760 --> 00:04:30.200]  就是酒證已經完全忘記了他
[00:04:30.200 --> 00:04:31.280]  雖然如此
[00:04:31.280 --> 00:04:32.720]  但這二十年來
[00:04:32.720 --> 00:04:34.800]  神一直與若瑟同在
[00:04:34.800 --> 00:04:36.600]  於是他扶搖直上
[00:04:36.600 --> 00:04:38.080]  最後搖身一變
[00:04:38.080 --> 00:04:40.720]  就變成埃及的宰相
[00:04:40.720 --> 00:04:44.600]  在這個時間他的家鄉迦南地發生饑荒
[00:04:44.600 --> 00:04:47.800]  他父親雅各派他十個兒子到埃及
[00:04:47.800 --> 00:04:52.920]  要求埃及政府請他們賣糧食給他
[00:04:52.920 --> 00:04:56.280]  有四個字叫做狹路相逢
[00:04:56.280 --> 00:04:59.560]  若瑟很快就會見到他十個哥哥
[00:04:59.560 --> 00:05:01.160]  他十個哥哥代表甚麼
[00:05:01.160 --> 00:05:02.920]  一種被親人出賣
[00:05:02.920 --> 00:05:05.560]  一種枯苟無門的慘痛經歷
[00:05:05.560 --> 00:05:08.160]  是一種刻骨銘心的痛苦經歷
[00:05:08.160 --> 00:05:11.240]  若瑟很快就要面對他的經歷
[00:05:11.240 --> 00:05:13.040]  他這十個哥哥又如何呢
[00:05:13.040 --> 00:05:14.640]  這二十年來
[00:05:14.640 --> 00:05:18.160]  他們每一個在心底裡都有一種
[00:05:18.160 --> 00:05:21.480]  埋藏在心內深深處
[00:05:21.480 --> 00:05:25.520]  從來都不敢跟人說的矛盾感覺
[00:05:25.520 --> 00:05:27.240]  是甚麼矛盾感覺
[00:05:27.240 --> 00:05:30.040]  是對他爸爸大細昭的憎恨
[00:05:30.040 --> 00:05:32.120]  對他弟弟始終生的憎恨
[00:05:32.120 --> 00:05:33.440]  但另一方面
[00:05:33.440 --> 00:05:35.800]  是他們親手去陷害親人
[00:05:35.800 --> 00:05:37.040]  謀害親人
[00:05:37.040 --> 00:05:39.160]  這種強烈的罪疚感
[00:05:39.160 --> 00:05:41.200]  強烈的自欺欺人感
[00:05:41.200 --> 00:05:42.640]  埋藏在內心
[00:05:42.640 --> 00:05:45.400]  一直都不敢說出來
[00:05:45.400 --> 00:05:48.960]  狹路相逢的結果是甚麼呢
[00:05:48.960 --> 00:05:53.440]  是若瑟寬恕他十個哥哥
[00:05:53.440 --> 00:05:55.080]  在《創世紀》的作者
[00:05:55.080 --> 00:05:58.360]  一共用了十三章的聖經
[00:05:58.360 --> 00:06:02.720]  由第37章到第50章
[00:06:02.720 --> 00:06:04.840]  除了第38章不是講若瑟之外
[00:06:04.840 --> 00:06:07.520]  其餘的都是描述若瑟
[00:06:07.520 --> 00:06:09.680]  在這十三章的聖經裏
[00:06:09.680 --> 00:06:13.040]  若瑟共哭了九次
[00:06:13.040 --> 00:06:13.720]  很奇怪
[00:06:13.720 --> 00:06:16.400]  當你一直看這十三章的聖經時
[00:06:16.400 --> 00:06:20.360]  若瑟的哭不是他受苦受難時哭的
[00:06:20.360 --> 00:06:23.280]  是這九次的流淚
[00:06:23.280 --> 00:06:26.800]  完全是記載在若瑟跟他的哥哥和好
[00:06:26.800 --> 00:06:29.680]  寬恕哥哥的流淚
[00:06:29.680 --> 00:06:32.160]  所以眼淚對於若瑟來說
[00:06:32.160 --> 00:06:35.680]  是代表寬恕和和好
[00:06:35.680 --> 00:06:39.400]  現在我選了三次若瑟的流淚
[00:06:39.400 --> 00:06:44.040]  這三次的流淚是代表若瑟寬恕他的哥哥的心路歷程
[00:06:44.040 --> 00:06:48.760]  現在想跟大家分享這三次的流淚
[00:06:48.760 --> 00:06:51.040]  若瑟第一次流淚
[00:06:51.040 --> 00:06:57.280]  是代表他要真實面對被傷害的傷痛
[00:06:57.280 --> 00:06:59.360]  但是決定寬恕
[00:06:59.360 --> 00:07:03.080]  我們看今天的第一節聖經創世紀42章24節
[00:07:03.080 --> 00:07:03.680]  我們一起讀
[00:07:03.680 --> 00:07:04.840]  1、2、3
[00:07:04.840 --> 00:07:06.480]  若瑟轉身退去
[00:07:06.480 --> 00:07:08.040]  哭了一場
[00:07:08.040 --> 00:07:10.000]  若瑟為何哭?
[00:07:10.000 --> 00:07:14.520]  因為他要面對他以往被傷害的痛苦經歷
[00:07:14.520 --> 00:07:16.440]  所以他哭
[00:07:16.440 --> 00:07:17.080]  大家留意
[00:07:17.080 --> 00:07:18.320]  當狹路相逢
[00:07:18.320 --> 00:07:21.160]  當若瑟和他十個哥哥會面的時候
[00:07:21.160 --> 00:07:23.480]  若瑟要試一下
[00:07:23.480 --> 00:07:26.680]  究竟我這十個哥哥有沒有改變過
[00:07:26.680 --> 00:07:28.880]  會不會跟二十年前一樣
[00:07:28.880 --> 00:07:29.760]  會不會有改變過
[00:07:29.760 --> 00:07:32.280]  他變得好還是變得更差
[00:07:32.280 --> 00:07:34.720]  我要試一下這班人有沒有改變
[00:07:34.720 --> 00:07:37.000]  於是他用很多方法
[00:07:37.000 --> 00:07:38.240]  他第一個方法
[00:07:38.240 --> 00:07:41.360]  就是將這十個哥哥關在監獄三天
[00:07:41.360 --> 00:07:42.520]  然後放他們出來
[00:07:42.520 --> 00:07:45.400]  跟他們說要留其中一個人做人質
[00:07:45.400 --> 00:07:47.480]  他就找了西勉去做人質
[00:07:47.480 --> 00:07:50.720]  逼這班哥哥回到他鄉下嘉南地
[00:07:50.720 --> 00:07:54.480]  帶他最小的弟弟卞雅敏來埃及見我
[00:07:54.480 --> 00:07:57.640]  這班哥哥面對困境
[00:07:57.640 --> 00:07:59.120]  就用希伯來文在這裡
[00:07:59.120 --> 00:08:00.160]  大家在這裡聊天
[00:08:00.160 --> 00:08:02.800]  他怎麼都不知道這個埃及人
[00:08:02.800 --> 00:08:05.000]  竟然聽得他們的話
[00:08:05.000 --> 00:08:07.240]  若瑟就所有東西都聽了
[00:08:07.240 --> 00:08:09.360]  我們一起看《創世紀事》二章二十一節
[00:08:09.360 --> 00:08:10.360]  這班哥哥說什麼
[00:08:10.360 --> 00:08:11.160]  我們一起讀
[00:08:11.160 --> 00:08:12.400]  一二三
[00:08:12.400 --> 00:08:13.760]  他們彼此說
[00:08:13.760 --> 00:08:17.160]  我們在兄弟身上實在有罪
[00:08:17.160 --> 00:08:19.360]  他哀求我們的時候
[00:08:19.360 --> 00:08:22.120]  我們見他心裡的仇苦
[00:08:22.120 --> 00:08:23.640]  卻不肯平
[00:08:23.640 --> 00:08:28.200]  所以這場苦難臨到我們身上
[00:08:28.200 --> 00:08:30.000]  我們做錯了
[00:08:30.000 --> 00:08:32.000]  我們以往是錯上加錯
[00:08:32.000 --> 00:08:34.440]  我們以往得罪我們的弟弟
[00:08:34.440 --> 00:08:35.840]  我們是有罪
[00:08:35.840 --> 00:08:37.960]  這班哥哥認罪
[00:08:37.960 --> 00:08:39.720]  但這班哥哥認罪的時候
[00:08:39.720 --> 00:08:41.200]  若瑟全聽了
[00:08:41.200 --> 00:08:42.480]  當他們認罪
[00:08:42.480 --> 00:08:45.720]  承認以往傷害弟弟的事實
[00:08:45.720 --> 00:08:49.400]  剛好若瑟就要被迫去面對
[00:08:49.400 --> 00:08:51.560]  他以往痛苦的經歷
[00:08:51.560 --> 00:08:55.560]  這個事實寬恕的第一步
[00:08:55.560 --> 00:09:00.040]  就是要承認被傷害的是一個事實
[00:09:00.040 --> 00:09:01.360]  是痛苦的
[00:09:01.360 --> 00:09:04.600]  可能頂展會看到若瑟什麼時候
[00:09:04.600 --> 00:09:06.960]  這段聖經是說他們哥哥的對話
[00:09:06.960 --> 00:09:09.520]  但你沒有說什麼時候說
[00:09:09.520 --> 00:09:12.280]  若瑟去承認傷害的事實
[00:09:12.280 --> 00:09:13.760]  我們再看兩節聖經
[00:09:13.760 --> 00:09:15.360]  若瑟後來怎麼說呢
[00:09:15.360 --> 00:09:17.000]  《創世紀》四十五章四節
[00:09:17.000 --> 00:09:17.560]  我們一起讀
[00:09:17.560 --> 00:09:18.600]  一二三
[00:09:18.600 --> 00:09:19.520]  若瑟說
[00:09:19.520 --> 00:09:22.640]  「我是你們的兄弟若瑟」
[00:09:22.640 --> 00:09:27.280]  「就是你們所邁到埃及的」
[00:09:27.280 --> 00:09:31.280]  「是你們邁我到埃及的」
[00:09:31.280 --> 00:09:34.400]  這是被傷害的經歷
[00:09:34.400 --> 00:09:35.680]  是一個事實
[00:09:35.680 --> 00:09:37.200]  我們看第二節
[00:09:37.200 --> 00:09:39.000]  《創世紀》五十章二十節
[00:09:39.000 --> 00:09:39.520]  我們一起讀
[00:09:39.520 --> 00:09:40.640]  一二三
[00:09:40.640 --> 00:09:44.200]  「從前你們的意思是要害我」
[00:09:44.200 --> 00:09:47.040]  他們賣他不是有任何的目的
[00:09:47.040 --> 00:09:48.400]  是想害他
[00:09:48.400 --> 00:09:50.400]  這是事實
[00:09:50.400 --> 00:09:53.520]  可能我們當中有些人會誤解
[00:09:53.520 --> 00:09:56.400]  就是將傷痛埋藏在內心
[00:09:56.400 --> 00:09:57.920]  找東西蓋著他
[00:09:57.920 --> 00:09:59.600]  完全不理
[00:09:59.600 --> 00:10:00.560]  不看
[00:10:00.560 --> 00:10:01.560]  不顧
[00:10:01.560 --> 00:10:02.480]  就是屬靈
[00:10:02.480 --> 00:10:03.800]  領子們不是的
[00:10:03.800 --> 00:10:09.320]  我們必須要面對自己被傷害的經歷
[00:10:09.320 --> 00:10:10.960]  是一個事實
[00:10:10.960 --> 00:10:12.280]  你留意剛才的聖經
[00:10:12.280 --> 00:10:15.000]  若瑟並沒有為他哥哥找藉口
[00:10:15.000 --> 00:10:15.960]  誤會而已
[00:10:15.960 --> 00:10:17.120]  其實你們不想的
[00:10:17.120 --> 00:10:18.600]  不是這樣的
[00:10:18.600 --> 00:10:20.200]  誤會、誤會、沒事、沒事
[00:10:20.200 --> 00:10:21.440]  不是這樣的
[00:10:21.440 --> 00:10:23.760]  是他們想害他
[00:10:23.760 --> 00:10:26.000]  是他們真的出賣了他
[00:10:26.000 --> 00:10:28.320]  他必須要面對這個被傷害的事實
[00:10:28.320 --> 00:10:31.280]  要處理當中帶來的傷害
[00:10:31.280 --> 00:10:33.080]  那種痛苦的感受
[00:10:33.080 --> 00:10:36.080]  但是若瑟作了一個非常重要的決定
[00:10:36.080 --> 00:10:37.000]  是什麼?
[00:10:37.000 --> 00:10:38.280]  是寬恕
[00:10:38.280 --> 00:10:39.760]  寬恕就是一種決定
[00:10:39.760 --> 00:10:42.080]  是一種憑意志的決定
[00:10:42.080 --> 00:10:45.320]  是決定寬恕傷害你的人
[00:10:45.320 --> 00:10:47.480]  可能你作這個決定的時候
[00:10:47.480 --> 00:10:49.640]  心裡面仍然有很多的痛楚
[00:10:49.640 --> 00:10:51.160]  很多的傷害
[00:10:51.160 --> 00:10:52.880]  很多刻骨銘心的經歷
[00:10:52.880 --> 00:10:54.240]  甚至很憤怒
[00:10:54.240 --> 00:10:56.520]  憤怒是一種自我防衛
[00:10:56.520 --> 00:10:58.840]  你被傷害的時候就會憤怒
[00:10:58.840 --> 00:11:00.080]  所以
[00:11:00.080 --> 00:11:02.280]  領子們這種傷害的感覺
[00:11:02.280 --> 00:11:02.920]  這種憤怒
[00:11:02.920 --> 00:11:04.680]  如果你死撐著
[00:11:04.680 --> 00:11:06.600]  是不會有出路的
[00:11:06.600 --> 00:11:09.040]  只會帶來很多
[00:11:09.040 --> 00:11:10.400]  你自己的心痛
[00:11:10.400 --> 00:11:12.560]  甚至那種憤怒你不處理
[00:11:12.560 --> 00:11:14.080]  你沒有出路
[00:11:14.080 --> 00:11:15.920]  你就會以惡報惡
[00:11:15.920 --> 00:11:17.280]  以牙還牙
[00:11:17.280 --> 00:11:19.680]  帶來更多的傷害
[00:11:19.680 --> 00:11:22.520]  所以我們要知道
[00:11:22.520 --> 00:11:23.400]  如果我們這樣
[00:11:23.400 --> 00:11:26.640]  我們就將自己定性為一個受害者
[00:11:26.640 --> 00:11:28.240]  等於我們每一個跟隨神的人
[00:11:28.240 --> 00:11:29.880]  我們是領受神的恩典
[00:11:29.880 --> 00:11:31.280]  我們不是受害者
[00:11:31.280 --> 00:11:32.400]  我們是得勝者
[00:11:32.400 --> 00:11:33.880]  跟著一起說一門吧
[00:11:33.880 --> 00:11:34.280]  Amen
[00:11:34.280 --> 00:11:35.360]  我們靠著神得勝
[00:11:35.360 --> 00:11:37.040]  就是這種被醫治
[00:11:37.040 --> 00:11:38.600]  你記住
[00:11:38.600 --> 00:11:40.960]  寬恕是一個過程
[00:11:40.960 --> 00:11:42.960]  我們有我們的責任
[00:11:42.960 --> 00:11:44.600]  神也有祂自己的責任
[00:11:44.600 --> 00:11:45.720]  我們的責任是什麼呢?
[00:11:45.720 --> 00:11:47.960]  憑意志無論今天是如何
[00:11:47.960 --> 00:11:49.560]  無論那個人是怎樣也好
[00:11:49.560 --> 00:11:51.640]  你決定寬恕祂
[00:11:51.640 --> 00:11:53.040]  其餘的責任就是神了
[00:11:53.040 --> 00:11:55.120]  當你將情感交給神
[00:11:55.120 --> 00:11:57.400]  神所做的事情
[00:11:57.400 --> 00:11:58.880]  就是改變你的感受
[00:11:58.880 --> 00:12:00.360]  醫治你的傷痛
[00:12:00.360 --> 00:12:01.640]  在過往有很多
[00:12:01.640 --> 00:12:03.960]  我們為祂禱告
[00:12:03.960 --> 00:12:05.080]  醫治的弟兄姊妹
[00:12:05.080 --> 00:12:06.240]  得著醫治
[00:12:06.240 --> 00:12:09.080]  怎樣才知道醫治了呢?
[00:12:09.080 --> 00:12:11.040]  就是你仍然有那個記憶
[00:12:11.040 --> 00:12:14.040]  但你失去了那種傷害的感覺
[00:12:14.040 --> 00:12:16.360]  你不再心痛
[00:12:16.360 --> 00:12:18.080]  不再心腸撕裂
[00:12:18.080 --> 00:12:19.480]  你只是有那種記憶
[00:12:19.480 --> 00:12:21.080]  你是完全被醫治了
[00:12:21.080 --> 00:12:23.440]  甚至你可以跟那些人和好
[00:12:23.440 --> 00:12:24.760]  這是第一步
[00:12:24.760 --> 00:12:25.600]  弟兄姊妹
[00:12:25.600 --> 00:12:28.000]  我們知道審判是神
[00:12:28.000 --> 00:12:28.600]  不是我們
[00:12:28.600 --> 00:12:30.320]  我們沒辦法代替神
[00:12:30.320 --> 00:12:32.880]  我們只能將一切的情感
[00:12:32.880 --> 00:12:33.720]  去交給神
[00:12:33.720 --> 00:12:36.440]  就讓聖靈去醫治我們
[00:12:36.440 --> 00:12:39.400]  2015年的海外校園
[00:12:39.400 --> 00:12:40.720]  刊登了一篇文章
[00:12:40.720 --> 00:12:42.000]  那篇文章的名字
[00:12:42.000 --> 00:12:44.880]  叫做《遲到三十年的信》
[00:12:44.880 --> 00:12:47.240]  文章裡面有一位姐妹
[00:12:47.240 --> 00:12:48.680]  她很憎恨她的爸爸
[00:12:48.680 --> 00:12:49.240]  為什麼呢?
[00:12:49.240 --> 00:12:51.840]  因為她的爸爸有外遇
[00:12:51.840 --> 00:12:53.080]  傷害她的家庭
[00:12:53.080 --> 00:12:54.400]  對她的家庭不忠
[00:12:54.400 --> 00:12:56.040]  而且她和她的媽媽
[00:12:56.040 --> 00:12:57.920]  有很多情感的傷害
[00:12:57.920 --> 00:12:59.240]  很多不開心
[00:12:59.240 --> 00:13:00.400]  很多憤怒
[00:13:00.400 --> 00:13:02.760]  她沒辦法面對他們的親戚
[00:13:02.760 --> 00:13:05.520]  又被左輪右理去說閒話
[00:13:05.520 --> 00:13:07.480]  所以很大很大的傷痛
[00:13:07.480 --> 00:13:09.640]  這位姐妹非常憤怒
[00:13:09.640 --> 00:13:13.160]  她心裡面暗中有一個誓
[00:13:13.160 --> 00:13:15.760]  我永遠不會原諒這個人
[00:13:15.760 --> 00:13:17.880]  過了很多年後
[00:13:17.880 --> 00:13:19.720]  當她結婚的時候
[00:13:19.720 --> 00:13:23.520]  她爸爸特意來參加她的婚禮
[00:13:23.520 --> 00:13:26.200]  你知道這位姐妹怎樣跟她說
[00:13:26.200 --> 00:13:26.720]  她說
[00:13:26.720 --> 00:13:27.720]  我將來的嫁
[00:13:27.720 --> 00:13:30.280]  不要你破碎的祝福
[00:13:30.280 --> 00:13:31.920]  她爸爸很難過
[00:13:31.920 --> 00:13:34.720]  就離開
[00:13:34.720 --> 00:13:36.440]  誰知道過了很多年之後
[00:13:36.440 --> 00:13:40.200]  這位姐妹發現自己的婚姻都破裂
[00:13:40.200 --> 00:13:42.480]  自己的家庭都破碎
[00:13:42.480 --> 00:13:46.400]  並且同時發現自己患上癌症
[00:13:46.400 --> 00:13:48.000]  當她接受醫治的時候
[00:13:48.000 --> 00:13:50.720]  她不知道她的生命什麼時候結束
[00:13:50.720 --> 00:13:52.760]  沒辦法預計
[00:13:52.760 --> 00:13:57.320]  她就要面對她自己心裡面的感受
[00:13:57.320 --> 00:13:59.200]  那種被傷害的感覺
[00:13:59.200 --> 00:14:01.080]  處理積壓了很久
[00:14:01.080 --> 00:14:03.160]  埋在心底裡的感受
[00:14:03.160 --> 00:14:07.240]  於是那些被遺棄、被拒絕
[00:14:07.240 --> 00:14:09.360]  覺得自己沒有價值的感覺
[00:14:09.360 --> 00:14:12.320]  就湧現在心裡
[00:14:12.320 --> 00:14:14.320]  在過往的日子裡
[00:14:14.320 --> 00:14:16.920]  她曾經積壓
[00:14:16.920 --> 00:14:18.240]  當沒事發生過
[00:14:18.240 --> 00:14:19.680]  覺得自己沒事
[00:14:19.680 --> 00:14:22.480]  以惡報惡傷害她爸爸
[00:14:22.480 --> 00:14:25.760]  但今天她面對自己這種傷痛
[00:14:25.760 --> 00:14:26.720]  她有了很不同
[00:14:26.720 --> 00:14:29.240]  因為她有耶穌在她生命裡面
[00:14:29.240 --> 00:14:31.120]  有聖靈幫助她
[00:14:31.120 --> 00:14:33.800]  於是她就在神的面前
[00:14:33.800 --> 00:14:36.360]  去決定寬恕她爸爸
[00:14:36.360 --> 00:14:39.880]  聖靈就幫助她慢慢拿走她的傷痛
[00:14:39.880 --> 00:14:41.880]  到有一天
[00:14:41.880 --> 00:14:45.000]  聖靈驅逐她去找她爸爸
[00:14:45.000 --> 00:14:46.600]  去原諒她爸爸
[00:14:46.600 --> 00:14:47.920]  並且求她爸爸寬恕
[00:14:47.920 --> 00:14:50.320]  因為她以往說了很多話
[00:14:50.320 --> 00:14:52.040]  去拒絕傷害她爸爸
[00:14:52.040 --> 00:14:54.960]  兩父女從此和好
[00:14:54.960 --> 00:14:57.360]  這位姐妹在這封信裡面這樣說
[00:14:57.360 --> 00:14:59.720]  這三十年來
[00:14:59.720 --> 00:15:03.400]  我不斷努力抹去我爸爸的存在
[00:15:03.400 --> 00:15:07.640]  但結果我不單止沒辦法抹去
[00:15:07.640 --> 00:15:12.040]  反而在心裡一直刻著那種憤恨
[00:15:12.040 --> 00:15:14.640]  那種埋怨、怨恨
[00:15:14.640 --> 00:15:16.240]  以致我這三十年來
[00:15:16.240 --> 00:15:18.760]  沒有一天內心安寧
[00:15:18.760 --> 00:15:19.960]  但今天
[00:15:19.960 --> 00:15:21.440]  當我闖開我的心
[00:15:21.440 --> 00:15:23.440]  讓耶穌在我的生命裡面工作
[00:15:23.440 --> 00:15:25.920]  讓聖靈在我的生命裡面工作
[00:15:25.920 --> 00:15:29.880]  我真正經歷到寬恕和被寬恕
[00:15:29.880 --> 00:15:31.640]  我的心得著平安
[00:15:31.640 --> 00:15:34.720]  我的生命得著意志
[00:15:34.720 --> 00:15:37.120]  若失第二次的流淚
[00:15:37.120 --> 00:15:38.200]  代表什麼呢?
[00:15:38.200 --> 00:15:39.760]  若失第二次的流淚
[00:15:39.760 --> 00:15:40.840]  是代表
[00:15:40.840 --> 00:15:44.800]  她願意聆聽對方那些傷害她的人的內心
[00:15:44.800 --> 00:15:47.120]  當你進入對方的內心
[00:15:47.120 --> 00:15:49.320]  你就開始接納對方
[00:15:49.320 --> 00:15:50.760]  好,我們繼續看《創世紀》
[00:15:50.760 --> 00:15:52.160]  四十五章二節
[00:15:52.160 --> 00:15:52.960]  稍後一起讀
[00:15:52.960 --> 00:15:54.280]  一二三
[00:15:54.280 --> 00:15:56.360]  就放聲大哭
[00:15:56.360 --> 00:16:00.680]  埃及人和法老家人都聽見
[00:16:00.680 --> 00:16:03.440]  若失為什麼會哭呢?
[00:16:03.440 --> 00:16:06.720]  因為她看到十個完全不同的歌
[00:16:06.720 --> 00:16:09.480]  十個更新了、改變了的歌
