
[00:00:00.000 --> 00:00:03.720]  請大家繼續翻開剛才所讀的經文
[00:04:21.800 --> 00:04:25.320]  沒錯,他們越來越離開教會
[00:04:25.320 --> 00:04:27.960]  他們的家園越遠的時候
[00:04:27.960 --> 00:04:30.560]  他們不知道去到什麼地方
[00:04:30.560 --> 00:04:32.920]  但是可以說
[00:04:32.920 --> 00:04:36.120]  他們卻是跟神越來越近
[00:04:36.120 --> 00:04:41.160]  卻是跟聖靈那個密切的配搭
[00:04:41.160 --> 00:04:42.640]  被聖靈的帶領
[00:04:42.640 --> 00:04:44.640]  是越來越真實
[00:04:44.640 --> 00:04:46.520]  越來越具體
[00:04:46.520 --> 00:04:49.360]  你的人生願不願意這樣呢?
[00:04:49.360 --> 00:04:53.120]  我們就看看今天這段經文幫助我們
[00:04:53.120 --> 00:05:00.320]  當保羅在開始出發
[00:05:00.320 --> 00:05:04.320]  我們所謂的第二次宣教旅程的時候
[00:05:04.320 --> 00:05:06.360]  雖然剛才我們讀經文裡面
[00:05:06.360 --> 00:05:09.040]  你發覺到他會遇到一些困難
[00:05:09.040 --> 00:05:13.000]  或者是遇到神另一個方向給他
[00:05:13.000 --> 00:05:16.720]  但是他是不是沒有目的地出發呢?
[00:05:16.720 --> 00:05:18.880]  任由船向哪個方向
[00:05:18.880 --> 00:05:20.880]  風吹到哪裡就去哪裡呢?
[00:05:20.880 --> 00:05:21.920]  不是的
[00:05:21.920 --> 00:05:25.120]  因為實際上他經過了內澳省大會之後
[00:05:25.120 --> 00:05:26.960]  他都有很多的準備
[00:05:26.960 --> 00:05:30.600]  他準備在適當的時候出發
[00:05:30.600 --> 00:05:34.520]  於是無論是風向、裝備
[00:05:34.520 --> 00:05:36.680]  各樣東西都準備好了
[00:05:36.680 --> 00:05:38.000]  在一個合適的時候
[00:05:38.000 --> 00:05:42.280]  不是突然間或者是很短的期間
[00:05:42.280 --> 00:05:45.000]  馬上去到倉儲進行
[00:05:45.000 --> 00:05:47.880]  就好像我們今天差遣短宣隊
[00:05:47.880 --> 00:05:49.880]  我們去到印尼
[00:05:49.880 --> 00:05:52.280]  他們不是上個星期才集合
[00:05:52.280 --> 00:05:55.600]  不是有些人說昨天才決定去的
[00:05:55.600 --> 00:05:56.520]  當然現在不行了
[00:05:56.520 --> 00:05:57.920]  買機票也要一段時間
[00:05:57.920 --> 00:06:01.280]  也不是說買機票之前要決定
[00:06:01.280 --> 00:06:03.280]  他們已經決定了去
[00:06:03.280 --> 00:06:05.560]  教會已經定了一個日子
[00:06:05.560 --> 00:06:07.560]  定了一個期間
[00:06:07.560 --> 00:06:10.520]  甚至我們會計劃整個行程
[00:06:10.520 --> 00:06:13.000]  所以在秩序表寫得很清楚
[00:06:13.000 --> 00:06:14.480]  每天做些什麼事情
[00:06:14.480 --> 00:06:16.000]  去什麼地方
[00:06:16.000 --> 00:06:18.000]  有報道的工作
[00:06:18.000 --> 00:06:20.000]  是訂好了,有計劃
[00:06:20.000 --> 00:06:23.000]  他們有好幾次的集隊
[00:06:23.000 --> 00:06:26.920]  大家是配搭裝備、訓練、禱告
[00:06:26.920 --> 00:06:29.880]  每件事都做了好的準備
[00:06:29.880 --> 00:06:31.880]  這是一個短宣隊的出發
[00:06:31.880 --> 00:06:37.200]  如果你想體會保羅、西拉、提摩泰這種出發
[00:06:37.200 --> 00:06:41.680]  你參加短宣也會經歷到類似的準備
[00:06:41.680 --> 00:06:45.640]  當然他們的準備更多了
[00:06:45.640 --> 00:06:47.920]  因為他們要這麼長的旅程
[00:06:47.920 --> 00:06:49.920]  很長的時間
[00:06:49.920 --> 00:06:52.880]  好了,他們就是這樣的情況出發
[00:06:52.880 --> 00:06:54.880]  但是你會發覺到一段經文
[00:06:54.880 --> 00:06:56.880]  有一個問題發生
[00:06:56.880 --> 00:07:00.520]  一開始沒多久,好像整個計劃打亂了
[00:07:00.520 --> 00:07:03.840]  完全跟他們所計劃的不同
[00:07:03.840 --> 00:07:05.840]  連報道團都不知道神的心意
[00:07:05.840 --> 00:07:08.240]  本來想去亞細亞的地方
[00:07:08.240 --> 00:07:10.240]  誰知突然間
[00:07:10.240 --> 00:07:12.240]  好像那條路封了
[00:07:12.240 --> 00:07:14.240]  不能夠再去
[00:07:14.240 --> 00:07:16.240]  所以像一個保羅般
[00:07:16.240 --> 00:07:18.240]  這麼忠心去侍奉的人
[00:07:18.240 --> 00:07:20.240]  他都會面對自己生命
[00:07:20.240 --> 00:07:24.760]  有時有些計劃被搞亂了
[00:07:24.760 --> 00:07:28.280]  但是同時間他們準備好自己
[00:07:28.280 --> 00:07:31.760]  能夠隨時作出這些改變
[00:07:31.760 --> 00:07:34.360]  所以我想跟兩方面大家去看
[00:07:34.360 --> 00:07:38.080]  怎樣讓聖靈引導我們前行
[00:07:38.080 --> 00:07:39.880]  第一方面
[00:07:39.880 --> 00:07:44.520]  究竟誰搞亂我們的計劃呢?
[00:07:44.520 --> 00:07:46.840]  或者誰搞亂我們的計劃呢?
[00:07:46.840 --> 00:07:48.840]  甚至這樣說
[00:07:48.840 --> 00:07:50.840]  第六、七節都這樣說
[00:07:50.840 --> 00:07:54.400]  聖靈禁止他們向往亞細亞傳道
[00:07:54.400 --> 00:07:56.800]  他們就經過佛雷加
[00:07:56.800 --> 00:07:58.600]  迦太一帶的地方
[00:07:58.600 --> 00:08:00.360]  到了美西亞的邊界
[00:08:00.360 --> 00:08:03.360]  他們想去彼推尼那裡的時候
[00:08:03.360 --> 00:08:06.000]  耶穌的靈又不許
[00:08:06.000 --> 00:08:09.160]  一看兩節經文你會感受到
[00:08:09.160 --> 00:08:14.880]  聯想到好像一個人往外地出門
[00:08:14.880 --> 00:08:17.200]  出門的時候
[00:08:17.200 --> 00:08:19.120]  竟然準備出發
[00:08:19.120 --> 00:08:20.480]  坐飛機的時候
[00:08:20.480 --> 00:08:22.680]  找不到護照
[00:08:22.680 --> 00:08:23.760]  怎麼辦?
[00:08:23.760 --> 00:08:25.600]  找不到眼鏡
[00:08:25.600 --> 00:08:26.720]  沒有辦法了
[00:08:26.720 --> 00:08:28.520]  出發不了
[00:08:28.520 --> 00:08:30.760]  唯有換一張回鄉證
[00:08:30.760 --> 00:08:33.160]  改變旅程
[00:08:33.160 --> 00:08:34.560]  去別的地方
[00:08:34.560 --> 00:08:38.000]  我記得有個同學也有這樣的經驗
[00:08:38.000 --> 00:08:42.240]  他一家幾口放假
[00:08:42.240 --> 00:08:43.760]  一個同工
[00:08:43.760 --> 00:08:45.120]  某牧師
[00:08:45.120 --> 00:08:46.000]  某一個
[00:08:46.000 --> 00:08:50.840]  他就去到國內
[00:08:50.840 --> 00:08:57.640]  一個地方借了一個朋友的房子
[00:08:57.640 --> 00:08:59.120]  就去到那裡
[00:08:59.120 --> 00:09:01.680]  去到那個地方發現
[00:09:01.680 --> 00:09:03.240]  上到門口
[00:09:03.240 --> 00:09:05.680]  漏了大一件事
[00:09:05.680 --> 00:09:07.640]  不是證件已經到了那個地方
[00:09:07.640 --> 00:09:09.800]  漏了什麼呢?
[00:09:09.800 --> 00:09:12.400]  漏了大鎖匙
[00:09:12.400 --> 00:09:14.360]  漏了一個朋友借的鎖匙
[00:09:14.360 --> 00:09:16.160]  於是就沒辦法了
[00:09:16.160 --> 00:09:18.080]  就唯有去附近的酒店
[00:09:18.080 --> 00:09:21.800]  那些小朋友很高興住酒店
[00:09:21.800 --> 00:09:24.640]  在裡面有一個不同的體驗
[00:09:24.640 --> 00:09:26.600]  有時會有這樣的情況
[00:09:26.600 --> 00:09:30.360]  因為當聖靈說「不」的時候
[00:09:30.360 --> 00:09:32.640]  我們會面對這樣的情況
[00:09:32.640 --> 00:09:35.200]  我們不會知道下一步怎麼辦
[00:09:35.200 --> 00:09:36.920]  所以神有時候會說「不」
[00:09:36.920 --> 00:09:39.800]  有時候會等一會
[00:09:39.800 --> 00:09:42.880]  這是我們會面對的情況
[00:09:42.880 --> 00:09:48.360]  即使我們是一班資深信諸很久
[00:09:48.360 --> 00:09:52.280]  或者我們是一班很敬賢的人
[00:09:52.280 --> 00:09:53.760]  我們大家都異口同聲說
[00:09:53.760 --> 00:09:54.640]  這件事真是好了
[00:09:54.640 --> 00:09:56.160]  我們一起這樣做了
[00:09:56.160 --> 00:09:58.480]  大家都說「阿門」
[00:09:58.480 --> 00:10:03.400]  但是不代表這件事可能
[00:10:03.400 --> 00:10:09.560]  仍然有決定上的一些錯誤的時機
[00:10:09.560 --> 00:10:13.120]  或者這時候還不是神覺得最好的時候
[00:10:13.120 --> 00:10:15.760]  所以一班熟悉的人
[00:10:15.760 --> 00:10:18.560]  就像保羅更加要學習到
[00:10:18.560 --> 00:10:21.960]  可以接受到一些轉變
[00:10:21.960 --> 00:10:26.360]  可以接受到這些攪動了計劃
[00:10:26.360 --> 00:10:28.400]  或者攪亂了計劃
[00:10:28.400 --> 00:10:32.120]  沒辦法按著計劃而行
[00:10:32.120 --> 00:10:37.360]  而問題仍然可以去尋求神
[00:10:37.360 --> 00:10:39.720]  所以讓我們學習到
[00:10:39.720 --> 00:10:42.760]  即使像保羅被神重用
[00:10:42.760 --> 00:10:44.640]  他們也有很好的計劃
[00:10:44.640 --> 00:10:50.360]  但是他們都會面對可能跟神有所出入的時候
[00:10:50.360 --> 00:10:53.200]  但最重要的是他們能夠學習到
[00:10:53.200 --> 00:10:54.680]  能夠信服
[00:10:54.680 --> 00:10:57.840]  學習到能夠去等待
[00:10:57.840 --> 00:11:01.680]  學習到能夠去仰望神
[00:11:01.680 --> 00:11:04.440]  無論是地方不對、時機不對
[00:11:04.440 --> 00:11:06.760]  或者是人不對也好
[00:11:06.760 --> 00:11:08.560]  但你要知道
[00:11:08.560 --> 00:11:13.040]  這個生命的主權都在神的手裡
[00:11:13.040 --> 00:11:14.960]  但我們只能夠學習
[00:11:14.960 --> 00:11:17.720]  跟隨神、被神帶領
[00:11:17.720 --> 00:11:21.440]  於是保羅這個團隊
[00:11:21.440 --> 00:11:24.440]  去到亞細亞裡面不能夠講道
[00:11:24.440 --> 00:11:26.280]  不知道為什麼不能夠講道
[00:11:26.280 --> 00:11:27.760]  不能夠拍案
[00:11:27.760 --> 00:11:29.840]  上到岸別人不讓你講道
[00:11:29.840 --> 00:11:31.760]  我們不知道什麼原因
[00:11:31.760 --> 00:11:35.360]  但最終他們要離開一個地方
[00:11:35.360 --> 00:11:37.080]  聖靈禁止
[00:11:37.080 --> 00:11:41.440]  保羅體會到神的靈是禁止
[00:11:41.440 --> 00:11:43.520]  於是他們不是停下來
[00:11:43.520 --> 00:11:47.040]  他們不在想怎麼辦
[00:11:47.040 --> 00:11:49.120]  他們繼續去尋求
[00:11:49.120 --> 00:11:51.840]  他們繼續隨著聖靈的帶領
[00:11:51.840 --> 00:11:54.360]  所以第八、第九節是這樣說
[00:11:54.360 --> 00:11:58.160]  他們就越過美西亞下特羅亞去
[00:11:58.160 --> 00:12:00.840]  夜間有異象向保羅顯現
[00:12:00.840 --> 00:12:04.640]  一個馬其頓人站在求他說
[00:12:04.640 --> 00:12:05.800]  請你過來
[00:12:05.800 --> 00:12:08.520]  到馬其頓來幫助我們
[00:12:08.520 --> 00:12:11.800]  這個我們很熟悉所謂的馬其頓異象
[00:12:11.800 --> 00:12:14.040]  但我不想強調這個馬其頓異象
[00:12:14.040 --> 00:12:15.320]  我想強調的是
[00:12:15.320 --> 00:12:18.840]  他未到達特羅亞之先
[00:12:18.840 --> 00:12:21.200]  他們在前面說過
[00:12:21.200 --> 00:12:23.720]  去到亞細亞不能講道
[00:12:23.720 --> 00:12:26.120]  他們經過佛雷加階太
[00:12:26.120 --> 00:12:27.000]  就去美西亞
[00:12:27.000 --> 00:12:28.800]  想他另外向北
[00:12:28.800 --> 00:12:30.800]  上比推尼
[00:12:30.800 --> 00:12:32.600]  他們想他這樣去做
[00:12:32.600 --> 00:12:35.320]  他們仍然嘗試去尋求
[00:12:35.320 --> 00:12:38.720]  但是還是禁止
[00:12:38.720 --> 00:12:40.680]  所以你看到這個情境
[00:12:40.680 --> 00:12:42.800]  又讓我思想到好像
[00:12:42.800 --> 00:12:47.760]  我們小時候玩迷宮的情況
[00:12:47.760 --> 00:12:50.600]  我記得我以前住在家附近
[00:12:50.600 --> 00:12:51.320]  有一個迷宮
[00:12:51.320 --> 00:12:52.800]  牆挺高的
[00:12:52.800 --> 00:12:57.480]  大人超過半個身高
[00:12:57.480 --> 00:12:59.320]  小朋友去是好玩的
[00:12:59.320 --> 00:13:02.720]  放進去看不到前面周圍
[00:13:02.720 --> 00:13:05.320]  進去真的要找出路
[00:13:05.320 --> 00:13:09.520]  我們小時候偷看也挺好玩的
[00:13:09.520 --> 00:13:12.360]  在裡面玩這個迷宮
[00:13:12.360 --> 00:13:13.760]  就好像在一個迷宮裡
[00:13:13.760 --> 00:13:16.800]  最終是什麼
[00:13:16.800 --> 00:13:19.320]  你不會走到中間坐著不動
[00:13:19.320 --> 00:13:23.560]  我們希望最後找出路
[00:13:23.560 --> 00:13:26.240]  所以這裡同樣你看到
[00:13:26.240 --> 00:13:29.760]  保羅的團隊沒有想到計劃
[00:13:29.760 --> 00:13:32.920]  一受到阻止就很沮喪
[00:13:32.920 --> 00:13:34.880]  完全不知道怎麼做
[00:13:34.880 --> 00:13:36.280]  停了下來
[00:13:36.280 --> 00:13:37.800]  但仍然尋求出路
[00:13:37.800 --> 00:13:38.880]  為什麼會這樣做呢
[00:13:38.880 --> 00:13:40.600]  嘗試其他的方向
[00:13:40.600 --> 00:13:42.120]  嘗試其他的出路
[00:13:42.120 --> 00:13:44.280]  因為他知道這個方向是沒錯的
[00:13:44.280 --> 00:13:45.440]  所謂方向就是說
[00:13:45.440 --> 00:13:47.440]  他們出發去傳福音
[00:13:47.440 --> 00:13:50.200]  這個是神聖靈
[00:13:50.200 --> 00:13:52.360]  親自揀選他們幾位
[00:13:52.360 --> 00:13:54.960]  從安提拉教會差遣出來
[00:13:54.960 --> 00:13:57.560]  做一個宣教旅程
[00:13:57.560 --> 00:14:01.640]  是很清楚的
[00:14:01.640 --> 00:14:03.840]  他們會繼續去做這件事情
[00:14:03.840 --> 00:14:07.640]  雖然去到期望的地方不能夠做到
[00:14:07.640 --> 00:14:08.920]  但他們都會找
[00:14:08.920 --> 00:14:10.000]  會不會下一個地方
[00:14:10.000 --> 00:14:13.200]  另外一個地方是適合的呢
[00:14:13.200 --> 00:14:16.520]  所以這裡讓我們學習的地方
[00:14:16.520 --> 00:14:20.000]  我們仍然去尋求聖靈的引領
[00:14:20.000 --> 00:14:21.960]  仍然能夠去知道
[00:14:21.960 --> 00:14:25.080]  神的靈會帶領著我們
[00:14:25.080 --> 00:14:27.440]  究竟保羅如何繼續找到呢
[00:14:27.440 --> 00:14:28.840]  他不是說去到
[00:14:28.840 --> 00:14:32.360]  看到馬其頓的異象才決定路程
[00:14:32.360 --> 00:14:36.400]  他一直是去尋求方向的
[00:14:36.400 --> 00:14:38.400]  有一本書的作者說
[00:14:38.400 --> 00:14:42.040]  如果我們去讓神的靈去幫助我們
[00:14:42.040 --> 00:14:44.320]  知道神的聖靈帶領我們
[00:14:44.320 --> 00:14:47.600]  有幾個步驟我們就要去知道
[00:14:47.600 --> 00:14:49.720]  第一個步驟他說
[00:14:49.720 --> 00:14:55.440]  要研讀神的話
[00:14:55.440 --> 00:15:01.160]  因為我們要聽到聖靈的聲音的時候
[00:15:01.160 --> 00:15:06.160]  你最好保證神的靈正在用什麼
[00:15:06.160 --> 00:15:10.400]  正在用神的話去提醒我們
[00:15:10.400 --> 00:15:11.840]  給我們一個方向
[00:15:11.840 --> 00:15:16.440]  所以我們要研讀神的話
[00:15:16.440 --> 00:15:19.760]  這是我們基督徒很基本的功課
[00:15:19.760 --> 00:15:22.880]  今天你參加了諸學沒有呢
[00:15:22.880 --> 00:15:25.040]  你今天讀了聖經沒有呢
[00:15:25.040 --> 00:15:28.400]  你有沒有常常翻開聖經去查經呢
[00:15:28.400 --> 00:15:31.040]  我盼望弟兄姊妹學習這件事
[00:15:31.040 --> 00:15:33.840]  這是我們基本的功夫
[00:15:33.840 --> 00:15:35.560]  研讀神的話
[00:15:35.560 --> 00:15:39.800]  而且神的話可以說是我們信仰的一個很重要的權威
[00:15:39.800 --> 00:15:42.400]  裡面的記載
[00:15:42.400 --> 00:15:44.400]  最近不知道你有沒有看報紙
[00:15:44.400 --> 00:15:47.560]  看到某些疑端
[00:15:47.560 --> 00:15:49.240]  大賣廣告
[00:15:49.240 --> 00:15:53.520]  然後就說自己是什麼信仰
[00:15:53.520 --> 00:15:55.480]  以前是什麼閃電
[00:15:55.480 --> 00:15:57.080]  現在又改了另一個名字
[00:15:57.080 --> 00:16:00.480]  名字一直改得更快
[00:16:00.480 --> 00:16:04.000]  但是我留意到一樣東西很重要
[00:16:04.000 --> 00:16:07.520]  這是很嚴重的錯誤
[00:16:07.520 --> 00:16:08.880]  特別是在聖經裡面
[00:16:08.880 --> 00:16:12.200]  他不是說聖經裡面一些解經的方法
[00:16:12.200 --> 00:16:14.800]  是怎樣看聖經都很重要
[00:16:14.800 --> 00:16:16.880]  在裡面我們看看怎麼說
[00:16:16.880 --> 00:16:18.720]  說些什麼最重要呢
[00:16:18.720 --> 00:16:22.400]  他說這位神
[00:16:22.400 --> 00:16:24.880]  當然是全能的神
[00:16:24.880 --> 00:16:27.800]  神的啟示是很重要的
[00:16:27.800 --> 00:16:34.280]  他說神的啟示不應該被聖經局限著
[00:16:34.280 --> 00:16:37.960]  就是說可能神仍然向我們說話
[00:16:37.960 --> 00:16:41.800]  是超過了聖經裡面所說的話
[00:16:41.800 --> 00:16:44.840]  在邏輯上聽起來好像很對
[00:16:44.840 --> 00:16:49.760]  說神是不會被這本聖經局限著的說話
[00:16:49.760 --> 00:16:52.720]  但是實際上是很錯
[00:16:52.720 --> 00:16:56.040]  因為我們知道神的話語就放在這裡
[00:16:56.040 --> 00:16:58.360]  神的話一句一字
[00:16:58.360 --> 00:17:00.480]  清清楚楚放在這裡
[00:17:00.480 --> 00:17:02.840]  是不會改變
[00:17:02.840 --> 00:17:04.360]  因為不會加多
[00:17:04.360 --> 00:17:06.000]  也不會再減少
[00:17:06.000 --> 00:17:09.040]  這是我們信仰的根基
[00:17:09.040 --> 00:17:12.520]  神說過有一個舊因就是舊因
[00:17:12.520 --> 00:17:15.480]  你說神可能有超越了聖經所說
[00:17:15.480 --> 00:17:17.400]  將來在說信耶穌
[00:17:17.400 --> 00:17:18.320]  不是單單信耶穌
[00:17:18.320 --> 00:17:21.080]  還要加上那樣東西才可以
[00:17:21.080 --> 00:17:23.600]  那我們一生一世跟隨耶穌的人
[00:17:23.600 --> 00:17:25.000]  又怎麼辦呢
[00:17:25.000 --> 00:17:26.680]  所以我們要讀聖經
[00:17:26.680 --> 00:17:30.520]  要明白這本聖經對我們有多重要
[00:17:30.520 --> 00:17:32.600]  像二端所說的事情
[00:17:32.600 --> 00:17:35.000]  似乎好像聽起來很對
[00:17:35.000 --> 00:17:36.280]  這位神是全能的
[00:17:36.280 --> 00:17:40.240]  怎會被聖經裡面的說話局限著自己呢
[00:17:40.240 --> 00:17:46.520]  但是神願意將祂自己對人的期望
[00:17:46.520 --> 00:17:49.280]  舊因清清楚楚說了下來
[00:17:49.280 --> 00:17:51.120]  而且成就了下來
[00:17:51.120 --> 00:17:54.160]  將來那個永恆的國度
[00:17:54.160 --> 00:17:58.440]  也已經在我們聖經裡面完全知道
[00:17:58.440 --> 00:18:02.200]  所以我們弟妹要努力讀聖經
[00:18:02.200 --> 00:18:04.360]  要能夠明白神的話語
[00:18:04.360 --> 00:18:08.760]  第二方面就是要去信服聖靈的管理
[00:18:08.760 --> 00:18:10.600]  信服聖靈的帶領
[00:18:10.600 --> 00:18:11.840]  讀了聖經之後
[00:18:11.840 --> 00:18:14.440]  神的話語成為了什麼幫助呢
[00:18:14.440 --> 00:18:17.520]  很多時候神的靈會提醒我們
[00:18:17.520 --> 00:18:19.120]  能夠指引我們
[00:18:19.120 --> 00:18:22.600]  讓我們能夠體會到
[00:18:22.600 --> 00:18:25.120]  這個神的帶領
[00:18:25.120 --> 00:18:26.920]  這個是來自神的帶領
[00:18:26.920 --> 00:18:29.720]  知道有神的聖經的說話提醒我們
[00:18:29.720 --> 00:18:33.640]  不過我們是願意去被管理
[00:18:33.640 --> 00:18:34.920]  這個很重要
[00:18:34.920 --> 00:18:38.600]  所以耶穌基督曾經和一群門徒
[00:18:38.600 --> 00:18:40.080]  最後禱告的時候
[00:18:40.080 --> 00:18:41.640]  之後提醒門徒
[00:18:41.640 --> 00:18:44.000]  將來他會回到天父那裡
[00:18:44.000 --> 00:18:46.800]  但是聖靈是接續他的工作
[00:18:46.800 --> 00:18:49.640]  會提醒這群門徒
[00:18:49.640 --> 00:18:51.680]  記得耶穌基督的教訓
[00:18:51.680 --> 00:18:53.840]  以致他能夠繼續遵行
[00:18:53.840 --> 00:18:55.720]  繼續按著神的話而行
[00:18:55.720 --> 00:18:57.840]  聖靈的工作就是這麼重要
[00:18:57.840 --> 00:18:59.120]  做一個提醒
[00:18:59.120 --> 00:19:00.480]  做一個教導
[00:19:00.480 --> 00:19:01.880]  做一個保衛
[00:19:01.880 --> 00:19:03.400]  做一個引導
[00:19:03.400 --> 00:19:06.520]  所以我們要順服聖靈的帶領
[00:19:06.520 --> 00:19:07.560]  第三方面
[00:19:07.560 --> 00:19:09.840]  作者就說我們當然要禱告神
[00:19:09.840 --> 00:19:14.720]  禱告神求神明白指示我們當走的方向
[00:19:14.720 --> 00:19:15.720]  讓我們知道
[00:19:15.720 --> 00:19:16.720]  這個是對的
[00:19:16.720 --> 00:19:18.280]  我們這樣出發了
[00:19:18.280 --> 00:19:19.680]  你要禱告
