
[00:00:00.000 --> 00:00:03.400]  「化靈為靜」講了四堂
[00:05:30.000 --> 00:05:32.000]  你說
[00:05:32.000 --> 00:05:34.000]  正經有沒有說過
[00:05:34.000 --> 00:05:35.000]  有
[00:05:35.000 --> 00:05:37.000]  有一段經文是這麼說的
[00:05:37.000 --> 00:05:38.000]  若有人在基督裡
[00:05:38.000 --> 00:05:40.000]  你就是新造的人
[00:05:40.000 --> 00:05:44.000]  舊事已過都見成新的
[00:05:44.000 --> 00:05:46.000]  前設是什麼
[00:05:46.000 --> 00:05:49.000]  若有人在基督裡
[00:05:49.000 --> 00:05:53.000]  當你接受耶穌基督那一刻
[00:05:53.000 --> 00:05:56.000]  你的生命就突動改變
[00:05:56.000 --> 00:05:58.000]  我相信這兩個星期裡
[00:05:58.000 --> 00:06:01.000]  有幾個新朋友信了耶穌
[00:06:01.000 --> 00:06:03.000]  你可以拿著這段經文
[00:06:03.000 --> 00:06:05.000]  直到見上帝為止
[00:06:05.000 --> 00:06:06.000]  是很真實的
[00:06:06.000 --> 00:06:08.000]  因為你接受耶穌基督
[00:06:08.000 --> 00:06:09.000]  在你的生命裡
[00:06:09.000 --> 00:06:11.000]  你就是基督裡
[00:06:11.000 --> 00:06:14.000]  你舊事已過都變成新的
[00:06:14.000 --> 00:06:16.000]  你不變
[00:06:16.000 --> 00:06:17.000]  也不行
[00:06:17.000 --> 00:06:18.000]  已經變了
[00:06:18.000 --> 00:06:20.000]  那很棒
[00:06:20.000 --> 00:06:22.000]  自己變了
[00:06:22.000 --> 00:06:23.000]  很開心
[00:06:23.000 --> 00:06:26.000]  但有時也覺得自己不是變了
[00:06:26.000 --> 00:06:28.000]  從前有一個人吃鴉片煙
[00:06:28.000 --> 00:06:31.000]  鴉片煙是一些硬性的毒物
[00:06:31.000 --> 00:06:34.000]  吃鴉片煙吃到自己很不開心
[00:06:34.000 --> 00:06:36.000]  解不開
[00:06:36.000 --> 00:06:37.000]  被它綑綁著
[00:06:37.000 --> 00:06:39.000]  有天他見到牧師
[00:06:39.000 --> 00:06:42.000]  牧師擔心解不開
[00:06:42.000 --> 00:06:45.000]  他連解毒也解不開
[00:06:45.000 --> 00:06:47.000]  聽聞耶穌是當了王
[00:06:47.000 --> 00:06:49.000]  牧師就說
[00:06:49.000 --> 00:06:50.000]  可以啊
[00:06:50.000 --> 00:06:51.000]  信耶穌就可以了
[00:06:51.000 --> 00:06:52.000]  教信耶穌
[00:06:52.000 --> 00:06:54.000]  於是牧師就立刻決戰
[00:06:54.000 --> 00:06:57.000]  很快地在三分鐘內信了耶穌
[00:06:57.000 --> 00:07:00.000]  於是很開心地回家
[00:07:00.000 --> 00:07:03.000]  兩天之後
[00:07:03.000 --> 00:07:05.000]  牧師在家裡
[00:07:05.000 --> 00:07:10.000]  突然有清早的靈魂在敲門
[00:07:10.000 --> 00:07:12.000]  牧師還未天亮
[00:07:12.000 --> 00:07:13.000]  有人敲門
[00:07:13.000 --> 00:07:15.000]  牧師就走出門口
[00:07:15.000 --> 00:07:17.000]  開門
[00:07:17.000 --> 00:07:19.000]  一開門就是這個吸毒的人
[00:07:19.000 --> 00:07:21.000]  一進門就兇神惡煞地捉住牧師
[00:07:21.000 --> 00:07:22.000]  牧師就說
[00:07:22.000 --> 00:07:24.000]  牧師你騙人
[00:07:24.000 --> 00:07:25.000]  你又說信了耶穌
[00:07:25.000 --> 00:07:27.000]  我才能解毒
[00:07:27.000 --> 00:07:32.000]  我昨天和今天都繼續去吃鴉片煙
[00:07:32.000 --> 00:07:33.000]  牧師就很害怕
[00:07:33.000 --> 00:07:35.000]  牧師冷靜下來後就想
[00:07:35.000 --> 00:07:37.000]  朋友
[00:07:37.000 --> 00:07:38.000]  坐下
[00:07:38.000 --> 00:07:39.000]  你先坐下
[00:07:39.000 --> 00:07:41.000]  朋友就坐下
[00:07:41.000 --> 00:07:44.000]  牧師就問一個問題
[00:07:44.000 --> 00:07:46.000]  朋友
[00:07:46.000 --> 00:07:49.000]  為什麼今天你們找我?
[00:07:49.000 --> 00:07:51.000]  如果換算在一年前
[00:07:51.000 --> 00:07:53.000]  你會不會來找我?
[00:07:53.000 --> 00:07:55.000]  當然不會
[00:07:55.000 --> 00:08:00.000]  為什麼你今天來找我?
[00:08:00.000 --> 00:08:02.000]  為什麼今天來找我?
[00:08:02.000 --> 00:08:05.000]  為什麼今天你們坐在這裡?
[00:08:05.000 --> 00:08:08.000]  有什麼令到你的生命
[00:08:08.000 --> 00:08:10.000]  值得你花一個多小時
[00:08:10.000 --> 00:08:14.000]  坐在這裡聽這些傻人跟你說這些?
[00:08:14.000 --> 00:08:16.000]  生命改變
[00:08:16.000 --> 00:08:18.000]  這個吃鴉片煙的人
[00:08:18.000 --> 00:08:22.000]  開始懂得分什麼是好和不好
[00:08:22.000 --> 00:08:25.000]  從黑暗裏面走出來
[00:08:25.000 --> 00:08:27.000]  生命開始改變
[00:08:27.000 --> 00:08:29.000]  我初次信耶穌的時候
[00:08:29.000 --> 00:08:33.000]  我就很熟悉的
[00:08:33.000 --> 00:08:36.000]  我就知道聽到就正
[00:08:36.000 --> 00:08:38.000]  之前那些前奏那些
[00:08:38.000 --> 00:08:40.000]  soso那些就沒有教我
[00:08:40.000 --> 00:08:43.000]  但是我就很喜歡
[00:08:43.000 --> 00:08:45.000]  踏著這個世界
[00:08:45.000 --> 00:08:46.000]  一躍踏兩全
[00:08:46.000 --> 00:08:47.000]  喜歡愛世界
[00:08:47.000 --> 00:08:50.000]  又喜歡愛神
[00:08:50.000 --> 00:08:53.000]  於是我就遲到早退就回教會
[00:08:53.000 --> 00:08:55.000]  但很奇怪的一件事就是
[00:08:55.000 --> 00:08:56.000]  無論我怎樣忙
[00:08:56.000 --> 00:08:57.000]  怎樣做
[00:08:57.000 --> 00:08:59.000]  多少份工作
[00:08:59.000 --> 00:09:00.000]  我總是在那個時間
[00:09:00.000 --> 00:09:01.000]  我就偷偷地
[00:09:01.000 --> 00:09:03.000]  偷偷地回教會
[00:09:03.000 --> 00:09:05.000]  回去就遲到早退
[00:09:05.000 --> 00:09:07.000]  牧師不要見到我
[00:09:07.000 --> 00:09:09.000]  但我總是喜歡聽到那些
[00:09:09.000 --> 00:09:10.000]  聽到
[00:09:10.000 --> 00:09:11.000]  悶也好不悶也好
[00:09:11.000 --> 00:09:12.000]  我都進去聽
[00:09:12.000 --> 00:09:13.000]  為什麼呢?
[00:09:13.000 --> 00:09:16.000]  我也不明白為什麼
[00:09:16.000 --> 00:09:20.000]  剛剛剛才舉第二個問題的時候
[00:09:20.000 --> 00:09:22.000]  我們發覺那些手少了
[00:09:22.000 --> 00:09:25.000]  今天我就正正想和大家去研究
[00:09:25.000 --> 00:09:27.000]  或者去討論這個問題
[00:09:27.000 --> 00:09:31.000]  確實更新而變化而持續去變化
[00:09:31.000 --> 00:09:33.000]  是不容易的
[00:09:33.000 --> 00:09:35.000]  我就想和大家去討論一下
[00:09:35.000 --> 00:09:38.000]  更新而變化這個transformation
[00:09:38.000 --> 00:09:42.000]  怎樣能夠可以幫助我們成長
[00:09:42.000 --> 00:09:45.000]  成為一個成熟的教徒
[00:09:45.000 --> 00:09:47.000]  因為我的英文已經熟到爛了
[00:09:47.000 --> 00:09:50.000]  所以我就不用和學盤的版本
[00:09:50.000 --> 00:09:53.000]  讓你去改變一下你的思維
[00:09:53.000 --> 00:09:56.000]  讓你去思想一些不同的做法
[00:09:56.000 --> 00:09:59.000]  經文就和話書十二章一節
[00:09:59.000 --> 00:10:02.000]  和學盤的版本已經扭了出來
[00:10:02.000 --> 00:10:03.000]  須要煮一段時間
[00:10:03.000 --> 00:10:04.000]  但都要補一句
[00:10:04.000 --> 00:10:05.000]  他這樣說
[00:10:05.000 --> 00:10:07.000]  所以弟兄姊妹
[00:10:07.000 --> 00:10:10.000]  既然上帝這樣憐恕我們
[00:10:10.000 --> 00:10:14.000]  就勸你把自己當作活的祭物
[00:10:14.000 --> 00:10:15.000]  獻上上帝
[00:10:15.000 --> 00:10:16.000]  專心侍奉他
[00:10:16.000 --> 00:10:18.000]  蒙他喜悅
[00:10:18.000 --> 00:10:22.000]  這就是你們應該獻上的真實敬拜
[00:10:22.000 --> 00:10:25.000]  不要被這個世界去同化
[00:10:25.000 --> 00:10:27.000]  要讓上帝改造你們
[00:10:27.000 --> 00:10:28.000]  更新你們
[00:10:28.000 --> 00:10:30.000]  心思意念
[00:10:30.000 --> 00:10:31.000]  好明察
[00:10:31.000 --> 00:10:33.000]  甚麼是他的旨意
[00:10:33.000 --> 00:10:36.000]  知道甚麼是良善
[00:10:36.000 --> 00:10:39.000]  完全蒙原達迪
[00:10:39.000 --> 00:10:40.000]  羅馬書十二章一節
[00:10:40.000 --> 00:10:42.000]  要明白這個經文
[00:10:42.000 --> 00:10:44.000]  是不難的
[00:10:44.000 --> 00:10:46.000]  但是有些大一點的童話
[00:10:46.000 --> 00:10:49.000]  大家要明白羅馬書這樣說的話
[00:10:49.000 --> 00:10:52.000]  才知道「所以」是甚麼意思
[00:10:52.000 --> 00:10:55.000]  即是一至十一章是有這個意思的
[00:10:55.000 --> 00:10:56.000]  才有「所以」
[00:10:56.000 --> 00:11:02.000]  羅馬書是一本講宣教的書
[00:11:02.000 --> 00:11:04.000]  所以它的答詢部分
[00:11:04.000 --> 00:11:06.000]  它的教義不是它的基本
[00:11:06.000 --> 00:11:09.000]  恩信請義不是它的基本目的
[00:11:09.000 --> 00:11:11.000]  為甚麼這樣說呢
[00:11:11.000 --> 00:11:14.000]  因為當保羅寫這封書信的時候
[00:11:14.000 --> 00:11:16.000]  是一封信
[00:11:16.000 --> 00:11:23.000]  是保羅在耶路撒冷寫了一封信給羅馬教會
[00:11:23.000 --> 00:11:24.000]  告訴他們
[00:11:24.000 --> 00:11:26.000]  寫信是不會寫大一點的答詢的
[00:11:26.000 --> 00:11:28.000]  你不會寫一封信給別人
[00:11:28.000 --> 00:11:30.000]  告訴他們我現在講的教義給他們聽
[00:11:30.000 --> 00:11:31.000]  目的是甚麼
[00:11:31.000 --> 00:11:33.000]  十五章二十三節講到
[00:11:33.000 --> 00:11:35.000]  原來他要借助羅馬這個教會
[00:11:35.000 --> 00:11:37.000]  鞏固他們中間的問題
[00:11:37.000 --> 00:11:40.000]  搞定他們外國人的關係之後
[00:11:40.000 --> 00:11:42.000]  借助這個教會
[00:11:42.000 --> 00:11:43.000]  有一個策略
[00:11:43.000 --> 00:11:45.000]  要踏足西班牙
[00:11:45.000 --> 00:11:48.000]  他的福音由東邊去到西邊
[00:11:48.000 --> 00:11:49.000]  去到地極
[00:11:49.000 --> 00:11:53.000]  這是保羅寫這封書最重要的目的
[00:11:53.000 --> 00:11:55.000]  所以一章到十一章講甚麼呢
[00:11:55.000 --> 00:11:58.000]  他在講神要拯救的計劃
[00:11:58.000 --> 00:12:01.000]  包括外國人和猶太人
[00:12:01.000 --> 00:12:06.000]  全世界人在神的恩典裏要得救
[00:12:06.000 --> 00:12:07.000]  所以來到這裏
[00:12:07.000 --> 00:12:09.000]  他就說弟兄姊妹
[00:12:09.000 --> 00:12:12.000]  你們要聽我講一大段的東西
[00:12:12.000 --> 00:12:15.000]  我的意思就是這個意思
[00:12:15.000 --> 00:12:16.000]  好了
[00:12:16.000 --> 00:12:20.000]  那你說你是不是講宣教呢
[00:12:20.000 --> 00:12:21.000]  是的
[00:12:21.000 --> 00:12:22.000]  我是講宣教
[00:12:22.000 --> 00:12:25.000]  但我不是完全講宣教
[00:12:25.000 --> 00:12:29.000]  我不是要求大家每年要去某某地方
[00:12:29.000 --> 00:12:31.000]  去南美東南亞去非洲
[00:12:31.000 --> 00:12:34.000]  去一些落後的地方去短宣講宣教
[00:12:34.000 --> 00:12:38.000]  我希望我們這裏坐的每一個人
[00:12:38.000 --> 00:12:40.000]  在這教會開始成立的時候
[00:12:40.000 --> 00:12:43.000]  成為一個傳福音的群體
[00:12:43.000 --> 00:12:45.000]  即是跟人講福音的群體
[00:12:45.000 --> 00:12:47.000]  隨時隨地可以跟人傳福音
[00:12:47.000 --> 00:12:48.000]  帶人認識耶穌
[00:12:48.000 --> 00:12:50.000]  這個是宣教的基礎
[00:12:50.000 --> 00:12:53.000]  亦都是我們生活裏面
[00:12:53.000 --> 00:12:56.000]  生活在這個世界最主要的目的
[00:12:56.000 --> 00:12:59.000]  我們的目的是要讓人認識上帝
[00:12:59.000 --> 00:13:02.000]  我們生存在這個世界才有目的
[00:13:02.000 --> 00:13:05.000]  傳福音宣教就帶人認識這個
[00:13:05.000 --> 00:13:08.000]  生活裏面真正的目的
[00:13:08.000 --> 00:13:10.000]  在這件事之前
[00:13:10.000 --> 00:13:13.000]  認識帶人認識耶穌之前
[00:13:13.000 --> 00:13:15.000]  我們首先要做一件事
[00:13:15.000 --> 00:13:17.000]  就是我們的生命要改變
[00:13:17.000 --> 00:13:19.000]  我們要轉變我們的生命
[00:13:19.000 --> 00:13:22.000]  所以今天就從這三個步驟裏面去學習
[00:13:22.000 --> 00:13:25.000]  怎樣去轉變自己
[00:13:25.000 --> 00:13:26.000]  這三個過程
[00:13:26.000 --> 00:13:27.000]  保羅當日教
[00:13:27.000 --> 00:13:31.000]  今天我亦都借助保羅這段經文和大家去分享
[00:13:31.000 --> 00:13:33.000]  第一步就是裝潑祭
[00:13:33.000 --> 00:13:35.000]  獻佛上帝
[00:13:35.000 --> 00:13:38.000]  我曾經有一個信佛的朋友
[00:13:38.000 --> 00:13:40.000]  他看了這段經文
[00:13:40.000 --> 00:13:42.000]  他給了我一個comment
[00:13:42.000 --> 00:13:46.000]  他說:你叫教的人這麼殘忍
[00:13:46.000 --> 00:13:49.000]  要將自己的身體獻給你
[00:13:49.000 --> 00:13:50.000]  你拿了神
[00:13:50.000 --> 00:13:52.000]  你們有些邪教feel
[00:13:52.000 --> 00:13:57.000]  如果他這樣跟你講
[00:13:57.000 --> 00:13:58.000]  你怎樣回答他
[00:13:58.000 --> 00:13:59.000]  叫他逃亡
[00:13:59.000 --> 00:14:02.000]  不是不是不是
[00:14:02.000 --> 00:14:04.000]  你又不知道怎樣回答
[00:14:04.000 --> 00:14:06.000]  你可以順便去了解一下
[00:14:06.000 --> 00:14:07.000]  了解一下自己
[00:14:07.000 --> 00:14:08.000]  怎樣去解釋
[00:14:08.000 --> 00:14:09.000]  怎樣去告訴他
[00:14:09.000 --> 00:14:10.000]  第一件事
[00:14:10.000 --> 00:14:13.000]  經文下一句是說什麼
[00:14:13.000 --> 00:14:17.000]  禮止他
[00:14:17.000 --> 00:14:21.000]  即是說那一句經文是說給信了耶穌的人才知道
[00:14:21.000 --> 00:14:22.000]  這是第一件事
[00:14:22.000 --> 00:14:25.000]  所以對象不明白是正常的
[00:14:25.000 --> 00:14:27.000]  信佛的人明白是正常的
[00:14:27.000 --> 00:14:28.000]  你未必需要解釋給他聽
[00:14:28.000 --> 00:14:32.000]  但是你可以解第二個意思給他聽
[00:14:32.000 --> 00:14:33.000]  他的前節是什麼
[00:14:33.000 --> 00:14:36.000]  所以前面所講了一大堆的東西
[00:14:36.000 --> 00:14:38.000]  令我們不能感恩
[00:14:38.000 --> 00:14:42.000]  我可以跳回前面的經文給大家看嗎
[00:14:42.000 --> 00:14:45.000]  所以既然上帝這樣憐恤我們
[00:14:45.000 --> 00:14:50.000]  我勸你們把自己當作活兒獻給上帝
[00:14:50.000 --> 00:14:53.000]  既然上帝什麼
[00:14:53.000 --> 00:14:55.000]  憐憫了我們
[00:14:55.000 --> 00:14:58.000]  首先第一件事就是
[00:14:58.000 --> 00:15:00.000]  你有沒有覺得上帝憐憫了你
[00:15:01.000 --> 00:15:03.000]  如果你是弟兄姊妹
[00:15:03.000 --> 00:15:04.000]  但是你沒有覺得
[00:15:04.000 --> 00:15:06.000]  你沒有覺得上帝憐憫了你
[00:15:06.000 --> 00:15:10.000]  你沒有資格見你自己做兒子
[00:15:10.000 --> 00:15:11.000]  他的意思是這樣
[00:15:11.000 --> 00:15:14.000]  但是當你知道你自己是信了耶穌
[00:15:14.000 --> 00:15:17.000]  又覺得是被上帝憐憫的時候
[00:15:17.000 --> 00:15:20.000]  你就有資格將你自己獻上當作兒子
[00:15:20.000 --> 00:15:22.000]  他的意思是這樣
[00:15:22.000 --> 00:15:24.000]  前面有一段的經文
[00:15:24.000 --> 00:15:26.000]  羅馬書有一段經文很重要
[00:15:26.000 --> 00:15:28.000]  他說世人都犯了罪
[00:15:28.000 --> 00:15:31.000]  虧蝕了上帝的榮耀
[00:15:31.000 --> 00:15:32.000]  讀《三公本大經》就知道
[00:15:32.000 --> 00:15:36.000]  他頂很圓的虧蝕了
[00:15:36.000 --> 00:15:37.000]  他不能嫁
[00:15:37.000 --> 00:15:38.000]  我們這樣說
[00:15:38.000 --> 00:15:39.000]  但是後來才精彩
[00:15:39.000 --> 00:15:41.000]  如今蒙上帝的恩典
[00:15:41.000 --> 00:15:43.000]  因為基督耶穌的救贖
[00:15:43.000 --> 00:15:44.000]  就是什麼呢
[00:15:44.000 --> 00:15:47.000]  就是百百地稱賢
[00:15:47.000 --> 00:15:51.000]  有沒有覺得自己是百百地稱賢
[00:15:51.000 --> 00:15:54.000]  這個留給你們自己去想
[00:15:54.000 --> 00:15:56.000]  留給你們自己去想一個星期
[00:15:57.000 --> 00:16:00.000]  有沒有覺得自己是百百地稱賢
[00:16:00.000 --> 00:16:02.000]  下星期是聖誕節
[00:16:02.000 --> 00:16:06.000]  這段經文可以重複去想
[00:16:06.000 --> 00:16:08.000]  有沒有覺得自己是百百地稱賢
[00:16:08.000 --> 00:16:15.000]  昨晚我們小組裡沒有我的影片
[00:16:15.000 --> 00:16:17.000]  我們看了一套影片
[00:16:17.000 --> 00:16:18.000]  是講謝健基
[00:16:18.000 --> 00:16:20.000]  你們認識謝健基嗎
[00:16:20.000 --> 00:16:21.000]  很多人認識
[00:16:21.000 --> 00:16:24.000]  你們認識他的原因是什麼
[00:16:24.000 --> 00:16:27.000]  唱歌、演戲和他那首歌
[00:16:27.000 --> 00:16:30.000]  《酒杯敲朗堂》
[00:16:30.000 --> 00:16:31.000]  知不知道
[00:16:31.000 --> 00:16:34.000]  你那些知道的
[00:16:34.000 --> 00:16:35.000]  80年代的
[00:16:35.000 --> 00:16:37.000]  所以如果你是90年代出生的
[00:16:37.000 --> 00:16:38.000]  你就不認識他
[00:16:38.000 --> 00:16:39.000]  但是你知不知道
[00:16:39.000 --> 00:16:40.000]  你還有什麼認識他
[00:16:40.000 --> 00:16:42.000]  你知不知道他是基督徒
[00:16:42.000 --> 00:16:45.000]  謝健基這個字
[00:16:45.000 --> 00:16:47.000]  他是從小到大
[00:16:47.000 --> 00:16:49.000]  他是基督教家庭長大的
[00:16:49.000 --> 00:16:50.000]  所以他父母改了叫
[00:16:50.000 --> 00:16:53.000]  敬重基督
[00:16:53.000 --> 00:16:55.000]  謝健基
[00:16:55.000 --> 00:16:57.000]  但是他有個綽號
[00:16:57.000 --> 00:16:59.000]  綽號叫賤男基督徒
[00:16:59.000 --> 00:17:01.000]  你知不知道
[00:17:01.000 --> 00:17:03.000]  賤男
[00:17:03.000 --> 00:17:04.000]  怎樣賤呢
[00:17:04.000 --> 00:17:05.000]  說髒話
[00:17:05.000 --> 00:17:07.000]  追女孩
[00:17:07.000 --> 00:17:09.000]  出去鬼混
[00:17:09.000 --> 00:17:11.000]  鬼混到什麼程度呢
