
[00:00:00.000 --> 00:00:02.000]  好,弟兄姊妹,我們一起禱告
[00:01:10.440 --> 00:01:12.440]  又或者,有些人就會認為
[00:01:12.440 --> 00:01:14.440]  一生人總會有幾次
[00:01:14.440 --> 00:01:16.440]  是會入教堂的
[00:01:16.440 --> 00:01:18.440]  第一次是什麼?
[00:01:18.440 --> 00:01:20.440]  出生洗禮的時候
[00:01:20.440 --> 00:01:22.440]  第二次可能是
[00:01:22.440 --> 00:01:24.440]  成人禮,如果西方就是成人禮
[00:01:24.440 --> 00:01:26.440]  或者我們就是堅信禮
[00:01:26.440 --> 00:01:28.440]  之後就是
[00:01:28.440 --> 00:01:30.440]  婚禮
[00:01:30.440 --> 00:01:32.440]  借堂,最好
[00:01:32.440 --> 00:01:34.440]  婚禮借堂,然後就是
[00:01:34.440 --> 00:01:36.440]  安息禮
[00:01:36.440 --> 00:01:38.440]  喪禮,其實都是
[00:01:38.440 --> 00:01:40.440]  某程度上這些禮
[00:01:40.440 --> 00:01:42.440]  好像是人生必經階段才
[00:01:42.440 --> 00:01:44.440]  入教堂,但是
[00:01:44.440 --> 00:01:46.440]  我就想說
[00:01:46.440 --> 00:01:48.440]  CEO
[00:01:48.440 --> 00:01:50.440]  其實除了是節日信徒之外
[00:01:50.440 --> 00:01:52.440]  也可以是一些
[00:01:52.440 --> 00:01:54.440]  這樣的
[00:01:54.440 --> 00:01:56.440]  生老病死
[00:01:56.440 --> 00:01:58.440]  才入教堂的人
[00:01:58.440 --> 00:02:00.440]  但是呢,我會再推進一點
[00:02:00.440 --> 00:02:02.440]  因為呢,我會說
[00:02:02.440 --> 00:02:04.440]  大家今天都在這裡,是不是?
[00:02:04.440 --> 00:02:06.440]  星期六平日都在這裡
[00:02:06.440 --> 00:02:08.440]  我也有參加崇拜
[00:02:08.440 --> 00:02:10.440]  我見平時都是,大家都有
[00:02:10.440 --> 00:02:12.440]  穩定參與崇拜的
[00:02:12.440 --> 00:02:14.440]  所以應該就不是這一種說的
[00:02:14.440 --> 00:02:16.440]  CEO,但是
[00:02:16.440 --> 00:02:18.440]  上帝
[00:02:18.440 --> 00:02:20.440]  是不是就只是要求我們
[00:02:20.440 --> 00:02:22.440]  參與崇拜聚會
[00:02:22.440 --> 00:02:24.440]  或者
[00:02:24.440 --> 00:02:26.440]  再多一點,就是參與在
[00:02:26.440 --> 00:02:28.440]  教堂裏面的一些侍服
[00:02:28.440 --> 00:02:30.440]  就可以呢
[00:02:30.440 --> 00:02:32.440]  今天的經課呢,其實是
[00:02:32.440 --> 00:02:34.440]  會給一些啟發我們的
[00:02:34.440 --> 00:02:36.440]  今天的經文是
[00:02:36.440 --> 00:02:38.440]  以塞亞書一章一節
[00:02:38.440 --> 00:02:40.440]  和第十節
[00:02:40.440 --> 00:02:42.440]  至二十節
[00:02:42.440 --> 00:02:44.440]  一章一節裏面就講到
[00:02:44.440 --> 00:02:46.440]  以塞亞先知
[00:02:46.440 --> 00:02:48.440]  蒙照做先知的時候
[00:02:48.440 --> 00:02:50.440]  也就是說什麼呢
[00:02:50.440 --> 00:02:52.440]  就是上帝賜異象給以塞亞的時候
[00:02:52.440 --> 00:02:54.440]  讓他在猶大國
[00:02:54.440 --> 00:02:56.440]  宣講的時期
[00:02:56.440 --> 00:02:58.440]  經歷了四個王朝
[00:02:58.440 --> 00:03:00.440]  即是四個國王
[00:03:00.440 --> 00:03:02.440]  上帝賜異象呢
[00:03:02.440 --> 00:03:04.440]  特別在先知書裏面
[00:03:04.440 --> 00:03:06.440]  上帝賜異象呢
[00:03:06.440 --> 00:03:08.440]  很多時候都是這樣的,就是
[00:03:08.440 --> 00:03:10.440]  開始的時候就指出
[00:03:10.440 --> 00:03:12.440]  人的罪
[00:03:12.440 --> 00:03:14.440]  人有什麼犯罪得罪了上帝
[00:03:14.440 --> 00:03:16.440]  兼且就會
[00:03:16.440 --> 00:03:18.440]  宣告審判
[00:03:18.440 --> 00:03:20.440]  和懲罰
[00:03:20.440 --> 00:03:22.440]  將要來臨,這個公式
[00:03:22.440 --> 00:03:24.440]  是很像的,基本上大部分先知書
[00:03:24.440 --> 00:03:26.440]  是這樣的,接著的目的
[00:03:26.440 --> 00:03:28.440]  就是宣講要懲罰的時候
[00:03:28.440 --> 00:03:30.440]  為的目的是什麼呢
[00:03:30.440 --> 00:03:32.440]  即是母教子,我以前
[00:03:32.440 --> 00:03:34.440]  母教子他會打
[00:03:34.440 --> 00:03:36.440]  打掣,臨打之前
[00:03:36.440 --> 00:03:38.440]  就是他會數什麼
[00:03:38.440 --> 00:03:40.440]  數三聲
[00:03:40.440 --> 00:03:42.440]  3,2,1
[00:03:42.440 --> 00:03:44.440]  其實只要你停了
[00:03:44.440 --> 00:03:46.440]  那樣東西,那媽媽
[00:03:46.440 --> 00:03:48.440]  會不會打你呢,不會啦
[00:03:48.440 --> 00:03:50.440]  其實情形是一樣的
[00:03:50.440 --> 00:03:52.440]  臨講這句話
[00:03:52.440 --> 00:03:54.440]  上帝講這個審判的時候
[00:03:54.440 --> 00:03:56.440]  其實就是在數3,2,1
[00:03:56.440 --> 00:03:58.440]  再下去的時候
[00:03:58.440 --> 00:04:00.440]  他的審判就會
[00:04:00.440 --> 00:04:02.440]  臨到猶大國
[00:04:02.440 --> 00:04:04.440]  所以很多時候就在望什麼呢
[00:04:04.440 --> 00:04:06.440]  就是你們要停止
[00:04:06.440 --> 00:04:08.440]  他們犯罪的活動,以及
[00:04:08.440 --> 00:04:10.440]  要悔改,行出上帝的
[00:04:10.440 --> 00:04:12.440]  旨意
[00:04:12.440 --> 00:04:14.440]  而當其時,猶大國
[00:04:14.440 --> 00:04:16.440]  就面對著什麼呢
[00:04:16.440 --> 00:04:18.440]  猶大國是面對著
[00:04:18.440 --> 00:04:20.440]  亞述軍隊,兵臨城下
[00:04:20.440 --> 00:04:22.440]  甚至偶爾會在周邊地區
[00:04:22.440 --> 00:04:24.440]  進行侵略
[00:04:24.440 --> 00:04:26.440]  上帝就藉著
[00:04:26.440 --> 00:04:28.440]  以塞亞先知,去到
[00:04:28.440 --> 00:04:30.440]  宣告猶大國的罪行
[00:04:30.440 --> 00:04:32.440]  在一章
[00:04:32.440 --> 00:04:34.440]  在一章十節
[00:04:34.440 --> 00:04:36.440]  我想後頭
[00:04:36.440 --> 00:04:38.440]  可以幫我們數一數十節
[00:04:38.440 --> 00:04:40.440]  第十節的那段經文
[00:04:40.440 --> 00:04:42.440]  上帝稱猶大國是什麼呢
[00:04:42.440 --> 00:04:44.440]  是所多瑪
[00:04:44.440 --> 00:04:46.440]  所多瑪阿摩拉
[00:04:46.440 --> 00:04:48.440]  如果我們熟悉舊約的
[00:04:48.440 --> 00:04:50.440]  頂子門就會知道
[00:04:50.440 --> 00:04:52.440]  所多瑪阿摩拉是兩個
[00:04:52.440 --> 00:04:54.440]  在古代時期被
[00:04:54.440 --> 00:04:56.440]  上帝所滅的城
[00:04:56.440 --> 00:04:58.440]  兼且
[00:04:58.440 --> 00:05:00.440]  當稱他們為所多瑪
[00:05:00.440 --> 00:05:02.440]  阿摩拉的時候
[00:05:02.440 --> 00:05:04.440]  就要他們聽上帝
[00:05:04.440 --> 00:05:06.440]  的話語和教誨
[00:05:06.440 --> 00:05:08.440]  稱
[00:05:08.440 --> 00:05:10.440]  稱這個猶大國是
[00:05:10.440 --> 00:05:12.440]  所多瑪阿摩拉
[00:05:12.440 --> 00:05:14.440]  可以有兩個方面的解讀
[00:05:14.440 --> 00:05:16.440]  第一個方面是指
[00:05:16.440 --> 00:05:18.440]  猶大國的罪行
[00:05:18.440 --> 00:05:20.440]  已經和所多瑪
[00:05:20.440 --> 00:05:22.440]  阿摩拉同等
[00:05:22.440 --> 00:05:24.440]  而另一方面就是
[00:05:24.440 --> 00:05:26.440]  他們將要好像
[00:05:26.440 --> 00:05:28.440]  所多瑪
[00:05:28.440 --> 00:05:30.440]  阿摩拉那樣要被滅
[00:05:30.440 --> 00:05:32.440]  不過
[00:05:32.440 --> 00:05:34.440]  猶大國和所多瑪阿摩拉
[00:05:34.440 --> 00:05:36.440]  是有不同的
[00:05:36.440 --> 00:05:38.440]  猶大國和所多瑪阿摩拉
[00:05:38.440 --> 00:05:40.440]  是不同的
[00:05:40.440 --> 00:05:42.440]  因為猶大國是有
[00:05:42.440 --> 00:05:44.440]  上帝的話語和教誨
[00:05:44.440 --> 00:05:46.440]  一直在他們當中
[00:05:46.440 --> 00:05:48.440]  以及
[00:05:48.440 --> 00:05:50.440]  當時在他們當中
[00:05:50.440 --> 00:05:52.440]  而所多瑪
[00:05:52.440 --> 00:05:54.440]  阿摩拉其實是沒有
[00:05:54.440 --> 00:05:56.440]  上帝的話語臨到的
[00:05:56.440 --> 00:05:58.440]  其實上帝的話語
[00:05:58.440 --> 00:06:00.440]  臨到以色列
[00:06:00.440 --> 00:06:02.440]  是上帝對
[00:06:02.440 --> 00:06:04.440]  以色列人手藥
[00:06:04.440 --> 00:06:06.440]  愛的確據
[00:06:06.440 --> 00:06:08.440]  我想問一下弟兄姊妹
[00:06:08.440 --> 00:06:10.440]  上帝的話語
[00:06:10.440 --> 00:06:12.440]  有沒有臨到在我們生命當中
[00:06:12.440 --> 00:06:14.440]  你覺得上帝的話語
[00:06:14.440 --> 00:06:16.440]  有沒有臨到在
[00:06:16.440 --> 00:06:18.440]  大家生命當中
[00:06:18.440 --> 00:06:20.440]  其實上帝的話語
[00:06:20.440 --> 00:06:22.440]  是一直都在
[00:06:22.440 --> 00:06:24.440]  我們的裡面
[00:06:24.440 --> 00:06:26.440]  他從來沒有停止過
[00:06:26.440 --> 00:06:28.440]  向我們說話
[00:06:28.440 --> 00:06:30.440]  他可以透過什麼呢
[00:06:30.440 --> 00:06:32.440]  最直觀的就是
[00:06:32.440 --> 00:06:34.440]  透過聖經
[00:06:34.440 --> 00:06:36.440]  在聖經裡面
[00:06:36.440 --> 00:06:38.440]  我們被提醒被激勵
[00:06:38.440 --> 00:06:40.440]  也有可能是甚麼呢
[00:06:40.440 --> 00:06:42.440]  也有可能是透過
[00:06:42.440 --> 00:06:44.440]  傳道人講道
[00:06:44.440 --> 00:06:46.440]  也有可能是透過甚麼呢
[00:06:46.440 --> 00:06:48.440]  可能是弟兄姊妹
[00:06:48.440 --> 00:06:50.440]  的一些感動
[00:06:50.440 --> 00:06:52.440]  然後為祈禱的感動裡面
[00:06:52.440 --> 00:06:54.440]  臨在我們的當中
[00:06:54.440 --> 00:06:56.440]  甚至乎聖靈
[00:06:56.440 --> 00:06:58.440]  也都自己親自
[00:06:58.440 --> 00:07:00.440]  對我們說話
[00:07:00.440 --> 00:07:02.440]  讓我們
[00:07:02.440 --> 00:07:04.440]  去做一些
[00:07:04.440 --> 00:07:06.440]  合乎他心意的事情
[00:07:06.440 --> 00:07:08.440]  所以呢其實上帝的話語
[00:07:08.440 --> 00:07:10.440]  從來是沒有停過
[00:07:10.440 --> 00:07:12.440]  在我們的裡面
[00:07:12.440 --> 00:07:14.440]  其實上帝不斷這樣
[00:07:14.440 --> 00:07:16.440]  去跟我們說話
[00:07:16.440 --> 00:07:18.440]  但問題的重點是
[00:07:18.440 --> 00:07:20.440]  我們是否願意
[00:07:20.440 --> 00:07:22.440]  去聆聽
[00:07:22.440 --> 00:07:24.440]  他的話語和教誨呢
[00:07:24.440 --> 00:07:26.440]  我們是否願意
[00:07:26.440 --> 00:07:28.440]  將這些話語
[00:07:28.440 --> 00:07:30.440]  和教誨
[00:07:30.440 --> 00:07:32.440]  放在我們的心裡面
[00:07:32.440 --> 00:07:34.440]  依靠上帝
[00:07:34.440 --> 00:07:36.440]  兼且實踐出來
[00:07:36.440 --> 00:07:38.440]  其實這個才是
[00:07:38.440 --> 00:07:40.440]  上帝我們在
[00:07:40.440 --> 00:07:42.440]  跟上帝之間的互動裡面
[00:07:42.440 --> 00:07:44.440]  最困難
[00:07:44.440 --> 00:07:46.440]  也是最挑戰我們的一件事
[00:07:46.440 --> 00:07:48.440]  我們上帝的話語
[00:07:48.440 --> 00:07:50.440]  沒有停止過跟我們說話
[00:07:50.440 --> 00:07:52.440]  上帝沒有停止過
[00:07:52.440 --> 00:07:54.440]  跟我們說話
[00:07:54.440 --> 00:07:56.440]  但我們有沒有將他的話語
[00:07:56.440 --> 00:07:58.440]  放在我們的心裡面
[00:07:58.440 --> 00:08:00.440]  然後實踐出來呢
[00:08:00.440 --> 00:08:02.440]  接著上帝就
[00:08:02.440 --> 00:08:04.440]  指出猶大國的罪
[00:08:04.440 --> 00:08:06.440]  就是什麼呢
[00:08:06.440 --> 00:08:08.440]  就是有表面的宗教行為
[00:08:08.440 --> 00:08:10.440]  但是
[00:08:10.440 --> 00:08:12.440]  沒有實質的信仰
[00:08:12.440 --> 00:08:14.440]  生命和行動
[00:08:14.440 --> 00:08:16.440]  當時的猶大人呢
[00:08:16.440 --> 00:08:18.440]  其實做足了所有
[00:08:18.440 --> 00:08:20.440]  宗教憲制的條例
[00:08:20.440 --> 00:08:22.440]  如果我們去看經文
[00:08:22.440 --> 00:08:24.440]  我們會發現其實他們的憲制
[00:08:24.440 --> 00:08:26.440]  是不輕手的
[00:08:26.440 --> 00:08:28.440]  那我們再看下一節
[00:08:28.440 --> 00:08:30.440]  11節
[00:08:30.440 --> 00:08:32.440]  是一點也不輕手的
[00:08:32.440 --> 00:08:34.440]  他們如果是窮的憲制
[00:08:34.440 --> 00:08:36.440]  是用格子的
[00:08:36.440 --> 00:08:38.440]  用格子
[00:08:38.440 --> 00:08:40.440]  但是第11節的經文裡面
[00:08:40.440 --> 00:08:42.440]  你會看到他們用什麼呢
[00:08:42.440 --> 00:08:44.440]  就是綿羊
[00:08:44.440 --> 00:08:46.440]  肥畜的油脂
[00:08:46.440 --> 00:08:48.440]  要養隻羊肥
[00:08:48.440 --> 00:08:50.440]  是要花很多的材料的
[00:08:50.440 --> 00:08:52.440]  是要花很多的材料的
[00:08:52.440 --> 00:08:54.440]  是要花很多的材料的
[00:08:54.440 --> 00:08:56.440]  所以其實要有
[00:08:56.440 --> 00:08:58.440]  肥畜的油脂
[00:08:58.440 --> 00:09:00.440]  是他們一點也不輕手的
[00:09:00.440 --> 00:09:02.440]  接著還有什麼呢
[00:09:02.440 --> 00:09:04.440]  要劏隻牛
[00:09:04.440 --> 00:09:06.440]  是一件難事你要明白
[00:09:06.440 --> 00:09:08.440]  以前如果
[00:09:08.440 --> 00:09:10.440]  我們最記得
[00:09:10.440 --> 00:09:12.440]  在新約時期裡面
[00:09:12.440 --> 00:09:14.440]  有哪一個比喻是特別講劏牛的
[00:09:14.440 --> 00:09:16.440]  大家記不記得
[00:09:16.440 --> 00:09:18.440]  和牛有關
[00:09:20.440 --> 00:09:22.440]  什麼呢
[00:09:22.440 --> 00:09:24.440]  浪子回頭
[00:09:24.440 --> 00:09:26.440]  就是爸爸看到小孩
[00:09:26.440 --> 00:09:28.440]  回頭
[00:09:28.440 --> 00:09:30.440]  就直接劏牛去慶祝
[00:09:30.440 --> 00:09:32.440]  然後大兒子就投訴
[00:09:32.440 --> 00:09:34.440]  就說我一直在這裡
[00:09:34.440 --> 00:09:36.440]  你連羊都沒有劏過給我
[00:09:36.440 --> 00:09:38.440]  你現在就為我走回來
[00:09:38.440 --> 00:09:40.440]  劏成牛
[00:09:40.440 --> 00:09:42.440]  那是一個投訴
[00:09:42.440 --> 00:09:44.440]  可想而知其實劏牛
[00:09:44.440 --> 00:09:46.440]  本身是一個很重的皮
[00:09:46.440 --> 00:09:48.440]  就是我用的俗一點就是
[00:09:48.440 --> 00:09:50.440]  孔皮的憲制
[00:09:50.440 --> 00:09:52.440]  但是在這段經文裡面就是說
[00:09:52.440 --> 00:09:54.440]  上帝
[00:09:54.440 --> 00:09:56.440]  上帝
[00:09:56.440 --> 00:09:58.440]  根本上就是不想
[00:09:58.440 --> 00:10:00.440]  他們所獻的肥畜的油脂
[00:10:00.440 --> 00:10:02.440]  綿羊
[00:10:02.440 --> 00:10:04.440]  公牛 羔羊 公山羊
[00:10:04.440 --> 00:10:06.440]  其實上帝都不起怨
[00:10:06.440 --> 00:10:08.440]  如果我用我們今天
[00:10:08.440 --> 00:10:10.440]  的講法是什麼呢
[00:10:10.440 --> 00:10:12.440]  這幫人他們
[00:10:12.440 --> 00:10:14.440]  不只是十一奉獻那麼簡單
[00:10:14.440 --> 00:10:16.440]  他們簡直是什麼
[00:10:16.440 --> 00:10:18.440]  五一奉獻
[00:10:18.440 --> 00:10:20.440]  就是五分一的奉獻
[00:10:20.440 --> 00:10:22.440]  甚至乎是二分一的奉獻
[00:10:22.440 --> 00:10:24.440]  奉獻金額是相當之高
[00:10:24.440 --> 00:10:26.440]  另外在第十三節
[00:10:26.440 --> 00:10:28.440]  我們會見到
[00:10:28.440 --> 00:10:30.440]  這幫猶太人也有守截旗
[00:10:30.440 --> 00:10:32.440]  和敬拜上帝
[00:10:32.440 --> 00:10:34.440]  安息日初一截旗
[00:10:34.440 --> 00:10:36.440]  嚴肅會都有守
[00:10:36.440 --> 00:10:38.440]  就好像什麼
[00:10:38.440 --> 00:10:40.440]  如果我們
[00:10:40.440 --> 00:10:42.440]  會統計一下大英姐妹
[00:10:42.440 --> 00:10:44.440]  的崇拜出席率
[00:10:44.440 --> 00:10:46.440]  請大家拍卡
[00:10:46.440 --> 00:10:48.440]  那一刻
[00:10:48.440 --> 00:10:50.440]  我們最高是
[00:10:50.440 --> 00:10:52.440]  我跟多洋談過
[00:10:52.440 --> 00:10:54.440]  多洋有跟我說最高是九十幾個百分比
[00:10:54.440 --> 00:10:56.440]  最高
[00:10:56.440 --> 00:10:58.440]  不知道只有一兩個
[00:10:58.440 --> 00:11:00.440]  然後發生什麼事呢
[00:11:00.440 --> 00:11:02.440]  試想想
[00:11:02.440 --> 00:11:04.440]  試想想
[00:11:04.440 --> 00:11:06.440]  亮法堂所有的弟兄姊妹
[00:11:06.440 --> 00:11:08.440]  全年的崇拜
[00:11:08.440 --> 00:11:10.440]  出席率是一百個百分比
[00:11:10.440 --> 00:11:12.440]  一百個百分比
[00:11:12.440 --> 00:11:14.440]  一百個百分比
[00:11:14.440 --> 00:11:16.440]  全年崇拜出席率是一百個百分比
[00:11:16.440 --> 00:11:18.440]  然後每逢教會舉辦的活動
[00:11:18.440 --> 00:11:20.440]  祈禱會 退休會
[00:11:20.440 --> 00:11:22.440]  全部人都參與
[00:11:22.440 --> 00:11:24.440]  兼且是什麼呢
[00:11:24.440 --> 00:11:26.440]  參與到什麼地步呢
[00:11:26.440 --> 00:11:28.440]  就是
[00:11:28.440 --> 00:11:30.440]  你遲了報名都不讓你報名
[00:11:30.440 --> 00:11:32.440]  我想
[00:11:32.440 --> 00:11:34.440]  林牧都沒見過這個場景
[00:11:34.440 --> 00:11:36.440]  遲了都不讓你報名
[00:11:36.440 --> 00:11:38.440]  林牧都很想
[00:11:38.440 --> 00:11:40.440]  相信我們都很想
[00:11:40.440 --> 00:11:42.440]  只是一兩個人這樣做
[00:11:42.440 --> 00:11:44.440]  我想不是那麼出奇
[00:11:44.440 --> 00:11:46.440]  但是如果是整個
[00:11:46.440 --> 00:11:48.440]  群體這樣做
[00:11:48.440 --> 00:11:50.440]  甚至是整間堂全部的弟兄姊妹都這樣做
[00:11:50.440 --> 00:11:52.440]  從愛人眼中
[00:11:52.440 --> 00:11:54.440]  這個
[00:11:54.440 --> 00:11:56.440]  教會
[00:11:56.440 --> 00:11:58.440]  一定是一個模範教會
[00:11:58.440 --> 00:12:00.440]  我想應該有些人會走過來取經
[00:12:00.440 --> 00:12:02.440]  自然會訪問
[00:12:02.440 --> 00:12:04.440]  假設林牧
[00:12:04.440 --> 00:12:06.440]  問林牧你怎麼做的
[00:12:06.440 --> 00:12:08.440]  系統是怎樣的
[00:12:08.440 --> 00:12:10.440]  但是
[00:12:10.440 --> 00:12:12.440]  但是
[00:12:12.440 --> 00:12:14.440]  在人眼中
[00:12:14.440 --> 00:12:16.440]  模範的
[00:12:16.440 --> 00:12:18.440]  宗教群體
[00:12:18.440 --> 00:12:20.440]  這一幫
[00:12:20.440 --> 00:12:22.440]  以色列人在上帝眼中
[00:12:22.440 --> 00:12:24.440]  又是不是這樣的呢
[00:12:24.440 --> 00:12:26.440]  在人眼中
[00:12:26.440 --> 00:12:28.440]  守截旗
[00:12:28.440 --> 00:12:30.440]  勁多奉獻
[00:12:30.440 --> 00:12:32.440]  的一個宗教
[00:12:32.440 --> 00:12:34.440]  群體
[00:12:34.440 --> 00:12:36.440]  在上帝眼中
[00:12:36.440 --> 00:12:38.440]  真的合乎他心意的
[00:12:38.440 --> 00:12:40.440]  群體呢
[00:12:40.440 --> 00:12:42.440]  在經文裡面說到
[00:12:42.440 --> 00:12:44.440]  上帝不喜悅以色列人所獻的
[00:12:44.440 --> 00:12:46.440]  祭物
[00:12:46.440 --> 00:12:48.440]  就算獻上更加多的祭物
[00:12:48.440 --> 00:12:50.440]  燒更加多的香
[00:12:50.440 --> 00:12:52.440]  上帝都不喜悅
[00:12:52.440 --> 00:12:54.440]  真的不是說
[00:12:54.440 --> 00:12:56.440]  拜得神多自由神
[00:12:56.440 --> 00:12:58.440]  庇佑那種
[00:12:58.440 --> 00:13:00.440]  以色列人聚集的聚會
[00:13:00.440 --> 00:13:02.440]  就算有更加多的
[00:13:02.440 --> 00:13:04.440]  出席率
[00:13:04.440 --> 00:13:06.440]  更加多的祈禱
[00:13:06.440 --> 00:13:08.440]  在經文裡面
[00:13:08.440 --> 00:13:10.440]  他特別說到是
[00:13:10.440 --> 00:13:12.440]  反而成為了上帝的重擔
[00:13:12.440 --> 00:13:14.440]  令到上帝厭煩
[00:13:14.440 --> 00:13:16.440]  為什麼上帝會
[00:13:16.440 --> 00:13:18.440]  這樣厭煩呢
[00:13:18.440 --> 00:13:20.440]  首先我們要分辨
[00:13:20.440 --> 00:13:22.440]  宗教行為
[00:13:22.440 --> 00:13:24.440]  和信仰生命
[00:13:24.440 --> 00:13:26.440]  是有分別的
[00:13:26.440 --> 00:13:28.440]  宗教行為
[00:13:28.440 --> 00:13:30.440]  和信仰生命
[00:13:30.440 --> 00:13:32.440]  是有分別的
[00:13:32.440 --> 00:13:34.440]  我們可以奉獻很多
[00:13:34.440 --> 00:13:36.440]  我們可以投入很多的時間
[00:13:36.440 --> 00:13:38.440]  在宗教的聚會裡面
[00:13:38.440 --> 00:13:40.440]  我們可以有崇拜
[00:13:40.440 --> 00:13:42.440]  有團契
[00:13:42.440 --> 00:13:44.440]  有祈禱會
[00:13:44.440 --> 00:13:46.440]  我們可以參與所有教會舉辦的活動
[00:13:46.440 --> 00:13:48.440]  但是我會說
[00:13:48.440 --> 00:13:50.440]  這種是宗教行為
[00:13:50.440 --> 00:13:52.440]  不是負面的
[00:13:52.440 --> 00:13:54.440]  宗教行為
[00:13:54.440 --> 00:13:56.440]  不是負面的
[00:13:56.440 --> 00:13:58.440]  宗教行為是什麼呢
[00:13:58.440 --> 00:14:00.440]  宗教行為理應是承載著
[00:14:00.440 --> 00:14:02.440]  改變生命動機
[00:14:02.440 --> 00:14:04.440]  而設立的東西
[00:14:04.440 --> 00:14:06.440]  所以當
[00:14:06.440 --> 00:14:08.440]  上帝藉著摩西
[00:14:08.440 --> 00:14:10.440]  去設立節期
[00:14:10.440 --> 00:14:12.440]  設立憲制的方式
[00:14:12.440 --> 00:14:14.440]  給以色列人的時候
[00:14:14.440 --> 00:14:16.440]  其實是什麼呢
[00:14:16.440 --> 00:14:18.440]  其實是為了建立
[00:14:18.440 --> 00:14:20.440]  以色列人他們的信仰生命
[00:14:20.440 --> 00:14:22.440]  要將他們
[00:14:22.440 --> 00:14:24.440]  從埃及裡面所學的惡習
[00:14:24.440 --> 00:14:26.440]  以及將要進入
[00:14:26.440 --> 00:14:28.440]  迦南地
[00:14:28.440 --> 00:14:30.440]  所面對的惡習
[00:14:30.440 --> 00:14:32.440]  隔開
[00:14:32.440 --> 00:14:34.440]  例如什麼呢
[00:14:34.440 --> 00:14:36.440]  例如為什麼以色列人不吃豬
[00:14:36.440 --> 00:14:38.440]  我們可以吃豬
[00:14:38.440 --> 00:14:40.440]  為什麼以色列人不吃豬呢
[00:14:40.440 --> 00:14:42.440]  可能以前有衛生問題
[00:14:42.440 --> 00:14:44.440]  但是呢
[00:14:44.440 --> 00:14:46.440]  如果我們去看清楚經文的時候
[00:14:46.440 --> 00:14:48.440]  我們會發現
[00:14:48.440 --> 00:14:50.440]  對於以色列人來說
[00:14:50.440 --> 00:14:52.440]  豬其實是一種運種
[00:14:52.440 --> 00:14:54.440]  對於他們來說
[00:14:54.440 --> 00:14:56.440]  當時對於他們來說
[00:14:56.440 --> 00:14:58.440]  是運種來的
[00:14:58.440 --> 00:15:00.440]  所以他們只能吃一些
[00:15:00.440 --> 00:15:02.440]  純種的動物
[00:15:02.440 --> 00:15:04.440]  對於他們來說
[00:15:04.440 --> 00:15:06.440]  當然我們用今天的科學去解釋
[00:15:06.440 --> 00:15:08.440]  應該不是這樣的
[00:15:08.440 --> 00:15:10.440]  但是在古代的時候
[00:15:10.440 --> 00:15:12.440]  他們要從一個這樣的角度
[00:15:12.440 --> 00:15:14.440]  去處理
[00:15:14.440 --> 00:15:16.440]  當然如果想更加
[00:15:16.440 --> 00:15:18.440]  清晰到底那些飲食條例
[00:15:18.440 --> 00:15:20.440]  我們可以談一下
[00:15:20.440 --> 00:15:22.440]  完了崇拜的時候
[00:15:22.440 --> 00:15:24.440]  但是當我們會發現一樣東西
[00:15:24.440 --> 00:15:26.440]  其實他們所做的
