
[00:00:00.000 --> 00:00:01.740]  弟兄姊妹 午安
[00:05:19.080 --> 00:05:23.080]  他們初來的時候可能還是兩夫妻
[00:05:23.080 --> 00:05:26.080]  但可能丈夫走先一步
[00:05:26.080 --> 00:05:28.080]  留下寡婦
[00:05:28.080 --> 00:05:31.080]  而這些人的娘家又不在耶路撒冷
[00:05:31.080 --> 00:05:33.080]  所以沒有人照應
[00:05:33.080 --> 00:05:35.080]  就被忽略了
[00:05:35.080 --> 00:05:39.080]  大家千萬不要以為這些是小事
[00:05:40.080 --> 00:05:43.080]  以為這些跟教義沒有甚麼關係
[00:05:43.080 --> 00:05:45.080]  只是一些admin的問題
[00:05:45.080 --> 00:05:48.080]  教會的分裂
[00:05:48.080 --> 00:05:52.080]  往往就是因為沒有處理好人情世故而造成的
[00:05:52.080 --> 00:05:55.080]  很久以前我已經聽人說過
[00:05:55.080 --> 00:05:59.080]  其實有時候有些人不會記得你說過甚麼
[00:05:59.080 --> 00:06:01.080]  也不會記得你做過甚麼
[00:06:01.080 --> 00:06:05.080]  不過他會記得你令他有甚麼感覺
[00:06:05.080 --> 00:06:09.080]  放在教會的場景可能是怎樣的呢
[00:06:10.080 --> 00:06:12.080]  我試試舉一些例子
[00:06:12.080 --> 00:06:17.080]  譬如有人一直都在帶一個茶經班
[00:06:17.080 --> 00:06:20.080]  他說這幾個月想放幾個月假
[00:06:20.080 --> 00:06:23.080]  這幾個月可不可以幫他頂一頂
[00:06:23.080 --> 00:06:25.080]  將茶經班交給你
[00:06:25.080 --> 00:06:27.080]  你答應他吧
[00:06:27.080 --> 00:06:30.080]  事後才發現原來他不是放幾個月假
[00:06:30.080 --> 00:06:33.080]  他是以後都不再帶這個茶經班
[00:06:33.080 --> 00:06:35.080]  他有其他侍奉
[00:06:35.080 --> 00:06:39.080]  茶經班的參與者早就知道他會走
[00:06:40.080 --> 00:06:41.080]  只有你不知道
[00:06:41.080 --> 00:06:43.080]  你是最後一個知道
[00:06:43.080 --> 00:06:48.080]  而且還不是將茶經班交給你那個人知道
[00:06:48.080 --> 00:06:51.080]  而是由那些參與者知道
[00:06:51.080 --> 00:06:54.080]  你會有甚麼感覺呢
[00:06:54.080 --> 00:06:57.080]  反過來說
[00:06:57.080 --> 00:07:00.080]  你是一個團契導師或負責人
[00:07:00.080 --> 00:07:02.080]  可能大家商量過
[00:07:02.080 --> 00:07:07.080]  想找某弟兄或某姊妹在團契做某個崗位
[00:07:08.080 --> 00:07:10.080]  要有人通知他才可以
[00:07:10.080 --> 00:07:12.080]  你會否貪方便
[00:07:12.080 --> 00:07:16.080]  叫最熟悉這位弟兄姊妹的團友去邀請他呢
[00:07:16.080 --> 00:07:19.080]  我想你也不會吧
[00:07:19.080 --> 00:07:21.080]  因為你才是團契的負責人
[00:07:21.080 --> 00:07:24.080]  你去邀請才是最正確的
[00:07:24.080 --> 00:07:28.080]  那個被邀請的弟兄姊妹的感覺才是最好
[00:07:28.080 --> 00:07:31.080]  同一道理
[00:07:31.080 --> 00:07:33.080]  經文裏被忽略的寡婦
[00:07:33.080 --> 00:07:36.080]  會不會也有些不太好的感受呢
[00:07:37.080 --> 00:07:39.080]  日常的功級被打斷了
[00:07:39.080 --> 00:07:41.080]  其實已經有點失滯了
[00:07:41.080 --> 00:07:42.080]  但是那種被忽略
[00:07:42.080 --> 00:07:44.080]  被當作透明的感覺
[00:07:44.080 --> 00:07:46.080]  可能更加難受
[00:07:46.080 --> 00:07:50.080]  要處理好人情世故
[00:07:50.080 --> 00:07:52.080]  真是一生的學問
[00:07:52.080 --> 00:07:55.080]  我在教會做過大大小小的侍奉
[00:07:55.080 --> 00:07:56.080]  如果你問我
[00:07:56.080 --> 00:07:59.080]  最大壓力的侍奉是哪些
[00:07:59.080 --> 00:08:01.080]  又或者是甚麼時候
[00:08:01.080 --> 00:08:02.080]  我會告訴你
[00:08:02.080 --> 00:08:04.080]  一定不是講道
[00:08:04.080 --> 00:08:06.080]  帶茶經或煮藥盒這些
[00:08:07.080 --> 00:08:09.080]  亦不是侍奉最多最忙的時候
[00:08:09.080 --> 00:08:12.080]  而是人和出了問題的時候
[00:08:12.080 --> 00:08:15.080]  言多必失
[00:08:15.080 --> 00:08:17.080]  有時無論你如何小心地說話
[00:08:17.080 --> 00:08:21.080]  都會出現言者無心聽者有意的情況
[00:08:21.080 --> 00:08:25.080]  那有甚麼方法可以處理人際關係
[00:08:25.080 --> 00:08:27.080]  處理得好一點呢
[00:08:27.080 --> 00:08:29.080]  其實我想有時很簡單
[00:08:29.080 --> 00:08:30.080]  你去請教一下人
[00:08:30.080 --> 00:08:32.080]  問一下人便可以了
[00:08:32.080 --> 00:08:35.080]  你去問一下那些有經驗的傳道人
[00:08:35.080 --> 00:08:37.080]  又或者前輩
[00:08:37.080 --> 00:08:40.080]  其實已經可以有很多好的建議給你
[00:08:40.080 --> 00:08:45.080]  這些都是教科書或神學院給不到你的
[00:08:45.080 --> 00:08:49.080]  另外我最近又忽發奇想
[00:08:49.080 --> 00:08:50.080]  我心想
[00:08:50.080 --> 00:08:54.080]  我是否應該正正式式看一次《紅樓夢》呢
[00:08:54.080 --> 00:08:57.080]  不知道大家有沒有看過這本書呢
[00:08:57.080 --> 00:09:00.080]  是一本中國人的巨著
[00:09:00.080 --> 00:09:02.080]  但我想它為何是一本巨著呢
[00:09:02.080 --> 00:09:06.080]  其中一個原因是對人性有很深刻的描寫
[00:09:06.080 --> 00:09:09.080]  所以我想如果能夠讀通這本書
[00:09:09.080 --> 00:09:12.080]  可能對處理教會的人際關係都會好一點
[00:09:12.080 --> 00:09:14.080]  侍奉都會順利一點
[00:09:14.080 --> 00:09:19.080]  第一節還有一個很有趣的字
[00:09:19.080 --> 00:09:21.080]  就是「怨言」這個字
[00:09:21.080 --> 00:09:24.080]  原文是「Guzmos」這個字
[00:09:24.080 --> 00:09:28.080]  這個字其實在文素記都經常出現
[00:09:28.080 --> 00:09:32.080]  而「發怨言」根本就是文素記的其中一個主題
[00:09:32.080 --> 00:09:37.080]  有趣的是此題反在第七章的講道
[00:09:37.080 --> 00:09:39.080]  它數回猶太人的歷史的時候
[00:09:39.080 --> 00:09:42.080]  主題正正就是講猶太人
[00:09:42.080 --> 00:09:45.080]  如何一直對上帝發怨言、心硬
[00:09:45.080 --> 00:09:49.080]  但另一方面在第六章
[00:09:49.080 --> 00:09:52.080]  當整個教會都信服聖靈的帶領的時候
[00:09:52.080 --> 00:09:55.080]  果斷去處理好這個怨言的問題
[00:09:55.080 --> 00:09:57.080]  結果是超乎預期
[00:09:58.080 --> 00:10:00.080]  不僅問題解決了
[00:10:00.080 --> 00:10:02.080]  甚至好像第七節所講
[00:10:02.080 --> 00:10:04.080]  是神的道都興旺起來
[00:10:04.080 --> 00:10:07.080]  信徒的數目大大增長
[00:10:07.080 --> 00:10:09.080]  有很正面的影響
[00:10:09.080 --> 00:10:13.080]  他們是怎樣做的呢?
[00:10:13.080 --> 00:10:17.080]  首先那十二使徒是沒有拖延的
[00:10:17.080 --> 00:10:20.080]  馬上叫齊所有門徒商量這件事
[00:10:20.080 --> 00:10:22.080]  若略一提
[00:10:22.080 --> 00:10:24.080]  使徒和門徒是不同的
[00:10:24.080 --> 00:10:28.080]  使徒就是那些見過耶穌復活的人
[00:10:28.080 --> 00:10:32.080]  門徒就是普通的信徒
[00:10:32.080 --> 00:10:34.080]  所以我們都是門徒
[00:10:34.080 --> 00:10:36.080]  但我們不是使徒
[00:10:36.080 --> 00:10:38.080]  我們沒有見過復活的主
[00:10:38.080 --> 00:10:43.080]  使徒又沒有搶著什麼都要拿著來做
[00:10:43.080 --> 00:10:45.080]  他們是把責任交給別人
[00:10:45.080 --> 00:10:48.080]  他們選了七個人出來負責這件事
[00:10:48.080 --> 00:10:50.080]  至於為什麼是七個呢?
[00:10:50.080 --> 00:10:53.080]  可能只是因為七有完全的意思
[00:10:53.080 --> 00:10:55.080]  留意
[00:10:55.080 --> 00:10:58.080]  這七個人不是使徒欽點的
[00:10:58.080 --> 00:11:00.080]  是全教會選出來的
[00:11:00.080 --> 00:11:02.080]  選出來之後
[00:11:02.080 --> 00:11:04.080]  使徒又為這七位按手
[00:11:04.080 --> 00:11:06.080]  代表教會差派他們
[00:11:06.080 --> 00:11:08.080]  責成他們去做這件事
[00:11:08.080 --> 00:11:10.080]  亦代表這是神的心意
[00:11:10.080 --> 00:11:12.080]  神的呼召
[00:11:12.080 --> 00:11:14.080]  一些學者認為
[00:11:14.080 --> 00:11:16.080]  這就是最早的執事
[00:11:16.080 --> 00:11:20.080]  這其實是一幅很美的圖畫
[00:11:20.080 --> 00:11:22.080]  一幅關於權力的圖畫
[00:11:22.080 --> 00:11:25.080]  大家千萬不要聽到權力這個字
[00:11:25.080 --> 00:11:27.080]  就覺得是一件壞事
[00:11:27.080 --> 00:11:29.080]  不好的
[00:11:29.080 --> 00:11:31.080]  其實也不一定
[00:11:31.080 --> 00:11:33.080]  只要你用權力用得好
[00:11:33.080 --> 00:11:35.080]  可以是一件好事
[00:11:35.080 --> 00:11:37.080]  你看看這件事
[00:11:37.080 --> 00:11:39.080]  整個過程全教會都有參與
[00:11:39.080 --> 00:11:41.080]  不是幾個人說了就算了
[00:11:41.080 --> 00:11:43.080]  有權力的人
[00:11:43.080 --> 00:11:45.080]  即使是使徒
[00:11:45.080 --> 00:11:47.080]  他們沒有逃避責任
[00:11:47.080 --> 00:11:49.080]  而是迅速地和會眾商量
[00:11:49.080 --> 00:11:51.080]  處理好這件事
[00:11:51.080 --> 00:11:53.080]  使徒有權
[00:11:53.080 --> 00:11:55.080]  但他們又不會將權力用到盡
[00:11:55.080 --> 00:11:57.080]  反而將權力交回會眾
[00:11:57.080 --> 00:11:59.080]  讓他們選出這七位弟兄
[00:11:59.080 --> 00:12:01.080]  使徒只是提供一些原則
[00:12:01.080 --> 00:12:03.080]  讓他們選出這七位弟兄
[00:12:03.080 --> 00:12:05.080]  到這七位弟兄選了出來後
[00:12:05.080 --> 00:12:07.080]  使徒又按手在他們身上
[00:12:07.080 --> 00:12:09.080]  讓大家看到
[00:12:09.080 --> 00:12:11.080]  權力已經給了這七位弟兄
[00:12:11.080 --> 00:12:13.080]  去處理這件事
[00:12:13.080 --> 00:12:15.080]  因為大家都明白
[00:12:15.080 --> 00:12:17.080]  只有責任而沒有權力
[00:12:17.080 --> 00:12:21.080]  做起事來只會是事倍功半
[00:12:21.080 --> 00:12:23.080]  我們除了看到
[00:12:23.080 --> 00:12:25.080]  使徒和教會好好運用權力之外
[00:12:25.080 --> 00:12:29.080]  都看到他們用智慧去處理這件事
[00:12:29.080 --> 00:12:31.080]  首先
[00:12:31.080 --> 00:12:33.080]  使徒能夠清楚明白
[00:12:33.080 --> 00:12:35.080]  他們在教會的位份是甚麼
[00:12:35.080 --> 00:12:37.080]  已經是一個智慧
[00:12:37.080 --> 00:12:39.080]  使徒沒有親自去處理
[00:12:39.080 --> 00:12:41.080]  使徒能夠清楚明白
[00:12:41.080 --> 00:12:43.080]  他們在教會的位份是甚麼
[00:12:43.080 --> 00:12:45.080]  已經是一個智慧
[00:12:45.080 --> 00:12:47.080]  使徒沒有親自去管理飯食
[00:12:47.080 --> 00:12:49.080]  是不是因為他們覺得
[00:12:49.080 --> 00:12:51.080]  因為管理飯食
[00:12:51.080 --> 00:12:53.080]  不及港道和傳呼音高尚
[00:12:53.080 --> 00:12:55.080]  當然不是
[00:12:55.080 --> 00:12:57.080]  如果是就慘了
[00:12:57.080 --> 00:12:59.080]  如果是
[00:12:59.080 --> 00:13:01.080]  只不過是代表使徒是自我中心的人
[00:13:01.080 --> 00:13:03.080]  只不過是代表使徒是自我中心的人
[00:13:03.080 --> 00:13:05.080]  他們的理由是
[00:13:05.080 --> 00:13:07.080]  第二節
[00:13:07.080 --> 00:13:09.080]  他們認為撇下神的道去管理飯食
[00:13:09.080 --> 00:13:11.080]  是不合宜的
[00:13:11.080 --> 00:13:13.080]  意思是不合神的心意
[00:13:13.080 --> 00:13:15.080]  又或者在第四節
[00:13:15.080 --> 00:13:17.080]  他們認為應該專注
[00:13:17.080 --> 00:13:19.080]  祈禱和傳道
[00:13:19.080 --> 00:13:21.080]  一個人
[00:13:21.080 --> 00:13:23.080]  是做不完教會的事
[00:13:23.080 --> 00:13:25.080]  更加無論要專注去做好那件事
[00:13:25.080 --> 00:13:27.080]  更加不可能
[00:13:27.080 --> 00:13:29.080]  另外
[00:13:29.080 --> 00:13:31.080]  他們又提出了三個選人的原則
[00:13:31.080 --> 00:13:33.080]  都是很有智慧
[00:13:33.080 --> 00:13:35.080]  很合理的
[00:13:35.080 --> 00:13:37.080]  他們那三個原則是
[00:13:37.080 --> 00:13:39.080]  要有好明星
[00:13:39.080 --> 00:13:41.080]  滿有聖靈 滿有智慧
[00:13:41.080 --> 00:13:43.080]  滿有智慧主要是
[00:13:43.080 --> 00:13:45.080]  那個人有沒有能力
[00:13:45.080 --> 00:13:47.080]  例如星期六晚堂之後
[00:13:47.080 --> 00:13:49.080]  有聚餐
[00:13:49.080 --> 00:13:51.080]  那個侍工是群姐負責
[00:13:51.080 --> 00:13:53.080]  找群姐負責
[00:13:53.080 --> 00:13:55.080]  這個決定就非常有智慧
[00:13:55.080 --> 00:13:57.080]  因為他真的能夠在有限的資源
[00:13:57.080 --> 00:13:59.080]  有限的時間裏
[00:13:59.080 --> 00:14:01.080]  一次過煮超過一百人的飯
[00:14:01.080 --> 00:14:03.080]  一次過煮超過一百人的飯
[00:14:03.080 --> 00:14:05.080]  這個不只是廚藝行不行
[00:14:05.080 --> 00:14:07.080]  而是需要很高度的組織能力
[00:14:07.080 --> 00:14:09.080]  而是需要很高度的組織能力
[00:14:09.080 --> 00:14:11.080]  好明星即是有好見證
[00:14:11.080 --> 00:14:13.080]  即是別人對你的看法
[00:14:13.080 --> 00:14:15.080]  即是別人對你的看法
[00:14:15.080 --> 00:14:17.080]  我想這個條件都很合理
[00:14:17.080 --> 00:14:19.080]  因為在職場
[00:14:19.080 --> 00:14:21.080]  一個人如果想升職的話
[00:14:21.080 --> 00:14:23.080]  別人對他的feedback
[00:14:23.080 --> 00:14:25.080]  都一定是考慮的因素之一
[00:14:25.080 --> 00:14:27.080]  滿有聖靈是甚麼呢?
[00:14:27.080 --> 00:14:29.080]  滿有聖靈是甚麼呢?
[00:14:29.080 --> 00:14:31.080]  這個可能就是教會獨有的條件
[00:14:31.080 --> 00:14:33.080]  這個可能就是教會獨有的條件
[00:14:33.080 --> 00:14:35.080]  他的意思當然不是說
[00:14:35.080 --> 00:14:37.080]  被揀選的人才有聖靈
[00:14:37.080 --> 00:14:39.080]  我們都知道
[00:14:39.080 --> 00:14:41.080]  在新約裏面
[00:14:41.080 --> 00:14:43.080]  所有信徒信了主
[00:14:43.080 --> 00:14:45.080]  聖靈都會內在他們的心裏
[00:14:45.080 --> 00:14:47.080]  滿有聖靈的意思是
[00:14:47.080 --> 00:14:49.080]  這些人會信服聖靈
[00:14:49.080 --> 00:14:51.080]  願意將整個生命
[00:14:51.080 --> 00:14:53.080]  都交給聖靈去帶領
[00:14:53.080 --> 00:14:55.080]  他們敏感聖靈的聲音
[00:14:55.080 --> 00:14:57.080]  他們敏感聖靈的聲音
[00:14:57.080 --> 00:14:59.080]  當要做決定的時候
[00:14:59.080 --> 00:15:01.080]  聖靈的心意就是他們的心意
[00:15:01.080 --> 00:15:03.080]  他們和聖靈是in sync的
[00:15:03.080 --> 00:15:05.080]  他們和聖靈是in sync的
[00:15:05.080 --> 00:15:07.080]  我不知大家覺得
[00:15:07.080 --> 00:15:09.080]  在教會裏面
[00:15:09.080 --> 00:15:11.080]  當要找人負責一些崗位的時候
[00:15:11.080 --> 00:15:13.080]  而你又未必每次都可以找到
[00:15:13.080 --> 00:15:15.080]  那三個條件都完全滿足
[00:15:15.080 --> 00:15:17.080]  那三個條件都完全滿足
[00:15:17.080 --> 00:15:19.080]  你覺得是那個人的能力重要些
[00:15:19.080 --> 00:15:21.080]  你覺得是那個人的能力重要些
[00:15:21.080 --> 00:15:23.080]  還是那個人是否滿有聖靈重要些
[00:15:23.080 --> 00:15:25.080]  還是那個人是否滿有聖靈重要些
[00:15:25.080 --> 00:15:27.080]  關於這個問題
[00:15:27.080 --> 00:15:29.080]  我都扯了頭髮出來
[00:15:29.080 --> 00:15:31.080]  我都不知道哪個更加重要
[00:15:31.080 --> 00:15:33.080]  去年我聽到有間基督教大學
[00:15:33.080 --> 00:15:35.080]  他們請人的時候
[00:15:35.080 --> 00:15:37.080]  對那個人是否滿有聖靈
[00:15:37.080 --> 00:15:39.080]  那個人的屬靈生命是怎樣的
[00:15:39.080 --> 00:15:41.080]  他是否一個好的信徒
[00:15:41.080 --> 00:15:43.080]  他們看得很重要
[00:15:43.080 --> 00:15:45.080]  我覺得都值得分享一下
[00:15:45.080 --> 00:15:47.080]  事緣是有位姊妹
[00:15:47.080 --> 00:15:49.080]  想移民加拿大
[00:15:49.080 --> 00:15:51.080]  她在出發之前
[00:15:51.080 --> 00:15:53.080]  在香港嘗試找那邊的工作
[00:15:53.080 --> 00:15:55.080]  結果她找到一間
[00:15:55.080 --> 00:15:57.080]  在加拿大的基督教大學裏面
[00:15:57.080 --> 00:15:59.080]  在加拿大的基督教大學裏面
[00:15:59.080 --> 00:16:01.080]  做一個圖書館管理員
[00:16:01.080 --> 00:16:03.080]  她跟我們分享
[00:16:03.080 --> 00:16:05.080]  其實那間大學覺得她的工作經驗
[00:16:05.080 --> 00:16:07.080]  未必完全符合
[00:16:07.080 --> 00:16:09.080]  那個工作的條件
[00:16:09.080 --> 00:16:11.080]  但是那間大學
[00:16:11.080 --> 00:16:13.080]  很欣賞她的屬靈生命
[00:16:13.080 --> 00:16:15.080]  覺得她怎樣可以看到
[00:16:15.080 --> 00:16:17.080]  她很積極的傳福音
[00:16:17.080 --> 00:16:19.080]  很積極的侍奉
[00:16:19.080 --> 00:16:21.080]  於是就請了她
[00:16:21.080 --> 00:16:23.080]  她還很雀躍地跟我們說
[00:16:23.080 --> 00:16:25.080]  她還很雀躍地跟我們說
[00:16:25.080 --> 00:16:27.080]  每次面試之前
[00:16:27.080 --> 00:16:29.080]  面試者都會跟她一起去禱告
[00:16:29.080 --> 00:16:31.080]  先禱告
[00:16:31.080 --> 00:16:33.080]  然後才正式開始面試
[00:16:33.080 --> 00:16:37.080]  我其實不太認識這間大學
[00:16:37.080 --> 00:16:39.080]  不知道他們經營得好不好
[00:16:39.080 --> 00:16:41.080]  但是知道有基督教的團體
[00:16:41.080 --> 00:16:43.080]  這麼看重員工的屬靈生命
[00:16:43.080 --> 00:16:45.080]  其實都是一件開心的事
[00:16:45.080 --> 00:16:51.080]  說回經文
[00:16:51.080 --> 00:16:53.080]  或者是因為耶路撒冷教會
[00:16:53.080 --> 00:16:55.080]  處理這個危機處理得很好
[00:16:55.080 --> 00:16:57.080]  是一個好的見證
[00:16:57.080 --> 00:16:59.080]  所以結果就像
[00:16:59.080 --> 00:17:01.080]  第七節所說
[00:17:01.080 --> 00:17:03.080]  神的道興旺起來
[00:17:03.080 --> 00:17:05.080]  門徒數目增加得很多
[00:17:05.080 --> 00:17:07.080]  這一句
[00:17:07.080 --> 00:17:09.080]  也算是耶路撒冷教會的一個小結
[00:17:09.080 --> 00:17:11.080]  也算是耶路撒冷教會的一個小結
[00:17:11.080 --> 00:17:13.080]  使徒行傳之後
[00:17:13.080 --> 00:17:15.080]  還會有很多類似的小結
[00:17:15.080 --> 00:17:17.080]  例如第九章、第十二章、第十六章
[00:17:17.080 --> 00:17:19.080]  都有
[00:17:19.080 --> 00:17:21.080]  都是要強調
[00:17:21.080 --> 00:17:23.080]  教會得到建立
[00:17:23.080 --> 00:17:25.080]  門徒人數不斷地增加
[00:17:25.080 --> 00:17:27.080]  不過你成功了
[00:17:27.080 --> 00:17:29.080]  就當然會有人眼紅你
[00:17:29.080 --> 00:17:31.080]  第七節說
[00:17:31.080 --> 00:17:33.080]  連祭司也信了耶穌
[00:17:33.080 --> 00:17:35.080]  這裡埋下了伏筆
[00:17:35.080 --> 00:17:37.080]  因為之後
[00:17:37.080 --> 00:17:39.080]  司提反和耶路撒冷教會
[00:17:39.080 --> 00:17:41.080]  被逼白
[00:17:41.080 --> 00:17:43.080]  這也可能是其中一個重要的原因
[00:17:43.080 --> 00:17:49.080]  如果第六章的上半部分
[00:17:49.080 --> 00:17:51.080]  是一個大圖畫
[00:17:51.080 --> 00:17:53.080]  去看聖靈如何用整個教會
[00:17:53.080 --> 00:17:55.080]  去興旺福音
[00:17:55.080 --> 00:17:57.080]  下半部分則是
[00:17:57.080 --> 00:17:59.080]  放大去看聖靈
[00:17:59.080 --> 00:18:01.080]  如何用一個人
[00:18:01.080 --> 00:18:03.080]  司提反去擴展神的道
[00:18:03.080 --> 00:18:05.080]  照正路
[00:18:05.080 --> 00:18:07.080]  如果是這樣
[00:18:07.080 --> 00:18:09.080]  聖經應該繼續說
[00:18:09.080 --> 00:18:11.080]  司提反如何處理寡婦被忽略的問題
[00:18:11.080 --> 00:18:13.080]  但是沒有
[00:18:13.080 --> 00:18:15.080]  聖經沒有提及這些細節
[00:18:15.080 --> 00:18:17.080]  聖經是繼續有說
[00:18:17.080 --> 00:18:19.080]  司提反的工作
[00:18:19.080 --> 00:18:21.080]  不過描寫
