
[00:00:00.000 --> 00:00:02.000]  一年很快又過去了
[00:05:37.000 --> 00:05:39.000]  從中我們會看到一些東西
[00:05:39.000 --> 00:05:42.000]  我們就一起學習
[00:05:42.000 --> 00:05:47.000]  在今天經文第五章第十二節和第十三節
[00:05:47.000 --> 00:05:50.000]  如果你有聖經請你打開聖經
[00:05:50.000 --> 00:05:53.000]  第十二節和第十三節這兩節的經文
[00:05:53.000 --> 00:05:55.000]  我們可以看到在這間教會當中
[00:05:55.000 --> 00:05:58.000]  真的有些人事的問題
[00:05:58.000 --> 00:06:01.000]  弟兄姊妹之間是有摩擦的
[00:06:01.000 --> 00:06:07.000]  所以保羅勸他們要和睦相處
[00:06:07.000 --> 00:06:11.000]  並且還有一樣東西是更加明顯的
[00:06:11.000 --> 00:06:15.000]  他們對領袖的態度很有問題
[00:06:15.000 --> 00:06:20.000]  以至保羅一開始要求你們
[00:06:20.000 --> 00:06:26.000]  在和合本的聖經將這個字翻譯為「勸你們」
[00:06:26.000 --> 00:06:31.000]  但是原文用的那個字是有「要求」的意思
[00:06:31.000 --> 00:06:33.000]  不是「懇求」
[00:06:33.000 --> 00:06:35.000]  是「要求你們」
[00:06:35.000 --> 00:06:40.000]  並且希臘文是用了一個和第十四節翻譯做「勸」的字
[00:06:40.000 --> 00:06:42.000]  是一個完全不同的字
[00:06:42.000 --> 00:06:46.000]  現中的翻譯是比較準確的
[00:06:46.000 --> 00:06:49.000]  保羅要求他們做什麼呢?
[00:06:49.000 --> 00:06:55.000]  保羅要求他們要尊重那些在你們當中辛勞工作
[00:06:55.000 --> 00:07:00.000]  那些主所選召來勸誡你們的人
[00:07:00.000 --> 00:07:02.000]  為了他們的工作
[00:07:02.000 --> 00:07:07.000]  你們應該用最大的敬意和愛心對待他們
[00:07:07.000 --> 00:07:11.000]  我們感謝主
[00:07:11.000 --> 00:07:15.000]  在我們教會弟兄姊妹都沒有藐視牧師的態度
[00:07:15.000 --> 00:07:19.000]  不像一些民主制度的教會
[00:07:19.000 --> 00:07:22.000]  在很多民主制度的教會
[00:07:22.000 --> 00:07:25.000]  就以會友做會員
[00:07:25.000 --> 00:07:27.000]  執事做董事
[00:07:27.000 --> 00:07:30.000]  執事會主席就是董事長
[00:07:30.000 --> 00:07:32.000]  牧師是什麼呢?
[00:07:32.000 --> 00:07:36.000]  牧師就是一名僱員
[00:07:36.000 --> 00:07:39.000]  在民主制度的教會做牧師是很難的
[00:07:39.000 --> 00:07:44.000]  我相信在那裡做牧師的人要有特別的恩慈
[00:07:44.000 --> 00:07:50.000]  最近我聽到一位曾經在民主制度教會做過的牧師朋友告訴我
[00:07:50.000 --> 00:07:53.000]  在那些教會有多少位執事
[00:07:53.000 --> 00:07:57.000]  牧師就等於面對多少位老闆
[00:07:57.000 --> 00:07:59.000]  真的很難做
[00:07:59.000 --> 00:08:02.000]  在第十四節到十五節
[00:08:02.000 --> 00:08:05.000]  普羅就勸他們
[00:08:05.000 --> 00:08:09.000]  要怎樣彼此相處
[00:08:09.000 --> 00:08:12.000]  其實弟兄姊妹之間的相處
[00:08:12.000 --> 00:08:15.000]  最重要也最簡單
[00:08:15.000 --> 00:08:20.000]  就是實踐主耶穌給我們的一個命令
[00:08:20.000 --> 00:08:23.000]  就是要愛倫如己
[00:08:23.000 --> 00:08:25.000]  實踐上所要做的
[00:08:25.000 --> 00:08:27.000]  在這裡普羅提到
[00:08:27.000 --> 00:08:34.000]  就是要警告懶惰的人
[00:08:34.000 --> 00:08:38.000]  要鼓勵灰心的人
[00:08:38.000 --> 00:08:40.000]  要輔助軟弱的人
[00:08:40.000 --> 00:08:44.000]  並且要耐心待每一個人
[00:08:44.000 --> 00:08:46.000]  在教會裡面
[00:08:46.000 --> 00:08:50.000]  每個人每位弟兄姊妹都是來自不同的背景
[00:08:50.000 --> 00:08:53.000]  有不同的成長環境
[00:08:53.000 --> 00:08:55.000]  有不同的性格
[00:08:55.000 --> 00:08:58.000]  以至教會裡面可能會有懶惰的人
[00:08:58.000 --> 00:09:01.000]  有些人是比較容易灰心的
[00:09:01.000 --> 00:09:04.000]  或者有其他的軟弱的
[00:09:04.000 --> 00:09:08.000]  這樣凡是自以為成熟的人
[00:09:08.000 --> 00:09:11.000]  就真的要耐心去對待每一個人
[00:09:11.000 --> 00:09:14.000]  最近我看到一個故事
[00:09:14.000 --> 00:09:17.000]  講到一個很容易批評人的人
[00:09:17.000 --> 00:09:21.000]  有一次他兒子發生了車禍
[00:09:21.000 --> 00:09:23.000]  就送去醫院
[00:09:23.000 --> 00:09:26.000]  當時醫院裡面沒有醫生
[00:09:26.000 --> 00:09:30.000]  有一個當值的人員馬上打電話去找醫生
[00:09:30.000 --> 00:09:33.000]  過了一段時間
[00:09:33.000 --> 00:09:34.000]  醫生就來了
[00:09:34.000 --> 00:09:37.000]  這個爸爸就責問醫生
[00:09:37.000 --> 00:09:39.000]  為什麼你這麼遲才來
[00:09:39.000 --> 00:09:43.000]  如果是你兒子受傷你會怎麼做
[00:09:43.000 --> 00:09:47.000]  醫生就說因為我不是在醫院附近
[00:09:47.000 --> 00:09:51.000]  然後就去了手術室
[00:09:51.000 --> 00:09:53.000]  過了幾個小時
[00:09:53.000 --> 00:09:55.000]  醫生出來了
[00:09:55.000 --> 00:09:57.000]  就對那個爸爸說
[00:09:57.000 --> 00:10:00.000]  你兒子現在沒有生命危險了
[00:10:00.000 --> 00:10:03.000]  其他有什麼問題你問護士吧
[00:10:03.000 --> 00:10:06.000]  然後就走了
[00:10:06.000 --> 00:10:09.000]  那個爸爸就很生氣
[00:10:09.000 --> 00:10:10.000]  又跟護士埋怨
[00:10:10.000 --> 00:10:13.000]  這個醫生為什麼這麼沒禮貌
[00:10:13.000 --> 00:10:16.000]  什麼都不告訴我兒子的情況
[00:10:16.000 --> 00:10:18.000]  就走了
[00:10:18.000 --> 00:10:22.000]  護士哭了起來對他說
[00:10:22.000 --> 00:10:24.000]  這位醫生的兒子
[00:10:24.000 --> 00:10:27.000]  其實沒多久以前是發生了交通意外
[00:10:27.000 --> 00:10:29.000]  死了
[00:10:29.000 --> 00:10:34.000]  醫生是剛剛從喪禮裡面趕回來救你的兒子
[00:10:34.000 --> 00:10:41.000]  現在要趕回去處理其他的事
[00:10:41.000 --> 00:10:43.000]  我希望提醒大家
[00:10:43.000 --> 00:10:45.000]  也提醒自己
[00:10:45.000 --> 00:10:50.000]  我們對人要有多點忍耐
[00:10:50.000 --> 00:10:53.000]  忍耐不是一件容易的事
[00:10:53.000 --> 00:10:59.000]  所以中文的忍字真的創作得好
[00:10:59.000 --> 00:11:05.000]  在心智上插了一把刀
[00:11:05.000 --> 00:11:06.000]  第十五節
[00:11:06.000 --> 00:11:11.000]  保羅勸勉教會要謹慎
[00:11:11.000 --> 00:11:15.000]  誰都不可以惡報惡
[00:11:15.000 --> 00:11:18.000]  要常常彼此關心
[00:11:18.000 --> 00:11:22.000]  為別人的好處著想
[00:11:22.000 --> 00:11:26.000]  以惡報惡似乎是人的天性
[00:11:26.000 --> 00:11:29.000]  你做初一我就做十五
[00:11:29.000 --> 00:11:32.000]  但是華人也有另外一方面
[00:11:32.000 --> 00:11:34.000]  如果你敬我一尺
[00:11:34.000 --> 00:11:36.000]  我又敬你一丈
[00:11:36.000 --> 00:11:39.000]  似乎這些都是一般人的反應
[00:11:39.000 --> 00:11:44.000]  保羅勸我們不要受這種自然反應的控制
[00:11:44.000 --> 00:11:48.000]  所以一開始他教我們要謹慎
[00:11:48.000 --> 00:11:52.000]  要謹慎提防這種人性的自然反應
[00:11:52.000 --> 00:11:55.000]  要改變長時間養成的習慣
[00:11:55.000 --> 00:11:57.000]  有時真的很不容易
[00:11:57.000 --> 00:12:02.000]  所以保羅繼續教我們要學習一個新的習慣
[00:12:02.000 --> 00:12:04.000]  去代替舊的
[00:12:04.000 --> 00:12:07.000]  新的習慣、新的性格去代替舊的
[00:12:07.000 --> 00:12:11.000]  就是在第十六節至第十八節提到的習慣
[00:12:11.000 --> 00:12:16.000]  十六節至十八節講到要常常喜樂
[00:12:16.000 --> 00:12:18.000]  要常常禱告
[00:12:18.000 --> 00:12:21.000]  在任何環境中都要感謝
[00:12:21.000 --> 00:12:28.000]  只是上帝為你們這些屬於基督耶穌的人所定的旨意
[00:12:28.000 --> 00:12:31.000]  其實這三節經文是很簡單的
[00:12:31.000 --> 00:12:39.000]  但是是上帝為我們這些屬於基督耶穌的人所定的旨意
[00:12:39.000 --> 00:12:42.000]  很多時候我們會覺得
[00:12:42.000 --> 00:12:46.000]  我們很難明白上帝的旨意
[00:12:46.000 --> 00:12:48.000]  什麼是上帝的旨意呢?
[00:12:48.000 --> 00:12:51.000]  其實上帝對他的兒女
[00:12:51.000 --> 00:12:57.000]  一般性的旨意都在聖經裡面講了
[00:12:57.000 --> 00:13:01.000]  這裡就是其中一個最明顯的旨意
[00:13:01.000 --> 00:13:04.000]  基督徒應該喜樂常常
[00:13:04.000 --> 00:13:06.000]  禱告不停
[00:13:06.000 --> 00:13:09.000]  任何環境中都要感謝
[00:13:09.000 --> 00:13:14.000]  讓我們再稍微詳細思想一下這三個的命令
[00:13:14.000 --> 00:13:17.000]  在原文其實是一個命令
[00:13:17.000 --> 00:13:20.000]  第一要常常喜樂
[00:13:20.000 --> 00:13:23.000]  很多時候我們會遇到一些不順心的事
[00:13:23.000 --> 00:13:25.000]  一些煩惱的事
[00:13:25.000 --> 00:13:27.000]  我們就會失去了喜樂
[00:13:27.000 --> 00:13:30.000]  不過聖經說要常常喜樂
[00:13:30.000 --> 00:13:35.000]  不是說遇到喜樂的時候才喜樂
[00:13:35.000 --> 00:13:37.000]  換句話說
[00:13:37.000 --> 00:13:41.000]  基督徒的喜樂是應該不受環境控制的
[00:13:41.000 --> 00:13:43.000]  正如剛才都提到
[00:13:43.000 --> 00:13:48.000]  貼撒羅尼加的信徒其實是被猶太人迫害
[00:13:48.000 --> 00:13:53.000]  但是本羅就叫他們要常常喜樂
[00:13:53.000 --> 00:13:56.000]  被人迫害了還要常常喜樂
[00:13:56.000 --> 00:13:58.000]  所以我們可以肯定地說
[00:13:58.000 --> 00:14:03.000]  喜樂和我們所處的環境應該沒有必然的關係
[00:14:03.000 --> 00:14:06.000]  事實上喜樂其實是一種心態
[00:14:06.000 --> 00:14:10.000]  我們喜樂是因為我們已經得到了救恩
[00:14:10.000 --> 00:14:15.000]  因為我們知道我們的名字是被記錄在天上
[00:14:15.000 --> 00:14:18.000]  我們知道我們已經是上帝的兒女
[00:14:18.000 --> 00:14:22.000]  我們為這些事而喜樂
[00:14:22.000 --> 00:14:25.000]  如果我們因信仰受苦
[00:14:25.000 --> 00:14:26.000]  那又怎樣?
[00:14:26.000 --> 00:14:28.000]  可不可以喜樂?
[00:14:28.000 --> 00:14:30.000]  我們仍然可以喜樂
[00:14:30.000 --> 00:14:35.000]  因為是上帝給我們機會為耶穌受苦
[00:14:35.000 --> 00:14:39.000]  本羅的人生他不是很多時候說他自己的事
[00:14:39.000 --> 00:14:41.000]  我們看看他的見證
[00:14:41.000 --> 00:14:44.000]  我們可以知道他為甚麼事情喜樂呢?
[00:14:44.000 --> 00:14:48.000]  當本羅寫肥勒比書的時候
[00:14:48.000 --> 00:14:51.000]  他其實是在羅馬坐牢
[00:14:51.000 --> 00:14:53.000]  不過他仍然喜樂
[00:14:53.000 --> 00:14:55.000]  為甚麼喜樂呢?
[00:14:55.000 --> 00:14:59.000]  首先他想到弟兄姊妹的情誼
[00:14:59.000 --> 00:15:03.000]  他說每次為你們大家禱告
[00:15:03.000 --> 00:15:05.000]  都懷著喜樂的心
[00:15:05.000 --> 00:15:08.000]  因為從開始的一天到現在
[00:15:08.000 --> 00:15:13.000]  你們在傳福音的工作上一直都協助我
[00:15:13.000 --> 00:15:16.000]  他還有另外一個喜樂的原因
[00:15:16.000 --> 00:15:20.000]  就是因為福音被傳開他也喜樂
[00:15:20.000 --> 00:15:24.000]  在肥勒比書一章十八節他提到
[00:15:24.000 --> 00:15:27.000]  不管他們的動機對不對
[00:15:27.000 --> 00:15:30.000]  只要基督被傳開了
[00:15:30.000 --> 00:15:32.000]  我就會高興
[00:15:32.000 --> 00:15:38.000]  所以如果我們做基督徒能夠時常關注有關天國的事
[00:15:38.000 --> 00:15:41.000]  我們就會比較容易喜樂
[00:15:41.000 --> 00:15:46.000]  我們的情緒就不會被世界上的名利得失影響
[00:15:46.000 --> 00:15:48.000]  而時時上上落落
[00:15:48.000 --> 00:15:52.000]  當然我們還要禱告和感謝
[00:15:52.000 --> 00:15:55.000]  這三個命令三件事一起配搭
[00:15:55.000 --> 00:15:58.000]  我們才能夠樣樣都做得到
[00:15:58.000 --> 00:16:02.000]  我們先想第二件的第二個命令
[00:16:02.000 --> 00:16:04.000]  就是不住地禱告
[00:16:04.000 --> 00:16:07.000]  一般來說我們什麼時候會禱告呢?
[00:16:07.000 --> 00:16:12.000]  大概都是我們有事要求上帝幫我們做的時候
[00:16:12.000 --> 00:16:14.000]  我們就祈禱
[00:16:14.000 --> 00:16:16.000]  有些比較成熟的基督徒
[00:16:16.000 --> 00:16:18.000]  或者都養成了一個習慣
[00:16:18.000 --> 00:16:21.000]  就是在吃飯之前我們會祈禱
[00:16:21.000 --> 00:16:24.000]  當然有事的時候祈禱
[00:16:24.000 --> 00:16:29.000]  總比有事的時候都不祈禱好一點
[00:16:29.000 --> 00:16:35.000]  但是聖經就不單單叫我們在有需要的時候才祈禱
[00:16:35.000 --> 00:16:39.000]  聖經是說要不停地祈禱
[00:16:39.000 --> 00:16:42.000]  在上上喜樂已經不容易了
[00:16:42.000 --> 00:16:47.000]  要不停不住地禱告就更加艱難
[00:16:47.000 --> 00:16:50.000]  不過我們可以肯定的就是
[00:16:50.000 --> 00:16:54.000]  不住禱告就絕對不是叫我們要不住的
[00:16:54.000 --> 00:16:56.000]  開聲來禱告
[00:16:56.000 --> 00:16:59.000]  如果我們經常開聲口啞啞
[00:16:59.000 --> 00:17:02.000]  可能別人以為我們發神經
[00:17:02.000 --> 00:17:05.000]  有神經病也說不定
[00:17:05.000 --> 00:17:08.000]  怎樣才可以不住地禱告呢?
[00:17:08.000 --> 00:17:11.000]  我相信就是指我們的心之意念
[00:17:11.000 --> 00:17:14.000]  是時時放在耶穌的身上
[00:17:14.000 --> 00:17:18.000]  就好像主耶穌在《約翰福音》第十五章
[00:17:18.000 --> 00:17:23.000]  祂用了葡萄樹和枝子來做一個比喻
[00:17:23.000 --> 00:17:26.000]  祂說耶穌自己就像葡萄樹
[00:17:26.000 --> 00:17:29.000]  我們就像枝子
[00:17:29.000 --> 00:17:32.000]  他說枝子如果不在葡萄樹上面
[00:17:32.000 --> 00:17:34.000]  自己就不能夠結果子
[00:17:34.000 --> 00:17:38.000]  沒有生命的時候就什麼都不能夠做
[00:17:38.000 --> 00:17:42.000]  禱告就是將我們連結在耶穌的身上
[00:17:42.000 --> 00:17:48.000]  從耶穌的樹根那裡去滋取養念
[00:17:48.000 --> 00:17:52.000]  有時候有些人就形容禱告好像呼吸
[00:17:52.000 --> 00:17:58.000]  我們如果做人不能夠長時間不呼吸
[00:17:58.000 --> 00:18:01.000]  也不能夠長時間不禱告
[00:18:01.000 --> 00:18:03.000]  所以不住的禱告
[00:18:03.000 --> 00:18:06.000]  是要我們時時和耶穌結連
[00:18:06.000 --> 00:18:08.000]  我們無論做什麼事
[00:18:08.000 --> 00:18:09.000]  去什麼地方
[00:18:09.000 --> 00:18:10.000]  說什麼話
[00:18:10.000 --> 00:18:13.000]  我們都可以時時和耶穌在一起
[00:18:13.000 --> 00:18:15.000]  如果我們有什麼事的時候
[00:18:15.000 --> 00:18:18.000]  就馬上在心裡面和耶穌說
[00:18:18.000 --> 00:18:20.000]  那就是不住的禱告
[00:18:20.000 --> 00:18:23.000]  可能有些人以為禱告要閉上眼
[00:18:23.000 --> 00:18:24.000]  其實不用的
[00:18:24.000 --> 00:18:26.000]  你開車都可以禱告
[00:18:26.000 --> 00:18:28.000]  睜大眼睛都可以禱告
[00:18:28.000 --> 00:18:34.000]  這樣做也會幫助到我們常常喜樂
[00:18:34.000 --> 00:18:38.000]  不過我自己也在鍛鍊
[00:18:38.000 --> 00:18:41.000]  需要時間去鍛鍊
[00:18:41.000 --> 00:18:44.000]  你見到什麼事情都可以祈禱
[00:18:44.000 --> 00:18:45.000]  我也試過
[00:18:45.000 --> 00:18:47.000]  走過看到花很漂亮
[00:18:47.000 --> 00:18:48.000]  就感謝主
[00:18:48.000 --> 00:18:49.000]  那些花很漂亮
[00:18:49.000 --> 00:18:51.000]  真是厲害
[00:18:51.000 --> 00:18:52.000]  天父你真是厲害
[00:18:52.000 --> 00:18:54.000]  紅色也有很多種不同的紅色
[00:18:54.000 --> 00:18:56.000]  綠色也有很多種不同的綠色
[00:18:56.000 --> 00:18:58.000]  你將這些日常的事情
[00:18:58.000 --> 00:19:01.000]  都可以在心裡面和上帝說的時候
[00:19:01.000 --> 00:19:05.000]  你就可以不停的禱告
[00:19:05.000 --> 00:19:11.000]  第三點就是在任何環境中都要感謝
[00:19:11.000 --> 00:19:14.000]  或者我講一講翻譯的問題
[00:19:14.000 --> 00:19:16.000]  和諧本的翻譯是簡單一點
[00:19:16.000 --> 00:19:18.000]  它說凡事謝恩
[00:19:18.000 --> 00:19:23.000]  但原文的意思就是中文版的翻譯
[00:19:23.000 --> 00:19:27.000]  其實現中版的翻譯是對的
[00:19:27.000 --> 00:19:30.000]  也有很多英文版的翻譯
[00:19:30.000 --> 00:19:33.000]  不是叫我們為那些事禱告
[00:19:33.000 --> 00:19:36.000]  是任何環境裡面禱告
[00:19:36.000 --> 00:19:40.000]  事實上我們是很難可以凡事謝恩的
[00:19:40.000 --> 00:19:45.000]  因為凡事的話就包括一些不如意的事
[00:19:45.000 --> 00:19:49.000]  為不如意的事謝恩是很難的
[00:19:49.000 --> 00:19:51.000]  我舉個例子來說
[00:19:51.000 --> 00:19:56.000]  前幾年我和師母去澳閣那裡踩單車
[00:19:56.000 --> 00:19:59.000]  師母就被人撞到了
[00:19:59.000 --> 00:20:02.000]  那件事就被人撞到了
[00:20:02.000 --> 00:20:05.000]  當時很痛哭了起來
[00:20:05.000 --> 00:20:10.000]  沒辦法為了撞車為了手痛去感恩
[00:20:10.000 --> 00:20:12.000]  去謝恩
[00:20:12.000 --> 00:20:16.000]  但是我們可以為當時環境感謝
[00:20:16.000 --> 00:20:21.000]  因為撞到師母的是一班自行車
[00:20:21.000 --> 00:20:23.000]  就是踩單車的人
[00:20:23.000 --> 00:20:28.000]  那時候那班人裡面有兩個領隊
[00:20:28.000 --> 00:20:32.000]  兩個領隊願意留下來照顧我們
[00:20:32.000 --> 00:20:35.000]  問問師母手有沒有事
[00:20:35.000 --> 00:20:38.000]  還帶我們去看醫生
[00:20:38.000 --> 00:20:41.000]  因為師母手很痛都不能踩單車
[00:20:41.000 --> 00:20:43.000]  就帶我們去看醫生
[00:20:43.000 --> 00:20:45.000]  最後就打電話找了一個朋友來
[00:20:45.000 --> 00:20:50.000]  載我們由意外地點去到目的地
[00:20:50.000 --> 00:20:53.000]  從發生意外的地點去到目的地
[00:20:53.000 --> 00:20:57.000]  是大概有一百公里路
[00:20:57.000 --> 00:20:59.000]  我們回想起這件事的時候
[00:20:59.000 --> 00:21:05.000]  我們的確可以為當時的環境來感恩
[00:21:05.000 --> 00:21:08.000]  因為師母雖然手痛但沒有斷骨
[00:21:08.000 --> 00:21:12.000]  雖然撞車也有人照顧我們
[00:21:12.000 --> 00:21:15.000]  否則人生路不熟
[00:21:15.000 --> 00:21:17.000]  言語又不通
[00:21:17.000 --> 00:21:20.000]  澳閣都講德文多
[00:21:20.000 --> 00:21:23.000]  就會很麻煩
[00:21:23.000 --> 00:21:27.000]  在順利的環境中是否比較容易感謝呢
[00:21:27.000 --> 00:21:33.000]  我想對驕傲的人不一定很容易
[00:21:33.000 --> 00:21:36.000]  很多人有成功的時候
[00:21:36.000 --> 00:21:39.000]  就會將功勞歸給自己
[00:21:39.000 --> 00:21:41.000]  在心裡面會稱讚自己
[00:21:41.000 --> 00:21:42.000]  看看我多聰明
[00:21:42.000 --> 00:21:45.000]  看看我多有眼光
[00:21:45.000 --> 00:21:47.000]  是很不容易說感謝主
[00:21:47.000 --> 00:21:49.000]  賜給我有好的機會
[00:21:49.000 --> 00:21:54.000]  令我成功讓我成功
[00:21:54.000 --> 00:21:56.000]  我相信學會感恩
[00:21:56.000 --> 00:22:00.000]  是對我們每一個基督徒大有益處
[00:22:00.000 --> 00:22:02.000]  在順利的環境當中
[00:22:02.000 --> 00:22:04.000]  如果我們學會感恩的話
[00:22:04.000 --> 00:22:09.000]  會幫助我們謙虛
[00:22:09.000 --> 00:22:12.000]  在不順利的環境中感恩的話
[00:22:12.000 --> 00:22:16.000]  會幫助我們學會正向思想
[00:22:16.000 --> 00:22:19.000]  有堅定的信心和盼望
[00:22:19.000 --> 00:22:23.000]  在逆境中有反彈的能力
[00:22:23.000 --> 00:22:27.000]  可以逆流而上
[00:22:27.000 --> 00:22:31.000]  對我們的人生有非常大的幫助
[00:22:31.000 --> 00:22:34.000]  更加能夠幫助我們時常喜樂
[00:22:34.000 --> 00:22:36.000]  不住的祷告
[00:22:36.000 --> 00:22:39.000]  讓我總結一下今天的經文
