
[00:00:00.000 --> 00:00:03.000]  今年是馬年
[00:06:41.000 --> 00:06:45.000]  不是好像我們中國人孔夫子所講的
[00:06:45.000 --> 00:06:46.000]  做聖人
[00:06:46.000 --> 00:06:48.000]  自己修身
[00:06:48.000 --> 00:06:52.000]  我們的聖潔觀是一個有方向的聖潔觀
[00:06:52.000 --> 00:06:56.000]  就是我們的生命可以奉獻給神
[00:06:56.000 --> 00:06:58.000]  這個先跟大家講了
[00:06:58.000 --> 00:07:03.000]  我們生命當中能夠歸而為聖
[00:07:03.000 --> 00:07:06.000]  所以大家如果看舊版本的聖經
[00:07:06.000 --> 00:07:09.000]  特別看到裡面用了大一點的字
[00:07:09.000 --> 00:07:11.000]  歸而為聖
[00:07:11.000 --> 00:07:13.000]  講了這個字在當中
[00:07:13.000 --> 00:07:15.000]  耶穌出來
[00:07:15.000 --> 00:07:17.000]  傳天國福音是怎樣講的?
[00:07:17.000 --> 00:07:18.000]  天國近了
[00:07:18.000 --> 00:07:21.000]  你們要怎樣?
[00:07:21.000 --> 00:07:23.000]  懂不懂得回答?
[00:07:23.000 --> 00:07:24.000]  悔改
[00:07:24.000 --> 00:07:26.000]  悔改歸向神
[00:07:26.000 --> 00:07:28.000]  講得很清楚
[00:07:28.000 --> 00:07:32.000]  真基督徒和假基督徒有什麼分別?
[00:07:32.000 --> 00:07:37.000]  真基督徒是悔改歸向神
[00:07:37.000 --> 00:07:40.000]  假基督徒只是信一個宗教
[00:07:40.000 --> 00:07:42.000]  不需要悔改
[00:07:42.000 --> 00:07:45.000]  講到一個很嚴重的事
[00:07:45.000 --> 00:07:47.000]  今天教會裡面我們知道
[00:07:47.000 --> 00:07:51.000]  這個世界裡面有真有假
[00:07:51.000 --> 00:07:54.000]  你看醫生有真醫生有假醫生
[00:07:54.000 --> 00:07:56.000]  駕駛飛機有真飛機師有假飛機師
[00:07:56.000 --> 00:07:59.000]  很多人害怕的
[00:07:59.000 --> 00:08:02.000]  教會裡面有真基督徒有假基督徒
[00:08:02.000 --> 00:08:04.000]  今天我們先看看
[00:08:04.000 --> 00:08:05.000]  我們先不要說是假的
[00:08:05.000 --> 00:08:08.000]  我們自己在神的面前是不是真呢?
[00:08:08.000 --> 00:08:10.000]  怎樣知道我們是真基督徒呢?
[00:08:10.000 --> 00:08:14.000]  就是我們悔改歸向神
[00:08:14.000 --> 00:08:17.000]  施洗約翰或者施浸約翰更加厲害
[00:08:17.000 --> 00:08:18.000]  就罵那些猶太人
[00:08:18.000 --> 00:08:20.000]  你們出來受浸要什麼?
[00:08:20.000 --> 00:08:23.000]  他說毒蛇的種類
[00:08:23.000 --> 00:08:24.000]  如果今天牧師這樣說
[00:08:24.000 --> 00:08:27.000]  你們這些毒蛇的種類
[00:08:27.000 --> 00:08:29.000]  伏牧師說不出可能
[00:08:29.000 --> 00:08:32.000]  照牧師來說
[00:08:32.000 --> 00:08:34.000]  那些人都走了
[00:08:34.000 --> 00:08:35.000]  施浸約翰真的這樣說
[00:08:35.000 --> 00:08:38.000]  毒蛇的種類你們要結出果子來
[00:08:38.000 --> 00:08:41.000]  與悔改的心相稱
[00:08:41.000 --> 00:08:43.000]  很厲害的說話
[00:08:43.000 --> 00:08:45.000]  你不要以為你是猶太人
[00:08:45.000 --> 00:08:47.000]  施浸約翰這樣說
[00:08:47.000 --> 00:08:48.000]  你不要以為你是法利賽人
[00:08:48.000 --> 00:08:50.000]  你不要以為你是守律法
[00:08:50.000 --> 00:08:52.000]  你不要以為你懂聖經
[00:08:52.000 --> 00:08:54.000]  你不要以為你在教會裡面侍奉
[00:08:54.000 --> 00:08:57.000]  你不要以為你奉獻很多錢
[00:08:57.000 --> 00:09:00.000]  他說結出果子來
[00:09:00.000 --> 00:09:03.000]  與悔改的心相稱
[00:09:03.000 --> 00:09:05.000]  有一天我打電話給一個牧師
[00:09:05.000 --> 00:09:06.000]  在香港的打電話
[00:09:06.000 --> 00:09:09.000]  他說現在有一些叫做
[00:09:09.000 --> 00:09:11.000]  聖靈的果子
[00:09:11.000 --> 00:09:13.000]  有一些叫做人工果子
[00:09:13.000 --> 00:09:15.000]  就是假的
[00:09:15.000 --> 00:09:18.000]  在大陸有很多假的東西
[00:09:18.000 --> 00:09:22.000]  連聖靈果子都有假的
[00:09:22.000 --> 00:09:24.000]  我們是不是真還是假呢
[00:09:24.000 --> 00:09:26.000]  不可以假
[00:09:26.000 --> 00:09:29.000]  真正有生命的基督徒
[00:09:29.000 --> 00:09:31.000]  能夠發光的基督徒
[00:09:31.000 --> 00:09:34.000]  是悔改歸向神
[00:09:34.000 --> 00:09:36.000]  悔改歸向神
[00:09:36.000 --> 00:09:37.000]  所以我們知道
[00:09:37.000 --> 00:09:39.000]  我們生命燃點這個火花
[00:09:39.000 --> 00:09:43.000]  就是我們能夠要彰顯神的榮美
[00:09:43.000 --> 00:09:45.000]  先說悔改這件事
[00:09:45.000 --> 00:09:48.000]  我們知道悔改是什麼呢
[00:09:48.000 --> 00:09:50.000]  悔改就是說
[00:09:50.000 --> 00:09:54.000]  現在基督徒有一個問題
[00:09:54.000 --> 00:09:56.000]  就是不知道在哪裡悔改
[00:09:56.000 --> 00:09:59.000]  你說我出生很好的
[00:09:59.000 --> 00:10:02.000]  我們特別是中國教會的弟兄姊妹
[00:10:02.000 --> 00:10:05.000]  你出生都不錯的
[00:10:05.000 --> 00:10:07.000]  我不知道你出生是怎樣
[00:10:07.000 --> 00:10:09.000]  多數都是名門望族
[00:10:09.000 --> 00:10:12.000]  或者書香世代
[00:10:12.000 --> 00:10:14.000]  我又沒有作奸犯科
[00:10:14.000 --> 00:10:15.000]  我又沒有吸毒
[00:10:15.000 --> 00:10:16.000]  我又沒有喝酒
[00:10:16.000 --> 00:10:18.000]  我又沒有吸煙
[00:10:18.000 --> 00:10:22.000]  你知道希特勒也是這樣嗎
[00:10:22.000 --> 00:10:24.000]  又沒有玩女人
[00:10:24.000 --> 00:10:30.000]  沒什麼悔改
[00:10:30.000 --> 00:10:32.000]  悔改是什麼意思呢
[00:10:32.000 --> 00:10:36.000]  悔改是以前你是自我中心
[00:10:36.000 --> 00:10:39.000]  現在以神為中心
[00:10:39.000 --> 00:10:42.000]  所以有些人行善都要悔改
[00:10:42.000 --> 00:10:46.000]  因為你的善行不是為了神
[00:10:46.000 --> 00:10:49.000]  你是為了自己
[00:10:49.000 --> 00:10:52.000]  我們要悔改就是我們生命的中心
[00:10:52.000 --> 00:10:54.000]  我們要得到神的喜悅
[00:10:54.000 --> 00:10:58.000]  不悔改的人要自己開心就行了
[00:10:58.000 --> 00:11:01.000]  悔改就是我們現在要得到主的喜悅
[00:11:01.000 --> 00:11:03.000]  主閲立我的生命
[00:11:03.000 --> 00:11:05.000]  我的生命可以奉獻給神
[00:11:05.000 --> 00:11:09.000]  這是悔改的生命
[00:11:09.000 --> 00:11:11.000]  所以今天我們說到罪的時候
[00:11:11.000 --> 00:11:15.000]  我們發覺罪是很厲害的
[00:11:15.000 --> 00:11:17.000]  我們無時無刻
[00:11:17.000 --> 00:11:19.000]  到處都是很多罪的
[00:11:19.000 --> 00:11:22.000]  所以我們今天特別要幫助自己
[00:11:22.000 --> 00:11:24.000]  我們祈禱來到主的面前
[00:11:24.000 --> 00:11:28.000]  幫助我們生命的聖潔生活
[00:11:28.000 --> 00:11:31.000]  我們的生活可以歸給主
[00:11:31.000 --> 00:11:34.000]  我們真的可以發光
[00:11:34.000 --> 00:11:36.000]  第一個跟大家分享的就是
[00:11:36.000 --> 00:11:39.000]  尊重神兒女的身份
[00:11:39.000 --> 00:11:41.000]  所以我用了一句詞就是
[00:11:41.000 --> 00:11:42.000]  不能犯罪
[00:11:42.000 --> 00:11:43.000]  羞辱主的名
[00:11:43.000 --> 00:11:44.000]  不可以犯罪
[00:11:44.000 --> 00:11:47.000]  在《約翰一書》第三章一至二字
[00:11:47.000 --> 00:11:50.000]  李漢父賜給我們是何等的慈愛
[00:11:50.000 --> 00:11:53.000]  使我們得稱為神的兒女
[00:11:53.000 --> 00:11:55.000]  我們也真是祂的兒女
[00:11:55.000 --> 00:11:57.000]  世人所以不認識我們
[00:11:57.000 --> 00:11:59.000]  是因未曾認識祂
[00:11:59.000 --> 00:12:01.000]  親愛的弟兄說
[00:12:01.000 --> 00:12:03.000]  我們現在是神的兒女
[00:12:03.000 --> 00:12:05.000]  將來如何還未顯明
[00:12:05.000 --> 00:12:07.000]  但我們知道主若顯明
[00:12:07.000 --> 00:12:09.000]  我們必要像祂
[00:12:09.000 --> 00:12:12.000]  因為必得見祂的真體
[00:12:12.000 --> 00:12:14.000]  我們知道
[00:12:14.000 --> 00:12:18.000]  使徒約翰是一個叫愛的使徒
[00:12:18.000 --> 00:12:20.000]  正如所強思哥所說
[00:12:20.000 --> 00:12:22.000]  愛的power擁抱我
[00:12:22.000 --> 00:12:26.000]  最厲害最明白的就是約翰
[00:12:26.000 --> 00:12:28.000]  約翰是靠在耶穌的胸膛那裡
[00:12:28.000 --> 00:12:30.000]  那麼約翰是什麼呢
[00:12:30.000 --> 00:12:33.000]  約翰本來是一個脾氣很壞的人
[00:12:33.000 --> 00:12:35.000]  他的綽號叫做雷公釘
[00:12:35.000 --> 00:12:37.000]  開口都是盯著你
[00:12:37.000 --> 00:12:39.000]  其實你有沒有見過人
[00:12:39.000 --> 00:12:40.000]  可能你的老闆
[00:12:40.000 --> 00:12:41.000]  早安
[00:12:41.000 --> 00:12:42.000]  早什麼神啊
[00:12:42.000 --> 00:12:43.000]  有些人很兇的
[00:12:43.000 --> 00:12:45.000]  不過約翰本來就是這樣
[00:12:45.000 --> 00:12:48.000]  約翰是一個脾氣很猛的人
[00:12:48.000 --> 00:12:51.000]  但他竟然是一個愛的使徒
[00:12:51.000 --> 00:12:53.000]  當然另外一個很出名的就是保羅
[00:12:53.000 --> 00:12:56.000]  保羅在哥倫多前書第十三章
[00:12:56.000 --> 00:12:57.000]  我們先講約翰
[00:12:57.000 --> 00:12:59.000]  約翰就講到這個愛
[00:12:59.000 --> 00:13:03.000]  講到我們如何能夠保守自己不犯罪呢
[00:13:03.000 --> 00:13:06.000]  就是神的慈愛
[00:13:06.000 --> 00:13:09.000]  讓我們知道我們真是神的兒女
[00:13:09.000 --> 00:13:11.000]  真是神的兒女
[00:13:11.000 --> 00:13:14.000]  我們現在的名字是神的兒女
[00:13:14.000 --> 00:13:17.000]  我們的身份是神的兒女
[00:13:17.000 --> 00:13:19.000]  不要有失身份
[00:13:19.000 --> 00:13:21.000]  所以我們犯罪
[00:13:21.000 --> 00:13:24.000]  我們每一次犯罪就要羞辱神的名
[00:13:24.000 --> 00:13:27.000]  人家就說基督徒都做這件事
[00:13:27.000 --> 00:13:30.000]  所以我們知道我們在神的面前
[00:13:30.000 --> 00:13:33.000]  身份的尊貴
[00:13:33.000 --> 00:13:34.000]  各位聽眾
[00:13:34.000 --> 00:13:37.000]  如果你們再印卡片
[00:13:37.000 --> 00:13:39.000]  你們就應該印我是神的兒女
[00:13:39.000 --> 00:13:42.000]  你不用印那些其他東西
[00:13:42.000 --> 00:13:44.000]  有些人是firmometer
[00:13:44.000 --> 00:13:46.000]  full of degree
[00:13:46.000 --> 00:13:48.000]  很多degree的
[00:13:48.000 --> 00:13:50.000]  那些都好的
[00:13:50.000 --> 00:13:51.000]  不過最重要
[00:13:51.000 --> 00:13:54.000]  你最重要的身份就是
[00:13:54.000 --> 00:13:57.000]  耶穌的門徒
[00:13:57.000 --> 00:13:59.000]  是神的兒女
[00:13:59.000 --> 00:14:01.000]  所以我們叫做Christian
[00:14:01.000 --> 00:14:03.000]  有些人的英文名叫Christian
[00:14:03.000 --> 00:14:04.000]  很厲害
[00:14:04.000 --> 00:14:06.000]  在紐西蘭有個島
[00:14:06.000 --> 00:14:07.000]  不知道叫Christ什麼的
[00:14:07.000 --> 00:14:08.000]  我忘記了
[00:14:08.000 --> 00:14:11.000]  整個島都是耶穌的名字
[00:14:11.000 --> 00:14:13.000]  我們知道
[00:14:13.000 --> 00:14:14.000]  我們的生命
[00:14:14.000 --> 00:14:16.000]  我們是神的兒女
[00:14:16.000 --> 00:14:19.000]  大家要小心
[00:14:19.000 --> 00:14:21.000]  我們可以做什麼都可以
[00:14:21.000 --> 00:14:24.000]  但千萬不要羞辱主的名
[00:14:24.000 --> 00:14:26.000]  千萬不要羞辱主的名
[00:14:26.000 --> 00:14:31.000]  所以我太太經常提醒我
[00:14:31.000 --> 00:14:33.000]  你小心
[00:14:33.000 --> 00:14:35.000]  去餐館不要跟別人爭位
[00:14:35.000 --> 00:14:36.000]  你是牧師
[00:14:36.000 --> 00:14:38.000]  開車不要cut別人的線
[00:14:38.000 --> 00:14:40.000]  不要響安
[00:14:40.000 --> 00:14:41.000]  說到我都很害怕
[00:14:41.000 --> 00:14:45.000]  吃飯都很害怕
[00:14:45.000 --> 00:14:48.000]  原來我們生命當中
[00:14:48.000 --> 00:14:50.000]  你們是不是牧師
[00:14:50.000 --> 00:14:51.000]  我們最重要的
[00:14:51.000 --> 00:14:54.000]  就是我們是神的兒女
[00:14:54.000 --> 00:14:56.000]  很厲害的
[00:14:56.000 --> 00:14:58.000]  我們知道自己的身份
[00:14:58.000 --> 00:14:59.000]  不要有失身份
[00:14:59.000 --> 00:15:02.000]  最近美國報道有一個大使
[00:15:02.000 --> 00:15:05.000]  在歐洲說髒話
[00:15:05.000 --> 00:15:07.000]  有沒有聽到
[00:15:07.000 --> 00:15:08.000]  有失身份
[00:15:08.000 --> 00:15:11.000]  女人說髒話
[00:15:11.000 --> 00:15:12.000]  我們知道
[00:15:12.000 --> 00:15:15.000]  生命當中我們什麼時候犯罪
[00:15:15.000 --> 00:15:20.000]  什麼時候有失身份
[00:15:20.000 --> 00:15:21.000]  所以我們知道
[00:15:21.000 --> 00:15:24.000]  我們得救是本乎因也因著信
[00:15:24.000 --> 00:15:26.000]  這是已不鎖書
[00:15:26.000 --> 00:15:29.000]  我們人得救能夠成為神的兒女
[00:15:29.000 --> 00:15:30.000]  大家記得
[00:15:30.000 --> 00:15:32.000]  我們成為神的兒女
[00:15:32.000 --> 00:15:34.000]  不是因為我們長得帥
[00:15:34.000 --> 00:15:36.000]  不是我們本事
[00:15:36.000 --> 00:15:37.000]  不是神看得起我們
[00:15:37.000 --> 00:15:38.000]  不是我們給神面子
[00:15:38.000 --> 00:15:40.000]  造成的兒女
[00:15:40.000 --> 00:15:41.000]  完全不是
[00:15:41.000 --> 00:15:43.000]  本來我們一扔東西的時候
[00:15:43.000 --> 00:15:45.000]  爛泥扶不上壁的時候
[00:15:45.000 --> 00:15:48.000]  本來我們是罪人的時候
[00:15:48.000 --> 00:15:51.000]  神就為我們預備了救恩
[00:15:51.000 --> 00:15:53.000]  主耶穌基督在我們還作罪人的時候
[00:15:53.000 --> 00:15:55.000]  就為我們死
[00:15:55.000 --> 00:15:58.000]  神的愛就在此向我們顯明
[00:15:58.000 --> 00:16:01.000]  我們知道我們今天成為神的兒女
[00:16:01.000 --> 00:16:04.000]  完完全全是因為神的恩典
[00:16:04.000 --> 00:16:08.000]  所以我們怎麼可以失了身份
[00:16:08.000 --> 00:16:12.000]  順便說說受浸
[00:16:12.000 --> 00:16:15.000]  上星期有一個姐妹受浸
[00:16:15.000 --> 00:16:17.000]  受浸的意思
[00:16:17.000 --> 00:16:18.000]  受浸有三重意思
[00:16:18.000 --> 00:16:19.000]  第一個意思就是
[00:16:19.000 --> 00:16:22.000]  我們認同耶穌基督
[00:16:22.000 --> 00:16:24.000]  耶穌基督是怎樣我們是怎樣
[00:16:24.000 --> 00:16:26.000]  我們從今以後
[00:16:26.000 --> 00:16:28.000]  當你每天照鏡子的時候
[00:16:28.000 --> 00:16:29.000]  你走路的時候
[00:16:29.000 --> 00:16:31.000]  你每天所舉動的時候
[00:16:31.000 --> 00:16:32.000]  你記得記得
[00:16:32.000 --> 00:16:37.000]  這個身份就是我們是神的兒女的身份
[00:16:37.000 --> 00:16:39.000]  所以人呢
[00:16:39.000 --> 00:16:40.000]  我們說說
[00:16:40.000 --> 00:16:44.000]  人犯罪是在隱藏當中
[00:16:44.000 --> 00:16:48.000]  人犯罪以為沒人看到
[00:16:48.000 --> 00:16:51.000]  沒人看到就犯了罪
[00:16:51.000 --> 00:16:53.000]  我認識一個朋友
[00:16:53.000 --> 00:16:55.000]  他從香港來的
[00:16:55.000 --> 00:16:56.000]  是女的
[00:16:56.000 --> 00:16:58.000]  是師母來的
