
[00:00:00.000 --> 00:00:03.660]  今年我們選讀的經文
[00:03:56.060 --> 00:03:59.620]  神卻一次又一次施祂的慈愛拯救他們
[00:03:59.620 --> 00:04:02.340]  是誰興起大衛和所羅門
[00:04:02.340 --> 00:04:04.700]  是誰興起大衛和所羅門
[00:04:04.700 --> 00:04:07.180]  將以色列的國運推向一個高峰
[00:04:07.180 --> 00:04:09.300]  將以色列的國運推向一個高峰
[00:04:09.300 --> 00:04:11.820]  四周的外邦人都向以色列求和
[00:04:11.820 --> 00:04:13.580]  四周的外邦人都向以色列求和
[00:04:13.580 --> 00:04:16.060]  四周的外邦人都向以色列求和
[00:04:16.060 --> 00:04:18.780]  我想這個答案就超然若揭
[00:04:18.780 --> 00:04:20.620]  我想這個答案就超然若揭
[00:04:20.620 --> 00:04:22.100]  除了神以外沒有別神
[00:04:22.100 --> 00:04:24.420]  因為這位神是守約斯慈愛的神
[00:04:24.420 --> 00:04:27.420]  因為這位神是守約斯慈愛的神
[00:04:27.420 --> 00:04:30.700]  難怪約斯亞是擇地有聲的
[00:04:30.700 --> 00:04:34.020]  去向全體的民眾發出這個宣告
[00:04:34.020 --> 00:04:37.820]  難怪約斯亞是擇地有聲的
[00:04:37.820 --> 00:04:39.820]  向所有的以色列人宣告
[00:04:39.820 --> 00:04:42.580]  他說至於我和我的一家必定侍奉耶和華
[00:04:42.580 --> 00:04:45.740]  他說至於我和我的一家必定侍奉耶和華
[00:04:45.740 --> 00:04:48.220]  你可以想像他不是感情衝動
[00:04:48.220 --> 00:04:50.580]  你可以想像他不是感情衝動
[00:04:50.580 --> 00:04:52.820]  不是婚禮的時候
[00:04:52.820 --> 00:04:54.300]  不是在婚禮的時候
[00:04:54.300 --> 00:04:56.940]  為了增加氣氛說「I do」
[00:04:56.940 --> 00:05:00.020]  為了增加氣氛說「我願意」
[00:05:00.020 --> 00:05:01.500]  不是衝口而出
[00:05:01.500 --> 00:05:02.420]  不是衝口而出
[00:05:02.420 --> 00:05:03.980]  不是說一些門面的話
[00:05:03.980 --> 00:05:05.140]  不是說一些門面的話
[00:05:05.140 --> 00:05:07.340]  不是 大家拍掌彼此鼓勵鼓勵
[00:05:07.340 --> 00:05:09.020]  不是說大家拍掌彼此鼓勵鼓勵
[00:05:09.020 --> 00:05:12.940]  大家記得約斯亞是經過曠野漂流的一代
[00:05:12.940 --> 00:05:16.420]  大家記得約斯亞是經過曠野漂流的一代
[00:05:16.420 --> 00:05:18.580]  他是少數能夠進入迦南的人
[00:05:18.580 --> 00:05:20.740]  他是少數能夠進入迦南的人
[00:05:20.740 --> 00:05:22.300]  你想想四十年在曠野
[00:05:22.300 --> 00:05:23.860]  你想想四十年在曠野
[00:05:23.860 --> 00:05:26.340]  他見盡以色列人那種頑梗叛逆
[00:05:26.340 --> 00:05:30.060]  他見盡以色列人那種頑梗叛逆
[00:05:30.060 --> 00:05:31.220]  見異思遷
[00:05:31.220 --> 00:05:32.940]  見異思遷
[00:05:32.940 --> 00:05:36.580]  約斯亞是其中進入迦南十二個探子之一
[00:05:36.580 --> 00:05:40.180]  約斯亞是其中進入迦南十二個探子之一
[00:05:40.180 --> 00:05:43.660]  他見到神賜的應許之地地大物薄
[00:05:43.660 --> 00:05:47.980]  他見到神賜的應許之地地大物薄
[00:05:47.980 --> 00:05:49.660]  呼籲以色列人馬上去攻取
[00:05:49.660 --> 00:05:52.060]  呼籲以色列人馬上去攻取
[00:05:52.060 --> 00:05:52.940]  換來是什麼呢?
[00:05:52.940 --> 00:05:53.900]  換來是什麼呢?
[00:05:53.900 --> 00:05:55.180]  以色列人的指責
[00:05:55.180 --> 00:05:56.700]  是以色列人的指責
[00:05:56.700 --> 00:05:59.340]  你要我們命喪在外邦人的手中
[00:05:59.340 --> 00:06:02.020]  你要我們命喪在外邦人的手中
[00:06:02.020 --> 00:06:04.740]  有時候我說牧羊一間一百人的教會
[00:06:04.740 --> 00:06:06.340]  有時候我說牧羊一間一百人的教會
[00:06:06.340 --> 00:06:10.660]  有時候我說牧羊一間一百人的教會
[00:06:10.660 --> 00:06:11.660]  是一個學問
[00:06:11.660 --> 00:06:15.300]  帶領一群超過一百萬人的刁民
[00:06:15.300 --> 00:06:16.460]  是一種藝術
[00:06:16.460 --> 00:06:19.740]  帶領一群超過一百萬人的刁民
[00:06:19.740 --> 00:06:21.540]  是一種藝術
[00:06:21.540 --> 00:06:25.940]  你不要忘記連被稱為世界上最謙卑的摩西
[00:06:25.940 --> 00:06:29.580]  你不要忘記連被稱為世界上最謙卑的摩西
[00:06:29.580 --> 00:06:31.660]  他都忍無可忍這班刁民
[00:06:31.660 --> 00:06:33.660]  他都忍無可忍這班刁民
[00:06:33.660 --> 00:06:34.700]  擊打盤石
[00:06:34.700 --> 00:06:35.740]  擊打盤石
[00:06:35.740 --> 00:06:37.660]  結果他任憾不能進入加拿大
[00:06:37.660 --> 00:06:40.780]  結果他任憾不能進入加拿大
[00:06:40.780 --> 00:06:42.420]  進入加拿大之後
[00:06:42.420 --> 00:06:43.980]  進入加拿大之後
[00:06:43.980 --> 00:06:45.940]  很順利的攻取了耶利哥城
[00:06:45.940 --> 00:06:47.860]  很順利的進入了耶利哥城
[00:06:47.860 --> 00:06:51.020]  但其中阿甘因為貪圖一些財物
[00:06:51.020 --> 00:06:53.820]  但其中阿甘因為貪圖一些財物
[00:06:53.820 --> 00:06:55.620]  又令以色列人陷在罪當中
[00:06:55.620 --> 00:06:58.100]  又令以色列人陷在罪當中
[00:06:58.100 --> 00:06:59.540]  總之一波三折
[00:06:59.540 --> 00:07:01.140]  總之一波三折
[00:07:01.140 --> 00:07:02.860]  每天一件新鮮的事情
[00:07:02.860 --> 00:07:05.620]  每天一件新鮮的事情
[00:07:05.620 --> 00:07:06.700]  我想如果我按人性
[00:07:06.700 --> 00:07:08.140]  我是約書亞做領袖
[00:07:08.140 --> 00:07:09.380]  我早就放棄了
[00:07:09.380 --> 00:07:11.300]  我想如果按人性
[00:07:11.300 --> 00:07:13.140]  我是約書亞做領袖
[00:07:13.140 --> 00:07:14.300]  我一早就放棄了
[00:07:14.300 --> 00:07:15.780]  因為簡直貼錢買難受
[00:07:15.780 --> 00:07:17.220]  因為是貼錢買難受
[00:07:17.220 --> 00:07:19.660]  但約書亞經歷種種的困難
[00:07:19.660 --> 00:07:21.940]  但是約書亞經歷了種種的困難
[00:07:21.940 --> 00:07:23.580]  他即將要攻城身退了
[00:07:23.580 --> 00:07:25.340]  他即將要攻城身退了
[00:07:25.340 --> 00:07:27.020]  他豪情壯義的說
[00:07:27.020 --> 00:07:28.100]  至於我和我家
[00:07:28.100 --> 00:07:29.140]  必定侍奉耶和華
[00:07:29.140 --> 00:07:30.700]  他豪情壯義的說
[00:07:30.700 --> 00:07:32.060]  至於我和我家
[00:07:32.060 --> 00:07:33.820]  我們必定侍奉耶和華
[00:07:33.820 --> 00:07:36.220]  這番話代表了約書亞一生的總結
[00:07:36.220 --> 00:07:39.540]  這番話代表了約書亞一生的總結
[00:07:39.540 --> 00:07:40.700]  他想告訴世人
[00:07:40.700 --> 00:07:43.300]  他所侍奉的神從來沒有令他失望
[00:07:43.300 --> 00:07:44.460]  他想告訴大家
[00:07:44.460 --> 00:07:46.940]  我侍奉的神從來沒有令人失望
[00:07:46.940 --> 00:07:50.460]  這番話代表了約書亞離世之前的叮嚀祝福
[00:07:50.460 --> 00:07:54.500]  這番話代表了約書亞離世之前的叮嚀祝福
[00:07:54.500 --> 00:07:57.660]  這番話代表了約書亞堅定不移的信念
[00:07:57.660 --> 00:08:00.860]  這番話代表了約書亞堅定不移的信念
[00:08:00.860 --> 00:08:03.260]  這番話代表了約書亞提醒以色列人
[00:08:03.260 --> 00:08:07.260]  這番話代表了約書亞提醒以色列人
[00:08:07.260 --> 00:08:10.060]  他們要承擔使命,薪火相傳
[00:08:10.060 --> 00:08:13.140]  他們要承擔使命,薪火相傳
[00:08:13.140 --> 00:08:15.380]  世世代代延續地侍奉神
[00:08:15.380 --> 00:08:17.940]  世世代代延續地侍奉神
[00:08:17.940 --> 00:08:20.540]  只要我和我一家,必定侍奉耶和華
[00:08:20.540 --> 00:08:24.260]  只要我和我一家,必定侍奉耶和華
[00:08:24.260 --> 00:08:27.740]  我想這是每一個經歷過神豐盛恩典的人
[00:08:27.740 --> 00:08:30.420]  我想這是每一個經歷過神豐盛恩典的人
[00:08:30.420 --> 00:08:32.340]  毫無困難說出來的說話
[00:08:32.340 --> 00:08:34.260]  毫無困難說出來的說話
[00:08:34.260 --> 00:08:36.300]  這句話也是我自己的期盼
[00:08:36.300 --> 00:08:38.100]  這句話也是我自己的期盼
[00:08:38.100 --> 00:08:39.780]  是我人生一直追求的夢想
[00:08:39.780 --> 00:08:42.020]  是我人生一直追求的夢想
[00:08:42.020 --> 00:08:45.420]  我都希望是我們每一個尖閣寺的弟兄姊妹的夢想
[00:08:45.420 --> 00:08:48.660]  我都希望是每一位尖閣寺弟兄姊妹的夢想
[00:08:48.660 --> 00:08:50.020]  神恩代尖閣寺
[00:08:50.020 --> 00:08:51.500]  神恩代尖閣寺
[00:08:51.500 --> 00:08:54.540]  我們經歷了過去幾個月社會的動盪
[00:08:54.540 --> 00:08:57.820]  我們經歷了過去幾個月社會的動盪
[00:08:57.820 --> 00:09:00.740]  兩個半月的優化工程的裝修
[00:09:00.740 --> 00:09:03.140]  兩個半月的優化工程的裝修
[00:09:03.140 --> 00:09:05.060]  影響是有
[00:09:05.060 --> 00:09:06.940]  影響當時是有的
[00:09:06.940 --> 00:09:08.820]  相對的評估
[00:09:08.820 --> 00:09:10.260]  但相對的評估
[00:09:10.260 --> 00:09:11.660]  我們的影響是非常之少
[00:09:11.660 --> 00:09:13.620]  我們的影響是非常之少的
[00:09:13.620 --> 00:09:15.020]  有些聚會是暫停
[00:09:15.020 --> 00:09:17.420]  有一些聚會是暫停了
[00:09:17.420 --> 00:09:18.740]  我們聚會的人數不穩定
[00:09:18.740 --> 00:09:20.220]  我們聚會的人數不穩定
[00:09:20.220 --> 00:09:22.140]  但是新的一年開始
[00:09:22.140 --> 00:09:23.540]  但是新的一年開始
[00:09:23.540 --> 00:09:26.660]  上帝將一個全新的環境交託給我們
[00:09:26.660 --> 00:09:29.340]  上帝把一個全新的環境交託了給我們
[00:09:29.340 --> 00:09:32.900]  祂期待我們成為一個又忠心又良善的好僕人
[00:09:32.900 --> 00:09:36.300]  祂期待我們成為一個又忠心又良善的好僕人
[00:09:36.300 --> 00:09:38.580]  我們善用上帝所交付給我們
[00:09:38.580 --> 00:09:41.260]  我們善用上帝所交付給我們的
[00:09:41.260 --> 00:09:44.260]  我們每一個都發揮聖靈給我們恩賜去侍奉
[00:09:44.260 --> 00:09:47.100]  我們每一個都發揮聖靈給我們的恩賜來侍奉
[00:09:47.100 --> 00:09:50.420]  為了回應上帝的恩典
[00:09:50.420 --> 00:09:53.660]  在2020年我們宣告靠著主的恩典
[00:09:53.660 --> 00:09:55.340]  我們希望完成的事情
[00:09:55.340 --> 00:09:59.020]  在2020年我們宣告靠著主的恩典
[00:09:59.020 --> 00:10:00.620]  我們要完成的事情
[00:10:00.620 --> 00:10:04.620]  以下的時間我大概會將今年做的事情做一個巡禮
[00:10:04.620 --> 00:10:09.660]  以下的時間我大概把今年要做的事情做一個巡禮
[00:10:09.660 --> 00:10:12.700]  我們的使命宣言大家都記得了
[00:10:12.700 --> 00:10:15.300]  我們的使命宣言大家都記得了
[00:10:15.300 --> 00:10:17.700]  我們要成為一間實踐大使命
[00:10:17.700 --> 00:10:19.940]  我們要成為一間實踐大使命
[00:10:19.940 --> 00:10:21.180]  活出大界面
[00:10:21.180 --> 00:10:22.420]  活出大界面
[00:10:22.420 --> 00:10:25.100]  由一班基督的門徒所組成的教會
[00:10:25.100 --> 00:10:27.900]  由一班基督的門徒所組成的教會
[00:10:27.900 --> 00:10:30.500]  實踐大使命就是說我們願意去傳福音
[00:10:30.500 --> 00:10:32.940]  實踐大使命就是說我們願意去傳福音
[00:10:32.940 --> 00:10:35.620]  活出大界面表示我們願意愛神愛人
[00:10:35.620 --> 00:10:38.140]  活出大界面表示我們願意愛神愛人
[00:10:38.140 --> 00:10:41.340]  大國升級條件我們每一個要做基督的門徒
[00:10:41.340 --> 00:10:43.700]  但首先條件是我們每一個都要做基督的門徒
[00:10:43.700 --> 00:10:44.500]  但首先條件是我們每一個都要做基督的門徒
[00:10:44.500 --> 00:10:46.500]  我們今年的主題是承擔使命
[00:10:46.500 --> 00:10:48.180]  使命承擔 薪火相傳
[00:10:48.180 --> 00:10:52.540]  我們今年的使命是承擔薪火相傳
[00:10:52.540 --> 00:10:57.340]  我們仍然繼續去進行上帝的託付
[00:10:57.340 --> 00:11:00.540]  我們仍然繼續去進行上帝的託付
[00:11:00.540 --> 00:11:01.860]  完成這個大使命
[00:11:01.860 --> 00:11:03.180]  完成這個大使命
[00:11:03.180 --> 00:11:04.180]  活出這個大界面
[00:11:04.180 --> 00:11:05.340]  活出這個大界面
[00:11:05.340 --> 00:11:07.940]  我們希望更多的人加入我們的教會
[00:11:07.940 --> 00:11:10.380]  我們希望更多的人加入我們的教會
[00:11:10.380 --> 00:11:12.100]  不是為了我們教會興旺
[00:11:12.100 --> 00:11:12.980]  不是為了我們教會興旺
[00:11:12.980 --> 00:11:14.900]  我們為了天國可以得人
[00:11:14.900 --> 00:11:16.500]  我們為了天國可以得人
[00:11:16.500 --> 00:11:19.340]  我們希望我們的年輕一代起來
[00:11:19.340 --> 00:11:21.100]  我們希望我們的年輕一代起來
[00:11:21.100 --> 00:11:22.100]  接棒侍奉
[00:11:22.100 --> 00:11:23.180]  接棒侍奉
[00:11:23.180 --> 00:11:25.420]  我們的經文就是今天早上讀的
[00:11:25.420 --> 00:11:27.700]  我們的經文就是今天早上讀的
[00:11:27.700 --> 00:11:31.220]  「若是你們以侍奉耶和華不好」
[00:11:31.220 --> 00:11:34.180]  「若是你們以侍奉耶和華不好」
[00:11:34.180 --> 00:11:35.860]  「你可以選擇去侍奉別神」
[00:11:35.860 --> 00:11:38.020]  「你就可以選擇去侍奉別神」
[00:11:38.020 --> 00:11:39.260]  「但我們可以立志」
[00:11:39.260 --> 00:11:40.620]  「但我們可以立志」
[00:11:40.620 --> 00:11:42.180]  「致於我和我一家」
[00:11:42.180 --> 00:11:43.740]  「致於我和我一家」
[00:11:43.740 --> 00:11:45.060]  「必定侍奉耶和華」
[00:11:45.060 --> 00:11:46.140]  「必定侍奉耶和華」
[00:11:46.140 --> 00:11:47.700]  我們有一些施工的目標
[00:11:47.700 --> 00:11:50.540]  我們有一些施工的目標
[00:11:50.540 --> 00:11:52.900]  我們第一樣感謝主
[00:11:52.900 --> 00:11:55.020]  我們的優化工程已經完成了
[00:11:55.020 --> 00:11:55.980]  我們第一樣感謝主
[00:11:55.980 --> 00:11:57.660]  我們的優化工程已經完成了
[00:11:57.660 --> 00:12:00.340]  我記得聖誕節我們在新義聚餐
[00:12:00.340 --> 00:12:03.260]  我記得聖誕節我們在新義聚餐
[00:12:03.260 --> 00:12:06.060]  多謝大家鼎姐妹對我們的肯定
[00:12:06.060 --> 00:12:08.540]  多謝大家鼎姐妹對我們的肯定
[00:12:08.540 --> 00:12:09.740]  有讚無談
[00:12:09.740 --> 00:12:12.060]  有誇沒有批評
[00:12:12.060 --> 00:12:15.220]  大家都非常喜歡嬰兒室
[00:12:15.220 --> 00:12:17.060]  大家都非常喜歡嬰兒室
[00:12:17.060 --> 00:12:18.380]  我鼓勵年輕一點
[00:12:18.380 --> 00:12:20.500]  你都可以生一個
[00:12:20.500 --> 00:12:23.940]  我鼓勵年輕一代都可以生一個
[00:12:23.940 --> 00:12:25.500]  我鼓勵年輕一代都可以生一個
[00:12:25.500 --> 00:12:27.460]  因為那你就可以享用了
[00:12:27.460 --> 00:12:30.020]  牧師就沒機會了
[00:12:30.020 --> 00:12:31.780]  希望大家要努力
[00:12:31.780 --> 00:12:32.820]  希望大家要努力
[00:12:32.820 --> 00:12:35.740]  我們希望去實踐這個大使命
[00:12:35.740 --> 00:12:38.060]  我們希望去實踐這個大使命
[00:12:38.060 --> 00:12:41.100]  我們希望今年人數可以去到120人
[00:12:41.100 --> 00:12:44.460]  我們希望今年人數可以去到120人
[00:12:44.460 --> 00:12:45.980]  我們今年有兩次的福音主日
[00:12:45.980 --> 00:12:47.980]  我們今年有兩次的福音主日
[00:12:47.980 --> 00:12:52.540]  三月份已經請了亞洲電視前行政總裁葉家寶先生
[00:12:52.540 --> 00:12:56.860]  三月份已經請了亞洲電視前行政總裁葉家寶先生
[00:12:56.860 --> 00:12:58.500]  三月份已經請了亞洲電視前行政總裁葉家寶先生
[00:12:58.500 --> 00:13:01.980]  大家幾年前都知道亞視那種慘淡的經營
[00:13:01.980 --> 00:13:05.940]  大家都知道幾年前亞視那個慘淡的經營
[00:13:05.940 --> 00:13:08.100]  但是葉家寶作為一個基督徒
[00:13:08.100 --> 00:13:10.420]  但是葉家寶作為一個基督徒
[00:13:10.420 --> 00:13:13.100]  他逆境而去承擔那個責任
[00:13:13.100 --> 00:13:15.100]  他逆境而去承擔那個責任
[00:13:15.100 --> 00:13:18.540]  他可以分享他在那種困難的體會
[00:13:18.540 --> 00:13:20.540]  他可以分享他在那種困難的體會
[00:13:20.540 --> 00:13:24.140]  三月份我們請了前香港小姐張瑪麗姐妹分享
[00:13:24.140 --> 00:13:24.140]  三月份我們請了前香港小姐張瑪麗姐妹分享
[00:13:24.140 --> 00:13:29.420]  三月份我們請了前香港小姐張瑪麗姐妹分享
[00:13:29.420 --> 00:13:35.700]  星期六我們仍然維持每個月有兩次的敬拜聚會
[00:13:35.700 --> 00:13:35.700]  星期六我們仍然維持每個月有兩次的敬拜聚會
[00:13:35.700 --> 00:13:39.780]  星期六我們仍然維持每個月有兩次的敬拜聚會
[00:13:39.780 --> 00:13:42.060]  我再次講星期六的聚會
[00:13:42.060 --> 00:13:44.380]  我再次講星期六的聚會
[00:13:44.380 --> 00:13:46.380]  不是以樂團承包
[00:13:46.380 --> 00:13:46.380]  不是以樂團承包
[00:13:46.380 --> 00:13:48.020]  不是以樂團承包
[00:13:48.020 --> 00:13:51.620]  是我們每一個頂尖的媒體都可以利用這個機會帶新朋友來
[00:13:51.620 --> 00:13:51.620]  是我們每一個頂尖的媒體都可以利用這個機會帶新朋友來
[00:13:51.620 --> 00:13:55.500]  是我們每一個頂尖的媒體都可以利用這個機會帶新朋友來
[00:13:55.500 --> 00:13:57.900]  其實我們是用生命故事系列
[00:13:57.900 --> 00:13:57.900]  其實我們是用生命故事系列
[00:13:57.900 --> 00:14:00.260]  其實我們是用生命故事系列
[00:14:00.260 --> 00:14:03.540]  我真的不是為了宣傳這個聚會這樣講
[00:14:03.540 --> 00:14:03.580]  我真的不是為了宣傳這個聚會這樣講
[00:14:03.580 --> 00:14:06.220]  我真的不是為了宣傳這個聚會這樣講
[00:14:06.220 --> 00:14:06.220]  很多次我聽到這些生命見證的故事
[00:14:06.220 --> 00:14:09.140]  很多次我聽到這些生命見證的故事
[00:14:09.140 --> 00:14:09.140]  很多次當我聽到這些生命見證的故事
[00:14:09.140 --> 00:14:19.140]  我自己的生命都被觸動,我記得很多次我自己的眼淚都流出來,沒有講到,只是講他自己生命的經歷,在困難的裏面,在患病的裏面,在人看來絕望的裏面,或者在他人生得意高峰的時候,怎樣去經歷上帝,我希望大家善用自己的生命,我真的不是為了宣傳這個聚會這樣講
[00:14:19.140 --> 00:14:19.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:19.140 --> 00:14:24.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:24.140 --> 00:14:24.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:24.140 --> 00:14:24.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:24.140 --> 00:14:24.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:24.140 --> 00:14:24.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:24.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:39.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:39.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:14:54.140]  我真的不是為了宣傳這個聚會這樣講
[00:14:54.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
[00:15:09.140 --> 00:15:09.140]  我真的不是為了宣傳這個聚會這樣講
