
[00:00:00.000 --> 00:00:04.960]  讓我們一起來看看今天要講的經文
[00:02:40.120 --> 00:02:42.400]  我們今天新約的人就很不同了
[00:02:42.400 --> 00:02:44.280]  我們是靠著耶穌基督
[00:02:44.280 --> 00:02:47.400]  我們可以進到他這個私人寶藏面前
[00:02:47.400 --> 00:02:49.640]  第四章所說的
[00:02:49.640 --> 00:02:52.440]  就是利美這三個兒子
[00:02:52.440 --> 00:02:55.560]  他們在這個會幕的服侍
[00:02:55.560 --> 00:02:58.120]  和那個分工實際的情況
[00:02:58.120 --> 00:02:59.200]  實際的情況
[00:02:59.200 --> 00:03:01.640]  你用兩個英文字就很容易記了
[00:03:01.640 --> 00:03:04.520]  What and How
[00:03:04.520 --> 00:03:05.960]  他們做些什麼
[00:03:05.960 --> 00:03:08.240]  和怎樣去做呢
[00:03:08.240 --> 00:03:09.960]  怎樣去做去執行呢
[00:03:09.960 --> 00:03:13.040]  這個就讓我們很容易明白了
[00:03:13.040 --> 00:03:15.520]  我們今天看第四章的時候
[00:03:15.520 --> 00:03:20.480]  神吩咐是數點利美人當中的壯年人
[00:03:20.480 --> 00:03:22.880]  這個和第三章是有不同的
[00:03:22.880 --> 00:03:26.240]  第三章就叫由一個月大的嬰兒
[00:03:26.240 --> 00:03:29.520]  數他們整個人口
[00:03:29.520 --> 00:03:34.600]  當時利美整個家族在第三章是二萬二千人
[00:03:34.600 --> 00:03:36.640]  但是他們這章裡面
[00:03:36.640 --> 00:03:39.280]  說到他們數點三十到五十歲
[00:03:39.280 --> 00:03:40.960]  是只有八千多人
[00:03:40.960 --> 00:03:42.760]  我們後文會交代了
[00:03:42.760 --> 00:03:46.040]  他們按家族來分工負責會幕的拆卸
[00:03:46.040 --> 00:03:48.000]  搬運和看守的事
[00:03:48.000 --> 00:03:51.360]  好讓會幕在曠野移動的時候
[00:03:51.360 --> 00:03:54.280]  是有效率和有秩序
[00:03:54.280 --> 00:03:56.880]  一切都是按照神的吩咐
[00:03:56.880 --> 00:03:59.680]  你看到他是很仔細
[00:03:59.680 --> 00:04:01.200]  這三組的人
[00:04:01.200 --> 00:04:03.360]  他們要做些什麼
[00:04:03.360 --> 00:04:05.760]  他們分工很清楚的
[00:04:05.760 --> 00:04:09.080]  上帝說我們要起行了
[00:04:09.080 --> 00:04:11.960]  我們不是always station在這裡
[00:04:11.960 --> 00:04:15.080]  因為曠野他們必須要向著
[00:04:15.080 --> 00:04:18.120]  這個應許之地進發
[00:04:18.120 --> 00:04:21.960]  不過你知道神的子民是很不長進的
[00:04:21.960 --> 00:04:24.800]  他們在近四十年裡面
[00:04:24.800 --> 00:04:26.280]  他們在曠野裡面
[00:04:26.280 --> 00:04:28.400]  就不斷有很多埋怨
[00:04:28.400 --> 00:04:31.840]  他們甚至很想回到埃及
[00:04:31.840 --> 00:04:34.000]  是因為他們那種信心
[00:04:34.000 --> 00:04:36.720]  只是看眼前看環境看物質
[00:04:36.720 --> 00:04:37.960]  那種缺乏
[00:04:37.960 --> 00:04:39.640]  他們忘記那個呼召
[00:04:39.640 --> 00:04:42.000]  他們離開埃及遺老之家的
[00:04:42.000 --> 00:04:43.880]  這一位上帝
[00:04:43.880 --> 00:04:47.160]  是何等的聖潔公義真實
[00:04:47.160 --> 00:04:50.680]  而且他是豐富傳遞的供應者
[00:04:50.680 --> 00:04:52.120]  我們今天同樣
[00:04:52.120 --> 00:04:53.840]  在我們人生裡面
[00:04:53.840 --> 00:04:57.080]  無論我們今天是身處什麼樣的處境
[00:04:57.080 --> 00:04:58.440]  你是在流淚谷
[00:04:58.440 --> 00:05:00.280]  或者你在曠野裡面
[00:05:00.280 --> 00:05:02.160]  或者你覺得是不是神丟棄你
[00:05:02.160 --> 00:05:04.800]  其實上帝永遠都沒有丟棄他的子民
[00:05:04.800 --> 00:05:08.120]  永遠都是我們忘記上帝
[00:05:08.120 --> 00:05:11.080]  祂無時無刻其實是看顧
[00:05:11.080 --> 00:05:13.880]  我們人生無論去到哪個階段
[00:05:13.880 --> 00:05:15.160]  你是年輕人也好
[00:05:15.160 --> 00:05:16.080]  中年人也好
[00:05:16.080 --> 00:05:17.560]  或者你現在去到
[00:05:17.560 --> 00:05:19.560]  是長者了
[00:05:19.560 --> 00:05:21.560]  或者下游了
[00:05:21.560 --> 00:05:22.920]  你都要記住
[00:05:22.920 --> 00:05:24.680]  神沒有丟棄你
[00:05:24.680 --> 00:05:27.200]  我們今天我們的健康
[00:05:27.200 --> 00:05:29.400]  我們每天的飲食
[00:05:29.400 --> 00:05:32.560]  這一切都在神的掌管下
[00:05:32.560 --> 00:05:34.320]  你們這三個兒子
[00:05:34.320 --> 00:05:37.760]  他們是代替亞倫加和惠仲
[00:05:37.760 --> 00:05:39.960]  去辦理這個會望所有的事
[00:05:39.960 --> 00:05:43.760]  我們在第三章上一課有跟大家說過
[00:05:43.760 --> 00:05:47.280]  會望的東邊就是摩西亞倫加紮營
[00:05:47.280 --> 00:05:50.560]  南邊就是利美的第二個兒子
[00:05:50.560 --> 00:05:51.720]  就是哥核族
[00:05:51.720 --> 00:05:56.480]  左邊就是西邊
[00:05:56.480 --> 00:05:58.760]  會望的西邊就是利美的長子
[00:05:58.760 --> 00:05:59.760]  格遜族
[00:05:59.760 --> 00:06:03.400]  而會望的北邊就是利美最小的兒子
[00:06:03.400 --> 00:06:05.400]  就是米拉利族
[00:06:05.400 --> 00:06:08.240]  我們看看這個國師奇蹟
[00:06:08.240 --> 00:06:10.240]  其實分三個段落
[00:06:10.240 --> 00:06:13.400]  由第一節到三十三節
[00:06:13.400 --> 00:06:17.840]  你看到第一個段落是最長的篇幅
[00:06:17.840 --> 00:06:19.680]  是與哥核族有關的
[00:06:19.680 --> 00:06:22.160]  而第二就是二十一到二十八節
[00:06:22.160 --> 00:06:25.200]  和格遜族這個長子有關的
[00:06:25.200 --> 00:06:28.440]  而第三和米拉利族有關係
[00:06:28.440 --> 00:06:30.440]  二十九到三十三節
[00:06:30.440 --> 00:06:34.240]  而三十四到四十五節
[00:06:34.240 --> 00:06:38.680]  就是說他們怎樣回應上帝的吩咐
[00:06:38.680 --> 00:06:42.120]  他們去數點他們各族的人數
[00:06:42.120 --> 00:06:46.360]  這一章的聖經的脈絡讓大家稍為了解
[00:06:46.360 --> 00:06:48.920]  但我就會詳細解釋一下
[00:06:48.920 --> 00:06:50.720]  頭一個大段落
[00:06:50.720 --> 00:06:52.720]  這三組的人
[00:06:52.720 --> 00:06:56.040]  由哥核族、格遜族和米拉利族
[00:06:56.040 --> 00:06:58.880]  究竟他們相似的地方
[00:06:58.880 --> 00:07:02.360]  和不同的地方是什麼呢?
[00:07:02.360 --> 00:07:03.720]  我們先來看
[00:07:03.720 --> 00:07:05.720]  他們有類似的地方
[00:07:05.720 --> 00:07:09.360]  首先是神吩咐摩西和亞倫
[00:07:09.360 --> 00:07:12.400]  去數點你每個宗族的
[00:07:12.400 --> 00:07:15.000]  這個是由三十到五十歲
[00:07:15.000 --> 00:07:17.640]  讓他們當中最壯年
[00:07:17.640 --> 00:07:20.760]  最精壯的人出來去侍奉神
[00:07:20.760 --> 00:07:24.000]  第二就是神吩咐每個宗族
[00:07:24.000 --> 00:07:27.760]  所負責與回眸有關係的工作
[00:07:27.760 --> 00:07:29.560]  大家是各司其職的
[00:07:29.560 --> 00:07:30.880]  不會擾亂的
[00:07:30.880 --> 00:07:32.600]  也不會重複的
[00:07:32.600 --> 00:07:33.920]  是很清楚的
[00:07:33.920 --> 00:07:39.080]  下一個平面圖讓大家容易了解
[00:07:39.080 --> 00:07:41.400]  在這個圖跡裏面
[00:07:41.400 --> 00:07:44.680]  你看到中間這個位置
[00:07:44.680 --> 00:07:48.680]  就是聖所和致聖所
[00:07:48.680 --> 00:07:51.400]  這個在聖所前面
[00:07:51.400 --> 00:07:52.880]  這個就是祭壇
[00:07:52.880 --> 00:07:54.680]  這個回眸
[00:07:54.680 --> 00:07:56.360]  你看見這三組人
[00:07:56.360 --> 00:08:01.120]  他們的位置和他們所要負責的工作是什麼呢?
[00:08:01.120 --> 00:08:03.040]  歌客族
[00:08:03.040 --> 00:08:04.920]  這個在下面南邊
[00:08:04.920 --> 00:08:06.600]  他負責要搬運的
[00:08:06.600 --> 00:08:09.120]  全部是致聖之物
[00:08:09.120 --> 00:08:10.760]  致聖之物是在說
[00:08:10.760 --> 00:08:12.160]  在聖所裏面
[00:08:12.160 --> 00:08:14.800]  這些所有器具
[00:08:14.800 --> 00:08:17.400]  包括陳灼臺
[00:08:17.400 --> 00:08:20.000]  還有金燈臺
[00:08:20.000 --> 00:08:23.360]  以及香爐
[00:08:23.360 --> 00:08:25.320]  進入致聖所
[00:08:25.320 --> 00:08:29.200]  就是這個藥櫃
[00:08:29.200 --> 00:08:31.160]  這些全部是由他包辦
[00:08:31.160 --> 00:08:32.800]  他要負責搬運的
[00:08:32.800 --> 00:08:36.440]  外面在這個院子裏面
[00:08:36.440 --> 00:08:38.480]  就是這個祭壇
[00:08:38.480 --> 00:08:40.600]  祭壇也是他要負責的
[00:08:40.600 --> 00:08:42.800]  這個是很清楚的
[00:08:42.800 --> 00:08:44.200]  好了 革信族
[00:08:44.200 --> 00:08:45.720]  他們負責什麼呢?
[00:08:45.720 --> 00:08:49.040]  他們就是負責這個院子的
[00:08:49.040 --> 00:08:53.000]  是關於舉辦所有的那些報匹的東西
[00:08:53.000 --> 00:08:53.880]  報匹
[00:08:53.880 --> 00:08:58.000]  包括就是這個院子的門簾
[00:08:58.000 --> 00:09:00.600]  這裡
[00:09:00.600 --> 00:09:03.080]  這個聖所
[00:09:03.080 --> 00:09:07.480]  會幕的門簾
[00:09:07.480 --> 00:09:10.360]  還有萬紙
[00:09:10.360 --> 00:09:13.120]  致聖所和聖所之間
[00:09:13.120 --> 00:09:14.600]  這個是有個萬紙的
[00:09:14.600 --> 00:09:17.520]  是遮蓋的
[00:09:17.520 --> 00:09:21.120]  連普通祭司都不可以植入這個致聖所的
[00:09:21.120 --> 00:09:22.800]  每年只有大祭司
[00:09:22.800 --> 00:09:24.800]  一年一次在贖罪日
[00:09:24.800 --> 00:09:28.720]  他是代表以色列整個的民族
[00:09:28.720 --> 00:09:32.480]  是向神來贖罪
[00:09:32.480 --> 00:09:36.560]  我們在這裡有一個了解
[00:09:36.560 --> 00:09:39.200]  還有這個院子的錐子
[00:09:39.200 --> 00:09:42.200]  這些全部是他們負責的
[00:09:42.200 --> 00:09:43.080]  好了
[00:09:43.080 --> 00:09:48.640]  米拉利族就負責那些工程的部件
[00:09:48.640 --> 00:09:49.600]  米拉利族
[00:09:49.600 --> 00:09:52.560]  你看到這裡整個會幕
[00:09:52.560 --> 00:09:58.280]  他是有那些的板、山、柱、座
[00:09:58.280 --> 00:09:59.960]  全部是最重的東西
[00:09:59.960 --> 00:10:01.040]  最重型的東西
[00:10:01.040 --> 00:10:03.480]  就是由這個錐子負責
[00:10:03.480 --> 00:10:05.160]  他們這個族裡頭
[00:10:05.160 --> 00:10:07.120]  所有的這些被揀選出來
[00:10:07.120 --> 00:10:08.880]  就要搬這些的
[00:10:08.880 --> 00:10:11.040]  這些既是重
[00:10:11.040 --> 00:10:12.840]  但也都很重要
[00:10:12.840 --> 00:10:15.200]  因為你拆了之後
[00:10:15.200 --> 00:10:17.600]  你砌不回就大件事了
[00:10:17.600 --> 00:10:18.880]  你明不明白
[00:10:18.880 --> 00:10:20.760]  因為每一個部件
[00:10:20.760 --> 00:10:24.320]  他們是全部要有專人去負責
[00:10:24.320 --> 00:10:26.280]  分門別類
[00:10:26.280 --> 00:10:30.560]  大家移動到某個新的地方
[00:10:30.560 --> 00:10:32.960]  一來到下山的時候
[00:10:32.960 --> 00:10:34.360]  你那支釘
[00:10:34.360 --> 00:10:36.160]  進去多深
[00:10:36.160 --> 00:10:40.800]  你的角度怎樣釘好那個錐子
[00:10:40.800 --> 00:10:44.200]  全部都是工程的力學
[00:10:44.200 --> 00:10:46.080]  所以是專業人士
[00:10:46.080 --> 00:10:48.000]  是需要來做的
[00:10:48.000 --> 00:10:51.360]  當你明白了這個分佈的時候
[00:10:51.360 --> 00:10:54.760]  我們看這三個段落
[00:10:54.760 --> 00:10:58.400]  也都有第三點有類似的地方
[00:10:58.400 --> 00:11:00.000]  就是他每個宗族
[00:11:00.000 --> 00:11:02.920]  都是有supervisor的
[00:11:02.920 --> 00:11:07.240]  就是哥核族是祭司以利亞薩來管轄的
[00:11:07.240 --> 00:11:10.600]  加遜和米拉利族就是以他馬
[00:11:10.600 --> 00:11:12.600]  我想請問大家記不記得
[00:11:12.600 --> 00:11:14.800]  以利亞薩和以他馬
[00:11:14.800 --> 00:11:18.840]  是亞倫的第幾個兒子
[00:11:18.840 --> 00:11:21.120]  第三和第四個兒子
[00:11:21.120 --> 00:11:24.160]  為什麼不是長子和次子呢
[00:11:24.160 --> 00:11:27.240]  是的,第三章你們有聽到
[00:11:27.240 --> 00:11:29.880]  第三章就是拿達阿比胡
[00:11:29.880 --> 00:11:32.960]  獻梵火
[00:11:32.960 --> 00:11:36.520]  他們沒有照上帝的吩咐亂來
[00:11:36.520 --> 00:11:38.920]  祭壇的火
[00:11:38.920 --> 00:11:43.040]  你是要用祭壇的火種來點燃
[00:11:43.040 --> 00:11:45.880]  但是他是找別處的地方
[00:11:45.880 --> 00:11:48.160]  點燃祭壇上這個火
[00:11:48.160 --> 00:11:51.680]  所以那裡是說一個unholy fire
[00:11:51.680 --> 00:11:54.160]  英文很多譯本都有翻譯的
[00:11:54.160 --> 00:11:56.240]  我們再看這三個段落
[00:11:56.240 --> 00:11:59.760]  也都有一些不同的地方是什麼呢
[00:11:59.760 --> 00:12:02.400]  首先你看到剛才我們都說
[00:12:02.400 --> 00:12:06.160]  哥核宗族的描述是最長的篇幅
[00:12:06.160 --> 00:12:15.520]  這個是看到他比格遜和米拉尼族
[00:12:15.520 --> 00:12:20.320]  在神的心意裡面更加重要
[00:12:20.320 --> 00:12:22.160]  是神揀選的
[00:12:22.160 --> 00:12:25.080]  我們照問一個問題
[00:12:25.080 --> 00:12:27.320]  為什麼是哥核族呢
[00:12:27.320 --> 00:12:29.840]  為什麼哥核族是排第幾
[00:12:29.840 --> 00:12:32.160]  是利尾三個兒子裡面
[00:12:32.160 --> 00:12:33.840]  排第二
[00:12:33.840 --> 00:12:34.920]  不是第一
[00:12:34.920 --> 00:12:37.600]  第一那個是誰
[00:12:37.600 --> 00:12:41.120]  第一那個是格遜
[00:12:41.120 --> 00:12:44.320]  我們會問為什麼上帝這麼有趣
[00:12:44.320 --> 00:12:46.920]  三個兒子為什麼找次子
[00:12:46.920 --> 00:12:50.880]  去負責聖所、致聖所的那些致聖之物呢
[00:12:50.880 --> 00:12:52.880]  這個是上帝的主權
[00:12:52.880 --> 00:12:54.520]  上帝命定的
[00:12:54.520 --> 00:12:56.600]  其實這個都不奇怪
[00:12:56.600 --> 00:12:58.080]  如果你看回舊約聖經
[00:12:58.080 --> 00:13:00.600]  我們有很多的例證
[00:13:00.600 --> 00:13:05.040]  那個孿生仔最出名的是以素和雅各
[00:13:05.040 --> 00:13:11.800]  明明應該以素是承繼所謂長子的名份
[00:13:11.800 --> 00:13:14.760]  但竟然以素因為紅豆湯
[00:13:14.760 --> 00:13:16.920]  他是出賣了長子的名份
[00:13:16.920 --> 00:13:20.280]  而雅各是被神揀選的
[00:13:20.280 --> 00:13:23.000]  你要接觸亞伯拉罕、以撒
[00:13:23.000 --> 00:13:24.400]  然後不是以素
[00:13:24.400 --> 00:13:25.800]  然後是雅各
[00:13:25.800 --> 00:13:30.840]  這個是上帝祂有祂自己主權的揀選
[00:13:30.840 --> 00:13:33.160]  你不需要跟別人比較
[00:13:33.160 --> 00:13:34.880]  今天你在家族裡面也是
[00:13:34.880 --> 00:13:38.360]  你不需要跟你的哥哥姐姐在那裡比較
[00:13:38.360 --> 00:13:40.120]  如果神揀選你
[00:13:40.120 --> 00:13:42.600]  你就去順命而行就行了
[00:13:42.600 --> 00:13:45.800]  我在很多的
[00:13:45.800 --> 00:13:47.440]  這麼多年木會裡面
[00:13:47.440 --> 00:13:49.760]  我都看到有不同的家庭
[00:13:49.760 --> 00:13:52.280]  有些是神揀了一個長子出來
[00:13:52.280 --> 00:13:53.760]  做傳道人的
[00:13:53.760 --> 00:13:55.160]  但有些不是
[00:13:55.160 --> 00:13:59.440]  有些揀選可能是第二個兒子出來
[00:13:59.440 --> 00:14:04.680]  有些是揀了最小的女兒出來
[00:14:04.680 --> 00:14:07.360]  或者最小的兒子出來
[00:14:07.360 --> 00:14:09.840]  我就是其中一個例子
[00:14:09.840 --> 00:14:12.520]  我的家族裡面
[00:14:12.520 --> 00:14:15.800]  是最小的女兒、最小的兒子
[00:14:15.800 --> 00:14:17.720]  竟然被神揀選
[00:14:17.720 --> 00:14:20.520]  我看到神的揀選真的很奇妙
[00:14:20.520 --> 00:14:22.720]  但這件事是提醒我們
[00:14:22.720 --> 00:14:25.800]  你不需要跟別人比較
[00:14:25.800 --> 00:14:30.040]  你要忠於上帝給你的身份、位份
[00:14:30.040 --> 00:14:31.920]  還有你有沒有忠心
[00:14:31.920 --> 00:14:33.680]  按照神給你的恩賜
[00:14:33.680 --> 00:14:35.160]  你來擺上
[00:14:35.160 --> 00:14:38.640]  你一生無論你是傳道人與否
[00:14:38.640 --> 00:14:40.280]  你是神的兒女
[00:14:40.280 --> 00:14:42.560]  你就要寶貴你的名份
[00:14:42.560 --> 00:14:44.360]  因為神的兒女同樣
[00:14:44.360 --> 00:14:46.200]  是在神的家裡面
[00:14:46.200 --> 00:14:48.880]  我們是要各司其職的
[00:14:48.880 --> 00:14:51.320]  我等一下就會跟大家再講下去
[00:14:51.320 --> 00:14:54.480]  我們怎樣應用在我們「廣福家」裡面
[00:14:54.480 --> 00:14:57.160]  我們「廣福家」一點都不小
[00:14:57.160 --> 00:15:00.120]  我們有很多不同方面的需要
[00:15:00.120 --> 00:15:05.080]  我們再來看第三個分別在哪裡
[00:15:05.080 --> 00:15:08.680]  提到那個辦事只有哥核族
[00:15:08.680 --> 00:15:10.640]  他是用這個希伯來文
[00:15:10.640 --> 00:15:12.560]  叫做「默勒卡」這個字
[00:15:12.560 --> 00:15:13.840]  在第三節
[00:15:13.840 --> 00:15:19.280]  去表明這個事是需要特別技能的
[00:15:19.280 --> 00:15:23.280]  去負責「致聖之物」
[00:15:23.280 --> 00:15:25.600]  在第三節裡面我們看到
[00:15:25.600 --> 00:15:28.960]  這些三十到五十歲的人
[00:15:28.960 --> 00:15:32.480]  是來到會幕裡面侍奉的人
[00:15:32.480 --> 00:15:34.000]  他特別在這裡說
[00:15:34.000 --> 00:15:36.480]  是哥核子孫
[00:15:36.480 --> 00:15:39.920]  是要負責有關「致聖之物」這個職責
[00:15:39.920 --> 00:15:44.040]  這一種專職的事
[00:15:44.040 --> 00:15:46.200]  是用「默勒卡」這個字
[00:15:46.200 --> 00:15:48.280]  其他那兩個族
[00:15:48.280 --> 00:15:51.200]  他們是用這個「阿伯達」
[00:15:51.200 --> 00:15:54.480]  「阿伯達」這個字是說勞動
[00:15:54.480 --> 00:15:58.640]  勞動只是說他們搬台搬那些東西
[00:15:58.640 --> 00:16:00.120]  「阿伯達」
[00:16:00.120 --> 00:16:02.680]  那你認識了兩個希伯來文
[00:16:02.680 --> 00:16:04.880]  不過你不要亂拋書包
[00:16:04.880 --> 00:16:07.960]  人家問你第三個你就不認識了
[00:16:07.960 --> 00:16:09.840]  我們起碼在這裡
[00:16:09.840 --> 00:16:11.440]  為了要明白
[00:16:11.440 --> 00:16:15.120]  原來上帝透過那個文字的敘述
[00:16:15.120 --> 00:16:17.440]  是有分別的
[00:16:17.440 --> 00:16:20.040]  這個分別我們再來要看到
[00:16:20.040 --> 00:16:23.440]  這個描述是要凸顯哥核族的地位
[00:16:23.440 --> 00:16:27.320]  是高於他的哥哥和他的弟弟
[00:16:27.320 --> 00:16:30.560]  那個格遜和米拉尼的宗族
[00:16:30.560 --> 00:16:33.480]  在「抗夜路上」按神的吩咐起行的時候
[00:16:33.480 --> 00:16:36.680]  是先由哥核族搬運
[00:16:36.680 --> 00:16:42.400]  他首先是將聖所、致聖所那些「致聖之物」搬來
[00:16:42.400 --> 00:16:45.120]  我們先來看第一段
[00:16:45.120 --> 00:16:46.880]  第五到第六節
[00:16:46.880 --> 00:16:47.760]  就是「約季」
[00:16:47.760 --> 00:16:49.400]  我們一起讀一下
[00:16:49.400 --> 00:16:53.480]  「拔營的時候阿倫和他兒子要進去
[00:16:53.480 --> 00:16:56.120]  擺遮掩的慢紙取下
[00:16:56.120 --> 00:16:58.880]  用它來遮蓋法季
[00:16:58.880 --> 00:17:02.600]  又用精美皮料蓋在上面
[00:17:02.600 --> 00:17:04.880]  鋪上純藍色的布
[00:17:04.880 --> 00:17:07.200]  再擺供村上」
[00:17:07.200 --> 00:17:10.400]  這裡是說聖所、致聖所
[00:17:10.400 --> 00:17:13.360]  這裡面所說的這些
[00:17:13.360 --> 00:17:15.120]  這裡只是說
[00:17:15.120 --> 00:17:16.320]  其實是致聖所
[00:17:16.320 --> 00:17:17.280]  第一樣東西
[00:17:17.280 --> 00:17:18.600]  是「約季」那些東西
[00:17:18.600 --> 00:17:20.240]  說了三件事
[00:17:20.240 --> 00:17:21.520]  是祭司做的
[00:17:21.520 --> 00:17:22.960]  不是其他人做
[00:17:22.960 --> 00:17:25.400]  因為要進入聖所、致聖所之後
[00:17:25.400 --> 00:17:27.400]  祭司才能夠進入
[00:17:27.400 --> 00:17:30.720]  但是這裡面說的這三樣東西
[00:17:30.720 --> 00:17:32.440]  「遮掩的慢紙」
[00:17:32.440 --> 00:17:34.280]  「覆蓋法季」
[00:17:34.280 --> 00:17:35.640]  但他接著說
[00:17:35.640 --> 00:17:36.960]  這個是第一層
[00:17:36.960 --> 00:17:39.800]  第二層是精美的皮料
[00:17:39.800 --> 00:17:41.840]  這個是和修本的翻譯
[00:17:41.840 --> 00:17:43.800]  我們和合本的翻譯
[00:17:43.800 --> 00:17:47.800]  都是在說「海狗皮」
[00:17:47.800 --> 00:17:50.320]  我參考其他的中文譯本
[00:17:50.320 --> 00:17:52.240]  都是在說「海狗皮」
[00:17:52.240 --> 00:17:55.120]  參考希伯來文的原文
[00:17:55.120 --> 00:17:57.600]  都是指向「海狗皮」
[00:17:57.600 --> 00:17:58.680]  我不是很明白
[00:17:58.680 --> 00:18:01.040]  為什麼和修本修訂之後
[00:18:01.040 --> 00:18:02.360]  竟然
[00:18:02.360 --> 00:18:04.120]  他可能覺得這樣
[00:18:04.120 --> 00:18:05.160]  是不是比較容易
[00:18:05.160 --> 00:18:07.720]  一些精美的皮料
[00:18:07.720 --> 00:18:10.760]  確實「海狗皮」是很精美
[00:18:10.760 --> 00:18:13.640]  它是能夠厚、實
[00:18:13.640 --> 00:18:15.320]  是耐磨的
[00:18:15.320 --> 00:18:17.320]  就是你要在曠野
[00:18:17.320 --> 00:18:18.920]  要搬運的時候
[00:18:18.920 --> 00:18:20.240]  不要有磨損
[00:18:20.240 --> 00:18:21.720]  這個是有意思的
[00:18:21.720 --> 00:18:23.560]  最後第三層
[00:18:23.560 --> 00:18:25.480]  就是純藍色的布
[00:18:25.480 --> 00:18:27.080]  這個是代表著
[00:18:27.080 --> 00:18:28.880]  這個是屬天的
[00:18:28.880 --> 00:18:31.760]  這個是上帝的寶座
[00:18:31.760 --> 00:18:33.320]  這三樣東西
[00:18:33.320 --> 00:18:36.680]  接著由第七節到第十四節
[00:18:36.680 --> 00:18:38.800]  就是其他聖所
[00:18:38.800 --> 00:18:42.200]  去到院子的祭壇
[00:18:42.200 --> 00:18:44.880]  因為時間有關係
[00:18:44.880 --> 00:18:46.200]  我用一個圖表
[00:18:46.200 --> 00:18:47.440]  解釋給大家知道
[00:18:47.440 --> 00:18:48.280]  好不好
[00:18:48.280 --> 00:18:50.640]  這樣你們就可以明白了
[00:18:50.640 --> 00:18:52.000]  這個圖表
[00:18:52.000 --> 00:18:53.160]  是有這些
[00:18:53.160 --> 00:18:55.360]  怎樣去包那個次序
[00:18:55.360 --> 00:18:56.560]  第一塊布
[00:18:56.560 --> 00:18:57.520]  第二塊布
[00:18:57.520 --> 00:18:58.400]  第三塊布
[00:18:58.400 --> 00:19:00.880]  是什麼的性質
[00:19:00.880 --> 00:19:02.440]  陳設祥
[00:19:02.440 --> 00:19:03.960]  這裡面
[00:19:03.960 --> 00:19:04.800]  他是說
[00:19:04.800 --> 00:19:07.680]  這個藍色的毯子
[00:19:07.680 --> 00:19:09.520]  珠紅色的毯子
