
[00:00:00.000 --> 00:00:05.200]  三位記者16章 叫做「神不會忘記你」
[00:04:12.200 --> 00:04:15.680]  你記艷氣耶和華的命令
[00:04:15.680 --> 00:04:18.480]  耶和華也艷氣你作惡
[00:04:18.480 --> 00:04:20.160]  因為犯了這個錯
[00:04:20.160 --> 00:04:21.440]  沒有按照上帝吩咐
[00:04:21.440 --> 00:04:22.640]  所以他艷氣神
[00:04:22.640 --> 00:04:24.000]  所以神說因為這樣
[00:04:24.000 --> 00:04:25.560]  我也要艷氣你了
[00:04:25.560 --> 00:04:26.840]  所以到第十六章
[00:04:26.840 --> 00:04:29.200]  就是下一位的領導人
[00:04:29.200 --> 00:04:30.160]  而這個領導人
[00:04:30.160 --> 00:04:32.920]  也是以色列國這麼多年最出名的一個王
[00:04:32.920 --> 00:04:34.400]  他是君王
[00:04:34.400 --> 00:04:36.680]  今日以色列國
[00:04:36.680 --> 00:04:38.440]  他的國旗都是用這個王
[00:04:38.440 --> 00:04:40.360]  所以是非常出名的
[00:04:40.360 --> 00:04:41.400]  第十六章
[00:04:41.400 --> 00:04:42.720]  所以一開始
[00:04:42.720 --> 00:04:43.560]  他這樣說
[00:04:43.560 --> 00:04:45.600]  第一節
[00:04:45.600 --> 00:04:46.280]  我們一起做好嗎
[00:04:46.280 --> 00:04:47.200]  一二三
[00:04:47.200 --> 00:04:50.520]  耶和華對撒姆爾說
[00:04:50.520 --> 00:04:54.520]  我被艷氣所惡作以色列國
[00:04:54.520 --> 00:04:58.720]  你為他悲傷要到幾時呢
[00:04:58.720 --> 00:05:01.760]  你仍無由成為業國
[00:05:01.760 --> 00:05:04.760]  我太已離過伯利群
[00:05:04.760 --> 00:05:06.800]  耶西那裡去
[00:05:06.800 --> 00:05:09.840]  因為我作下眾子之樂
[00:05:09.840 --> 00:05:12.240]  與另一個作惡
[00:05:12.240 --> 00:05:14.920]  當時我相信撒姆爾很傷心
[00:05:14.920 --> 00:05:18.640]  因為他一手提攜的素羅王
[00:05:18.640 --> 00:05:19.840]  本來謙卑的
[00:05:19.840 --> 00:05:21.640]  後來他去到那個位置
[00:05:21.640 --> 00:05:22.880]  他跌倒了
[00:05:22.880 --> 00:05:24.600]  所以神和他說
[00:05:24.600 --> 00:05:25.560]  停了夠了
[00:05:25.560 --> 00:05:26.080]  Move on
[00:05:26.080 --> 00:05:27.080]  繼續向前走了
[00:05:27.080 --> 00:05:27.760]  再下去
[00:05:27.760 --> 00:05:29.040]  停下去不行了
[00:05:29.040 --> 00:05:30.680]  國家都會亂的了
[00:05:30.680 --> 00:05:34.800]  所以繼續去找下一任承繼的王
[00:05:34.800 --> 00:05:36.920]  所以就要高末
[00:05:36.920 --> 00:05:37.600]  去到那裡
[00:05:37.600 --> 00:05:39.360]  去哪個地方
[00:05:39.360 --> 00:05:41.080]  就是伯利群
[00:05:41.080 --> 00:05:43.600]  有一個人叫耶西
[00:05:43.600 --> 00:05:46.920]  我不知道大家是否熟悉耶西這個名字
[00:05:46.920 --> 00:05:50.840]  耶西是誰的孫
[00:05:50.840 --> 00:05:52.760]  耶西的爺爺
[00:05:52.760 --> 00:05:53.600]  還有誰
[00:05:53.600 --> 00:05:54.400]  有人知道嗎
[00:05:54.400 --> 00:05:57.560]  答中的送禮物
[00:05:57.560 --> 00:05:59.120]  你真的答中
[00:05:59.120 --> 00:06:00.520]  送禮物請你吃飯
[00:06:00.520 --> 00:06:01.200]  給點掌聲
[00:06:01.200 --> 00:06:03.000]  波瓦斯
[00:06:03.000 --> 00:06:04.920]  他的太太
[00:06:04.920 --> 00:06:05.520]  路德
[00:06:05.520 --> 00:06:06.800]  兩餐
[00:06:06.800 --> 00:06:07.480]  厲害了
[00:06:07.480 --> 00:06:10.080]  給點掌聲
[00:06:10.080 --> 00:06:10.880]  是名人
[00:06:10.880 --> 00:06:11.800]  是知道的
[00:06:11.800 --> 00:06:13.560]  去耶西裡面
[00:06:13.560 --> 00:06:14.400]  眾子之內
[00:06:14.400 --> 00:06:15.840]  但是如果原文來看
[00:06:15.840 --> 00:06:16.720]  他加了幾個字
[00:06:16.720 --> 00:06:18.520]  沒有寫中文
[00:06:18.520 --> 00:06:19.720]  去到他們那裡
[00:06:19.720 --> 00:06:21.920]  為神自己
[00:06:21.920 --> 00:06:22.920]  選一個
[00:06:22.920 --> 00:06:23.880]  預定一個作案
[00:06:23.880 --> 00:06:25.600]  但是以往蘇羅
[00:06:25.600 --> 00:06:27.480]  這個王是人民要的
[00:06:27.480 --> 00:06:30.760]  但是今次神親自要薩姆爾
[00:06:30.760 --> 00:06:32.680]  為神準備一個王
[00:06:32.680 --> 00:06:33.960]  但是我們都知道
[00:06:33.960 --> 00:06:37.720]  當蘇羅還是君王的時候
[00:06:37.720 --> 00:06:38.400]  我怕不記得
[00:06:38.400 --> 00:06:39.400]  記住記住
[00:06:39.400 --> 00:06:39.920]  立刻
[00:06:39.920 --> 00:06:41.920]  因為要找數
[00:06:41.920 --> 00:06:42.720]  答得好
[00:06:42.720 --> 00:06:43.280]  好
[00:06:43.280 --> 00:06:45.240]  那麼
[00:06:45.240 --> 00:06:47.680]  那麼我說什麼呢
[00:06:47.680 --> 00:06:48.960]  太興奮了
[00:06:48.960 --> 00:06:49.840]  對了
[00:06:49.840 --> 00:06:51.040]  當一個王坐在那裡
[00:06:51.040 --> 00:06:52.520]  你說要奪位
[00:06:52.520 --> 00:06:54.280]  在宮廷看得多了
[00:06:54.280 --> 00:06:56.000]  正在屎
[00:06:56.000 --> 00:06:58.240]  不單止薩姆爾危險
[00:06:58.240 --> 00:07:00.840]  奪位者也危險
[00:07:00.840 --> 00:07:03.760]  而蘇羅是有個背景的
[00:07:03.760 --> 00:07:04.960]  他一向就是
[00:07:04.960 --> 00:07:06.160]  他最維護自己的
[00:07:06.160 --> 00:07:07.560]  維護自己的東西
[00:07:07.560 --> 00:07:08.600]  不做就做
[00:07:08.600 --> 00:07:10.040]  要做就不做
[00:07:10.040 --> 00:07:11.280]  所以薩姆爾要知道
[00:07:11.280 --> 00:07:12.000]  薩姆爾這麼說
[00:07:12.000 --> 00:07:13.720]  我怎能去呢
[00:07:13.720 --> 00:07:16.440]  若要蘇羅若聽見
[00:07:16.440 --> 00:07:18.480]  必要薩姆爾去知道
[00:07:18.480 --> 00:07:19.560]  他知道這個人
[00:07:19.560 --> 00:07:20.520]  是不是
[00:07:20.520 --> 00:07:21.840]  知道
[00:07:21.840 --> 00:07:23.040]  所以
[00:07:23.040 --> 00:07:24.600]  如果是用回他
[00:07:24.600 --> 00:07:27.560]  蘇羅過去那種品格性格來說
[00:07:27.560 --> 00:07:28.800]  他要殺亞馬利人
[00:07:28.800 --> 00:07:29.560]  不要殺
[00:07:29.560 --> 00:07:31.200]  但是今次要他不殺
[00:07:31.200 --> 00:07:32.600]  接下來那個君王
[00:07:32.600 --> 00:07:33.160]  也不行了
[00:07:33.160 --> 00:07:34.080]  他會倒轉
[00:07:34.080 --> 00:07:35.280]  死定了
[00:07:35.280 --> 00:07:36.160]  但是以後
[00:07:36.160 --> 00:07:37.640]  薩姆爾記上我們看到的
[00:07:37.640 --> 00:07:39.000]  今天先不說
[00:07:39.000 --> 00:07:40.280]  先說到這裡
[00:07:40.280 --> 00:07:42.640]  但是沒什麼難倒耶和華的
[00:07:42.640 --> 00:07:46.200]  當有個不是行神心意的人
[00:07:46.200 --> 00:07:48.440]  神失定會怎麼樣
[00:07:48.440 --> 00:07:49.880]  將他落馬
[00:07:49.880 --> 00:07:51.000]  神失的方法
[00:07:51.000 --> 00:07:52.240]  於是符聖經這麼說
[00:07:52.240 --> 00:07:54.240]  第二節第三節
[00:07:54.240 --> 00:07:55.080]  我們一起讀
[00:07:55.080 --> 00:07:56.360]  一二三
[00:07:56.360 --> 00:07:58.080]  耶和華說
[00:07:58.080 --> 00:08:01.000]  你可以帶一隻牛送去
[00:08:01.000 --> 00:08:04.160]  又說愛羅士永不離我
[00:08:04.160 --> 00:08:08.080]  而你是你要請耶穌來的世人
[00:08:08.080 --> 00:08:11.240]  我就指示你所做的事
[00:08:11.240 --> 00:08:13.360]  我所指示給你的人
[00:08:13.360 --> 00:08:14.920]  你要告他
[00:08:14.920 --> 00:08:16.400]  於是上帝就跟他說
[00:08:16.400 --> 00:08:17.680]  你來獻祭給我
[00:08:17.680 --> 00:08:19.440]  你來獻祭我一定可以
[00:08:19.440 --> 00:08:19.960]  為什麼
[00:08:19.960 --> 00:08:21.880]  因為當時薩姆爾非常有名
[00:08:21.880 --> 00:08:22.560]  去到哪裡
[00:08:22.560 --> 00:08:23.920]  人們都會聽他說
[00:08:23.920 --> 00:08:26.520]  一個大的屬靈領袖
[00:08:26.520 --> 00:08:28.120]  於是扶他那裡
[00:08:28.120 --> 00:08:28.760]  長老
[00:08:28.760 --> 00:08:30.200]  個個都會戰戰兢兢出來
[00:08:30.200 --> 00:08:32.000]  你要獻祭
[00:08:32.000 --> 00:08:32.480]  好了
[00:08:32.480 --> 00:08:33.520]  就在整個過程
[00:08:33.520 --> 00:08:36.360]  今天將會學三點
[00:08:36.360 --> 00:08:37.440]  跟旁邊的人說
[00:08:37.440 --> 00:08:39.360]  都是三點
[00:08:39.360 --> 00:08:40.480]  第一點
[00:08:40.480 --> 00:08:42.640]  人雖忘記
[00:08:42.640 --> 00:08:45.880]  但神會神仍然看見
[00:08:45.880 --> 00:08:46.720]  為什麼
[00:08:46.720 --> 00:08:49.680]  因為當薩姆爾去到耶穌那裡
[00:08:49.680 --> 00:08:51.240]  他會叫逐個兒子出來
[00:08:51.240 --> 00:08:52.640]  就好像選美一樣
[00:08:52.640 --> 00:08:54.440]  一個走出來
[00:08:54.440 --> 00:08:55.200]  很有趣
[00:08:55.200 --> 00:08:56.200]  當時發生什麼事呢
[00:08:56.200 --> 00:08:57.200]  我們看下去
[00:08:57.200 --> 00:08:58.600]  第一個兒子來了
[00:08:58.600 --> 00:09:00.240]  就是第六第七節
[00:09:00.240 --> 00:09:01.040]  我們一起讀
[00:09:01.040 --> 00:09:02.160]  一二三
[00:09:02.160 --> 00:09:04.680]  他們來的時候
[00:09:04.680 --> 00:09:07.560]  薩姆爾看見已離格
[00:09:07.560 --> 00:09:09.200]  就心裡說
[00:09:09.200 --> 00:09:11.160]  要我愛的受保證
[00:09:11.160 --> 00:09:13.280]  亦定在下年前
[00:09:13.280 --> 00:09:15.880]  要我愛的就將薩姆爾說
[00:09:15.880 --> 00:09:19.840]  或要我愛的後生新彩虹
[00:09:19.840 --> 00:09:21.480]  我不敢選他
[00:09:21.480 --> 00:09:22.320]  這兩個
[00:09:22.320 --> 00:09:23.960]  他出來的時候
[00:09:23.960 --> 00:09:26.320]  他的身形都挺好的
[00:09:26.320 --> 00:09:27.560]  太神選不選他
[00:09:27.560 --> 00:09:28.480]  不選
[00:09:28.480 --> 00:09:29.600]  我一會第二點
[00:09:29.600 --> 00:09:30.840]  會說多一點
[00:09:30.840 --> 00:09:31.360]  這件事
[00:09:31.360 --> 00:09:32.680]  不過不選
[00:09:32.680 --> 00:09:35.040]  然後第二個兒子來了
[00:09:35.040 --> 00:09:37.680]  叫阿比那達
[00:09:37.680 --> 00:09:39.040]  神有沒有選他
[00:09:39.040 --> 00:09:40.400]  不選
[00:09:40.400 --> 00:09:41.200]  正常
[00:09:41.200 --> 00:09:43.320]  神要有自己的心意
[00:09:43.320 --> 00:09:46.000]  第三個兒子叫沙瑪
[00:09:46.000 --> 00:09:47.280]  神有沒有選他
[00:09:47.280 --> 00:09:48.840]  又沒有
[00:09:48.840 --> 00:09:51.240]  然後第四到第七個兒子出現
[00:09:51.240 --> 00:09:52.360]  總共七個
[00:09:52.360 --> 00:09:53.360]  我們一起讀
[00:09:53.360 --> 00:09:54.400]  一二三
[00:09:54.400 --> 00:09:57.920]  耶穌叫他七個兒子
[00:09:57.920 --> 00:10:01.160]  早從薩姆爾面前見過
[00:10:01.160 --> 00:10:02.600]  薩姆爾說
[00:10:02.600 --> 00:10:06.400]  這都不知耶穌我所選選的
[00:10:06.400 --> 00:10:08.400]  叫了他七個兒子
[00:10:08.400 --> 00:10:10.360]  全都出來了
[00:10:10.360 --> 00:10:14.760]  都不是神選選
[00:10:14.760 --> 00:10:18.160]  難道神搞錯了
[00:10:18.160 --> 00:10:21.560]  耶穌再沒有叫人來
[00:10:21.560 --> 00:10:23.480]  那究竟什麼事
[00:10:23.480 --> 00:10:24.720]  為什麼
[00:10:24.720 --> 00:10:25.760]  因為沒錯
[00:10:25.760 --> 00:10:29.360]  在第十六章十一節
[00:10:29.360 --> 00:10:32.320]  薩姆爾問耶穌一個問題
[00:10:32.320 --> 00:10:34.440]  這個問題都很奇怪
[00:10:34.440 --> 00:10:35.160]  我們一起讀
[00:10:35.160 --> 00:10:36.240]  一二三
[00:10:36.240 --> 00:10:40.120]  你的兒子都在這裡嗎
[00:10:40.120 --> 00:10:41.800]  我們這裡有沒有做父母
[00:10:41.800 --> 00:10:43.760]  有舉手嗎
[00:10:43.760 --> 00:10:44.680]  你有幾個子女
[00:10:44.680 --> 00:10:47.280]  你記不記得
[00:10:47.280 --> 00:10:49.480]  叫他們出來
[00:10:49.480 --> 00:10:52.280]  你不會忘記過的
[00:10:52.280 --> 00:10:54.680]  耶穌沒有叫
[00:10:54.680 --> 00:10:56.560]  當然是有原因
[00:10:56.560 --> 00:10:58.000]  你的兒子都在這裡嗎
[00:10:58.000 --> 00:11:00.920]  耶穌回答你就有些玄機
[00:11:00.920 --> 00:11:04.040]  他說還有一個
[00:11:04.040 --> 00:11:05.880]  明明有的
[00:11:05.880 --> 00:11:07.880]  在放羊而已
[00:11:07.880 --> 00:11:10.560]  為什麼不叫他出來
[00:11:10.560 --> 00:11:12.360]  因為他放羊而已
[00:11:12.360 --> 00:11:14.360]  最小的沒什麼用
[00:11:14.360 --> 00:11:15.640]  最大的高大
[00:11:15.640 --> 00:11:16.760]  威猛又帥氣
[00:11:16.760 --> 00:11:18.040]  你又不對
[00:11:18.040 --> 00:11:19.520]  第二個讀哈佛的不對
[00:11:19.520 --> 00:11:21.760]  第三個讀香港U不對
[00:11:21.760 --> 00:11:23.040]  第四個讀北華清大的
[00:11:23.040 --> 00:11:25.000]  第五個做CEO都不對
[00:11:25.000 --> 00:11:28.800]  這個放羊的
[00:11:28.800 --> 00:11:30.080]  你叫他出來
[00:11:30.080 --> 00:11:33.480]  你明白嗎
[00:11:33.480 --> 00:11:36.880]  大衛看起來真的有些味道
[00:11:36.880 --> 00:11:39.000]  忘記了
[00:11:39.000 --> 00:11:41.000]  於是乎
[00:11:41.000 --> 00:11:42.720]  薩姆爾就說
[00:11:42.720 --> 00:11:43.240]  怎麼說
[00:11:43.240 --> 00:11:43.840]  我們一起讀
[00:11:43.840 --> 00:11:45.040]  一二三
[00:11:45.040 --> 00:11:47.840]  你有兩百人去釣鮑
[00:11:47.840 --> 00:11:49.120]  不若不來
[00:11:49.120 --> 00:11:52.640]  我無必不作謝
[00:11:52.640 --> 00:11:53.240]  他說不可以
[00:11:53.240 --> 00:11:54.200]  一定要來
[00:11:54.200 --> 00:11:56.280]  匪夷所思
[00:11:56.280 --> 00:11:57.840]  接著
[00:11:57.840 --> 00:11:58.640]  聖經不記載
[00:11:58.640 --> 00:11:59.080]  一起讀
[00:11:59.080 --> 00:12:00.000]  一二三
[00:12:00.000 --> 00:12:03.840]  耶穌就打發人去叫他來
[00:12:03.840 --> 00:12:05.640]  阿彌陀佛
[00:12:05.640 --> 00:12:07.280]  雙手牽手
[00:12:07.280 --> 00:12:08.840]  圓謀將領
[00:12:08.840 --> 00:12:10.720]  帥氣
[00:12:10.720 --> 00:12:12.240]  對不對
[00:12:12.240 --> 00:12:14.800]  可能他覺得他沒用小兒子
[00:12:14.800 --> 00:12:16.280]  總之有些東西他忘記了
[00:12:16.280 --> 00:12:18.120]  我們第二點再說
[00:12:18.120 --> 00:12:19.520]  於是神就說
[00:12:19.520 --> 00:12:21.880]  是他了
[00:12:21.880 --> 00:12:24.960]  很奇怪
[00:12:24.960 --> 00:12:26.600]  有時我們生命都是這樣
[00:12:26.600 --> 00:12:28.320]  有時迷失神點
[00:12:28.320 --> 00:12:29.840]  我們自己生命如何混合
[00:12:29.840 --> 00:12:31.880]  大衛就沒有描述他怎樣
[00:12:31.880 --> 00:12:33.800]  不過如果我是大衛
[00:12:33.800 --> 00:12:34.800]  我去到都頗有趣
[00:12:34.800 --> 00:12:35.440]  本來我放完彈
[00:12:35.440 --> 00:12:37.200]  都說你供我做王
[00:12:37.200 --> 00:12:38.400]  但問回故事
[00:12:38.400 --> 00:12:43.080]  原來我爸爸忘記了我
[00:12:43.080 --> 00:12:45.120]  有時可能都是這樣
[00:12:45.120 --> 00:12:46.160]  但很有趣
[00:12:46.160 --> 00:12:47.680]  有時人不記得
[00:12:47.680 --> 00:12:50.800]  甚至自己都覺得自己沮喪那一刻
[00:12:50.800 --> 00:12:54.840]  神並沒有不記得你
[00:12:54.840 --> 00:12:55.640]  Denzel Washington
[00:12:55.640 --> 00:12:56.920]  我收到一個例子
[00:12:56.920 --> 00:12:58.040]  近來都比較出名
[00:12:58.040 --> 00:13:00.240]  有些人看
[00:13:00.240 --> 00:13:03.160]  他被譽為這個世紀
[00:13:03.160 --> 00:13:05.000]  最有名的男演員
[00:13:05.000 --> 00:13:06.560]  奧斯卡金頓奬拿男主角
[00:13:06.560 --> 00:13:07.440]  男背角
[00:13:07.440 --> 00:13:09.800]  很多不同的獎
[00:13:09.800 --> 00:13:13.560]  他在2011年在賓夕凡尼亞大學
[00:13:13.560 --> 00:13:15.240]  U-Penn一個非常有名的大學
[00:13:15.240 --> 00:13:18.120]  邀請他講畢業典禮演詞
[00:13:18.120 --> 00:13:19.760]  他中間講了一段說話
[00:13:19.760 --> 00:13:22.120]  我覺得很感動
[00:13:22.120 --> 00:13:23.520]  他說當他20歲的時候
[00:13:23.520 --> 00:13:25.320]  已經是1975年
[00:13:25.320 --> 00:13:27.000]  大概20歲
[00:13:27.000 --> 00:13:28.760]  他發現他很迷失
[00:13:28.760 --> 00:13:29.840]  他發現人生沒有法律
[00:13:29.840 --> 00:13:31.120]  不知道做甚麼
[00:13:31.120 --> 00:13:32.400]  我不知道大家知不知道在美國
[00:13:32.400 --> 00:13:33.320]  如果你讀醫
[00:13:33.320 --> 00:13:35.600]  要有一個pre-med 預醫
[00:13:35.600 --> 00:13:36.760]  看你能不能讀
[00:13:36.760 --> 00:13:37.440]  不知在香港
[00:13:37.440 --> 00:13:38.480]  哎呀 進去了
[00:13:38.480 --> 00:13:41.200]  如果讀法律就是pre-law
[00:13:41.200 --> 00:13:43.560]  他說他那時候進去就讀pre-med
[00:13:43.560 --> 00:13:44.840]  一進去
[00:13:44.840 --> 00:13:45.720]  肥太老
[00:13:45.720 --> 00:13:46.480]  不懂讀
[00:13:46.480 --> 00:13:47.000]  不行
[00:13:47.000 --> 00:13:48.840]  接著就轉了pre-law
[00:13:48.840 --> 00:13:51.280]  又肥太老甚麼都不行
[00:13:51.280 --> 00:13:53.600]  他說他的GPA低到
[00:13:53.600 --> 00:13:55.840]  如果大家知道他們的系統
[00:13:55.840 --> 00:13:57.320]  是1.8
[00:13:57.320 --> 00:13:58.560]  奇低
[00:13:58.560 --> 00:13:59.800]  學校叫他不如停一停
[00:13:59.800 --> 00:14:01.520]  想想想怎樣才不要再搞
[00:14:01.520 --> 00:14:05.080]  於是他就在百老匯去試鏡
[00:14:05.080 --> 00:14:06.600]  今天知道他出名
[00:14:06.600 --> 00:14:07.840]  當然都不知道
[00:14:07.840 --> 00:14:09.320]  他試鏡先來唱歌
[00:14:09.320 --> 00:14:11.040]  一去到之前唱歌過
[00:14:11.040 --> 00:14:12.040]  嘩
[00:14:12.040 --> 00:14:13.320]  嘩 唱到嘩嘩嘩
[00:14:13.320 --> 00:14:14.280]  好厲害
[00:14:14.280 --> 00:14:15.440]  他完全不敢唱
[00:14:15.440 --> 00:14:17.280]  立刻被人叮走了
[00:14:17.280 --> 00:14:18.760]  又失敗了
[00:14:18.760 --> 00:14:20.600]  接著第二天在百老匯
[00:14:20.600 --> 00:14:22.560]  試鏡就是演戲
[00:14:22.560 --> 00:14:23.960]  他想著應該都可以
[00:14:23.960 --> 00:14:26.320]  誰知一上去又失敗了
[00:14:26.320 --> 00:14:28.000]  他說他早上究竟人生做甚麼
[00:14:28.000 --> 00:14:29.680]  不知怎樣
[00:14:29.680 --> 00:14:30.800]  他有一天
[00:14:30.800 --> 00:14:32.440]  1975年3月27日
[00:14:32.440 --> 00:14:33.000]  他寫得很明白
[00:14:33.000 --> 00:14:35.280]  就去媽媽的髮型屋幫忙
[00:14:35.280 --> 00:14:37.680]  他說當時有一個女士
[00:14:37.680 --> 00:14:40.000]  在城中是一個elder
[00:14:40.000 --> 00:14:42.320]  我不知道是長輩
[00:14:42.320 --> 00:14:44.040]  如果基督教就叫長老
[00:14:44.040 --> 00:14:44.800]  我不知道是指什麼
[00:14:44.800 --> 00:14:46.480]  因為英文elder
[00:14:46.480 --> 00:14:48.880]  one of the elders in the town
[00:14:48.880 --> 00:14:52.200]  這個女士是很前輩的
[00:14:52.200 --> 00:14:54.040]  突然吹吹風筒
[00:14:54.040 --> 00:14:54.960]  經常看著她
[00:14:54.960 --> 00:14:55.560]  我都不認識你
[00:14:55.560 --> 00:14:56.840]  為甚麼經常看著我
[00:14:56.840 --> 00:14:58.000]  接著她突然看到
[00:14:58.000 --> 00:14:59.320]  她放下了風筒
