
[00:00:00.000 --> 00:00:02.540]  菩提姐妹讓我們先聽神的禱言
[00:05:28.560 --> 00:05:30.160]  就放膽去講
[00:05:30.160 --> 00:05:31.160]  就放膽去講
[00:05:31.160 --> 00:05:33.120]  為什麼我們要這麼做呢?
[00:05:33.120 --> 00:05:34.720]  為什麼我們會這麼做呢?
[00:05:34.720 --> 00:05:37.280]  你怎麼有信心可以這麼做呢?
[00:05:37.280 --> 00:05:39.440]  為什麼有信心就這麼做呢?
[00:05:39.440 --> 00:05:41.360]  今天這段經文就告訴我們了
[00:05:41.360 --> 00:05:42.760]  今天的經文就告訴我們了
[00:05:42.760 --> 00:05:45.000]  今天我們看這段經文比較長一點
[00:05:45.000 --> 00:05:46.720]  我們分為兩部分去看
[00:05:46.720 --> 00:05:47.800]  今天的經文有點長
[00:05:47.800 --> 00:05:48.800]  我們分為兩部分
[00:05:48.800 --> 00:05:51.760]  我先從第五節至第九節去看
[00:05:51.760 --> 00:05:53.480]  首先從五到九節看
[00:05:53.480 --> 00:05:55.440]  我們就會發現第一件事情
[00:05:55.440 --> 00:05:56.560]  我們發現一樣
[00:05:56.560 --> 00:05:58.680]  原來傳主道的時候
[00:05:58.680 --> 00:06:00.120]  原來傳主道的時候
[00:06:00.120 --> 00:06:02.920]  原來上帝給了一個應許我們
[00:06:02.920 --> 00:06:04.400]  上帝給了應許給我們
[00:06:04.400 --> 00:06:05.920]  應許可能深一點
[00:06:05.920 --> 00:06:07.160]  可能會深一點
[00:06:07.160 --> 00:06:09.480]  你就用一個簡單一點的說法就是
[00:06:09.480 --> 00:06:11.600]  上帝答應了
[00:06:11.600 --> 00:06:13.400]  簡單講就是上帝答應了
[00:06:13.400 --> 00:06:14.680]  答應了什麼呢?
[00:06:14.680 --> 00:06:15.640]  答應了什麼呢?
[00:06:15.640 --> 00:06:18.440]  答應了祂會和我們一起同在
[00:06:18.440 --> 00:06:20.800]  答應了祂會和我們一起同在
[00:06:20.800 --> 00:06:23.280]  所以當你不懂什麼的時候
[00:06:23.280 --> 00:06:24.400]  所以當你不懂的時候
[00:06:24.400 --> 00:06:27.640]  甚至處理不了的情況的時候
[00:06:27.640 --> 00:06:29.280]  或者處理不到的事情的時候
[00:06:29.280 --> 00:06:30.280]  你不用擔心
[00:06:30.280 --> 00:06:30.760]  不用擔心
[00:06:30.760 --> 00:06:31.800]  祂和你同在
[00:06:31.800 --> 00:06:32.800]  祂和你同在
[00:06:32.800 --> 00:06:34.800]  祂可以幫助你
[00:06:34.800 --> 00:06:36.160]  和你一起的同工
[00:06:36.160 --> 00:06:38.160]  祂可以幫你一起同工
[00:06:38.160 --> 00:06:39.080]  試一下你想想
[00:06:39.080 --> 00:06:40.200]  如果你和別人傳道
[00:06:40.200 --> 00:06:41.200]  一說不定的時候
[00:06:41.200 --> 00:06:42.640]  牧師就會在你旁邊
[00:06:42.640 --> 00:06:44.320]  馬上和你頂上
[00:06:44.320 --> 00:06:45.400]  穩不穩妥?
[00:06:45.400 --> 00:06:47.720]  想一想當你跟別人傳道的時候
[00:06:47.720 --> 00:06:48.840]  又不懂的時候
[00:06:48.840 --> 00:06:50.960]  牧師馬上去走過去幫你
[00:06:50.960 --> 00:06:52.040]  會不會感覺到很穩妥?
[00:06:52.040 --> 00:06:54.560]  這種就是那種侍奉的模式
[00:06:54.560 --> 00:06:56.040]  這樣是一個侍奉的模式
[00:06:56.040 --> 00:06:58.160]  我們來看看保羅昔日
[00:06:58.160 --> 00:06:59.560]  怎樣上帝和我們一起
[00:06:59.560 --> 00:07:01.640]  有這個同在的應許
[00:07:01.640 --> 00:07:04.600]  想想昔日保羅是怎樣在上帝身上
[00:07:04.600 --> 00:07:05.640]  有這樣同在的人
[00:07:05.640 --> 00:07:06.640]  我們一起來看看
[00:07:06.640 --> 00:07:07.640]  再讀多一次好嗎?
[00:07:07.640 --> 00:07:08.480]  因為不是很長
[00:07:08.480 --> 00:07:10.480]  第五至第九節
[00:07:10.480 --> 00:07:12.760]  我們一起來看第五到第九節
[00:07:12.760 --> 00:07:15.320]  我們看看這一部分的裏面
[00:07:15.320 --> 00:07:16.320]  這一部分裏面
[00:07:16.320 --> 00:07:19.600]  究竟保羅是怎樣和上帝同工
[00:07:19.600 --> 00:07:21.400]  又怎樣得到上帝的肯定
[00:07:21.400 --> 00:07:23.960]  看保羅是整個上帝得到同工
[00:07:23.960 --> 00:07:25.440]  然後得到上帝的肯定
[00:07:25.440 --> 00:07:26.520]  我們一起來看
[00:07:26.520 --> 00:07:27.880]  十八章
[00:07:27.880 --> 00:07:28.960]  我們一起來看十八章
[00:07:28.960 --> 00:07:30.600]  第五至第九節
[00:07:30.600 --> 00:07:31.320]  五到九節
[00:07:31.320 --> 00:07:32.360]  我們一起來讀
[00:07:32.360 --> 00:07:33.440]  一起來讀
[00:07:33.440 --> 00:07:38.040]  「西拉和提摩泰從馬其進來的時候
[00:07:38.040 --> 00:07:40.280]  保羅畏道逼切
[00:07:40.280 --> 00:07:44.080]  向猶太人證明耶穌是基督
[00:07:44.080 --> 00:07:47.080]  他們既抗拒、毀謗
[00:07:47.080 --> 00:07:50.360]  保羅就抖著衣裳說
[00:07:50.360 --> 00:07:54.120]  你們的罪歸到你們自己頭上
[00:07:54.120 --> 00:07:55.720]  與我無關
[00:07:55.720 --> 00:07:57.160]  從今以後
[00:07:57.160 --> 00:08:00.040]  我要往外方人那裏去
[00:08:00.040 --> 00:08:01.880]  於是離開那裏
[00:08:01.880 --> 00:08:03.920]  到了一個人的家中
[00:08:03.920 --> 00:08:07.200]  這人名叫提多猶時都
[00:08:07.200 --> 00:08:09.360]  作戰經派神的
[00:08:09.360 --> 00:08:11.920]  他的家靠近會堂
[00:08:11.920 --> 00:08:16.960]  會堂的基利斯部和全家都信了主
[00:08:16.960 --> 00:08:20.080]  還有許多哥倫多人聽見
[00:08:20.080 --> 00:08:22.320]  就相信受洗
[00:08:22.320 --> 00:08:25.800]  耶加主的意象對保羅說
[00:08:25.800 --> 00:08:27.160]  不要怕
[00:08:27.160 --> 00:08:28.520]  只管講
[00:08:28.520 --> 00:08:30.160]  不要閉口」
[00:08:30.160 --> 00:08:31.840]  我們讀完第十節
[00:08:31.840 --> 00:08:34.160]  「有我與你同在
[00:08:34.160 --> 00:08:37.120]  我便有人下手害你
[00:08:37.120 --> 00:08:39.080]  因為在這城裏
[00:08:39.080 --> 00:08:41.280]  我有許多的百姓」
[00:08:41.280 --> 00:08:43.160]  我們讀這裏
[00:08:43.160 --> 00:08:44.440]  我們讀這裏先
[00:08:44.440 --> 00:08:46.320]  在這段聖經一開始
[00:08:46.320 --> 00:08:48.720]  記載連接上文
[00:08:48.720 --> 00:08:50.400]  這裡連接到上文
[00:08:50.400 --> 00:08:55.040]  保羅現在逃跑到哥倫多
[00:08:55.040 --> 00:08:57.120]  保羅逃到哥倫多
[00:08:57.120 --> 00:09:00.920]  為什麼轉轉接接去到哥倫多呢?
[00:09:00.920 --> 00:09:03.600]  其實因為許多猶太人
[00:09:03.600 --> 00:09:04.880]  當保羅傳到的時候
[00:09:04.880 --> 00:09:06.720]  都不喜歡保羅在那裏
[00:09:06.720 --> 00:09:09.240]  為什麼來到哥倫多呢?
[00:09:09.240 --> 00:09:11.000]  因為當時保羅傳到的時候
[00:09:11.000 --> 00:09:12.440]  很多猶太人都不喜歡他
[00:09:12.440 --> 00:09:14.400]  在這裏我不再詳細交代前文
[00:09:14.400 --> 00:09:15.320]  為什麼他要走
[00:09:15.320 --> 00:09:16.560]  怎麼走
[00:09:16.560 --> 00:09:19.680]  但是有興趣的可以聽回以前的講道
[00:09:19.680 --> 00:09:22.760]  先不解釋前文是怎麼對他的破壞
[00:09:22.760 --> 00:09:25.840]  你自己去查找前文
[00:09:25.840 --> 00:09:28.600]  但是保羅一直和西拉提摩提
[00:09:28.600 --> 00:09:32.160]  由小亞細亞來到這個地區去傳道
[00:09:32.160 --> 00:09:33.840]  保羅和西拉和提摩提
[00:09:33.840 --> 00:09:36.120]  一直來到小亞細亞傳道
[00:09:36.120 --> 00:09:37.840]  因為種種的原因
[00:09:37.840 --> 00:09:41.280]  他們後來都分開了
[00:09:41.280 --> 00:09:43.400]  後來由於種種原因分開了
[00:09:43.400 --> 00:09:46.720]  所以根據一些聖經學者的考究
[00:09:46.720 --> 00:09:48.280]  根據聖經學者的考究
[00:09:48.280 --> 00:09:50.400]  研究過保羅等等的書信
[00:09:50.400 --> 00:09:51.760]  研究保羅他的書信
[00:09:51.760 --> 00:09:54.800]  就知道原來保羅在逃跑的過程當中
[00:09:54.800 --> 00:09:58.280]  其實仍然很關心各地區的教會的狀況
[00:09:58.280 --> 00:10:02.920]  保羅在逃跑當中仍然關心各個教會的情況
[00:10:02.920 --> 00:10:05.760]  所以當之前還沒有去到哥倫多之前
[00:10:05.760 --> 00:10:07.400]  保羅在雅典
[00:10:07.400 --> 00:10:08.960]  在沒有去哥倫多之前
[00:10:08.960 --> 00:10:10.000]  他在雅典的時候
[00:10:10.000 --> 00:10:15.120]  曾經短時間與提摩提會合過
[00:10:15.120 --> 00:10:17.720]  曾經短時間與提摩提會合過
[00:10:17.720 --> 00:10:21.120]  就是聽到貼薩羅尼加教會那邊有問題
[00:10:21.120 --> 00:10:24.160]  聽到貼薩羅尼加教會有問題
[00:10:24.160 --> 00:10:27.200]  於是就寫了貼薩羅尼加的前書
[00:10:27.200 --> 00:10:29.200]  於是就寫了貼薩羅尼加的前書
[00:10:29.200 --> 00:10:31.400]  就猜了提摩提會送信
[00:10:31.400 --> 00:10:31.400]  就猜了提摩提會送信
[00:10:31.400 --> 00:10:33.160]  派遣提摩提會去送信
[00:10:33.160 --> 00:10:33.200]  派遣提摩提會去送信
[00:10:33.200 --> 00:10:34.880]  但是因為這樣的緣故
[00:10:34.880 --> 00:10:35.920]  他們分開之後
[00:10:35.920 --> 00:10:38.040]  保羅又要再逃跑去哥倫多
[00:10:38.040 --> 00:10:38.880]  因為這樣的緣故
[00:10:38.880 --> 00:10:40.040]  他們分開之後
[00:10:40.040 --> 00:10:42.520]  保羅又逃到哥倫多
[00:10:42.520 --> 00:10:44.800]  於是乎他們現在分隔兩地
[00:10:44.800 --> 00:10:46.120]  他們就分隔兩地
[00:10:46.120 --> 00:10:47.760]  就正正在第五節所講
[00:10:47.760 --> 00:10:49.200]  就是第五節所講的
[00:10:49.200 --> 00:10:50.920]  西拉和提摩提會
[00:10:50.920 --> 00:10:53.600]  因為他們走了去送信
[00:10:53.600 --> 00:10:54.880]  在馬其頓地區
[00:10:54.880 --> 00:10:57.280]  就是在貼薩羅尼加教會的地區
[00:10:57.280 --> 00:10:59.440]  保羅和西拉和提摩提會
[00:10:59.440 --> 00:11:00.800]  在馬其頓的地區
[00:11:00.800 --> 00:11:02.160]  當時提摩提會的地區
[00:11:02.160 --> 00:11:03.760]  保羅等他們等不及
[00:11:03.760 --> 00:11:06.480]  就被逼到了哥倫多城
[00:11:06.480 --> 00:11:07.840]  保羅等他們不及
[00:11:07.840 --> 00:11:09.880]  就被逼到哥倫多城
[00:11:09.880 --> 00:11:11.080]  唯有在這裡等
[00:11:11.080 --> 00:11:12.280]  等他們回來
[00:11:12.280 --> 00:11:13.680]  看看報告的情況如何
[00:11:13.680 --> 00:11:14.400]  在那裡等
[00:11:14.400 --> 00:11:16.440]  然後等他們回來看報告怎樣
[00:11:16.440 --> 00:11:18.960]  但是保羅等不只是等
[00:11:18.960 --> 00:11:20.600]  保羅不只是在等
[00:11:20.600 --> 00:11:22.960]  等不是在這裡睡覺
[00:11:22.960 --> 00:11:23.960]  先度假
[00:11:23.960 --> 00:11:24.960]  不是這樣的
[00:11:24.960 --> 00:11:27.200]  保羅只是說休息一下
[00:11:27.200 --> 00:11:28.160]  像度假一樣
[00:11:28.160 --> 00:11:29.800]  請問我們知道保羅有一個特色
[00:11:29.800 --> 00:11:32.680]  他到哪裡都流心地區的環境
[00:11:32.680 --> 00:11:35.200]  請問講保羅不管到哪個地區
[00:11:35.200 --> 00:11:36.560]  都會留心當地的狀況
[00:11:36.560 --> 00:11:38.400]  雅典城已經是其中一個例子了
[00:11:38.400 --> 00:11:39.840]  雅典是一個狀況
[00:11:39.840 --> 00:11:41.760]  保羅去到雅典不是遊浮
[00:11:41.760 --> 00:11:43.680]  看看有什麼風光明媚
[00:11:43.680 --> 00:11:46.040]  也可以留意到當地很多教會
[00:11:46.040 --> 00:11:47.760]  很多神廟
[00:11:47.760 --> 00:11:50.320]  都寫著很多不同的神名
[00:11:50.320 --> 00:11:51.880]  保羅來到雅典的時候
[00:11:51.880 --> 00:11:53.280]  不是只是說是參觀
[00:11:53.280 --> 00:11:54.680]  而是他看到很多地方
[00:11:54.680 --> 00:11:56.400]  滿城都是偶像
[00:11:56.400 --> 00:11:58.040]  他很留意周圍的環境
[00:11:58.040 --> 00:11:59.480]  他怎樣去侍奉
[00:11:59.480 --> 00:12:02.080]  他很留意當時狀況去怎麼侍奉
[00:12:02.080 --> 00:12:05.200]  當保羅同樣去到哥倫多城的時候
[00:12:05.200 --> 00:12:06.840]  保羅來到格林多的時候
[00:12:06.840 --> 00:12:08.640]  看到這裡更惡劣
[00:12:08.640 --> 00:12:10.000]  來到這裡看到更加惡劣
[00:12:10.000 --> 00:12:10.840]  我們之前講過
[00:12:10.840 --> 00:12:13.480]  哥倫多和雅典其實是一個競爭城市
[00:12:13.480 --> 00:12:15.480]  哥倫多和雅典是一個競爭的城市
[00:12:15.480 --> 00:12:17.280]  是一個商業城市
[00:12:17.280 --> 00:12:19.320]  那些人很難接受
[00:12:19.320 --> 00:12:20.680]  什麼思維
[00:12:20.680 --> 00:12:22.160]  總之錢是他們的神
[00:12:22.160 --> 00:12:24.280]  那些人什麼思維都有
[00:12:24.280 --> 00:12:26.160]  錢就是他的神
[00:12:26.160 --> 00:12:27.880]  保羅看到這樣的狀況
[00:12:27.880 --> 00:12:29.240]  保羅看到這樣的狀況
[00:12:29.240 --> 00:12:32.000]  於是乎他心裡很著急
[00:12:32.000 --> 00:12:33.320]  所以他心裡著急
[00:12:33.320 --> 00:12:36.040]  聖經說他畏盜逼切
[00:12:36.040 --> 00:12:39.600]  他畏盜逼迫
[00:12:39.600 --> 00:12:42.560]  保羅最關心的是
[00:12:42.560 --> 00:12:45.120]  他最關心的是
[00:12:45.120 --> 00:12:46.760]  人認不認識神的道理
[00:12:46.760 --> 00:12:47.920]  人認不認識神的道理
[00:12:47.920 --> 00:12:49.320]  弟兄姐妹
[00:12:49.320 --> 00:12:52.720]  你做牧者的關心信徒
[00:12:52.720 --> 00:12:54.400]  關心信徒是什麼呢?
[00:12:54.400 --> 00:12:56.440]  關心信徒是關心信徒什麼呢?
[00:12:56.440 --> 00:12:58.880]  很多人說牧者關心信徒
[00:12:58.880 --> 00:13:01.640]  就是關心他們生活順不順利
[00:13:01.640 --> 00:13:03.280]  有沒有困難
[00:13:03.280 --> 00:13:04.880]  有些牧者認為是關心信徒
[00:13:04.880 --> 00:13:07.600]  就是看他們生活上有沒有困難
[00:13:07.600 --> 00:13:08.320]  當他有困難
[00:13:08.320 --> 00:13:10.400]  我們祈求上帝幫他
[00:13:10.400 --> 00:13:11.480]  當他有困難的時候
[00:13:11.480 --> 00:13:12.880]  祈求上帝來幫他們
[00:13:12.880 --> 00:13:14.400]  天主教就是這樣運作
[00:13:14.400 --> 00:13:15.480]  天主教就是這樣運作
[00:13:15.480 --> 00:13:19.440]  好像一個社區關心中心一樣運作
[00:13:19.440 --> 00:13:21.600]  好像一個社區的關心中心這樣運作
[00:13:21.600 --> 00:13:23.280]  基督教很多都是這樣想的
[00:13:23.280 --> 00:13:24.560]  基督教很多也是這樣想的
[00:13:24.560 --> 00:13:25.680]  有沒有留意
[00:13:25.680 --> 00:13:27.760]  近十幾二十年
[00:13:27.760 --> 00:13:30.480]  教會很喜歡搞什麼社區中心
[00:13:30.480 --> 00:13:32.280]  近十幾年來
[00:13:32.280 --> 00:13:35.360]  教會經常喜歡搞這些社區中心
[00:13:35.360 --> 00:13:37.320]  搞得最厲害的是誰?
[00:13:37.320 --> 00:13:39.400]  搞得最厲害的是誰?
[00:13:39.400 --> 00:13:41.640]  你知道嗎?
[00:13:41.640 --> 00:13:44.880]  最厲害的是YMCA
[00:13:44.880 --> 00:13:46.400]  社區中心
[00:13:46.400 --> 00:13:48.200]  就是YMCA
[00:13:48.200 --> 00:13:50.240]  知道什麼叫YMCA嗎?
[00:13:50.240 --> 00:13:52.040]  青年會
[00:13:52.040 --> 00:13:53.960]  中文叫青年會
[00:13:53.960 --> 00:13:54.960]  中文叫青年會
[00:13:54.960 --> 00:13:56.680]  青年會分兩個
[00:13:56.680 --> 00:13:57.640]  它分為兩部分
[00:13:57.640 --> 00:13:58.880]  男青年會
[00:13:58.880 --> 00:13:59.480]  男青年會
[00:13:59.480 --> 00:14:00.360]  女青年會
[00:14:00.360 --> 00:14:01.120]  女青年會
[00:14:01.120 --> 00:14:03.400]  男的青年來又可以玩
[00:14:03.400 --> 00:14:04.960]  男的青年會可以來玩
[00:14:04.960 --> 00:14:06.920]  女的青年又可以來玩
[00:14:06.920 --> 00:14:08.800]  女的青年會可以來玩
[00:14:08.800 --> 00:14:10.960]  後來我才發現
[00:14:10.960 --> 00:14:12.040]  後來才發現
[00:14:12.040 --> 00:14:14.760]  原來男的又可以去女青年會玩
[00:14:14.760 --> 00:14:17.720]  男的可以去到女的青年會來玩
[00:14:17.720 --> 00:14:19.760]  女的又可以去男青年會玩
[00:14:19.760 --> 00:14:22.120]  女的又可以去男的青年會
[00:14:22.120 --> 00:14:23.840]  結果搞成什麼樣呢?
[00:14:23.840 --> 00:14:24.920]  結果是怎麼樣呢?
[00:14:24.920 --> 00:14:28.320]  就變成教會好像一個
[00:14:28.320 --> 00:14:30.200]  找配偶的場地
[00:14:30.200 --> 00:14:34.120]  結果教會成為一個找伴侶的場地
[00:14:34.120 --> 00:14:35.920]  盡量提供活動給他們
[00:14:35.920 --> 00:14:38.040]  盡量提供活動給他們
[00:14:38.040 --> 00:14:40.320]  給他們玩
[00:14:40.320 --> 00:14:43.280]  教會其實的存在是不是為了這樣?
[00:14:43.280 --> 00:14:45.400]  教會的存在是為了這樣子嗎?
[00:14:45.400 --> 00:14:46.800]  不是的
