
[00:00:00.000 --> 00:00:02.640]  我發覺你們教會真是很有
[00:03:39.240 --> 00:03:43.240]  1月6日很多人衝去國會
[00:03:43.240 --> 00:03:46.240]  從來在美國的歷史裏面
[00:03:46.240 --> 00:03:49.240]  沒有試過這樣衝擊國會
[00:03:49.240 --> 00:03:52.240]  第三件世界大事就是
[00:03:52.240 --> 00:03:57.240]  俄羅斯反對派領袖納瓦尼入獄
[00:03:57.240 --> 00:03:58.440]  納瓦尼是誰呢?
[00:03:58.440 --> 00:04:00.640]  納瓦尼當時反對普丁
[00:04:00.640 --> 00:04:03.640]  然後被普丁用毒藥毒他
[00:04:03.640 --> 00:04:04.840]  不過毒他不死
[00:04:04.840 --> 00:04:06.440]  但是他很勇敢
[00:04:06.440 --> 00:04:09.440]  他竟然敢回到俄羅斯
[00:04:09.440 --> 00:04:11.440]  結果就被人抓了
[00:04:11.440 --> 00:04:15.440]  說的是一種極權的國家
[00:04:15.440 --> 00:04:17.440]  一些不義的事情
[00:04:17.440 --> 00:04:19.840]  第四件大事
[00:04:19.840 --> 00:04:21.840]  塔利班奪回政權
[00:04:21.840 --> 00:04:25.440]  我想大家都看到電視機的影像
[00:04:25.440 --> 00:04:27.440]  就是美軍退出的時候
[00:04:27.440 --> 00:04:29.440]  塔利班簡直變天
[00:04:29.440 --> 00:04:32.440]  第五件大事
[00:04:32.440 --> 00:04:34.440]  歐洲的動盪
[00:04:34.440 --> 00:04:37.440]  過去一年英國離開了歐洲
[00:04:37.440 --> 00:04:38.440]  脫歐了
[00:04:38.440 --> 00:04:43.440]  但是現在正面對烏克蘭的事件
[00:04:43.440 --> 00:04:45.440]  隨時會打仗
[00:04:45.440 --> 00:04:49.440]  第六件極端氣候的事件
[00:04:49.440 --> 00:04:53.440]  在洛杉磯可能我們少一點體會
[00:04:53.440 --> 00:04:54.440]  但是如果你看新聞的時候
[00:04:54.440 --> 00:04:55.440]  你看到什麼大風雪
[00:04:55.440 --> 00:04:56.440]  要不就很熱
[00:04:56.440 --> 00:04:58.440]  要不就很冷
[00:04:58.440 --> 00:05:00.440]  是一個非常極端的氣候
[00:05:00.440 --> 00:05:04.440]  波蘭和白俄羅斯的移民危機
[00:05:04.440 --> 00:05:07.440]  白俄羅斯也代表著那種極權社會
[00:05:07.440 --> 00:05:10.440]  他們要和歐盟去爭拗
[00:05:10.440 --> 00:05:13.440]  於是就找一些中東的難民過去
[00:05:13.440 --> 00:05:15.440]  如果你不知道發生什麼事
[00:05:15.440 --> 00:05:16.440]  不要緊
[00:05:16.440 --> 00:05:19.440]  總之是說極權國家的問題
[00:05:19.440 --> 00:05:21.440]  稅制的大改革
[00:05:21.440 --> 00:05:23.440]  這個和我們不是很大關係
[00:05:23.440 --> 00:05:25.440]  起碼有一個最低的稅
[00:05:25.440 --> 00:05:27.440]  全球有最低的稅
[00:05:27.440 --> 00:05:31.440]  然後重回通貨膨脹
[00:05:31.440 --> 00:05:33.440]  這個就大影響了
[00:05:33.440 --> 00:05:35.440]  這個我們每一天都體會到
[00:05:35.440 --> 00:05:37.440]  我們去買東西去吃飯
[00:05:37.440 --> 00:05:40.440]  你有沒有發覺我們吃飯
[00:05:40.440 --> 00:05:43.440]  以前十塊錢可以下樓
[00:05:43.440 --> 00:05:44.440]  已經沒有這些歌仔唱了
[00:05:44.440 --> 00:05:46.440]  十塊錢是不可能下樓的
[00:05:46.440 --> 00:05:47.440]  即是午餐
[00:05:47.440 --> 00:05:50.440]  我以前經常去一間餐廳
[00:05:50.440 --> 00:05:52.440]  它的特別午餐是九塊九號半
[00:05:52.440 --> 00:05:54.440]  連飲料
[00:05:54.440 --> 00:05:56.440]  我現在去那間餐廳
[00:05:56.440 --> 00:05:57.440]  九塊九號半那一單
[00:05:57.440 --> 00:06:00.440]  已經叫做十二塊九號半
[00:06:00.440 --> 00:06:02.440]  通貨膨脹
[00:06:02.440 --> 00:06:04.440]  第十當然和我們更加有關係
[00:06:04.440 --> 00:06:07.440]  美中的對峙
[00:06:07.440 --> 00:06:10.440]  我今天不是分析時事
[00:06:10.440 --> 00:06:13.440]  我今天是看回這個世界
[00:06:13.440 --> 00:06:17.440]  我們原來是面對一個這麼混亂的世界
[00:06:17.440 --> 00:06:19.440]  踏入2022年
[00:06:19.440 --> 00:06:23.440]  似乎我們面對著很多的衝擊
[00:06:23.440 --> 00:06:25.440]  很多的難處
[00:06:25.440 --> 00:06:28.440]  這些是世界上的大新聞
[00:06:28.440 --> 00:06:31.440]  可能在我們的日常生活裏
[00:06:31.440 --> 00:06:33.440]  在我們個人的家庭
[00:06:33.440 --> 00:06:38.440]  可能2022年也是很多的困難
[00:06:38.440 --> 00:06:41.440]  怎樣重新出發呢?
[00:06:41.440 --> 00:06:42.440]  讓我們一起祈禱
[00:06:42.440 --> 00:06:43.440]  親愛的天父
[00:06:43.440 --> 00:06:44.440]  我們求你幫助
[00:06:44.440 --> 00:06:46.440]  讓我們今天早上
[00:06:46.440 --> 00:06:47.440]  在你們面前
[00:06:47.440 --> 00:06:50.440]  在這個話語裏有所得著
[00:06:50.440 --> 00:06:52.440]  以致我們能夠知道
[00:06:52.440 --> 00:06:56.440]  怎樣去開始我們新的一年
[00:06:56.440 --> 00:06:58.440]  重新出發
[00:06:58.440 --> 00:06:59.440]  我們這樣祈禱交託
[00:06:59.440 --> 00:07:01.440]  奉主耶穌的名祈求
[00:07:01.440 --> 00:07:06.440]  當上帝呼召摩西的時候
[00:07:06.440 --> 00:07:09.440]  在這麼多的困境要重新出發的時候
[00:07:09.440 --> 00:07:11.440]  上帝給了他三件事
[00:07:11.440 --> 00:07:12.440]  第一件事
[00:07:12.440 --> 00:07:13.440]  我想看
[00:07:13.440 --> 00:07:17.440]  我們一起讀
[00:07:17.440 --> 00:07:18.440]  因為剛才都是聽別人讀
[00:07:18.440 --> 00:07:20.440]  我想現在我們一起讀
[00:07:20.440 --> 00:07:21.440]  預備起
[00:07:21.440 --> 00:07:24.440]  耶和華的使者從荊棘裡火焰中
[00:07:24.440 --> 00:07:26.440]  向摩西顯現
[00:07:26.440 --> 00:07:30.440]  摩西冠狂不料荊棘被火燒著
[00:07:30.440 --> 00:07:33.440]  卻沒有燒毀
[00:07:33.440 --> 00:07:36.440]  當時上帝給摩西看到一個異象
[00:07:36.440 --> 00:07:41.440]  就是在荊棘裡有火燒
[00:07:41.440 --> 00:07:42.440]  但沒有燒毀
[00:07:42.440 --> 00:07:44.440]  這是不合常理的
[00:07:44.440 --> 00:07:46.440]  這個就叫做
[00:07:46.440 --> 00:07:50.440]  前一陣子的山火
[00:07:50.440 --> 00:07:54.440]  礦物是很乾的
[00:07:54.440 --> 00:07:55.440]  荊棘也是很乾的
[00:07:55.440 --> 00:07:57.440]  一燒就燒光了
[00:07:57.440 --> 00:08:03.440]  那為什麼卻沒有燒毀呢?
[00:08:03.440 --> 00:08:07.440]  這是代表著上帝的應許
[00:08:07.440 --> 00:08:09.440]  一開始這個異象
[00:08:09.440 --> 00:08:11.440]  讓他看到上帝的應許
[00:08:11.440 --> 00:08:14.440]  就算一個這麼乾燥的地方
[00:08:14.440 --> 00:08:16.440]  這麼乾燥的荊棘
[00:08:16.440 --> 00:08:18.440]  就算被火燒
[00:08:18.440 --> 00:08:22.440]  也不會被燒毀的
[00:08:22.440 --> 00:08:24.440]  好不好?
[00:08:24.440 --> 00:08:28.440]  不是很好
[00:08:28.440 --> 00:08:30.440]  為什麼如果是上帝的應許
[00:08:30.440 --> 00:08:34.440]  就應該沒有火呢?
[00:08:34.440 --> 00:08:36.440]  上帝的應許
[00:08:36.440 --> 00:08:38.440]  燒災解難
[00:08:38.440 --> 00:08:40.440]  無災無難
[00:08:40.440 --> 00:08:42.440]  既然上帝給我應許
[00:08:42.440 --> 00:08:44.440]  為什麼要有火呢?
[00:08:44.440 --> 00:08:46.440]  應該連火都沒有就好了
[00:08:46.440 --> 00:08:49.440]  沒有病沒有痛
[00:08:49.440 --> 00:08:51.440]  我新年
[00:08:51.440 --> 00:08:55.440]  彼此祝賀龍馬精神
[00:08:55.440 --> 00:08:58.440]  出入平安
[00:08:58.440 --> 00:09:00.440]  你不會祝賀別人
[00:09:00.440 --> 00:09:03.440]  今年就算大病也死不了
[00:09:03.440 --> 00:09:06.440]  你出入撞車也不會撞死
[00:09:06.440 --> 00:09:10.440]  你不會有人把你趕走
[00:09:10.440 --> 00:09:13.440]  既然是上帝的應許
[00:09:13.440 --> 00:09:19.440]  就應該不會有問題
[00:09:19.440 --> 00:09:22.440]  這首是一首很古老的詩歌
[00:09:22.440 --> 00:09:26.440]  可能現代人都不太記得怎麼唱
[00:09:26.440 --> 00:09:29.440]  這首詩歌叫《神未曾應許》
[00:09:29.440 --> 00:09:30.440]  很奇怪
[00:09:30.440 --> 00:09:32.440]  我們讚美神
[00:09:32.440 --> 00:09:34.440]  當然要說神有什麼應許
[00:09:34.440 --> 00:09:35.440]  這首詩歌很特別
[00:09:35.440 --> 00:09:37.440]  就是神未曾應許
[00:09:37.440 --> 00:09:39.440]  神沒有應許什麼呢?
[00:09:39.440 --> 00:09:43.440]  神沒有應許過天色常藍
[00:09:43.440 --> 00:09:48.440]  神也沒有應許過花香常蔓
[00:09:48.440 --> 00:09:50.440]  路上一路花香常蔓
[00:09:50.440 --> 00:09:53.440]  神沒有應許過常情無語
[00:09:53.440 --> 00:09:54.440]  就是不會下雨
[00:09:54.440 --> 00:09:57.440]  不過如果在加州不會下雨也很嚴重
[00:09:57.440 --> 00:09:58.440]  然後呢
[00:09:58.440 --> 00:10:00.440]  常安無語
[00:10:00.440 --> 00:10:01.440]  就是你很安樂
[00:10:01.440 --> 00:10:02.440]  不需要擔心
[00:10:02.440 --> 00:10:05.440]  神原來沒有應許過這些
[00:10:05.440 --> 00:10:06.440]  很多人就說
[00:10:06.440 --> 00:10:09.440]  為什麼我信耶穌都這麼多困難
[00:10:09.440 --> 00:10:12.440]  為什麼神不聽我祈禱
[00:10:12.440 --> 00:10:14.440]  喂
[00:10:14.440 --> 00:10:15.440]  詩歌告訴你
[00:10:15.440 --> 00:10:17.440]  其實所謂詩歌就是聖經
[00:10:17.440 --> 00:10:20.440]  詩歌也是基於聖經
[00:10:20.440 --> 00:10:22.440]  神沒有應許過
[00:10:22.440 --> 00:10:25.440]  你沒有預估困難
[00:10:25.440 --> 00:10:26.440]  不過
[00:10:26.440 --> 00:10:31.440]  神卻應許生活有力
[00:10:31.440 --> 00:10:33.440]  你有力量
[00:10:33.440 --> 00:10:35.440]  作功特色
[00:10:35.440 --> 00:10:37.440]  你做的時候可以有安息
[00:10:37.440 --> 00:10:39.440]  然後最重要就是
[00:10:39.440 --> 00:10:41.440]  思念得恩助
[00:10:41.440 --> 00:10:43.440]  當我們面對困難的時候
[00:10:43.440 --> 00:10:46.440]  有上帝的恩典的幫助
[00:10:46.440 --> 00:10:49.440]  危難有賴
[00:10:49.440 --> 00:10:51.440]  無限的體恤
[00:10:51.440 --> 00:10:53.440]  不朽的愛
[00:10:53.440 --> 00:10:55.440]  這個叫神的應許
[00:10:55.440 --> 00:10:58.440]  當我們面對新的一年
[00:10:58.440 --> 00:11:03.440]  面對新的挑戰的時候
[00:11:03.440 --> 00:11:05.440]  我們拿著什麼
[00:11:05.440 --> 00:11:07.440]  重新出發
[00:11:07.440 --> 00:11:09.440]  我們拿著神的應許
[00:11:09.440 --> 00:11:11.440]  但是再說
[00:11:11.440 --> 00:11:13.440]  神的應許不是說
[00:11:13.440 --> 00:11:16.440]  沒事的 平安無事的
[00:11:16.440 --> 00:11:18.440]  出入平安的
[00:11:18.440 --> 00:11:20.440]  龍馬精神的
[00:11:20.440 --> 00:11:22.440]  不過
[00:11:22.440 --> 00:11:23.440]  只不過說
[00:11:23.440 --> 00:11:27.440]  就算荊棘被火燒著
[00:11:27.440 --> 00:11:29.440]  怎麼說
[00:11:29.440 --> 00:11:32.440]  卻沒有銷毀
[00:11:32.440 --> 00:11:35.440]  這個就是神的應許
[00:11:35.440 --> 00:11:39.440]  第二件事
[00:11:39.440 --> 00:11:41.440]  童安碎顯現的時候
[00:11:41.440 --> 00:11:43.440]  他就說
[00:11:43.440 --> 00:11:45.440]  我是你父親的神
[00:11:45.440 --> 00:11:47.440]  是阿伯拉罕的神
[00:11:47.440 --> 00:11:49.440]  以撒的神
[00:11:49.440 --> 00:11:51.440]  瓦國的神
[00:11:51.440 --> 00:11:53.440]  這句話其實出現了幾次
[00:11:53.440 --> 00:11:54.440]  那段經文
[00:11:54.440 --> 00:11:55.440]  不過因為時間關係
[00:11:55.440 --> 00:11:57.440]  我們沒有讀那麼多
[00:11:57.440 --> 00:12:01.440]  他就說我是你爸爸的神
[00:12:01.440 --> 00:12:02.440]  阿伯拉罕的神
[00:12:02.440 --> 00:12:03.440]  以撒的神
[00:12:03.440 --> 00:12:04.440]  瓦國的神
[00:12:04.440 --> 00:12:07.440]  為什麼這麼說
[00:12:07.440 --> 00:12:13.440]  我們如果不熟悉聖經
[00:12:13.440 --> 00:12:15.440]  就不知道他在說什麼
[00:12:15.440 --> 00:12:17.440]  摩西熟不熟悉聖經
[00:12:17.440 --> 00:12:19.440]  當時沒有聖經
[00:12:19.440 --> 00:12:21.440]  摩西五經還沒有寫
[00:12:21.440 --> 00:12:23.440]  摩西還沒有寫摩西五經
[00:12:23.440 --> 00:12:25.440]  但是摩西
[00:12:25.440 --> 00:12:27.440]  那時候的人
[00:12:27.440 --> 00:12:29.440]  其實和中國古代的人一樣
[00:12:29.440 --> 00:12:31.440]  中國古代一般人是不識字的
[00:12:31.440 --> 00:12:33.440]  只是知識份子才會識字
[00:12:33.440 --> 00:12:35.440]  那些人怎麼知道呢
[00:12:35.440 --> 00:12:37.440]  過去的歷史是口傳的
[00:12:37.440 --> 00:12:39.440]  你記不記得
[00:12:39.440 --> 00:12:41.440]  有時候我們都會說
[00:12:41.440 --> 00:12:43.440]  爺爺小時候常常跟我說
[00:12:43.440 --> 00:12:45.440]  他怎樣怎樣怎樣
[00:12:45.440 --> 00:12:48.440]  他沒有文字記載的
[00:12:48.440 --> 00:12:49.440]  沒有書的
[00:12:49.440 --> 00:12:51.440]  他是口傳的
[00:12:51.440 --> 00:12:53.440]  所以摩西是知道
[00:12:53.440 --> 00:12:55.440]  誰是阿伯拉罕
[00:12:55.440 --> 00:12:57.440]  以撒瓦國
[00:12:57.440 --> 00:12:59.440]  也知道他的事跡
[00:12:59.440 --> 00:13:06.440]  這是在說神的作為
[00:13:06.440 --> 00:13:08.440]  剛才說的是神的英雄
[00:13:08.440 --> 00:13:10.440]  這是神的作為
[00:13:10.440 --> 00:13:14.440]  這個作為是神過去的作為
[00:13:14.440 --> 00:13:16.440]  你的父親
[00:13:16.440 --> 00:13:19.440]  神曾經做過這些事
[00:13:19.440 --> 00:13:21.440]  那神做了些什麼呢
[00:13:21.440 --> 00:13:25.440]  過去有什麼作為呢
[00:13:25.440 --> 00:13:27.440]  阿伯拉罕
[00:13:27.440 --> 00:13:31.440]  我的形容就是從微小卻蒙神似福
[00:13:31.440 --> 00:13:34.440]  你記得神父召阿伯拉罕的時候
[00:13:34.440 --> 00:13:36.440]  如果你沒有讀過《創世紀》
[00:13:36.440 --> 00:13:37.440]  是有些困難的
[00:13:37.440 --> 00:13:40.440]  不過我盡量簡單去表達
[00:13:40.440 --> 00:13:42.440]  神父召阿伯拉罕的時候
[00:13:42.440 --> 00:13:44.440]  阿伯拉罕只是一個
[00:13:44.440 --> 00:13:46.440]  Nobody
[00:13:46.440 --> 00:13:48.440]  就是一個小人物
[00:13:48.440 --> 00:13:49.440]  但是神父就說
[00:13:49.440 --> 00:13:51.440]  我要你成為大國
[00:13:51.440 --> 00:13:53.440]  你的後裔要像海邊的沙
[00:13:53.440 --> 00:13:56.440]  天空的星
[00:13:56.440 --> 00:13:59.440]  那時候阿伯拉罕還沒有小孩
[00:13:59.440 --> 00:14:03.440]  還已經是年紀老邁
[00:14:03.440 --> 00:14:06.440]  你對著一個七十歲的伯伯說
[00:14:06.440 --> 00:14:09.440]  你將來子孫滿堂
[00:14:09.440 --> 00:14:10.440]  伯伯還沒有小孩
[00:14:10.440 --> 00:14:13.440]  開玩笑的
[00:14:13.440 --> 00:14:15.440]  但是神就是這樣
[00:14:15.440 --> 00:14:18.440]  一個這麼微小的阿伯拉罕
[00:14:18.440 --> 00:14:23.440]  卻是蒙神似福
[00:14:23.440 --> 00:14:25.440]  你想想神在過去
[00:14:25.440 --> 00:14:30.440]  在我們的生命裡有沒有類似的東西
[00:14:30.440 --> 00:14:33.440]  我覺得我們在座當中都是移民
[00:14:33.440 --> 00:14:37.440]  你就很明白
[00:14:37.440 --> 00:14:39.440]  特別是以前的移民
[00:14:39.440 --> 00:14:42.440]  現在的移民聽說是拿了貨櫃
[00:14:42.440 --> 00:14:44.440]  有個貨櫃拿了幾百萬過來
[00:14:44.440 --> 00:14:47.440]  賣了蛋糕
[00:14:47.440 --> 00:14:50.440]  以前我自己過來的時候
[00:14:50.440 --> 00:14:53.440]  我是1986年過來
[00:14:53.440 --> 00:14:57.440]  兩夫婦結婚才過來
[00:14:57.440 --> 00:15:00.440]  拿著四個行李箱
[00:15:00.440 --> 00:15:02.440]  為什麼四個行李箱
[00:15:02.440 --> 00:15:05.440]  因為航空公司就是給你帶四個行李箱
[00:15:05.440 --> 00:15:07.440]  一人兩個行李箱
[00:15:07.440 --> 00:15:09.440]  然後一人一個手提行李
[00:15:09.440 --> 00:15:11.440]  大家都是
[00:15:11.440 --> 00:15:13.440]  你知不知道我手提行李
[00:15:13.440 --> 00:15:16.440]  應該放一些最珍貴的東西
[00:15:16.440 --> 00:15:20.440]  你知不知道我手提行李放了什麼
[00:15:20.440 --> 00:15:23.440]  黃金
[00:15:23.440 --> 00:15:25.440]  黃金,現在那些就是
[00:15:25.440 --> 00:15:28.440]  我回想起來很好笑
[00:15:28.440 --> 00:15:29.440]  我放了什麼
[00:15:29.440 --> 00:15:31.440]  我放了一個電飯煲
[00:15:31.440 --> 00:15:33.440]  那時候我過來
[00:15:33.440 --> 00:15:35.440]  我不是在加州,我是在丹佛
[00:15:35.440 --> 00:15:37.440]  我不知道丹佛市
[00:15:37.440 --> 00:15:38.440]  不是很多中國人
[00:15:38.440 --> 00:15:39.440]  那時候不是很多中國人
[00:15:39.440 --> 00:15:41.440]  我就想,我不懂
[00:15:41.440 --> 00:15:43.440]  賣不賣電飯煲
[00:15:43.440 --> 00:15:45.440]  你知道中國人沒有電飯煲是死的
[00:15:45.440 --> 00:15:47.440]  於是特意買了電飯煲
[00:15:47.440 --> 00:15:51.440]  電飯煲還要有變壓的,220/110
[00:15:51.440 --> 00:15:53.440]  放在哪裡都放在行李箱
[00:15:53.440 --> 00:15:55.440]  有種壓力,放在手提行李
[00:15:55.440 --> 00:15:58.440]  撞壞了就大件事
[00:15:58.440 --> 00:15:59.440]  這麼遠水路帶過來
[00:15:59.440 --> 00:16:01.440]  於是放在手提行李裡面
[00:16:01.440 --> 00:16:08.440]  那麼多年過去
[00:16:08.440 --> 00:16:10.440]  我發覺神是真的
[00:16:10.440 --> 00:16:12.440]  給了我們很多東西
[00:16:12.440 --> 00:16:14.440]  你知不知道你什麼時候才知道自己有很多東西
[00:16:14.440 --> 00:16:16.440]  你搬屋的時候就知道
[00:16:16.440 --> 00:16:18.440]  你有沒有試過
[00:16:18.440 --> 00:16:20.440]  最初是幾個行李箱
[00:16:20.440 --> 00:16:22.440]  我在丹佛的時候都搬過幾次屋
[00:16:22.440 --> 00:16:24.440]  很簡單,自己開車
[00:16:24.440 --> 00:16:26.440]  開兩次就搞定
[00:16:26.440 --> 00:16:28.440]  現在
[00:16:28.440 --> 00:16:30.440]  每次都搬運公司
[00:16:30.440 --> 00:16:32.440]  而且很多東西
[00:16:32.440 --> 00:16:34.440]  這麼多東西
[00:16:34.440 --> 00:16:36.440]  你想一想
[00:16:36.440 --> 00:16:38.440]  神就是這樣
[00:16:38.440 --> 00:16:40.440]  神過去
[00:16:40.440 --> 00:16:42.440]  在你很微小的時候
[00:16:42.440 --> 00:16:44.440]  給你很多賜福
[00:16:44.440 --> 00:16:46.440]  為什麼你今天
[00:16:46.440 --> 00:16:48.440]  還去擔心
[00:16:48.440 --> 00:16:50.440]  我的缺乏
[00:16:50.440 --> 00:16:54.440]  很奇怪
[00:16:54.440 --> 00:16:56.440]  我們其實很多東西
[00:16:56.440 --> 00:16:58.440]  比以前多很多
[00:16:58.440 --> 00:17:00.440]  無論是我們居住的地方
[00:17:00.440 --> 00:17:02.440]  我們都安定了
[00:17:02.440 --> 00:17:04.440]  大部份你來美國
[00:17:04.440 --> 00:17:06.440]  你都安定了
[00:17:06.440 --> 00:17:08.440]  你又擔心這個擔心那個
[00:17:08.440 --> 00:17:10.440]  神過去作為
[00:17:10.440 --> 00:17:12.440]  好了
[00:17:12.440 --> 00:17:14.440]  祂是
[00:17:14.440 --> 00:17:16.440]  以撒的神
[00:17:16.440 --> 00:17:18.440]  以撒真的沒什麼
[00:17:18.440 --> 00:17:20.440]  我們想起以撒就想起阿伯拉罕獻意撒
[00:17:20.440 --> 00:17:22.440]  但不關意撒的事
[00:17:22.440 --> 00:17:24.440]  阿伯拉罕獻意撒
[00:17:24.440 --> 00:17:26.440]  那是考驗阿伯拉罕的信心
[00:17:26.440 --> 00:17:28.440]  娶老婆又不用自己找
[00:17:28.440 --> 00:17:30.440]  阿伯拉罕的老爸
[00:17:30.440 --> 00:17:32.440]  就找一個僕人去找老婆回來
[00:17:32.440 --> 00:17:34.440]  那些叫
[00:17:34.440 --> 00:17:36.440]  都算是盟婚啞嫁的
[00:17:36.440 --> 00:17:38.440]  不過他是很開心
[00:17:38.440 --> 00:17:40.440]  以撒
[00:17:40.440 --> 00:17:42.440]  以撒沒什麼特別
[00:17:42.440 --> 00:17:44.440]  但是
[00:17:44.440 --> 00:17:46.440]  雖平凡
[00:17:46.440 --> 00:17:48.440]  卻與神同行
[00:17:48.440 --> 00:17:50.440]  在人生裡面很平凡
[00:17:50.440 --> 00:17:52.440]  沒什麼起起跌跌沒什麼大風大浪
[00:17:52.440 --> 00:17:54.440]  但在整個人生裡面
[00:17:54.440 --> 00:17:56.440]  你就看到以撒如何與神同行
[00:17:56.440 --> 00:18:02.440]  很多時頂姐妹都會說
[00:18:02.440 --> 00:18:04.440]  我生活很平凡
[00:18:04.440 --> 00:18:06.440]  我都感受不到神的同在
[00:18:06.440 --> 00:18:08.440]  我的信仰
[00:18:08.440 --> 00:18:10.440]  我的信仰很平淡
