
[00:00:00.000 --> 00:00:02.000]  (主席) 各位姊妹主女平安
[00:06:03.000 --> 00:06:06.000]  (主席) 而你對他表達你的厭煩的時候
[00:06:06.000 --> 00:06:09.000]  (主席) 他可能會怎樣跟你說
[00:06:09.000 --> 00:06:13.000]  (主席) 我媽以前跟我說
[00:06:13.000 --> 00:06:17.000]  (主席) 你記不記得你小時候常常生病
[00:06:17.000 --> 00:06:19.000]  (主席) 你很麻煩
[00:06:19.000 --> 00:06:21.000]  (主席) 常常隨時發高燒
[00:06:21.000 --> 00:06:24.000]  (主席) 一發高燒你就抽筋
[00:06:24.000 --> 00:06:26.000]  (主席) 多難搞
[00:06:26.000 --> 00:06:28.000]  (主席) 你有沒有聽過這樣的說話
[00:06:28.000 --> 00:06:30.000]  (主席) 還是只是我的問題
[00:06:30.000 --> 00:06:32.000]  (主席) 我想不是吧
[00:06:32.000 --> 00:06:34.000]  (主席) 可能也會這樣
[00:06:34.000 --> 00:06:35.000]  (主席) 那些人會跟你說
[00:06:35.000 --> 00:06:36.000]  (主席) 你不記得嗎
[00:06:36.000 --> 00:06:38.000]  (主席) 你小時候是怎樣怎樣
[00:06:38.000 --> 00:06:40.000]  (主席) 全靠我這樣
[00:06:40.000 --> 00:06:42.000]  (主席) 你讀中學的時候怎樣怎樣
[00:06:42.000 --> 00:06:43.000]  (主席) 全靠我這樣
[00:06:43.000 --> 00:06:47.000]  (主席) 於是他想你記起以前是怎樣的
[00:06:47.000 --> 00:06:50.000]  (主席) 當你說煩的時候
[00:06:50.000 --> 00:06:52.000]  (主席) 他想你不要忘記
[00:06:52.000 --> 00:06:54.000]  (主席) 其實很多年以來
[00:06:54.000 --> 00:06:56.000]  (主席) 我給了很多的照顧
[00:06:56.000 --> 00:06:59.000]  (主席) 很多的幫助給你
[00:07:00.000 --> 00:07:03.000]  (主席) 昔日上帝控訴他的子民
[00:07:03.000 --> 00:07:05.000]  (主席) 因為他們嫌棄了他
[00:07:05.000 --> 00:07:08.000]  (主席) 經文怎樣說
[00:07:08.000 --> 00:07:11.000]  (主席) 耶和華喜喜悅悅千千的公羊
[00:07:11.000 --> 00:07:14.000]  (主席) 或是萬萬的遊河呢
[00:07:14.000 --> 00:07:17.000]  (主席) 他們嫌棄了上帝
[00:07:17.000 --> 00:07:18.000]  (主席) 他們以為怎樣
[00:07:18.000 --> 00:07:22.000]  (主席) 他們以為自己獻了祭了
[00:07:22.000 --> 00:07:26.000]  (主席) 做足了表面那種敬虔宗教的功夫
[00:07:26.000 --> 00:07:31.000]  (主席) 就可以不需要過一個跟隨上帝的生活
[00:07:31.000 --> 00:07:33.000]  (主席) 你看看
[00:07:33.000 --> 00:07:35.000]  (主席) 獻了多少千千的公羊
[00:07:35.000 --> 00:07:37.000]  (主席) 獻了多少萬萬的遊河
[00:07:37.000 --> 00:07:39.000]  (主席) 很多很多很多
[00:07:39.000 --> 00:07:42.000]  (主席) 但是上帝是不是要這些呢
[00:07:42.000 --> 00:07:44.000]  (主席) 上帝是不是只要這些呢
[00:07:44.000 --> 00:07:46.000]  (主席) 他們搞錯了
[00:07:46.000 --> 00:07:48.000]  (主席) 他們抓錯了用神
[00:07:48.000 --> 00:07:53.000]  (主席) 因為上帝要他們聽命
[00:07:53.000 --> 00:07:56.000]  (主席) 上帝要他們跟隨
[00:07:56.000 --> 00:07:59.000]  (主席) 其實今天我們可能同樣出現一個這樣的情況
[00:07:59.000 --> 00:08:03.000]  (主席) 我們以為現在有網上崇拜就行了
[00:08:03.000 --> 00:08:05.000]  (主席) 網上崇拜很簡單
[00:08:05.000 --> 00:08:06.000]  (主席) 時間足夠
[00:08:06.000 --> 00:08:07.000]  (主席) 總而言之不是時間足夠
[00:08:07.000 --> 00:08:09.000]  (主席) 總而言之我隨時扭開
[00:08:09.000 --> 00:08:12.000]  (主席) 上網看看就行了
[00:08:12.000 --> 00:08:14.000]  (主席) 又或者
[00:08:14.000 --> 00:08:17.000]  (主席) 不是 我都會聽牧師提的
[00:08:17.000 --> 00:08:18.000]  (主席) 回來又怎樣
[00:08:18.000 --> 00:08:19.000]  (主席) 回來就回來
[00:08:19.000 --> 00:08:20.000]  (主席) 我都會回來
[00:08:20.000 --> 00:08:21.000]  (主席) 是不是
[00:08:21.000 --> 00:08:23.000]  (主席) 是呀 大家都回來了
[00:08:23.000 --> 00:08:25.000]  (主席) 已經很好了
[00:08:25.000 --> 00:08:27.000]  (主席) 有些還沒回來的 是不是
[00:08:27.000 --> 00:08:29.000]  (主席) 回來之後
[00:08:29.000 --> 00:08:30.000]  (主席) 是呀
[00:08:30.000 --> 00:08:32.000]  (主席) 我們來敬拜神
[00:08:32.000 --> 00:08:35.000]  (主席) 不過我們可以問一下自己
[00:08:35.000 --> 00:08:37.000]  (主席) 究竟我們今天回來
[00:08:37.000 --> 00:08:38.000]  (主席) 是只不過覺得
[00:08:38.000 --> 00:08:40.000]  (主席) 都幾舒適呀這個環境
[00:08:40.000 --> 00:08:41.000]  (主席) 都不錯
[00:08:41.000 --> 00:08:43.000]  (主席) 詩班唱詩又好聽
[00:08:43.000 --> 00:08:46.000]  (主席) 是不是這樣就夠了
[00:08:46.000 --> 00:08:48.000]  (主席) 我相信是不夠的
[00:08:48.000 --> 00:08:50.000]  (主席) 上帝希望我們回來的時候
[00:08:50.000 --> 00:08:52.000]  (主席) 祂會透過詩歌
[00:08:52.000 --> 00:08:53.000]  (主席) 透過祈禱
[00:08:53.000 --> 00:08:55.000]  (主席) 透過我們所讀的經文
[00:08:55.000 --> 00:08:57.000]  (主席) 透過講壇的訊息
[00:08:57.000 --> 00:08:58.000]  (主席) 去幫助我們
[00:08:58.000 --> 00:08:59.000]  (主席) 去提醒我們
[00:08:59.000 --> 00:09:01.000]  (主席) 甚至去挑戰我們
[00:09:01.000 --> 00:09:08.000]  (主席) 所以一個很理想的崇拜
[00:09:08.000 --> 00:09:10.000]  (主席) 就是當你離開的時候
[00:09:10.000 --> 00:09:13.000]  (主席) 你心裡面再一次火熱起來
[00:09:13.000 --> 00:09:14.000]  (主席) 你每一次來到崇拜的時候
[00:09:14.000 --> 00:09:16.000]  (主席) 總是有一些說話
[00:09:16.000 --> 00:09:18.000]  (主席) 可能只是很簡單一句的說話
[00:09:18.000 --> 00:09:20.000]  (主席) 可能是牧師所提的一句說話
[00:09:20.000 --> 00:09:22.000]  (主席) 或者經文裡面的一句說話
[00:09:22.000 --> 00:09:24.000]  (主席) 或者唱詩的時候
[00:09:24.000 --> 00:09:26.000]  (主席) 一句說話冰著了你
[00:09:26.000 --> 00:09:28.000]  (主席) 於是你那一句說話
[00:09:28.000 --> 00:09:32.000]  (主席) 就讓你再一次被更新
[00:09:32.000 --> 00:09:34.000]  (主席) 再一次被提醒
[00:09:34.000 --> 00:09:36.000]  (主席) 再一次被挑戰
[00:09:36.000 --> 00:09:39.000]  (主席) 甚至要跳出你的安書區
[00:09:39.000 --> 00:09:42.000]  (主席) 為的是要緊緊跟隨神
[00:09:42.000 --> 00:09:45.000]  (主席) 所以昔日說
[00:09:45.000 --> 00:09:48.000]  (主席) 不只是憲制再足夠
[00:09:48.000 --> 00:09:51.000]  (主席) 仍然需要生命上的改變
[00:09:51.000 --> 00:09:56.000]  (主席) 不單只是說表面上那種功夫
[00:09:56.000 --> 00:09:58.000]  (主席) 然後經文就說到
[00:09:58.000 --> 00:10:01.000]  (主席) 上帝希望透過陳述歷史
[00:10:01.000 --> 00:10:04.000]  (主席) 要所有的人回想起
[00:10:04.000 --> 00:10:08.000]  (主席) 上帝曾經做過什麼
[00:10:08.000 --> 00:10:09.000]  (主席) 所以經文說
[00:10:09.000 --> 00:10:11.000]  (主席) 不如我們一起讀吧
[00:10:11.000 --> 00:10:14.000]  (主席) 我曾將你從埃及地領出來
[00:10:14.000 --> 00:10:18.000]  (主席) 從作奴隸之家救贖你
[00:10:18.000 --> 00:10:19.000]  (主席) 是呀
[00:10:19.000 --> 00:10:20.000]  (主席) 上帝要他們知道
[00:10:20.000 --> 00:10:22.000]  (主席) 記不記得當時我怎樣
[00:10:22.000 --> 00:10:27.000]  (主席) 去派摩西、亞倫和米利安作首領
[00:10:27.000 --> 00:10:30.000]  (主席) 帶你離開你圍爐之地
[00:10:30.000 --> 00:10:31.000]  (主席) 然後他說
[00:10:31.000 --> 00:10:36.000]  (主席) 你當追想追念摩押王巴勒所設的謀
[00:10:36.000 --> 00:10:37.000]  (主席) 如果你記得那段經文
[00:10:37.000 --> 00:10:40.000]  (主席) 就是在說摩押王僱用巴蘭
[00:10:40.000 --> 00:10:42.000]  (主席) 原本就在以色列
[00:10:42.000 --> 00:10:45.000]  (主席) 但想不到上帝在當中施行歧視
[00:10:45.000 --> 00:10:48.000]  (主席) 令巴蘭不但沒有詛咒他們
[00:10:48.000 --> 00:10:50.000]  (主席) 反而是祝福了他們
[00:10:50.000 --> 00:10:53.000]  (主席) 三次地去祝福他們
[00:10:53.000 --> 00:10:55.000]  (主席) 第三樣就是
[00:10:55.000 --> 00:10:58.000]  (主席) 命你們從什廷到吉格所遇見的事
[00:10:58.000 --> 00:10:59.000]  (主席) 從什廷到吉格
[00:10:59.000 --> 00:11:04.000]  (主席) 就指以色列過約旦河的事件
[00:11:04.000 --> 00:11:08.000]  (主席) 而什廷和吉格分別就是過河之前和過河之後
[00:11:08.000 --> 00:11:12.000]  (主席) 其實上帝就要他們記起
[00:11:12.000 --> 00:11:15.000]  (主席) 如何帶領他們經過千辛萬苦
[00:11:15.000 --> 00:11:18.000]  (主席) 去到被應許之地
[00:11:18.000 --> 00:11:22.000]  (主席) 三個的記述
[00:11:22.000 --> 00:11:26.000]  (主席) 上帝要以色列人回想過去的時間
[00:11:26.000 --> 00:11:28.000]  (主席) 上帝有多少的恩典
[00:11:28.000 --> 00:11:30.000]  (主席) 上帝有多少的奇妙的作為
[00:11:30.000 --> 00:11:32.000]  (主席) 施行在他們當中
[00:11:32.000 --> 00:11:34.000]  (主席) 就以出埃及為例
[00:11:34.000 --> 00:11:37.000]  (主席) 上帝安排了合適的領袖
[00:11:37.000 --> 00:11:40.000]  (主席) 並且每天有馬拿的供應
[00:11:40.000 --> 00:11:44.000]  (主席) 有每一天隨伴著他們的雲柱和火柱
[00:11:44.000 --> 00:11:49.000]  (主席) 就是日常生活中各樣細節的看顧
[00:11:49.000 --> 00:11:53.000]  (主席) 就是隨處可見上帝的神蹟
[00:11:53.000 --> 00:11:55.000]  (主席) 弟兄姊妹
[00:11:55.000 --> 00:11:58.000]  (主席) 今天當我們信心軟弱的時候
[00:11:58.000 --> 00:12:01.000]  (主席) 當我們面對困難的時候
[00:12:01.000 --> 00:12:09.000]  (主席) 我們為何需要記起上帝過去在我們生命中的作為呢
[00:12:09.000 --> 00:12:12.000]  (主席) 你有沒有試過這樣
[00:12:12.000 --> 00:12:14.000]  (主席) 因為當你這樣的時候
[00:12:14.000 --> 00:12:17.000]  (主席) 原來你發覺上帝的恩典
[00:12:17.000 --> 00:12:19.000]  (主席) 你回頭看你的足跡
[00:12:19.000 --> 00:12:22.000]  (主席) 上帝的恩典原來是多而又多的
[00:12:22.000 --> 00:12:25.000]  (主席) 當我們這樣回顧的時候
[00:12:25.000 --> 00:12:27.000]  (主席) 當我們回想起以前的時候
[00:12:27.000 --> 00:12:34.000]  (主席) 我們就會看到原來眼前無論有多大的困難
[00:12:34.000 --> 00:12:37.000]  (主席) 都不會大得過上帝的恩典
[00:12:37.000 --> 00:12:41.000]  (主席) 在120感恩崇拜裏面
[00:12:41.000 --> 00:12:43.000]  (主席) 當我們回顧過去的時候
[00:12:43.000 --> 00:12:45.000]  (主席) 當我們去數算上帝
[00:12:45.000 --> 00:12:50.000]  (主席) 在多次最艱難的歲月裏面
[00:12:50.000 --> 00:12:53.000]  (主席) 如何帶領每一位弟兄姊妹
[00:12:53.000 --> 00:12:56.000]  (主席) 度過了極其艱難的時候
[00:12:57.000 --> 00:12:59.000]  (主席) 當我們這樣去看的時候
[00:12:59.000 --> 00:13:01.000]  (主席) 我們可能會突然間發覺
[00:13:01.000 --> 00:13:03.000]  (主席) 原來今天眼前所面對的困難
[00:13:03.000 --> 00:13:05.000]  (主席) 都不是那麼難
[00:13:05.000 --> 00:13:08.000]  (主席) 當眼前的困難
[00:13:08.000 --> 00:13:10.000]  (主席) 今天我們突然間覺得很可怕
[00:13:10.000 --> 00:13:12.000]  (主席) 但回頭看
[00:13:12.000 --> 00:13:14.000]  (主席) 原來回看我們自己的生命
[00:13:14.000 --> 00:13:16.000]  (主席) 你看看上次神
[00:13:16.000 --> 00:13:18.000]  (主席) 在困難裏面如何幫助你
[00:13:18.000 --> 00:13:21.000]  (主席) 上次在一個很難去抉擇的關口
[00:13:21.000 --> 00:13:24.000]  (主席) 如何讓你有祂的心意
[00:13:24.000 --> 00:13:26.000]  (主席) 你很清楚地聽得到
[00:13:26.000 --> 00:13:28.000]  (主席) 在你的病患裏面
[00:13:28.000 --> 00:13:32.000]  (主席) 如何跳過了那種病患的困難
[00:13:32.000 --> 00:13:36.000]  (主席) 是我們要常想起師恩的主
[00:13:36.000 --> 00:13:39.000]  (主席) 今天我們為何會厭倦上帝
[00:13:39.000 --> 00:13:41.000]  (主席) 會離棄上帝呢
[00:13:41.000 --> 00:13:43.000]  (主席) 有時候我們開始離棄上帝
[00:13:43.000 --> 00:13:45.000]  (主席) 是因為覺得世界上
[00:13:45.000 --> 00:13:47.000]  (主席) 有很多很吸引的東西
[00:13:47.000 --> 00:13:50.000]  (主席) 是遠比上帝吸引我們
[00:13:50.000 --> 00:13:53.000]  (主席) 最近我又遇到一個
[00:13:53.000 --> 00:13:55.000]  (主席) 有一段時間
[00:13:55.000 --> 00:13:57.000]  (主席) 都沒有在教會出現的肢體
[00:13:57.000 --> 00:13:59.000]  (主席) 我就問他
[00:13:59.000 --> 00:14:01.000]  (主席) 你最近怎樣了
[00:14:01.000 --> 00:14:03.000]  (主席) 他就說我最近轉了一份新工
[00:14:03.000 --> 00:14:05.000]  (主席) 我家裏面又發生了一些事
[00:14:05.000 --> 00:14:08.000]  (主席) 但是轉新工和家裏發生了一些事
[00:14:08.000 --> 00:14:12.000]  (主席) 都讓我的生命有很大的不同的看法
[00:14:12.000 --> 00:14:15.000]  (主席) 我問他有什麼不同的看法
[00:14:15.000 --> 00:14:16.000]  (主席) 他說牧師呢
[00:14:16.000 --> 00:14:18.000]  (主席) 我不怕跟你說
[00:14:18.000 --> 00:14:20.000]  (主席) 其實我發覺我以前
[00:14:20.000 --> 00:14:23.000]  (主席) 失去了很多東西
[00:14:23.000 --> 00:14:25.000]  (主席) 我問他失了什麼
[00:14:25.000 --> 00:14:27.000]  (主席) 他說原來這個世界
[00:14:27.000 --> 00:14:29.000]  (主席) 有很多東西很吸引的
[00:14:29.000 --> 00:14:32.000]  (主席) 好多東西我是沒有試過的
[00:14:32.000 --> 00:14:34.000]  (主席) 好多東西呢
[00:14:34.000 --> 00:14:36.000]  (主席) 我原來是不知道
[00:14:36.000 --> 00:14:38.000]  (主席) 是這麼好玩的
[00:14:38.000 --> 00:14:42.000]  (主席) 於是我提醒他
[00:14:42.000 --> 00:14:44.000]  (主席) 我說其實世界上
[00:14:44.000 --> 00:14:46.000]  (主席) 好多的事物確實是很吸引
[00:14:46.000 --> 00:14:47.000]  (主席) 好好玩的
[00:14:47.000 --> 00:14:49.000]  (主席) 當我們去玩去試
[00:14:49.000 --> 00:14:50.000]  (主席) 去試新東西
[00:14:50.000 --> 00:14:52.000]  (主席) 我們經常都喜歡的
[00:14:52.000 --> 00:14:53.000]  (主席) 有沒有錯呢
[00:14:53.000 --> 00:14:55.000]  (主席) 是沒有錯的
[00:14:55.000 --> 00:14:57.000]  (主席) 不過當這些新的事物
[00:14:57.000 --> 00:14:59.000]  (主席) 這些新的東西
[00:14:59.000 --> 00:15:01.000]  (主席) 這些樣樣的事情
[00:15:01.000 --> 00:15:03.000]  (主席) 充斥著你的生命
[00:15:03.000 --> 00:15:05.000]  (主席) 完全去吸引著你
[00:15:05.000 --> 00:15:08.000]  (主席) 以至你離開了教會
[00:15:08.000 --> 00:15:11.000]  (主席) 以至你慢慢覺得
[00:15:11.000 --> 00:15:13.000]  (主席) 這個信仰不重要
[00:15:13.000 --> 00:15:15.000]  (主席) 以至你好像覺得
[00:15:15.000 --> 00:15:17.000]  (主席) 因著成為基督徒
[00:15:17.000 --> 00:15:19.000]  (主席) 失去了很多東西的時候
[00:15:19.000 --> 00:15:21.000]  (主席) 這個就是很大的問題
[00:15:21.000 --> 00:15:24.000]  (主席) 所以我馬上提醒這個肢體
[00:15:24.000 --> 00:15:26.000]  (主席) 不要讓這些東西
[00:15:26.000 --> 00:15:28.000]  (主席) 去完全吸引著你
[00:15:28.000 --> 00:15:30.000]  (主席) 以至你離開了神
[00:15:30.000 --> 00:15:32.000]  (主席) 接著我為他祈禱
[00:15:32.000 --> 00:15:33.000]  (主席) 弟兄姊妹
[00:15:33.000 --> 00:15:36.000]  (主席) 今天我們會不會因為這樣
[00:15:36.000 --> 00:15:38.000]  (主席) 而離開了神呢
[00:15:38.000 --> 00:15:40.000]  (主席) 是因為這樣我們覺得
[00:15:40.000 --> 00:15:43.000]  (主席) 信仰可有可無
[00:15:43.000 --> 00:15:45.000]  (主席) 反而外面有很多東西
[00:15:45.000 --> 00:15:50.000]  (主席) 實在是比信上帝更加美好
[00:15:51.000 --> 00:15:53.000]  (主席) 我們不要忘記
[00:15:53.000 --> 00:15:55.000]  (主席) 一切的好處不在乎
[00:15:55.000 --> 00:15:57.000]  (主席) 上帝以上
