
[00:00:00.000 --> 00:00:02.000]  我們一起開始做一個祈禱
[00:06:52.000 --> 00:06:53.000]  如果你是霸王大仙
[00:06:53.000 --> 00:06:54.000]  你進去王大仙
[00:06:54.000 --> 00:06:56.000]  你喜歡祈什麼就祈什麼
[00:06:56.000 --> 00:06:58.000]  當然王大仙未必一定回你
[00:06:58.000 --> 00:07:00.000]  就是視乎你給了多少錢
[00:07:00.000 --> 00:07:02.000]  帶了什麼燒豬等等
[00:07:02.000 --> 00:07:05.000]  但是你喜歡講什麼就講什麼
[00:07:05.000 --> 00:07:07.000]  但是我想講的話
[00:07:07.000 --> 00:07:11.000]  因為我們整個人生是聖經主導的
[00:07:11.000 --> 00:07:13.000]  所以我們的祈禱都是要聖經主導
[00:07:13.000 --> 00:07:16.000]  不是你想到什麼去祈就祈
[00:07:16.000 --> 00:07:17.000]  這個我知道
[00:07:17.000 --> 00:07:20.000]  我與其他有些人的想法不一樣
[00:07:20.000 --> 00:07:22.000]  有些人就說你祈吧祈吧
[00:07:22.000 --> 00:07:23.000]  喜歡祈什麼就祈什麼
[00:07:23.000 --> 00:07:26.000]  大不了神不回應
[00:07:26.000 --> 00:07:29.000]  但是我覺得如果你用心去看聖經
[00:07:29.000 --> 00:07:31.000]  尤其是新約聖經的時候
[00:07:31.000 --> 00:07:34.000]  你發現新約聖經其實是在給我們一個模式
[00:07:34.000 --> 00:07:37.000]  告訴我們我們的祈禱應該是怎樣的
[00:07:37.000 --> 00:07:40.000]  就不是說你隨便喜歡祈什麼就祈什麼
[00:07:40.000 --> 00:07:41.000]  如果上帝聽就聽
[00:07:41.000 --> 00:07:43.000]  不聽你就知道了
[00:07:43.000 --> 00:07:47.000]  不是這樣的,不是這樣出拳打空氣亂來的
[00:07:47.000 --> 00:07:52.000]  是要祈禱聖經教導我們所祈禱的東西
[00:07:52.000 --> 00:07:57.000]  我現在就再想帶你去想一個大圖畫一點的東西
[00:07:57.000 --> 00:08:01.000]  帶你回去一些中學的數學
[00:08:01.000 --> 00:08:06.000]  或者是物理
[00:08:06.000 --> 00:08:09.000]  我不知道你還記不記得有一樣東西
[00:08:09.000 --> 00:08:11.000]  有一樣東西叫做
[00:08:11.000 --> 00:08:15.000]  我不知道你知不知道純量和向量的分別
[00:08:15.000 --> 00:08:19.000]  純量的英文叫scalar
[00:08:19.000 --> 00:08:23.000]  向量叫vector
[00:08:23.000 --> 00:08:25.000]  我很記得我以前讀書的時候
[00:08:25.000 --> 00:08:29.000]  一開始第一次學到有vector這東西
[00:08:29.000 --> 00:08:31.000]  我覺得很驚訝
[00:08:31.000 --> 00:08:34.000]  覺得這東西這個idea很powerful
[00:08:34.000 --> 00:08:36.000]  我給你解釋一下
[00:08:36.000 --> 00:08:37.000]  如果你去開車
[00:08:37.000 --> 00:08:43.000]  我們有說速率其實英文是speed
[00:08:43.000 --> 00:08:45.000]  速度叫velocity
[00:08:45.000 --> 00:08:47.000]  是不同的
[00:08:47.000 --> 00:08:50.000]  不同在什麼呢
[00:08:50.000 --> 00:08:52.000]  我們以為speed就是速度
[00:08:52.000 --> 00:08:56.000]  其實speed的正確翻譯應該是速率
[00:08:56.000 --> 00:09:00.000]  如果你開車被人說你超時
[00:09:00.000 --> 00:09:03.000]  超速
[00:09:03.000 --> 00:09:04.000]  比如說你70
[00:09:04.000 --> 00:09:06.000]  你過了70你就超速了
[00:09:06.000 --> 00:09:09.000]  它是不會理你的方向的
[00:09:09.000 --> 00:09:11.000]  就是說你可以開車去香港島
[00:09:11.000 --> 00:09:12.000]  你可以開車去九龍
[00:09:12.000 --> 00:09:13.000]  你可以開車去中國
[00:09:13.000 --> 00:09:15.000]  你可以哪個方向東南西北
[00:09:15.000 --> 00:09:21.000]  總之你過了70你就超速了
[00:09:21.000 --> 00:09:24.000]  但是這個是speed limit
[00:09:24.000 --> 00:09:27.000]  speed就是說一個速度
[00:09:27.000 --> 00:09:28.000]  一個純粹一個數字
[00:09:28.000 --> 00:09:30.000]  你過了它你又過了它
[00:09:30.000 --> 00:09:34.000]  但是速度velocity是一個很powerful的concept
[00:09:34.000 --> 00:09:38.000]  它不只是說你跑得多快
[00:09:38.000 --> 00:09:41.000]  它在說你跑的方向
[00:09:41.000 --> 00:09:43.000]  你明白我的意思嗎
[00:09:43.000 --> 00:09:45.000]  你的方向是很重要的
[00:09:45.000 --> 00:09:47.000]  我給你打一個比喻你立刻明白的
[00:09:47.000 --> 00:09:51.000]  如果你跑Olympics100米
[00:09:51.000 --> 00:09:53.000]  你是破了世界紀錄
[00:09:53.000 --> 00:09:58.000]  就是你9.08秒你就跑了100米
[00:09:58.000 --> 00:10:00.000]  不過你的方向錯了
[00:10:00.000 --> 00:10:03.000]  請問你會不會拿金牌呢
[00:10:03.000 --> 00:10:04.000]  你明白嗎
[00:10:04.000 --> 00:10:06.000]  人人都是這裡跑到那裡
[00:10:06.000 --> 00:10:08.000]  你就轉了彎跑到另外一邊
[00:10:08.000 --> 00:10:10.000]  接著你說我世界紀錄
[00:10:10.000 --> 00:10:14.000]  因為我9.08秒我就跑了100米
[00:10:14.000 --> 00:10:17.000]  你是拿不到那個金牌的
[00:10:17.000 --> 00:10:21.000]  儘管你的速率是最快
[00:10:21.000 --> 00:10:24.000]  但是你的速度是完全錯誤了
[00:10:24.000 --> 00:10:26.000]  我想說一樣很重要的東西
[00:10:26.000 --> 00:10:30.000]  就是祈禱不是說速率
[00:10:30.000 --> 00:10:33.000]  祈禱是說速度
[00:10:33.000 --> 00:10:39.000]  就是說那個方向是非常重要的
[00:10:39.000 --> 00:10:43.000]  如果你要祈禱祈得好
[00:10:43.000 --> 00:10:45.000]  除了你多祈禱之外
[00:10:45.000 --> 00:10:48.000]  也要問你祈禱的方向是甚麼
[00:10:48.000 --> 00:10:51.000]  我們的祈禱是否以上帝為中心
[00:10:51.000 --> 00:10:52.000]  以基督為中心
[00:10:52.000 --> 00:10:55.000]  以上帝為中心
[00:10:55.000 --> 00:10:56.000]  還是我祈禱得多
[00:10:56.000 --> 00:10:59.000]  那我就是禱告勇士呢
[00:10:59.000 --> 00:11:04.000]  我想跟你說一個個人的故事
[00:11:04.000 --> 00:11:06.000]  我很記得
[00:11:06.000 --> 00:11:07.000]  我在大學的時候
[00:11:07.000 --> 00:11:09.000]  我有一個朋友
[00:11:09.000 --> 00:11:10.000]  他跟我聊天
[00:11:10.000 --> 00:11:12.000]  突然間有一天他跟我說
[00:11:12.000 --> 00:11:15.000]  我媽媽很有禱告的恩賜
[00:11:15.000 --> 00:11:18.000]  我問他甚麼叫禱告恩賜
[00:11:18.000 --> 00:11:19.000]  有多厲害
[00:11:19.000 --> 00:11:21.000]  他說我媽媽一跪下來
[00:11:21.000 --> 00:11:22.000]  跪在床邊
[00:11:22.000 --> 00:11:24.000]  可以祈禱兩三個小時
[00:11:24.000 --> 00:11:25.000]  我說真的是恩賜
[00:11:25.000 --> 00:11:26.000]  很厲害
[00:11:26.000 --> 00:11:29.000]  然後我想了一會我就問他
[00:11:29.000 --> 00:11:32.000]  他說他為了甚麼祈禱呢
[00:11:32.000 --> 00:11:34.000]  然後他馬上跟我說
[00:11:34.000 --> 00:11:38.000]  他說上星期我考了一個非常難考的試
[00:11:38.000 --> 00:11:40.000]  Artificial Intelligence
[00:11:40.000 --> 00:11:42.000]  就是那些人工智能的考試
[00:11:42.000 --> 00:11:47.000]  他說我考試之前我打電話給我媽媽
[00:11:47.000 --> 00:11:49.000]  然後我媽媽就跪在那裡
[00:11:49.000 --> 00:11:51.000]  跪到我考完試
[00:11:51.000 --> 00:11:52.000]  打電話回家
[00:11:52.000 --> 00:11:54.000]  我媽媽就起來了
[00:11:54.000 --> 00:11:57.000]  我說這樣都可以
[00:11:57.000 --> 00:12:00.000]  然後他還很開心地給我做了一個見證
[00:12:00.000 --> 00:12:02.000]  他說結果我這個星期拿回我的成績
[00:12:02.000 --> 00:12:06.000]  我是全班最後一個拿A的
[00:12:06.000 --> 00:12:07.000]  我其實拿不到A的
[00:12:07.000 --> 00:12:11.000]  不過我媽媽因為她連續幫我祈禱兩三個小時
[00:12:11.000 --> 00:12:13.000]  結果我拿了一個A
[00:12:13.000 --> 00:12:16.000]  你媽媽真的有點問題
[00:12:16.000 --> 00:12:19.000]  其實我跟那個朋友真的挺友好
[00:12:19.000 --> 00:12:21.000]  結果我去了他家
[00:12:21.000 --> 00:12:24.000]  再跟他媽媽談這件事覺得是有問題的
[00:12:24.000 --> 00:12:28.000]  但是他illustrated了一個很重要的東西
[00:12:28.000 --> 00:12:34.000]  就是不是你祈禱其實多就是好的
[00:12:34.000 --> 00:12:35.000]  是吧
[00:12:35.000 --> 00:12:38.000]  而是你祈禱的方向究竟是甚麼
[00:12:38.000 --> 00:12:42.000]  我有時候在美國我們經常都笑我們美國的教會
[00:12:42.000 --> 00:12:46.000]  我們的祈禱是Organ Concerto
[00:12:46.000 --> 00:12:50.000]  其實就不是說我們祈禱會裏面都有風琴
[00:12:50.000 --> 00:12:52.000]  而是Organ
[00:12:52.000 --> 00:12:54.000]  Organ Concerto
[00:12:54.000 --> 00:12:56.000]  器官協奏曲
[00:12:56.000 --> 00:13:00.000]  就是說我們去到教會的祈禱會祈甚麼呢
[00:13:00.000 --> 00:13:02.000]  某某人哪裏病了
[00:13:02.000 --> 00:13:03.000]  哪裏病了哪裏病了
[00:13:03.000 --> 00:13:04.000]  眼耳口鼻
[00:13:04.000 --> 00:13:07.000]  五腑內臟全部都祈過了
[00:13:07.000 --> 00:13:11.000]  因為教會有這麼多人有不同的病症
[00:13:11.000 --> 00:13:14.000]  你要去問一下
[00:13:14.000 --> 00:13:20.000]  這個Organ Concerto是不是聖經給我們祈禱的pattern
[00:13:20.000 --> 00:13:24.000]  這是很需要很需要很需要去想的
[00:13:24.000 --> 00:13:27.000]  如果你今天離開你甚麼都不記得了
[00:13:27.000 --> 00:13:29.000]  我想你記得一件事
[00:13:29.000 --> 00:13:31.000]  Prayer is Vector
[00:13:31.000 --> 00:13:33.000]  祈禱是一個向量
[00:13:33.000 --> 00:13:39.000]  那個方向遠遠重要過你祈禱的量
[00:13:39.000 --> 00:13:42.000]  當然你的方向正確了
[00:13:42.000 --> 00:13:44.000]  你不祈禱你也是零
[00:13:44.000 --> 00:13:49.000]  所以你方向正確了之後你一定要加碼去祈禱
[00:13:49.000 --> 00:13:52.000]  但是你就這樣祈禱
[00:13:52.000 --> 00:13:56.000]  你沒有方向是很有問題的
[00:13:56.000 --> 00:13:58.000]  所以我們中間
[00:13:58.000 --> 00:14:00.000]  我們必須要有聖經的教導
[00:14:00.000 --> 00:14:03.000]  然後才放你出去祈禱
[00:14:03.000 --> 00:14:06.000]  因為如果不是你就不知道你跑去哪裏了
[00:14:06.000 --> 00:14:10.000]  所以我就拿了這兩個很重要
[00:14:10.000 --> 00:14:12.000]  大家很熟悉聖經
[00:14:12.000 --> 00:14:16.000]  大家教祈禱的金句
[00:14:16.000 --> 00:14:20.000]  然後再重新帶你很快去看一看
[00:14:20.000 --> 00:14:22.000]  我想說多一點
[00:14:22.000 --> 00:14:25.000]  過去這個星期我家裏放假了
[00:14:25.000 --> 00:14:27.000]  離開了香港一段時間
[00:14:27.000 --> 00:14:31.000]  但是我每次去外地一定睡不好
[00:14:31.000 --> 00:14:34.000]  你給我一個五星級酒店我也睡得很差
[00:14:34.000 --> 00:14:37.000]  在睡得很差之下
[00:14:37.000 --> 00:14:39.000]  通常就會做惡夢
[00:14:39.000 --> 00:14:44.000]  那天早上我真的做了一個惡夢
[00:14:44.000 --> 00:14:45.000]  這個惡夢是什麼呢?
[00:14:45.000 --> 00:14:48.000]  很有趣的就是我回到美國
[00:14:48.000 --> 00:14:51.000]  去了一個聖經會議開會
[00:14:51.000 --> 00:14:56.000]  當中跟一些教會的領袖探討教會現在的問題
[00:14:56.000 --> 00:15:00.000]  在小組裏面討論的人當中
[00:15:00.000 --> 00:15:04.000]  包括有我很多年沒見過的朋友
[00:15:04.000 --> 00:15:06.000]  還有一個已經死了
[00:15:06.000 --> 00:15:10.000]  上一年癌症死了不知道為什麼在夢裏又出來
[00:15:10.000 --> 00:15:14.000]  我很記得在夢裏面到最後那一幕
[00:15:14.000 --> 00:15:15.000]  我就問他們
[00:15:15.000 --> 00:15:18.000]  你覺得你現在在北美華人教會
[00:15:18.000 --> 00:15:22.000]  最大的問題最大的掙扎
[00:15:22.000 --> 00:15:24.000]  教會最大的問題是什麼
[00:15:24.000 --> 00:15:27.000]  我那位已經癌症死了的朋友
[00:15:27.000 --> 00:15:31.000]  在夢裏面走出來跟我說
[00:15:31.000 --> 00:15:32.000]  他說了一句話
[00:15:32.000 --> 00:15:37.000]  "Empathy"
[00:15:37.000 --> 00:15:40.000]  "冷漠"
[00:15:40.000 --> 00:15:41.000]  我在那一刻就醒了
[00:15:41.000 --> 00:15:46.000]  然後我就說一定要記得"Empathy"這個字
[00:15:46.000 --> 00:15:50.000]  肅令冷漠是我們今天教會的死敵
[00:15:50.000 --> 00:15:52.000]  當然很重要的一件事就是
[00:15:52.000 --> 00:15:56.000]  其實我們教會裏面的人不是冷漠的
[00:15:56.000 --> 00:15:59.000]  譬如青年人對打機是不冷漠的
[00:15:59.000 --> 00:16:02.000]  對上網對什麼是不冷漠的
[00:16:02.000 --> 00:16:05.000]  成年人對賺錢是不冷漠的
[00:16:05.000 --> 00:16:08.000]  對於樓市、股市是不冷漠的
[00:16:08.000 --> 00:16:10.000]  但是他們最大的問題是什麼
[00:16:10.000 --> 00:16:13.000]  肅令的冷漠
[00:16:13.000 --> 00:16:15.000]  所以如果你問我們今天教會
[00:16:15.000 --> 00:16:20.000]  我們要禱告的方向是要什麼呢
[00:16:20.000 --> 00:16:22.000]  我們禱告的方向當然是怎樣
[00:16:22.000 --> 00:16:26.000]  我們可以由這個冷漠出來
[00:16:26.000 --> 00:16:29.000]  去回不是肅令的冷漠而是肅令的生機
[00:16:29.000 --> 00:16:31.000]  或者肅令的生命力
[00:16:31.000 --> 00:16:33.000]  有回這個"Spiritual Vitality"
[00:16:33.000 --> 00:16:35.000]  就不是"Empathy"是"Vitality"
[00:16:35.000 --> 00:16:38.000]  這個"Vitality"是"Spiritual"的
[00:16:38.000 --> 00:16:41.000]  不是說我們開會開得很…
[00:16:41.000 --> 00:16:45.000]  不是說我們做什麼project做得很high
[00:16:45.000 --> 00:16:47.000]  而是說對於肅令的事情
[00:16:47.000 --> 00:16:50.000]  是特別有一種生命力的
[00:16:50.000 --> 00:16:54.000]  這個是我們今天很大的需要
[00:16:54.000 --> 00:16:56.000]  我想每個禮拜
[00:16:56.000 --> 00:16:59.000]  我們祈禱會也好
[00:16:59.000 --> 00:17:01.000]  我們同工開會的時候
[00:17:01.000 --> 00:17:04.000]  黃牧師會問
[00:17:04.000 --> 00:17:07.000]  有沒有特別的需要
[00:17:07.000 --> 00:17:08.000]  我經常都想舉手
[00:17:08.000 --> 00:17:09.000]  有啊
[00:17:09.000 --> 00:17:12.000]  我們肅令是很冷漠的
[00:17:12.000 --> 00:17:15.000]  但是通常他問這個問題的原因就是
[00:17:15.000 --> 00:17:17.000]  有沒有特別的肢體需要關心
[00:17:17.000 --> 00:17:19.000]  就是說身體那些
[00:17:19.000 --> 00:17:21.000]  眼耳口鼻那些
[00:17:21.000 --> 00:17:22.000]  但是我們有沒有想過
[00:17:22.000 --> 00:17:24.000]  其實我們肢體真的很需要幫助
[00:17:24.000 --> 00:17:25.000]  很需要關心
[00:17:25.000 --> 00:17:26.000]  但是那種關心
[00:17:26.000 --> 00:17:28.000]  那種幫忙就不是去考試
[00:17:28.000 --> 00:17:30.000]  不是做事
[00:17:30.000 --> 00:17:31.000]  不是身體
[00:17:31.000 --> 00:17:33.000]  而是"Spiritual Vitality"
[00:17:33.000 --> 00:17:35.000]  很需要這個東西
[00:17:35.000 --> 00:17:37.000]  如果我們要做到
[00:17:37.000 --> 00:17:40.000]  由"Spiritual Empathy"進去"Spiritual Vitality"
[00:17:40.000 --> 00:17:42.000]  我們需要上帝的話語
[00:17:42.000 --> 00:17:45.000]  我們需要祈禱
[00:17:45.000 --> 00:17:46.000]  OK
[00:17:46.000 --> 00:17:47.000]  我可以這樣說
[00:17:47.000 --> 00:17:52.000]  聖經和祈禱是很像手術刀
[00:17:52.000 --> 00:17:54.000]  很鮮艷的手術刀
[00:17:54.000 --> 00:17:56.000]  "Surgical Knife"
[00:17:56.000 --> 00:17:58.000]  你記得那一句聖經
[00:17:58.000 --> 00:18:00.000]  希伯來書十四章
[00:18:00.000 --> 00:18:03.000]  都說上帝的刀是活潑有功效
[00:18:03.000 --> 00:18:05.000]  兩刃的劍
[00:18:05.000 --> 00:18:07.000]  可以切下去
[00:18:07.000 --> 00:18:09.000]  其實上帝的話和祈禱
[00:18:09.000 --> 00:18:11.000]  都是有同一個功能
[00:18:11.000 --> 00:18:14.000]  就是怎樣去剖開
[00:18:14.000 --> 00:18:17.000]  我們心裏面那種屬靈的癌症
[00:18:17.000 --> 00:18:19.000]  將它切出來
[00:18:19.000 --> 00:18:22.000]  讓我們有回生機
[00:18:22.000 --> 00:18:24.000]  這是很重要的
[00:18:24.000 --> 00:18:25.000]  但是很多人不是這樣用聖經
[00:18:25.000 --> 00:18:28.000]  很多人不是這樣用祈禱
[00:18:28.000 --> 00:18:30.000]  如果你再大一點的圖像
[00:18:30.000 --> 00:18:31.000]  如果你記得
[00:18:31.000 --> 00:18:33.000]  我們屬靈工作坊的時候
[00:18:33.000 --> 00:18:34.000]  我們講過
[00:18:34.000 --> 00:18:35.000]  最大這個"Surgical Knife"
[00:18:35.000 --> 00:18:37.000]  最後的作用是什麼呢
[00:18:37.000 --> 00:18:40.000]  讓教會成為一個"Mighty Army"
[00:18:40.000 --> 00:18:43.000]  一個極大的軍隊
[00:18:43.000 --> 00:18:45.000]  而在這個極大的軍隊裏面
[00:18:45.000 --> 00:18:47.000]  我們要打一場很漂亮的
[00:18:47.000 --> 00:18:51.000]  很榮耀的屬靈戰爭
[00:18:51.000 --> 00:18:53.000]  在這個世界為上帝做見證
[00:18:53.000 --> 00:18:55.000]  在這個 context 裏面
[00:18:55.000 --> 00:18:57.000]  我覺得上帝的話語和祈禱
[00:18:57.000 --> 00:19:01.000]  變成了我們的"倚天劍屠龍刀"
[00:19:01.000 --> 00:19:05.000]  我不知道你有沒有看過"倚天屠龍記"
[00:19:05.000 --> 00:19:07.000]  你知道那句話
[00:19:07.000 --> 00:19:11.000]  "武林至尊,武刀屠龍,號令天下誰敢不從"
[00:19:11.000 --> 00:19:14.000]  就是屠龍刀是用來做什麼的呢
