
[00:00:00.000 --> 00:00:28.000]  主耶穌基督的復活
[00:03:37.000 --> 00:03:43.000]  有人會奇怪為何他們這麼多數字都不揀選十四萬四千人呢?
[00:03:43.000 --> 00:03:48.000]  其實這個數字是來自啟示錄十四章第一節
[00:03:48.000 --> 00:03:53.000]  說:我在看,看見高陽站在石安山
[00:03:53.000 --> 00:03:57.000]  跟他一起的有十四萬四千人
[00:03:57.000 --> 00:04:03.000]  他們的額上都寫著他和他父親的名字
[00:04:03.000 --> 00:04:06.000]  不過我曾經說過
[00:04:06.000 --> 00:04:10.000]  啟示錄是用寓意的方式來寫的
[00:04:10.000 --> 00:04:18.000]  因此解釋啟示錄一定不可以堅持用字面的意義去解釋
[00:04:18.000 --> 00:04:22.000]  十四萬四千只是一個象徵數字
[00:04:22.000 --> 00:04:26.000]  是由十二乘十二乘一千得出來的
[00:04:26.000 --> 00:04:32.000]  我相信第一個十二就象徵舊約時代猶太人的十二支派
[00:04:32.000 --> 00:04:37.000]  第二個十二就象徵新約的十二使徒
[00:04:37.000 --> 00:04:40.000]  一千就是很多的意思
[00:04:40.000 --> 00:04:46.000]  所以十四萬四千就是象徵有很多新約和舊約時代
[00:04:46.000 --> 00:04:52.000]  忠心跟隨上主的人都會和耶穌一起
[00:04:52.000 --> 00:04:55.000]  而不是一個實質的數字
[00:04:55.000 --> 00:04:58.000]  如果有人想詳細了解啟示錄
[00:04:58.000 --> 00:05:03.000]  可以去教會的網頁每日讀經輔助那裡可以看看
[00:05:03.000 --> 00:05:05.000]  無論如何
[00:05:05.000 --> 00:05:10.000]  耶穌只不過是眾多異端中的一個
[00:05:10.000 --> 00:05:19.000]  而我們基督徒最重要的是清楚認識自己的信仰
[00:05:19.000 --> 00:05:25.000]  我們就不必去花太多的時間去認識所有異端
[00:05:25.000 --> 00:05:29.000]  和被他們的信仰混淆了
[00:05:29.000 --> 00:05:34.000]  最近來到悉尼最新的異端就是全民神教會
[00:05:34.000 --> 00:05:38.000]  聽說在中國被定為邪教組織
[00:05:38.000 --> 00:05:41.000]  事實上我們經常都讀仕途信經
[00:05:41.000 --> 00:05:44.000]  那個就是我們信仰的總綱
[00:05:44.000 --> 00:05:50.000]  任何的異端如果違背了仕途信經的內容
[00:05:50.000 --> 00:05:53.000]  我們就要提高警覺
[00:05:53.000 --> 00:05:56.000]  我們今天就要看哥倫多前書
[00:05:56.000 --> 00:06:01.000]  從今天的經文來了解我們復活的盼望
[00:06:01.000 --> 00:06:04.000]  在哥倫多前書第十五章一至二節
[00:06:04.000 --> 00:06:08.000]  保羅就提醒哥倫多的信徒
[00:06:08.000 --> 00:06:13.000]  要持守保羅所傳給他們的福音
[00:06:13.000 --> 00:06:14.000]  在第二節
[00:06:14.000 --> 00:06:16.000]  我覺得我們教會的版本
[00:06:16.000 --> 00:06:19.000]  現中版翻譯得很全神
[00:06:19.000 --> 00:06:24.000]  如果你們持守這福音不是空空洞洞地相信
[00:06:24.000 --> 00:06:27.000]  一定會因著他而得救
[00:06:27.000 --> 00:06:30.000]  話本就簡潔一些
[00:06:30.000 --> 00:06:33.000]  你們若不是徒然相信
[00:06:33.000 --> 00:06:36.000]  能以持守我所傳給你們的
[00:06:36.000 --> 00:06:38.000]  就必因這福音得救
[00:06:38.000 --> 00:06:39.000]  換句話說
[00:06:39.000 --> 00:06:43.000]  其實在哥倫多教會裏面
[00:06:43.000 --> 00:06:47.000]  已經是出現了一些所謂掛名信徒
[00:06:47.000 --> 00:06:51.000]  他們是空空洞洞地相信
[00:06:51.000 --> 00:06:55.000]  或者徒然相信福音
[00:06:55.000 --> 00:06:57.000]  怎樣的相信
[00:06:57.000 --> 00:07:01.000]  是空空洞洞地相信呢
[00:07:01.000 --> 00:07:05.000]  我想主耶穌講過一個殺種的比喻
[00:07:05.000 --> 00:07:08.000]  他講到有一位農夫
[00:07:08.000 --> 00:07:10.000]  出去外面殺種
[00:07:10.000 --> 00:07:14.000]  那些種子就落在四種不同的土壤
[00:07:14.000 --> 00:07:17.000]  第一種就是路旁路邊
[00:07:17.000 --> 00:07:20.000]  這些是不信的人
[00:07:20.000 --> 00:07:24.000]  第二種的土壤是淺土
[00:07:24.000 --> 00:07:27.000]  種子很快會發芽
[00:07:27.000 --> 00:07:29.000]  但由於沒有根
[00:07:29.000 --> 00:07:30.000]  一遇到困難
[00:07:30.000 --> 00:07:33.000]  太陽一出來就不信了
[00:07:33.000 --> 00:07:38.000]  第三種的土壤是落在荊棘中
[00:07:38.000 --> 00:07:41.000]  這種人聽到福音
[00:07:41.000 --> 00:07:44.000]  信了
[00:07:44.000 --> 00:07:47.000]  但是他們並沒有以天國
[00:07:47.000 --> 00:07:49.000]  來主導他們的人生
[00:07:49.000 --> 00:07:52.000]  他們仍然為了每日的生活去憂慮
[00:07:52.000 --> 00:07:55.000]  被世上的財富誘惑
[00:07:55.000 --> 00:07:59.000]  結果都死了
[00:07:59.000 --> 00:08:01.000]  信心死了
[00:08:01.000 --> 00:08:05.000]  我相信第二種和第三種土壤的人
[00:08:05.000 --> 00:08:09.000]  他們都是空空洞洞地相信的人
[00:08:09.000 --> 00:08:12.000]  我們不能說他們從來沒有信過福音
[00:08:12.000 --> 00:08:15.000]  但是他們的信德是非常空洞
[00:08:15.000 --> 00:08:20.000]  他們自己以為已經拿到天堂入境簽證
[00:08:20.000 --> 00:08:26.000]  忘記了主耶穌對我們的生命和生活的要求
[00:08:26.000 --> 00:08:30.000]  仍然是受未信主之前的人生觀
[00:08:30.000 --> 00:08:34.000]  主導他們每日的生活
[00:08:34.000 --> 00:08:36.000]  我想提醒大家
[00:08:36.000 --> 00:08:39.000]  主耶穌曾經說得很清楚
[00:08:39.000 --> 00:08:40.000]  祂有一次這樣說
[00:09:07.000 --> 00:09:12.000]  那時候我要公然告訴他們
[00:09:12.000 --> 00:09:14.000]  我從不認識你們
[00:09:14.000 --> 00:09:20.000]  你們這些作惡的走開吧
[00:09:20.000 --> 00:09:25.000]  如果我們只記得保羅在羅馬書十章九節說
[00:09:25.000 --> 00:09:29.000]  口裡認耶穌為主
[00:09:29.000 --> 00:09:30.000]  心裡信神
[00:09:30.000 --> 00:09:31.000]  叫他從死裡復活
[00:09:31.000 --> 00:09:33.000]  就必得救
[00:09:33.000 --> 00:09:35.000]  如果我們只記得這一句話
[00:09:35.000 --> 00:09:40.000]  就以為自己一定可以進入天堂
[00:09:40.000 --> 00:09:41.000]  我提醒大家
[00:09:41.000 --> 00:09:46.000]  保羅說這種信仰是空空洞洞地相信
[00:09:46.000 --> 00:09:52.000]  因為其實保羅在羅馬書十二章第一節至第二節
[00:09:52.000 --> 00:09:53.000]  解釋得很清楚
[00:09:53.000 --> 00:09:57.000]  什麼叫做認耶穌為主呢?
[00:09:57.000 --> 00:10:01.000]  就是要把自己當作活活的祭物
[00:10:01.000 --> 00:10:02.000]  獻給上帝
[00:10:02.000 --> 00:10:04.000]  專心侍奉祂
[00:10:04.000 --> 00:10:06.000]  蒙祂起源
[00:10:06.000 --> 00:10:09.000]  這就是你們應該獻上的真實敬拜
[00:10:09.000 --> 00:10:12.000]  不要被這世界同化
[00:10:12.000 --> 00:10:15.000]  要讓上帝改造你們
[00:10:15.000 --> 00:10:18.000]  更新你們的心思意念
[00:10:18.000 --> 00:10:21.000]  好明察什麼是祂的旨意
[00:10:21.000 --> 00:10:24.000]  知道什麼是良善
[00:10:24.000 --> 00:10:29.000]  完全可蒙月立的
[00:10:29.000 --> 00:10:33.000]  接著在哥倫多情書十五章三至四節
[00:10:33.000 --> 00:10:36.000]  保羅就把福音的主要內容
[00:10:36.000 --> 00:10:39.000]  很簡單地再說一次
[00:10:39.000 --> 00:10:42.000]  就是主耶穌為我們的罪死了
[00:10:42.000 --> 00:10:43.000]  埋葬了
[00:10:43.000 --> 00:10:46.000]  然後在第三天復活了
[00:10:46.000 --> 00:10:47.000]  在十字架上
[00:10:47.000 --> 00:10:51.000]  主耶穌為我們所成就的事
[00:10:51.000 --> 00:10:54.000]  就是我在前天壽蘭節說過的五點
[00:10:54.000 --> 00:10:57.000]  祂使罪人得到上帝的赦免
[00:10:57.000 --> 00:10:59.000]  使我們與上帝和好
[00:10:59.000 --> 00:11:01.000]  成為上帝的兒女
[00:11:01.000 --> 00:11:04.000]  為我們帶來了永恆的生命
[00:11:04.000 --> 00:11:06.000]  啟示了上帝的愛
[00:11:06.000 --> 00:11:09.000]  也都粉碎了撒旦的權勢
[00:11:09.000 --> 00:11:13.000]  這些就是我們福音的主要的內容
[00:11:13.000 --> 00:11:15.000]  接著在第五節至第七節
[00:11:15.000 --> 00:11:19.000]  保羅就強調復活的證據
[00:11:19.000 --> 00:11:21.000]  保羅在這裡提到的證據
[00:11:21.000 --> 00:11:25.000]  就是說有很多很多的目擊見證人
[00:11:25.000 --> 00:11:29.000]  是見過復活後的主耶穌的
[00:11:29.000 --> 00:11:33.000]  有少數人見過復活後的耶穌
[00:11:33.000 --> 00:11:38.000]  可能那些人是太過懷念主耶穌
[00:11:38.000 --> 00:11:41.000]  而產生了一些幻覺
[00:11:41.000 --> 00:11:44.000]  但是在第六節說
[00:11:44.000 --> 00:11:49.000]  一次向五百多個跟從他的人顯現
[00:11:49.000 --> 00:11:53.000]  那就不可能是幻覺了
[00:11:53.000 --> 00:11:56.000]  因為不可能有幾百人
[00:11:56.000 --> 00:12:02.000]  同一時間產生同一種的幻覺
[00:12:02.000 --> 00:12:04.000]  在八節到十一節
[00:12:04.000 --> 00:12:06.000]  保羅就提到
[00:12:06.000 --> 00:12:10.000]  主耶穌也都向他顯現
[00:12:10.000 --> 00:12:13.000]  並且吩咐他傳福音
[00:12:13.000 --> 00:12:14.000]  要傳福音
[00:12:14.000 --> 00:12:16.000]  從此以後
[00:12:16.000 --> 00:12:21.000]  保羅就沒有違背耶穌給他的使命
[00:12:21.000 --> 00:12:27.000]  他是全人、全心、全意去傳揚福音
[00:12:27.000 --> 00:12:30.000]  保羅的人生給我們看到
[00:12:30.000 --> 00:12:35.000]  他的信心就不是空空洞洞地相信
[00:12:35.000 --> 00:12:37.000]  他用他的人生
[00:12:37.000 --> 00:12:42.000]  他用他的行動去證明他的信仰
[00:12:42.000 --> 00:12:45.000]  但是在哥倫多的信徒
[00:12:45.000 --> 00:12:50.000]  似乎有人是開始不相信
[00:12:50.000 --> 00:12:55.000]  他們不相信主耶穌真的復活了
[00:12:55.000 --> 00:13:00.000]  所以保羅就要繼續糾正他們的看法
[00:13:00.000 --> 00:13:04.000]  由於哥倫多城是一個羅馬人的城市
[00:13:04.000 --> 00:13:07.000]  又受了希臘的哲學推理影響
[00:13:07.000 --> 00:13:10.000]  因此保羅在十二節到十九節
[00:13:10.000 --> 00:13:13.000]  我想他是用了一些希臘式的推理方式
[00:13:13.000 --> 00:13:16.000]  來教導哥倫多的信徒
[00:13:16.000 --> 00:13:21.000]  他說如果人死後是不可能復活的
[00:13:21.000 --> 00:13:23.000]  人死後是不可能復活的
[00:13:23.000 --> 00:13:25.000]  這是一個假設
[00:13:25.000 --> 00:13:27.000]  假設是這樣的話
[00:13:27.000 --> 00:13:29.000]  由於耶穌也是人
[00:13:29.000 --> 00:13:33.000]  他死了也是不可能復活的
[00:13:33.000 --> 00:13:37.000]  如果基督真的沒有復活
[00:13:37.000 --> 00:13:40.000]  那就糟糕了
[00:13:40.000 --> 00:13:43.000]  因為那些宣講基督復活的人
[00:13:43.000 --> 00:13:46.000]  包括保羅和所有的使徒
[00:13:46.000 --> 00:13:49.000]  甚至今天全世界的宣教士
[00:13:49.000 --> 00:13:51.000]  牧師或者傳道
[00:13:51.000 --> 00:13:53.000]  都是在說謊
[00:13:53.000 --> 00:13:59.000]  都是在說假大空的說話
[00:13:59.000 --> 00:14:04.000]  而所有的信徒都是傻瓜
[00:14:04.000 --> 00:14:07.000]  竟然會相信人死後會復活
[00:14:07.000 --> 00:14:12.000]  還盼望自己死後復活的無稽之談
[00:14:12.000 --> 00:14:15.000]  所以保羅在十八節到十九節的結論說
[00:14:15.000 --> 00:14:18.000]  這樣的話死了的基督徒
[00:14:18.000 --> 00:14:21.000]  就都算滅亡了
[00:14:21.000 --> 00:14:23.000]  如果我們信基督的人
[00:14:23.000 --> 00:14:26.000]  只在今生有希望
[00:14:26.000 --> 00:14:31.000]  我們就比世界上任何人更可憐了
[00:14:31.000 --> 00:14:34.000]  因此讓我們一起要好好思想
[00:14:34.000 --> 00:14:37.000]  有關耶穌基督的復活
[00:14:37.000 --> 00:14:39.000]  在人類的歷史之中
[00:14:39.000 --> 00:14:44.000]  除了耶穌基督是曾經從死裡復活以外
[00:14:44.000 --> 00:14:47.000]  從來沒有其他的歷史記載
[00:14:47.000 --> 00:14:50.000]  是有其他人復活過
[00:14:50.000 --> 00:14:53.000]  如果有都可能是穿鑿復活
[00:14:53.000 --> 00:14:56.000]  穿鑿復活沒有足夠的證據
[00:14:56.000 --> 00:15:01.000]  死人復活的確是一件驚天動地的事
[00:15:01.000 --> 00:15:03.000]  現在我們可以想像一下
[00:15:03.000 --> 00:15:05.000]  只是一個假設
[00:15:05.000 --> 00:15:13.000]  假如毛澤東先生突然從水晶冠走出來
[00:15:13.000 --> 00:15:15.000]  然後宣告說我是上帝
[00:15:15.000 --> 00:15:18.000]  除我以外將沒有其他的上帝
[00:15:18.000 --> 00:15:22.000]  然後全世界很多攝影機
[00:15:22.000 --> 00:15:25.000]  馬上對著他拍攝下來
[00:15:25.000 --> 00:15:28.000]  然後拍到他隨隨升天
[00:15:28.000 --> 00:15:32.000]  並且他所有的說話和升天的畫面
[00:15:32.000 --> 00:15:36.000]  即時傳播到全世界的電視機畫面上
[00:15:36.000 --> 00:15:40.000]  甚至大家的智能手機都能看到
[00:15:40.000 --> 00:15:42.000]  但是到了晚上
[00:15:42.000 --> 00:15:44.000]  晚間新聞報導的時候
[00:15:44.000 --> 00:15:47.000]  全世界電視台錄影機無法重播
[00:15:47.000 --> 00:15:49.000]  無法重播
[00:15:49.000 --> 00:15:52.000]  所有電子媒體的紀錄都消失了
[00:15:52.000 --> 00:15:57.000]  剩下的只不過是目擊見證人說的見證
[00:15:57.000 --> 00:16:00.000]  還有水晶冠空在那裡
[00:16:00.000 --> 00:16:01.000]  仍然在那裡
[00:16:01.000 --> 00:16:04.000]  裡面並沒有毛先生的屍體
[00:16:04.000 --> 00:16:10.000]  我們能不能相信毛先生復活了是上帝呢?
[00:16:10.000 --> 00:16:14.000]  當然這是一個純屬假設
[00:16:14.000 --> 00:16:16.000]  因為毛先生沒有復活
[00:16:16.000 --> 00:16:20.000]  他的屍體仍然留在水晶冠裡面
[00:16:20.000 --> 00:16:23.000]  成為一個最具體最具體的見證
[00:16:23.000 --> 00:16:29.000]  見證他是人不是上帝
[00:16:29.000 --> 00:16:32.000]  但是耶穌基督是不同的
[00:16:32.000 --> 00:16:35.000]  他現在復活和升天
[00:16:35.000 --> 00:16:39.000]  有幾百個人同時看到的
[00:16:39.000 --> 00:16:41.000]  耶穌基督的空墳墓
[00:16:41.000 --> 00:16:45.000]  今天仍然在中東的地方
[00:16:45.000 --> 00:16:51.000]  仍然在耶路撒冷的附近
[00:16:51.000 --> 00:16:54.000]  只是當年由於沒有攝錄機
[00:16:54.000 --> 00:16:57.000]  將事實拍了下來
[00:16:57.000 --> 00:17:02.000]  因此這件歷史上只發生過一次的事件
[00:17:02.000 --> 00:17:06.000]  事實上是被人懷疑
[00:17:06.000 --> 00:17:12.000]  但是它是基督教的信仰核心
[00:17:12.000 --> 00:17:17.000]  歷史上有不少人曾經想推翻耶穌復活的說法
[00:17:17.000 --> 00:17:19.000]  有些人就說
[00:17:19.000 --> 00:17:22.000]  耶穌其實沒有真的死在十字架上
[00:17:22.000 --> 00:17:26.000]  只不過在十字架上暈了
[00:17:26.000 --> 00:17:29.000]  有些人就以為他死了
[00:17:29.000 --> 00:17:31.000]  相信這個說法的人
[00:17:31.000 --> 00:17:36.000]  其實基本上是不相信聖經的記載
[00:17:36.000 --> 00:17:38.000]  不過我們有足夠的理由
[00:17:38.000 --> 00:17:41.000]  相信聖經的記載是真實的
[00:17:41.000 --> 00:17:45.000]  那些見證人其實大部分
[00:17:45.000 --> 00:17:49.000]  都要為他們的見證被殺
[00:17:49.000 --> 00:17:51.000]  我相信其實沒有一個人
[00:17:51.000 --> 00:17:55.000]  會願意為一個小小的謊言被殺
[00:17:55.000 --> 00:17:57.000]  但是在早期的教會
[00:17:57.000 --> 00:17:58.000]  他是有很多的信徒
[00:17:58.000 --> 00:18:00.000]  包括十二使徒
[00:18:00.000 --> 00:18:03.000]  為他們所信的被殺
[00:18:03.000 --> 00:18:05.000]  假如我們能夠相信
[00:18:05.000 --> 00:18:07.000]  聖經的記載是真實的
[00:18:07.000 --> 00:18:10.000]  歷史最示文的話
[00:18:10.000 --> 00:18:11.000]  我們就知道
[00:18:11.000 --> 00:18:18.000]  耶穌其實是不可能只是在十字架上暈了
[00:18:18.000 --> 00:18:22.000]  因為當羅馬的士兵奉命
[00:18:22.000 --> 00:18:25.000]  要拿他的屍體下來的時候
[00:18:25.000 --> 00:18:27.000]  有一個羅馬的士兵
[00:18:27.000 --> 00:18:29.000]  走到十字架下面的時候
[00:18:29.000 --> 00:18:33.000]  看到他好像死了
[00:18:33.000 --> 00:18:35.000]  但是聖經記載
[00:18:35.000 --> 00:18:37.000]  他就用他的矛槍
[00:18:37.000 --> 00:18:41.000]  從他的肋旁插進去
[00:18:41.000 --> 00:18:43.000]  為什麼不插大腿呢?
[00:18:43.000 --> 00:18:47.000]  為什麼要插他的肋旁呢?
[00:18:47.000 --> 00:18:50.000]  我相信作為一個士兵
[00:18:50.000 --> 00:18:53.000]  他一定會有很簡單的常識
[00:18:53.000 --> 00:18:56.000]  就是肋旁有心臟
[00:18:56.000 --> 00:18:58.000]  如果你要殺一個人
[00:18:58.000 --> 00:19:01.000]  插左邊的肋旁就最妥當了
[00:19:01.000 --> 00:19:02.000]  死定了
[00:19:02.000 --> 00:19:06.000]  當時的科技不可能救他回來
[00:19:06.000 --> 00:19:10.000]  雖然聖經沒有明確記載那位士兵
[00:19:10.000 --> 00:19:12.000]  插耶穌邊邊的肋旁
[00:19:12.000 --> 00:19:14.000]  左邊還是右邊
[00:19:14.000 --> 00:19:16.000]  但是他記載了
[00:19:16.000 --> 00:19:20.000]  血和水馬上流出來
[00:19:20.000 --> 00:19:21.000]  很厲害的
[00:19:21.000 --> 00:19:22.000]  飆出來
[00:19:22.000 --> 00:19:28.000]  我肯定心臟插心臟那邊的肋旁
[00:19:28.000 --> 00:19:32.000]  因此假設耶穌沒有真的死在十字架上
[00:19:32.000 --> 00:19:34.000]  只是暈倒了
[00:19:34.000 --> 00:19:36.000]  是不可能的
[00:19:36.000 --> 00:19:38.000]  即使他一開始沒有死
[00:19:38.000 --> 00:19:41.000]  但是後來被羅馬兵插一槍
[00:19:41.000 --> 00:19:42.000]  就死定了
[00:19:42.000 --> 00:19:44.000]  一定死的
[00:19:47.000 --> 00:19:49.000]  又有另外一些人有個構想
[00:19:49.000 --> 00:19:52.000]  是耶穌真的死了
[00:19:52.000 --> 00:19:54.000]  但是沒有真的復活
[00:19:54.000 --> 00:19:58.000]  他的門徒晚上去偷了耶穌的屍體
[00:19:58.000 --> 00:20:02.000]  然後出來告訴別人他復活了
[00:20:02.000 --> 00:20:06.000]  這個猜測的難題
[00:20:06.000 --> 00:20:11.000]  就是忽略了當時的耶穌的墳墓
[00:20:11.000 --> 00:20:15.000]  其實是有羅馬兵看守的
[00:20:16.000 --> 00:20:19.000]  羅馬軍法其實相當嚴厲
[00:20:19.000 --> 00:20:21.000]  要他們看守一件事
[00:20:21.000 --> 00:20:25.000]  而竟然會被人偷了的話
[00:20:25.000 --> 00:20:28.000]  是要殺頭的
[00:20:28.000 --> 00:20:31.000]  所以其實可能性不是很高
[00:20:31.000 --> 00:20:37.000]  不過聖經裡面也有這個說法
[00:20:37.000 --> 00:20:40.000]  就是說那些羅馬兵晚上睡了覺
[00:20:40.000 --> 00:20:45.000]  被門徒偷了耶穌的屍體
[00:20:45.000 --> 00:20:49.000]  這個說法其實有些近乎神話
[00:20:49.000 --> 00:20:52.000]  如果有人相信這個說法的話
[00:20:52.000 --> 00:20:54.000]  我想請問你
[00:20:54.000 --> 00:20:57.000]  你晚上睡覺的時候
[00:20:57.000 --> 00:21:01.000]  你會不會知道自己的太太或者丈夫
[00:21:01.000 --> 00:21:03.000]  起了多少次身
[00:21:03.000 --> 00:21:07.000]  如果有人知道的話
[00:21:07.000 --> 00:21:09.000]  那我可以肯定告訴你
[00:21:09.000 --> 00:21:11.000]  你那晚睡得不是很好
[00:21:11.000 --> 00:21:14.000]  真正睡著覺的人
[00:21:14.000 --> 00:21:19.000]  怎麼可能知道是門徒偷屍
[00:21:19.000 --> 00:21:21.000]  而不是其他人偷屍呢
[00:21:21.000 --> 00:21:25.000]  還有一個難題就是
[00:21:25.000 --> 00:21:28.000]  當兵的人應該不會一起睡著覺
[00:21:28.000 --> 00:21:30.000]  輪流睡的
[00:21:30.000 --> 00:21:32.000]  你要真的睡就輪流睡
[00:21:32.000 --> 00:21:36.000]  另外一個難題就是
[00:21:36.000 --> 00:21:39.000]  耶穌的墳墓
[00:21:39.000 --> 00:21:42.000]  其實有一塊大石頭擋住入口
[00:21:42.000 --> 00:21:44.000]  這個是猶太人的墳墓
[00:21:44.000 --> 00:21:49.000]  那塊大石頭估計有兩三噸重
[00:21:49.000 --> 00:21:51.000]  就算是圓形的也好
[00:21:51.000 --> 00:21:54.000]  也要幾個大漢一起推
[00:21:54.000 --> 00:21:56.000]  才能推開那塊石頭
[00:21:56.000 --> 00:22:00.000]  推的時候一定有聲音
[00:22:00.000 --> 00:22:02.000]  那塊石頭推開也沒有聲音
[00:22:02.000 --> 00:22:04.000]  有聲音的時候
[00:22:04.000 --> 00:22:11.000]  為什麼那些士兵還沒有被聲音吵醒呢
[00:22:13.000 --> 00:22:17.000]  因此我相信基督教所傳的福音
[00:22:17.000 --> 00:22:20.000]  是有真憑實據的
[00:22:20.000 --> 00:22:23.000]  耶穌基督的復活
[00:22:23.000 --> 00:22:26.000]  也是一件歷史的事實
[00:22:26.000 --> 00:22:28.000]  到目前為止
[00:22:28.000 --> 00:22:31.000]  沒有任何確鑿的證據
[00:22:31.000 --> 00:22:35.000]  可以去否定耶穌復活這個事實
[00:22:35.000 --> 00:22:38.000]  但我們要問
[00:22:38.000 --> 00:22:41.000]  這個事實對我們來說有什麼意義呢
[00:22:42.000 --> 00:22:47.000]  首先耶穌的復活
[00:22:47.000 --> 00:22:53.000]  先有個講國語的人幫他弄弄耳機
[00:22:53.000 --> 00:22:59.000]  首先耶穌的復活
[00:22:59.000 --> 00:23:02.000]  就是保證信徒將來都會復活
[00:23:02.000 --> 00:23:05.000]  在哥倫多神書我們沒有讀的經文
[00:23:05.000 --> 00:23:12.000]  十五章
[00:23:12.000 --> 00:23:17.000]  耶穌的復活事實上
[00:23:17.000 --> 00:23:20.000]  在哥倫多神書十五章二十節
[00:23:20.000 --> 00:23:23.000]  事實上基督已經從死裡復活
[00:23:23.000 --> 00:23:27.000]  這是要保證
[00:23:27.000 --> 00:23:31.000]  已經死了的人也要復活
[00:23:31.000 --> 00:23:33.000]  剛才我已經講過
[00:23:33.000 --> 00:23:35.000]  根據主耶穌的講法
[00:23:35.000 --> 00:23:39.000]  人的靈魂是不會死的
[00:23:39.000 --> 00:23:41.000]  人的靈魂是不會死的
[00:23:41.000 --> 00:23:43.000]  我以前也提過一個網頁
[00:23:43.000 --> 00:23:47.000]  收集了很多死過復生的人的見證
[00:23:47.000 --> 00:23:49.000]  有興趣研究這方面
[00:23:49.000 --> 00:23:51.000]  你不妨去看一看
[00:23:51.000 --> 00:23:53.000]  最近我看過
[00:23:53.000 --> 00:23:57.000]  NDERF.org
[00:23:57.000 --> 00:23:58.000]  很簡單
[00:23:58.000 --> 00:24:01.000]  看起來那幾個英文字母很複雜
[00:24:01.000 --> 00:24:02.000]  很難記
