
[00:00:00.000 --> 00:00:02.800]  我們很少講到系列只有兩堂
[00:08:30.400 --> 00:08:31.960]  能夠得到一些安慰
[00:08:31.960 --> 00:08:33.760]  讓我們能夠舒服一點
[00:08:33.760 --> 00:08:36.280]  好過一點
[00:08:36.280 --> 00:08:37.520]  但同時我又發覺
[00:08:37.520 --> 00:08:39.560]  很多弟兄姊妹來敬拜的時候
[00:08:39.560 --> 00:08:40.840]  我們仍然認為
[00:08:40.840 --> 00:08:43.200]  我自己可以背得起
[00:08:43.200 --> 00:08:45.320]  我能夠撐得住
[00:08:45.320 --> 00:08:46.360]  我可以的
[00:08:46.360 --> 00:08:48.680]  不過當然能夠聽到一些安慰的說話
[00:08:48.680 --> 00:08:49.400]  我舒服一點
[00:08:49.400 --> 00:08:50.080]  我容易一點
[00:08:50.080 --> 00:08:51.600]  不過我頂得住的
[00:08:51.600 --> 00:08:52.600]  我背得起的
[00:08:52.600 --> 00:08:56.640]  我撐得下去的
[00:08:56.640 --> 00:08:58.840]  如果你們抱著這種心情來聽道
[00:08:58.840 --> 00:09:00.800]  我告訴你們
[00:09:00.800 --> 00:09:02.240]  這是告訴我們
[00:09:02.240 --> 00:09:06.840]  我們不能夠完全放下我們自己
[00:09:06.840 --> 00:09:09.560]  不能夠完全將我們的重擔
[00:09:09.560 --> 00:09:11.880]  交付給耶穌基督
[00:09:11.880 --> 00:09:13.960]  如果我們抱著這樣的情況來
[00:09:13.960 --> 00:09:17.760]  我們如何能夠向耶穌講感恩的話
[00:09:17.760 --> 00:09:19.640]  你幫到就幫吧
[00:09:19.640 --> 00:09:21.520]  我聽到一些東西能夠舒服一點
[00:09:21.520 --> 00:09:22.800]  好吧
[00:09:22.800 --> 00:09:24.280]  不過我可以的
[00:09:24.280 --> 00:09:25.680]  我頂得住的
[00:09:25.680 --> 00:09:27.240]  我還可以撐得住的
[00:09:27.240 --> 00:09:29.720]  我背得起的
[00:09:29.720 --> 00:09:33.200]  所以你講不出感恩的話
[00:09:33.200 --> 00:09:34.120]  今天我們講
[00:09:34.120 --> 00:09:37.560]  如果我們能夠要常常感謝天父
[00:09:37.560 --> 00:09:41.400]  而感恩的心就是良藥的話
[00:09:41.400 --> 00:09:44.240]  我們要做幾件事
[00:09:44.240 --> 00:09:45.720]  首先第一件事
[00:09:45.720 --> 00:09:48.840]  我覺得我們要對付我們的驕傲
[00:09:48.840 --> 00:09:50.560]  你覺得你背得起
[00:09:50.560 --> 00:09:52.920]  其實是驕傲作祟
[00:09:52.920 --> 00:09:55.800]  所以如果我們不懂得對付我們的驕傲
[00:09:55.800 --> 00:09:58.440]  你就講不出感謝的話
[00:09:58.440 --> 00:10:00.640]  聖經裡面說
[00:10:00.640 --> 00:10:03.120]  使你與人不同的是誰呢?
[00:10:03.120 --> 00:10:05.440]  哥林德前書第四章
[00:10:05.440 --> 00:10:08.600]  使人與你不同的是誰呢?
[00:10:08.600 --> 00:10:11.360]  你有什麼不是領受的呢?
[00:10:11.360 --> 00:10:12.600]  如果是領受的
[00:10:12.600 --> 00:10:18.040]  為什麼自誇彷彿不是領受的呢?
[00:10:18.040 --> 00:10:23.840]  很多時候我們不會覺得我們所有的東西是從別人那裡來的
[00:10:23.840 --> 00:10:25.360]  我聽到一個小故事
[00:10:25.360 --> 00:10:30.280]  這個小故事講到一個麵包店裡面工作的老闆
[00:10:30.280 --> 00:10:32.160]  或者是工人
[00:10:32.160 --> 00:10:34.560]  麵包賣不完
[00:10:34.560 --> 00:10:36.520]  過期浪費了
[00:10:36.520 --> 00:10:38.760]  在麵包店門口有一個乞丐
[00:10:38.760 --> 00:10:40.040]  看到他經常摟著肚子
[00:10:40.040 --> 00:10:42.000]  肯定是很餓了
[00:10:42.000 --> 00:10:43.800]  給你一條麵包
[00:10:43.800 --> 00:10:45.040]  這個人很開心
[00:10:45.040 --> 00:10:46.720]  整條給了我
[00:10:46.720 --> 00:10:50.440]  真的很感謝你
[00:10:50.440 --> 00:10:53.560]  麵包店的乞丐叫了老闆
[00:10:53.560 --> 00:10:54.480]  他說你不用感謝我
[00:10:54.480 --> 00:10:55.600]  如果你感謝我的話
[00:10:55.600 --> 00:10:57.640]  你就感謝那些做麵粉的人
[00:10:57.640 --> 00:10:58.360]  我說是嗎?
[00:10:58.360 --> 00:11:00.720]  沒有麵粉我怎麼做麵包呢?
[00:11:00.720 --> 00:11:02.600]  哎呀,那我要感謝他
[00:11:02.600 --> 00:11:06.320]  於是他就找一個做麵粉的人去感謝他
[00:11:06.320 --> 00:11:07.520]  這個人就很奇怪
[00:11:07.520 --> 00:11:08.480]  你不用感謝我
[00:11:08.480 --> 00:11:10.080]  感謝我沒什麼意思
[00:11:10.080 --> 00:11:11.360]  如果他感謝我的話
[00:11:11.360 --> 00:11:14.040]  你應該去感謝那些種麥的農夫
[00:11:14.040 --> 00:11:15.440]  沒有麥就用不了麵粉
[00:11:15.440 --> 00:11:18.640]  就用不了麵粉就用不了麵包
[00:11:18.640 --> 00:11:20.400]  這個人就傻傻的
[00:11:20.400 --> 00:11:22.080]  很單純的應該這麼說
[00:11:22.080 --> 00:11:23.320]  很單純的找一個農夫
[00:11:23.320 --> 00:11:25.320]  很感謝你種了這麼多麥田
[00:11:25.320 --> 00:11:27.160]  於是有麵粉
[00:11:27.160 --> 00:11:29.320]  那個農夫怎麼說呢?
[00:11:29.320 --> 00:11:31.240]  他說如果你真的要感謝我
[00:11:31.240 --> 00:11:33.240]  其實不用的
[00:11:33.240 --> 00:11:35.280]  如果你真的要感謝的話
[00:11:35.280 --> 00:11:39.880]  你應該去感謝天上的神
[00:11:39.880 --> 00:11:43.280]  因為陽光與水都是他所賜
[00:11:43.280 --> 00:11:49.240]  甚至我們耕種的土地能種出這些大麥
[00:11:49.240 --> 00:11:50.960]  都是神的恩典
[00:11:50.960 --> 00:11:54.040]  所以你今天才有麵包吃
[00:11:54.040 --> 00:11:58.360]  這些好像是童真小說的故事
[00:11:58.360 --> 00:12:00.200]  但是小的故事
[00:12:00.200 --> 00:12:03.200]  能夠給我們一些建議
[00:12:03.200 --> 00:12:07.240]  很多人真的要為自己所擁有的一切
[00:12:07.240 --> 00:12:10.240]  是自己努力得來的成果
[00:12:10.240 --> 00:12:12.160]  特別是我們在灣區的人
[00:12:12.160 --> 00:12:13.680]  努力讀書
[00:12:13.680 --> 00:12:15.800]  讀完書出來找份工作
[00:12:15.800 --> 00:12:18.480]  然後一個星期
[00:12:18.480 --> 00:12:19.040]  七天
[00:12:19.040 --> 00:12:21.440]  每天拼命去賺錢
[00:12:21.440 --> 00:12:24.840]  現在我賺取回來的是我應得的財富
[00:12:24.840 --> 00:12:29.080]  我真是享受我自己的成就
[00:12:29.080 --> 00:12:30.960]  帶來的結果
[00:12:30.960 --> 00:12:32.360]  所以如果真的要感謝
[00:12:32.360 --> 00:12:33.360]  除了我自己之外
[00:12:33.360 --> 00:12:36.600]  要感謝誰呢?
[00:12:36.600 --> 00:12:38.400]  我希望這不是你的想法
[00:12:38.400 --> 00:12:40.520]  不過我知道有人是這樣想的
[00:12:40.520 --> 00:12:42.800]  有意無意地下意識
[00:12:42.800 --> 00:12:44.760]  或者不是直接這樣想的
[00:12:44.760 --> 00:12:45.760]  下意識裡面
[00:12:45.760 --> 00:12:49.280]  有時我們有這樣的觀念
[00:12:49.280 --> 00:12:50.840]  不過如果你是基督徒的話
[00:12:50.840 --> 00:12:51.640]  我想提醒你
[00:12:51.640 --> 00:12:53.160]  就算你不是基督徒
[00:12:53.160 --> 00:12:55.480]  聽聽聖經怎麼說好嗎?
[00:12:55.480 --> 00:12:57.880]  聖經在《新穎紀第八章》里說
[00:12:57.880 --> 00:13:03.560]  不要以為你們是靠自己的雙手和力量致富
[00:13:03.560 --> 00:13:04.800]  你們要記住
[00:13:04.800 --> 00:13:06.200]  那是上主
[00:13:06.200 --> 00:13:09.480]  你們的上帝賜給你們的力量
[00:13:09.480 --> 00:13:11.080]  使你們致富的
[00:13:11.080 --> 00:13:13.000]  他這樣厚待你們
[00:13:13.000 --> 00:13:14.240]  因為到今天
[00:13:14.240 --> 00:13:21.880]  他仍然信守他與你們祖先所立的約
[00:13:21.880 --> 00:13:23.520]  我在這裡讀書很努力
[00:13:23.520 --> 00:13:24.000]  對啊
[00:13:24.000 --> 00:13:25.440]  你不拿strict A咯
[00:13:25.440 --> 00:13:27.000]  你可以4.5
[00:13:27.000 --> 00:13:28.760]  不單止4.0
[00:13:28.760 --> 00:13:31.800]  我知道你在這裡讀書很厲害
[00:13:31.800 --> 00:13:33.240]  畢業了
[00:13:33.240 --> 00:13:34.240]  現在經濟不好
[00:13:34.240 --> 00:13:36.160]  最容易幫助我們去明白
[00:13:36.160 --> 00:13:37.640]  找不到工作又如何?
[00:13:37.640 --> 00:13:39.000]  我打你4.5
[00:13:39.000 --> 00:13:41.240]  或者5.0好嗎?
[00:13:41.240 --> 00:13:45.160]  你拿了president role
[00:13:45.160 --> 00:13:46.520]  honor role
[00:13:46.520 --> 00:13:47.760]  so what?
[00:13:47.760 --> 00:13:50.040]  沒有工作給你做
[00:13:50.040 --> 00:13:51.080]  你做事很厲害
[00:13:51.080 --> 00:13:52.840]  沒機會給你收費
[00:13:52.840 --> 00:13:55.720]  你可以嗎?
[00:13:55.720 --> 00:13:58.520]  大家做工很拼命
[00:13:58.520 --> 00:14:00.560]  但是一個病是不需要多的
[00:14:00.560 --> 00:14:03.520]  以前我教會一個姐妹讀護士的
[00:14:03.520 --> 00:14:05.600]  讀到一半忽然間有lupus
[00:14:05.600 --> 00:14:08.040]  立刻要停學回來
[00:14:08.040 --> 00:14:11.080]  讀不到書 做不到事
[00:14:11.080 --> 00:14:12.880]  如果我們稍微這樣想一想
[00:14:12.880 --> 00:14:14.480]  我們就會明白
[00:14:14.480 --> 00:14:17.800]  其實我們不可以為我們所擁有的東西
[00:14:17.800 --> 00:14:19.920]  作出任何的誇口
[00:14:19.920 --> 00:14:22.880]  真的沒有東西可以誇口
[00:14:22.880 --> 00:14:25.000]  如果我們真的想誇口的話
[00:14:25.000 --> 00:14:27.240]  我覺得我們信耶穌的人
[00:14:27.240 --> 00:14:30.360]  只可以誇口說什麼呢?
[00:14:30.360 --> 00:14:35.440]  創造主竟然讓我有機會認識祂
[00:14:35.440 --> 00:14:38.960]  創造主竟然讓我可以接近祂
[00:14:38.960 --> 00:14:42.080]  創造主竟然可以讓我去敬拜祂
[00:14:42.080 --> 00:14:46.080]  這是其他生物沒有的福氣
[00:14:46.080 --> 00:14:48.320]  只有人才有這種福氣
[00:14:48.320 --> 00:14:50.840]  如果你要誇就誇這些吧
[00:14:50.840 --> 00:14:51.600]  不但如此
[00:14:51.600 --> 00:14:54.960]  原來我們還可以去明白和體會神的心意
[00:14:54.960 --> 00:15:00.280]  靠著祂去完成祂創造我們的目的
[00:15:00.280 --> 00:15:01.960]  所以新約有一個回響
[00:15:01.960 --> 00:15:03.520]  《雅各書》裡面說到
[00:15:03.520 --> 00:15:06.480]  「一切美善的事物和各樣完美的恩賜
[00:15:06.480 --> 00:15:08.160]  都是從天上來的
[00:15:08.160 --> 00:15:10.120]  是從天父來的
[00:15:10.120 --> 00:15:12.880]  祂是一切光的創造主
[00:15:12.880 --> 00:15:14.640]  祂沒有改變
[00:15:14.640 --> 00:15:16.440]  也沒有轉動的影異」
[00:15:16.440 --> 00:15:18.160]  請大家留意
[00:15:18.160 --> 00:15:19.920]  「祂按照自己的旨意
[00:15:19.920 --> 00:15:22.800]  藉著真理的話創造了我們
[00:15:22.800 --> 00:15:27.120]  使我們在祂所做的萬物中居首位」
[00:15:27.120 --> 00:15:28.840]  請大家留意
[00:15:28.840 --> 00:15:29.400]  《聖經》說
[00:15:29.400 --> 00:15:30.680]  祂是按照
[00:15:30.680 --> 00:15:32.960]  神是按照自己的旨意
[00:15:32.960 --> 00:15:36.120]  藉著真理的話創造了我們
[00:15:36.120 --> 00:15:39.240]  並不是因為我們的進化比其他動物快
[00:15:39.240 --> 00:15:42.240]  也不是因為我們的求生能力比其他生物強
[00:15:42.240 --> 00:15:44.760]  這是完全出於神的心意
[00:15:44.760 --> 00:15:45.920]  按照祂的計劃
[00:15:45.920 --> 00:15:47.560]  按照祂的心意
[00:15:47.560 --> 00:15:49.040]  將你和我做出來
[00:15:49.040 --> 00:15:53.560]  並且放在這個時間空間裡面
[00:15:53.560 --> 00:15:54.720]  賜給我們一些能力
[00:15:54.720 --> 00:15:56.640]  使我們能夠完成祂的工作
[00:15:56.640 --> 00:15:58.840]  所以有什麼可以驕傲的呢?
[00:15:58.840 --> 00:16:02.840]  有什麼可以誇口的呢?
[00:16:02.840 --> 00:16:04.000]  弟兄姊妹 母女朋友
[00:16:04.000 --> 00:16:06.120]  如果我們不能夠放下驕傲的話
[00:16:06.120 --> 00:16:07.400]  我告訴你們
[00:16:07.400 --> 00:16:11.320]  我們是不懂得去欣賞我們所有的
[00:16:11.320 --> 00:16:14.480]  也不懂得去珍惜我們所有的
[00:16:14.480 --> 00:16:15.640]  你懂得去欣賞
[00:16:15.640 --> 00:16:16.960]  你懂得去珍惜
[00:16:16.960 --> 00:16:22.240]  然後你才會去感謝天父上帝
[00:16:22.240 --> 00:16:24.800]  所以求神幫助我們
[00:16:24.800 --> 00:16:26.960]  求神在靈親子的提醒我們
[00:16:26.960 --> 00:16:29.400]  到底潛在我們心靈的深處
[00:16:29.400 --> 00:16:32.520]  我們有沒有這些驕傲的心?
[00:16:32.520 --> 00:16:36.000]  覺得什麼都是靠我們自己拿回來的
[00:16:36.000 --> 00:16:37.080]  我們不明白到
[00:16:37.080 --> 00:16:41.280]  原來萬事都是從神那裡而來
[00:16:41.280 --> 00:16:43.320]  第二樣東西呢
[00:16:43.320 --> 00:16:45.920]  剛才講到你要放下驕傲
[00:16:45.920 --> 00:16:48.600]  然後你才會珍惜
[00:16:48.600 --> 00:16:51.720]  第二樣東西 你要珍惜所有
[00:16:51.720 --> 00:16:54.720]  要珍惜你現在所有的東西
[00:16:54.720 --> 00:16:55.760]  一起讀 好不好?
[00:16:55.760 --> 00:16:57.960]  一起讀《菲律賓書》第四章
[00:16:57.960 --> 00:16:59.440]  《菲律賓書》第四章
[00:16:59.440 --> 00:17:01.600]  第十至十二節一起讀
[00:17:01.600 --> 00:17:05.040]  「我在主的生命里有極大的喜樂
[00:17:05.040 --> 00:17:06.760]  因為過了一段時間
[00:17:06.760 --> 00:17:09.720]  現在你們再一次來恭應我
[00:17:09.720 --> 00:17:12.360]  其實你們向來關心我
[00:17:12.360 --> 00:17:15.120]  只是沒有機會表示罷了
[00:17:15.120 --> 00:17:18.680]  我這樣說不是因為我缺少什麼
[00:17:18.680 --> 00:17:21.720]  我已經學會對現狀滿足
[00:17:21.720 --> 00:17:24.600]  我知道我怎樣過貧困的生活
[00:17:24.600 --> 00:17:27.440]  也知道怎樣過富裕的生活
[00:17:27.440 --> 00:17:29.280]  我已經得到了秘訣
[00:17:29.280 --> 00:17:32.840]  隨時隨地 飽足也好 飢餓也好
[00:17:32.840 --> 00:17:35.640]  豐富也好 缺乏也好
[00:17:35.640 --> 00:17:38.160]  我都知足」
[00:17:38.160 --> 00:17:40.240]  《菲律賓書》這段經文
[00:17:40.240 --> 00:17:43.160]  相信大家都很熟悉 或者聽過很多次
