
[00:00:00.000 --> 00:00:04.200]  今天繼續和大家分享另類社羣裏的第二講
[00:03:11.800 --> 00:03:12.800]  對教會基督徒的看法
[00:03:12.800 --> 00:03:13.800]  他訪問很多人
[00:03:13.800 --> 00:03:14.800]  對教會基督徒的看法
[00:03:14.800 --> 00:03:15.800]  他訪問很多人
[00:03:15.800 --> 00:03:16.800]  對教會基督徒的看法
[00:03:16.800 --> 00:03:17.800]  他訪問很多人
[00:03:17.800 --> 00:03:18.800]  對教會基督徒的看法
[00:03:18.800 --> 00:03:19.800]  他訪問很多人
[00:03:19.800 --> 00:03:20.800]  對教會基督徒的看法
[00:03:20.800 --> 00:03:21.800]  他訪問很多人
[00:03:21.800 --> 00:03:22.800]  對教會基督徒的看法
[00:03:22.800 --> 00:03:23.800]  他訪問很多人
[00:03:23.800 --> 00:03:24.800]  對教會基督徒的看法
[00:03:24.800 --> 00:03:25.800]  他訪問很多人
[00:03:25.800 --> 00:03:26.800]  對教會基督徒的看法
[00:03:26.800 --> 00:03:27.800]  他訪問很多人
[00:03:27.800 --> 00:03:28.800]  對教會基督徒的看法
[00:03:28.800 --> 00:03:29.800]  他訪問很多人
[00:03:29.800 --> 00:03:30.800]  對教會基督徒的看法
[00:03:30.800 --> 00:03:31.800]  他訪問很多人
[00:03:31.800 --> 00:03:32.800]  對教會基督徒的看法
[00:03:32.800 --> 00:03:33.800]  他訪問很多人
[00:03:33.800 --> 00:03:34.800]  對教會基督徒的看法
[00:03:34.800 --> 00:03:35.800]  他訪問很多人
[00:03:35.800 --> 00:03:36.800]  對教會基督徒的看法
[00:03:36.800 --> 00:03:37.800]  他訪問很多人
[00:03:37.800 --> 00:03:49.800]  他訪問很多人
[00:03:49.800 --> 00:03:50.800]  他訪問很多人
[00:03:50.800 --> 00:03:51.800]  對教會基督徒的看法
[00:03:51.800 --> 00:03:52.800]  他訪問很多人
[00:03:52.800 --> 00:03:53.800]  對教會基督徒的看法
[00:03:53.800 --> 00:03:54.800]  他訪問很多人
[00:03:54.800 --> 00:03:55.800]  對教會基督徒的看法
[00:03:55.800 --> 00:03:56.800]  他訪問很多人
[00:03:56.800 --> 00:03:57.800]  對教會基督徒的看法
[00:03:57.800 --> 00:03:58.800]  他訪問很多人
[00:03:58.800 --> 00:03:59.800]  對教會基督徒的看法
[00:03:59.800 --> 00:04:00.800]  他訪問很多人
[00:04:00.800 --> 00:04:01.800]  對教會基督徒的看法
[00:04:01.800 --> 00:04:02.800]  他訪問很多人
[00:04:02.800 --> 00:04:03.800]  對教會基督徒的看法
[00:04:03.800 --> 00:04:04.800]  他訪問很多人
[00:04:04.800 --> 00:04:05.800]  對教會基督徒的看法
[00:04:05.800 --> 00:04:06.800]  他訪問很多人
[00:04:06.800 --> 00:04:07.800]  對教會基督徒的看法
[00:04:07.800 --> 00:04:08.800]  他訪問很多人
[00:04:08.800 --> 00:04:09.800]  對教會基督徒的看法
[00:04:09.800 --> 00:04:10.800]  他訪問很多人
[00:04:10.800 --> 00:04:11.800]  對教會基督徒的看法
[00:04:11.800 --> 00:04:12.800]  他訪問很多人
[00:04:12.800 --> 00:04:13.800]  對教會基督徒的看法
[00:04:13.800 --> 00:04:14.800]  他訪問很多人
[00:04:14.800 --> 00:04:15.800]  對教會基督徒的看法
[00:04:15.800 --> 00:04:16.800]  他訪問很多人
[00:04:16.800 --> 00:04:17.800]  對教會基督徒的看法
[00:04:17.800 --> 00:04:18.800]  他訪問很多人
[00:04:18.800 --> 00:04:19.800]  對教會基督徒的看法
[00:04:19.800 --> 00:04:20.800]  他訪問很多人
[00:04:20.800 --> 00:04:21.800]  對教會基督徒的看法
[00:04:21.800 --> 00:04:22.800]  他訪問很多人
[00:04:22.800 --> 00:04:23.800]  對教會基督徒的看法
[00:04:23.800 --> 00:04:24.800]  他訪問很多人
[00:04:24.800 --> 00:04:25.800]  對教會基督徒的看法
[00:04:25.800 --> 00:04:26.800]  他訪問很多人
[00:04:26.800 --> 00:04:55.800]  對教會基督徒的看法
[00:04:56.800 --> 00:04:57.800]  他訪問很多人
[00:04:57.800 --> 00:04:58.800]  對教會基督徒的看法
[00:04:58.800 --> 00:04:59.800]  他訪問很多人
[00:04:59.800 --> 00:05:00.800]  對教會基督徒的看法
[00:05:00.800 --> 00:05:01.800]  他訪問很多人
[00:05:01.800 --> 00:05:02.800]  對教會基督徒的看法
[00:05:02.800 --> 00:05:03.800]  他訪問很多人
[00:05:03.800 --> 00:05:04.800]  對教會基督徒的看法
[00:05:04.800 --> 00:05:05.800]  他訪問很多人
[00:05:05.800 --> 00:05:06.800]  對教會基督徒的看法
[00:05:06.800 --> 00:05:07.800]  他訪問很多人
[00:05:07.800 --> 00:05:08.800]  對教會基督徒的看法
[00:05:08.800 --> 00:05:09.800]  他訪問很多人
[00:05:09.800 --> 00:05:10.800]  對教會基督徒的看法
[00:05:10.800 --> 00:05:11.800]  他訪問很多人
[00:05:11.800 --> 00:05:12.800]  對教會基督徒的看法
[00:05:12.800 --> 00:05:13.800]  他訪問很多人
[00:05:13.800 --> 00:05:14.800]  對教會基督徒的看法
[00:05:14.800 --> 00:05:15.800]  他訪問很多人
[00:05:15.800 --> 00:05:16.800]  對教會基督徒的看法
[00:05:16.800 --> 00:05:17.800]  他訪問很多人
[00:05:17.800 --> 00:05:27.800]  他訪問很多人
[00:05:27.800 --> 00:05:28.800]  對教會基督徒的看法
[00:05:28.800 --> 00:05:29.800]  他訪問很多人
[00:05:29.800 --> 00:05:30.800]  對教會基督徒的看法
[00:05:30.800 --> 00:05:31.800]  他訪問很多人
[00:05:31.800 --> 00:05:32.800]  對教會基督徒的看法
[00:05:32.800 --> 00:05:33.800]  他訪問很多人
[00:05:33.800 --> 00:05:34.800]  對教會基督徒的看法
[00:05:34.800 --> 00:05:35.800]  他訪問很多人
[00:05:35.800 --> 00:05:36.800]  對教會基督徒的看法
[00:05:36.800 --> 00:05:37.800]  他訪問很多人
[00:05:37.800 --> 00:05:38.800]  對教會基督徒的看法
[00:05:38.800 --> 00:05:39.800]  他訪問很多人
[00:05:39.800 --> 00:05:40.800]  對教會基督徒的看法
[00:05:40.800 --> 00:05:41.800]  他訪問很多人
[00:05:41.800 --> 00:05:42.800]  對教會基督徒的看法
[00:05:42.800 --> 00:05:43.800]  他訪問很多人
[00:05:43.800 --> 00:05:44.800]  對教會基督徒的看法
[00:05:44.800 --> 00:05:45.800]  他訪問很多人
[00:05:45.800 --> 00:05:46.800]  對教會基督徒的看法
[00:05:46.800 --> 00:05:47.800]  對教會基督徒的看法
[00:05:47.800 --> 00:05:48.800]  他訪問很多人
[00:05:48.800 --> 00:05:49.800]  對教會基督徒的看法
[00:05:49.800 --> 00:05:50.800]  他訪問很多人
[00:05:50.800 --> 00:05:51.800]  對教會基督徒的看法
[00:05:51.800 --> 00:05:52.800]  他訪問很多人
[00:05:52.800 --> 00:05:53.800]  對教會基督徒的看法
[00:05:53.800 --> 00:05:54.800]  他訪問很多人
[00:05:54.800 --> 00:05:55.800]  對教會基督徒的看法
[00:05:55.800 --> 00:05:56.800]  他訪問很多人
[00:05:56.800 --> 00:05:57.800]  對教會基督徒的看法
[00:05:57.800 --> 00:05:58.800]  他訪問很多人
[00:05:58.800 --> 00:05:59.800]  對教會基督徒的看法
[00:05:59.800 --> 00:06:00.800]  他訪問很多人
[00:06:00.800 --> 00:06:01.800]  對教會基督徒的看法
[00:06:01.800 --> 00:06:02.800]  他訪問很多人
[00:06:02.800 --> 00:06:03.800]  對教會基督徒的看法
[00:06:03.800 --> 00:06:04.800]  他訪問很多人
[00:06:04.800 --> 00:06:05.800]  對教會基督徒的看法
[00:06:05.800 --> 00:06:06.800]  他訪問很多人
[00:06:06.800 --> 00:06:20.800]  對教會基督徒的看法
[00:06:20.800 --> 00:06:21.800]  他訪問很多人
[00:06:21.800 --> 00:06:22.800]  對教會基督徒的看法
[00:06:22.800 --> 00:06:23.800]  他訪問很多人
[00:06:23.800 --> 00:06:24.800]  對教會基督徒的看法
[00:06:24.800 --> 00:06:25.800]  他訪問很多人
[00:06:25.800 --> 00:06:26.800]  對教會基督徒的看法
[00:06:26.800 --> 00:06:27.800]  他訪問很多人
[00:06:27.800 --> 00:06:28.800]  對教會基督徒的看法
[00:06:28.800 --> 00:06:29.800]  他訪問很多人
[00:06:29.800 --> 00:06:30.800]  對教會基督徒的看法
[00:06:30.800 --> 00:06:31.800]  他訪問很多人
[00:06:31.800 --> 00:06:32.800]  對教會基督徒的看法
[00:06:32.800 --> 00:06:33.800]  他訪問很多人
[00:06:33.800 --> 00:06:34.800]  對教會基督徒的看法
[00:06:34.800 --> 00:06:35.800]  他訪問很多人
[00:06:35.800 --> 00:06:36.800]  對教會基督徒的看法
[00:06:36.800 --> 00:06:37.800]  他訪問很多人
[00:06:37.800 --> 00:06:38.800]  對教會基督徒的看法
[00:06:38.800 --> 00:06:39.800]  他訪問很多人
[00:06:39.800 --> 00:06:40.800]  對教會基督徒的看法
[00:06:40.800 --> 00:06:41.800]  他訪問很多人
[00:06:41.800 --> 00:06:42.800]  對教會基督徒的看法
[00:06:42.800 --> 00:06:43.800]  他訪問很多人
[00:06:43.800 --> 00:06:44.800]  對教會基督徒的看法
[00:06:44.800 --> 00:06:45.800]  他訪問很多人
[00:06:45.800 --> 00:06:46.800]  對教會基督徒的看法
[00:06:46.800 --> 00:06:47.800]  他訪問很多人
[00:06:47.800 --> 00:06:48.800]  對教會基督徒的看法
[00:06:48.800 --> 00:06:49.800]  他訪問很多人
[00:06:49.800 --> 00:06:50.800]  對教會基督徒的看法
[00:06:50.800 --> 00:06:51.800]  他訪問很多人
[00:06:51.800 --> 00:06:52.800]  對教會基督徒的看法
[00:06:52.800 --> 00:06:53.800]  他訪問很多人
[00:06:53.800 --> 00:06:54.800]  對教會基督徒的看法
[00:06:54.800 --> 00:06:55.800]  他訪問很多人
[00:06:55.800 --> 00:07:05.800]  對教會基督徒的看法
[00:07:05.800 --> 00:07:06.800]  對教會基督徒的看法
[00:07:06.800 --> 00:07:07.800]  對教會基督徒的看法
[00:07:07.800 --> 00:07:08.800]  對教會基督徒的看法
[00:07:08.800 --> 00:07:09.800]  對教會基督徒的看法
[00:07:09.800 --> 00:07:10.800]  對教會基督徒的看法
[00:07:10.800 --> 00:07:11.800]  對教會基督徒的看法
[00:07:11.800 --> 00:07:12.800]  對教會基督徒的看法
[00:07:12.800 --> 00:07:13.800]  對教會基督徒的看法
[00:07:13.800 --> 00:07:14.800]  對教會基督徒的看法
[00:07:14.800 --> 00:07:15.800]  對教會基督徒的看法
[00:07:15.800 --> 00:07:16.800]  對教會基督徒的看法
[00:07:16.800 --> 00:07:17.800]  對教會基督徒的看法
[00:07:17.800 --> 00:07:18.800]  對教會基督徒的看法
[00:07:18.800 --> 00:07:19.800]  對教會基督徒的看法
[00:07:19.800 --> 00:07:20.800]  對教會基督徒的看法
[00:07:20.800 --> 00:07:26.800]  對教會基督徒的看法
[00:07:26.800 --> 00:07:27.800]  對教會基督徒的看法
[00:07:27.800 --> 00:07:28.800]  對教會基督徒的看法
[00:07:28.800 --> 00:07:29.800]  對教會基督徒的看法
[00:07:29.800 --> 00:07:30.800]  對教會基督徒的看法
[00:07:30.800 --> 00:07:31.800]  對教會基督徒的看法
[00:07:31.800 --> 00:07:32.800]  對教會基督徒的看法
[00:07:32.800 --> 00:07:33.800]  對教會基督徒的看法
[00:07:33.800 --> 00:07:34.800]  對教會基督徒的看法
[00:07:34.800 --> 00:07:35.800]  對教會基督徒的看法
[00:07:35.800 --> 00:07:36.800]  對教會基督徒的看法
[00:07:36.800 --> 00:07:37.800]  對教會基督徒的看法
[00:07:37.800 --> 00:07:38.800]  對教會基督徒的看法
[00:07:38.800 --> 00:07:39.800]  對教會基督徒的看法
[00:07:39.800 --> 00:07:40.800]  對教會基督徒的看法
[00:07:40.800 --> 00:07:41.800]  對教會基督徒的看法
[00:07:41.800 --> 00:07:50.800]  對教會基督徒的看法
[00:07:50.800 --> 00:07:51.800]  對教會基督徒的看法
[00:07:51.800 --> 00:07:52.800]  對教會基督徒的看法
[00:07:52.800 --> 00:07:53.800]  對教會基督徒的看法
[00:07:53.800 --> 00:07:54.800]  對教會基督徒的看法
[00:07:54.800 --> 00:07:55.800]  對教會基督徒的看法
[00:07:55.800 --> 00:07:56.800]  對教會基督徒的看法
[00:07:56.800 --> 00:07:57.800]  對教會基督徒的看法
[00:07:57.800 --> 00:07:58.800]  對教會基督徒的看法
[00:07:58.800 --> 00:07:59.800]  對教會基督徒的看法
[00:07:59.800 --> 00:08:00.800]  對教會基督徒的看法
[00:08:00.800 --> 00:08:01.800]  對教會基督徒的看法
[00:08:01.800 --> 00:08:02.800]  對教會基督徒的看法
[00:08:02.800 --> 00:08:03.800]  對教會基督徒的看法
[00:08:03.800 --> 00:08:04.800]  對教會基督徒的看法
[00:08:04.800 --> 00:08:05.800]  對教會基督徒的看法
[00:08:05.800 --> 00:08:33.800]  對教會基督徒的看法
[00:08:33.800 --> 00:08:35.800]  對教會基督徒的看法
[00:08:35.800 --> 00:08:36.800]  對教會基督徒的看法
[00:08:36.800 --> 00:08:37.800]  對教會基督徒的看法
[00:08:37.800 --> 00:08:38.800]  對教會基督徒的看法
[00:08:38.800 --> 00:08:39.800]  對教會基督徒的看法
[00:08:39.800 --> 00:08:40.800]  對教會基督徒的看法
[00:08:40.800 --> 00:08:41.800]  對教會基督徒的看法
[00:08:41.800 --> 00:08:42.800]  對教會基督徒的看法
[00:08:42.800 --> 00:08:43.800]  對教會基督徒的看法
[00:08:43.800 --> 00:08:44.800]  對教會基督徒的看法
[00:08:44.800 --> 00:08:45.800]  對教會基督徒的看法
[00:08:45.800 --> 00:08:46.800]  對教會基督徒的看法
[00:08:46.800 --> 00:08:47.800]  對教會基督徒的看法
[00:08:47.800 --> 00:08:48.800]  對教會基督徒的看法
[00:08:48.800 --> 00:08:49.800]  對教會基督徒的看法
[00:08:49.800 --> 00:08:50.800]  對教會基督徒的看法
[00:08:50.800 --> 00:09:06.800]  對教會基督徒的看法
[00:09:06.800 --> 00:09:07.800]  對教會基督徒的看法
[00:09:07.800 --> 00:09:08.800]  對教會基督徒的看法
[00:09:08.800 --> 00:09:09.800]  對教會基督徒的看法
[00:09:09.800 --> 00:09:10.800]  對教會基督徒的看法
[00:09:10.800 --> 00:09:11.800]  對教會基督徒的看法
[00:09:11.800 --> 00:09:12.800]  對教會基督徒的看法
[00:09:12.800 --> 00:09:13.800]  對教會基督徒的看法
[00:09:13.800 --> 00:09:14.800]  對教會基督徒的看法
[00:09:14.800 --> 00:09:15.800]  對教會基督徒的看法
[00:09:15.800 --> 00:09:16.800]  對教會基督徒的看法
[00:09:16.800 --> 00:09:17.800]  對教會基督徒的看法
[00:09:17.800 --> 00:09:18.800]  對教會基督徒的看法
[00:09:18.800 --> 00:09:19.800]  對教會基督徒的看法
[00:09:19.800 --> 00:09:20.800]  對教會基督徒的看法
[00:09:20.800 --> 00:09:21.800]  對教會基督徒的看法
[00:09:21.800 --> 00:09:22.800]  對教會基督徒的看法
[00:09:22.800 --> 00:09:23.800]  對教會基督徒的看法
[00:09:23.800 --> 00:09:24.800]  對教會基督徒的看法
[00:09:24.800 --> 00:09:25.800]  對教會基督徒的看法
[00:09:25.800 --> 00:09:26.800]  對教會基督徒的看法
[00:09:26.800 --> 00:09:27.800]  對教會基督徒的看法
[00:09:27.800 --> 00:09:28.800]  對教會基督徒的看法
[00:09:28.800 --> 00:09:29.800]  對教會基督徒的看法
[00:09:29.800 --> 00:09:30.800]  對教會基督徒的看法
[00:09:30.800 --> 00:09:31.800]  對教會基督徒的看法
[00:09:31.800 --> 00:09:32.800]  對教會基督徒的看法
[00:09:32.800 --> 00:09:33.800]  對教會基督徒的看法
[00:09:33.800 --> 00:09:34.800]  對教會基督徒的看法
[00:09:34.800 --> 00:09:35.800]  對教會基督徒的看法
[00:09:35.800 --> 00:10:02.800]  對教會基督徒的看法
[00:10:02.800 --> 00:10:03.800]  對教會基督徒的看法
[00:10:03.800 --> 00:10:04.800]  對教會基督徒的看法
[00:10:04.800 --> 00:10:05.800]  對教會基督徒的看法
[00:10:05.800 --> 00:10:06.800]  對教會基督徒的看法
[00:10:06.800 --> 00:10:07.800]  對教會基督徒的看法
[00:10:07.800 --> 00:10:08.800]  對教會基督徒的看法
[00:10:08.800 --> 00:10:09.800]  對教會基督徒的看法
[00:10:09.800 --> 00:10:10.800]  對教會基督徒的看法
[00:10:10.800 --> 00:10:11.800]  對教會基督徒的看法
[00:10:11.800 --> 00:10:12.800]  對教會基督徒的看法
[00:10:12.800 --> 00:10:13.800]  對教會基督徒的看法
[00:10:13.800 --> 00:10:14.800]  對教會基督徒的看法
[00:10:14.800 --> 00:10:15.800]  對教會基督徒的看法
[00:10:15.800 --> 00:10:16.800]  對教會基督徒的看法
[00:10:16.800 --> 00:10:17.800]  對教會基督徒的看法
[00:10:17.800 --> 00:10:18.800]  對教會基督徒的看法
[00:10:18.800 --> 00:10:19.800]  對教會基督徒的看法
[00:10:19.800 --> 00:10:20.800]  對教會基督徒的看法
[00:10:20.800 --> 00:10:48.800]  對教會基督徒的看法
[00:10:48.800 --> 00:10:51.800]  首先保羅我相信
[00:10:51.800 --> 00:10:53.800]  他應該是出於愛心
[00:10:53.800 --> 00:10:56.800]  去跟彼得說這些話
[00:10:56.800 --> 00:10:57.800]  事實上
[00:10:57.800 --> 00:11:01.800]  如果我們看到弟兄姊妹有問題
[00:11:01.800 --> 00:11:03.800]  我們不跟他們說
[00:11:03.800 --> 00:11:05.800]  當看不到
[00:11:05.800 --> 00:11:09.800]  其實我們就會讓弟兄姊妹
[00:11:09.800 --> 00:11:13.800]  繼續落在罪惡當中
[00:11:13.800 --> 00:11:15.800]  或者不知道自己犯錯
[00:11:15.800 --> 00:11:17.800]  於是繼續這樣的生活
[00:11:17.800 --> 00:11:19.800]  所以我們作爲主流弟兄姊妹
[00:11:19.800 --> 00:11:21.800]  是有這樣的責任
[00:11:21.800 --> 00:11:23.800]  去提醒互相激勵
[00:11:23.800 --> 00:11:26.800]  問題就是我們應該怎樣去做
[00:11:26.800 --> 00:11:29.800]  如果我們看到有問題
[00:11:29.800 --> 00:11:30.800]  弟兄姊妹犯罪
[00:11:30.800 --> 00:11:32.800]  我們當看不到的時候
[00:11:32.800 --> 00:11:34.800]  可能我們是有意無意地
[00:11:34.800 --> 00:11:36.800]  帶給他們一個信息是什麼
[00:11:36.800 --> 00:11:40.800]  救恩原來是一個很廉價的救恩
[00:11:40.800 --> 00:11:44.800]  這個名詞是一個德國的神學家
[00:11:44.800 --> 00:11:45.800]  叫做Bonhoeffer
[00:11:45.800 --> 00:11:49.800]  我們中文翻譯爲潘霍華
[00:11:49.800 --> 00:11:50.800]  一個很出名的事
[00:11:50.800 --> 00:11:52.800]  叫做Cheap Grace
[00:11:52.800 --> 00:11:54.800]  廉價的恩典
[00:11:54.800 --> 00:11:56.800]  廉價的救恩
[00:11:56.800 --> 00:11:58.800]  什麼叫廉價的救恩呢
[00:11:58.800 --> 00:12:00.800]  廉價的恩典是我們給自己的恩典
[00:12:00.800 --> 00:12:02.800]  不是神給我們的
[00:12:02.800 --> 00:12:05.800]  廉價的恩典是宣講寬恕
[00:12:05.800 --> 00:12:07.800]  而無需要悔改
[00:12:07.800 --> 00:12:09.800]  受針但不需要守教會的紀律
[00:12:09.800 --> 00:12:11.800]  參加主餐而不需要向神認罪
[00:12:11.800 --> 00:12:14.800]  廉價的恩典是沒有培訓的恩典
[00:12:14.800 --> 00:12:20.800]  是沒有耶穌基督和祂生命化身的一種恩典
[00:12:20.800 --> 00:12:23.800]  所以如果我們這樣對待我們的弟兄
[00:12:23.800 --> 00:12:25.800]  讓他覺得
[00:12:25.800 --> 00:12:27.800]  我信耶穌什麼都行
[00:12:27.800 --> 00:12:29.800]  怎樣做都不重要
[00:12:29.800 --> 00:12:30.800]  我喜歡怎樣做
[00:12:30.800 --> 00:12:32.800]  仍然可以維持以往的生活
[00:12:32.800 --> 00:12:34.800]  如果是這樣的時候
[00:12:34.800 --> 00:12:37.800]  我們是沒有用耶穌基督的恩詞
[00:12:37.800 --> 00:12:39.800]  去對待我們的弟兄
[00:12:39.800 --> 00:12:41.800]  因爲見到他有錯我們都不去理
[00:12:41.800 --> 00:12:43.800]  不過問題是
[00:12:43.800 --> 00:12:45.800]  當我們去勸導他們的時候
[00:12:45.800 --> 00:12:47.800]  聖經教我們怎樣
[00:12:47.800 --> 00:12:48.800]  應該用愛心
[00:12:48.800 --> 00:12:51.800]  應該以恩慈互相的勸勉
[00:12:51.800 --> 00:12:54.800]  而且不要一開始就公開
[00:12:54.800 --> 00:12:56.800]  在衆人的面前就指出他的問題
[00:12:56.800 --> 00:12:58.800]  指出他的錯誤
[00:12:58.800 --> 00:13:00.800]  我們應該求神幫助我們
[00:13:00.800 --> 00:13:02.800]  有這樣的智慧
[00:13:02.800 --> 00:13:05.800]  不要在未和他分享之前
[00:13:05.800 --> 00:13:08.800]  就落定一個判斷
[00:13:08.800 --> 00:13:10.800]  剛纔我們看了Barnard Research
[00:13:10.800 --> 00:13:13.800]  其中一件非基督徒說我們是什麼
[00:13:13.800 --> 00:13:14.800]  就是說我們是武斷
[00:13:14.800 --> 00:13:16.800]  說我們自以爲是
[00:13:16.800 --> 00:13:18.800]  87%
[00:13:18.800 --> 00:13:20.800]  特別是年輕人是這樣看我們
[00:13:20.800 --> 00:13:22.800]  說只有你所信的纔是真理
[00:13:22.800 --> 00:13:23.800]  我們沒有真理嗎?
[00:13:23.800 --> 00:13:25.800]  只有你纔是真理嗎?
[00:13:25.800 --> 00:13:28.800]  爲何你勉強我們要認同你的真理
[00:13:28.800 --> 00:13:30.800]  外面的人原來是這樣看我們
[00:13:30.800 --> 00:13:32.800]  所以我們更加要謹慎
