
[00:00:00.000 --> 00:00:02.000]  我們來到進入神話語之前
[00:01:59.200 --> 00:02:02.000]  我們絕對不會放棄任何的機會
[00:02:02.000 --> 00:02:06.000]  將更多的福氣、恩典
[00:02:06.000 --> 00:02:07.600]  帶給我的家人
[00:02:07.600 --> 00:02:09.400]  但是甚麼才是真福呢?
[00:02:09.400 --> 00:02:11.800]  我們盼望從這個聖經裏面
[00:02:11.800 --> 00:02:15.200]  有一番的體會和學習
[00:02:15.200 --> 00:02:18.400]  這個電視沒有了畫面
[00:02:18.400 --> 00:02:21.400]  所以我要轉過背來看
[00:02:21.400 --> 00:02:22.800]  麻煩同事幫幫忙
[00:02:22.800 --> 00:02:26.400]  可以將港台要看的屏幕放出來
[00:02:26.400 --> 00:02:27.800]  我會用新日本聖經
[00:02:27.800 --> 00:02:30.000]  1992年的新日本聖經
[00:02:30.000 --> 00:02:31.800]  新舊約已經全面譯成了
[00:02:31.800 --> 00:02:33.400]  但是接下來
[00:02:33.400 --> 00:02:35.600]  開心的事都不止一樣
[00:02:35.600 --> 00:02:37.800]  年底11月就會有全新
[00:02:37.800 --> 00:02:39.200]  重新翻譯的
[00:02:39.200 --> 00:02:42.400]  環球新日本面世新約
[00:02:42.400 --> 00:02:44.800]  現在網上大家可以免費拿到的
[00:02:44.800 --> 00:02:47.000]  是四福音、羅馬書、啟示錄
[00:02:47.000 --> 00:02:48.600]  這些翻譯
[00:02:48.600 --> 00:02:51.800]  裏面有一種層次、味道
[00:02:51.800 --> 00:02:56.200]  是和學本沒有辦法呈現出來
[00:02:56.200 --> 00:02:58.400]  我們嘗試去看144篇的第十二節
[00:02:58.400 --> 00:03:02.400]  講到子女怎樣成為家庭裏面的福氣
[00:03:02.400 --> 00:03:06.400]  「願我們的兒子在幼年時都像旺盛的樹木」
[00:03:06.400 --> 00:03:09.000]  「願我們的女兒如同殿四角的柱子」
[00:03:09.000 --> 00:03:11.200]  「為建造殿宇而作成的」
[00:03:11.200 --> 00:03:12.600]  在這裏給我們看見
[00:03:12.600 --> 00:03:15.800]  兒子在他們小時候
[00:03:15.800 --> 00:03:18.200]  就已經好像一個大男人一樣
[00:03:18.200 --> 00:03:20.600]  有型、有格、有氣、有力
[00:03:20.600 --> 00:03:22.400]  穩重、成熟
[00:03:22.400 --> 00:03:25.200]  你要有的應有盡有
[00:03:25.200 --> 00:03:27.600]  這豈不是我們父母會覺得
[00:03:27.600 --> 00:03:30.600]  滿懷安慰的一種情況嗎?
[00:03:30.600 --> 00:03:31.800]  女兒都不輸蝕
[00:03:31.800 --> 00:03:35.600]  經文說我們的女兒如同殿的四角柱子
[00:03:35.600 --> 00:03:39.000]  將整個殿堂支撐起來
[00:03:39.000 --> 00:03:41.600]  穩穩陣陣、富麗堂皇
[00:03:41.600 --> 00:03:43.600]  不只是公吞吞一碌的柱子
[00:03:43.600 --> 00:03:47.000]  還是精雕細工的那一種
[00:03:47.000 --> 00:03:49.600]  無論是兒子、無論是女兒
[00:03:49.600 --> 00:03:53.200]  都得著生命的那種祝福
[00:03:53.200 --> 00:03:54.400]  從神而來的
[00:03:54.400 --> 00:03:58.000]  令到整個家庭、整個人生
[00:03:58.000 --> 00:04:00.200]  都滿載著恩典
[00:04:00.200 --> 00:04:01.600]  非常的快樂
[00:04:01.600 --> 00:04:02.400]  讀詩篇的時候
[00:04:02.400 --> 00:04:03.600]  有時候我們要留意
[00:04:03.600 --> 00:04:05.400]  是從最後來看
[00:04:05.400 --> 00:04:06.600]  第十五節
[00:04:06.600 --> 00:04:09.200]  就總括了整個的所謂福氣
[00:04:09.200 --> 00:04:09.800]  他說
[00:04:09.800 --> 00:04:12.200]  落在這樣境況的人是有福的
[00:04:12.200 --> 00:04:13.800]  有耶和華做他們的神的
[00:04:13.800 --> 00:04:16.600]  這些人是有福的
[00:04:16.600 --> 00:04:18.000]  剛才所說
[00:04:18.000 --> 00:04:19.800]  在家裡有兒子、有女兒
[00:04:19.800 --> 00:04:21.000]  各有所成
[00:04:21.000 --> 00:04:23.600]  這個就是境況的一面
[00:04:23.600 --> 00:04:24.600]  但不單止這樣
[00:04:24.600 --> 00:04:27.400]  當我們看第十三、第十四節
[00:04:27.400 --> 00:04:30.800]  我們還看到那個境況的其他方面
[00:04:30.800 --> 00:04:31.600]  十三節說
[00:04:31.600 --> 00:04:33.400]  願我們的倉庫滿日
[00:04:33.400 --> 00:04:34.800]  各種糧食不缺
[00:04:34.800 --> 00:04:35.800]  願我們的牧場上
[00:04:35.800 --> 00:04:37.800]  羊群滋生千萬
[00:04:37.800 --> 00:04:39.200]  願我們的牛群滿駝
[00:04:39.200 --> 00:04:41.000]  貨物成長沒有缺口
[00:04:41.000 --> 00:04:42.200]  沒有人出去爭戰
[00:04:42.200 --> 00:04:43.200]  在我們的街上
[00:04:43.200 --> 00:04:46.200]  也沒有呼叫的聲音
[00:04:46.200 --> 00:04:47.000]  在這裡
[00:04:47.000 --> 00:04:49.000]  不單止看到十二節所說的
[00:04:49.000 --> 00:04:51.400]  兒女那種福氣
[00:04:51.400 --> 00:04:53.000]  並且在物質上
[00:04:53.000 --> 00:04:55.600]  有上帝給我們的祝福
[00:04:55.600 --> 00:04:57.000]  滿滿
[00:04:57.000 --> 00:04:58.400]  倉庫滿日
[00:04:58.400 --> 00:04:59.400]  從來沒有缺乏
[00:04:59.400 --> 00:05:01.400]  並且是各種糧食不缺
[00:05:01.400 --> 00:05:03.000]  希伯來文非常有意思
[00:05:03.000 --> 00:05:04.800]  英文經常將它翻譯成
[00:05:04.800 --> 00:05:07.200]  from kind to kind
[00:05:07.200 --> 00:05:08.800]  food upon food
[00:05:08.800 --> 00:05:10.600]  就好像你去吃自助餐那樣
[00:05:10.600 --> 00:05:11.800]  應有盡有
[00:05:11.800 --> 00:05:12.800]  各式奇色
[00:05:12.800 --> 00:05:13.400]  更好吃
[00:05:13.400 --> 00:05:15.000]  現在吃來吃去都是那一味
[00:05:15.000 --> 00:05:16.400]  你也吃到嘴歪歪了
[00:05:16.400 --> 00:05:18.200]  但是現在說很多
[00:05:18.200 --> 00:05:21.200]  並且是什麼都有齊
[00:05:21.200 --> 00:05:23.000]  那種福氣
[00:05:23.000 --> 00:05:26.000]  羊群牛群編布全生
[00:05:26.000 --> 00:05:27.400]  滋生千萬
[00:05:27.400 --> 00:05:28.600]  十四節有意思的
[00:05:28.600 --> 00:05:30.000]  願我們的牛群滿駝
[00:05:30.000 --> 00:05:30.400]  貨物
[00:05:30.400 --> 00:05:33.000]  以前那個時代的牛不是用來耕田的
[00:05:33.000 --> 00:05:35.800]  牛是用來運載重貨的
[00:05:35.800 --> 00:05:37.000]  在原文當中
[00:05:37.000 --> 00:05:38.200]  沒有貨物這個字
[00:05:38.200 --> 00:05:41.800]  只是說牛身上有很大塊東西
[00:05:41.800 --> 00:05:43.400]  因為這個是詩歌題材
[00:05:43.400 --> 00:05:44.600]  你們讀詩歌的時候
[00:05:44.600 --> 00:05:47.000]  就要用一些健康的想像力去想
[00:05:47.000 --> 00:05:48.200]  《新日本聖經》的譯者
[00:05:48.200 --> 00:05:49.800]  將它譯成是滿駝貨物
[00:05:49.800 --> 00:05:50.800]  這個是合理的
[00:05:50.800 --> 00:05:53.000]  因為剛剛才說過那些貨倉滿日
[00:05:53.000 --> 00:05:54.200]  那麼多東西要運
[00:05:54.200 --> 00:05:55.200]  用來托嗎?
[00:05:55.200 --> 00:05:57.400]  那當然是用一隻牛來托一輛車
[00:05:57.400 --> 00:06:00.000]  那就全部都托下去
[00:06:00.000 --> 00:06:01.200]  有這樣的意思
[00:06:01.200 --> 00:06:03.200]  不過也有些解經家譯作
[00:06:03.200 --> 00:06:05.200]  那隻是母牛帶了個肚
[00:06:05.200 --> 00:06:08.400]  身上那塊其實是牛BB來的
[00:06:08.400 --> 00:06:09.400]  很有意思
[00:06:09.400 --> 00:06:11.000]  滋生千萬
[00:06:11.000 --> 00:06:12.600]  還有一些譯本純粹就是說
[00:06:12.600 --> 00:06:15.000]  那隻牛就是很大很肥
[00:06:15.000 --> 00:06:16.200]  肥牛來的
[00:06:16.200 --> 00:06:17.600]  肚子都凸出來了
[00:06:17.600 --> 00:06:19.600]  總之你怎麼去看
[00:06:19.600 --> 00:06:21.800]  你都會看到上帝的恩
[00:06:21.800 --> 00:06:23.800]  是多方面的
[00:06:23.800 --> 00:06:25.800]  是源源不絕的
[00:06:25.800 --> 00:06:26.800]  城牆沒有缺口
[00:06:26.800 --> 00:06:28.600]  也是原文沒有城牆的
[00:06:28.600 --> 00:06:29.800]  只不過是沒有缺口
[00:06:29.800 --> 00:06:31.000]  那個意義就是說
[00:06:31.000 --> 00:06:33.200]  你不用怕有敵人來挖孤窿
[00:06:33.200 --> 00:06:34.400]  有賊來偷
[00:06:34.400 --> 00:06:35.800]  不會有侵佔
[00:06:35.800 --> 00:06:37.200]  不會有霸佔
[00:06:37.200 --> 00:06:41.000]  你會穩穩安居其中
[00:06:41.000 --> 00:06:42.600]  沒有人出去爭戰
[00:06:42.600 --> 00:06:43.800]  原文也沒有爭戰的
[00:06:43.800 --> 00:06:45.600]  There is no going out
[00:06:45.600 --> 00:06:47.600]  無端端為什麼要出城
[00:06:47.600 --> 00:06:49.600]  除非你就要打仗
[00:06:49.600 --> 00:06:52.200]  又或者除非你被人打輸了之後
[00:06:52.200 --> 00:06:53.400]  被俘虜
[00:06:53.400 --> 00:06:54.800]  帶走出城
[00:06:54.800 --> 00:06:56.800]  這些都不會出現
[00:06:56.800 --> 00:06:58.400]  如此景況
[00:06:58.400 --> 00:07:01.000]  是非常的值得人嚮往
[00:07:01.000 --> 00:07:03.000]  是羨慕
[00:07:03.000 --> 00:07:05.000]  但是真真正正
[00:07:05.000 --> 00:07:06.400]  好像這篇詩篇
[00:07:06.400 --> 00:07:09.600]  大衛王在臨出征之前所寫的詩篇
[00:07:09.600 --> 00:07:10.400]  他有信心
[00:07:10.400 --> 00:07:11.400]  一旦打完仗
[00:07:11.400 --> 00:07:13.000]  這種的景況就會出現了
[00:07:13.000 --> 00:07:15.200]  事先將這個憧憬
[00:07:15.200 --> 00:07:17.600]  憑著信心來寫下來
[00:07:17.600 --> 00:07:18.800]  他向神的祈禱
[00:07:18.800 --> 00:07:23.200]  有這種望百姓都永享康泰
[00:07:23.200 --> 00:07:25.400]  今天的父母豈不是一樣
[00:07:25.400 --> 00:07:27.000]  望兒子望女
[00:07:27.000 --> 00:07:30.000]  都是希望他將來有前途
[00:07:30.000 --> 00:07:32.400]  將來的生活有保障
[00:07:32.400 --> 00:07:35.600]  將來他應該發揮的所長
[00:07:35.600 --> 00:07:39.000]  都盡顯他的才華
[00:07:39.000 --> 00:07:41.000]  但很不幸地就是這種
[00:07:41.000 --> 00:07:45.000]  想他有這麼成功得這麼成功
[00:07:45.000 --> 00:07:49.400]  就會容易墮在所謂贏在起跑線
[00:07:49.400 --> 00:07:51.000]  那種的增勁
[00:07:51.000 --> 00:07:53.000]  那種的爭分奪秒
[00:07:53.000 --> 00:07:55.000]  那種的拼殺
[00:07:55.000 --> 00:07:57.800]  那種的不顧一切
[00:07:57.800 --> 00:08:00.000]  上帝憐憫幫助
[00:08:00.000 --> 00:08:02.200]  知性的關鍵
[00:08:02.200 --> 00:08:05.200]  能夠落得如此美好景況的
[00:08:05.200 --> 00:08:07.000]  人人都想的
[00:08:07.000 --> 00:08:09.400]  最重要不是剛才所說
[00:08:09.400 --> 00:08:12.200]  贏在起跑線的一個門徑
[00:08:12.200 --> 00:08:15.400]  最重要的是我們還沒看的頭十節
[00:08:15.400 --> 00:08:19.600]  我只看了很好的十二十三十四十五節
[00:08:19.600 --> 00:08:21.000]  怎麼好呢
[00:08:21.000 --> 00:08:23.200]  但是還沒讀的頭十節
[00:08:23.200 --> 00:08:27.400]  才是我們今天聽到領受神話語
[00:08:27.400 --> 00:08:29.200]  關鍵的所在
[00:08:29.200 --> 00:08:31.600]  你要想子女幸福
[00:08:31.600 --> 00:08:33.800]  你就不能夠只叫他讀好書
[00:08:33.800 --> 00:08:35.400]  做功課勤勤力力
[00:08:35.400 --> 00:08:38.000]  上課補習這樣那樣
[00:08:38.000 --> 00:08:39.200]  這些都重要
[00:08:39.200 --> 00:08:41.800]  從來沒人說教育不重要
[00:08:41.800 --> 00:08:46.200]  但是比起教育更加重要的
[00:08:46.200 --> 00:08:48.600]  是由第一到第十節所說的
[00:08:48.600 --> 00:08:49.600]  說什麼呢
[00:08:49.600 --> 00:08:50.800]  第一第二節說
[00:08:50.800 --> 00:08:53.400]  耶和華我的盤石是應當稱重的
[00:08:53.400 --> 00:08:55.000]  他教導我的手作戰
[00:08:55.000 --> 00:08:56.600]  訓練我的指頭打仗
[00:08:56.600 --> 00:08:58.200]  他是我慈愛的神
[00:08:58.200 --> 00:08:59.200]  我的堡壘
[00:08:59.200 --> 00:09:00.200]  我的高台
[00:09:00.200 --> 00:09:01.000]  我的救主
[00:09:01.000 --> 00:09:01.800]  我的盾牌
[00:09:01.800 --> 00:09:02.800]  我所投靠的
[00:09:02.800 --> 00:09:05.800]  他使我的人民服在我耳下
[00:09:05.800 --> 00:09:08.800]  做父母我們最重要的
[00:09:08.800 --> 00:09:10.600]  是教曉我們的兒女
[00:09:10.600 --> 00:09:15.600]  神才是我們生命的保障
[00:09:15.600 --> 00:09:17.400]  銀行都會倒閉
[00:09:17.400 --> 00:09:20.000]  保險公司都會站不住腳
[00:09:20.000 --> 00:09:23.800]  如果你的指望是在乎那筆退休金
[00:09:23.800 --> 00:09:27.000]  將來都追不追得上通脹都未知
[00:09:27.000 --> 00:09:28.800]  你怎麼睡得安樂呢
[00:09:28.800 --> 00:09:30.800]  不是說理財不對
[00:09:30.800 --> 00:09:33.800]  不是說這種負責任的安排
[00:09:33.800 --> 00:09:36.800]  是違反聖經的原則
[00:09:36.800 --> 00:09:39.800]  說到底我的指望不在那裡
[00:09:39.800 --> 00:09:42.800]  如果我的指望是在這些
[00:09:42.800 --> 00:09:44.800]  外在的條件物質的
[00:09:44.800 --> 00:09:46.800]  有與無多與少裡頭
[00:09:46.800 --> 00:09:49.800]  我們就真的多吃幾顆安眠藥都睡不著
[00:09:49.800 --> 00:09:52.800]  但是如果我的指望是在乎
[00:09:52.800 --> 00:09:55.800]  這位大能者慈愛拯救我的神
[00:09:55.800 --> 00:09:57.800]  雖然看不見
[00:09:57.800 --> 00:09:58.800]  手摸不到
[00:09:58.800 --> 00:10:01.800]  但是恩典是實在的
[00:10:01.800 --> 00:10:03.800]  如果我們爸爸媽媽
[00:10:03.800 --> 00:10:05.800]  給我們的兒女
[00:10:05.800 --> 00:10:08.800]  都有這種確信
[00:10:08.800 --> 00:10:10.800]  豐富他們這一方面的體會
[00:10:10.800 --> 00:10:12.800]  學習和經歷的時候
[00:10:12.800 --> 00:10:14.800]  我們不用擔心他
[00:10:14.800 --> 00:10:17.800]  一旦讀不成書會怎樣
[00:10:17.800 --> 00:10:20.800]  讀成書有讀成書走那條路去經歷神
[00:10:20.800 --> 00:10:23.800]  讀不成書有讀不成書那條路去經歷神
[00:10:23.800 --> 00:10:24.800]  都是一樣
[00:10:24.800 --> 00:10:25.800]  都要靠恩典
[00:10:25.800 --> 00:10:27.800]  不可以靠自己
[00:10:27.800 --> 00:10:32.800]  神才是我們生命的保障
[00:10:32.800 --> 00:10:33.800]  很多年前
[00:10:33.800 --> 00:10:35.800]  當這個信用卡推出的時候
[00:10:35.800 --> 00:10:36.800]  有這樣的一個AE卡
[00:10:36.800 --> 00:10:37.800]  American Express
[00:10:37.800 --> 00:10:38.800]  通用的
[00:10:38.800 --> 00:10:39.800]  萬通
[00:10:39.800 --> 00:10:41.800]  美國的信用卡說
[00:10:41.800 --> 00:10:43.800]  Don't leave home without it
[00:10:43.800 --> 00:10:45.800]  不要未帶那張卡就出門
[00:10:45.800 --> 00:10:46.800]  為什麼
[00:10:46.800 --> 00:10:48.800]  身份的象徵
[00:10:48.800 --> 00:10:50.800]  你以為個個都有嗎
[00:10:50.800 --> 00:10:53.800]  我們唯一不可以
[00:10:53.800 --> 00:10:55.800]  扔下的是誰
[00:10:55.800 --> 00:10:57.800]  是神
[00:10:57.800 --> 00:11:01.800]  當我們帶著這種信念去生活
[00:11:01.800 --> 00:11:04.800]  又當我們多方面去強化
[00:11:04.800 --> 00:11:07.800]  子女在他們生活上的那種經歷
[00:11:07.800 --> 00:11:10.800]  唯一不可以沒有的是神
[00:11:10.800 --> 00:11:13.800]  健康人人都想有
[00:11:13.800 --> 00:11:16.800]  但是健康不可以取代神
[00:11:16.800 --> 00:11:18.800]  如果我們可以為健康付出勞力
[00:11:18.800 --> 00:11:20.800]  又減食又節食又運動做那麼多事
[00:11:20.800 --> 00:11:22.800]  但我們卻是丟棄了
[00:11:22.800 --> 00:11:26.800]  祈禱仰望神的操練
[00:11:26.800 --> 00:11:28.800]  我們卻是撇棄了
[00:11:28.800 --> 00:11:30.800]  我們在靈裡面常常凡事
[00:11:30.800 --> 00:11:32.800]  稱頌感謝神謝恩
[00:11:32.800 --> 00:11:34.800]  以這屬靈的功課學是學
[00:11:34.800 --> 00:11:35.800]  但是不做
[00:11:35.800 --> 00:11:37.800]  但是一味做的就是看行為
[00:11:37.800 --> 00:11:38.800]  看表現
[00:11:38.800 --> 00:11:39.800]  讀書
[00:11:39.800 --> 00:11:40.800]  成績
[00:11:40.800 --> 00:11:41.800]  拿分數
[00:11:41.800 --> 00:11:45.800]  當我們習慣地又麻木地
[00:11:45.800 --> 00:11:49.800]  活在贏在起跑線的思維裡的時候
[00:11:49.800 --> 00:11:52.800]  受影響的不單止是我們
[00:11:52.800 --> 00:11:54.800]  我們的子女也受影響
[00:11:54.800 --> 00:11:56.800]  一考試就不回教會了
[00:11:56.800 --> 00:11:57.800]  讀書嘛
[00:11:57.800 --> 00:11:58.800]  溫書大過天
[00:11:58.800 --> 00:11:59.800]  是重要的
[00:11:59.800 --> 00:12:02.800]  我們說一個訊息給我們的子女聽
[00:12:02.800 --> 00:12:06.800]  神是可以請他們走到一邊的
[00:12:06.800 --> 00:12:08.800]  走個方便而已
[00:12:08.800 --> 00:12:09.800]  有什麼不行
[00:12:09.800 --> 00:12:10.800]  這件事是重要的
[00:12:10.800 --> 00:12:11.800]  這件事實在一點
[00:12:11.800 --> 00:12:12.800]  這件事有點渣拿
[00:12:12.800 --> 00:12:14.800]  這件事是看不到的
[00:12:14.800 --> 00:12:15.800]  如果當我們一次是這樣
[00:12:15.800 --> 00:12:16.800]  幼稚園是這樣
[00:12:16.800 --> 00:12:17.800]  小學是這樣
[00:12:17.800 --> 00:12:18.800]  中學是這樣
[00:12:18.800 --> 00:12:20.800]  你大過想祂愛主
[00:12:20.800 --> 00:12:21.800]  渴慕主
[00:12:21.800 --> 00:12:23.800]  敬虔侍奉主
[00:12:23.800 --> 00:12:26.800]  甘心擺上做主的僕人
[00:12:26.800 --> 00:12:27.800]  談何容易呢?
[00:12:27.800 --> 00:12:30.800]  我們要讓我們的子女知道
[00:12:30.800 --> 00:12:31.800]  讀書當然是重要的
[00:12:31.800 --> 00:12:32.800]  不應該罵父
[00:12:32.800 --> 00:12:33.800]  平時不用
[00:12:33.800 --> 00:12:36.800]  等我臨急才抱佛腳的時候
[00:12:36.800 --> 00:12:38.800]  讀多多也沒用
[00:12:38.800 --> 00:12:40.800]  我們要慢慢幫助我們的小孩子
[00:12:40.800 --> 00:12:43.800]  調教在生活行為上
[00:12:43.800 --> 00:12:45.800]  有相稱的一種表現
[00:12:45.800 --> 00:12:47.800]  讓他們知道神
[00:12:47.800 --> 00:12:52.800]  才是我們生命的保障
[00:12:52.800 --> 00:12:55.800]  不是人
[00:12:55.800 --> 00:12:56.800]  讓他們知道
[00:12:56.800 --> 00:12:59.800]  我們可以有很多錢買名貴的藥材
[00:12:59.800 --> 00:13:01.800]  但買不到健康
[00:13:01.800 --> 00:13:02.800]  讓他們知道
[00:13:02.800 --> 00:13:04.800]  我們可以買一張很名貴的床
[00:13:04.800 --> 00:13:05.800]  但買不到睡眠
[00:13:05.800 --> 00:13:07.800]  這個道理大家都明白
[00:13:07.800 --> 00:13:12.800]  但我們卻強調那張床很重要
[00:13:12.800 --> 00:13:14.800]  讓我們的子女明白
[00:13:14.800 --> 00:13:17.800]  有神帶領我們的人生
[00:13:17.800 --> 00:13:19.800]  才是蒙福的人生
[00:13:19.800 --> 00:13:22.800]  祂才是我們生命的保障
[00:13:22.800 --> 00:13:24.800]  在我讀書的年代
[00:13:24.800 --> 00:13:27.800]  成績平平無奇
[00:13:27.800 --> 00:13:28.800]  當然不能入讀
[00:13:28.800 --> 00:13:32.800]  當時只能向中大、港大申請入學
[00:13:32.800 --> 00:13:34.800]  所以在形勢所逼之下
[00:13:34.800 --> 00:13:37.800]  我就去到樹人學院讀書
[00:13:37.800 --> 00:13:38.800]  一讀就讀了四年
[00:13:38.800 --> 00:13:39.800]  接著就教書
[00:13:39.800 --> 00:13:40.800]  有機會出國讀書
[00:13:40.800 --> 00:13:41.800]  深造
[00:13:41.800 --> 00:13:44.800]  回來的時候真是意想不到
[00:13:44.800 --> 00:13:46.800]  當年不收我的中大
[00:13:46.800 --> 00:13:49.800]  居然開一個教席讓我在裡面教書
[00:13:49.800 --> 00:13:51.800]  人生就是這麼諷刺
[00:13:51.800 --> 00:13:53.800]  你說沒有路可走嗎?
[00:13:53.800 --> 00:13:55.800]  真的沒有路可走嗎?
[00:13:55.800 --> 00:13:57.800]  你說你不想走
[00:13:57.800 --> 00:14:00.800]  因為這不是你的所愛
[00:14:00.800 --> 00:14:02.800]  我們要學習謙卑
[00:14:02.800 --> 00:14:04.800]  跟隨神
[00:14:04.800 --> 00:14:06.800]  有神在我們前頭
[00:14:06.800 --> 00:14:09.800]  我們就有前路可行
[00:14:09.800 --> 00:14:11.800]  不管是健康的問題
[00:14:11.800 --> 00:14:12.800]  學業的問題
[00:14:12.800 --> 00:14:13.800]  事業的問題
[00:14:13.800 --> 00:14:14.800]  婚姻的問題
[00:14:14.800 --> 00:14:15.800]  種種的問題
[00:14:15.800 --> 00:14:17.800]  我們有神做我們的靠山
[00:14:17.800 --> 00:14:21.800]  我們就必得著拯救
[00:14:21.800 --> 00:14:25.800]  神的拯救必然是徹徹底底
[00:14:25.800 --> 00:14:28.800]  當我們這樣去活出這種信念的時候
[00:14:28.800 --> 00:14:30.800]  我們的子女受到影響
[00:14:30.800 --> 00:14:31.800]  他們會努力學業
[00:14:31.800 --> 00:14:33.800]  但是他們的指望
[00:14:33.800 --> 00:14:36.800]  不是在乎那八十分、九十分、一百分
[00:14:36.800 --> 00:14:39.800]  他們的指望是在乎給恩典
[00:14:39.800 --> 00:14:40.800]  給智慧
[00:14:40.800 --> 00:14:41.800]  給才幹
[00:14:41.800 --> 00:14:44.800]  給品格他們的上帝
[00:14:44.800 --> 00:14:45.800]  他們懂得感恩
[00:14:45.800 --> 00:14:47.800]  他們懂得謙卑
[00:14:47.800 --> 00:14:49.800]  提到這個課題
[00:14:49.800 --> 00:14:51.800]  亦是經文往下第三第四節
[00:14:51.800 --> 00:14:52.800]  給我們的學習
[00:14:52.800 --> 00:14:54.800]  做父母要花時間在子女身上
[00:14:54.800 --> 00:14:55.800]  教導他們
[00:14:55.800 --> 00:14:57.800]  神是我們的保障
[00:14:57.800 --> 00:14:59.800]  做父母亦都要教曉
[00:14:59.800 --> 00:15:04.800]  我們懂得怎樣去看人自己
[00:15:04.800 --> 00:15:06.800]  第三第四節經文說
[00:15:06.800 --> 00:15:07.800]  耶和華人算甚麼
[00:15:07.800 --> 00:15:08.800]  你竟關懷他
[00:15:08.800 --> 00:15:09.800]  世人算甚麼
[00:15:09.800 --> 00:15:10.800]  你竟眷念他
[00:15:10.800 --> 00:15:11.800]  人不過仗一口氣
[00:15:11.800 --> 00:15:14.800]  他的年日彷彿影子消逝
[00:15:14.800 --> 00:15:15.800]  當我們談到耶和華
[00:15:15.800 --> 00:15:17.800]  是我們生命的保障的時候
[00:15:17.800 --> 00:15:18.800]  斯人用了盤石
[00:15:18.800 --> 00:15:20.800]  盤石在《解經家》裏面
[00:15:20.800 --> 00:15:21.800]  給我們看到一個角度
