
[00:00:00.000 --> 00:00:04.000]  (主席)歡迎大家來到我們的週六崇拜
[00:05:39.000 --> 00:05:40.000]  Miracle
[00:05:40.000 --> 00:05:43.000]  耶穌所做的是一個天國的記號
[00:05:43.000 --> 00:05:44.000]  叫做Sign
[00:05:44.000 --> 00:05:46.000]  如果你看英文聖經
[00:05:46.000 --> 00:05:47.000]  你會看得很清楚
[00:05:47.000 --> 00:05:49.000]  你看《約翰福音》的時候
[00:05:49.000 --> 00:05:50.000]  約翰不會告訴你
[00:05:50.000 --> 00:05:51.000]  我現在做一個
[00:05:51.000 --> 00:05:53.000]  耶穌在做一個Miracle
[00:05:53.000 --> 00:05:54.000]  祂不是做一個神蹟
[00:05:54.000 --> 00:05:57.000]  祂在做一個Sign
[00:05:57.000 --> 00:05:59.000]  一個天國的記號
[00:05:59.000 --> 00:06:02.000]  什麼是天國的記號
[00:06:02.000 --> 00:06:06.000]  天國的記號就是帶有天國訊息的神蹟
[00:06:06.000 --> 00:06:09.000]  神蹟是一個包裝
[00:06:09.000 --> 00:06:14.000]  裡面的訊息才是最寶貴的東西
[00:06:14.000 --> 00:06:16.000]  你不懂看聖經
[00:06:16.000 --> 00:06:18.000]  你會說很厲害
[00:06:18.000 --> 00:06:20.000]  你根本就不會看聖經
[00:06:20.000 --> 00:06:22.000]  祂不是說一個神蹟
[00:06:22.000 --> 00:06:24.000]  祂是說一個記號
[00:06:24.000 --> 00:06:26.000]  是天國的記號
[00:06:26.000 --> 00:06:29.000]  是神蹟裡面包含了一個極其重要
[00:06:29.000 --> 00:06:33.000]  與你生死有關的訊息
[00:06:33.000 --> 00:06:36.000]  是真正的寶貝
[00:06:36.000 --> 00:06:40.000]  有沒有人知道在《約翰福音》裡面
[00:06:40.000 --> 00:06:45.000]  總共記載了多少個神蹟包裝的天國記號
[00:06:45.000 --> 00:06:46.000]  這是我第一條問題
[00:06:46.000 --> 00:06:47.000]  第二條問題
[00:06:47.000 --> 00:06:51.000]  有沒有人知道拉薩路復活的故事
[00:06:51.000 --> 00:06:56.000]  在神蹟記號的目錄裡面排行第幾
[00:06:56.000 --> 00:07:02.000]  答案是總共有七個神蹟
[00:07:02.000 --> 00:07:05.000]  總共有七個記號
[00:07:05.000 --> 00:07:09.000]  而拉薩路的記號排名第七
[00:07:09.000 --> 00:07:11.000]  最後一個
[00:07:11.000 --> 00:07:13.000]  所以L就不是Stand for Lazarus
[00:07:13.000 --> 00:07:15.000]  L是Stand for Last
[00:07:15.000 --> 00:07:18.000]  是最後Save the best for last
[00:07:18.000 --> 00:07:22.000]  耶穌留了最後一個神蹟
[00:07:22.000 --> 00:07:24.000]  最後一個記號
[00:07:24.000 --> 00:07:27.000]  是最重要的
[00:07:27.000 --> 00:07:30.000]  我想你再問你這條問題
[00:07:30.000 --> 00:07:33.000]  如果第七個最後一個記號
[00:07:33.000 --> 00:07:35.000]  是拉薩路的復活
[00:07:35.000 --> 00:07:39.000]  那第一個記號又是哪個記號呢
[00:07:39.000 --> 00:07:41.000]  有沒有人記得第一件神蹟
[00:07:41.000 --> 00:07:44.000]  第一個記號在哪裡
[00:07:44.000 --> 00:07:46.000]  這個大家應該都知道
[00:07:46.000 --> 00:07:47.000]  尤其是你去過別人的婚禮
[00:07:47.000 --> 00:07:48.000]  你一定知道
[00:07:48.000 --> 00:07:49.000]  第一個神蹟
[00:07:49.000 --> 00:07:50.000]  第一個記號
[00:07:50.000 --> 00:07:52.000]  是在加拿大發生的
[00:07:52.000 --> 00:07:55.000]  加拿大在北面的加利利
[00:07:55.000 --> 00:07:57.000]  加拿大的婚宴上面
[00:07:57.000 --> 00:07:59.000]  耶穌顯了他的榮耀
[00:07:59.000 --> 00:08:02.000]  做了他第一個神蹟
[00:08:02.000 --> 00:08:04.000]  你馬上將神蹟踩了去
[00:08:04.000 --> 00:08:05.000]  變了做記號
[00:08:05.000 --> 00:08:07.000]  也都做了他第一個天國的記號
[00:08:07.000 --> 00:08:10.000]  那個記號有句名堂叫做
[00:08:10.000 --> 00:08:13.000]  水變酒
[00:08:13.000 --> 00:08:14.000]  信不信由你
[00:08:14.000 --> 00:08:18.000]  那個記號又是耶穌的自畫像
[00:08:18.000 --> 00:08:21.000]  每一個記號都是耶穌的自畫像
[00:08:21.000 --> 00:08:24.000]  第一幅的自畫像是在加拿大所做的
[00:08:24.000 --> 00:08:27.000]  最後一幅的自畫像
[00:08:27.000 --> 00:08:29.000]  拉薩路的復活在哪裡做的
[00:08:29.000 --> 00:08:31.000]  在伯大利
[00:08:31.000 --> 00:08:32.000]  伯大利有什麼特別
[00:08:32.000 --> 00:08:35.000]  特別的地方就是近耶路撒冷
[00:08:35.000 --> 00:08:39.000]  伯大利距離耶路撒冷只有兩英里
[00:08:39.000 --> 00:08:40.000]  三公里
[00:08:40.000 --> 00:08:42.000]  所有的東西流向耶路撒冷
[00:08:42.000 --> 00:08:44.000]  你看不看到
[00:08:44.000 --> 00:08:46.000]  約翰很厲害
[00:08:46.000 --> 00:08:47.000]  他寫東西
[00:08:47.000 --> 00:08:51.000]  他不是和你天天在拍一套片
[00:08:51.000 --> 00:08:52.000]  一個單元劇
[00:08:52.000 --> 00:08:54.000]  他和你說的一個長篇故事
[00:08:54.000 --> 00:08:57.000]  在長篇故事裡面有七個記號
[00:08:57.000 --> 00:09:01.000]  七個記號不斷走向耶路撒冷
[00:09:01.000 --> 00:09:03.000]  一切流向耶路撒冷
[00:09:03.000 --> 00:09:04.000]  去到耶路撒冷
[00:09:04.000 --> 00:09:07.000]  君王之城耶穌不再畫畫
[00:09:07.000 --> 00:09:10.000]  去到君王之城耶穌再不顯神蹟
[00:09:10.000 --> 00:09:11.000]  為什麼
[00:09:11.000 --> 00:09:12.000]  因為他已經畫夠了
[00:09:12.000 --> 00:09:16.000]  他要親自主演天國劇場
[00:09:16.000 --> 00:09:21.000]  所有的一切走向耶路撒冷
[00:09:21.000 --> 00:09:23.000]  所有的一切
[00:09:23.000 --> 00:09:24.000]  你都知道
[00:09:24.000 --> 00:09:25.000]  你聽過道慣了
[00:09:25.000 --> 00:09:26.000]  你都知道
[00:09:26.000 --> 00:09:27.000]  走向十字架
[00:09:27.000 --> 00:09:29.000]  走向十字架
[00:09:29.000 --> 00:09:32.000]  我們回到第一個記號
[00:09:32.000 --> 00:09:33.000]  第一個記號
[00:09:33.000 --> 00:09:36.000]  第一個記號是關於什麼
[00:09:36.000 --> 00:09:38.000]  我和穆斯林這麼簡單都要問
[00:09:38.000 --> 00:09:40.000]  第一個記號是婚宴沒走
[00:09:40.000 --> 00:09:42.000]  耶穌答救
[00:09:42.000 --> 00:09:43.000]  那怎麼應用
[00:09:43.000 --> 00:09:44.000]  很簡單
[00:09:44.000 --> 00:09:48.000]  沒錢結婚耶穌結帳
[00:09:48.000 --> 00:09:52.000]  如果你是這樣去解經的話
[00:09:52.000 --> 00:09:53.000]  我不知道
[00:09:53.000 --> 00:09:55.000]  我想你要由頭來過
[00:09:55.000 --> 00:09:56.000]  所以這裡很多人
[00:09:56.000 --> 00:09:57.000]  我想都已經聽過
[00:09:57.000 --> 00:10:00.000]  我講過水變酒的神蹟
[00:10:00.000 --> 00:10:03.000]  或者水變酒的記號的意義
[00:10:03.000 --> 00:10:04.000]  但是我們當中
[00:10:04.000 --> 00:10:05.000]  有些人可能還沒聽過
[00:10:05.000 --> 00:10:07.000]  又或者你忘記了
[00:10:07.000 --> 00:10:09.000]  我想很快的和你說
[00:10:09.000 --> 00:10:13.000]  水變酒究竟是在說些什麼
[00:10:13.000 --> 00:10:14.000]  第一件事你要記得
[00:10:14.000 --> 00:10:16.000]  水變酒不是一個神蹟
[00:10:16.000 --> 00:10:17.000]  是一個記號
[00:10:17.000 --> 00:10:19.000]  神蹟是一個包裝
[00:10:19.000 --> 00:10:21.000]  在故事裡面
[00:10:21.000 --> 00:10:22.000]  耶穌很有趣
[00:10:22.000 --> 00:10:28.000]  他故意用了猶太人潔淨禮的水來變酒
[00:10:28.000 --> 00:10:30.000]  你記不記得
[00:10:30.000 --> 00:10:34.000]  他是用了某一些水來變酒
[00:10:34.000 --> 00:10:37.000]  那裡見到有大缸的水
[00:10:37.000 --> 00:10:40.000]  是猶太人用來做潔淨禮用的
[00:10:40.000 --> 00:10:43.000]  因為去別人的婚宴是最神聖的東西
[00:10:43.000 --> 00:10:45.000]  要潔淨才可以
[00:10:45.000 --> 00:10:46.000]  水來變的酒
[00:10:46.000 --> 00:10:48.000]  這個動作是根本不需要的
[00:10:48.000 --> 00:10:50.000]  如果耶穌只是要變酒
[00:10:50.000 --> 00:10:52.000]  叮就可以了
[00:10:52.000 --> 00:10:53.000]  有新的酒缸
[00:10:53.000 --> 00:10:55.000]  酒池都可以
[00:10:55.000 --> 00:10:59.000]  為什麼要用一些現成的水變酒
[00:10:59.000 --> 00:11:00.000]  根本不需要
[00:11:00.000 --> 00:11:02.000]  他這樣做的原因
[00:11:02.000 --> 00:11:03.000]  是要告訴你
[00:11:03.000 --> 00:11:08.000]  他變出來的酒可以潔淨
[00:11:08.000 --> 00:11:13.000]  潔淨的水變了做潔淨的酒
[00:11:13.000 --> 00:11:15.000]  故事還沒完
[00:11:15.000 --> 00:11:17.000]  在四本福音書裡面
[00:11:17.000 --> 00:11:19.000]  耶穌很少喝酒
[00:11:19.000 --> 00:11:22.000]  我們很少聽到耶穌和酒聯想的關係
[00:11:22.000 --> 00:11:24.000]  只有兩個地方
[00:11:24.000 --> 00:11:26.000]  一個是迦納的婚宴
[00:11:26.000 --> 00:11:28.000]  另一個在哪裡
[00:11:28.000 --> 00:11:30.000]  大家都知道
[00:11:30.000 --> 00:11:32.000]  在最後的晚餐
[00:11:32.000 --> 00:11:34.000]  兩個酒的故事
[00:11:34.000 --> 00:11:35.000]  第一個酒的故事
[00:11:35.000 --> 00:11:37.000]  指向後來的一個酒的故事
[00:11:37.000 --> 00:11:38.000]  耶穌舉起杯來
[00:11:38.000 --> 00:11:40.000]  一會兒我們要做聖餐
[00:11:40.000 --> 00:11:41.000]  舉起杯來說
[00:11:41.000 --> 00:11:43.000]  這算我納藥的酒
[00:11:43.000 --> 00:11:45.000]  其實是納藥的杯
[00:11:45.000 --> 00:11:47.000]  但耶穌將他轉了
[00:11:47.000 --> 00:11:48.000]  他不是說納藥的杯
[00:11:48.000 --> 00:11:50.000]  他不是納藥的酒
[00:11:50.000 --> 00:11:53.000]  這算我與你納藥的血
[00:11:53.000 --> 00:11:54.000]  然後他說
[00:11:54.000 --> 00:12:00.000]  這個血是要為赦罪而流出的
[00:12:00.000 --> 00:12:03.000]  整個最後的晚餐
[00:12:03.000 --> 00:12:08.000]  他說明天將要上十字架的
[00:12:08.000 --> 00:12:10.000]  於是從潔淨的水
[00:12:10.000 --> 00:12:11.000]  去到潔淨的酒
[00:12:11.000 --> 00:12:13.000]  納藥的酒
[00:12:13.000 --> 00:12:15.000]  赦罪的血
[00:12:15.000 --> 00:12:20.000]  這個是整個故事的真正意義
[00:12:20.000 --> 00:12:23.000]  耶穌不會幫你結帳的
[00:12:23.000 --> 00:12:26.000]  耶穌在做一些更加超然的東西
[00:12:26.000 --> 00:12:30.000]  耶穌基督的補血可以使罪不赦
[00:12:30.000 --> 00:12:32.000]  是天國的美酒
[00:12:32.000 --> 00:12:37.000]  將來有一個無窮無盡的高揚的婚宴
[00:12:37.000 --> 00:12:39.000]  又是約翰所寫的
[00:12:39.000 --> 00:12:43.000]  啟示錄的高揚的婚宴
[00:12:43.000 --> 00:12:48.000]  於是這個是他第一件神蹟
[00:12:48.000 --> 00:12:49.000]  你看完第一個神蹟之後
[00:12:49.000 --> 00:12:51.000]  你現在開始明白第七個神蹟
[00:12:51.000 --> 00:12:55.000]  一定不是你在想的東西
[00:12:55.000 --> 00:13:00.000]  第七個記號不是你在想的東西
[00:13:00.000 --> 00:13:03.000]  第七個記號究竟在說什麼
[00:13:03.000 --> 00:13:07.000]  究竟上帝要通過拉薩路復活的故事
[00:13:07.000 --> 00:13:10.000]  給我們什麼訊息
[00:13:10.000 --> 00:13:11.000]  神蹟是一個包裝
[00:13:11.000 --> 00:13:16.000]  包裝裡面想告訴我們說什麼
[00:13:16.000 --> 00:13:17.000]  很多時候
[00:13:17.000 --> 00:13:20.000]  你去聽復活節的訊息的時候
[00:13:20.000 --> 00:13:22.000]  永遠都是說拉薩路復活的問題
[00:13:22.000 --> 00:13:23.000]  但問題就是
[00:13:23.000 --> 00:13:25.000]  在《約翰福音》第十一章裡面
[00:13:25.000 --> 00:13:26.000]  其實有一幅大圖畫
[00:13:26.000 --> 00:13:28.000]  在大圖畫裡面
[00:13:28.000 --> 00:13:31.000]  拉薩路的故事只是被夾在中間
[00:13:31.000 --> 00:13:35.000]  被兩個關於耶穌的故事夾在中間
[00:13:35.000 --> 00:13:37.000]  那兩個故事是什麼
[00:13:37.000 --> 00:13:38.000]  好像很沒有關係
[00:13:38.000 --> 00:13:42.000]  其實是絕對有關鍵性的關係
[00:13:42.000 --> 00:13:43.000]  第一個故事是
[00:13:43.000 --> 00:13:48.000]  耶穌冒死拯救拉薩路
[00:13:48.000 --> 00:13:49.000]  最後一個故事
[00:13:49.000 --> 00:13:54.000]  夾著耶穌剃死拯救拉薩路
[00:13:54.000 --> 00:13:57.000]  這三個故事形成了一個三文字
[00:13:57.000 --> 00:13:59.000]  一個漢堡包的樣式
[00:13:59.000 --> 00:14:01.000]  而整個漢堡包三文字
[00:14:01.000 --> 00:14:04.000]  指向耶穌基督的十字架
[00:14:04.000 --> 00:14:07.000]  再指向他的空墳墓
[00:14:07.000 --> 00:14:10.000]  我想很快和你看一看
[00:14:10.000 --> 00:14:13.000]  《約翰福音》第十一章第七節
[00:14:13.000 --> 00:14:15.000]  然後耶穌對門徒說
[00:14:15.000 --> 00:14:18.000]  我們再到猶大去吧
[00:14:18.000 --> 00:14:20.000]  去救拉薩路
[00:14:20.000 --> 00:14:22.000]  門徒說拉比
[00:14:22.000 --> 00:14:27.000]  猶太人近來要拿石頭打你
[00:14:27.000 --> 00:14:29.000]  他們要弄死你
[00:14:29.000 --> 00:14:33.000]  你還再到那裡去嗎
[00:14:33.000 --> 00:14:34.000]  耶穌說我去
[00:14:34.000 --> 00:14:35.000]  結果耶穌還是去了
[00:14:35.000 --> 00:14:36.000]  他做什麼
[00:14:36.000 --> 00:14:38.000]  他再到猶太去
[00:14:38.000 --> 00:14:41.000]  冒死的拯救
[00:14:41.000 --> 00:14:45.000]  這個故事其實是一個非常古怪
[00:14:45.000 --> 00:14:47.000]  奇怪的故事
[00:14:47.000 --> 00:14:48.000]  為什麼
[00:14:48.000 --> 00:14:49.000]  因為如果你熟悉《約翰福音》
[00:14:49.000 --> 00:14:52.000]  你知道在《約翰福音》第四章裡面
[00:14:52.000 --> 00:14:55.000]  耶穌遙控司法
[00:14:55.000 --> 00:15:00.000]  去拯救了一個快將死亡的大臣兒子
[00:15:00.000 --> 00:15:01.000]  你知不知道耶穌行臣職
[00:15:01.000 --> 00:15:04.000]  是不需要in person的
[00:15:04.000 --> 00:15:06.000]  他可以remote
[00:15:06.000 --> 00:15:08.000]  不用internet都搞定的
[00:15:08.000 --> 00:15:13.000]  耶穌根本不需要冒死去拯救拉薩路
[00:15:13.000 --> 00:15:15.000]  他連拉薩路的coordination
[00:15:15.000 --> 00:15:17.000]  在哪裡都不需要知道
[00:15:17.000 --> 00:15:19.000]  他可以遙控
[00:15:19.000 --> 00:15:20.000]  馬上拯救了他
[00:15:20.000 --> 00:15:21.000]  但是他沒有
[00:15:21.000 --> 00:15:22.000]  他要去
[00:15:22.000 --> 00:15:23.000]  他要冒死
[00:15:23.000 --> 00:15:25.000]  所有的東西都是一場戲
[00:15:25.000 --> 00:15:28.000]  所有的東西都是一個指向
[00:15:28.000 --> 00:15:34.000]  他將要所達成的使命
[00:15:34.000 --> 00:15:36.000]  《約翰福音》真正的訊息
[00:15:36.000 --> 00:15:38.000]  《約翰福音》第十一章真正的訊息
[00:15:38.000 --> 00:15:41.000]  不是告訴我們耶穌行臣職有多厲害
[00:15:41.000 --> 00:15:43.000]  《約翰福音》真正第十一章
[00:15:43.000 --> 00:15:47.000]  告訴我們描述的是耶穌從天降下
[00:15:47.000 --> 00:15:51.000]  度成了肉身的真正的使命
[00:15:51.000 --> 00:15:52.000]  使命是什麼
[00:15:52.000 --> 00:15:54.000]  他要冒死
[00:15:54.000 --> 00:15:57.000]  他要替死去營救拉薩路
[00:15:57.000 --> 00:16:00.000]  營救一切相信他
[00:16:00.000 --> 00:16:04.000]  跟隨他悔改的罪人
[00:16:04.000 --> 00:16:06.000]  他必須要死
[00:16:06.000 --> 00:16:10.000]  Jesus must die
[00:16:10.000 --> 00:16:13.000]  第十一章第四十九節
[00:16:40.000 --> 00:16:43.000]  整個民族而死
[00:16:43.000 --> 00:16:46.000]  耶穌在祭司的預言裏面
[00:16:46.000 --> 00:16:49.000]  要替死請救
[00:16:49.000 --> 00:16:52.000]  但是我們回到拉薩路的故事
[00:16:52.000 --> 00:16:53.000]  耶穌冒死請救
[00:16:53.000 --> 00:16:55.000]  耶穌替死請救
[00:16:55.000 --> 00:16:58.000]  來到拉薩路的故事
[00:16:58.000 --> 00:17:00.000]  《約翰福音》第十一章第三十八節
[00:17:11.000 --> 00:17:17.000]  耶穌是怎樣令拉薩路復活的
[00:17:17.000 --> 00:17:23.000]  這裏說耶穌心裏悲嘆來到墳墓前
[00:17:23.000 --> 00:17:26.000]  這個中文翻譯永遠翻不到神髓出來
[00:17:26.000 --> 00:17:28.000]  我想我們想了很久
[00:17:28.000 --> 00:17:30.000]  結果都是說我們去到墳墓面前都是悲嘆
[00:17:30.000 --> 00:17:32.000]  不如他又悲嘆
[00:17:32.000 --> 00:17:34.000]  原文根本不是這個意思
[00:17:34.000 --> 00:17:39.000]  原文講的是戰馬的怒氣
[00:17:39.000 --> 00:17:41.000]  有沒有見過一些打仗的場面
[00:17:41.000 --> 00:17:43.000]  古代打仗的場面
[00:17:43.000 --> 00:17:44.000]  雙方對壘
[00:17:44.000 --> 00:17:46.000]  有兩個將軍騎著馬
[00:17:46.000 --> 00:17:48.000]  其他都是步兵
[00:17:48.000 --> 00:17:52.000]  這兩個將軍將要開戰的時候
[00:17:52.000 --> 00:17:54.000]  馬也會動
[00:17:54.000 --> 00:17:56.000]  馬會說怒氣
[00:17:56.000 --> 00:17:58.000]  噴氣
[00:17:58.000 --> 00:18:00.000]  一聲衝啊
[00:18:00.000 --> 00:18:04.000]  憤怒的耶穌向死亡宣戰
[00:18:04.000 --> 00:18:08.000]  耶穌向著死亡宣戰
[00:18:08.000 --> 00:18:10.000]  憤怒的耶穌面對死亡
[00:18:10.000 --> 00:18:12.000]  向他宣戰
[00:18:12.000 --> 00:18:13.000]  我告訴你
[00:18:13.000 --> 00:18:15.000]  整個東西都是一個影子
[00:18:15.000 --> 00:18:19.000]  這個影子指向將來的另外一場戰役
[00:18:19.000 --> 00:18:23.000]  更大更終極的戰役
[00:18:23.000 --> 00:18:25.000]  我想你仔細想一想
[00:18:25.000 --> 00:18:27.000]  你平靜下來想一想
[00:18:27.000 --> 00:18:29.000]  拉薩路這個人
[00:18:29.000 --> 00:18:31.000]  拉薩路作為一個相信耶穌
[00:18:31.000 --> 00:18:33.000]  跟隨耶穌的人
[00:18:33.000 --> 00:18:35.000]  他真是與眾不同
[00:18:35.000 --> 00:18:37.000]  他和我們有些東西很不同
[00:18:37.000 --> 00:18:40.000]  因為拉薩路有兩次的復活
[00:18:40.000 --> 00:18:45.000]  第一次的復活叫做復活再死
[00:18:45.000 --> 00:18:47.000]  因為如果他復活之後沒有再死
[00:18:47.000 --> 00:18:51.000]  他今天應該在全世界做見證
[00:18:51.000 --> 00:18:53.000]  他應該來過公理堂做見證
[00:18:53.000 --> 00:18:54.000]  我已經活了二千年了
[00:18:54.000 --> 00:18:55.000]  我現在還在這裡
[00:18:55.000 --> 00:18:57.000]  因為耶穌令我復活
[00:18:57.000 --> 00:18:58.000]  不是
[00:18:58.000 --> 00:19:01.000]  他第一次的復活是復活再死
[00:19:01.000 --> 00:19:03.000]  但是拉薩路有另外一個盼望
[00:19:03.000 --> 00:19:07.000]  他復活不死
[00:19:07.000 --> 00:19:10.000]  誰是一個大一點的神蹟
[00:19:10.000 --> 00:19:14.000]  復活再死還是復活不死
[00:19:14.000 --> 00:19:16.000]  我送你兩件禮物
[00:19:16.000 --> 00:19:17.000]  你自己選A和B
[00:19:17.000 --> 00:19:18.000]  你選哪一個
[00:19:18.000 --> 00:19:21.000]  復活再死還是復活不死
[00:19:21.000 --> 00:19:25.000]  要拉薩路復活再死其實很簡單
