
[00:00:00.000 --> 00:00:05.400]  很多年前有一個我們教會語部的長老
[00:05:29.800 --> 00:05:31.800]  你就不能夠明白
[00:05:31.800 --> 00:05:33.800]  為甚麼我們信了耶穌的人
[00:05:33.800 --> 00:05:36.800]  生活裏面突然間起了很多的波瀾
[00:05:36.800 --> 00:05:38.800]  是以前沒有想過的
[00:05:38.800 --> 00:05:40.800]  你有沒有試過當你信了耶穌之後
[00:05:40.800 --> 00:05:44.800]  開始有些人就去鄙視你的價值觀
[00:05:44.800 --> 00:05:46.800]  當你信了耶穌之後
[00:05:46.800 --> 00:05:47.800]  當你來到教會的時候
[00:05:47.800 --> 00:05:50.800]  你周邊的朋友就開始去說
[00:05:50.800 --> 00:05:51.800]  你變了
[00:05:51.800 --> 00:05:53.800]  你不是我們以前的老朋友
[00:05:53.800 --> 00:05:56.800]  有很多這些不同的壓力
[00:05:56.800 --> 00:05:58.800]  在初期教會的建立裏面
[00:05:58.800 --> 00:06:01.800]  發現到有一個很強烈的動向
[00:06:01.800 --> 00:06:02.800]  這個動向就是
[00:06:02.800 --> 00:06:03.800]  世界
[00:06:03.800 --> 00:06:05.800]  特別是建制的這個世界
[00:06:05.800 --> 00:06:07.800]  敵對世界的這個思維
[00:06:07.800 --> 00:06:09.800]  不住不住的來攻擊教會
[00:06:09.800 --> 00:06:10.800]  怎樣去攻擊教會呢
[00:06:10.800 --> 00:06:12.800]  是透過攻擊教會的領袖
[00:06:12.800 --> 00:06:14.800]  請清楚
[00:06:14.800 --> 00:06:16.800]  透過攻擊教會的領袖
[00:06:16.800 --> 00:06:19.800]  並且在當中壓制真理
[00:06:19.800 --> 00:06:21.800]  來摧毀教會
[00:06:21.800 --> 00:06:24.800]  這個從第一世紀開始的教會一樣
[00:06:24.800 --> 00:06:26.800]  二十一世紀的教會也一樣
[00:06:26.800 --> 00:06:28.800]  過去這兩個禮拜
[00:06:28.800 --> 00:06:31.800]  大家都知道高等法院做了一個裁判
[00:06:31.800 --> 00:06:32.800]  這個裁判裏面
[00:06:32.800 --> 00:06:34.800]  對我們來說不出奇
[00:06:34.800 --> 00:06:36.800]  為甚麼我們覺得
[00:06:36.800 --> 00:06:38.800]  基督徒祈禱之後
[00:06:38.800 --> 00:06:41.800]  如果這個世界認同了我們基督徒的想法
[00:06:41.800 --> 00:06:42.800]  我們就高興快樂呢
[00:06:42.800 --> 00:06:44.800]  為甚麼我們不可以反過來說
[00:06:44.800 --> 00:06:46.800]  這個世界永遠都不會認同
[00:06:46.800 --> 00:06:48.800]  我們所宣告的耶穌基督
[00:06:48.800 --> 00:06:52.800]  所以這個世界用這個方法來壓抑壓制
[00:06:52.800 --> 00:06:55.800]  甚至於在同性戀的事情當中
[00:06:55.800 --> 00:06:57.800]  高調地說到
[00:06:57.800 --> 00:07:00.800]  他用法制的方法來壓制基督徒的信仰
[00:07:00.800 --> 00:07:01.800]  為甚麼我們覺得這麼驚奇呢
[00:07:01.800 --> 00:07:03.800]  我不覺得驚奇
[00:07:03.800 --> 00:07:06.800]  我不覺得驚奇的原因是因為
[00:07:06.800 --> 00:07:09.800]  世界的方法去壓抑我們的信仰
[00:07:09.800 --> 00:07:10.800]  就是透過攻擊帶領者
[00:07:10.800 --> 00:07:14.800]  並且在當中壓制我們宣講的真理
[00:07:14.800 --> 00:07:17.800]  如果今天你能夠這樣去明白的時候
[00:07:17.800 --> 00:07:18.800]  你就會發覺到
[00:07:18.800 --> 00:07:20.800]  我們今天要用另外一種眼光
[00:07:20.800 --> 00:07:23.800]  來看到神所使用的工人
[00:07:23.800 --> 00:07:26.800]  你將來會成為教會的帶領者
[00:07:26.800 --> 00:07:29.800]  你將來會成為被培育出來的一個帶領者
[00:07:29.800 --> 00:07:32.800]  所以在這個帶領、被帶領、被培育的過程裏面
[00:07:32.800 --> 00:07:35.800]  你需要有這種的了解
[00:07:35.800 --> 00:07:39.800]  我很欣賞一個牧師叫做Alan Rampart
[00:07:39.800 --> 00:07:41.800]  不是Alan Jin
[00:07:41.800 --> 00:07:44.800]  他是過去我們教會很忠信的牧師
[00:07:44.800 --> 00:07:46.800]  但是這個美國的牧師
[00:07:46.800 --> 00:07:53.800]  他是在慕迪先生所建立的教會裏面去當牧師
[00:07:53.800 --> 00:07:55.800]  當然慕迪先生已經被主接去
[00:07:55.800 --> 00:07:56.800]  他接替之後
[00:07:56.800 --> 00:07:59.800]  他說了一句說話成為了一個名句
[00:07:59.800 --> 00:08:02.800]  也成為了很多神學生裏面的一個
[00:08:02.800 --> 00:08:06.800]  領導訓練的一個格言
[00:08:06.800 --> 00:08:08.800]  他說這句說話很簡單
[00:08:08.800 --> 00:08:11.800]  他說當上帝要做一個
[00:08:11.800 --> 00:08:15.800]  人沒辦法能夠完成的任務
[00:08:15.800 --> 00:08:18.800]  一個不可以施以任務的時候
[00:08:18.800 --> 00:08:19.800]  神會怎麼做呢
[00:08:19.800 --> 00:08:21.800]  他就找一個無藥可救的人
[00:08:21.800 --> 00:08:22.800]  你和我吧
[00:08:22.800 --> 00:08:23.800]  無藥可救的人
[00:08:23.800 --> 00:08:26.800]  以前可能我們是吸大麻
[00:08:26.800 --> 00:08:28.800]  以前是賭博
[00:08:28.800 --> 00:08:32.800]  我記得在國聲的使命裏面
[00:08:32.800 --> 00:08:36.800]  當中的總幹事盧伯祥牧師
[00:08:36.800 --> 00:08:40.800]  他未信耶穌的時候是一個大賭徒
[00:08:40.800 --> 00:08:42.800]  是整個身家賭出去的
[00:08:42.800 --> 00:08:45.800]  但是信主之後完全生命改變過來
[00:08:45.800 --> 00:08:49.800]  為自己為天蓋元賭上他的生命
[00:08:49.800 --> 00:08:51.800]  所以神就是這樣做事
[00:08:51.800 --> 00:08:56.800]  神就是要做一個我們不可以想像的事情
[00:08:56.800 --> 00:08:59.800]  神就使用一個無藥可救的人
[00:08:59.800 --> 00:09:00.800]  你不要覺得你可以舉手
[00:09:00.800 --> 00:09:02.800]  耶穌就用你
[00:09:02.800 --> 00:09:03.800]  這個不是聖經的原理
[00:09:03.800 --> 00:09:04.800]  這個是世界的原理
[00:09:04.800 --> 00:09:05.800]  但這個不是聖經的原理
[00:09:05.800 --> 00:09:08.800]  神都往往使用一些我們沒想過的人
[00:09:08.800 --> 00:09:10.800]  摩西是一個殺人犯
[00:09:10.800 --> 00:09:12.800]  神使用他
[00:09:12.800 --> 00:09:14.800]  沒想過
[00:09:14.800 --> 00:09:16.800]  如果你看回新約當中
[00:09:16.800 --> 00:09:18.800]  一個很重要的宗教士
[00:09:18.800 --> 00:09:19.800]  叫做保羅
[00:09:19.800 --> 00:09:23.800]  保羅是一個完全敵對基督真理的人
[00:09:23.800 --> 00:09:25.800]  神使用他
[00:09:25.800 --> 00:09:28.800]  然後在過程裡面
[00:09:28.800 --> 00:09:30.800]  神完全粉碎他
[00:09:30.800 --> 00:09:32.800]  我相信第一個部分
[00:09:32.800 --> 00:09:33.800]  我們可以相信神可以做
[00:09:33.800 --> 00:09:36.800]  第二個部分你可以有些懷疑
[00:09:36.800 --> 00:09:39.800]  神怎麼會用一個這樣的人來傳揚福音
[00:09:39.800 --> 00:09:41.800]  第三個是我們不能夠接受
[00:09:41.800 --> 00:09:43.800]  但這個正是初期教會
[00:09:43.800 --> 00:09:46.800]  信徒被建立成為了帶領者的一個過程
[00:09:46.800 --> 00:09:47.800]  我再講一次
[00:09:47.800 --> 00:09:51.800]  當神在這個世上要做一個我們不可以想像的
[00:09:51.800 --> 00:09:53.800]  難以去承擔
[00:09:53.800 --> 00:09:54.800]  人難以承擔的任務的時候
[00:09:54.800 --> 00:09:56.800]  神就會找一個無可救藥的人
[00:09:56.800 --> 00:09:58.800]  在當中去粉碎他
[00:09:58.800 --> 00:10:03.800]  今天在《四童人傳》第五第六章裡面看見
[00:10:03.800 --> 00:10:07.800]  原來神所興起的那些帶領者
[00:10:07.800 --> 00:10:13.800]  往往都是那些貫徹始終的帶領者
[00:10:13.800 --> 00:10:14.800]  意思就是說
[00:10:14.800 --> 00:10:18.800]  神所起用的人不是那些站在主流的人
[00:10:18.800 --> 00:10:24.800]  但是神極大的工作是將人放在他心意裡面的人
[00:10:24.800 --> 00:10:27.800]  這些人在我們的眼界裡面
[00:10:27.800 --> 00:10:28.800]  我們不一定可以接受
[00:10:28.800 --> 00:10:33.800]  這些人可能在旁邊的生活裡面
[00:10:33.800 --> 00:10:35.800]  我們覺得這個人不會被神使用
[00:10:35.800 --> 00:10:45.800]  記得在威廉克里要去到印度全方位的時候
[00:10:45.800 --> 00:10:50.800]  教會的主教曾經在當中去勸誡他
[00:10:50.800 --> 00:10:54.800]  他說克里先生
[00:10:54.800 --> 00:10:58.800]  世界不需要你去到印度
[00:10:58.800 --> 00:11:02.800]  你就在教會這個座位上面
[00:11:02.800 --> 00:11:06.800]  好好享受神的同在和祝福就夠了
[00:11:06.800 --> 00:11:09.800]  這個是教會的主教去跟他說
[00:11:09.800 --> 00:11:10.800]  感謝主
[00:11:10.800 --> 00:11:14.800]  他突破了這種的想法
[00:11:14.800 --> 00:11:18.800]  成為了現代宣教之父
[00:11:18.800 --> 00:11:23.800]  神所興起的帶領者都有一個特色
[00:11:23.800 --> 00:11:27.800]  就是他單以神的任務成為他們人生當中的中心
[00:11:27.800 --> 00:11:30.800]  所以他們所看見的事情是
[00:11:30.800 --> 00:11:34.800]  貫徹始終以神為中的帶領
[00:11:34.800 --> 00:11:38.800]  以下跟大家說的四個情況
[00:11:38.800 --> 00:11:41.800]  你就發現到原來神所興起的帶領者
[00:11:41.800 --> 00:11:45.800]  就有這四種很貫徹始終的特性
[00:11:45.800 --> 00:11:47.800]  第一種特性是什麼呢
[00:11:47.800 --> 00:11:49.800]  神所興起的帶領者
[00:11:49.800 --> 00:11:52.800]  都是在一個敵對的情況下產生
[00:11:52.800 --> 00:11:53.800]  請清楚
[00:11:53.800 --> 00:11:55.800]  在一個敵對的情況下產生
[00:11:55.800 --> 00:12:01.800]  並且是因著信仰的信念塗造出來的
[00:12:01.800 --> 00:12:04.800]  剛才我們說過經文史團轉的第五章
[00:12:04.800 --> 00:12:06.800]  你想一下這兩個的帶領者
[00:12:06.800 --> 00:12:08.800]  他們本身有沒有想過做領袖
[00:12:08.800 --> 00:12:09.800]  沒有
[00:12:09.800 --> 00:12:11.800]  大家注意一下,沒有
[00:12:11.800 --> 00:12:13.800]  為什麼他們被捉拿
[00:12:13.800 --> 00:12:16.800]  因為他在當中依次拳腿的
[00:12:16.800 --> 00:12:19.800]  在這個美門面前的這個人
[00:12:19.800 --> 00:12:24.800]  所以觸發了這個會堂的建制的人
[00:12:24.800 --> 00:12:25.800]  去留意到他們
[00:12:25.800 --> 00:12:28.800]  於是他們越宣講耶穌是復活的主
[00:12:28.800 --> 00:12:32.800]  有能力去在當中宣佈罪的赦免和權能的時候
[00:12:32.800 --> 00:12:34.800]  就惹出這個禍來
[00:12:34.800 --> 00:12:37.800]  所以一個帶領者的成長
[00:12:37.800 --> 00:12:39.800]  不是好像我們在IBM的公司裏面
[00:12:39.800 --> 00:12:42.800]  培育培育培育出來的
[00:12:42.800 --> 00:12:44.800]  不是的,你看看聖經裏面的原理
[00:12:44.800 --> 00:12:48.800]  往往這些帶領者都是在一個敵對的勢力當中被產生出來
[00:12:48.800 --> 00:12:49.800]  所以感謝讚美主
[00:12:49.800 --> 00:12:51.800]  如果當你信了主之後
[00:12:51.800 --> 00:12:52.800]  你化了刀
[00:12:52.800 --> 00:12:54.800]  世界的壓力開始淋到你的身上
[00:12:54.800 --> 00:12:56.800]  家人給你的那個期待
[00:12:56.800 --> 00:12:58.800]  或者當中的那種鄙視出現的話
[00:12:58.800 --> 00:12:59.800]  你應該感謝神
[00:12:59.800 --> 00:13:01.800]  因為這個是神在當中
[00:13:01.800 --> 00:13:03.800]  起用一個人的原理
[00:13:03.800 --> 00:13:07.800]  他們越在這個敵對裏面
[00:13:07.800 --> 00:13:09.800]  就越需要在當中
[00:13:09.800 --> 00:13:12.800]  陳明他們信仰的經歷
[00:13:12.800 --> 00:13:15.800]  越在當中說明他們所相信的是甚麼
[00:13:15.800 --> 00:13:17.800]  所以越有這個磨練
[00:13:17.800 --> 00:13:19.800]  就越講明他們所相信的是甚麼
[00:13:19.800 --> 00:13:21.800]  在他們裏面沒有教義
[00:13:21.800 --> 00:13:25.800]  沒有其他的所謂的使徒信經
[00:13:25.800 --> 00:13:26.800]  他們只有一個意念
[00:13:26.800 --> 00:13:27.800]  就是耶穌復活
[00:13:27.800 --> 00:13:28.800]  祂是救主
[00:13:28.800 --> 00:13:29.800]  祂拯救了我們的生命
[00:13:29.800 --> 00:13:30.800]  就是這麼簡單
[00:13:30.800 --> 00:13:33.800]  當一個人生命經過磨練之後
[00:13:33.800 --> 00:13:36.800]  他出來的就是他的信念
[00:13:36.800 --> 00:13:40.800]  這個信念就是能夠影響世界的原動力
[00:13:40.800 --> 00:13:44.800]  今天有太多的時候我們被引誘
[00:13:44.800 --> 00:13:47.800]  特別是在世界的風氣底下
[00:13:47.800 --> 00:13:49.800]  我們很多時候
[00:13:49.800 --> 00:13:52.800]  使用了一些聖經當中的文字
[00:13:52.800 --> 00:13:54.800]  劫持這個文字
[00:13:54.800 --> 00:13:56.800]  讓其他人覺得
[00:13:56.800 --> 00:13:59.800]  我們已經活在這個信仰的真實裏面
[00:13:59.800 --> 00:14:01.800]  我舉一些很簡單的例子
[00:14:01.800 --> 00:14:03.800]  如果今天你有錢
[00:14:03.800 --> 00:14:05.800]  要顯露你的身份
[00:14:05.800 --> 00:14:08.800]  你會買一個五元的皮袋
[00:14:08.800 --> 00:14:11.800]  還是買一個五百元美金的皮袋
[00:14:11.800 --> 00:14:12.800]  你選吧
[00:14:12.800 --> 00:14:14.800]  你會選甚麼
[00:14:14.800 --> 00:14:15.800]  我一定會選一個名牌
[00:14:15.800 --> 00:14:16.800]  為甚麼呢
[00:14:16.800 --> 00:14:17.800]  我戴一個名牌的時候
[00:14:17.800 --> 00:14:19.800]  你會說你很有錢
[00:14:19.800 --> 00:14:22.800]  我不反對大家買名貴實用的東西
[00:14:22.800 --> 00:14:25.800]  我只是說我們人性裏面
[00:14:25.800 --> 00:14:27.800]  被挑動去買一些貴的東西的時候
[00:14:27.800 --> 00:14:32.800]  往往不是因為物價真的這麼值得
[00:14:32.800 --> 00:14:34.800]  是那個價錢這麼值得
[00:14:34.800 --> 00:14:37.800]  所以我說一些很世俗的東西
[00:14:37.800 --> 00:14:39.800]  在北京裏面有一個很出名的
[00:14:39.800 --> 00:14:42.800]  意大利的廠商叫LV
[00:14:42.800 --> 00:14:44.800]  其他我不說了
[00:14:44.800 --> 00:14:50.800]  你知不知道為了中國的經濟起飛
[00:14:50.800 --> 00:14:53.800]  這個LV賺了多少錢
[00:14:53.800 --> 00:14:55.800]  都是那些一千元美金
[00:14:55.800 --> 00:14:56.800]  五千元美金
[00:14:56.800 --> 00:14:58.800]  三萬元美金的皮袋出來的
[00:14:58.800 --> 00:15:00.800]  在座有沒有人有
[00:15:00.800 --> 00:15:02.800]  有的可以拍賣出去
[00:15:02.800 --> 00:15:06.800]  為孫教練去努力好不好
[00:15:06.800 --> 00:15:09.800]  好了這兩年開始緊縮了
[00:15:09.800 --> 00:15:11.800]  在國內裏面這個形勢
[00:15:11.800 --> 00:15:13.800]  清廉的形勢緊縮
[00:15:13.800 --> 00:15:17.800]  現在LV店就關了
[00:15:17.800 --> 00:15:20.800]  現在你知道做甚麼生意嗎
[00:15:20.800 --> 00:15:22.800]  做酒樓生意
[00:15:22.800 --> 00:15:25.800]  因為那些人吃了就找不到
[00:15:25.800 --> 00:15:28.800]  找不到你的皮袋的收據
[00:15:28.800 --> 00:15:30.800]  吃了之後就找不到
[00:15:30.800 --> 00:15:34.800]  所以就開始做酒樓的生意
[00:15:34.800 --> 00:15:37.800]  我不知道大家有沒有留意到一個事情
[00:15:37.800 --> 00:15:41.800]  就是很多時候當我們遭遇到患難敵對的時候
[00:15:41.800 --> 00:15:43.800]  我們不會覺得這個時候
[00:15:43.800 --> 00:15:44.800]  只是我們在當中
[00:15:44.800 --> 00:15:48.800]  重新去說明我們信仰原委的時候
[00:15:48.800 --> 00:15:50.800]  而很多時候基督徒
[00:15:50.800 --> 00:15:55.800]  就很懼怕這個敵對的時候
[00:15:55.800 --> 00:15:57.800]  到最後的時候我們沒有辦法看見
[00:15:57.800 --> 00:15:59.800]  原來神塑造教會的帶領者
[00:15:59.800 --> 00:16:02.800]  往往都是在這個情況裏面出來
[00:16:02.800 --> 00:16:04.800]  我剛才說過
[00:16:04.800 --> 00:16:06.800]  這些帶領者彼得和約翰
[00:16:06.800 --> 00:16:09.800]  從來沒有想過他們要當領袖
[00:16:09.800 --> 00:16:12.800]  他們只是在當中告白他們的信仰
[00:16:12.800 --> 00:16:14.800]  他們越告白的時候
[00:16:14.800 --> 00:16:15.800]  越有這種壓抑
[00:16:15.800 --> 00:16:16.800]  越有壓抑的時候
[00:16:16.800 --> 00:16:18.800]  他們越告白他們的信仰
[00:16:18.800 --> 00:16:19.800]  越有這種壓力的時候
[00:16:19.800 --> 00:16:21.800]  他們越澄清他們的信仰是甚麼
[00:16:21.800 --> 00:16:24.800]  他們不是單單信仰耶穌是一個歷史的人
[00:16:24.800 --> 00:16:26.800]  他們相信耶穌是復活的主
[00:16:26.800 --> 00:16:28.800]  不單止他們相信
[00:16:28.800 --> 00:16:29.800]  耶穌來的時候
[00:16:29.800 --> 00:16:31.800]  有些拯救的使命
[00:16:31.800 --> 00:16:33.800]  他們相信耶穌復活的大能
[00:16:33.800 --> 00:16:35.800]  能夠醫治改變這個世界
[00:16:35.800 --> 00:16:36.800]  所以他們越受壓迫的時候
[00:16:36.800 --> 00:16:38.800]  他們的信念越清楚
[00:16:38.800 --> 00:16:40.800]  在這個過程裏面
[00:16:40.800 --> 00:16:46.800]  他們開始成為神所使用的人
[00:16:46.800 --> 00:16:49.800]  趙良傳五章兩次說到
[00:16:49.800 --> 00:16:51.800]  他們受到嚴格的命令
[00:16:51.800 --> 00:16:52.800]  不可以傳福音
[00:16:52.800 --> 00:16:54.800]  而這些門徒的回應
[00:16:54.800 --> 00:16:56.800]  往往都是一致的
[00:16:56.800 --> 00:16:59.800]  我們必須要服從上帝
[00:16:59.800 --> 00:17:04.800]  這個是因為信念認識主耶穌所出來的
[00:17:04.800 --> 00:17:05.800]  不單止是這樣
[00:17:05.800 --> 00:17:09.800]  當他們被這些建制的人
[00:17:09.800 --> 00:17:11.800]  在當中凌辱
[00:17:11.800 --> 00:17:14.800]  並且當中甚至要將他們處死之際
[00:17:14.800 --> 00:17:17.800]  他們不覺得為主耶穌受苦
[00:17:17.800 --> 00:17:19.800]  是一件難事
[00:17:19.800 --> 00:17:22.800]  所以當他們離開了監牢的時候
[00:17:22.800 --> 00:17:25.800]  他們繼續傳揚耶穌基督的名
[00:17:25.800 --> 00:17:26.800]  親愛的弟兄姊妹
[00:17:26.800 --> 00:17:28.800]  我希望大家放下
[00:17:28.800 --> 00:17:31.800]  一種世界所給我們的想法
[00:17:31.800 --> 00:17:33.800]  你信耶穌就得永生
[00:17:33.800 --> 00:17:34.800]  得永生之後
[00:17:34.800 --> 00:17:36.800]  你的生活當中就很平凡
[00:17:36.800 --> 00:17:37.800]  等上天堂
[00:17:37.800 --> 00:17:39.800]  下一班車就到了
[00:17:39.800 --> 00:17:40.800]  原來不是
[00:17:40.800 --> 00:17:41.800]  當你信了耶穌的時候
[00:17:41.800 --> 00:17:43.800]  原來當你越去告白你的信仰的時候
[00:17:43.800 --> 00:17:45.800]  你就會發現這個世界當中
[00:17:45.800 --> 00:17:48.800]  是與你是無法同道的
[00:17:48.800 --> 00:17:51.800]  甚至是你生我死這個階段
[00:17:51.800 --> 00:17:53.800]  所以當時的信徒
[00:17:53.800 --> 00:17:54.800]  就是因為這個緣故
[00:17:54.800 --> 00:17:57.800]  受了這個環境的影響之後
[00:17:57.800 --> 00:17:59.800]  他們的信念越來越清楚
[00:17:59.800 --> 00:18:00.800]  甚至可以說
[00:18:00.800 --> 00:18:04.800]  你要控告我
[00:18:04.800 --> 00:18:05.800]  我就在當中站起來
[00:18:05.800 --> 00:18:06.800]  你要殺我
[00:18:06.800 --> 00:18:08.800]  我就成就了神自己的心意
