
[00:00:00.000 --> 00:00:04.200]  慈愛信仰恩主,多謝祢讓我們能夠聚集在這裏
[00:04:04.000 --> 00:04:05.600]  是一個甚麼的大能
[00:04:05.600 --> 00:04:07.600]  是一個死而復活的大能
[00:04:07.600 --> 00:04:11.000]  然後他繼續說這個死而復活的大能
[00:04:11.000 --> 00:04:14.600]  在主耶穌基督身上讓基督高升
[00:04:14.600 --> 00:04:17.800]  高升到一個無上王權的位置
[00:04:17.800 --> 00:04:20.600]  超過執政的掌權的背後一隻邪靈的勢力
[00:04:20.600 --> 00:04:23.800]  超過今生超過來生
[00:04:23.800 --> 00:04:27.400]  最後保羅將這個畫面再帶回來已不鎖教會當中
[00:04:27.400 --> 00:04:31.200]  他說這位主耶穌基督已經得著無上的王權
[00:04:31.200 --> 00:04:34.000]  並且他是教會的頭
[00:04:34.000 --> 00:04:35.400]  教會是他的身體
[00:04:35.400 --> 00:04:39.600]  而教會完全彰顯著主耶穌基督的大能
[00:04:39.600 --> 00:04:40.600]  主耶穌基督的豐盛
[00:04:40.600 --> 00:04:43.400]  主耶穌基督的權柄和威嚴
[00:04:43.400 --> 00:04:45.600]  三個的重點
[00:04:45.600 --> 00:04:48.600]  我想先跟大家說第一個
[00:04:48.600 --> 00:04:51.000]  大能的運行
[00:04:51.000 --> 00:04:51.800]  保羅是這樣說
[00:04:51.800 --> 00:04:56.800]  並且知道他向我們這些所信的人所顯的能力
[00:04:56.800 --> 00:04:58.200]  是何等的豪大
[00:04:58.200 --> 00:05:00.400]  是照他的大能大力所運行的
[00:05:00.400 --> 00:05:04.000]  這個大能曾經運行在基督身上使他從死人中復活
[00:05:04.000 --> 00:05:05.600]  我已經說過很多次
[00:05:05.600 --> 00:05:08.200]  這個句子裏面其實出現了四個大能的單字
[00:05:08.200 --> 00:05:12.400]  就是藍色我高亮了那些四個大能的詞語
[00:05:12.400 --> 00:05:16.000]  但是關鍵重點不單止是保羅如何形容這個大能
[00:05:16.000 --> 00:05:19.400]  保羅在這裏所說所顯的能力
[00:05:19.400 --> 00:05:20.600]  其實在原話裏面
[00:05:20.600 --> 00:05:22.600]  可以這樣翻譯的有一個連接詞
[00:05:22.600 --> 00:05:24.600]  不是說所顯的
[00:05:24.600 --> 00:05:27.000]  而是在裏面的
[00:05:27.000 --> 00:05:30.200]  保羅不是說這個能力向你們顯明這麼簡單
[00:05:30.200 --> 00:05:35.200]  而是這個能力也是在已不鎖教會的當中
[00:05:35.200 --> 00:05:37.400]  這個大能是何等的偉大
[00:05:37.400 --> 00:05:40.800]  何等的龐大
[00:05:40.800 --> 00:05:46.400]  然後他去形容這是一個什麼樣的大能呢
[00:05:46.400 --> 00:05:51.400]  他給了這個大能一個很具體彰顯的東西
[00:05:51.400 --> 00:05:53.400]  譬如我今天生病了
[00:05:53.400 --> 00:05:55.000]  然後我向上帝祈禱
[00:05:55.000 --> 00:05:56.400]  我說主要是求祢醫治我
[00:05:56.400 --> 00:05:57.600]  然後第二天我又康復了
[00:05:57.600 --> 00:06:00.800]  我可不可以說這是上帝大能的彰顯呢
[00:06:00.800 --> 00:06:02.200]  不能夠
[00:06:02.200 --> 00:06:05.600]  保羅說這個大能有一個非常具體的彰顯
[00:06:05.600 --> 00:06:07.400]  這是一個什麼樣的彰顯
[00:06:07.400 --> 00:06:10.800]  就是耶穌基督從死人復活
[00:06:10.800 --> 00:06:15.400]  這個神蹟完全彰顯了上帝的大能
[00:06:15.400 --> 00:06:18.200]  耶穌基督在再世的時候
[00:06:18.200 --> 00:06:20.400]  他行過無數的神蹟
[00:06:20.400 --> 00:06:21.400]  如果你看過《馬禾福音》
[00:06:21.400 --> 00:06:22.000]  你看過《約翰福音》
[00:06:22.000 --> 00:06:24.600]  你就知道耶穌有什麼樣的神蹟
[00:06:24.600 --> 00:06:28.200]  有黑眼的醫好
[00:06:28.200 --> 00:06:29.200]  有醫病的醫好
[00:06:29.200 --> 00:06:31.400]  然後有騎腿的得以行走
[00:06:31.400 --> 00:06:33.000]  有N這麼多的神蹟
[00:06:33.000 --> 00:06:35.800]  但是如果我說我要選擇一個神蹟
[00:06:35.800 --> 00:06:40.000]  這個神蹟要完全彰顯到上帝的大能
[00:06:40.000 --> 00:06:42.000]  那是一個什麼樣的神蹟
[00:06:42.000 --> 00:06:44.000]  保羅沒有選擇黑眼得醫治
[00:06:44.000 --> 00:06:45.400]  沒有選擇騎腿得行走
[00:06:45.400 --> 00:06:47.600]  但是他選擇了一個非常獨特
[00:06:47.600 --> 00:06:50.600]  也是他眼中最重要的神蹟
[00:06:50.600 --> 00:06:53.200]  就是耶穌基督的死而復活
[00:06:53.200 --> 00:06:54.600]  而耶穌基督的死而復活
[00:06:54.600 --> 00:06:58.800]  完全彰顯了上帝的大能
[00:06:58.800 --> 00:07:01.200]  為什麼這個神蹟這麼重要
[00:07:01.200 --> 00:07:03.400]  為什麼保羅不說他醫好癌症
[00:07:03.400 --> 00:07:05.000]  不說他醫好了核子
[00:07:05.000 --> 00:07:06.800]  不說他餵飽五千人
[00:07:06.800 --> 00:07:07.800]  那些都很奇妙
[00:07:07.800 --> 00:07:09.200]  好像變魔術一樣
[00:07:09.200 --> 00:07:11.600]  但是在保羅的眼中
[00:07:11.600 --> 00:07:14.200]  上帝的大能如何的彰顯出來
[00:07:14.200 --> 00:07:16.200]  藉著一件很特別的事件
[00:07:16.200 --> 00:07:19.600]  就是耶穌基督的死而復活
[00:07:19.600 --> 00:07:22.000]  首先保羅的眼中裡面
[00:07:22.000 --> 00:07:23.200]  什麼是死
[00:07:23.200 --> 00:07:25.400]  死是一個很重要的事情
[00:07:25.400 --> 00:07:28.200]  死有另外一個孿生兄弟
[00:07:28.200 --> 00:07:30.400]  叫做罪惡過犯
[00:07:30.400 --> 00:07:32.200]  在《宇佛碩書》一章他這樣說
[00:07:32.200 --> 00:07:35.200]  因著你們自己的罪惡過犯而死了
[00:07:35.200 --> 00:07:36.400]  死是一個結果
[00:07:36.400 --> 00:07:38.400]  而他有一個死因
[00:07:38.400 --> 00:07:41.400]  死因是罪惡過犯
[00:07:41.400 --> 00:07:43.200]  世人都犯了罪
[00:07:43.200 --> 00:07:44.800]  規缺了上帝的榮耀
[00:07:44.800 --> 00:07:46.600]  罪的功架就是死
[00:07:46.600 --> 00:07:49.600]  死和罪是沒有辦法分開的
[00:07:49.600 --> 00:07:51.000]  是一個孿生公仔
[00:07:51.000 --> 00:07:52.000]  你見到死
[00:07:52.000 --> 00:07:53.600]  其實你應該想起另外一件事
[00:07:53.600 --> 00:07:55.400]  罪惡過犯
[00:07:55.400 --> 00:07:57.000]  而當你想起罪惡過犯的時候
[00:07:57.000 --> 00:07:59.400]  你一定要拉到他的孿生兄弟
[00:07:59.400 --> 00:08:01.000]  就是死亡
[00:08:01.000 --> 00:08:04.000]  死亡是保羅所說的事情
[00:08:04.000 --> 00:08:06.600]  死亡是這個世界上最大的權勢
[00:08:06.600 --> 00:08:10.600]  因為罪惡給了死亡一個絕對的權勢
[00:08:10.600 --> 00:08:12.800]  在《創世紀》裡面
[00:08:12.800 --> 00:08:16.800]  第一次的死亡是怎樣的呢
[00:08:16.800 --> 00:08:20.400]  當時上帝和亞當說
[00:08:20.400 --> 00:08:22.000]  月仙你不可以吃那棵樹
[00:08:22.000 --> 00:08:23.200]  大家都知道那棵樹
[00:08:23.200 --> 00:08:23.800]  然後他說
[00:08:23.800 --> 00:08:26.200]  吃的時候你必定會死
[00:08:26.200 --> 00:08:27.800]  之後的故事怎樣發展呢
[00:08:27.800 --> 00:08:30.400]  你記得亞當真的吃了那棵樹的果子
[00:08:30.400 --> 00:08:32.800]  當他吃了之後他沒有死
[00:08:32.800 --> 00:08:34.000]  嚴格來說
[00:08:34.000 --> 00:08:35.200]  他的身體沒有死
[00:08:35.200 --> 00:08:37.200]  但是他已經進入了一種
[00:08:37.200 --> 00:08:40.200]  死亡的屬靈狀態
[00:08:40.200 --> 00:08:43.200]  當時上帝驅逐了亞當出伊甸園
[00:08:43.200 --> 00:08:45.200]  然後把守生命樹的道路
[00:08:45.200 --> 00:08:47.600]  他已經進入了一種叫死亡的狀態
[00:08:47.600 --> 00:08:48.600]  他未死
[00:08:48.600 --> 00:08:50.600]  但是他人生的終點就是死
[00:08:50.600 --> 00:08:53.800]  並且他和上帝的生命隔絕
[00:08:53.800 --> 00:08:54.600]  什麼是死亡
[00:08:54.600 --> 00:08:55.600]  什麼是罪惡
[00:08:55.600 --> 00:08:57.400]  是在說你和上帝的隔絕
[00:08:57.400 --> 00:09:01.200]  並且你要承受死的後果
[00:09:01.200 --> 00:09:02.400]  我在想這段經文
[00:09:02.400 --> 00:09:04.000]  在想關於死和罪惡的時候
[00:09:04.000 --> 00:09:06.000]  想起一個很深刻的圖畫
[00:09:06.000 --> 00:09:08.000]  我們之前也看過的
[00:09:08.000 --> 00:09:11.200]  就是在《創世紀》的第五章
[00:09:11.200 --> 00:09:14.400]  在《創世紀》的第五章看到一個家譜
[00:09:14.400 --> 00:09:16.400]  通常我們在聖經看到家譜
[00:09:16.400 --> 00:09:18.000]  我們都會揭封善
[00:09:18.000 --> 00:09:21.000]  但是這個家譜非常特別
[00:09:21.000 --> 00:09:21.800]  我告訴你
[00:09:21.800 --> 00:09:23.000]  要了解這個家譜
[00:09:23.000 --> 00:09:24.200]  有一個很簡單的方法
[00:09:24.200 --> 00:09:26.800]  就是看這個家譜的句式
[00:09:26.800 --> 00:09:29.200]  怎樣去組成
[00:09:29.200 --> 00:09:31.600]  這個家譜就好像一個生活總結
[00:09:31.600 --> 00:09:33.800]  好像一個人生的簡歷
[00:09:33.800 --> 00:09:35.800]  它簡介這麼多的人物
[00:09:35.800 --> 00:09:38.000]  他們做了什麼做了什麼
[00:09:38.000 --> 00:09:41.800]  通常這個家譜的句式就是這樣的
[00:09:41.800 --> 00:09:43.400]  嘟嘟活到了嘟嘟歲
[00:09:43.400 --> 00:09:44.400]  生了嘟嘟之後
[00:09:44.400 --> 00:09:45.600]  又活了嘟嘟年
[00:09:45.600 --> 00:09:47.000]  就死了
[00:09:47.000 --> 00:09:49.600]  你見不見這個句式有一個重覆的模式
[00:09:49.600 --> 00:09:53.000]  形容他做了多少年人
[00:09:53.000 --> 00:09:54.800]  然後生了誰
[00:09:54.800 --> 00:09:56.200]  然後又活了多少年
[00:09:56.200 --> 00:09:58.400]  然後這個句式最後
[00:09:58.400 --> 00:10:00.200]  其實一定是重覆那個字眼
[00:10:00.200 --> 00:10:01.800]  就是死
[00:10:01.800 --> 00:10:05.000]  《創世紀》的作者在說什麼
[00:10:05.000 --> 00:10:09.600]  在說死亡已經是一個人類不可逃脫的權勢
[00:10:09.600 --> 00:10:12.200]  不僅是說死是每個人的宗徒
[00:10:12.200 --> 00:10:14.600]  也在說罪惡的權勢
[00:10:14.600 --> 00:10:18.400]  氾濫在亞當的後裔當中
[00:10:18.400 --> 00:10:19.600]  今天你看這個家譜
[00:10:19.600 --> 00:10:21.200]  你不應該只是想
[00:10:21.200 --> 00:10:22.200]  那些人真是慘
[00:10:22.200 --> 00:10:23.200]  全部都要死
[00:10:23.200 --> 00:10:25.200]  你應該想我們每一個
[00:10:25.200 --> 00:10:26.400]  都是亞當的後裔
[00:10:26.400 --> 00:10:30.200]  我們每一個都要承受死亡的後果
[00:10:30.200 --> 00:10:32.800]  因為神都犯了罪
[00:10:32.800 --> 00:10:34.600]  規決了上帝的榮耀
[00:10:34.600 --> 00:10:37.800]  罪的功架乃是死
[00:10:37.800 --> 00:10:41.000]  我們每一個都要承受罪的惡果
[00:10:41.000 --> 00:10:42.800]  就是死亡
[00:10:42.800 --> 00:10:46.200]  所以你試試把這個句式形容在我們每一個人身上
[00:10:46.200 --> 00:10:48.000]  你試試把這個句式
[00:10:48.000 --> 00:10:49.200]  放在我們身上
[00:10:49.200 --> 00:10:50.400]  放在我的名字
[00:10:50.400 --> 00:10:51.800]  放在我的子女的名字
[00:10:51.800 --> 00:10:54.600]  於是放在我們一生的
[00:10:54.600 --> 00:10:56.000]  一生做過的事情
[00:10:56.000 --> 00:10:58.800]  放在這個人生的簡歷上面
[00:10:58.800 --> 00:11:01.400]  你會得出一個什麼樣的句子呢
[00:11:01.400 --> 00:11:04.400]  我試試把我的名字放進去
[00:11:04.400 --> 00:11:06.600]  韋納活到了二十歲
[00:11:06.600 --> 00:11:08.400]  生了韋小寶以後
[00:11:08.400 --> 00:11:09.400]  快高長大
[00:11:09.400 --> 00:11:10.200]  學業進步
[00:11:10.200 --> 00:11:11.200]  名成利就
[00:11:11.200 --> 00:11:13.600]  飛黃騰達出人頭地
[00:11:13.600 --> 00:11:15.600]  你看看多厲害
[00:11:15.600 --> 00:11:17.600]  然後又活了五十年
[00:11:17.600 --> 00:11:19.800]  人生飛黃騰達
[00:11:19.800 --> 00:11:21.000]  名成利就
[00:11:21.000 --> 00:11:23.000]  把我一生所有的簡歷都說出來
[00:11:23.000 --> 00:11:24.000]  但是最後
[00:11:24.000 --> 00:11:26.600]  你記不記得那個句式是怎樣完結的呢
[00:11:26.600 --> 00:11:28.400]  是死
[00:11:28.400 --> 00:11:31.000]  無論我們今天人生做過什麼都好
[00:11:31.000 --> 00:11:32.600]  請你不要忘記
[00:11:32.600 --> 00:11:35.200]  就是我們要面對罪的後果
[00:11:35.200 --> 00:11:36.400]  就是死亡
[00:11:36.400 --> 00:11:38.200]  無論我們人生有什麼成就
[00:11:38.200 --> 00:11:41.800]  無論我們後代如何在這個世界上留下足印
[00:11:41.800 --> 00:11:44.600]  我們的人生有一個必然的終局
[00:11:44.600 --> 00:11:47.200]  我們要承受罪的後果
[00:11:47.200 --> 00:11:49.200]  就是死亡
[00:11:49.200 --> 00:11:52.400]  當你宏觀整個聖經的歷史
[00:11:52.400 --> 00:11:56.800]  你說在這裡找哪一個能夠逃脫死亡的權制
[00:11:56.800 --> 00:11:59.400]  哪一個能夠戰勝死亡
[00:11:59.400 --> 00:12:02.000]  你答案只是找到一個人
[00:12:02.000 --> 00:12:03.800]  那個就是耶穌基督
[00:12:03.800 --> 00:12:05.000]  嚴格來說
[00:12:05.000 --> 00:12:08.200]  耶穌基督不需要戰勝死亡的權制
[00:12:08.200 --> 00:12:10.000]  為什麼呢
[00:12:10.000 --> 00:12:12.400]  知不知道為什麼耶穌基督不需要戰勝死亡的權制
[00:12:12.400 --> 00:12:16.000]  因為死亡在祂身上並沒有權制
[00:12:16.000 --> 00:12:18.200]  因為祂是聖潔的
[00:12:18.200 --> 00:12:19.800]  祂沒有犯過罪
[00:12:19.800 --> 00:12:21.200]  而沒有犯罪的人
[00:12:21.200 --> 00:12:23.600]  死亡是不能威脅祂的
[00:12:23.600 --> 00:12:27.000]  但是我們為什麼說耶穌基督戰勝死亡的權制
[00:12:27.000 --> 00:12:28.200]  不是祂自己戰勝
[00:12:28.200 --> 00:12:30.200]  而是祂來到這個世界上
[00:12:30.200 --> 00:12:33.400]  去為我們每一個人戰勝
[00:12:33.400 --> 00:12:36.000]  祂做了兩件事
[00:12:36.000 --> 00:12:40.600]  祂來到世界上取了人的樣式
[00:12:40.600 --> 00:12:45.000]  祂來到世界上為我們釘在十字架之上
[00:12:45.000 --> 00:12:46.000]  祂來到世界上
[00:12:46.000 --> 00:12:47.400]  為什麼釘在十字架之上
[00:12:47.400 --> 00:12:50.000]  是因為祂要承受罪的惡果
[00:12:50.000 --> 00:12:52.000]  是為我們的緣故
[00:12:52.000 --> 00:12:54.200]  那些罪的刑罰應該是承受在我們身上
[00:12:54.200 --> 00:12:56.000]  但是祂來到十字架之上
[00:12:56.000 --> 00:12:59.400]  承擔背負世人罪的過犯
[00:12:59.400 --> 00:13:03.000]  世人罪的刑罰而死去
[00:13:03.000 --> 00:13:04.200]  祂不需要死
[00:13:04.200 --> 00:13:06.800]  死亡在祂身上並沒有權勢
[00:13:06.800 --> 00:13:09.200]  但是祂為我們的緣故而死去
[00:13:09.200 --> 00:13:12.800]  祂完全承擔罪的後果
[00:13:12.800 --> 00:13:15.200]  祂的死去為我們一切的人贖罪
[00:13:15.200 --> 00:13:21.400]  並且死亡不能夠成為在世人身上的權勢
[00:13:21.400 --> 00:13:22.200]  不單止祂死去
[00:13:22.200 --> 00:13:23.800]  祂還做了一件事
[00:13:23.800 --> 00:13:27.200]  最重要就是祂為我們復活
[00:13:27.200 --> 00:13:30.400]  在歷史上只有一個人從死亡裡面復活
[00:13:30.400 --> 00:13:32.600]  就是耶穌基督
[00:13:32.600 --> 00:13:37.200]  祂的復活象徵祂完全戰勝死亡和罪惡的權勢
[00:13:37.200 --> 00:13:39.800]  並且賜給一切相信祂
[00:13:39.800 --> 00:13:41.400]  跟從祂的人
[00:13:41.400 --> 00:13:43.600]  一個新的生命
[00:13:43.600 --> 00:13:47.400]  一個戰勝死亡罪惡權勢的生命
[00:13:47.400 --> 00:13:49.400]  在《約翰福音》有一段經文
[00:13:49.400 --> 00:13:50.400]  《約翰福音》說
[00:13:50.400 --> 00:13:53.400]  「復活在我 生命也在我
[00:13:53.400 --> 00:13:56.000]  信我的人雖然死了也必復活
[00:13:56.000 --> 00:13:59.000]  凡活著信我的人必永遠不死」
[00:13:59.000 --> 00:14:00.600]  這句話的意思是什麼
[00:14:00.600 --> 00:14:03.000]  當時耶穌是指著祂的復活所說
[00:14:03.000 --> 00:14:04.600]  這句話的意思是說
[00:14:04.600 --> 00:14:07.000]  耶穌說在我裡面
[00:14:07.000 --> 00:14:08.800]  有一個戰勝死亡的權勢
[00:14:08.800 --> 00:14:11.200]  在我裡面有新的生命
[00:14:11.200 --> 00:14:13.000]  在我裡面有戰勝罪惡
[00:14:13.000 --> 00:14:14.800]  有赦罪的權勢
[00:14:14.800 --> 00:14:16.800]  你們相信我
[00:14:16.800 --> 00:14:18.600]  你們倚靠我
[00:14:18.600 --> 00:14:20.000]  你們就近我
[00:14:20.000 --> 00:14:22.000]  因為我能夠賜給你生命
[00:14:22.000 --> 00:14:26.600]  我能夠賜給你戰勝死亡和復活的權勢
[00:14:26.600 --> 00:14:29.800]  今天如果你要跟一個新朋友去介紹耶穌基督
[00:14:29.800 --> 00:14:33.000]  你不需要介紹耶穌基督是醫治黑眼的主
[00:14:33.000 --> 00:14:36.400]  你不需要介紹耶穌基督是能夠幫到你
[00:14:36.400 --> 00:14:39.400]  是心靈的治療師讓你開心快樂
[00:14:39.400 --> 00:14:42.200]  你只需要介紹這位耶穌基督是
[00:14:42.200 --> 00:14:44.400]  一位從死裡復活的救主
[00:14:44.400 --> 00:14:47.800]  祂也能夠幫助你戰勝死亡的權勢
[00:14:47.800 --> 00:14:50.200]  戰勝罪惡的權勢
[00:14:50.200 --> 00:14:52.800]  戰勝罪惡和死亡的大難
[00:14:52.800 --> 00:14:54.400]  這個死而復活的大難
[00:14:54.400 --> 00:14:56.800]  是充滿在耶穌所教的裡面
[00:14:56.800 --> 00:15:01.600]  並且充滿在每一個真心跟從主耶穌基督的人裡面
[00:15:01.600 --> 00:15:07.000]  在我們的生命裡有一個死而復活的大難
[00:15:07.000 --> 00:15:09.600]  保羅講完這個死而復活的大難
[00:15:09.600 --> 00:15:11.400]  充滿在耶穌所教裡面
[00:15:11.400 --> 00:15:13.600]  之後他開始講什麼呢
[00:15:13.600 --> 00:15:14.600]  第一個重點完結了
[00:15:14.600 --> 00:15:16.200]  他去到第二個重點
[00:15:16.200 --> 00:15:18.200]  他說這位主耶穌基督
[00:15:18.200 --> 00:15:20.400]  祂高升
[00:15:20.400 --> 00:15:23.400]  祂超過了一切的權柄
[00:15:23.400 --> 00:15:25.600]  祂已經作王
[00:15:25.600 --> 00:15:26.800]  當他講完第二點
[00:15:26.800 --> 00:15:28.000]  他講第三點
[00:15:28.000 --> 00:15:31.200]  他說這位主耶穌基督的豐盛
[00:15:31.200 --> 00:15:33.000]  因為主耶穌基督的一切能力
[00:15:33.000 --> 00:15:36.200]  都充滿在教會的裡面
[00:15:36.200 --> 00:15:37.600]  當你很細心地看
[00:15:37.600 --> 00:15:40.000]  你會發現這個架構有一個很特別的地方
[00:15:40.000 --> 00:15:44.400]  就是第一和第三點彷彿對稱一樣
[00:15:44.400 --> 00:15:49.000]  而第二點是很特別的一個突出來的重點
[00:15:49.000 --> 00:15:50.200]  通常我們都知道
[00:15:50.200 --> 00:15:53.000]  第二個突出來的重點永遠都是最重要的
[00:15:53.000 --> 00:15:57.600]  而第一和第三彷彿是我們的應用一樣
[00:15:57.600 --> 00:16:01.200]  其實第二點是整個經文關鍵的中心
[00:16:01.200 --> 00:16:03.000]  保羅要告訴耶穌所教會知道
[00:16:03.000 --> 00:16:06.000]  基督這一位死而復活的救主
[00:16:06.000 --> 00:16:07.000]  已經高升
[00:16:07.000 --> 00:16:09.800]  超過了一切
[00:16:09.800 --> 00:16:14.200]  我想帶大家看第二十節的尾段
[00:16:14.200 --> 00:16:15.800]  保羅說
[00:16:15.800 --> 00:16:16.400]  這個大難
[00:16:16.400 --> 00:16:17.600]  運行在基督身上
[00:16:17.600 --> 00:16:18.800]  使祂從死人中復活
[00:16:18.800 --> 00:16:20.800]  又使祂在天上
[00:16:20.800 --> 00:16:22.800]  坐在自己的右邊
[00:16:22.800 --> 00:16:25.200]  關鍵是怎樣去理解這段經文
[00:16:25.200 --> 00:16:29.000]  其實經文在紅色那堆字裡面是最關鍵的
[00:16:29.000 --> 00:16:30.000]  因為如果你知道的話
[00:16:30.000 --> 00:16:33.800]  保羅在這裡運用了一句舊約的詩篇
[00:16:33.800 --> 00:16:37.400]  那句詩篇是一百一十篇一字
[00:16:37.400 --> 00:16:40.000]  我不知道你熟不熟悉這段詩篇
[00:16:40.000 --> 00:16:41.200]  這段詩篇是很特別的
[00:16:41.200 --> 00:16:43.400]  這段詩篇是這樣說的
[00:16:43.400 --> 00:16:44.600]  在詩篇裡面
