
[00:00:00.000 --> 00:00:03.760]  大概兩個多星期前
[00:03:45.520 --> 00:03:48.520]  甚至教會也不應該把這些東西都蓋起來
[00:03:49.520 --> 00:03:50.520]  自己去處理
[00:03:50.520 --> 00:03:54.520]  過去裏面,也曾經試過的
[00:03:54.520 --> 00:04:00.520]  就是兩個醫生結婚之後
[00:04:00.520 --> 00:04:03.520]  太太懷孕,生了嬰兒
[00:04:03.520 --> 00:04:08.520]  但竟然發覺丈夫和護士搞婚外情
[00:04:08.520 --> 00:04:11.520]  愛痛欲絕
[00:04:11.520 --> 00:04:14.520]  這些情形下
[00:04:14.520 --> 00:04:16.520]  我們發覺到
[00:04:17.520 --> 00:04:19.520]  氾濫已經去到一個地步
[00:04:19.520 --> 00:04:21.520]  不僅是泛夫走卒
[00:04:21.520 --> 00:04:25.520]  無論他的學問有多高
[00:04:25.520 --> 00:04:28.520]  原來也已經有這些問題
[00:04:28.520 --> 00:04:31.520]  同性戀越來越流行
[00:04:31.520 --> 00:04:33.520]  最近我收到的
[00:04:33.520 --> 00:04:37.520]  有些叫我們逼切待討
[00:04:37.520 --> 00:04:43.520]  是二十多位聯署支持同性戀的牧師
[00:04:45.520 --> 00:04:47.520]  在馬來西亞、新加坡來
[00:04:47.520 --> 00:04:49.520]  連同香港的牧者
[00:04:49.520 --> 00:04:52.520]  去支持同性戀合法化
[00:04:52.520 --> 00:04:57.520]  有人問我
[00:04:57.520 --> 00:04:59.520]  爲什麼牧師都會做這些事呢?
[00:04:59.520 --> 00:05:01.520]  我接着就很簡單地說
[00:05:01.520 --> 00:05:04.520]  牧師有很多類
[00:05:04.520 --> 00:05:06.520]  我怎麼看呢?
[00:05:06.520 --> 00:05:08.520]  我就說很簡單
[00:05:08.520 --> 00:05:12.520]  信仰是一種生活方式
[00:05:13.520 --> 00:05:14.520]  這種生活方式
[00:05:14.520 --> 00:05:17.520]  是緊緊跟着我所信的神
[00:05:17.520 --> 00:05:19.520]  定下來的生活方式
[00:05:19.520 --> 00:05:21.520]  就是聖經的生活方式
[00:05:21.520 --> 00:05:24.520]  如果我連聖經都說已經過時
[00:05:24.520 --> 00:05:26.520]  不應該跟的時候
[00:05:26.520 --> 00:05:29.520]  其實我已經不是在信這個信仰
[00:05:29.520 --> 00:05:31.520]  我是在信自己
[00:05:31.520 --> 00:05:34.520]  是我的權凌駕於聖經之上
[00:05:34.520 --> 00:05:37.520]  我決定什麼是過時
[00:05:37.520 --> 00:05:39.520]  什麼是不過時
[00:05:39.520 --> 00:05:41.520]  我倒不如說
[00:05:41.520 --> 00:05:43.520]  我根本不是信聖經
[00:05:43.520 --> 00:05:45.520]  我信自己
[00:05:45.520 --> 00:05:48.520]  如果我們今天是信聖經的時間
[00:05:48.520 --> 00:05:51.520]  我們就緊緊跟着聖經來行事爲人
[00:05:51.520 --> 00:05:53.520]  這是今天我們要做的
[00:05:53.520 --> 00:05:56.520]  同性戀我所說的
[00:05:56.520 --> 00:05:58.520]  是一個行爲
[00:05:58.520 --> 00:06:01.520]  不是同性的傾向
[00:06:01.520 --> 00:06:04.520]  而是因爲同性的傾向
[00:06:04.520 --> 00:06:06.520]  而引致的行爲
[00:06:06.520 --> 00:06:08.520]  就好像貪
[00:06:09.520 --> 00:06:12.520]  在今天的法律不能定他的罪
[00:06:12.520 --> 00:06:14.520]  但因爲貪而偷東西的時間
[00:06:14.520 --> 00:06:16.520]  這是一個罪
[00:06:16.520 --> 00:06:18.520]  聖經裏面譴責的
[00:06:18.520 --> 00:06:20.520]  特別是以色列人的姦淫
[00:06:20.520 --> 00:06:22.520]  是譴責他們的行爲
[00:06:22.520 --> 00:06:24.520]  我們要記得
[00:06:24.520 --> 00:06:27.520]  但這個行爲我們必須預防防線
[00:06:27.520 --> 00:06:30.520]  是要有那麼早得那麼早要定
[00:06:30.520 --> 00:06:33.520]  我們再來看看過去處理的
[00:06:33.520 --> 00:06:35.520]  也包括了很多不同的性騷擾
[00:06:35.520 --> 00:06:37.520]  非禮
[00:06:38.520 --> 00:06:40.520]  偷拍裙底的照片
[00:06:40.520 --> 00:06:42.520]  這些事情
[00:06:42.520 --> 00:06:44.520]  同樣
[00:06:44.520 --> 00:06:46.520]  不僅是不信的人
[00:06:46.520 --> 00:06:48.520]  會發生這些事情
[00:06:48.520 --> 00:06:50.520]  甚至連有些信了的人
[00:06:50.520 --> 00:06:52.520]  都在做這些事情
[00:06:52.520 --> 00:06:55.520]  是令人非常擔心
[00:06:55.520 --> 00:06:58.520]  而社會對強姦這個罪
[00:06:58.520 --> 00:07:01.520]  似乎定得越來越松
[00:07:01.520 --> 00:07:03.520]  在美國
[00:07:03.520 --> 00:07:06.520]  我們曾經
[00:07:07.520 --> 00:07:09.520]  幫助過一些人
[00:07:09.520 --> 00:07:11.520]  是中國的
[00:07:11.520 --> 00:07:13.520]  女學生
[00:07:13.520 --> 00:07:15.520]  幫助她翻譯
[00:07:15.520 --> 00:07:18.520]  然後控告有人強姦她
[00:07:18.520 --> 00:07:21.520]  是一個論據
[00:07:21.520 --> 00:07:25.520]  但我沒有想到
[00:07:25.520 --> 00:07:29.520]  原來明明被人強姦了
[00:07:29.520 --> 00:07:32.520]  無論你驗了什麼都好
[00:07:32.520 --> 00:07:34.520]  驗完了
[00:07:34.520 --> 00:07:36.520]  證實了是那個人
[00:07:36.520 --> 00:07:38.520]  正義是那個人的正義
[00:07:38.520 --> 00:07:40.520]  她的確做了這件事
[00:07:40.520 --> 00:07:42.520]  驗完了
[00:07:42.520 --> 00:07:44.520]  但她竟然可以逃罪
[00:07:44.520 --> 00:07:46.520]  原因在哪裏呢
[00:07:46.520 --> 00:07:50.520]  我不知道大家有沒有聽過
[00:07:50.520 --> 00:07:54.520]  她從頭到尾都沒有說過No
[00:07:54.520 --> 00:07:58.520]  她一句No都沒有說過
[00:07:58.520 --> 00:08:00.520]  那就是說
[00:08:00.520 --> 00:08:02.520]  其實她是喜歡我的
[00:08:02.520 --> 00:08:04.520]  她想和我一起
[00:08:04.520 --> 00:08:05.520]  第二
[00:08:05.520 --> 00:08:08.520]  其實她也和我喫過飯
[00:08:08.520 --> 00:08:10.520]  所以我和她是認識的
[00:08:10.520 --> 00:08:12.520]  我們是男女朋友
[00:08:12.520 --> 00:08:16.520]  然後她也給我了電郵
[00:08:16.520 --> 00:08:19.520]  表示她也很欣賞我
[00:08:19.520 --> 00:08:21.520]  另一方面
[00:08:21.520 --> 00:08:23.520]  她沒有掙扎過
[00:08:23.520 --> 00:08:27.520]  原來這些都可以成爲一個人
[00:08:27.520 --> 00:08:30.520]  打掉罪名的一個證供
[00:08:30.520 --> 00:08:33.520]  我們看到在今天這個社會
[00:08:33.520 --> 00:08:35.520]  無法無天的人越來越多
[00:08:35.520 --> 00:08:37.520]  很多人犯了法
[00:08:37.520 --> 00:08:39.520]  但另一方面
[00:08:39.520 --> 00:08:41.520]  卻是因爲這些漏洞
[00:08:41.520 --> 00:08:43.520]  特別是在法庭裏面
[00:08:43.520 --> 00:08:45.520]  律師他懂得用一些東西
[00:08:45.520 --> 00:08:47.520]  挫一些原告人
[00:08:47.520 --> 00:08:49.520]  而帶來的結果
[00:08:49.520 --> 00:08:51.520]  就一兩句
[00:08:51.520 --> 00:08:53.520]  你答得錯了
[00:08:53.520 --> 00:08:55.520]  或者生氣了
[00:08:55.520 --> 00:08:57.520]  你很容易就撞牌
[00:08:57.520 --> 00:08:59.520]  在今天
[00:08:59.520 --> 00:09:02.520]  我就很想和大家一起來看看
[00:09:02.520 --> 00:09:04.520]  到底耶穌基督如何去看待
[00:09:04.520 --> 00:09:06.520]  姦淫這個罪
[00:09:06.520 --> 00:09:09.520]  如何去看待性的犯罪
[00:09:09.520 --> 00:09:12.520]  我們一起去讀一段聖經
[00:09:12.520 --> 00:09:15.520]  馬太福音第五章27-30
[00:09:15.520 --> 00:09:18.520]  大家找到我們一起來讀
[00:09:18.520 --> 00:09:20.520]  你們聽見有話說
[00:09:20.520 --> 00:09:22.520]  不可姦淫
[00:09:22.520 --> 00:09:24.520]  只是我告訴你們
[00:09:24.520 --> 00:09:27.520]  犯看見婦女就動淫念的
[00:09:27.520 --> 00:09:30.520]  這人心裏已經與他犯了罪
[00:09:31.520 --> 00:09:32.520]  已經與他犯姦淫了
[00:09:32.520 --> 00:09:35.520]  若是你的右眼叫你跌倒
[00:09:35.520 --> 00:09:37.520]  挖出雕雕
[00:09:37.520 --> 00:09:40.520]  寧可失去白體中的一體
[00:09:40.520 --> 00:09:43.520]  不叫全身雕在地獄裏
[00:09:43.520 --> 00:09:45.520]  若是右手叫你跌倒
[00:09:45.520 --> 00:09:47.520]  就撼下來雕雕
[00:09:47.520 --> 00:09:50.520]  寧可失去白體中的一體
[00:09:50.520 --> 00:09:53.520]  不要叫全身下入地獄
[00:09:53.520 --> 00:09:55.520]  各位聽我的第一次會
[00:09:55.520 --> 00:09:57.520]  夠了
[00:09:57.520 --> 00:09:59.520]  在這段聖經當中
[00:10:00.520 --> 00:10:03.520]  很清楚讓我們看到一件事
[00:10:03.520 --> 00:10:08.520]  就是姦淫的罪到底是什麼意思呢
[00:10:08.520 --> 00:10:12.520]  你們聽見有話說
[00:10:12.520 --> 00:10:15.520]  這句話是古人的話
[00:10:15.520 --> 00:10:18.520]  這句話是猶太人律法上的話
[00:10:18.520 --> 00:10:22.520]  這句話是舊約經文十誡記載的話
[00:10:22.520 --> 00:10:24.520]  不可姦淫
[00:10:24.520 --> 00:10:26.520]  而在這句話裏
[00:10:26.520 --> 00:10:28.520]  今天很多人都說
[00:10:29.520 --> 00:10:32.520]  今天很多人都帶來很多不同的詮釋
[00:10:32.520 --> 00:10:34.520]  什麼叫姦淫呢
[00:10:34.520 --> 00:10:36.520]  姦淫就是對方不喜歡的
[00:10:36.520 --> 00:10:38.520]  對方不願意的
[00:10:38.520 --> 00:10:40.520]  是叫的
[00:10:40.520 --> 00:10:42.520]  你都要和他做,強行來的
[00:10:42.520 --> 00:10:44.520]  這個才叫姦淫
[00:10:44.520 --> 00:10:47.520]  但卻沒有保障那些被騙的
[00:10:47.520 --> 00:10:50.520]  被灌醉了的
[00:10:50.520 --> 00:10:52.520]  被引誘的
[00:10:52.520 --> 00:10:55.520]  特別是那些未成年的
[00:10:55.520 --> 00:10:58.520]  是被人用物質引誘的
[00:10:58.520 --> 00:10:59.520]  某一樣東西引誘
[00:10:59.520 --> 00:11:03.520]  這些人完全沒有包在裏面
[00:11:03.520 --> 00:11:06.520]  所以耶穌基督跟着二十八誡
[00:11:06.520 --> 00:11:08.520]  祂就說只是我告訴你們
[00:11:08.520 --> 00:11:11.520]  人間的律法就說不可姦淫
[00:11:11.520 --> 00:11:13.520]  是看那個行動
[00:11:13.520 --> 00:11:15.520]  但耶穌說
[00:11:15.520 --> 00:11:17.520]  我告訴你們
[00:11:17.520 --> 00:11:19.520]  只是我告訴你們
[00:11:19.520 --> 00:11:21.520]  祂要看這個動機
[00:11:21.520 --> 00:11:25.520]  犯看見婦女就動淫念的
[00:11:26.520 --> 00:11:28.520]  這人心裏已經與他犯姦淫了
[00:11:28.520 --> 00:11:30.520]  在這段聖經當中
[00:11:30.520 --> 00:11:32.520]  當然有些情節下
[00:11:32.520 --> 00:11:35.520]  不只是看見婦女就動淫念的
[00:11:35.520 --> 00:11:37.520]  也有一些
[00:11:37.520 --> 00:11:41.520]  凡是女人看見男人就動淫念的
[00:11:41.520 --> 00:11:43.520]  這個人也是犯姦淫
[00:11:43.520 --> 00:11:45.520]  其實這個只是
[00:11:45.520 --> 00:11:47.520]  大家很簡單的一個案
[00:11:47.520 --> 00:11:50.520]  到底什麼叫看見就動淫念呢
[00:11:50.520 --> 00:11:55.520]  我們看見
[00:11:55.520 --> 00:11:57.520]  首先第一樣是看見
[00:11:57.520 --> 00:12:01.520]  看見不是看一看
[00:12:01.520 --> 00:12:05.520]  而是他要定睛去看
[00:12:05.520 --> 00:12:07.520]  是要繼續看
[00:12:07.520 --> 00:12:09.520]  好像大衛一樣
[00:12:09.520 --> 00:12:11.520]  大衛打完仗
[00:12:11.520 --> 00:12:15.520]  整個國家已經去到太平的時間
[00:12:15.520 --> 00:12:17.520]  有一天
[00:12:17.520 --> 00:12:20.520]  太陽平西
[00:12:20.520 --> 00:12:22.520]  他說太陽平西
[00:12:22.520 --> 00:12:24.520]  然後才從牀上起來
[00:12:24.520 --> 00:12:26.520]  即是說睡覺
[00:12:26.520 --> 00:12:28.520]  睡到太陽下山
[00:12:28.520 --> 00:12:30.520]  真的很離譜
[00:12:30.520 --> 00:12:33.520]  誰情形下才會睡到這樣呢
[00:12:33.520 --> 00:12:35.520]  已經沒什麼好做了
[00:12:35.520 --> 00:12:37.520]  太嘆了
[00:12:37.520 --> 00:12:39.520]  飽暖了,然後呢
[00:12:39.520 --> 00:12:41.520]  私淫慾
[00:12:41.520 --> 00:12:43.520]  太陽平西,即是沒太陽了
[00:12:43.520 --> 00:12:45.520]  然後牀上起來
[00:12:45.520 --> 00:12:49.520]  就看見有個女人在沐浴
[00:12:49.520 --> 00:12:51.520]  首先第一樣,沒太陽了
[00:12:51.520 --> 00:12:53.520]  平了西
[00:12:53.520 --> 00:12:55.520]  在平臺上站着
[00:12:55.520 --> 00:12:58.520]  看下去應該看見護城河
[00:12:58.520 --> 00:13:00.520]  那裏有多遠呢?
[00:13:00.520 --> 00:13:02.520]  我想起碼有100米以上
[00:13:02.520 --> 00:13:04.520]  我不知道大家有沒有想過
[00:13:04.520 --> 00:13:06.520]  你看100米以上的地方
[00:13:06.520 --> 00:13:08.520]  你看到什麼呢?
[00:13:08.520 --> 00:13:11.520]  我們這裏呢
[00:13:11.520 --> 00:13:13.520]  沒100米
[00:13:13.520 --> 00:13:16.520]  去到最遠的地方我想只有幾十米
[00:13:16.520 --> 00:13:18.520]  50米左右,最遠的地方
[00:13:18.520 --> 00:13:20.520]  如果去到再一半以上呢
[00:13:20.520 --> 00:13:22.520]  大家看到什麼呢?
[00:13:22.520 --> 00:13:23.520]  看得清不清楚?
[00:13:23.520 --> 00:13:25.520]  我的眼睛算不錯了
[00:13:25.520 --> 00:13:27.520]  但我看得很模糊
[00:13:27.520 --> 00:13:29.520]  但大衛竟然
[00:13:29.520 --> 00:13:32.520]  看到這個女人沐浴的時候
[00:13:32.520 --> 00:13:34.520]  容貌甚美
[00:13:34.520 --> 00:13:36.520]  你怎麼可能看得到呢?
[00:13:36.520 --> 00:13:38.520]  除非是什麼呢?
[00:13:38.520 --> 00:13:40.520]  當時沒有望遠鏡
[00:13:40.520 --> 00:13:42.520]  你要記得的
[00:13:42.520 --> 00:13:44.520]  除非睜大眼睛
[00:13:44.520 --> 00:13:46.520]  有那麼近
[00:13:46.520 --> 00:13:48.520]  睜到牆上,還要躲在頭上
[00:13:48.520 --> 00:13:50.520]  出去,然後再看清楚
[00:13:51.520 --> 00:13:53.520]  你是要看很久才能看得到
[00:13:53.520 --> 00:13:56.520]  你才能看到人家的容貌甚美
[00:13:56.520 --> 00:13:58.520]  換句話來說呢
[00:13:58.520 --> 00:14:00.520]  大衛的問題
[00:14:00.520 --> 00:14:02.520]  是沒有節制他眼目的程度
[00:14:02.520 --> 00:14:04.520]  看了之後
[00:14:04.520 --> 00:14:06.520]  他還要繼續
[00:14:06.520 --> 00:14:08.520]  掉下去
[00:14:08.520 --> 00:14:10.520]  在街邊看到一些雜誌
[00:14:10.520 --> 00:14:13.520]  三級的雜誌
[00:14:13.520 --> 00:14:15.520]  看到一些照片
[00:14:15.520 --> 00:14:17.520]  看完之後,看一看,沒什麼人
[00:14:17.520 --> 00:14:19.520]  然後就把它們放在一起
[00:14:20.520 --> 00:14:21.520]  再看
[00:14:21.520 --> 00:14:23.520]  這是眼目的程序
[00:14:23.520 --> 00:14:27.520]  是因爲這個眼目的程序
[00:14:27.520 --> 00:14:30.520]  而帶來第二件事
[00:14:30.520 --> 00:14:33.520]  就是心慾失控
[00:14:33.520 --> 00:14:36.520]  心思上開始犯罪
[00:14:36.520 --> 00:14:39.520]  去貪戀別人的妻子
[00:14:39.520 --> 00:14:41.520]  我告訴大家
[00:14:41.520 --> 00:14:43.520]  這種貪戀
[00:14:43.520 --> 00:14:45.520]  這種慾念
[00:14:45.520 --> 00:14:48.520]  是繼續不斷在心裏面出現
[00:14:49.520 --> 00:14:51.520]  以致他看完一樣雜誌
[00:14:51.520 --> 00:14:53.520]  不夠用,還要看第二樣雜誌
[00:14:53.520 --> 00:14:55.520]  一本的雜誌不夠用
[00:14:55.520 --> 00:14:57.520]  還要看色情的錄影帶
[00:14:57.520 --> 00:15:00.520]  色情的電視節目或者電影
[00:15:00.520 --> 00:15:02.520]  繼續不斷
[00:15:02.520 --> 00:15:04.520]  還要做更多的事情
[00:15:04.520 --> 00:15:06.520]  甚至用行動
[00:15:06.520 --> 00:15:08.520]  也有些人
[00:15:08.520 --> 00:15:10.520]  看完之後
[00:15:10.520 --> 00:15:12.520]  開始寫信,發電郵
[00:15:12.520 --> 00:15:14.520]  包括了什麼呢?在過去的裏面
[00:15:14.520 --> 00:15:17.520]  你明明知道對方是有苦之夫
[00:15:18.520 --> 00:15:19.520]  有些人
[00:15:19.520 --> 00:15:22.520]  但他竟然還是要跟着去
[00:15:22.520 --> 00:15:24.520]  約人
[00:15:24.520 --> 00:15:26.520]  寫信給人
[00:15:26.520 --> 00:15:28.520]  引郵
[00:15:28.520 --> 00:15:30.520]  去煽情
[00:15:30.520 --> 00:15:32.520]  另一方面呢
[00:15:32.520 --> 00:15:33.520]  也有些人是因爲繼續不斷
[00:15:33.520 --> 00:15:35.520]  還要看這些東西
[00:15:35.520 --> 00:15:37.520]  而帶來的結果
[00:15:37.520 --> 00:15:39.520]  就帶來很中意,不夠用
[00:15:39.520 --> 00:15:41.520]  是要拍一些真人
[00:15:41.520 --> 00:15:43.520]  有大學生
[00:15:43.520 --> 00:15:45.520]  因爲犯了這些問題
[00:15:45.520 --> 00:15:47.520]  被告
[00:15:47.520 --> 00:15:48.520]  因爲這樣的緣故
[00:15:48.520 --> 00:15:50.520]  我曾經被邀請
[00:15:50.520 --> 00:15:52.520]  可不可以幫他寫一封求情信呢?
[00:15:52.520 --> 00:15:54.520]  因爲他的家長是基督徒
[00:15:54.520 --> 00:15:56.520]  但他的兒子竟然在校園
[00:15:56.520 --> 00:15:58.520]  在女生的
[00:15:58.520 --> 00:16:00.520]  洗澡房
[00:16:00.520 --> 00:16:02.520]  來弄那些攝錄鏡頭
[00:16:02.520 --> 00:16:04.520]  來錄人家洗澡
[00:16:04.520 --> 00:16:06.520]  我告訴大家
[00:16:06.520 --> 00:16:08.520]  這些東西
[00:16:08.520 --> 00:16:10.520]  帶來的結果是震驚
[00:16:10.520 --> 00:16:12.520]  但另一方面也讓大家知道
[00:16:12.520 --> 00:16:14.520]  今天的校園
[00:16:14.520 --> 00:16:16.520]  已經是原來的
[00:16:16.520 --> 00:16:17.520]  已經是越來越離譜
[00:16:17.520 --> 00:16:19.520]  玩新生的時候
[00:16:19.520 --> 00:16:21.520]  離不開性質
[00:16:21.520 --> 00:16:23.520]  香港是這樣
[00:16:23.520 --> 00:16:25.520]  中國大陸又如何呢?
[00:16:25.520 --> 00:16:27.520]  最近
[00:16:27.520 --> 00:16:28.520]  報章上賣的
[00:16:28.520 --> 00:16:30.520]  就是我們附近
[00:16:30.520 --> 00:16:32.520]  在廣州
[00:16:32.520 --> 00:16:33.520]  有一間大學
[00:16:33.520 --> 00:16:34.520]  那些男生畢業的時候
[00:16:34.520 --> 00:16:36.520]  全部脫光珠
[00:16:36.520 --> 00:16:39.520]  然後就一起拍了一張照片
[00:16:39.520 --> 00:16:41.520]  要放
[00:16:41.520 --> 00:16:43.520]  要放肆一下
[00:16:43.520 --> 00:16:45.520]  然後要自由一點
[00:16:45.520 --> 00:16:46.520]  整班女學生
[00:16:46.520 --> 00:16:48.520]  就一個一個擺一張紙牌
[00:16:48.520 --> 00:16:50.520]  一個紙牌
[00:16:50.520 --> 00:16:52.520]  用英文來寫
[00:16:52.520 --> 00:16:54.520]  上我吧
[00:16:54.520 --> 00:16:56.520]  和我上牀吧
[00:16:56.520 --> 00:16:59.520]  是用一些這樣的方式來表達
[00:16:59.520 --> 00:17:02.520]  我們看到是非常令人震驚
[00:17:02.520 --> 00:17:04.520]  但跟大家說的就是
[00:17:04.520 --> 00:17:06.520]  這個不只是口說的
[00:17:06.520 --> 00:17:08.520]  實際上
[00:17:08.520 --> 00:17:10.520]  大學裏面的婚前性行爲
[00:17:10.520 --> 00:17:13.520]  已經去到一個難以控制的地步
[00:17:14.520 --> 00:17:16.520]  差不多好像當喫生菜
[00:17:16.520 --> 00:17:18.520]  喫三文治一樣
[00:17:18.520 --> 00:17:20.520]  我們看到一個人
[00:17:20.520 --> 00:17:22.520]  眼目的情慾不受控
[00:17:22.520 --> 00:17:24.520]  然後開始心思意念
[00:17:24.520 --> 00:17:26.520]  又不受控
[00:17:26.520 --> 00:17:28.520]  而帶來的結果就是行動
[00:17:28.520 --> 00:17:31.520]  但我們看到今天很多的性專家
[00:17:31.520 --> 00:17:34.520]  不過他們在大學教的
[00:17:34.520 --> 00:17:37.520]  是香港很有權威的一些性專家
[00:17:37.520 --> 00:17:40.520]  他說這些東西不應該禁止的
[00:17:40.520 --> 00:17:43.520]  喫和喫
[00:17:43.520 --> 00:17:45.520]  和喫是人性的本能
[00:17:45.520 --> 00:17:47.520]  你讓別人看
[00:17:47.520 --> 00:17:49.520]  看多一點就厭了
[00:17:49.520 --> 00:17:52.520]  這是性專家說的
[00:17:52.520 --> 00:17:54.520]  不過很可惜
[00:17:54.520 --> 00:17:57.520]  他自己又不鼓勵自己的女兒
[00:17:57.520 --> 00:17:59.520]  自己的兒子
[00:17:59.520 --> 00:18:01.520]  沒問題的
[00:18:01.520 --> 00:18:03.520]  看多一點就厭了
[00:18:03.520 --> 00:18:05.520]  做多一點就厭了
[00:18:05.520 --> 00:18:07.520]  婚前性行爲婚外性行爲
[00:18:07.520 --> 00:18:09.520]  不就任由別人去做
[00:18:09.520 --> 00:18:11.520]  如果他也鼓勵他的女兒是這樣
[00:18:12.520 --> 00:18:13.520]  或者他自己的兒子也是這樣
[00:18:13.520 --> 00:18:15.520]  我就會覺得他是真心
[00:18:15.520 --> 00:18:17.520]  如果不是
[00:18:17.520 --> 00:18:19.520]  他是靠害
[00:18:19.520 --> 00:18:21.520]  是在靠害
[00:18:21.520 --> 00:18:23.520]  就好像叫人吸毒那些
[00:18:23.520 --> 00:18:25.520]  自己不吸毒
[00:18:25.520 --> 00:18:27.520]  叫人倒的那些
[00:18:27.520 --> 00:18:29.520]  自己家人不讓倒
[00:18:29.520 --> 00:18:31.520]  這就是靠害的人
[00:18:31.520 --> 00:18:33.520]  就是要你自己
[00:18:33.520 --> 00:18:35.520]  你自己拿來衰
[00:18:35.520 --> 00:18:37.520]  你自己衰
[00:18:37.520 --> 00:18:39.520]  他自己不衰
[00:18:40.520 --> 00:18:41.520]  這就是性專家的理念
[00:18:41.520 --> 00:18:43.520]  他們的理論就是
[00:18:43.520 --> 00:18:45.520]  喝水
[00:18:45.520 --> 00:18:47.520]  你喝得多他就不喝了
[00:18:47.520 --> 00:18:49.520]  但他忘記了一件事
[00:18:49.520 --> 00:18:51.520]  喝海水
[00:18:51.520 --> 00:18:53.520]  越喝得多就越口渴
[00:18:53.520 --> 00:18:55.520]  什麼叫海水
[00:18:55.520 --> 00:18:57.520]  無論是錢也好
[00:18:57.520 --> 00:18:59.520]  性慾也好
[00:18:59.520 --> 00:19:01.520]  名也好利也好
[00:19:01.520 --> 00:19:03.520]  其實這一大堆的東西
[00:19:03.520 --> 00:19:05.520]  就好像海水一樣
