
[00:00:00.000 --> 00:00:02.440]  基督徒信了主之後
[00:01:39.280 --> 00:01:43.160]  都是充滿了喜樂去服侍神、服侍人
[00:01:43.160 --> 00:01:46.320]  但有時候我們都要承認
[00:01:46.320 --> 00:01:48.560]  人即是人
[00:01:48.560 --> 00:01:50.360]  有時候我們遇到一些難處
[00:01:50.360 --> 00:01:52.360]  遇到一些警況
[00:01:52.360 --> 00:01:54.560]  令到我們覺得
[00:01:54.560 --> 00:01:56.800]  真是有點孤單
[00:01:56.800 --> 00:01:59.600]  真是有點寂寞
[00:01:59.600 --> 00:02:03.160]  真是人有時候有很多的低沉
[00:02:03.160 --> 00:02:05.960]  不知道怎麼辦
[00:02:05.960 --> 00:02:07.360]  所以服侍的路上
[00:02:07.360 --> 00:02:09.720]  沒錯,整體來說真是充滿喜樂
[00:02:09.720 --> 00:02:11.280]  不過怎樣都是
[00:02:11.280 --> 00:02:13.840]  人生的路上都會有些困境
[00:02:13.840 --> 00:02:15.280]  令我們真的很難過
[00:02:15.280 --> 00:02:16.880]  很孤單、寂寞
[00:02:16.880 --> 00:02:20.720]  沒有人知道,沒有人明白
[00:02:20.720 --> 00:02:22.400]  究竟怎麼辦呢?
[00:02:22.400 --> 00:02:24.400]  怎樣去正視呢?
[00:02:24.400 --> 00:02:29.280]  怎樣去正視在服侍路上的那種孤單感呢?
[00:02:29.280 --> 00:02:33.640]  這個值得我們今天去思想和學習
[00:02:33.640 --> 00:02:35.720]  怎樣去勝過
[00:02:35.720 --> 00:02:38.000]  我覺得當我們在人生的路上
[00:02:38.000 --> 00:02:39.720]  遇到這些困難的時候
[00:02:39.720 --> 00:02:42.720]  不應該是一些屬靈、不屬靈的問題
[00:02:42.720 --> 00:02:45.360]  而是應該是人性表現的一樣
[00:02:45.360 --> 00:02:48.320]  始終我們都是有血有肉
[00:02:48.320 --> 00:02:50.960]  有情感,有波動的
[00:02:50.960 --> 00:02:53.360]  都會遇到這些事
[00:02:53.360 --> 00:02:56.000]  為甚麼我會這樣說呢?
[00:02:56.000 --> 00:02:57.760]  因為我們的主耶穌
[00:02:57.760 --> 00:03:02.080]  都曾經有很憂愁的時刻,對不對?
[00:03:02.080 --> 00:03:03.840]  我們的主耶穌
[00:03:03.840 --> 00:03:06.560]  當祂去到黑西瑪利園的時候
[00:03:06.560 --> 00:03:08.280]  面對十字架
[00:03:08.280 --> 00:03:11.480]  面對這個幽暗的力量的來到的時候
[00:03:11.480 --> 00:03:13.400]  其實祂都很孤單
[00:03:13.400 --> 00:03:15.840]  其實祂都很憂愁,對不對?
[00:03:15.840 --> 00:03:18.080]  聖經很清楚地記載
[00:03:18.080 --> 00:03:20.160]  所以這個不是屬靈、不屬靈的問題
[00:03:20.160 --> 00:03:25.760]  是人性、人生命會有的一種經歷
[00:03:25.760 --> 00:03:28.040]  當在黑西瑪利園的時候
[00:03:28.040 --> 00:03:29.840]  幾位很至親的門徒
[00:03:29.840 --> 00:03:33.160]  竟然都不能夠和祂警醒禱告,對不對?
[00:03:33.160 --> 00:03:35.720]  所以耶穌都很感嘆地說
[00:03:35.720 --> 00:03:39.960]  你們竟然不能夠和我警醒騙事嗎?
[00:03:39.960 --> 00:03:42.240]  當然祂很明白的
[00:03:42.240 --> 00:03:44.440]  你們心靈固然願意
[00:03:44.440 --> 00:03:46.560]  但是肉體卻軟弱了
[00:03:46.560 --> 00:03:48.320]  所以祂不能夠和耶穌基督
[00:03:48.320 --> 00:03:53.320]  一起去應對這個十字架的黑影
[00:03:53.320 --> 00:03:54.920]  但是無論怎樣也好
[00:03:54.920 --> 00:03:57.960]  主耶穌都仍然勇敢地面對
[00:03:57.960 --> 00:03:59.840]  但是我們在聖經裡面知道
[00:03:59.840 --> 00:04:01.320]  耶穌基督在那個時刻裡面
[00:04:01.320 --> 00:04:02.960]  內心是很痛苦
[00:04:02.960 --> 00:04:05.760]  是很孤單、是有很多的憂愁
[00:04:05.760 --> 00:04:06.760]  不過不要緊
[00:04:06.760 --> 00:04:08.080]  有父與祂同在
[00:04:08.080 --> 00:04:11.240]  祂也都很清楚地知道
[00:04:11.240 --> 00:04:12.800]  所以
[00:04:12.800 --> 00:04:14.400]  人生的路上、服事的路上
[00:04:14.400 --> 00:04:19.000]  有時候真的會孤單、失落的
[00:04:19.000 --> 00:04:20.520]  不單止耶穌基督
[00:04:20.520 --> 00:04:23.520]  我們所熟悉的使徒保羅
[00:04:23.520 --> 00:04:27.040]  一樣面對著這些事情
[00:04:27.040 --> 00:04:27.600]  是不是?
[00:04:27.600 --> 00:04:29.920]  當我們讀回剛才那段經文
[00:04:29.920 --> 00:04:31.960]  提摩太后書的第四章
[00:04:31.960 --> 00:04:34.920]  第九到第十八節的時候
[00:04:34.920 --> 00:04:36.760]  我們就很清楚地看到
[00:04:36.760 --> 00:04:38.960]  保羅在這個時刻裡面
[00:04:38.960 --> 00:04:41.080]  其實都是很孤單
[00:04:41.080 --> 00:04:43.000]  很失落
[00:04:43.000 --> 00:04:45.560]  很沉重
[00:04:45.560 --> 00:04:47.800]  大家都認識的
[00:04:47.800 --> 00:04:49.560]  當保羅寫這本書的時候
[00:04:49.560 --> 00:04:51.960]  他是什麼樣的情況呢?
[00:04:51.960 --> 00:04:54.200]  在坐牢
[00:04:54.200 --> 00:04:55.280]  甚至可以說
[00:04:55.280 --> 00:04:58.520]  他也是到了他侍奉的晚年
[00:04:58.520 --> 00:04:59.560]  所以都可以說
[00:04:59.560 --> 00:05:03.000]  這個是保羅的赫西瑪利元的時刻
[00:05:03.000 --> 00:05:04.840]  侍奉到晚年
[00:05:04.840 --> 00:05:06.840]  為什麼我們很清楚地知道呢?
[00:05:06.840 --> 00:05:09.800]  因為剛才我們沒有讀過那段經文
[00:05:09.800 --> 00:05:12.760]  之前我們讀了就是由第九節
[00:05:12.760 --> 00:05:14.920]  但是如果你看回之前的時候
[00:05:14.920 --> 00:05:17.920]  有些經文很清楚地告訴我們
[00:05:17.920 --> 00:05:19.640]  他其實都很感受到
[00:05:19.640 --> 00:05:22.720]  他去到他服侍的晚期
[00:05:22.720 --> 00:05:26.000]  因為在第六節那裡說
[00:05:26.000 --> 00:05:30.320]  「我現在被囂電,我離世的時候到了
[00:05:30.320 --> 00:05:32.240]  那美好的帳我已經打過了
[00:05:32.240 --> 00:05:34.160]  當跑的路我已經跑盡了
[00:05:34.160 --> 00:05:36.920]  所信的道我已經守住了
[00:05:36.920 --> 00:05:39.400]  從此以後有公義的冠冕
[00:05:39.400 --> 00:05:40.480]  為我存留
[00:05:40.480 --> 00:05:42.440]  就算按照公義審判的主
[00:05:42.440 --> 00:05:44.480]  到了那日要賜給我的
[00:05:44.480 --> 00:05:45.440]  不但賜給我的
[00:05:45.440 --> 00:05:48.720]  也賜給凡愛無他顯然的人」
[00:05:48.720 --> 00:05:51.880]  就是我們讀九節前的那段經文
[00:05:51.880 --> 00:05:53.480]  保羅很清楚地知道
[00:05:53.480 --> 00:05:56.840]  他去到晚期的時候
[00:05:56.840 --> 00:05:58.360]  在坐牢
[00:05:58.360 --> 00:05:59.960]  是不是很孤單?
[00:05:59.960 --> 00:06:01.560]  而且我們發現
[00:06:01.560 --> 00:06:04.920]  他身邊的人買少見少
[00:06:04.920 --> 00:06:05.520]  是不是?
[00:06:05.520 --> 00:06:07.920]  一個一個的同工都要離開
[00:06:07.920 --> 00:06:10.840]  所以真的是形單影隻的感受
[00:06:10.840 --> 00:06:12.880]  是很明顯的
[00:06:12.880 --> 00:06:13.880]  不僅如此
[00:06:13.880 --> 00:06:15.880]  並且有很多人攻擊他
[00:06:15.880 --> 00:06:19.280]  這裡有提到
[00:06:19.280 --> 00:06:23.560]  「同像亞歷山大多多的害我」
[00:06:23.560 --> 00:06:25.560]  所以他加害給保羅的時候
[00:06:25.560 --> 00:06:28.000]  那種心靈的熬煉是更加的慘
[00:06:28.000 --> 00:06:30.000]  更加的強烈
[00:06:30.000 --> 00:06:33.320]  真的很難受
[00:06:33.320 --> 00:06:35.240]  同伴又走了
[00:06:35.240 --> 00:06:36.800]  又有人害我了
[00:06:36.800 --> 00:06:38.000]  然後他十六節說
[00:06:38.000 --> 00:06:40.200]  「初次申訴都無人來幫我
[00:06:40.200 --> 00:06:42.040]  竟都離棄我」
[00:06:42.040 --> 00:06:43.320]  本來他初次申訴
[00:06:43.320 --> 00:06:45.240]  如果有些人跟他說話
[00:06:45.240 --> 00:06:47.320]  說他的人格品格好的時候
[00:06:47.320 --> 00:06:50.480]  對他整件案件是有幫助的
[00:06:50.480 --> 00:06:52.560]  但是竟然很想有些基督徒
[00:06:52.560 --> 00:06:53.560]  出來為他說話
[00:06:53.560 --> 00:06:54.880]  都沒有
[00:06:54.880 --> 00:06:56.320]  是不是又很難過?
[00:06:56.320 --> 00:06:58.640]  所以又很難過
[00:06:58.640 --> 00:06:59.720]  他就是這樣
[00:06:59.720 --> 00:07:01.080]  在這樣的處境裡面
[00:07:01.080 --> 00:07:01.960]  不僅如此
[00:07:01.960 --> 00:07:03.080]  我們發現
[00:07:03.080 --> 00:07:03.880]  這段時候
[00:07:03.880 --> 00:07:06.920]  保羅年紀也相對來說是大了
[00:07:06.920 --> 00:07:08.840]  年紀大
[00:07:08.840 --> 00:07:10.680]  身體狀況就一般般
[00:07:10.680 --> 00:07:13.960]  不像年輕的時候那麼年輕力壯
[00:07:13.960 --> 00:07:15.920]  所以在這樣的處境裡面
[00:07:15.920 --> 00:07:17.600]  身體又比較孱弱
[00:07:17.600 --> 00:07:19.120]  然後正在坐牢
[00:07:19.120 --> 00:07:21.600]  然後在監牢裡面
[00:07:21.600 --> 00:07:23.040]  越來越寒冷
[00:07:23.040 --> 00:07:24.280]  身邊又沒有什麼人
[00:07:24.280 --> 00:07:26.040]  又有人加害他
[00:07:26.040 --> 00:07:27.440]  自己在的時候
[00:07:27.440 --> 00:07:28.880]  如果你身處其中
[00:07:28.880 --> 00:07:30.400]  你會怎樣?
[00:07:30.400 --> 00:07:33.720]  真的很覺得孤單無援
[00:07:33.720 --> 00:07:35.680]  保羅是試過的
[00:07:35.680 --> 00:07:38.280]  在服侍路上的孤單感、寂寞感
[00:07:38.280 --> 00:07:42.040]  是很清楚在這裡反映出來的
[00:07:42.040 --> 00:07:43.400]  靖姐妹
[00:07:43.400 --> 00:07:45.400]  我們有沒有這些的孤單感呢?
[00:07:45.400 --> 00:07:46.400]  我不知道
[00:07:46.400 --> 00:07:48.320]  我不知道大家有沒有
[00:07:48.320 --> 00:07:50.640]  我肯定都會有
[00:07:50.640 --> 00:07:51.880]  是有的
[00:07:51.880 --> 00:07:52.600]  所以沒錯
[00:07:52.600 --> 00:07:54.480]  我們服侍主是充滿喜樂
[00:07:54.480 --> 00:07:56.240]  很多時候都真的很感恩
[00:07:56.240 --> 00:07:57.640]  很多的感謝、讚美
[00:07:57.640 --> 00:08:00.000]  但是有時候去到某些階段
[00:08:00.000 --> 00:08:02.320]  某些的場景、某些處境
[00:08:02.320 --> 00:08:05.480]  令到我們都是很孤單、很寂寞的時候
[00:08:05.480 --> 00:08:07.640]  那我們怎麼辦呢?
[00:08:07.640 --> 00:08:10.120]  是不是讓這些的孤單感、寂寞感
[00:08:10.120 --> 00:08:12.720]  打倒了我們呢?
[00:08:12.720 --> 00:08:13.880]  影響我們的生命
[00:08:13.880 --> 00:08:15.120]  影響我們服侍主嗎?
[00:08:15.120 --> 00:08:17.000]  我們很希望不是這樣
[00:08:17.000 --> 00:08:18.920]  所以當我們想到這樣的時候
[00:08:18.920 --> 00:08:22.080]  我們就很希望怎樣去正視
[00:08:22.080 --> 00:08:24.040]  說得更加正面、積極的
[00:08:24.040 --> 00:08:25.760]  就是希望去克服
[00:08:25.760 --> 00:08:30.480]  這種服侍上面的孤單感、寂寞感
[00:08:30.480 --> 00:08:32.480]  因為我們很想繼續日後
[00:08:32.480 --> 00:08:34.240]  充滿了喜樂、充滿了力量
[00:08:34.240 --> 00:08:35.080]  繼續服侍神
[00:08:35.080 --> 00:08:37.760]  我們要渡過這些幽暗的時刻
[00:08:37.760 --> 00:08:39.920]  問題就是怎樣去渡過呢?
[00:08:39.920 --> 00:08:41.400]  這些事都會臨到的時候
[00:08:41.400 --> 00:08:42.040]  我們怎樣渡過呢?
[00:08:42.040 --> 00:08:43.520]  我們又看看保羅
[00:08:43.520 --> 00:08:47.480]  在這裡怎樣去渡過這些這麼艱難的日子
[00:08:47.480 --> 00:08:50.840]  這個是很值得我們向保羅學習的
[00:08:50.840 --> 00:08:52.520]  當我思想的時候
[00:08:52.520 --> 00:08:56.040]  我就發覺我們可以從兩方面去想
[00:08:56.040 --> 00:08:57.720]  第一方面就是
[00:08:57.720 --> 00:09:00.720]  不要容讓這些寂寞感、孤單感
[00:09:00.720 --> 00:09:02.320]  這些低落的日子
[00:09:02.320 --> 00:09:04.520]  是影響了我的生命
[00:09:04.520 --> 00:09:07.360]  和影響了我在神面前的服侍
[00:09:07.360 --> 00:09:09.880]  這種可以說是一種消極的層面
[00:09:09.880 --> 00:09:12.680]  是一種防範的層面
[00:09:12.680 --> 00:09:14.200]  不要讓一些東西衝擊到你
[00:09:14.200 --> 00:09:16.720]  去到某些不好的位置
[00:09:16.720 --> 00:09:19.120]  這個就重要了
[00:09:19.120 --> 00:09:20.920]  我們發現一件事
[00:09:20.920 --> 00:09:22.000]  保羅第一
[00:09:22.000 --> 00:09:25.920]  他不容讓這種孤單、寂寞的感覺
[00:09:25.920 --> 00:09:30.840]  去攔阻了神的旨意
[00:09:30.840 --> 00:09:32.600]  不要讓這些孤單感、寂寞感
[00:09:32.600 --> 00:09:34.120]  這些負面的情緒
[00:09:34.120 --> 00:09:36.480]  影響了神的旨意
[00:09:36.480 --> 00:09:39.640]  我們發現保羅沒有讓這件事去影響他
[00:09:39.640 --> 00:09:40.920]  進行神的旨意
[00:09:40.920 --> 00:09:42.720]  從哪裡可以知道呢?
[00:09:42.720 --> 00:09:44.440]  頂枝妹你有沒有留意到
[00:09:44.440 --> 00:09:46.200]  保羅在這一段的經文裡面
[00:09:46.200 --> 00:09:47.880]  都讓我們知道
[00:09:47.880 --> 00:09:51.200]  他繼續的顯兵吊將
[00:09:51.200 --> 00:09:53.520]  有沒有留意到?
[00:09:53.520 --> 00:09:57.280]  這裡很清楚告訴我們
[00:09:57.280 --> 00:10:00.400]  格勒士是去加拉泰
[00:10:00.400 --> 00:10:02.920]  提多往塔瑪泰
[00:10:02.920 --> 00:10:07.080]  然後又說推基古去以弗所
[00:10:07.080 --> 00:10:10.640]  當然還有一個貪愛世界的底碼
[00:10:10.640 --> 00:10:13.040]  「走了佬」
[00:10:13.040 --> 00:10:14.600]  但是那個沒法子
[00:10:14.600 --> 00:10:19.680]  但是這裡是保羅刻意讓格勒士去加拉泰
[00:10:19.680 --> 00:10:21.320]  提多去塔瑪泰
[00:10:21.320 --> 00:10:22.400]  推基古去以弗所
[00:10:22.400 --> 00:10:25.440]  這個就是顯兵吊將
[00:10:25.440 --> 00:10:27.360]  當他知道那裡有需要
[00:10:27.360 --> 00:10:29.360]  是神的心意要這個童工去那裡
[00:10:29.360 --> 00:10:30.680]  那個童工去那裡的時候
[00:10:30.680 --> 00:10:34.360]  他沒有攔阻神的心意
[00:10:34.360 --> 00:10:36.520]  但是大家可以想像在那個處境
[00:10:36.520 --> 00:10:37.960]  差遣童工去
[00:10:37.960 --> 00:10:40.400]  其實不是一個很容易的決定
[00:10:40.400 --> 00:10:42.120]  知不知道為什麼?
[00:10:42.120 --> 00:10:44.760]  多個人在身邊嘛
[00:10:44.760 --> 00:10:46.440]  多個人在身邊是很重要的
[00:10:46.440 --> 00:10:48.160]  哇!你有個小組在這裡多好
[00:10:48.160 --> 00:10:49.520]  但是差一個又少一個
[00:10:49.520 --> 00:10:50.520]  差一個又少一個的時候
[00:10:50.520 --> 00:10:53.000]  但是他相信知道了神的心意的時候
[00:10:53.000 --> 00:10:54.960]  他就說「照樣去吧,你去吧」
[00:10:54.960 --> 00:10:57.520]  因為神的心意就是想你在那邊祝福
[00:10:57.520 --> 00:10:58.760]  所以你會發現
[00:10:58.760 --> 00:11:00.520]  沒錯,他很孤單、很寂寞
[00:11:00.520 --> 00:11:04.400]  但是不要讓這些感受影響了他
[00:11:04.400 --> 00:11:05.440]  進行神的心意
[00:11:05.440 --> 00:11:07.080]  不要攔阻了神的心意
[00:11:07.080 --> 00:11:10.000]  所以我們在這裡很清楚
[00:11:10.000 --> 00:11:11.560]  保羅這樣的做法
[00:11:11.560 --> 00:11:12.680]  換句話說
[00:11:12.680 --> 00:11:16.680]  神的旨意是凌駕一切
[00:11:16.680 --> 00:11:19.120]  所以不要讓這些負面的情緒
[00:11:19.120 --> 00:11:20.640]  一些不愉快的心境
[00:11:20.640 --> 00:11:23.760]  左右了上帝的作為
[00:11:23.760 --> 00:11:24.840]  這個很重要
[00:11:24.840 --> 00:11:26.120]  保羅在這裡
[00:11:26.120 --> 00:11:30.760]  很清楚有很好的方法
[00:11:30.760 --> 00:11:34.600]  講到這裡容許我分享一點見證
[00:11:34.600 --> 00:11:36.840]  特別是在尖端大禮堂這個地方
[00:11:36.840 --> 00:11:37.960]  來分享見證
[00:11:37.960 --> 00:11:41.320]  也是很有獨特的意義
[00:11:41.320 --> 00:11:43.720]  1986年
[00:11:43.720 --> 00:11:44.880]  1986年
[00:11:44.880 --> 00:11:47.160]  哇!很久很久的歷史了
[00:11:47.160 --> 00:11:49.600]  我32歲
[00:11:49.600 --> 00:11:52.200]  在尖端服侍做傳道
[00:11:52.200 --> 00:11:55.000]  但是神引導、感動我
[00:11:55.000 --> 00:11:57.480]  要去福樂神學院加州
[00:11:57.480 --> 00:12:00.520]  福樂去進修
[00:12:00.520 --> 00:12:03.120]  很感恩教會給我有特別的假期
[00:12:03.120 --> 00:12:06.600]  所以我可以有幾個月去那裡進修
[00:12:06.600 --> 00:12:08.360]  好了,不去遊子河
[00:12:08.360 --> 00:12:09.480]  去
[00:12:09.480 --> 00:12:13.640]  哇!要經歷很多的孤單、寂寞
[00:12:13.640 --> 00:12:16.160]  當時我都相對真的年輕
[00:12:16.160 --> 00:12:17.480]  結了婚沒多久
[00:12:17.480 --> 00:12:20.240]  我的大女兒只有兩歲
[00:12:20.240 --> 00:12:22.400]  真的是「仔細老婆戀」
[00:12:22.400 --> 00:12:24.520]  但是是我第一次這樣離開香港
[00:12:24.520 --> 00:12:26.320]  去到美國這個地方
[00:12:26.320 --> 00:12:27.120]  然後去讀書
[00:12:27.120 --> 00:12:28.760]  哇!去到之後突然發現
[00:12:28.760 --> 00:12:32.120]  自己陷入一種很思鄉
[00:12:32.120 --> 00:12:33.920]  很愁煩的日子
[00:12:33.920 --> 00:12:34.600]  真的覺得
[00:12:34.600 --> 00:12:36.600]  哇!為什麼我會來到這裡
[00:12:36.600 --> 00:12:38.200]  整天孤零零一個
[00:12:38.200 --> 00:12:39.640]  除了上課之外
[00:12:39.640 --> 00:12:41.240]  很孤單
[00:12:41.240 --> 00:12:42.480]  不過雖然很孤單
[00:12:42.480 --> 00:12:44.080]  但是我仍然覺得
[00:12:44.080 --> 00:12:45.680]  我要去走這條路
[00:12:45.680 --> 00:12:49.840]  因為這是神的帶領
[00:12:49.840 --> 00:12:50.960]  很多時候我們都說
[00:12:50.960 --> 00:12:52.880]  在《孤單》裡面有提到
[00:12:52.880 --> 00:12:55.760]  是渡日如年
[00:12:55.760 --> 00:12:56.800]  不過如果你問我
[00:12:56.800 --> 00:12:58.520]  我的感受更深刻
[00:12:58.520 --> 00:13:00.920]  我覺得是渡妙如年
[00:13:00.920 --> 00:13:01.880]  更深刻
[00:13:01.880 --> 00:13:02.800]  很艱辛
[00:13:02.800 --> 00:13:05.440]  怎樣去捱過那九十天、三個月
[00:13:05.440 --> 00:13:06.480]  不過感謝神
[00:13:06.480 --> 00:13:08.720]  都捱過了
[00:13:08.720 --> 00:13:12.000]  但是我知道有神的心意在這裡
[00:13:12.000 --> 00:13:13.920]  我就願意去
[00:13:13.920 --> 00:13:15.120]  去完之後回來
[00:13:15.120 --> 00:13:17.120]  繼續在尖鎮牧養
[00:13:17.120 --> 00:13:18.400]  然後一年多兩年之後
[00:13:18.400 --> 00:13:19.320]  神又感動我
[00:13:19.320 --> 00:13:23.800]  要繼續讓讀書的路延伸下去
[00:13:23.800 --> 00:13:25.760]  在那個時候去還是不去好?
[00:13:25.760 --> 00:13:27.880]  當你經歷了一些很愁煩的事
[00:13:27.880 --> 00:13:29.080]  很艱難的事的時候
[00:13:29.080 --> 00:13:31.240]  有時候你的考慮就會怎樣?
[00:13:31.240 --> 00:13:33.240]  真的想太多了
[00:13:33.240 --> 00:13:35.960]  哇!想不想去?
[00:13:35.960 --> 00:13:37.160]  而且這次去的
[00:13:37.160 --> 00:13:39.280]  應該是要去半年
[00:13:39.280 --> 00:13:40.800]  思前想後之後
[00:13:40.800 --> 00:13:42.600]  我都去
[00:13:42.600 --> 00:13:45.360]  雖然知道會面對一些很寂寞
[00:13:45.360 --> 00:13:46.840]  艱苦的日子
[00:13:46.840 --> 00:13:49.400]  特別是去到機場分手的時候
[00:13:49.400 --> 00:13:51.440]  是很難過的
[00:13:51.440 --> 00:13:53.320]  大家不要忘記在那個年代
[00:13:53.320 --> 00:13:54.840]  是沒有WhatsApp的
[00:13:54.840 --> 00:13:56.200]  沒有視像的
[00:13:56.200 --> 00:13:57.960]  不是那麼容易打電話的
[00:13:57.960 --> 00:14:01.000]  當你分開的時候不是那麼容易聯絡
[00:14:01.000 --> 00:14:02.680]  去一段時間
[00:14:02.680 --> 00:14:04.160]  哇!都是很艱難
[00:14:04.160 --> 00:14:06.400]  不過神要有帶領
[00:14:06.400 --> 00:14:07.840]  我就去
[00:14:07.840 --> 00:14:08.800]  就是這樣
[00:14:08.800 --> 00:14:12.160]  在1988年我又再去了半年
[00:14:12.160 --> 00:14:12.920]  這個很重要的
[00:14:12.920 --> 00:14:14.440]  對我的成長
[00:14:14.440 --> 00:14:16.480]  對我的學習是很重要的
[00:14:16.480 --> 00:14:17.280]  結果回來之後
[00:14:17.280 --> 00:14:21.280]  我都繼續去學習這些學問
[00:14:21.280 --> 00:14:23.840]  並且一路去讀
[00:14:23.840 --> 00:14:24.960]  不知道大家知不知道
[00:14:24.960 --> 00:14:28.400]  結果我什麼時候讀完這個學位呢?
[00:14:28.400 --> 00:14:33.120]  結果前後是用了11年
[00:14:33.120 --> 00:14:37.480]  是去到1997年我才拿到這個學位
[00:14:37.480 --> 00:14:39.160]  中間仍然在香港服事
[00:14:39.160 --> 00:14:41.440]  但是慢慢一路點點滴滴
[00:14:41.440 --> 00:14:43.720]  但是這個學位對我來說是很重要的
[00:14:43.720 --> 00:14:45.160]  對我的生命的成長
[00:14:45.160 --> 00:14:47.040]  學問的進修是很重要的
[00:14:47.040 --> 00:14:49.880]  但是我覺得願意跟隨神
[00:14:49.880 --> 00:14:52.080]  內心有很多的孤單、不舒服
[00:14:52.080 --> 00:14:54.480]  但是有神的帶領的時候
[00:14:54.480 --> 00:14:56.120]  要去應對
[00:14:56.120 --> 00:14:57.440]  要去跟從
[00:14:57.440 --> 00:14:59.160]  保羅在這裡也是
[00:14:59.160 --> 00:15:01.080]  遣兵調將
[00:15:01.080 --> 00:15:02.640]  又少一個童工
[00:15:02.640 --> 00:15:04.640]  又少一個童工
[00:15:04.640 --> 00:15:05.520]  那怎麼辦呢?
[00:15:05.520 --> 00:15:07.000]  但是他願意
[00:15:07.000 --> 00:15:09.280]  因為神要帶領不同的童工
[00:15:09.280 --> 00:15:11.000]  去到不同的地方的時候
[00:15:11.000 --> 00:15:13.760]  他不想他這些孤單的感受
[00:15:13.760 --> 00:15:16.560]  超越了神的旨意
[00:15:16.560 --> 00:15:18.280]  他不想破壞了神的旨意
[00:15:18.280 --> 00:15:20.120]  所以他一定要跟從
[00:15:20.120 --> 00:15:23.320]  所以我們不要讓一些孤單、寂寞感
[00:15:23.320 --> 00:15:24.640]  一些負面的情緒
[00:15:24.640 --> 00:15:26.800]  影響了我們跟隨神
[00:15:26.800 --> 00:15:27.920]  和跟隨神的旨意
[00:15:27.920 --> 00:15:28.680]  這是第一件事
[00:15:28.680 --> 00:15:29.920]  我看見保羅在這裡
[00:15:29.920 --> 00:15:32.040]  防範這些事情去發生
[00:15:32.040 --> 00:15:34.360]  第二件事更加清楚的是
[00:15:34.360 --> 00:15:35.760]  他雖然有孤單、有寂寞
[00:15:35.760 --> 00:15:38.000]  但是他不容讓這些感受
[00:15:38.000 --> 00:15:43.440]  攔阻他繼續傳揚福音
[00:15:43.440 --> 00:15:46.520]  繼續傳揚福音這件事是一定要做的
[00:15:46.520 --> 00:15:47.640]  你感受好也好
[00:15:47.640 --> 00:15:48.880]  感受不好也好
[00:15:48.880 --> 00:15:49.800]  孤單也好
[00:15:49.800 --> 00:15:50.960]  喜樂也好
[00:15:50.960 --> 00:15:52.360]  都要做這些事情
[00:15:52.360 --> 00:15:54.720]  不要讓這些情緒左右我們
[00:15:54.720 --> 00:15:57.240]  去進行傳福音的工作
[00:15:57.240 --> 00:15:58.160]  為什麼會這樣說呢?
[00:15:58.160 --> 00:15:59.240]  大家留意到
[00:15:59.240 --> 00:16:01.640]  去到第十七節
