
[00:00:00.000 --> 00:00:03.480]  再次在此恭祝大家
[00:07:01.960 --> 00:07:05.960]  她不在這裡已經復活了
[00:07:07.960 --> 00:07:08.960]  真實的記錄就是
[00:07:08.960 --> 00:07:11.960]  耶穌是一位復活的主
[00:07:11.960 --> 00:07:16.960]  另外一個總統
[00:07:16.960 --> 00:07:22.960]  就是美國第一任總統華盛頓
[00:07:22.960 --> 00:07:28.960]  他的墓碑上刻了一句聖經
[00:07:28.960 --> 00:07:33.960]  就是約翰福音十一章二十五節
[00:07:35.960 --> 00:07:37.960]  這句聖經是這樣說的
[00:07:37.960 --> 00:07:38.960]  耶穌說
[00:07:38.960 --> 00:07:39.960]  復活在我
[00:07:39.960 --> 00:07:41.960]  生命也在我
[00:07:41.960 --> 00:07:44.960]  信我的人雖然死了也必復活
[00:07:44.960 --> 00:07:51.960]  我相信這句聖經是可以代表華盛頓自己的心聲
[00:07:51.960 --> 00:07:55.960]  他的信仰的心聲
[00:07:55.960 --> 00:07:58.960]  這樣看來
[00:07:58.960 --> 00:08:02.960]  華盛頓所信的耶穌是一位復活的主
[00:08:02.960 --> 00:08:05.960]  他信這位復活的主是有復活的大能
[00:08:05.960 --> 00:08:09.960]  他信這位復活的主
[00:08:09.960 --> 00:08:14.960]  可以叫將來信他的人可以復活
[00:08:14.960 --> 00:08:21.960]  耶穌基督復活是我們信仰的中心
[00:08:21.960 --> 00:08:25.960]  也是我們建立教會的基礎
[00:08:25.960 --> 00:08:30.960]  耶穌基督復活這個重要性
[00:08:30.960 --> 00:08:36.960]  不單止在知識上或資料上是準確、正確、真實
[00:08:36.960 --> 00:08:40.960]  而最重要的是這位復活主的大能
[00:08:40.960 --> 00:08:43.960]  是可以改變我們生命的質素
[00:08:43.960 --> 00:08:46.960]  可以改變我們的人生方向
[00:08:46.960 --> 00:08:49.960]  可以改變我們的價值觀
[00:08:49.960 --> 00:08:53.960]  令我們的生活、生命更加有價值
[00:08:53.960 --> 00:08:59.960]  希望透過今天的聖經再一次提醒我們
[00:08:59.960 --> 00:09:03.960]  應該怎樣去回應和活出
[00:09:03.960 --> 00:09:08.960]  耶穌基督復活的盼望
[00:09:08.960 --> 00:09:17.960]  我們看路加福音24章第一節
[00:09:17.960 --> 00:09:24.960]  七日的頭一日黎明的時候
[00:09:24.960 --> 00:09:28.960]  那些婦女帶著所預備的香料來到墳墓前
[00:09:30.960 --> 00:09:32.960]  七日的頭一日
[00:09:32.960 --> 00:09:34.960]  這句說話是很重要
[00:09:34.960 --> 00:09:38.960]  四本的福音書同樣都是記載和強調
[00:09:38.960 --> 00:09:42.960]  主復活這一天是在七日的頭一日
[00:09:42.960 --> 00:09:44.960]  七日的頭一日
[00:09:44.960 --> 00:09:46.960]  在猶太人來說就是安息日
[00:09:46.960 --> 00:09:48.960]  即是星期六之後的第一日
[00:09:48.960 --> 00:09:51.960]  就是星期日 即是現在的星期日
[00:09:51.960 --> 00:09:55.960]  根據《仕途行傳》的記載
[00:09:55.960 --> 00:10:01.960]  我們可以知道當時第一代的仕途或信徒
[00:10:01.960 --> 00:10:04.960]  仍然在世的時候
[00:10:04.960 --> 00:10:09.960]  那些信徒已經從守猶太人的安息日
[00:10:09.960 --> 00:10:11.960]  即是星期六
[00:10:11.960 --> 00:10:13.960]  改為在七日的第一日
[00:10:13.960 --> 00:10:14.960]  即是星期日
[00:10:14.960 --> 00:10:16.960]  又叫做主日
[00:10:16.960 --> 00:10:19.960]  改在那一日來去聚會
[00:10:19.960 --> 00:10:21.960]  在那一日來去紀念主耶穌的復活
[00:10:21.960 --> 00:10:24.960]  在那一日來去敬拜侍奉神
[00:10:26.960 --> 00:10:31.960]  這個教會的聚會的傳統
[00:10:31.960 --> 00:10:35.960]  用了差不多二千年
[00:10:35.960 --> 00:10:42.960]  就是因為主耶穌在七日的頭一日裡復活
[00:10:42.960 --> 00:10:47.960]  第二節
[00:10:47.960 --> 00:10:52.960]  看見石頭已經從墳墓滾開了
[00:10:54.960 --> 00:10:57.960]  在《馬太福音》二十八章裡記載
[00:10:57.960 --> 00:11:03.960]  是記載天使下來將大石門滾開
[00:11:03.960 --> 00:11:07.960]  第三節
[00:11:07.960 --> 00:11:11.960]  他們就進去 只是不見主耶穌的身體
[00:11:11.960 --> 00:11:15.960]  每一次
[00:11:15.960 --> 00:11:18.960]  我們今天都讀了很多次這些聖經
[00:11:18.960 --> 00:11:21.960]  但是我每一次重讀這些聖經的時候
[00:11:21.960 --> 00:11:25.960]  我都覺得很興奮 很感動
[00:11:25.960 --> 00:11:27.960]  不會覺得悶
[00:11:27.960 --> 00:11:29.960]  希望你也會這樣想
[00:11:29.960 --> 00:11:32.960]  第四節
[00:11:32.960 --> 00:11:35.960]  正在猜疑之間
[00:11:35.960 --> 00:11:38.960]  猜疑這個字
[00:11:38.960 --> 00:11:45.960]  可以解釋為在盤算究竟發生了什麼事
[00:11:45.960 --> 00:11:47.960]  其實更加貼切的意思
[00:11:47.960 --> 00:11:53.960]  是解作落在困惑疑慮之中
[00:11:53.960 --> 00:11:59.960]  他們在困惑疑慮之中
[00:11:59.960 --> 00:12:03.960]  他們沒有馬上想到主耶穌是復活這回事
[00:12:03.960 --> 00:12:07.960]  他們被驚恐 被失望
[00:12:07.960 --> 00:12:12.960]  令他們完全忘記了主耶穌曾經三次預言
[00:12:12.960 --> 00:12:15.960]  祂死後第三天會復活
[00:12:17.960 --> 00:12:19.960]  我們繼續看下去
[00:12:19.960 --> 00:12:22.960]  忽然有兩個人站在旁邊
[00:12:22.960 --> 00:12:24.960]  衣服放光
[00:12:24.960 --> 00:12:26.960]  這些是有點超自然的現象
[00:12:26.960 --> 00:12:28.960]  這些是什麼人呢?
[00:12:28.960 --> 00:12:31.960]  在23節裏有補充
[00:12:31.960 --> 00:12:35.960]  說這兩個人其實是兩個天使的顯現
[00:12:35.960 --> 00:12:37.960]  第五節
[00:12:37.960 --> 00:12:42.960]  婦女們驚怕張簾伏地
[00:12:42.960 --> 00:12:46.960]  張簾伏地不是表示他們去拜天使
[00:12:46.960 --> 00:12:50.960]  張簾伏地的習慣是表示敬畏神
[00:12:50.960 --> 00:12:52.960]  敬拜神
[00:12:52.960 --> 00:13:04.960]  那兩個人就對他們說
[00:13:04.960 --> 00:13:06.960]  為什麼在死人中找活人呢?
[00:13:06.960 --> 00:13:08.960]  第六節
[00:13:08.960 --> 00:13:10.960]  他不在這裏已經復活了
[00:13:10.960 --> 00:13:13.960]  當紀念他還在加利利的時候
[00:13:13.960 --> 00:13:16.960]  怎樣告訴你們?
[00:13:16.960 --> 00:13:17.960]  第七節
[00:13:17.960 --> 00:13:20.960]  人子必須被交在罪人手裏
[00:13:20.960 --> 00:13:22.960]  釘在十字架上
[00:13:22.960 --> 00:13:24.960]  第三天復活
[00:13:24.960 --> 00:13:25.960]  第八節
[00:13:25.960 --> 00:13:28.960]  他們就想起耶穌的話來
[00:13:28.960 --> 00:13:32.960]  他們就想起耶穌的話來
[00:13:32.960 --> 00:13:37.960]  即是想起主耶穌說他將會復活
[00:13:37.960 --> 00:13:40.960]  這一句很有意思
[00:13:40.960 --> 00:13:44.960]  就是當他們想起耶穌的話的時候
[00:13:44.960 --> 00:13:47.960]  他們就能夠接受到
[00:13:47.960 --> 00:13:51.960]  能夠想得到耶穌復活的這件事
[00:13:51.960 --> 00:13:59.960]  這個令我們可以去想一想
[00:13:59.960 --> 00:14:01.960]  大家想一想
[00:14:01.960 --> 00:14:03.960]  我們世人的智慧
[00:14:03.960 --> 00:14:06.960]  一方面可以說是很高
[00:14:06.960 --> 00:14:11.960]  我們看看很多人手上都有iPhone
[00:14:11.960 --> 00:14:13.960]  有智慧手機
[00:14:13.960 --> 00:14:15.960]  智慧型的手機
[00:14:15.960 --> 00:14:17.960]  很厲害
[00:14:17.960 --> 00:14:20.960]  一邊聽到一邊可以看著經文
[00:14:20.960 --> 00:14:23.960]  有電郵進來的時候
[00:14:23.960 --> 00:14:25.960]  又可以馬上查一查
[00:14:25.960 --> 00:14:28.960]  聽到聽到悶的時候
[00:14:28.960 --> 00:14:31.960]  可以順便上網看看其他資料
[00:14:31.960 --> 00:14:37.960]  現時的手機科技真的很厲害很進步
[00:14:37.960 --> 00:14:41.960]  但是另一方面
[00:14:41.960 --> 00:14:45.960]  人的智慧又好像很有限
[00:14:45.960 --> 00:14:49.960]  人的智慧可以想像得到
[00:14:49.960 --> 00:14:51.960]  推想得到
[00:14:51.960 --> 00:14:54.960]  這個世界應該有一個造物主
[00:14:54.960 --> 00:14:57.960]  人的智慧可以誤出
[00:14:57.960 --> 00:15:00.960]  人應該會有靈魂
[00:15:00.960 --> 00:15:04.960]  人死後應該還有去處
[00:15:04.960 --> 00:15:06.960]  不是就這樣死了就算了
[00:15:06.960 --> 00:15:09.960]  人可以誤出
[00:15:09.960 --> 00:15:12.960]  會有天堂會有地獄
[00:15:12.960 --> 00:15:16.960]  人也常常會妄想
[00:15:16.960 --> 00:15:19.960]  會長生不老
[00:15:19.960 --> 00:15:21.960]  甚至是長生不死
[00:15:21.960 --> 00:15:26.960]  但是人卻是永遠都想不到
[00:15:26.960 --> 00:15:28.960]  人死後會復活
[00:15:28.960 --> 00:15:31.960]  人只是想不想死
[00:15:31.960 --> 00:15:34.960]  沒有想到死後會復活
[00:15:34.960 --> 00:15:38.960]  也不知道怎樣才可以死後復活
[00:15:38.960 --> 00:15:40.960]  是不是
[00:15:40.960 --> 00:15:43.960]  很奇怪人的智慧為何想不到這方面
[00:15:43.960 --> 00:15:46.960]  很有趣
[00:15:46.960 --> 00:15:51.960]  人憑自己的智慧是無法想到
[00:15:51.960 --> 00:15:54.960]  復活和怎樣可以復活
[00:15:54.960 --> 00:15:57.960]  因為這些消息和方法
[00:15:57.960 --> 00:15:59.960]  必須是從聖經而來
[00:15:59.960 --> 00:16:01.960]  或者必須由人按著聖經
[00:16:01.960 --> 00:16:03.960]  而將這個消息告訴你
[00:16:03.960 --> 00:16:05.960]  人才可以知道
[00:16:05.960 --> 00:16:11.960]  所以我們必須要傳福音
[00:16:11.960 --> 00:16:12.960]  而傳福音的時候
[00:16:12.960 --> 00:16:15.960]  必須要傳耶穌基督
[00:16:15.960 --> 00:16:17.960]  是從死裡復活
[00:16:17.960 --> 00:16:19.960]  而給我們復活的盼望
[00:16:19.960 --> 00:16:24.960]  我們再看第六節
[00:16:26.960 --> 00:16:29.960]  他不在者裡已經復活了
[00:16:29.960 --> 00:16:33.960]  耶穌基督已經復活了
[00:16:33.960 --> 00:16:36.960]  這句聖經是非常之重要
[00:16:36.960 --> 00:16:38.960]  可以說是聖經
[00:16:38.960 --> 00:16:43.960]  可以說是福音裡最重要的一句
[00:16:43.960 --> 00:16:48.960]  當然也是整本聖經裡最重要的一句
[00:16:48.960 --> 00:16:50.960]  你想想
[00:16:50.960 --> 00:16:54.960]  神的愛當然重要
[00:16:54.960 --> 00:16:58.960]  我們的罪得到赦免當然重要
[00:16:58.960 --> 00:17:02.960]  平安喜樂很重要
[00:17:02.960 --> 00:17:10.960]  還有永生天堂當然重要
[00:17:10.960 --> 00:17:13.960]  獎賞當然重要
[00:17:13.960 --> 00:17:17.960]  生活有指引當然重要
[00:17:17.960 --> 00:17:20.960]  生活有力當然重要
[00:17:20.960 --> 00:17:22.960]  但是你想想
[00:17:22.960 --> 00:17:25.960]  如果耶穌基督死了沒有復活的話
[00:17:25.960 --> 00:17:27.960]  那怎麼辦?
[00:17:27.960 --> 00:17:30.960]  所有剛才說的一切
[00:17:30.960 --> 00:17:32.960]  都是沒有法子實現的
[00:17:32.960 --> 00:17:36.960]  是沒有用的
[00:17:36.960 --> 00:17:46.960]  正正就像保羅在哥林多前書15章17節那裡說
[00:17:46.960 --> 00:17:48.960]  基督若沒有復活
[00:17:48.960 --> 00:17:50.960]  你們的信便是徒然
[00:17:50.960 --> 00:17:53.960]  你們仍在罪裡面
[00:17:53.960 --> 00:17:55.960]  20節
[00:17:55.960 --> 00:17:58.960]  但基督已經從死裡復活
[00:17:58.960 --> 00:18:01.960]  成為睡了之人初熟的果子
[00:18:01.960 --> 00:18:03.960]  22節
[00:18:03.960 --> 00:18:06.960]  在亞當裡眾人都死了
[00:18:06.960 --> 00:18:11.960]  照樣在基督裡眾人也都要復活
[00:18:11.960 --> 00:18:16.960]  因為基督已經復活
[00:18:16.960 --> 00:18:19.960]  所以我們有復活的盼望
[00:18:21.960 --> 00:18:25.960]  就是因著耶穌基督的復活
[00:18:25.960 --> 00:18:29.960]  不但使基督教的信仰
[00:18:29.960 --> 00:18:34.960]  和其他宗教有很大的分別
[00:18:34.960 --> 00:18:40.960]  也使基督教的信仰超越其他宗教
[00:18:40.960 --> 00:18:45.960]  特別是指那些和耶穌無關的宗教
[00:18:47.960 --> 00:18:50.960]  我們每一個基督徒都應該很清楚的知道
[00:18:50.960 --> 00:18:54.960]  我們的信仰是超越其他宗教的信仰
[00:18:54.960 --> 00:18:56.960]  我們超越其他宗教的信仰
[00:18:56.960 --> 00:19:00.960]  不是因為剛好我們信了耶穌
[00:19:00.960 --> 00:19:04.960]  所以我們賣花讚花香
[00:19:04.960 --> 00:19:06.960]  自吹自擂
[00:19:06.960 --> 00:19:09.960]  說自己的信仰比其他的信仰好
[00:19:09.960 --> 00:19:11.960]  不是這樣的原因
[00:19:11.960 --> 00:19:16.960]  我們的信仰之所以能夠超越其他宗教的信仰
[00:19:16.960 --> 00:19:21.960]  是因為我們的信仰有兩大特別的優點
[00:19:21.960 --> 00:19:23.960]  是其他的宗教沒有的
[00:19:23.960 --> 00:19:29.960]  是哪兩個特大優點呢?
[00:19:29.960 --> 00:19:31.960]  第一
[00:19:31.960 --> 00:19:33.960]  就是神透過先知的預言
[00:19:33.960 --> 00:19:36.960]  或者耶穌自己所說的預言
[00:19:36.960 --> 00:19:38.960]  得到應驗
[00:19:38.960 --> 00:19:41.960]  很多這些預言已經得到應驗
[00:19:41.960 --> 00:19:44.960]  預言能夠得到應驗
[00:19:44.960 --> 00:19:47.960]  是表示有神的能力
[00:19:47.960 --> 00:19:50.960]  上星期的講道也有說過
[00:19:50.960 --> 00:19:57.960]  第二
[00:19:57.960 --> 00:20:01.960]  耶穌基督有復活的大能
[00:20:01.960 --> 00:20:05.960]  祂也有能力來復活死人
[00:20:05.960 --> 00:20:09.960]  祂也有能力自己復活
[00:20:11.960 --> 00:20:16.960]  祂更加有能力將來復活信祂的人
[00:20:16.960 --> 00:20:23.960]  而祂的復活正是應驗了
[00:20:23.960 --> 00:20:25.960]  祂自己的預言和先知的預言
[00:20:25.960 --> 00:20:32.960]  耶穌基督的復活令我們更加有信心
[00:20:32.960 --> 00:20:35.960]  可以更加堅定地相信
[00:20:35.960 --> 00:20:37.960]  耶穌基督就是神
[00:20:39.960 --> 00:20:41.960]  有很多學者也是這樣說
[00:20:41.960 --> 00:20:44.960]  只要能夠證明耶穌沒有復活
[00:20:44.960 --> 00:20:48.960]  基督教就會自動消失或者崩潰
[00:20:48.960 --> 00:20:51.960]  同樣
[00:20:51.960 --> 00:20:54.960]  只要有任何其他的宗教
[00:20:54.960 --> 00:20:57.960]  那些教主或者始創人
[00:20:57.960 --> 00:21:00.960]  他們能夠從死裡復活
[00:21:00.960 --> 00:21:03.960]  他們就可以和基督教競爭
[00:21:03.960 --> 00:21:05.960]  可以分庭抗禮
[00:21:08.960 --> 00:21:09.960]  有沒有呢?
[00:21:09.960 --> 00:21:13.960]  還沒有聽過任何其他的宗教
[00:21:13.960 --> 00:21:15.960]  那些教主或者創始人
[00:21:15.960 --> 00:21:17.960]  他們是從死裡復活
[00:21:17.960 --> 00:21:25.960]  有一個故事是說
[00:21:25.960 --> 00:21:27.960]  一位美國的報道家
[00:21:27.960 --> 00:21:30.960]  這位報道家也是很出名的
[00:21:30.960 --> 00:21:32.960]  護教學的專家
[00:21:32.960 --> 00:21:35.960]  他的名字叫Harry Rimmer
[00:21:35.960 --> 00:21:38.960]  已經是上兩輩的人
[00:21:38.960 --> 00:21:44.960]  有一次他去到埃及
[00:21:44.960 --> 00:21:46.960]  他有機會和一位
[00:21:46.960 --> 00:21:51.960]  當地的一位回教徒的高官
[00:21:51.960 --> 00:21:53.960]  來去交談
[00:21:53.960 --> 00:21:55.960]  很自然
[00:21:55.960 --> 00:21:56.960]  說著說著
[00:21:56.960 --> 00:21:59.960]  當然會說到信仰和宗教的問題
[00:21:59.960 --> 00:22:02.960]  這位美國的報道家就說
[00:22:02.960 --> 00:22:04.960]  我們基督徒是相信神
[00:22:04.960 --> 00:22:09.960]  給了我們有三個關於神的啟示
[00:22:09.960 --> 00:22:15.960]  這位回教徒的官員也說
[00:22:15.960 --> 00:22:18.960]  我們回教徒也信神有啟示
[00:22:18.960 --> 00:22:23.960]  美國的報道家繼續說
[00:22:23.960 --> 00:22:25.960]  我們基督徒相信神
[00:22:25.960 --> 00:22:29.960]  透過創造奇功來啟示他自己
[00:22:29.960 --> 00:22:33.960]  這個回教徒官員也說
[00:22:33.960 --> 00:22:35.960]  我們也是這樣相信
[00:22:35.960 --> 00:22:37.960]  報道家又說
[00:22:37.960 --> 00:22:42.960]  神是透過聖經來啟示他自己
[00:22:42.960 --> 00:22:44.960]  這個官員又說
[00:22:44.960 --> 00:22:48.960]  是的 神是透過可蘭經來啟示他自己
[00:22:48.960 --> 00:22:53.960]  美國的報道家又說
[00:22:53.960 --> 00:22:58.960]  神是透過耶穌來啟示他自己
[00:22:58.960 --> 00:23:01.960]  這個官員又說
[00:23:01.960 --> 00:23:05.960]  神是透過先知穆罕默德來啟示他自己
[00:23:05.960 --> 00:23:09.960]  美國的報道家最後說
[00:23:09.960 --> 00:23:12.960]  我們基督徒相信耶穌
[00:23:12.960 --> 00:23:15.960]  是以祂從死裡復活來證實
[00:23:15.960 --> 00:23:19.960]  祂所宣講的是全然真實的
[00:23:19.960 --> 00:23:27.960]  這位回教徒的官員猶豫了一會
[00:23:27.960 --> 00:23:29.960]  然後說
[00:23:31.960 --> 00:23:34.960]  我們沒有資料講關於
[00:23:34.960 --> 00:23:38.960]  我們的先知死後的情況
[00:23:38.960 --> 00:23:42.960]  這個對話就結束了
[00:23:42.960 --> 00:23:48.960]  大部分的回教徒都知道
[00:23:48.960 --> 00:23:52.960]  他們的先知穆罕默德的墳墓
[00:23:52.960 --> 00:23:55.960]  是在回教的聖地麥加
[00:23:55.960 --> 00:23:59.960]  北部的一個城市叫做麥地那
[00:24:02.960 --> 00:24:05.960]  先知仍然葬在那裡
[00:24:05.960 --> 00:24:07.960]  現在
[00:24:07.960 --> 00:24:14.960]  但是麥葬耶穌的墳墓是空的
[00:24:14.960 --> 00:24:17.960]  因為他已經復活了
[00:24:17.960 --> 00:24:20.960]  按聖經的記載
[00:24:20.960 --> 00:24:22.960]  他不僅復活了
[00:24:22.960 --> 00:24:26.960]  他還向很多的門徒和其他人顯現
[00:24:29.960 --> 00:24:32.960]  最後一點
[00:24:32.960 --> 00:24:37.960]  我們應該怎樣去回應主耶穌的復活呢?
[00:24:37.960 --> 00:24:42.960]  主耶穌的復活對我們有什麼意義呢?
[00:24:42.960 --> 00:24:48.960]  為未信的人當然要快些信耶穌
[00:24:48.960 --> 00:24:52.960]  因為耶穌的復活是真實的
[00:24:52.960 --> 00:24:55.960]  信耶穌是可以得到永生的
[00:24:55.960 --> 00:24:58.960]  是得到永生的唯一途徑
[00:24:58.960 --> 00:25:01.960]  所以快些信耶穌
[00:25:01.960 --> 00:25:04.960]  為我們信徒來說
[00:25:04.960 --> 00:25:07.960]  我們可以看一下
[00:25:07.960 --> 00:25:10.960]  路加福音24章第五節
[00:25:10.960 --> 00:25:18.960]  天使說:為什麼在死人中找活人呢?
[00:25:18.960 --> 00:25:25.960]  路加福音24章第七節
[00:25:25.960 --> 00:25:29.960]  他不再這類,已經復活了
[00:25:29.960 --> 00:25:33.960]  這兩句聖經可以提醒我們
[00:25:33.960 --> 00:25:37.960]  我們這些已經被主重生
[00:25:37.960 --> 00:25:39.960]  被主復活的人
[00:25:39.960 --> 00:25:41.960]  在靈裡面已經復活的人
[00:25:41.960 --> 00:25:44.960]  不要再在罪中生活
[00:25:44.960 --> 00:25:49.960]  不要再像罪人或惡人那樣繼續犯罪
[00:25:49.960 --> 00:25:53.960]  不要繼續走在罪人的道路上
[00:25:53.960 --> 00:25:57.960]  不要繼續向著死亡前進
[00:25:57.960 --> 00:26:01.960]  不要再留戀在罪惡之中
[00:26:01.960 --> 00:26:05.960]  不要再在死人之中
[00:26:05.960 --> 00:26:09.960]  不要站在罪人的道路上
