
[00:00:00.000 --> 00:00:01.540]  丁字妹平安
[00:03:08.120 --> 00:03:10.120]  可能佢唱嘅我根本唔知佢唱乜
[00:03:10.120 --> 00:03:12.120]  我唱嘅佢又唔知我唱乜
[00:03:12.120 --> 00:03:14.120]  大家都言語不通
[00:03:14.120 --> 00:03:16.120]  但係同一個目標
[00:03:16.120 --> 00:03:18.120]  同一個願景
[00:03:18.120 --> 00:03:20.120]  但係言語不通
[00:03:20.120 --> 00:03:22.120]  喺最後末後嘅日子嘅時候會點呀
[00:03:22.120 --> 00:03:24.120]  合一敬拜
[00:03:24.120 --> 00:03:26.120]  合一敬拜
[00:03:26.120 --> 00:03:28.120]  有冇發現好唔一樣呀
[00:03:28.120 --> 00:03:30.120]  好多時候我哋話
[00:03:30.120 --> 00:03:32.120]  特別係國家打仗嘅時候呢
[00:03:32.120 --> 00:03:34.120]  有同一個外敵嘅時候呢
[00:03:34.120 --> 00:03:36.120]  就零零碎碎一致對外
[00:03:36.120 --> 00:03:38.120]  國家就好凝聚㗎啦
[00:03:38.120 --> 00:03:40.120]  所以
[00:03:40.120 --> 00:03:42.120]  喺世界歷史上面
[00:03:42.120 --> 00:03:44.120]  有啲國家
[00:03:44.120 --> 00:03:46.120]  面臨分裂好多意見嘅時候呢
[00:03:46.120 --> 00:03:48.120]  就搵交捱㗎啦
[00:03:48.120 --> 00:03:50.120]  咁意思係一致對外
[00:03:50.120 --> 00:03:52.120]  但係聖經話畀我哋聽
[00:03:52.120 --> 00:03:54.120]  一致對外
[00:03:54.120 --> 00:03:56.120]  都因為言語不通
[00:03:56.120 --> 00:03:58.120]  有可能各散東西
[00:03:58.120 --> 00:04:00.120]  亦都有可能合一敬拜
[00:04:00.120 --> 00:04:02.120]  聖經由創世紀去到啟示錄
[00:04:02.120 --> 00:04:06.120]  第一卷同埋最後個卷
[00:04:06.120 --> 00:04:08.120]  講咗兩幅完完全全唔同嘅圖畫
[00:04:08.120 --> 00:04:10.120]  中間
[00:04:10.120 --> 00:04:12.120]  創世紀去到啟示錄中間係乜嘢呀
[00:04:12.120 --> 00:04:14.120]  主耶穌基督嘅救贖工作
[00:04:14.120 --> 00:04:16.120]  所以今日我哋會手煮餐
[00:04:16.120 --> 00:04:18.120]  因著主耶穌基督嘅工作
[00:04:18.120 --> 00:04:20.120]  就將呢兩幅圖畫成就
[00:04:20.120 --> 00:04:22.120]  將不可能言語不通
[00:04:22.120 --> 00:04:24.120]  各有唔同嘅漢法
[00:04:24.120 --> 00:04:26.120]  各有唔同嘅文化
[00:04:26.120 --> 00:04:28.120]  各種唔同嘅人
[00:04:28.120 --> 00:04:30.120]  各有獨特嘅故事
[00:04:30.120 --> 00:04:32.120]  可以加加埋埋一齊合一嘅敬拜
[00:04:32.120 --> 00:04:34.120]  係咪呀
[00:04:34.120 --> 00:04:36.120]  聖經就係講一個咁嘅故事
[00:04:36.120 --> 00:04:38.120]  但係聖經講一個咁嘅故事之前
[00:04:38.120 --> 00:04:40.120]  我哋頭先睇返呢兩段經文嘅時候
[00:04:40.120 --> 00:04:42.120]  最少我哋有少少嘢
[00:04:42.120 --> 00:04:44.120]  我哋可以學到嘅
[00:04:44.120 --> 00:04:46.120]  合一
[00:04:46.120 --> 00:04:48.120]  第一
[00:04:48.120 --> 00:04:50.120]  唔同嘅聲音
[00:04:50.120 --> 00:04:52.120]  唔係大家講同一樣嘢
[00:04:52.120 --> 00:04:54.120]  合一可以有唔同嘅語言
[00:04:54.120 --> 00:04:56.120]  有唔同嘅文化
[00:04:56.120 --> 00:04:58.120]  唔同嘅睇法
[00:04:58.120 --> 00:05:00.120]  唔同嘅個性
[00:05:00.120 --> 00:05:02.120]  大家獨特唔同嘅故事
[00:05:02.120 --> 00:05:04.120]  合一
[00:05:04.120 --> 00:05:06.120]  唔係唔出聲
[00:05:06.120 --> 00:05:08.120]  就即係話我嘅意見
[00:05:08.120 --> 00:05:10.120]  同你嘅意見唔一樣
[00:05:10.120 --> 00:05:12.120]  我同大部份嘅人意見唔一樣
[00:05:12.120 --> 00:05:14.120]  於是乎我嘅聲音被壓制
[00:05:14.120 --> 00:05:16.120]  我就冇得出聲
[00:05:16.120 --> 00:05:18.120]  係咩
[00:05:18.120 --> 00:05:20.120]  合一
[00:05:20.120 --> 00:05:22.120]  唔係改變對方
[00:05:22.120 --> 00:05:24.120]  讓對方同我要同一把聲音
[00:05:24.120 --> 00:05:28.120]  呢個唔係合一
[00:05:28.120 --> 00:05:30.120]  合一
[00:05:30.120 --> 00:05:32.120]  亦都唔係話
[00:05:32.120 --> 00:05:34.120]  既然我改變唔到對方
[00:05:34.120 --> 00:05:36.120]  我就將對方排斥喺出面
[00:05:36.120 --> 00:05:38.120]  我哋自己同一把聲音嘅時候
[00:05:38.120 --> 00:05:40.120]  我哋自己喺埋一齊
[00:05:40.120 --> 00:05:42.120]  以至我哋圍爐取暖
[00:05:42.120 --> 00:05:44.120]  我哋自己覺得好開心
[00:05:44.120 --> 00:05:46.120]  呢個唔係合一
[00:05:46.120 --> 00:05:50.120]  喺啟示錄最後尾個幅圖畫嘅合一係咩
[00:05:50.120 --> 00:05:52.120]  我哋雖然大家唔一樣
[00:05:52.120 --> 00:05:54.120]  但我哋可以好和諧嘅
[00:05:54.120 --> 00:05:56.120]  大家喺埋一齊 中間有和平
[00:05:56.120 --> 00:05:58.120]  和而不同
[00:05:58.120 --> 00:06:00.120]  先至係合一
[00:06:00.120 --> 00:06:02.120]  合一
[00:06:02.120 --> 00:06:04.120]  就係縱然有
[00:06:04.120 --> 00:06:06.120]  可能喺成個群體裏面
[00:06:06.120 --> 00:06:08.120]  有個別唔同嘅聲音
[00:06:08.120 --> 00:06:10.120]  有少數嘅聲音
[00:06:10.120 --> 00:06:12.120]  有大多數嘅聲音
[00:06:12.120 --> 00:06:14.120]  擁抱彼此嘅唔一樣
[00:06:14.120 --> 00:06:18.120]  呢個先至係合一
[00:06:18.120 --> 00:06:20.120]  合一
[00:06:20.120 --> 00:06:22.120]  唔係一定要改變對方
[00:06:22.120 --> 00:06:26.120]  我可以唔同意對方
[00:06:26.120 --> 00:06:28.120]  因為對方講嘅嘢我唔明
[00:06:28.120 --> 00:06:30.120]  而家我哋香港人我成日都知
[00:06:30.120 --> 00:06:32.120]  有時同一啲人傾開計
[00:06:32.120 --> 00:06:34.120]  大家都雖然講廣東話
[00:06:34.120 --> 00:06:36.120]  但係發覺活喺唔同嘅時間空間裏面
[00:06:36.120 --> 00:06:38.120]  我講我嘅 佢講佢嘅
[00:06:38.120 --> 00:06:40.120]  佢睇啲片同我睇啲片係唔同嘅
[00:06:40.120 --> 00:06:42.120]  佢收個WhatsApp同我收個WhatsApp
[00:06:42.120 --> 00:06:44.120]  係唔同嘅
[00:06:44.120 --> 00:06:46.120]  講完之後好似牛頭唔答馬嘴嘅
[00:06:46.120 --> 00:06:48.120]  有冇經驗過
[00:06:48.120 --> 00:06:50.120]  合一
[00:06:50.120 --> 00:06:52.120]  唔係改變對方
[00:06:52.120 --> 00:06:54.120]  個人可以有唔同嘅睇法
[00:06:54.120 --> 00:06:56.120]  唔同嘅語言 唔同嘅空間
[00:06:56.120 --> 00:06:58.120]  諗唔同嘅嘢
[00:06:58.120 --> 00:07:00.120]  我哋唔係單單去明白
[00:07:00.120 --> 00:07:02.120]  想去明白對方諗緊啲嘢
[00:07:02.120 --> 00:07:04.120]  想對方明我諗緊啲咩嘢
[00:07:04.120 --> 00:07:06.120]  呢啲係重要 但係呢啲唔係最重要
[00:07:06.120 --> 00:07:08.120]  最重要嘅係
[00:07:08.120 --> 00:07:10.120]  珍惜對方
[00:07:10.120 --> 00:07:14.120]  我唔需要你同意我
[00:07:14.120 --> 00:07:18.120]  但我期望你愛我
[00:07:18.120 --> 00:07:20.120]  珍惜我
[00:07:20.120 --> 00:07:24.120]  我唔一定
[00:07:24.120 --> 00:07:26.120]  你唔好要求我一定同意你
[00:07:26.120 --> 00:07:28.120]  但我夠膽同你講
[00:07:28.120 --> 00:07:30.120]  我珍惜你
[00:07:30.120 --> 00:07:32.120]  呢個係合一
[00:07:32.120 --> 00:07:36.120]  合一
[00:07:36.120 --> 00:07:38.120]  唔係我哋淨係同一班人
[00:07:38.120 --> 00:07:40.120]  自己走埋一齊
[00:07:40.120 --> 00:07:42.120]  我哋傾得好開心就算
[00:07:42.120 --> 00:07:44.120]  合一
[00:07:44.120 --> 00:07:46.120]  既然我哋要擁抱不同嘅時候
[00:07:46.120 --> 00:07:48.120]  我哋要放低自己
[00:07:48.120 --> 00:07:52.120]  我哋容許中間
[00:07:52.120 --> 00:07:54.120]  有好多唔同嘅聲音
[00:07:54.120 --> 00:07:58.120]  呢個係咪合一呀
[00:07:58.120 --> 00:08:00.120]  呢個先至係合一
[00:08:00.120 --> 00:08:02.120]  如果唔係我哋唔需要合一
[00:08:02.120 --> 00:08:04.120]  因為我哋已經
[00:08:04.120 --> 00:08:06.120]  得一把聲
[00:08:06.120 --> 00:08:08.120]  今日睇《讓福音》十七章
[00:08:08.120 --> 00:08:10.120]  《讓福音》十七章係
[00:08:10.120 --> 00:08:12.120]  主耶穌基督臨上十字架
[00:08:12.120 --> 00:08:14.120]  之前向天父嘅一個祈禱
[00:08:14.120 --> 00:08:16.120]  第二十節
[00:08:16.120 --> 00:08:18.120]  我不為這些人祈求
[00:08:18.120 --> 00:08:20.120]  也為那些
[00:08:20.120 --> 00:08:22.120]  藉著他們的話信我的人祈求
[00:08:22.120 --> 00:08:24.120]  原來《讓福音》十七章
[00:08:24.120 --> 00:08:26.120]  由第一節去到第十九節
[00:08:26.120 --> 00:08:28.120]  係主耶穌去為自己祈求
[00:08:28.120 --> 00:08:30.120]  亦都為門徒祈求
[00:08:30.120 --> 00:08:32.120]  去到第二十節
[00:08:32.120 --> 00:08:34.120]  我哋係為邊啲人祈求
[00:08:34.120 --> 00:08:36.120]  係為嗰啲聽門徒嘅說話
[00:08:36.120 --> 00:08:38.120]  去信靠主耶穌基督嘅人
[00:08:38.120 --> 00:08:42.120]  即係為嗰啲
[00:08:42.120 --> 00:08:44.120]  耶穌基督嘅門徒
[00:08:44.120 --> 00:08:46.120]  傳遞落嚟
[00:08:46.120 --> 00:08:48.120]  傳咗福音
[00:08:48.120 --> 00:08:50.120]  俾下一代嘅信徒
[00:08:50.120 --> 00:08:52.120]  下一代嘅信徒
[00:08:52.120 --> 00:08:54.120]  一代一代傳落嚟
[00:08:54.120 --> 00:08:56.120]  所有嘅信徒嘅祈禱
[00:08:56.120 --> 00:08:58.120]  聖經裏面唔多講
[00:08:58.120 --> 00:09:00.120]  耶穌基督為人祈禱嘅內容
[00:09:00.120 --> 00:09:02.120]  特別係講到
[00:09:02.120 --> 00:09:04.120]  為我哋祈禱嘅內容
[00:09:04.120 --> 00:09:06.120]  第二十節去到二十六節
[00:09:06.120 --> 00:09:08.120]  耶穌基督
[00:09:08.120 --> 00:09:10.120]  係為我哋祈禱嘅內容
[00:09:10.120 --> 00:09:12.120]  係耶穌
[00:09:12.120 --> 00:09:14.120]  向天父嘅祈禱
[00:09:14.120 --> 00:09:16.120]  耶穌為我哋嘅祈求
[00:09:16.120 --> 00:09:20.120]  突然間覺得好靠近我
[00:09:20.120 --> 00:09:22.120]  原來耶穌有為我祈禱有為你祈禱
[00:09:22.120 --> 00:09:24.120]  有呀
[00:09:24.120 --> 00:09:26.120]  你睇《讓福音》十七章
[00:09:26.120 --> 00:09:28.120]  二十到二十六節
[00:09:28.120 --> 00:09:30.120]  我哋一同讀二十一到二十三節
[00:09:30.120 --> 00:09:32.120]  準備起
[00:09:32.120 --> 00:09:34.120]  使他們都合而為一
[00:09:34.120 --> 00:09:36.120]  正如父你在我裏面
[00:09:36.120 --> 00:09:38.120]  我在你裏面
[00:09:38.120 --> 00:09:40.120]  使他們也在我們裏面
[00:09:40.120 --> 00:09:42.120]  好讓世人
[00:09:42.120 --> 00:09:44.120]  信是你差我來的
[00:09:44.120 --> 00:09:46.120]  你所賜給我的榮耀
[00:09:46.120 --> 00:09:48.120]  我已賜給他們
[00:09:48.120 --> 00:09:50.120]  使他們合而為一
[00:09:50.120 --> 00:09:52.120]  像我們合而為一
[00:09:52.120 --> 00:09:54.120]  我在他們裏面
[00:09:54.120 --> 00:09:56.120]  你在我裏面
[00:09:56.120 --> 00:09:58.120]  使他們完完全全合而為一
[00:09:58.120 --> 00:10:02.120]  讓世人知道
[00:10:02.120 --> 00:10:04.120]  是你差我來的
[00:10:04.120 --> 00:10:06.120]  也知道你愛他們
[00:10:06.120 --> 00:10:08.120]  如同愛我一樣
[00:10:08.120 --> 00:10:10.120]  呢個他們係指邊啲人呀
[00:10:10.120 --> 00:10:12.120]  係咪指你呀
[00:10:12.120 --> 00:10:14.120]  係咪指我呀
[00:10:14.120 --> 00:10:16.120]  係指每一個
[00:10:16.120 --> 00:10:20.120]  喺耶穌年代
[00:10:20.120 --> 00:10:22.120]  之後信主耶穌嘅每一個人
[00:10:22.120 --> 00:10:24.120]  即係包括你
[00:10:24.120 --> 00:10:26.120]  包括我
[00:10:26.120 --> 00:10:28.120]  包括唔包括封聖家呀
[00:10:28.120 --> 00:10:30.120]  包括
[00:10:30.120 --> 00:10:32.120]  我呢就唔係好夠膽改聖經嘅
[00:10:32.120 --> 00:10:34.120]  不過我知道呢包括封聖家
[00:10:34.120 --> 00:10:36.120]  於是乎我想收窄範圍
[00:10:36.120 --> 00:10:38.120]  我哋試下再讀多一次
[00:10:38.120 --> 00:10:42.120]  準備起
[00:10:42.120 --> 00:10:44.120]  使封聖都合而為一
[00:10:44.120 --> 00:10:46.120]  正如
[00:10:46.120 --> 00:10:48.120]  父你在我裏面
[00:10:48.120 --> 00:10:50.120]  我在你裏面
[00:10:50.120 --> 00:10:52.120]  使封聖也在我們裏面
[00:10:52.120 --> 00:10:54.120]  好讓世人信
[00:10:54.120 --> 00:10:56.120]  是你差我來的
[00:10:56.120 --> 00:10:58.120]  你所賜給我的榮耀
[00:10:58.120 --> 00:11:00.120]  我已賜給封聖
[00:11:00.120 --> 00:11:02.120]  使封聖
[00:11:02.120 --> 00:11:04.120]  合而為一
[00:11:04.120 --> 00:11:06.120]  將我們合而為一
[00:11:06.120 --> 00:11:08.120]  我在封聖裏面
[00:11:08.120 --> 00:11:10.120]  你在我裏面
[00:11:10.120 --> 00:11:12.120]  使封聖完完全全合而為一
[00:11:12.120 --> 00:11:14.120]  讓世人知道
[00:11:14.120 --> 00:11:16.120]  是你差我來的
[00:11:16.120 --> 00:11:18.120]  也知道你愛封聖
[00:11:18.120 --> 00:11:20.120]  如同愛我一樣
[00:11:20.120 --> 00:11:22.120]  我哋剩低少少時間
[00:11:22.120 --> 00:11:24.120]  睇一睇
[00:11:24.120 --> 00:11:26.120]  摸一摸自己嘅心
[00:11:26.120 --> 00:11:32.120]  主耶穌
[00:11:32.120 --> 00:11:34.120]  我相信祂會咁樣祈求
[00:11:48.120 --> 00:11:50.120]  可能面對我們
[00:11:50.120 --> 00:11:52.120]  身邊的弟兄姊妹
[00:11:52.120 --> 00:11:54.120]  好多的不同
[00:11:54.120 --> 00:11:56.120]  但主耶穌
[00:11:56.120 --> 00:11:58.120]  的確
[00:11:58.120 --> 00:12:00.120]  祂會這樣求
[00:12:00.120 --> 00:12:02.120]  我們要做些什麼
[00:12:02.120 --> 00:12:06.120]  我們能夠做些什麼
[00:12:06.120 --> 00:12:08.120]  可以
[00:12:08.120 --> 00:12:10.120]  令到我們互相之間合一
[00:12:10.120 --> 00:12:16.120]  香港人有一句說話
[00:12:16.120 --> 00:12:18.120]  就是重要的東西
[00:12:18.120 --> 00:12:20.120]  講三次
[00:12:20.120 --> 00:12:22.120]  是不是
[00:12:22.120 --> 00:12:26.120]  21,22,23節
[00:12:26.120 --> 00:12:28.120]  都有一句說話
[00:12:28.120 --> 00:12:30.120]  講了三次
[00:12:30.120 --> 00:12:32.120]  使他們都
[00:12:32.120 --> 00:12:34.120]  合而為一
[00:12:34.120 --> 00:12:38.120]  使他們都合而為一
[00:12:38.120 --> 00:12:40.120]  你有沒有留意
[00:12:40.120 --> 00:12:42.120]  主耶穌沒有叫門徒
[00:12:42.120 --> 00:12:44.120]  主耶穌17章
[00:12:44.120 --> 00:12:46.120]  主耶穌向天父祈禱
[00:12:46.120 --> 00:12:48.120]  17章之前的主耶穌
[00:12:48.120 --> 00:12:50.120]  是和門徒一起設立聖餐
[00:12:50.120 --> 00:12:52.120]  14到16章
[00:12:52.120 --> 00:12:54.120]  是主耶穌設立聖餐的時候
[00:12:54.120 --> 00:12:56.120]  和門徒所說的話
[00:12:56.120 --> 00:12:58.120]  如果你看回14到16章
[00:12:58.120 --> 00:13:00.120]  主耶穌完完全全沒有叫門徒
[00:13:00.120 --> 00:13:02.120]  請問你們做些什麼可以合一
[00:13:02.120 --> 00:13:04.120]  沒有
[00:13:04.120 --> 00:13:06.120]  但主耶穌
[00:13:06.120 --> 00:13:08.120]  求天父
[00:13:08.120 --> 00:13:10.120]  使門徒合一
[00:13:10.120 --> 00:13:12.120]  就是說
[00:13:12.120 --> 00:13:14.120]  合一是神
[00:13:14.120 --> 00:13:16.120]  所賜一個恩典的禮物
[00:13:16.120 --> 00:13:20.120]  耶穌求天父
[00:13:20.120 --> 00:13:22.120]  賜下合一
[00:13:22.120 --> 00:13:24.120]  使人合一
[00:13:24.120 --> 00:13:26.120]  並不是我們努力的成果
[00:13:26.120 --> 00:13:30.120]  因為合一
[00:13:30.120 --> 00:13:32.120]  是主耶穌基督的工作
[00:13:32.120 --> 00:13:34.120]  是主耶穌
[00:13:34.120 --> 00:13:36.120]  救贖的結果
[00:13:36.120 --> 00:13:38.120]  是上帝
[00:13:38.120 --> 00:13:40.120]  給人的禮物
[00:13:40.120 --> 00:13:42.120]  讓人能夠從混亂
[00:13:42.120 --> 00:13:44.120]  從分散和撕裂
[00:13:44.120 --> 00:13:46.120]  從歸於一
[00:13:46.120 --> 00:13:48.120]  成為一個群體
[00:13:48.120 --> 00:13:50.120]  是反轉巴別塔的故事
[00:13:50.120 --> 00:13:54.120]  是不是反轉巴別塔的故事
[00:13:54.120 --> 00:13:56.120]  是反轉巴別塔的故事
[00:13:56.120 --> 00:14:00.120]  真是神的工作
[00:14:00.120 --> 00:14:04.120]  神在舊約
[00:14:04.120 --> 00:14:06.120]  他預言的時候
[00:14:06.120 --> 00:14:08.120]  他說什麼
[00:14:08.120 --> 00:14:10.120]  神說
[00:14:10.120 --> 00:14:12.120]  他要在將來新的以色列人
[00:14:12.120 --> 00:14:14.120]  使他們有合一的心
[00:14:14.120 --> 00:14:18.120]  放新靈在他們的實裏
[00:14:18.120 --> 00:14:20.120]  讓他們有肉身
[00:14:20.120 --> 00:14:22.120]  讓他們能夠
[00:14:22.120 --> 00:14:24.120]  順從上帝的律例
[00:14:24.120 --> 00:14:26.120]  成為上帝的子民
[00:14:26.120 --> 00:14:28.120]  上帝成為他們的神
[00:14:28.120 --> 00:14:30.120]  使他們有合一的心
[00:14:30.120 --> 00:14:32.120]  以至以弗所書
[00:14:32.120 --> 00:14:34.120]  保羅說
[00:14:34.120 --> 00:14:36.120]  是主耶穌成為我們的和平
[00:14:36.120 --> 00:14:38.120]  使雙方合而為一
[00:14:38.120 --> 00:14:40.120]  拆毀了中間的牆
[00:14:40.120 --> 00:14:42.120]  用自己的身體
[00:14:42.120 --> 00:14:44.120]  終止了冤仇
[00:14:44.120 --> 00:14:46.120]  廢掉了那些規條
[00:14:46.120 --> 00:14:48.120]  使雙方藉著自己
[00:14:48.120 --> 00:14:50.120]  成為一個新人
[00:14:50.120 --> 00:14:52.120]  成就了和平
[00:14:52.120 --> 00:14:54.120]  既然在十字架上消滅了冤仇
[00:14:54.120 --> 00:14:56.120]  就藉著這十字架
[00:14:56.120 --> 00:14:58.120]  使雙方歸於一
[00:14:58.120 --> 00:15:00.120]  歸為一體與神和好
[00:15:00.120 --> 00:15:02.120]  是不是你做了什麼
[00:15:02.120 --> 00:15:04.120]  是不是我做了什麼
[00:15:04.120 --> 00:15:06.120]  誰做了
[00:15:06.120 --> 00:15:08.120]  主耶穌
[00:15:08.120 --> 00:15:10.120]  全是恩典
[00:15:10.120 --> 00:15:14.120]  並不是靠我們自己能夠做的
[00:15:14.120 --> 00:15:18.120]  是上帝恩典的禮物
[00:15:18.120 --> 00:15:26.120]  亦都是耶穌已經成就了的一個事實
[00:15:26.120 --> 00:15:29.120]  這就是說了一件事
[00:15:29.120 --> 00:15:31.120]  我和旁邊的頂尖蜜
[00:15:31.120 --> 00:15:33.120]  吵架吵成怎樣也好
[00:15:33.120 --> 00:15:40.120]  其實我們是同是基督身體裡的一部分
[00:15:40.120 --> 00:15:44.120]  這是上帝恩典的禮物
[00:15:44.120 --> 00:15:47.120]  既然是上帝恩典的禮物
[00:15:47.120 --> 00:15:50.120]  所以保羅這樣說
[00:15:50.120 --> 00:15:54.120]  我們凡受洗歸於基督的
[00:15:54.120 --> 00:15:55.120]  都披戴基督
[00:15:55.120 --> 00:15:57.120]  所以不再分猶太人
[00:15:57.120 --> 00:15:58.120]  希臘人
[00:15:58.120 --> 00:15:59.120]  圍爐的自主的
[00:15:59.120 --> 00:16:01.120]  不再分男的女的
[00:16:01.120 --> 00:16:04.120]  我們每一個都在基督耶穌裡成為一了
[00:16:04.120 --> 00:16:06.120]  即是說
[00:16:06.120 --> 00:16:08.120]  我們在主耶穌基督裡
[00:16:08.120 --> 00:16:11.120]  我們不再分不同的語言
[00:16:11.120 --> 00:16:12.120]  雖然有不同的語言
[00:16:12.120 --> 00:16:13.120]  雖然有不同的民族
[00:16:13.120 --> 00:16:14.120]  不同的文化
[00:16:14.120 --> 00:16:15.120]  不同的看法
[00:16:15.120 --> 00:16:16.120]  不同的生活環境
[00:16:16.120 --> 00:16:18.120]  不同的經歷
[00:16:18.120 --> 00:16:19.120]  不同的社會地位
[00:16:19.120 --> 00:16:21.120]  不同的性別
[00:16:21.120 --> 00:16:23.120]  不同的性情
[00:16:23.120 --> 00:16:25.120]  都在耶穌基督裡成為一
[00:16:25.120 --> 00:16:27.120]  先說明
[00:16:27.120 --> 00:16:29.120]  這個在耶穌基督裡成為一
[00:16:29.120 --> 00:16:31.120]  不是代表
[00:16:31.120 --> 00:16:32.120]  猶太人和希臘人以後
[00:16:32.120 --> 00:16:34.120]  講一種聲音
[00:16:34.120 --> 00:16:37.120]  圍爐和自主的一種地位
[00:16:37.120 --> 00:16:39.120]  男的女的以後
[00:16:39.120 --> 00:16:40.120]  不知道是男的還是女的
[00:16:40.120 --> 00:16:41.120]  不是
[00:16:41.120 --> 00:16:43.120]  各人仍然是男
[00:16:43.120 --> 00:16:44.120]  仍然是女
[00:16:44.120 --> 00:16:45.120]  仍然是圍爐
[00:16:45.120 --> 00:16:46.120]  仍然是自主
[00:16:46.120 --> 00:16:47.120]  仍然是猶太人
[00:16:47.120 --> 00:16:48.120]  仍然是希臘人
[00:16:48.120 --> 00:16:49.120]  各人仍然不同
[00:16:49.120 --> 00:16:53.120]  不過能夠成為一
[00:16:53.120 --> 00:16:55.120]  大家想像一下
[00:16:55.120 --> 00:16:57.120]  如果保羅
[00:16:57.120 --> 00:16:59.120]  寫信
[00:16:59.120 --> 00:17:01.120]  寫到這一段
