
[00:00:00.000 --> 00:00:05.000]  大家好,今天很高興能和大家一起來敬拜神
[00:08:56.000 --> 00:08:58.000]  他也親身經歷了醫治的大能
[00:08:58.000 --> 00:09:00.000]  但他竟然看不到
[00:09:00.000 --> 00:09:02.000]  這個醫治他的耶穌
[00:09:02.000 --> 00:09:04.000]  就是神
[00:09:04.000 --> 00:09:06.000]  他沒有把握機會
[00:09:06.000 --> 00:09:08.000]  相信耶穌
[00:09:08.000 --> 00:09:10.000]  所以到經文
[00:09:10.000 --> 00:09:12.000]  你也看不到這個人跟隨了耶穌
[00:09:12.000 --> 00:09:14.000]  這個病人可以說
[00:09:14.000 --> 00:09:16.000]  抓到鹿也不會脫角
[00:09:16.000 --> 00:09:18.000]  是一個很好的例子
[00:09:20.000 --> 00:09:22.000]  雖然這個人
[00:09:22.000 --> 00:09:24.000]  看起來好像不太行
[00:09:24.000 --> 00:09:26.000]  但在他的問題
[00:09:26.000 --> 00:09:28.000]  多多的情況下
[00:09:28.000 --> 00:09:30.000]  當我們再轉眼
[00:09:30.000 --> 00:09:32.000]  來看耶穌的時候
[00:09:32.000 --> 00:09:34.000]  我們更加發覺
[00:09:34.000 --> 00:09:36.000]  我們的主的美善
[00:09:36.000 --> 00:09:40.000]  我們的主
[00:09:40.000 --> 00:09:42.000]  是那位懂得主動來關心人的
[00:09:42.000 --> 00:09:44.000]  那位
[00:09:44.000 --> 00:09:46.000]  因為耶穌是神
[00:09:46.000 --> 00:09:48.000]  他不需要別人告訴他
[00:09:48.000 --> 00:09:50.000]  這個人的光景
[00:09:50.000 --> 00:09:52.000]  他病了38年
[00:09:52.000 --> 00:09:54.000]  是因為他的罪
[00:09:54.000 --> 00:09:56.000]  所以耶穌主動來關心這個人
[00:09:56.000 --> 00:10:00.000]  第二就是
[00:10:00.000 --> 00:10:02.000]  耶穌尊重人的意願
[00:10:02.000 --> 00:10:04.000]  經文第八節
[00:10:04.000 --> 00:10:06.000]  耶穌先問他
[00:10:06.000 --> 00:10:08.000]  你要痊癒嗎?
[00:10:08.000 --> 00:10:10.000]  耶穌不會強人所難
[00:10:10.000 --> 00:10:12.000]  他不會將自己以為好的
[00:10:12.000 --> 00:10:14.000]  硬塞給你
[00:10:14.000 --> 00:10:16.000]  勉強你去接受
[00:10:18.000 --> 00:10:20.000]  第三
[00:10:20.000 --> 00:10:22.000]  耶穌滿有醫治的大能
[00:10:22.000 --> 00:10:24.000]  耶穌只說了一句話
[00:10:24.000 --> 00:10:26.000]  就是起來
[00:10:26.000 --> 00:10:28.000]  拿起你的玉子走吧
[00:10:28.000 --> 00:10:30.000]  那個人
[00:10:30.000 --> 00:10:32.000]  立刻痊癒
[00:10:32.000 --> 00:10:34.000]  經文說立刻
[00:10:34.000 --> 00:10:36.000]  你可見這個人沒有任何行動
[00:10:36.000 --> 00:10:38.000]  但是這個人的病
[00:10:38.000 --> 00:10:40.000]  已經立刻得到痊癒
[00:10:40.000 --> 00:10:42.000]  可以看到耶穌的說話
[00:10:42.000 --> 00:10:44.000]  是帶著能力
[00:10:46.000 --> 00:10:48.000]  第四
[00:10:48.000 --> 00:10:50.000]  耶穌滿有寬恕憐憫
[00:10:50.000 --> 00:10:52.000]  正如剛才所說
[00:10:52.000 --> 00:10:54.000]  不是因為這個病人
[00:10:54.000 --> 00:10:56.000]  他很有信心
[00:10:56.000 --> 00:10:58.000]  所以他的病痊癒
[00:10:58.000 --> 00:11:00.000]  而是因為耶穌一句說話
[00:11:00.000 --> 00:11:02.000]  他的病立刻痊癒
[00:11:02.000 --> 00:11:04.000]  可見這個人
[00:11:04.000 --> 00:11:06.000]  沒有信心
[00:11:06.000 --> 00:11:08.000]  甚至可以說沒有信心
[00:11:08.000 --> 00:11:10.000]  因為如果他有信心
[00:11:10.000 --> 00:11:12.000]  耶穌第一次問他
[00:11:12.000 --> 00:11:14.000]  你要不要痊癒
[00:11:14.000 --> 00:11:16.000]  除此之外
[00:11:16.000 --> 00:11:18.000]  當耶穌叫他拿起他的玉子走
[00:11:18.000 --> 00:11:22.000]  他沒有任何行動
[00:11:22.000 --> 00:11:24.000]  但是耶穌就醫治他
[00:11:24.000 --> 00:11:26.000]  除此之外
[00:11:26.000 --> 00:11:28.000]  當這個病人
[00:11:28.000 --> 00:11:30.000]  他一開始不知道耶穌是誰
[00:11:30.000 --> 00:11:32.000]  但是後來耶穌再見到他
[00:11:32.000 --> 00:11:34.000]  其實耶穌當時
[00:11:34.000 --> 00:11:36.000]  都應該知道他有些推卸責任
[00:11:36.000 --> 00:11:38.000]  來賴他
[00:11:38.000 --> 00:11:40.000]  令他犯安息日的規條
[00:11:40.000 --> 00:11:42.000]  但是耶穌再次見到他的時候
[00:11:42.000 --> 00:11:44.000]  沒有責怪他
[00:11:44.000 --> 00:11:46.000]  反而勸勉他
[00:11:46.000 --> 00:11:48.000]  你的病已經得到醫治
[00:11:48.000 --> 00:11:50.000]  你不可以再犯罪
[00:11:50.000 --> 00:11:52.000]  免得招來更大的禍患
[00:11:52.000 --> 00:11:56.000]  但是這個人
[00:11:56.000 --> 00:11:58.000]  知道原來這個就是耶穌
[00:11:58.000 --> 00:12:00.000]  之後又去猶太人那裡
[00:12:00.000 --> 00:12:02.000]  告訴他
[00:12:02.000 --> 00:12:04.000]  這個醫治他的就是耶穌
[00:12:04.000 --> 00:12:06.000]  我們今天看
[00:12:06.000 --> 00:12:08.000]  好像有點像二五仔
[00:12:08.000 --> 00:12:10.000]  但是這個人
[00:12:10.000 --> 00:12:12.000]  正正是這樣的時候
[00:12:12.000 --> 00:12:14.000]  我們更加看到
[00:12:14.000 --> 00:12:16.000]  耶穌在他身上
[00:12:16.000 --> 00:12:18.000]  是滿有寬恕憐憫
[00:12:18.000 --> 00:12:22.000]  不知道聽到這裡
[00:12:22.000 --> 00:12:24.000]  你會覺得這個病了38年的人
[00:12:24.000 --> 00:12:26.000]  你覺得他怎樣呢?
[00:12:26.000 --> 00:12:28.000]  你覺得這個人
[00:12:28.000 --> 00:12:30.000]  是不是有些不太行呢?
[00:12:30.000 --> 00:12:32.000]  其實當我們去想
[00:12:32.000 --> 00:12:34.000]  我們自己的時候
[00:12:34.000 --> 00:12:36.000]  其實我們會發覺
[00:12:36.000 --> 00:12:38.000]  我們的經歷
[00:12:38.000 --> 00:12:40.000]  不是比他好很多
[00:12:40.000 --> 00:12:42.000]  其實和他差不多
[00:12:42.000 --> 00:12:46.000]  我們今天看回
[00:12:46.000 --> 00:12:48.000]  我們的光景又是怎樣呢?
[00:12:48.000 --> 00:12:50.000]  第一
[00:12:50.000 --> 00:12:52.000]  我們人
[00:12:52.000 --> 00:12:54.000]  不能夠自救
[00:12:54.000 --> 00:12:56.000]  這個病了38年的病人
[00:12:56.000 --> 00:12:58.000]  其實他的指望
[00:12:58.000 --> 00:13:00.000]  就是要有一個人
[00:13:00.000 --> 00:13:02.000]  將他搬去池水那裡
[00:13:02.000 --> 00:13:04.000]  等池水一動第一個下去
[00:13:04.000 --> 00:13:06.000]  他就得醫治
[00:13:06.000 --> 00:13:08.000]  復日年復年
[00:13:08.000 --> 00:13:10.000]  他等了足足38年
[00:13:10.000 --> 00:13:12.000]  竟然沒有一個這樣的人
[00:13:12.000 --> 00:13:14.000]  可以幫到他
[00:13:14.000 --> 00:13:16.000]  他是非常非常絕望
[00:13:16.000 --> 00:13:18.000]  不單止這樣
[00:13:18.000 --> 00:13:20.000]  他還用錯方法
[00:13:20.000 --> 00:13:22.000]  信錯了人
[00:13:22.000 --> 00:13:24.000]  他以為那個不是大池的水
[00:13:24.000 --> 00:13:26.000]  真的能夠醫好他的病
[00:13:26.000 --> 00:13:28.000]  只要有人第一時間
[00:13:28.000 --> 00:13:30.000]  放他下水就行
[00:13:30.000 --> 00:13:32.000]  這個不是大池
[00:13:32.000 --> 00:13:34.000]  這個不是大這三個字
[00:13:34.000 --> 00:13:36.000]  這八來話的意思
[00:13:36.000 --> 00:13:38.000]  就是憐憫之家
[00:13:38.000 --> 00:13:40.000]  仁慈防止的意思
[00:13:40.000 --> 00:13:42.000]  但是在這個地方
[00:13:42.000 --> 00:13:44.000]  竟然沒有
[00:13:44.000 --> 00:13:46.000]  慈悲憐憫的事
[00:13:46.000 --> 00:13:48.000]  發生在這個人的身上
[00:13:48.000 --> 00:13:50.000]  過去38年也沒有
[00:13:50.000 --> 00:13:52.000]  就算他能夠第一時間
[00:13:52.000 --> 00:13:54.000]  被人放下水
[00:13:54.000 --> 00:13:56.000]  他也不會得到醫治
[00:13:56.000 --> 00:13:58.000]  因為經文告訴我們
[00:13:58.000 --> 00:14:00.000]  他的病是因為犯罪而來
[00:14:00.000 --> 00:14:02.000]  就算他的病得到醫治
[00:14:02.000 --> 00:14:04.000]  但是人的幫助
[00:14:04.000 --> 00:14:06.000]  也解決不了
[00:14:06.000 --> 00:14:08.000]  他罪的問題
[00:14:08.000 --> 00:14:10.000]  那我們又怎樣呢
[00:14:10.000 --> 00:14:12.000]  我們其實
[00:14:12.000 --> 00:14:14.000]  和這個病人一樣
[00:14:14.000 --> 00:14:16.000]  我們也經常會有
[00:14:16.000 --> 00:14:18.000]  信錯對象
[00:14:18.000 --> 00:14:20.000]  或者用錯方法的情況
[00:14:20.000 --> 00:14:22.000]  我記得
[00:14:22.000 --> 00:14:24.000]  大概兩年前
[00:14:24.000 --> 00:14:26.000]  有一次我和一位
[00:14:26.000 --> 00:14:28.000]  坐在我們教會門外
[00:14:28.000 --> 00:14:30.000]  他當時在等他的母親
[00:14:30.000 --> 00:14:32.000]  他的主人崇拜出來
[00:14:32.000 --> 00:14:34.000]  就帶他回家
[00:14:34.000 --> 00:14:36.000]  我就趁機會
[00:14:36.000 --> 00:14:38.000]  和他聊天
[00:14:38.000 --> 00:14:40.000]  我先關心他
[00:14:40.000 --> 00:14:42.000]  你來到香港的生活
[00:14:42.000 --> 00:14:44.000]  習不習慣
[00:14:44.000 --> 00:14:46.000]  有機會有個切入點
[00:14:46.000 --> 00:14:48.000]  我就和他分享
[00:14:48.000 --> 00:14:50.000]  你母親信的其實是這樣的
[00:14:50.000 --> 00:14:52.000]  我就乘機和他分享
[00:14:52.000 --> 00:14:54.000]  我們基督教的信仰
[00:14:54.000 --> 00:14:56.000]  然後我又請他分享
[00:14:56.000 --> 00:14:58.000]  你的信仰又怎樣
[00:14:58.000 --> 00:15:00.000]  最後我問他
[00:15:00.000 --> 00:15:02.000]  你相不相信
[00:15:02.000 --> 00:15:04.000]  你將來死了之後
[00:15:04.000 --> 00:15:06.000]  能夠上天堂呢
[00:15:06.000 --> 00:15:08.000]  他搖頭說
[00:15:08.000 --> 00:15:10.000]  我沒有把握
[00:15:10.000 --> 00:15:12.000]  我不知道
[00:15:12.000 --> 00:15:14.000]  我去過一些穆斯林的地區
[00:15:14.000 --> 00:15:16.000]  短孫
[00:15:16.000 --> 00:15:18.000]  我們在那裏看到很多穆斯林
[00:15:18.000 --> 00:15:20.000]  他們其實是
[00:15:20.000 --> 00:15:22.000]  很敬虔的
[00:15:22.000 --> 00:15:24.000]  去履行很多他們的宗教儀式
[00:15:24.000 --> 00:15:26.000]  甚至可以說
[00:15:26.000 --> 00:15:28.000]  他們比我們基督徒更加敬虔
[00:15:28.000 --> 00:15:30.000]  但可惜
[00:15:30.000 --> 00:15:32.000]  他們沒有得到的把握
[00:15:32.000 --> 00:15:34.000]  因為他們信錯了對象
[00:15:34.000 --> 00:15:36.000]  另一方面
[00:15:36.000 --> 00:15:38.000]  我們很多人
[00:15:38.000 --> 00:15:40.000]  也會以為
[00:15:40.000 --> 00:15:42.000]  只要我行善積德
[00:15:42.000 --> 00:15:44.000]  做多些善事
[00:15:44.000 --> 00:15:46.000]  將來我就可以
[00:15:46.000 --> 00:15:48.000]  死了之後可以上天堂
[00:15:48.000 --> 00:15:50.000]  但聖經也很清楚地
[00:15:50.000 --> 00:15:52.000]  告訴我們
[00:15:52.000 --> 00:15:54.000]  我們一起讀
[00:15:54.000 --> 00:15:56.000]  只有一個人
[00:15:56.000 --> 00:15:58.000]  可以靠行律法
[00:15:58.000 --> 00:16:00.000]  在神面前得清為義
[00:16:00.000 --> 00:16:02.000]  因為藉著律法
[00:16:02.000 --> 00:16:04.000]  人對於罪才有
[00:16:04.000 --> 00:16:06.000]  充分的認識
[00:16:06.000 --> 00:16:08.000]  這個提醒我們
[00:16:08.000 --> 00:16:10.000]  其實我們就好像
[00:16:10.000 --> 00:16:12.000]  打雞蛋
[00:16:12.000 --> 00:16:14.000]  在家裏煮菜有沒有試過
[00:16:14.000 --> 00:16:16.000]  你打一些雞蛋在碗裏
[00:16:16.000 --> 00:16:18.000]  你打了九隻
[00:16:18.000 --> 00:16:20.000]  全部都是很好的
[00:16:20.000 --> 00:16:22.000]  但怎知打到第十隻
[00:16:22.000 --> 00:16:24.000]  原來是臭的
[00:16:24.000 --> 00:16:26.000]  整盤蛋就糊了
[00:16:26.000 --> 00:16:28.000]  同樣我們都一樣
[00:16:28.000 --> 00:16:30.000]  除非我們到死的那一刻
[00:16:30.000 --> 00:16:32.000]  我們都
[00:16:32.000 --> 00:16:34.000]  仍然是一生
[00:16:34.000 --> 00:16:36.000]  都沒有做過一件壞事
[00:16:36.000 --> 00:16:38.000]  你所做的全部都是好事
[00:16:38.000 --> 00:16:40.000]  否則沒有一個人
[00:16:40.000 --> 00:16:42.000]  能夠靠守律法
[00:16:42.000 --> 00:16:44.000]  或者行善積德
[00:16:44.000 --> 00:16:46.000]  來到上天堂
[00:16:46.000 --> 00:16:48.000]  第二
[00:16:48.000 --> 00:16:50.000]  但我們感恩的就是
[00:16:50.000 --> 00:16:52.000]  人雖然不認識神
[00:16:52.000 --> 00:16:54.000]  但竟然蒙神
