
[00:00:00.000 --> 00:00:02.000]  (主席)各位第四堂 第五堂會議平安
[00:04:08.000 --> 00:04:11.000]  其實保羅是勸勉提摩太
[00:04:11.000 --> 00:04:13.000]  要為萬人祈禱
[00:04:13.000 --> 00:04:14.000]  祈什麼不知道
[00:04:14.000 --> 00:04:18.000]  但是為君王和一切有權位的
[00:04:18.000 --> 00:04:20.000]  就知道是什麼
[00:04:20.000 --> 00:04:23.000]  好讓我們可以敬虔莊重
[00:04:23.000 --> 00:04:27.000]  過平靜安穩的日子
[00:04:27.000 --> 00:04:29.000]  所以兩部分
[00:04:29.000 --> 00:04:32.000]  先看君王的部分
[00:04:32.000 --> 00:04:34.000]  接著我們再回來看
[00:04:34.000 --> 00:04:37.000]  為萬人禱告的部分
[00:04:37.000 --> 00:04:40.000]  為君王的部分
[00:04:40.000 --> 00:04:45.000]  我們留意君王不是為他本身去祈禱
[00:04:45.000 --> 00:04:48.000]  為君王和一切有權位的祈禱
[00:04:48.000 --> 00:04:50.000]  有個目的
[00:04:50.000 --> 00:04:56.000]  是大家可以過平靜安穩的日子
[00:04:56.000 --> 00:04:58.000]  可能你都覺得
[00:04:58.000 --> 00:05:00.000]  這個我經常做
[00:05:00.000 --> 00:05:05.000]  我們經常都求神給我們平靜安穩的日子
[00:05:05.000 --> 00:05:07.000]  不要這麼祈禱
[00:05:07.000 --> 00:05:08.000]  沒錯
[00:05:08.000 --> 00:05:10.000]  不是這裡說的
[00:05:10.000 --> 00:05:11.000]  這裡說的不像
[00:05:11.000 --> 00:05:17.000]  不是為個人明天有平靜安穩的日子
[00:05:17.000 --> 00:05:18.000]  聖經這裡說
[00:05:18.000 --> 00:05:20.000]  是為我們
[00:05:20.000 --> 00:05:22.000]  是整個社會
[00:05:22.000 --> 00:05:26.000]  要社會有平靜安穩的日子過
[00:05:26.000 --> 00:05:32.000]  就不能夠不為君王和有權位的人祈禱
[00:05:32.000 --> 00:05:33.000]  簡單來說
[00:05:33.000 --> 00:05:37.000]  今天的術語就是要為政府祈禱
[00:05:37.000 --> 00:05:40.000]  因為他是管治階層
[00:05:40.000 --> 00:05:43.000]  當然這個政府管治很多
[00:05:43.000 --> 00:05:46.000]  不只是司長
[00:05:46.000 --> 00:05:47.000]  不止的
[00:05:47.000 --> 00:05:49.000]  整個的政府架構
[00:05:49.000 --> 00:05:53.000]  我們都要為他們祈禱
[00:05:53.000 --> 00:05:55.000]  因為目的就是
[00:05:55.000 --> 00:06:01.000]  我們希望這個社會有平靜安穩的日子
[00:06:01.000 --> 00:06:06.000]  這裡的君王其實是個眾數
[00:06:06.000 --> 00:06:09.000]  有權位的人當然是眾數
[00:06:09.000 --> 00:06:10.000]  意思就是說
[00:06:10.000 --> 00:06:14.000]  不只是為一個時間某一個君王
[00:06:14.000 --> 00:06:19.000]  是說整個普遍性的社會管治階層
[00:06:19.000 --> 00:06:23.000]  當然過去歷史裡不同的地方
[00:06:23.000 --> 00:06:28.000]  有這些管治階層是管理社會管理得好的
[00:06:28.000 --> 00:06:29.000]  有
[00:06:29.000 --> 00:06:31.000]  當然也有不好的
[00:06:31.000 --> 00:06:32.000]  但無論如何
[00:06:32.000 --> 00:06:34.000]  都是回到重點
[00:06:34.000 --> 00:06:41.000]  我們要社會的人可以平靜安穩的日子
[00:06:41.000 --> 00:06:47.000]  我們要為君王或者一切有權位的人祈禱
[00:06:47.000 --> 00:06:52.000]  因為我們相信他們的權柄都是從神而來
[00:06:52.000 --> 00:06:55.000]  所以我們直接祈禱
[00:06:55.000 --> 00:06:58.000]  希望有平靜安穩的日子
[00:06:58.000 --> 00:07:01.000]  這個心願是很合理的
[00:07:01.000 --> 00:07:05.000]  香港社會講為政府祈禱
[00:07:05.000 --> 00:07:07.000]  大家有很多不同的感受
[00:07:07.000 --> 00:07:12.000]  但大前提是一個平靜安穩的社會
[00:07:12.000 --> 00:07:14.000]  這個才是我們的目的
[00:07:14.000 --> 00:07:16.000]  我們是應該這樣做的
[00:07:16.000 --> 00:07:22.000]  你如果覺得這個社會有其他的方法
[00:07:22.000 --> 00:07:24.000]  可以更加平靜安穩
[00:07:24.000 --> 00:07:27.000]  聖經沒有阻止你的
[00:07:27.000 --> 00:07:31.000]  其實我相信在座很多頂尖的姐妹
[00:07:31.000 --> 00:07:33.000]  都是為了平靜安穩
[00:07:33.000 --> 00:07:35.000]  或者比較平靜安穩
[00:07:35.000 --> 00:07:37.000]  一直在做功夫
[00:07:37.000 --> 00:07:39.000]  你是老師
[00:07:39.000 --> 00:07:41.000]  你是醫療界人士
[00:07:41.000 --> 00:07:43.000]  或者是其他方面
[00:07:43.000 --> 00:07:46.000]  因為在服侍社會
[00:07:46.000 --> 00:07:48.000]  其實都是為了平靜安穩
[00:07:48.000 --> 00:07:50.000]  很多方法的
[00:07:50.000 --> 00:07:54.000]  甚至再激一點
[00:07:54.000 --> 00:07:56.000]  你參與一些社會行動
[00:07:56.000 --> 00:07:59.000]  沒有問題的
[00:07:59.000 --> 00:08:01.000]  不過這裡保羅說
[00:08:01.000 --> 00:08:03.000]  你都要為君王
[00:08:03.000 --> 00:08:05.000]  或者有權位的人祈禱
[00:08:05.000 --> 00:08:08.000]  兩者是沒有衝突的
[00:08:08.000 --> 00:08:10.000]  你可以做其他
[00:08:10.000 --> 00:08:14.000]  但是不要忘記為他們祈禱
[00:08:14.000 --> 00:08:17.000]  外面很多人
[00:08:17.000 --> 00:08:22.000]  我相信都是為了整個社會的平靜安穩
[00:08:22.000 --> 00:08:25.000]  有更好的日子去努力
[00:08:25.000 --> 00:08:27.000]  我們都可以做
[00:08:27.000 --> 00:08:30.000]  不過他們是不會祈禱的
[00:08:30.000 --> 00:08:32.000]  他們不是信徒
[00:08:32.000 --> 00:08:36.000]  我們如果要為君王祈禱
[00:08:36.000 --> 00:08:39.000]  一定是我們的責任
[00:08:39.000 --> 00:08:43.000]  所以當我們去為君王
[00:08:43.000 --> 00:08:46.000]  或者政府祈禱
[00:08:46.000 --> 00:08:48.000]  是我們的專利
[00:08:48.000 --> 00:08:50.000]  沒有衝突的
[00:08:50.000 --> 00:08:52.000]  一樣可以做
[00:08:52.000 --> 00:08:53.000]  這是第一件事
[00:08:53.000 --> 00:08:56.000]  第二方面為萬人祈禱
[00:08:56.000 --> 00:08:58.000]  剛才我說
[00:08:58.000 --> 00:09:00.000]  我們不是很清楚第一節
[00:09:00.000 --> 00:09:02.000]  萬人祈禱是甚麼
[00:09:02.000 --> 00:09:04.000]  當然下面有說
[00:09:04.000 --> 00:09:07.000]  其實一到七節是一個整體
[00:09:07.000 --> 00:09:10.000]  我們要明白為萬人祈禱是甚麼
[00:09:10.000 --> 00:09:14.000]  我們就要去整段去思考
[00:09:14.000 --> 00:09:17.000]  萬人祈禱
[00:09:17.000 --> 00:09:19.000]  我們下面很快看到
[00:09:19.000 --> 00:09:22.000]  四到六節出現了兩次萬人
[00:09:22.000 --> 00:09:24.000]  是不是?萬人
[00:09:24.000 --> 00:09:25.000]  第四節
[00:09:25.000 --> 00:09:28.000]  他願意萬人得救
[00:09:28.000 --> 00:09:30.000]  原來為萬人祈禱
[00:09:30.000 --> 00:09:32.000]  其中一個方向就是
[00:09:32.000 --> 00:09:36.000]  為萬人的救恩祈禱
[00:09:36.000 --> 00:09:38.000]  不只這樣
[00:09:38.000 --> 00:09:40.000]  他們還要明白到真理
[00:09:40.000 --> 00:09:42.000]  真理是甚麼?
[00:09:42.000 --> 00:09:43.000]  這裡已經說了
[00:09:43.000 --> 00:09:44.000]  第五節
[00:09:44.000 --> 00:09:46.000]  有一位神
[00:09:46.000 --> 00:09:48.000]  祂是神和人之間
[00:09:48.000 --> 00:09:50.000]  也有一個中寶
[00:09:50.000 --> 00:09:51.000]  我們認識的主耶穌基督
[00:09:51.000 --> 00:09:54.000]  上星期我們慶祝祂復活
[00:09:54.000 --> 00:09:57.000]  這些都是真理的一部份
[00:09:57.000 --> 00:09:59.000]  這個很重要的真理
[00:09:59.000 --> 00:10:03.000]  是為了萬人或所有人得救
[00:10:03.000 --> 00:10:08.000]  這個真理不是屬於某些人
[00:10:08.000 --> 00:10:10.000]  是人人都有份的
[00:10:10.000 --> 00:10:12.000]  所以這裡也說是萬人
[00:10:12.000 --> 00:10:14.000]  不是一萬人
[00:10:14.000 --> 00:10:15.000]  你明白的
[00:10:15.000 --> 00:10:18.000]  是所有人的屬價
[00:10:18.000 --> 00:10:22.000]  所以為了所有人的得救
[00:10:22.000 --> 00:10:23.000]  祈禱
[00:10:23.000 --> 00:10:26.000]  這裡就是保羅勸勉提摩泰
[00:10:26.000 --> 00:10:28.000]  記住要做
[00:10:28.000 --> 00:10:29.000]  為他們的得救
[00:10:29.000 --> 00:10:30.000]  救恩禱告
[00:10:30.000 --> 00:10:33.000]  為他們認識真理禱告
[00:10:33.000 --> 00:10:36.000]  這個也是我們要做的
[00:10:36.000 --> 00:10:38.000]  怎樣去明白真理?
[00:10:38.000 --> 00:10:39.000]  保羅說
[00:10:39.000 --> 00:10:40.000]  教
[00:10:40.000 --> 00:10:41.000]  接著保羅說
[00:10:41.000 --> 00:10:42.000]  好像我這樣
[00:10:42.000 --> 00:10:43.000]  我就教
[00:10:43.000 --> 00:10:44.000]  看到第七節
[00:10:44.000 --> 00:10:48.000]  他就說我是被派作傳道和使徒
[00:10:48.000 --> 00:10:51.000]  傳道就是教真理禱告
[00:10:51.000 --> 00:10:54.000]  使徒就是跟隨耶穌
[00:10:54.000 --> 00:10:57.000]  去到不同的地方
[00:10:57.000 --> 00:11:02.000]  去將耶穌宣揚
[00:11:02.000 --> 00:11:03.000]  這個福音
[00:11:03.000 --> 00:11:05.000]  保羅是一個宣教士
[00:11:05.000 --> 00:11:07.000]  所以這裡其實也說
[00:11:07.000 --> 00:11:09.000]  為了整個宣教
[00:11:09.000 --> 00:11:11.000]  或者猜拳祈禱
[00:11:11.000 --> 00:11:12.000]  是不是
[00:11:12.000 --> 00:11:14.000]  外邦人
[00:11:14.000 --> 00:11:16.000]  我們其實也是外邦人
[00:11:16.000 --> 00:11:19.000]  如果不是之前有西方的宣教士
[00:11:19.000 --> 00:11:20.000]  西方宣教士
[00:11:20.000 --> 00:11:23.000]  來到國內
[00:11:23.000 --> 00:11:25.000]  將福音帶給中國人
[00:11:25.000 --> 00:11:26.000]  一代一代
[00:11:26.000 --> 00:11:29.000]  到我們今天可以信耶穌
[00:11:29.000 --> 00:11:32.000]  就是因為有人為我們得救去祈禱
[00:11:32.000 --> 00:11:34.000]  你回去問一下
[00:11:34.000 --> 00:11:38.000]  你信耶穌是誰去介紹
[00:11:38.000 --> 00:11:40.000]  耶穌你認識的
[00:11:40.000 --> 00:11:42.000]  那個人一定有人傳福音給他
[00:11:42.000 --> 00:11:44.000]  為什麼追上去
[00:11:44.000 --> 00:11:49.000]  其實是很大的範圍
[00:11:49.000 --> 00:11:54.000]  萬人可以藉著禱告
[00:11:54.000 --> 00:11:58.000]  藉著有人去將福音傳開
[00:11:58.000 --> 00:12:01.000]  多遠的地方都去得到
[00:12:01.000 --> 00:12:06.000]  這個是保羅繼續勸勉提摩他要做的事
[00:12:06.000 --> 00:12:08.000]  所以一至七節
[00:12:08.000 --> 00:12:11.000]  有兩個很重要的禱告方向
[00:12:11.000 --> 00:12:18.000]  第一就是要為平靜安穩的日子
[00:12:18.000 --> 00:12:21.000]  社會裡面有這些日子去祈禱
[00:12:21.000 --> 00:12:23.000]  大家會留意
[00:12:23.000 --> 00:12:27.000]  我們知道一個社會
[00:12:27.000 --> 00:12:31.000]  如果他做得不好
[00:12:31.000 --> 00:12:34.000]  政府假設他做得不好
[00:12:34.000 --> 00:12:36.000]  社會沒有平靜安穩
[00:12:36.000 --> 00:12:38.000]  這是必然的
[00:12:38.000 --> 00:12:41.000]  大家都可能經驗過
[00:12:41.000 --> 00:12:44.000]  就算你覺得是
[00:12:44.000 --> 00:12:46.000]  好的政府
[00:12:46.000 --> 00:12:52.000]  如果裡面的市民沒有敬虔莊重
[00:12:52.000 --> 00:12:56.000]  我相信社會一樣沒有平靜安穩
[00:12:56.000 --> 00:12:59.000]  所以不只是政府的事
[00:12:59.000 --> 00:13:01.000]  這裡說為政府祈禱
[00:13:01.000 --> 00:13:05.000]  也要為萬人去祈禱
[00:13:05.000 --> 00:13:07.000]  讓他明白真理
[00:13:07.000 --> 00:13:10.000]  兩方面缺一不可
[00:13:10.000 --> 00:13:12.000]  所以求主幫助我們
[00:13:12.000 --> 00:13:14.000]  我們是少惦的
[00:13:14.000 --> 00:13:15.000]  我們通常祈禱
[00:13:15.000 --> 00:13:17.000]  多數是為自己認識的那些
[00:13:17.000 --> 00:13:19.000]  自己緊張的那些
[00:13:19.000 --> 00:13:20.000]  自己喜歡的那些
[00:13:20.000 --> 00:13:22.000]  人好事也好
[00:13:22.000 --> 00:13:25.000]  有些我們連名字都不想提的
[00:13:25.000 --> 00:13:28.000]  又或者他得罪過你的
[00:13:28.000 --> 00:13:31.000]  聖經說要為他祈禱
[00:13:31.000 --> 00:13:32.000]  萬人祈禱
[00:13:32.000 --> 00:13:36.000]  更加我們少粗斂的可能就是為政府祈禱
[00:13:36.000 --> 00:13:38.000]  我再說
[00:13:38.000 --> 00:13:40.000]  政府為何要為他祈禱
[00:13:40.000 --> 00:13:42.000]  因為不是為了他們
[00:13:42.000 --> 00:13:44.000]  是為這個社會
[00:13:44.000 --> 00:13:46.000]  是他們的工作
[00:13:46.000 --> 00:13:51.000]  可以讓更多人享受平靜安穩的日子
[00:13:51.000 --> 00:13:53.000]  這是我們的責任
[00:13:53.000 --> 00:13:55.000]  所以這個時候
[00:13:55.000 --> 00:13:56.000]  不要說了
[00:13:56.000 --> 00:13:58.000]  不如就試試吧
[00:13:58.000 --> 00:13:59.000]  短短的
[00:13:59.000 --> 00:14:01.000]  你現在自己閉上眼
[00:14:01.000 --> 00:14:03.000]  試試吧
[00:14:03.000 --> 00:14:05.000]  你學得有些困難也好
[00:14:05.000 --> 00:14:06.000]  你試試吧
[00:14:06.000 --> 00:14:08.000]  為我們的政府祈禱
[00:14:08.000 --> 00:14:10.000]  再說
[00:14:10.000 --> 00:14:11.000]  不要奏助
[00:14:11.000 --> 00:14:13.000]  不要高舉
[00:14:13.000 --> 00:14:15.000]  我不是說這些
[00:14:15.000 --> 00:14:16.000]  我是說
[00:14:16.000 --> 00:14:18.000]  求主幫助他們
[00:14:18.000 --> 00:14:21.000]  令這個社會有平靜安穩
[00:14:21.000 --> 00:14:22.000]  也為香港人
[00:14:22.000 --> 00:14:24.000]  可以怎樣
[00:14:24.000 --> 00:14:25.000]  這裡說
[00:14:25.000 --> 00:14:28.000]  有一個敬虔莊重
[00:14:28.000 --> 00:14:30.000]  更加去遠一點
[00:14:30.000 --> 00:14:33.000]  可以離開香港
[00:14:33.000 --> 00:14:35.000]  去到更加遠的地方
[00:14:35.000 --> 00:14:36.000]  萬人
[00:14:36.000 --> 00:14:37.000]  他們的救恩
[00:14:37.000 --> 00:14:39.000]  他們的真理形式祈禱
[00:14:39.000 --> 00:14:41.000]  大家有時間
[00:14:41.000 --> 00:14:43.000]  在自己的位置
[00:14:43.000 --> 00:14:45.000]  就做這件事
[00:15:00.000 --> 00:15:02.000]  你每天的禱告生活裡面
[00:15:02.000 --> 00:15:03.000]  記住這兩個方向
[00:15:03.000 --> 00:15:06.000]  除了你平日祈禱開的那些
[00:15:06.000 --> 00:15:08.000]  這個是保羅的教訓
[00:15:08.000 --> 00:15:10.000]  保羅說完
[00:15:10.000 --> 00:15:11.000]  一至七節
[00:15:11.000 --> 00:15:12.000]  這裡說祈禱
[00:15:12.000 --> 00:15:14.000]  接著他就轉到
[00:15:14.000 --> 00:15:16.000]  教會其他一些事情
[00:15:16.000 --> 00:15:18.000]  特別是一些
[00:15:18.000 --> 00:15:21.000]  男人和女人的行為
[00:15:21.000 --> 00:15:23.000]  有關的事情
[00:15:23.000 --> 00:15:25.000]  第八節一開始說恩慈
[00:15:25.000 --> 00:15:26.000]  所以我們相信
[00:15:26.000 --> 00:15:29.000]  一至七節和八到十五節
[00:15:29.000 --> 00:15:31.000]  是有關係的
[00:15:31.000 --> 00:15:32.000]  你這樣看好像沒什麼關係
[00:15:32.000 --> 00:15:33.000]  有的
[00:15:33.000 --> 00:15:35.000]  一會兒就告訴你
[00:15:35.000 --> 00:15:36.000]  關係在哪裡
[00:15:36.000 --> 00:15:38.000]  我們先
[00:15:38.000 --> 00:15:40.000]  難一點都要踩進去
[00:15:40.000 --> 00:15:41.000]  那些經文
[00:15:41.000 --> 00:15:43.000]  好像
[00:15:43.000 --> 00:15:45.000]  有些歧視
[00:15:45.000 --> 00:15:48.000]  男女很不平等
[00:15:48.000 --> 00:15:52.000]  不要那麼快跳到那些議題
[00:15:52.000 --> 00:15:55.000]  我們先看聖經裡面說什麼
[00:15:55.000 --> 00:15:56.000]  第八節
[00:15:56.000 --> 00:16:00.000]  因此我願意男人沒有憤怒
[00:16:00.000 --> 00:16:01.000]  沒有爭論
[00:16:01.000 --> 00:16:03.000]  舉起聖結一手
[00:16:03.000 --> 00:16:05.000]  隨處禱告
[00:16:05.000 --> 00:16:06.000]  剛才我說過
[00:16:06.000 --> 00:16:07.000]  讀書信
[00:16:07.000 --> 00:16:09.000]  有些背景我們不知道
[00:16:09.000 --> 00:16:11.000]  如果沒有背景
[00:16:11.000 --> 00:16:13.000]  你就當這個是一個
[00:16:13.000 --> 00:16:15.000]  教會的常態
[00:16:15.000 --> 00:16:16.000]  命令
[00:16:16.000 --> 00:16:18.000]  今天的教會挺有趣
[00:16:18.000 --> 00:16:20.000]  我們的弟兄全部
[00:16:20.000 --> 00:16:22.000]  不發怒
[00:16:22.000 --> 00:16:24.000]  又不爭論
[00:16:24.000 --> 00:16:26.000]  只是舉起手去祈禱
[00:16:26.000 --> 00:16:28.000]  你想想
[00:16:28.000 --> 00:16:30.000]  我們不會這樣應用這些經文
[00:16:30.000 --> 00:16:31.000]  我們知道
[00:16:31.000 --> 00:16:33.000]  他在說一些東西
[00:16:33.000 --> 00:16:36.000]  以示保羅要這樣和提摩泰說
[00:16:36.000 --> 00:16:37.000]  是什麼呢
[00:16:37.000 --> 00:16:40.000]  有其他的參考
[00:16:40.000 --> 00:16:41.000]  很簡單
[00:16:41.000 --> 00:16:44.000]  如果你看前一點
[00:16:44.000 --> 00:16:46.000]  提摩泰前書
[00:16:46.000 --> 00:16:47.000]  前一點
[00:16:47.000 --> 00:16:48.000]  第一章
[00:16:48.000 --> 00:16:49.000]  你就看到
[00:16:49.000 --> 00:16:50.000]  原來當時
[00:16:50.000 --> 00:16:51.000]  在教會裡面
[00:16:51.000 --> 00:16:53.000]  有很多假教師
[00:16:53.000 --> 00:16:55.000]  他們說了很多話
[00:16:55.000 --> 00:16:57.000]  去埋惑人
[00:16:57.000 --> 00:16:58.000]  第三節
[00:16:58.000 --> 00:17:00.000]  一章第三節
[00:17:00.000 --> 00:17:01.000]  對不起
[00:17:01.000 --> 00:17:03.000]  是提摩泰前書
[00:17:03.000 --> 00:17:05.000]  一章的第三節
[00:17:05.000 --> 00:17:06.000]  前面
[00:17:06.000 --> 00:17:08.000]  我往馬其頓去的時候
[00:17:08.000 --> 00:17:11.000]  曾經勸你留在耳筆鎖
[00:17:11.000 --> 00:17:12.000]  為什麼
[00:17:12.000 --> 00:17:15.000]  因為要去警告一些人
[00:17:15.000 --> 00:17:16.000]  不要傳別的教義
[00:17:16.000 --> 00:17:17.000]  看到嗎
[00:17:17.000 --> 00:17:18.000]  這個就是背景
[00:17:18.000 --> 00:17:19.000]  原來當時社會有些人
[00:17:19.000 --> 00:17:20.000]  傳別的教義
[00:17:20.000 --> 00:17:21.000]  教義說什麼
[00:17:21.000 --> 00:17:23.000]  下面說
[00:17:23.000 --> 00:17:25.000]  很無稽的
[00:17:25.000 --> 00:17:27.000]  保羅都懶得說了
[00:17:27.000 --> 00:17:28.000]  總之就是無稽
[00:17:28.000 --> 00:17:30.000]  無窮的家譜
[00:17:30.000 --> 00:17:32.000]  這裡就是說
[00:17:32.000 --> 00:17:36.000]  鬥你的種族是誰大
[00:17:36.000 --> 00:17:38.000]  你姓什麼的
[00:17:38.000 --> 00:17:40.000]  哪裡出的
[00:17:40.000 --> 00:17:42.000]  沒意思的
[00:17:42.000 --> 00:17:43.000]  這些事
[00:17:43.000 --> 00:17:46.000]  他說會引致爭論
[00:17:46.000 --> 00:17:48.000]  對於神在信仰上
[00:17:48.000 --> 00:17:50.000]  所定的計劃是怎樣
[00:17:50.000 --> 00:17:52.000]  毫無幫助
[00:17:52.000 --> 00:17:55.000]  這個才是重點
[00:17:55.000 --> 00:17:57.000]  教會有爭論
[00:17:57.000 --> 00:17:59.000]  當然不是一件好事
[00:17:59.000 --> 00:18:00.000]  但這裡不是說
[00:18:00.000 --> 00:18:02.000]  大家沒有不同的意見
[00:18:02.000 --> 00:18:03.000]  這裡說的是
[00:18:03.000 --> 00:18:04.000]  我們如果對一些事
[00:18:04.000 --> 00:18:06.000]  要去討論也好
[00:18:06.000 --> 00:18:09.000]  甚至再強調爭論的時候
[00:18:09.000 --> 00:18:11.000]  要問一個問題
[00:18:11.000 --> 00:18:14.000]  對教會有沒有意思
[00:18:14.000 --> 00:18:15.000]  明白嗎
[00:18:15.000 --> 00:18:17.000]  我們可能在爭論一些事
[00:18:17.000 --> 00:18:20.000]  對教會頂尖來說
[00:18:20.000 --> 00:18:22.000]  對教會的成長來說
[00:18:22.000 --> 00:18:24.000]  沒什麼幫助的事
[00:18:24.000 --> 00:18:25.000]  可以的
[00:18:25.000 --> 00:18:26.000]  這裡就是說
[00:18:26.000 --> 00:18:29.000]  似乎在異不所教會的男人
[00:18:29.000 --> 00:18:31.000]  那一派很流行
[00:18:31.000 --> 00:18:32.000]  保羅寫信
[00:18:32.000 --> 00:18:33.000]  提一提
[00:18:33.000 --> 00:18:34.000]  提不提
[00:18:34.000 --> 00:18:35.000]  不要
[00:18:35.000 --> 00:18:36.000]  明白嗎
[00:18:36.000 --> 00:18:37.000]  這裡有處境
[00:18:37.000 --> 00:18:38.000]  加上那句勸勉
