
[00:00:00.000 --> 00:00:01.740]  所以當我自己去想這篇講章的時候
[00:02:23.740 --> 00:02:25.180]  是包括天主教
[00:02:25.180 --> 00:02:28.780]  是所謂基督信仰的百分之三十幾
[00:02:28.780 --> 00:02:29.620]  所以換言之
[00:02:29.620 --> 00:02:31.680]  今天我們有靈的活人
[00:02:31.680 --> 00:02:33.060]  今天我們回到神的家
[00:02:33.060 --> 00:02:35.660]  我們講一個復活節的一個周末
[00:02:35.660 --> 00:02:39.060]  我希望用一個活字跟大家講道
[00:02:39.060 --> 00:02:40.860]  是一個活有三個活
[00:02:40.860 --> 00:02:44.100]  就是復活、新的活
[00:02:44.100 --> 00:02:46.940]  和活出都是有個活字
[00:02:46.940 --> 00:02:47.640]  為什麼呢?
[00:02:47.640 --> 00:02:52.180]  因為今天你和我都是有靈的什麼人?
[00:02:52.180 --> 00:02:53.300]  活人 你看看旁邊
[00:02:53.300 --> 00:02:54.340]  有沒有透氣的?
[00:02:54.340 --> 00:02:55.440]  有透氣的
[00:02:55.440 --> 00:02:56.540]  我們都是活人
[00:02:56.540 --> 00:02:59.540]  所以我和大家去講三個活
[00:02:59.540 --> 00:03:00.520]  我的經文就是用
[00:03:00.520 --> 00:03:04.460]  哥林多後書第五章十四節到二十一節
[00:03:04.460 --> 00:03:07.180]  第一當然我們復活節一定要講復活
[00:03:07.180 --> 00:03:10.660]  復活我們就讀一讀十四節和十五節
[00:03:10.660 --> 00:03:12.700]  哥林多後書第五章十四十五節
[00:03:12.700 --> 00:03:13.360]  我們一起讀一讀
[00:03:13.360 --> 00:03:14.700]  準備一二三
[00:03:14.700 --> 00:03:17.400]  原來基督的愛激勵我們
[00:03:17.400 --> 00:03:21.240]  因我們想一人忌替眾人死
[00:03:21.240 --> 00:03:23.200]  眾人就都死了
[00:03:23.200 --> 00:03:25.740]  並且他替眾人死
[00:03:25.740 --> 00:03:29.980]  是叫那些活著的人不再為自己活
[00:03:29.980 --> 00:03:33.480]  乃為替他們死而復活的主活
[00:03:33.480 --> 00:03:34.420]  弟兄姊妹
[00:03:34.420 --> 00:03:36.480]  當我們想起耶穌基督的復活的時候
[00:03:36.480 --> 00:03:37.920]  有時候我自己也說
[00:03:37.920 --> 00:03:40.460]  我們說耶穌基督的復活的重要性
[00:03:40.460 --> 00:03:42.520]  就是因為我們所信的神
[00:03:42.520 --> 00:03:44.400]  已經不再在墳墓那邊
[00:03:44.400 --> 00:03:47.500]  我們所信的神是一位又真又活的神
[00:03:47.500 --> 00:03:50.960]  是今天仍然可以和我們有關係的神
[00:03:50.960 --> 00:03:54.300]  這是我們信仰裏面很重要的一個信念
[00:03:54.300 --> 00:03:55.340]  是真的
[00:03:55.340 --> 00:03:57.540]  但當我自己看回這段聖經的時候
[00:03:57.540 --> 00:04:00.280]  我就發覺史特寶羅很有趣
[00:04:00.280 --> 00:04:02.640]  因為史特寶羅在哥林多後書第五章
[00:04:02.640 --> 00:04:04.140]  由十四節到二十一節
[00:04:04.140 --> 00:04:05.480]  這段聖經當中
[00:04:05.480 --> 00:04:07.240]  很多學者會說
[00:04:07.240 --> 00:04:10.520]  這段經文好像是在說
[00:04:10.520 --> 00:04:15.520]  保羅自己一個信仰的歷程
[00:04:15.520 --> 00:04:18.700]  但當他講述他自己一個信仰的歷程當中
[00:04:18.700 --> 00:04:19.860]  他一開始就說
[00:04:19.860 --> 00:04:23.300]  原來基督的愛激勵我們
[00:04:23.300 --> 00:04:24.600]  接著他就說
[00:04:24.600 --> 00:04:26.300]  耶穌基督說
[00:04:26.300 --> 00:04:31.100]  一個人是為眾人死的
[00:04:31.100 --> 00:04:33.340]  什麼叫做為眾人死呢?
[00:04:33.340 --> 00:04:34.940]  什麼叫眾人呢?大家知道嗎?
[00:04:34.940 --> 00:04:36.220]  應該懂得中文吧
[00:04:36.220 --> 00:04:36.940]  什麼叫眾人呢?
[00:04:36.940 --> 00:04:38.220]  是全部人
[00:04:38.220 --> 00:04:39.380]  包括你
[00:04:39.380 --> 00:04:40.380]  你也包括什麼呢?
[00:04:40.380 --> 00:04:41.080]  我
[00:04:41.080 --> 00:04:41.920]  你和隔壁的人說
[00:04:41.920 --> 00:04:43.320]  耶穌是為你死的
[00:04:43.320 --> 00:04:44.480]  眾人嘛
[00:04:44.480 --> 00:04:49.460]  所以耶穌基督不只是為某些人死
[00:04:49.460 --> 00:04:51.360]  耶穌基督是為什麼呢?
[00:04:51.360 --> 00:04:52.660]  眾人死
[00:04:52.660 --> 00:04:54.660]  所以耶穌基督的死
[00:04:54.660 --> 00:04:58.440]  是和每個人都有關係
[00:04:58.440 --> 00:04:59.740]  而同樣我們的信仰
[00:04:59.740 --> 00:05:01.100]  很重要的一段聖經
[00:05:01.100 --> 00:05:02.140]  一節聖經就是
[00:05:02.140 --> 00:05:04.180]  《約翰福音》三章十六節
[00:05:04.180 --> 00:05:05.200]  那裡說什麼呢?
[00:05:05.200 --> 00:05:09.280]  神愛世人
[00:05:09.280 --> 00:05:12.940]  God loves the world
[00:05:12.940 --> 00:05:16.460]  聖經不是說神愛世人
[00:05:16.460 --> 00:05:17.780]  神愛什麼呢?
[00:05:17.780 --> 00:05:18.960]  世人
[00:05:18.960 --> 00:05:20.880]  所以換言之
[00:05:20.880 --> 00:05:21.920]  保羅就說
[00:05:21.920 --> 00:05:24.760]  原來耶穌基督的死
[00:05:24.760 --> 00:05:26.500]  和祂的復活
[00:05:26.500 --> 00:05:28.460]  是愛的表現
[00:05:28.460 --> 00:05:31.060]  因為耶穌基督並沒有等我們
[00:05:31.060 --> 00:05:33.400]  成為一個好人才為我們死
[00:05:33.400 --> 00:05:37.240]  耶穌基督仍然是罪人的時候
[00:05:37.240 --> 00:05:40.940]  祂已經為我們死在十字架
[00:05:40.940 --> 00:05:43.040]  所以藉著祂的死
[00:05:43.040 --> 00:05:44.480]  藉著祂的復活
[00:05:44.480 --> 00:05:47.880]  祂說原來是表達神的愛
[00:05:47.880 --> 00:05:50.780]  而神的愛激勵了我們
[00:05:50.780 --> 00:05:53.560]  所以祂說激勵了我們之後
[00:05:53.560 --> 00:05:54.920]  去到十五節
[00:05:54.920 --> 00:05:57.220]  當我們認識耶穌基督的人
[00:05:57.220 --> 00:06:00.660]  祂就說不再為自己活
[00:06:00.660 --> 00:06:02.160]  弟兄姊妹
[00:06:02.160 --> 00:06:04.160]  在耶穌基督的受死那邊
[00:06:04.160 --> 00:06:06.840]  我們很清楚祂在十字架上面
[00:06:06.840 --> 00:06:10.540]  祂是做足了上帝要祂做的事情
[00:06:10.540 --> 00:06:12.480]  所以在1662年
[00:06:12.480 --> 00:06:13.940]  有一個公土書
[00:06:13.940 --> 00:06:16.380]  Book of Common Prayer那邊有句說話
[00:06:16.380 --> 00:06:20.540]  「耶穌基督在十字架上為全世界的罪人
[00:06:20.540 --> 00:06:27.220]  成就了完美、完全和充分的犧牲、奉獻和滿足」
[00:06:27.220 --> 00:06:30.260]  即是說耶穌基督的十字架
[00:06:30.260 --> 00:06:36.460]  是已經完成了上帝要祂完成的救贖那一部分
[00:06:36.460 --> 00:06:40.100]  即是說耶穌基督已經信服了、做了
[00:06:40.100 --> 00:06:44.680]  但問題是今天我們會不會接受這份救恩呢?
[00:06:44.680 --> 00:06:48.580]  是上帝讓人仍然有自由意志
[00:06:48.580 --> 00:06:51.280]  即是說今天你和我仍然有自由
[00:06:51.280 --> 00:06:55.680]  去接受或者不接受這份救恩
[00:06:55.680 --> 00:06:57.020]  我記得十幾年前
[00:06:57.020 --> 00:07:00.860]  當我們教會開始搬進來這個地方的時候
[00:07:00.860 --> 00:07:04.260]  我們為了希望和鄰居可以打好關係
[00:07:04.260 --> 00:07:06.520]  於是我們在搬進來之前一個星期
[00:07:06.520 --> 00:07:08.360]  我們有幾十位弟兄姊妹
[00:07:08.360 --> 00:07:10.960]  我們帶著很多西餅
[00:07:10.960 --> 00:07:16.040]  我們去送給我們周圍的舖位、街坊
[00:07:16.040 --> 00:07:20.780]  每一間舖位我們送給他們半打的西餅
[00:07:20.780 --> 00:07:21.940]  是免費的
[00:07:21.940 --> 00:07:23.280]  我們不是送一些桔子給他們
[00:07:23.280 --> 00:07:23.980]  是收錢的
[00:07:23.980 --> 00:07:25.880]  我們是送半打西餅給他們
[00:07:25.880 --> 00:07:27.880]  是完全白白的
[00:07:27.880 --> 00:07:29.420]  沒有任何的收錢
[00:07:29.420 --> 00:07:30.680]  是一份禮物來的
[00:07:30.680 --> 00:07:34.420]  因為我們很想能夠和我們的鄰居建立好關係
[00:07:34.420 --> 00:07:37.820]  當中有兩家人沒有收我們這半打餅
[00:07:37.820 --> 00:07:38.560]  有兩家
[00:07:38.560 --> 00:07:41.860]  一家是賣佛教書的舖位
[00:07:41.860 --> 00:07:43.160]  當然他說賣佛教書
[00:07:43.160 --> 00:07:44.660]  怎麼會收起教會的東西呢?
[00:07:44.660 --> 00:07:45.460]  不過到現在
[00:07:45.460 --> 00:07:47.140]  這間佛教書室已經不見了
[00:07:47.140 --> 00:07:48.240]  不知道去哪裏了
[00:07:48.240 --> 00:07:49.200]  我沒有詛咒他們
[00:07:49.200 --> 00:07:51.500]  我完全是送禮物給他們
[00:07:51.500 --> 00:07:52.980]  但是另一方面
[00:07:52.980 --> 00:07:54.640]  當他們不要的時候
[00:07:54.640 --> 00:07:57.820]  這半打西餅永遠不是屬於他們的
[00:07:57.820 --> 00:07:59.380]  於是我們帶回辦公室
[00:07:59.380 --> 00:08:00.820]  我們和同工自己吃了它
[00:08:00.820 --> 00:08:02.520]  是屬於我們的
[00:08:02.520 --> 00:08:05.020]  所以救恩一樣
[00:08:05.020 --> 00:08:08.420]  耶穌基督已經白白將這份救恩
[00:08:08.420 --> 00:08:09.400]  完成了
[00:08:09.400 --> 00:08:10.520]  是完美的
[00:08:10.520 --> 00:08:11.820]  是完全的
[00:08:11.820 --> 00:08:12.900]  是犧牲的
[00:08:12.900 --> 00:08:14.400]  是滿足的
[00:08:14.400 --> 00:08:15.500]  完全做了
[00:08:15.500 --> 00:08:17.760]  但問題是今天接受不接受
[00:08:17.760 --> 00:08:21.200]  仍然是我們自己的自由意志
[00:08:21.200 --> 00:08:22.300]  但是保羅就說
[00:08:22.300 --> 00:08:25.140]  如果今天我們真的接受了這份救恩
[00:08:25.140 --> 00:08:26.180]  在十五節他說
[00:08:26.180 --> 00:08:28.980]  我們應該不再為自己而活
[00:08:28.980 --> 00:08:32.320]  我們是為這位復活的主而活
[00:08:32.320 --> 00:08:34.320]  換言之今天我們信了耶穌的人
[00:08:34.320 --> 00:08:38.480]  我們的人生觀已經不再以自我為中心
[00:08:38.480 --> 00:08:39.920]  所以在傳福音那邊
[00:08:39.920 --> 00:08:42.920]  我們很多時候用一本小書叫《福音四律》
[00:08:42.920 --> 00:08:45.400]  《福音四律》這本書到最後那一頁
[00:08:45.400 --> 00:08:46.960]  就說我們看到一張椅子
[00:08:46.960 --> 00:08:48.000]  上面有一個十字架
[00:08:48.000 --> 00:08:51.060]  就說我們今天已經不再為自己而活
[00:08:51.060 --> 00:08:53.300]  而是為耶穌基督而活
[00:08:53.300 --> 00:08:56.280]  但是什麼叫為耶穌基督而活呢?
[00:08:56.280 --> 00:08:59.280]  保羅就開始繼續解釋
[00:08:59.280 --> 00:09:02.380]  所以第二點就是新的活
[00:09:02.380 --> 00:09:04.380]  究竟今天信了耶穌的人
[00:09:04.380 --> 00:09:08.920]  怎樣稱之為為耶穌基督而活呢?
[00:09:08.920 --> 00:09:09.880]  在十七節
[00:09:09.880 --> 00:09:10.560]  不是十五節
[00:09:10.560 --> 00:09:12.260]  十七節我們再讀一讀
[00:09:12.260 --> 00:09:14.160]  五章十五節和十七節
[00:09:14.160 --> 00:09:15.120]  如果我們有powerpoint
[00:09:15.120 --> 00:09:15.920]  我們一起讀一讀
[00:09:15.920 --> 00:09:17.200]  準備一二三
[00:09:17.200 --> 00:09:19.260]  所以我們從今以後
[00:09:19.260 --> 00:09:22.340]  不憑著外貌認人了
[00:09:22.340 --> 00:09:25.500]  雖然憑著外貌認過基督
[00:09:25.500 --> 00:09:28.880]  如今卻不再這樣認他了
[00:09:28.880 --> 00:09:30.840]  若有人再基督他
[00:09:30.840 --> 00:09:32.680]  他就是新做的人
[00:09:32.680 --> 00:09:33.940]  舊事已過
[00:09:33.940 --> 00:09:35.780]  都變成新得了
[00:09:35.780 --> 00:09:38.480]  保羅繼續去引述
[00:09:38.480 --> 00:09:42.380]  帶我們去看什麼叫做新的生活
[00:09:42.380 --> 00:09:44.860]  保羅就說有兩方面
[00:09:44.860 --> 00:09:45.620]  第一方面
[00:09:45.620 --> 00:09:47.020]  一個信了耶穌的人
[00:09:47.020 --> 00:09:48.700]  一定有兩方面的轉變
[00:09:48.700 --> 00:09:49.500]  第一
[00:09:49.500 --> 00:09:51.300]  一個洞見的轉變
[00:09:51.300 --> 00:09:52.860]  或者洞察的轉變
[00:09:52.860 --> 00:09:54.300]  或者是英文來說
[00:09:54.300 --> 00:09:56.400]  一定有一個new insight
[00:09:56.400 --> 00:09:58.160]  他說我們今天信了耶穌的人
[00:09:58.160 --> 00:10:00.800]  有一個新的洞見
[00:10:00.800 --> 00:10:01.740]  特別十五節
[00:10:01.740 --> 00:10:05.840]  他說不再只憑外貌認基督
[00:10:05.840 --> 00:10:07.240]  這句話很有意思
[00:10:07.240 --> 00:10:08.980]  對保羅來說很有意思
[00:10:08.980 --> 00:10:11.220]  因為保羅的人生觀裏面
[00:10:11.220 --> 00:10:12.320]  他的人生裏面
[00:10:12.320 --> 00:10:14.320]  我們看到保羅原本是一個
[00:10:14.320 --> 00:10:17.020]  去捉基督徒的一個人
[00:10:17.020 --> 00:10:18.520]  他是看不起耶穌基督
[00:10:18.520 --> 00:10:19.560]  看不起基督徒
[00:10:19.560 --> 00:10:23.160]  他是捉那基督徒去坐牢的一個人
[00:10:23.160 --> 00:10:24.600]  一個這樣的保羅
[00:10:24.600 --> 00:10:26.200]  當他在大馬塞路上
[00:10:26.200 --> 00:10:29.000]  準備去捉一些基督徒的時候
[00:10:29.000 --> 00:10:30.700]  居然他遇見了耶穌
[00:10:30.700 --> 00:10:32.340]  他遇見了一個復活的耶穌
[00:10:32.340 --> 00:10:35.840]  於是他的人生觀完全改變了
[00:10:35.840 --> 00:10:36.900]  所以保羅就說
[00:10:36.900 --> 00:10:42.540]  我以前曾經都試過憑外貌去認耶穌
[00:10:42.540 --> 00:10:46.880]  當然耶穌的外貌的確是不值得去跟隨的
[00:10:46.880 --> 00:10:49.020]  我們如果看回舊約以賽亞書
[00:10:49.020 --> 00:10:50.280]  是第五十三章
[00:10:50.280 --> 00:10:51.280]  舊約的先知
[00:10:51.280 --> 00:10:53.420]  當他預言尼賽亞的時候
[00:10:53.420 --> 00:10:54.820]  他怎樣描述耶穌呢
[00:10:54.820 --> 00:10:55.800]  他這樣說
[00:10:55.800 --> 00:10:58.300]  他說他無皆凝美容
[00:10:58.300 --> 00:11:00.100]  就是他沒有皆凝美容
[00:11:00.100 --> 00:11:01.700]  我們看見他的時候
[00:11:01.700 --> 00:11:05.360]  也無美貌使我們羨慕他
[00:11:05.360 --> 00:11:07.240]  今天我們見到很多的明星
[00:11:07.240 --> 00:11:08.700]  真的很羨慕他
[00:11:08.700 --> 00:11:09.740]  這麼美
[00:11:09.740 --> 00:11:11.180]  但是耶穌基督
[00:11:11.180 --> 00:11:12.240]  我們看著他
[00:11:12.240 --> 00:11:15.880]  他沒有一個美容是值得我們羨慕他
[00:11:15.880 --> 00:11:17.840]  甚至他被藐視
[00:11:17.840 --> 00:11:19.420]  被人嫌棄
[00:11:19.420 --> 00:11:20.780]  多受痛苦
[00:11:20.780 --> 00:11:22.220]  常經憂患
[00:11:22.220 --> 00:11:23.520]  他被藐視
[00:11:23.520 --> 00:11:27.020]  好像被人掩面不看的一樣
[00:11:27.020 --> 00:11:29.760]  我們也不尊重他
[00:11:29.760 --> 00:11:31.160]  這是舊約先知
[00:11:31.160 --> 00:11:32.920]  他預言耶穌基督的時候
[00:11:32.920 --> 00:11:34.660]  一個尼賽亞的預言當中
[00:11:34.660 --> 00:11:37.160]  他就說耶穌基督是不被尊重
[00:11:37.160 --> 00:11:38.500]  很明顯真是
[00:11:38.500 --> 00:11:40.940]  當耶穌基督在十字架上的時候
[00:11:40.940 --> 00:11:43.840]  如果單從外貌去認耶穌的時候
[00:11:43.840 --> 00:11:45.300]  他釘在十字架的時候
[00:11:45.300 --> 00:11:46.300]  你說多慘
[00:11:46.300 --> 00:11:48.780]  他不單止肉身上的痛
[00:11:48.780 --> 00:11:50.980]  甚至他心裡面的痛
[00:11:50.980 --> 00:11:52.120]  為什麼呢
[00:11:52.120 --> 00:11:54.180]  因為他有十二個門徒
[00:11:54.180 --> 00:11:55.880]  三年的時間
[00:11:55.880 --> 00:11:57.780]  跟這十二個門徒在一起
[00:11:57.780 --> 00:12:00.860]  當中出了一個是出賣他
[00:12:00.860 --> 00:12:02.160]  已經夠慘了
[00:12:02.160 --> 00:12:03.960]  但是到了耶穌釘十字架的時候
[00:12:03.960 --> 00:12:05.820]  有十個不知道去了哪裡
[00:12:05.820 --> 00:12:07.860]  只剩下一個在十字架下面
[00:12:07.860 --> 00:12:10.160]  跟了他三年
[00:12:10.160 --> 00:12:11.540]  跟了耶穌三年
[00:12:11.540 --> 00:12:15.040]  耶穌親自牧養了這十二個門徒三年
[00:12:15.040 --> 00:12:17.980]  結果當耶穌釘十字架的時候
[00:12:17.980 --> 00:12:19.280]  當他受苦的時候
[00:12:19.280 --> 00:12:21.740]  結果十個門徒不知道去了哪裡
[00:12:21.740 --> 00:12:25.580]  反而有一個門徒加上一些婦女
[00:12:25.580 --> 00:12:31.320]  原來婦女比弟兄更加勇敢
[00:12:31.320 --> 00:12:32.920]  不是二千年前是這樣
[00:12:32.920 --> 00:12:34.960]  二千年之後也是這樣
[00:12:34.960 --> 00:12:36.820]  因為今天做宣教士的
[00:12:36.820 --> 00:12:38.920]  百分之六十五是姊妹
[00:12:38.920 --> 00:12:41.100]  百分之三十五是弟兄
[00:12:41.100 --> 00:12:44.100]  弟兄去做宣教一定帶著老婆
[00:12:44.100 --> 00:12:47.000]  姊妹是可以夠膽自己去做宣教
[00:12:47.000 --> 00:12:48.100]  所以望向旁邊的姊妹
[00:12:48.100 --> 00:12:49.740]  你掌聲多謝她們
[00:12:49.740 --> 00:12:52.280]  她們比我們勇敢
[00:12:52.280 --> 00:12:54.140]  弟兄姊妹真的
[00:12:54.140 --> 00:12:56.640]  這是宣教士的統計
[00:12:56.640 --> 00:12:57.580]  不是開玩笑
[00:12:57.580 --> 00:12:58.840]  弟兄姊妹
[00:12:58.840 --> 00:13:00.540]  你看著耶穌
[00:13:00.540 --> 00:13:02.480]  藤岸馬見耶穌
[00:13:02.480 --> 00:13:04.480]  他釘十字架
[00:13:04.480 --> 00:13:06.320]  很無奈
[00:13:06.320 --> 00:13:08.120]  但旁邊有一個強盜
[00:13:08.120 --> 00:13:10.220]  一個強盜仍然在取笑耶穌
[00:13:10.220 --> 00:13:11.600]  如果你是個神人
[00:13:11.600 --> 00:13:13.800]  救救我們吧
[00:13:13.800 --> 00:13:16.160]  救你吧 救我吧
[00:13:16.160 --> 00:13:17.800]  但另一個強盜
[00:13:17.800 --> 00:13:20.300]  最近TWA大家應該讀過了
[00:13:20.300 --> 00:13:21.140]  他就說
[00:13:21.140 --> 00:13:25.180]  喂 你知不知道你和我就該死
[00:13:25.180 --> 00:13:28.580]  但這個耶穌不應該死
[00:13:28.580 --> 00:13:29.740]  他對耶穌說
[00:13:29.740 --> 00:13:34.140]  你將來可否紀念一下我
[00:13:34.140 --> 00:13:35.680]  但耶穌說了什麼
[00:13:35.680 --> 00:13:40.180]  他說今天你要和我在樂園裡
[00:13:40.180 --> 00:13:42.360]  但耶穌基督所給我們的祝福
[00:13:42.360 --> 00:13:45.700]  是遠超過人所想所求
[00:13:45.700 --> 00:13:47.400]  我們去求耶穌
[00:13:47.400 --> 00:13:49.060]  求耶穌紀念我
[00:13:49.060 --> 00:13:51.360]  但耶穌卻對這個強盜說
[00:13:51.360 --> 00:13:55.500]  他今天與我一起在樂園裡
[00:13:55.500 --> 00:13:56.400]  不僅是耶穌
[00:13:56.400 --> 00:13:57.600]  不僅是保羅
[00:13:57.600 --> 00:13:58.940]  保羅的轉變很大
[00:13:58.940 --> 00:14:01.880]  由一個去捉基督徒的人
[00:14:01.880 --> 00:14:04.740]  變成一個願意為耶穌而死的人
[00:14:04.740 --> 00:14:07.420]  就因為他已經有一個新的意識
[00:14:07.420 --> 00:14:08.680]  除了保羅之外
[00:14:08.680 --> 00:14:10.880]  近代有一個神學家叫C.S. Lewis
[00:14:10.880 --> 00:14:11.520]  我們很熟悉的
[00:14:11.520 --> 00:14:12.480]  一個老益思
[00:14:12.480 --> 00:14:14.020]  一個很出色的神學家
[00:14:14.020 --> 00:14:15.960]  很出色的哲學家
[00:14:15.960 --> 00:14:17.320]  他在十六歲的時候
[00:14:17.320 --> 00:14:18.160]  他很聰明
[00:14:18.160 --> 00:14:19.500]  他很精彩
[00:14:19.500 --> 00:14:21.100]  很自我中心
[00:14:21.100 --> 00:14:21.860]  於是他說
[00:14:21.860 --> 00:14:23.260]  我是一個無神論者
[00:14:23.260 --> 00:14:24.560]  完全不相信耶穌
[00:14:24.560 --> 00:14:26.100]  但到了他二十一歲的時候
[00:14:26.100 --> 00:14:27.700]  當他進了牛津大學之後
[00:14:27.700 --> 00:14:28.700]  他相信耶穌
[00:14:28.700 --> 00:14:29.800]  當他相信耶穌之後
[00:14:29.800 --> 00:14:30.980]  他說了這番話
[00:14:30.980 --> 00:14:31.740]  他說什麼呢
[00:14:31.740 --> 00:14:33.780]  他說最關鍵的是
[00:14:33.780 --> 00:14:35.540]  我內在的根深蒂固
[00:14:35.540 --> 00:14:37.220]  對權威那種怨恨
[00:14:37.220 --> 00:14:39.540]  我螞蟻的個人主義的觀點
[00:14:39.540 --> 00:14:40.940]  和目無法紀
[00:14:40.940 --> 00:14:42.720]  他說在我字典裡
[00:14:42.720 --> 00:14:44.620]  沒有任何的字
[00:14:44.620 --> 00:14:48.260]  比干涉更深的表達這種怨恨
[00:14:48.260 --> 00:14:49.860]  一個很自我中心的人
[00:14:49.860 --> 00:14:51.460]  很怕別人干涉他
[00:14:51.460 --> 00:14:53.360]  但是基督教的核心價值
[00:14:53.360 --> 00:14:54.300]  對我而言
[00:14:54.300 --> 00:14:57.540]  就是一種超越的干涉
[00:14:57.540 --> 00:15:00.200]  原來今天我們信耶穌
[00:15:00.200 --> 00:15:02.780]  我相信今天我們很多基督徒信耶穌
[00:15:02.780 --> 00:15:06.180]  沒有試過部署自己什麼時候信耶穌
[00:15:06.180 --> 00:15:08.380]  有沒有部署自己什麼時候信耶穌
[00:15:08.380 --> 00:15:10.020]  我相信很少
[00:15:10.020 --> 00:15:13.020]  我們以前可能都是曾經恥笑過基督徒
[00:15:13.020 --> 00:15:15.580]  說這些基督徒怎麼搞的
[00:15:15.580 --> 00:15:17.060]  這樣做基督徒
[00:15:17.060 --> 00:15:19.060]  這些耶穌仔 這些耶穌女
[00:15:19.060 --> 00:15:21.760]  這些真是耶穌佬
[00:15:21.760 --> 00:15:22.960]  一祈禱就說
[00:15:22.960 --> 00:15:24.260]  用不著祈禱借飯
[00:15:24.260 --> 00:15:25.360]  多餘的祈禱借飯
[00:15:25.360 --> 00:15:26.760]  你不用上班嗎
[00:15:26.760 --> 00:15:28.700]  你不賺錢哪有飯吃
[00:15:28.700 --> 00:15:31.140]  爸爸說我不養大你
[00:15:31.140 --> 00:15:31.800]  哪有飯吃
[00:15:31.800 --> 00:15:34.600]  你多謝天父不多謝我
[00:15:34.600 --> 00:15:37.180]  你和我都可能曾經說過這些話
[00:15:37.180 --> 00:15:38.040]  但是你不知道為什麼
[00:15:38.040 --> 00:15:39.740]  當你相信了耶穌
[00:15:39.740 --> 00:15:41.220]  你自己變成了耶穌佬
