
[00:00:00.000 --> 00:00:05.680]  西面在聖經裏面記載一個背景
[00:09:19.040 --> 00:09:21.760]  必看見主所立的基督
[00:09:21.760 --> 00:09:23.440]  於是聖經27節說
[00:09:23.440 --> 00:09:25.680]  他受了聖靈的感動下面
[00:09:25.680 --> 00:09:27.680]  他就進入聖殿
[00:09:27.680 --> 00:09:29.840]  受感動進入聖殿
[00:09:29.840 --> 00:09:32.400]  所以他的聖殿不是就這樣貿然去的
[00:09:32.400 --> 00:09:35.520]  好像我們今天回到教會聚會
[00:09:35.520 --> 00:09:36.640]  我相信
[00:09:36.640 --> 00:09:39.040]  你可以選擇來
[00:09:39.040 --> 00:09:41.040]  也可以選擇不來
[00:09:41.040 --> 00:09:43.920]  如果你說我已經習慣性來
[00:09:43.920 --> 00:09:45.440]  都不是一件壞事
[00:09:45.440 --> 00:09:48.400]  那個習慣如果不經過你的思考
[00:09:48.400 --> 00:09:50.640]  可能這個行為是沒有什麼意義的
[00:09:50.640 --> 00:09:52.560]  就等於你每天做的事情是習慣
[00:09:52.560 --> 00:09:53.920]  可能沒有什麼意義的
[00:09:53.920 --> 00:09:57.920]  但是當你變成一個專主為大的時候
[00:09:57.920 --> 00:10:01.120]  我相信聖靈會在我們心中感動
[00:10:01.120 --> 00:10:03.360]  要我們做些事情
[00:10:03.360 --> 00:10:07.120]  當時西面就在聖靈感動下面進入聖殿
[00:10:07.120 --> 00:10:08.560]  又這麼巧
[00:10:08.560 --> 00:10:12.480]  正遇見耶穌的父母抱著孩子進來
[00:10:12.480 --> 00:10:16.000]  要照律法的規矩辦理
[00:10:16.000 --> 00:10:18.160]  這裡規矩兩個字
[00:10:18.160 --> 00:10:21.280]  所以耶穌的父母是按規矩辦事
[00:10:21.280 --> 00:10:24.640]  今天這個世界很多事情都不按規矩辦事
[00:10:24.640 --> 00:10:26.800]  上有上不按規矩辦事
[00:10:26.800 --> 00:10:29.040]  下有下不按規矩辦事
[00:10:29.040 --> 00:10:31.040]  大家不按規矩辦事
[00:10:31.040 --> 00:10:33.840]  結果就亂七八糟
[00:10:33.840 --> 00:10:34.800]  但說回來的時候
[00:10:34.800 --> 00:10:36.160]  他說遇見
[00:10:36.160 --> 00:10:40.320]  我在想這個西面
[00:10:40.320 --> 00:10:45.840]  他憑什麼知道這個就是基督
[00:10:45.840 --> 00:10:49.600]  難道耶穌當時真的頭上有些光環
[00:10:49.600 --> 00:10:54.320]  或者額頭寫了兩個字主基督
[00:10:54.320 --> 00:10:57.120]  但聖經說他是按著聖靈的感動
[00:10:57.120 --> 00:10:58.880]  去到聖殿的時候
[00:10:58.880 --> 00:11:02.080]  聖經說他用手接過他來
[00:11:02.080 --> 00:11:07.440]  我想瑪利亞和約瑟又肯把孩子交給他
[00:11:07.440 --> 00:11:10.400]  不怕拐子也拐了他
[00:11:10.400 --> 00:11:13.360]  你抱著孩子回來教會
[00:11:13.360 --> 00:11:15.120]  除非牧師伸手
[00:11:15.120 --> 00:11:17.760]  其他人伸手你這樣把孩子交給別人
[00:11:17.760 --> 00:11:18.880]  交給他之後
[00:11:18.880 --> 00:11:21.120]  接著說一句話很有意思
[00:11:21.120 --> 00:11:26.800]  主啊如今可以照你的話釋放僕人安然去世
[00:11:26.800 --> 00:11:29.920]  這個釋放的意思不像囚禁者的釋放
[00:11:29.920 --> 00:11:32.640]  求主照著你
[00:11:32.640 --> 00:11:38.480]  應許給我的說話可以平安的走了
[00:11:38.480 --> 00:11:41.040]  一個人走的時候平安真的是一個福氣
[00:11:41.040 --> 00:11:44.880]  是不是
[00:11:44.880 --> 00:11:46.560]  接著下面說一句話
[00:11:46.560 --> 00:11:50.320]  他說因為我眼睛已經看見你的救恩
[00:11:50.320 --> 00:11:53.120]  這個看見你的救恩是一個預言
[00:11:53.120 --> 00:11:55.440]  是一個信心
[00:11:55.440 --> 00:11:57.440]  看見你為基督這個英雄
[00:11:57.440 --> 00:12:02.800]  難道西面見到耶穌被釘十指架
[00:12:02.800 --> 00:12:06.880]  難道西面見到耶穌在海面上行走
[00:12:06.880 --> 00:12:09.040]  見到耶穌復活
[00:12:09.040 --> 00:12:12.240]  我相信他完全憑著信心去說這句話
[00:12:12.240 --> 00:12:13.120]  是什麼
[00:12:13.120 --> 00:12:17.680]  原來你一個救贖主是要萬民得福的
[00:12:17.680 --> 00:12:18.640]  接著下面說
[00:12:18.640 --> 00:12:21.760]  不僅如此他是愛邦人的光
[00:12:21.760 --> 00:12:24.400]  是以色列人的榮耀
[00:12:24.400 --> 00:12:26.400]  這番說話說完之後
[00:12:26.400 --> 00:12:30.880]  約瑟瑪尼亞覺得很詫異
[00:12:30.880 --> 00:12:34.240]  如果從少少歷史去牽連看看
[00:12:34.240 --> 00:12:38.080]  其實西面這樣說這番說話的時候
[00:12:38.080 --> 00:12:42.560]  不是說突然間做一個夢起來就說這些
[00:12:42.560 --> 00:12:44.720]  因為你記得耶穌在這四十天前
[00:12:44.720 --> 00:12:47.120]  當耶穌降生的時候
[00:12:47.120 --> 00:12:50.560]  天使曾經向那些牧羊人顯現
[00:12:50.560 --> 00:12:55.040]  牧羊人曾經將他們的經歷傳揚出去
[00:12:55.040 --> 00:12:59.440]  在耶路撒冷的地方可能已經有些東西在說了
[00:12:59.440 --> 00:13:01.360]  不過說歸說
[00:13:01.360 --> 00:13:03.040]  信歸信
[00:13:03.040 --> 00:13:05.680]  進行歸進行
[00:13:05.680 --> 00:13:09.360]  今天要說耶穌的人很多
[00:13:09.360 --> 00:13:12.960]  但信耶穌的人不是這麼多
[00:13:12.960 --> 00:13:22.640]  再被聖靈感動願意專注去等候救一個人更加少
[00:13:22.640 --> 00:13:28.400]  求主讓我們在每天的生活中間
[00:13:28.400 --> 00:13:30.560]  讓我們所看到的時候
[00:13:30.560 --> 00:13:33.600]  讓我們有一個這樣的回應
[00:13:33.600 --> 00:13:36.000]  說的是不少
[00:13:36.000 --> 00:13:38.720]  信的是少一些
[00:13:38.720 --> 00:13:42.720]  能夠進行去行的人更加少
[00:13:42.720 --> 00:13:45.280]  所以從這裡看見
[00:13:45.280 --> 00:13:49.840]  耶穌基督的救贖的恩典
[00:13:49.840 --> 00:13:52.640]  祂都要透過律法來完成
[00:13:52.640 --> 00:13:54.880]  就是說耶穌的父母按照規矩
[00:13:54.880 --> 00:13:58.800]  按照律法去完成祂當進的義
[00:13:58.800 --> 00:14:00.720]  所以到耶穌後來受洗的時候都說
[00:14:00.720 --> 00:14:03.040]  我要盡諸般的義
[00:14:03.040 --> 00:14:04.960]  首先第一樣就是滿了百日
[00:14:04.960 --> 00:14:06.320]  同行止下國禮
[00:14:06.320 --> 00:14:08.720]  我想這個我們不再說下去了
[00:14:08.720 --> 00:14:10.720]  因為國禮這個問題是
[00:14:10.720 --> 00:14:13.600]  耶和華神對祂子民的要求
[00:14:13.600 --> 00:14:16.160]  耶穌一樣照著做
[00:14:16.160 --> 00:14:19.520]  然後你記不記得第十二章第三節說
[00:14:19.520 --> 00:14:21.920]  第八天就看這個小孩行國禮
[00:14:21.920 --> 00:14:23.840]  然後跟他起名
[00:14:23.840 --> 00:14:28.400]  你還記得撒加利亞伊麗莎白的故事嗎?
[00:14:28.400 --> 00:14:32.000]  當時起名叫約翰
[00:14:32.000 --> 00:14:34.880]  他因為不信所以啞了這個祭司
[00:14:34.880 --> 00:14:39.440]  結果跟他行國禮要跟太子起名的時候
[00:14:39.440 --> 00:14:41.920]  他就開口開口說話了
[00:14:41.920 --> 00:14:43.440]  除了這個小孩
[00:14:43.440 --> 00:14:45.280]  除了這個嬰孩耶穌之外
[00:14:45.280 --> 00:14:47.360]  這個父母又如何呢?
[00:14:47.360 --> 00:14:49.840]  約翰福音第二章第二十四節說到
[00:14:49.840 --> 00:14:53.520]  要按摩西的律法規定滿了潔淨的日子
[00:14:53.520 --> 00:14:56.160]  很多時候以為這個潔淨
[00:14:56.160 --> 00:14:59.680]  如果瑪利亞是不是跟罪有關的潔淨呢?
[00:14:59.680 --> 00:15:01.760]  原來聖經裡面說到潔淨的時候
[00:15:01.760 --> 00:15:03.920]  有很多不同的潔淨
[00:15:03.920 --> 00:15:05.520]  有生活上的潔淨
[00:15:05.520 --> 00:15:06.960]  有侍奉上的潔淨
[00:15:06.960 --> 00:15:08.560]  有敬拜上的潔淨
[00:15:08.560 --> 00:15:09.760]  有婚姻上的潔淨
[00:15:09.760 --> 00:15:10.800]  有身體的潔淨
[00:15:10.800 --> 00:15:13.200]  這些都在利美紀第十一章到十五章裡面
[00:15:13.200 --> 00:15:15.680]  說得清清楚楚
[00:15:15.680 --> 00:15:20.000]  瑪利亞是因為在生養孩子過程中間
[00:15:20.000 --> 00:15:22.160]  等於是在生活裡面
[00:15:22.160 --> 00:15:25.280]  在她的身體裡面她需要被潔淨
[00:15:25.280 --> 00:15:26.720]  這個潔淨四十天
[00:15:26.720 --> 00:15:30.480]  是不是等於我們中國人坐月子的意思呢?
[00:15:30.480 --> 00:15:33.280]  我不敢貿然去掛鉤
[00:15:33.280 --> 00:15:36.480]  不過我相信這個對她的生理結構是有幫助的
[00:15:36.480 --> 00:15:41.600]  完成了之後她就要將帶著耶穌去獻給神
[00:15:41.600 --> 00:15:44.560]  她就按照律法去行事
[00:15:44.560 --> 00:15:46.880]  今天很多規條
[00:15:46.880 --> 00:15:51.040]  我想很多事情已經很多人不以為然
[00:15:51.040 --> 00:15:53.280]  但是聖經裡面所提的時候
[00:15:53.280 --> 00:15:55.120]  盧家鋒第二章二十三字說
[00:15:55.120 --> 00:15:56.880]  正如主的律法所記
[00:15:56.880 --> 00:16:00.480]  凡投生的男子必稱聖貴主
[00:16:00.480 --> 00:16:02.400]  這些的原則
[00:16:02.400 --> 00:16:05.920]  他父母仍然進行
[00:16:05.920 --> 00:16:07.920]  寓月節的晚上是這樣
[00:16:07.920 --> 00:16:09.520]  因待了以色列人
[00:16:09.520 --> 00:16:12.000]  因此以色列人存一個感恩的心
[00:16:12.000 --> 00:16:13.120]  將最好的
[00:16:13.120 --> 00:16:15.120]  將投生的獻給主
[00:16:15.120 --> 00:16:16.560]  這些的歷史
[00:16:16.560 --> 00:16:17.760]  這些的考據
[00:16:17.760 --> 00:16:20.160]  或者這些的學習
[00:16:20.160 --> 00:16:22.400]  大家如果想主一學可以聽
[00:16:22.400 --> 00:16:23.760]  如果不是你買一本書
[00:16:23.760 --> 00:16:26.080]  看回摩西五經
[00:16:26.080 --> 00:16:29.360]  有關五經道論
[00:16:29.360 --> 00:16:30.960]  裡面都很詳細解釋
[00:16:30.960 --> 00:16:33.120]  你們可以看
[00:16:33.120 --> 00:16:36.640]  甚至他們獻祭都照做
[00:16:36.640 --> 00:16:39.200]  因此耶穌基督來並沒有破除
[00:16:39.200 --> 00:16:41.120]  並沒有因為祂是神的兒子
[00:16:41.120 --> 00:16:43.200]  就不用做這些事
[00:16:43.200 --> 00:16:47.280]  但倒過來我們看回在我們今天的信仰中間
[00:16:47.280 --> 00:16:50.800]  如果說我們每一次到神的殿去
[00:16:50.800 --> 00:16:52.960]  到神的面前去敬拜神的時候
[00:16:52.960 --> 00:16:56.640]  有沒有一個好像西面一樣
[00:16:56.640 --> 00:16:58.560]  按照聖靈的感動
[00:16:58.560 --> 00:17:02.480]  有沒有好像瑪利亞一樣
[00:17:02.480 --> 00:17:04.480]  他們預備到神的面前
[00:17:04.480 --> 00:17:06.000]  去有一個潔淨之禮
[00:17:06.000 --> 00:17:07.600]  在我們的生活中間
[00:17:07.600 --> 00:17:08.880]  在我們的侍奉裡面
[00:17:08.880 --> 00:17:10.160]  在我們的敬拜裡面
[00:17:10.160 --> 00:17:11.280]  在我們的婚姻裡面
[00:17:11.280 --> 00:17:12.960]  在我們的身體裡面
[00:17:12.960 --> 00:17:16.320]  有沒有常常存一個潔淨的心
[00:17:16.320 --> 00:17:17.760]  如果有的話
[00:17:17.760 --> 00:17:18.800]  專注的話
[00:17:18.800 --> 00:17:21.200]  等於是蒙恩
[00:17:21.200 --> 00:17:22.240]  如果沒有
[00:17:22.240 --> 00:17:24.800]  求主讓我們真的更新
[00:17:24.800 --> 00:17:27.120]  無論我們年紀多大都好
[00:17:27.120 --> 00:17:29.760]  我們需要在神面前更新
[00:17:29.760 --> 00:17:32.720]  那麼會問西面到底是一個怎樣的人呢?
[00:17:32.720 --> 00:17:36.560]  其實西面坦白說是一個普通人
[00:17:36.560 --> 00:17:41.440]  不過聖經裡面稱祂是一個公義又虔誠
[00:17:41.440 --> 00:17:44.640]  有聖經稱祂是一個義人
[00:17:44.640 --> 00:17:46.400]  其實義人這個字
[00:17:46.400 --> 00:17:48.960]  不是單單只是行為上做的事
[00:17:48.960 --> 00:17:51.200]  義人這個字以西面來說
[00:17:51.200 --> 00:17:53.920]  祂是遵行律法
[00:17:53.920 --> 00:17:56.000]  聖經所教導的祂去做
[00:17:56.000 --> 00:17:56.960]  做一件事
[00:17:56.960 --> 00:17:59.600]  就是在耶和華神眼中
[00:17:59.600 --> 00:18:03.200]  不當為有罪的
[00:18:03.200 --> 00:18:06.240]  義人在神的眼中間
[00:18:06.240 --> 00:18:08.800]  不當你是罪人
[00:18:08.800 --> 00:18:10.080]  那麼這個不當你是罪人
[00:18:10.080 --> 00:18:12.080]  對我們恩典時代人來說很簡單
[00:18:12.080 --> 00:18:14.080]  只要耶穌的寶血遮蓋了我們
[00:18:14.080 --> 00:18:15.280]  我們就是了
[00:18:15.280 --> 00:18:17.760]  但是在祂那時候的時代守律法
