
[00:00:00.000 --> 00:00:02.960]  這個畫面講一個故事給大家聽
[00:05:29.280 --> 00:05:32.000]  「若你的弟兄得罪你
[00:05:32.000 --> 00:05:34.600]  就去趁著只有你與他在一起的時候
[00:05:34.600 --> 00:05:36.040]  指出他的錯
[00:05:36.040 --> 00:05:37.200]  然後去聽你
[00:05:37.200 --> 00:05:38.600]  你便得了弟兄」
[00:05:38.600 --> 00:05:40.320]  裏面包含了
[00:05:40.320 --> 00:05:43.560]  在「饒恕」裏面一個很重要的三件事
[00:05:44.240 --> 00:05:48.040]  第一個就是要讓犯罪的人
[00:05:48.040 --> 00:05:50.680]  侵犯別人的人
[00:05:50.680 --> 00:05:52.280]  要認罪
[00:05:52.280 --> 00:05:53.880]  指出他們的不對
[00:05:53.880 --> 00:05:57.200]  要為他們受害人伸張正義
[00:05:57.200 --> 00:06:00.120]  讓侵犯者要悔改
[00:06:00.120 --> 00:06:02.400]  所以「懊悔」是綠色的字
[00:06:02.400 --> 00:06:04.960]  而當雙方都
[00:06:04.960 --> 00:06:06.040]  可能不是單方面
[00:06:06.040 --> 00:06:07.680]  可能雙方都傷害了對方
[00:06:07.680 --> 00:06:11.880]  當雙方願意悔改、認罪的時候
[00:06:12.760 --> 00:06:14.480]  他們就要學習去「饒恕」
[00:06:14.480 --> 00:06:16.320]  藍色的字
[00:06:16.320 --> 00:06:18.640]  指出他的錯來
[00:06:18.640 --> 00:06:20.880]  就是要告訴他有不對的地方
[00:06:20.880 --> 00:06:23.200]  而最後黃色的字
[00:06:23.200 --> 00:06:24.160]  「得了你的弟兄」
[00:06:24.160 --> 00:06:25.960]  就是雙方復和
[00:06:25.960 --> 00:06:29.840]  有些弟兄會跟我說
[00:06:29.840 --> 00:06:31.200]  「牧師
[00:06:31.200 --> 00:06:32.800]  說了七次了
[00:06:32.800 --> 00:06:34.000]  算上今天第七次了
[00:06:34.000 --> 00:06:35.840]  還不說真誠群體?
[00:06:35.840 --> 00:06:37.040]  沒用的
[00:06:37.040 --> 00:06:39.080]  我對知你用心良苦
[00:06:39.080 --> 00:06:42.480]  但是雙方面破裂了的關係
[00:06:42.480 --> 00:06:43.800]  已經修補不了
[00:06:43.800 --> 00:06:45.080]  再多說也沒用
[00:06:45.080 --> 00:06:47.440]  原本我也想放棄
[00:06:47.440 --> 00:06:49.960]  收起一個題目
[00:06:49.960 --> 00:06:52.200]  不好意思
[00:06:52.200 --> 00:06:53.280]  忘記出這個題目
[00:06:53.280 --> 00:06:55.640]  但當我看到這本書
[00:06:55.640 --> 00:07:00.920]  《陳全華牧師的真饒恕》這本書的時候
[00:07:00.920 --> 00:07:03.280]  讓我再燃起
[00:07:03.280 --> 00:07:04.760]  港獨的信念
[00:07:04.760 --> 00:07:07.240]  就是只要是聖經真理的話
[00:07:07.240 --> 00:07:08.440]  我要堅持要說
[00:07:08.440 --> 00:07:10.120]  只要對教會
[00:07:10.120 --> 00:07:13.160]  和弟兄姊妹有生命有成長的事情
[00:07:13.160 --> 00:07:13.960]  我就要說
[00:07:13.960 --> 00:07:16.360]  哪怕是一句話
[00:07:16.360 --> 00:07:19.080]  只要聖靈感動了弟兄姊妹的心
[00:07:19.080 --> 00:07:20.840]  生命轉化
[00:07:20.840 --> 00:07:22.360]  群體轉化
[00:07:22.360 --> 00:07:23.680]  教會轉化
[00:07:23.680 --> 00:07:27.000]  讓土鎮成為一個使人得見的教會
[00:07:27.000 --> 00:07:28.880]  真誠群體的教會
[00:07:28.880 --> 00:07:31.400]  我們進入這個港獨之前
[00:07:31.400 --> 00:07:33.120]  再用一個禱告的心去準備
[00:07:33.120 --> 00:07:34.840]  親愛的主
[00:07:34.840 --> 00:07:35.640]  求祢幫助我們
[00:07:35.640 --> 00:07:37.040]  打開我們的心
[00:07:37.040 --> 00:07:39.760]  讓我們能夠聆聽上帝的話語
[00:07:40.080 --> 00:07:41.960]  雖然祢的話語好像劍一樣
[00:07:41.960 --> 00:07:43.960]  會剖開我們的心靈骨髓
[00:07:43.960 --> 00:07:47.000]  但求主祢讓我們有一個願意
[00:07:47.000 --> 00:07:48.360]  認罪
[00:07:48.360 --> 00:07:50.720]  謙卑的心靈去聽祢的話語
[00:07:50.720 --> 00:07:52.080]  又讓我
[00:07:52.080 --> 00:07:54.560]  按著正義分解真理的道
[00:07:54.560 --> 00:07:57.800]  是聖靈給我的權柄
[00:07:57.800 --> 00:08:00.800]  位份在這裡去宣講上帝祢的道
[00:08:00.800 --> 00:08:03.800]  讓我們就被祢的道去轉化生命
[00:08:03.800 --> 00:08:05.640]  成為一個真誠的群體
[00:08:05.640 --> 00:08:07.840]  禱告奉耶穌基督明教
[00:08:07.840 --> 00:08:08.440]  阿們
[00:08:09.560 --> 00:08:11.320]  進入經文之前我們再看一下
[00:08:11.320 --> 00:08:12.760]  教會
[00:08:12.760 --> 00:08:15.760]  實踐瑤樹的功課的時候有兩大障礙
[00:08:15.760 --> 00:08:17.720]  其實這兩個的影響
[00:08:17.720 --> 00:08:21.440]  也都塑造了我們對瑤樹和人際關係的一個很基礎的東西
[00:08:21.440 --> 00:08:23.720]  就是香港是一個很獨特的地方
[00:08:23.720 --> 00:08:26.080]  是一個中西文化交互的地方
[00:08:26.080 --> 00:08:27.360]  你看這些圖你都明白的了
[00:08:27.360 --> 00:08:28.680]  我在這裡不詳細講
[00:08:28.680 --> 00:08:31.480]  有兩個的文化是在影響我們
[00:08:31.480 --> 00:08:33.840]  對瑤樹的障礙來的
[00:08:33.840 --> 00:08:36.520]  第一個就是中國人的儒家思想
[00:08:36.520 --> 00:08:38.800]  中國儒家思想呢
[00:08:39.120 --> 00:08:39.880]  很多
[00:08:39.880 --> 00:08:41.720]  我只能夠輕輕帶過
[00:08:41.720 --> 00:08:44.280]  我們經常說什麼父子有親
[00:08:44.280 --> 00:08:45.240]  君臣有異
[00:08:45.240 --> 00:08:46.400]  夫婦有別
[00:08:46.400 --> 00:08:47.440]  長幼有序
[00:08:47.440 --> 00:08:48.400]  朋友有信
[00:08:48.400 --> 00:08:50.720]  什麼仁義禮智信等等
[00:08:50.720 --> 00:08:52.680]  我不是那些專家
[00:08:52.680 --> 00:08:53.840]  所以我都不在這裡拋書包
[00:08:53.840 --> 00:08:54.800]  我只是想講
[00:08:54.800 --> 00:08:56.760]  中國人的儒家思想
[00:08:56.760 --> 00:09:01.440]  教導我們要對尊敬長輩是絕對要尊敬
[00:09:01.440 --> 00:09:02.720]  不可以冒犯
[00:09:02.720 --> 00:09:05.320]  所以就算長輩犯錯
[00:09:05.320 --> 00:09:06.840]  要對方認罪
[00:09:06.840 --> 00:09:08.040]  你有沒有見過你父親犯錯
[00:09:08.040 --> 00:09:09.720]  你叫你父親認錯
[00:09:09.720 --> 00:09:12.000]  你真是五逆仔
[00:09:12.000 --> 00:09:13.840]  父親犯錯就把他趕出去
[00:09:13.840 --> 00:09:14.880]  就是這樣
[00:09:14.880 --> 00:09:16.200]  很多人的
[00:09:16.200 --> 00:09:17.440]  中國人在家庭
[00:09:17.440 --> 00:09:19.440]  家長子女之間
[00:09:19.440 --> 00:09:20.960]  很多衝突問題發生
[00:09:20.960 --> 00:09:22.440]  但是不會拿出來
[00:09:22.440 --> 00:09:23.200]  不討論的
[00:09:23.200 --> 00:09:24.520]  掩蓋他
[00:09:24.520 --> 00:09:25.680]  明明是
[00:09:25.680 --> 00:09:27.480]  上一輩犯錯的
[00:09:27.480 --> 00:09:28.360]  子女都
[00:09:28.360 --> 00:09:30.400]  他都不會跟子女說對不起
[00:09:30.400 --> 00:09:31.160]  為什麼
[00:09:31.160 --> 00:09:33.480]  要留一個面子給長輩
[00:09:33.480 --> 00:09:34.640]  第二
[00:09:34.640 --> 00:09:36.800]  含蓄內斂不表達
[00:09:37.640 --> 00:09:38.480]  意思就是說
[00:09:38.480 --> 00:09:40.000]  你不用寄望你的
[00:09:40.000 --> 00:09:42.080]  長輩跟你說對不起
[00:09:42.080 --> 00:09:44.000]  甚至我愛你
[00:09:44.000 --> 00:09:46.440]  你都很難聽到在長輩裏面
[00:09:46.440 --> 00:09:49.520]  跟他的配偶或者跟他的子女說
[00:09:49.520 --> 00:09:51.880]  因為中國人就是比較含蓄內斂
[00:09:51.880 --> 00:09:53.880]  不想是很突出的表達
[00:09:53.880 --> 00:09:55.280]  很少用言語
[00:09:55.280 --> 00:09:56.560]  甚至身體接觸
[00:09:56.560 --> 00:09:57.840]  擁抱
[00:09:57.840 --> 00:09:59.360]  那些外國人才做的
[00:09:59.360 --> 00:10:00.800]  我們中國人不會做這些事情的
[00:10:00.800 --> 00:10:01.280]  最多
[00:10:01.280 --> 00:10:02.440]  送禮物給你
[00:10:02.440 --> 00:10:03.760]  給多封利是給你
[00:10:03.760 --> 00:10:05.720]  或者寫文字都會的
[00:10:06.160 --> 00:10:07.880]  這樣來表達自己內心的情感
[00:10:07.880 --> 00:10:09.560]  第三個就是
[00:10:09.560 --> 00:10:11.320]  外表和諧不處理
[00:10:11.320 --> 00:10:12.120]  就是怎麼說的
[00:10:12.120 --> 00:10:14.040]  最重要就是和諧和諧
[00:10:14.040 --> 00:10:16.160]  所以就把這些掩蓋
[00:10:16.160 --> 00:10:17.760]  不要揭露
[00:10:17.760 --> 00:10:18.960]  就
[00:10:18.960 --> 00:10:20.720]  表面和諧都很好的
[00:10:20.720 --> 00:10:22.560]  這樣就會犧牲了
[00:10:22.560 --> 00:10:23.680]  公義
[00:10:23.680 --> 00:10:25.200]  公平
[00:10:25.200 --> 00:10:27.080]  和真理
[00:10:27.080 --> 00:10:30.160]  這些都是對中國人來說
[00:10:30.160 --> 00:10:31.640]  都是很敏感的問題
[00:10:31.640 --> 00:10:33.240]  我們將自情和感受
[00:10:33.240 --> 00:10:34.360]  埋藏在心底裏面
[00:10:34.840 --> 00:10:36.840]  避免追究或者承擔責任
[00:10:36.840 --> 00:10:38.480]  表面和諧
[00:10:38.480 --> 00:10:39.920]  不是真正的和諧
[00:10:39.920 --> 00:10:42.800]  沒有經過坦誠的溝通
[00:10:42.800 --> 00:10:46.160]  沒有經過衝突和傷害
[00:10:46.160 --> 00:10:49.080]  沒有經過正式的對質處理
[00:10:49.080 --> 00:10:50.520]  衝突和傷害
[00:10:50.520 --> 00:10:52.760]  仍然繼續在破碎人的生命
[00:10:52.760 --> 00:10:55.160]  人際關係不斷被扭曲
[00:10:55.160 --> 00:10:56.960]  麗莎的個案
[00:10:56.960 --> 00:10:58.720]  就是一個典型的華人
[00:10:58.720 --> 00:10:59.880]  文化的例子
[00:10:59.880 --> 00:11:01.800]  是一而再再而三
[00:11:01.800 --> 00:11:03.600]  你不要以為不處理就沒事
[00:11:05.320 --> 00:11:06.280]  真正的饒恕
[00:11:06.280 --> 00:11:07.840]  是要超越和諧
[00:11:07.840 --> 00:11:10.600]  對衝突和傷害作出一個真誠
[00:11:10.600 --> 00:11:13.480]  深層次的探討和對質
[00:11:13.480 --> 00:11:16.840]  好讓侵犯者有機會去認罪
[00:11:16.840 --> 00:11:17.800]  悔改
[00:11:17.800 --> 00:11:19.760]  與受害人復和
[00:11:19.760 --> 00:11:21.160]  這個是我們最後的目的
[00:11:21.160 --> 00:11:22.480]  復和是我們最後的目的
[00:11:22.480 --> 00:11:24.360]  不要只說中國人
[00:11:24.360 --> 00:11:26.320]  西方的個人主義
[00:11:26.320 --> 00:11:29.840]  也影響了我們對饒恕的一個理念
[00:11:29.840 --> 00:11:31.440]  香港
[00:11:31.440 --> 00:11:33.640]  被英國殖民地統治了百多年
[00:11:34.360 --> 00:11:36.360]  今天雖然是一個國際的大都會
[00:11:36.360 --> 00:11:39.480]  但我們是深受西方文化的影響
[00:11:39.480 --> 00:11:42.440]  特別我想抽出個人主義這個問題
[00:11:42.440 --> 00:11:44.600]  個人主義也有它的好處
[00:11:44.600 --> 00:11:45.240]  就是
[00:11:45.240 --> 00:11:46.720]  它尊重人的尊嚴
[00:11:46.720 --> 00:11:47.920]  自身的價值
[00:11:47.920 --> 00:11:50.200]  人權和平等
[00:11:50.200 --> 00:11:52.320]  但也有它的問題
[00:11:52.320 --> 00:11:55.360]  有些事情一割走極端的時候就會出現問題
[00:11:55.360 --> 00:11:58.040]  個人主義鼓吹了
[00:11:58.040 --> 00:11:59.920]  看重自己個人的利益為先
[00:11:59.920 --> 00:12:02.480]  個人道代表著自己的行事
[00:12:02.720 --> 00:12:05.400]  個人的需要比群體的需要更為重要
[00:12:05.400 --> 00:12:06.720]  這些圖也有關係
[00:12:06.720 --> 00:12:08.160]  你看看圖你就明白我說什麼
[00:12:08.160 --> 00:12:09.840]  一個人很大
[00:12:09.840 --> 00:12:11.000]  多人也沒用
[00:12:11.000 --> 00:12:12.160]  最重要是自己
[00:12:12.160 --> 00:12:16.360]  所以在西方的心理學
[00:12:16.360 --> 00:12:19.600]  當那個人心裏面有創傷
[00:12:19.600 --> 00:12:20.520]  你自己
[00:12:20.520 --> 00:12:23.000]  你自己去饒恕就可以了
[00:12:23.000 --> 00:12:24.000]  不要理會其他人
[00:12:24.000 --> 00:12:25.560]  你自我治療
[00:12:25.560 --> 00:12:26.560]  自我醫治
[00:12:26.560 --> 00:12:28.720]  尋求
[00:12:28.720 --> 00:12:30.920]  與對方的溝通復和
[00:12:30.920 --> 00:12:32.000]  是次要的
[00:12:32.320 --> 00:12:34.000]  只要你自己去懲罰
[00:12:34.000 --> 00:12:35.160]  自己去放下
[00:12:35.160 --> 00:12:37.240]  那就是一個解脫
[00:12:37.240 --> 00:12:38.680]  所以它著重的是
[00:12:38.680 --> 00:12:40.040]  個人解脫
[00:12:40.040 --> 00:12:42.440]  私人行為了結了這個傷害
[00:12:42.440 --> 00:12:44.240]  這個就是自我主義的
[00:12:44.240 --> 00:12:45.760]  貶低了真正的饒恕
[00:12:45.760 --> 00:12:48.160]  另外一個問題就是
[00:12:48.160 --> 00:12:49.720]  群體價值被輕視
[00:12:49.720 --> 00:12:52.080]  著重的就是個人的
[00:12:52.080 --> 00:12:53.960]  利益目標渴望
[00:12:53.960 --> 00:12:57.720]  超越了群體的利益目標渴望
[00:12:57.720 --> 00:12:59.840]  帶來了人與人之間的分裂
[00:13:00.360 --> 00:13:02.760]  忽視了一個團結的關係
[00:13:02.760 --> 00:13:06.200]  但是基督教
[00:13:06.200 --> 00:13:07.640]  它是一個
[00:13:07.640 --> 00:13:09.840]  愛的宗教
[00:13:09.840 --> 00:13:13.360]  是一個關係的群體
[00:13:13.360 --> 00:13:16.360]  教會就是一個真誠的群體
[00:13:16.360 --> 00:13:18.600]  不應該受到個人主義的牽制
[00:13:18.600 --> 00:13:20.880]  我們著重群體的關係
[00:13:20.880 --> 00:13:22.200]  就好像昔日主耶穌
[00:13:22.200 --> 00:13:24.920]  一會兒我們也有主餐
[00:13:24.920 --> 00:13:28.680]  在他設立主餐的時候
[00:13:28.680 --> 00:13:30.200]  他告訴那幫門徒
[00:13:30.200 --> 00:13:31.520]  也告訴我們每個人
[00:13:31.520 --> 00:13:33.560]  我們是一個
[00:13:33.560 --> 00:13:35.480]  連結了耶穌基督的群體
[00:13:35.480 --> 00:13:38.360]  主耶穌首先用他自己的寵駕
[00:13:38.360 --> 00:13:39.400]  用他的生命
[00:13:39.400 --> 00:13:41.440]  去饒恕了我們每一個人
[00:13:41.440 --> 00:13:43.960]  而我們就要學習耶穌基督
[00:13:43.960 --> 00:13:45.720]  去彼此饒恕
[00:13:45.720 --> 00:13:48.760]  所以饒恕不單只是個人的事
[00:13:48.760 --> 00:13:49.960]  也是一個群體的事
[00:13:49.960 --> 00:13:52.240]  回到今天的經文
[00:13:52.240 --> 00:13:56.040]  約瑟的故事
[00:13:56.040 --> 00:13:58.360]  我們會留意到
[00:13:58.360 --> 00:14:00.600]  約瑟的故事真的很傳奇
[00:14:00.600 --> 00:14:02.400]  如何被哥哥出賣
[00:14:02.400 --> 00:14:04.480]  然後去到埃及當奴隸
[00:14:04.480 --> 00:14:07.280]  如何勝過主子的太太
[00:14:07.280 --> 00:14:08.280]  勝的誘惑
[00:14:08.280 --> 00:14:10.000]  但是他坐於枉監
[00:14:10.000 --> 00:14:11.880]  如何憑上帝的智慧
[00:14:11.880 --> 00:14:13.720]  成為了法老王的宰相
[00:14:13.720 --> 00:14:14.680]  等等
[00:14:14.680 --> 00:14:16.360]  但是其實我覺得
[00:14:16.360 --> 00:14:17.440]  特別是今天
[00:14:17.440 --> 00:14:19.200]  當我再去看回
[00:14:19.200 --> 00:14:21.440]  剛才《真饒恕》這本書
[00:14:21.440 --> 00:14:22.840]  和《創世紀》的時候
[00:14:22.840 --> 00:14:24.840]  去到《創世紀》最後
[00:14:24.840 --> 00:14:26.280]  最精彩
[00:14:26.280 --> 00:14:27.480]  最重要
[00:14:27.800 --> 00:14:28.720]  約瑟的故事
[00:14:28.720 --> 00:14:30.200]  給我們的學習就是
[00:14:30.200 --> 00:14:31.520]  饒恕的功課
[00:14:31.520 --> 00:14:33.680]  我們會看到哥哥
[00:14:33.680 --> 00:14:36.120]  如何去作出一個真誠的悔改
[00:14:36.120 --> 00:14:39.120]  你會看到有三個很重要的元素
[00:14:39.120 --> 00:14:41.640]  懊悔、補償和根深
[00:14:41.640 --> 00:14:44.400]  約瑟如何去實踐饒恕
[00:14:44.400 --> 00:14:47.080]  而雙方面如何去實踐復和
[00:14:47.080 --> 00:14:50.040]  我們就憑著一些聖經圖畫
[00:14:50.040 --> 00:14:52.360]  因為要看的經文其實很多
[00:14:52.360 --> 00:14:56.000]  我們也假設大家有少許根底
[00:14:56.000 --> 00:14:57.200]  所以主要學很重要
[00:14:57.200 --> 00:14:58.400]  平時學一些聖經
[00:14:58.400 --> 00:15:03.200]  講到不用從頭到尾講整整五十章的《創世紀》
[00:15:03.200 --> 00:15:05.440]  其實
[00:15:05.440 --> 00:15:08.360]  約瑟和他哥哥的衝突
[00:15:08.360 --> 00:15:10.320]  是始於約瑟
[00:15:10.320 --> 00:15:12.880]  整天和爸爸打小報告
[00:15:12.880 --> 00:15:14.640]  講他哥哥的惡行
[00:15:14.640 --> 00:15:15.840]  當然雙方面
[00:15:15.840 --> 00:15:17.160]  你沒有做錯事
[00:15:17.160 --> 00:15:18.600]  沒有人打小報告
[00:15:18.600 --> 00:15:22.200]  你看回《創世紀》三十七章就知道了
[00:15:22.200 --> 00:15:24.880]  父親也特別寵愛約瑟
[00:15:24.880 --> 00:15:27.000]  比所有兒子更加寵愛
[00:15:27.400 --> 00:15:28.720]  他做了件彩衣
[00:15:28.720 --> 00:15:29.600]  彩衣
[00:15:29.600 --> 00:15:33.080]  不用說彩衣是什麼顏色那些不重要的
[00:15:33.080 --> 00:15:33.800]  最重要的是
[00:15:33.800 --> 00:15:34.920]  你穿漂亮的衣服
[00:15:34.920 --> 00:15:36.120]  那需要做嗎?
[00:15:36.120 --> 00:15:37.680]  穿漂亮的衣服不用做
[00:15:37.680 --> 00:15:39.240]  哥哥就出去放羊
[00:15:39.240 --> 00:15:41.640]  我這個約瑟就穿漂亮的衣服
[00:15:41.640 --> 00:15:42.920]  即是你不用做了
[00:15:42.920 --> 00:15:44.200]  所以
[00:15:44.200 --> 00:15:47.080]  哥哥非常執導約瑟
[00:15:47.080 --> 00:15:51.200]  而當約瑟這個經常說做夢的
[00:15:51.200 --> 00:15:52.160]  我做夢了
[00:15:52.160 --> 00:15:56.040]  有十二菌的禾稈向我下拜
[00:15:56.560 --> 00:15:59.880]  然後又有很多星星、月亮、太陽向我下拜
[00:15:59.880 --> 00:16:03.480]  當時哥哥嬲怒
[00:16:03.480 --> 00:16:05.960]  哥哥們是十個哥哥
