
[00:00:00.000 --> 00:00:03.720]  今天我們會繼續來看《市道行傳》的系列
[00:01:28.320 --> 00:01:30.920]  又認識一下大衛寫的詩篇
[00:01:30.920 --> 00:01:34.040]  他有什麼訊息想告訴我們
[00:01:34.040 --> 00:01:35.560]  我相信詩篇十六篇
[00:01:35.560 --> 00:01:38.560]  是大衛在他自己的艱難危難的時候
[00:01:38.560 --> 00:01:39.680]  危機當中
[00:01:39.680 --> 00:01:45.240]  他向宣告他對神的信靠
[00:01:45.240 --> 00:01:50.360]  這是大衛自己一個很經歷當中的表達
[00:01:50.360 --> 00:01:53.480]  如果大家認識大衛的生平就知道多一點
[00:01:53.480 --> 00:01:57.840]  他曾經有一段時間被數羅王追殺
[00:01:57.840 --> 00:02:00.760]  所以他經歷了很多死亡的危險
[00:02:00.760 --> 00:02:03.280]  因此他在這些危難當中
[00:02:03.280 --> 00:02:07.320]  他就宣告他自己對神的信靠
[00:02:07.320 --> 00:02:08.840]  所以詩篇十六篇
[00:02:08.840 --> 00:02:12.600]  我們會放為一種信靠的詩篇
[00:02:12.600 --> 00:02:16.280]  而在詩篇十六篇的十一節經文裡面
[00:02:16.280 --> 00:02:18.040]  有很豐富的訊息
[00:02:18.040 --> 00:02:19.400]  所以我們也邀請大家
[00:02:19.400 --> 00:02:21.520]  你可以打開你自己手上的聖經
[00:02:21.520 --> 00:02:23.320]  這樣會容易跟得上
[00:02:23.320 --> 00:02:27.360]  我會將他的重點跟大家分享一下
[00:02:27.360 --> 00:02:30.160]  準備我們來聽彼得的講道
[00:02:30.160 --> 00:02:32.960]  在詩篇十六篇的第一節是講到
[00:02:32.960 --> 00:02:36.360]  信靠神的人不會走投無路
[00:02:36.360 --> 00:02:38.360]  不會投靠無門
[00:02:38.360 --> 00:02:41.040]  而是他可以有神投靠
[00:02:41.040 --> 00:02:42.360]  去信靠神
[00:02:42.360 --> 00:02:44.440]  得到神的保護
[00:02:44.440 --> 00:02:45.240]  所以他這樣講
[00:02:45.240 --> 00:02:48.560]  「神啊,我求祢保佑我,因為我投靠祢」
[00:02:48.560 --> 00:02:51.760]  是去表達了他對神那種信靠
[00:02:51.760 --> 00:02:52.840]  簡單來說
[00:02:52.840 --> 00:02:54.360]  有一點這個就告訴我們
[00:02:54.360 --> 00:02:57.120]  他是我們最大的靠山
[00:02:57.400 --> 00:02:58.760]  我想我們回歸之後
[00:02:58.760 --> 00:03:01.560]  時時都講到我們有祖國
[00:03:01.560 --> 00:03:03.240]  我們背靠祖國
[00:03:03.240 --> 00:03:06.480]  我們的祖國就是我們最大的靠山
[00:03:06.480 --> 00:03:08.160]  但我很想跟兩位姐妹分享
[00:03:08.160 --> 00:03:09.320]  大衛的經歷就是
[00:03:09.320 --> 00:03:13.120]  今天我們最大的靠山是這位神
[00:03:13.120 --> 00:03:16.160]  祂才是我們最好的投靠
[00:03:16.160 --> 00:03:19.040]  去保護我們是最安全的
[00:03:19.040 --> 00:03:20.520]  其實在詩篇裡面
[00:03:20.520 --> 00:03:23.600]  投靠神也是一個很重要的訊息
[00:03:23.600 --> 00:03:25.920]  大家有機會回去看不同的詩篇
[00:03:25.920 --> 00:03:28.360]  你也會更加經歷到
[00:03:28.360 --> 00:03:31.760]  詩人他們所表達的就是投靠神
[00:03:31.760 --> 00:03:34.600]  特別是我們把詩篇的第一篇和第二篇
[00:03:34.600 --> 00:03:38.160]  作為整個詩篇150篇裡面的一個引言
[00:03:38.160 --> 00:03:40.120]  或者是詩篇的基礎
[00:03:40.120 --> 00:03:41.200]  不只是第一篇
[00:03:41.200 --> 00:03:43.400]  其實第一和第二篇加在一起看
[00:03:43.400 --> 00:03:45.240]  所以在詩篇第二篇的十二節裡面
[00:03:45.240 --> 00:03:49.320]  告訴我們投靠神的人是有福的
[00:03:49.320 --> 00:03:52.200]  所以投靠神就是一個詩人的宣告
[00:03:52.200 --> 00:03:55.160]  也是詩篇裡面一個表達很重要的訊息
[00:03:55.160 --> 00:03:56.600]  同樣也是今天我們作為基督徒
[00:03:56.600 --> 00:03:59.200]  我們也應該成為一個信靠神
[00:03:59.200 --> 00:04:00.400]  投靠神的人
[00:04:00.400 --> 00:04:02.160]  我們不會走投無路
[00:04:02.160 --> 00:04:06.120]  我們是可以有神來投靠
[00:04:06.120 --> 00:04:07.320]  在第二節裡面
[00:04:07.320 --> 00:04:08.800]  是一節我們熟悉的經文
[00:04:08.800 --> 00:04:10.200]  這裡提醒我們
[00:04:10.200 --> 00:04:13.800]  我們應該認定以神為主
[00:04:13.800 --> 00:04:18.160]  唯獨祢是我的幸福
[00:04:18.160 --> 00:04:20.800]  當人遇到危難
[00:04:20.800 --> 00:04:23.240]  遇到一些突發事件的時候
[00:04:23.240 --> 00:04:25.280]  我們很多時候的反應是什麼呢?
[00:04:25.280 --> 00:04:28.080]  我們可能會六神無主
[00:04:28.080 --> 00:04:30.200]  但是這裡的詩篇十六篇第二節
[00:04:30.200 --> 00:04:33.360]  詩人的經歷就是以神為主
[00:04:33.360 --> 00:04:36.600]  唯獨祢是我的幸福
[00:04:36.600 --> 00:04:38.480]  我們一起來溫習一下這節詩篇
[00:04:38.480 --> 00:04:40.040]  我想是大家都很熟悉的
[00:04:40.040 --> 00:04:41.800]  可能有些人也會背
[00:04:41.800 --> 00:04:43.680]  我就跟大家溫習多一次
[00:04:43.680 --> 00:04:46.960]  也是希望你能夠放在心裡面
[00:04:46.960 --> 00:04:49.560]  你就能夠經歷到以神為主
[00:04:49.560 --> 00:04:51.520]  唯獨祢是我的幸福
[00:04:51.520 --> 00:04:54.520]  我們一起讀一次詩篇十六篇的第二節
[00:04:54.520 --> 00:04:55.640]  預備起
[00:04:55.640 --> 00:04:57.120]  我的心那
[00:04:57.120 --> 00:04:59.320]  你曾對耶和華說
[00:04:59.320 --> 00:05:01.320]  你是我的主
[00:05:01.320 --> 00:05:04.800]  我的好處不在你以外
[00:05:04.800 --> 00:05:06.040]  你是我的主
[00:05:06.040 --> 00:05:09.200]  我的好處不在你以外
[00:05:09.200 --> 00:05:11.920]  這個好處其實不是在說優點
[00:05:11.920 --> 00:05:14.360]  其實是在說我們的福樂
[00:05:14.360 --> 00:05:15.960]  我們的福分
[00:05:15.960 --> 00:05:17.880]  我們用一個比較現代化的名詞
[00:05:17.880 --> 00:05:19.480]  就叫做幸福
[00:05:19.480 --> 00:05:23.840]  我們的幸福完全都是來自這位的神
[00:05:23.840 --> 00:05:26.080]  祂才是幸福的源頭
[00:05:26.080 --> 00:05:28.120]  這一份的幸福
[00:05:28.120 --> 00:05:29.680]  福樂、好處
[00:05:29.680 --> 00:05:31.280]  不單單是說到物質
[00:05:31.280 --> 00:05:35.160]  而是說到我們在屬靈上高的神
[00:05:35.160 --> 00:05:38.120]  給我們的一份的福、一份的恩典
[00:05:38.120 --> 00:05:39.600]  所以一切的福樂
[00:05:39.600 --> 00:05:43.920]  一切真正的幸福是來自這位保護我們
[00:05:43.920 --> 00:05:46.120]  我們可以信靠的神
[00:05:46.120 --> 00:05:47.120]  在十六篇裡面
[00:05:47.120 --> 00:05:48.840]  剛才其實啟用經文也讀過了
[00:05:48.840 --> 00:05:51.160]  那裡提到耶和華是我的產業
[00:05:51.160 --> 00:05:52.520]  是我杯中的粉
[00:05:52.520 --> 00:05:54.920]  祂用乘涼給我的地界
[00:05:54.920 --> 00:05:56.240]  在街尾之處
[00:05:56.240 --> 00:05:57.680]  其實這裡有一點提到
[00:05:57.680 --> 00:05:59.720]  神就是那位分配者
[00:05:59.720 --> 00:06:02.240]  神是那位話事人
[00:06:02.240 --> 00:06:05.000]  就代表著其實一切的分配
[00:06:05.000 --> 00:06:06.400]  一切的決定
[00:06:06.400 --> 00:06:08.520]  都是來自這位的神
[00:06:08.520 --> 00:06:09.920]  是耶和華神
[00:06:09.920 --> 00:06:11.440]  祂是我們的主
[00:06:11.440 --> 00:06:15.240]  我們的幸福就是來自祂
[00:06:15.240 --> 00:06:17.920]  私人在祂身邊的環境所經歷
[00:06:17.920 --> 00:06:19.600]  是一個比較艱難
[00:06:19.600 --> 00:06:21.680]  剛才提到祂可能是被追殺
[00:06:21.680 --> 00:06:25.080]  甚至可能當時後大衛所遇到的
[00:06:25.080 --> 00:06:27.280]  身邊很多的外邦人
[00:06:27.280 --> 00:06:30.920]  他們都拜很多不同的偶像
[00:06:30.920 --> 00:06:32.920]  所以第三、第四節提到
[00:06:32.920 --> 00:06:36.160]  大衛去經歷就是要堅守信仰
[00:06:36.160 --> 00:06:38.200]  不同流合污
[00:06:38.200 --> 00:06:39.880]  第三、第四節提到
[00:06:39.880 --> 00:06:41.080]  特別第四節提到
[00:06:41.080 --> 00:06:43.920]  「以別神代替耶和華的
[00:06:43.920 --> 00:06:46.280]  他們的受苦必加增」
[00:06:46.280 --> 00:06:49.440]  「他們所囂顛的血我必獻上」
[00:06:49.440 --> 00:06:53.360]  「我嘴唇也不提別神的名號」
[00:06:53.360 --> 00:06:56.240]  這個「以別神代替耶和華的」
[00:06:56.240 --> 00:06:58.360]  如果有看聖經的話
[00:06:58.360 --> 00:06:59.840]  它的小字或者譯作叫做
[00:06:59.840 --> 00:07:04.400]  「送禮物給其他神」
[00:07:04.400 --> 00:07:06.080]  而「以別神代替耶和華的」
[00:07:06.080 --> 00:07:09.480]  另外一個翻譯也有一個挺直接的意思
[00:07:09.480 --> 00:07:12.520]  就是「追求其他神」
[00:07:12.520 --> 00:07:15.160]  這個代表著私人是怎樣呢?
[00:07:15.160 --> 00:07:18.280]  縱然很多身邊的人拜偶像
[00:07:18.280 --> 00:07:21.360]  甚至可能他們被一些人逼迫
[00:07:21.360 --> 00:07:23.360]  私人仍然持守信仰
[00:07:23.360 --> 00:07:25.520]  不會三心兩意
[00:07:25.520 --> 00:07:27.200]  又不會轉態
[00:07:27.200 --> 00:07:31.560]  他仍然堅持以耶和華為他的主
[00:07:31.560 --> 00:07:33.440]  最近我們過新年
[00:07:33.440 --> 00:07:35.040]  特別是剛剛過的前兩天
[00:07:35.040 --> 00:07:36.880]  又是一個很重要的節日
[00:07:36.880 --> 00:07:38.000]  我不知道大家怎麼過
[00:07:38.000 --> 00:07:40.000]  這個雙鳥情人節
[00:07:40.000 --> 00:07:43.360]  這個情人節前後有很多的報道
[00:07:43.360 --> 00:07:46.040]  都講一下情人節裡面的一些事情
[00:07:46.040 --> 00:07:47.640]  其中一個我也覺得挺…
[00:07:47.640 --> 00:07:49.960]  原來現代人都是…
[00:07:49.960 --> 00:07:51.040]  可能以前也是這樣
[00:07:51.040 --> 00:07:52.280]  不過這個被人報導出來
[00:07:52.280 --> 00:07:55.760]  他又覺得不是老闆說的
[00:07:55.760 --> 00:07:56.960]  所以不關這個人的事
[00:07:56.960 --> 00:08:01.880]  我們都知道情人節其中一個最關心的就是送花
[00:08:01.880 --> 00:08:06.880]  現代人現在開始原來都是在網上訂花多了
[00:08:06.880 --> 00:08:08.360]  老闆就被訪問
[00:08:08.360 --> 00:08:11.840]  他說他有一點爆料
[00:08:11.840 --> 00:08:14.680]  他說原來有些男士訂花
[00:08:14.680 --> 00:08:16.720]  不是訂一束
[00:08:16.720 --> 00:08:18.680]  訂了五六束花
[00:08:18.680 --> 00:08:21.880]  大家都相信這個男士不會這麼好
[00:08:21.880 --> 00:08:24.640]  可能兩個小時送一束花給他的女朋友
[00:08:24.640 --> 00:08:28.000]  他的意思就是可能他有五六個女士要送花
[00:08:28.000 --> 00:08:29.560]  畢竟網上訂花
[00:08:29.560 --> 00:08:31.960]  可以有一點保密
[00:08:31.960 --> 00:08:33.160]  沒有人知道
[00:08:33.160 --> 00:08:34.720]  這個其實正正就是代表
[00:08:34.720 --> 00:08:37.000]  可能有時候有些人是三心兩意
[00:08:37.000 --> 00:08:39.880]  又太多心
[00:08:39.880 --> 00:08:42.680]  送禮物都送得很多出去
[00:08:42.680 --> 00:08:46.120]  但是自己都沒有一個主意
[00:08:46.120 --> 00:08:49.560]  其實有一點人都是這一類
[00:08:49.560 --> 00:08:50.600]  什麼神都拜
[00:08:50.600 --> 00:08:51.720]  特別在過年的時候
[00:08:51.720 --> 00:08:53.120]  我們有時候都會見到很多人
[00:08:53.120 --> 00:08:55.960]  這個廟又去,那個廟又去
[00:08:55.960 --> 00:08:58.440]  但是這個私人去的堅持就是
[00:08:58.440 --> 00:09:00.920]  當身邊的人可能有很多聲音
[00:09:00.920 --> 00:09:01.960]  有很多壓力
[00:09:01.960 --> 00:09:06.200]  甚至很多是處身於拜偶像的群體裡面
[00:09:06.200 --> 00:09:08.080]  他仍然持守他的信仰
[00:09:08.080 --> 00:09:10.520]  他不會同流合污
[00:09:10.520 --> 00:09:11.960]  特別在這裡提一個
[00:09:11.960 --> 00:09:15.160]  我覺得我們今天應該要學習的地方就是
[00:09:15.160 --> 00:09:19.040]  他說到我嘴唇也不提別神的名號
[00:09:19.040 --> 00:09:21.200]  當然我想這個對當時候來說
[00:09:21.200 --> 00:09:25.720]  他們的意思是更加挺特別的
[00:09:25.720 --> 00:09:28.920]  他們當時覺得你提其他神的名字
[00:09:28.920 --> 00:09:32.640]  其實某程度都可能代表了你跟祂之間有一些關係
[00:09:32.640 --> 00:09:36.040]  所以他們很不輕易說神的名字
[00:09:36.040 --> 00:09:40.520]  要不然就以為你已經屬於神的宗教
[00:09:40.520 --> 00:09:44.560]  或者是拜偶像的那一批人一夥
[00:09:44.560 --> 00:09:45.840]  但是這裡也提醒我們
[00:09:45.840 --> 00:09:48.520]  今天其實我們嘴巴的說話
[00:09:48.520 --> 00:09:50.880]  都要很小心
[00:09:50.880 --> 00:09:52.840]  很多時候我想今天的社會情況
[00:09:52.840 --> 00:09:55.880]  或者我們所處身的大氣候當中
[00:09:55.880 --> 00:09:59.600]  很多時候人就用了一些我們叫做語言暴力
[00:09:59.600 --> 00:10:00.680]  我們的說話
[00:10:00.680 --> 00:10:04.280]  可能你提一下其他偶像的名字都不是什麼問題
[00:10:04.280 --> 00:10:05.440]  但是我們要很小心
[00:10:05.440 --> 00:10:07.280]  我們有時候會不會受影響
[00:10:07.280 --> 00:10:10.600]  就是在這個社會的人的心態
[00:10:10.600 --> 00:10:13.120]  可能用很多不同的語言暴力
[00:10:13.120 --> 00:10:16.360]  來傷害、攻擊人
[00:10:16.360 --> 00:10:17.880]  他不需要用武力
[00:10:17.880 --> 00:10:19.080]  不需要用暴力
[00:10:19.080 --> 00:10:21.880]  但是他就用口說的話
[00:10:21.880 --> 00:10:25.760]  可能很刻薄、很尖酸、很尖銳
[00:10:25.760 --> 00:10:28.520]  就令到人受到很多的傷害
[00:10:28.520 --> 00:10:30.800]  我想這個雖然可能有時候有些人都會覺得
[00:10:30.800 --> 00:10:32.000]  因為我在工作上高
[00:10:32.000 --> 00:10:33.720]  我需要有保護自己
[00:10:33.720 --> 00:10:36.560]  我需要去對一些人是要這樣的
[00:10:36.560 --> 00:10:39.160]  但是我想這個我們都要很小心
[00:10:39.160 --> 00:10:40.480]  是不是我們能夠
[00:10:40.480 --> 00:10:45.800]  有些現代人不知道會不會受一些不好的影響
[00:10:45.800 --> 00:10:46.960]  又以牙還牙
[00:10:46.960 --> 00:10:48.160]  又要以眼還眼
[00:10:48.160 --> 00:10:49.560]  就是你牙尖嘴利
[00:10:49.560 --> 00:10:50.800]  他就更加尖酸刻薄
[00:10:50.800 --> 00:10:53.280]  所以大家在言語上高
[00:10:53.280 --> 00:10:55.680]  就更加多一些的衝突暴力
[00:10:55.680 --> 00:10:56.680]  所以我們要很小心
[00:10:56.680 --> 00:10:59.960]  普通人學會其實都是由控制我們的嘴巴
[00:10:59.960 --> 00:11:02.360]  控制我們的說話開始
[00:11:02.360 --> 00:11:05.080]  在詩篇16篇的前與後上下文
[00:11:05.080 --> 00:11:06.720]  15篇和17篇
[00:11:06.720 --> 00:11:08.000]  如果大家回去看的時候
[00:11:08.000 --> 00:11:10.720]  其實這個都是在說語言
[00:11:10.720 --> 00:11:12.320]  要詩人也好
[00:11:12.320 --> 00:11:14.720]  要人留心他們所說的話
[00:11:14.720 --> 00:11:18.160]  都是有一個互相呼應
[00:11:18.160 --> 00:11:19.200]  詩人很體會
[00:11:19.200 --> 00:11:20.360]  我們很留意
[00:11:20.360 --> 00:11:23.400]  我們要小心我們嘴巴所說的話
[00:11:23.400 --> 00:11:26.880]  很容易受到影響而變成同流合污
[00:11:26.880 --> 00:11:28.720]  所以要回去詩篇第一篇
[00:11:28.720 --> 00:11:30.320]  如果大家真的要回去看的時候
[00:11:30.320 --> 00:11:31.240]  看完詩篇第一篇
[00:11:31.240 --> 00:11:34.200]  就提醒我們怎樣多些將神的話語
[00:11:34.200 --> 00:11:35.400]  藏在心裏面
[00:11:35.400 --> 00:11:40.240]  以神的話作為我們嘴唇口所出的言語
[00:11:40.240 --> 00:11:43.320]  所以這個是提醒我們要堅守信仰
[00:11:43.320 --> 00:11:44.680]  不要同流合污
[00:11:44.680 --> 00:11:47.440]  受到這些不好的影響
[00:11:47.440 --> 00:11:49.560]  然後詩人的經歷就是要信靠神
[00:11:49.560 --> 00:11:52.400]  為他的預備和供應的時候
[00:11:52.400 --> 00:11:54.440]  他就心滿意足
[00:11:54.440 --> 00:11:55.520]  在第五第六節說到
[00:11:55.520 --> 00:11:58.280]  「耶和華是我的產業,是我杯中的糞」
[00:11:58.280 --> 00:11:59.880]  「我所得的,你為我持手」
[00:11:59.880 --> 00:12:01.560]  「用盛量給我的地界」
[00:12:01.560 --> 00:12:03.800]  「坐落在街尾之處」
[00:12:03.800 --> 00:12:07.080]  「我的產業實在美好」
[00:12:07.080 --> 00:12:08.400]  「我的產業實在美好」
[00:12:08.400 --> 00:12:09.320]  是另外一個翻譯
[00:12:09.320 --> 00:12:10.520]  更加直接告訴我們
[00:12:10.520 --> 00:12:14.080]  「是的,我的產業美極了」
[00:12:14.080 --> 00:12:15.960]  是詩人去信靠神
[00:12:15.960 --> 00:12:20.360]  去經歷到神為他預備的供應給他的
[00:12:20.360 --> 00:12:22.720]  是令到他最好的
[00:12:22.720 --> 00:12:24.280]  是心滿意足
[00:12:24.280 --> 00:12:25.440]  在十一節的時候
[00:12:25.440 --> 00:12:28.600]  遲些我們會說到有滿足的喜樂
[00:12:28.600 --> 00:12:30.280]  但到了第五第六節
[00:12:30.280 --> 00:12:33.160]  其實已經是一個滿足的表達
[00:12:33.160 --> 00:12:35.520]  詩人覺得神給他的糞
[00:12:35.520 --> 00:12:38.280]  給他的產業是最好的
[00:12:38.280 --> 00:12:39.920]  是美極了
[00:12:39.920 --> 00:12:42.800]  大衛以神為他的滿足
[00:12:42.800 --> 00:12:45.280]  大衛經歷到的是
[00:12:45.280 --> 00:12:48.880]  專心依靠跟隨這位神的時候
[00:12:48.880 --> 00:12:50.560]  他所得到的
[00:12:50.560 --> 00:12:54.840]  是讓他更加加倍滿足的喜樂
[00:12:54.840 --> 00:12:56.160]  但相對來說
[00:12:56.160 --> 00:12:59.680]  一些以別神代替耶和華的人又如何呢?
[00:12:59.680 --> 00:13:01.760]  我們回到第四節的時候
[00:13:01.760 --> 00:13:02.840]  再一次看到
[00:13:02.840 --> 00:13:04.320]  以別神代替耶和華的人
[00:13:04.320 --> 00:13:08.160]  他們的受苦一定是加增
[00:13:08.160 --> 00:13:11.480]  在新年期間
[00:13:11.480 --> 00:13:13.880]  我不知道大家是否有很多拜年活動
[00:13:13.880 --> 00:13:16.080]  你遇到一些朋友
[00:13:16.080 --> 00:13:18.240]  甚至可能你在外面吃飯的時候
[00:13:18.240 --> 00:13:21.760]  也聽到很多人一起拜年
[00:13:21.760 --> 00:13:23.840]  團拜聚會聊聊天
[00:13:23.840 --> 00:13:26.640]  不知道大家拜年的時候有什麼話題
[00:13:26.640 --> 00:13:29.440]  原來新年不同的人
[00:13:29.440 --> 00:13:31.200]  其實也挺關心
[00:13:31.200 --> 00:13:32.480]  上次我在這裡說
[00:13:32.480 --> 00:13:33.920]  不知道大家還有沒有印象
[00:13:33.920 --> 00:13:35.560]  講到施震約翰的時候
[00:13:35.560 --> 00:13:38.640]  提到我們當作什麼
[00:13:38.640 --> 00:13:42.160]  其實有不少人也很關心
[00:13:42.160 --> 00:13:44.320]  昨天我早上吃早餐的時候
[00:13:44.320 --> 00:13:47.600]  在茶餐廳坐在我後面
[00:13:47.600 --> 00:13:49.000]  有兩位女士
[00:13:49.000 --> 00:13:50.720]  她們在聊天
[00:13:50.720 --> 00:13:52.080]  聊什麼題目呢?
[00:13:52.080 --> 00:13:54.120]  都是過年大家關心的題目
[00:13:54.120 --> 00:13:55.160]  她們關心的是什麼呢?
[00:13:55.160 --> 00:13:57.320]  因為我相信她們沒有回教會
[00:13:57.320 --> 00:14:00.440]  她們關心的是今年是什麼年
[00:14:00.440 --> 00:14:01.560]  馬年
[00:14:01.560 --> 00:14:03.080]  她們就很有研究
[00:14:03.080 --> 00:14:05.960]  然後她們有去問一些高人
[00:14:05.960 --> 00:14:06.760]  可能問過一下
[00:14:06.760 --> 00:14:11.080]  她們覺得馬年和什麼生肖的人
[00:14:11.080 --> 00:14:14.080]  今天相克或者相沖
[00:14:14.080 --> 00:14:17.200]  最簡單我們常常說的就是犯太歲
[00:14:17.200 --> 00:14:20.480]  所以她們就說要買一個熟悉的狗
[00:14:20.480 --> 00:14:22.160]  就要買一隻狗放在家裡
[00:14:22.160 --> 00:14:23.720]  不知道要鎮壓什麼
[00:14:23.720 --> 00:14:25.840]  燒災求福
[00:14:25.840 --> 00:14:27.640]  你屬於豬
[00:14:27.640 --> 00:14:29.520]  好像又買了一隻豬回來
[00:14:29.520 --> 00:14:30.840]  我也不知道要怎麼買
[00:14:30.840 --> 00:14:35.720]  她們很想免這些不好的事情
[00:14:35.720 --> 00:14:36.960]  希望多求福
[00:14:36.960 --> 00:14:38.200]  然後就說一下
[00:14:38.200 --> 00:14:39.560]  你知不知道今年生肖
[00:14:39.560 --> 00:14:43.520]  哪個生肖是最艱難最不好的呢?
[00:14:43.520 --> 00:14:44.800]  就是我的生肖
[00:14:44.800 --> 00:14:45.760]  坐著聽
[00:14:45.760 --> 00:14:47.960]  原來還說了我的生肖
[00:14:47.960 --> 00:14:50.920]  當然我又覺得
[00:14:50.920 --> 00:14:52.720]  《詩篇十六篇》的詩人也提到
[00:14:52.720 --> 00:14:55.240]  就算面對死亡也不用怕
[00:14:55.240 --> 00:14:59.840]  我也不需要怕這些相沖相克
[00:14:59.840 --> 00:15:01.440]  但是人就是這樣
[00:15:01.440 --> 00:15:03.880]  她們用別臣代替耶和華
[00:15:03.880 --> 00:15:06.040]  她們去拜很多廟宇
[00:15:06.040 --> 00:15:09.560]  很多初三、初一又去拜什麼
[00:15:09.560 --> 00:15:11.640]  結果她們所增加的是什麼呢?
[00:15:11.640 --> 00:15:13.760]  她不是求到什麼福回來
[00:15:13.760 --> 00:15:16.920]  她可能就是求到很多煩惱回來
[00:15:16.920 --> 00:15:18.560]  她覺得我屬什麼
[00:15:18.560 --> 00:15:20.720]  我就今年有什麼不好
[00:15:20.720 --> 00:15:22.800]  又要怎樣去趨吉避凶
[00:15:22.800 --> 00:15:23.760]  所以這些就是人
[00:15:23.760 --> 00:15:27.920]  她們覺得自己所拜的
[00:15:27.920 --> 00:15:30.080]  表面上好像是為求福
[00:15:30.080 --> 00:15:31.400]  但最終其實就是
[00:15:31.400 --> 00:15:32.600]  詩人所說的就是
[00:15:32.600 --> 00:15:35.520]  她們的仇苦一定加增
[00:15:35.520 --> 00:15:38.240]  但是我們每一個願意真的信教神的
[00:15:38.240 --> 00:15:40.520]  神為我們預備所供應的
[00:15:40.520 --> 00:15:43.000]  是令到我們心滿意足
[00:15:43.000 --> 00:15:45.440]  令到詩人有滿足的喜樂
[00:15:45.440 --> 00:15:47.560]  我們不需要為這些而受煩
[00:15:47.560 --> 00:15:50.880]  不需要為這些而擔心
[00:15:50.880 --> 00:15:52.720]  在第十六篇的第七節
[00:15:52.720 --> 00:15:55.760]  詩人要提醒我們留心
[00:15:55.760 --> 00:15:59.800]  神給我們的指教和警戒
[00:15:59.800 --> 00:16:03.000]  「我必稱頌那指教我的耶和華
[00:16:03.000 --> 00:16:08.200]  我的心腸在夜間也警戒我」
[00:16:08.200 --> 00:16:09.880]  神很想我們每一個人
[00:16:09.880 --> 00:16:13.720]  都能夠去明白祂的真理
[00:16:13.720 --> 00:16:16.000]  所以神要指教我們
[00:16:16.000 --> 00:16:18.200]  神讓我們能夠明白真理的時候
[00:16:18.200 --> 00:16:19.560]  就好像十一節那裡說
[00:16:19.560 --> 00:16:22.560]  祂會將生命的道路指示我們
[00:16:22.560 --> 00:16:24.360]  最重要是因為神很想我們
[00:16:24.360 --> 00:16:28.240]  從真理當中來得著生命
[00:16:28.240 --> 00:16:30.280]  藉著神啟示的律法
[00:16:30.280 --> 00:16:32.520]  藉著神啟示的真理
[00:16:32.520 --> 00:16:33.920]  同樣這個指教
[00:16:33.920 --> 00:16:36.360]  不單單是神要指教我們
[00:16:36.360 --> 00:16:37.920]  其實是神提醒我們
[00:16:37.920 --> 00:16:41.680]  祂是很願意來成為一個輔導者
[00:16:41.680 --> 00:16:43.120]  一個聆聽者
[00:16:43.120 --> 00:16:46.120]  這個指教裡面也有一些輔導的意思
[00:16:46.120 --> 00:16:50.080]  可能當年賴位也未必有輔導的名詞
[00:16:50.080 --> 00:16:52.840]  但也有一個就是神願意聆聽
[00:16:52.840 --> 00:16:55.920]  神願意來給我們發問
[00:16:55.920 --> 00:16:58.640]  其實這個是在我們的信仰裡面
[00:16:58.640 --> 00:17:03.080]  可能我們很多時候都未必敢去問神
