
[00:00:00.000 --> 00:00:03.920]  雖然我們這一區或者這一代
[00:07:51.440 --> 00:07:53.440]  但他是受神使用
[00:07:53.440 --> 00:07:55.440]  成爲一個很亨通的
[00:07:55.440 --> 00:07:56.440]  蒙福氣的人
[00:07:56.440 --> 00:07:59.440]  他是做阿達舌西王的走證
[00:07:59.440 --> 00:08:01.440]  大家知道走證是做什麼的嗎?
[00:08:01.440 --> 00:08:03.440]  是試酒的
[00:08:03.440 --> 00:08:05.440]  但他不是品酒師
[00:08:05.440 --> 00:08:07.440]  每一次王要喝酒的時候
[00:08:07.440 --> 00:08:09.440]  我相信王將珍貴的酒
[00:08:09.440 --> 00:08:10.440]  只是給他一點點
[00:08:10.440 --> 00:08:11.440]  不是大大杯
[00:08:11.440 --> 00:08:12.440]  只是一點點
[00:08:12.440 --> 00:08:14.440]  然後喝了之後
[00:08:14.440 --> 00:08:15.440]  看看他有什麼反應
[00:08:15.440 --> 00:08:16.440]  沒有倒下
[00:08:16.440 --> 00:08:17.440]  那又怎麼樣?
[00:08:17.440 --> 00:08:19.440]  王就叫他倒大大杯給自己
[00:08:19.440 --> 00:08:20.440]  就是這樣
[00:08:20.440 --> 00:08:21.440]  所以大家不要以爲他是品酒師
[00:08:21.440 --> 00:08:23.440]  他不是在試紅酒的
[00:08:23.440 --> 00:08:25.440]  但是因爲他是這樣的角色
[00:08:25.440 --> 00:08:27.440]  正正反映了阿達舌西王
[00:08:27.440 --> 00:08:30.440]  對他非常信任
[00:08:30.440 --> 00:08:32.440]  相信他是位極一人之上
[00:08:32.440 --> 00:08:33.440]  是什麼?
[00:08:33.440 --> 00:08:35.440]  多人之下
[00:08:35.440 --> 00:08:36.440]  作爲一個異族人
[00:08:36.440 --> 00:08:37.440]  能夠這樣
[00:08:37.440 --> 00:08:40.440]  其實真的很幸福
[00:08:40.440 --> 00:08:41.440]  喫什麼、穿什麼、住什麼
[00:08:41.440 --> 00:08:43.440]  我相信不是問題
[00:08:43.440 --> 00:08:44.440]  但是我們看到黎希米
[00:08:44.440 --> 00:08:46.440]  沒有在一個安殊的環境
[00:08:46.440 --> 00:08:48.440]  忘記他自己的國家
[00:08:48.440 --> 00:08:49.440]  忘記他自己的民族
[00:08:49.440 --> 00:08:52.440]  當他又聽到耶路撒冷的光景的時候
[00:08:52.440 --> 00:08:53.440]  他有很大的反應
[00:08:53.440 --> 00:08:55.440]  因爲代表着他對國家、民族
[00:08:55.440 --> 00:08:59.440]  有一個非常深切的關懷
[00:08:59.440 --> 00:09:01.440]  讓我介紹一下黎希米記的背景
[00:09:01.440 --> 00:09:02.440]  其實黎希米記
[00:09:02.440 --> 00:09:03.440]  有人說
[00:09:03.440 --> 00:09:06.440]  跟以色列記原本是一本書
[00:09:06.440 --> 00:09:07.440]  我們不要理他了
[00:09:07.440 --> 00:09:09.440]  獨立去看第一章
[00:09:09.440 --> 00:09:10.440]  黎希米記的歷史背景
[00:09:10.440 --> 00:09:11.440]  大體很簡單
[00:09:11.440 --> 00:09:13.440]  就是以色列人因爲背叛神
[00:09:13.440 --> 00:09:15.440]  所以神使用愛迪
[00:09:15.440 --> 00:09:16.440]  先是巴比倫
[00:09:16.440 --> 00:09:17.440]  後馬代波斯
[00:09:17.440 --> 00:09:21.440]  先後讓以色列人去嘗試
[00:09:21.440 --> 00:09:22.440]  怎麼亡國
[00:09:22.440 --> 00:09:24.440]  從而去思想
[00:09:24.440 --> 00:09:25.440]  他要依靠神
[00:09:25.440 --> 00:09:27.440]  所以黎希米之前
[00:09:27.440 --> 00:09:29.440]  至少曾經有三次被捕
[00:09:29.440 --> 00:09:30.440]  以色列人
[00:09:30.440 --> 00:09:32.440]  也有多次的歸回
[00:09:32.440 --> 00:09:34.440]  而黎希米記本身的記載
[00:09:34.440 --> 00:09:35.440]  大概是在
[00:09:35.440 --> 00:09:39.440]  主前444到445年之間的一些事
[00:09:39.440 --> 00:09:41.440]  有些書就說442到445
[00:09:41.440 --> 00:09:43.440]  大體都是這段時間
[00:09:43.440 --> 00:09:45.440]  當時巴比倫已經亡了
[00:09:45.440 --> 00:09:47.440]  因爲馬代波斯興起
[00:09:47.440 --> 00:09:49.440]  而當時的馬代皇帝
[00:09:49.440 --> 00:09:51.440]  波斯皇帝就是阿達舌西
[00:09:51.440 --> 00:09:53.440]  在位20年了
[00:09:53.440 --> 00:09:54.440]  做了20年皇帝
[00:09:54.440 --> 00:09:56.440]  而當時黎希米
[00:09:56.440 --> 00:09:58.440]  第一章裏面記載
[00:09:58.440 --> 00:10:00.440]  他是在馬代波斯的首都
[00:10:00.440 --> 00:10:02.440]  舒山城
[00:10:02.440 --> 00:10:04.440]  作王的走證
[00:10:04.440 --> 00:10:06.440]  其實馬代波斯版圖遼闊
[00:10:06.440 --> 00:10:08.440]  他有四個首都
[00:10:08.440 --> 00:10:10.440]  不過我相信皇帝住哪個首都
[00:10:10.440 --> 00:10:12.440]  那個首都是最重要的
[00:10:12.440 --> 00:10:13.440]  所以舒山
[00:10:13.440 --> 00:10:14.440]  相信是最繁華
[00:10:14.440 --> 00:10:15.440]  最興盛的
[00:10:15.440 --> 00:10:17.440]  而黎希米本身的名字
[00:10:17.440 --> 00:10:18.440]  很有趣
[00:10:18.440 --> 00:10:20.440]  可能也是他父親對他有個寄望
[00:10:20.440 --> 00:10:21.440]  哈加利亞
[00:10:21.440 --> 00:10:23.440]  就是他叫耶和華安慰
[00:10:23.440 --> 00:10:25.440]  或者叫耶和華憐敏
[00:10:25.440 --> 00:10:26.440]  挺好的
[00:10:26.440 --> 00:10:29.440]  特別這個世代也很需要安慰
[00:10:29.440 --> 00:10:30.440]  也很需要憐敏
[00:10:30.440 --> 00:10:32.440]  不如有機會也可以改成
[00:10:32.440 --> 00:10:34.440]  叫謝安慰
[00:10:34.440 --> 00:10:36.440]  或者叫黃憐敏
[00:10:36.440 --> 00:10:37.440]  是不是?
[00:10:37.440 --> 00:10:38.440]  千萬不要說嗯
[00:10:38.440 --> 00:10:40.440]  不憐敏不是太好
[00:10:40.440 --> 00:10:41.440]  要想一想
[00:10:41.440 --> 00:10:42.440]  是不是?
[00:10:42.440 --> 00:10:44.440]  所以我們不一定考慮一些
[00:10:44.440 --> 00:10:45.440]  所謂的Christian Name
[00:10:45.440 --> 00:10:46.440]  是不是?
[00:10:46.440 --> 00:10:47.440]  我們有些以往
[00:10:47.440 --> 00:10:48.440]  特別多一些
[00:10:48.440 --> 00:10:49.440]  表示生命有改變
[00:10:49.440 --> 00:10:50.440]  受浸的那一刻
[00:10:50.440 --> 00:10:51.440]  他真的改了個名字
[00:10:51.440 --> 00:10:52.440]  叫吳約翰
[00:10:52.440 --> 00:10:54.440]  叫謝彼得
[00:10:54.440 --> 00:10:56.440]  以前上一代很流行的
[00:10:56.440 --> 00:10:57.440]  不要介紹
[00:10:57.440 --> 00:10:59.440]  但是耶利米就是這個意思
[00:10:59.440 --> 00:11:02.440]  代表着他父親對他有個寄望
[00:11:02.440 --> 00:11:04.440]  事實上他的一生
[00:11:04.440 --> 00:11:05.440]  生命的展現
[00:11:05.440 --> 00:11:08.440]  就是對國家民族有什麼呢?
[00:11:08.440 --> 00:11:09.440]  有那個安慰
[00:11:09.440 --> 00:11:10.440]  有那個憐敏
[00:11:10.440 --> 00:11:11.440]  所以今天的講題非常好
[00:11:11.440 --> 00:11:13.440]  只是不懂得讀那一詞
[00:11:13.440 --> 00:11:15.440]  國破家亡的憂愁
[00:11:15.440 --> 00:11:17.440]  正正反映在裏希米那裏
[00:11:17.440 --> 00:11:21.440]  而裏希米當時聽哈拿利
[00:11:21.440 --> 00:11:24.440]  他的弟兄說關於耶路撒冷的情況的時候
[00:11:24.440 --> 00:11:30.440]  正正當時耶路撒冷麪臨一個很重大的改變
[00:11:30.440 --> 00:11:33.440]  如果你有機會看以色列記的第四章記載
[00:11:33.440 --> 00:11:34.440]  同一時間
[00:11:34.440 --> 00:11:37.440]  當時雅達舍西王聽了一些人的報告
[00:11:37.440 --> 00:11:41.440]  誤解耶路撒冷的人是暗自謀反
[00:11:41.440 --> 00:11:47.440]  所以下令將當時耶路撒冷人興建的聖殿的工程停了
[00:11:47.440 --> 00:11:51.440]  並且將一些已有的建築物加以拆毀
[00:11:51.440 --> 00:11:53.440]  所以第一節到第二節
[00:11:53.440 --> 00:11:57.440]  哈拿利講到耶路撒冷蒙災難受靈慾
[00:11:57.440 --> 00:11:59.440]  就是當時這個情況
[00:11:59.440 --> 00:12:02.440]  裏希米就在這個時候聽到這個消息
[00:12:02.440 --> 00:12:04.440]  讓我們在當中去看看
[00:12:04.440 --> 00:12:07.440]  一個愛國愛神的人
[00:12:07.440 --> 00:12:10.440]  如何在對一個國破家亡的情況
[00:12:10.440 --> 00:12:14.440]  去面對反應是怎麼樣
[00:12:14.440 --> 00:12:15.440]  當我去準備的時候
[00:12:15.440 --> 00:12:17.440]  我覺得整段經文
[00:12:17.440 --> 00:12:20.440]  十一節最重要是在五到第十節
[00:12:20.440 --> 00:12:22.440]  正正是我們一起讀的那一節
[00:12:22.440 --> 00:12:24.440]  那一段經文
[00:12:24.440 --> 00:12:27.440]  因爲這段土文給了我們很多的啓發
[00:12:27.440 --> 00:12:28.440]  讓我們知道
[00:12:28.440 --> 00:12:30.440]  若是神國要繼續發展
[00:12:30.440 --> 00:12:33.440]  若是一個羣體要轉去另一個更高的臺階
[00:12:33.440 --> 00:12:34.440]  給神去用的時候
[00:12:34.440 --> 00:12:37.440]  我們需要成爲三種人
[00:12:37.440 --> 00:12:38.440]  這三種人裏面
[00:12:38.440 --> 00:12:41.440]  特別是在第六節和第七節
[00:12:41.440 --> 00:12:42.440]  反映了第一種人
[00:12:42.440 --> 00:12:45.440]  就是這些願意去投靠神的人
[00:12:45.440 --> 00:12:48.440]  需要常常在生命裏面歸正
[00:12:48.440 --> 00:12:51.440]  不單單只是信或者宣告他是屬神
[00:12:51.440 --> 00:12:53.440]  他的生命需要去歸正
[00:12:53.440 --> 00:12:54.440]  在新約裏面
[00:12:54.440 --> 00:12:55.440]  這段經文很清楚
[00:12:55.440 --> 00:12:58.440]  就是我們要自潔
[00:12:58.440 --> 00:13:01.440]  要脫離卑賤的事
[00:13:01.440 --> 00:13:02.440]  要合爲主容
[00:13:02.440 --> 00:13:05.440]  然後成爲主守裏面聖潔的器皿
[00:13:05.440 --> 00:13:08.440]  預備行各樣的善事
[00:13:08.440 --> 00:13:09.440]  保羅就很清楚地說了
[00:13:09.440 --> 00:13:10.440]  但是在舊約裏面
[00:13:10.440 --> 00:13:12.440]  黎希米的這段土文裏面
[00:13:12.440 --> 00:13:13.440]  我們就要探討一下
[00:13:13.440 --> 00:13:14.440]  爲什麼要這樣
[00:13:14.440 --> 00:13:16.440]  所以我想告訴大家
[00:13:16.440 --> 00:13:17.440]  第一件事
[00:13:17.440 --> 00:13:19.440]  在當中主告訴我們
[00:13:19.440 --> 00:13:20.440]  我們需要成爲歸正者
[00:13:20.440 --> 00:13:22.440]  而實際上黎希米在土文裏面
[00:13:22.440 --> 00:13:23.440]  首先求神
[00:13:23.440 --> 00:13:26.440]  讓這羣得罪神的百姓
[00:13:26.440 --> 00:13:27.440]  包括他自己
[00:13:27.440 --> 00:13:29.440]  都要成爲歸正者
[00:13:29.440 --> 00:13:32.440]  因爲其實以色列民是受選招的百姓
[00:13:32.440 --> 00:13:34.440]  他們本身就已經是神的百姓
[00:13:34.440 --> 00:13:36.440]  不過爲什麼今天淪落成這樣呢?
[00:13:36.440 --> 00:13:38.440]  國破家亡
[00:13:38.440 --> 00:13:41.440]  就是因爲他們不肯聽神的話
[00:13:41.440 --> 00:13:43.440]  他們脫離了神
[00:13:43.440 --> 00:13:44.440]  離開了神
[00:13:44.440 --> 00:13:45.440]  所以在這裏
[00:13:45.440 --> 00:13:46.440]  第六節到第七節
[00:13:46.440 --> 00:13:47.440]  我們看到歸正者
[00:13:47.440 --> 00:13:51.440]  包括了一些沒有守摩西戒律的人
[00:13:51.440 --> 00:13:53.440]  摩西的戒律簡單一點就是十戒
[00:13:53.440 --> 00:13:54.440]  大家會背的
[00:13:54.440 --> 00:13:55.440]  包括第一戒很重要
[00:13:55.440 --> 00:13:58.440]  就是要尊神爲他唯一的
[00:13:58.440 --> 00:14:00.440]  獨一敬拜的主
[00:14:00.440 --> 00:14:03.440]  但是十戒之下
[00:14:03.440 --> 00:14:05.440]  在摩西的條例裏面
[00:14:05.440 --> 00:14:07.440]  其實還有一些很瑣碎
[00:14:07.440 --> 00:14:10.440]  表達生活上一些細節要守的戒律
[00:14:10.440 --> 00:14:12.440]  如果大家再專心去看的話
[00:14:12.440 --> 00:14:13.440]  或者你聽過的話
[00:14:13.440 --> 00:14:14.440]  有一種叫做他勒目
[00:14:14.440 --> 00:14:16.440]  裏面有大概613條
[00:14:16.440 --> 00:14:18.440]  是給猶太人遵守
[00:14:18.440 --> 00:14:20.440]  以至實踐十戒的正義
[00:14:20.440 --> 00:14:22.440]  例如怎麼不可以姦淫呢?
[00:14:22.440 --> 00:14:25.440]  或者怎麼不可以偷渡呢?
[00:14:25.440 --> 00:14:26.440]  不姦淫呢?
[00:14:26.440 --> 00:14:28.440]  原來在613條的細節的生活裏面
[00:14:28.440 --> 00:14:31.440]  其中有一條是這樣給那些嚴守戒律的形容
[00:14:31.440 --> 00:14:34.440]  就是如果男性爲了要避免思想
[00:14:34.440 --> 00:14:35.440]  或者眼目
[00:14:35.440 --> 00:14:38.440]  或者心裏面常常產生一些不好的念頭
[00:14:38.440 --> 00:14:39.440]  他見到女性
[00:14:39.440 --> 00:14:41.440]  爲了避免觸犯任念
[00:14:41.440 --> 00:14:42.440]  怎麼樣?
[00:14:42.440 --> 00:14:43.440]  要立刻拎命棉
[00:14:43.440 --> 00:14:44.440]  或者轉一個方向
[00:14:44.440 --> 00:14:45.440]  走另一條路
[00:14:45.440 --> 00:14:46.440]  是真的
[00:14:46.440 --> 00:14:48.440]  所以這一類人
[00:14:48.440 --> 00:14:49.440]  你很容易認得
[00:14:49.440 --> 00:14:50.440]  特別是男士
[00:14:50.440 --> 00:14:51.440]  通常是頭青臉腫
[00:14:51.440 --> 00:14:53.440]  鼻子紅紅的
[00:14:53.440 --> 00:14:54.440]  爲什麼呢?
[00:14:54.440 --> 00:14:55.440]  因爲他要立刻拎命棉
[00:14:55.440 --> 00:14:56.440]  這樣這樣這樣
[00:14:56.440 --> 00:14:57.440]  你想想
[00:14:57.440 --> 00:14:58.440]  多數都是碰到柱子
[00:14:58.440 --> 00:14:59.440]  碰到樹
[00:14:59.440 --> 00:15:00.440]  是不是?
[00:15:00.440 --> 00:15:01.440]  是不是?
[00:15:01.440 --> 00:15:02.440]  是真的
[00:15:02.440 --> 00:15:03.440]  是不是?
[00:15:03.440 --> 00:15:04.440]  所以呢
[00:15:04.440 --> 00:15:07.440]  不守摩西戒律的人
[00:15:07.440 --> 00:15:09.440]  其實就已經得罪神了
[00:15:09.440 --> 00:15:10.440]  在當時的人來說
[00:15:10.440 --> 00:15:11.440]  行不行?
[00:15:11.440 --> 00:15:12.440]  這個是不難明白的
[00:15:12.440 --> 00:15:14.440]  第二就是願意歸回父神的人
[00:15:14.440 --> 00:15:16.440]  包括黎希米就是了
[00:15:16.440 --> 00:15:18.440]  在第六節他們說
[00:15:18.440 --> 00:15:20.440]  除了承認我們以色列人
[00:15:20.440 --> 00:15:22.440]  向你所犯的罪之外
[00:15:22.440 --> 00:15:26.440]  這個是很令人感到意外的一句
[00:15:26.440 --> 00:15:28.440]  就是我與我的父家
[00:15:28.440 --> 00:15:30.440]  到什麼時候都有罪了
[00:15:30.440 --> 00:15:32.440]  他的父家我們知不知道
[00:15:32.440 --> 00:15:33.440]  是否得罪神呢?
[00:15:33.440 --> 00:15:34.440]  我們不知道
