
[00:00:00.000 --> 00:00:02.560]  我們同心再一次仰望主
[00:01:50.000 --> 00:01:53.000]  如同無花果樹被大風搖動
[00:01:53.000 --> 00:01:55.000]  落下未熟的果子一樣
[00:01:55.000 --> 00:01:57.000]  天就裂開
[00:01:57.000 --> 00:01:59.000]  好像書卷被捲起
[00:01:59.000 --> 00:02:03.000]  山嶺海島都被移動離開原位
[00:02:03.000 --> 00:02:07.000]  在啟示六章十三至十四節
[00:02:07.000 --> 00:02:11.000]  上帝為何要將審判臨到大地呢?
[00:02:11.000 --> 00:02:12.000]  在消極來說
[00:02:12.000 --> 00:02:15.000]  祂要消除罪惡的人
[00:02:15.000 --> 00:02:19.000]  祂要消除罪惡對大地的影響
[00:02:19.000 --> 00:02:24.000]  但更重要的是上帝要將更新臨到大地
[00:02:24.000 --> 00:02:26.000]  正如末日的毀滅
[00:02:26.000 --> 00:02:28.000]  末日毀滅不是最終的目的
[00:02:28.000 --> 00:02:30.000]  而是神要重新的創造
[00:02:30.000 --> 00:02:32.000]  神要將新天新地
[00:02:32.000 --> 00:02:34.000]  聖成耶路撒冷
[00:02:34.000 --> 00:02:36.000]  要從天而降
[00:02:36.000 --> 00:02:38.000]  人要經歷千禧年
[00:02:38.000 --> 00:02:41.000]  要經歷神改變了的更新的世界
[00:02:41.000 --> 00:02:45.000]  因此我們看見在以塞瓦書三十五章
[00:02:45.000 --> 00:02:52.000]  一章裏面神向審判之後的大地進行復興的工作
[00:02:52.000 --> 00:02:54.000]  這個其實也很有意思
[00:02:54.000 --> 00:02:59.000]  有時我們信徒也會在生命裏經歷大大小小神的審判
[00:02:59.000 --> 00:03:01.000]  聖靈的工作
[00:03:01.000 --> 00:03:03.000]  聖經告訴我們
[00:03:03.000 --> 00:03:09.000]  祂要我們為義、為罪、為義、為審判自己、責備自己
[00:03:09.000 --> 00:03:14.000]  這個審判不只是將來末日白色大寶座的審判
[00:03:14.000 --> 00:03:16.000]  但是每天我們都要經歷
[00:03:16.000 --> 00:03:18.000]  如果上帝的話語臨到我們
[00:03:18.000 --> 00:03:21.000]  就是上帝的審判臨到我們
[00:03:21.000 --> 00:03:24.000]  我們也要真是生出悔改的心
[00:03:24.000 --> 00:03:27.000]  聽聖靈的說話去改變
[00:03:27.000 --> 00:03:32.000]  如果我們能夠每天去經歷這種神的話語
[00:03:32.000 --> 00:03:34.000]  神的審判臨到
[00:03:34.000 --> 00:03:37.000]  我們能夠醒察將來那一天
[00:03:37.000 --> 00:03:40.000]  我相信會來得輕散
[00:03:40.000 --> 00:03:41.000]  因為將來的審判
[00:03:41.000 --> 00:03:45.000]  如果我們每天不是過著被神改變的生活
[00:03:45.000 --> 00:03:49.000]  我們到那天才等復興的時間
[00:03:49.000 --> 00:03:52.000]  可能會太遲
[00:03:52.000 --> 00:03:53.000]  各位
[00:03:53.000 --> 00:03:57.000]  有一天如果你看到地上真的出現
[00:03:57.000 --> 00:03:59.000]  聖經所說的一切
[00:03:59.000 --> 00:04:02.000]  天上的神聖墜落
[00:04:02.000 --> 00:04:04.000]  好像無花果樹一樣
[00:04:04.000 --> 00:04:07.000]  搖動墜落的時間
[00:04:07.000 --> 00:04:09.000]  我們會怎樣呢?
[00:04:09.000 --> 00:04:12.000]  我自己年輕的時候
[00:04:12.000 --> 00:04:14.000]  很喜歡研究啟示錄
[00:04:14.000 --> 00:04:16.000]  和一些港主在內的書籍
[00:04:16.000 --> 00:04:18.000]  今天我再看回
[00:04:18.000 --> 00:04:19.000]  是有一些保留
[00:04:19.000 --> 00:04:23.000]  因為他們裡面有時將一些末世的事件
[00:04:23.000 --> 00:04:25.000]  和時事拉得很近
[00:04:25.000 --> 00:04:27.000]  以致當那些事
[00:04:27.000 --> 00:04:30.000]  不是按照他所說的發生的時間
[00:04:30.000 --> 00:04:32.000]  會帶來很多的失望
[00:04:32.000 --> 00:04:33.000]  或者落空
[00:04:33.000 --> 00:04:35.000]  甚至對神的話語
[00:04:35.000 --> 00:04:37.000]  好像有一些信心的動搖
[00:04:37.000 --> 00:04:40.000]  但是我們不要因為有人解錯了聖經
[00:04:40.000 --> 00:04:45.000]  我們就忽略了主在內很清楚的提醒
[00:04:45.000 --> 00:04:47.000]  聖經沒錯是提醒我們
[00:04:47.000 --> 00:04:49.000]  那日子那時辰沒有人知道
[00:04:49.000 --> 00:04:52.000]  但是你不要忘記耶穌
[00:04:52.000 --> 00:04:55.000]  在這裏正正在馬太福音24章
[00:04:55.000 --> 00:04:57.000]  是在答覆門徒
[00:04:57.000 --> 00:05:00.000]  問他在來的日子和這個世界末了
[00:05:00.000 --> 00:05:02.000]  是有什麼預兆的
[00:05:02.000 --> 00:05:04.000]  當時耶穌是說了很多在教會
[00:05:04.000 --> 00:05:07.000]  在世界民要攻打民
[00:05:07.000 --> 00:05:08.000]  國要攻打國
[00:05:08.000 --> 00:05:11.000]  天地之間地有地震海嘯
[00:05:11.000 --> 00:05:15.000]  這些都是他要回來之前的兆頭
[00:05:15.000 --> 00:05:16.000]  在聖經裏面
[00:05:16.000 --> 00:05:18.000]  這些兆頭出現的時間
[00:05:18.000 --> 00:05:20.000]  正正告訴你
[00:05:20.000 --> 00:05:23.000]  接下來的事情就會按時序
[00:05:23.000 --> 00:05:26.000]  一環扣一環地發生
[00:05:26.000 --> 00:05:29.000]  耶穌清楚地對他的門徒說
[00:05:29.000 --> 00:05:30.000]  一有這些事
[00:05:30.000 --> 00:05:32.000]  你就當挺身昂首
[00:05:32.000 --> 00:05:35.000]  因為你們得贖的日子近了
[00:05:35.000 --> 00:05:38.000]  耶穌也用十個童女的比喻告訴我們
[00:05:38.000 --> 00:05:42.000]  五個愚拙的童女是因為他貪睡打頓
[00:05:42.000 --> 00:05:43.000]  打瞌睡
[00:05:43.000 --> 00:05:44.000]  沒有預備油
[00:05:44.000 --> 00:05:47.000]  所以他的新郎離開之後
[00:05:47.000 --> 00:05:50.000]  他沒有預備他回來的時間
[00:05:50.000 --> 00:05:52.000]  以致錯過了他回來的時間
[00:05:52.000 --> 00:05:55.000]  而另外五個聰明的童女
[00:05:55.000 --> 00:05:56.000]  是他預備了油
[00:05:56.000 --> 00:05:58.000]  和他警醒沒有睡覺
[00:05:58.000 --> 00:06:00.000]  他見到風吹草動
[00:06:00.000 --> 00:06:02.000]  他知道他的新郎回來了
[00:06:02.000 --> 00:06:03.000]  他迎接他的新郎
[00:06:03.000 --> 00:06:07.000]  以致他可以進入救恩的門
[00:06:07.000 --> 00:06:09.000]  所以我們見到
[00:06:09.000 --> 00:06:11.000]  我們要很小心
[00:06:11.000 --> 00:06:13.000]  去預備應見我們的主
[00:06:13.000 --> 00:06:15.000]  這是確實的事實
[00:06:15.000 --> 00:06:17.000]  在神的審判未臨到之前
[00:06:17.000 --> 00:06:20.000]  我們要預備好自己去面對
[00:06:20.000 --> 00:06:21.000]  在聖經裏面
[00:06:21.000 --> 00:06:22.000]  我們今天看的經文
[00:06:22.000 --> 00:06:23.000]  三十五章裏面
[00:06:23.000 --> 00:06:26.000]  講到那個曠野和沙漠
[00:06:26.000 --> 00:06:29.000]  有一個很大的轉變
[00:06:29.000 --> 00:06:30.000]  聖經說
[00:06:30.000 --> 00:06:31.000]  黎巴嫩的榮耀
[00:06:31.000 --> 00:06:34.000]  並加密和沙崙的華美
[00:06:34.000 --> 00:06:37.000]  都會臨到這個曠野的地方
[00:06:37.000 --> 00:06:38.000]  如果大家有聖經的觀念
[00:06:38.000 --> 00:06:39.000]  就知道這些地方
[00:06:39.000 --> 00:06:43.000]  其實在聖地的西北邊
[00:06:43.000 --> 00:06:46.000]  一些近海的地方
[00:06:46.000 --> 00:06:48.000]  都是一些樹木繁茂
[00:06:48.000 --> 00:06:49.000]  水源充足
[00:06:49.000 --> 00:06:51.000]  在那裏有森林
[00:06:51.000 --> 00:06:53.000]  甚至有些很大的野獸
[00:06:53.000 --> 00:06:55.000]  以前有紅隱
[00:06:55.000 --> 00:06:57.000]  有獅子在這些地方出沒
[00:06:57.000 --> 00:06:58.000]  聖經告訴我們
[00:06:58.000 --> 00:06:59.000]  這些地方
[00:06:59.000 --> 00:07:00.000]  這麼繁茂的地方
[00:07:00.000 --> 00:07:02.000]  那些華美
[00:07:02.000 --> 00:07:04.000]  會臨到沙漠
[00:07:04.000 --> 00:07:06.000]  就是今天以色列南部
[00:07:06.000 --> 00:07:08.000]  這些沙漠的地帶
[00:07:08.000 --> 00:07:10.000]  那裏會綻放玫瑰
[00:07:10.000 --> 00:07:13.000]  會充滿了華美
[00:07:13.000 --> 00:07:15.000]  有黎巴嫩的榮耀
[00:07:15.000 --> 00:07:17.000]  黎巴嫩是盛產香柏木的
[00:07:17.000 --> 00:07:19.000]  會有樹木
[00:07:19.000 --> 00:07:22.000]  我們見到這種更生為復興
[00:07:22.000 --> 00:07:25.000]  似乎真的不是在我們現世
[00:07:25.000 --> 00:07:26.000]  現在可以看得見
[00:07:26.000 --> 00:07:28.000]  或許有一天上帝會將這件事
[00:07:28.000 --> 00:07:32.000]  臨到今天以色列的地方
[00:07:32.000 --> 00:07:35.000]  但是卻是未發生的
[00:07:35.000 --> 00:07:38.000]  不單止這個自然界的事
[00:07:38.000 --> 00:07:42.000]  聖經形容到人也都經歷過改變
[00:07:42.000 --> 00:07:45.000]  軟弱的手變成剛強
[00:07:45.000 --> 00:07:47.000]  軟弱的失慨
[00:07:47.000 --> 00:07:50.000]  無力的失慨變成穩固
[00:07:50.000 --> 00:07:51.000]  經文正正是說
[00:07:51.000 --> 00:07:53.000]  好像一個老年人
[00:07:53.000 --> 00:07:58.000]  走到朝聖的時間
[00:07:58.000 --> 00:08:01.000]  上石安山
[00:08:01.000 --> 00:08:02.000]  他忽然發現
[00:08:02.000 --> 00:08:04.000]  石安山原來是一個山
[00:08:04.000 --> 00:08:05.000]  真是一個山
[00:08:05.000 --> 00:08:06.000]  我去過的
[00:08:06.000 --> 00:08:07.000]  我真的發覺
[00:08:07.000 --> 00:08:09.000]  原來為何人們說要上石安
[00:08:09.000 --> 00:08:10.000]  上石安
[00:08:10.000 --> 00:08:13.000]  這麼多詩篇說上行之師
[00:08:13.000 --> 00:08:15.000]  正正是因為石安是一個山上
[00:08:15.000 --> 00:08:17.000]  當你要上斜坡的時候
[00:08:17.000 --> 00:08:20.000]  一切年老的問題就出現了
[00:08:20.000 --> 00:08:23.000]  我以前最初來教會的時候
[00:08:23.000 --> 00:08:26.000]  我的辦公室是在這裡最高的一層
[00:08:26.000 --> 00:08:28.000]  不是現在這個地方
[00:08:28.000 --> 00:08:30.000]  不是現在這個辦公室的地方
[00:08:30.000 --> 00:08:33.000]  是在小禮堂再上面有四間房
[00:08:33.000 --> 00:08:35.000]  我是最高的那間房
[00:08:35.000 --> 00:08:38.000]  但是那時候我覺得沒問題
[00:08:38.000 --> 00:08:39.000]  很開心
[00:08:39.000 --> 00:08:41.000]  每天可以做運動
[00:08:41.000 --> 00:08:44.000]  周圍的走好像迷宮一樣
[00:08:44.000 --> 00:08:45.000]  不過有一次
[00:08:45.000 --> 00:08:47.000]  我記得有位老牧師來探我們
[00:08:47.000 --> 00:08:50.000]  陳牧師叫他跨跨走
[00:08:50.000 --> 00:08:51.000]  慢慢走
[00:08:51.000 --> 00:08:52.000]  對不起
[00:08:52.000 --> 00:08:53.000]  我們這裡這麼高
[00:08:53.000 --> 00:08:55.000]  我自己那時候不是很明白
[00:08:55.000 --> 00:08:57.000]  為何要對不起
[00:08:57.000 --> 00:08:58.000]  高就高
[00:08:58.000 --> 00:09:01.000]  走幾級樓梯有多辛苦呢
[00:09:01.000 --> 00:09:03.000]  這個世界就是這樣
[00:09:03.000 --> 00:09:04.000]  今天我就明白了
[00:09:04.000 --> 00:09:07.000]  開始膝蓋原來真的
[00:09:07.000 --> 00:09:09.000]  當然我也是因為重了一點
[00:09:09.000 --> 00:09:12.000]  膝蓋是真的會痛的
[00:09:12.000 --> 00:09:14.000]  有些姐妹也發現
[00:09:14.000 --> 00:09:16.000]  姐妹特別覺得
[00:09:16.000 --> 00:09:20.000]  膝蓋原來到了某個年紀會沒力
[00:09:20.000 --> 00:09:22.000]  原來身體的各種老毛病
[00:09:22.000 --> 00:09:25.000]  在我們上行的時間就出現
[00:09:25.000 --> 00:09:26.000]  聖經甚至說
[00:09:26.000 --> 00:09:28.000]  盲人必睜開眼
[00:09:28.000 --> 00:09:32.000]  聾子的耳必開通
[00:09:32.000 --> 00:09:33.000]  本來我都以為
[00:09:33.000 --> 00:09:36.000]  這些是殘疾的人的問題
[00:09:36.000 --> 00:09:39.000]  但是今天我開始都明白多一點
[00:09:39.000 --> 00:09:40.000]  因為這個眼鏡
[00:09:40.000 --> 00:09:41.000]  大家看不出來
[00:09:41.000 --> 00:09:44.000]  其實下面是有些古怪的
[00:09:44.000 --> 00:09:47.000]  這樣是蒙的
[00:09:47.000 --> 00:09:48.000]  為甚麼
[00:09:48.000 --> 00:09:51.000]  因為這種叫漸變式的眼鏡
[00:09:51.000 --> 00:09:55.000]  因為我去年開始要回神學院讀書
[00:09:55.000 --> 00:09:57.000]  所以我開始看書的時候很辛苦
[00:09:57.000 --> 00:09:59.000]  那時候還是說
[00:09:59.000 --> 00:10:01.000]  我就不服氣
[00:10:01.000 --> 00:10:03.000]  不用那些老花眼鏡
[00:10:03.000 --> 00:10:05.000]  後來發覺還是不行了
[00:10:05.000 --> 00:10:07.000]  終於真的要配一個
[00:10:07.000 --> 00:10:09.000]  不過幸好看不出來
[00:10:09.000 --> 00:10:12.000]  不過告訴大家了
[00:10:12.000 --> 00:10:15.000]  有一天我們的眼睛都會昏花
[00:10:15.000 --> 00:10:17.000]  或許今天你沒有
[00:10:17.000 --> 00:10:20.000]  但是當我們越來越年老的時候
[00:10:20.000 --> 00:10:21.000]  我們會經歷這件事
[00:10:21.000 --> 00:10:23.000]  耳朵也會聽不見的
[00:10:23.000 --> 00:10:24.000]  你知不知道
[00:10:24.000 --> 00:10:26.000]  有時候我會假裝聽不見
[00:10:26.000 --> 00:10:28.000]  老婆叫我做事的時候
[00:10:28.000 --> 00:10:29.000]  但是
[00:10:29.000 --> 00:10:31.000]  試過有一個先生
[00:10:31.000 --> 00:10:32.000]  他發現他老婆
[00:10:32.000 --> 00:10:34.000]  為甚麼經常聽不見她說話
[00:10:34.000 --> 00:10:35.000]  然後他問醫生
[00:10:35.000 --> 00:10:36.000]  有一次他問醫生
[00:10:36.000 --> 00:10:39.000]  醫生怎樣可以幫我太太
[00:10:39.000 --> 00:10:42.000]  他說要檢查到她有多聾才行
[00:10:42.000 --> 00:10:44.000]  怎樣檢查到她有多聾
[00:10:44.000 --> 00:10:45.000]  教他一個方法
[00:10:45.000 --> 00:10:47.000]  你看見你太太在做事的時候
[00:10:47.000 --> 00:10:48.000]  在後面叫她
[00:10:48.000 --> 00:10:49.000]  老婆
[00:10:49.000 --> 00:10:51.000]  看她是否認你
[00:10:51.000 --> 00:10:52.000]  如果聽不見
[00:10:52.000 --> 00:10:54.000]  你再走前一點
[00:10:54.000 --> 00:10:55.000]  老婆
[00:10:55.000 --> 00:10:56.000]  再不行
[00:10:56.000 --> 00:10:57.000]  你就用盡你的力
[00:10:57.000 --> 00:10:58.000]  在她後面
[00:10:58.000 --> 00:10:59.000]  老婆
[00:10:59.000 --> 00:11:01.000]  你就可以檢查到她怎樣了
[00:11:01.000 --> 00:11:03.000]  有一天他真的看到他太太
[00:11:03.000 --> 00:11:04.000]  在洗東西
[00:11:04.000 --> 00:11:05.000]  在做東西
[00:11:05.000 --> 00:11:06.000]  在煮東西
[00:11:06.000 --> 00:11:07.000]  他就問
[00:11:07.000 --> 00:11:09.000]  老婆你在煮甚麼
[00:11:09.000 --> 00:11:11.000]  他老婆沒有反應
[00:11:11.000 --> 00:11:13.000]  接著他就走前一點
[00:11:13.000 --> 00:11:15.000]  老婆你在做甚麼
[00:11:15.000 --> 00:11:17.000]  都沒有反應
[00:11:17.000 --> 00:11:18.000]  怎麼辦
[00:11:18.000 --> 00:11:20.000]  接著就走到前面
[00:11:20.000 --> 00:11:23.000]  老婆你在做甚麼
[00:11:23.000 --> 00:11:25.000]  接著他老婆轉過來
[00:11:25.000 --> 00:11:29.000]  第三次了我跟你說
[00:11:29.000 --> 00:11:32.000]  有時候
[00:11:32.000 --> 00:11:36.000]  有時候那個聾的原來是自己
[00:11:36.000 --> 00:11:39.000]  你有沒有發現你的耳朵開始會聾
[00:11:39.000 --> 00:11:42.000]  你的膝蓋會沒有力
[00:11:42.000 --> 00:11:43.000]  甚至聖經說
[00:11:43.000 --> 00:11:45.000]  人不會再跳躍
[00:11:45.000 --> 00:11:46.000]  不會再歡呼
[00:11:46.000 --> 00:11:47.000]  變成啞巴
[00:11:47.000 --> 00:11:50.000]  舌頭打結
[00:11:50.000 --> 00:11:52.000]  你記不記得上個星期
[00:11:52.000 --> 00:11:54.000]  鄭牧師在我們當中分享的訊息
[00:11:54.000 --> 00:11:56.000]  有時候不是我們
[00:11:56.000 --> 00:11:57.000]  不會讚美
[00:11:57.000 --> 00:11:58.000]  不會歡呼
[00:11:58.000 --> 00:12:00.000]  是我們叫不出
[00:12:00.000 --> 00:12:02.000]  我們心裏沒有那種喜樂
[00:12:02.000 --> 00:12:04.000]  聖經告訴我們
[00:12:04.000 --> 00:12:06.000]  你要趁著年幼
[00:12:06.000 --> 00:12:08.000]  你衰敗的日子未臨到之先
[00:12:08.000 --> 00:12:11.000]  就是那些你說你毫無喜樂的日子
[00:12:11.000 --> 00:12:12.000]  未臨到之先
[00:12:12.000 --> 00:12:13.000]  紀念做你的主
[00:12:13.000 --> 00:12:15.000]  原來年長
[00:12:15.000 --> 00:12:17.000]  一直成長下去的時間
[00:12:17.000 --> 00:12:18.000]  我們的心境
[00:12:18.000 --> 00:12:20.000]  都會有很多的鬱結
[00:12:20.000 --> 00:12:21.000]  有些人說
[00:12:21.000 --> 00:12:23.000]  越年老就越多的事
[00:12:23.000 --> 00:12:25.000]  剩完又沒有結果
[00:12:25.000 --> 00:12:27.000]  接著就變成很多的苦
[00:12:27.000 --> 00:12:29.000]  很多的辛苦的地方
[00:12:29.000 --> 00:12:31.000]  原來人
[00:12:31.000 --> 00:12:33.000]  不需要真的有殘疾
[00:12:33.000 --> 00:12:35.000]  我們都會經歷這些
[00:12:35.000 --> 00:12:37.000]  身體的情況
[00:12:37.000 --> 00:12:39.000]  我們如何走出
[00:12:39.000 --> 00:12:41.000]  這個曠野的地方
[00:12:41.000 --> 00:12:43.000]  如何走出人生這個階段
[00:12:43.000 --> 00:12:45.000]  聖經裏面都是用
[00:12:45.000 --> 00:12:47.000]  人生的曠野代表我們
[00:12:47.000 --> 00:12:49.000]  在人生的這條路
[00:12:49.000 --> 00:12:51.000]  我們經歷了洪海
[00:12:51.000 --> 00:12:52.000]  神的救恩
[00:12:52.000 --> 00:12:54.000]  但我們不是馬上進入迦南
[00:12:54.000 --> 00:12:56.000]  我們要走40年
[00:12:56.000 --> 00:12:58.000]  這個世間的路
[00:12:58.000 --> 00:13:00.000]  我們如何去度過這些日子呢
[00:13:00.000 --> 00:13:02.000]  我們的身體會慢慢出現很多問題
[00:13:02.000 --> 00:13:04.000]  我們也會沒有水
[00:13:04.000 --> 00:13:06.000]  水是代表我們很多的需要
[00:13:06.000 --> 00:13:08.000]  或許還沒有得到滿足
[00:13:08.000 --> 00:13:10.000]  乾和熱
[00:13:10.000 --> 00:13:12.000]  但是聖經告訴我們
[00:13:12.000 --> 00:13:16.000]  曠野竟然有一個很大的逆轉
[00:13:16.000 --> 00:13:18.000]  曠野有水來噴出
[00:13:18.000 --> 00:13:20.000]  沙漠有河湧流
[00:13:20.000 --> 00:13:22.000]  火熱的地方
[00:13:22.000 --> 00:13:24.000]  要變成水池
[00:13:24.000 --> 00:13:26.000]  乾旱的地方變成泉源
[00:13:26.000 --> 00:13:28.000]  原來聖經告訴我們
[00:13:28.000 --> 00:13:30.000]  為什麼會發生這些事
[00:13:30.000 --> 00:13:32.000]  看啊
[00:13:32.000 --> 00:13:34.000]  你們的神必來報仇
[00:13:34.000 --> 00:13:36.000]  必來使人極大的報應
[00:13:36.000 --> 00:13:38.000]  祂必來拯救你們
[00:13:38.000 --> 00:13:42.000]  咦,究竟是報仇還是救我們呢
[00:13:42.000 --> 00:13:44.000]  原來神的審判是有兩面
[00:13:44.000 --> 00:13:46.000]  一方面祂對惡人
[00:13:46.000 --> 00:13:48.000]  懲治
[00:13:48.000 --> 00:13:50.000]  神的公義得到伸張
[00:13:50.000 --> 00:13:52.000]  但另一方面是神的慈愛彰顯
[00:13:52.000 --> 00:13:54.000]  祂對愛祂的人
[00:13:54.000 --> 00:13:56.000]  對義人
[00:13:56.000 --> 00:14:00.000]  使他們的冤屈得到申訴
[00:14:00.000 --> 00:14:04.000]  各位,這正正是審判的兩方面
[00:14:04.000 --> 00:14:07.000]  今天有時我們都會問這個問題
[00:14:07.000 --> 00:14:10.000]  為什麼神的審判會延遲呢
[00:14:10.000 --> 00:14:15.000]  為什麼神即時去報應人所犯的錯誤呢
[00:14:15.000 --> 00:14:18.000]  這個永遠對一些人都是一個謎
[00:14:18.000 --> 00:14:20.000]  上帝不是賞善罰惡的
[00:14:20.000 --> 00:14:22.000]  為什麼祂不可以早點去做呢
[00:14:22.000 --> 00:14:24.000]  那別人就可以知道祂是公義的
[00:14:24.000 --> 00:14:27.000]  如果我舉個例子
[00:14:27.000 --> 00:14:29.000]  聖經說
[00:14:29.000 --> 00:14:32.000]  咒罵父母一定要致死他
[00:14:32.000 --> 00:14:35.000]  有一天我見到我兒子不做功課
[00:14:35.000 --> 00:14:37.000]  正在玩遊戲機
[00:14:37.000 --> 00:14:39.000]  我走近他
[00:14:39.000 --> 00:14:41.000]  搶了他的電話
[00:14:41.000 --> 00:14:43.000]  他很生氣
[00:14:43.000 --> 00:14:45.000]  我說死肥佬
[00:14:45.000 --> 00:14:47.000]  當然他沒有這樣說
[00:14:47.000 --> 00:14:49.000]  接著
[00:14:49.000 --> 00:14:52.000]  天就響起雷聲
[00:14:52.000 --> 00:14:54.000]  一個雷就啪下去
[00:14:54.000 --> 00:14:56.000]  然後我兒子就燒了
[00:14:56.000 --> 00:14:59.000]  各位弟兄姊妹
[00:14:59.000 --> 00:15:01.000]  你會不會想這樣的事發生
[00:15:01.000 --> 00:15:03.000]  是啊,即時審判就臨到
[00:15:03.000 --> 00:15:05.000]  你都不會想,是不是
[00:15:05.000 --> 00:15:07.000]  我們明白嗎
[00:15:07.000 --> 00:15:09.000]  神將審判延遲
[00:15:09.000 --> 00:15:12.000]  是要人有悔改
[00:15:12.000 --> 00:15:13.000]  去寬容
[00:15:13.000 --> 00:15:15.000]  讓人可以悔改
[00:15:15.000 --> 00:15:16.000]  改變
[00:15:16.000 --> 00:15:17.000]  尋求祂
[00:15:17.000 --> 00:15:20.000]  如果沒有了這種寬容的空間
[00:15:20.000 --> 00:15:22.000]  沒有真正的自由
[00:15:22.000 --> 00:15:24.000]  一做錯就馬上死
[00:15:24.000 --> 00:15:25.000]  是不是
[00:15:25.000 --> 00:15:27.000]  如果神按我們的過犯對我們
[00:15:27.000 --> 00:15:29.000]  一做錯我們應該馬上死
[00:15:29.000 --> 00:15:30.000]  但是
[00:15:30.000 --> 00:15:32.000]  神卻在這個寬容的裏面
[00:15:32.000 --> 00:15:34.000]  讓人可以悔改
[00:15:34.000 --> 00:15:35.000]  所以我們明白
[00:15:35.000 --> 00:15:37.000]  神是要讓
[00:15:37.000 --> 00:15:38.000]  罪人
[00:15:38.000 --> 00:15:41.000]  能夠在神的時間裏面
[00:15:41.000 --> 00:15:42.000]  容許的時間裏面
[00:15:42.000 --> 00:15:44.000]  他能夠改變
[00:15:44.000 --> 00:15:46.000]  聖經裏面告訴我們
[00:15:46.000 --> 00:15:50.000]  神不單止要在沙漠開一個江河
[00:15:50.000 --> 00:15:53.000]  祂要在曠野開道路
[00:15:53.000 --> 00:15:55.000]  剛才讀的經文我讀多一次給大家聽
[00:15:55.000 --> 00:15:56.000]  第八至九節
[00:15:56.000 --> 00:15:58.000]  在那裏必有一條大道
[00:15:58.000 --> 00:16:00.000]  就是一條路
[00:16:00.000 --> 00:16:01.000]  稱為聖路
[00:16:01.000 --> 00:16:03.000]  污穢的人不得經過
[00:16:03.000 --> 00:16:06.000]  是為專走路的人預備
[00:16:06.000 --> 00:16:08.000]  迴迴的人不會迷路
[00:16:08.000 --> 00:16:11.000]  在那裏沒有獅子沒有猛獸經過
[00:16:11.000 --> 00:16:13.000]  在那裏未見他們的蹤跡
[00:16:13.000 --> 00:16:16.000]  只有救贖的民在那裏行走
[00:16:16.000 --> 00:16:19.000]  這條路是甚麼路
[00:16:19.000 --> 00:16:22.000]  這條路是救恩的路
[00:16:22.000 --> 00:16:24.000]  救恩的大道
[00:16:24.000 --> 00:16:26.000]  這條路不是沒有意志的
[00:16:26.000 --> 00:16:27.000]  不是死物的一條路
[00:16:27.000 --> 00:16:30.000]  這條是又新又活的路
[00:16:30.000 --> 00:16:33.000]  這條是永生之道
