
[00:00:00.000 --> 00:00:01.680]  各位頂智慧平安
[00:02:28.200 --> 00:02:30.200]  我突然發覺原來蓮花當中
[00:02:30.200 --> 00:02:32.200]  有一種花是我很少見到的
[00:02:32.200 --> 00:02:34.200]  就是向日葵
[00:02:34.200 --> 00:02:36.200]  我買了兩枝花回家
[00:02:36.200 --> 00:02:38.200]  發覺
[00:02:38.200 --> 00:02:40.200]  向日葵花
[00:02:40.200 --> 00:02:42.200]  花的框
[00:02:42.200 --> 00:02:44.200]  是非常粗壯
[00:02:44.200 --> 00:02:46.200]  我拿起上手的時候
[00:02:46.200 --> 00:02:48.200]  發覺很沉重
[00:02:48.200 --> 00:02:50.200]  應該不是沉重,是很重
[00:02:50.200 --> 00:02:52.200]  發覺是很茁壯
[00:02:52.200 --> 00:02:54.200]  粗壯的一種花
[00:02:54.200 --> 00:02:56.200]  我想起
[00:02:56.200 --> 00:02:58.200]  一件往事
[00:02:58.200 --> 00:03:00.200]  很久以前在中國內地
[00:03:00.200 --> 00:03:02.200]  有機會去到
[00:03:02.200 --> 00:03:04.200]  一些農村的地方
[00:03:04.200 --> 00:03:06.200]  走著走著突然間見到
[00:03:06.200 --> 00:03:08.200]  一大片向日葵的花圃
[00:03:08.200 --> 00:03:10.200]  很多
[00:03:10.200 --> 00:03:12.200]  向日葵
[00:03:12.200 --> 00:03:14.200]  但令我驚訝的是
[00:03:14.200 --> 00:03:16.200]  這些向日葵花
[00:03:16.200 --> 00:03:18.200]  是非常之大高
[00:03:18.200 --> 00:03:20.200]  而且
[00:03:20.200 --> 00:03:22.200]  向日葵的花面
[00:03:22.200 --> 00:03:24.200]  是一尺直徑有多
[00:03:24.200 --> 00:03:26.200]  我一直看的時候
[00:03:26.200 --> 00:03:28.200]  發覺無數的
[00:03:28.200 --> 00:03:30.200]  向日葵花在我面前
[00:03:30.200 --> 00:03:32.200]  我很欣賞
[00:03:32.200 --> 00:03:34.200]  這些栽種
[00:03:34.200 --> 00:03:36.200]  我發覺不是
[00:03:36.200 --> 00:03:38.200]  一些現代化的農莊設施
[00:03:38.200 --> 00:03:40.200]  一個很原野的
[00:03:40.200 --> 00:03:42.200]  一片田地在栽種
[00:03:42.200 --> 00:03:44.200]  這些花,但每一朵花
[00:03:44.200 --> 00:03:46.200]  都是很茁壯地成長
[00:03:46.200 --> 00:03:48.200]  但他們都有一個
[00:03:48.200 --> 00:03:50.200]  很明顯的共通點
[00:03:50.200 --> 00:03:52.200]  就是這些向日葵
[00:03:52.200 --> 00:03:54.200]  都是向著太陽生長
[00:03:54.200 --> 00:03:56.200]  每一個花朵
[00:03:56.200 --> 00:03:58.200]  的方向都真的
[00:03:58.200 --> 00:04:00.200]  向著太陽
[00:04:00.200 --> 00:04:02.200]  當時太陽我都看到那種情況
[00:04:02.200 --> 00:04:04.200]  我心裏面一個
[00:04:04.200 --> 00:04:06.200]  很深刻的印象就是
[00:04:06.200 --> 00:04:08.200]  向日葵能夠茁壯成長
[00:04:08.200 --> 00:04:10.200]  因為它
[00:04:10.200 --> 00:04:12.200]  向著太陽
[00:04:12.200 --> 00:04:14.200]  向著陽光
[00:04:14.200 --> 00:04:16.200]  我就想到
[00:04:16.200 --> 00:04:18.200]  在很多我們基督徒的人生生命裏面
[00:04:18.200 --> 00:04:20.200]  我們都很盼望
[00:04:20.200 --> 00:04:22.200]  我們的生命能夠成長
[00:04:22.200 --> 00:04:24.200]  但要能夠成長
[00:04:24.200 --> 00:04:26.200]  基督徒的生命必定
[00:04:26.200 --> 00:04:28.200]  持定
[00:04:28.200 --> 00:04:30.200]  向準神的心
[00:04:30.200 --> 00:04:32.200]  單單是敬拜神
[00:04:32.200 --> 00:04:34.200]  單單是侍奉神
[00:04:34.200 --> 00:04:36.200]  這是你和我
[00:04:36.200 --> 00:04:38.200]  人生的方向
[00:04:38.200 --> 00:04:40.200]  讓你人生是每一天
[00:04:40.200 --> 00:04:42.200]  所做的事情成為對主的敬拜
[00:04:42.200 --> 00:04:44.200]  對祂的侍奉
[00:04:44.200 --> 00:04:46.200]  亦在你和頂尖一同
[00:04:46.200 --> 00:04:48.200]  敬拜上帝的時候
[00:04:48.200 --> 00:04:50.200]  你的心就像向日葵那樣
[00:04:50.200 --> 00:04:52.200]  向準著
[00:04:52.200 --> 00:04:54.200]  而你領受祂給你的生命的恩惠
[00:04:54.200 --> 00:04:56.200]  可以茁壯的成長
[00:04:56.200 --> 00:04:58.200]  我想我們教會
[00:04:58.200 --> 00:05:00.200]  很多年都一直說
[00:05:00.200 --> 00:05:02.200]  我們的教會
[00:05:02.200 --> 00:05:04.200]  首要的使命
[00:05:04.200 --> 00:05:06.200]  就是要
[00:05:06.200 --> 00:05:08.200]  去敬拜神
[00:05:08.200 --> 00:05:10.200]  和見證傳道
[00:05:10.200 --> 00:05:12.200]  見證報道
[00:05:12.200 --> 00:05:14.200]  在過程當中
[00:05:14.200 --> 00:05:16.200]  我們都同時說
[00:05:16.200 --> 00:05:18.200]  兩者之間仍然是敬拜神
[00:05:18.200 --> 00:05:20.200]  是我們首要的使命
[00:05:20.200 --> 00:05:22.200]  在一切之上
[00:05:22.200 --> 00:05:24.200]  我們仍然以敬拜
[00:05:24.200 --> 00:05:26.200]  我們的主為我們生命的
[00:05:26.200 --> 00:05:28.200]  首要的關注
[00:05:28.200 --> 00:05:30.200]  我們想在一件事情
[00:05:30.200 --> 00:05:32.200]  在關於復興和
[00:05:32.200 --> 00:05:34.200]  關於敬拜的事上
[00:05:34.200 --> 00:05:36.200]  我想回到一件事情
[00:05:36.200 --> 00:05:38.200]  大家都一定會記得
[00:05:38.200 --> 00:05:40.200]  當主耶穌在抗日裡面
[00:05:40.200 --> 00:05:42.200]  去面對著
[00:05:42.200 --> 00:05:44.200]  撒旦的試探的時候
[00:05:44.200 --> 00:05:46.200]  當時撒旦用很多方式
[00:05:46.200 --> 00:05:48.200]  來試探主,去到最後一個終極的
[00:05:48.200 --> 00:05:50.200]  試探
[00:05:50.200 --> 00:05:52.200]  撒旦將主帶到高山
[00:05:52.200 --> 00:05:54.200]  然後將萬國和萬國的
[00:05:54.200 --> 00:05:56.200]  榮華指給他看
[00:05:56.200 --> 00:05:58.200]  然後你記得
[00:05:58.200 --> 00:06:00.200]  撒旦就說
[00:06:00.200 --> 00:06:02.200]  如果你拜我,你俯伏並拜我
[00:06:02.200 --> 00:06:04.200]  我將這一切
[00:06:04.200 --> 00:06:06.200]  都會賜給你
[00:06:06.200 --> 00:06:08.200]  在當時
[00:06:08.200 --> 00:06:10.200]  聖經很清楚說了一句話
[00:06:10.200 --> 00:06:12.200]  主耶穌回答撒旦
[00:06:12.200 --> 00:06:14.200]  撒旦你退去吧
[00:06:14.200 --> 00:06:16.200]  完全不要
[00:06:16.200 --> 00:06:18.200]  接受這些要求
[00:06:18.200 --> 00:06:20.200]  然後
[00:06:20.200 --> 00:06:22.200]  接著主說了一句話
[00:06:22.200 --> 00:06:24.200]  經上繼續說
[00:06:24.200 --> 00:06:26.200]  當拜主你的神
[00:06:26.200 --> 00:06:28.200]  丹瑤是逢彈
[00:06:28.200 --> 00:06:30.200]  當拜主你的神
[00:06:30.200 --> 00:06:32.200]  不是敬拜偶像
[00:06:32.200 --> 00:06:34.200]  不是敬拜成功
[00:06:34.200 --> 00:06:36.200]  不是侍奉這個世界
[00:06:36.200 --> 00:06:38.200]  而是單單侍奉著
[00:06:38.200 --> 00:06:40.200]  這正正是你和我
[00:06:40.200 --> 00:06:42.200]  經歷生命復興的觀點
[00:06:42.200 --> 00:06:44.200]  人能夠領受
[00:06:44.200 --> 00:06:46.200]  生命的復興
[00:06:46.200 --> 00:06:48.200]  是在乎單單的敬拜著
[00:06:48.200 --> 00:06:50.200]  我們這段時間讀的
[00:06:50.200 --> 00:06:52.200]  聖經歷代至上
[00:06:52.200 --> 00:06:54.200]  在裡面有很多地方
[00:06:54.200 --> 00:06:56.200]  提及到敬拜
[00:06:56.200 --> 00:06:58.200]  歷代至上十五章
[00:06:58.200 --> 00:07:00.200]  當時已經提及到
[00:07:00.200 --> 00:07:02.200]  當大衛成為了
[00:07:02.200 --> 00:07:04.200]  整個以色列國的國君之後
[00:07:04.200 --> 00:07:06.200]  他第一件事情做的
[00:07:06.200 --> 00:07:08.200]  就是要將約瑰
[00:07:08.200 --> 00:07:10.200]  遷回到國家的中心
[00:07:10.200 --> 00:07:12.200]  耶路撒冷
[00:07:12.200 --> 00:07:14.200]  很清楚表明一件事情
[00:07:14.200 --> 00:07:16.200]  就是敬拜神
[00:07:16.200 --> 00:07:18.200]  必定是人民生活的中心
[00:07:18.200 --> 00:07:20.200]  後來
[00:07:20.200 --> 00:07:22.200]  大家都知道當他
[00:07:22.200 --> 00:07:24.200]  國家鞏固之後
[00:07:24.200 --> 00:07:26.200]  他立定志向要為神建造聖殿
[00:07:26.200 --> 00:07:28.200]  但是神告訴他
[00:07:28.200 --> 00:07:30.200]  我要你將這件事情
[00:07:30.200 --> 00:07:32.200]  交託你的兒子去承傳
[00:07:32.200 --> 00:07:34.200]  大衛很接受
[00:07:34.200 --> 00:07:36.200]  但是他很清楚做兩件事情
[00:07:36.200 --> 00:07:38.200]  第一件事情
[00:07:38.200 --> 00:07:40.200]  就是二十二到二十六章
[00:07:40.200 --> 00:07:42.200]  一直講述的
[00:07:42.200 --> 00:07:44.200]  就是他要為這個聖殿
[00:07:44.200 --> 00:07:46.200]  預備了大量的建築材料
[00:07:46.200 --> 00:07:48.200]  準備好來建築
[00:07:48.200 --> 00:07:50.200]  一座宏偉的
[00:07:50.200 --> 00:07:52.200]  榮耀神的聖殿
[00:07:52.200 --> 00:07:54.200]  但是第二件事情更加重要的就是
[00:07:54.200 --> 00:07:56.200]  在整個過程當中
[00:07:56.200 --> 00:07:58.200]  他興起他組織
[00:07:58.200 --> 00:08:00.200]  一大群能夠帶領聖殿
[00:08:00.200 --> 00:08:02.200]  敬拜的領袖
[00:08:02.200 --> 00:08:04.200]  來到將來幫助
[00:08:04.200 --> 00:08:06.200]  以色列人真正投入
[00:08:06.200 --> 00:08:08.200]  敬拜裡面
[00:08:08.200 --> 00:08:10.200]  預備他們去敬拜
[00:08:10.200 --> 00:08:12.200]  也安排了很多對敬拜的
[00:08:12.200 --> 00:08:14.200]  形式和人事的
[00:08:14.200 --> 00:08:16.200]  安排
[00:08:16.200 --> 00:08:18.200]  你發覺在大衛的心裡面
[00:08:18.200 --> 00:08:20.200]  很清楚一個方向就是
[00:08:20.200 --> 00:08:22.200]  去敬拜神
[00:08:22.200 --> 00:08:24.200]  是建立國家最核心
[00:08:24.200 --> 00:08:26.200]  最重要的追求
[00:08:26.200 --> 00:08:28.200]  一切的事情
[00:08:28.200 --> 00:08:30.200]  不是一些軍事的設備
[00:08:30.200 --> 00:08:32.200]  不是一些
[00:08:32.200 --> 00:08:34.200]  政制的發展
[00:08:34.200 --> 00:08:36.200]  更加重要的
[00:08:36.200 --> 00:08:38.200]  是能夠建立敬拜
[00:08:38.200 --> 00:08:40.200]  成為整個國家的核心
[00:08:40.200 --> 00:08:42.200]  成為整個國家的核心
[00:08:42.200 --> 00:08:44.200]  講起敬拜
[00:08:44.200 --> 00:08:46.200]  我就會想起很多年前
[00:08:46.200 --> 00:08:48.200]  我自己有機會去到一些在內地
[00:08:48.200 --> 00:08:50.200]  在苗寨村裡面
[00:08:50.200 --> 00:08:52.200]  的一些朋友
[00:08:52.200 --> 00:08:54.200]  他們住在山區很貧窮
[00:08:54.200 --> 00:08:56.200]  也都其實都面對著
[00:08:56.200 --> 00:08:58.200]  很多其他民族
[00:08:58.200 --> 00:09:00.200]  對他們的很多的欺負
[00:09:00.200 --> 00:09:02.200]  他們當中很多信得住
[00:09:02.200 --> 00:09:04.200]  他們帶我去一個地方
[00:09:04.200 --> 00:09:06.200]  走了一段比較長的路
[00:09:06.200 --> 00:09:08.200]  去到附近一個山頭
[00:09:08.200 --> 00:09:10.200]  然後他帶我進去一個
[00:09:10.200 --> 00:09:12.200]  山洞裡面
[00:09:12.200 --> 00:09:14.200]  我初初聽他們說去敬拜
[00:09:14.200 --> 00:09:16.200]  一起聚會
[00:09:16.200 --> 00:09:18.200]  為什麼帶我來山頭呢
[00:09:18.200 --> 00:09:20.200]  進去的時候
[00:09:20.200 --> 00:09:22.200]  我才發覺裡面有很多
[00:09:22.200 --> 00:09:24.200]  電影節目
[00:09:24.200 --> 00:09:26.200]  一個很大的山洞
[00:09:26.200 --> 00:09:28.200]  他們在那裡唱詩敬拜
[00:09:28.200 --> 00:09:30.200]  其實那個地方
[00:09:30.200 --> 00:09:32.200]  都不是很方便
[00:09:32.200 --> 00:09:34.200]  當然大家要站立在那裡
[00:09:34.200 --> 00:09:36.200]  不能坐
[00:09:36.200 --> 00:09:38.200]  而且有些陰暗的情況
[00:09:38.200 --> 00:09:40.200]  你很難看到
[00:09:40.200 --> 00:09:42.200]  一些的詩歌子
[00:09:42.200 --> 00:09:44.200]  他們當時沒有詩歌集
[00:09:44.200 --> 00:09:46.200]  也都更加沒有powerpoint
[00:09:46.200 --> 00:09:48.200]  他們在前面有一張
[00:09:48.200 --> 00:09:50.200]  很大張的歌詞
[00:09:50.200 --> 00:09:52.200]  寫了一些歌詞
[00:09:52.200 --> 00:09:54.200]  但其實基本上你都
[00:09:54.200 --> 00:09:56.200]  很不清楚
[00:09:56.200 --> 00:09:58.200]  因為很暗的一個環境
[00:09:58.200 --> 00:10:00.200]  但當他們一起唱詩歌的時候
[00:10:00.200 --> 00:10:02.200]  我的心是感覺
[00:10:02.200 --> 00:10:04.200]  很震撼
[00:10:04.200 --> 00:10:06.200]  他們很大聲地來唱
[00:10:06.200 --> 00:10:08.200]  而且他們
[00:10:08.200 --> 00:10:10.200]  就算看不到
[00:10:10.200 --> 00:10:12.200]  他們從心裡面會背誦那些的詩歌
[00:10:12.200 --> 00:10:14.200]  一邊唱一邊讚美神
[00:10:14.200 --> 00:10:16.200]  整個的神情
[00:10:16.200 --> 00:10:18.200]  整個的聲音表達
[00:10:18.200 --> 00:10:20.200]  讓我深深感受到
[00:10:20.200 --> 00:10:22.200]  那種敬拜
[00:10:22.200 --> 00:10:24.200]  那種誠懇
[00:10:24.200 --> 00:10:26.200]  那種投入
[00:10:26.200 --> 00:10:28.200]  我不會忘記這個經驗
[00:10:28.200 --> 00:10:30.200]  我只是更加
[00:10:30.200 --> 00:10:32.200]  在後來和他們的相處當中
[00:10:32.200 --> 00:10:34.200]  體會到
[00:10:34.200 --> 00:10:36.200]  一群真正敬拜神的人
[00:10:36.200 --> 00:10:38.200]  他們在生活行為上
[00:10:38.200 --> 00:10:40.200]  都會更加懂得
[00:10:40.200 --> 00:10:42.200]  去聽從神
[00:10:42.200 --> 00:10:44.200]  因為他們知道那位神
[00:10:44.200 --> 00:10:46.200]  是尊榮
[00:10:46.200 --> 00:10:48.200]  敬拜的上帝
[00:10:48.200 --> 00:10:50.200]  他們不敢去得罪他
[00:10:50.200 --> 00:10:52.200]  也更加樂意去聽從
[00:10:52.200 --> 00:10:54.200]  他的說話
[00:10:54.200 --> 00:10:56.200]  在聖經
[00:10:56.200 --> 00:10:58.200]  當你讀到歷代誌的時候
[00:10:58.200 --> 00:11:00.200]  你會留意到聖經歷代誌的作者
[00:11:00.200 --> 00:11:02.200]  他編寫很多有關於
[00:11:02.200 --> 00:11:04.200]  以色列人的歷史
[00:11:04.200 --> 00:11:06.200]  但對象是一群
[00:11:06.200 --> 00:11:08.200]  已經被擄去到
[00:11:08.200 --> 00:11:10.200]  巴比倫的地方
[00:11:10.200 --> 00:11:12.200]  已經有七十年的時候
[00:11:12.200 --> 00:11:14.200]  然後他們回歸到
[00:11:14.200 --> 00:11:16.200]  自己國土的以色列民
[00:11:16.200 --> 00:11:18.200]  這群百姓
[00:11:18.200 --> 00:11:20.200]  他們回到自己的故居
[00:11:20.200 --> 00:11:22.200]  他們其實內心裡
[00:11:22.200 --> 00:11:24.200]  是很興奮的
[00:11:24.200 --> 00:11:26.200]  但他們去到的時候會發現
[00:11:26.200 --> 00:11:28.200]  國土很荒涼
[00:11:28.200 --> 00:11:30.200]  所謂百廢待興
[00:11:30.200 --> 00:11:32.200]  周圍都很多
[00:11:32.200 --> 00:11:34.200]  很多的需要
[00:11:34.200 --> 00:11:36.200]  而且他們去到的時候
[00:11:36.200 --> 00:11:38.200]  發覺受到隔離的民族
[00:11:38.200 --> 00:11:40.200]  輕視他們
[00:11:40.200 --> 00:11:42.200]  受到很多的威脅
[00:11:42.200 --> 00:11:44.200]  他們覺得很失望
[00:11:44.200 --> 00:11:46.200]  因為期望國家成為一個軍事強國
[00:11:46.200 --> 00:11:48.200]  在那個時候
[00:11:48.200 --> 00:11:50.200]  可以復興起來
[00:11:50.200 --> 00:11:52.200]  可以能夠重振以前的國威
[00:11:52.200 --> 00:11:54.200]  但他們很失望
[00:11:54.200 --> 00:11:56.200]  當他們收到
[00:11:56.200 --> 00:11:58.200]  歷代誌的作者
[00:11:58.200 --> 00:12:00.200]  編寫給他們的訊息的時候
[00:12:00.200 --> 00:12:02.200]  你發覺
[00:12:02.200 --> 00:12:04.200]  他們很清楚看到
[00:12:04.200 --> 00:12:06.200]  歷代誌的作者告訴他們
[00:12:06.200 --> 00:12:08.200]  從開國的歷史看
[00:12:08.200 --> 00:12:10.200]  你就會知道
[00:12:10.200 --> 00:12:12.200]  復興不在乎
[00:12:12.200 --> 00:12:14.200]  政治、經濟
[00:12:14.200 --> 00:12:16.200]  或者是軍事的壯大
[00:12:16.200 --> 00:12:18.200]  而最重要的
[00:12:18.200 --> 00:12:20.200]  是他們會
[00:12:20.200 --> 00:12:22.200]  重建和神
[00:12:22.200 --> 00:12:24.200]  活潑的關係
[00:12:24.200 --> 00:12:26.200]  重建對神的敬拜
[00:12:26.200 --> 00:12:28.200]  對神那份全心的尊崇
[00:12:28.200 --> 00:12:30.200]  這是真正
[00:12:30.200 --> 00:12:32.200]  大理復興之路的途徑
[00:12:32.200 --> 00:12:34.200]  當你在讀歷代誌的時候
[00:12:34.200 --> 00:12:36.200]  你會發覺
[00:12:36.200 --> 00:12:38.200]  他講述很多有關於敬拜的
[00:12:38.200 --> 00:12:40.200]  一種模式
[00:12:40.200 --> 00:12:42.200]  或者人事的編排
[00:12:42.200 --> 00:12:44.200]  但背後其實是指明一件事情
[00:12:44.200 --> 00:12:46.200]  就是敬拜
[00:12:46.200 --> 00:12:48.200]  是我們真正得到復興的途徑
[00:12:48.200 --> 00:12:52.200]  我們今天教會都面對著
[00:12:52.200 --> 00:12:54.200]  不同的困難
[00:12:54.200 --> 00:12:56.200]  或者說壓力
[00:12:56.200 --> 00:12:58.200]  香港的政治
[00:12:58.200 --> 00:13:00.200]  經濟形勢也有很多的轉變
[00:13:00.200 --> 00:13:02.200]  教會可能失去了
[00:13:02.200 --> 00:13:04.200]  某一些的保障
[00:13:04.200 --> 00:13:06.200]  或者某一些特權
[00:13:06.200 --> 00:13:08.200]  但是其實
[00:13:08.200 --> 00:13:10.200]  不重要
[00:13:10.200 --> 00:13:12.200]  最重要的仍然是
[00:13:12.200 --> 00:13:14.200]  我們這一群屬主的人
[00:13:14.200 --> 00:13:16.200]  仍然持定對主的敬拜
[00:13:16.200 --> 00:13:18.200]  是真是專一的
[00:13:18.200 --> 00:13:20.200]  侍奉他
[00:13:20.200 --> 00:13:22.200]  仍然領受神給我們
[00:13:22.200 --> 00:13:24.200]  那種生命的復興
[00:13:24.200 --> 00:13:26.200]  也都能夠可以祝福
[00:13:26.200 --> 00:13:28.200]  我們所身處的社會
[00:13:28.200 --> 00:13:30.200]  我想做一件事情
[00:13:30.200 --> 00:13:32.200]  都是內地的情況
[00:13:32.200 --> 00:13:34.200]  大家一定會記得
[00:13:34.200 --> 00:13:36.200]  文化大革命的事情
[00:13:36.200 --> 00:13:38.200]  在
[00:13:38.200 --> 00:13:40.200]  1967至77年
[00:13:40.200 --> 00:13:42.200]  這十年的期間
[00:13:42.200 --> 00:13:44.200]  教會經歷了很多的
[00:13:44.200 --> 00:13:46.200]  衝擊
[00:13:46.200 --> 00:13:48.200]  大家都知道
[00:13:48.200 --> 00:13:50.200]  絕大部分的教會
[00:13:50.200 --> 00:13:52.200]  被封殘
[00:13:52.200 --> 00:13:54.200]  教徒不再能夠公開
[00:13:54.200 --> 00:13:56.200]  承認自己的信仰
[00:13:56.200 --> 00:13:58.200]  但在那些日子裡
[00:13:58.200 --> 00:14:00.200]  仍然有很多弟兄姊妹暗中
[00:14:00.200 --> 00:14:02.200]  在家中
[00:14:02.200 --> 00:14:04.200]  來去敬拜神
[00:14:04.200 --> 00:14:06.200]  他們仍然去看聖經
[00:14:06.200 --> 00:14:08.200]  沒有聖經就抄聖經
[00:14:08.200 --> 00:14:10.200]  然後在過程裡
[00:14:10.200 --> 00:14:12.200]  繼續在他們身邊的
[00:14:12.200 --> 00:14:14.200]  輪舍裡作他們的見證
[00:14:14.200 --> 00:14:16.200]  很多很多這些見證的故事
[00:14:16.200 --> 00:14:18.200]  我們都聽過
[00:14:18.200 --> 00:14:20.200]  有人就說
[00:14:20.200 --> 00:14:22.200]  這段時間教會應該會消失
[00:14:22.200 --> 00:14:24.200]  或者就算不消失
[00:14:24.200 --> 00:14:26.200]  應該會有一個
[00:14:26.200 --> 00:14:28.200]  很冷漠或者
[00:14:28.200 --> 00:14:30.200]  很後退的情況
[00:14:30.200 --> 00:14:32.200]  但是歷史告訴我們
[00:14:32.200 --> 00:14:34.200]  這十年之間
[00:14:34.200 --> 00:14:36.200]  有人曾經做過統計
[00:14:36.200 --> 00:14:38.200]  在文革之前的教會
[00:14:38.200 --> 00:14:40.200]  的人數和之後
[00:14:40.200 --> 00:14:42.200]  是增加了
[00:14:42.200 --> 00:14:44.200]  三倍
[00:14:44.200 --> 00:14:46.200]  有更多人
[00:14:46.200 --> 00:14:48.200]  信主
[00:14:48.200 --> 00:14:50.200]  更多人在困難當中
[00:14:50.200 --> 00:14:52.200]  堅定自己的信仰來跟隨上帝
[00:14:52.200 --> 00:14:54.200]  因為他們仍然
[00:14:54.200 --> 00:14:56.200]  來去侍奉神
[00:14:56.200 --> 00:14:58.200]  去敬拜上帝
[00:15:00.200 --> 00:15:02.200]  我們來看看今天的經文
[00:15:02.200 --> 00:15:04.200]  當你讀到這段經文的時候
[00:15:04.200 --> 00:15:06.200]  你會察覺到一個很重要的情況
[00:15:06.200 --> 00:15:08.200]  就是每位頂子妹
[00:15:08.200 --> 00:15:10.200]  每位當時的頂子妹
[00:15:10.200 --> 00:15:12.200]  他們都承受了積分
[00:15:12.200 --> 00:15:14.200]  一同在殿裡面來敬拜
[00:15:14.200 --> 00:15:16.200]  來侍奉主
[00:15:16.200 --> 00:15:18.200]  在我們剛才提過的
[00:15:18.200 --> 00:15:20.200]  第23章
[00:15:20.200 --> 00:15:22.200]  其中的第2到第5節
[00:15:22.200 --> 00:15:24.200]  原來經文一路講述到
[00:15:24.200 --> 00:15:26.200]  大衛當時設立了
[00:15:26.200 --> 00:15:28.200]  和組織了很多的利微人
[00:15:28.200 --> 00:15:30.200]  他們分別負責聖殿裡面
[00:15:30.200 --> 00:15:32.200]  或者外面的侍奉
[00:15:32.200 --> 00:15:34.200]  也帶領全體的以色列人
[00:15:34.200 --> 00:15:36.200]  按照皇的旨意
[00:15:36.200 --> 00:15:38.200]  來去敬拜
[00:15:38.200 --> 00:15:40.200]  在英國的描述的過程裡面
[00:15:40.200 --> 00:15:42.200]  你會讀到一段一段的經文
