
[00:00:00.000 --> 00:00:03.000]  今天早上我在母會講道
[00:02:05.000 --> 00:02:06.000]  我們也可以這樣說
[00:02:06.000 --> 00:02:09.000]  我們也可以說唐人
[00:02:09.000 --> 00:02:11.000]  我們也可以說中國人
[00:02:11.000 --> 00:02:13.000]  那這不同的說法的時候
[00:02:13.000 --> 00:02:16.000]  一定有一個背景
[00:02:16.000 --> 00:02:20.000]  那同樣的在聖經裡面
[00:02:20.000 --> 00:02:24.000]  當然我等一下很快的跟各位提示
[00:02:24.000 --> 00:02:26.000]  這些的時候
[00:02:26.000 --> 00:02:29.000]  也就是重點式的跟各位提
[00:02:29.000 --> 00:02:31.000]  剛文雄提到一點就是
[00:02:31.000 --> 00:02:33.000]  禱告會跟主日學
[00:02:33.000 --> 00:02:36.000]  這也是我們一直強調
[00:02:36.000 --> 00:02:41.000]  我們禱告會通常也就是十來個人
[00:02:41.000 --> 00:02:43.000]  那主日學就多一些
[00:02:43.000 --> 00:02:46.000]  大概也要十五六個
[00:02:46.000 --> 00:02:48.000]  十六七個比較多一點
[00:02:48.000 --> 00:02:50.000]  都是系統的學習
[00:02:50.000 --> 00:02:55.000]  我也是從當中一起跟各位在學習
[00:02:55.000 --> 00:02:59.000]  因為我們就是在走天路的時候
[00:02:59.000 --> 00:03:03.000]  也是需要對神話與真理
[00:03:03.000 --> 00:03:06.000]  有更進一步的認識
[00:03:06.000 --> 00:03:09.000]  所以今天我的講題
[00:03:09.000 --> 00:03:12.000]  就是說從整本聖經
[00:03:12.000 --> 00:03:13.000]  我們對救恩
[00:03:13.000 --> 00:03:15.000]  我們有一個更全面的了解
[00:03:15.000 --> 00:03:17.000]  我就定救恩面臨關
[00:03:17.000 --> 00:03:19.000]  其實我們的救恩
[00:03:19.000 --> 00:03:22.000]  是在創世以前
[00:03:22.000 --> 00:03:24.000]  就已經神為我們預備
[00:03:24.000 --> 00:03:26.000]  當我們講創世以前
[00:03:26.000 --> 00:03:29.000]  你我都很難去了解
[00:03:29.000 --> 00:03:30.000]  這創世以前
[00:03:30.000 --> 00:03:35.000]  因為你我都在時間之下
[00:03:35.000 --> 00:03:37.000]  在時間之後
[00:03:37.000 --> 00:03:40.000]  神創造宇宙之後
[00:03:40.000 --> 00:03:44.000]  你我怎麼能了解創世以前
[00:03:44.000 --> 00:03:46.000]  可是對神來說
[00:03:46.000 --> 00:03:49.000]  神就是沒有過去
[00:03:49.000 --> 00:03:51.000]  沒有將來
[00:03:51.000 --> 00:03:53.000]  因為祂就活在現在
[00:03:53.000 --> 00:03:55.000]  過去也是現在
[00:03:55.000 --> 00:03:57.000]  將來也是現在
[00:03:57.000 --> 00:04:01.000]  所以葉恩華的名字很有意思
[00:04:01.000 --> 00:04:03.000]  當摩西問
[00:04:03.000 --> 00:04:06.000]  祢的名字
[00:04:06.000 --> 00:04:09.000]  神就說
[00:04:09.000 --> 00:04:12.000]  我是昔在過去
[00:04:12.000 --> 00:04:15.000]  今在 永在的神
[00:04:15.000 --> 00:04:19.000]  所以這是神對摩西說
[00:04:19.000 --> 00:04:22.000]  人手所造的神
[00:04:22.000 --> 00:04:23.000]  是有一個開始
[00:04:23.000 --> 00:04:25.000]  因為人手造的時候
[00:04:25.000 --> 00:04:27.000]  就已經開始
[00:04:27.000 --> 00:04:29.000]  所以一切的偶像
[00:04:29.000 --> 00:04:31.000]  都是有一個開始
[00:04:31.000 --> 00:04:35.000]  可是神是人還沒有開始之前
[00:04:35.000 --> 00:04:37.000]  祂就已經存在
[00:04:37.000 --> 00:04:40.000]  我們的救恩是歷史之前
[00:04:40.000 --> 00:04:41.000]  就已經存在
[00:04:41.000 --> 00:04:43.000]  可是我們的救恩
[00:04:43.000 --> 00:04:46.000]  是歷史結束之後
[00:04:46.000 --> 00:04:48.000]  祂也存在
[00:04:48.000 --> 00:04:50.000]  因為在其述說
[00:04:50.000 --> 00:04:53.000]  直到永永遠遠
[00:04:53.000 --> 00:04:56.000]  你了解永永遠遠多遠嗎
[00:04:56.000 --> 00:04:57.000]  我們沒有辦法了解
[00:04:57.000 --> 00:05:00.000]  因為我們人是何等的有限
[00:05:00.000 --> 00:05:02.000]  說永永遠遠
[00:05:02.000 --> 00:05:04.000]  我們沒有辦法了解
[00:05:04.000 --> 00:05:06.000]  對神來說沒有難成
[00:05:06.000 --> 00:05:08.000]  因為祂就活在現今
[00:05:08.000 --> 00:05:10.000]  過去 現在 將來
[00:05:10.000 --> 00:05:11.000]  就是現今
[00:05:11.000 --> 00:05:14.000]  所以在啟示錄裡面
[00:05:14.000 --> 00:05:17.000]  當時用希臘文寫的字呢
[00:05:17.000 --> 00:05:20.000]  它就像英文字的字母
[00:05:20.000 --> 00:05:22.000]  A Z
[00:05:22.000 --> 00:05:24.000]  A是字母的開始
[00:05:24.000 --> 00:05:26.000]  Z是字母
[00:05:26.000 --> 00:05:29.000]  英文字母的最後一個字
[00:05:29.000 --> 00:05:30.000]  所以它說Alpha
[00:05:30.000 --> 00:05:32.000]  它說Omega
[00:05:32.000 --> 00:05:33.000]  這表示什麼
[00:05:33.000 --> 00:05:36.000]  開始的時候 它已經存在
[00:05:36.000 --> 00:05:38.000]  結束的時候 它也存在
[00:05:38.000 --> 00:05:42.000]  所以今天我們來信靠它
[00:05:42.000 --> 00:05:46.000]  來接受它
[00:05:46.000 --> 00:05:50.000]  不是憑著我們有限的知識
[00:05:50.000 --> 00:05:55.000]  更是要憑著神向我們啟示的
[00:05:55.000 --> 00:05:59.000]  這一切用信心來接受
[00:05:59.000 --> 00:06:05.000]  所以我們來看大綱的第一題
[00:06:05.000 --> 00:06:07.000]  有關得救這個名詞
[00:06:07.000 --> 00:06:11.000]  我們可能常常會聽到
[00:06:11.000 --> 00:06:13.000]  可是在聖經中
[00:06:13.000 --> 00:06:17.000]  我就舉幾個跟得救有關的同義詞
[00:06:17.000 --> 00:06:19.000]  我們來看
[00:06:19.000 --> 00:06:23.000]  第一個我們看到是重生
[00:06:23.000 --> 00:06:25.000]  這個我們常聽到
[00:06:25.000 --> 00:06:26.000]  得永生
[00:06:26.000 --> 00:06:28.000]  我們剛剛也讀到
[00:06:28.000 --> 00:06:30.000]  因性稱義
[00:06:30.000 --> 00:06:32.000]  我們讀保羅的書信的時候
[00:06:32.000 --> 00:06:34.000]  也常常看到
[00:06:34.000 --> 00:06:36.000]  與神和好
[00:06:36.000 --> 00:06:38.000]  做神的兒女
[00:06:38.000 --> 00:06:40.000]  得盡神國
[00:06:40.000 --> 00:06:42.000]  這是我從準備的時候
[00:06:42.000 --> 00:06:44.000]  我想到這幾方面
[00:06:44.000 --> 00:06:47.000]  可能還有其他方面
[00:06:47.000 --> 00:06:48.000]  可是這幾點
[00:06:48.000 --> 00:06:52.000]  足夠讓我們從神賜給我們的救恩
[00:06:52.000 --> 00:06:55.000]  更全面的去了解
[00:06:55.000 --> 00:06:56.000]  那我們來看重生
[00:06:56.000 --> 00:07:00.000]  也就是我們剛剛所讀的經文裡面
[00:07:00.000 --> 00:07:01.000]  講到重生
[00:07:01.000 --> 00:07:04.000]  所以在剛剛這個經文裡面
[00:07:04.000 --> 00:07:06.000]  重生
[00:07:06.000 --> 00:07:10.000]  這在約翰三章三節
[00:07:10.000 --> 00:07:12.000]  主耶穌對尼戈狄姆說
[00:07:12.000 --> 00:07:14.000]  尼戈狄姆是誰
[00:07:14.000 --> 00:07:17.000]  尼戈狄姆就是猶太人的官
[00:07:17.000 --> 00:07:19.000]  猶太人的先生
[00:07:19.000 --> 00:07:22.000]  他對救約
[00:07:22.000 --> 00:07:24.000]  他是很精通的
[00:07:24.000 --> 00:07:26.000]  可是主耶穌跟他講一件事情
[00:07:26.000 --> 00:07:28.000]  講到屬靈的事情
[00:07:28.000 --> 00:07:35.000]  講到超過知識物性以外的一件事情
[00:07:35.000 --> 00:07:37.000]  重生
[00:07:37.000 --> 00:07:39.000]  我實實在在的告訴你
[00:07:39.000 --> 00:07:41.000]  人若不重生
[00:07:41.000 --> 00:07:43.000]  就不能見神的國
[00:07:43.000 --> 00:07:45.000]  這重生這個字
[00:07:45.000 --> 00:07:46.000]  講到就是說
[00:07:46.000 --> 00:07:48.000]  一個新的生命
[00:07:48.000 --> 00:07:52.000]  重新得到新的生命
[00:07:52.000 --> 00:07:54.000]  有上頭來的生命
[00:07:54.000 --> 00:07:56.000]  這表示什麼
[00:07:56.000 --> 00:07:57.000]  這講到什麼
[00:07:57.000 --> 00:07:58.000]  講到就是說
[00:07:58.000 --> 00:08:00.000]  我們父母生我們的時候
[00:08:00.000 --> 00:08:02.000]  我們就已經有生命
[00:08:02.000 --> 00:08:04.000]  我們這生命是受到
[00:08:04.000 --> 00:08:07.000]  這宇宙物質
[00:08:07.000 --> 00:08:11.000]  我們所接觸的學問文化
[00:08:11.000 --> 00:08:15.000]  我們能理解我們的思想邏輯
[00:08:15.000 --> 00:08:21.000]  這些是我們在屬於自己的生命裡面
[00:08:21.000 --> 00:08:24.000]  慢慢可以長進了
[00:08:24.000 --> 00:08:25.000]  可以學習
[00:08:25.000 --> 00:08:28.000]  可是對神的認識
[00:08:28.000 --> 00:08:32.000]  這重生是一個新的生命
[00:08:32.000 --> 00:08:34.000]  所以他用重生這個字
[00:08:34.000 --> 00:08:36.000]  是一個新的生命
[00:08:36.000 --> 00:08:39.000]  是神賜給我們一個新的生命
[00:08:39.000 --> 00:08:42.000]  這新的生命可以認識他
[00:08:42.000 --> 00:08:44.000]  所以用這個重生
[00:08:44.000 --> 00:08:46.000]  所以當講到重生的時候
[00:08:46.000 --> 00:08:49.000]  我用一個比方來說
[00:08:49.000 --> 00:08:52.000]  你們聽看看合不合理
[00:08:52.000 --> 00:08:54.000]  你們要注意聽
[00:08:54.000 --> 00:08:59.000]  只要你們打瞌睡可能就聽不到
[00:08:59.000 --> 00:09:02.000]  沒有抓住我要講的
[00:09:02.000 --> 00:09:08.000]  你是不是重生的基督徒
[00:09:08.000 --> 00:09:10.000]  你說有沒有毛病
[00:09:10.000 --> 00:09:16.000]  你是不是重生的基督徒
[00:09:16.000 --> 00:09:18.000]  當然有毛病了
[00:09:18.000 --> 00:09:20.000]  基督徒等一下我們就說
[00:09:20.000 --> 00:09:22.000]  就是屬基督的
[00:09:22.000 --> 00:09:25.000]  可是你說是不是重生的基督徒
[00:09:25.000 --> 00:09:27.000]  那換句話說互相衝突了
[00:09:27.000 --> 00:09:29.000]  因為我在問你是不是
[00:09:29.000 --> 00:09:31.000]  應該只有是
[00:09:31.000 --> 00:09:32.000]  沒有說是不是
[00:09:32.000 --> 00:09:33.000]  對吧
[00:09:33.000 --> 00:09:35.000]  所以這重生是什麼
[00:09:35.000 --> 00:09:38.000]  重生就是一個新的生命
[00:09:38.000 --> 00:09:41.000]  所以主耶穌跟尼格丁姆講的時候
[00:09:41.000 --> 00:09:43.000]  尼格丁姆是老師
[00:09:43.000 --> 00:09:46.000]  尼格丁姆是拉比
[00:09:46.000 --> 00:09:50.000]  尼格丁姆有學問
[00:09:50.000 --> 00:09:54.000]  尼格丁姆戴過方帽
[00:09:54.000 --> 00:09:56.000]  主耶穌跟他講的時候
[00:09:56.000 --> 00:10:00.000]  他說我怎麼能進入母腹裡面再生
[00:10:00.000 --> 00:10:03.000]  所以尼格丁姆講的是人間的知識
[00:10:03.000 --> 00:10:07.000]  主耶穌跟他講的是屬天的知識
[00:10:07.000 --> 00:10:12.000]  我怎麼能進入母腹裡面再生出來
[00:10:12.000 --> 00:10:14.000]  很有意思
[00:10:14.000 --> 00:10:16.000]  主耶穌說
[00:10:16.000 --> 00:10:20.000]  人若不重生就不能見神的國
[00:10:20.000 --> 00:10:21.000]  換句話說
[00:10:21.000 --> 00:10:23.000]  重生的人才能怎麼樣
[00:10:23.000 --> 00:10:25.000]  見神的國
[00:10:25.000 --> 00:10:30.000]  重生的人才能進神的國
[00:10:30.000 --> 00:10:32.000]  這些我都把這一段裡面
[00:10:32.000 --> 00:10:34.000]  我覺得同意的
[00:10:34.000 --> 00:10:36.000]  不同層面來講的時候
[00:10:36.000 --> 00:10:38.000]  所列出來的
[00:10:38.000 --> 00:10:40.000]  進入神的國
[00:10:40.000 --> 00:10:44.000]  那尼格丁姆就很有好奇
[00:10:44.000 --> 00:10:48.000]  那怎麼能重生
[00:10:48.000 --> 00:10:50.000]  今天我所講
[00:10:50.000 --> 00:10:52.000]  對基督徒來說
[00:10:52.000 --> 00:10:54.000]  你們可能
[00:10:54.000 --> 00:10:56.000]  當你有新的生命的時候
[00:10:56.000 --> 00:10:57.000]  你已經知道
[00:10:57.000 --> 00:10:59.000]  可是你還在木道當中
[00:10:59.000 --> 00:11:01.000]  不要因為這樣困擾你
[00:11:01.000 --> 00:11:02.000]  不要因為這樣
[00:11:02.000 --> 00:11:06.000]  你就失去來尋求神
[00:11:06.000 --> 00:11:09.000]  神是願意萬人得救
[00:11:09.000 --> 00:11:13.000]  神願意你有一顆心來尋求他
[00:11:13.000 --> 00:11:15.000]  所以主說
[00:11:15.000 --> 00:11:18.000]  尋找的就必尋見
[00:11:18.000 --> 00:11:21.000]  祈求的就必給他們
[00:11:21.000 --> 00:11:23.000]  所以見神的國
[00:11:23.000 --> 00:11:24.000]  進神的國
[00:11:24.000 --> 00:11:27.000]  這是同一詞
[00:11:27.000 --> 00:11:29.000]  見
[00:11:29.000 --> 00:11:30.000]  進
[00:11:30.000 --> 00:11:32.000]  這都是同樣表達
[00:11:32.000 --> 00:11:33.000]  那尼格丁姆說
[00:11:33.000 --> 00:11:35.000]  怎麼能得到呢
[00:11:35.000 --> 00:11:38.000]  主耶穌又用另外一個方式來表達
[00:11:38.000 --> 00:11:42.000]  要接受水和聖靈神了
[00:11:42.000 --> 00:11:44.000]  很有意思
[00:11:44.000 --> 00:11:47.000]  用水和聖靈
[00:11:47.000 --> 00:11:52.000]  所以這段話裡面也引進舊約與希捷的書
[00:11:52.000 --> 00:11:54.000]  因為在與希捷的時候
[00:11:54.000 --> 00:11:59.000]  講到一個石頭心要換成一個肉心
[00:11:59.000 --> 00:12:01.000]  在這裡用水和聖靈
[00:12:01.000 --> 00:12:04.000]  水是來潔淨的
[00:12:04.000 --> 00:12:06.000]  水是讓我們得到潔淨
[00:12:06.000 --> 00:12:10.000]  那聖靈是生命的一個源頭
[00:12:10.000 --> 00:12:12.000]  來根性我們
[00:12:12.000 --> 00:12:16.000]  所以藉著水和聖靈我們才能重生
[00:12:16.000 --> 00:12:17.000]  所以主耶穌說
[00:12:17.000 --> 00:12:20.000]  藉著水和聖靈重生
[00:12:20.000 --> 00:12:24.000]  可是這位猶太人老師
[00:12:24.000 --> 00:12:27.000]  他還不能完全了解
[00:12:27.000 --> 00:12:29.000]  主耶穌說
[00:12:29.000 --> 00:12:31.000]  從水和聖靈生了
[00:12:31.000 --> 00:12:33.000]  就如同什麼
[00:12:33.000 --> 00:12:36.000]  第八節說
[00:12:36.000 --> 00:12:38.000]  就如同風一樣
[00:12:38.000 --> 00:12:41.000]  風從哪裡來往哪裡去
[00:12:41.000 --> 00:12:44.000]  我們不曉得
[00:12:44.000 --> 00:12:48.000]  凡從聖靈生了也是如此
[00:12:48.000 --> 00:12:49.000]  很有意思
[00:12:49.000 --> 00:12:53.000]  所謂的風跟聖靈
[00:12:53.000 --> 00:12:56.000]  在希伯來文裡面是同樣一個字
[00:12:56.000 --> 00:12:58.000]  在希伯來文裡面
[00:12:58.000 --> 00:13:03.000]  氣、風、靈都是同樣一個字
[00:13:03.000 --> 00:13:07.000]  所以我們中國人很喜歡講氣功
[00:13:07.000 --> 00:13:10.000]  氣功
[00:13:10.000 --> 00:13:14.000]  你達到一個高階層的時候
[00:13:14.000 --> 00:13:17.000]  你是進入靈界裡面的聖
[00:13:17.000 --> 00:13:19.000]  這在聖經裡面講的
[00:13:19.000 --> 00:13:21.000]  氣就是靈
[00:13:21.000 --> 00:13:23.000]  氣也當作風
[00:13:23.000 --> 00:13:25.000]  也可以這樣講
[00:13:25.000 --> 00:13:29.000]  所以在這裡主耶穌就用這個
[00:13:29.000 --> 00:13:32.000]  世上這樣氣象
[00:13:32.000 --> 00:13:36.000]  用氣候在宇宙的現象
[00:13:36.000 --> 00:13:37.000]  來講到一件事
[00:13:37.000 --> 00:13:40.000]  就是說風隨著意識吹
[00:13:40.000 --> 00:13:42.000]  你們可以聽見風的小聲
[00:13:42.000 --> 00:13:45.000]  卻不曉得從哪裡來
[00:13:45.000 --> 00:13:47.000]  往哪裡去
[00:13:47.000 --> 00:13:49.000]  從聖靈生了也是如此
[00:13:49.000 --> 00:13:51.000]  就是說我們從聖靈生
[00:13:51.000 --> 00:13:54.000]  是一個很奇妙的一件事情
[00:13:54.000 --> 00:13:55.000]  我們從聖靈生了
[00:13:55.000 --> 00:13:58.000]  是神的完全作為
[00:13:58.000 --> 00:14:00.000]  我們從聖靈生了
[00:14:00.000 --> 00:14:03.000]  不是我們能做到什麼
[00:14:03.000 --> 00:14:06.000]  所以一夫所書講到
[00:14:06.000 --> 00:14:08.000]  這是保護恩
[00:14:08.000 --> 00:14:12.000]  所以這講到從聖靈生了
[00:14:12.000 --> 00:14:15.000]  在剛剛讀的經文裡面
[00:14:15.000 --> 00:14:17.000]  也講到得永生
[00:14:17.000 --> 00:14:19.000]  那三章十六節
[00:14:19.000 --> 00:14:22.000]  很有熟悉的一段經文講到
[00:14:22.000 --> 00:14:26.000]  神愛世人將他的獨生子賜給他們
[00:14:26.000 --> 00:14:28.000]  叫一切信他的
[00:14:28.000 --> 00:14:32.000]  不執滅亡反得永生
[00:14:32.000 --> 00:14:36.000]  那段話裡面說
[00:14:36.000 --> 00:14:42.000]  信他教現不執滅亡反得永生
[00:14:42.000 --> 00:14:44.000]  這反得永生
[00:14:44.000 --> 00:14:47.000]  你仔細去查考
[00:14:47.000 --> 00:14:49.000]  不是將來得永生
[00:14:49.000 --> 00:14:52.000]  就是你相信那一刻
[00:14:52.000 --> 00:14:54.000]  那一個時候
[00:14:54.000 --> 00:14:56.000]  你就已經得到永生
[00:14:56.000 --> 00:15:00.000]  你怎麼知道你得到永生
[00:15:00.000 --> 00:15:02.000]  當你生命改變的時候
[00:15:02.000 --> 00:15:05.000]  當人生觀改變的時候
[00:15:05.000 --> 00:15:07.000]  當你碰到問題
[00:15:07.000 --> 00:15:10.000]  你處理的方式跟以前不一樣的時候
[00:15:10.000 --> 00:15:16.000]  就是你已經得到神的生命
[00:15:16.000 --> 00:15:20.000]  你知道怎麼樣來到神的面前
[00:15:20.000 --> 00:15:23.000]  你知道怎麼樣禱告
[00:15:23.000 --> 00:15:26.000]  假如你剛剛注意聽文雄講的見證
[00:15:26.000 --> 00:15:29.000]  每個人的見證都應該大同小異
[00:15:29.000 --> 00:15:32.000]  他說他可以禱告
[00:15:32.000 --> 00:15:35.000]  他禱告的時候可以為他的女兒禱告
[00:15:35.000 --> 00:15:38.000]  他女兒現在在DC那邊
[00:15:38.000 --> 00:15:40.000]  Maryland那邊念書
[00:15:40.000 --> 00:15:43.000]  雖然那麼遠的地方
[00:15:43.000 --> 00:15:45.000]  禱告有果效嗎
[00:15:45.000 --> 00:15:47.000]  是誰聽禱告
[00:15:47.000 --> 00:15:49.000]  神聽禱告
[00:15:49.000 --> 00:15:53.000]  神是充滿萬有的神
[00:15:53.000 --> 00:15:55.000]  是我們的父母
[00:15:55.000 --> 00:15:57.000]  神聽我們的
[00:15:57.000 --> 00:15:59.000]  所以就表示說
[00:15:59.000 --> 00:16:03.000]  當我們重申我們的看法
[00:16:03.000 --> 00:16:05.000]  對神的認識
[00:16:05.000 --> 00:16:07.000]  我們改變
[00:16:07.000 --> 00:16:11.000]  為什麼要藉助水和聖人生
[00:16:11.000 --> 00:16:15.000]  水是潔淨我們
[00:16:15.000 --> 00:16:18.000]  因為我們原來的思想
[00:16:18.000 --> 00:16:21.000]  我們原來都在罪惡裡面
[00:16:21.000 --> 00:16:25.000]  當聖靈來幫助我們
[00:16:25.000 --> 00:16:27.000]  來潔淨我們
[00:16:27.000 --> 00:16:31.000]  我們就可以得到新的生命
[00:16:31.000 --> 00:16:33.000]  才能見神的火
[00:16:33.000 --> 00:16:35.000]  才能見神的火
[00:16:35.000 --> 00:16:38.000]  下面一個
[00:16:38.000 --> 00:16:39.000]  稱義
[00:16:39.000 --> 00:16:42.000]  這都是我們經常都會讀到的
[00:16:42.000 --> 00:16:43.000]  稱義
[00:16:43.000 --> 00:16:45.000]  稱義
[00:16:45.000 --> 00:16:47.000]  我上面打上去
[00:16:47.000 --> 00:16:49.000]  是法庭的用語
[00:16:49.000 --> 00:16:51.000]  神的一個宣判
[00:16:51.000 --> 00:16:53.000]  所以在羅馬書裡面
[00:16:53.000 --> 00:16:57.000]  當然保羅的書信常常會用稱義這個名稱
[00:16:57.000 --> 00:17:00.000]  保羅的書信也經常用稱義
[00:17:00.000 --> 00:17:01.000]  這稱義就是說
[00:17:01.000 --> 00:17:06.000]  在法院對罪人
[00:17:06.000 --> 00:17:08.000]  對被判刑的人
[00:17:08.000 --> 00:17:11.000]  一個宣告
[00:17:11.000 --> 00:17:14.000]  今天我們主日學剛好又講到這一點
[00:17:14.000 --> 00:17:18.000]  這宣告是一次宣告完成式
[00:17:18.000 --> 00:17:21.000]  不是經常的要宣告
[00:17:21.000 --> 00:17:24.000]  當神宣告你成為義人的時候
[00:17:24.000 --> 00:17:29.000]  一次宣告一次完成
[00:17:29.000 --> 00:17:31.000]  所以是法庭的用語
[00:17:31.000 --> 00:17:32.000]  稱義
[00:17:32.000 --> 00:17:36.000]  原來我們是在罪人的地位
[00:17:36.000 --> 00:17:39.000]  但是藉著神的救贖的方式
[00:17:39.000 --> 00:17:41.000]  耶穌基督的保佑
[00:17:41.000 --> 00:17:44.000]  我們願意來信靠接受的時候
[00:17:44.000 --> 00:17:48.000]  神就宣告我們成為義人
[00:17:48.000 --> 00:17:50.000]  原來是與神敵對的
[00:17:50.000 --> 00:17:53.000]  神的憤怒藏在我們身上
[00:17:53.000 --> 00:17:57.000]  約翰第三章
[00:17:57.000 --> 00:18:01.000]  好像二十節那裡講到
[00:18:01.000 --> 00:18:05.000]  現在神稱我們為義
[00:18:05.000 --> 00:18:06.000]  在祂的裡面
[00:18:06.000 --> 00:18:09.000]  我們與神的關係建立起來
[00:18:09.000 --> 00:18:12.000]  成義
[00:18:12.000 --> 00:18:14.000]  下面一個和好
[00:18:14.000 --> 00:18:17.000]  你看實在很多
[00:18:17.000 --> 00:18:19.000]  我真的怕我會漏掉一些
[00:18:19.000 --> 00:18:22.000]  因為聖經實在太豐富
[00:18:22.000 --> 00:18:27.000]  我相信我一定是有漏掉一些名詞
[00:18:27.000 --> 00:18:29.000]  可是這些名詞也足夠
[00:18:29.000 --> 00:18:33.000]  讓我們對我們所擁有的恩典
[00:18:33.000 --> 00:18:35.000]  可以全面的認識
[00:18:35.000 --> 00:18:36.000]  和好
[00:18:36.000 --> 00:18:39.000]  在羅馬書裡面也講到
[00:18:39.000 --> 00:18:42.000]  我們原來是與神為敵的
[00:18:42.000 --> 00:18:44.000]  藉著耶穌為我們的死
[00:18:44.000 --> 00:18:47.000]  我們與神和好
[00:18:47.000 --> 00:18:56.000]  我們和好就因祂得了救
[00:18:56.000 --> 00:18:59.000]  所以原來我們是與神為敵的
[00:18:59.000 --> 00:19:01.000]  你還沒有相信主之前
[00:19:01.000 --> 00:19:04.000]  還沒有相信神之前
[00:19:04.000 --> 00:19:08.000]  我們原來心中是排斥神的
[00:19:08.000 --> 00:19:11.000]  原來心中是自我為主的
[00:19:11.000 --> 00:19:16.000]  原來心中是以自己為中心的
[00:19:16.000 --> 00:19:19.000]  我們不承認神的主權
[00:19:19.000 --> 00:19:21.000]  不承認祂的創造
[00:19:21.000 --> 00:19:27.000]  不承認我的生命氣息都在乎祂
[00:19:27.000 --> 00:19:29.000]  可是當我們看到神的作為
[00:19:29.000 --> 00:19:32.000]  當祂的救恩臨到我們的時候
[00:19:32.000 --> 00:19:39.000]  我們就從裡面自然的覺得我們實在渺小
[00:19:39.000 --> 00:19:42.000]  我們實在渺小
[00:19:42.000 --> 00:19:48.000]  我們這個月 月底會有一個步道培靈會
[00:19:48.000 --> 00:19:55.000]  我們請到黃立夫教授來到我們當中
[00:19:55.000 --> 00:20:00.000]  假如各位聽過他以前的見證
[00:20:00.000 --> 00:20:02.000]  你會記得
[00:20:02.000 --> 00:20:07.000]  他說以前他是專門在教會查經班裡面
[00:20:07.000 --> 00:20:09.000]  人家查經的時候
[00:20:09.000 --> 00:20:12.000]  他是提出問題讓人家回答不了的
[00:20:12.000 --> 00:20:15.000]  好像他是很厲害的那位
