
[00:00:00.000 --> 00:00:03.660]  各位電影姐妹 早晨
[00:01:57.600 --> 00:02:00.760]  第三 今天
[00:02:00.760 --> 00:02:04.000]  對我們這群二零二五年的人
[00:02:04.000 --> 00:02:09.560]  今天我們看回二千多年前的說話 故事
[00:02:09.560 --> 00:02:11.720]  這一段的說話
[00:02:11.720 --> 00:02:13.560]  我們問一問聖靈
[00:02:13.560 --> 00:02:16.640]  聖靈啊 跟我們有什麼關係啊?
[00:02:16.640 --> 00:02:18.080]  這段說話跟我們有什麼關係?
[00:02:18.080 --> 00:02:20.040]  你有什麼想跟我們說呢?
[00:02:20.040 --> 00:02:23.400]  我們一起有個祈禱
[00:02:23.400 --> 00:02:25.800]  真是天父上帝今天求你
[00:02:25.800 --> 00:02:27.840]  親自幫助我們
[00:02:27.840 --> 00:02:30.840]  我們每個人都帶著自己不同的故事
[00:02:30.840 --> 00:02:33.080]  來到教會這裡
[00:02:33.080 --> 00:02:37.640]  我們帶著可能面對生活上不同的處境
[00:02:37.640 --> 00:02:41.000]  但今天求神你藉著你自己的說話
[00:02:41.000 --> 00:02:42.680]  親自跟我們講明
[00:02:42.680 --> 00:02:44.600]  你想跟我們講什麼?
[00:02:44.600 --> 00:02:47.040]  對我們現實生活中有什麼幫助
[00:02:47.040 --> 00:02:49.200]  有什麼提醒 有什麼引導
[00:02:49.200 --> 00:02:51.280]  聖靈我們懇求你
[00:02:51.280 --> 00:02:52.840]  求你幫助我們
[00:02:52.840 --> 00:02:56.560]  也求你給我們一個謙卑的心
[00:02:56.560 --> 00:02:58.080]  也給我們人打開我們的心
[00:02:58.080 --> 00:02:59.840]  打開我們的耳朵
[00:02:59.840 --> 00:03:02.120]  去恭聽神你自己的教導
[00:03:02.120 --> 00:03:03.880]  幫助我們 聽我們祈禱
[00:03:03.880 --> 00:03:05.840]  奉耶穌基督聖名求
[00:03:05.840 --> 00:03:07.120]  阿們
[00:03:07.120 --> 00:03:10.520]  所以首先第一樣東西我們去看一下
[00:03:10.520 --> 00:03:15.120]  當時耶穌說這個比喻是什麼意思呢?
[00:03:15.120 --> 00:03:17.440]  原來是一個警告
[00:03:17.440 --> 00:03:19.240]  警告
[00:03:19.240 --> 00:03:21.720]  這個比喻的內容就是這樣的
[00:03:21.720 --> 00:03:23.120]  有一位園主
[00:03:23.120 --> 00:03:26.880]  他親自自己栽種了一個葡萄園
[00:03:26.880 --> 00:03:28.520]  接著栽種完之後
[00:03:28.520 --> 00:03:31.440]  他就租這個葡萄園給一班人
[00:03:31.440 --> 00:03:32.320]  就叫做園戶
[00:03:32.320 --> 00:03:33.920]  就是我們現在的租客
[00:03:33.920 --> 00:03:35.120]  租給他們
[00:03:35.120 --> 00:03:38.200]  接著就把葡萄園交給他們打理
[00:03:38.200 --> 00:03:42.560]  這個園主這個擁有者就去很遠的地方
[00:03:42.560 --> 00:03:46.600]  一段長的時間
[00:03:46.600 --> 00:03:48.400]  時間慢慢過去
[00:03:48.400 --> 00:03:52.000]  當這個葡萄園開始有收成的時候
[00:03:52.000 --> 00:03:52.960]  你留意
[00:03:52.960 --> 00:03:55.240]  這個擁有者不是等他們沒有收成的時候
[00:03:55.240 --> 00:03:57.400]  就來逼迫他們要他們交租
[00:03:57.400 --> 00:03:58.560]  而是按照規定
[00:03:58.560 --> 00:04:01.600]  當他們這個葡萄園開始有收成的時候
[00:04:01.600 --> 00:04:03.840]  就按照他們當初的約定
[00:04:03.840 --> 00:04:07.160]  就應該要給部分的租了 是不是?
[00:04:07.160 --> 00:04:08.760]  所以這個擁有者
[00:04:08.760 --> 00:04:14.080]  這個園主就派人去收租了
[00:04:14.080 --> 00:04:15.200]  誰知怎樣呢?
[00:04:15.200 --> 00:04:18.200]  第一個派去的僕人呢?
[00:04:18.200 --> 00:04:21.560]  他們不單止不給租
[00:04:21.560 --> 00:04:25.000]  還打他 趕走他
[00:04:25.000 --> 00:04:27.320]  所以這個擁有者見到這樣的情況之下
[00:04:27.320 --> 00:04:30.600]  就再派第二個僕人去
[00:04:30.600 --> 00:04:34.480]  第二個僕人不單止被打
[00:04:34.480 --> 00:04:39.520]  更加出口罵他 侮辱他 凌辱他
[00:04:39.520 --> 00:04:41.760]  然後又把他趕走
[00:04:41.760 --> 00:04:47.160]  兩個來收租的僕人都被他們趕走
[00:04:47.160 --> 00:04:51.360]  然後這個擁有者派第三個僕人
[00:04:51.360 --> 00:04:53.040]  如果你看看經文裡面說什麼
[00:04:53.040 --> 00:04:58.360]  第三個僕人同樣命運更壞
[00:04:58.360 --> 00:05:00.000]  因為裡面說痛打他
[00:05:00.000 --> 00:05:05.200]  打他在原文是打到他重傷
[00:05:05.200 --> 00:05:10.680]  第三個還打到重傷 趕走了他
[00:05:10.680 --> 00:05:14.320]  但是這個園主怎樣做呢?
[00:05:14.320 --> 00:05:16.960]  園主他就想
[00:05:16.960 --> 00:05:18.760]  我還給他們機會
[00:05:18.760 --> 00:05:21.880]  這次我就派我自己的兒子
[00:05:21.880 --> 00:05:25.000]  我一個心愛的兒子去收租
[00:05:25.000 --> 00:05:26.960]  畢竟都是我自己的兒子
[00:05:26.960 --> 00:05:30.200]  總得給他們一點面子
[00:05:30.200 --> 00:05:34.640]  誰知道當他派他的兒子去這個葡萄園收租的時候
[00:05:34.640 --> 00:05:37.520]  這幫很壞的租客就想了
[00:05:37.520 --> 00:05:39.920]  一起在想
[00:05:39.920 --> 00:05:43.600]  這個是葡萄園的兒子
[00:05:43.600 --> 00:05:47.120]  如果我們弄死了他
[00:05:47.120 --> 00:05:49.800]  葡萄園沒有兒子沒有人繼承他
[00:05:49.800 --> 00:05:51.600]  可能這個葡萄園就沒有人繼承
[00:05:51.600 --> 00:05:54.480]  就是屬於我們的了
[00:05:54.480 --> 00:05:55.760]  就是這樣
[00:05:55.760 --> 00:05:57.560]  這幫兇惡的園戶
[00:05:57.560 --> 00:06:06.440]  就把Ona的兒子推出葡萄園殺了他
[00:06:06.440 --> 00:06:08.320]  所以你看看
[00:06:08.320 --> 00:06:10.800]  這個故事告訴我們
[00:06:10.800 --> 00:06:15.360]  很明顯這是一個警告
[00:06:15.360 --> 00:06:18.160]  這個比喻是要警告我們
[00:06:18.160 --> 00:06:20.600]  警告
[00:06:20.600 --> 00:06:24.640]  知道什麼叫警告嗎?
[00:06:24.640 --> 00:06:27.680]  我們上個月報告了幾次
[00:06:27.680 --> 00:06:29.480]  有一個報告就是
[00:06:29.480 --> 00:06:31.960]  記不記得?
[00:06:31.960 --> 00:06:35.600]  弟兄姐妹請大家要10點45分之前
[00:06:35.600 --> 00:06:38.240]  如果你泊車在正堂的時候
[00:06:38.240 --> 00:06:39.720]  記得要開走
[00:06:39.720 --> 00:06:42.120]  因為我們還有華語堂
[00:06:42.120 --> 00:06:44.280]  他們陸陸續續都有車來
[00:06:44.280 --> 00:06:49.560]  還有方便我們認得哪輛車是我們語堂
[00:06:49.560 --> 00:06:52.560]  我們就會在車胎上面畫一點記號
[00:06:52.560 --> 00:06:55.880]  方便我們提醒你
[00:06:55.880 --> 00:06:57.560]  很客氣是不是?
[00:06:57.560 --> 00:06:58.760]  這個不是警告
[00:06:58.760 --> 00:06:59.960]  不要搞錯
[00:06:59.960 --> 00:07:02.840]  這個是好聲好氣的樣子
[00:07:02.840 --> 00:07:07.920]  鼓勵、勸導你這樣做
[00:07:07.920 --> 00:07:10.160]  大部份我們都做得到的
[00:07:10.160 --> 00:07:13.440]  偶然間可能有些人忘記了
[00:07:13.440 --> 00:07:15.560]  你牧師你真是客氣
[00:07:15.560 --> 00:07:16.120]  那怎麼辦?
[00:07:16.120 --> 00:07:21.000]  如果還有人不斷忘記那怎麼辦?
[00:07:21.000 --> 00:07:23.520]  你繼續提醒他
[00:07:23.520 --> 00:07:26.080]  一次兩次都是這樣
[00:07:26.080 --> 00:07:30.960]  鎖他車好不好?
[00:07:30.960 --> 00:07:33.640]  這些鎖很貴的
[00:07:33.640 --> 00:07:35.320]  鎖他車
[00:07:35.320 --> 00:07:39.280]  如果10點45分之後再不開車就鎖你車
[00:07:39.280 --> 00:07:40.320]  這些就是警告
[00:07:40.320 --> 00:07:42.560]  如果你說除了鎖我車
[00:07:42.560 --> 00:07:45.520]  我就不斷盯著車
[00:07:45.520 --> 00:07:48.120]  這樣的話怎麼辦?
[00:07:48.120 --> 00:07:48.800]  我就告訴你
[00:07:48.800 --> 00:07:50.120]  如果你再這樣的話
[00:07:50.120 --> 00:07:52.320]  我們就會逢是你的車牌
[00:07:52.320 --> 00:07:53.840]  看到你的車牌就拿走
[00:07:53.840 --> 00:07:55.880]  不讓你進來我們停車場
[00:07:55.880 --> 00:07:57.800]  有些大學生告訴我
[00:07:57.800 --> 00:08:00.840]  牧師我們大學有些人說
[00:08:00.840 --> 00:08:03.640]  他們為了不讓別人拍他們抄他們的車牌
[00:08:03.640 --> 00:08:05.480]  將他們每一次停泊的車
[00:08:05.480 --> 00:08:06.560]  拔走車牌
[00:08:06.560 --> 00:08:07.920]  每次裝回去
[00:08:07.920 --> 00:08:09.480]  不知道是真的還是假的
[00:08:09.480 --> 00:08:13.680]  如果真的有這樣的人怎麼辦?
[00:08:13.680 --> 00:08:15.960]  不要讓他進來
[00:08:15.960 --> 00:08:17.760]  人都歡迎他進來
[00:08:17.760 --> 00:08:19.240]  不要讓他的車進來
[00:08:19.240 --> 00:08:22.880]  將這個機會給了其他車
[00:08:22.880 --> 00:08:24.520]  這就是警告
[00:08:24.520 --> 00:08:26.160]  分不分得到?弟兄姊妹
[00:08:26.160 --> 00:08:27.360]  警告
[00:08:27.360 --> 00:08:30.080]  這段經文其實就是這樣警告
[00:08:30.080 --> 00:08:32.400]  我們看到聖經裡面
[00:08:32.400 --> 00:08:34.080]  參考舊約的聖經
[00:08:34.080 --> 00:08:35.720]  二塞亞書等等的書
[00:08:35.720 --> 00:08:38.840]  看一路怎樣形容葡萄園
[00:08:38.840 --> 00:08:42.320]  葡萄園通常就是代表以色列
[00:08:42.320 --> 00:08:46.240]  圓主就是我們的神我們的上帝
[00:08:46.240 --> 00:08:50.440]  所以圓主派幾個人去收租
[00:08:50.440 --> 00:08:55.720]  這部人就代表著我們很認識的先知
[00:08:55.720 --> 00:08:57.920]  先知多次這樣去到以色列
[00:08:57.920 --> 00:08:59.720]  這群群眾當中
[00:08:59.720 --> 00:09:01.280]  將神的說話傳遞給他們
[00:09:01.280 --> 00:09:03.720]  警告他們
[00:09:03.720 --> 00:09:05.480]  圓主的愛子就很清楚了
[00:09:05.480 --> 00:09:09.000]  就是代表我們的耶穌基督
[00:09:09.000 --> 00:09:10.640]  凶惡的元戶
[00:09:10.640 --> 00:09:14.680]  就是代表當時一班領導以色列民的祭司長
[00:09:14.680 --> 00:09:18.000]  民事長老
[00:09:18.000 --> 00:09:21.000]  雖然這一班的租客
[00:09:21.000 --> 00:09:24.080]  這樣對待圓主派來的僕人
[00:09:24.080 --> 00:09:27.560]  但是圓主一次一次這樣給他們機會
[00:09:27.560 --> 00:09:30.720]  這就是神一直給我們的慈愛
[00:09:30.720 --> 00:09:33.000]  以及希望我們回轉
[00:09:33.000 --> 00:09:38.120]  祂一直等待著祂的子民回轉
[00:09:38.120 --> 00:09:39.320]  聖經裡面說到
[00:09:39.320 --> 00:09:42.880]  當那班百姓聽到耶穌說的那個比喻
[00:09:42.880 --> 00:09:47.520]  當那個圓主到了最後要怎麼做呢
[00:09:47.520 --> 00:09:52.840]  要消滅除滅那些惡的元戶
[00:09:52.840 --> 00:09:58.000]  然後將那個葡萄園轉交給其他的人
[00:09:58.000 --> 00:10:00.480]  這班聽眾當時一聽到的時候
[00:10:00.480 --> 00:10:01.600]  千萬不要啊
[00:10:01.600 --> 00:10:03.480]  這樣不好啊不好啊
[00:10:03.480 --> 00:10:06.360]  顯示著其實這班聽眾他們是明白
[00:10:06.360 --> 00:10:08.320]  耶穌的比喻是在說什麼
[00:10:08.320 --> 00:10:09.520]  耶穌在這段比喻
[00:10:09.520 --> 00:10:11.720]  祂最忠心的思想
[00:10:11.720 --> 00:10:13.760]  是表達一個警告
[00:10:13.760 --> 00:10:16.120]  告訴當時的猶太宗教領袖
[00:10:16.120 --> 00:10:18.280]  他們是多麼敗壞多麼背叛
[00:10:18.280 --> 00:10:21.400]  警告他們神的審判將要來到
[00:10:21.400 --> 00:10:23.840]  他們要面臨神的審判
[00:10:23.840 --> 00:10:26.400]  同時也要告訴這班猶太人
[00:10:26.400 --> 00:10:31.200]  你以為神以前選了你們就很好了嗎
[00:10:31.200 --> 00:10:36.040]  但是神的國度是將要開放給
[00:10:36.040 --> 00:10:38.960]  每一個願意接受耶穌基督的人
[00:10:38.960 --> 00:10:42.240]  無論他是猶太人還是外邦人
[00:10:42.240 --> 00:10:44.480]  神的心意就是這樣傳遞出去
[00:10:44.480 --> 00:10:46.040]  警告當時這一班
[00:10:46.040 --> 00:10:49.840]  特別是一班宗教的領袖
[00:10:49.840 --> 00:10:52.000]  第二點
[00:10:52.000 --> 00:10:53.680]  不單止警告
[00:10:53.680 --> 00:10:55.600]  是歡迎
[00:10:55.600 --> 00:10:57.520]  我們怎樣看到歡迎這段經文
[00:10:57.520 --> 00:10:59.480]  就是剛才所說的
[00:10:59.480 --> 00:11:01.320]  路加福音的作者
[00:11:01.320 --> 00:11:05.320]  他特別記錄這一節的耶穌的比喻
[00:11:05.320 --> 00:11:08.120]  他表達一個歡迎的信息
[00:11:08.120 --> 00:11:09.400]  歡迎
[00:11:09.400 --> 00:11:10.240]  什麼是歡迎呢
[00:11:10.240 --> 00:11:11.520]  我歡迎你
[00:11:11.520 --> 00:11:12.880]  歡迎
[00:11:12.880 --> 00:11:15.600]  歡迎
[00:11:15.600 --> 00:11:17.640]  有一次我去峇里島旅行
[00:11:17.640 --> 00:11:20.120]  我想很多弟兄姐妹都去過峇里島旅行
[00:11:20.120 --> 00:11:21.680]  峇里島很熱的
[00:11:21.680 --> 00:11:23.280]  又濕又熱
[00:11:23.280 --> 00:11:24.920]  加上度假
[00:11:24.920 --> 00:11:26.240]  衣著當然比較隨便
[00:11:26.240 --> 00:11:32.000]  有一天我和朋友一起去一個沙灘
[00:11:32.000 --> 00:11:35.640]  穿上一些短褲小背心
[00:11:35.640 --> 00:11:38.200]  你們通常沒什麼機會看到我穿小背心
[00:11:38.200 --> 00:11:39.040]  但來不來有些
[00:11:39.040 --> 00:11:41.320]  可能我去家附近買菜
[00:11:41.320 --> 00:11:43.680]  有些都被人撞過我
[00:11:43.680 --> 00:11:48.160]  他們說「穆斯科我不認得你」
[00:11:48.160 --> 00:11:49.200]  沒有
[00:11:49.200 --> 00:11:50.440]  峇里島就是這樣衣著的
[00:11:50.440 --> 00:11:52.240]  是不是很正常
[00:11:52.240 --> 00:11:55.480]  但我去到門口的時候
[00:11:55.480 --> 00:11:57.200]  我的朋友全都進去了
[00:11:57.200 --> 00:12:00.360]  但門口的接待處就截停了我
[00:12:00.360 --> 00:12:01.240]  接著他跟我說
[00:12:01.240 --> 00:12:03.160]  「對不起,你不可以進去」
[00:12:03.160 --> 00:12:04.680]  我說「為什麼不可以進去」
[00:12:04.680 --> 00:12:06.960]  「因為我們的衣著有要求」
[00:12:06.960 --> 00:12:09.800]  「你的衣著不符合我們的要求」
[00:12:09.800 --> 00:12:11.560]  我心想
[00:12:11.560 --> 00:12:13.040]  這裡是沙灘
[00:12:13.040 --> 00:12:16.280]  沙灘旁邊有一個酒吧的餐廳
[00:12:16.280 --> 00:12:17.840]  我們打算進去做什麼呢
[00:12:17.840 --> 00:12:21.440]  就是打算進去喝一杯東西看日落
[00:12:21.440 --> 00:12:23.320]  拍攝的日落很美
[00:12:23.320 --> 00:12:26.480]  但那裡的日落也很美
[00:12:26.480 --> 00:12:28.000]  為什麼不讓我進去
[00:12:28.000 --> 00:12:29.360]  接著他拿了牌子
[00:12:29.360 --> 00:12:31.480]  旁邊放了牌子出來
[00:12:31.480 --> 00:12:36.680]  指明原來他們穿背心是不可以進去的
[00:12:36.680 --> 00:12:38.880]  接著怎麼辦呢
[00:12:38.880 --> 00:12:40.440]  那怎麼辦呢
[00:12:40.440 --> 00:12:44.080]  我可以做什麼呢
[00:12:44.080 --> 00:12:47.360]  接著他就拿了一件
[00:12:47.360 --> 00:12:49.960]  就是這件我正在穿的T恤
[00:12:49.960 --> 00:12:51.760]  就是他們的服務員穿出來
[00:12:51.760 --> 00:12:55.320]  跟我們的服務員一模一樣的T恤
[00:12:55.320 --> 00:12:57.240]  當我穿了這件衣服的時候
[00:12:57.240 --> 00:13:02.480]  他們就說「你現在可以進來了」
[00:13:02.480 --> 00:13:06.040]  無論如何都是歡迎我進去
[00:13:06.040 --> 00:13:07.280]  弟兄姊妹
[00:13:07.280 --> 00:13:08.760]  歡迎
[00:13:08.760 --> 00:13:11.080]  為什麼要提「歡迎」這件事呢
[00:13:11.080 --> 00:13:12.880]  其實在當時來說
[00:13:12.880 --> 00:13:15.680]  特別我們看看路加福音
[00:13:15.680 --> 00:13:18.320]  路加福音的成書日期
[00:13:18.320 --> 00:13:20.480]  它不是耶穌那個年代
[00:13:20.480 --> 00:13:22.000]  把那些東西記錄下來的
[00:13:22.000 --> 00:13:23.680]  而是耶穌之後
[00:13:23.680 --> 00:13:25.280]  大概很多人估計
[00:13:25.280 --> 00:13:29.040]  看回大概主後七十至九十年
[00:13:29.040 --> 00:13:30.760]  就是耶穌基督之後
[00:13:30.760 --> 00:13:32.400]  七十至九十年
[00:13:32.400 --> 00:13:34.720]  那個期間把這些東西記錄下來
[00:13:34.720 --> 00:13:37.360]  寫成路加福音這本書
[00:13:37.360 --> 00:13:41.720]  那段時間主要的對象是什麼人看的呢
[00:13:41.720 --> 00:13:45.680]  就是一幫外邦的基督徒
[00:13:45.680 --> 00:13:47.920]  外邦不是猶太人的基督徒
[00:13:47.920 --> 00:13:49.680]  因為在當時來說
[00:13:49.680 --> 00:13:50.840]  當時的教會
[00:13:50.840 --> 00:13:55.240]  這幫外邦的基督徒是佔大多數的
[00:13:55.240 --> 00:13:56.760]  信仰在當時來說
[00:13:56.760 --> 00:13:58.880]  教會裡面基督的教會
[00:13:58.880 --> 00:14:00.880]  大部分都是外邦信徒
[00:14:00.880 --> 00:14:05.800]  就不只是猶太背景的信徒為主的
[00:14:05.800 --> 00:14:08.640]  但同樣這一幫外邦基督徒
[00:14:08.640 --> 00:14:11.080]  他們在主後七十至九十年
[00:14:11.080 --> 00:14:13.640]  面對著什麼情況呢
[00:14:13.640 --> 00:14:16.480]  他們面對著有很多
[00:14:16.480 --> 00:14:17.560]  第一
[00:14:17.560 --> 00:14:21.480]  他們和猶太教是很多
[00:14:21.480 --> 00:14:22.720]  大家很多衝突
[00:14:22.720 --> 00:14:23.640]  很多張力的
[00:14:23.640 --> 00:14:26.320]  其實猶太教那些人是一直迫迫他們
[00:14:26.320 --> 00:14:28.080]  追著他們不放
[00:14:28.080 --> 00:14:32.400]  還有他們也要面對著很多政治上的迫迫
[00:14:32.400 --> 00:14:34.720]  明顯地就是當時羅馬的政權
[00:14:34.720 --> 00:14:37.440]  就是皇帝要那些人去拜祭他
[00:14:37.440 --> 00:14:40.240]  他不拜祭他的時候就死了
[00:14:40.240 --> 00:14:42.480]  另外也有當時他們一帶
[00:14:42.480 --> 00:14:45.000]  除了耶穌基督基督教之外
[00:14:45.000 --> 00:14:46.960]  還有很多其他不同的宗教
[00:14:46.960 --> 00:14:48.560]  不同的信仰
[00:14:48.560 --> 00:14:49.880]  他們在面對著
[00:14:49.880 --> 00:14:51.480]  他們是在這個環境裡面
[00:14:51.480 --> 00:14:53.520]  是面對著很多的壓力
[00:14:53.520 --> 00:14:54.720]  甚至呢
[00:14:54.720 --> 00:14:56.760]  如果他們信耶穌的時候
[00:14:56.760 --> 00:14:59.080]  他們會有一些工會
[00:14:59.080 --> 00:15:01.160]  當時有一些行會就不支持他們
[00:15:01.160 --> 00:15:02.840]  做生意或者做其他事
[00:15:02.840 --> 00:15:04.320]  就沒有那麼便利
[00:15:04.320 --> 00:15:06.240]  很多沒有經濟的支持
[00:15:06.240 --> 00:15:08.240]  所以你看到這一幫基督徒當時來說
[00:15:08.240 --> 00:15:10.000]  真的不容易
[00:15:10.000 --> 00:15:11.040]  在《老家福音》這裡
[00:15:11.040 --> 00:15:12.400]  就是透過這個比喻
[00:15:12.400 --> 00:15:13.720]  老家作者
[00:15:13.720 --> 00:15:16.160]  他想向他的讀者表達
[00:15:16.160 --> 00:15:20.080]  神的救恩是臨到凡是接受神的人
[00:15:20.080 --> 00:15:21.680]  這個比喻裡面提到
[00:15:21.680 --> 00:15:26.520]  主人會將葡萄園交給其他的玄戶
[00:15:26.520 --> 00:15:28.600]  其他的農夫
[00:15:28.600 --> 00:15:29.720]  這個也很重要
[00:15:29.720 --> 00:15:32.600]  也是在提示外邦的人
[00:15:32.600 --> 00:15:35.880]  也可以成為神國裡面
[00:15:35.880 --> 00:15:38.640]  神的子民一部分
[00:15:38.640 --> 00:15:43.360]  神的國度不只是屬於猶太人
[00:15:43.360 --> 00:15:45.160]  而是向所有信靠他
[00:15:45.160 --> 00:15:48.520]  願意信他的人開放出來
[00:15:48.520 --> 00:15:49.720]  這個今天對於我們來說
[00:15:49.720 --> 00:15:50.560]  是很普通的
[00:15:50.560 --> 00:15:52.720]  我們很明白 恩信清義
[00:15:52.720 --> 00:15:54.560]  但是對於以前的人來說
[00:15:54.560 --> 00:15:56.000]  這是一個很新
[00:15:56.000 --> 00:15:59.040]  很突破的概念
[00:15:59.040 --> 00:16:01.800]  原來對於他們這幫外邦人來說
[00:16:01.800 --> 00:16:02.680]  神的國
[00:16:02.680 --> 00:16:04.840]  耶穌說神的國
[00:16:04.840 --> 00:16:06.400]  是不分你什麼種族
[00:16:06.400 --> 00:16:07.160]  不分你什麼人
[00:16:07.160 --> 00:16:08.160]  你做過什麼事
[00:16:08.160 --> 00:16:09.520]  只要你願意
[00:16:09.520 --> 00:16:11.600]  我就接納你 肯定你
[00:16:11.600 --> 00:16:12.920]  這種是一種安慰
[00:16:12.920 --> 00:16:15.480]  這個歡迎帶給他們一個很大的肯定
[00:16:15.480 --> 00:16:19.360]  他們都是神國裡面的子民
[00:16:19.360 --> 00:16:21.600]  到最後這個比喻也說到
[00:16:21.600 --> 00:16:23.320]  匠人所起的石頭
[00:16:23.320 --> 00:16:26.240]  成為防角的頭髮石頭
[00:16:26.240 --> 00:16:27.840]  我們看到聖經裡面
[00:16:27.840 --> 00:16:30.560]  耶穌雖然被人拒絕
[00:16:30.560 --> 00:16:33.360]  但是耶穌仍然清楚表明祂自己的身份
[00:16:33.360 --> 00:16:37.200]  我就是那個主人所差派來的義子
[00:16:37.200 --> 00:16:40.200]  祂是這個世界的拯救者 尼塞亞
[00:16:40.200 --> 00:16:41.640]  祂將成為神救恩裡面
[00:16:41.640 --> 00:16:44.000]  一個很重要的基石
[00:16:44.000 --> 00:16:45.800]  這個特別提醒當時
[00:16:45.800 --> 00:16:49.440]  主後七十至九十年這一班的讀者
[00:16:49.440 --> 00:16:51.560]  無論他們是什麼人
[00:16:51.560 --> 00:16:55.000]  神已經為他們寫上生命
[00:16:55.000 --> 00:16:56.760]  只要願意
[00:16:56.760 --> 00:16:58.400]  神也愛你
[00:16:58.400 --> 00:16:59.800]  開放接受你
[00:16:59.800 --> 00:17:03.040]  成為祂的兒女
[00:17:03.040 --> 00:17:08.360]  這個就是路加當時想跟一班人說的信息
[00:17:08.360 --> 00:17:10.080]  最後
[00:17:10.080 --> 00:17:13.480]  我們聽完耶穌對當時的人是什麼意思
[00:17:13.480 --> 00:17:15.960]  路加作者記錄這段經文是什麼意思
[00:17:15.960 --> 00:17:19.640]  今天聖靈對我們有什麼提醒呢
[00:17:19.640 --> 00:17:22.360]  第一
[00:17:22.360 --> 00:17:25.080]  都是警告
[00:17:25.080 --> 00:17:27.000]  警告
[00:17:27.000 --> 00:17:28.880]  警告什麼
[00:17:28.880 --> 00:17:31.080]  特別提醒我們
[00:17:31.080 --> 00:17:35.680]  我們的信仰不要只留在表面上
[00:17:35.680 --> 00:17:39.680]  我們的信仰不是只留在表面上
[00:17:39.680 --> 00:17:41.640]  空殼公司
[00:17:41.640 --> 00:17:43.160]  明白是什麼嗎
[00:17:43.160 --> 00:17:45.720]  空殼公司很多時候只有殼
[00:17:45.720 --> 00:17:47.360]  裡面沒有實際運作
[00:17:47.360 --> 00:17:48.520]  沒有實際資產
[00:17:48.520 --> 00:17:51.480]  可能有公司掛了一個名字出來
[00:17:51.480 --> 00:17:53.160]  可能進行一些詐騙
[00:17:53.160 --> 00:17:56.120]  或者非法勾當的活動等等
[00:17:56.120 --> 00:17:57.520]  騙人的
[00:17:57.520 --> 00:17:59.320]  空殼公司
[00:17:59.320 --> 00:18:00.160]  提醒我們今天
[00:18:00.160 --> 00:18:02.960]  我們也不要做一個空殼的基督徒
