
[00:00:00.000 --> 00:00:02.000]  請主我們感謝祢
[00:01:47.000 --> 00:01:48.000]  等一會兒他計不計到
[00:01:48.000 --> 00:01:50.000]  年息一厘即是多少錢
[00:01:50.000 --> 00:01:51.000]  一毫子
[00:01:51.000 --> 00:01:54.000]  那個貸款部經理就更加拗頭了
[00:01:54.000 --> 00:01:59.000]  你用一千萬美金的股票去抵押
[00:01:59.000 --> 00:02:01.000]  借一元
[00:02:01.000 --> 00:02:03.000]  那個猶太商人就這樣跟他說
[00:02:03.000 --> 00:02:06.000]  我來你貴銀行之前
[00:02:06.000 --> 00:02:10.000]  我們曾經經過很多間有保險商的金庫
[00:02:10.000 --> 00:02:12.000]  他們的保險商租金
[00:02:12.000 --> 00:02:15.000]  一年的租金實在太貴了
[00:02:15.000 --> 00:02:19.000]  於是我就將一千萬的股票放在你那裡
[00:02:19.000 --> 00:02:20.000]  借一元
[00:02:20.000 --> 00:02:21.000]  年息一厘
[00:02:21.000 --> 00:02:24.000]  換句話說那個保險的租金
[00:02:24.000 --> 00:02:26.000]  只是一毫子
[00:02:26.000 --> 00:02:28.000]  多便宜啊
[00:02:28.000 --> 00:02:32.000]  這個猶太商人的掃口真的很精
[00:02:32.000 --> 00:02:33.000]  事實上
[00:02:33.000 --> 00:02:37.000]  在這個世界上有很多出色的人都是猶太人
[00:02:37.000 --> 00:02:38.000]  大家知不知道
[00:02:38.000 --> 00:02:42.000]  譬如原子之父愛因斯坦
[00:02:42.000 --> 00:02:46.000]  或者創立了共產主義的馬克思
[00:02:46.000 --> 00:02:47.000]  都是猶太人
[00:02:47.000 --> 00:02:49.000]  甚至他畫的畫
[00:02:49.000 --> 00:02:52.000]  大家看不明白但是覺得他很高超
[00:02:52.000 --> 00:02:54.000]  那個名畫家
[00:02:54.000 --> 00:02:55.000]  畢加索
[00:02:55.000 --> 00:02:56.000]  都是猶太人
[00:02:56.000 --> 00:03:01.000]  甚至金像導演史蒂芬小一寶
[00:03:01.000 --> 00:03:03.000]  都是猶太人
[00:03:03.000 --> 00:03:05.000]  這些猶太人無論大陸
[00:03:05.000 --> 00:03:07.000]  這些猶太人怎樣出色都好
[00:03:07.000 --> 00:03:09.000]  他們沒辦法高超過
[00:03:09.000 --> 00:03:11.000]  那個揀選這個民族
[00:03:11.000 --> 00:03:14.000]  也一直引領這個民族的神
[00:03:14.000 --> 00:03:15.000]  我們一起看一二串書
[00:03:15.000 --> 00:03:17.000]  五十五章九節
[00:03:17.000 --> 00:03:19.000]  一二三
[00:03:19.000 --> 00:03:21.000]  天怎樣高過地
[00:03:21.000 --> 00:03:25.000]  照樣我的道路高過你們的道路
[00:03:25.000 --> 00:03:28.000]  我的意念高過你們的意念
[00:03:28.000 --> 00:03:29.000]  兄弟姐妹
[00:03:29.000 --> 00:03:31.000]  既然我們這個神這麼高超
[00:03:31.000 --> 00:03:33.000]  有這種超越性
[00:03:33.000 --> 00:03:37.000]  他是絕對有能力引導這一班猶太人
[00:03:37.000 --> 00:03:39.000]  就是古代的以色列人
[00:03:39.000 --> 00:03:42.000]  也引導今天的你和我
[00:03:42.000 --> 00:03:43.000]  和你一起說阿們
[00:03:43.000 --> 00:03:45.000]  Amen
[00:03:45.000 --> 00:03:47.000]  在聖經裏面
[00:03:47.000 --> 00:03:50.000]  神是怎樣引導以色列人的呢?
[00:03:50.000 --> 00:03:52.000]  在聖經裏面跟我們說
[00:03:52.000 --> 00:03:55.000]  神當然是用雲柱火柱
[00:03:55.000 --> 00:03:57.000]  去引導這班以色列人
[00:03:57.000 --> 00:03:59.000]  我們一起看看今天第一段的聖經
[00:03:59.000 --> 00:04:02.000]  文素記九章十五至十六節
[00:04:02.000 --> 00:04:03.000]  等一會我們一起讀
[00:04:03.000 --> 00:04:04.000]  一二三
[00:04:04.000 --> 00:04:06.000]  立起帳幕的那日
[00:04:06.000 --> 00:04:09.000]  有雲彩遮蓋帳幕
[00:04:09.000 --> 00:04:11.000]  就是發貴的帳幕
[00:04:11.000 --> 00:04:13.000]  從晚上到早晨
[00:04:13.000 --> 00:04:15.000]  雲彩在旗上
[00:04:15.000 --> 00:04:17.000]  形狀如火
[00:04:17.000 --> 00:04:19.000]  常是這樣
[00:04:19.000 --> 00:04:22.000]  雲彩遮蓋帳幕
[00:04:22.000 --> 00:04:25.000]  夜間形狀如火
[00:04:25.000 --> 00:04:27.000]  神用雲柱火柱
[00:04:27.000 --> 00:04:29.000]  雲柱火柱究竟代表什麼呢?
[00:04:29.000 --> 00:04:31.000]  是神的同在
[00:04:31.000 --> 00:04:34.000]  神一直跟以色列在一起
[00:04:34.000 --> 00:04:36.000]  一直都沒有撇棄他們
[00:04:36.000 --> 00:04:39.000]  自從以色列人離開埃及
[00:04:39.000 --> 00:04:41.000]  在曠野那裏一直同行
[00:04:41.000 --> 00:04:43.000]  直至去到他們最終的目的地
[00:04:43.000 --> 00:04:44.000]  迦南美地
[00:04:44.000 --> 00:04:46.000]  神的雲柱火柱
[00:04:46.000 --> 00:04:48.000]  從來都沒有離開他們
[00:04:48.000 --> 00:04:51.000]  今天聖靈跟大家說
[00:04:51.000 --> 00:04:54.000]  今天香港這麼複雜
[00:04:54.000 --> 00:04:57.000]  可能世界充滿很多負面
[00:04:57.000 --> 00:04:59.000]  香港充滿環境
[00:04:59.000 --> 00:05:01.000]  大家都覺得不安
[00:05:01.000 --> 00:05:03.000]  今天聖靈要跟大家說
[00:05:03.000 --> 00:05:05.000]  神的雲柱火柱
[00:05:05.000 --> 00:05:09.000]  一直會引領並不會離開我們每一位
[00:05:09.000 --> 00:05:12.000]  究竟雲柱火柱代表什麼呢?
[00:05:12.000 --> 00:05:15.000]  你見不見到你的雲柱火柱?
[00:05:15.000 --> 00:05:17.000]  今天在這個香港的環境裏
[00:05:17.000 --> 00:05:19.000]  大家看不看得到
[00:05:19.000 --> 00:05:22.000]  你的雲柱火柱和我們的雲柱火柱呢?
[00:05:22.000 --> 00:05:26.000]  雲柱火柱對於我們生命裏有什麼祝福呢?
[00:05:26.000 --> 00:05:27.000]  我覺得有兩個祝福
[00:05:27.000 --> 00:05:29.000]  現在時間跟大家說一說
[00:05:29.000 --> 00:05:32.000]  雲柱火柱在我們生命裏有兩個祝福
[00:05:32.000 --> 00:05:35.000]  第一個祝福就是保護我們一切
[00:05:35.000 --> 00:05:38.000]  如果大家看出埃及幾天就知道
[00:05:38.000 --> 00:05:42.000]  神用十災
[00:05:42.000 --> 00:05:45.000]  驚天動地的
[00:05:45.000 --> 00:05:48.000]  在埃及裏面發生十災
[00:05:48.000 --> 00:05:53.000]  逼法老王准許以色列人離開埃及
[00:05:53.000 --> 00:05:56.000]  但當以色列人離開埃及之後
[00:05:56.000 --> 00:06:00.000]  法老王越想就越後悔
[00:06:00.000 --> 00:06:02.000]  越想就越不忿氣
[00:06:02.000 --> 00:06:08.000]  你這班人搞得我國家一塌糊塗,烏煙瘴氣
[00:06:08.000 --> 00:06:11.000]  一個不該,全部走了
[00:06:11.000 --> 00:06:16.000]  走的時候還叫我們市民把金器銀器
[00:06:16.000 --> 00:06:18.000]  一切貴重的東西交給你們
[00:06:18.000 --> 00:06:20.000]  全部走了
[00:06:20.000 --> 00:06:21.000]  一個不該
[00:06:21.000 --> 00:06:23.000]  萬一這些消息傳了出去
[00:06:23.000 --> 00:06:24.000]  我顏面何存?
[00:06:24.000 --> 00:06:26.000]  什麼面子都沒有了
[00:06:26.000 --> 00:06:28.000]  於是他要拿回彩票
[00:06:28.000 --> 00:06:32.000]  出動全國當時的機動部隊
[00:06:32.000 --> 00:06:35.000]  即是戰車,即是騎兵
[00:06:35.000 --> 00:06:37.000]  一路要追殺以色列人
[00:06:37.000 --> 00:06:39.000]  當以色列人浩浩蕩蕩
[00:06:39.000 --> 00:06:43.000]  一百多萬人來到紅海邊
[00:06:43.000 --> 00:06:46.000]  發覺只有海,沒有船坐
[00:06:46.000 --> 00:06:48.000]  那怎麼辦?
[00:06:48.000 --> 00:06:50.000]  接著聽到馬車的聲音
[00:06:50.000 --> 00:06:52.000]  埃及兵追上來了
[00:06:52.000 --> 00:06:56.000]  就在這個時間前無去路,後有追兵
[00:06:56.000 --> 00:06:58.000]  那些以色列人害怕得手足無措
[00:06:58.000 --> 00:07:00.000]  腳震手震
[00:07:00.000 --> 00:07:03.000]  在這個時間怎麼辦?
[00:07:03.000 --> 00:07:05.000]  就在這個時間
[00:07:05.000 --> 00:07:09.000]  一直引領以色列人的運處火柱
[00:07:09.000 --> 00:07:11.000]  就邊為他們的盾牌
[00:07:11.000 --> 00:07:13.000]  邊為他們的保護
[00:07:13.000 --> 00:07:16.000]  我們一起看出《埃及記》十四章十九至二十節
[00:07:16.000 --> 00:07:18.000]  我們一起讀,一二三
[00:07:18.000 --> 00:07:21.000]  在以色列營前行走神的使者
[00:07:21.000 --> 00:07:24.000]  轉到他們後邊
[00:07:24.000 --> 00:07:30.000]  運處也從他們前面轉到他們後邊立著
[00:07:30.000 --> 00:07:34.000]  在埃及營和以色列營中間走運處
[00:07:34.000 --> 00:07:37.000]  一邊黑暗一邊發光
[00:07:37.000 --> 00:07:41.000]  中夜兩下不得相近
[00:07:41.000 --> 00:07:43.000]  本來在前面
[00:07:43.000 --> 00:07:45.000]  當那些埃及兵追上來的時候
[00:07:45.000 --> 00:07:48.000]  突然轉到後面分隔了兩個陣營
[00:07:48.000 --> 00:07:50.000]  所以未過紅海之前
[00:07:50.000 --> 00:07:53.000]  那些埃及兵是殺不到以色列人
[00:07:53.000 --> 00:07:55.000]  後來大家都知道
[00:07:55.000 --> 00:07:56.000]  紅海分開
[00:07:56.000 --> 00:07:58.000]  以色列人就過了
[00:07:58.000 --> 00:08:01.000]  但是人生不是這麼簡單
[00:08:01.000 --> 00:08:02.000]  你以為過了紅海
[00:08:02.000 --> 00:08:04.000]  一切就搞定
[00:08:04.000 --> 00:08:06.000]  一切困局都搞定
[00:08:06.000 --> 00:08:07.000]  不是的
[00:08:07.000 --> 00:08:08.000]  過了紅海之後
[00:08:08.000 --> 00:08:12.000]  以色列人還要在今天的巴勒斯坦一片的曠野
[00:08:12.000 --> 00:08:15.000]  一片的沙漠行走
[00:08:15.000 --> 00:08:19.000]  曠野和沙漠有什麼特別?
[00:08:19.000 --> 00:08:23.000]  就是日間和夜晚溫差極之大
[00:08:23.000 --> 00:08:24.000]  在白天
[00:08:24.000 --> 00:08:27.000]  溫度可以高到四十多度
[00:08:27.000 --> 00:08:28.000]  就像風吹來
[00:08:28.000 --> 00:08:31.000]  就像一個風筒吹著你一樣
[00:08:31.000 --> 00:08:32.000]  風幫不了你
[00:08:32.000 --> 00:08:34.000]  不會讓你涼了
[00:08:34.000 --> 00:08:36.000]  在這個時候
[00:08:36.000 --> 00:08:37.000]  這麼高溫
[00:08:37.000 --> 00:08:39.000]  在沙漠裏面
[00:08:39.000 --> 00:08:41.000]  太陽長期曬著
[00:08:41.000 --> 00:08:42.000]  在那個時間
[00:08:42.000 --> 00:08:44.000]  沒有現在大家的Sunblock
[00:08:44.000 --> 00:08:45.000]  沒有太陽油
[00:08:45.000 --> 00:08:46.000]  查不到太陽油
[00:08:46.000 --> 00:08:49.000]  在長期曝曬之後會灼傷
[00:08:49.000 --> 00:08:50.000]  這個時候
[00:08:50.000 --> 00:08:53.000]  神的運柱就遮蓋
[00:08:53.000 --> 00:08:55.000]  擋住太陽光
[00:08:55.000 --> 00:08:57.000]  去保護以色列人
[00:08:57.000 --> 00:08:58.000]  夜晚又如何呢?
[00:08:58.000 --> 00:09:01.000]  夜晚的溫度可以降到零下
[00:09:01.000 --> 00:09:03.000]  他說很冷
[00:09:03.000 --> 00:09:04.000]  神就用火柱
[00:09:04.000 --> 00:09:06.000]  就像一個大暖爐
[00:09:06.000 --> 00:09:08.000]  為他們提供保暖
[00:09:08.000 --> 00:09:09.000]  一直保護他們
[00:09:09.000 --> 00:09:11.000]  還有一件事
[00:09:11.000 --> 00:09:12.000]  在曠野
[00:09:12.000 --> 00:09:13.000]  在沙漠那裏
[00:09:13.000 --> 00:09:17.000]  有一些野獸是夜晚出來襲擊人類的
[00:09:17.000 --> 00:09:19.000]  有神的火柱
[00:09:19.000 --> 00:09:21.000]  火的那些光的
[00:09:21.000 --> 00:09:25.000]  那些野獸就不敢走近去攻擊以色列人
[00:09:25.000 --> 00:09:26.000]  領子妹
[00:09:26.000 --> 00:09:28.000]  運柱火柱對於以色列人是什麼呢?
[00:09:28.000 --> 00:09:31.000]  是那種帶著愛的保護
[00:09:31.000 --> 00:09:33.000]  是神的保護
[00:09:33.000 --> 00:09:35.000]  神的同在
[00:09:35.000 --> 00:09:37.000]  今天可能
[00:09:37.000 --> 00:09:39.000]  大家身處這個環境
[00:09:39.000 --> 00:09:41.000]  可能大家都覺得很不安
[00:09:41.000 --> 00:09:43.000]  可能大家面對逆境
[00:09:43.000 --> 00:09:45.000]  可能有很多困難
[00:09:45.000 --> 00:09:48.000]  環顧我們身邊可能很多人都絕望
[00:09:48.000 --> 00:09:50.000]  說著說著就越說越負面
[00:09:50.000 --> 00:09:52.000]  說著說著就越說越不開心
[00:09:52.000 --> 00:09:55.000]  可能大家眼見的很多事情
[00:09:55.000 --> 00:09:58.000]  可能令到大家覺得這個環境沒什麼盼望
[00:09:58.000 --> 00:10:00.000]  今天神跟大家說
[00:10:00.000 --> 00:10:05.000]  神的運柱火柱仍然與大家同在
[00:10:05.000 --> 00:10:08.000]  可能大家有人擔心在疫情怎麼辦呢?
[00:10:08.000 --> 00:10:11.000]  怕出街會不會受感染呢?
[00:10:11.000 --> 00:10:13.000]  又或者可能擔心
[00:10:13.000 --> 00:10:16.000]  政治社會事件加上疫情
[00:10:16.000 --> 00:10:18.000]  令到香港經濟衰退
[00:10:18.000 --> 00:10:21.000]  公司裁員可能有很多很多的擔心
[00:10:21.000 --> 00:10:22.000]  又或者可能
[00:10:22.000 --> 00:10:24.000]  有人正在面對都不一定
[00:10:24.000 --> 00:10:26.000]  有些財務的壓力
[00:10:26.000 --> 00:10:28.000]  可能健康的壓力
[00:10:28.000 --> 00:10:30.000]  又或者關係的壓力
[00:10:30.000 --> 00:10:32.000]  今天神要跟大家說
[00:10:32.000 --> 00:10:34.000]  神的運柱火柱
[00:10:34.000 --> 00:10:36.000]  就好像當年的以色列人一樣
[00:10:36.000 --> 00:10:38.000]  很多的困難
[00:10:38.000 --> 00:10:40.000]  過了困難以為搞定
[00:10:40.000 --> 00:10:42.000]  但還有更多的困難
[00:10:42.000 --> 00:10:44.000]  但最重要的是什麼呢?
[00:10:44.000 --> 00:10:45.000]  那些客觀的環境
[00:10:45.000 --> 00:10:46.000]  人生都是這樣
[00:10:46.000 --> 00:10:48.000]  會有很多事情發生的
[00:10:48.000 --> 00:10:50.000]  但神的運柱火柱
[00:10:50.000 --> 00:10:52.000]  一路不會離開大家
[00:10:52.000 --> 00:10:53.000]  跟著一起說一門吧
[00:10:53.000 --> 00:10:54.000]  Amen
[00:10:54.000 --> 00:10:57.000]  當神的大能的手介入
[00:10:57.000 --> 00:11:02.000]  你會沒辦法想像神可以做奇妙的事
[00:11:02.000 --> 00:11:04.000]  在2008年的6月
[00:11:04.000 --> 00:11:07.000]  我也曾經經歷過神的保護
[00:11:07.000 --> 00:11:09.000]  神的幫助
[00:11:09.000 --> 00:11:11.000]  在當年2008年
[00:11:11.000 --> 00:11:13.000]  6月我跟幾位弟兄姊妹
[00:11:13.000 --> 00:11:17.000]  就去日本東北幾個縣旅行
[00:11:17.000 --> 00:11:19.000]  當時我們決定
[00:11:19.000 --> 00:11:21.000]  在日本租車
[00:11:21.000 --> 00:11:22.000]  開車上去
[00:11:22.000 --> 00:11:26.000]  其實坐火車可能更舒服
[00:11:26.000 --> 00:11:28.000]  開車在高速公路
[00:11:28.000 --> 00:11:29.000]  日夜開車
[00:11:29.000 --> 00:11:31.000]  一邊開就玩了幾個縣
[00:11:31.000 --> 00:11:33.000]  最遠去到青森縣
[00:11:33.000 --> 00:11:38.000]  然後那天我們開車在高速公路
[00:11:38.000 --> 00:11:41.000]  就回到東京還車
[00:11:41.000 --> 00:11:44.000]  後來去到福島縣
[00:11:44.000 --> 00:11:48.000]  福島縣就是當時311福島核電廠的縣
[00:11:48.000 --> 00:11:51.000]  我們高速公路經過福島縣的時候
[00:11:51.000 --> 00:11:53.000]  就發生交通意外
[00:11:53.000 --> 00:11:55.000]  其實如果大家記得當年
[00:11:55.000 --> 00:11:57.000]  日本關東大地震
[00:11:57.000 --> 00:11:58.000]  7.2級大地震
[00:11:58.000 --> 00:11:59.000]  震不到我們
[00:11:59.000 --> 00:12:01.000]  但偏偏在福島縣那裡
[00:12:01.000 --> 00:12:02.000]  就發生交通意外
[00:12:02.000 --> 00:12:03.000]  是怎樣呢
[00:12:03.000 --> 00:12:05.000]  開車的那位弟兄
[00:12:05.000 --> 00:12:06.000]  大家都知道高速公路
[00:12:06.000 --> 00:12:08.000]  我們開得快一點
[00:12:08.000 --> 00:12:09.000]  一邊開的時候
[00:12:09.000 --> 00:12:11.000]  我們將進去
[00:12:11.000 --> 00:12:13.000]  無論是紮營
[00:12:13.000 --> 00:12:14.000]  或者是小徑
[00:12:14.000 --> 00:12:17.000]  通常日本人都很守規矩
[00:12:17.000 --> 00:12:18.000]  但那輛車開得很快
[00:12:18.000 --> 00:12:22.000]  然後很近距離地切線
[00:12:22.000 --> 00:12:24.000]  切線的時候
[00:12:24.000 --> 00:12:26.000]  可能他的車又不好
[00:12:26.000 --> 00:12:27.000]  就撞到我們
[00:12:27.000 --> 00:12:29.000]  車尾撞到我們
[00:12:29.000 --> 00:12:31.000]  開車的那位弟兄
[00:12:31.000 --> 00:12:34.000]  可能又驚惶失措
[00:12:34.000 --> 00:12:37.000]  不知道是不是應該踩煞車
[00:12:37.000 --> 00:12:39.000]  踩錯了油門
[00:12:39.000 --> 00:12:42.000]  結果整輛車就失控
[00:12:42.000 --> 00:12:45.000]  滑行了400公尺
[00:12:45.000 --> 00:12:47.000]  大家知道400公尺有多少嗎
[00:12:47.000 --> 00:12:48.000]  一個運動場
[00:12:48.000 --> 00:12:49.000]  我們跑一個運動場
[00:12:49.000 --> 00:12:51.000]  滑行了400公尺
[00:12:51.000 --> 00:12:53.000]  其實都不止在車上
[00:12:53.000 --> 00:12:55.000]  總之是轉來轉去
[00:12:55.000 --> 00:12:57.000]  不知道撞了多少次
[00:12:57.000 --> 00:12:59.000]  才停下來
[00:12:59.000 --> 00:13:01.000]  我當時沒有拍照
[00:13:01.000 --> 00:13:03.000]  我在網上找到一輛
[00:13:03.000 --> 00:13:04.000]  差不多
[00:13:04.000 --> 00:13:06.000]  我們當時那輛車
[00:13:06.000 --> 00:13:09.000]  應該比這輛爛多一點
[00:13:09.000 --> 00:13:11.000]  但很奇怪
[00:13:11.000 --> 00:13:14.000]  果然我們經歷了神的保護
[00:13:14.000 --> 00:13:16.000]  有四個保護和幫助
[00:13:16.000 --> 00:13:17.000]  第一
[00:13:17.000 --> 00:13:18.000]  大家看一看
[00:13:18.000 --> 00:13:19.000]  如果你坐這輛車
[00:13:19.000 --> 00:13:22.000]  我想都會有一點傷
[00:13:22.000 --> 00:13:25.000]  我們竟然四個都沒有傷
[00:13:25.000 --> 00:13:26.000]  第一
[00:13:26.000 --> 00:13:28.000]  第二
[00:13:28.000 --> 00:13:34.000]  我跟公路駕駛專家研究過
[00:13:34.000 --> 00:13:35.000]  他說
[00:13:35.000 --> 00:13:37.000]  你當時這樣的情況
[00:13:37.000 --> 00:13:39.000]  這樣的撞法
[00:13:39.000 --> 00:13:40.000]  又碰到別人的車
[00:13:40.000 --> 00:13:41.000]  又撞過去
[00:13:41.000 --> 00:13:42.000]  又撞前撞後
[00:13:42.000 --> 00:13:44.000]  這樣的撞法
[00:13:44.000 --> 00:13:46.000]  應該會翻車
[00:13:46.000 --> 00:13:48.000]  第二個保護
[00:13:48.000 --> 00:13:49.000]  竟然沒有翻車
[00:13:49.000 --> 00:13:51.000]  第三個保護
[00:13:51.000 --> 00:13:53.000]  當時撞完車之後
[00:13:53.000 --> 00:13:54.000]  我看一看
[00:13:54.000 --> 00:13:56.000]  為什麼地上這麼濕
[00:13:56.000 --> 00:13:57.000]  大家猜到是什麼嗎
[00:13:57.000 --> 00:13:59.000]  油漆
[00:13:59.000 --> 00:14:01.000]  但油漆我忘記關掉
[00:14:01.000 --> 00:14:03.000]  我們就在另一邊
[00:14:03.000 --> 00:14:04.000]  怎麼辦呢
[00:14:04.000 --> 00:14:06.000]  竟然沒有著火
[00:14:06.000 --> 00:14:09.000]  我跳過去關掉時也沒有著火
[00:14:09.000 --> 00:14:10.000]  這是第三個保護
[00:14:10.000 --> 00:14:12.000]  第四個保護是什麼呢
[00:14:12.000 --> 00:14:14.000]  是最麻煩的
[00:14:14.000 --> 00:14:15.000]  為什麼呢
[00:14:15.000 --> 00:14:18.000]  因為日本撞車真的很麻煩
[00:14:18.000 --> 00:14:19.000]  為什麼呢
[00:14:19.000 --> 00:14:22.000]  因為我們不懂日文
[00:14:22.000 --> 00:14:25.000]  日本警察又不懂英文
[00:14:25.000 --> 00:14:30.000]  當日本警察來跟我們講日文的時候
[00:14:30.000 --> 00:14:33.000]  我們就大吼大叫
[00:14:33.000 --> 00:14:34.000]  跟他說
[00:14:34.000 --> 00:14:35.000]  不好意思
[00:14:35.000 --> 00:14:37.000]  這是什麼都不懂的意思
[00:14:37.000 --> 00:14:41.000]  那個日本警察看著我們
[00:14:41.000 --> 00:14:43.000]  看到我們是外國人
[00:14:43.000 --> 00:14:44.000]  跟著他的頭
[00:14:44.000 --> 00:14:55.000]  他真的是這樣的
[00:15:15.000 --> 00:15:18.000]  然後日本警察要記錄
[00:15:18.000 --> 00:15:19.000]  這樣就麻煩了
[00:15:19.000 --> 00:15:20.000]  為什麼呢
[00:15:20.000 --> 00:15:22.000]  因為講這麼複雜的東西
[00:15:22.000 --> 00:15:23.000]  我們又不懂日文
[00:15:23.000 --> 00:15:24.000]  那怎麼辦呢
[00:15:24.000 --> 00:15:28.000]  於是其實多過我們自己
[00:15:28.000 --> 00:15:30.000]  傷與不傷
[00:15:30.000 --> 00:15:31.000]  其實我們還沒有傷
[00:15:31.000 --> 00:15:32.000]  最大的問題就是
[00:15:32.000 --> 00:15:33.000]  這樣搞下去
[00:15:33.000 --> 00:15:34.000]  搞一天
[00:15:34.000 --> 00:15:35.000]  搞兩天
[00:15:35.000 --> 00:15:36.000]  其實我們後天要走
[00:15:36.000 --> 00:15:38.000]  要搭飛機走
[00:15:38.000 --> 00:15:40.000]  如果走不了怎麼辦呢
[00:15:40.000 --> 00:15:43.000]  於是從來沒有試過這麼迫切
[00:15:43.000 --> 00:15:44.000]  當我們
[00:15:44.000 --> 00:15:48.000]  日本警察送我們去醫院驗傷的時候
[00:15:48.000 --> 00:15:50.000]  我們幾個就在那裡禱告
[00:15:50.000 --> 00:15:51.000]  主啊
[00:15:51.000 --> 00:15:52.000]  你幫助我們
[00:15:52.000 --> 00:15:56.000]  你用施展你大量的手去幫助我們
[00:15:56.000 --> 00:15:58.000]  祈禱沒多久
[00:15:58.000 --> 00:16:00.000]  然後有輛警車駛進來醫院
[00:16:00.000 --> 00:16:02.000]  有四個人下車
[00:16:02.000 --> 00:16:04.000]  三個是日本警察
[00:16:04.000 --> 00:16:06.000]  另外一個是誰呢
[00:16:06.000 --> 00:16:07.000]  他下來
[00:16:07.000 --> 00:16:10.000]  走到我們面前跟我們講
[00:16:10.000 --> 00:16:12.000]  你們好
[00:16:12.000 --> 00:16:14.000]  我是中國人
[00:16:14.000 --> 00:16:15.000]  我會講廣東話的
[00:16:15.000 --> 00:16:17.000]  我現在願意跟你做翻譯
[00:16:17.000 --> 00:16:19.000]  警察一叫我就馬上來了
[00:16:19.000 --> 00:16:21.000]  我就知道你是香港人
[00:16:21.000 --> 00:16:23.000]  大家要想一下
[00:16:23.000 --> 00:16:26.000]  福島縣不是東京
[00:16:26.000 --> 00:16:28.000]  福島縣是鄉下地方
[00:16:28.000 --> 00:16:31.000]  如果你找到一個會講普通話的中國人
[00:16:31.000 --> 00:16:32.000]  難就難一點
[00:16:32.000 --> 00:16:33.000]  不過也不奇怪
