
[00:00:00.000 --> 00:00:03.880]  我覺得今天在慶祝聖誕的日子
[00:04:09.440 --> 00:04:11.440]  並且是滾在血中的衣服
[00:04:11.440 --> 00:04:13.440]  第五節
[00:04:13.440 --> 00:04:17.440]  必當作是火柴燃燒
[00:04:17.440 --> 00:04:20.440]  戰爭都會結束
[00:04:20.440 --> 00:04:23.440]  說到這個君王來到的時候
[00:04:23.440 --> 00:04:25.440]  這個未創軍王的時間
[00:04:25.440 --> 00:04:26.440]  來到的時間
[00:04:26.440 --> 00:04:30.440]  就是一個令他們可以在戰亂裡面
[00:04:30.440 --> 00:04:34.440]  得著和平的一個時刻
[00:04:34.440 --> 00:04:36.440]  以色列民
[00:04:36.440 --> 00:04:38.440]  一群猶太人
[00:04:38.440 --> 00:04:40.440]  在不同的時代
[00:04:40.440 --> 00:04:43.440]  他們都面對苦困
[00:04:43.440 --> 00:04:47.440]  無論在埃及地
[00:04:47.440 --> 00:04:49.440]  他們被發露欺壓
[00:04:49.440 --> 00:04:51.440]  他們要出埃及
[00:04:51.440 --> 00:04:55.440]  無論當他們作為一個統一的王國
[00:04:55.440 --> 00:04:57.440]  四周圍進到迦南之後
[00:04:57.440 --> 00:04:58.440]  仍然有一些時間
[00:04:58.440 --> 00:05:02.440]  是要去面對在外邦的強敵
[00:05:02.440 --> 00:05:05.440]  又或者是
[00:05:05.440 --> 00:05:07.440]  王之前他們事先的年代
[00:05:07.440 --> 00:05:09.440]  仍然在外邦的日子
[00:05:09.440 --> 00:05:11.440]  他們有不同的敵人起來
[00:05:11.440 --> 00:05:13.440]  去攻擊他們
[00:05:13.440 --> 00:05:14.440]  耶穌的時代
[00:05:14.440 --> 00:05:16.440]  有羅馬的強權
[00:05:16.440 --> 00:05:20.440]  對他們有壓制
[00:05:20.440 --> 00:05:22.440]  甚至
[00:05:22.440 --> 00:05:24.440]  在他們的信仰宗教裡面
[00:05:24.440 --> 00:05:27.440]  祭司、文士、伯利賽人
[00:05:27.440 --> 00:05:31.440]  不是真的認真去幫助這群民眾
[00:05:31.440 --> 00:05:33.440]  而是和政權的
[00:05:33.440 --> 00:05:35.440]  去勾結
[00:05:35.440 --> 00:05:37.440]  去欺壓他們
[00:05:37.440 --> 00:05:39.440]  這個是當時
[00:05:39.440 --> 00:05:42.440]  時代的政治處境
[00:05:42.440 --> 00:05:46.440]  是一個令他們很黑暗
[00:05:46.440 --> 00:05:48.440]  很困難的時候
[00:05:48.440 --> 00:05:50.440]  因著這樣的處境
[00:05:50.440 --> 00:05:52.440]  神不是這樣離開他們
[00:05:52.440 --> 00:05:54.440]  知道他們在罪裡面
[00:05:54.440 --> 00:05:57.440]  面對經歷這些苦困和黑暗
[00:05:57.440 --> 00:06:00.440]  聖經在第六節就這樣說
[00:06:00.440 --> 00:06:02.440]  有一鷹蟹為我們而生
[00:06:02.440 --> 00:06:04.440]  有一紙賜給我們
[00:06:04.440 --> 00:06:07.440]  政權擔在他的肩頭上
[00:06:07.440 --> 00:06:10.440]  他名稱為奇妙策士
[00:06:10.440 --> 00:06:11.440]  全能的神
[00:06:11.440 --> 00:06:13.440]  永在的父
[00:06:13.440 --> 00:06:16.440]  和平之君
[00:06:16.440 --> 00:06:20.440]  這個翻譯就將奇妙和策士分開
[00:06:20.440 --> 00:06:23.440]  奇妙很神奇
[00:06:23.440 --> 00:06:28.440]  策士是一個獻計謀的人
[00:06:28.440 --> 00:06:30.440]  在這一段裡面
[00:06:30.440 --> 00:06:33.440]  聖經就將奇妙策士
[00:06:33.440 --> 00:06:35.440]  加在一起
[00:06:35.440 --> 00:06:37.440]  記得有一個新電視台出現
[00:06:37.440 --> 00:06:39.440]  叫做奇妙電視
[00:06:39.440 --> 00:06:41.440]  我就覺得很奇怪
[00:06:41.440 --> 00:06:43.440]  叫做奇妙電視
[00:06:43.440 --> 00:06:46.440]  究竟是什麼為之奇
[00:06:46.440 --> 00:06:49.440]  究竟當你看到一些奇事的時候
[00:06:49.440 --> 00:06:51.440]  你的眼睛是不是會睜大
[00:06:51.440 --> 00:06:53.440]  即是你很有興趣
[00:06:53.440 --> 00:06:57.440]  令你很有專注力
[00:06:57.440 --> 00:07:02.440]  奇妙策士是在表達
[00:07:02.440 --> 00:07:08.440]  原來當我們面對困難
[00:07:08.440 --> 00:07:10.440]  我們不懂得處理的時候
[00:07:10.440 --> 00:07:13.440]  你可能要找一些朋友去幫你
[00:07:13.440 --> 00:07:18.440]  甚至你要找一些輔導員去提醒你
[00:07:18.440 --> 00:07:20.440]  面對生活裡的困難
[00:07:20.440 --> 00:07:24.440]  給你有輔導、有關懷、有安慰
[00:07:24.440 --> 00:07:28.440]  奇妙作為一個形容詞
[00:07:28.440 --> 00:07:32.440]  就是一種很神奇的感覺
[00:07:32.440 --> 00:07:35.440]  奇妙策士所說的話
[00:07:35.440 --> 00:07:39.440]  所給你的一些勸諱
[00:07:39.440 --> 00:07:43.440]  你會覺得有智慧、驚奇、驚嘆
[00:07:43.440 --> 00:07:45.440]  很有創意
[00:07:45.440 --> 00:07:49.440]  甚至這個奇妙背後
[00:07:49.440 --> 00:07:52.440]  是帶來一份神蹟
[00:07:52.440 --> 00:07:55.440]  叫人佩服
[00:07:55.440 --> 00:07:57.440]  在今年裡面
[00:07:57.440 --> 00:08:00.440]  你有沒有遇到一些奇妙的事情
[00:08:00.440 --> 00:08:02.440]  在神的恩典裡面
[00:08:02.440 --> 00:08:07.440]  讓你經歷一些奇妙的事情
[00:08:07.440 --> 00:08:10.440]  有一位病人他信了耶穌
[00:08:10.440 --> 00:08:15.440]  剛剛上星期去了他的安息禮拜
[00:08:15.440 --> 00:08:17.440]  信了耶穌
[00:08:17.440 --> 00:08:22.440]  當我和張傳道去探望他
[00:08:22.440 --> 00:08:25.440]  和姐妹去探望他的時候
[00:08:25.440 --> 00:08:27.440]  跟他傳福音說
[00:08:27.440 --> 00:08:30.440]  說到最後
[00:08:30.440 --> 00:08:32.440]  想帶他去決志
[00:08:32.440 --> 00:08:33.440]  我就問他
[00:08:33.440 --> 00:08:36.440]  你信不信耶穌說
[00:08:36.440 --> 00:08:38.440]  他患了重病
[00:08:38.440 --> 00:08:40.440]  他就回答
[00:08:40.440 --> 00:08:42.440]  除非在我身上有奇蹟
[00:08:42.440 --> 00:08:44.440]  那我就信了
[00:08:44.440 --> 00:08:47.440]  除非在我身上有奇蹟
[00:08:47.440 --> 00:08:51.440]  我就信了
[00:08:51.440 --> 00:08:56.440]  作為傳道人你怎樣承認?
[00:08:56.440 --> 00:08:58.440]  其實在那個階段
[00:08:58.440 --> 00:08:59.440]  在那個時間
[00:08:59.440 --> 00:09:02.440]  我也有一點啞了
[00:09:02.440 --> 00:09:04.440]  不知怎樣承認
[00:09:04.440 --> 00:09:06.440]  在理性上的認知
[00:09:06.440 --> 00:09:09.440]  知道他在世日子不長
[00:09:09.440 --> 00:09:11.440]  因為已經是末期
[00:09:11.440 --> 00:09:13.440]  身體很軟弱
[00:09:13.440 --> 00:09:16.440]  前一兩天還很累
[00:09:16.440 --> 00:09:20.440]  快要離世了
[00:09:20.440 --> 00:09:25.440]  理性上的認知很難
[00:09:25.440 --> 00:09:28.440]  我就告訴他
[00:09:28.440 --> 00:09:32.440]  神要施行奇蹟
[00:09:32.440 --> 00:09:34.440]  有祂的時間
[00:09:34.440 --> 00:09:36.440]  有祂的心意
[00:09:36.440 --> 00:09:41.440]  我們只要堅信
[00:09:41.440 --> 00:09:43.440]  沒多久姐妹就告訴他
[00:09:43.440 --> 00:09:45.440]  他相信了耶穌
[00:09:45.440 --> 00:09:48.440]  我怎樣去回應呢?
[00:09:48.440 --> 00:09:51.440]  我心裏就有一個感覺
[00:09:51.440 --> 00:09:57.440]  神真的施行奇妙的事
[00:09:57.440 --> 00:10:00.440]  弟兄姐妹奇妙的事就是
[00:10:00.440 --> 00:10:02.440]  去表達神這個名稱
[00:10:02.440 --> 00:10:03.440]  直著主耶穌
[00:10:03.440 --> 00:10:07.440]  是一個奇妙測試
[00:10:07.440 --> 00:10:10.440]  是令人佩服
[00:10:10.440 --> 00:10:13.440]  令人驚嘆
[00:10:13.440 --> 00:10:17.440]  使人感恩
[00:10:17.440 --> 00:10:19.440]  有沒有聽過一些人
[00:10:19.440 --> 00:10:21.440]  很懂得賺錢的
[00:10:21.440 --> 00:10:24.440]  我們叫他商業奇才
[00:10:24.440 --> 00:10:27.440]  有沒有聽過?
[00:10:27.440 --> 00:10:30.440]  譬如馬化騰、馬雲
[00:10:30.440 --> 00:10:34.440]  最近好像說
[00:10:34.440 --> 00:10:37.440]  你可以用那個
[00:10:37.440 --> 00:10:42.440]  拍一拍就可以付錢
[00:10:42.440 --> 00:10:46.440]  跟銀行戶口可以掛勾
[00:10:46.440 --> 00:10:49.440]  我們不知道教會是否需要研究一下
[00:10:49.440 --> 00:10:51.440]  將來奉獻不要存袋
[00:10:51.440 --> 00:10:53.440]  螢幕打出來
[00:10:53.440 --> 00:10:55.440]  拍一拍就自動
[00:10:55.440 --> 00:10:57.440]  你的錢就可以做奉獻
[00:10:57.440 --> 00:10:59.440]  又不用數
[00:10:59.440 --> 00:11:03.440]  這樣好不好?
[00:11:03.440 --> 00:11:05.440]  想一想
[00:11:05.440 --> 00:11:06.440]  奉獻時間
[00:11:06.440 --> 00:11:08.440]  拿手機出來拍一拍
[00:11:08.440 --> 00:11:10.440]  這些商業的人
[00:11:10.440 --> 00:11:12.440]  他可以想到用一個方式
[00:11:12.440 --> 00:11:13.440]  將你的錢
[00:11:13.440 --> 00:11:14.440]  由你的錢包
[00:11:14.440 --> 00:11:16.440]  變成他的錢包
[00:11:16.440 --> 00:11:17.440]  弟兄姐妹
[00:11:17.440 --> 00:11:19.440]  我覺得這些就是商業奇才
[00:11:19.440 --> 00:11:20.440]  這些就是賺錢
[00:11:20.440 --> 00:11:22.440]  但是神的奇妙
[00:11:22.440 --> 00:11:23.440]  他用一種方式
[00:11:23.440 --> 00:11:25.440]  道成為肉身
[00:11:25.440 --> 00:11:30.440]  這個讚嘆
[00:11:30.440 --> 00:11:31.440]  叫我們知道
[00:11:31.440 --> 00:11:34.440]  這位神去救贖我們
[00:11:34.440 --> 00:11:36.440]  藉著這個方法
[00:11:36.440 --> 00:11:39.440]  神要去卸去我們的罪
[00:11:39.440 --> 00:11:40.440]  來到這個世界
[00:11:40.440 --> 00:11:42.440]  用這種方式
[00:11:42.440 --> 00:11:45.440]  要跟我們建立一個很親密的關係
[00:11:45.440 --> 00:11:47.440]  道成肉身
[00:11:47.440 --> 00:11:51.440]  以致我們能夠得著救恩
[00:11:51.440 --> 00:11:54.440]  這位神
[00:11:54.440 --> 00:11:58.440]  有深度的智慧
[00:11:58.440 --> 00:12:01.440]  他是一位奇妙賊士
[00:12:01.440 --> 00:12:04.440]  所以有時候我們想到一些辦法
[00:12:04.440 --> 00:12:05.440]  很奇妙的時候
[00:12:05.440 --> 00:12:07.440]  我們都讚嘆
[00:12:07.440 --> 00:12:08.440]  如果我們在
[00:12:08.440 --> 00:12:11.440]  我們的三國時代
[00:12:11.440 --> 00:12:12.440]  有一個人物
[00:12:12.440 --> 00:12:14.440]  叫做諸葛亮
[00:12:14.440 --> 00:12:16.440]  他想辦法很厲害
[00:12:16.440 --> 00:12:17.440]  空城計
[00:12:17.440 --> 00:12:18.440]  他都可以擺得出
[00:12:18.440 --> 00:12:19.440]  弟兄姐妹
[00:12:19.440 --> 00:12:22.440]  你會不會擺空城計?
[00:12:22.440 --> 00:12:24.440]  其實我有時候都擺空城計
[00:12:24.440 --> 00:12:25.440]  不要告訴別人
[00:12:25.440 --> 00:12:27.440]  就是有時候很麻煩
[00:12:27.440 --> 00:12:29.440]  拿著鑰匙
[00:12:29.440 --> 00:12:31.440]  進進出出
[00:12:31.440 --> 00:12:37.440]  有時候會不鎖門
[00:12:37.440 --> 00:12:43.440]  這些都是聰明的人才想到的
[00:12:43.440 --> 00:12:45.440]  大家不要學
[00:12:45.440 --> 00:12:46.440]  你不知道你什麼時候聰明
[00:12:46.440 --> 00:12:47.440]  什麼時候蠢
[00:12:47.440 --> 00:12:48.440]  但是弟兄姐妹
[00:12:48.440 --> 00:12:49.440]  這位神
[00:12:49.440 --> 00:12:51.440]  是一位奇妙賊士
[00:12:51.440 --> 00:12:53.440]  他第二個名號是什麼?
[00:12:53.440 --> 00:12:55.440]  他是全能的神
[00:12:55.440 --> 00:12:59.440]  其實如果奇妙賊士
[00:12:59.440 --> 00:13:02.440]  是要給我們有勸勉和安慰
[00:13:02.440 --> 00:13:06.440]  這位全能的神
[00:13:06.440 --> 00:13:10.440]  就是一位大能的勇士
[00:13:10.440 --> 00:13:14.440]  是幫我們打仗的
[00:13:14.440 --> 00:13:16.440]  所以這個全能的神
[00:13:16.440 --> 00:13:17.440]  另一個翻譯
[00:13:17.440 --> 00:13:20.440]  是全能的勇士
[00:13:20.440 --> 00:13:23.440]  是英雄
[00:13:23.440 --> 00:13:27.440]  是要幫我們打勝
[00:13:27.440 --> 00:13:31.440]  生活上大大小小不同的仗
[00:13:31.440 --> 00:13:33.440]  這位全能的神
[00:13:33.440 --> 00:13:34.440]  他是大能
[00:13:34.440 --> 00:13:37.440]  他是無所不能
[00:13:37.440 --> 00:13:39.440]  講述他能力的強
[00:13:39.440 --> 00:13:41.440]  他的偉大
[00:13:41.440 --> 00:13:43.440]  他的全面
[00:13:43.440 --> 00:13:47.440]  他是萬軍嬌華的神
[00:13:47.440 --> 00:13:50.440]  他成為我們生命裡最大的保障
[00:13:50.440 --> 00:13:53.440]  靠山保護
[00:13:53.440 --> 00:13:55.440]  他是我們的保女
[00:13:55.440 --> 00:13:56.440]  我們在他裡面
[00:13:56.440 --> 00:14:00.440]  會有穩妥和堅固
[00:14:00.440 --> 00:14:02.440]  所以這個全能的神
[00:14:02.440 --> 00:14:03.440]  我們會說
[00:14:03.440 --> 00:14:07.440]  他是一位無所不能的上帝
[00:14:07.440 --> 00:14:09.440]  弟兄姐妹
[00:14:09.440 --> 00:14:11.440]  你有靠山的時候
[00:14:11.440 --> 00:14:16.440]  你心裡的感覺是怎樣?
[00:14:16.440 --> 00:14:19.440]  如果在街頭
[00:14:19.440 --> 00:14:22.440]  有個小孩和別人打架
[00:14:22.440 --> 00:14:23.440]  打輸的
[00:14:23.440 --> 00:14:24.440]  他會找誰?
[00:14:24.440 --> 00:14:25.440]  回來找哥哥
[00:14:25.440 --> 00:14:26.440]  哥哥高大一點
[00:14:26.440 --> 00:14:28.440]  再不然找爸爸
[00:14:28.440 --> 00:14:31.440]  大隻一點
[00:14:31.440 --> 00:14:33.440]  弟兄姐妹
[00:14:33.440 --> 00:14:36.440]  你會這樣去找一個
[00:14:36.440 --> 00:14:38.440]  比你更強大的人
[00:14:38.440 --> 00:14:42.440]  幫你出頭嗎?
[00:14:42.440 --> 00:14:45.440]  但今天我們一定要認知
[00:14:45.440 --> 00:14:48.440]  這位神的力量和威榮
[00:14:48.440 --> 00:14:52.440]  沒有人能夠抵抗
[00:14:52.440 --> 00:14:54.440]  作為他的子民
[00:14:54.440 --> 00:15:02.440]  我們只需要順服和倚靠
[00:15:02.440 --> 00:15:03.440]  香港最近有一個
[00:15:03.440 --> 00:15:06.440]  很能打的拳手
[00:15:06.440 --> 00:15:10.440]  連打22仗都沒輸過
[00:15:10.440 --> 00:15:14.440]  出道以來沒輸過曹聲儒
[00:15:14.440 --> 00:15:15.440]  不過我可以告訴你
[00:15:15.440 --> 00:15:18.440]  他始終都要輸
[00:15:18.440 --> 00:15:23.440]  他始終會輸
[00:15:23.440 --> 00:15:24.440]  總有一天會輸
[00:15:24.440 --> 00:15:28.440]  因為人不可能不輸
[00:15:28.440 --> 00:15:32.440]  但是弟兄姐妹
[00:15:32.440 --> 00:15:35.440]  我們一定要順服和堅信
[00:15:35.440 --> 00:15:37.440]  這位神
[00:15:37.440 --> 00:15:39.440]  我們倚靠他
[00:15:39.440 --> 00:15:40.440]  在我們的生命裡
[00:15:40.440 --> 00:15:42.440]  在我們人生裡
[00:15:42.440 --> 00:15:45.440]  是不可能輸的
[00:15:45.440 --> 00:15:48.440]  如果我們有這樣的上帝的時候
[00:15:48.440 --> 00:15:49.440]  求主就給我們
[00:15:49.440 --> 00:15:51.440]  有這份安全感
[00:15:51.440 --> 00:15:55.440]  我們可以依賴和順服
[00:15:55.440 --> 00:15:57.440]  因為他就是那位
[00:15:57.440 --> 00:16:00.440]  大能大力的主宰
[00:16:00.440 --> 00:16:04.440]  我們只需要順服
[00:16:04.440 --> 00:16:09.440]  因為他就是我們的保障
[00:16:09.440 --> 00:16:11.440]  其實人很渺小
[00:16:11.440 --> 00:16:13.440]  人算是什麼
[00:16:13.440 --> 00:16:15.440]  他竟然去顧念我們
[00:16:15.440 --> 00:16:21.440]  但是這位全能的神
[00:16:21.440 --> 00:16:24.440]  他厲害的高達
[00:16:24.440 --> 00:16:29.440]  他比聯盟厲害
[00:16:29.440 --> 00:16:30.440]  包括超人
[00:16:30.440 --> 00:16:33.440]  包括蜘蛛俠
[00:16:33.440 --> 00:16:35.440]  包括神奇女俠
[00:16:35.440 --> 00:16:37.440]  你想得出很能打的那些
[00:16:37.440 --> 00:16:42.440]  這位神比他們更加厲害
[00:16:42.440 --> 00:16:43.440]  弟兄姐妹
[00:16:43.440 --> 00:16:45.440]  你是不是這樣去依靠
[00:16:45.440 --> 00:16:48.440]  我們這位全能的主宰
[00:16:48.440 --> 00:16:51.440]  人有時候覺得很沒用
[00:16:51.440 --> 00:16:52.440]  很沒能力
[00:16:52.440 --> 00:16:54.440]  很無助
[00:16:54.440 --> 00:16:55.440]  弟兄姐妹
[00:16:55.440 --> 00:16:59.440]  聖經講述有關耶穌的名字
[00:16:59.440 --> 00:17:04.440]  我們唯有依靠他
[00:17:04.440 --> 00:17:10.440]  這位是一位大能的戰士
[00:17:10.440 --> 00:17:14.440]  幫助我們去打人生
[00:17:14.440 --> 00:17:18.440]  大大小小的不同的仗
[00:17:18.440 --> 00:17:24.440]  這位傅又是一位永在的傅
[00:17:24.440 --> 00:17:27.440]  這位永在的傅
[00:17:27.440 --> 00:17:29.440]  是一位慈愛的主
[00:17:29.440 --> 00:17:32.440]  對我們滿有關懷
[00:17:32.440 --> 00:17:35.440]  今天我們講我們的年代
[00:17:35.440 --> 00:17:39.440]  我們年代的父親是什麼
[00:17:39.440 --> 00:17:42.440]  Absent fathers
[00:17:42.440 --> 00:17:44.440]  缺席的父親
[00:17:44.440 --> 00:17:47.440]  大部份時間都是媽媽照顧孩子
[00:17:47.440 --> 00:17:51.440]  然後爸爸因著不同的原因
[00:17:51.440 --> 00:17:57.440]  孩子在一些重要的時刻都不會出現
[00:17:57.440 --> 00:18:02.440]  但是聖經講到有關天父
[00:18:02.440 --> 00:18:03.440]  我們這位的神
[00:18:03.440 --> 00:18:07.440]  他是永在的父
[00:18:07.440 --> 00:18:09.440]  父親母親如果在嬰孩
[00:18:09.440 --> 00:18:11.440]  青少年成長的階段
[00:18:11.440 --> 00:18:14.440]  成為一個重要的人物
[00:18:14.440 --> 00:18:16.440]  豈不是我們思想這位永在的父
[00:18:16.440 --> 00:18:18.440]  這位的神
[00:18:18.440 --> 00:18:19.440]  在我們的生命裏
[00:18:19.440 --> 00:18:20.440]  無論你在哪個地域
[00:18:20.440 --> 00:18:21.440]  哪個時間
[00:18:21.440 --> 00:18:23.440]  這位的父
[00:18:23.440 --> 00:18:31.440]  都願意和他的兒女同在
[00:18:31.440 --> 00:18:34.440]  所以這份關顧
[00:18:34.440 --> 00:18:36.440]  有時候我們有句笑話
[00:18:36.440 --> 00:18:37.440]  不用怕不用怕
[00:18:37.440 --> 00:18:38.440]  媽媽在大廳
[00:18:38.440 --> 00:18:40.440]  其實你們都不用怕
[00:18:40.440 --> 00:18:43.440]  這位爸爸是永在的父
[00:18:43.440 --> 00:18:46.440]  永遠在你左右
[00:18:46.440 --> 00:18:48.440]  神是一個靈
[00:18:48.440 --> 00:18:50.440]  當我們信耶穌的時候
[00:18:50.440 --> 00:18:53.440]  聖靈就進入我們生命裏
[00:18:53.440 --> 00:18:56.440]  祂常作督責勸勉
[00:18:56.440 --> 00:18:58.440]  當我們面對困難的時候
[00:18:58.440 --> 00:19:00.440]  我們歸向祂
[00:19:00.440 --> 00:19:01.440]  我們祈禱
[00:19:01.440 --> 00:19:04.440]  祂就給我們有力量
[00:19:04.440 --> 00:19:06.440]  永在的父
[00:19:06.440 --> 00:19:07.440]  在我們裏面
[00:19:07.440 --> 00:19:10.440]  就成為我們的保護
[00:19:10.440 --> 00:19:12.440]  祂的保護和祂的慈愛
[00:19:12.440 --> 00:19:18.440]  就成為一個無盡的源頭
[00:19:18.440 --> 00:19:20.440]  永在的父
[00:19:20.440 --> 00:19:22.440]  很重要
[00:19:22.440 --> 00:19:24.440]  人其中一樣
[00:19:24.440 --> 00:19:27.440]  會面對的困難是什麼
[00:19:27.440 --> 00:19:31.440]  我們會孤單
[00:19:31.440 --> 00:19:34.440]  我們有時候面對問題
[00:19:34.440 --> 00:19:37.440]  要單獨去承受
[00:19:37.440 --> 00:19:38.440]  我們面對逆境
[00:19:38.440 --> 00:19:43.440]  有時候會無助
[00:19:43.440 --> 00:19:50.440]  弟兄姊妹你們有沒有經歷過孤單的時刻
[00:19:50.440 --> 00:19:51.440]  我們應該知道
[00:19:51.440 --> 00:19:53.440]  宣教時最困難的日子
[00:19:53.440 --> 00:19:54.440]  離開這個地方
[00:19:54.440 --> 00:19:56.440]  離開自己的故鄉
[00:19:56.440 --> 00:19:57.440]  去到一個移民化
[00:19:57.440 --> 00:19:58.440]  去宣教的時候
[00:19:58.440 --> 00:20:00.440]  他一定需要經歷一件事
[00:20:00.440 --> 00:20:04.440]  就是經歷孤單
[00:20:04.440 --> 00:20:08.440]  我知道我自己在這一方面很弱
[00:20:08.440 --> 00:20:09.440]  我一定要見人
[00:20:09.440 --> 00:20:10.440]  一定要到處去
[00:20:10.440 --> 00:20:12.440]  一定要跟人聊天
[00:20:12.440 --> 00:20:13.440]  所以我很怕孤單
[00:20:13.440 --> 00:20:15.440]  所以我做不成宣教事
[00:20:15.440 --> 00:20:17.440]  我是乖乖在地方教會裡
[00:20:17.440 --> 00:20:18.440]  在盟會裡就好了
[00:20:18.440 --> 00:20:22.440]  但在我生命裡經歷過一次很大的孤單
