
[00:00:00.000 --> 00:00:03.580]  讓我們一齊去聆聽上帝的說話
[00:02:22.980 --> 00:02:26.980]  甚至乎亨亨和蝦蝦越搬越近
[00:02:26.980 --> 00:02:29.980]  希望可以更加容易去拿到這些娛樂
[00:02:29.980 --> 00:02:31.980]  這些芝士
[00:02:31.980 --> 00:02:35.980]  但是原來他們就一路一路
[00:02:35.980 --> 00:02:37.980]  隨著時間的過去
[00:02:37.980 --> 00:02:38.980]  他們慢慢就發現了
[00:02:38.980 --> 00:02:40.980]  這些芝士好像有點不同了
[00:02:40.980 --> 00:02:42.980]  特別是臭臭和快快
[00:02:42.980 --> 00:02:44.980]  他們很醒目很留意著
[00:02:44.980 --> 00:02:45.980]  周圍發生的事情
[00:02:45.980 --> 00:02:47.980]  他們就看到
[00:02:47.980 --> 00:02:49.980]  原來那些芝士不知不覺
[00:02:49.980 --> 00:02:50.980]  好像越來越少
[00:02:50.980 --> 00:02:52.980]  不過放在心裡面
[00:02:52.980 --> 00:02:54.980]  但是我們知道
[00:02:54.980 --> 00:02:58.980]  接著就是亨亨和蝦蝦
[00:02:58.980 --> 00:03:00.980]  其實就沒有特別去留意
[00:03:00.980 --> 00:03:02.980]  就繼續定時定又去
[00:03:02.980 --> 00:03:04.980]  結果隔了一段時間
[00:03:04.980 --> 00:03:06.980]  終於有一天發現
[00:03:06.980 --> 00:03:08.980]  他們再去到這個C區的時候
[00:03:08.980 --> 00:03:10.980]  就找不到任何芝士
[00:03:10.980 --> 00:03:13.980]  找不到任何芝士
[00:03:13.980 --> 00:03:17.980]  於是各自有不同的反應
[00:03:17.980 --> 00:03:19.980]  前面的老鼠
[00:03:19.980 --> 00:03:23.980]  他們臭臭和快快
[00:03:23.980 --> 00:03:25.980]  他們就第一時間
[00:03:25.980 --> 00:03:27.980]  用一個很簡單直接的方法
[00:03:27.980 --> 00:03:28.980]  因為他們都是一些
[00:03:28.980 --> 00:03:29.980]  很簡單思想的人
[00:03:29.980 --> 00:03:31.980]  就走了去找
[00:03:31.980 --> 00:03:33.980]  再去迷宮裡面
[00:03:33.980 --> 00:03:36.980]  繞來繞去找他們的芝士
[00:03:36.980 --> 00:03:38.980]  而至於亨亨和蝦蝦
[00:03:38.980 --> 00:03:41.980]  他們就看到這件事發生的時候
[00:03:41.980 --> 00:03:43.980]  你猜不猜得到他們有什麼反應了
[00:03:43.980 --> 00:03:46.980]  因為他們就比較聰明的
[00:03:46.980 --> 00:03:47.980]  他們比較有智慧的
[00:03:47.980 --> 00:03:49.980]  他們讀書比較多的
[00:03:49.980 --> 00:03:51.980]  所以他們當發現
[00:03:51.980 --> 00:03:53.980]  沒有了芝士的時候
[00:03:53.980 --> 00:03:55.980]  他們就怎麼做呢
[00:03:55.980 --> 00:03:57.980]  他們就討論
[00:03:57.980 --> 00:03:59.980]  討論 談一下 研究
[00:03:59.980 --> 00:04:01.980]  為什麼會沒有了這些芝士
[00:04:01.980 --> 00:04:03.980]  為什麼突然間沒有了這些芝士
[00:04:03.980 --> 00:04:05.980]  究竟發生了什麼事情
[00:04:05.980 --> 00:04:07.980]  甚至究竟是什麼原因
[00:04:07.980 --> 00:04:09.980]  以致他們整個過程裡面
[00:04:09.980 --> 00:04:11.980]  一直在討論完之後
[00:04:11.980 --> 00:04:13.980]  都找不到一個原因
[00:04:13.980 --> 00:04:17.980]  但是他們之後就開始
[00:04:17.980 --> 00:04:20.980]  發洩他們積了不開心
[00:04:20.980 --> 00:04:21.980]  不滿意的情緒
[00:04:21.980 --> 00:04:22.980]  開始就說
[00:04:22.980 --> 00:04:24.980]  為什麼天要這樣對我
[00:04:24.980 --> 00:04:26.980]  究竟發生什麼問題
[00:04:26.980 --> 00:04:29.980]  問題不是在我們那裡
[00:04:29.980 --> 00:04:31.980]  一定是別人害我們的
[00:04:31.980 --> 00:04:33.980]  一定是別人偷了我們的芝士
[00:04:33.980 --> 00:04:35.980]  一定是別人連累我們的
[00:04:35.980 --> 00:04:37.980]  於是他們就這樣
[00:04:37.980 --> 00:04:38.980]  在這個私區裡面
[00:04:38.980 --> 00:04:41.980]  一直沒有出去找芝士
[00:04:41.980 --> 00:04:43.980]  不停地投訴
[00:04:43.980 --> 00:04:45.980]  積累他們的不開心
[00:04:45.980 --> 00:04:47.980]  怨恨 憤怒等等
[00:04:47.980 --> 00:04:50.980]  就是這樣維持了一段時間
[00:04:50.980 --> 00:04:52.980]  結果他們每一天都嘗試
[00:04:52.980 --> 00:04:54.980]  希望再回來私區的時候
[00:04:54.980 --> 00:04:56.980]  會不會那一天就會有了呢
[00:04:56.980 --> 00:04:58.980]  結果日復一日
[00:04:58.980 --> 00:05:00.980]  都是沒有芝士的
[00:05:00.980 --> 00:05:02.980]  結果都是沒有芝士的
[00:05:02.980 --> 00:05:04.980]  直到後來
[00:05:04.980 --> 00:05:06.980]  搞了很久
[00:05:06.980 --> 00:05:09.980]  然後哈哈就問一個問題
[00:05:09.980 --> 00:05:11.980]  其實會不會這裡
[00:05:11.980 --> 00:05:13.980]  已經發生了一些改變呢
[00:05:13.980 --> 00:05:15.980]  而這些改變會不會
[00:05:15.980 --> 00:05:17.980]  我們如果還是不找芝士的話
[00:05:17.980 --> 00:05:18.980]  會不會我們就找
[00:05:18.980 --> 00:05:20.980]  沒有任何的芝士可以吃呢
[00:05:20.980 --> 00:05:21.980]  就是這樣
[00:05:21.980 --> 00:05:24.980]  這個故事就差不多完了
[00:05:24.980 --> 00:05:26.980]  這個故事最後就帶出來
[00:05:26.980 --> 00:05:29.980]  究竟他們有沒有出去找芝士呢
[00:05:29.980 --> 00:05:31.980]  不知道你聽完這個故事
[00:05:31.980 --> 00:05:33.980]  你有什麼感覺
[00:05:33.980 --> 00:05:35.980]  這個故事裡面其實特別帶出
[00:05:35.980 --> 00:05:37.980]  芝士就好像這些娛樂
[00:05:37.980 --> 00:05:39.980]  就好像很多人心目中
[00:05:39.980 --> 00:05:41.980]  都很想找的東西
[00:05:41.980 --> 00:05:42.980]  而在迷宮裡面
[00:05:42.980 --> 00:05:45.980]  不斷去找他們心目中的娛樂
[00:05:45.980 --> 00:05:47.980]  不過當你去找的過程裡面
[00:05:47.980 --> 00:05:49.980]  可能找到 可能找不到
[00:05:49.980 --> 00:05:51.980]  但是當你找到之後
[00:05:51.980 --> 00:05:53.980]  就是每天都是這樣的時候
[00:05:53.980 --> 00:05:54.980]  你會不會有一天
[00:05:54.980 --> 00:05:56.980]  會不會沒有了這件事呢
[00:05:56.980 --> 00:05:57.980]  而沒有了的時候
[00:05:57.980 --> 00:05:59.980]  我們又怎麼去面對呢
[00:05:59.980 --> 00:06:01.980]  所以都挺有趣的
[00:06:01.980 --> 00:06:03.980]  就是最後就是問
[00:06:03.980 --> 00:06:04.980]  如果有一天
[00:06:04.980 --> 00:06:06.980]  我們都發現我們的娛樂
[00:06:06.980 --> 00:06:07.980]  被人搬走了
[00:06:07.980 --> 00:06:09.980]  或者不見了
[00:06:09.980 --> 00:06:12.980]  我們有沒有一種勇氣去改變
[00:06:12.980 --> 00:06:14.980]  去調教一下
[00:06:14.980 --> 00:06:16.980]  我們已經習慣了那種的安舒
[00:06:16.980 --> 00:06:18.980]  習慣那種的自然
[00:06:18.980 --> 00:06:21.980]  習慣了應該什麼都有的一種狀況
[00:06:21.980 --> 00:06:24.980]  而是進入了新的改變裡面呢
[00:06:24.980 --> 00:06:26.980]  所以今天我們都希望
[00:06:26.980 --> 00:06:27.980]  藉著這段《聖經》
[00:06:27.980 --> 00:06:29.980]  又刺激我們想一下
[00:06:29.980 --> 00:06:31.980]  究竟我們會是
[00:06:31.980 --> 00:06:33.980]  像不像臭臭和快快
[00:06:33.980 --> 00:06:36.980]  還是像亨亨和哈哈呢
[00:06:36.980 --> 00:06:39.980]  今天讀的《聖經》裡面
[00:06:39.980 --> 00:06:42.980]  是來自《創世紀》第二十章
[00:06:42.980 --> 00:06:44.980]  我們都繼續去看的段落
[00:06:44.980 --> 00:06:46.980]  整個經文的結構
[00:06:46.980 --> 00:06:47.980]  簡單來講
[00:06:47.980 --> 00:06:49.980]  就可以分為四個部份的
[00:06:49.980 --> 00:06:50.980]  那我就特別
[00:06:50.980 --> 00:06:53.980]  我都會嘗試類似這樣去理解
[00:06:53.980 --> 00:06:55.980]  這個《聖經》裡面的段落
[00:06:55.980 --> 00:06:57.980]  就是二十章的第一節
[00:06:57.980 --> 00:06:58.980]  或者一章的
[00:06:58.980 --> 00:07:00.980]  二十章的第一和第二節
[00:07:00.980 --> 00:07:01.980]  可以成為一個段落
[00:07:01.980 --> 00:07:03.980]  而二節七節或者叫三節七節
[00:07:03.980 --> 00:07:05.980]  可以成為第二個段落
[00:07:05.980 --> 00:07:08.980]  而到八節十三節就是第三個段落
[00:07:08.980 --> 00:07:11.980]  而第四個段落就是十四節十八節
[00:07:11.980 --> 00:07:13.980]  那麼大家可以按著這個經文
[00:07:13.980 --> 00:07:15.980]  有時候回去再看的時候
[00:07:15.980 --> 00:07:16.980]  就容易一點
[00:07:16.980 --> 00:07:19.980]  掌握到那段《聖經》的主要脈絡
[00:07:19.980 --> 00:07:20.980]  我們試試看
[00:07:20.980 --> 00:07:23.980]  第一個我們看一看的分題
[00:07:23.980 --> 00:07:26.980]  第一個分題就是愚昧事件簿
[00:07:26.980 --> 00:07:29.980]  我們看到有一件愚昧的事
[00:07:29.980 --> 00:07:31.980]  發生了在這一個
[00:07:31.980 --> 00:07:33.980]  我們很熟悉的亞伯拉罕
[00:07:33.980 --> 00:07:36.980]  這一個經文的段落裡面
[00:07:36.980 --> 00:07:37.980]  經文這麼說
[00:07:37.980 --> 00:07:40.980]  亞伯拉罕從哪裡向南地遷去
[00:07:40.980 --> 00:07:44.980]  寄居在加底斯和樞爾中間的基拉爾
[00:07:44.980 --> 00:07:48.980]  亞伯拉罕稱他的妻薩拉為妹子
[00:07:48.980 --> 00:07:53.980]  基拉爾王阿比米勒就差人把薩拉娶了去
[00:07:53.980 --> 00:07:56.980]  那我們看回一點背景就會知道
[00:07:56.980 --> 00:07:59.980]  在我們上一次看第十八章的時候
[00:07:59.980 --> 00:08:03.980]  就記得有三個人來找亞伯拉罕
[00:08:03.980 --> 00:08:08.980]  而當時其實就是在萬里將書房
[00:08:08.980 --> 00:08:11.980]  萬里將書房其實就是在希伯倫
[00:08:11.980 --> 00:08:13.980]  這個我們上次都看到
[00:08:13.980 --> 00:08:15.980]  就是希伯倫的段落
[00:08:15.980 --> 00:08:18.980]  而去到第二十章
[00:08:18.980 --> 00:08:23.980]  正好是希伯倫這個地方就向南遷移
[00:08:23.980 --> 00:08:25.980]  就去到基拉爾這個地方
[00:08:25.980 --> 00:08:29.980]  就是地圖裡面我們圈了的那個部分
[00:08:29.980 --> 00:08:32.980]  不知道為什麼亞伯拉罕會突然間有這樣的變動
[00:08:32.980 --> 00:08:35.980]  可能都和之前十九章裡面
[00:08:35.980 --> 00:08:38.980]  毀滅了索多瑪爾摩拉會不會有些關係
[00:08:38.980 --> 00:08:39.980]  我們都不清楚
[00:08:39.980 --> 00:08:40.980]  不過我們就知道
[00:08:40.980 --> 00:08:43.980]  亞伯拉罕確實離開了本身
[00:08:43.980 --> 00:08:45.980]  他已經住開的一個帳棚
[00:08:45.980 --> 00:08:48.980]  而是去到基拉爾的地方裡面
[00:08:48.980 --> 00:08:51.980]  而當他去到這個基拉爾的地方裡面
[00:08:51.980 --> 00:08:54.980]  這個並不是他自己住開的地方
[00:08:54.980 --> 00:08:58.980]  已經是有很多土地去管轄的地方
[00:08:58.980 --> 00:09:01.980]  原來去到這個地方是另外一個人
[00:09:01.980 --> 00:09:03.980]  另外一個王所住的地方
[00:09:03.980 --> 00:09:08.980]  這個我們一會兒看到裡面都會發現
[00:09:08.980 --> 00:09:10.980]  在第二章裡面正正好就是講
[00:09:10.980 --> 00:09:15.980]  亞伯拉罕就是去到基拉爾王阿比米勒
[00:09:15.980 --> 00:09:17.980]  那個王就是阿比米勒
[00:09:17.980 --> 00:09:20.980]  去管轄或者去統治的地方
[00:09:20.980 --> 00:09:21.980]  而在經文裡面
[00:09:21.980 --> 00:09:26.980]  第一個我們要看的標題就是愚昧事件簿
[00:09:26.980 --> 00:09:27.980]  那個愚昧事件是什麼呢
[00:09:27.980 --> 00:09:34.980]  就是說亞伯拉罕稱他的妻薩拉為妹子這件事
[00:09:34.980 --> 00:09:38.980]  我們留意一下究竟這件事是什麼事呢
[00:09:38.980 --> 00:09:40.980]  稱他的妻子薩拉
[00:09:40.980 --> 00:09:44.980]  就是之前的薩萊做他的妹妹
[00:09:44.980 --> 00:09:47.980]  究竟這件事是不是一件愚昧的事
[00:09:47.980 --> 00:09:50.980]  還是一件實話實說的事呢
[00:09:50.980 --> 00:09:54.980]  我們就試一下看回那個亞伯拉罕的背景
[00:09:54.980 --> 00:09:59.980]  如果你看回亞伯拉罕那個先祖的一個家庭圖
[00:09:59.980 --> 00:10:01.980]  其實這裡我就做了給大家了
[00:10:01.980 --> 00:10:04.980]  你會見得到其實他們的
[00:10:04.980 --> 00:10:06.980]  亞伯拉罕的父親就是他拉
[00:10:06.980 --> 00:10:09.980]  他拉在圖裡面見得到
[00:10:09.980 --> 00:10:13.980]  他就有三個聖經裡面特別技術的兒子
[00:10:13.980 --> 00:10:16.980]  就是亞伯拉罕、那學和哈蘭
[00:10:16.980 --> 00:10:19.980]  但是其實如果你看回經文的發展
[00:10:19.980 --> 00:10:22.980]  你會知道其實在這個他拉之下
[00:10:22.980 --> 00:10:24.980]  還有一個薩拉
[00:10:24.980 --> 00:10:29.980]  都是屬於他拉所生的一個女兒
[00:10:29.980 --> 00:10:31.980]  所以如果你看回
[00:10:31.980 --> 00:10:34.980]  我們一會看到的第11和第12節裡面
[00:10:34.980 --> 00:10:36.980]  亞伯拉罕就很清楚說
[00:10:36.980 --> 00:10:39.980]  他也實在是我的妹子
[00:10:39.980 --> 00:10:42.980]  他與我是同父異母
[00:10:42.980 --> 00:10:45.980]  後來作了我的妻子
[00:10:45.980 --> 00:10:50.980]  原來薩拉就真的是亞伯拉罕的妹妹
[00:10:50.980 --> 00:10:52.980]  只不過是同父異母
[00:10:52.980 --> 00:10:54.980]  所以我們網傳上
[00:10:54.980 --> 00:10:58.980]  我們會知道就是亞伯拉罕說這件事
[00:10:58.980 --> 00:11:03.980]  其實薩拉是他妹妹這件事是真的
[00:11:03.980 --> 00:11:08.980]  亞伯拉罕是沒有說過假的東西
[00:11:08.980 --> 00:11:11.980]  當然這裡我想補充一點
[00:11:11.980 --> 00:11:15.980]  其實薩拉是亞伯拉罕的妹妹
[00:11:15.980 --> 00:11:19.980]  同時間又是作為亞伯拉罕的妻子
[00:11:19.980 --> 00:11:21.980]  這個可能對我們今時今日的理解
[00:11:21.980 --> 00:11:23.980]  可能會覺得會不會有些很奇怪
[00:11:23.980 --> 00:11:26.980]  會不會是亂倫等等的事情
[00:11:26.980 --> 00:11:29.980]  原來你看回在聖經很舊約
[00:11:29.980 --> 00:11:32.980]  特別在追溯到族長時期
[00:11:32.980 --> 00:11:34.980]  創世紀這個時期
[00:11:34.980 --> 00:11:38.980]  其實與妹妹這個同父異母的妹妹結婚
[00:11:38.980 --> 00:11:42.980]  都是當時那個文化容許的
[00:11:42.980 --> 00:11:47.980]  這個大家要接納到當時有種文化的
[00:11:47.980 --> 00:11:49.980]  不過如果你再看回聖經
[00:11:49.980 --> 00:11:52.980]  在後來去到摩西五經的時候
[00:11:52.980 --> 00:11:55.980]  後來也都很清楚說以色列的律法
[00:11:55.980 --> 00:12:01.980]  都是禁止與同父異母的姐妹結婚的
[00:12:01.980 --> 00:12:03.980]  所以去到後來的時候
[00:12:03.980 --> 00:12:07.980]  其實這個就不合乎以色列的律法的
[00:12:07.980 --> 00:12:09.980]  我自己也上網看
[00:12:09.980 --> 00:12:11.980]  原來香港也是的
[00:12:11.980 --> 00:12:13.980]  原來在香港的法例裏面
[00:12:13.980 --> 00:12:19.980]  都是不讓同父異母的兄妹結婚的
[00:12:19.980 --> 00:12:22.980]  所以這個也是我們現代裏面的做法
[00:12:22.980 --> 00:12:25.980]  不過當然你看回亞伯拉罕的時間裏面
[00:12:25.980 --> 00:12:27.980]  就不是這樣去發生
[00:12:27.980 --> 00:12:29.980]  所以我們都要接受到
[00:12:29.980 --> 00:12:32.980]  當時是有一個獨特的處境
[00:12:32.980 --> 00:12:34.980]  所以其實你會發現
[00:12:34.980 --> 00:12:38.980]  亞伯拉罕與撒拉的關係其實有兩種的關係
[00:12:38.980 --> 00:12:41.980]  第一個就是他是他的妹妹的關係
[00:12:41.980 --> 00:12:43.980]  但是同時間第二個關係
[00:12:43.980 --> 00:12:45.980]  就是他的妻子的關係
[00:12:45.980 --> 00:12:51.980]  所以當亞伯拉罕稱撒拉作為他的妹妹的時候
[00:12:51.980 --> 00:12:53.980]  其實是真實的
[00:12:53.980 --> 00:12:57.980]  其實是沒有任何的虛假的
[00:12:57.980 --> 00:12:59.980]  不過我們稍後再看下去
[00:12:59.980 --> 00:13:02.980]  你會發現其實是一件愚昧事件
[00:13:02.980 --> 00:13:07.980]  特別這件事件是20多年前都發生了
[00:13:07.980 --> 00:13:10.980]  當在《創世紀》第12章
[00:13:10.980 --> 00:13:14.980]  亞伯拉罕離開吳爾去到迦南的時候
[00:13:14.980 --> 00:13:17.980]  原來去到9至20節的時候
[00:13:17.980 --> 00:13:21.980]  原來都發生過同一樣的事件
[00:13:21.980 --> 00:13:22.980]  同一樣的事件
[00:13:22.980 --> 00:13:24.980]  當時《聖經》裏面就說
[00:13:24.980 --> 00:13:26.980]  亞伯拉罕到了埃及
[00:13:26.980 --> 00:13:30.980]  而因為妻子撒拉是容貌俊美的婦人
[00:13:30.980 --> 00:13:33.980]  怕當時的埃及人要殺了她
[00:13:33.980 --> 00:13:37.980]  他就要求撒拉說她是他的妹子
[00:13:37.980 --> 00:13:40.980]  使她的命能夠存活
[00:13:40.980 --> 00:13:42.980]  所以在第12章第13節說
[00:13:42.980 --> 00:13:44.980]  求你說你是我的妹子
[00:13:44.980 --> 00:13:46.980]  使我因你得平安
[00:13:46.980 --> 00:13:50.980]  我的命也因你存活
[00:13:50.980 --> 00:13:53.980]  事實上對亞伯拉罕來講
[00:13:53.980 --> 00:13:56.980]  或者當時的之後的亞伯拉罕來講
[00:13:56.980 --> 00:13:58.980]  這個似乎是很合理的事
[00:13:58.980 --> 00:14:02.980]  因為那個文化裏面真的會對他不利的
[00:14:02.980 --> 00:14:06.980]  對亞伯拉罕或者當時的亞伯蘭是不利的
[00:14:06.980 --> 00:14:08.980]  在當時的社會環境裏面
[00:14:08.980 --> 00:14:10.980]  道德是鬆弛敗壞
[00:14:10.980 --> 00:14:13.980]  因為那個妻子容貌俊美
[00:14:13.980 --> 00:14:17.980]  而殺了她的丈夫的時候是屢見不鮮的
[00:14:17.980 --> 00:14:18.980]  是會發生的
[00:14:18.980 --> 00:14:21.980]  特別對於一些不敬畏神的人來說
[00:14:21.980 --> 00:14:23.980]  他們都是會這樣做
[00:14:23.980 --> 00:14:26.980]  所以你看回第12章第12節裏面說
[00:14:26.980 --> 00:14:28.980]  他們就要殺我了
[00:14:28.980 --> 00:14:30.980]  去到第20章第11節
[00:14:30.980 --> 00:14:32.980]  亞伯拉罕害怕的事情
[00:14:32.980 --> 00:14:36.980]  都是會引致會殺他這件事情
[00:14:36.980 --> 00:14:39.980]  這個就是那個情況
[00:14:39.980 --> 00:14:42.980]  所以某程度上似乎亞伯拉罕
[00:14:42.980 --> 00:14:45.980]  將他的妻子撒拉
[00:14:45.980 --> 00:14:48.980]  稱為他的妹妹是很合情合理
[00:14:48.980 --> 00:14:52.980]  事實上他都是好像實話實說一樣
[00:14:52.980 --> 00:14:54.980]  不過我們又要想一下
[00:14:54.980 --> 00:14:57.980]  為什麼這件事情是一件愚昧的事件呢
[00:14:57.980 --> 00:14:59.980]  愚昧並不是因為
[00:14:59.980 --> 00:15:03.980]  他將撒拉成為他的妹子這件事情
[00:15:03.980 --> 00:15:05.980]  說出來是愚昧
[00:15:05.980 --> 00:15:07.980]  而是他隱藏了
[00:15:07.980 --> 00:15:10.980]  他與撒拉有另一種關係
[00:15:10.980 --> 00:15:13.980]  這就是那個問題所在
[00:15:13.980 --> 00:15:16.980]  這就是那個愚昧事件
[00:15:16.980 --> 00:15:20.980]  所以特別他吩咐到
[00:15:20.980 --> 00:15:23.980]  第13節說他吩咐撒拉
[00:15:23.980 --> 00:15:25.980]  你可以對人說
[00:15:25.980 --> 00:15:27.980]  他是我的哥哥
[00:15:27.980 --> 00:15:29.980]  亞伯拉罕就是他的哥哥
[00:15:29.980 --> 00:15:31.980]  而這個過程裡面
[00:15:31.980 --> 00:15:34.980]  究竟是實話實說
[00:15:34.980 --> 00:15:37.980]  還是實話未說呢
[00:15:37.980 --> 00:15:39.980]  他是說了一些真話
[00:15:39.980 --> 00:15:42.980]  那些真話就是他是他的妹妹
[00:15:42.980 --> 00:15:44.980]  但原來還有另一半的真話
[00:15:44.980 --> 00:15:46.980]  他還沒有說
[00:15:46.980 --> 00:15:48.980]  那另一半的真話就是
[00:15:48.980 --> 00:15:51.980]  他同時是他的妻子這件事情
[00:15:51.980 --> 00:15:53.980]  他沒有說
[00:15:53.980 --> 00:15:56.980]  所以整個事件裡面的愚昧就是
[00:15:56.980 --> 00:15:59.980]  他希望以為自己聰明
[00:15:59.980 --> 00:16:01.980]  去說一半的真話
[00:16:01.980 --> 00:16:03.980]  但同時他隱瞞了
[00:16:03.980 --> 00:16:06.980]  另一半更真的真話
[00:16:06.980 --> 00:16:08.980]  第13節我們也要留意一下
[00:16:08.980 --> 00:16:10.980]  原來我們有時說話
[00:16:10.980 --> 00:16:12.980]  說話好像很得體的有時
[00:16:12.980 --> 00:16:14.980]  我們說話說到真的很對的
[00:16:14.980 --> 00:16:15.980]  很真實的
[00:16:15.980 --> 00:16:17.980]  但原來我們有些事情
[00:16:17.980 --> 00:16:19.980]  沒有說給另一半的人聽
[00:16:19.980 --> 00:16:22.980]  都是可以是一個問題來的
[00:16:22.980 --> 00:16:24.980]  比方說
[00:16:24.980 --> 00:16:26.980]  所以問題就是
[00:16:26.980 --> 00:16:28.980]  亞伯拉罕以一種隱瞞的方式
[00:16:28.980 --> 00:16:30.980]  來撒謊
[00:16:30.980 --> 00:16:32.980]  讓人不知道
[00:16:32.980 --> 00:16:35.980]  撒謊原來就是亞伯拉罕的妻子
[00:16:35.980 --> 00:16:37.980]  原來當他不讓人知道
[00:16:37.980 --> 00:16:39.980]  撒謊是他的妻子的時候
[00:16:39.980 --> 00:16:41.980]  原來帶你做什麼
[00:16:41.980 --> 00:16:43.980]  引致到基拉爾王阿比米勒
[00:16:43.980 --> 00:16:46.980]  就搶了他的妻子
[00:16:46.980 --> 00:16:49.980]  本來好好的告訴別人這是他妻子
[00:16:49.980 --> 00:16:51.980]  人家就知道這是他妻子
[00:16:51.980 --> 00:16:53.980]  人家就不會做任何的事情
[00:16:53.980 --> 00:16:55.980]  但因為亞伯拉罕不說
[00:16:55.980 --> 00:16:57.980]  而引致到基拉爾王
[00:16:57.980 --> 00:16:59.980]  阿比米勒就去搶了
[00:16:59.980 --> 00:17:03.980]  警察就把撒謊帶到他那裡
[00:17:03.980 --> 00:17:06.980]  這個是一個大的問題
[00:17:06.980 --> 00:17:09.980]  這是一種我們經常都會經歷的
[00:17:09.980 --> 00:17:11.980]  我們以為說實話
[00:17:11.980 --> 00:17:13.980]  但原來我們實話是未說
[00:17:13.980 --> 00:17:15.980]  我們半隱瞞的方式
[00:17:15.980 --> 00:17:17.980]  就以為是個個
[00:17:17.980 --> 00:17:19.980]  原來都成為了一個
[00:17:19.980 --> 00:17:21.980]  在神的眼裏面是一個大的問題
[00:17:21.980 --> 00:17:23.980]  不過我想這裏第一個
[00:17:23.980 --> 00:17:26.980]  我想大家重點去反映
[00:17:26.980 --> 00:17:31.980]  引起的答案不是第一次經歷這件事
[00:17:31.980 --> 00:17:34.980]  在第十二章都出現了這件事
[00:17:34.980 --> 00:17:37.980]  而在第十二章對埃及王講這個
[00:17:37.980 --> 00:17:40.980]  實話未說這件事的時候
