
[00:00:00.000 --> 00:00:04.660]  在開始之前 我都首先想和各位弟兄姊妹打個招呼
[00:04:19.000 --> 00:04:22.000]  都會有一個K型的社會
[00:04:22.000 --> 00:04:25.000]  我就想問一個問題
[00:04:25.000 --> 00:04:29.000]  如果你是窮那邊
[00:04:29.000 --> 00:04:31.000]  你是不是就是失敗
[00:04:31.000 --> 00:04:33.000]  如果你是富那邊
[00:04:33.000 --> 00:04:36.000]  你又是不是真的是成功
[00:04:36.000 --> 00:04:38.000]  我相信我們再助大家
[00:04:38.000 --> 00:04:42.000]  其實我們都是想向上的
[00:04:42.000 --> 00:04:46.000]  即使不是剛剛上月球那支火箭
[00:04:46.000 --> 00:04:48.000]  直飛向上
[00:04:48.000 --> 00:04:52.000]  最少都慢慢向上
[00:04:52.000 --> 00:04:58.000]  甚至乎最起碼不是向下
[00:04:58.000 --> 00:05:00.000]  但是我又想問
[00:05:00.000 --> 00:05:02.000]  我們為了向上
[00:05:02.000 --> 00:05:05.000]  我們願意付上什麼代價
[00:05:05.000 --> 00:05:07.000]  去到什麼地步
[00:05:07.000 --> 00:05:12.000]  我們願意妥協到什麼地步
[00:05:12.000 --> 00:05:14.000]  啟示錄第二章
[00:05:14.000 --> 00:05:15.000]  是耶穌親自寫給
[00:05:15.000 --> 00:05:18.000]  是梅拿教會的書信
[00:05:18.000 --> 00:05:20.000]  祂就說
[00:05:20.000 --> 00:05:23.000]  你是貧窮的卻是富足
[00:05:23.000 --> 00:05:27.000]  這句話有問題
[00:05:27.000 --> 00:05:30.000]  哪有可能同時又貧窮
[00:05:30.000 --> 00:05:32.000]  同時又富足
[00:05:32.000 --> 00:05:34.000]  這句話其實顛覆了
[00:05:34.000 --> 00:05:37.000]  我們現在的價值
[00:05:37.000 --> 00:05:39.000]  史梅拿教會
[00:05:39.000 --> 00:05:42.000]  就是需要這種顛覆的價值
[00:05:42.000 --> 00:05:44.000]  去面對他們的境況
[00:05:44.000 --> 00:05:47.000]  現在的社會是畸形社會
[00:05:47.000 --> 00:05:49.000]  其實我們都需要
[00:05:49.000 --> 00:05:51.000]  這套顛覆的價值
[00:05:51.000 --> 00:05:54.000]  去面對我們這個世界
[00:05:54.000 --> 00:05:55.000]  讓我們低頭
[00:05:55.000 --> 00:05:57.000]  求神幫助我們
[00:05:57.000 --> 00:06:00.000]  親愛的恩主
[00:06:00.000 --> 00:06:02.000]  讓我們看到
[00:06:02.000 --> 00:06:04.000]  我們在這個社會當中
[00:06:04.000 --> 00:06:07.000]  我們是何等的有福份
[00:06:07.000 --> 00:06:09.000]  不是單單因為我們擁有多少
[00:06:09.000 --> 00:06:12.000]  而是因為我們有主理
[00:06:12.000 --> 00:06:14.000]  我們擁有主耶穌基督
[00:06:14.000 --> 00:06:16.000]  無論我們的境況如何
[00:06:16.000 --> 00:06:18.000]  我們深深地相信
[00:06:18.000 --> 00:06:20.000]  要是我們信得不足
[00:06:20.000 --> 00:06:22.000]  求主教我們相信
[00:06:22.000 --> 00:06:24.000]  主你必供應
[00:06:24.000 --> 00:06:26.000]  你必定看顧
[00:06:26.000 --> 00:06:28.000]  有時候我們會走過高低
[00:06:28.000 --> 00:06:30.000]  但主你必定陪同我們
[00:06:30.000 --> 00:06:33.000]  教導我們今天藉著主你
[00:06:33.000 --> 00:06:35.000]  親自寫信給史梅拿的書信
[00:06:35.000 --> 00:06:37.000]  去教導我們
[00:06:37.000 --> 00:06:39.000]  我們如何全心的跟隨你
[00:06:39.000 --> 00:06:40.000]  致死忠心
[00:06:40.000 --> 00:06:43.000]  因為神你說我們是你的僕人
[00:06:43.000 --> 00:06:46.000]  你不是要求我們作僕人的能力
[00:06:46.000 --> 00:06:48.000]  要去到多高
[00:06:48.000 --> 00:06:50.000]  因為我們的能力是神的所持
[00:06:50.000 --> 00:06:53.000]  神你但願、盼望
[00:06:53.000 --> 00:06:55.000]  我們這班作僕人的
[00:06:55.000 --> 00:06:58.000]  就是作一個有良善
[00:06:58.000 --> 00:07:00.000]  有忠心的僕人
[00:07:00.000 --> 00:07:02.000]  求主你幫助我們
[00:07:02.000 --> 00:07:04.000]  祈禱奉耶穌基督你的名求
[00:07:04.000 --> 00:07:06.000]  阿們
[00:07:06.000 --> 00:07:08.000]  閱讀啟示錄
[00:07:08.000 --> 00:07:10.000]  我們要明白
[00:07:10.000 --> 00:07:12.000]  其實啟示錄
[00:07:12.000 --> 00:07:14.000]  是在第一世紀
[00:07:14.000 --> 00:07:16.000]  真真實實教會的處境
[00:07:16.000 --> 00:07:19.000]  而史梅拿教會
[00:07:19.000 --> 00:07:22.000]  就是活在史梅拿這個
[00:07:22.000 --> 00:07:25.000]  很強大的城市裏面
[00:07:25.000 --> 00:07:28.000]  這個城市是怎樣
[00:07:28.000 --> 00:07:30.000]  簡單地說
[00:07:30.000 --> 00:07:33.000]  有錢、繁榮
[00:07:33.000 --> 00:07:35.000]  還有文化
[00:07:35.000 --> 00:07:38.000]  對著羅馬的政權
[00:07:38.000 --> 00:07:41.000]  是極度的忠誠
[00:07:41.000 --> 00:07:45.000]  所以他們有一套很清楚的價值觀
[00:07:45.000 --> 00:07:49.000]  就是在這個城市裏面住的人
[00:07:49.000 --> 00:07:52.000]  你要融入這個城市
[00:07:52.000 --> 00:07:55.000]  我們這個城市講忠誠
[00:07:55.000 --> 00:07:57.000]  你要忠誠
[00:07:57.000 --> 00:08:00.000]  要和其他人一樣
[00:08:00.000 --> 00:08:03.000]  否則其實不是很歡迎
[00:08:03.000 --> 00:08:06.000]  甚至乎有後果
[00:08:06.000 --> 00:08:08.000]  詳情怎樣呢
[00:08:08.000 --> 00:08:12.000]  當我將歷史和經文放給大家看
[00:08:12.000 --> 00:08:15.000]  你就會感覺到當時的人
[00:08:15.000 --> 00:08:17.000]  其實有多大壓力
[00:08:17.000 --> 00:08:20.000]  我們試試這樣看一看
[00:08:20.000 --> 00:08:22.000]  我們在經文裏面這樣說
[00:08:22.000 --> 00:08:24.000]  我說耶穌說的原因是
[00:08:24.000 --> 00:08:26.000]  這封信是耶穌說的
[00:08:26.000 --> 00:08:28.000]  耶穌說是先脫手的
[00:08:28.000 --> 00:08:30.000]  是抹後的
[00:08:30.000 --> 00:08:32.000]  這句話對我們基督徒來說
[00:08:32.000 --> 00:08:34.000]  就是在說神
[00:08:34.000 --> 00:08:36.000]  阿拉法、奧梅加
[00:08:36.000 --> 00:08:38.000]  但當時的人
[00:08:38.000 --> 00:08:40.000]  其實他們會想到第二件事
[00:08:40.000 --> 00:08:44.000]  就是當時羅馬帝國進入了和平的階段
[00:08:44.000 --> 00:08:47.000]  他們一直在說
[00:08:47.000 --> 00:08:51.000]  羅馬已經為這個世界帶來新的時代
[00:08:51.000 --> 00:08:55.000]  過去二百年的內戰已經結束了
[00:08:55.000 --> 00:08:57.000]  現在是和平的開始
[00:08:57.000 --> 00:08:59.000]  這一刻
[00:08:59.000 --> 00:09:01.000]  現在和平這一刻
[00:09:01.000 --> 00:09:06.000]  才是真正這個世界開始的時代
[00:09:06.000 --> 00:09:09.000]  甚至乎當時我們要理解
[00:09:09.000 --> 00:09:11.000]  羅馬已經在說
[00:09:11.000 --> 00:09:14.000]  羅馬是永恆的
[00:09:14.000 --> 00:09:16.000]  我們現在的和平
[00:09:16.000 --> 00:09:20.000]  只要我們所有人一起維持的話
[00:09:20.000 --> 00:09:22.000]  我們現在的生活
[00:09:22.000 --> 00:09:25.000]  是一個永恆的國度
[00:09:25.000 --> 00:09:29.000]  而甚至乎當時的羅馬皇帝
[00:09:29.000 --> 00:09:32.000]  對於現在這個時代
[00:09:32.000 --> 00:09:35.000]  定了一天是開始的日子
[00:09:35.000 --> 00:09:40.000]  就是羅馬皇帝自己出生的那一天
[00:09:40.000 --> 00:09:42.000]  他的生日就是這個時代
[00:09:42.000 --> 00:09:45.000]  永恆時代開始的一天
[00:09:45.000 --> 00:09:47.000]  所以這裡當耶穌說
[00:09:47.000 --> 00:09:49.000]  首先的 末後的
[00:09:49.000 --> 00:09:52.000]  對當時的人來說是很衝擊的
[00:09:52.000 --> 00:09:55.000]  因為不是羅馬
[00:09:55.000 --> 00:09:58.000]  耶穌基督說 是我
[00:09:58.000 --> 00:10:01.000]  歷史的書寫
[00:10:01.000 --> 00:10:05.000]  不是由當時的權貴去決定
[00:10:05.000 --> 00:10:09.000]  面對當時社會的境況
[00:10:09.000 --> 00:10:11.000]  耶穌又說
[00:10:11.000 --> 00:10:14.000]  死過又活的
[00:10:14.000 --> 00:10:16.000]  一聽下去就是
[00:10:16.000 --> 00:10:19.000]  受苦節 復活節
[00:10:19.000 --> 00:10:22.000]  但這句話對士梅拿的信徒
[00:10:22.000 --> 00:10:25.000]  有另外一種感受
[00:10:25.000 --> 00:10:28.000]  當然一方面說耶穌基督死裡復活
[00:10:28.000 --> 00:10:32.000]  另一方面說士梅拿這個城市
[00:10:32.000 --> 00:10:35.000]  一個死過又活的城市
[00:10:35.000 --> 00:10:38.000]  這個城市曾經被摧毀
[00:10:38.000 --> 00:10:40.000]  在公元前600年
[00:10:40.000 --> 00:10:42.000]  荒廢了一段很長的時間
[00:10:42.000 --> 00:10:45.000]  200年 之後又再被重建
[00:10:45.000 --> 00:10:47.000]  用了五六十年的時間
[00:10:47.000 --> 00:10:49.000]  慢慢恢復過來
[00:10:49.000 --> 00:10:52.000]  所以這個城市裡面的人
[00:10:52.000 --> 00:10:54.000]  他們是很明白
[00:10:54.000 --> 00:11:00.000]  士梅拿就是一個復活了的城市
[00:11:00.000 --> 00:11:02.000]  但是耶穌在說什麼
[00:11:02.000 --> 00:11:06.000]  你們看到這個城市死裡復活
[00:11:06.000 --> 00:11:08.000]  但是真正死裡復活
[00:11:08.000 --> 00:11:10.000]  不是這個城市
[00:11:10.000 --> 00:11:15.000]  真正死裡復活的是主耶穌基督自己
[00:11:15.000 --> 00:11:17.000]  接著耶穌又說
[00:11:17.000 --> 00:11:21.000]  我知道你的患難 你的貧窮
[00:11:21.000 --> 00:11:24.000]  問題就來了 畸形社會
[00:11:24.000 --> 00:11:27.000]  在一個如此富裕的城市裡面
[00:11:27.000 --> 00:11:29.000]  教會竟然是貧窮
[00:11:29.000 --> 00:11:31.000]  不是說靈女貧窮
[00:11:31.000 --> 00:11:33.000]  是說真實貧窮
[00:11:33.000 --> 00:11:35.000]  可能他們本來是不窮的
[00:11:35.000 --> 00:11:38.000]  但是不知道什麼原因
[00:11:38.000 --> 00:11:40.000]  他們慢慢變窮
[00:11:40.000 --> 00:11:42.000]  又可能他們一直都很窮
[00:11:42.000 --> 00:11:44.000]  窮了很久
[00:11:44.000 --> 00:11:47.000]  沒辦法翻身 沒辦法向上
[00:11:47.000 --> 00:11:50.000]  但重點不是他們有多窮
[00:11:50.000 --> 00:11:52.000]  是他們為什麼這麼窮
[00:11:52.000 --> 00:11:54.000]  經文就說
[00:11:54.000 --> 00:11:56.000]  有人毀謗他們
[00:11:56.000 --> 00:11:59.000]  我們不知道具體的內容
[00:11:59.000 --> 00:12:01.000]  到底是毀謗什麼
[00:12:01.000 --> 00:12:02.000]  但是在這個部分
[00:12:02.000 --> 00:12:04.000]  我們可以肯定一件事情
[00:12:04.000 --> 00:12:07.000]  他們不單止窮
[00:12:07.000 --> 00:12:09.000]  還要得罪人
[00:12:09.000 --> 00:12:11.000]  還要得罪有錢人
[00:12:11.000 --> 00:12:13.000]  耶穌就說
[00:12:13.000 --> 00:12:15.000]  你們中間有幾個人
[00:12:15.000 --> 00:12:17.000]  會被下到監獄裡面
[00:12:17.000 --> 00:12:21.000]  坐牢現在對我們來說是懲罰
[00:12:21.000 --> 00:12:25.000]  但當時坐牢其實不是懲罰
[00:12:25.000 --> 00:12:27.000]  在羅馬的制度裡面
[00:12:27.000 --> 00:12:29.000]  不會判你坐牢的
[00:12:29.000 --> 00:12:31.000]  只會判你體罰
[00:12:31.000 --> 00:12:33.000]  或者其他的死刑
[00:12:33.000 --> 00:12:35.000]  坐牢在一個地方
[00:12:35.000 --> 00:12:37.000]  嫌疑的人等候審判
[00:12:37.000 --> 00:12:39.000]  不讓你走 即是拘留
[00:12:39.000 --> 00:12:40.000]  換句話說
[00:12:40.000 --> 00:12:42.000]  當時他們這個教會
[00:12:42.000 --> 00:12:44.000]  是有人在告他們的
[00:12:44.000 --> 00:12:47.000]  他們在等待進入審判的當中
[00:12:47.000 --> 00:12:50.000]  當時羅馬做了一件事
[00:12:50.000 --> 00:12:52.000]  很有趣的事
[00:12:52.000 --> 00:12:55.000]  就是在很大的羅馬帝國裡面
[00:12:55.000 --> 00:12:57.000]  要選一個城市
[00:12:57.000 --> 00:12:58.000]  一個而已
[00:12:58.000 --> 00:13:01.000]  去興建一個廟宇
[00:13:01.000 --> 00:13:08.000]  廟宇就只是供奉羅馬的皇帝
[00:13:08.000 --> 00:13:12.000]  很多城市都想爭這個榮譽
[00:13:12.000 --> 00:13:15.000]  因為有個地標在這裡很重要
[00:13:15.000 --> 00:13:17.000]  到最後選了士梅拿
[00:13:17.000 --> 00:13:19.000]  原因很簡單
[00:13:19.000 --> 00:13:21.000]  他們願意表達
[00:13:21.000 --> 00:13:24.000]  從今至永遠
[00:13:24.000 --> 00:13:27.000]  這個城市都會對羅馬
[00:13:27.000 --> 00:13:29.000]  絕對的忠誠
[00:13:29.000 --> 00:13:31.000]  不會出賣羅馬
[00:13:31.000 --> 00:13:33.000]  從此以後
[00:13:33.000 --> 00:13:35.000]  當這個殿
[00:13:35.000 --> 00:13:37.000]  供奉皇帝的殿
[00:13:37.000 --> 00:13:39.000]  立了在士梅拿之後
[00:13:39.000 --> 00:13:41.000]  整個城市的運作
[00:13:41.000 --> 00:13:43.000]  就是敬拜皇帝
[00:13:43.000 --> 00:13:45.000]  表示忠誠 表忠
[00:13:45.000 --> 00:13:48.000]  城裡面充滿了有錢的人
[00:13:48.000 --> 00:13:50.000]  有地位的人
[00:13:50.000 --> 00:13:53.000]  趕著去這個城市裡面表忠
[00:13:53.000 --> 00:13:55.000]  你可以想像
[00:13:55.000 --> 00:13:58.000]  在這個環境裡面
[00:13:58.000 --> 00:14:01.000]  教會被毀謗
[00:14:01.000 --> 00:14:05.000]  都未必需要他們做錯了什麼
[00:14:05.000 --> 00:14:10.000]  或者只需要他們沒有做什麼
[00:14:10.000 --> 00:14:13.000]  已經是一個問題
[00:14:13.000 --> 00:14:18.000]  就是他們沒有跟著社會價值走
[00:14:18.000 --> 00:14:20.000]  他們沒有推崇
[00:14:20.000 --> 00:14:22.000]  大家都推崇的東西
[00:14:22.000 --> 00:14:24.000]  我們要忠誠
[00:14:24.000 --> 00:14:27.000]  你是不是搞事
[00:14:27.000 --> 00:14:29.000]  教會當時
[00:14:29.000 --> 00:14:31.000]  沒有活出
[00:14:31.000 --> 00:14:33.000]  社會所謂的
[00:14:33.000 --> 00:14:35.000]  正常
[00:14:35.000 --> 00:14:37.000]  因為他們沒有這樣做
[00:14:37.000 --> 00:14:39.000]  他們貧窮
[00:14:39.000 --> 00:14:41.000]  他們被毀謗
[00:14:41.000 --> 00:14:43.000]  被針對
[00:14:43.000 --> 00:14:45.000]  被當成是異類
[00:14:45.000 --> 00:14:48.000]  士梅拿這個地方
[00:14:48.000 --> 00:14:50.000]  要求的是
[00:14:50.000 --> 00:14:52.000]  妥協
[00:14:52.000 --> 00:14:55.000]  同化
[00:14:55.000 --> 00:14:58.000]  跟著走
[00:14:58.000 --> 00:15:02.000]  但我想問今天的世界
[00:15:02.000 --> 00:15:04.000]  不是都要我們
[00:15:04.000 --> 00:15:06.000]  妥協
[00:15:06.000 --> 00:15:08.000]  跟著走嗎
[00:15:08.000 --> 00:15:11.000]  是不是
[00:15:11.000 --> 00:15:13.000]  有一本書你一定看過
[00:15:13.000 --> 00:15:14.000]  沒有看過都聽過
[00:15:14.000 --> 00:15:16.000]  《安徒生童話》
[00:15:16.000 --> 00:15:18.000]  認識吧
[00:15:18.000 --> 00:15:22.000]  它有一個故事叫《丑小鴨》
[00:15:22.000 --> 00:15:23.000]  故事很簡單
[00:15:23.000 --> 00:15:24.000]  我幾句講到
[00:15:24.000 --> 00:15:26.000]  就是在一個農場裏面
[00:15:26.000 --> 00:15:28.000]  有一個鴨媽媽
[00:15:28.000 --> 00:15:33.000]  孵了一堆我相信都很可愛的小鴨子
[00:15:33.000 --> 00:15:36.000]  其中最後出生的小鴨子
[00:15:36.000 --> 00:15:38.000]  不知道為什麼長得特別大
[00:15:38.000 --> 00:15:41.000]  又灰色又醜怪
[00:15:41.000 --> 00:15:43.000]  跟其他的小鴨子不同
[00:15:43.000 --> 00:15:46.000]  所以這隻小鴨子自出生開始
[00:15:46.000 --> 00:15:49.000]  就被排擠
[00:15:49.000 --> 00:15:52.000]  連他自己的親生兄弟姐妹
[00:15:52.000 --> 00:15:57.000]  甚至最後他媽媽都嫌棄他
[00:15:57.000 --> 00:16:00.000]  這隻丑小鴨實在受不住
[00:16:00.000 --> 00:16:03.000]  受不住鴨的嘲笑
[00:16:03.000 --> 00:16:05.000]  他離開了農場
[00:16:05.000 --> 00:16:07.000]  他就去流浪
[00:16:07.000 --> 00:16:09.000]  日子很艱苦
[00:16:09.000 --> 00:16:12.000]  他就被貓和雞笑他
[00:16:12.000 --> 00:16:15.000]  你一無是處你做隻鴨
[00:16:15.000 --> 00:16:17.000]  到了冬天
[00:16:17.000 --> 00:16:19.000]  又餓又孤獨
[00:16:19.000 --> 00:16:22.000]  故事講句差點死了
[00:16:22.000 --> 00:16:25.000]  直至到春天來臨
[00:16:25.000 --> 00:16:27.000]  過了不知多久
[00:16:27.000 --> 00:16:30.000]  有一天丑小鴨很傷心
[00:16:30.000 --> 00:16:32.000]  他就去到湖邊
[00:16:32.000 --> 00:16:34.000]  看著自己的倒影
[00:16:34.000 --> 00:16:36.000]  他發現自己不再是那隻
[00:16:36.000 --> 00:16:41.000]  又醜又灰的怪鴨怪鳥
[00:16:41.000 --> 00:16:44.000]  原來他是一隻白天鵝
[00:16:44.000 --> 00:16:46.000]  很熟悉這個故事
[00:16:46.000 --> 00:16:48.000]  小時候都會問這個故事
[00:16:48.000 --> 00:16:50.000]  你有什麼反省
[00:16:50.000 --> 00:16:52.000]  要做讀書報告
[00:16:52.000 --> 00:16:55.000]  但是我們未必知道
[00:16:55.000 --> 00:16:58.000]  你知不知道這個丑小鴨的故事
[00:16:58.000 --> 00:17:01.000]  不是故事來的
[00:17:01.000 --> 00:17:03.000]  大家知道嗎
[00:17:03.000 --> 00:17:06.000]  安徒生晚年有個朋友
[00:17:06.000 --> 00:17:09.000]  幫安徒生寫了一本自傳
[00:17:09.000 --> 00:17:12.000]  這個朋友就問安徒生
[00:17:12.000 --> 00:17:14.000]  為什麼你不寫一本自傳
[00:17:14.000 --> 00:17:17.000]  安徒生說我已經寫過了
[00:17:17.000 --> 00:17:20.000]  我那本自傳就是丑小鴨
[00:17:20.000 --> 00:17:22.000]  所以後世一直都流傳
[00:17:22.000 --> 00:17:25.000]  其實丑小鴨的故事
[00:17:25.000 --> 00:17:31.000]  本身就是安徒生一生經歷的寫照
[00:17:31.000 --> 00:17:33.000]  這個丑小鴨的故事
[00:17:33.000 --> 00:17:35.000]  對於那些被排擠
[00:17:35.000 --> 00:17:37.000]  被針對的人
[00:17:37.000 --> 00:17:40.000]  又或者像我自己這樣
[00:17:40.000 --> 00:17:44.000]  對特殊需要有特別理解的人
[00:17:44.000 --> 00:17:47.000]  聽下去是會特別有感受
[00:17:47.000 --> 00:17:49.000]  因為這個世界
[00:17:49.000 --> 00:17:52.000]  一直都要求我們妥協
[00:17:52.000 --> 00:17:54.000]  同化 跟大隊
[00:17:54.000 --> 00:17:57.000]  不跟就會被針對 被排擠
[00:17:57.000 --> 00:17:59.000]  仕梅拿這個世界
[00:17:59.000 --> 00:18:01.000]  安徒生的世界
[00:18:01.000 --> 00:18:03.000]  今日這個世界
[00:18:03.000 --> 00:18:06.000]  其實都不是很大分別
[00:18:06.000 --> 00:18:08.000]  當時仕梅拿的人
[00:18:08.000 --> 00:18:10.000]  我想深一層
[00:18:10.000 --> 00:18:13.000]  難道全部都真心
[00:18:13.000 --> 00:18:16.000]  恭奉敬大皇帝嗎
[00:18:16.000 --> 00:18:18.000]  我相信未必
[00:18:18.000 --> 00:18:20.000]  當中有不少的人
[00:18:20.000 --> 00:18:22.000]  其實是表忠
[00:18:22.000 --> 00:18:24.000]  賣堆
[00:18:24.000 --> 00:18:26.000]  拆鞋
[00:18:26.000 --> 00:18:29.000]  拿著數
[00:18:29.000 --> 00:18:31.000]  所以很多人就選擇了
[00:18:31.000 --> 00:18:34.000]  妥協 同化 跟大隊
[00:18:34.000 --> 00:18:36.000]  是為了利益
[00:18:36.000 --> 00:18:38.000]  其實今日都是一樣
[00:18:38.000 --> 00:18:40.000]  如果你跟別人說
[00:18:40.000 --> 00:18:44.000]  今天逢星期日早上
[00:18:44.000 --> 00:18:46.000]  我會早點起床
[00:18:46.000 --> 00:18:48.000]  別人問你做什麼
[00:18:48.000 --> 00:18:50.000]  我回教會 敬拜神
[00:18:50.000 --> 00:18:52.000]  有些人心裡想
[00:18:52.000 --> 00:18:54.000]  可能沒說出口
[00:18:54.000 --> 00:18:56.000]  真是浪費時間
[00:18:56.000 --> 00:18:58.000]  不如睡晚一點更好
[00:18:58.000 --> 00:19:00.000]  星期一至五 我還不夠忙嗎
[00:19:00.000 --> 00:19:02.000]  如果你有用十分鐘靈修
[00:19:02.000 --> 00:19:04.000]  每一天的話
[00:19:04.000 --> 00:19:06.000]  你跟別人說
[00:19:06.000 --> 00:19:08.000]  可能別人會覺得
[00:19:08.000 --> 00:19:10.000]  我不會用十分鐘學實用的東西
[00:19:10.000 --> 00:19:12.000]  如果我學外語
[00:19:12.000 --> 00:19:14.000]  我想我已經成功了
[00:19:14.000 --> 00:19:16.000]  最明顯的是奉獻
[00:19:16.000 --> 00:19:18.000]  如果你有十一奉獻
[00:19:18.000 --> 00:19:20.000]  你告訴別人
[00:19:20.000 --> 00:19:22.000]  或者跟別人分享
[00:19:22.000 --> 00:19:24.000]  我有十一奉獻
[00:19:24.000 --> 00:19:26.000]  有些人 社會的人可能覺得
[00:19:26.000 --> 00:19:28.000]  是牧師騙你的錢嗎
[00:19:28.000 --> 00:19:30.000]  第二就是
[00:19:30.000 --> 00:19:32.000]  我不如慢慢儲起來
[00:19:32.000 --> 00:19:34.000]  放在超級市場
[00:19:34.000 --> 00:19:36.000]  不就更實際
[00:19:36.000 --> 00:19:38.000]  基督徒信仰有句話
[00:19:38.000 --> 00:19:40.000]  在世
[00:19:40.000 --> 00:19:42.000]  而不屬世
[00:19:42.000 --> 00:19:44.000]  人活在世界上
