
[00:00:00.000 --> 00:00:04.040]  今天我要繼續來講我們出埃及記的第三講
[00:03:14.160 --> 00:03:15.160]  這樣
[00:03:15.160 --> 00:03:16.680]  尤其這三個字啊
[00:03:16.680 --> 00:03:17.800]  非常有意思
[00:03:17.800 --> 00:03:19.680]  我有的時候洗澡
[00:03:19.680 --> 00:03:20.840]  你們這兩天也聽到
[00:03:20.840 --> 00:03:22.560]  我都喜歡吼幾聲
[00:03:22.560 --> 00:03:25.280]  一面洗澡一面吼幾聲吊吊嗓
[00:03:25.600 --> 00:03:27.720]  這三個音我特別喜歡練
[00:03:27.720 --> 00:03:30.360]  其實中國字母音有五個阿
[00:03:30.360 --> 00:03:31.360]  一 唯 喔
[00:03:31.360 --> 00:03:35.000]  那麼阿就是阿爸父
[00:03:35.000 --> 00:03:36.200]  你把那個音咬到
[00:03:36.200 --> 00:03:37.160]  你學會
[00:03:37.160 --> 00:03:37.920]  你就唱
[00:03:37.920 --> 00:03:39.800]  父就是嗚
[00:03:39.800 --> 00:03:41.120]  父
[00:03:41.120 --> 00:03:42.520]  那個音就出來了
[00:03:42.520 --> 00:03:43.840]  共振就出來了
[00:03:43.840 --> 00:03:48.320]  所以你沒事就多練練叫阿爸父
[00:03:48.320 --> 00:03:51.440]  他一定很高興聽到你這樣的聲音的
[00:03:51.440 --> 00:03:55.000]  今天我要跟各位分享的是
[00:03:55.320 --> 00:03:57.800]  摩西他是一個蒙昭的人
[00:03:57.800 --> 00:03:59.960]  說埃及記第三章
[00:03:59.960 --> 00:04:02.800]  我們大都很熟悉這個故事了
[00:04:02.800 --> 00:04:05.800]  但是我今天來跟各位提醒一些
[00:04:05.800 --> 00:04:07.560]  你沒有注意到的地方
[00:04:07.560 --> 00:04:10.840]  我們說摩西一生有三個四十年
[00:04:10.840 --> 00:04:14.360]  第一個四十年他是埃及的王子
[00:04:14.360 --> 00:04:16.040]  The Prince of Egypt
[00:04:16.040 --> 00:04:18.320]  他是在宮中長大
[00:04:18.320 --> 00:04:20.720]  他是什麼都能拿
[00:04:20.720 --> 00:04:21.800]  是不是
[00:04:21.800 --> 00:04:23.600]  第二個四十年
[00:04:23.680 --> 00:04:25.920]  他來到曠野放羊
[00:04:25.920 --> 00:04:29.400]  他是每天跟著羊在一起
[00:04:29.400 --> 00:04:32.240]  他所能說的話也不過是
[00:04:32.240 --> 00:04:35.040]  呢~跟羊說話
[00:04:35.040 --> 00:04:37.000]  他是什麼都不能
[00:04:37.000 --> 00:04:39.320]  所以當神來找他的時候
[00:04:39.320 --> 00:04:40.680]  他說我是什麼人
[00:04:40.680 --> 00:04:43.800]  法老王怎麼可能聽了我話把人放了呢
[00:04:43.800 --> 00:04:47.120]  他不知道我們是神的兒子
[00:04:47.120 --> 00:04:48.760]  我們是神的女兒
[00:04:48.760 --> 00:04:52.040]  我們每一位在座都是神的兒女
[00:04:52.320 --> 00:04:55.720]  所以你心裡要有事就呼叫阿爸父母
[00:04:55.720 --> 00:04:58.000]  再來的四十年
[00:04:58.000 --> 00:05:01.200]  他帶著以色列民出了埃及
[00:05:01.200 --> 00:05:03.520]  在曠野漂流的四十年
[00:05:03.520 --> 00:05:06.280]  他真是白髮蒼蒼
[00:05:06.280 --> 00:05:09.560]  他從什麼都能到什麼都不能
[00:05:09.560 --> 00:05:11.440]  到他終於發現
[00:05:11.440 --> 00:05:13.880]  靠神凡事都能
[00:05:13.880 --> 00:05:17.360]  我們信的神是什麼都能的神
[00:05:17.360 --> 00:05:18.320]  Hallelujah
[00:05:18.320 --> 00:05:18.960]  所以
[00:05:19.080 --> 00:05:21.720]  末了在《摩西五經》最後一本生命記
[00:05:21.720 --> 00:05:23.440]  書末了第34章
[00:05:23.440 --> 00:05:24.080]  他說
[00:05:24.080 --> 00:05:28.760]  摩西從摩鴨平原上了彌波山
[00:05:28.760 --> 00:05:31.880]  神把那一切地都指給他看
[00:05:31.880 --> 00:05:33.760]  從丹到希列
[00:05:33.760 --> 00:05:36.440]  到馬拉西到猶大地
[00:05:36.440 --> 00:05:38.080]  整個都讓他看過了
[00:05:38.080 --> 00:05:39.760]  把應許之地
[00:05:39.760 --> 00:05:42.440]  那牛奶與蜜之地指給他看
[00:05:42.440 --> 00:05:43.680]  對他說
[00:05:43.680 --> 00:05:46.680]  這就是我向亞伯拉罕
[00:05:46.680 --> 00:05:47.640]  以沙
[00:05:47.640 --> 00:05:48.840]  雅各
[00:05:48.960 --> 00:05:50.760]  啟示應許之地
[00:05:50.760 --> 00:05:51.280]  說
[00:05:51.280 --> 00:05:53.160]  我必將這地
[00:05:53.160 --> 00:05:54.640]  賜給你的後裔
[00:05:54.640 --> 00:05:58.400]  現在我使你眼睛看見了
[00:05:58.400 --> 00:06:01.080]  你卻不得過到那裡去
[00:06:01.080 --> 00:06:02.240]  於是
[00:06:02.240 --> 00:06:04.640]  耶和華的僕人摩西
[00:06:04.640 --> 00:06:07.160]  死在摩鴨地
[00:06:07.160 --> 00:06:09.680]  正如耶和華所說的
[00:06:09.680 --> 00:06:11.760]  一代蕭雄
[00:06:11.760 --> 00:06:13.880]  他完成了神的使命
[00:06:13.880 --> 00:06:15.200]  但是
[00:06:15.200 --> 00:06:17.680]  他最後死在路上
[00:06:18.200 --> 00:06:19.680]  沒有能夠享受
[00:06:19.680 --> 00:06:21.040]  沒有能夠嘗到
[00:06:21.040 --> 00:06:23.160]  神為他所預備
[00:06:23.160 --> 00:06:25.240]  但是您知道嗎
[00:06:25.240 --> 00:06:28.560]  在我們的生命中許多的事情
[00:06:28.560 --> 00:06:31.920]  我們憑著信心奉主耶穌基督的名
[00:06:31.920 --> 00:06:35.120]  我們所只能做的就是跟隨他
[00:06:35.120 --> 00:06:37.400]  我記得最清楚了
[00:06:37.400 --> 00:06:39.200]  我們那個Roger的
[00:06:39.200 --> 00:06:41.280]  父輩他的叔輩
[00:06:41.280 --> 00:06:45.400]  他們家祖父輩以前是國民黨在
[00:06:45.480 --> 00:06:49.040]  駐加拿大的領事人員
[00:06:49.040 --> 00:06:52.720]  所以他的叔伯都讀的是神學院
[00:06:52.720 --> 00:06:56.800]  後來他有一個伯伯還是叔叔
[00:06:56.800 --> 00:07:00.080]  抽籤抽到要在北美服侍神
[00:07:00.080 --> 00:07:04.160]  結果另外一個同學抽到要進入中國大陸去
[00:07:04.160 --> 00:07:05.080]  服侍神
[00:07:05.080 --> 00:07:06.880]  哭得好傷心啊
[00:07:06.880 --> 00:07:10.040]  他那個叔伯就說你哭什麼呢
[00:07:10.040 --> 00:07:11.720]  好那我跟你換
[00:07:11.720 --> 00:07:14.360]  哇好大的信心啊
[00:07:14.880 --> 00:07:17.120]  所以他就進入了中國
[00:07:17.120 --> 00:07:18.960]  進入了鐵幕
[00:07:18.960 --> 00:07:20.400]  進入了竹幕
[00:07:20.400 --> 00:07:23.760]  馬上就被抓起來關到監牢裡
[00:07:23.760 --> 00:07:25.800]  一關就是幾十年
[00:07:25.800 --> 00:07:29.240]  他在監牢裡面他向神呼救說神啊
[00:07:29.240 --> 00:07:33.200]  你讓我以滿腔熱血來到中國我傳福音
[00:07:33.200 --> 00:07:35.240]  我怎麼傳啊
[00:07:35.240 --> 00:07:38.240]  那個時候跟他一起關的有許多的
[00:07:38.240 --> 00:07:39.680]  牛鬼蛇神
[00:07:39.680 --> 00:07:43.880]  動不動當局就把他們抓出來遊街
[00:07:44.520 --> 00:07:47.440]  有的人掛個牌子反革命
[00:07:47.440 --> 00:07:50.480]  有的人掛個牌子資本主義
[00:07:50.480 --> 00:07:53.480]  他掛個牌子是信耶穌
[00:07:53.480 --> 00:07:55.720]  就在那邊遊街
[00:07:55.720 --> 00:07:58.600]  他說神你要我怎麼傳呢
[00:07:58.600 --> 00:08:01.520]  這個街坊林裡看到說
[00:08:01.520 --> 00:08:03.920]  這個不是誰家的孩子嗎
[00:08:03.920 --> 00:08:05.840]  他是犯了什麼罪啊
[00:08:05.840 --> 00:08:07.640]  信耶穌
[00:08:07.640 --> 00:08:10.320]  這個孩子不是不錯的嗎
[00:08:10.320 --> 00:08:11.880]  他自己說
[00:08:12.160 --> 00:08:15.440]  就差後面沒擺個牌子得永生啊
[00:08:15.440 --> 00:08:19.000]  Hallelujah 他的福音就是這麼傳的
[00:08:19.000 --> 00:08:23.240]  剛才我們唱的我寧願有耶穌啊
[00:08:23.240 --> 00:08:27.080]  我們等一下還要待待他最後再來唱
[00:08:27.080 --> 00:08:30.000]  他從來沒有說
[00:08:30.000 --> 00:08:34.400]  你有耶穌會榮華富貴
[00:08:34.400 --> 00:08:37.040]  吸引兒女成群啊
[00:08:37.040 --> 00:08:38.400]  沒有這回事
[00:08:38.400 --> 00:08:41.680]  他只是說I'd rather have Jesus
[00:08:42.080 --> 00:08:44.080]  勝於君王
[00:08:44.080 --> 00:08:49.280]  最近我們在過生日的伊麗莎白女王
[00:08:49.280 --> 00:08:53.080]  她的爸爸是來美國訪問
[00:08:53.080 --> 00:08:56.080]  那個時候是老羅斯福總統接待她
[00:08:56.080 --> 00:09:00.520]  就有一個信基督的一個老酋長
[00:09:00.520 --> 00:09:02.200]  就唱了這首
[00:09:02.200 --> 00:09:04.720]  I'd rather have Jesus
[00:09:04.720 --> 00:09:06.720]  我寧願有耶穌啊
[00:09:06.720 --> 00:09:09.520]  他問女王的爸爸說
[00:09:09.520 --> 00:09:11.600]  你是信基督的人嗎
[00:09:11.600 --> 00:09:12.640]  她說我是
[00:09:12.640 --> 00:09:14.720]  這個酋長就開始唱
[00:09:14.720 --> 00:09:17.400]  唱他說勝於做君王
[00:09:17.400 --> 00:09:19.320]  這個兩個人都站起來
[00:09:19.320 --> 00:09:20.480]  Hallelujah
[00:09:20.480 --> 00:09:22.280]  一個是英國國王
[00:09:22.280 --> 00:09:23.600]  一個是美國總統
[00:09:23.600 --> 00:09:28.400]  柏西他帶著有罪的身來到曠野裡面
[00:09:28.400 --> 00:09:29.760]  什麼都不會了
[00:09:29.760 --> 00:09:32.880]  法滄滄沒有事忙忙就是了
[00:09:32.880 --> 00:09:37.080]  他在摩亞地牧養他岳父
[00:09:37.080 --> 00:09:39.480]  葉蒂羅的羊
[00:09:40.560 --> 00:09:42.840]  他在那裡放羊的時候有一天
[00:09:42.840 --> 00:09:45.120]  他看到荊棘在燒了
[00:09:45.120 --> 00:09:47.840]  其實在曠野地也常常發生的
[00:09:47.840 --> 00:09:50.400]  但是令他奇異的是
[00:09:50.400 --> 00:09:52.480]  沒有燒毀
[00:09:52.480 --> 00:09:54.880]  哇他說這我要來看
[00:09:54.880 --> 00:09:57.760]  殊不知神向他顯現
[00:09:57.760 --> 00:10:00.040]  要來護照他
[00:10:00.040 --> 00:10:03.400]  他上的那個山叫做和烈山
[00:10:03.400 --> 00:10:05.200]  意思是極大的山
[00:10:05.200 --> 00:10:07.440]  又名西乃山
[00:10:07.440 --> 00:10:09.920]  後來叫做神的山
[00:10:10.920 --> 00:10:13.440]  和烈山是蒙神護照
[00:10:13.440 --> 00:10:15.720]  西乃山是領受律法
[00:10:15.720 --> 00:10:18.280]  所以又稱作神的山
[00:10:18.280 --> 00:10:24.600]  他看到了以色列的聖者向他顯現在大火之中
[00:10:24.600 --> 00:10:28.680]  火表示神的公義神的聖潔
[00:10:28.680 --> 00:10:32.480]  神在那山上呼叫他
[00:10:32.480 --> 00:10:34.240]  摩西摩西
[00:10:34.240 --> 00:10:37.080]  他說我在這裡
[00:10:37.800 --> 00:10:40.240]  神說你把你的鞋脫掉了
[00:10:40.240 --> 00:10:42.480]  因為這是神的聖地
[00:10:42.480 --> 00:10:47.800]  鞋子脫掉代表你失掉你的所有你的地位你的權柄
[00:10:47.800 --> 00:10:49.360]  你的財富
[00:10:49.360 --> 00:10:52.200]  你完全拋棄你的老我
[00:10:52.200 --> 00:10:53.800]  記不記得
[00:10:53.800 --> 00:10:55.840]  浪子回頭的故事
[00:10:55.840 --> 00:10:58.440]  當他回來的時候他爸爸怎麼樣
[00:10:58.440 --> 00:11:01.000]  把鞋子給他穿上
[00:11:01.000 --> 00:11:03.240]  再一次恢復他的地位
[00:11:03.240 --> 00:11:05.760]  恢復他的所有恢復他的榮耀
[00:11:05.800 --> 00:11:09.080]  恢復他的豐富萬有
[00:11:09.080 --> 00:11:12.200]  神說摩西摩西你把鞋子脫掉了
[00:11:12.200 --> 00:11:14.240]  在神的聖潔裡面
[00:11:14.240 --> 00:11:16.840]  你再大的官再榮華富貴
[00:11:16.840 --> 00:11:18.960]  你再多的財富
[00:11:18.960 --> 00:11:21.520]  或者是你再多的什麼
[00:11:21.520 --> 00:11:24.320]  對他來說都是無有
[00:11:24.320 --> 00:11:29.160]  你倒不如赤裸裸坦蕩蕩的來到他的面前吧
[00:11:29.160 --> 00:11:31.160]  摩西見到
[00:11:31.960 --> 00:11:36.280]  摩西那個時候已經是八十多歲的老人家了
[00:11:36.280 --> 00:11:39.680]  所以我們喬阿姨我很羨慕你
[00:11:39.680 --> 00:11:42.680]  你從年輕就不是神
[00:11:42.680 --> 00:11:46.880]  我是不好意思講半路出家
[00:11:46.880 --> 00:11:48.760]  神也很顧念我
[00:11:48.760 --> 00:11:51.080]  神會有預備的
[00:11:51.080 --> 00:11:55.040]  摩西他說我是什麼人
[00:11:55.040 --> 00:11:56.560]  我什麼都不會
[00:11:56.560 --> 00:11:58.760]  這四十年的磨練
[00:11:58.760 --> 00:12:01.920]  他從什麼都能到了什麼都不能的時候
[00:12:02.400 --> 00:12:04.040]  這個時候神才做功
[00:12:04.040 --> 00:12:07.320]  你如果今天認為你能的話
[00:12:07.320 --> 00:12:10.440]  神可能就找不能的人了
[00:12:10.440 --> 00:12:12.000]  因為如果我們能
[00:12:12.000 --> 00:12:13.720]  我認為是我行
[00:12:13.720 --> 00:12:18.040]  那神他不知道他怎麼樣在你身上做功
[00:12:18.040 --> 00:12:21.960]  你看看祭壇上面的祭物都是什麼
[00:12:21.960 --> 00:12:23.720]  牛肚羔羊鴿子
[00:12:23.720 --> 00:12:27.480]  為什麼不是獅熊虎豹
[00:12:27.480 --> 00:12:29.760]  那些強大的壯的
[00:12:30.560 --> 00:12:33.600]  如果要我的孫子說祭壇上面是什麼
[00:12:33.600 --> 00:12:34.200]  什麼祭物
[00:12:34.200 --> 00:12:36.160]  他一定會說是Dinosaur
[00:12:36.160 --> 00:12:37.280]  是恐龍
[00:12:37.280 --> 00:12:39.000]  他最喜歡的
[00:12:39.000 --> 00:12:42.800]  但是你看祭壇上面都是那些沒有用的
[00:12:42.800 --> 00:12:45.680]  這是神所最珍惜的
[00:12:45.680 --> 00:12:47.680]  因為我們有用
[00:12:47.680 --> 00:12:51.240]  我們認為我們自己能夠做得到的事情
[00:12:51.240 --> 00:12:53.040]  但是當我們沒有用的時候
[00:12:53.040 --> 00:12:54.640]  我們只能靠著神
[00:12:54.640 --> 00:12:58.280]  當摩西脫鞋的時候
[00:12:59.280 --> 00:13:02.920]  神說我要你帶我的百姓
[00:13:02.920 --> 00:13:06.320]  神已經好幾百年沒有用這個字
[00:13:06.320 --> 00:13:07.960]  My people
[00:13:07.960 --> 00:13:09.640]  我的百姓
[00:13:09.640 --> 00:13:11.360]  要去帶他們出來
[00:13:11.360 --> 00:13:13.640]  因為這是我對你亞伯蘭
[00:13:13.640 --> 00:13:14.480]  以撒
[00:13:14.480 --> 00:13:15.320]  雅各
[00:13:15.320 --> 00:13:17.080]  所應許的
[00:13:17.080 --> 00:13:19.720]  摩西軟弱無力
[00:13:19.720 --> 00:13:23.240]  但是保羅他在《格林多後書》12章他說
[00:13:23.240 --> 00:13:25.640]  我的恩典夠你用
[00:13:25.640 --> 00:13:28.760]  因為我的能力是在人的軟弱上
[00:13:28.920 --> 00:13:30.120]  顯得完全
[00:13:30.120 --> 00:13:33.080]  所以我更喜歡誇自己的軟弱
[00:13:33.080 --> 00:13:35.680]  好叫基督的能力
[00:13:35.680 --> 00:13:37.040]  復批我
[00:13:37.040 --> 00:13:38.040]  Hallelujah
[00:13:38.040 --> 00:13:41.400]  我們不行但是我們的神是行的
[00:13:41.400 --> 00:13:42.920]  我們要誇聖
[00:13:42.920 --> 00:13:46.360]  因為我們的軟弱神檢訊我們
[00:13:46.360 --> 00:13:48.080]  因為我們的願意
[00:13:48.080 --> 00:13:51.680]  祂就要在我們身上再一次彰顯祂的能力來
[00:13:51.680 --> 00:13:53.160]  而最重要
[00:13:53.160 --> 00:13:56.400]  我們要在別人的身上
[00:13:56.640 --> 00:13:59.440]  看到你自己應該有什麼責任
[00:13:59.440 --> 00:14:01.480]  我再再的說
[00:14:01.480 --> 00:14:02.960]  我們信耶穌
[00:14:02.960 --> 00:14:07.360]  不是說我們從此就有平安喜樂就有滿足
[00:14:07.360 --> 00:14:08.320]  No
[00:14:08.320 --> 00:14:11.400]  這是supposedly你應該活出來的
[00:14:11.400 --> 00:14:15.120]  你不能夠傳福音跟人家說你信了就有平安喜樂
[00:14:15.120 --> 00:14:16.320]  就有滿足
[00:14:16.320 --> 00:14:21.440]  乃是說你應該信了耶穌你要活出平安喜樂還有滿足來
[00:14:21.440 --> 00:14:25.240]  這是神帶我們進入的一個狀況
[00:14:25.400 --> 00:14:27.760]  我們在我們的身上
[00:14:27.760 --> 00:14:31.080]  要能夠再一次活出基督的榮美來
[00:14:31.080 --> 00:14:33.040]  而在別人的身上
[00:14:33.040 --> 00:14:35.360]  你要看到你自己的責任
[00:14:35.360 --> 00:14:36.840]  摩西看到
[00:14:36.840 --> 00:14:41.080]  他蒙神昭第一個原因就是他看到了
[00:14:41.080 --> 00:14:44.160]  神在他身上所擺下的負擔
[00:14:44.160 --> 00:14:48.160]  他能夠看見人家所需要的
[00:14:48.160 --> 00:14:54.280]  最先他看到有一個他的弟兄以色列人被埃及人打被埃及人欺負
[00:14:54.760 --> 00:14:57.840]  結果他就把那個埃及人打死
[00:14:57.840 --> 00:15:00.720]  他看到了別人的需要
[00:15:00.720 --> 00:15:04.040]  後來他跑到曠野去
[00:15:04.040 --> 00:15:11.120]  看到人家欺負米德恩祭司他的岳父葉提羅的女兒們
[00:15:11.120 --> 00:15:14.440]  所以他出來把他們打退了
[00:15:14.440 --> 00:15:19.280]  他看到別人的需要願意挺身而出願意幫助他們
[00:15:19.280 --> 00:15:22.720]  然後許妻生子了
[00:15:22.920 --> 00:15:28.440]  但她的心仍然在困苦患難中呼叫神她的同胞
[00:15:28.440 --> 00:15:31.760]  所以她給她兒子取名叫格順
[00:15:31.760 --> 00:15:36.400]  是說我在地上是寄居的
[00:15:36.400 --> 00:15:39.560]  她的一生看到別人的需要
[00:15:39.560 --> 00:15:43.640]  我們一般的人看到的是自己的需要
[00:15:43.640 --> 00:15:45.400]  沒有什麼不好
[00:15:45.400 --> 00:15:49.440]  但是神還要我們看到別人的需要
[00:15:49.440 --> 00:15:51.760]  這一點我也很慚愧
[00:15:51.960 --> 00:15:54.320]  我們師母就比我好很多
[00:15:54.320 --> 00:15:58.240]  有的時候要拿東西到教會來
[00:15:58.240 --> 00:16:01.600]  我問她說拿哪一種鳳梨酥
[00:16:01.600 --> 00:16:03.320]  那種貴的還是便宜的
[00:16:03.320 --> 00:16:04.320]  她說拿貴的
[00:16:04.320 --> 00:16:05.280]  哎呦
[00:16:05.280 --> 00:16:10.520]  要我想怎麼拿貴的便宜的拿去教會給大家吃算了
[00:16:10.520 --> 00:16:15.880]  但她說要拿貴的來教會讓大家吃
[00:16:15.880 --> 00:16:18.800]  把別人看在自己前面
[00:16:19.280 --> 00:16:22.120]  神說我們要看別人比自己強
[00:16:22.120 --> 00:16:27.520]  讓我們用基督的心來想人
[00:16:27.520 --> 00:16:31.000]  讓我們用基督的眼睛來看人
[00:16:31.000 --> 00:16:34.200]  讓我們用神的愛來愛人
[00:16:34.200 --> 00:16:36.840]  這是神要再一次帶領我們的
[00:16:36.840 --> 00:16:38.560]  摩西
[00:16:38.560 --> 00:16:40.640]  她這幾十年來
[00:16:40.640 --> 00:16:45.760]  她所磨練出來一種很特殊的一個個性
[00:16:45.760 --> 00:16:48.280]  她不看她自己有什麼
[00:16:48.760 --> 00:16:52.040]  這也是有的時候我們要學習的
[00:16:52.040 --> 00:16:55.040]  你看你的神是什麼
[00:16:55.040 --> 00:16:57.000]  不是你是什麼
[00:16:57.000 --> 00:16:58.360]  Hallelujah
[00:16:58.360 --> 00:17:01.000]  因為我們是什麼都不是
[00:17:01.000 --> 00:17:06.560]  所以我們在別人的需要上看到我們的責任
[00:17:06.560 --> 00:17:12.040]  我們也要在自己的軟弱上看到神的大能
[00:17:12.040 --> 00:17:14.200]  看到神蹟
[00:17:14.200 --> 00:17:15.960]  什麼叫神蹟啊
[00:17:15.960 --> 00:17:17.120]  神的手
[00:17:17.120 --> 00:17:18.480]  神的座位
[00:17:18.880 --> 00:17:19.880]  神的腳踮
[00:17:19.880 --> 00:17:22.040]  神所走過的路
[00:17:22.040 --> 00:17:25.040]  所以摩西她一路走來
[00:17:25.040 --> 00:17:28.000]  從什麼都能到什麼都不能
[00:17:28.000 --> 00:17:29.680]  這下子
[00:17:29.680 --> 00:17:33.360]  她真是軟弱到不能再軟弱
[00:17:33.360 --> 00:17:36.640]  但是神卻讓她看到
[00:17:36.640 --> 00:17:38.960]  荊棘被火燒灼
[00:17:38.960 --> 00:17:41.240]  卻沒有燒毀的意象
[00:17:41.240 --> 00:17:43.280]  她大大的折服了
[00:17:43.280 --> 00:17:47.720]  她在她的一生中就是因為她願意她相信
[00:17:48.080 --> 00:17:49.400]  帶著一個盼望
[00:17:49.400 --> 00:17:51.720]  神為她成就了大事
[00:17:51.720 --> 00:17:54.880]  以後我們會講神給她權柄
[00:17:54.880 --> 00:17:59.200]  神讓她行出十個災的奇蹟
[00:17:59.200 --> 00:18:00.440]  神的神蹟來
[00:18:00.440 --> 00:18:03.360]  神帶她們打開了紅海
[00:18:03.360 --> 00:18:05.480]  過了紅海又把埃及的軍兵
[00:18:05.480 --> 00:18:08.800]  通通葬身在紅海的水裡面
[00:18:08.800 --> 00:18:11.520]  這樣子多的神蹟來發生了
[00:18:11.520 --> 00:18:12.960]  Hallelujah
[00:18:12.960 --> 00:18:17.320]  摩西先是王子後來是牧人最後是神人
[00:18:17.880 --> 00:18:19.360]  摩西是神人
[00:18:19.360 --> 00:18:20.960]  Man of God
[00:18:20.960 --> 00:18:22.160]  哇
[00:18:22.160 --> 00:18:24.760]  多麼尊榮啊
[00:18:24.760 --> 00:18:29.280]  雖然她沒有進入神豐富的應許
[00:18:29.280 --> 00:18:31.640]  但是她有了傳承
[00:18:31.640 --> 00:18:33.640]  人家把她帶進去了
[00:18:33.640 --> 00:18:36.480]  有的時候我們為神做事情
[00:18:36.480 --> 00:18:39.200]  我們一心一意要為神做大事情
[00:18:39.200 --> 00:18:41.560]  甚至於有的時候我們做事情的時候
[00:18:41.560 --> 00:18:44.680]  我們真的做到心疲力竭
[00:18:44.680 --> 00:18:46.360]  心力憔悴
