
[00:00:00.000 --> 00:00:01.740]  Evangelist所說第四章
[00:01:19.880 --> 00:01:23.180]  但不是我們說的那些很寶貴的聖經
[00:01:23.180 --> 00:01:25.180]  那些金句又背來背去的一大堆
[00:01:25.180 --> 00:01:27.060]  而是保羅在這裏
[00:01:27.060 --> 00:01:29.020]  當我們走在一起
[00:01:29.020 --> 00:01:30.660]  保羅的一的時間
[00:01:30.660 --> 00:01:32.960]  他特別在提的一件事就是
[00:01:32.960 --> 00:01:34.160]  身體
[00:01:34.160 --> 00:01:35.420]  這個比喻
[00:01:35.420 --> 00:01:36.560]  保羅不僅是二分索書
[00:01:36.560 --> 00:01:38.160]  在《哥林多前書》也這麼說
[00:01:38.160 --> 00:01:39.020]  教會
[00:01:39.020 --> 00:01:40.760]  基督就是一個身體
[00:01:40.760 --> 00:01:41.760]  教會就是基督的身體
[00:01:41.760 --> 00:01:42.860]  我們彼此之間
[00:01:42.860 --> 00:01:44.760]  是身體不同的部份
[00:01:44.760 --> 00:01:46.100]  我們大家走在一起
[00:01:46.100 --> 00:01:48.600]  是互相幫助
[00:01:48.600 --> 00:01:49.740]  媽媽,你吃飯了
[00:01:49.740 --> 00:01:51.000]  助,不是撞
[00:01:51.000 --> 00:01:52.380]  彼此相助
[00:01:52.380 --> 00:01:53.640]  我們互相配搭
[00:01:53.640 --> 00:01:55.340]  我們彼此做的
[00:01:55.340 --> 00:01:56.040]  於是乎
[00:01:56.040 --> 00:01:57.380]  夾在一起
[00:01:57.380 --> 00:02:00.240]  大家就有不同的contribution(貢獻)
[00:02:00.240 --> 00:02:03.920]  於是乎整個基督身體得以成長
[00:02:03.920 --> 00:02:05.480]  在第四章的開始裏面
[00:02:05.480 --> 00:02:06.920]  保羅很想提醒我們
[00:02:06.920 --> 00:02:08.220]  因為這個成長
[00:02:08.220 --> 00:02:10.560]  就帶來了我們兩方面的成長
[00:02:10.560 --> 00:02:12.100]  一,我們在真理上
[00:02:12.100 --> 00:02:14.060]  在知識上、頭腦上的分辨的成長
[00:02:14.060 --> 00:02:16.160]  第二,我們行事為人的成長
[00:02:16.160 --> 00:02:17.700]  這個就是第四章後面
[00:02:17.700 --> 00:02:19.260]  那裏在說的東西
[00:02:19.260 --> 00:02:20.460]  特別在第四章開始
[00:02:20.460 --> 00:02:21.340]  你會留意到一件事
[00:02:21.340 --> 00:02:22.900]  是一個術語我們也常提的
[00:02:22.900 --> 00:02:24.380]  就是看著第十一節
[00:02:24.380 --> 00:02:26.380]  我現在讀出來好不好
[00:02:26.380 --> 00:02:27.400]  四章十一節
[00:02:27.400 --> 00:02:28.640]  我們一起讀出
[00:02:28.640 --> 00:02:29.780]  他所賜的
[00:02:29.780 --> 00:02:30.780]  有仕途
[00:02:30.780 --> 00:02:31.880]  有先知
[00:02:31.880 --> 00:02:33.320]  有傳福音的
[00:02:33.320 --> 00:02:35.780]  有牧師和教師
[00:02:35.780 --> 00:02:37.120]  這個是我們常常提到的
[00:02:37.120 --> 00:02:38.380]  五從即是
[00:02:38.380 --> 00:02:39.820]  有些人在討論裏面
[00:02:39.820 --> 00:02:41.020]  特別是《釋經書》會說
[00:02:41.020 --> 00:02:42.280]  可能是四從的
[00:02:42.280 --> 00:02:44.220]  因為說牧師和教師那裏
[00:02:44.220 --> 00:02:46.600]  貫詞只用一個,不會用兩個
[00:02:46.600 --> 00:02:49.160]  但是在一路的翻譯裏面
[00:02:49.160 --> 00:02:52.260]  不論不同語文的版本
[00:02:52.260 --> 00:02:53.440]  都會翻譯成五個
[00:02:53.440 --> 00:02:55.300]  我們就繼續用五個
[00:02:55.300 --> 00:02:57.440]  事實上我們找得到五個
[00:02:57.440 --> 00:02:59.340]  五從即是哪五從
[00:02:59.340 --> 00:03:01.080]  一開始是仕途
[00:03:01.080 --> 00:03:02.580]  接著是先知
[00:03:02.580 --> 00:03:04.580]  接著是傳福音
[00:03:04.580 --> 00:03:05.580]  牧師
[00:03:05.580 --> 00:03:06.580]  教師
[00:03:06.580 --> 00:03:07.240]  是的
[00:03:07.240 --> 00:03:10.120]  今天還有沒有齊這五樣
[00:03:10.120 --> 00:03:11.520]  在教會圈裏面
[00:03:11.520 --> 00:03:14.080]  這件事就成為一個很出奇的討論
[00:03:14.080 --> 00:03:15.860]  很出奇的討論
[00:03:15.860 --> 00:03:16.580]  有人會說
[00:03:16.580 --> 00:03:18.520]  仍然有齊這五樣
[00:03:18.520 --> 00:03:20.520]  但也有人很安樂地
[00:03:20.520 --> 00:03:21.360]  我這樣形容了
[00:03:21.360 --> 00:03:22.100]  就說
[00:03:22.100 --> 00:03:24.600]  今天只剩下這三樣
[00:03:24.600 --> 00:03:26.500]  但是問題就來了
[00:03:26.500 --> 00:03:27.900]  為什麼今天只剩下這三樣
[00:03:27.900 --> 00:03:29.560]  前面那兩樣就沒有了
[00:03:29.560 --> 00:03:31.040]  我們怎會自然會問
[00:03:31.040 --> 00:03:32.440]  如果在聖經裏面有些東西
[00:03:32.440 --> 00:03:33.800]  就是有部分有的
[00:03:33.800 --> 00:03:34.800]  部分沒有的
[00:03:34.800 --> 00:03:36.140]  於是我們在說
[00:03:36.140 --> 00:03:38.340]  關於聖靈所寄的果子
[00:03:38.340 --> 00:03:39.140]  一個而已
[00:03:39.140 --> 00:03:40.780]  但有九個特質
[00:03:40.780 --> 00:03:41.580]  我有喜樂
[00:03:41.580 --> 00:03:42.620]  你就不需要恩慈了
[00:03:42.620 --> 00:03:44.120]  今天就沒有了
[00:03:44.120 --> 00:03:45.920]  這件事是很奇怪的
[00:03:45.920 --> 00:03:47.220]  你明白嗎
[00:03:47.220 --> 00:03:48.520]  有和平不用有節制
[00:03:48.520 --> 00:03:51.360]  於是我們就是這樣用
[00:03:51.360 --> 00:03:52.260]  聖經的真理
[00:03:52.260 --> 00:03:53.160]  既然講得
[00:03:53.160 --> 00:03:54.760]  我們在理解裏面
[00:03:54.760 --> 00:03:55.920]  我們接受
[00:03:55.920 --> 00:03:56.900]  就很難會用
[00:03:56.900 --> 00:03:59.860]  沒什麼理由去找到一個方法
[00:03:59.860 --> 00:04:01.800]  就是有一樣就沒有第二樣
[00:04:01.800 --> 00:04:04.240]  有牧師就沒有先知
[00:04:04.240 --> 00:04:06.040]  這件事很困惑
[00:04:06.040 --> 00:04:07.240]  而反過來一件事就是
[00:04:07.240 --> 00:04:08.040]  我們很多時候
[00:04:08.040 --> 00:04:09.380]  我們理解五重即是
[00:04:09.380 --> 00:04:12.080]  為什麼會有很多人介意說
[00:04:12.080 --> 00:04:14.140]  有沒有仕途這樣的緣故
[00:04:14.140 --> 00:04:15.780]  就很快想起這些人
[00:04:15.780 --> 00:04:16.580]  是一個
[00:04:16.580 --> 00:04:18.880]  是某個身份的人
[00:04:18.880 --> 00:04:21.180]  那個人就是這個
[00:04:21.180 --> 00:04:22.480]  就不是說即是
[00:04:22.480 --> 00:04:23.380]  即是的意思就是
[00:04:23.380 --> 00:04:24.820]  很多時候要用的就是
[00:04:24.820 --> 00:04:26.220]  譬如說是仕途性的
[00:04:26.220 --> 00:04:28.760]  即是我的人是一樣
[00:04:28.760 --> 00:04:31.100]  是承擔著那個功能的
[00:04:31.100 --> 00:04:32.860]  這麼說可能比較麻煩
[00:04:32.860 --> 00:04:33.800]  舉個例子
[00:04:33.800 --> 00:04:35.940]  我們教會現在在實踐這件事
[00:04:35.940 --> 00:04:37.960]  我們教會的牧養模式
[00:04:37.960 --> 00:04:39.140]  我用牧養模式
[00:04:39.140 --> 00:04:41.100]  是細胞小組的
[00:04:41.100 --> 00:04:42.180]  在細胞小組裏面
[00:04:42.180 --> 00:04:43.480]  每一個組長
[00:04:43.480 --> 00:04:45.100]  你上過組長訓練就知道了
[00:04:45.100 --> 00:04:46.040]  我每一堂
[00:04:46.040 --> 00:04:48.340]  就好像開致謝禮那樣
[00:04:48.340 --> 00:04:50.280]  在那裡千多謝萬多謝你
[00:04:50.280 --> 00:04:51.280]  因為每一個組長
[00:04:51.280 --> 00:04:56.220]  你承擔了牧養的第一線的服侍
[00:04:56.220 --> 00:04:58.160]  你明白什麼意思嗎?
[00:04:58.160 --> 00:05:00.120]  牧養的第一線的服侍
[00:05:00.120 --> 00:05:01.360]  因為我們相信
[00:05:01.360 --> 00:05:04.720]  每一個人都有牧職的
[00:05:04.720 --> 00:05:07.100]  即是每一個人你都是牧師來的
[00:05:07.100 --> 00:05:09.640]  不是鍾樹森你安納了做牧師
[00:05:09.640 --> 00:05:12.840]  你全時間才是
[00:05:12.840 --> 00:05:14.440]  我們很多時候一想這些牧職
[00:05:14.440 --> 00:05:15.140]  我們在想
[00:05:15.140 --> 00:05:16.600]  是呀那個人有身份
[00:05:16.600 --> 00:05:17.180]  有安納
[00:05:17.180 --> 00:05:18.240]  有行過禮
[00:05:18.240 --> 00:05:19.480]  才算的
[00:05:19.480 --> 00:05:20.640]  但不是的
[00:05:20.640 --> 00:05:21.640]  上屠家祭司
[00:05:21.640 --> 00:05:23.340]  因為我們聖經裏的教育
[00:05:23.340 --> 00:05:24.580]  整個教育都相信的
[00:05:24.580 --> 00:05:27.020]  其實每一個人都在承擔著五重職事
[00:05:27.020 --> 00:05:28.920]  我們有那個職份的
[00:05:28.920 --> 00:05:31.020]  雖然就算Title裏面
[00:05:31.020 --> 00:05:34.000]  我們不會叫每一個人是牧師
[00:05:34.000 --> 00:05:36.060]  但其實我們每一個人都有職份的
[00:05:36.060 --> 00:05:37.960]  我們每一個人成為組長那一刻
[00:05:37.960 --> 00:05:41.360]  你都是你組員的牧者來的
[00:05:41.360 --> 00:05:43.460]  頂撞大家的時候好像很謙虛
[00:05:43.460 --> 00:05:44.500]  這樣不要緊
[00:05:44.500 --> 00:05:47.440]  我就做一個小牧人吧
[00:05:47.440 --> 00:05:49.980]  但其實都是一個牧職來的
[00:05:49.980 --> 00:05:51.780]  如果我們理解到這件事
[00:05:51.780 --> 00:05:55.420]  那我們去理解剛才說的五重職事就比較容易了
[00:05:55.420 --> 00:05:56.940]  是不是必然有一個人出來了
[00:05:56.940 --> 00:05:57.880]  去安排祈禱
[00:05:57.880 --> 00:05:58.880]  叫他試圖
[00:05:58.880 --> 00:05:59.520]  我們才安排
[00:05:59.520 --> 00:06:01.220]  不必然的
[00:06:01.220 --> 00:06:03.620]  人有那種試圖性的服事
[00:06:03.620 --> 00:06:05.320]  是每一個人都可以有的
[00:06:05.320 --> 00:06:06.660]  每一個人都可以有
[00:06:06.660 --> 00:06:07.660]  我們需要問一件事
[00:06:07.660 --> 00:06:09.920]  就是剛剛這裏說的五重職事
[00:06:09.920 --> 00:06:12.600]  其實意思是什麼
[00:06:12.600 --> 00:06:13.940]  試圖這個字
[00:06:13.940 --> 00:06:16.640]  是保羅或者新約教會的時代
[00:06:16.640 --> 00:06:19.100]  將一個羅馬帝國的用字
[00:06:19.100 --> 00:06:20.600]  轉過來叫他們的
[00:06:20.600 --> 00:06:22.300]  不是一開始就說
[00:06:22.300 --> 00:06:23.440]  為了十二試圖
[00:06:23.440 --> 00:06:24.480]  或者保羅這些
[00:06:24.480 --> 00:06:26.840]  不是他們一早有的名字
[00:06:26.840 --> 00:06:28.680]  他是用了當時
[00:06:28.680 --> 00:06:30.140]  本來帝國裏面
[00:06:30.140 --> 00:06:33.080]  一些人的身份搬到自己身上
[00:06:33.080 --> 00:06:34.320]  這個字本來是什麼意思呢
[00:06:34.320 --> 00:06:36.120]  就是奉皇帝差遣的
[00:06:36.120 --> 00:06:38.320]  奉皇帝差遣的人就叫試圖
[00:06:38.320 --> 00:06:39.520]  後來我們教會用了
[00:06:39.520 --> 00:06:40.560]  apostle這件事
[00:06:40.560 --> 00:06:41.760]  本來是皇帝差遣的
[00:06:41.760 --> 00:06:43.820]  無端端皇帝差遣什麼呢
[00:06:43.820 --> 00:06:45.620]  你要知道羅馬帝國
[00:06:45.620 --> 00:06:46.860]  後來很厲害的
[00:06:46.860 --> 00:06:48.000]  厲害到地中海
[00:06:48.000 --> 00:06:49.040]  就是他的湖而已
[00:06:49.040 --> 00:06:52.260]  因為整個地中海四邊岸都是他的國家
[00:06:52.260 --> 00:06:53.900]  但是最初的時候
[00:06:53.900 --> 00:06:56.700]  其實羅馬不是一天建造出來的
[00:06:56.700 --> 00:06:58.100]  只有一個城市而已
[00:06:58.100 --> 00:06:58.940]  換言之
[00:06:58.940 --> 00:07:02.380]  他從羅馬這個城市一路擴張
[00:07:02.380 --> 00:07:03.080]  記得
[00:07:03.080 --> 00:07:04.120]  關鍵就是
[00:07:04.120 --> 00:07:06.320]  這個城市一路擴張
[00:07:06.320 --> 00:07:08.580]  從羅馬這個城市去到意大利
[00:07:08.580 --> 00:07:10.220]  接著
[00:07:10.220 --> 00:07:11.020]  希臘
[00:07:11.020 --> 00:07:12.420]  西班牙
[00:07:12.420 --> 00:07:13.720]  我們今天的以色列
[00:07:13.720 --> 00:07:14.360]  北非
[00:07:14.360 --> 00:07:15.800]  一路擴張
[00:07:15.800 --> 00:07:19.100]  他一路攻城掠地打回來的地方
[00:07:19.100 --> 00:07:20.860]  拿到之後
[00:07:20.860 --> 00:07:23.540]  當日的羅馬人有件事很有趣的
[00:07:23.540 --> 00:07:24.960]  他很緊張的就是
[00:07:24.960 --> 00:07:27.040]  我要將我們羅馬的東西
[00:07:27.040 --> 00:07:28.400]  我們羅馬的文化
[00:07:28.400 --> 00:07:29.740]  我們羅馬的信仰
[00:07:29.740 --> 00:07:31.440]  羅馬的制度
[00:07:31.440 --> 00:07:33.540]  全部每個地方
[00:07:33.540 --> 00:07:34.980]  一顆顆的
[00:07:34.980 --> 00:07:36.540]  植下去
[00:07:36.540 --> 00:07:38.440]  簡單來講就是搞殖民
[00:07:38.440 --> 00:07:42.160]  於是就會一船船一車車的人
[00:07:42.160 --> 00:07:45.320]  跟著新佔領的地方
[00:07:45.320 --> 00:07:46.280]  那個
[00:07:46.280 --> 00:07:47.220]  奉差遣的
[00:07:47.220 --> 00:07:48.260]  就是那個仕途
[00:07:48.260 --> 00:07:51.420]  就是率領著這幫人過去的地方
[00:07:51.420 --> 00:07:53.400]  所以曾經被羅馬帝國統治的地方
[00:07:53.400 --> 00:07:56.160]  很多都曾經有競技場的
[00:07:56.160 --> 00:07:57.040]  你知道什麼叫競技場嗎?
[00:07:57.040 --> 00:07:58.240]  那些馬車跑的
[00:07:58.240 --> 00:07:59.540]  不只是羅馬首都
[00:07:59.540 --> 00:08:00.800]  就是現在剩下的那個
[00:08:00.800 --> 00:08:03.200]  其他不同被統治的都有
[00:08:03.200 --> 00:08:04.740]  羅馬的浴池
[00:08:04.740 --> 00:08:05.940]  他們很喜歡洗澡的
[00:08:05.940 --> 00:08:06.980]  不只是羅馬有的
[00:08:06.980 --> 00:08:08.240]  曾經被羅馬統治的地方
[00:08:08.240 --> 00:08:09.720]  除非沒有拆除
[00:08:09.720 --> 00:08:11.680]  留在這裡大家去旅遊
[00:08:11.680 --> 00:08:13.080]  都可以看的
[00:08:13.080 --> 00:08:14.280]  為什麼會有呢?
[00:08:14.280 --> 00:08:16.280]  就是一車車一船船的這些東西
[00:08:16.280 --> 00:08:18.180]  跟隨這個聖徒
[00:08:18.180 --> 00:08:19.420]  是去的
[00:08:19.420 --> 00:08:20.320]  這是什麼呢?
[00:08:20.320 --> 00:08:22.160]  就是奉羅馬皇帝差遣
[00:08:22.160 --> 00:08:25.500]  去將羅馬國道的權能
[00:08:25.500 --> 00:08:27.760]  權柄文化
[00:08:27.760 --> 00:08:28.700]  移植
[00:08:28.700 --> 00:08:29.740]  或者輸入
[00:08:29.740 --> 00:08:31.760]  這個新拿回來的地方
[00:08:31.760 --> 00:08:32.640]  這些人
[00:08:32.640 --> 00:08:34.740]  就是後來放在教會
[00:08:34.740 --> 00:08:37.280]  借用這個詞的仕途
[00:08:37.280 --> 00:08:37.780]  那你還會問
[00:08:37.780 --> 00:08:39.440]  嘩!那仕途是不是要打仗啊?
[00:08:39.440 --> 00:08:40.040]  是不是?
[00:08:40.040 --> 00:08:40.920]  不是
[00:08:40.920 --> 00:08:41.540]  而是相反的
[00:08:41.540 --> 00:08:42.680]  這幫仕途是什麼?
[00:08:42.680 --> 00:08:44.480]  這幫是信耶穌的人
[00:08:44.480 --> 00:08:45.520]  是啊
[00:08:45.520 --> 00:08:46.880]  這幫是信耶穌的人
[00:08:46.880 --> 00:08:48.820]  他將關於耶穌的一些好消息
[00:08:48.820 --> 00:08:51.580]  一樣整套
[00:08:51.580 --> 00:08:52.720]  信仰的教導
[00:08:52.720 --> 00:08:54.020]  行善為人的標準
[00:08:54.020 --> 00:08:55.460]  一切的東西
[00:08:55.460 --> 00:08:56.320]  藉著
[00:08:56.320 --> 00:08:57.300]  保羅、彼得
[00:08:57.300 --> 00:08:58.420]  不同的基督徒
[00:08:58.420 --> 00:09:01.160]  就好像那天的那幫Apostles
[00:09:01.160 --> 00:09:02.400]  就是皇帝一樣
[00:09:02.400 --> 00:09:03.540]  差遣的人
[00:09:03.540 --> 00:09:06.440]  就這樣移植到一些未信的地方
[00:09:06.440 --> 00:09:08.300]  如果你明白什麼叫做仕途的時候
[00:09:08.300 --> 00:09:09.180]  你就會明白一件事
[00:09:09.180 --> 00:09:10.600]  我們說的那些仕途的職事
[00:09:10.600 --> 00:09:12.400]  是我們每一個人都可以做的
[00:09:12.400 --> 00:09:13.100]  弟兄姊妹
[00:09:13.100 --> 00:09:14.380]  當你明天早上
[00:09:14.380 --> 00:09:15.340]  明天早上是放假
[00:09:15.340 --> 00:09:16.940]  後天
[00:09:16.940 --> 00:09:18.180]  明天是放假
[00:09:18.180 --> 00:09:19.040]  高中假期是不是?
[00:09:19.040 --> 00:09:20.480]  就是我們在搞數目啊
[00:09:20.480 --> 00:09:21.520]  家裡都不行
[00:09:21.520 --> 00:09:22.120]  就是很緊張
[00:09:22.120 --> 00:09:22.960]  所以早兩個禮拜
[00:09:22.960 --> 00:09:26.220]  我們洗禮基督徒怎麼拜山是不是?
[00:09:26.220 --> 00:09:26.920]  星期二
[00:09:26.920 --> 00:09:27.820]  我們回到辦公室
[00:09:27.820 --> 00:09:30.020]  其實我們都有仕途性的職事的
[00:09:30.020 --> 00:09:31.460]  我作為一個信耶穌的人
[00:09:31.460 --> 00:09:32.900]  我去到我的辦公室
[00:09:32.900 --> 00:09:34.360]  是因為信耶穌的緣故
[00:09:34.360 --> 00:09:36.000]  在神裡面我認識的真理
[00:09:36.000 --> 00:09:36.760]  那個教導
[00:09:36.760 --> 00:09:37.440]  道德的操守
[00:09:37.440 --> 00:09:39.360]  我怎樣在我的辦公室
[00:09:39.360 --> 00:09:40.800]  不只是你的桌子
[00:09:40.800 --> 00:09:42.040]  是我接觸的人
[00:09:42.040 --> 00:09:43.400]  我呈現了他
[00:09:43.400 --> 00:09:44.900]  我活出的那件事
[00:09:44.900 --> 00:09:45.780]  我有那個標準
[00:09:45.780 --> 00:09:47.940]  我有那個操守
[00:09:47.940 --> 00:09:48.640]  我回到家裡
[00:09:48.640 --> 00:09:49.880]  一樣的
[00:09:49.880 --> 00:09:51.940]  我怎樣是整套
[00:09:51.940 --> 00:09:53.540]  整個天國的文化
[00:09:53.540 --> 00:09:54.680]  整個天國的信仰
[00:09:54.680 --> 00:09:57.180]  我帶到地上呢?
[00:09:57.180 --> 00:09:58.760]  所以我們不只是在主禱文裡面
[00:09:58.760 --> 00:09:59.880]  在那裡祈禱
[00:09:59.880 --> 00:10:00.460]  是不是?
[00:10:00.460 --> 00:10:02.220]  就是願你的旨意行在地上
[00:10:02.220 --> 00:10:03.020]  如同在天上
[00:10:03.020 --> 00:10:04.900]  我是有份將這件事
[00:10:04.900 --> 00:10:06.520]  由地上擺到天上的
[00:10:06.520 --> 00:10:08.900]  我們每一個人都有那個仕途性的服侍的
[00:10:08.900 --> 00:10:10.500]  我們有沒有理解這件事呢?
[00:10:10.500 --> 00:10:14.140]  還是在等某個人叫做仕途才算呢?
[00:10:14.140 --> 00:10:16.500]  很容易將這個仕途
[00:10:16.500 --> 00:10:17.340]  五從即是
[00:10:17.340 --> 00:10:18.680]  當作某個人的稱呼
[00:10:18.680 --> 00:10:19.840]  不是稱呼
[00:10:19.840 --> 00:10:21.880]  是每個人都可以有
[00:10:21.880 --> 00:10:23.540]  在實踐裡面有的
[00:10:23.540 --> 00:10:24.420]  所以同樣的
[00:10:24.420 --> 00:10:25.780]  先知
[00:10:25.780 --> 00:10:27.480]  我多次的說
[00:10:27.480 --> 00:10:29.220]  中文的翻譯比較麻煩
[00:10:29.220 --> 00:10:31.520]  一說先知就在想微卜先知
[00:10:31.520 --> 00:10:33.160]  於是就去找先知旗
[00:10:33.160 --> 00:10:33.620]  禱文
[00:10:33.620 --> 00:10:34.180]  自身
[00:10:34.180 --> 00:10:37.520]  姻緣
[00:10:37.520 --> 00:10:38.660]  先知不是的
[00:10:38.660 --> 00:10:40.820]  原文的意思是messenger
[00:10:40.820 --> 00:10:42.660]  是傳遞神信息的人
[00:10:42.660 --> 00:10:44.000]  就是信差
[00:10:44.000 --> 00:10:44.760]  OK行不行?
[00:10:44.760 --> 00:10:45.860]  當大家訂很多東西
[00:10:45.860 --> 00:10:46.660]  有速遞
[00:10:46.660 --> 00:10:48.000]  要集配的時間
[00:10:48.000 --> 00:10:49.600]  按鐘打電話給你那個
[00:10:49.600 --> 00:10:50.840]  那個叫先知
[00:10:50.840 --> 00:10:52.180]  所以下次收到電話的時候
[00:10:52.180 --> 00:10:52.740]  有些禮貌
[00:10:52.740 --> 00:10:54.080]  拜託
[00:10:54.080 --> 00:10:55.840]  我覺得他們很粗心粗氣
[00:10:55.840 --> 00:10:57.680]  對他很沒禮貌
[00:10:57.680 --> 00:10:58.880]  先知的意思就是
[00:10:58.880 --> 00:11:02.680]  將上帝的信息給人
[00:11:02.680 --> 00:11:05.860]  將神在人當中
[00:11:05.860 --> 00:11:07.520]  我們群體裡面
[00:11:07.520 --> 00:11:08.820]  我們身處群體當中
[00:11:08.820 --> 00:11:10.560]  上帝的心意
[00:11:10.560 --> 00:11:12.020]  的信息
[00:11:12.020 --> 00:11:12.920]  傳遞給人
[00:11:12.920 --> 00:11:14.620]  那個叫先知
[00:11:14.620 --> 00:11:16.000]  固然
[00:11:16.000 --> 00:11:17.160]  有時候處境就是
[00:11:17.160 --> 00:11:18.040]  按著聖經
[00:11:18.040 --> 00:11:18.760]  我們讀得多
[00:11:18.760 --> 00:11:20.540]  我們都知道上帝的標準是什麼
[00:11:20.540 --> 00:11:23.240]  我們不祈禱都知道應該說什麼
[00:11:23.240 --> 00:11:24.700]  有時候真的
[00:11:24.700 --> 00:11:25.500]  在禱告當中
[00:11:25.500 --> 00:11:26.680]  我們尋求之後
[00:11:26.680 --> 00:11:27.980]  有人有領受
[00:11:27.980 --> 00:11:29.880]  於是會將一些
[00:11:29.880 --> 00:11:31.180]  教導
[00:11:31.180 --> 00:11:32.380]  說出來
[00:11:32.380 --> 00:11:34.840]  不論那些教導是此時此刻的
[00:11:34.840 --> 00:11:37.520]  甚至竟然是關於未來的
[00:11:37.520 --> 00:11:38.020]  當然
[00:11:38.020 --> 00:11:38.580]  聽到的人
[00:11:38.580 --> 00:11:40.160]  我們要慎思明辨
[00:11:40.160 --> 00:11:41.260]  我們要慎思明辨
[00:11:41.260 --> 00:11:41.960]  是不是
[00:11:41.960 --> 00:11:42.960]  但另一件事
[00:11:42.960 --> 00:11:43.620]  其實反過來
[00:11:43.620 --> 00:11:44.860]  如果你這樣理解
[00:11:44.860 --> 00:11:46.200]  將神的心意
[00:11:46.200 --> 00:11:48.560]  對著人去宣講的時候
[00:11:48.560 --> 00:11:50.260]  我們每一個都可以的
[00:11:50.260 --> 00:11:51.140]  是不是
[00:11:51.140 --> 00:11:52.500]  我們每一個都可以的
[00:11:52.500 --> 00:11:53.140]  完了聚會
[00:11:53.140 --> 00:11:54.140]  一會兒我們一起吃飯的時候
[00:11:54.140 --> 00:11:55.600]  同時小小的弟兄姊妹之間
[00:11:55.600 --> 00:11:56.440]  我們給一支提醒
[00:11:56.440 --> 00:11:58.380]  我們已經在說了
[00:11:58.380 --> 00:11:59.040]  我們今晚回家
[00:11:59.040 --> 00:12:00.180]  可能跟家人吃飯
[00:12:00.180 --> 00:12:01.240]  一邊聊一邊說
[00:12:01.240 --> 00:12:02.340]  說笑話的時候
[00:12:02.340 --> 00:12:04.720]  不要怪一個不小心吵架
[00:12:04.720 --> 00:12:06.620]  我們都在說先知的訊息
[00:12:06.620 --> 00:12:09.420]  將上帝的心意說了出來
[00:12:09.420 --> 00:12:10.820]  如果你這樣理解這件事
[00:12:10.820 --> 00:12:11.820]  我們每一個人
[00:12:11.820 --> 00:12:14.280]  都可以有先知性的服侍
