
[00:00:00.000 --> 00:00:03.000]  我記得我第一次
[00:01:55.000 --> 00:01:58.000]  Hallelujah 讚美聖
[00:01:58.000 --> 00:02:01.000]  那麼我第二次講的是
[00:02:01.000 --> 00:02:04.000]  人生我講交友擇偶
[00:02:04.000 --> 00:02:06.000]  因為我們今年好多人
[00:02:06.000 --> 00:02:08.000]  好多對要結婚
[00:02:08.000 --> 00:02:11.000]  也再一次提醒我說不定我們
[00:02:11.000 --> 00:02:13.000]  在這八九月
[00:02:13.000 --> 00:02:17.000]  我們會有一個Marriage Rededication
[00:02:17.000 --> 00:02:18.000]  有結過婚的
[00:02:18.000 --> 00:02:20.000]  不管你多少年了
[00:02:20.000 --> 00:02:23.000]  我們再來一次
[00:02:23.000 --> 00:02:24.000]  感謝神
[00:02:24.000 --> 00:02:26.000]  讓我們在神的家中
[00:02:26.000 --> 00:02:28.000]  帶著弟兄姐妹的祝福
[00:02:28.000 --> 00:02:31.000]  我們浸泡在神的愛裡面
[00:02:31.000 --> 00:02:33.000]  我們再來走過一次
[00:02:33.000 --> 00:02:36.000]  所以我講了交友擇偶
[00:02:36.000 --> 00:02:37.000]  我特別講說
[00:02:37.000 --> 00:02:42.000]  我們男女結合是狼才驢貌
[00:02:42.000 --> 00:02:44.000]  還是豺狼虎豹
[00:02:44.000 --> 00:02:46.000]  你就要注意到了
[00:02:46.000 --> 00:02:49.000]  因為佛家說婚姻是蜜緣
[00:02:49.000 --> 00:02:51.000]  兒女來討債
[00:02:51.000 --> 00:02:53.000]  但是我們基督說
[00:02:53.000 --> 00:02:55.000]  婚姻是神的祝福
[00:02:55.000 --> 00:02:57.000]  兒女是神的產業
[00:02:57.000 --> 00:02:59.000]  所以我們必須要
[00:02:59.000 --> 00:03:01.000]  好好的把握住這個神的祝福
[00:03:01.000 --> 00:03:03.000]  還有神的產業
[00:03:03.000 --> 00:03:06.000]  更何況有這麼一句話說
[00:03:06.000 --> 00:03:12.000]  老伴是你畢生積蓄的最後一筆錢
[00:03:12.000 --> 00:03:15.000]  你這筆錢你用完了沒了
[00:03:15.000 --> 00:03:17.000]  從此沒得靠了
[00:03:17.000 --> 00:03:19.000]  從此無所依了
[00:03:19.000 --> 00:03:23.000]  所以我們真正是要好好的交友擇偶
[00:03:23.000 --> 00:03:24.000]  我看到目前
[00:03:24.000 --> 00:03:25.000]  不錯的 感謝神
[00:03:25.000 --> 00:03:27.000]  尤其我們做這個
[00:03:27.000 --> 00:03:29.000]  婚姻諮詢的時候
[00:03:29.000 --> 00:03:31.000]  我們就覺得
[00:03:31.000 --> 00:03:33.000]  真的神的愛重
[00:03:33.000 --> 00:03:35.000]  真的是大大的蒙福
[00:03:35.000 --> 00:03:38.000]  感謝神 讚美神
[00:03:38.000 --> 00:03:42.000]  今天我要跟各位來講的是
[00:03:42.000 --> 00:03:44.000]  和神執意的人生
[00:03:44.000 --> 00:03:46.000]  你怎麼樣能夠活出一個
[00:03:46.000 --> 00:03:49.000]  討神歡喜的一生來
[00:03:49.000 --> 00:03:52.000]  你到底希望什麼樣的人生
[00:03:52.000 --> 00:03:55.000]  你一生你是希望是什麼樣
[00:03:55.000 --> 00:03:59.000]  讓我很快的來看看各位的反應
[00:03:59.000 --> 00:04:06.000]  你希望你的人生是轟轟烈烈的嗎
[00:04:06.000 --> 00:04:10.000]  轟轟烈烈其實也有不好
[00:04:10.000 --> 00:04:11.000]  有人講出答案來了
[00:04:11.000 --> 00:04:13.000]  健健康康也是不錯
[00:04:13.000 --> 00:04:14.000]  轟轟烈烈
[00:04:14.000 --> 00:04:16.000]  譬如說有幾個革命烈士
[00:04:16.000 --> 00:04:18.000]  他們一生是轟轟烈烈
[00:04:18.000 --> 00:04:23.000]  但是二三十歲就走了
[00:04:23.000 --> 00:04:29.000]  你希望你的人生是榮華富貴的嗎
[00:04:29.000 --> 00:04:31.000]  榮華富貴也不錯
[00:04:31.000 --> 00:04:33.000]  但是也有一個例子
[00:04:33.000 --> 00:04:36.000]  袁世凱他一生是榮華富貴
[00:04:36.000 --> 00:04:39.000]  含著金湯匙出生的
[00:04:39.000 --> 00:04:42.000]  從小吃飯都人家餵
[00:04:42.000 --> 00:04:45.000]  洗澡都是人家幫他洗
[00:04:45.000 --> 00:04:47.000]  但是他也是四五十歲
[00:04:47.000 --> 00:04:49.000]  五六十歲就死了
[00:04:49.000 --> 00:04:52.000]  而且是遺臭萬年
[00:04:52.000 --> 00:04:54.000]  你希望你的一生是多彩多姿嗎
[00:04:54.000 --> 00:04:55.000]  富富裕裕嗎
[00:04:55.000 --> 00:04:56.000]  健健康康
[00:04:56.000 --> 00:04:58.000]  剛剛有人說的
[00:04:58.000 --> 00:05:02.000]  但是我也知道有一對夫妻
[00:05:02.000 --> 00:05:04.000]  健健康康的
[00:05:04.000 --> 00:05:06.000]  先生叫黃金
[00:05:06.000 --> 00:05:09.000]  太太叫白銀
[00:05:09.000 --> 00:05:11.000]  健健康康的
[00:05:11.000 --> 00:05:13.000]  但是被列為貧戶
[00:05:13.000 --> 00:05:15.000]  就是窮
[00:05:15.000 --> 00:05:17.000]  健健康康的
[00:05:17.000 --> 00:05:18.000]  所以我們人生
[00:05:18.000 --> 00:05:21.000]  即使你要平平安安快快樂樂
[00:05:21.000 --> 00:05:23.000]  當然我們不希望昏昏厄厄
[00:05:23.000 --> 00:05:25.000]  或者是困苦患難
[00:05:25.000 --> 00:05:26.000]  但是你這一人生
[00:05:26.000 --> 00:05:28.000]  實際上是一個綜合
[00:05:28.000 --> 00:05:31.000]  我希望有一點錢
[00:05:31.000 --> 00:05:33.000]  而不要被錢所困
[00:05:33.000 --> 00:05:36.000]  我們也希望我們有健康
[00:05:36.000 --> 00:05:38.000]  我們也希望我們有快樂
[00:05:38.000 --> 00:05:40.000]  但是我們不希望健康沒有錢
[00:05:40.000 --> 00:05:43.000]  我們不希望平安沒有了快樂
[00:05:43.000 --> 00:05:46.000]  我們也不希望怎麼樣怎麼樣
[00:05:46.000 --> 00:05:49.000]  有一個老姐妹
[00:05:49.000 --> 00:05:51.000]  她把她長壽的秘訣
[00:05:51.000 --> 00:05:53.000]  當成笑話來說
[00:05:53.000 --> 00:05:56.000]  她說我向上帝禱告
[00:05:56.000 --> 00:05:58.000]  說我是個罪人
[00:05:58.000 --> 00:06:01.000]  求你不要這麼早就把我接去
[00:06:01.000 --> 00:06:03.000]  讓我在地上多待幾年
[00:06:03.000 --> 00:06:05.000]  好不好
[00:06:05.000 --> 00:06:07.000]  其實你不知道
[00:06:07.000 --> 00:06:10.000]  如果你真是一個罪人
[00:06:10.000 --> 00:06:13.000]  我確定你上不了天堂
[00:06:13.000 --> 00:06:15.000]  你地上也待不了了
[00:06:15.000 --> 00:06:17.000]  最後下到地獄裡面去了
[00:06:17.000 --> 00:06:18.000]  不是嗎
[00:06:18.000 --> 00:06:21.000]  但是我們人生活到幾歲
[00:06:21.000 --> 00:06:23.000]  實際上不在我們的手上
[00:06:23.000 --> 00:06:25.000]  其實我們活的
[00:06:25.000 --> 00:06:27.000]  能夠活出一個
[00:06:27.000 --> 00:06:29.000]  有和神心意的人生
[00:06:29.000 --> 00:06:31.000]  能夠和神執意的人生
[00:06:31.000 --> 00:06:34.000]  這才是最重要的
[00:06:34.000 --> 00:06:36.000]  我相信這位老姐妹
[00:06:36.000 --> 00:06:37.000]  跟我一樣
[00:06:37.000 --> 00:06:39.000]  不管我活到幾歲
[00:06:39.000 --> 00:06:40.000]  我總有一天會
[00:06:40.000 --> 00:06:43.000]  四倉倉髮白髮茫茫
[00:06:43.000 --> 00:06:45.000]  齒搖搖的耳背背的
[00:06:45.000 --> 00:06:47.000]  吃不下睡不著
[00:06:47.000 --> 00:06:49.000]  起不來走不動
[00:06:49.000 --> 00:06:51.000]  渾身癌細胞疼的我
[00:06:51.000 --> 00:06:54.000]  真希望神你趕快把我接去
[00:06:54.000 --> 00:06:57.000]  我好跟安息在你的懷中
[00:06:57.000 --> 00:06:59.000]  這是我們的人生
[00:06:59.000 --> 00:07:00.000]  我很不好意思說
[00:07:00.000 --> 00:07:05.000]  我們生下來就朝著死亡走去
[00:07:05.000 --> 00:07:07.000]  有的人早到
[00:07:07.000 --> 00:07:08.000]  有的人晚到
[00:07:08.000 --> 00:07:09.000]  有的人走得快
[00:07:09.000 --> 00:07:11.000]  有的人走得慢
[00:07:11.000 --> 00:07:14.000]  但是神給我們另外一個選擇
[00:07:14.000 --> 00:07:16.000]  你是要生下來就往死亡走呢
[00:07:16.000 --> 00:07:20.000]  還是要往永生去呢
[00:07:20.000 --> 00:07:21.000]  那天國
[00:07:21.000 --> 00:07:22.000]  那天堂
[00:07:22.000 --> 00:07:26.000]  那神所賜的天國呢
[00:07:26.000 --> 00:07:28.000]  這就看我們的選擇了
[00:07:28.000 --> 00:07:31.000]  所以我們活在這個世界上面
[00:07:31.000 --> 00:07:33.000]  我們總希望
[00:07:33.000 --> 00:07:36.000]  能夠過一個美好的人生
[00:07:36.000 --> 00:07:37.000]  不是嗎
[00:07:37.000 --> 00:07:39.000]  但是什麼叫美好的人生呢
[00:07:39.000 --> 00:07:42.000]  美好你跟人家比呢
[00:07:42.000 --> 00:07:43.000]  我現在想想看
[00:07:43.000 --> 00:07:45.000]  我今天什麼都有了
[00:07:45.000 --> 00:07:48.000]  兒身也雖然沒有成群
[00:07:48.000 --> 00:07:49.000]  也有不少了
[00:07:49.000 --> 00:07:52.000]  那麼我想起我小時候
[00:07:52.000 --> 00:07:53.000]  我有的時候
[00:07:53.000 --> 00:07:55.000]  最希望回到我小時候的樣子
[00:07:55.000 --> 00:07:57.000]  連鞋子都沒有
[00:07:57.000 --> 00:08:00.000]  頭上長截子腳上撐龍
[00:08:00.000 --> 00:08:03.000]  在馬路上面跑太陽曬的
[00:08:03.000 --> 00:08:06.000]  柏油路都劃了都連腳了
[00:08:06.000 --> 00:08:08.000]  哇好快樂啊
[00:08:08.000 --> 00:08:09.000]  是不是
[00:08:09.000 --> 00:08:11.000]  所以什麼叫美好
[00:08:11.000 --> 00:08:12.000]  什麼叫快樂
[00:08:12.000 --> 00:08:13.000]  什麼叫健康人生
[00:08:13.000 --> 00:08:14.000]  當然我小時候
[00:08:14.000 --> 00:08:16.000]  一定是比現在更健康啦
[00:08:16.000 --> 00:08:18.000]  所以真的
[00:08:18.000 --> 00:08:21.000]  我們真的要活出一個人生是
[00:08:21.000 --> 00:08:23.000]  不管你多健康
[00:08:23.000 --> 00:08:24.000]  總有一天
[00:08:24.000 --> 00:08:27.000]  你會到我剛才講的那個地步的
[00:08:27.000 --> 00:08:28.000]  那麼那個時候
[00:08:28.000 --> 00:08:30.000]  你最希望神把你接去
[00:08:30.000 --> 00:08:32.000]  能夠與他同在
[00:08:32.000 --> 00:08:34.000]  能夠得到安息的
[00:08:34.000 --> 00:08:37.000]  所以雅各在雅各書上面
[00:08:37.000 --> 00:08:40.000]  他說主若願意
[00:08:40.000 --> 00:08:42.000]  我們就可以活著
[00:08:42.000 --> 00:08:44.000]  也可以做這事
[00:08:44.000 --> 00:08:45.000]  也可以做那事
[00:08:45.000 --> 00:08:46.000]  換句話說
[00:08:46.000 --> 00:08:49.000]  我們活著是他的恩典
[00:08:49.000 --> 00:08:52.000]  保羅說我死了就有益處了
[00:08:52.000 --> 00:08:53.000]  如果我們有這個心智
[00:08:53.000 --> 00:08:54.000]  因為我們知道
[00:08:54.000 --> 00:08:56.000]  我們死了不會白死的
[00:08:56.000 --> 00:08:59.000]  我們死了是到他那裡去的
[00:08:59.000 --> 00:09:00.000]  尤其我們靈陽堂
[00:09:00.000 --> 00:09:01.000]  絕對的相信天堂
[00:09:01.000 --> 00:09:04.000]  是一個又真又活的地方
[00:09:04.000 --> 00:09:05.000]  不是哲學
[00:09:05.000 --> 00:09:08.000]  天國不是說只在你的心裡面
[00:09:08.000 --> 00:09:09.000]  天國那是一個
[00:09:09.000 --> 00:09:11.000]  真真實實的一個地方
[00:09:11.000 --> 00:09:13.000]  將來我們或早或晚
[00:09:13.000 --> 00:09:14.000]  都要去的一個地方
[00:09:14.000 --> 00:09:17.000]  所以我們活著是他的恩典
[00:09:17.000 --> 00:09:20.000]  所以我們要活出上帝的旨意
[00:09:20.000 --> 00:09:22.000]  要活出上帝的榮美
[00:09:22.000 --> 00:09:24.000]  來榮耀他
[00:09:24.000 --> 00:09:25.000]  換句話說
[00:09:25.000 --> 00:09:29.000]  我們一生要過討神喜悅的人生
[00:09:29.000 --> 00:09:31.000]  因為只要你能夠
[00:09:31.000 --> 00:09:34.000]  討神喜悅的過日子
[00:09:34.000 --> 00:09:36.000]  不管你做什麼
[00:09:36.000 --> 00:09:37.000]  神都祝福你
[00:09:37.000 --> 00:09:38.000]  當然了
[00:09:38.000 --> 00:09:40.000]  你為非作歹
[00:09:40.000 --> 00:09:42.000]  當然不是討神喜悅
[00:09:42.000 --> 00:09:45.000]  但是你只要討神喜悅
[00:09:45.000 --> 00:09:47.000]  你吃什麼你做什麼
[00:09:47.000 --> 00:09:49.000]  都是合他的心意
[00:09:49.000 --> 00:09:51.000]  都是討他喜悅的話
[00:09:51.000 --> 00:09:54.000]  他必定祝福加給你的
[00:09:54.000 --> 00:09:56.000]  哈利路亞是的
[00:09:56.000 --> 00:09:57.000]  他的保守
[00:09:57.000 --> 00:09:58.000]  他的帶領
[00:09:58.000 --> 00:09:59.000]  他的恩典
[00:09:59.000 --> 00:10:01.000]  都滿滿在你的身上
[00:10:01.000 --> 00:10:03.000]  哈利路亞是的
[00:10:03.000 --> 00:10:06.000]  所以我要跟各位來解釋
[00:10:06.000 --> 00:10:07.000]  我要跟各位來
[00:10:07.000 --> 00:10:11.000]  怎麼樣過一個討神喜悅的一生
[00:10:11.000 --> 00:10:12.000]  我們先去練的
[00:10:12.000 --> 00:10:13.000]  經上說
[00:10:13.000 --> 00:10:15.000]  要常常喜樂
[00:10:15.000 --> 00:10:16.000]  不住的禱告
[00:10:16.000 --> 00:10:18.000]  凡事獻恩
[00:10:18.000 --> 00:10:20.000]  因為這是神
[00:10:20.000 --> 00:10:22.000]  在基督耶穌裡
[00:10:22.000 --> 00:10:25.000]  向我們所定的旨意
[00:10:25.000 --> 00:10:27.000]  所以神的意思
[00:10:27.000 --> 00:10:28.000]  是要我們常常喜樂
[00:10:28.000 --> 00:10:29.000]  不住的禱告
[00:10:29.000 --> 00:10:31.000]  凡事獻恩
[00:10:31.000 --> 00:10:33.000]  Rejoice always
[00:10:33.000 --> 00:10:35.000]  Pray unceasingly
[00:10:35.000 --> 00:10:37.000]  Give thanks to everything
[00:10:37.000 --> 00:10:38.000]  就是說
[00:10:38.000 --> 00:10:40.000]  我們這是神喜歡我們這樣
[00:10:40.000 --> 00:10:42.000]  所以如果我們要過一個
[00:10:42.000 --> 00:10:45.000]  和神旨意的人生
[00:10:45.000 --> 00:10:47.000]  我們必須要常常喜樂
[00:10:47.000 --> 00:10:49.000]  不住的禱告
[00:10:49.000 --> 00:10:51.000]  凡事獻恩
[00:10:51.000 --> 00:10:53.000]  各位讓我問你
[00:10:53.000 --> 00:10:56.000]  你是不是常常喜樂
[00:10:56.000 --> 00:10:59.000]  Are you rejoice always
[00:10:59.000 --> 00:11:01.000]  還是你是有條件
[00:11:01.000 --> 00:11:03.000]  我以前就是這樣子
[00:11:03.000 --> 00:11:05.000]  我有的時候很生氣
[00:11:05.000 --> 00:11:06.000]  你惹我的
[00:11:06.000 --> 00:11:07.000]  都是我太太惹我的
[00:11:07.000 --> 00:11:08.000]  是不是
[00:11:08.000 --> 00:11:10.000]  我早上起來好好的
[00:11:10.000 --> 00:11:13.000]  你就跟我講這個講那個的
[00:11:13.000 --> 00:11:15.000]  害得我一天都好生氣
[00:11:15.000 --> 00:11:18.000]  所以我的快樂是建造在
[00:11:18.000 --> 00:11:20.000]  別人的之上
[00:11:20.000 --> 00:11:21.000]  別人給我好臉色
[00:11:21.000 --> 00:11:22.000]  我就快樂
[00:11:22.000 --> 00:11:24.000]  別人不給我好臉色
[00:11:24.000 --> 00:11:25.000]  我就不高興
[00:11:25.000 --> 00:11:26.000]  別人給我壞臉色
[00:11:26.000 --> 00:11:28.000]  我就生氣
[00:11:28.000 --> 00:11:31.000]  所以這是有條件的
[00:11:31.000 --> 00:11:33.000]  有的人是看運氣
[00:11:33.000 --> 00:11:35.000]  今天我運氣好
[00:11:35.000 --> 00:11:36.000]  我就快樂
[00:11:36.000 --> 00:11:37.000]  今天我運氣不好
[00:11:37.000 --> 00:11:39.000]  我就不快樂
[00:11:39.000 --> 00:11:40.000]  有的人是看環境
[00:11:40.000 --> 00:11:42.000]  有的人是看工作
[00:11:42.000 --> 00:11:43.000]  有的人看健康
[00:11:43.000 --> 00:11:45.000]  有的人看經濟
[00:11:45.000 --> 00:11:47.000]  有的人是看天氣
[00:11:47.000 --> 00:11:48.000]  洋人說
[00:11:48.000 --> 00:11:50.000]  我今天下床下錯了邊
[00:11:50.000 --> 00:11:52.000]  一天都不爽
[00:11:52.000 --> 00:11:53.000]  不是嗎
[00:11:53.000 --> 00:11:55.000]  或者是怎麼樣怎麼樣
[00:11:55.000 --> 00:11:58.000]  所以變成我們沒有辦法
[00:11:58.000 --> 00:12:00.000]  rejoice always
[00:12:00.000 --> 00:12:03.000]  我們不能夠常常喜樂
[00:12:03.000 --> 00:12:05.000]  到底我們要怎麼樣常常喜樂呢
[00:12:05.000 --> 00:12:07.000]  我們不能靠人
[00:12:07.000 --> 00:12:08.000]  不是嗎
[00:12:08.000 --> 00:12:09.000]  人靠不住
[00:12:09.000 --> 00:12:11.000]  而且最多的就是人惹你生氣
[00:12:11.000 --> 00:12:13.000]  不是嗎
[00:12:13.000 --> 00:12:15.000]  心裡面真的越想越氣
[00:12:15.000 --> 00:12:17.000]  真的飯都吃不下
[00:12:17.000 --> 00:12:18.000]  睡不著也睡不著
[00:12:18.000 --> 00:12:19.000]  就是那個人
[00:12:19.000 --> 00:12:21.000]  就是那個人
[00:12:21.000 --> 00:12:23.000]  真的是不能夠常常喜樂
[00:12:23.000 --> 00:12:25.000]  靠運氣也不行
[00:12:25.000 --> 00:12:26.000]  靠環境也不行
[00:12:26.000 --> 00:12:28.000]  靠工作也不行
[00:12:28.000 --> 00:12:30.000]  靠健康也不行
[00:12:30.000 --> 00:12:31.000]  不是嗎
[00:12:31.000 --> 00:12:32.000]  你身體好你就高興
[00:12:32.000 --> 00:12:34.000]  你身體不好你就不高興
[00:12:34.000 --> 00:12:36.000]  但是遲早有一天
[00:12:36.000 --> 00:12:38.000]  你的身體會不好的
[00:12:38.000 --> 00:12:40.000]  你會刺瘡瘡髮麻麻
[00:12:40.000 --> 00:12:42.000]  齒搖搖耳背背的
[00:12:42.000 --> 00:12:44.000]  頭髮光了
[00:12:44.000 --> 00:12:46.000]  甚至於眼睛也看不到了
[00:12:46.000 --> 00:12:48.000]  渾身癌細胞疼
[00:12:48.000 --> 00:12:50.000]  那你就沒了喜樂了
[00:12:50.000 --> 00:12:51.000]  是不是
[00:12:51.000 --> 00:12:54.000]  所以我們要保羅說
[00:12:54.000 --> 00:12:55.000]  在菲利皮書四章
[00:12:55.000 --> 00:12:58.000]  他說你們要靠主常常喜樂
[00:12:58.000 --> 00:12:59.000]  我再說
[00:12:59.000 --> 00:13:01.000]  你們要喜樂
[00:13:01.000 --> 00:13:03.000]  所以我們自己喜樂不能起來
[00:13:03.000 --> 00:13:06.000]  但是你靠耶穌基督
[00:13:06.000 --> 00:13:07.000]  你可以喜樂起來
[00:13:07.000 --> 00:13:08.000]  為什麼
[00:13:08.000 --> 00:13:12.000]  因為保羅自己最知道
[00:13:12.000 --> 00:13:14.000]  我們的心態
[00:13:14.000 --> 00:13:17.000]  我們人的心態像月亮
[00:13:17.000 --> 00:13:19.000]  初一十五不一樣
[00:13:19.000 --> 00:13:22.000]  我們的情緒像天氣
[00:13:22.000 --> 00:13:24.000]  晴時多雲偶正雨
[00:13:24.000 --> 00:13:26.000]  所以我們真的是不能夠
[00:13:26.000 --> 00:13:28.000]  Rejoice always
[00:13:28.000 --> 00:13:29.000]  但是神說
[00:13:29.000 --> 00:13:31.000]  這是我在耶穌基督裡面
[00:13:31.000 --> 00:13:32.000]  向你所定的旨意
[00:13:32.000 --> 00:13:34.000]  你就要Rejoice always
[00:13:34.000 --> 00:13:36.000]  要常常喜樂
[00:13:36.000 --> 00:13:38.000]  好 那我就靠耶穌基督
[00:13:38.000 --> 00:13:40.000]  靠主常常喜樂
[00:13:40.000 --> 00:13:41.000]  是的
[00:13:41.000 --> 00:13:42.000]  在《使徒心傳》裡面
[00:13:42.000 --> 00:13:44.000]  有一個這樣子一個小例子
[00:13:44.000 --> 00:13:48.000]  保羅跟希拉他們傳福音
[00:13:48.000 --> 00:13:50.000]  結果被人家抓了
[00:13:50.000 --> 00:13:52.000]  被人家打了
[00:13:52.000 --> 00:13:54.000]  被人家下到街裡面
[00:13:54.000 --> 00:13:56.000]  而且手上的手銬
[00:13:56.000 --> 00:13:59.000]  腳上的木狗丟到監牢裡面
[00:13:59.000 --> 00:14:02.000]  兩個人打得疼得要命
[00:14:02.000 --> 00:14:04.000]  結果到了半夜
[00:14:04.000 --> 00:14:08.000]  保羅跟希拉就開始唱歌讚美神
[00:14:08.000 --> 00:14:10.000]  禱告讚美神
[00:14:10.000 --> 00:14:12.000]  聖經上面說
[00:14:12.000 --> 00:14:14.000]  眾囚犯側耳聽
[00:14:14.000 --> 00:14:16.000]  地大震動
[00:14:16.000 --> 00:14:18.000]  地機搖動
[00:14:18.000 --> 00:14:19.000]  閒門大開
[00:14:19.000 --> 00:14:22.000]  捆綁通通鬆開了
[00:14:22.000 --> 00:14:24.000]  哇 你知道嗎
[00:14:24.000 --> 00:14:26.000]  我們所信的上帝
[00:14:26.000 --> 00:14:28.000]  天是祂的座位
[00:14:28.000 --> 00:14:30.000]  地是祂的腳凳
[00:14:30.000 --> 00:14:32.000]  當保羅跟希拉
[00:14:32.000 --> 00:14:34.000]  在那邊唱歌讚美神的時候
[00:14:34.000 --> 00:14:37.000]  那個神就聽了高興就打拍子
[00:14:37.000 --> 00:14:38.000]  地就大震動
[00:14:38.000 --> 00:14:40.000]  你知道嗎
[00:14:40.000 --> 00:14:41.000]  所以有的時候我們唱歌
[00:14:41.000 --> 00:14:42.000]  大聲唱歌
[00:14:42.000 --> 00:14:46.000]  我們也是希望能夠和神的心
[00:14:46.000 --> 00:14:47.000]  能夠唱歌
[00:14:47.000 --> 00:14:49.000]  唱到神的心裡面去
[00:14:49.000 --> 00:14:51.000]  能夠讓我們的神
[00:14:51.000 --> 00:14:53.000]  也讓那個地大震動
[00:14:53.000 --> 00:14:55.000]  我經歷過不只一次
[00:14:55.000 --> 00:14:57.000]  當我們敬拜讚美的時候
[00:14:57.000 --> 00:15:00.000]  真的是神會讓那個地大震動
[00:15:00.000 --> 00:15:02.000]  讓神的聖靈
[00:15:02.000 --> 00:15:04.000]  在我們中間充滿
[00:15:04.000 --> 00:15:06.000]  在我們中間自由的運行
[00:15:06.000 --> 00:15:09.000]  連眾囚犯側耳聽
[00:15:09.000 --> 00:15:13.000]  手銬腳鐐都鬆開了
[00:15:13.000 --> 00:15:14.000]  所以我們如果
[00:15:14.000 --> 00:15:17.000]  平靜心靜奉主耶穌基督的名
[00:15:17.000 --> 00:15:19.000]  我們用詩章誦詞
[00:15:19.000 --> 00:15:22.000]  我們用心靈誠實來敬拜祂
[00:15:22.000 --> 00:15:24.000]  我們大聲的唱的時候
[00:15:24.000 --> 00:15:26.000]  地大震動
[00:15:26.000 --> 00:15:27.000]  你跟著唱的人
[00:15:27.000 --> 00:15:28.000]  你心裡面的捆綁
[00:15:28.000 --> 00:15:30.000]  通通得到釋放
[00:15:30.000 --> 00:15:33.000]  你心裡面所有的陰霾
[00:15:33.000 --> 00:15:34.000]  通通一掃而空
[00:15:34.000 --> 00:15:36.000]  因為神來了
[00:15:36.000 --> 00:15:38.000]  Hallelujah 讚美神
[00:15:38.000 --> 00:15:41.000]  這是一個非常好的例子
[00:15:41.000 --> 00:15:43.000]  跟著保羅說
[00:15:43.000 --> 00:15:47.000]  當教眾人知道你們謙讓的心
[00:15:47.000 --> 00:15:48.000]  足以已經靜
[00:15:48.000 --> 00:15:50.000]  應當一無掛慮
