
[00:00:00.000 --> 00:00:03.540]  「創世紀」是關於甚麼?
[00:02:58.000 --> 00:03:00.560]  所以你可以說創出你紋身
[00:03:00.560 --> 00:03:03.560]  都是針對他們常常都要回去埃及
[00:03:03.560 --> 00:03:06.920]  而寫的目的就是叫他們不能迴轉
[00:03:06.920 --> 00:03:08.000]  不可以回去
[00:03:08.000 --> 00:03:12.480]  一定要勇往直前,去到應許之地
[00:03:12.480 --> 00:03:16.400]  那時代當然就是出了埃及未入迦南
[00:03:16.400 --> 00:03:19.240]  那個在《抗日》裏面的時代
[00:03:19.240 --> 00:03:21.600]  這個很簡單的
[00:03:21.600 --> 00:03:23.040]  但是簡單來講
[00:03:23.040 --> 00:03:26.520]  原來現在的學術上會告訴你
[00:03:26.520 --> 00:03:29.440]  創世紀就不是單單一個作者
[00:03:29.440 --> 00:03:32.440]  原來創世紀有很多很多的作者
[00:03:32.440 --> 00:03:34.000]  除了摩西之外
[00:03:34.000 --> 00:03:37.040]  還有摩東、摩南、摩北
[00:03:37.040 --> 00:03:38.000]  OK
[00:03:38.000 --> 00:03:39.480]  這是開玩笑而已
[00:03:39.480 --> 00:03:41.680]  我鬼知他摩什麼
[00:03:41.680 --> 00:03:44.680]  既然大家通常會說有四個作者
[00:03:44.680 --> 00:03:46.880]  那就東南西北
[00:03:46.880 --> 00:03:47.800]  我不知道
[00:03:47.800 --> 00:03:52.240]  你可能有聽過這樣的東西叫做JEDP
[00:03:52.240 --> 00:03:54.520]  基本上有些人就說
[00:03:54.520 --> 00:03:56.640]  這個不知道是幾百年前
[00:03:56.640 --> 00:04:00.200]  其中一個壞鬼醫生開始看創世紀
[00:04:00.200 --> 00:04:01.400]  然後醫生就說
[00:04:01.400 --> 00:04:06.600]  我發現原來張與張之間有很多孔隙
[00:04:06.600 --> 00:04:10.480]  他看到原來有四個不同的寫作手法
[00:04:10.480 --> 00:04:12.160]  強調不同的東西
[00:04:12.160 --> 00:04:14.760]  譬如我給一個簡單的例子
[00:04:14.760 --> 00:04:17.880]  有些經文叫上帝做耶和華
[00:04:17.880 --> 00:04:20.120]  但是耶和華是要第二章才出來的
[00:04:20.120 --> 00:04:22.200]  第一章的上帝就不是叫耶和華
[00:04:22.200 --> 00:04:23.160]  叫阿魯謙的
[00:04:23.160 --> 00:04:24.360]  叫上帝
[00:04:24.360 --> 00:04:25.080]  叫宗臣
[00:04:25.080 --> 00:04:28.880]  於是他開始圈圈圈
[00:04:28.880 --> 00:04:29.840]  highlight
[00:04:29.840 --> 00:04:31.080]  藍色、白色
[00:04:31.080 --> 00:04:33.160]  他發現原來有四種顏色
[00:04:33.160 --> 00:04:34.960]  就叫JEDP
[00:04:34.960 --> 00:04:42.000]  後來的學術界就真的去發展這套東西
[00:04:42.000 --> 00:04:44.000]  甚至他們細節了一個地步
[00:04:44.000 --> 00:04:45.720]  很肯定地告訴你
[00:04:45.720 --> 00:04:48.240]  這段是J作者寫的
[00:04:48.240 --> 00:04:50.520]  這段是E作者寫的
[00:04:50.520 --> 00:04:53.120]  這段是P和D
[00:04:53.120 --> 00:04:57.200]  其實沒有人知道究竟是不是真的這麼簡單
[00:04:57.200 --> 00:04:58.320]  但是我想告訴你
[00:04:58.320 --> 00:05:00.360]  做學術的人很多時候
[00:05:00.360 --> 00:05:01.640]  就算他們正確
[00:05:01.640 --> 00:05:04.400]  但是他們都是不信主的人
[00:05:04.400 --> 00:05:05.520]  很多時候他的意思是
[00:05:05.520 --> 00:05:12.160]  這些古人粗製濫造
[00:05:12.160 --> 00:05:14.440]  寫東西就不重寫
[00:05:14.440 --> 00:05:16.160]  其實他應該融合了四個
[00:05:16.160 --> 00:05:17.960]  然後自己寫一個
[00:05:17.960 --> 00:05:19.840]  誰知道他就cut and paste
[00:05:19.840 --> 00:05:24.720]  衣服應該是用碎布織成出來
[00:05:24.720 --> 00:05:27.800]  於是他很看不起那些古人
[00:05:27.800 --> 00:05:29.160]  說那些古人沒有學問
[00:05:29.160 --> 00:05:31.320]  所以用碎布織了衣服
[00:05:31.320 --> 00:05:34.240]  甚至慢慢越來越講
[00:05:34.240 --> 00:05:40.280]  相信這個JEDP全部都是很遲的人
[00:05:40.280 --> 00:05:43.640]  可能幾百年之後才重寫這個故事
[00:05:43.640 --> 00:05:44.680]  簡單來說
[00:05:44.680 --> 00:05:47.760]  他們會覺得整本《創世紀》
[00:05:47.760 --> 00:05:50.360]  或者創出來的紋身
[00:05:50.360 --> 00:05:54.240]  都是虛構的故事
[00:05:54.240 --> 00:05:55.440]  我不知道你知不知道
[00:05:55.440 --> 00:05:59.000]  如果你今天有機會去一些學術學校
[00:05:59.000 --> 00:06:01.760]  就是研究院讀《創世紀》
[00:06:01.760 --> 00:06:05.680]  是沒有人相信《創世紀》裡面是真歷史
[00:06:05.680 --> 00:06:11.560]  也大部分人不會相信出埃及是發生過這件事
[00:06:11.560 --> 00:06:12.440]  等等
[00:06:12.440 --> 00:06:15.480]  可能最接近我們的東西
[00:06:15.480 --> 00:06:16.840]  可能就是大衛王
[00:06:16.840 --> 00:06:17.720]  這樣才可以
[00:06:17.720 --> 00:06:19.880]  大衛可能是真的一個歷史人物
[00:06:19.880 --> 00:06:22.560]  不過大衛的事跡都是亂寫的
[00:06:22.560 --> 00:06:24.480]  很多這樣的東西
[00:06:24.480 --> 00:06:25.800]  你不用怕
[00:06:25.800 --> 00:06:26.720]  外面的人
[00:06:26.720 --> 00:06:29.320]  我們有不信主的學者
[00:06:29.320 --> 00:06:30.600]  也有信主的學者
[00:06:30.600 --> 00:06:32.160]  所以你不用聽到
[00:06:32.160 --> 00:06:33.000]  原來是這樣的
[00:06:33.000 --> 00:06:35.200]  我們這本《聖經》真的不行
[00:06:35.200 --> 00:06:36.520]  不用怕
[00:06:36.520 --> 00:06:39.760]  上帝是不斷在不同的時代裡面
[00:06:39.760 --> 00:06:42.120]  去做這些事情的
[00:06:42.120 --> 00:06:42.640]  OK
[00:06:42.640 --> 00:06:45.960]  因為這些新派神學的影響
[00:06:45.960 --> 00:06:50.680]  很多就算今天所謂福音派的神學家
[00:06:50.680 --> 00:06:51.760]  都會
[00:06:51.760 --> 00:06:56.360]  起碼會覺得《創世紀》一至十一章
[00:06:56.360 --> 00:06:58.680]  是神話傳說來的
[00:06:58.680 --> 00:07:00.000]  沒有發生過的
[00:07:00.000 --> 00:07:02.320]  你明不明白我的意思
[00:07:02.320 --> 00:07:03.440]  是不是真的有一個亞當
[00:07:03.440 --> 00:07:04.320]  當然沒有了
[00:07:04.320 --> 00:07:05.200]  大家知道的
[00:07:05.200 --> 00:07:06.800]  進化論告訴你沒有亞當
[00:07:06.800 --> 00:07:08.520]  其實不是那麼簡單
[00:07:08.520 --> 00:07:09.200]  有沒有羅亞
[00:07:09.200 --> 00:07:10.160]  當然沒有了
[00:07:10.160 --> 00:07:12.240]  哪裡有這樣的
[00:07:12.240 --> 00:07:14.000]  整個
[00:07:14.000 --> 00:07:15.440]  淹沒了全世界
[00:07:15.440 --> 00:07:16.480]  不可能的
[00:07:16.480 --> 00:07:18.240]  科學上不可能的
[00:07:18.240 --> 00:07:19.760]  也沒有這樣的遺跡
[00:07:19.760 --> 00:07:20.920]  很多這樣的
[00:07:20.920 --> 00:07:21.600]  OK
[00:07:21.600 --> 00:07:23.440]  但是我也讓你想想
[00:07:23.440 --> 00:07:24.920]  就是
[00:07:24.920 --> 00:07:26.760]  如果你回顧在《新約》裡面
[00:07:26.760 --> 00:07:30.080]  耶穌怎麼說亞當等等的時候
[00:07:30.080 --> 00:07:30.920]  你會發覺
[00:07:30.920 --> 00:07:32.840]  耶穌似乎真的覺得那些東西
[00:07:32.840 --> 00:07:34.320]  是真正的歷史
[00:07:34.320 --> 00:07:34.840]  OK
[00:07:34.840 --> 00:07:36.040]  當然你
[00:07:36.040 --> 00:07:37.840]  那些人不相信耶穌
[00:07:37.840 --> 00:07:38.920]  所以沒什麼所謂
[00:07:38.920 --> 00:07:41.160]  耶穌也是一個普通的老師
[00:07:41.160 --> 00:07:41.440]  是吧
[00:07:41.440 --> 00:07:42.360]  二千年前
[00:07:42.360 --> 00:07:44.440]  中東人還沒讀過科學
[00:07:44.440 --> 00:07:45.440]  當然不知道
[00:07:45.440 --> 00:07:47.240]  他們以為是真的
[00:07:47.240 --> 00:07:48.520]  但是如果我們真的相信
[00:07:48.520 --> 00:07:49.840]  耶穌是誰
[00:07:49.840 --> 00:07:51.680]  就是祂是上帝的話
[00:07:51.680 --> 00:07:56.200]  是不是我們應該多考慮這些事情
[00:07:56.200 --> 00:07:58.040]  因為我不是想跟你說這些
[00:07:58.040 --> 00:07:59.520]  但是我想告訴你
[00:07:59.520 --> 00:08:01.600]  我家裡也是跟小朋友說的
[00:08:01.600 --> 00:08:02.360]  就是說有一天
[00:08:02.360 --> 00:08:03.280]  你到了大學
[00:08:03.280 --> 00:08:03.840]  到了什麼地方
[00:08:03.840 --> 00:08:05.120]  有人挑戰你那本聖經
[00:08:05.120 --> 00:08:06.720]  覺得它很什麼什麼的
[00:08:06.720 --> 00:08:07.640]  你不用怕
[00:08:07.640 --> 00:08:09.640]  天日光之下無生時
[00:08:09.640 --> 00:08:12.360]  這些事情全部翻炒過幾十次了
[00:08:12.360 --> 00:08:15.320]  如果你仔細去找
[00:08:15.320 --> 00:08:16.640]  在歷代裡面
[00:08:16.640 --> 00:08:18.960]  我們也有不同的聖經神學家
[00:08:18.960 --> 00:08:20.520]  是回應那些問題的
[00:08:20.520 --> 00:08:21.720]  所以不要擔心
[00:08:21.720 --> 00:08:22.040]  OK
[00:08:22.040 --> 00:08:22.960]  不要想太多
[00:08:22.960 --> 00:08:23.640]  OK
[00:08:23.640 --> 00:08:24.240]  好
[00:08:24.240 --> 00:08:25.120]  但是我想說
[00:08:25.120 --> 00:08:27.640]  儘管有人說
[00:08:27.640 --> 00:08:29.800]  《創世記》其實是
[00:08:29.800 --> 00:08:33.480]  摩東摩西摩北摩南摩北所寫出來的
[00:08:33.480 --> 00:08:37.520]  而所有事情都是後期加工的時候
[00:08:37.520 --> 00:08:38.880]  但是我們很相信
[00:08:38.880 --> 00:08:40.480]  《創世記》的中心
[00:08:40.480 --> 00:08:42.800]  真的是在說當時摩西所寫的
[00:08:42.800 --> 00:08:43.920]  但我不是說
[00:08:43.920 --> 00:08:44.920]  《創世紀》紋身
[00:08:44.920 --> 00:08:46.520]  從頭到尾都是摩西寫的
[00:08:46.520 --> 00:08:49.400]  因為其中一段是說摩西死了
[00:08:49.400 --> 00:08:50.040]  是不是
[00:08:50.040 --> 00:08:51.560]  會不會摩西死了
[00:08:51.560 --> 00:08:52.600]  摩西說自己的
[00:08:52.600 --> 00:08:54.280]  通常都不會這樣
[00:08:54.280 --> 00:08:55.320]  但是
[00:08:55.320 --> 00:08:57.680]  我們相信整個核心
[00:08:57.680 --> 00:08:58.920]  就是整個中心
[00:08:58.920 --> 00:09:00.280]  其實真的是摩西
[00:09:00.280 --> 00:09:01.880]  不過後來
[00:09:01.880 --> 00:09:03.240]  歷代裡面
[00:09:03.240 --> 00:09:05.400]  上帝有使用其他人
[00:09:05.400 --> 00:09:06.560]  我們叫Redactor
[00:09:06.560 --> 00:09:08.400]  就是去重新編輯
[00:09:08.400 --> 00:09:09.680]  後期的編輯
[00:09:09.680 --> 00:09:11.480]  而這個後期的編輯
[00:09:11.480 --> 00:09:13.480]  都是
[00:09:13.480 --> 00:09:15.560]  上帝完成聖經的一部分
[00:09:15.560 --> 00:09:18.080]  我已經說了一些
[00:09:18.080 --> 00:09:20.400]  跟你們平時比較遙遠的事情
[00:09:20.400 --> 00:09:22.560]  不過我只是想你知道一件這樣的事情
[00:09:22.560 --> 00:09:24.080]  我們這本聖經是很棒的
[00:09:24.080 --> 00:09:25.560]  我們這本聖經
[00:09:25.560 --> 00:09:27.360]  不是好像《摩門經》那樣
[00:09:27.360 --> 00:09:30.400]  我不知道你聽過《摩門經》
[00:09:30.400 --> 00:09:32.520]  其實沒有人知道《摩門經》
[00:09:32.520 --> 00:09:36.320]  就是沒有人見過《摩門經》的真面目
[00:09:36.320 --> 00:09:38.000]  不過傳說《摩門經》
[00:09:38.000 --> 00:09:39.120]  就是Joseph Smith
[00:09:39.120 --> 00:09:41.640]  就是《摩門教》的創辦人就說
[00:09:41.640 --> 00:09:43.040]  上帝衝過天使
[00:09:43.040 --> 00:09:44.320]  扔了《摩門經》
[00:09:44.320 --> 00:09:49.360]  用純金擺了一個某個秘密的位置
[00:09:49.360 --> 00:09:52.080]  然後他就在聖靈的帶領之下
[00:09:52.080 --> 00:09:53.720]  去了那個位置找到出來
[00:09:53.720 --> 00:09:55.600]  然後他在聖靈的帶領之下
[00:09:55.600 --> 00:09:57.960]  戴了一隻眼鏡的小班翼
[00:09:57.960 --> 00:09:59.680]  就抄了《摩門經》出來
[00:09:59.680 --> 00:10:03.360]  不過接著那個金板當然沒有了
[00:10:03.360 --> 00:10:05.520]  所以沒有人找到那個金板的
[00:10:05.520 --> 00:10:08.240]  就是說在《摩門經》的世道裡面
[00:10:08.240 --> 00:10:09.800]  那本聖經是怎麼來的呢?
[00:10:09.800 --> 00:10:11.960]  就是「砰」就扔下來了
[00:10:11.960 --> 00:10:13.760]  就是外星人扔下地球了
[00:10:13.760 --> 00:10:15.560]  但是我們這本聖經不是這樣的
[00:10:15.560 --> 00:10:17.560]  我們這本聖經是有血有肉
[00:10:17.560 --> 00:10:19.040]  有66本
[00:10:19.040 --> 00:10:25.520]  66本都有它人類的作者
[00:10:25.520 --> 00:10:27.920]  但是它亦都是我們相信
[00:10:27.920 --> 00:10:30.000]  是上帝的話語來的
[00:10:30.000 --> 00:10:31.680]  OK,那你聽著那麼多吧
[00:10:31.680 --> 00:10:33.400]  所以我想告訴你
[00:10:33.400 --> 00:10:36.840]  我們現在有的這本《創世記》
[00:10:36.840 --> 00:10:38.400]  其實真是
[00:10:38.400 --> 00:10:42.280]  我們相信是很大部分裡面是摩世所寫的
[00:10:42.280 --> 00:10:46.680]  而背景真是出在《卓記》
[00:10:46.680 --> 00:10:50.360]  如果你跟我們做過《創世記》、《茶經》
[00:10:50.360 --> 00:10:52.000]  你大概都有這個印象
[00:10:52.000 --> 00:10:54.000]  我呈現給你看不到那些字的
[00:10:54.000 --> 00:10:55.480]  沒所謂的,那些是英文
[00:10:55.480 --> 00:10:58.560]  你喜歡上網看到你就會看到
[00:10:58.560 --> 00:11:02.280]  它說整個阿巴蘭下埃及的故事
[00:11:02.280 --> 00:11:04.080]  因為我記得我們其中一次《茶經》
[00:11:04.080 --> 00:11:05.640]  就是查阿巴蘭下埃及
[00:11:05.640 --> 00:11:08.880]  接著說不認她的老婆
[00:11:08.880 --> 00:11:10.600]  認她老婆做過妹妹
[00:11:10.600 --> 00:11:11.880]  接著又被人踢出來
[00:11:11.880 --> 00:11:13.600]  因為上帝保守她
[00:11:13.600 --> 00:11:14.600]  接著踢出來的時候
[00:11:14.600 --> 00:11:17.080]  又拿了很多禮物才走
[00:11:17.080 --> 00:11:18.480]  整個故事
[00:11:18.480 --> 00:11:20.480]  這個如果我不知道你看不看到
[00:11:20.480 --> 00:11:24.360]  《創世記》第十二章的故事到十三章的故事
[00:11:24.360 --> 00:11:26.240]  其實原來是
[00:11:26.240 --> 00:11:28.640]  《創世記》四十一章開始
[00:11:28.640 --> 00:11:31.720]  四十六章一直到《出埃及記》的一個翻版
[00:11:31.720 --> 00:11:33.920]  或者是一個 preview
[00:11:33.920 --> 00:11:35.360]  一個影子
[00:11:35.360 --> 00:11:39.080]  就是為什麼要寫阿巴拉罕下埃及呢?
[00:11:39.080 --> 00:11:41.080]  阿巴拉罕下埃及的故事是
[00:11:41.080 --> 00:11:43.760]  整本《聖經》裡面埃及第一次出來的
[00:11:43.760 --> 00:11:47.120]  除了之前出了一個地名或者人名之外
[00:11:47.120 --> 00:11:48.440]  第一個故事是說
[00:11:48.440 --> 00:11:48.960]  為什麼呢?
[00:11:48.960 --> 00:11:51.600]  因為以色列人最敬畏的是誰呢?
[00:11:51.600 --> 00:11:53.360]  就是阿巴拉罕
[00:11:53.360 --> 00:11:55.640]  如果他寫一個故事告訴你
[00:11:55.640 --> 00:11:57.120]  我們的祖先
[00:11:57.120 --> 00:12:00.400]  老祖先阿巴拉罕下埃及之後
[00:12:00.400 --> 00:12:02.000]  是離開了
[00:12:02.000 --> 00:12:03.760]  回到應許之地的話
[00:12:03.760 --> 00:12:06.840]  那你還要不要回到埃及呢?
[00:12:06.840 --> 00:12:07.640]  傻瓜
[00:12:07.640 --> 00:12:08.720]  不要的
[00:12:08.720 --> 00:12:09.640]  如果你回到埃及
[00:12:09.640 --> 00:12:12.840]  那你不是好像你的祖先阿巴拉罕那樣
[00:12:12.840 --> 00:12:14.640]  但我不知道你明不明白這個邏輯
[00:12:14.640 --> 00:12:16.120]  因為你想想背景
[00:12:16.120 --> 00:12:19.480]  其實以色列人已經是曠野聖人送上埃及
[00:12:19.480 --> 00:12:20.040]  不是
[00:12:20.040 --> 00:12:21.440]  他整個訊息是說
[00:12:21.440 --> 00:12:24.440]  正如阿巴拉罕離開曠野
[00:12:24.440 --> 00:12:24.720]  不是
[00:12:24.720 --> 00:12:27.360]  離開埃及進入迦南
[00:12:27.360 --> 00:12:30.440]  你們一樣要離開埃及
[00:12:30.440 --> 00:12:31.680]  不要回到埃及
[00:12:31.680 --> 00:12:33.760]  而是繼續勇往前進
[00:12:33.760 --> 00:12:35.160]  去到應許之地
[00:12:35.160 --> 00:12:37.120]  去到那個迦南地
[00:12:37.120 --> 00:12:37.560]  OK
[00:12:37.560 --> 00:12:41.080]  這個是其中一個暗示
[00:12:41.080 --> 00:12:42.200]  就是為什麼呢?
[00:12:42.200 --> 00:12:43.840]  在創世紀的背景
[00:12:43.840 --> 00:12:45.320]  是跟創世紀有關的
[00:12:45.320 --> 00:12:46.280]  那當然了
[00:12:46.280 --> 00:12:47.560]  創世紀的結束
[00:12:47.560 --> 00:12:50.360]  約瑟的遺言就很清楚了
[00:12:50.360 --> 00:12:51.520]  整個故事的背景
[00:12:51.520 --> 00:12:54.200]  就不是後期加工作故事出來
[00:12:54.200 --> 00:12:56.120]  而是一直在說
[00:12:56.120 --> 00:12:59.000]  在預備賽亞及記
[00:12:59.000 --> 00:13:00.040]  讀一讀這幾節
[00:13:00.040 --> 00:13:01.000]  大家很熟悉的
[00:13:01.000 --> 00:13:01.880]  約瑟死的時候
[00:13:01.880 --> 00:13:05.600]  這個也是整個創世紀結束的時候
[00:13:05.600 --> 00:13:07.160]  約瑟對他的兄弟說
[00:13:07.160 --> 00:13:08.360]  我快要死了
[00:13:08.360 --> 00:13:10.800]  但上帝必定看顧你們
[00:13:10.800 --> 00:13:13.640]  領你們從這地上出去
[00:13:13.640 --> 00:13:15.800]  到他起誓應許
[00:13:15.800 --> 00:13:17.640]  給阿巴拉罕以撒
[00:13:17.640 --> 00:13:19.560]  那國之地
[00:13:19.560 --> 00:13:22.520]  約瑟叫以色列的子孫起誓
[00:13:22.520 --> 00:13:24.360]  上帝必定眷顧你們
[00:13:24.360 --> 00:13:26.320]  你們要把我的骸骨
[00:13:26.320 --> 00:13:28.840]  從這裏帶上去
[00:13:28.840 --> 00:13:29.720]  約瑟死了
[00:13:29.720 --> 00:13:32.320]  那時他一百一十歲
[00:13:32.320 --> 00:13:36.000]  人用香料塗料他
[00:13:36.000 --> 00:13:38.120]  把他收斂在棺材裏
[00:13:38.120 --> 00:13:39.800]  停放在埃及
[00:13:39.800 --> 00:13:42.480]  這個是創世紀的結束
[00:13:42.480 --> 00:13:45.240]  結束是他們的英雄約瑟
[00:13:45.240 --> 00:13:46.200]  約瑟說
[00:13:46.200 --> 00:13:48.360]  我很不幸死在這裏
[00:13:48.360 --> 00:13:49.320]  不過你離開的時候
[00:13:49.320 --> 00:13:51.040]  請你帶著我的骸骨離開
[00:13:51.040 --> 00:13:52.320]  因為我不想死在這裏
[00:13:52.320 --> 00:13:53.120]  我不想藏在這裏
[00:13:53.120 --> 00:13:54.720]  因為我不屬於埃及
[00:13:54.720 --> 00:13:56.680]  我屬於應許之地
[00:13:56.680 --> 00:13:57.960]  整個故事告訴你
[00:13:57.960 --> 00:13:58.560]  大哥
[00:13:58.560 --> 00:13:59.440]  我們是以色列人
[00:13:59.440 --> 00:14:01.400]  以色列人不是在埃及
[00:14:01.400 --> 00:14:03.720]  以色列人一定要去應許之地
[00:14:03.720 --> 00:14:05.360]  如果阿巴拉罕是這樣
[00:14:05.360 --> 00:14:06.480]  約瑟也是這樣
[00:14:06.480 --> 00:14:08.200]  那你還回去不回去埃及
[00:14:08.200 --> 00:14:09.280]  當然不要回去
[00:14:09.280 --> 00:14:10.800]  不如繼續前往
[00:14:10.800 --> 00:14:12.800]  OK,所以我想告訴你
[00:14:12.800 --> 00:14:14.960]  我們起初的理論就是說
[00:14:14.960 --> 00:14:20.480]  這個創世紀是跟他們出了埃及
[00:14:20.480 --> 00:14:23.600]  想回去那個引誘
[00:14:23.600 --> 00:14:25.280]  以及他必須要繼續前往
[00:14:25.280 --> 00:14:26.880]  進入應許之地
[00:14:26.880 --> 00:14:27.520]  是油掘
[00:14:27.520 --> 00:14:29.480]  那個是創世紀的目的
[00:14:29.480 --> 00:14:30.960]  OK,記住
[00:14:30.960 --> 00:14:32.920]  好,我們現在可以花多些時間
[00:14:32.920 --> 00:14:35.640]  看這本書叫做《創世紀》
[00:14:35.640 --> 00:14:38.520]  《創世紀》就是小朋友都知道的書
[00:14:38.520 --> 00:14:42.320]  因為當中有很多很多很多很多不同的故事
[00:14:42.320 --> 00:14:47.800]  我不知道你看不看得到這個藝術作品
[00:14:47.800 --> 00:14:49.800]  這個故事是講什麼
[00:14:49.800 --> 00:14:51.440]  挪亞方舟
[00:14:51.440 --> 00:14:53.280]  有些很出名的故事
[00:14:53.280 --> 00:14:57.240]  這個我猜是阿巴拉罕憲爾薩
[00:14:57.240 --> 00:14:59.480]  這個是什麼呢
[00:14:59.480 --> 00:15:01.040]  索多瑪
[00:15:01.040 --> 00:15:02.360]  摩拉,知不知道
[00:15:02.360 --> 00:15:04.720]  從天火降臨
[00:15:04.720 --> 00:15:07.160]  這個可能是生命樹
[00:15:07.160 --> 00:15:10.120]  這個我猜是摔跤
[00:15:10.120 --> 00:15:12.440]  瓦割和上帝摔跤
[00:15:12.440 --> 00:15:14.280]  這個有個塔
[00:15:14.280 --> 00:15:15.160]  巴別塔
[00:15:15.160 --> 00:15:16.880]  最後那條蛇
[00:15:16.880 --> 00:15:19.880]  當我們想起創世紀的時候
[00:15:19.880 --> 00:15:23.360]  我們通常都會想很多的故事
[00:15:23.360 --> 00:15:24.840]  問題在這裡
[00:15:24.840 --> 00:15:27.400]  它是不是真的依索預言呢
[00:15:27.400 --> 00:15:28.680]  鍾儀就抽了一卷
[00:15:28.680 --> 00:15:31.160]  今個星期教一下挪亞方舟
[00:15:31.160 --> 00:15:33.320]  下個星期教一下巴別塔
[00:15:33.320 --> 00:15:37.280]  下個星期再講一下阿巴拉罕憲爾薩
[00:15:37.280 --> 00:15:40.280]  每一個故事裡給小朋友一個預言
[00:15:40.280 --> 00:15:42.040]  告訴他們應該怎麼做
[00:15:42.040 --> 00:15:44.040]  還是我們要有個大圖畫一點
[00:15:44.040 --> 00:15:48.320]  去問一下整本創世紀究竟在講什麼
[00:15:48.320 --> 00:15:50.200]  是的,那些故事是很精彩的
[00:15:50.200 --> 00:15:52.680]  但是那些故事的次序是否重要呢
[00:15:52.680 --> 00:15:53.720]  當然重要
[00:15:53.720 --> 00:15:55.840]  那些故事扣起來
[00:15:55.840 --> 00:15:57.040]  整個大圖畫是否重要呢
[00:15:57.040 --> 00:15:58.480]  當然重要
[00:15:58.480 --> 00:16:03.560]  所以我就想帶你去看結構
[00:16:03.560 --> 00:16:05.640]  不過在看結構之前
[00:16:05.640 --> 00:16:09.240]  我想加多一個Footnote
