
[00:00:00.000 --> 00:00:03.360]  跟著後書第八章第九節,我們一同來唸來。
[00:01:23.080 --> 00:01:27.800]  馬槽是一個平凡到不能夠再平凡的地方。
[00:01:27.800 --> 00:01:29.480]  在當時的社會當中,
[00:01:29.480 --> 00:01:34.440]  你再也找不到一個地方是比馬槽更加平凡。
[00:01:34.440 --> 00:01:35.640]  換句話說,
[00:01:35.640 --> 00:01:40.120]  耶穌來到這個世界上降生在馬槽,
[00:01:40.120 --> 00:01:45.680]  就代表了耶穌基督是為每一個平凡的人而來的。
[00:01:45.680 --> 00:01:47.080]  Amen?
[00:01:47.080 --> 00:01:51.400]  如果今天你在茫茫的人海當中感覺到說,
[00:01:51.400 --> 00:01:53.480]  好像你是非常的平凡,
[00:01:53.480 --> 00:01:56.400]  沒有人會注意到你,
[00:01:56.400 --> 00:01:58.440]  那我告訴你一個好消息,
[00:01:58.440 --> 00:02:01.320]  耶穌正是為你而來。
[00:02:01.320 --> 00:02:02.000]  Amen?
[00:02:02.000 --> 00:02:02.440]  給你們說,
[00:02:02.440 --> 00:02:06.160]  耶穌正是為你而來。
[00:02:06.160 --> 00:02:07.800]  在我們剛才所讀的經文當中,
[00:02:07.800 --> 00:02:09.240]  很清楚讓我們看見,
[00:02:09.240 --> 00:02:14.120]  耶穌正是為我們這些貧窮軟弱的人而來。
[00:02:14.120 --> 00:02:16.600]  耶穌本來是富足的,
[00:02:16.600 --> 00:02:20.080]  但卻願意為我們的緣故成為貧窮,
[00:02:20.080 --> 00:02:23.200]  好教我們原來是貧窮的人,
[00:02:23.200 --> 00:02:26.840]  因著耶穌基督能夠成為富足。
[00:02:26.840 --> 00:02:29.080]  所以今天當我們在慶祝聖誕的時候,
[00:02:29.080 --> 00:02:34.680]  我們不應當只是在外面好像一些活動的一些慶祝而已,
[00:02:34.680 --> 00:02:37.680]  求神幫助我們看見聖誕節,
[00:02:37.680 --> 00:02:41.840]  也是一個我們可以經歷神恩典的時刻。
[00:02:41.840 --> 00:02:43.120]  Amen?
[00:02:43.120 --> 00:02:47.800]  怎麼樣能夠來經歷主耶穌的恩典呢?
[00:02:47.800 --> 00:02:48.400]  三方面,
[00:02:48.400 --> 00:02:53.120]  第一個,我們看見聖誕節這是一個禱告的時刻,
[00:02:53.120 --> 00:02:57.040]  跟你們講這是一個禱告的時刻。
[00:02:57.040 --> 00:03:01.360]  禱告是我們可以經歷神的一個管道,
[00:03:01.360 --> 00:03:05.600]  特別是今天我們生活在充滿危機的世代,
[00:03:05.600 --> 00:03:11.000]  不但是在國際間我們看見多少恐怖份子的威脅,
[00:03:11.000 --> 00:03:12.840]  而且在我們個人生命當中,
[00:03:12.840 --> 00:03:16.800]  我們面對不同生命中的衝擊,
[00:03:16.800 --> 00:03:21.040]  有的時候我們面對生活中的壓力感覺到無力,
[00:03:21.040 --> 00:03:25.840]  面對人際關係的難處我們感覺無力,
[00:03:25.840 --> 00:03:30.840]  甚至我們面對自己的身體常常被疾病所攻擊、捆鎖,
[00:03:30.840 --> 00:03:33.520]  我們也有一種無力感。
[00:03:33.520 --> 00:03:36.560]  而當我們面對各種危機的時候,
[00:03:36.560 --> 00:03:42.000]  我們的心很容易就落入到疑惑跟試探當中。
[00:03:42.000 --> 00:03:44.240]  我們會懷疑神,
[00:03:44.240 --> 00:03:46.520]  懷疑神的美善,
[00:03:46.520 --> 00:03:48.560]  懷疑神的保護,
[00:03:48.560 --> 00:03:51.720]  懷疑神是不是還供應我們。
[00:03:51.720 --> 00:03:57.280]  就好像主耶穌在地上的時候曾經被魔鬼撒旦試探,
[00:03:57.280 --> 00:03:58.760]  你還記得嗎?
[00:03:58.760 --> 00:04:03.600]  你知道魔鬼從這三方面在試探主耶穌。
[00:04:03.600 --> 00:04:09.400]  第一個試探我們看見魔鬼要耶穌進食了四十天之後,
[00:04:09.400 --> 00:04:12.360]  要祂把石頭變成麵包。
[00:04:12.360 --> 00:04:17.680]  換句話說,魔鬼是要耶穌懷疑神是不是能夠供應祂,
[00:04:17.680 --> 00:04:23.080]  還是自己把石頭變成麵包算了,還是要等神呢?
[00:04:23.080 --> 00:04:27.920]  第二個試探魔鬼要祂從石頭上跳下去,
[00:04:27.920 --> 00:04:33.480]  魔鬼就要祂懷疑神是不是能保護祂呢?
[00:04:33.480 --> 00:04:38.760]  第三個試探魔鬼寫明世界上榮華給耶穌看,
[00:04:38.760 --> 00:04:44.440]  魔鬼就要試探耶穌,叫祂懷疑神的美善,
[00:04:44.440 --> 00:04:49.320]  叫耶穌覺得可能神沒有把最好的給祂吧,
[00:04:49.320 --> 00:04:53.640]  還是祂應該自己選擇世界上的榮華呢?
[00:04:53.640 --> 00:04:57.880]  但感謝神雖然耶穌經過魔鬼撒旦這些試探,
[00:04:57.880 --> 00:05:01.880]  但因著耶穌基督的禱告,
[00:05:01.880 --> 00:05:07.040]  就讓祂能夠勝過魔鬼撒旦在祂身上一切的試探。
[00:05:07.040 --> 00:05:08.120]  Amen?
[00:05:08.120 --> 00:05:12.440]  弟兄姐妹,今天魔鬼撒旦也同樣在我們每一個人身上,
[00:05:12.440 --> 00:05:15.560]  在我們的生活當中會來試探我們的。
[00:05:15.560 --> 00:05:21.320]  想想看,連主耶穌在地上都無法免去魔鬼撒旦的試探,
[00:05:21.320 --> 00:05:23.560]  那何況你我經在地上,
[00:05:23.560 --> 00:05:28.480]  我們看見魔鬼撒旦不更加要來試探我們嗎?
[00:05:28.480 --> 00:05:30.480]  你知道每當魔鬼撒旦試探你的時候,
[00:05:30.480 --> 00:05:33.560]  其實我常說魔鬼試探有三部曲,
[00:05:33.560 --> 00:05:36.120]  它的試探一定三步驟。
[00:05:36.120 --> 00:05:42.080]  第一個步驟,魔鬼一定叫你懷疑說真的有神嗎?
[00:05:42.080 --> 00:05:47.800]  當困境來臨的時候,第一個懷疑,神祢真的存在嗎?
[00:05:47.800 --> 00:05:52.920]  第一步,當你通過了這一關試探,確定神是存在的,
[00:05:52.920 --> 00:05:57.520]  第二步,那神真的愛你嗎?
[00:05:57.520 --> 00:06:01.920]  就算有神存在,但祂愛你嗎?
[00:06:01.920 --> 00:06:04.720]  祂真的接納你嗎?
[00:06:04.720 --> 00:06:06.200]  這是第二步。
[00:06:06.200 --> 00:06:10.520]  就算你通過了第二步,你說是的,神存在,神也很愛我。
[00:06:10.520 --> 00:06:16.720]  第三步,魔鬼叫你懷疑,那祂能夠幫助你嗎?
[00:06:16.720 --> 00:06:19.840]  祂能夠解決你的問題嗎?
[00:06:19.840 --> 00:06:22.880]  弟兄姊妹,這是為什麼今天我們需要禱告的原因,
[00:06:22.880 --> 00:06:27.000]  否則的話,你看見魔鬼撒旦永遠一步一步在試探我們,
[00:06:27.000 --> 00:06:32.800]  所以聖經說我們要警醒禱告,免得入了迷惑。
[00:06:32.800 --> 00:06:38.360]  我們需要禱告,因為禱告能夠幫助我們定睛在神的身上,
[00:06:38.360 --> 00:06:44.720]  禱告能夠打開我們的眼睛,看見神現在的同在。
[00:06:44.720 --> 00:06:48.440]  否則很多時候,我們的眼目只會看見我們的環境而已,
[00:06:48.440 --> 00:06:54.240]  我們的心中就會因為環境而充滿了沮喪,充滿了愁苦。
[00:06:54.240 --> 00:06:57.560]  最好你還記得主耶穌從死裡復活之後,
[00:06:57.560 --> 00:07:03.080]  有兩個門徒在往以馬勿施的路上走去,
[00:07:03.080 --> 00:07:07.840]  他們一邊走面帶愁容,很愁苦,為什麼很愁苦呢?
[00:07:07.840 --> 00:07:10.920]  因為第一個,耶穌死了嘛。
[00:07:10.920 --> 00:07:13.920]  第二個,也不知道耶穌現在在哪裡,
[00:07:13.920 --> 00:07:16.760]  墳墓也空了,有人說是有人偷了,
[00:07:16.760 --> 00:07:19.840]  但不知道到底怎麼回事情。
[00:07:19.840 --> 00:07:24.800]  耶穌死了,連身體都找不到,不知道耶穌到底在哪裡。
[00:07:24.800 --> 00:07:29.640]  所以他們非常的愁苦,結果就在這個時刻,
[00:07:29.640 --> 00:07:36.600]  復活的主耶穌選擇靠近他們,與他們同行。
[00:07:36.600 --> 00:07:42.440]  然後耶穌就問他們說,嘿,你們為什麼如此愁苦呢?
[00:07:42.440 --> 00:07:45.440]  他們看見耶穌,卻沒有認出耶穌。
[00:07:45.440 --> 00:07:47.760]  哇,我每次讀這段都覺得很神奇。
[00:07:47.760 --> 00:07:50.640]  看見耶穌,卻沒有認出耶穌。
[00:07:50.640 --> 00:07:52.440]  為什麼沒有認出耶穌?
[00:07:52.440 --> 00:07:56.760]  我告訴你,因為他們只看見他們裡面的愁苦了。
[00:07:56.760 --> 00:07:58.800]  實在是太愁苦了。
[00:07:58.800 --> 00:08:02.080]  所以他們根本看不見耶穌的同在,
[00:08:02.080 --> 00:08:05.320]  反正是心中很愁苦,就逢人就講,
[00:08:05.320 --> 00:08:09.080]  也不管那是誰,就拼命講。
[00:08:09.080 --> 00:08:12.240]  今天人們說的第二點,我們也是這樣子。
[00:08:12.240 --> 00:08:15.480]  在我們生活當中,遇到困境難處的時候,
[00:08:15.480 --> 00:08:18.520]  我們常常只看見自己的愁苦,
[00:08:18.520 --> 00:08:22.560]  卻看不見祖的同在。
[00:08:22.560 --> 00:08:25.240]  但其實神從來沒有離開過我們。
[00:08:25.240 --> 00:08:29.200]  跟你們說,神從來沒有離開過你。
[00:08:29.200 --> 00:08:32.040]  多少次我們之所以落入愁苦當中,
[00:08:32.040 --> 00:08:34.240]  是因為我們沒有禱告。
[00:08:34.240 --> 00:08:38.680]  我們看不見神現在的同在,就在我們的環境當中。
[00:08:38.680 --> 00:08:41.680]  但事實上,我告訴你,越是艱難的環境,
[00:08:41.680 --> 00:08:45.400]  越是你要起來禱告的時刻。
[00:08:45.400 --> 00:08:52.760]  第二點,你可知道你的神是遠比你一切的問題更加偉大嗎?
[00:08:52.760 --> 00:08:56.480]  祂是比你所面對的試探更加偉大,
[00:08:56.480 --> 00:09:00.840]  因為祂能夠就把你脫離一切的試探。
[00:09:00.840 --> 00:09:05.000]  祂是比你所面對一切的罪惡更加偉大的神,
[00:09:05.000 --> 00:09:08.720]  因為祂能夠將你從罪惡當中拯救出來。
[00:09:08.720 --> 00:09:13.200]  祂是比你所面對一切的疾病的環境更加的偉大,
[00:09:13.200 --> 00:09:17.160]  因為祂所受的鞭傷能夠叫你得到醫治的。
[00:09:17.160 --> 00:09:22.720]  祂甚至是比你現在所落入到你覺得人生最大的失敗,
[00:09:22.720 --> 00:09:26.920]  我告訴你,我們的神比你所面對的失敗更加偉大,
[00:09:26.920 --> 00:09:30.960]  因為祂能夠將你的生命重新翻轉過來。
[00:09:30.960 --> 00:09:34.840]  我們的神是叫你反敗為勝的神。
[00:09:34.840 --> 00:09:36.800]  Amen?
[00:09:36.800 --> 00:09:39.600]  所以當我們在聖誕節期間的時候,
[00:09:39.600 --> 00:09:43.920]  求神讓我們花時間在神面前禱告,
[00:09:43.920 --> 00:09:47.240]  既然耶穌是為你而來,
[00:09:47.240 --> 00:09:50.160]  請問你,耶穌是為你而來?
[00:09:50.160 --> 00:09:51.960]  不大確定嗎?
[00:09:51.960 --> 00:09:53.920]  耶穌是為你而來?
[00:09:53.920 --> 00:09:56.000]  是的!
[00:09:56.000 --> 00:09:58.760]  既然耶穌是為你而來,
[00:09:58.760 --> 00:10:02.360]  既然耶穌在你身上是有得勝的計劃,
[00:10:02.360 --> 00:10:04.920]  耶穌在你身上有沒有得勝的計劃?
[00:10:04.920 --> 00:10:06.360]  有!
[00:10:06.360 --> 00:10:09.480]  那如果說你知道耶穌是為你而來,
[00:10:09.480 --> 00:10:11.760]  耶穌在你身上是有得勝的計劃,
[00:10:11.760 --> 00:10:14.960]  那你就要記得禱告來經歷神的得勝。
[00:10:14.960 --> 00:10:16.240]  Amen?
[00:10:16.240 --> 00:10:19.920]  所以你看見在聖經裡面那個血肉的婦人,
[00:10:19.920 --> 00:10:24.640]  你看她花盡一生所有的積蓄都無法醫治她的疾病,
[00:10:24.640 --> 00:10:27.600]  最後她就緊緊抓住耶穌,
[00:10:27.600 --> 00:10:30.680]  她抓住耶穌衣上的穗子,
[00:10:30.680 --> 00:10:32.200]  她向主來呼救,
[00:10:32.200 --> 00:10:35.800]  她就在那個時刻,她得到醫治。
[00:10:35.800 --> 00:10:39.920]  那個蝦子巴迪滿,當耶穌經過她的面前的時候,
[00:10:39.920 --> 00:10:44.640]  她大聲呼喊說,大衛的子孫可憐我吧!
[00:10:44.640 --> 00:10:46.920]  當她大聲呼求的時候,
[00:10:46.920 --> 00:10:51.440]  主就在那個時刻開她的眼睛醫治了她。
[00:10:51.440 --> 00:10:55.000]  所以今天無論你面對怎麼樣的難處,
[00:10:55.000 --> 00:10:58.120]  我們看見這是一個禱告的時刻。
[00:10:58.120 --> 00:11:00.240]  無論遇到的困境是什麼,
[00:11:00.240 --> 00:11:03.040]  禱告永遠是最好的辦法。
[00:11:03.040 --> 00:11:08.040]  跟你們說禱告永遠是最好的辦法。
[00:11:08.040 --> 00:11:11.600]  所以我們看第一個聖誕節是一個禱告的時刻,
[00:11:11.600 --> 00:11:15.040]  讓你藉著禱告能夠精力神。
[00:11:15.040 --> 00:11:17.800]  第二個聖誕節這也是一個關懷的時刻,
[00:11:17.800 --> 00:11:21.400]  跟你們說這是一個關懷的時刻。
[00:11:21.400 --> 00:11:24.240]  菲律賓書第二章第四節到第五節,
[00:11:24.240 --> 00:11:26.040]  我們一同來念這段聖經來。
[00:11:26.040 --> 00:11:30.000]  個人不要單顧自己的事,也要顧別人的事。
[00:11:30.000 --> 00:11:32.800]  你們當以基督耶穌的心為心。
[00:11:32.800 --> 00:11:36.640]  這裏說我們當以基督耶穌的心為心。
[00:11:36.640 --> 00:11:39.240]  什麼是基督耶穌的心?
[00:11:39.240 --> 00:11:42.640]  就是為我們成為貧窮好教,
[00:11:42.640 --> 00:11:46.320]  我們因著祂的貧窮成為富足。
[00:11:46.320 --> 00:11:49.040]  耶穌沒有單顧祂自己的事,
[00:11:49.040 --> 00:11:51.200]  祂也顧念我們的事情。
[00:11:51.200 --> 00:11:53.280]  我們看見整個聖誕節的故事,
[00:11:53.280 --> 00:11:57.320]  就是耶穌顧念我們人的軟弱。
[00:11:57.320 --> 00:11:59.240]  當我們人還做罪人的時候,
[00:11:59.240 --> 00:12:00.640]  還不認識神的時候,
[00:12:00.640 --> 00:12:05.640]  是耶穌先來到這個世界上為我們完成了救恩。
[00:12:05.640 --> 00:12:08.040]  好教我們因祂的緣故,
[00:12:08.040 --> 00:12:13.120]  可以得享神所為我們預備一切豐盛的恩典。
[00:12:13.120 --> 00:12:16.560]  所以在聖誕節期間要經歷神最好的方法,
[00:12:16.560 --> 00:12:20.960]  莫過於效法耶穌基督的榜樣。
[00:12:20.960 --> 00:12:23.720]  耶穌顧念我們的軟弱,
[00:12:23.720 --> 00:12:28.800]  也求神幫助我們顧念我們身旁周圍人的需要,
[00:12:28.800 --> 00:12:32.200]  能夠顧念他們的軟弱,Amen?
[00:12:32.200 --> 00:12:35.760]  那你說我們從哪裡開始起呢?
[00:12:35.760 --> 00:12:38.160]  我告訴你要從你的家人開始,
[00:12:38.160 --> 00:12:41.640]  跟他從你的家人開始。
[00:12:41.640 --> 00:12:45.200]  做丈夫的不要再忽略你的妻子了,
[00:12:45.200 --> 00:12:47.920]  想想看這麼多年來她為這個家庭,
[00:12:47.920 --> 00:12:50.320]  默默辛苦的付出一切,
[00:12:50.320 --> 00:12:53.880]  你應該要為她獻上感恩,Amen?
[00:12:53.880 --> 00:12:57.800]  在假期時間反正沒什麼班可加了嘛,
[00:12:57.800 --> 00:13:00.040]  花點時間陪陪她吧,
[00:13:00.040 --> 00:13:03.360]  喝個咖啡,如果不喝咖啡喝個茶吧,
[00:13:03.360 --> 00:13:07.280]  談談心,聽她講講話吧,
[00:13:07.280 --> 00:13:11.440]  幫她做點家事吧,讓她休息一下,
[00:13:11.440 --> 00:13:18.760]  總是要用盡各樣的方法表達一下你對她的關心吧,Amen?
[00:13:18.760 --> 00:13:24.200]  不要一天到晚愛在心裡口難開,表達一下吧,
[00:13:24.200 --> 00:13:27.520]  做妻子也不要再埋怨你的丈夫了,
[00:13:27.520 --> 00:13:29.520]  體貼他一下吧,
[00:13:29.520 --> 00:13:32.400]  想想看他多少的壓力在他身上,
[00:13:32.400 --> 00:13:36.520]  無論中年危機,壯年危機,老年危機,
[00:13:36.520 --> 00:13:41.720]  反正男人心裡充滿了一大堆他不肯承認的危機,我告訴你,
[00:13:41.720 --> 00:13:45.280]  鼓勵他一下吧,稱讚他一下吧,
[00:13:45.280 --> 00:13:47.480]  你要記得對一個男人來講,
[00:13:47.480 --> 00:13:53.640]  沒有一個稱讚比他妻子的稱讚更加重要,Amen?
[00:13:53.640 --> 00:13:59.920]  做父母的,你是否也能夠看見你兒女的需要呢?
[00:13:59.920 --> 00:14:03.040]  他們渴望被你接納,
[00:14:03.040 --> 00:14:05.720]  他們渴望被你了解,
[00:14:05.720 --> 00:14:09.880]  多少時候我看見很多父母跟兒女之間的衝突,
[00:14:09.880 --> 00:14:14.760]  常常就在於其實不是我們不愛他們,我們非常愛他們,
[00:14:14.760 --> 00:14:19.440]  而是我們很習慣性的只是關心我們自己想關心的事情,
[00:14:19.440 --> 00:14:23.520]  卻沒有真正了解他們所關心的事情。
[00:14:23.520 --> 00:14:26.680]  其實很多時候父母跟兒女之間,
[00:14:26.680 --> 00:14:31.120]  只要我們肯多一點對他們的接納,
[00:14:31.120 --> 00:14:34.320]  少一點我們對他的期望,
[00:14:34.320 --> 00:14:41.200]  我告訴你,就能夠使父母兒女的關心重新建立起來的,Amen?
[00:14:41.200 --> 00:14:46.240]  做兒女的也是這樣,你要盡量去體會父母親的愛吧,
[00:14:46.240 --> 00:14:52.760]  因為有一天當你發現當世界上所有其他的愛都叫你失望的時候,
[00:14:52.760 --> 00:14:56.480]  父母的愛還是永遠長存的。
[00:14:56.480 --> 00:14:59.080]  不但要關懷你的家人,
[00:14:59.080 --> 00:15:02.520]  其實修成也幫助我們看見屬靈大家庭的需要,
[00:15:02.520 --> 00:15:08.560]  你有沒有看見教會裡面弟兄姐妹他們也需要你的扶持跟幫助呢?
[00:15:08.560 --> 00:15:14.520]  我常常覺得神經就把我們放在這樣的屬靈大家庭裡面是非常寶貴的恩典,
[00:15:14.520 --> 00:15:17.240]  讓我們在生活各樣的壓力的時候,
[00:15:17.240 --> 00:15:22.800]  我們有一個朋友,屬靈的朋友,我們有彼此的扶持,
[00:15:22.800 --> 00:15:25.600]  一通的奔跑天路,Amen?
[00:15:25.600 --> 00:15:28.080]  其實你知道在人生的旅途當中,
[00:15:28.080 --> 00:15:32.080]  無論你遇到的環境困難有多麼的難,
[00:15:32.080 --> 00:15:36.000]  我告訴你總是有路讓你走得下去的,Amen?
[00:15:36.000 --> 00:15:39.720]  所以中國話一句話說什麼,天無什麼?
[00:15:39.720 --> 00:15:42.680]  你看看,真好,天無絕人之路。
[00:15:42.680 --> 00:15:45.880]  這連不信主人都說這句話,你知道?
[00:15:45.880 --> 00:15:47.680]  我們信主人更何況呢?
[00:15:47.680 --> 00:15:50.800]  神真的在我們身上,祂會帶領我們,
[00:15:50.800 --> 00:15:54.480]  不要放棄,要堅持到底,
[00:15:54.480 --> 00:15:57.640]  但是問題是你要怎麼走過去?
[00:15:57.640 --> 00:16:01.160]  你可以一個人孤孤單單的走過去,
[00:16:01.160 --> 00:16:06.840]  你也可以有一批弟兄姐妹,彼此的扶持一同走過去,
[00:16:06.840 --> 00:16:11.120]  你會發現分享的喜樂是加倍的喜樂,
[00:16:11.120 --> 00:16:15.840]  分擔的重擔是減半的重擔,Amen?
[00:16:15.840 --> 00:16:18.680]  對我們身旁周圍的人也是如此。
[00:16:18.680 --> 00:16:24.880]  很多時候其實只要我們肯對別人有一點點的付出,
[00:16:24.880 --> 00:16:27.960]  你知道就會為別人帶來多大的喜悅嗎?
[00:16:27.960 --> 00:16:29.320]  真的。
[00:16:29.320 --> 00:16:31.360]  你知道每年我們在聖誕節的時候,
[00:16:31.360 --> 00:16:37.840]  我們教會都會送Donut給Santa Clara的警察局。
[00:16:37.840 --> 00:16:42.200]  而且不但是Donut,是Crispy Cream Donut。
[00:16:42.200 --> 00:16:45.360]  而且不只是整個警察局一打,
[00:16:45.360 --> 00:16:49.040]  是每一個警察一人一打。
[00:16:49.040 --> 00:16:52.080]  所以每次去都是大隊車馬去,
[00:16:52.080 --> 00:17:00.280]  他們好高興車子一到,列隊歡迎。
[00:17:00.280 --> 00:17:02.840]  事實上每年聖誕節他們都在問什麼時候來,
[00:17:02.840 --> 00:17:05.800]  什麼時候來,他們在等著來。
[00:17:05.800 --> 00:17:07.240]  上次我去的時候,
[00:17:07.240 --> 00:17:17.560]  這個新的警察局長還送我一個警墓的徽章,警墓。
[00:17:17.560 --> 00:17:22.480]  我想大概是用Donut在牧養他們。
[00:17:22.480 --> 00:17:24.960]  我們隔壁的鄰居Wallpark,
[00:17:24.960 --> 00:17:29.080]  以前我們要搬進來的時候,他反對我們搬進來。
[00:17:29.080 --> 00:17:33.960]  後來我們每一個禮拜天就送給他們一盒Crispy Cream Donut,
[00:17:33.960 --> 00:17:36.120]  每個禮拜天送過去。
[00:17:36.120 --> 00:17:39.200]  結果現在我們成為好朋友了。
[00:17:39.200 --> 00:17:43.160]  他太太以前在公聽會裡面反對我們搬進來,
[00:17:43.160 --> 00:17:46.200]  這一次我們Shakina Glory建電計畫,
[00:17:46.200 --> 00:17:50.760]  他反而主動地搭我們教會的Shuttle Bus,
[00:17:50.760 --> 00:17:57.920]  到市政府替我們的建堂做見證,Hallelujah!
[00:17:57.920 --> 00:18:00.480]  感謝神,神把我們教會放在這裡,
[00:18:00.480 --> 00:18:05.680]  就是讓我們為社區跟靈社要帶來極大的祝福。
[00:18:05.680 --> 00:18:06.720]  Amen!
[00:18:06.720 --> 00:18:08.320]  事實上我真的發現,
[00:18:08.320 --> 00:18:11.840]  生命河所流到的地方,無論流到哪裡,
[00:18:11.840 --> 00:18:14.760]  哪裡都會發起來,Hallelujah!
[00:18:14.760 --> 00:18:20.840]  隔壁的狗房,以前多破舊啊!
[00:18:20.840 --> 00:18:25.320]  我們搬來以後,他們全面翻新了現在,不得了!
[00:18:25.320 --> 00:18:28.280]  隔壁借給我們停車的Denco,
[00:18:28.280 --> 00:18:31.240]  你還記得我們鋪了一條路,你可以開上去的以前,
[00:18:31.240 --> 00:18:34.720]  那個Denco,以前只有一個廠房,
[00:18:34.720 --> 00:18:36.160]  自從我們搬進來以後,
[00:18:36.160 --> 00:18:38.440]  現在工作人員已經倍增,
[00:18:38.440 --> 00:18:42.280]  在對面又增加另外一個辦公室,
[00:18:42.280 --> 00:18:46.840]  甚至連49都搬到Santa Clara來,你知道嗎?
[00:18:46.840 --> 00:18:48.520]  Hallelujah!
[00:18:48.520 --> 00:18:54.000]  我告訴你為什麼Shakina Glory建電計畫是那麼重要,
[00:18:54.000 --> 00:18:57.960]  建造這個聖殿不只是為了我們在這裡聚會,
[00:18:57.960 --> 00:19:02.000]  你知道很重要,這個屬靈的意義是很重要的,
[00:19:02.000 --> 00:19:04.880]  當我們在這裡為神建造一個聖殿的時候,
[00:19:04.880 --> 00:19:08.040]  不但是為社區要帶來祝福,
[00:19:08.040 --> 00:19:09.920]  真的帶來祝福,
[00:19:09.920 --> 00:19:15.200]  而且這個祝福從這裡流到萬國萬民,Amen!
[00:19:15.200 --> 00:19:18.520]  所以你一定要在這個建電計畫當中,
[00:19:18.520 --> 00:19:20.800]  你一定要有份,
[00:19:20.800 --> 00:19:25.840]  要與神一同來建造這個榮耀的教會,Amen!
[00:19:25.840 --> 00:19:27.640]  特別在聖誕節期間,
[00:19:27.640 --> 00:19:31.680]  讓我們一同來紀念教會建堂的需要,
[00:19:31.680 --> 00:19:36.280]  也讓我們一同紀念我們在宣教事工的需要,
[00:19:36.280 --> 00:19:39.280]  我們在全世界各地現在的24個國家,
[00:19:39.280 --> 00:19:43.280]  你知道我們有多少間分堂,你還記得嗎?
[00:19:43.280 --> 00:19:45.160]  多少?
[00:19:45.160 --> 00:19:48.160]  7,180,100,9!
[00:19:48.160 --> 00:19:55.520]  跟你旁邊說190間啦,跟他說!
[00:19:55.520 --> 00:19:59.760]  這190間就有190間的需要,
[00:19:59.760 --> 00:20:01.480]  所以我們在宣教委員會有時候,
[00:20:01.480 --> 00:20:02.680]  真的很辛苦,
[00:20:02.680 --> 00:20:06.280]  有時候真的巧婦難為母米之炊,
[00:20:06.280 --> 00:20:09.000]  你要供應所有這些教會的需要,
[00:20:09.000 --> 00:20:11.200]  所以也請弟兄姊妹真的紀念,
[00:20:11.200 --> 00:20:13.040]  不只是紀念在這裡,
[00:20:13.040 --> 00:20:16.720]  也看見在萬國萬民當中的需要,
[00:20:16.720 --> 00:20:19.440]  當我們紀念神的國度的時候,
[00:20:19.440 --> 00:20:22.480]  我告訴你,神也必紀念我們的需要的,
[00:20:22.480 --> 00:20:27.560]  因為我們越多給神,神就必越多給我們,
[00:20:27.560 --> 00:20:33.120]  事實上,今天當我們看見整個美國經濟環境開始好轉的時候,
[00:20:33.120 --> 00:20:35.400]  不但是股票市場內,
[00:20:35.400 --> 00:20:38.880]  消費者的信心指數也增加了,
[00:20:38.880 --> 00:20:42.560]  整個經濟成長率也都在提升,
[00:20:42.560 --> 00:20:45.200]  昨天我聽到一個專家在分析說,
[00:20:45.200 --> 00:20:49.600]  他說未來兩年整個美國經濟會繼續成長,
[00:20:49.600 --> 00:20:51.640]  不會slowdown下來,
[00:20:51.640 --> 00:20:57.560]  換句話說,其實神已經正在越多的加給我們了,
