
[00:00:00.000 --> 00:00:04.080]  希望大家都能夠將「八福」
[00:01:40.700 --> 00:01:42.700]  那我就
[00:01:42.700 --> 00:01:44.700]  我想你和我都一樣
[00:01:44.700 --> 00:01:47.700]  有些英文又好像懂又好像不懂
[00:01:47.700 --> 00:01:50.700]  又好像熟但又不知道裡面含的是什麼
[00:01:50.700 --> 00:01:54.700]  當我思想這個溫柔的人
[00:01:54.700 --> 00:01:56.700]  到底是什麼意思的時候
[00:01:56.700 --> 00:01:59.700]  我就試一下去研究一下這個meek這個字
[00:01:59.700 --> 00:02:01.700]  到底在說什麼
[00:02:01.700 --> 00:02:05.700]  他說原來是沒有表達那種
[00:02:05.700 --> 00:02:09.700]  是至高高人一等的態度
[00:02:09.700 --> 00:02:15.700]  也都不是很炫耀自己
[00:02:15.700 --> 00:02:18.700]  就是比較隨和
[00:02:18.700 --> 00:02:24.700]  應該說是比較隱藏自己的那種
[00:02:24.700 --> 00:02:27.700]  相對這個溫柔
[00:02:27.700 --> 00:02:29.700]  就是很霸氣
[00:02:29.700 --> 00:02:31.700]  粗聲粗氣
[00:02:31.700 --> 00:02:32.700]  嘮嘮嘈嘈
[00:02:32.700 --> 00:02:33.700]  沒什麼耐性
[00:02:33.700 --> 00:02:37.700]  還有很堅持的
[00:02:37.700 --> 00:02:39.700]  堅持自己那些東西
[00:02:39.700 --> 00:02:46.700]  甚至有些是很aggressive
[00:02:46.700 --> 00:02:48.700]  怎麼說
[00:02:48.700 --> 00:02:54.700]  是很
[00:02:54.700 --> 00:02:56.700]  怎麼說
[00:02:56.700 --> 00:03:00.700]  進取就很好
[00:03:00.700 --> 00:03:03.700]  很野心
[00:03:03.700 --> 00:03:05.700]  很有野心
[00:03:05.700 --> 00:03:07.700]  很aggressive
[00:03:07.700 --> 00:03:09.700]  我們現在說慣了
[00:03:09.700 --> 00:03:11.700]  變成不懂說話
[00:03:11.700 --> 00:03:13.700]  我們可以回不去
[00:03:13.700 --> 00:03:16.700]  不過總之溫柔就不是這樣
[00:03:16.700 --> 00:03:18.700]  但是這裡說的溫柔
[00:03:18.700 --> 00:03:20.700]  其實最主要不是說
[00:03:20.700 --> 00:03:23.700]  你是很隨和
[00:03:23.700 --> 00:03:25.700]  很隱約
[00:03:25.700 --> 00:03:27.700]  很不出聲
[00:03:27.700 --> 00:03:30.700]  或者很優柔
[00:03:30.700 --> 00:03:31.700]  很怕事
[00:03:31.700 --> 00:03:32.700]  很退縮
[00:03:32.700 --> 00:03:34.700]  基本上都不是說這些
[00:03:34.700 --> 00:03:36.700]  不說這些又說什麼
[00:03:36.700 --> 00:03:37.700]  不過話說回來
[00:03:37.700 --> 00:03:38.700]  剛才說過一些
[00:03:38.700 --> 00:03:40.700]  不要太過洋
[00:03:40.700 --> 00:03:42.700]  不要太過霸道
[00:03:42.700 --> 00:03:44.700]  不要太過搶著說話
[00:03:44.700 --> 00:03:46.700]  不要太過搶人位
[00:03:46.700 --> 00:03:50.700]  不要太過顯示自己
[00:03:50.700 --> 00:03:52.700]  那些都是好的
[00:03:52.700 --> 00:03:53.700]  是不是
[00:03:53.700 --> 00:03:55.700]  我們都不是很喜歡那些
[00:03:55.700 --> 00:03:59.700]  你還沒說完他就說
[00:03:59.700 --> 00:04:01.700]  我想如果你有機會跟人聊天
[00:04:01.700 --> 00:04:03.700]  有機會跟人開會的時候
[00:04:03.700 --> 00:04:05.700]  你是很不喜歡那些
[00:04:05.700 --> 00:04:08.700]  不聽完你說話就說話的人
[00:04:08.700 --> 00:04:11.700]  如果你是越來越不喜歡那些人
[00:04:11.700 --> 00:04:15.700]  我想你就會越來越變得很憤激
[00:04:15.700 --> 00:04:17.700]  我都還沒說完你說什麼
[00:04:17.700 --> 00:04:20.700]  那就開始會有交涯
[00:04:20.700 --> 00:04:22.700]  我們都是學一下
[00:04:22.700 --> 00:04:23.700]  溫柔一點
[00:04:23.700 --> 00:04:25.700]  隨和一點
[00:04:25.700 --> 00:04:29.700]  自己不要太注重自己
[00:04:29.700 --> 00:04:31.700]  這些都是好的
[00:04:31.700 --> 00:04:34.700]  不過這裡說的溫柔
[00:04:34.700 --> 00:04:36.700]  我再追尋下去的時候
[00:04:36.700 --> 00:04:41.700]  就發覺原來這裡的溫柔和貧窮
[00:04:41.700 --> 00:04:45.700]  就是說在社會裡面
[00:04:45.700 --> 00:04:47.700]  是比較低下
[00:04:47.700 --> 00:04:49.700]  比較卑微
[00:04:49.700 --> 00:04:51.700]  甚至特別應用在
[00:04:51.700 --> 00:04:54.700]  以色列百姓的身上
[00:04:54.700 --> 00:04:57.700]  就是當地那些
[00:04:57.700 --> 00:04:59.700]  敬虔的
[00:04:59.700 --> 00:05:01.700]  貧窮的人
[00:05:01.700 --> 00:05:02.700]  他們面對著的
[00:05:02.700 --> 00:05:07.700]  往往就是生活裡面的不公義不公平的事
[00:05:07.700 --> 00:05:10.700]  而在這一切的情況下
[00:05:10.700 --> 00:05:13.700]  他們這些溫柔的人
[00:05:13.700 --> 00:05:14.700]  有福了
[00:05:14.700 --> 00:05:17.700]  因為他們必承受地土
[00:05:17.700 --> 00:05:22.700]  意味著即使面對著不公平
[00:05:22.700 --> 00:05:24.700]  面對著打壓
[00:05:24.700 --> 00:05:26.700]  面對著欺壓的時候
[00:05:26.700 --> 00:05:29.700]  他們都不需要絕望
[00:05:29.700 --> 00:05:33.700]  因為他們的賞賜是不會消失的
[00:05:33.700 --> 00:05:35.700]  他們需要的
[00:05:35.700 --> 00:05:38.700]  上主是會施恩眷顧給他們
[00:05:38.700 --> 00:05:39.700]  原因是什麼呢
[00:05:39.700 --> 00:05:44.700]  因為面對著那些欺壓人的權貴的時候
[00:05:44.700 --> 00:05:47.700]  他們真的身訴無門
[00:05:47.700 --> 00:05:51.700]  但是他們又不是真的身訴無門
[00:05:51.700 --> 00:05:52.700]  雖然他們沒有後台
[00:05:52.700 --> 00:05:54.700]  沒有人幫他們出頭
[00:05:54.700 --> 00:05:57.700]  但是他們仍然需要等待
[00:05:57.700 --> 00:06:00.700]  那一位監察萬事
[00:06:00.700 --> 00:06:03.700]  也是施行公義判斷的
[00:06:03.700 --> 00:06:05.700]  那一位上帝
[00:06:05.700 --> 00:06:07.700]  所以上帝是貧窮人
[00:06:07.700 --> 00:06:09.700]  無依無靠的人
[00:06:09.700 --> 00:06:12.700]  那一個的後盾
[00:06:12.700 --> 00:06:15.700]  當時有一個叫做愛悉尼派
[00:06:15.700 --> 00:06:17.700]  那一群人
[00:06:17.700 --> 00:06:20.700]  他們就是覺得自己
[00:06:20.700 --> 00:06:22.700]  就是這一群貧窮的人
[00:06:22.700 --> 00:06:24.700]  就是這一群受欺壓的人
[00:06:24.700 --> 00:06:28.700]  他們認為自己就是詩篇三十七篇的傳人
[00:06:28.700 --> 00:06:31.700]  他們按照著詩篇三十七篇
[00:06:31.700 --> 00:06:33.700]  來過生活
[00:06:33.700 --> 00:06:34.700]  三十七篇第十一節
[00:06:34.700 --> 00:06:36.700]  正正就是耶穌基督
[00:06:36.700 --> 00:06:38.700]  八福裡面所引述的
[00:06:38.700 --> 00:06:40.700]  溫柔的人有福了
[00:06:40.700 --> 00:06:43.700]  因為他們必承受地土一字不亦的
[00:06:43.700 --> 00:06:44.700]  來搬了出來
[00:06:44.700 --> 00:06:47.700]  就是主耶穌用的這句話
[00:06:47.700 --> 00:06:49.700]  如果從這裡來解釋
[00:06:49.700 --> 00:06:50.700]  我們就可以看見
[00:06:50.700 --> 00:06:56.700]  溫柔原來是那一種交託上主
[00:06:56.700 --> 00:07:00.700]  忍耐著面對困苦
[00:07:00.700 --> 00:07:02.700]  然後不會和流合污
[00:07:02.700 --> 00:07:07.700]  更加不會因為受激怒受刺激受欺壓
[00:07:07.700 --> 00:07:09.700]  而憤世嫉俗
[00:07:09.700 --> 00:07:13.700]  而反過來是以暴易暴
[00:07:13.700 --> 00:07:17.700]  溫柔是交託的能力
[00:07:17.700 --> 00:07:19.700]  溫柔在耶穌基督的身上
[00:07:19.700 --> 00:07:21.700]  是可以看得到
[00:07:21.700 --> 00:07:23.700]  祂是最尊貴的
[00:07:23.700 --> 00:07:28.700]  祂應該是最有王氣最霸道的
[00:07:28.700 --> 00:07:30.700]  但是祂來到這個人世間的時候
[00:07:30.700 --> 00:07:32.700]  祂是騎著驢驅子
[00:07:32.700 --> 00:07:34.700]  謙謙卑卑的來
[00:07:34.700 --> 00:07:36.700]  而耶穌基督的一生
[00:07:36.700 --> 00:07:40.700]  都是這樣謙謙卑卑的
[00:07:40.700 --> 00:07:43.700]  來行走祂一生的路程
[00:07:43.700 --> 00:07:45.700]  無論多崎嶇
[00:07:45.700 --> 00:07:48.700]  無論多屈辱都好
[00:07:48.700 --> 00:07:53.700]  祂從來都沒有動過兵動過槍
[00:07:53.700 --> 00:07:55.700]  從來沒有動過拳頭
[00:07:55.700 --> 00:07:59.700]  也從來沒有用過言語的暴力
[00:07:59.700 --> 00:08:05.700]  耶穌基督始終是那一位溫柔的基督
[00:08:05.700 --> 00:08:07.700]  這個溫柔的基督
[00:08:07.700 --> 00:08:12.700]  祂為什麼能夠這麼溫柔呢
[00:08:12.700 --> 00:08:15.700]  是因為祂知道
[00:08:15.700 --> 00:08:20.700]  祂的天父仍然是祂的後盾
[00:08:20.700 --> 00:08:23.700]  祂不需要和人武鬥
[00:08:23.700 --> 00:08:25.700]  不需要和人鬥力
[00:08:25.700 --> 00:08:27.700]  祂根本不需要和人爭
[00:08:27.700 --> 00:08:30.700]  而這一切在祂的身上
[00:08:30.700 --> 00:08:32.700]  完全彰顯了出來
[00:08:32.700 --> 00:08:36.700]  祂沒有動過一個刀槍
[00:08:36.700 --> 00:08:38.700]  但是祂卻叫全世界
[00:08:38.700 --> 00:08:41.700]  俯伏在祂的面前
[00:08:41.700 --> 00:08:43.700]  這個會不會仍然是我們今天
[00:08:43.700 --> 00:08:46.700]  需要好好地去溫習的功課
[00:08:46.700 --> 00:08:47.700]  我們的心裡面
[00:08:47.700 --> 00:08:48.700]  我們的思想裡面
[00:08:48.700 --> 00:08:52.700]  會不會積存了很多很危險的東西
[00:08:52.700 --> 00:08:54.700]  是一觸即發
[00:08:54.700 --> 00:08:56.700]  一下子就爆炸
[00:08:56.700 --> 00:09:00.700]  無論我們是怎樣的立場
[00:09:00.700 --> 00:09:01.700]  怎樣的思想
[00:09:01.700 --> 00:09:04.700]  我們心裡面往往都會
[00:09:04.700 --> 00:09:06.700]  欣著自己覺得
[00:09:06.700 --> 00:09:09.700]  自己是受到不公平的對待
[00:09:09.700 --> 00:09:11.700]  我們往往都因為
[00:09:11.700 --> 00:09:14.700]  會看到一個看不過眼的事情
[00:09:14.700 --> 00:09:15.700]  越說越生氣
[00:09:15.700 --> 00:09:17.700]  越說就越生氣
[00:09:17.700 --> 00:09:20.700]  甚至我們都想動手
[00:09:20.700 --> 00:09:22.700]  如果我們是這樣的話
[00:09:22.700 --> 00:09:25.700]  或者今天這個訊息
[00:09:25.700 --> 00:09:29.700]  正正是好像外面正在下雨一樣
[00:09:29.700 --> 00:09:33.700]  將我們的心靈降溫
[00:09:33.700 --> 00:09:37.700]  來洗滌
[00:09:37.700 --> 00:09:39.700]  相反
[00:09:39.700 --> 00:09:42.700]  和那些被欺壓的人相反
[00:09:42.700 --> 00:09:45.700]  也是耶穌看不過眼的那些人
[00:09:45.700 --> 00:09:47.700]  是什麼人呢
[00:09:47.700 --> 00:09:49.700]  有權有勢
[00:09:49.700 --> 00:09:51.700]  虛有其表
[00:09:51.700 --> 00:09:55.700]  甚至是專門認為自己
[00:09:55.700 --> 00:09:58.700]  是講解這個
[00:09:58.700 --> 00:10:00.700]  Torah
[00:10:00.700 --> 00:10:02.700]  講這個他們舊約的
[00:10:02.700 --> 00:10:04.700]  以色列人的聖經
[00:10:04.700 --> 00:10:06.700]  是透透視到什麼都懂
[00:10:06.700 --> 00:10:12.700]  但是他們卻是霸著這個權利
[00:10:12.700 --> 00:10:14.700]  地位榮譽
[00:10:14.700 --> 00:10:19.700]  卻是漠視貧窮人的痛苦
[00:10:19.700 --> 00:10:24.700]  無視社會上不公不義的事情
[00:10:24.700 --> 00:10:28.700]  耶穌基督是告訴他的門徒
[00:10:28.700 --> 00:10:30.700]  你們跟隨我
[00:10:30.700 --> 00:10:32.700]  你們所走的路
[00:10:32.700 --> 00:10:36.700]  就應該是一條溫柔謙卑
[00:10:36.700 --> 00:10:40.700]  降卑自己這樣的道路
[00:10:40.700 --> 00:10:43.700]  耶穌謙卑溫柔的來到人世間
[00:10:43.700 --> 00:10:45.700]  這一位耶和華的僕人
[00:10:45.700 --> 00:10:48.700]  上主之僕尼塞亞
[00:10:48.700 --> 00:10:50.700]  來到人世間的時候
[00:10:50.700 --> 00:10:52.700]  他是為奴為僕
[00:10:52.700 --> 00:10:55.700]  他是拿起毛巾
[00:10:55.700 --> 00:10:58.700]  裝起盆水來服侍的那一位
[00:10:58.700 --> 00:11:01.700]  所以聖經這樣形容我們的主話
[00:11:01.700 --> 00:11:03.700]  我的僕人我所揀選
[00:11:03.700 --> 00:11:06.700]  我所親愛心裡所喜悅的
[00:11:06.700 --> 00:11:09.700]  我要將我的靈賜給他
[00:11:09.700 --> 00:11:12.700]  我將我的靈賜給他
[00:11:12.700 --> 00:11:14.700]  賜給我的僕人
[00:11:14.700 --> 00:11:19.700]  我最近都再一次思想
[00:11:19.700 --> 00:11:21.700]  關乎聖靈的事
[00:11:21.700 --> 00:11:25.700]  到底聖靈在今天的教會裡面
[00:11:25.700 --> 00:11:27.700]  祂是在做什麼
[00:11:27.700 --> 00:11:32.700]  到底聖靈終極的任務
[00:11:32.700 --> 00:11:34.700]  是在做什麼
[00:11:34.700 --> 00:11:38.700]  我看到有一些
[00:11:38.700 --> 00:11:41.700]  是很講聖靈的
[00:11:41.700 --> 00:11:47.700]  但是生命竟然是非常奢華的
[00:11:47.700 --> 00:11:49.700]  我就打一個問號
[00:11:49.700 --> 00:11:52.700]  有一些很講聖靈的能力
[00:11:52.700 --> 00:11:55.700]  但是生活非常不檢點
[00:11:55.700 --> 00:11:58.700]  甚至走出來的時候
[00:11:58.700 --> 00:12:03.700]  那個姿態都是很霸氣的
[00:12:03.700 --> 00:12:06.700]  真的彷彿君臨天下
[00:12:06.700 --> 00:12:08.700]  我再對照這裡的經文
[00:12:08.700 --> 00:12:10.700]  再思想
[00:12:10.700 --> 00:12:13.700]  或者就是要提醒我們自己
[00:12:13.700 --> 00:12:16.700]  聖靈從來都要被尊重
[00:12:16.700 --> 00:12:17.700]  被敬拜
[00:12:17.700 --> 00:12:19.700]  被重視
[00:12:19.700 --> 00:12:22.700]  但是絕對不可以被利用
[00:12:22.700 --> 00:12:25.700]  聖靈從來都是上主
[00:12:25.700 --> 00:12:28.700]  要叫我們屬祂的人
[00:12:28.700 --> 00:12:30.700]  改變更新
[00:12:30.700 --> 00:12:32.700]  效法基督
[00:12:32.700 --> 00:12:34.700]  如果你說你很有聖靈
[00:12:34.700 --> 00:12:37.700]  但是卻是很不像耶穌基督
[00:12:37.700 --> 00:12:39.700]  而所做所想
[00:12:39.700 --> 00:12:43.700]  也不是追隨著基督的宗旨而去走
[00:12:43.700 --> 00:12:49.700]  我想我會很謹慎去看你所說的
[00:12:49.700 --> 00:12:53.700]  我想我就要運用那一個聖經所教導
[00:12:53.700 --> 00:12:55.700]  要有辨別的能力
[00:12:55.700 --> 00:12:57.700]  甚至是辨別諸靈
[00:12:57.700 --> 00:13:00.700]  今天我們親愛弟兄姊妹
[00:13:00.700 --> 00:13:02.700]  在思想到八福的時候
[00:13:02.700 --> 00:13:06.700]  會不會這個正正就是更加聖靈的
[00:13:06.700 --> 00:13:08.700]  更加合乎聖靈喜悅的
[00:13:08.700 --> 00:13:10.700]  要追求的事
[00:13:10.700 --> 00:13:13.700]  而不是某一些
[00:13:13.700 --> 00:13:16.700]  用聖靈做招牌
[00:13:16.700 --> 00:13:23.700]  但是卻是為了滿足自己的私慾
[00:13:23.700 --> 00:13:27.700]  利用這一切
[00:13:27.700 --> 00:13:30.700]  主耶穌不憎恨不怨揚
[00:13:30.700 --> 00:13:34.700]  街上也沒有人聽見祂的聲音
[00:13:34.700 --> 00:13:38.700]  壓傷的路位祂不截斷
[00:13:38.700 --> 00:13:40.700]  漲殘的燈火
[00:13:40.700 --> 00:13:43.700]  祂不催滅
[00:13:43.700 --> 00:13:45.700]  等祂施行公理
[00:13:45.700 --> 00:13:47.700]  叫公理得勝
[00:13:47.700 --> 00:13:52.700]  外邦人要仰望祂的名
[00:13:52.700 --> 00:13:54.700]  這位的主
[00:13:54.700 --> 00:13:56.700]  祂是溫柔
[00:13:56.700 --> 00:13:58.700]  所以祂很有耐性
[00:13:58.700 --> 00:14:01.700]  祂是溫柔所以祂等待
[00:14:01.700 --> 00:14:03.700]  祂等待
[00:14:03.700 --> 00:14:06.700]  祂溫柔但是祂不是沒有理想
[00:14:06.700 --> 00:14:08.700]  祂溫柔但是祂不是沒有信心
[00:14:08.700 --> 00:14:11.700]  祂溫柔但是祂不是
[00:14:11.700 --> 00:14:16.700]  忘記上帝最終極所喜悅的事
[00:14:16.700 --> 00:14:19.700]  這就是我們要去效法
[00:14:19.700 --> 00:14:21.700]  要去思想
[00:14:21.700 --> 00:14:23.700]  講回詩篇第37篇
[00:14:23.700 --> 00:14:25.700]  我相信這篇給我們今天
[00:14:25.700 --> 00:14:28.700]  看八福第五節的時候
[00:14:28.700 --> 00:14:31.700]  是很重要的一個啟示
[00:14:31.700 --> 00:14:32.700]  這裡教導百姓說
[00:14:32.700 --> 00:14:35.700]  你當倚靠耶和華而行善
[00:14:35.700 --> 00:14:37.700]  住在地上
[00:14:37.700 --> 00:14:42.700]  以祂的信實為糧
[00:14:42.700 --> 00:14:46.700]  因為作惡的必被剪除
[00:14:46.700 --> 00:14:48.700]  唯有等候耶和華的
[00:14:48.700 --> 00:14:51.700]  必承受地土
[00:14:51.700 --> 00:14:53.700]  但謙卑人必承受地土
[00:14:53.700 --> 00:14:56.700]  以豐盛的平安為樂
[00:14:56.700 --> 00:15:00.700]  蒙耶和華賜福的必承受地土
[00:15:00.700 --> 00:15:03.700]  被祂就座的必被剪除
[00:15:03.700 --> 00:15:08.700]  而人必承受地土永居其上
[00:15:08.700 --> 00:15:11.700]  你當等候耶和華遵守祂的道
[00:15:11.700 --> 00:15:15.700]  祂就抬舉你使你承受地土
[00:15:15.700 --> 00:15:19.700]  惡人被剪除的時候
[00:15:19.700 --> 00:15:20.700]  你必看見
[00:15:20.700 --> 00:15:23.700]  你要細察那完全人
[00:15:23.700 --> 00:15:25.700]  觀看那正直人
[00:15:25.700 --> 00:15:29.700]  因為和平人有好結局
[00:15:29.700 --> 00:15:33.700]  這是鼓勵受苦的人
[00:15:33.700 --> 00:15:38.700]  看見惡人橫行卻豐生水起
[00:15:38.700 --> 00:15:41.700]  是非常暢順
[00:15:41.700 --> 00:15:44.700]  而自己好像等極也得不到
[00:15:44.700 --> 00:15:46.700]  自己應份得到的
[00:15:46.700 --> 00:15:48.700]  這裡聖經是鼓勵
[00:15:48.700 --> 00:15:50.700]  你不用灰心
[00:15:50.700 --> 00:15:51.700]  你不用認命
[00:15:51.700 --> 00:15:55.700]  你不用覺得命運對你很不公道
[00:15:55.700 --> 00:15:58.700]  你不需要妒忌惡人
[00:15:58.700 --> 00:16:00.700]  妒忌到一個地步
[00:16:00.700 --> 00:16:03.700]  以至你都效法他們所做
[00:16:03.700 --> 00:16:04.700]  不用的
[00:16:04.700 --> 00:16:07.700]  不用去鬥不用去爭
[00:16:07.700 --> 00:16:12.700]  因為這位上主會眷顧你
[00:16:12.700 --> 00:16:13.700]  會供應你
[00:16:13.700 --> 00:16:15.700]  給你所缺乏的
[00:16:15.700 --> 00:16:18.700]  他一直會施恩給你
[00:16:18.700 --> 00:16:20.700]  聖經有沒有這些例子呢
[00:16:20.700 --> 00:16:22.700]  有沒有這些鼓勵呢
[00:16:22.700 --> 00:16:24.700]  這個溫柔的人承受地土
[00:16:24.700 --> 00:16:26.700]  有什麼溫柔的人呢
[00:16:26.700 --> 00:16:28.700]  我想我們可以看見
[00:16:28.700 --> 00:16:30.700]  有幾個例子
[00:16:30.700 --> 00:16:33.700]  記不記得亞伯拉罕
[00:16:33.700 --> 00:16:37.700]  亞伯拉罕帶他的兒子出生
[00:16:37.700 --> 00:16:39.700]  後來他的兒子發了
[00:16:39.700 --> 00:16:42.700]  然後地方不夠用
[00:16:42.700 --> 00:16:44.700]  亞伯拉罕怎樣跟他兒子說呢
[00:16:44.700 --> 00:16:46.700]  有沒有告訴他兒子
[00:16:46.700 --> 00:16:47.700]  你記不記得
[00:16:47.700 --> 00:16:49.700]  什麼都是叔叔給你的
[00:16:49.700 --> 00:16:51.700]  什麼都是叔叔帶給你的
[00:16:51.700 --> 00:16:53.700]  現在你有毛有翼就懂得飛
[00:16:53.700 --> 00:16:55.700]  現在地方大了
[00:16:55.700 --> 00:16:57.700]  你不懂得讓一讓叔叔
[00:16:57.700 --> 00:16:58.700]  你走一邊吧
[00:16:58.700 --> 00:17:01.700]  你去別處發展吧
[00:17:01.700 --> 00:17:04.700]  亞伯拉罕一句這樣的說話都沒有
[00:17:04.700 --> 00:17:08.700]  他甚至帶兒子去看地
[00:17:08.700 --> 00:17:10.700]  去看樓
[00:17:10.700 --> 00:17:11.700]  你看適合哪一間
[00:17:11.700 --> 00:17:12.700]  你選吧
[00:17:12.700 --> 00:17:14.700]  你隨便要吧
[00:17:14.700 --> 00:17:15.700]  選剩的那些
[00:17:15.700 --> 00:17:17.700]  我才要吧
[00:17:17.700 --> 00:17:19.700]  這個就是那個
[00:17:19.700 --> 00:17:22.700]  溫柔的人承受地土
[00:17:22.700 --> 00:17:26.700]  他不去跟兒子爭鬥
[00:17:26.700 --> 00:17:29.700]  他退讓
[00:17:29.700 --> 00:17:31.700]  退讓之後的結果是怎樣呢
[00:17:31.700 --> 00:17:33.700]  我們看到的
[00:17:33.700 --> 00:17:37.700]  兒子反而是淪落到爭一點沒命
[00:17:37.700 --> 00:17:38.700]  是發了
[00:17:38.700 --> 00:17:40.700]  不過發得太多
[00:17:40.700 --> 00:17:43.700]  去了所多瑪俄摩拉附近
[00:17:43.700 --> 00:17:45.700]  但是亞伯拉罕
[00:17:45.700 --> 00:17:47.700]  謙讓之餘
[00:17:47.700 --> 00:17:52.700]  上帝就讓他承受這個美好的產業
[00:17:52.700 --> 00:17:54.700]  甚至基督
[00:17:54.700 --> 00:17:58.700]  都是在亞伯拉罕的後裔那裡出來
[00:17:58.700 --> 00:18:00.700]  另外一個人
[00:18:00.700 --> 00:18:05.700]  大家都不覺得他會是一個溫柔的例子
[00:18:05.700 --> 00:18:08.700]  因為我相信他年輕的時候很能打
[00:18:08.700 --> 00:18:09.700]  學武的
[00:18:09.700 --> 00:18:13.700]  當他見到他的同胞被人欺負的時候
[00:18:13.700 --> 00:18:15.700]  他就二話不說
[00:18:15.700 --> 00:18:19.700]  就把那個欺負他同胞的人打死了
[00:18:19.700 --> 00:18:21.700]  你知道我在說誰
[00:18:21.700 --> 00:18:23.700]  摩西
[00:18:23.700 --> 00:18:28.700]  他發怒合不合道理
[00:18:28.700 --> 00:18:31.700]  那一群欺壓我同胞的
[00:18:31.700 --> 00:18:33.700]  我以牙還牙
[00:18:33.700 --> 00:18:34.700]  以眼還眼
[00:18:34.700 --> 00:18:36.700]  合不合道理
[00:18:36.700 --> 00:18:38.700]  想一想
[00:18:38.700 --> 00:18:40.700]  但是
[00:18:40.700 --> 00:18:43.700]  終於他學了一個功課
[00:18:43.700 --> 00:18:45.700]  他知道不是靠他的拳頭
[00:18:45.700 --> 00:18:48.700]  來打出天下
[00:18:48.700 --> 00:18:50.700]  他
[00:18:50.700 --> 00:18:52.700]  可以說是
[00:18:52.700 --> 00:18:54.700]  要他藏起來
[00:18:54.700 --> 00:18:56.700]  躲起來
[00:18:56.700 --> 00:18:59.700]  磨 磨 磨
[00:18:59.700 --> 00:19:01.700]  磨到他的靈角
[00:19:01.700 --> 00:19:04.700]  比較滑一點
[00:19:04.700 --> 00:19:08.700]  上帝才委以重任
[00:19:08.700 --> 00:19:12.700]  而後來當他被人欺負到上心口
[00:19:12.700 --> 00:19:15.700]  當他被人來頂撞
[00:19:15.700 --> 00:19:17.700]  他帶領的百姓
[00:19:17.700 --> 00:19:19.700]  他其他的領袖
[00:19:19.700 --> 00:19:21.700]  來看不起他
[00:19:21.700 --> 00:19:23.700]  來反抗他的時候
[00:19:23.700 --> 00:19:25.700]  他還能打嗎
[00:19:25.700 --> 00:19:26.700]  我相信如果他要打
[00:19:26.700 --> 00:19:28.700]  他應該還能打的
[00:19:28.700 --> 00:19:30.700]  不過他沒有了
[00:19:30.700 --> 00:19:32.700]  所以聖經說
[00:19:32.700 --> 00:19:33.700]  當摩西
[00:19:33.700 --> 00:19:35.700]  這個是一個溫柔的功
[00:19:35.700 --> 00:19:37.700]  面前
[00:19:37.700 --> 00:19:39.700]  記不記得
[00:19:39.700 --> 00:19:42.700]  甚至他都能讓出
[00:19:42.700 --> 00:19:44.700]  他的領導的地位
[00:19:44.700 --> 00:19:46.700]  然後聖經說
[00:19:46.700 --> 00:19:48.700]  摩西在世上
[00:19:48.700 --> 00:19:49.700]  是極其謙和
[00:19:49.700 --> 00:19:51.700]  勝於世上的眾人
[00:19:51.700 --> 00:19:53.700]  當然研究聖經的人說
[00:19:53.700 --> 00:19:55.700]  這段聖經是不是這樣說
[00:19:55.700 --> 00:19:57.700]  可能不是
[00:19:57.700 --> 00:20:01.700]  但是我覺得整個故事的進展來說
