
[00:00:00.000 --> 00:00:02.000]  頂姐妹絕樂去平安
[00:01:42.320 --> 00:01:46.320]  和第七和第十節
[00:01:46.320 --> 00:01:51.320]  這篇是一篇引起相當多討論的詩篇
[00:01:51.320 --> 00:01:53.320]  曾經有一個時期的學者
[00:01:53.320 --> 00:01:56.320]  認為這篇詩篇是一個特定的節期
[00:01:56.320 --> 00:02:00.320]  或者是典禮裏面使用的一篇詩篇
[00:02:00.320 --> 00:02:02.320]  他們當中有部份人主張
[00:02:02.320 --> 00:02:06.320]  這是大衛將約桂接回耶路撒冷時
[00:02:06.320 --> 00:02:08.320]  去頌唱的詩篇
[00:02:08.320 --> 00:02:10.320]  亦有人推斷這篇詩篇
[00:02:10.320 --> 00:02:14.320]  其實是寫給去錫安聖殿的朝聖者
[00:02:14.320 --> 00:02:17.320]  在進殿的禮儀裏面使用
[00:02:17.320 --> 00:02:19.320]  究竟是不是真的這樣呢?
[00:02:19.320 --> 00:02:21.320]  剛才還讀這篇詩篇的時候
[00:02:21.320 --> 00:02:23.320]  大家應該不難發現
[00:02:23.320 --> 00:02:27.320]  這篇詩篇大致可以分為三個部份
[00:02:27.320 --> 00:02:29.320]  分別是第一、第二節
[00:02:29.320 --> 00:02:32.320]  第三節到第六節
[00:02:32.320 --> 00:02:34.320]  和第七節到第十節
[00:02:34.320 --> 00:02:36.320]  每一個部份表面上
[00:02:36.320 --> 00:02:40.320]  都好像有各自的主題和文體的風格
[00:02:40.320 --> 00:02:44.320]  所以要斷定這篇詩篇的背景、用途
[00:02:44.320 --> 00:02:49.320]  和整篇詩篇的統一主題並不是那麼容易
[00:02:49.320 --> 00:02:54.320]  究竟這篇詩篇到底是想表達什麼信仰的真理呢?
[00:02:54.320 --> 00:02:56.320]  我們先有個祈禱
[00:02:56.320 --> 00:03:00.320]  親愛的主我們在此感謝祢
[00:03:00.320 --> 00:03:02.320]  讓我們在這個美好的早上
[00:03:02.320 --> 00:03:04.320]  來到祢的殿當中
[00:03:04.320 --> 00:03:06.320]  一同去敬拜祢
[00:03:06.320 --> 00:03:10.320]  願祢剛才的敬拜都成為一個祭
[00:03:10.320 --> 00:03:11.320]  去獻上
[00:03:11.320 --> 00:03:13.320]  願主祢親自去閱立
[00:03:13.320 --> 00:03:16.320]  又願祢的靈在我們當中
[00:03:16.320 --> 00:03:19.320]  先去加力給我,潔淨我的口舌
[00:03:19.320 --> 00:03:22.320]  以致我能夠有力去為祢宣講
[00:03:22.320 --> 00:03:26.320]  也願祢的靈在眾弟兄姊妹的心裡面
[00:03:26.320 --> 00:03:28.320]  打開眾人的心
[00:03:28.320 --> 00:03:32.320]  願祢的話語在眾人的心裡面紮根成長
[00:03:32.320 --> 00:03:34.320]  願主祢與我們同在
[00:03:34.320 --> 00:03:37.320]  奉主耶穌的名祈禱
[00:03:37.320 --> 00:03:38.320]  阿們
[00:03:38.320 --> 00:03:42.320]  我們首先將這篇詩篇的三個部份
[00:03:42.320 --> 00:03:44.320]  逐一去解釋
[00:03:44.320 --> 00:03:46.320]  經文的第一個部份是這樣說的
[00:03:46.320 --> 00:03:48.320]  地和其中充滿的
[00:03:48.320 --> 00:03:50.320]  世界和住在其間的
[00:03:50.320 --> 00:03:52.320]  都屬耶和華
[00:03:52.320 --> 00:03:54.320]  他把地建立在海上
[00:03:54.320 --> 00:03:57.320]  安定在大水之上
[00:03:57.320 --> 00:04:00.320]  詩篇二十四篇的第一節就說到
[00:04:00.320 --> 00:04:03.320]  神對地和其中所充滿的
[00:04:03.320 --> 00:04:06.320]  以及世界和住在其間的
[00:04:06.320 --> 00:04:08.320]  都擁有主權
[00:04:08.320 --> 00:04:12.320]  當然也包括了對這一切的管治權
[00:04:12.320 --> 00:04:17.320]  而第二節就提供了背後的理由
[00:04:17.320 --> 00:04:19.320]  正正就是因為
[00:04:19.320 --> 00:04:22.320]  神在這個洶湧的大海和急流之中
[00:04:22.320 --> 00:04:26.320]  使到地的根基去建立起來
[00:04:26.320 --> 00:04:29.320]  今年年初的時候曾經看到有一段新聞
[00:04:29.320 --> 00:04:34.320]  就說到地球的核心的轉速和轉向
[00:04:34.320 --> 00:04:35.320]  在改變中
[00:04:35.320 --> 00:04:37.320]  而這些科學家就指出
[00:04:37.320 --> 00:04:41.320]  這些改變或者會影響到地球的磁場
[00:04:41.320 --> 00:04:45.320]  而地球的磁場就是一直保護著地球
[00:04:45.320 --> 00:04:48.320]  擋開了大部分宇宙的輻射
[00:04:48.320 --> 00:04:53.320]  人和各種生物能夠在地球上生存
[00:04:53.320 --> 00:04:55.320]  其實是需要很多的條件配合
[00:04:55.320 --> 00:04:57.320]  才能夠發生
[00:04:57.320 --> 00:05:01.320]  而這一切當然都是神精密的設計
[00:05:01.320 --> 00:05:05.320]  古代近東的人當然沒有這些科學知識
[00:05:05.320 --> 00:05:09.320]  他們不知道地殼其實是浮在熔岩上
[00:05:09.320 --> 00:05:12.320]  而不是浮在水面上
[00:05:12.320 --> 00:05:15.320]  但當詩人在第二節提到地
[00:05:15.320 --> 00:05:18.320]  是建立在海和大水之上的時候
[00:05:18.320 --> 00:05:21.320]  實際上詩人其實是要表達
[00:05:21.320 --> 00:05:25.320]  他們都體會到地的脆弱
[00:05:25.320 --> 00:05:28.320]  所以不是神將地的根基去立定
[00:05:28.320 --> 00:05:33.320]  一個適合人居住的地根本是不會存在
[00:05:33.320 --> 00:05:37.320]  如果不是神一直這樣拱托和維護著的話
[00:05:37.320 --> 00:05:41.320]  地甚至可能會被海和大水
[00:05:41.320 --> 00:05:44.320]  所代表混沌的力量所吞噬
[00:05:44.320 --> 00:05:46.320]  而完全消失
[00:05:46.320 --> 00:05:49.320]  另一方面第一節的地和世界
[00:05:49.320 --> 00:05:52.320]  是一對平衡的近異詞
[00:05:52.320 --> 00:05:55.320]  但兩者其實原來有些分別
[00:05:55.320 --> 00:05:57.320]  他們的分別在哪裡呢?
[00:05:57.320 --> 00:06:00.320]  由猶太拉比解釋
[00:06:00.320 --> 00:06:02.320]  兩者的分別其實在於
[00:06:02.320 --> 00:06:07.320]  地是指一切的地土 一切的土地
[00:06:07.320 --> 00:06:12.320]  而世界是指有人聚居的地方
[00:06:12.320 --> 00:06:16.320]  所以世界是包含在地當中
[00:06:16.320 --> 00:06:18.320]  是地的一部分
[00:06:18.320 --> 00:06:20.320]  既然是這樣說的話
[00:06:20.320 --> 00:06:23.320]  如果大家讀過邏輯就會想得到
[00:06:23.320 --> 00:06:25.320]  第一節原則上
[00:06:25.320 --> 00:06:29.320]  其實有前半節的詩句就已經足夠
[00:06:29.320 --> 00:06:31.320]  因為下半節詩句的內容
[00:06:31.320 --> 00:06:35.320]  其實已經包含在上半節經文之中
[00:06:35.320 --> 00:06:40.320]  但詩人這樣看來很重複的做法
[00:06:40.320 --> 00:06:42.320]  並不是多此一舉
[00:06:42.320 --> 00:06:45.320]  而是有一個刻意去強調語氣
[00:06:45.320 --> 00:06:48.320]  和指出重點的作用
[00:06:48.320 --> 00:06:49.320]  換言之
[00:06:49.320 --> 00:06:52.320]  詩人在此要特別提醒大家
[00:06:52.320 --> 00:06:57.320]  世界這個人聚居和生活的領域
[00:06:57.320 --> 00:06:59.320]  都是屬於神的
[00:06:59.320 --> 00:07:01.320]  大家一定會問
[00:07:01.320 --> 00:07:05.320]  詩人為何要刻意強調這一點呢?
[00:07:05.320 --> 00:07:07.320]  從逆向的角度去看
[00:07:07.320 --> 00:07:09.320]  詩人要這樣刻意強調
[00:07:09.320 --> 00:07:11.320]  其實正好是說明
[00:07:11.320 --> 00:07:13.320]  雖然大家都知道
[00:07:13.320 --> 00:07:16.320]  地和其中一切都屬於神
[00:07:16.320 --> 00:07:19.320]  都是在神的管轄之下
[00:07:19.320 --> 00:07:22.320]  但很多人他們心底深處
[00:07:22.320 --> 00:07:24.320]  並不是真正願意
[00:07:24.320 --> 00:07:27.320]  降伏在神的主權之下
[00:07:27.320 --> 00:07:29.320]  而是在骨子裡
[00:07:29.320 --> 00:07:31.320]  這些人他們希望自己作主
[00:07:31.320 --> 00:07:33.320]  希望按著自己的喜好
[00:07:33.320 --> 00:07:35.320]  運用自己有限的智慧
[00:07:35.320 --> 00:07:38.320]  去選擇要過怎樣的生活
[00:07:38.320 --> 00:07:41.320]  這些人骨子裡的潛台詞是
[00:07:41.320 --> 00:07:44.320]  世界是人的領域
[00:07:44.320 --> 00:07:46.320]  而世界以外的大地
[00:07:46.320 --> 00:07:49.320]  才是被神去掌管
[00:07:49.320 --> 00:07:51.320]  他們會認為神有責任
[00:07:51.320 --> 00:07:54.320]  要去維持著大地的運作
[00:07:54.320 --> 00:07:56.320]  令它井然有序
[00:07:56.320 --> 00:07:58.320]  要令大地綠草如茵
[00:07:58.320 --> 00:08:00.320]  空氣清新 天氣晴朗
[00:08:00.320 --> 00:08:02.320]  沒有天災地震
[00:08:02.320 --> 00:08:04.320]  適合人去居住
[00:08:04.320 --> 00:08:06.320]  否則就會埋怨神
[00:08:06.320 --> 00:08:10.320]  質疑神為何要讓災禍降臨
[00:08:10.320 --> 00:08:13.320]  但當涉及世界
[00:08:13.320 --> 00:08:16.320]  涉及到世界這個人的領域的時候
[00:08:16.320 --> 00:08:20.320]  這些人就不想神去參與和過問
[00:08:20.320 --> 00:08:23.320]  希望由自己去主宰
[00:08:23.320 --> 00:08:25.320]  結果是怎樣?
[00:08:25.320 --> 00:08:28.320]  大家可以看看這個世界就會知道
[00:08:28.320 --> 00:08:30.320]  舉一個例子
[00:08:30.320 --> 00:08:32.320]  十九世紀末 二十世紀初
[00:08:32.320 --> 00:08:35.320]  因為科學的發展
[00:08:35.320 --> 00:08:37.320]  人對自己的理性
[00:08:37.320 --> 00:08:39.320]  對這個世界的發展都非常樂觀
[00:08:39.320 --> 00:08:41.320]  樂觀到一個程度
[00:08:41.320 --> 00:08:43.320]  甚至認為人已經足夠成熟
[00:08:43.320 --> 00:08:45.320]  不需要再有上帝
[00:08:45.320 --> 00:08:47.320]  不需要再有神
[00:08:47.320 --> 00:08:49.320]  都能夠可以依靠人的能力
[00:08:49.320 --> 00:08:51.320]  在地上建立一個
[00:08:51.320 --> 00:08:54.320]  好像天堂一樣的世界
[00:08:54.320 --> 00:08:56.320]  結果是怎樣呢?
[00:08:56.320 --> 00:08:59.320]  結果就是兩次世界大戰的爆發
[00:08:59.320 --> 00:09:01.320]  人禍的可怕
[00:09:01.320 --> 00:09:04.320]  相信大家在過去的一個星期裏
[00:09:04.320 --> 00:09:07.320]  都有很深刻的體會
[00:09:07.320 --> 00:09:10.320]  大家只要環顧一下身邊的人的表現
[00:09:10.320 --> 00:09:12.320]  甚至有時候
[00:09:12.320 --> 00:09:15.320]  大家認真地去醒察一下自己的內心
[00:09:15.320 --> 00:09:18.320]  都會很容易去看到
[00:09:18.320 --> 00:09:20.320]  很容易去明白
[00:09:20.320 --> 00:09:23.320]  人原來很容易有這樣的毛病
[00:09:23.320 --> 00:09:25.320]  希望有一個屬於自己
[00:09:25.320 --> 00:09:27.320]  而不是屬於神的世界
[00:09:27.320 --> 00:09:30.320]  是由自己去作主
[00:09:30.320 --> 00:09:32.320]  詩人強調
[00:09:32.320 --> 00:09:34.320]  世界和住在其間的
[00:09:34.320 --> 00:09:36.320]  都屬於神
[00:09:36.320 --> 00:09:39.320]  只是要指出人有這個錯誤的傾向
[00:09:39.320 --> 00:09:41.320]  為什麼這篇詩篇
[00:09:41.320 --> 00:09:44.320]  要用這兩節經文作為開場白呢?
[00:09:44.320 --> 00:09:46.320]  世界所指的
[00:09:46.320 --> 00:09:48.320]  不只是指以色列
[00:09:48.320 --> 00:09:50.320]  或者猶大國的疆土
[00:09:50.320 --> 00:09:52.320]  而是指地上
[00:09:52.320 --> 00:09:55.320]  一切有人聚居棲息的地方
[00:09:55.320 --> 00:09:57.320]  而住在其間的
[00:09:57.320 --> 00:09:59.320]  當然是指一切的民族
[00:09:59.320 --> 00:10:01.320]  而並不只是指
[00:10:01.320 --> 00:10:04.320]  以色列或者猶大國的人民
[00:10:04.320 --> 00:10:08.320]  因此在下文第三部分裏面提到
[00:10:08.320 --> 00:10:10.320]  那位榮耀的王者
[00:10:10.320 --> 00:10:14.320]  其實是一位烈國萬民的君王
[00:10:14.320 --> 00:10:17.320]  他統治的國度超越了以色列
[00:10:17.320 --> 00:10:21.320]  也超越了任何一個地上霸權的範圍
[00:10:21.320 --> 00:10:24.320]  經文第二部分這樣說
[00:10:24.320 --> 00:10:26.320]  誰能登耶和華的山
[00:10:26.320 --> 00:10:28.320]  誰能站在他的聖所
[00:10:28.320 --> 00:10:30.320]  就是守潔心清
[00:10:30.320 --> 00:10:32.320]  不向虛妄
[00:10:32.320 --> 00:10:34.320]  起誓不為詭詐的人
[00:10:34.320 --> 00:10:36.320]  他別蒙耶和華賜福
[00:10:36.320 --> 00:10:39.320]  又蒙救贖他的神使他誠意
[00:10:39.320 --> 00:10:42.320]  這是尋求耶和華的族類
[00:10:42.320 --> 00:10:44.320]  是尋求裡面的雅閣
[00:10:44.320 --> 00:10:46.320]  登神的山
[00:10:46.320 --> 00:10:49.320]  和站在神的聖所
[00:10:49.320 --> 00:10:51.320]  就代表了人要親近神
[00:10:51.320 --> 00:10:54.320]  要進入神的神聖領域之中
[00:10:54.320 --> 00:10:56.320]  這篇詩篇的第二部分
[00:10:56.320 --> 00:10:59.320]  就是回答誰能
[00:10:59.320 --> 00:11:04.320]  也就是說誰才有資格的問題
[00:11:04.320 --> 00:11:07.320]  這段經文看來像是一段
[00:11:07.320 --> 00:11:09.320]  在進殿的禮儀裏
[00:11:09.320 --> 00:11:13.320]  朝聖者和守在聖殿入口的祭司之間
[00:11:13.320 --> 00:11:16.320]  對答的禮文
[00:11:16.320 --> 00:11:19.320]  不過詩人在這裏列出的四個條件
[00:11:19.320 --> 00:11:23.320]  包括守潔心清不向虛妄
[00:11:23.320 --> 00:11:25.320]  和起誓不為詭詐
[00:11:25.320 --> 00:11:29.320]  其實都是一些倫理道德和信仰上的要求
[00:11:29.320 --> 00:11:32.320]  而不是一些宗教儀式的規定
[00:11:32.320 --> 00:11:36.320]  守潔是指一個人的外在行為
[00:11:36.320 --> 00:11:38.320]  清白無罪
[00:11:38.320 --> 00:11:42.320]  而心清是指一個人內心的思想純潔
[00:11:42.320 --> 00:11:44.320]  沒有邪惡的念頭
[00:11:44.320 --> 00:11:48.320]  也沒有不純良的動機和謀算
[00:11:48.320 --> 00:11:50.320]  不向虛妄所指的
[00:11:50.320 --> 00:11:53.320]  就是不將自己的生命抬起
[00:11:53.320 --> 00:11:57.320]  去交給那些虛妄的事物
[00:11:57.320 --> 00:12:00.320]  就代表這個人敬拜神
[00:12:00.320 --> 00:12:03.320]  而不是去敬拜那些沒有實質的偶像
[00:12:03.320 --> 00:12:07.320]  也就是和神有一個正確的關係
[00:12:07.320 --> 00:12:09.320]  起誓不為詭詐
[00:12:09.320 --> 00:12:12.320]  就代表這是一個誠實的人
[00:12:12.320 --> 00:12:15.320]  不會藉著發假誓來欺騙其他人
[00:12:15.320 --> 00:12:19.320]  也就是說會和人建立一個真誠的
[00:12:19.320 --> 00:12:22.320]  可以得到別人信任的關係
[00:12:22.320 --> 00:12:26.320]  這樣的人的行為和思想都正直
[00:12:26.320 --> 00:12:30.320]  和神和人都有一個合宜的關係
[00:12:30.320 --> 00:12:34.320]  當然能夠來到神面前去親近神
[00:12:34.320 --> 00:12:37.320]  並且因為生命能夠結連在神那裡
[00:12:37.320 --> 00:12:40.320]  而得到一個生命的力量
[00:12:40.320 --> 00:12:43.320]  這個生命的力量就是一個心靈的力量
[00:12:43.320 --> 00:12:45.320]  這樣有一個心靈力量的人
[00:12:45.320 --> 00:12:50.320]  他無論面對怎樣的困難、壓力、挫敗
[00:12:50.320 --> 00:12:54.320]  他都能夠以一個正面的態度去面對
[00:12:54.320 --> 00:12:57.320]  跌倒了,他能夠再站起來
[00:12:57.320 --> 00:13:00.320]  失敗了,他能夠總結經歷
[00:13:00.320 --> 00:13:03.320]  並且再作一個不同的嘗試
[00:13:03.320 --> 00:13:09.320]  受了傷,他都願意讓神為自己去包紮和治療
[00:13:09.320 --> 00:13:13.320]  這樣的人當然有更多的機會
[00:13:13.320 --> 00:13:17.320]  可以經歷到神的醫治和更新
[00:13:17.320 --> 00:13:21.320]  當然能夠得到神更多更大的賜福
[00:13:21.320 --> 00:13:24.320]  他們當然也能夠得到神的嘉許
[00:13:24.320 --> 00:13:26.320]  被神宣判為義人
[00:13:26.320 --> 00:13:31.320]  因為他們所做的都是神眼中看為正確的事情
[00:13:31.320 --> 00:13:36.320]  但是在這裡大家不知道會不會有一個問題
[00:13:36.320 --> 00:13:42.320]  有哪一個人能夠完全做到這四點的要求呢?
[00:13:42.320 --> 00:13:45.320]  假如要徹底的守潔心清
[00:13:45.320 --> 00:13:48.320]  又要只是單單的專注仰望神
[00:13:48.320 --> 00:13:50.320]  而徹底做到不向虛妄
[00:13:50.320 --> 00:13:54.320]  還要口裡連一點點的詭詐都沒有
[00:13:54.320 --> 00:13:56.320]  如果一個人要做到這樣
[00:13:56.320 --> 00:13:58.320]  才能夠去親近神
[00:13:58.320 --> 00:14:01.320]  才能夠得到夢神的賜福的話
[00:14:01.320 --> 00:14:05.320]  人還有沒有希望呢?
[00:14:05.320 --> 00:14:07.320]  人一方面因為罪
[00:14:07.320 --> 00:14:11.320]  沒有辦法拉近和神之間的距離
[00:14:11.320 --> 00:14:13.320]  但是另一方面
[00:14:13.320 --> 00:14:15.320]  如果人遠離了神
[00:14:15.320 --> 00:14:20.320]  就沒有了離開罪惡和生命根深的動力
[00:14:20.320 --> 00:14:23.320]  所以這是一個兩難的困局
[00:14:23.320 --> 00:14:25.320]  尋求禮面的雅各
[00:14:25.320 --> 00:14:29.320]  可以譯作尋求雅各的神的面
[00:14:29.320 --> 00:14:31.320]  尋求雅各的神的面
[00:14:31.320 --> 00:14:33.320]  這篇詩篇去到第六節
[00:14:33.320 --> 00:14:35.320]  當他充滿情感地唱到
[00:14:35.320 --> 00:14:38.320]  「這是尋求耶和華的族類
[00:14:38.320 --> 00:14:41.320]  是尋求雅各的神的面」的時候
[00:14:41.320 --> 00:14:43.320]  其實就是要表達
[00:14:43.320 --> 00:14:45.320]  唱詩的這一班人
[00:14:45.320 --> 00:14:47.320]  正是一班尋求神的人
[00:14:47.320 --> 00:14:49.320]  而這一句詩句
[00:14:49.320 --> 00:14:52.320]  正是他們看起來好像沒有希望
[00:14:52.320 --> 00:14:54.320]  在兩難的困局裡面
[00:14:54.320 --> 00:14:57.320]  向神發出一個呼喊
[00:14:57.320 --> 00:15:01.320]  接著詩篇第三部分就這樣說
[00:15:01.320 --> 00:15:04.320]  「忠誠們吶!你們要抬起頭來
[00:15:04.320 --> 00:15:08.320]  永久的門戶你們要備舉起
[00:15:08.320 --> 00:15:11.320]  那榮耀的王將要進來
[00:15:11.320 --> 00:15:13.320]  榮耀的王是誰呢?
[00:15:13.320 --> 00:15:15.320]  就是有力有能的耶和華
[00:15:15.320 --> 00:15:19.320]  在戰場上有能的耶和華
[00:15:19.320 --> 00:15:22.320]  忠誠們吶!你們要抬起頭來
[00:15:22.320 --> 00:15:25.320]  永久的門戶你們要把頭抬起
[00:15:25.320 --> 00:15:28.320]  那榮耀的王將要進來
[00:15:28.320 --> 00:15:31.320]  榮耀的王是誰呢?萬軍之耶和華
[00:15:31.320 --> 00:15:33.320]  他是榮耀的王」
[00:15:33.320 --> 00:15:37.320]  上一段經文就說到
[00:15:37.320 --> 00:15:40.320]  尋求神的人要符合什麼條件
[00:15:40.320 --> 00:15:45.320]  才有資格進入神的神聖領域之中
[00:15:45.320 --> 00:15:48.320]  而來到這個段落的時候
[00:15:48.320 --> 00:15:51.320]  詩篇就好像突然之間
[00:15:51.320 --> 00:15:54.320]  作出了一個180度的轉變
[00:15:54.320 --> 00:15:59.320]  宣告「榮耀的王將要進來」
[00:15:59.320 --> 00:16:02.320]  換言之就是把焦點
[00:16:02.320 --> 00:16:06.320]  由人進入神的山和神的聖所
[00:16:06.320 --> 00:16:11.320]  而轉到神將要進城的那個情況
[00:16:11.320 --> 00:16:12.320]  有學者就推斷
[00:16:12.320 --> 00:16:13.320]  剛才也有提到
[00:16:13.320 --> 00:16:15.320]  這個可能就是大衛將約桂
[00:16:15.320 --> 00:16:18.320]  接回耶路撒冷的時候
[00:16:18.320 --> 00:16:21.320]  和約桂一起巡遊的隊伍
[00:16:21.320 --> 00:16:24.320]  和看守城門的人
[00:16:24.320 --> 00:16:26.320]  互相對唱的詩歌
[00:16:26.320 --> 00:16:28.320]  也有學者提出
[00:16:28.320 --> 00:16:31.320]  這個可能也是以色列或者猶大國的軍隊
[00:16:31.320 --> 00:16:34.320]  他們帶著約桂出去打仗
[00:16:34.320 --> 00:16:35.320]  打贏了仗之後
[00:16:35.320 --> 00:16:37.320]  他們回歸的時候
[00:16:37.320 --> 00:16:40.320]  所頌唱的一個海船之歌
[00:16:40.320 --> 00:16:42.320]  是不是這樣呢?
[00:16:42.320 --> 00:16:43.320]  我們先賣個關子
[00:16:43.320 --> 00:16:45.320]  一會兒我們會討論到
[00:16:45.320 --> 00:16:48.320]  但是無論是哪一種可能性都好
[00:16:48.320 --> 00:16:51.320]  這段詩篇大家都可以感受得到
[00:16:51.320 --> 00:16:53.320]  它所營造出來的氣氛
[00:16:53.320 --> 00:16:54.320]  是非常熱烈
[00:16:54.320 --> 00:16:55.320]  非常高漲
[00:16:55.320 --> 00:16:56.320]  非常澎湃
[00:16:56.320 --> 00:16:58.320]  也是士氣高昂
[00:16:58.320 --> 00:17:01.320]  充滿了歡欣喜樂的心情
[00:17:01.320 --> 00:17:03.320]  頌城門在這裡
[00:17:03.320 --> 00:17:07.320]  並不是只是說城牆出入口那道門
[00:17:07.320 --> 00:17:12.320]  而是說一座城出入口的範圍
[00:17:12.320 --> 00:17:15.320]  包括了門外和門內的廣場
[00:17:15.320 --> 00:17:22.320]  也就是說城內和周邊一帶的居民聚集的地方
[00:17:22.320 --> 00:17:26.320]  所以向著頌城門宣告
[00:17:26.320 --> 00:17:32.320]  也就是說要對著城門口聚集的群眾發言
[00:17:32.320 --> 00:17:36.320]  詩人叫這些群眾要抬起頭來
[00:17:36.320 --> 00:17:41.320]  而抬起頭來在古代近東是一個流行的成語
[00:17:41.320 --> 00:17:45.320]  用來呼籲大家要歡欣 要心懷盼望
[00:17:45.320 --> 00:17:48.320]  也激勵大家要鼓起勇氣
[00:17:48.320 --> 00:17:50.320]  有這樣的意思
[00:17:50.320 --> 00:17:52.320]  用一個逆向的思維去想
[00:17:52.320 --> 00:17:55.320]  詩人要作出這樣的呼籲
[00:17:55.320 --> 00:18:00.320]  其實就是表示大家本來並不歡欣 並不喜樂
[00:18:00.320 --> 00:18:03.320]  這句也反映了他們很可能
[00:18:03.320 --> 00:18:09.320]  對所面對的處境和形勢並不樂觀
[00:18:09.320 --> 00:18:13.320]  或者他們面對著一些很大的傷痛
[00:18:13.320 --> 00:18:17.320]  於是他們感覺到憂心忡忡
[00:18:17.320 --> 00:18:19.320]  甚至充滿了恐懼
[00:18:19.320 --> 00:18:23.320]  詩人在作出一個抬起頭來的呼籲
[00:18:23.320 --> 00:18:25.320]  正是要激勵大家的士氣
[00:18:25.320 --> 00:18:28.320]  叫大家不要意志消沉
[00:18:28.320 --> 00:18:32.320]  為什麼詩人要叫大家抬起頭來
[00:18:32.320 --> 00:18:35.320]  叫大家抬起頭來的時候
[00:18:35.320 --> 00:18:38.320]  詩人的根據在哪裡呢?
[00:18:38.320 --> 00:18:40.320]  詩人解釋
[00:18:40.320 --> 00:18:44.320]  因為榮耀的王將要進來
[00:18:44.320 --> 00:18:46.320]  而詩人反覆地強調
[00:18:46.320 --> 00:18:49.320]  這位榮耀的王不是地上的君王
[00:18:49.320 --> 00:18:51.320]  或者是一位地上的領袖
[00:18:51.320 --> 00:18:55.320]  而是神自己
[00:18:55.320 --> 00:18:57.320]  在這個段落裡
[00:18:57.320 --> 00:19:02.320]  詩人用了榮耀的王耶和華和萬軍之耶和華
[00:19:02.320 --> 00:19:05.320]  這三個名字去稱呼神
[00:19:05.320 --> 00:19:09.320]  這三個名字到底代表了什麼意思呢?
[00:19:09.320 --> 00:19:12.320]  榮耀最基本的意思
[00:19:12.320 --> 00:19:15.320]  就是有分量和有重要性
[00:19:15.320 --> 00:19:18.320]  所以榮耀的王
[00:19:18.320 --> 00:19:20.320]  這個名字所強調的
[00:19:20.320 --> 00:19:25.320]  就是神是一位真正有分量和有重要性的王者
[00:19:25.320 --> 00:19:27.320]  表明了祂的主權
[00:19:27.320 --> 00:19:30.320]  是沒有人能夠輕看或者忽略
[00:19:30.320 --> 00:19:34.320]  祂的統治要帶來有重要性的影響
[00:19:34.320 --> 00:19:37.320]  神以榮耀的王的身份進來
[00:19:37.320 --> 00:19:41.320]  意味著神要親自帶領祂的子民
[00:19:41.320 --> 00:19:43.320]  不會讓祂的子民因為沒有
[00:19:43.320 --> 00:19:45.320]  可以跟隨的領袖
[00:19:45.320 --> 00:19:47.320]  於是就潰散
[00:19:47.320 --> 00:19:50.320]  這位榮耀的王者要藉此
[00:19:50.320 --> 00:19:52.320]  從這群人當中建立起一個
