
[00:00:00.000 --> 00:00:02.920]  我們今天來到神的面前
[00:03:49.160 --> 00:03:52.280]  弟兄們,我不願意你們不曉得
[00:03:52.280 --> 00:03:55.440]  我們的祖宗從前都在雲下
[00:03:55.440 --> 00:03:57.960]  都從海中經過
[00:03:57.960 --> 00:04:01.520]  都在雲裡、海裡受洗歸了摩西
[00:04:01.520 --> 00:04:04.200]  並且都吃了一樣的靈食
[00:04:04.200 --> 00:04:06.720]  也都喝了一樣的靈水
[00:04:06.720 --> 00:04:09.520]  所喝的是出於隨著他們的靈盤石
[00:04:09.520 --> 00:04:11.560]  那盤石就是基督
[00:04:11.560 --> 00:04:12.760]  保羅提醒我們
[00:04:12.760 --> 00:04:14.600]  我們的祖宗,即是猶太人的祖宗
[00:04:14.600 --> 00:04:16.760]  以色列人在抗野的時候
[00:04:16.760 --> 00:04:19.320]  他在有雲柱帶領之下
[00:04:19.320 --> 00:04:20.920]  過了紅海
[00:04:20.920 --> 00:04:22.240]  他們都受洗
[00:04:22.240 --> 00:04:24.240]  經歷過一個得救
[00:04:24.240 --> 00:04:25.720]  當時的得救的意思
[00:04:25.720 --> 00:04:33.240]  就是他們脫離了埃及人的奴僕的掌權之下
[00:04:33.240 --> 00:04:35.520]  並且吃了同一樣的靈食
[00:04:35.520 --> 00:04:37.880]  這個靈食不是我們今天的junk food
[00:04:37.880 --> 00:04:38.920]  不是那個靈
[00:04:38.920 --> 00:04:40.880]  這個靈是屬靈的食物
[00:04:40.880 --> 00:04:42.280]  spiritual food
[00:04:42.280 --> 00:04:43.600]  不寫法不同
[00:04:43.600 --> 00:04:45.920]  也都喝了一樣的靈水
[00:04:45.920 --> 00:04:48.240]  spiritual drink
[00:04:48.240 --> 00:04:50.520]  那靈食、靈水
[00:04:50.520 --> 00:04:51.440]  靈水是從哪裡來的呢?
[00:04:51.440 --> 00:04:57.720]  靈水就是從這個有靈的盤石
[00:04:57.720 --> 00:04:59.720]  這個spiritual rock
[00:04:59.720 --> 00:05:01.120]  那這個盤石是誰的呢?
[00:05:01.120 --> 00:05:02.360]  他說就是基督
[00:05:02.360 --> 00:05:05.600]  原來基督就是這個活活的石
[00:05:05.600 --> 00:05:06.840]  活活的盤石
[00:05:06.840 --> 00:05:09.720]  祂給了我們很多水喝
[00:05:09.720 --> 00:05:11.800]  大家都記得約翰福音
[00:05:11.800 --> 00:05:13.320]  四章說什麼
[00:05:13.320 --> 00:05:16.160]  是和一個撒瑪利亞婦人在井旁
[00:05:16.160 --> 00:05:18.280]  耶穌基督和她的對話
[00:05:18.280 --> 00:05:18.920]  是不是?
[00:05:18.920 --> 00:05:20.160]  那大家就記得了
[00:05:20.160 --> 00:05:22.760]  約翰福音四章十四節說
[00:05:22.760 --> 00:05:27.400]  「人若喝我所賜的水,就永遠不渴。」
[00:05:27.400 --> 00:05:31.800]  「我所賜的水,以在他裡頭成為全原籍,永度永生。」
[00:05:31.800 --> 00:05:33.600]  耶穌基督和撒瑪利亞婦人說
[00:05:33.600 --> 00:05:37.440]  祂說「你喝了我這個水,就永遠不渴。」
[00:05:37.440 --> 00:05:42.960]  因為當時撒瑪利亞婦人出來這個井打水
[00:05:42.960 --> 00:05:44.520]  那時候耶穌就和她說
[00:05:44.520 --> 00:05:47.880]  「你喝完這個水,你都會再口渴。」
[00:05:47.880 --> 00:05:49.400]  過兩天你又不夠水喝
[00:05:49.400 --> 00:05:50.920]  又要出來打水
[00:05:50.920 --> 00:05:54.440]  「但是如果你喝了我賜給你的靈水」
[00:05:54.440 --> 00:05:55.960]  spiritual drink
[00:05:55.960 --> 00:05:57.480]  「永遠都不會渴。」
[00:05:57.480 --> 00:05:59.960]  祂說「我賜給你的水,不單止你不渴」
[00:05:59.960 --> 00:06:03.200]  「還在你裡面湧出來。」
[00:06:03.200 --> 00:06:06.360]  湧出來,直到永生
[00:06:06.360 --> 00:06:09.560]  所以彼得前書二章四字說
[00:06:09.560 --> 00:06:12.160]  「主乃活石。」
[00:06:12.160 --> 00:06:15.720]  我們的主就是一個活石
[00:06:15.720 --> 00:06:18.760]  但是固然是被人棄掉的
[00:06:18.760 --> 00:06:21.280]  猶太人將祂釘在十字架
[00:06:21.280 --> 00:06:23.600]  但是祂是被神所揀選
[00:06:23.600 --> 00:06:24.760]  被上帝所揀選
[00:06:24.760 --> 00:06:25.640]  是所寶貴的
[00:06:25.640 --> 00:06:27.200]  這是彼得前書二章四字
[00:06:27.200 --> 00:06:29.000]  後來二章七字
[00:06:29.000 --> 00:06:29.960]  彼得又再說
[00:06:29.960 --> 00:06:35.640]  「將人所棄的石頭,成了房閣的頭塊石頭。」
[00:06:35.640 --> 00:06:39.400]  這個給我們看到一個很重要的意思就是
[00:06:39.400 --> 00:06:43.360]  這個匠人,這個木匠
[00:06:43.360 --> 00:06:46.600]  他們不要那個石頭
[00:06:46.600 --> 00:06:47.960]  即是耶穌基督
[00:06:47.960 --> 00:06:50.320]  他們將祂釘在十字架那裡
[00:06:50.320 --> 00:06:51.480]  他不信祂是彌賽
[00:06:51.480 --> 00:06:52.600]  他不信祂是救世主
[00:06:52.600 --> 00:06:53.960]  他不信祂是受高者
[00:06:53.960 --> 00:06:55.120]  他不信祂是神的兒子
[00:06:55.120 --> 00:06:56.960]  更加不信祂是神
[00:06:56.960 --> 00:07:00.320]  這個匠人將這個石頭丟掉
[00:07:00.320 --> 00:07:01.480]  釘在十字架那裡
[00:07:01.480 --> 00:07:03.520]  但是這個石頭後來復活了
[00:07:03.520 --> 00:07:04.440]  成為什麼?
[00:07:04.440 --> 00:07:06.840]  成為房閣的頭塊石頭
[00:07:06.840 --> 00:07:08.680]  這個所謂 corner stone
[00:07:08.680 --> 00:07:09.920]  頭塊石頭,first stone
[00:07:09.920 --> 00:07:10.880]  一會兒我就會說
[00:07:10.880 --> 00:07:13.000]  就是跟著彼得前書
[00:07:13.000 --> 00:07:15.000]  今天我們所謂的金句
[00:07:15.000 --> 00:07:17.640]  二章五字我就會說得很清楚
[00:07:17.640 --> 00:07:19.840]  彼得前書二章五字怎麼說?
[00:07:19.840 --> 00:07:26.040]  「你們來到主的面前,也好像活石。」
[00:07:26.040 --> 00:07:28.840]  即是我們的耶穌基督是活石
[00:07:28.840 --> 00:07:30.480]  我們來到神的面前
[00:07:30.480 --> 00:07:33.680]  我們都是活的石
[00:07:33.680 --> 00:07:35.040]  作聖潔的祭司
[00:07:35.040 --> 00:07:44.000]  藉著耶穌基督上帝所閲立的靈祭
[00:07:44.000 --> 00:07:47.480]  我們怎樣成為一個活石?
[00:07:47.480 --> 00:07:50.120]  我們來到主的面前
[00:07:50.120 --> 00:07:51.520]  怎樣來到主的面前?
[00:07:51.520 --> 00:07:52.960]  我們怎樣才能去到主的面前?
[00:07:52.960 --> 00:07:54.280]  首先是什麼?
[00:07:54.280 --> 00:07:57.760]  首先就是我們要重新得救
[00:07:57.760 --> 00:07:59.440]  如果我們沒有重新得救過
[00:07:59.440 --> 00:08:01.400]  我們沒有接納主耶穌基督做我們的救主的話
[00:08:01.400 --> 00:08:05.480]  我們不會可以說來到主的面前
[00:08:05.480 --> 00:08:08.800]  更加不會說我們好像耶穌一樣
[00:08:08.800 --> 00:08:09.600]  但是救不救?
[00:08:09.600 --> 00:08:10.760]  重新得救救不救?
[00:08:10.760 --> 00:08:12.320]  是還沒有救的
[00:08:12.320 --> 00:08:14.000]  不是說得救了就算了
[00:08:14.000 --> 00:08:15.560]  接著主耶穌基督有很多教訓
[00:08:15.560 --> 00:08:16.320]  我們就說第二
[00:08:16.320 --> 00:08:18.160]  我們要跟從祂
[00:08:18.160 --> 00:08:20.600]  進行祂的話
[00:08:20.600 --> 00:08:23.200]  聽祂的話
[00:08:23.200 --> 00:08:25.760]  最近在港口培靈會我聽到
[00:08:25.760 --> 00:08:27.880]  其中一句話就提醒了我們
[00:08:27.880 --> 00:08:31.520]  祂說我們不是重新得救就這麼簡單
[00:08:31.520 --> 00:08:33.640]  就是基督徒
[00:08:33.640 --> 00:08:35.080]  我們要進行祂的話
[00:08:35.080 --> 00:08:38.920]  如果你說自己是信耶穌的話
[00:08:38.920 --> 00:08:42.320]  但是你又沒有進行祂的話
[00:08:42.320 --> 00:08:43.640]  你是在說謊
[00:08:43.640 --> 00:08:44.720]  你是自欺欺人
[00:08:44.720 --> 00:08:46.400]  你是在騙自己
[00:08:46.400 --> 00:08:48.880]  重新得救還沒有救
[00:08:48.880 --> 00:08:50.120]  是,你是得救
[00:08:50.120 --> 00:08:52.560]  但是
[00:08:52.560 --> 00:08:56.000]  神的心意是要我們跟從祂
[00:08:56.000 --> 00:08:57.760]  和進行祂的話
[00:08:57.760 --> 00:08:58.760]  救了沒有?
[00:08:58.760 --> 00:09:00.400]  仍然還沒有救
[00:09:00.400 --> 00:09:04.400]  耶穌說要天天背起十字架去跟從祂
[00:09:04.400 --> 00:09:06.960]  要跟從主的路不是容易走的
[00:09:06.960 --> 00:09:08.320]  是難走的路
[00:09:08.320 --> 00:09:10.280]  是背起十字架的路
[00:09:10.280 --> 00:09:12.480]  十字架有兩個意思
[00:09:12.480 --> 00:09:13.840]  第一個意思
[00:09:13.840 --> 00:09:15.560]  就是一個受苦的意思
[00:09:15.560 --> 00:09:21.200]  十字架是羅馬人一個死刑的刑具
[00:09:21.200 --> 00:09:23.720]  所以背起十字架是很辛苦
[00:09:23.720 --> 00:09:25.160]  十字架是很重的
[00:09:25.160 --> 00:09:27.000]  現在我背後有一個十字架
[00:09:27.000 --> 00:09:28.320]  這是我們一位弟兄做的
[00:09:28.320 --> 00:09:29.720]  這個不是很重的
[00:09:29.720 --> 00:09:31.320]  這個不能掛到我上去
[00:09:31.320 --> 00:09:32.480]  我相信會爛掉
[00:09:32.480 --> 00:09:33.640]  是不是?
[00:09:33.640 --> 00:09:35.400]  但是
[00:09:35.400 --> 00:09:37.880]  當時的十字架真的很重
[00:09:37.880 --> 00:09:39.920]  所以當你背起十字架是很辛苦
[00:09:39.920 --> 00:09:41.400]  但這個不是最重要
[00:09:41.400 --> 00:09:42.560]  你背起十字架
[00:09:42.560 --> 00:09:43.520]  就是說什麼?
[00:09:43.520 --> 00:09:45.840]  你正在走去刑場
[00:09:45.840 --> 00:09:47.800]  你已經判了死刑
[00:09:47.800 --> 00:09:49.440]  現在你走去刑場
[00:09:49.440 --> 00:09:51.480]  還要自己背著十字架
[00:09:51.480 --> 00:09:53.600]  你已經走上一條滅亡的路
[00:09:53.600 --> 00:09:54.480]  一條絕路
[00:09:54.480 --> 00:09:55.960]  你說當時的心情是怎樣?
[00:09:55.960 --> 00:09:57.920]  不僅是肉體上的痛苦
[00:09:57.920 --> 00:09:58.680]  心靈上的痛苦
[00:09:58.680 --> 00:10:00.720]  這就是背起十字架
[00:10:00.720 --> 00:10:02.880]  你說我們相信耶穌真的這麼受苦
[00:10:02.880 --> 00:10:03.680]  這麼慘
[00:10:03.680 --> 00:10:04.480]  不是
[00:10:04.480 --> 00:10:06.520]  十字架是另外一回事
[00:10:06.520 --> 00:10:08.520]  十字架代表救恩
[00:10:08.520 --> 00:10:09.880]  代表復活的主
[00:10:09.880 --> 00:10:12.880]  就是我們背著救恩去走
[00:10:12.880 --> 00:10:13.600]  明白了嗎?
[00:10:13.600 --> 00:10:15.000]  所以不要以為背起十字架
[00:10:15.000 --> 00:10:17.000]  就一定是走苦的路
[00:10:17.000 --> 00:10:17.880]  不是
[00:10:17.880 --> 00:10:19.080]  人生是有苦
[00:10:19.080 --> 00:10:19.920]  是有樂
[00:10:19.920 --> 00:10:20.920]  是有起有跌
[00:10:20.920 --> 00:10:23.720]  但是最重要不是我們背起十字架
[00:10:23.720 --> 00:10:24.520]  背起刑具
[00:10:24.520 --> 00:10:26.800]  因為我們走上不是滅亡的路
[00:10:26.800 --> 00:10:30.200]  因為耶穌基督已經勝過死亡
[00:10:30.200 --> 00:10:31.440]  已經復活了
[00:10:31.440 --> 00:10:32.880]  所以今天我們背起十字架
[00:10:32.880 --> 00:10:35.760]  我們就是背起救恩
[00:10:35.760 --> 00:10:37.320]  是很輕散的
[00:10:37.320 --> 00:10:38.800]  縱然是背起十字架
[00:10:38.800 --> 00:10:39.480]  跟從主
[00:10:39.480 --> 00:10:41.600]  我們也不要覺得是辛苦
[00:10:41.600 --> 00:10:44.920]  這就是真正來到神的面前的意思
[00:10:44.920 --> 00:10:46.400]  來到基督的面前
[00:10:46.400 --> 00:10:48.320]  就可以像基督一樣
[00:10:48.320 --> 00:10:49.600]  基督是活石
[00:10:49.600 --> 00:10:52.400]  而我們也是活石
[00:10:52.400 --> 00:10:54.720]  法拉彼得前書二章七字說
[00:10:54.720 --> 00:10:56.400]  你做了活石之後
[00:10:56.400 --> 00:11:00.040]  你可以被建造成為靈宮
[00:11:00.040 --> 00:11:01.240]  靈宮是什麼?
[00:11:01.240 --> 00:11:03.040]  靈宮好像很抽象的一件事
[00:11:03.040 --> 00:11:04.640]  是屬靈的殿
[00:11:04.640 --> 00:11:06.160]  你看《和合本修嫡版》
[00:11:06.160 --> 00:11:09.600]  剛才大家所讀的是屬靈的殿
[00:11:09.600 --> 00:11:11.520]  但是我再看《老和》
[00:11:11.520 --> 00:11:12.680]  就是舊版
[00:11:12.680 --> 00:11:14.200]  就是叫做靈宮
[00:11:14.200 --> 00:11:16.960]  被建造成為靈宮
[00:11:16.960 --> 00:11:17.920]  靈宮是什麼?
[00:11:17.920 --> 00:11:19.640]  靈宮就是今天的教會
[00:11:19.640 --> 00:11:22.240]  是基督徒的團體
[00:11:22.240 --> 00:11:26.920]  靈宮不是一個禮拜堂的建築物
[00:11:26.920 --> 00:11:28.760]  我們經常都知道
[00:11:28.760 --> 00:11:31.480]  教會這件事不是一個建築物
[00:11:31.480 --> 00:11:32.400]  教會是一群人
[00:11:32.400 --> 00:11:35.960]  一群基督徒的群體組成的
[00:11:35.960 --> 00:11:38.160]  神是要我們去藉著
[00:11:38.160 --> 00:11:39.840]  我們好像一個石頭一樣
[00:11:39.840 --> 00:11:43.240]  慢慢去建造這個屬靈的宮殿
[00:11:43.240 --> 00:11:45.040]  就建立這個教會
[00:11:45.040 --> 00:11:48.120]  而且看回它那個被建造成為
[00:11:48.120 --> 00:11:51.160]  那個被建造三個字
[00:11:51.160 --> 00:11:52.280]  「被建造」
[00:11:52.280 --> 00:11:53.360]  英文呢
[00:11:53.360 --> 00:11:57.200]  看回這個NIV的國際版
[00:11:57.200 --> 00:12:01.280]  它就說「Are being built」
[00:12:01.280 --> 00:12:05.120]  我小時候讀小學五年級
[00:12:05.120 --> 00:12:09.480]  我都頗仰慕一個英文教師
[00:12:09.480 --> 00:12:11.080]  說得不好聽
[00:12:11.080 --> 00:12:14.480]  就是我都頗喜歡了這個英文教師
[00:12:14.480 --> 00:12:17.800]  當然這是小孩子的幻想
[00:12:17.800 --> 00:12:22.440]  不要以為喜歡了這個先生
[00:12:22.440 --> 00:12:24.720]  就會沒心機讀書
[00:12:24.720 --> 00:12:26.800]  不是的,是相反的
[00:12:26.800 --> 00:12:29.120]  變成他教什麼英文
[00:12:29.120 --> 00:12:33.120]  我都很用心去聽
[00:12:33.120 --> 00:12:34.360]  所以我發覺很多時候
[00:12:34.360 --> 00:12:36.280]  今天我的英文都略懂一二
[00:12:36.280 --> 00:12:39.920]  很多時候都是那時候我學回來的
[00:12:39.920 --> 00:12:41.680]  主要是教grammar
[00:12:41.680 --> 00:12:43.120]  香港人很注重grammar
[00:12:43.120 --> 00:12:44.920]  就是英國的文法
[00:12:44.920 --> 00:12:47.720]  因為教外國人英文
[00:12:47.720 --> 00:12:48.960]  一定要從grammar開始
[00:12:48.960 --> 00:12:51.560]  因為我們不是從小說到大
[00:12:51.560 --> 00:12:55.240]  我看回這句「Are being built」
[00:12:55.240 --> 00:12:57.600]  是passive continuous tense
[00:12:57.600 --> 00:12:58.920]  即是進行式
[00:12:58.920 --> 00:13:00.160]  亦是被動式
[00:13:00.160 --> 00:13:01.280]  Are being built
[00:13:01.280 --> 00:13:03.360]  就是說我們這個靈宮
[00:13:03.360 --> 00:13:08.320]  第一,不是我們自己做的
[00:13:08.320 --> 00:13:10.600]  是神去做我們的
[00:13:10.600 --> 00:13:13.200]  我們只不過是一塊材料
[00:13:13.200 --> 00:13:14.560]  不是我們自己做出來的
[00:13:14.560 --> 00:13:15.520]  是Are being built
[00:13:15.520 --> 00:13:17.520]  是被神去構造
[00:13:17.520 --> 00:13:20.400]  被神慢慢去塗造
[00:13:20.400 --> 00:13:23.280]  讓我想起詩篇127篇第一節就說到
[00:13:23.280 --> 00:13:25.800]  若不是耶和華建造的房屋
[00:13:25.800 --> 00:13:28.440]  建造的人就枉然勞力
[00:13:28.440 --> 00:13:30.120]  若不是耶和華看守城池
[00:13:30.120 --> 00:13:31.800]  看守的人就枉然警醒
[00:13:31.800 --> 00:13:33.720]  今天我們以為
[00:13:33.720 --> 00:13:36.560]  譬如我們教會越來越興旺
[00:13:36.560 --> 00:13:39.240]  我們想著人數越來越多
[00:13:39.240 --> 00:13:41.080]  團契又開了很多個
[00:13:41.080 --> 00:13:42.560]  有很多人信主
[00:13:42.560 --> 00:13:44.280]  一年又開幾次報道會
[00:13:44.280 --> 00:13:45.480]  又有培靈會
[00:13:45.480 --> 00:13:49.240]  又請到很知名的牧者、學者來講道
[00:13:49.240 --> 00:13:50.520]  似乎是很成功
[00:13:50.520 --> 00:13:53.040]  但成功不在我們這裡
[00:13:53.040 --> 00:13:53.880]  成功在哪裡?
[00:13:53.880 --> 00:13:55.760]  成功原來在神那裡
[00:13:55.760 --> 00:13:58.160]  如果不是耶和華建造這個房屋
[00:13:58.160 --> 00:14:00.160]  建造的人就是枉然勞力
[00:14:00.160 --> 00:14:02.880]  今天你看見教會似乎很風光
[00:14:02.880 --> 00:14:05.520]  但其實內裡已經很枯乾
[00:14:05.520 --> 00:14:08.520]  因為沒有了神在裡面的塗造、建造
[00:14:08.520 --> 00:14:11.400]  可能有些教會是走上了極端也說不定
[00:14:11.400 --> 00:14:13.080]  無論是信仰的極端
[00:14:13.080 --> 00:14:15.880]  無論是政見的極端也有
[00:14:15.880 --> 00:14:18.040]  令到大兄姐妹不和氣
[00:14:18.040 --> 00:14:21.640]  令到大兄姐妹開始分裂
[00:14:21.640 --> 00:14:23.800]  這個我也見過很多
[00:14:23.800 --> 00:14:25.600]  所以教會這件事
[00:14:25.600 --> 00:14:29.280]  是我們這一班的活石慢慢慢慢建造出來
[00:14:29.280 --> 00:14:30.800]  但是被建造的
[00:14:30.800 --> 00:14:32.640]  建造者是我們的神
[00:14:32.640 --> 00:14:34.720]  是我們的基督
[00:14:34.720 --> 00:14:35.920]  若不是耶和華建造
[00:14:35.920 --> 00:14:37.600]  我們建造是枉然勞力
[00:14:37.600 --> 00:14:39.160]  你放多少心機下去
[00:14:39.160 --> 00:14:41.400]  都是枉然的
[00:14:41.400 --> 00:14:42.240]  是的
[00:14:42.240 --> 00:14:43.680]  我們一定要靠神
[00:14:43.680 --> 00:14:46.080]  我們建造這個靈宮的時候
[00:14:46.080 --> 00:14:47.240]  我們是are being built
[00:14:47.240 --> 00:14:49.680]  第二就是continuous tension
[00:14:49.680 --> 00:14:50.800]  being built
[00:14:50.800 --> 00:14:53.160]  即是說一個不斷的塗造
[00:14:53.160 --> 00:14:55.000]  不斷的構造
[00:14:55.000 --> 00:14:56.400]  不斷的進步
[00:14:56.400 --> 00:14:57.720]  不斷的去裝修
[00:14:57.720 --> 00:15:00.360]  買一間屋
[00:15:00.360 --> 00:15:02.280]  買一間舊屋回來
[00:15:02.280 --> 00:15:03.760]  你就要慢慢慢慢去裝修
[00:15:03.760 --> 00:15:05.360]  除非你真的很多錢
[00:15:05.360 --> 00:15:06.360]  或者一班人
[00:15:06.360 --> 00:15:07.480]  整齊它
[00:15:07.480 --> 00:15:08.960]  很多時候我們從小去英國
[00:15:08.960 --> 00:15:09.680]  人工很貴
[00:15:09.680 --> 00:15:11.000]  我們慢慢去做
[00:15:11.000 --> 00:15:12.840]  先做這裡,先做這間房
[00:15:12.840 --> 00:15:14.000]  先塗一下灰水
[00:15:14.000 --> 00:15:15.840]  弄一弄,可能要換一下電掣
[00:15:15.840 --> 00:15:17.040]  換一下水喉
[00:15:17.040 --> 00:15:18.440]  又弄好廚房
[00:15:18.440 --> 00:15:19.080]  浴室
[00:15:19.080 --> 00:15:19.880]  弄完之後
[00:15:19.880 --> 00:15:21.280]  過了可能也要幾年之後
[00:15:21.280 --> 00:15:23.400]  發覺開頭弄的那些又已經舊了
[00:15:23.400 --> 00:15:24.640]  又要開始塗一下灰水了
[00:15:24.640 --> 00:15:26.480]  是不是?
[00:15:26.480 --> 00:15:29.160]  所以我們這個建造的過程
[00:15:29.160 --> 00:15:30.400]  是一個過程來的
[00:15:30.400 --> 00:15:32.160]  是一個continuous的
[00:15:32.160 --> 00:15:34.400]  神去塗造我們的生命
[00:15:34.400 --> 00:15:35.280]  也是一個continuous
[00:15:35.280 --> 00:15:37.080]  神去塗造我們的教會
[00:15:37.080 --> 00:15:38.160]  也是一個continuous
[00:15:38.160 --> 00:15:39.600]  是一個進行式
[00:15:39.600 --> 00:15:41.320]  不是說做了
[00:15:41.320 --> 00:15:41.960]  不是
[00:15:41.960 --> 00:15:44.120]  是不斷去做
[00:15:44.120 --> 00:15:45.320]  不斷去構造
[00:15:45.320 --> 00:15:46.720]  那些不好的東西
[00:15:46.720 --> 00:15:47.960]  就會除去
[00:15:47.960 --> 00:15:50.440]  一些新的東西又會進來
[00:15:50.440 --> 00:15:51.920]  除舊報新
[00:15:51.920 --> 00:15:53.160]  或者舊事已過
[00:15:53.160 --> 00:15:54.240]  新的又來了
[00:15:54.240 --> 00:15:55.840]  或者舊人代去了
[00:15:55.840 --> 00:15:57.320]  新的人就接手了
[00:15:57.320 --> 00:15:58.480]  所以我們是
