
[00:00:00.000 --> 00:00:25.000]  聖經問答:誰殺了哥利亞?
[00:04:52.000 --> 00:04:56.000]  五千尺下立即是大約一百五十磅
[00:04:56.000 --> 00:04:58.000]  一百五十磅不是他體重
[00:04:58.000 --> 00:05:00.000]  是那些銅盔
[00:05:00.000 --> 00:05:02.000]  海甲的重量
[00:05:02.000 --> 00:05:04.000]  即是甲重五千
[00:05:04.000 --> 00:05:07.000]  即是單是那件盔甲都重一百五十磅
[00:05:07.000 --> 00:05:09.000]  即是我這麼重
[00:05:09.000 --> 00:05:12.000]  即是我抱著他
[00:05:12.000 --> 00:05:14.000]  他就拿著我
[00:05:14.000 --> 00:05:16.000]  連盔甲都這麼重
[00:05:16.000 --> 00:05:18.000]  第六節請你讀
[00:05:18.000 --> 00:05:26.000]  這個讀作「擊」字
[00:05:26.000 --> 00:05:28.000]  刀槍劍擊
[00:05:28.000 --> 00:05:29.000]  第七節
[00:05:29.000 --> 00:05:35.000]  槍罕粗如織布的機軸
[00:05:35.000 --> 00:05:40.000]  鐵槍頭重六百尺下立
[00:05:40.000 --> 00:05:43.000]  六百尺下立即是大約十八磅
[00:05:43.000 --> 00:05:47.000]  即是頭的槍頭十八磅
[00:05:47.000 --> 00:05:49.000]  一個啞鈴兩個啞鈴
[00:05:49.000 --> 00:05:53.000]  有一個拿盾牌的人在他面前走
[00:05:53.000 --> 00:05:55.000]  還要有一個盾牌的人在他面前走
[00:05:55.000 --> 00:05:58.000]  裝備真的很厲害
[00:05:58.000 --> 00:06:00.000]  如果今天來說是重型裝備
[00:06:00.000 --> 00:06:03.000]  第八節請你讀
[00:06:05.000 --> 00:06:07.000]  他若能與我戰鬥
[00:06:07.000 --> 00:06:09.000]  將我殺死
[00:06:09.000 --> 00:06:11.000]  我們就作你們的福人
[00:06:11.000 --> 00:06:13.000]  我若勝了他
[00:06:13.000 --> 00:06:15.000]  將我殺死
[00:06:15.000 --> 00:06:17.000]  他若能與我戰鬥
[00:06:17.000 --> 00:06:19.000]  將我殺死
[00:06:19.000 --> 00:06:21.000]  我們就作你們的福人
[00:06:21.000 --> 00:06:23.000]  他若能與我戰鬥
[00:06:23.000 --> 00:06:25.000]  將我殺死
[00:06:25.000 --> 00:06:27.000]  我們就作你們的福人
[00:06:27.000 --> 00:06:29.000]  他若能與我戰鬥
[00:06:29.000 --> 00:06:31.000]  將我殺死
[00:06:31.000 --> 00:06:33.000]  我們就作你們的福人
[00:06:33.000 --> 00:06:35.000]  我若勝了他
[00:06:35.000 --> 00:06:37.000]  將他殺死
[00:06:37.000 --> 00:06:39.000]  你們就作我們的福人
[00:06:39.000 --> 00:06:41.000]  服侍我們
[00:06:41.000 --> 00:06:44.000]  所以菲利士人和以色列人打仗
[00:06:44.000 --> 00:06:47.000]  他們先派代表
[00:06:47.000 --> 00:06:49.000]  贏了就不用再打了
[00:06:49.000 --> 00:06:51.000]  免得傷亡那麼多
[00:06:51.000 --> 00:06:53.000]  所以派一個人出來打
[00:06:53.000 --> 00:06:55.000]  當然要有最厲害的那個
[00:06:55.000 --> 00:06:57.000]  派最厲害的那個
[00:06:57.000 --> 00:06:59.000]  菲利士人最厲害的那個就是哥利亞
[00:06:59.000 --> 00:07:01.000]  當然是他
[00:07:01.000 --> 00:07:03.000]  而且有最好的裝備
[00:07:03.000 --> 00:07:07.000]  以色列人就沒有人敢出去
[00:07:07.000 --> 00:07:09.000]  四十天
[00:07:09.000 --> 00:07:11.000]  如果大家回去再讀一下聖經
[00:07:11.000 --> 00:07:13.000]  四十天和他等
[00:07:13.000 --> 00:07:15.000]  等多久都沒有人敢出來
[00:07:15.000 --> 00:07:17.000]  四十天就是多久?
[00:07:17.000 --> 00:07:19.000]  一個多月
[00:07:19.000 --> 00:07:21.000]  天天叫你出來
[00:07:21.000 --> 00:07:23.000]  都沒有人出來
[00:07:23.000 --> 00:07:25.000]  所以等了很久
[00:07:25.000 --> 00:07:27.000]  結果這個大衛
[00:07:27.000 --> 00:07:29.000]  十幾歲
[00:07:29.000 --> 00:07:31.000]  剛好去到
[00:07:31.000 --> 00:07:33.000]  軍營探望哥利亞
[00:07:33.000 --> 00:07:35.000]  知道這件事
[00:07:35.000 --> 00:07:37.000]  自告奮勇
[00:07:37.000 --> 00:07:39.000]  就說我代表以色列人出戰
[00:07:39.000 --> 00:07:41.000]  這個真是
[00:07:41.000 --> 00:07:43.000]  出戰打誰?
[00:07:43.000 --> 00:07:45.000]  打巨人哥利亞
[00:07:45.000 --> 00:07:47.000]  結果怎樣呢?
[00:07:47.000 --> 00:07:49.000]  我們跳了一些經文
[00:07:49.000 --> 00:07:51.000]  一會兒回來再讀
[00:07:51.000 --> 00:07:53.000]  四十八節一起讀
[00:07:53.000 --> 00:07:55.000]  菲利士人起身
[00:07:55.000 --> 00:07:59.000]  大衛前來,大衛急忙迎著菲利士人
[00:07:59.000 --> 00:08:01.000]  往戰場跑去
[00:08:01.000 --> 00:08:03.000]  這個菲利士人是指哥利亞
[00:08:03.000 --> 00:08:05.000]  不是所有菲利士人
[00:08:05.000 --> 00:08:07.000]  四十九節
[00:08:07.000 --> 00:08:09.000]  大衛用手將囊中
[00:08:09.000 --> 00:08:13.000]  掏出一塊石子來
[00:08:13.000 --> 00:08:15.000]  用機緣甩去
[00:08:15.000 --> 00:08:19.000]  打中菲利士人的額
[00:08:19.000 --> 00:08:21.000]  石子進入額內
[00:08:21.000 --> 00:08:25.000]  他就撲倒面伏於地
[00:08:25.000 --> 00:08:29.000]  這樣大衛用機緣甩石
[00:08:29.000 --> 00:08:31.000]  勝了那菲利士人
[00:08:31.000 --> 00:08:33.000]  打死他
[00:08:33.000 --> 00:08:35.000]  大衛手中
[00:08:35.000 --> 00:08:37.000]  卻沒有刀
[00:08:37.000 --> 00:08:39.000]  連刀都沒有
[00:08:39.000 --> 00:08:41.000]  相比哥利亞
[00:08:41.000 --> 00:08:43.000]  真是厲害
[00:08:43.000 --> 00:08:45.000]  又有刀又有擊又有盾牌
[00:08:45.000 --> 00:08:47.000]  又有槍
[00:08:47.000 --> 00:08:49.000]  頭都送十八磅
[00:08:49.000 --> 00:08:51.000]  穿上盔甲
[00:08:51.000 --> 00:08:53.000]  前面還有人擋住
[00:08:53.000 --> 00:08:55.000]  這樣竟然輸給大衛
[00:08:55.000 --> 00:08:57.000]  然後大衛就用
[00:08:57.000 --> 00:09:01.000]  哥利亞的刀
[00:09:01.000 --> 00:09:03.000]  拔掉他的刀
[00:09:03.000 --> 00:09:05.000]  就殺了他
[00:09:05.000 --> 00:09:09.000]  將菲利士人剷除
[00:09:09.000 --> 00:09:13.000]  哥利亞雖然是肉身的巨人
[00:09:13.000 --> 00:09:17.000]  但卻不堪一擊
[00:09:17.000 --> 00:09:19.000]  相反少年英雄大衛
[00:09:19.000 --> 00:09:23.000]  他是真正的巨人
[00:09:23.000 --> 00:09:25.000]  後來受萬人敬仰
[00:09:25.000 --> 00:09:31.000]  所以我們不需要像哥利亞才是巨人
[00:09:31.000 --> 00:09:33.000]  可以像誰?
[00:09:33.000 --> 00:09:35.000]  像大衛
[00:09:35.000 --> 00:09:37.000]  能夠成為巨人
[00:09:37.000 --> 00:09:39.000]  為什麼呢?
[00:09:39.000 --> 00:09:41.000]  第一,我們看到
[00:09:41.000 --> 00:09:45.000]  因為巨人不是憑肉身衡量的
[00:09:45.000 --> 00:09:49.000]  是否一陣子大就贏了?
[00:09:49.000 --> 00:09:53.000]  現在的NBA球星
[00:09:53.000 --> 00:09:55.000]  不是一定是最好的
[00:09:55.000 --> 00:09:57.000]  不是的
[00:09:57.000 --> 00:09:59.000]  有些最厲害的
[00:09:59.000 --> 00:10:01.000]  好像史蒂夫·克里
[00:10:01.000 --> 00:10:03.000]  很矮小
[00:10:03.000 --> 00:10:05.000]  比起他們
[00:10:05.000 --> 00:10:07.000]  所以
[00:10:07.000 --> 00:10:09.000]  事實上有很多東西都是
[00:10:09.000 --> 00:10:13.000]  好像巴西柔術
[00:10:13.000 --> 00:10:17.000]  有沒有誰學過巴西柔術?
[00:10:17.000 --> 00:10:19.000]  即是柔道
[00:10:19.000 --> 00:10:23.000]  所以這是一次真正的比賽
[00:10:23.000 --> 00:10:25.000]  這個重多少磅呢?
[00:10:25.000 --> 00:10:27.000]  490磅
[00:10:27.000 --> 00:10:29.000]  你看他的樣子就知道了
[00:10:29.000 --> 00:10:31.000]  490磅
[00:10:31.000 --> 00:10:33.000]  做到我三個以上
[00:10:33.000 --> 00:10:35.000]  OK
[00:10:35.000 --> 00:10:37.000]  高六尺八寸
[00:10:37.000 --> 00:10:41.000]  結果輸在Royce Garcia
[00:10:41.000 --> 00:10:43.000]  這個只是重
[00:10:43.000 --> 00:10:46.000]  190磅
[00:10:46.000 --> 00:10:49.000]  差了300磅的重量
[00:10:49.000 --> 00:10:51.000]  結果誰贏呢?
[00:10:51.000 --> 00:10:53.000]  誰贏呢?
[00:10:53.000 --> 00:10:55.000]  Garcia贏了就告訴你了
[00:10:55.000 --> 00:10:57.000]  不會給你看
[00:10:57.000 --> 00:10:59.000]  又好像這個
[00:10:59.000 --> 00:11:01.000]  這個叫做
[00:11:01.000 --> 00:11:03.000]  Chicago Bears
[00:11:03.000 --> 00:11:05.000]  的Perry
[00:11:05.000 --> 00:11:07.000]  他們參加
[00:11:07.000 --> 00:11:09.000]  吃熱狗
[00:11:09.000 --> 00:11:11.000]  後面看到
[00:11:11.000 --> 00:11:13.000]  吃熱狗大賽
[00:11:13.000 --> 00:11:15.000]  這麼大隻
[00:11:15.000 --> 00:11:17.000]  想著一定可以吃很多
[00:11:17.000 --> 00:11:19.000]  贏定了
[00:11:19.000 --> 00:11:21.000]  結果誰贏呢?
[00:11:21.000 --> 00:11:23.000]  輸給這個
[00:11:23.000 --> 00:11:29.000]  這個Perry
[00:11:29.000 --> 00:11:31.000]  355磅
[00:11:31.000 --> 00:11:33.000]  這個日本的
[00:11:33.000 --> 00:11:35.000]  叫做Takaru
[00:11:35.000 --> 00:11:37.000]  他是五尺七寸高
[00:11:37.000 --> 00:11:39.000]  30磅
[00:11:39.000 --> 00:11:41.000]  腰圍只有30
[00:11:41.000 --> 00:11:43.000]  有沒有誰腰圍30?
[00:11:43.000 --> 00:11:45.000]  結果他吃了
[00:11:45.000 --> 00:11:47.000]  44隻半熱狗
[00:11:47.000 --> 00:11:49.000]  12分鐘之內
[00:11:49.000 --> 00:11:51.000]  那個Perry
[00:11:51.000 --> 00:11:53.000]  吃了幾隻都不夠10隻
[00:11:53.000 --> 00:11:55.000]  距離太大
[00:11:55.000 --> 00:11:57.000]  所以大勝
[00:11:57.000 --> 00:11:59.000]  所以我們看到
[00:11:59.000 --> 00:12:01.000]  很多東西未必一定
[00:12:01.000 --> 00:12:03.000]  大隻就贏
[00:12:03.000 --> 00:12:05.000]  哥利亞是巨人
[00:12:05.000 --> 00:12:07.000]  他有最好的裝備
[00:12:07.000 --> 00:12:09.000]  其實他不需要的
[00:12:09.000 --> 00:12:11.000]  他這麼大隻
[00:12:11.000 --> 00:12:13.000]  需要這麼多裝備
[00:12:13.000 --> 00:12:15.000]  揹一百多二百磅的東西
[00:12:15.000 --> 00:12:17.000]  跟對面的人打
[00:12:17.000 --> 00:12:19.000]  按住他都贏
[00:12:19.000 --> 00:12:21.000]  照計
[00:12:21.000 --> 00:12:23.000]  用不著穿這麼多東西
[00:12:23.000 --> 00:12:25.000]  為什麼呢?
[00:12:25.000 --> 00:12:27.000]  證明他的口很狂奧
[00:12:27.000 --> 00:12:29.000]  口氣很大
[00:12:29.000 --> 00:12:31.000]  誰敢出來跟我打
[00:12:31.000 --> 00:12:33.000]  咒罵上帝
[00:12:33.000 --> 00:12:37.000]  永生神的上帝
[00:12:37.000 --> 00:12:39.000]  口氣真的很大
[00:12:39.000 --> 00:12:41.000]  但是內心
[00:12:41.000 --> 00:12:43.000]  很多人都是這樣
[00:12:43.000 --> 00:12:45.000]  外面那些人
[00:12:45.000 --> 00:12:47.000]  好像很厲害
[00:12:47.000 --> 00:12:49.000]  很多錢、很多權勢
[00:12:49.000 --> 00:12:51.000]  很多人擁戴
[00:12:51.000 --> 00:12:53.000]  但裡面
[00:12:53.000 --> 00:12:55.000]  卻是非常的
[00:12:55.000 --> 00:12:57.000]  有一種膽怯和自卑
[00:12:57.000 --> 00:13:01.000]  不知道是不是因為有些特別高大的人
[00:13:01.000 --> 00:13:03.000]  經常被人取笑
[00:13:03.000 --> 00:13:05.000]  打仗的人
[00:13:05.000 --> 00:13:07.000]  好像很威風
[00:13:07.000 --> 00:13:09.000]  其實看他就知道
[00:13:09.000 --> 00:13:11.000]  他要裝很多外面的東西
[00:13:11.000 --> 00:13:13.000]  可見他裡面
[00:13:13.000 --> 00:13:15.000]  自己的價值不是很高
[00:13:15.000 --> 00:13:19.000]  相反大衛人家給他盔甲
[00:13:19.000 --> 00:13:21.000]  他說不用
[00:13:21.000 --> 00:13:23.000]  我不合用
[00:13:23.000 --> 00:13:25.000]  所以他那種信心
[00:13:25.000 --> 00:13:27.000]  不是在乎他的裝備
[00:13:27.000 --> 00:13:29.000]  不是他的外表
[00:13:29.000 --> 00:13:31.000]  這就是分別
[00:13:31.000 --> 00:13:33.000]  所以我們看到
[00:13:33.000 --> 00:13:35.000]  很多人安全感建立在賺很多錢
[00:13:35.000 --> 00:13:37.000]  擁有很多物質的東西
[00:13:37.000 --> 00:13:39.000]  有很多名成利就的東西
[00:13:39.000 --> 00:13:41.000]  來叫他自己
[00:13:41.000 --> 00:13:43.000]  感覺安全
[00:13:43.000 --> 00:13:45.000]  或者覺得
[00:13:45.000 --> 00:13:47.000]  有很多人擁戴他
[00:13:47.000 --> 00:13:49.000]  感覺安全
[00:13:49.000 --> 00:13:51.000]  但他裡面
[00:13:51.000 --> 00:13:53.000]  其實沒有安全感
[00:13:53.000 --> 00:13:57.000]  所以靠外面很多東西
[00:13:57.000 --> 00:13:59.000]  來裝飾
[00:13:59.000 --> 00:14:01.000]  遮住
[00:14:01.000 --> 00:14:03.000]  來告訴自己
[00:14:03.000 --> 00:14:05.000]  我厲害
[00:14:05.000 --> 00:14:07.000]  這就是那種
[00:14:07.000 --> 00:14:09.000]  不同的
[00:14:09.000 --> 00:14:11.000]  分別
[00:14:11.000 --> 00:14:13.000]  所以一個人沒有上帝
[00:14:13.000 --> 00:14:15.000]  沒有神
[00:14:15.000 --> 00:14:17.000]  他的信心根基建立在他自己
[00:14:17.000 --> 00:14:19.000]  建立在他其他
[00:14:19.000 --> 00:14:21.000]  外在物質的東西
[00:14:21.000 --> 00:14:23.000]  其實是很虛的
[00:14:23.000 --> 00:14:25.000]  但他裡面有上帝
[00:14:25.000 --> 00:14:27.000]  他建立的信心
[00:14:27.000 --> 00:14:29.000]  和自己的價值觀
[00:14:29.000 --> 00:14:31.000]  和自己的
[00:14:31.000 --> 00:14:33.000]  所擁有的
[00:14:33.000 --> 00:14:35.000]  不是那些外面的東西
[00:14:35.000 --> 00:14:37.000]  他裡面的信心
[00:14:37.000 --> 00:14:39.000]  是鞏固的
[00:14:39.000 --> 00:14:41.000]  所以我們看到
[00:14:41.000 --> 00:14:43.000]  在哥倫多前書這樣說
[00:14:43.000 --> 00:14:45.000]  我們一起讀一讀這幾個聖經
[00:14:45.000 --> 00:14:47.000]  請大家同聲讀出
[00:14:47.000 --> 00:14:49.000]  上帝卻揀選了
[00:14:49.000 --> 00:14:51.000]  世上如絕的
[00:14:51.000 --> 00:14:53.000]  叫有智慧的羞愧
[00:14:53.000 --> 00:14:55.000]  又揀選了
[00:14:55.000 --> 00:14:57.000]  世上軟弱的
[00:14:57.000 --> 00:14:59.000]  叫那強壯的羞愧
[00:14:59.000 --> 00:15:01.000]  上帝也揀選了
[00:15:01.000 --> 00:15:03.000]  世上卑賤的
[00:15:03.000 --> 00:15:05.000]  被人厭惡的
[00:15:05.000 --> 00:15:07.000]  以及那無有的
[00:15:07.000 --> 00:15:11.000]  為要棄廢棄那有的
[00:15:11.000 --> 00:15:13.000]  此一切有血氣的
[00:15:13.000 --> 00:15:15.000]  在上帝面前
[00:15:15.000 --> 00:15:17.000]  一個也不能自誇
[00:15:17.000 --> 00:15:19.000]  但你們得在
[00:15:19.000 --> 00:15:21.000]  基督耶穌女
[00:15:21.000 --> 00:15:23.000]  是本乎上帝
[00:15:23.000 --> 00:15:25.000]  上帝
[00:15:25.000 --> 00:15:27.000]  又使他成為
[00:15:27.000 --> 00:15:29.000]  我們的智慧
[00:15:29.000 --> 00:15:31.000]  公義 聖潔
[00:15:31.000 --> 00:15:33.000]  救贖
[00:15:33.000 --> 00:15:35.000]  趙寶樂講出一個很重要的道理
[00:15:35.000 --> 00:15:37.000]  他說這個世界上的人
[00:15:37.000 --> 00:15:39.000]  神揀選什麼人
[00:15:39.000 --> 00:15:41.000]  他說他
[00:15:41.000 --> 00:15:43.000]  反而揀選那些如絕的
[00:15:43.000 --> 00:15:45.000]  揀選那些
[00:15:45.000 --> 00:15:47.000]  好像軟弱的
[00:15:47.000 --> 00:15:49.000]  叫強壯的羞愧
[00:15:49.000 --> 00:15:51.000]  強壯只是建立在他自己
[00:15:51.000 --> 00:15:53.000]  和他所擁有的東西
[00:15:53.000 --> 00:15:55.000]  但這些如絕的
[00:15:55.000 --> 00:15:57.000]  軟弱的
[00:15:57.000 --> 00:15:59.000]  他建立的是在基督耶穌裏面
[00:15:59.000 --> 00:16:01.000]  所以在基督耶穌裏面
[00:16:01.000 --> 00:16:03.000]  是本乎上帝
[00:16:03.000 --> 00:16:05.000]  就是今天我們能夠承受
[00:16:05.000 --> 00:16:07.000]  在基督裏面
[00:16:07.000 --> 00:16:09.000]  上帝給我們
[00:16:09.000 --> 00:16:11.000]  藉著基督成就的智慧
[00:16:11.000 --> 00:16:13.000]  公義 聖潔和救贖
[00:16:13.000 --> 00:16:15.000]  這些是世界
[00:16:15.000 --> 00:16:17.000]  不可以給我們的
[00:16:17.000 --> 00:16:19.000]  所以當我們能夠擁有這些的時候
[00:16:19.000 --> 00:16:21.000]  基督徒屬神的子民
[00:16:21.000 --> 00:16:23.000]  我們能夠在基督裏面
[00:16:23.000 --> 00:16:25.000]  有這種真正
[00:16:25.000 --> 00:16:27.000]  不是這個世界給我們
[00:16:27.000 --> 00:16:29.000]  那種滿足
[00:16:29.000 --> 00:16:31.000]  而是上帝為我們成就
[00:16:31.000 --> 00:16:33.000]  在基督裏面救贖的恩典
[00:16:33.000 --> 00:16:35.000]  智慧 公義 聖潔 救贖
[00:16:35.000 --> 00:16:37.000]  這些就是
[00:16:37.000 --> 00:16:39.000]  我們所擁有最寶貴的東西
[00:16:39.000 --> 00:16:41.000]  所以你們
[00:16:41.000 --> 00:16:43.000]  我可不可以做巨人
[00:16:43.000 --> 00:16:45.000]  可不可以
[00:16:45.000 --> 00:16:47.000]  這個就是勝過了
[00:16:47.000 --> 00:16:49.000]  其他那些強壯的
[00:16:49.000 --> 00:16:51.000]  那些
[00:16:51.000 --> 00:16:55.000]  所謂那些有的東西
[00:16:55.000 --> 00:16:57.000]  那些一切
[00:16:57.000 --> 00:16:59.000]  血氣的東西
[00:16:59.000 --> 00:17:01.000]  因為這些一切都不可以
[00:17:01.000 --> 00:17:03.000]  真正地在神的面前
[00:17:03.000 --> 00:17:05.000]  自誇
[00:17:05.000 --> 00:17:07.000]  所以原來我們都可以
[00:17:07.000 --> 00:17:09.000]  做巨人 因為我們在基督裏面
[00:17:09.000 --> 00:17:11.000]  蒙神的簡選
[00:17:11.000 --> 00:17:13.000]  這個就是
[00:17:13.000 --> 00:17:15.000]  那個意思
[00:17:15.000 --> 00:17:17.000]  那究竟怎樣做巨人呢?
[00:17:17.000 --> 00:17:19.000]  我們在基督裏面蒙簡選
[00:17:19.000 --> 00:17:21.000]  怎樣發揮
[00:17:21.000 --> 00:17:23.000]  那個潛能
[00:17:23.000 --> 00:17:25.000]  怎樣能夠真正
[00:17:25.000 --> 00:17:27.000]  做一個在神面前
[00:17:27.000 --> 00:17:29.000]  他看我們為重要的
[00:17:29.000 --> 00:17:31.000]  巨人
[00:17:31.000 --> 00:17:33.000]  我們看看是甚麼衡量呢?
[00:17:33.000 --> 00:17:35.000]  就是在屬靈的品格上
[00:17:35.000 --> 00:17:37.000]  在品格成熟上做巨人
[00:17:37.000 --> 00:17:39.000]  所以你和我
[00:17:39.000 --> 00:17:41.000]  可不可以做巨人呢?
[00:17:41.000 --> 00:17:43.000]  不是健碩
[00:17:43.000 --> 00:17:45.000]  不是擁有多少金錢
[00:17:45.000 --> 00:17:47.000]  不是擁有多少名利
[00:17:47.000 --> 00:17:49.000]  是在品格成熟上
[00:17:49.000 --> 00:17:51.000]  做巨人
[00:17:51.000 --> 00:17:53.000]  所以貼上來
[00:17:53.000 --> 00:17:55.000]  這個撒姆爾記上十七章
[00:17:55.000 --> 00:17:57.000]  剛才我們讀到第九節
[00:17:57.000 --> 00:17:59.000]  和四十幾節 中間有些經文
[00:17:59.000 --> 00:18:01.000]  我們現在補讀一下
[00:18:01.000 --> 00:18:03.000]  十七節我們開始讀
[00:18:03.000 --> 00:18:05.000]  我們再用啟認方式讀
[00:18:05.000 --> 00:18:07.000]  這次請會眾先讀
[00:18:07.000 --> 00:18:09.000]  請你們讀
[00:18:11.000 --> 00:18:13.000]  和十個餅
[00:18:13.000 --> 00:18:21.000]  我讀 請我讀
[00:18:21.000 --> 00:18:23.000]  到我讀
[00:18:23.000 --> 00:18:25.000]  再拿這十塊奶餅
[00:18:25.000 --> 00:18:27.000]  送給他們的千夫長
[00:18:27.000 --> 00:18:29.000]  且問你哥哥們好
[00:18:29.000 --> 00:18:33.000]  向他們要一封信來
[00:18:41.000 --> 00:18:45.000]  (大衛和以拉谷的戰士)
[00:18:45.000 --> 00:18:47.000]  所以蘇羅
[00:18:47.000 --> 00:18:49.000]  他就立了
[00:18:49.000 --> 00:18:51.000]  大衛三個哥哥
[00:18:51.000 --> 00:18:53.000]  其實就是頭三個
[00:18:53.000 --> 00:18:55.000]  那三個最大的
[00:18:55.000 --> 00:18:57.000]  成為以色列的戰士
[00:18:57.000 --> 00:18:59.000]  他們正在
[00:18:59.000 --> 00:19:01.000]  以拉谷
[00:19:01.000 --> 00:19:03.000]  剛才我讀過 和比利時人打仗
[00:19:03.000 --> 00:19:05.000]  所以耶西
[00:19:05.000 --> 00:19:07.000]  耶西是誰?
[00:19:07.000 --> 00:19:09.000]  阿達和阿爸
[00:19:09.000 --> 00:19:11.000]  你現在幫我拿一些
[00:19:11.000 --> 00:19:13.000]  食物去
[00:19:13.000 --> 00:19:15.000]  那些餅
[00:19:15.000 --> 00:19:17.000]  有些麥餅 有些奶餅
[00:19:17.000 --> 00:19:19.000]  然後就
[00:19:19.000 --> 00:19:21.000]  拿給哥哥 和順便
