
[00:00:00.000 --> 00:00:02.000]  有無人唔鍾意睇奧運呀呢度
[00:06:34.000 --> 00:06:36.000]  然而喺細嘅目標裡面睇下呢件事
[00:06:36.000 --> 00:06:38.000]  能唔能榮耀上帝呢
[00:06:38.000 --> 00:06:40.000]  睇返我哋人生嘅鬼跡神係點樣預備我哋呢
[00:06:40.000 --> 00:06:42.000]  有一個咁嘅故事
[00:06:42.000 --> 00:06:44.000]  有一個嘅印度
[00:06:44.000 --> 00:06:46.000]  嘅女仔佢喺香港讀書
[00:06:46.000 --> 00:06:48.000]  細就喺香港讀書
[00:06:48.000 --> 00:06:50.000]  佢而家讀大二即係啱啱升去
[00:06:50.000 --> 00:06:52.000]  大學二年班
[00:06:52.000 --> 00:06:54.000]  呢間叫做Swifty
[00:06:54.000 --> 00:06:56.000]  我哋呢關愛動員
[00:06:56.000 --> 00:06:58.000]  或者我哋都接觸啲南亞裔嘅
[00:06:58.000 --> 00:07:00.000]  小朋友唔知大家知唔知呀
[00:07:00.000 --> 00:07:02.000]  大家知唔知呀
[00:07:02.000 --> 00:07:04.000]  Action Care 喺關愛動員接觸咗南亞嘅小朋友
[00:07:04.000 --> 00:07:06.000]  大家識唔識南亞嘅小朋友
[00:07:06.000 --> 00:07:08.000]  有冇邊個識嘅請你舉手
[00:07:08.000 --> 00:07:10.000]  或者見過或者識嘅
[00:07:10.000 --> 00:07:12.000]  冇呀冇乜
[00:07:12.000 --> 00:07:14.000]  其實好困難喺香港讀書
[00:07:14.000 --> 00:07:16.000]  因為佢哋本身要認識
[00:07:16.000 --> 00:07:18.000]  學習中文係好痛苦
[00:07:18.000 --> 00:07:20.000]  呢個女仔呢佢原本呢
[00:07:20.000 --> 00:07:22.000]  係接受英語教育佢呢就
[00:07:22.000 --> 00:07:24.000]  唔係好大困難因為佢屋企係講
[00:07:24.000 --> 00:07:26.000]  英文但係佢好主動咁樣
[00:07:26.000 --> 00:07:28.000]  學廣東話
[00:07:28.000 --> 00:07:30.000]  所以喺學校裏面
[00:07:30.000 --> 00:07:32.000]  佢講英文嘅能力幫助
[00:07:32.000 --> 00:07:34.000]  其他嘅同學
[00:07:34.000 --> 00:07:36.000]  其他本地嘅同學去講多啲英文
[00:07:36.000 --> 00:07:38.000]  所以佢被稱為小老師
[00:07:38.000 --> 00:07:40.000]  而佢主動學廣東話
[00:07:40.000 --> 00:07:42.000]  亦都係鼓勵咗
[00:07:42.000 --> 00:07:44.000]  其他好多嘅
[00:07:44.000 --> 00:07:46.000]  南亞嘅小朋友
[00:07:46.000 --> 00:07:48.000]  印度嘅小朋友去努力去學習
[00:07:48.000 --> 00:07:50.000]  佢有一個好大嘅志願
[00:07:50.000 --> 00:07:52.000]  佢而家係大二
[00:07:52.000 --> 00:07:54.000]  佢要用生命影響生命
[00:07:54.000 --> 00:07:56.000]  佢已經係攞到一個
[00:07:56.000 --> 00:07:58.000]  嘅獎學金
[00:07:58.000 --> 00:08:00.000]  準英語教師嘅獎學金
[00:08:00.000 --> 00:08:02.000]  五萬蚊港幣
[00:08:02.000 --> 00:08:04.000]  我唔知道係點樣申請呢
[00:08:04.000 --> 00:08:06.000]  佢大二已經有呢個嘅獎學金
[00:08:06.000 --> 00:08:08.000]  畀佢去
[00:08:08.000 --> 00:08:10.000]  使用佢嘅興趣
[00:08:10.000 --> 00:08:12.000]  將來喺香港
[00:08:12.000 --> 00:08:14.000]  或者喺印度呢佢諗住返去
[00:08:14.000 --> 00:08:16.000]  印度呢辦學幫好多嘅小朋友
[00:08:16.000 --> 00:08:18.000]  佢學唔到語言或者讀書唔成功
[00:08:18.000 --> 00:08:20.000]  佢呢就會
[00:08:20.000 --> 00:08:22.000]  去掌握係幫助
[00:08:22.000 --> 00:08:24.000]  香港嘅南亞嘅小朋友好多南亞
[00:08:24.000 --> 00:08:26.000]  嘅小朋友學廣東話好困難
[00:08:26.000 --> 00:08:28.000]  好難去做到
[00:08:28.000 --> 00:08:30.000]  喺香港去學習或者生活
[00:08:30.000 --> 00:08:32.000]  或者工作但係佢憑住
[00:08:32.000 --> 00:08:34.000]  自己嘅優勢
[00:08:34.000 --> 00:08:36.000]  講英文好努力咁樣學中文
[00:08:36.000 --> 00:08:38.000]  然後去幫助
[00:08:38.000 --> 00:08:40.000]  好多個人喺好細個嘅時候
[00:08:40.000 --> 00:08:42.000]  佢發覺自己都鍾意畫畫
[00:08:42.000 --> 00:08:44.000]  我唔知大家鍾唔鍾意畫畫嘅呢
[00:08:44.000 --> 00:08:46.000]  有冇人鍾意畫畫嘅呢度
[00:08:46.000 --> 00:08:48.000]  佢呢發覺原來畫畫呢
[00:08:48.000 --> 00:08:50.000]  係可以好有效
[00:08:50.000 --> 00:08:52.000]  教材嘅方法
[00:08:52.000 --> 00:08:54.000]  輔助嘅教材幫助人哋
[00:08:54.000 --> 00:08:56.000]  學英文或者去學習
[00:08:56.000 --> 00:08:58.000]  所以我想透過呢個故事話畀大家聽
[00:08:58.000 --> 00:09:00.000]  其實可以好困難
[00:09:00.000 --> 00:09:02.000]  一個南亞嘅小朋友香港生活
[00:09:02.000 --> 00:09:04.000]  係可以好困難如果今日你唔信
[00:09:04.000 --> 00:09:06.000]  你去關於動員去AC
[00:09:06.000 --> 00:09:08.000]  幫手補習你睇嗰啲小朋友
[00:09:08.000 --> 00:09:10.000]  好痛苦有啲嘅男仔完全
[00:09:10.000 --> 00:09:12.000]  唔知你講乜
[00:09:12.000 --> 00:09:14.000]  佢寫中文好困難好困難
[00:09:14.000 --> 00:09:16.000]  但係一個能夠
[00:09:16.000 --> 00:09:18.000]  明白有使命嘅
[00:09:18.000 --> 00:09:20.000]  呢個青年人
[00:09:20.000 --> 00:09:22.000]  我相信佢唔一定係基督徒
[00:09:22.000 --> 00:09:24.000]  但係好想大家係明白
[00:09:24.000 --> 00:09:26.000]  有咁樣生命嘅質素
[00:09:26.000 --> 00:09:28.000]  佢有一個目標有一個方向
[00:09:28.000 --> 00:09:30.000]  能夠幫助自己又能夠幫助別人
[00:09:30.000 --> 00:09:32.000]  所以今日
[00:09:32.000 --> 00:09:34.000]  你同佢嘅年紀唔會差好遠
[00:09:34.000 --> 00:09:36.000]  但係你可以嘗試
[00:09:36.000 --> 00:09:38.000]  發現你生命嘅軌跡
[00:09:38.000 --> 00:09:40.000]  喺困難裏面發現一啲解決嘅出路
[00:09:40.000 --> 00:09:42.000]  以致能夠
[00:09:42.000 --> 00:09:44.000]  去衝破呢個困難
[00:09:44.000 --> 00:09:46.000]  幫助你自己又能夠幫助別人
[00:09:46.000 --> 00:09:48.000]  所以保羅都係咁樣
[00:09:48.000 --> 00:09:50.000]  福音俾別人係向佢自己先經歷
[00:09:50.000 --> 00:09:52.000]  福音嘅好處
[00:09:52.000 --> 00:09:54.000]  今日我唔知你面對咩困難
[00:09:54.000 --> 00:09:56.000]  你話哎呀咁困難我都唔知點解做人
[00:09:56.000 --> 00:09:58.000]  有無人咁諗過呢
[00:09:58.000 --> 00:10:00.000]  我諗過啦好多人真係諗諗過
[00:10:00.000 --> 00:10:02.000]  有啲人就真係用啲毀滅性嘅方法
[00:10:02.000 --> 00:10:04.000]  面對呢個好困難嘅事情
[00:10:04.000 --> 00:10:06.000]  但係聖經話畀佢聽其實我哋有
[00:10:06.000 --> 00:10:08.000]  一個嘅
[00:10:08.000 --> 00:10:10.000]  從神而力嘅能力係可以
[00:10:10.000 --> 00:10:12.000]  幫助自己又能夠幫助別人
[00:10:12.000 --> 00:10:14.000]  所以第一方面我鼓勵大家
[00:10:14.000 --> 00:10:16.000]  去明白
[00:10:16.000 --> 00:10:18.000]  人生嘅方向
[00:10:18.000 --> 00:10:20.000]  第一係榮耀神
[00:10:20.000 --> 00:10:22.000]  無論你做咩都諗住要榮耀神
[00:10:22.000 --> 00:10:24.000]  要榮耀神
[00:10:24.000 --> 00:10:26.000]  所以我哋話就算你坐喺度你瞓喺度
[00:10:26.000 --> 00:10:28.000]  你喺生活行街喺度
[00:10:28.000 --> 00:10:30.000]  你喺任何嘅時候都諗住要榮耀神
[00:10:30.000 --> 00:10:32.000]  但係呢個榮耀神
[00:10:32.000 --> 00:10:34.000]  用咩具體嘅目標呢就視乎
[00:10:34.000 --> 00:10:36.000]  你身邊嘅環境你個個嘅成長
[00:10:36.000 --> 00:10:38.000]  神所賦予畀你
[00:10:38.000 --> 00:10:40.000]  可能係音樂可能係畫畫
[00:10:40.000 --> 00:10:42.000]  可能係用口講嘢好叻
[00:10:42.000 --> 00:10:44.000]  可能好多嘅創意或者係
[00:10:44.000 --> 00:10:46.000]  好多嘅禱告好多嘅事情
[00:10:46.000 --> 00:10:48.000]  所以我哋需要喺我哋嘅環境
[00:10:48.000 --> 00:10:50.000]  裏面睇下神係預備
[00:10:50.000 --> 00:10:52.000]  咩嘅具體嘅方法畀你去
[00:10:52.000 --> 00:10:54.000]  榮耀佢
[00:10:54.000 --> 00:10:56.000]  第二寶羅佢喺二十四節
[00:10:56.000 --> 00:10:58.000]  嗰度咁樣講佢話起不知一場
[00:10:58.000 --> 00:11:00.000]  上賽跑或者跑但
[00:11:00.000 --> 00:11:02.000]  得獎賞只有一個人你哋
[00:11:02.000 --> 00:11:04.000]  亦都應該應該咁樣跑
[00:11:04.000 --> 00:11:06.000]  好見你哋得獎賞
[00:11:06.000 --> 00:11:08.000]  大家如果
[00:11:08.000 --> 00:11:10.000]  冇睇呢次奧運呢就好多
[00:11:10.000 --> 00:11:12.000]  嘅損失好多好好睇嘅事情
[00:11:12.000 --> 00:11:14.000]  我唔知大家冇睇過
[00:11:14.000 --> 00:11:16.000]  有啲我冇睇過幫我聽返有啲嘅人
[00:11:16.000 --> 00:11:18.000]  佢攞到銀牌
[00:11:18.000 --> 00:11:20.000]  都喊得好唔開心嘅係中國
[00:11:20.000 --> 00:11:22.000]  嘅選手
[00:11:22.000 --> 00:11:24.000]  因為中國嚟講奪金先
[00:11:24.000 --> 00:11:26.000]  有意思奪銀奪銅係冇
[00:11:26.000 --> 00:11:28.000]  乜意思
[00:11:28.000 --> 00:11:30.000]  呢種嘅態度係
[00:11:30.000 --> 00:11:32.000]  唔係最好嘅態度
[00:11:32.000 --> 00:11:34.000]  但亦都可能係好嘅態度
[00:11:34.000 --> 00:11:36.000]  因為佢好想攞到最好
[00:11:36.000 --> 00:11:38.000]  最好嘅成績
[00:11:40.000 --> 00:11:42.000]  我唔知到你
[00:11:42.000 --> 00:11:44.000]  做事情嘅
[00:11:44.000 --> 00:11:46.000]  態度係點樣
[00:11:46.000 --> 00:11:48.000]  做一樣嘢愁愁其其
[00:11:48.000 --> 00:11:50.000]  貓貓呼呼應酬咗就得
[00:11:50.000 --> 00:11:52.000]  還是對自己好大嘅期望同要求
[00:11:52.000 --> 00:11:54.000]  聖經呢個講到
[00:11:54.000 --> 00:11:56.000]  呢啲嘅人都係
[00:11:56.000 --> 00:11:58.000]  跑得獎賞
[00:11:58.000 --> 00:12:02.000]  而呢啲嘅獎賞其實
[00:12:02.000 --> 00:12:04.000]  係好有限
[00:12:04.000 --> 00:12:06.000]  大家知唔知金牌值幾多錢
[00:12:06.000 --> 00:12:08.000]  有冇人知呢個知識
[00:12:08.000 --> 00:12:10.000]  當然我上網找過我知
[00:12:10.000 --> 00:12:12.000]  如果唔係我都唔知
[00:12:12.000 --> 00:12:14.000]  金牌基本上大部份成份都係銀去做
[00:12:14.000 --> 00:12:16.000]  不過有啲金嘅成份
[00:12:16.000 --> 00:12:18.000]  所以呢個金牌呢
[00:12:18.000 --> 00:12:20.000]  奧運嘅金牌呢
[00:12:20.000 --> 00:12:22.000]  大概係值幾千蚊
[00:12:22.000 --> 00:12:24.000]  又唔係好貴
[00:12:24.000 --> 00:12:26.000]  不過呢當然大家知道呢
[00:12:26.000 --> 00:12:28.000]  嗰啲嘅國家嘅獎呢可能有幾十萬
[00:12:28.000 --> 00:12:30.000]  幾萬到幾十萬
[00:12:30.000 --> 00:12:32.000]  而當時候
[00:12:32.000 --> 00:12:34.000]  呢啲嘅
[00:12:34.000 --> 00:12:36.000]  希臘嗰啲嘅跑或者嗰啲嘅
[00:12:36.000 --> 00:12:38.000]  選秀呢佢哋為咗一個能懷嘅
[00:12:38.000 --> 00:12:40.000]  冠冕用啲嘅花呢編飾一個
[00:12:40.000 --> 00:12:42.000]  可能幾日就會枯嘅
[00:12:42.000 --> 00:12:44.000]  一個嘅冠冕佢哋都努力去
[00:12:44.000 --> 00:12:46.000]  跑
[00:12:46.000 --> 00:12:48.000]  我唔知道你喺侍奉裏面
[00:12:48.000 --> 00:12:50.000]  喺你嘅生活裏面嘅學習
[00:12:50.000 --> 00:12:52.000]  喺家庭嘅表現你係咪覺得
[00:12:52.000 --> 00:12:54.000]  隨便啦係咁易啦
[00:12:54.000 --> 00:12:56.000]  就算數還是每一次
[00:12:56.000 --> 00:12:58.000]  你做一樣嘅事情都諗
[00:12:58.000 --> 00:13:00.000]  我想比上次做得更加好
[00:13:00.000 --> 00:13:02.000]  咁我哋都
[00:13:02.000 --> 00:13:04.000]  面對好多嘅人嘅問題
[00:13:04.000 --> 00:13:06.000]  好多嘅關係如果你同一個人
[00:13:06.000 --> 00:13:08.000]  有問題下次你見到佢嘅時候
[00:13:08.000 --> 00:13:10.000]  你會逃避呢
[00:13:10.000 --> 00:13:12.000]  還是你會我要同自己去競
[00:13:12.000 --> 00:13:14.000]  競賽我想做得更加好
[00:13:14.000 --> 00:13:16.000]  你面對一個困難
[00:13:16.000 --> 00:13:18.000]  下次你唔想去面對還是
[00:13:18.000 --> 00:13:20.000]  你想做得更加嘅好呢
[00:13:20.000 --> 00:13:22.000]  係好唔同嘅態度
[00:13:22.000 --> 00:13:24.000]  有啲嘅人
[00:13:24.000 --> 00:13:26.000]  佢對人嘅相處係發脾氣
[00:13:26.000 --> 00:13:28.000]  佢每一次都係發脾用發脾嘅
[00:13:28.000 --> 00:13:30.000]  方法去解決一個人際嘅
[00:13:30.000 --> 00:13:32.000]  關係或者好冷漠
[00:13:32.000 --> 00:13:34.000]  佢用冷漠嘅
[00:13:34.000 --> 00:13:36.000]  方法去面對人嘅問題
[00:13:36.000 --> 00:13:38.000]  佢唔想去處理一個
[00:13:38.000 --> 00:13:40.000]  問題佢唔想同人建立
[00:13:40.000 --> 00:13:42.000]  深入嘅關係有啲人
[00:13:42.000 --> 00:13:44.000]  用逃避嘅方法
[00:13:44.000 --> 00:13:46.000]  但係保羅
[00:13:46.000 --> 00:13:48.000]  勸勉我哋我哋要
[00:13:48.000 --> 00:13:50.000]  好似場上面跑步得獎
[00:13:50.000 --> 00:13:52.000]  想得一個人你要好
[00:13:52.000 --> 00:13:54.000]  努力咁樣去跑去贏
[00:13:54.000 --> 00:13:56.000]  贏自己
[00:13:56.000 --> 00:14:00.000]  我哋好多嘅事情都
[00:14:00.000 --> 00:14:02.000]  需要咁樣學習
[00:14:02.000 --> 00:14:04.000]  大家知唔知道成人崇拜
