
[00:00:00.000 --> 00:00:03.760]  當師班一路慢慢下台的時候
[00:05:18.720 --> 00:05:20.320]  他們這麼驚訝呢
[00:05:20.320 --> 00:05:23.120]  我相信有兩個很重要的原因
[00:05:23.120 --> 00:05:28.320]  第一 他們忘記了紀念主的說話
[00:05:28.320 --> 00:05:31.840]  第二 他們作為猶太人
[00:05:31.840 --> 00:05:35.680]  有一個很傳統的思想就是
[00:05:35.680 --> 00:05:37.440]  是的 復活是會發生
[00:05:37.440 --> 00:05:40.960]  不過在將來世界的末了的時候
[00:05:40.960 --> 00:05:45.200]  大家記得當主耶穌知道
[00:05:45.200 --> 00:05:48.000]  伯大尼的家庭
[00:05:48.000 --> 00:05:53.040]  瑪大瑪利亞的弟弟拉撒路死了
[00:05:53.040 --> 00:05:54.720]  祂沒有即時去
[00:05:54.720 --> 00:05:57.760]  祂等到祂死了四天之後
[00:05:57.760 --> 00:05:58.960]  祂去到的時候
[00:05:58.960 --> 00:06:00.480]  瑪大瑪利亞覺得
[00:06:00.480 --> 00:06:03.200]  主耶穌啊 為什麼祢現在才來呢
[00:06:03.200 --> 00:06:04.640]  好像覺得太遲了
[00:06:04.640 --> 00:06:08.160]  耶穌說 復活在我 生命也在我
[00:06:08.160 --> 00:06:13.360]  信我的人雖然死了也必復活
[00:06:13.360 --> 00:06:15.840]  瑪大瑪利亞的答案也是一樣
[00:06:15.840 --> 00:06:18.240]  我知主耶穌 我弟弟會復活
[00:06:18.240 --> 00:06:20.000]  不過是將來
[00:06:20.000 --> 00:06:20.960]  耶穌說 不是
[00:06:20.960 --> 00:06:23.280]  我就是復活 我就是生命
[00:06:23.280 --> 00:06:25.040]  我就是現在
[00:06:25.040 --> 00:06:27.280]  永續的現在
[00:06:27.280 --> 00:06:30.400]  我們的上帝耶和華永活的真神
[00:06:30.400 --> 00:06:32.720]  祂是過去 現在 將來
[00:06:32.720 --> 00:06:35.680]  都是現在的王
[00:06:35.680 --> 00:06:37.760]  現在的主
[00:06:37.760 --> 00:06:39.600]  當人真正去信靠
[00:06:39.600 --> 00:06:42.640]  這位可以叫人出死入生的
[00:06:42.640 --> 00:06:44.800]  那位神的兒子的時候
[00:06:44.800 --> 00:06:48.320]  他們看見神的榮耀
[00:06:48.320 --> 00:06:52.560]  主耶穌就叫拉撒路從墳墓裡出來
[00:06:52.560 --> 00:06:56.000]  這是粉碎了猶太人一般固有的
[00:06:56.000 --> 00:07:00.000]  這種傳統的觀念
[00:07:00.000 --> 00:07:04.000]  當一個人真正遇到這位復活的主耶穌的時候
[00:07:04.000 --> 00:07:06.800]  他們的人生不再一樣
[00:07:06.800 --> 00:07:10.400]  就像這群膽怯懼怕困惑的門徒
[00:07:10.400 --> 00:07:14.080]  他們懼怕被猶太人來捉拿他們
[00:07:14.080 --> 00:07:17.920]  他們大家窩藏在一個房子裡面
[00:07:17.920 --> 00:07:21.280]  但是他們聽到婦女來跟他們說
[00:07:21.280 --> 00:07:23.600]  咦 墳墓空了
[00:07:23.600 --> 00:07:25.440]  耶穌不在了
[00:07:25.440 --> 00:07:27.200]  他們很驚訝
[00:07:27.200 --> 00:07:29.440]  彼得約翰走去空墳墓
[00:07:29.440 --> 00:07:30.720]  看過之後
[00:07:30.720 --> 00:07:32.480]  他們仍然很困惑
[00:07:32.480 --> 00:07:35.840]  直到主耶穌顯現在他們中間
[00:07:35.840 --> 00:07:38.000]  願你們平安
[00:07:38.000 --> 00:07:39.200]  我們今天
[00:07:39.200 --> 00:07:41.760]  我們同樣在我們的生命裡面
[00:07:41.760 --> 00:07:44.880]  有沒有忘記主的說話
[00:07:44.880 --> 00:07:48.480]  這是路加福音和《使徒行傳》
[00:07:48.480 --> 00:07:51.120]  一個很重要的主題
[00:07:51.120 --> 00:07:53.680]  在路加福音22章裡面
[00:07:53.680 --> 00:07:56.400]  當彼得第三次
[00:07:56.400 --> 00:08:00.400]  他來到否認主的時候
[00:08:00.400 --> 00:08:02.480]  接著他在說
[00:08:02.480 --> 00:08:04.720]  我不認識這個人的時候
[00:08:04.720 --> 00:08:06.160]  雞就叫了
[00:08:06.160 --> 00:08:08.400]  耶穌接著轉過頭來
[00:08:08.400 --> 00:08:10.160]  望彼得
[00:08:10.160 --> 00:08:12.400]  彼得一看到主的眼神的時候
[00:08:12.400 --> 00:08:14.720]  他就想起主的說話
[00:08:14.720 --> 00:08:17.600]  主的說話在之前跟他說
[00:08:17.600 --> 00:08:19.520]  彼得
[00:08:19.520 --> 00:08:22.800]  魔鬼要篩你們好像篩墨紙一樣
[00:08:22.800 --> 00:08:24.800]  但是你不用懼怕
[00:08:24.800 --> 00:08:28.320]  我已經為你來禱告
[00:08:28.320 --> 00:08:29.440]  你回頭之後
[00:08:29.440 --> 00:08:31.920]  你要去兼顧你的弟兄
[00:08:31.920 --> 00:08:33.680]  當彼得想起主耶穌
[00:08:33.680 --> 00:08:35.760]  原來曾經都預告了他
[00:08:35.760 --> 00:08:38.880]  三次他要否認主
[00:08:38.880 --> 00:08:41.600]  彼得想到這件事的時候
[00:08:41.600 --> 00:08:44.400]  他心裡就很難過
[00:08:44.400 --> 00:08:46.400]  他出去痛哭
[00:08:46.400 --> 00:08:47.040]  頂姐妹
[00:08:47.040 --> 00:08:48.960]  好像剛才聯合詩班所唱
[00:08:48.960 --> 00:08:50.000]  其中有一個片段
[00:08:50.000 --> 00:08:52.640]  就是在問我們這個問題
[00:08:52.640 --> 00:08:54.960]  你有沒有跟主耶穌同心
[00:08:54.960 --> 00:08:56.640]  你在什麼場合
[00:08:56.640 --> 00:08:58.800]  或者什麼處境裡面
[00:08:58.800 --> 00:09:02.320]  你是沒有站在耶穌那邊
[00:09:02.320 --> 00:09:04.640]  你來到去拒絕他
[00:09:04.640 --> 00:09:08.400]  甚至你否認他
[00:09:08.400 --> 00:09:11.040]  上帝今天讓我們
[00:09:11.040 --> 00:09:13.520]  面對這位復活的主的時候
[00:09:13.520 --> 00:09:16.720]  我們可以不再懼怕
[00:09:16.720 --> 00:09:18.640]  去面對我們的明天
[00:09:18.640 --> 00:09:22.160]  我們今天要思念主對我們的說話
[00:09:22.160 --> 00:09:24.000]  在這三組人物裡面
[00:09:24.000 --> 00:09:25.200]  第一組
[00:09:25.200 --> 00:09:26.720]  天使對婦女們
[00:09:26.720 --> 00:09:27.520]  你要怎麼說呢
[00:09:27.520 --> 00:09:29.440]  我們一起讀讀
[00:09:29.440 --> 00:09:30.720]  「她不再這類
[00:09:30.720 --> 00:09:32.240]  已經復活了
[00:09:32.240 --> 00:09:35.760]  當紀念她還在加利利的時候
[00:09:35.760 --> 00:09:37.360]  怎樣告訴你們
[00:09:37.360 --> 00:09:41.360]  說人子必須被交在罪人手裡
[00:09:41.360 --> 00:09:43.280]  釘在十字架上
[00:09:43.280 --> 00:09:45.120]  第三天復活」
[00:09:45.120 --> 00:09:48.240]  很清楚
[00:09:48.240 --> 00:09:50.880]  主耶穌曾經在加利利的地方
[00:09:50.880 --> 00:09:53.440]  已經跟這一群門徒
[00:09:53.440 --> 00:09:56.640]  包括那群跟隨祂的婦女說過
[00:09:56.640 --> 00:09:59.600]  人子必須被交在罪人手裡
[00:09:59.600 --> 00:10:01.040]  而且要釘十字架
[00:10:01.040 --> 00:10:02.400]  但第三天復活
[00:10:02.400 --> 00:10:04.480]  請留意我高亮的那個字
[00:10:04.480 --> 00:10:07.680]  這個在希臘原文裡面是有的
[00:10:07.680 --> 00:10:10.400]  這個day這個字是必須
[00:10:10.400 --> 00:10:13.920]  就是說神的預言一定應驗的
[00:10:13.920 --> 00:10:15.680]  但是他們忘記了
[00:10:15.680 --> 00:10:18.080]  他們要紀念主所說的話
[00:10:18.080 --> 00:10:19.040]  第二組
[00:10:19.040 --> 00:10:21.920]  在二十五到二十六節
[00:10:21.920 --> 00:10:25.440]  「復活主對二馬五師路上的兩個門徒說」
[00:10:25.440 --> 00:10:26.800]  我們一起讀讀
[00:10:26.800 --> 00:10:30.320]  「無知的人先知所說的一切話
[00:10:30.320 --> 00:10:33.360]  你們的心信得太遲鈍了
[00:10:33.360 --> 00:10:35.120]  基督這樣受害
[00:10:35.120 --> 00:10:36.960]  又進入祂的榮耀
[00:10:36.960 --> 00:10:39.360]  豈不是應當的嗎?」
[00:10:39.360 --> 00:10:40.400]  有留意
[00:10:40.400 --> 00:10:41.920]  這個「應當」
[00:10:41.920 --> 00:10:44.640]  又在原文裡面說得很肯定
[00:10:44.640 --> 00:10:46.400]  一定是會成就的
[00:10:46.400 --> 00:10:47.840]  因為這個是出於
[00:10:47.840 --> 00:10:50.400]  上帝在舊約裡面
[00:10:50.400 --> 00:10:53.840]  先知指向基督所說的這一切話
[00:10:53.840 --> 00:10:54.960]  不過可惜
[00:10:54.960 --> 00:10:58.480]  這兩個門徒都是信心遲鈍
[00:10:58.480 --> 00:11:02.320]  他們沒有將神的話用信心去領受
[00:11:02.320 --> 00:11:03.760]  以致他們當中
[00:11:03.760 --> 00:11:06.000]  他們很迷惑
[00:11:06.000 --> 00:11:08.000]  他們不清楚
[00:11:08.000 --> 00:11:12.800]  究竟現在耶穌死了
[00:11:12.800 --> 00:11:15.600]  但他們遇到這位復活主的時候
[00:11:15.600 --> 00:11:17.440]  耶穌開他們的心竅
[00:11:17.440 --> 00:11:18.640]  第三組人
[00:11:18.640 --> 00:11:19.760]  就是之後
[00:11:19.760 --> 00:11:22.960]  這兩個門徒對一個使徒說了之後
[00:11:22.960 --> 00:11:25.120]  復活主顯現在他們中間
[00:11:25.120 --> 00:11:26.640]  在第44節
[00:11:26.640 --> 00:11:28.000]  我們一起讀
[00:11:28.000 --> 00:11:31.840]  「這就是我從前與你們同在之時
[00:11:31.840 --> 00:11:34.000]  所告訴你們的話
[00:11:34.000 --> 00:11:35.920]  說摩西的律法
[00:11:35.920 --> 00:11:37.200]  先知的書
[00:11:37.200 --> 00:11:39.200]  和詩篇上所記的
[00:11:39.200 --> 00:11:41.200]  凡指著我的話
[00:11:41.200 --> 00:11:43.520]  都必須認嚴」
[00:11:43.520 --> 00:11:46.640]  《路加福音》24章這三組人物
[00:11:46.640 --> 00:11:48.080]  很清楚的
[00:11:48.080 --> 00:11:50.000]  都重複說
[00:11:50.000 --> 00:11:53.280]  說神的兒子的死和復活
[00:11:53.280 --> 00:11:55.600]  是必須認嚴的
[00:11:55.600 --> 00:11:57.840]  為什麼他們不能夠接受呢
[00:11:57.840 --> 00:12:04.320]  是因為他們沒有裝載和回想
[00:12:04.320 --> 00:12:08.000]  紀念、記實主耶穌所說的這些說話
[00:12:08.000 --> 00:12:09.680]  這對我們今天
[00:12:09.680 --> 00:12:12.720]  我們這一群新約的信徒來說
[00:12:12.720 --> 00:12:13.920]  是很重要的
[00:12:13.920 --> 00:12:15.200]  我們看回
[00:12:15.200 --> 00:12:17.920]  基督耶穌祂的再來
[00:12:17.920 --> 00:12:20.320]  是很重要的一件事
[00:12:20.320 --> 00:12:21.600]  這包括
[00:12:21.600 --> 00:12:23.120]  首先有三方面
[00:12:23.120 --> 00:12:24.080]  第一
[00:12:24.080 --> 00:12:25.760]  基督的受死和復活
[00:12:25.760 --> 00:12:27.840]  是緊密相連的
[00:12:27.840 --> 00:12:31.680]  聖經一提到這方面的預言時
[00:12:31.680 --> 00:12:33.440]  是指向耶穌的死
[00:12:33.440 --> 00:12:36.320]  但同樣指向祂要得榮耀
[00:12:36.320 --> 00:12:38.960]  祂要通過十字架的苦難
[00:12:38.960 --> 00:12:45.040]  但要進入永遠榮耀的角度時
[00:12:45.040 --> 00:12:47.760]  是從死裡復活
[00:12:47.760 --> 00:12:50.000]  得聖罪的權勢
[00:12:50.000 --> 00:12:52.960]  敗壞掌死權的魔鬼
[00:12:52.960 --> 00:12:56.400]  和陰間再不能夠克制
[00:12:56.400 --> 00:12:58.880]  人懼怕死亡
[00:12:58.880 --> 00:13:01.200]  人被罪捆綁
[00:13:01.200 --> 00:13:03.520]  我們都因著耶穌基督的復活
[00:13:03.520 --> 00:13:07.920]  我們有真正的指望和應許
[00:13:07.920 --> 00:13:08.880]  第二方面
[00:13:08.880 --> 00:13:10.640]  耶穌基督的再來
[00:13:10.640 --> 00:13:11.760]  我們看到
[00:13:11.760 --> 00:13:16.080]  基督的升天是為祂的第二次再來作預備
[00:13:16.080 --> 00:13:17.680]  《讓福音》14章說到
[00:13:17.680 --> 00:13:22.480]  祂說:我要去父家為你們預備地方
[00:13:22.480 --> 00:13:26.080]  預備好了我就要回來接你們回去
[00:13:26.080 --> 00:13:29.520]  這是說將來永恆的天家
[00:13:29.520 --> 00:13:30.640]  主耶穌在我們
[00:13:30.640 --> 00:13:32.640]  為我們先預備好地方
[00:13:32.640 --> 00:13:35.440]  另外在《讓福音》14章
[00:13:35.440 --> 00:13:38.240]  16節和26節都有提到
[00:13:38.240 --> 00:13:44.320]  主耶穌說如果祂不回去天父那裡的時候
[00:13:44.320 --> 00:13:46.320]  聖靈就不會來
[00:13:46.320 --> 00:13:48.640]  祂必須要回去父那裡
[00:13:48.640 --> 00:13:51.280]  但祂不是撇下我們做孤兒或父
[00:13:51.280 --> 00:13:54.080]  祂要差遣聖靈住在我們裡面
[00:13:54.080 --> 00:13:55.520]  做保衛師
[00:13:55.520 --> 00:13:58.240]  而且要將一切的事指教我們
[00:13:58.240 --> 00:14:00.320]  叫我們想起
[00:14:00.320 --> 00:14:03.680]  耶穌對我們所說的一切話
[00:14:03.680 --> 00:14:06.320]  原來我們今天要跟隨主
[00:14:06.320 --> 00:14:09.440]  祂想起和回想主對我們所說的一切
[00:14:09.440 --> 00:14:11.440]  非常重要
[00:14:11.440 --> 00:14:15.680]  以至我們在《路加福音》結尾的時候
[00:14:15.680 --> 00:14:17.680]  耶穌吩咐這群使徒
[00:14:17.680 --> 00:14:19.680]  你們要留在耶路撒冷
[00:14:19.680 --> 00:14:22.960]  你們要等候聖靈的降臨
[00:14:22.960 --> 00:14:24.560]  去到《使徒行傳》第一章
[00:14:24.560 --> 00:14:27.120]  就是這個應驗
[00:14:27.120 --> 00:14:30.320]  他們等候聖靈的來臨之後
[00:14:30.320 --> 00:14:33.680]  他們來到生命被聖靈充滿
[00:14:33.680 --> 00:14:36.800]  以致他們能夠講傳福音
[00:14:36.800 --> 00:14:45.600]  當我們明白整個救恩的歷史故事的過程
[00:14:45.600 --> 00:14:48.400]  你可以看到神真的很偉大
[00:14:48.400 --> 00:14:50.960]  神為我們所預備的這一切
[00:14:50.960 --> 00:14:54.080]  不只是單單在過去的歷史
[00:14:54.080 --> 00:14:58.160]  也不只是單單在我們今天信徒的生活
[00:14:58.160 --> 00:15:00.160]  更加指向將來
[00:15:00.160 --> 00:15:01.920]  基督一定要回來
[00:15:01.920 --> 00:15:03.920]  所以最後第三方面
[00:15:03.920 --> 00:15:05.920]  耶穌基督在說
[00:15:05.920 --> 00:15:07.920]  祂要榮耀的再來
[00:15:07.920 --> 00:15:10.560]  祂預備好在父家的地方之後
[00:15:10.560 --> 00:15:14.240]  祂要再來接信徒回到這個父家
[00:15:14.240 --> 00:15:16.240]  《使徒行傳》第一章十一節
[00:15:16.240 --> 00:15:19.680]  天使和那群目擊耶穌升天的
[00:15:19.680 --> 00:15:22.160]  幾百個弟兄
[00:15:22.160 --> 00:15:24.160]  包括那十一位使徒
[00:15:24.160 --> 00:15:26.160]  他們看到耶穌升天
[00:15:26.160 --> 00:15:33.200]  天使說你們現在見證耶穌如何駕著雲彩升天
[00:15:33.200 --> 00:15:36.160]  將來他們也要駕著雲彩回來
[00:15:36.160 --> 00:15:38.160]  這是在說什麼呢
[00:15:38.160 --> 00:15:43.440]  在說耶穌的再來不是一個精神上的復活
[00:15:43.440 --> 00:15:46.000]  或者是精神上的復興
[00:15:46.000 --> 00:15:50.480]  耶穌的復活是帶著復活的榮耀的身體
[00:15:50.480 --> 00:15:52.480]  升上天上
[00:15:52.480 --> 00:15:57.200]  而耶穌再來的時候也會帶著復活榮耀的身體
[00:15:57.200 --> 00:15:59.920]  我們每一個指望祂再來的人
[00:15:59.920 --> 00:16:02.480]  我們將來都必先復活
[00:16:02.480 --> 00:16:04.480]  既然如此
[00:16:04.480 --> 00:16:09.360]  我們今天如何預備等候主的再來呢
[00:16:09.360 --> 00:16:11.840]  在這裡有幾方面提醒大家
[00:16:11.840 --> 00:16:15.760]  第一 我們需要警醒禱告
[00:16:15.760 --> 00:16:19.520]  耶穌在喀西瑪利園見到門徒
[00:16:19.520 --> 00:16:21.520]  來到睡著了
[00:16:21.520 --> 00:16:27.200]  沒有一個人與耶穌能夠在這個最黑暗的時間
[00:16:27.200 --> 00:16:29.200]  一起同心
[00:16:29.200 --> 00:16:32.000]  主耶穌祂要提醒我們
[00:16:32.000 --> 00:16:33.520]  警醒禱告
[00:16:33.520 --> 00:16:35.520]  免得我們入了迷惑
[00:16:35.520 --> 00:16:38.240]  Be ready anytime 弟兄姊妹
[00:16:38.240 --> 00:16:40.240]  耶穌的再來
[00:16:40.240 --> 00:16:44.560]  是可以隨時應驗和發生的
[00:16:44.560 --> 00:16:46.560]  是沒有驚喜的
[00:16:46.560 --> 00:16:49.680]  到這件事要發生就要發生
[00:16:49.680 --> 00:16:51.680]  所以耶穌曾經說過
[00:16:51.680 --> 00:16:53.680]  你們等候祂回來的時候
[00:16:53.680 --> 00:16:56.800]  要好像那五個聰明的童女
[00:16:56.800 --> 00:16:59.120]  當這個新郎哥一來的時候
[00:16:59.120 --> 00:17:01.920]  祂所預備的油燈裏面
[00:17:01.920 --> 00:17:03.920]  是有油
[00:17:03.920 --> 00:17:06.240]  隨時已經做好準備
[00:17:06.240 --> 00:17:09.840]  不像那些愚昧的童女
[00:17:09.840 --> 00:17:12.720]  我們今天要迎接這位新郎哥
[00:17:12.720 --> 00:17:16.240]  就是耶穌要迎娶地上的教會
[00:17:16.240 --> 00:17:20.640]  我們必須在這方面隨時做好準備
[00:17:20.640 --> 00:17:22.240]  警醒禱告
[00:17:22.240 --> 00:17:23.760]  免得入了迷惑
[00:17:23.760 --> 00:17:25.760]  因為在末後的世代
[00:17:25.760 --> 00:17:28.080]  會有很多異端邪說出來
[00:17:28.080 --> 00:17:30.080]  今天對於主再來
[00:17:30.080 --> 00:17:32.080]  有些人會過份理性
[00:17:32.080 --> 00:17:34.080]  他不停地計算
[00:17:34.080 --> 00:17:36.080]  耶穌何時回來
[00:17:36.080 --> 00:17:38.080]  1988年的時候
[00:17:38.080 --> 00:17:40.080]  有一本暢銷的書
[00:17:40.080 --> 00:17:42.080]  就是說88個理由
[00:17:42.080 --> 00:17:44.080]  耶穌要在1988年回來
[00:17:44.080 --> 00:17:47.280]  這本書後來就變成了垃圾堆裏面
[00:17:47.280 --> 00:17:49.280]  一個堆填區的物品
[00:17:49.280 --> 00:17:52.080]  但2012年的時候
[00:17:52.080 --> 00:17:54.080]  也有這個馬雅人的預言
[00:17:54.080 --> 00:17:56.880]  有很多人說言之鑿鑿
[00:17:56.880 --> 00:17:58.880]  12月21號那年
[00:17:58.880 --> 00:18:00.880]  世界就末日了
[00:18:00.880 --> 00:18:03.520]  這些如果按聖經來說
[00:18:03.520 --> 00:18:04.880]  都是不盡不實
[00:18:04.880 --> 00:18:06.880]  聖經說哪日子哪時辰
[00:18:06.880 --> 00:18:08.080]  耶穌回來的日子
[00:18:08.080 --> 00:18:09.600]  是沒有人知道的
[00:18:09.600 --> 00:18:11.600]  祂來的時候好像賊一樣
[00:18:11.600 --> 00:18:14.080]  但你要隨時預備好
[00:18:14.080 --> 00:18:15.200]  要警醒
[00:18:15.200 --> 00:18:18.160]  但有些人對主再來過份感性
[00:18:18.160 --> 00:18:22.080]  他忽略了現世應該有的責任
[00:18:22.080 --> 00:18:24.880]  甚至有些人對於主再來覺得
[00:18:24.880 --> 00:18:26.880]  哎呀 很迫切啊
[00:18:26.880 --> 00:18:29.680]  所以你不用花心思讀書了
[00:18:29.680 --> 00:18:31.680]  你不用結婚了
[00:18:31.680 --> 00:18:33.680]  你不用生小孩了
[00:18:33.680 --> 00:18:36.080]  啊 神給我們今天
[00:18:36.080 --> 00:18:38.080]  現世我們每一天
[00:18:38.080 --> 00:18:40.080]  我們要盡我們的責任
[00:18:40.080 --> 00:18:42.080]  好好充實的去過每一天
[00:18:42.080 --> 00:18:44.080]  去榮耀上帝
[00:18:44.080 --> 00:18:46.080]  主啊 我們今天
[00:18:46.080 --> 00:18:48.080]  不要過份理性
[00:18:48.080 --> 00:18:50.080]  過份感性去看這個問題
